Weights,LearnableVariance,TimestepsSoFar,OptimizationReturnMean,MinIW,ESSRenyiArithmetic,InitialReturnMax,ReturnMeanIW,InitialReturnStd,Epsilon,Bound,Inner Iteration,MeanEntropy,InitialReturnMin,ReturnStepMax,EpLenMean,MeanIW,EmpiricalD2Harmonic,DivergenceHarmonic,Penalization,OptimizationReturnMax,OptimizationReturnMin,MinBehavPdf,EpRewMean,InitialBound,EpisodesSoFar,MeanD2-0,EpThisIter,EmpiricalD2Arithmetic,StdWReturnMean,Iteration,ReturnStepMaxmin,StdIW,InitialReturnMean,MaxIW,WReturnMean,TimeElapsed,ESSRenyiHarmonic,MinTargetPdf,VarianceInitializer
[-0.351  1.922 -2.936 -3.244],,16319861,1231.8146,1.8745142e-07,0.0038438977,4999.533,581835.5,770.4986,1.0,-1.9051814e+17,9,0.41894197,2429.5513,10.0,367.09090909090907,0.024216546,2861.6787,1.9172059e+21,True,2569.982,,-227.18765,3661.3659535878537,-1.9051814e+17,50369,2861.6787,11,2861.6787,,458,10.0,0.072133236,3661.3657,0.25207686,581835.5,45242.91001081467,0.0038438977,-227.87666,-1.0
[-0.351  1.922 -2.936 -3.244],,16323844,3602.322,2.2664919e-08,0.003899465,4999.629,320030430.0,1339.3129,1.0,-4.5803926e+17,10,0.41894197,9.9798,10.0,362.09090909090907,12.9438925,2820.8997,1.1080726e+22,True,4989.649,,-249.93826,3612.301623147227,-4.5803926e+17,50380,2820.8997,11,2820.8997,,458,10.0,40.36226,3612.3018,140.5748,320030430.0,45249.784576654434,0.003899465,-247.4654,-1.0
[-0.351  1.922 -2.936 -3.244],,16327980,1120.7303,0.012059806,11.0,4999.5806,795848960.0,760.9549,1.0,-188185560000.0,1,0.41894197,2629.717,10.0,376.0,67.98176,1.0,1854689000.0,True,2369.8635,,-181.2509,3750.4474117303807,-18996194.0,50391,1.0,11,1.0,,459,10.0,106.728745,3750.4475,356.4813,14644908.0,45256.76952838898,11.0,-181.2509,-1.0
[-0.299  1.912 -2.936 -3.277],,16332616,1648.1711,7.299749e-05,0.014661295,4999.5176,185033250.0,846.1903,1.0,-3.5614706e+16,2,0.41894197,2559.5293,10.0,421.45454545454544,11.146631,750.27484,6.6997765e+19,True,2439.9883,,-235.11812,4207.700551106334,-3.5614706e+16,50402,750.2748,11,750.2748,,459,10.0,22.365095,4207.7,61.613445,185033250.0,45264.1749920845,0.014661294,-237.33778,-1.0
[-0.299  1.912 -2.936 -3.277],,16337137,4104.9805,2.2866943e-06,0.01504222,4999.484,1085638.5,1474.0729,1.0,-3.9628366e+16,3,0.41894197,,10.0,411.0,0.16761331,731.275,8.295175e+19,True,4999.484,,-248.31094,4104.980453151405,-3.9628366e+16,50413,731.275,11,731.275,,459,10.0,0.31647488,4104.9805,0.97672606,1085638.5,45272.03926753998,0.01504222,-249.71819,-1.0
[-0.299  1.912 -2.936 -3.277],,16341595,1165.2827,3.8008757e-08,0.006955503,4999.578,645977.06,720.388,1.0,-9.5384944e+16,4,0.41894197,2879.7063,10.0,405.27272727272725,0.034223273,1581.4814,4.8055178e+20,True,2119.8718,,-227.92738,4044.9890604258007,-9.5384944e+16,50424,1581.4816,11,1581.4816,,459,10.0,0.06813204,4044.989,0.1990019,645977.06,45278.252861738205,0.0069555035,-230.92236,-1.0
[-0.299  1.912 -2.936 -3.277],,16346175,1448.0217,5.8964414e-08,0.0097581735,4999.5957,1987783.1,814.07214,1.0,-1.2240959e+17,5,0.41894197,2709.6233,9.999999,416.3636363636364,0.1272553,1127.2601,7.9141686e+20,True,2289.9724,,-217.40735,4157.644997763673,-1.2240959e+17,50435,1127.2601,11,1127.2601,,459,9.999999,0.3165588,4157.645,1.1171819,1987783.1,45285.07558751106,0.0097581735,-225.73051,-1.0
[-0.299  1.912 -2.936 -3.277],,16350409,1240.8263,5.606199e-08,0.0057290173,4999.5366,10471576.0,863.2037,1.0,-1.6371239e+17,6,0.41894197,2599.5386,10.0,384.90909090909093,1.1766919,1920.0502,1.4156569e+21,True,2399.998,,-202.21729,3840.36487825172,-1.6371239e+17,50446,1920.05,11,1920.05,,459,10.0,3.253025,3840.365,11.398385,10471576.0,45291.69264769554,0.005729017,-202.08586,-1.0
[-0.299  1.912 -2.936 -3.277],,16354943,4115.9453,2.0434223e-08,0.00784838,4999.619,1245788.5,1396.2667,1.0,-1.16898195e+17,7,0.41894197,,10.0,412.1818181818182,0.14157003,1401.5631,7.217419e+20,True,4999.619,,-218.77469,4115.945573102461,-1.16898195e+17,50457,1401.5631,11,1401.5631,,459,10.0,0.28806853,4115.9453,0.970948,1245788.5,45298.878428697586,0.00784838,-227.62772,-1.0
[-0.299  1.912 -2.936 -3.277],,16359586,1233.5477,9.068956e-07,0.008004323,4999.628,57710700.0,760.7428,1.0,-9.721265e+16,8,0.41894197,2979.6567,10.0,422.09090909090907,3.4185088,1374.2574,4.9912427e+20,True,2019.9712,,-217.90721,4213.204478905548,-9.721265e+16,50468,1374.2574,11,1374.2574,,459,10.0,10.502255,4213.2046,36.62639,57710700.0,45305.61163568497,0.008004323,-218.5585,-1.0
[-0.299  1.912 -2.936 -3.277],,16364378,970.1272,1.4592989e-08,0.004372185,4999.522,13940959.0,581.01697,1.0,-7.703471e+17,9,0.41894197,3379.346,10.0,435.6363636363636,0.76496416,2515.9045,3.1345333e+22,True,1620.176,,-212.44357,4349.473214131589,-7.703471e+17,50479,2515.9045,11,2515.9045,,459,10.0,2.2610934,4349.473,7.9055567,13940959.0,45313.096123456955,0.004372185,-214.11989,-1.0
[-0.299  1.912 -2.936 -3.277],,16368618,3847.69,3.6062806e-07,0.0094663175,4999.578,2990347.8,1402.2358,1.0,-6.6663034e+16,10,0.41894197,,10.0,385.45454545454544,0.25017035,1162.0146,2.347203e+20,True,4999.578,,-218.50833,3847.6900001937584,-6.6663034e+16,50490,1162.0146,11,1162.0146,,459,10.0,0.39543742,3847.69,0.9331556,2990347.8,45319.33472657204,0.0094663175,-221.06445,-1.0
[-0.299  1.912 -2.936 -3.277],,16373173,1343.5885,0.5521345,11.0,4999.52,4966571000.0,706.637,1.0,-3519886100000.0,1,0.41894197,2789.4966,10.0,414.09090909090907,249.4921,1.0,652576600000.0,True,2210.0234,,-207.79185,4133.085150762296,-21932920.0,50501,1.0,11,1.0,,460,10.0,554.8238,4133.0854,1930.1213,17581728.0,45326.08758163452,11.0,-207.79185,-1.0
[-0.356  1.924 -2.924 -3.257],,16376949,802.74805,2.0941663e-06,0.0068675326,4889.645,8833922000.0,799.08673,1.0,-3.7118224e+17,2,0.41894197,2619.577,9.999999,343.27272727272725,1203.1558,1601.7397,7.9538794e+21,True,2270.068,,-210.34392,3422.3249202723314,-3.7118224e+17,50512,1601.7397,11,1601.7397,,460,9.999999,3804.0828,3422.325,13232.722,8833922000.0,45331.539764642715,0.0068675326,-216.36176,-1.0
[-0.356  1.924 -2.924 -3.257],,16380862,1409.0297,1.0613887e-07,0.008672012,4999.5234,15626516.0,969.1959,1.0,-6.402812e+16,3,0.41894197,2139.6755,10.0,355.72727272727275,0.8206227,1268.4485,2.1654144e+20,True,2859.848,,-222.3371,3548.7053270958145,-6.402812e+16,50523,1268.4485,11,1268.4485,,460,10.0,1.4074204,3548.7053,4.5007405,15626516.0,45337.33940720558,0.008672012,-226.22147,-1.0
[-0.356  1.924 -2.924 -3.257],,16384927,1006.27075,8.35956e-07,0.011951627,4999.534,4083431.5,708.98474,1.0,-6413522700000000.0,4,0.41894197,2679.6687,10.0,369.54545454545456,0.18514128,920.3768,2.1726465e+18,True,2319.8655,,-215.17557,3685.939550202201,-1.2266839e+16,50534,920.3768,11,920.3768,,460,10.0,0.39619496,3685.9397,1.1752355,6389420.0,45344.507145643234,0.011951627,-214.93047,-1.0
[-0.353  1.91  -2.924 -3.271],,16388594,1054.3645,1.9653136e-07,0.0096977735,4999.331,6172713.0,835.51074,1.0,-8.266889e+16,5,0.41894197,2269.7722,10.0,333.3636363636364,0.6752706,1134.281,3.6103603e+20,True,2729.5588,,-205.7571,3324.1367594740364,-1.7830089e+16,50545,1134.281,11,1134.281,,460,10.0,1.8549773,3324.1367,6.522113,6351824.5,45351.013830661774,0.0096977735,-208.63428,-1.0
[-0.353  1.896 -2.926 -3.287],,16393019,1336.2363,1.3362206e-06,0.007899362,4999.538,91224670.0,954.29376,1.0,-4.5102392e+16,6,0.41894197,2679.6028,10.0,402.27272727272725,3.6517599,1392.5176,1.0744683e+20,True,2319.9353,,-253.37524,4015.8391716105107,-4.5102392e+16,50556,1392.5176,11,1392.5176,,460,10.0,11.247848,4015.8396,39.21651,91224670.0,45357.99474835396,0.007899362,-253.8706,-1.0
[-0.353  1.896 -2.926 -3.287],,16397608,1105.3289,1.5335334e-07,0.00664064,4999.5635,87617470.0,748.4024,1.0,-1.199181e+17,7,0.41894197,3059.6704,10.0,417.1818181818182,3.5061479,1656.4668,7.595478e+20,True,1939.8931,,-224.47803,4164.999185400423,-1.199181e+17,50567,1656.4668,11,1656.4668,,460,10.0,6.9150395,4164.9995,19.17921,87617470.0,45365.17494869232,0.00664064,-223.00111,-1.0
[-0.353  1.896 -2.926 -3.287],,16401588,1240.8457,1.6185427e-06,0.005993298,4999.6235,70483544.0,922.3681,1.0,-1.2015404e+17,8,0.41894197,2369.6306,9.999999,361.8181818181818,5.7049956,1835.3835,7.625028e+20,True,2629.993,,-211.60123,3610.4763777592875,-1.2015404e+17,50578,1835.3835,11,1835.3835,,460,9.999999,17.865911,3610.4766,62.201004,70483544.0,45371.061467409134,0.005993298,-213.55522,-1.0
[-0.353  1.896 -2.926 -3.287],,16405925,843.55133,1.8533983e-05,0.0037126685,4999.502,1791673.9,584.49274,1.0,-2.5982171e+17,9,0.41894197,3089.6714,10.0,394.27272727272725,0.07663506,2962.8286,3.5658072e+21,True,1909.8306,,-219.97325,3933.2226210791255,-2.5982171e+17,50589,2962.8284,11,2962.8284,,460,10.0,0.19314712,3933.2227,0.68352425,1791673.9,45379.26917552948,0.0037126683,-220.1635,-1.0
[-0.353  1.896 -2.926 -3.287],,16410120,1055.4335,3.0479141e-05,0.0059474157,4999.559,1459564.6,711.38153,1.0,-8.63024e+16,10,0.41894197,2749.5876,10.0,381.3636363636364,0.061510693,1849.5428,3.933986e+20,True,2249.9714,,-222.55083,3805.0210569306173,-8.63024e+16,50600,1849.5428,11,1849.5428,,460,10.0,0.17480317,3805.0212,0.6136428,1459564.6,45386.32077336311,0.0059474157,-222.97679,-1.0
[-0.353  1.896 -2.926 -3.287],,16413323,2891.495,0.91426927,11.0,4189.611,909820400.0,1060.6838,1.0,-1950007400000.0,1,0.41894197,9.980253,10.0,291.1818181818182,67.681114,1.0,406898840000.0,True,4179.6304,,-181.29025,2901.475557938548,-12599208.0,50611,1.0,11,1.0,,461,10.0,130.76189,2901.4756,396.4718,9543610.0,45391.51370930672,11.0,-181.29025,-1.0
[-0.413  1.88  -2.929 -3.295],,16417129,1160.9161,2.6703356e-08,0.005920129,4999.3896,14466574.0,745.3722,1.0,-9.9123396e+16,2,0.41894197,2289.68,10.0,346.0,0.631237,1858.0675,5.1903704e+20,True,2709.7097,,-189.79767,3450.5961656024274,-9.9123396e+16,50622,1858.0676,11,1858.0676,,461,10.0,1.6998771,3450.596,5.9668813,14466574.0,45398.1274971962,0.0059201294,-188.90456,-1.0
[-0.413  1.88  -2.929 -3.295],,16420511,1084.535,1.8753563e-09,0.0047410205,4799.5215,13342.996,931.6467,1.0,-8.160589e+16,3,0.41894197,1979.6927,10.0,307.45454545454544,0.0013243803,2320.1755,4.141572e+20,True,2819.8286,,-207.54195,3064.227737316933,-8.160589e+16,50633,2320.1755,11,2320.1755,,461,10.0,0.0021096882,3064.228,0.005478581,13342.996,45404.04102015495,0.0047410205,-212.28299,-1.0
[-0.413  1.88  -2.929 -3.295],,16424293,869.1205,2.4944933e-07,0.0038855923,4999.478,38471816.0,953.20996,1.0,-5.70253e+17,4,0.41894197,2559.5652,10.0,343.8181818181818,1.5755932,2830.9712,1.7177126e+22,True,2439.9128,,-224.09366,3428.6855760620365,-5.70253e+17,50644,2830.9712,11,2830.9712,,461,10.0,3.3477273,3428.6858,9.144337,38471816.0,45410.93244934082,0.0038855923,-223.0426,-1.0
[-0.413  1.88  -2.929 -3.295],,16427533,595.4765,1.4557753e-06,0.0032731094,4559.59,17736.436,619.8932,1.0,-2.5210968e+17,5,0.41894197,2339.6309,10.0,294.54545454545456,0.002244524,3360.7185,4.8527716e+21,True,2219.959,,-163.66652,2935.10738694244,-2.5210968e+17,50655,3360.7188,11,3360.7188,,461,10.0,0.005207749,2935.1077,0.018509494,17736.436,45416.924448013306,0.0032731097,-170.3865,-1.0
[-0.413  1.88  -2.929 -3.295],,16430529,2703.2793,1.27114145e-05,0.0028810217,3739.706,4249645.0,969.1496,1.0,-1.6076994e+18,6,0.41894197,9.9819,10.0,272.3636363636364,0.4652055,3818.0903,4.360877e+23,True,3729.724,,-162.64433,2713.261219437894,-1.6076994e+18,50666,3818.09,11,3818.09,,461,10.0,0.97003335,2713.2612,3.3049939,4249645.0,45421.871200084686,0.0028810215,-164.01546,-1.0
[-0.413  1.88  -2.929 -3.295],,16433993,3138.7646,8.859202e-09,0.0033418701,4099.5093,896500.2,1068.8887,1.0,-6.1426334e+17,7,0.41894197,,10.0,314.90909090909093,0.17801863,3291.57,4.408549e+22,True,4099.5093,,-169.93755,3138.7647551762466,-6.1426334e+17,50677,3291.57,11,3291.57,,461,10.0,0.37740755,3138.7646,1.0071446,896500.2,45428.18033385277,0.0033418701,-177.4036,-1.0
[-0.413  1.88  -2.929 -3.295],,16437713,1362.8345,2.5652474e-07,0.0034403717,4999.496,900141.9,1151.4471,1.0,-3.0607913e+17,8,0.41894197,2009.4805,10.0,338.1818181818182,0.052210446,3197.3289,4.948532e+21,True,2990.0156,,-232.64676,3372.3149603110114,-3.0607913e+17,50688,3197.3289,11,3197.3289,,461,10.0,0.09981447,3372.315,0.3193072,900141.9,45435.23346853256,0.0034403717,-233.21756,-1.0
[-0.413  1.88  -2.929 -3.295],,16441403,975.3621,1.3008929e-06,0.0031411317,4999.5146,3309451.0,741.8108,1.0,-2.9834783e+18,9,0.41894197,2369.7732,10.0,335.45454545454544,0.19493446,3501.9229,4.701629e+23,True,2629.7415,,-189.52138,3345.1353443123267,-2.9834783e+18,50699,3501.9226,11,3501.9226,,461,10.0,0.38758156,3345.1353,1.1550043,3309451.0,45442.46771836281,0.0031411315,-189.44933,-1.0
[-0.413  1.88  -2.929 -3.295],,16444903,1112.5571,2.2734663e-05,0.004339652,4999.5176,1020995.8,848.8002,1.0,-2.5488346e+17,10,0.41894197,2059.7715,10.0,318.1818181818182,0.045102112,2534.7654,3.4315068e+21,True,2939.746,,-217.27571,3172.328587478798,-2.5488346e+17,50710,2534.7654,11,2534.7654,,461,10.0,0.11987673,3172.3284,0.42168576,1020995.8,45448.80313682556,0.004339652,-217.70746,-1.0
[-0.413  1.88  -2.929 -3.295],,16448705,1517.1016,0.512061,11.0,4999.351,5227974700.0,1023.04926,1.0,-5160395000000000.0,1,0.41894197,1929.7412,10.0,345.6363636363636,472.657,1.0,1.4067744e+18,True,3069.6099,,-237.25122,3446.8427371234084,-17278232.0,50721,1.0,11,1.0,,462,10.0,758.3395,3446.8428,2064.2192,12927355.0,45455.30895400047,11.0,-237.25122,-1.0
[-0.492  1.938 -2.925 -3.217],,16452184,1303.5767,2.1537372e-07,0.00013508984,4999.4688,2339094.2,871.9374,1.0,-2.758186e+23,2,0.41894197,1849.6783,10.0,316.27272727272725,0.10408881,81427.3,4.0185146e+33,True,3149.7905,,-215.1259,3153.25495698099,-2.758186e+23,50732,81427.3,11,81427.3,,462,10.0,0.25507006,3153.255,0.87269473,2339094.2,45461.72146940231,0.00013508984,-215.19398,-1.0
[-0.492  1.938 -2.925 -3.217],,16455065,2599.7234,8.400917e-09,0.00045008468,4999.5117,1480.915,1177.9684,1.0,-8.156093e+20,3,0.41894197,9.979623,10.0,261.90909090909093,0.04474224,24439.846,3.5137261e+28,True,4989.532,,-229.78384,2609.7031424759,-8.156093e+20,50743,24439.846,11,24439.846,,462,10.0,0.14091526,2609.7031,0.49035472,1480.915,45466.88947939873,0.00045008468,-234.04562,-1.0
[-0.492  1.938 -2.925 -3.217],,16458442,1109.9517,6.61954e-08,0.00030309838,4479.5723,3461247.2,736.30615,1.0,-1.7180004e+21,4,0.41894197,1949.7205,10.0,307.0,0.17548679,36291.848,2.4188792e+29,True,2529.8518,,-187.57439,3059.6720204631474,-1.7180004e+21,50754,36291.848,11,36291.848,,462,10.0,0.5309443,3059.6719,1.8538202,3461247.2,45473.645928144455,0.00030309838,-194.86823,-1.0
[-0.492  1.938 -2.925 -3.217],,16461734,1264.4298,6.550754e-10,0.00051274995,4999.643,817976.4,1261.996,1.0,-3.064539e+20,5,0.41894197,1719.7751,9.999999,299.27272727272725,0.03332536,21452.951,4.960075e+27,True,3279.868,,-227.49826,2984.204891879721,-3.064539e+20,50765,21452.951,11,21452.951,,462,9.999999,0.078452855,2984.2048,0.26752496,817976.4,45478.65200257301,0.00051274995,-228.69644,-1.0
[-0.492  1.938 -2.925 -3.217],,16464171,2205.206,2.3081712e-09,0.0005168775,4649.579,74300730.0,1254.2518,1.0,-2.1633693e+20,6,0.41894197,,10.0,221.54545454545453,6.8314624,21281.639,3.3046138e+27,True,4649.579,,-195.99911,2205.206085637546,-2.1633693e+20,50776,21281.639,11,21281.639,,462,10.0,20.986555,2205.206,73.187874,74300730.0,45482.246341228485,0.0005168775,-203.5194,-1.0
[-0.492  1.938 -2.925 -3.217],,16467286,692.69977,7.523044e-08,0.00022025529,4999.5234,8303.057,755.74695,1.0,-3.3527128e+22,7,0.41894197,2129.6646,10.0,283.1818181818182,0.0012896372,49942.047,5.9373447e+31,True,2869.859,,-206.51086,2822.3642977347586,-3.3527128e+22,50787,49942.047,11,49942.047,,462,10.0,0.0025557433,2822.3643,0.006792555,8303.057,45487.6887049675,0.00022025529,-214.71222,-1.0
[-0.492  1.938 -2.925 -3.217],,16469790,2266.0955,4.4636536e-08,0.00027446006,3459.6555,15972.598,838.54224,1.0,-1.8880572e+21,8,0.41894197,,10.0,227.63636363636363,0.102517314,40078.69,8.211317e+29,True,3459.6555,,-139.76402,2266.0954995009893,-1.8880572e+21,50798,40078.69,11,40078.69,,462,10.0,0.31462196,2266.0955,1.0971807,15972.598,45491.72163414955,0.00027446006,-148.22638,-1.0
[-0.492  1.938 -2.925 -3.217],,16472611,534.44354,2.1506645e-09,0.0007987284,3409.7744,412.22128,452.31815,1.0,-3.1261082e+19,9,0.41894197,2019.8423,9.999999,256.45454545454544,7.783847e-05,13771.891,2.3857193e+26,True,1389.9321,,-136.49332,2554.2857767714527,-3.1261082e+19,50809,13771.891,11,13771.891,,462,9.999999,0.00017095097,2554.2856,0.00059646845,412.22128,45497.17762374878,0.0007987284,-145.95844,-1.0
[-0.492  1.938 -2.925 -3.217],,16475556,657.1815,2.4114823e-07,0.0003450889,4339.633,8505775.0,742.5567,1.0,-1.5074277e+21,10,0.41894197,2009.7764,10.0,267.72727272727275,1.6387691,31875.846,2.114341e+29,True,2329.8564,,-177.18825,2666.9578215309,-1.5074277e+21,50820,31875.846,11,31875.846,,462,10.0,4.8156557,2666.9578,16.828764,8505775.0,45502.086072444916,0.0003450889,-182.6554,-1.0
[-0.492  1.938 -2.925 -3.217],,16479176,1601.7051,0.049222052,11.0,4999.4854,1483889000.0,883.45245,1.0,-318274700000.0,1,0.41894197,1679.7125,10.0,329.09090909090907,138.88904,1.0,5301000700.0,True,3319.773,,-221.12149,3281.4176298739626,-15899308.0,50831,1.0,11,1.0,,463,10.0,288.65866,3281.4177,1025.5803,11548190.0,45509.17931318283,11.0,-221.12149,-1.0
[-0.544  2.02  -2.919 -3.139],,16482145,699.0886,0.0043308074,0.04273319,3489.582,34192656.0,444.41626,1.0,-2283449600000.0,2,0.41894197,1989.7079,10.0,269.90909090909093,4.4143076,257.41116,1160353000000.0,True,1499.8741,,-140.00133,2688.7964990618752,-189565600000000.0,50842,257.41116,11,257.41116,,463,10.0,8.266528,2688.7966,28.80283,2658300.0,45514.87642407417,0.04273319,-143.11827,-1.0
[-0.548  1.936 -2.92  -3.227],,16484681,565.56757,3.9913493e-06,0.084002055,3529.5676,27965.826,484.23444,1.0,-7414807500000.0,3,0.41894197,1729.6029,9.999999,230.54545454545453,0.0051758084,130.94917,11690355000000.0,True,1799.9647,,-156.05313,2295.170417819757,-7419809000000.0,50853,130.94917,11,130.94917,,463,9.999999,0.00433298,2295.1704,0.011504387,27925.625,45519.09474205971,0.084002055,-159.34058,-1.0
[-0.548  1.935 -2.92  -3.227],,16487316,735.4643,5.374227e-06,0.06900659,3619.5085,9876123.0,580.1593,1.0,-20471538000000.0,4,0.41894197,1649.7092,9.999999,239.54545454545453,2.803435,159.40506,80577920000000.0,True,1969.7993,,-151.09404,2385.1736055910505,-20831957000000.0,50864,159.40506,11,159.40506,,463,9.999999,6.069582,2385.1733,19.554203,10369267.0,45524.15781545639,0.06900659,-154.65274,-1.0
[-0.547  1.932 -2.92  -3.227],,16489727,531.8728,3.7338373e-07,0.07349149,3299.6538,444784.66,421.4569,1.0,-10823632000000.0,5,0.41894197,1649.6403,9.999999,219.1818181818182,0.12485217,149.67719,32612683000000.0,True,1650.0135,,-137.3035,2181.513099315103,-10892905000000.0,50875,149.67719,11,149.67719,,463,9.999999,0.34681115,2181.5132,1.2198346,447585.6,45529.278824329376,0.07349149,-144.69615,-1.0
[-0.546  1.93  -2.919 -3.225],,16492993,959.0847,2.4236476e-06,0.06052604,4719.468,26201660.0,893.1815,1.0,-63618645000000.0,6,0.41894197,1999.6992,10.0,296.90909090909093,2.2299125,181.73996,269221870000000.0,True,2719.7686,,-190.41125,2958.783927157693,-64219800000000.0,50886,181.73996,11,181.73996,,463,10.0,6.8624053,2958.784,23.92945,26505242.0,45533.96967291832,0.06052604,-191.19695,-1.0
[-0.546  1.928 -2.92  -3.226],,16495730,998.1387,2.807056e-05,0.06802232,3339.6897,713924900.0,555.0352,1.0,-14183171000000.0,7,0.41894197,1479.7036,10.0,248.8181818181818,65.77767,161.71162,53357120000000.0,True,1859.9861,,-147.84618,2477.8423789509447,-14356619000000.0,50897,161.71162,11,161.71162,,463,10.0,206.71964,2477.8423,719.475,709728960.0,45538.773508787155,0.06802232,-144.55986,-1.0
[-0.546  1.928 -2.919 -3.223],,16498480,1010.9802,5.3612393e-08,0.08360605,4999.566,8527274.0,986.52124,1.0,-20407678000000.0,8,0.41894197,1479.6101,10.0,250.0,2.1531565,131.56943,21997411000000.0,True,3519.9558,,-232.77637,2490.5902781169993,-20545828000000.0,50908,131.56943,11,131.56943,,463,10.0,6.733526,2490.5903,23.446209,8009436.0,45543.40826487541,0.08360605,-234.00845,-1.0
[-0.545  1.926 -2.919 -3.223],,16501788,1158.0825,5.8831015e-06,0.08041754,4999.604,9015516.0,992.7603,1.0,-17410920000000.0,9,0.41894197,1839.775,10.0,300.72727272727275,0.48052546,136.78607,16010853000000.0,True,3159.829,,-235.50807,2997.8576484426285,-17476072000000.0,50919,136.78607,11,136.78607,,463,10.0,1.0201017,2997.8577,3.234252,8989963.0,45548.326800346375,0.08041754,-234.92186,-1.0
[-0.545  1.924 -2.919 -3.223],,16504940,575.4221,3.2020434e-05,0.06712016,4299.641,38033496.0,623.60187,1.0,-18275048000000.0,10,0.41894197,2279.7686,9.999999,286.54545454545456,6.0343904,163.8852,32247816000000.0,True,2019.8726,,-177.61148,2855.190713038531,-18339242000000.0,50930,163.8852,11,163.8852,,463,9.999999,15.769243,2855.1907,55.38015,38611760.0,45552.892466545105,0.06712016,-181.39973,-1.0
[-0.544  1.923 -2.919 -3.223],,16507812,771.0834,1.4301624,11.0,3509.6577,7407629000000.0,541.9578,1.0,-6.6798975e+23,1,0.41894197,1829.5562,10.0,261.09090909090907,1458093.2,1.0,9.704976e+34,True,1680.1016,,-142.00833,2600.639517239545,-9201308.0,50941,1.0,11,1.0,,464,10.0,2855976.8,2600.6396,9931492.0,7057044.0,45557.07485127449,11.0,-142.00833,-1.0
[-0.661  1.88  -2.927 -3.218],,16510316,896.34357,2.513779e-15,8.541826e-10,4129.5503,64.68726,759.18384,1.0,-inf,2,0.41894197,1369.7655,10.0,227.63636363636363,3.8902053e-06,12877809000.0,inf,True,2759.7847,,-174.65013,2266.109054735672,-inf,50952,12877809000.0,11,12877809000.0,,464,10.0,1.1875664e-05,2266.1091,4.1434356e-05,64.68726,45561.05854153633,8.541826e-10,-179.69583,-1.0
[-0.661  1.88  -2.927 -3.218],,16512486,1952.5281,1.5225786e-17,4.2346775e-09,4539.4966,99.09137,1006.0764,1.0,-inf,3,0.41894197,9.979753,10.0,197.27272727272728,0.123556525,2597600500.0,inf,True,4529.5166,,-196.59213,1962.5078721462182,-inf,50963,2597600500.0,11,2597600500.0,,464,10.0,0.39062026,1962.5079,1.3588063,99.09137,45564.03786969185,4.2346775e-09,-210.94806,-1.0
[-0.661  1.88  -2.927 -3.218],,16514838,568.1246,9.088987e-19,1.4673525e-09,3239.7,404068.25,439.7892,1.0,-inf,4,0.41894197,1559.8398,10.0,213.8181818181818,0.06270022,7496494600.0,inf,True,1679.8601,,-120.49086,2127.9644498658995,-inf,50974,7496494600.0,11,7496494600.0,,464,10.0,0.19753674,2127.9646,0.6873627,404068.25,45568.17495274544,1.4673525e-09,-131.1368,-1.0
[-0.661  1.88  -2.927 -3.218],,16517626,844.50464,6.203619e-18,2.2219886e-09,4299.4854,110288.14,888.2198,1.0,-inf,5,0.41894197,1679.7686,9.999999,253.45454545454547,0.013585254,4950520300.0,inf,True,2619.7168,,-178.16284,2524.2731655406515,-inf,50985,4950520300.0,11,4950520300.0,,464,9.999999,0.04293278,2524.2732,0.1493506,110288.14,45573.140303850174,2.2219886e-09,-194.50906,-1.0
[-0.661  1.88  -2.927 -3.218],,16519883,591.8098,5.588886e-14,1.3116208e-09,2979.8162,976.8332,445.5799,1.0,-inf,6,0.41894197,1449.7842,9.999999,205.1818181818182,0.00033421066,8386570000.0,inf,True,1530.032,,-107.0936,2041.5939932383096,-inf,50996,8386570000.0,11,8386570000.0,,464,9.999999,0.0010565402,2041.5941,0.0036752839,976.8332,45576.89827251434,1.3116208e-09,-116.449196,-1.0
