VanillaAvgRet,VarDiscRet,AvgDiscRet,MaxVanillaIw,VarRet,J,MaxNormIw,BatchSize,VarNormIw,ESSClassic,AvgVanillaIw,AvgRet,eRenyi2,IterType,Delta,VarJ,MinVanillaIw,AvgNormIw,AvgEpLen,MinNormIw,ESSRenyi,VarVanillaIw,EpsThisIter,Bound
-47.3855098687,6816.22734775,-47.3855098687,1.0,6816.22734775,-50.6746,0.002,500,5.43187e-20,500.000006643,1.0,-47.3855098687,1.0,1,0.5,79.9283,1.0,0.002,185.87,0.002,500.0,,100,-55.9485
-51.5312150414,6468.51112342,-51.5312150414,1.0,6468.51112342,-51.5312,0.01,500,3.50449e-18,100.0,1.0,-51.5312150414,1.0,2,0.5,80.0239,1.0,0.01,175.1,0.01,500.0,,100,-63.1974
-46.6904354549,6638.11890674,-46.6904354549,1.0,6638.11890674,-49.1108,0.005,500,2.1793e-19,200.000000102,1.0,-46.6904354549,1.0,2,0.5,80.5831,1.0,0.005,191.18,0.005,500.0,,100,-57.811
-44.3168310462,6691.81410396,-44.3168310462,1.0,6691.81410396,-47.5128,0.00333333,500,5.43914e-20,299.999969474,1.0,-44.3168310462,1.0,2,0.5,80.8857,1.0,0.00333333,192.82,0.00333333,500.0,,100,-54.6165
-43.302157373,6985.59903687,-43.302157373,1.0,6985.59903687,-46.4602,0.0025,500,5.4346e-20,400.0,1.0,-43.302157373,1.0,2,0.5,81.4809,1.0,0.0025,189.58,0.0025,500.0,,100,-52.6121
-43.5267698436,7045.86295674,-43.5267698436,1.0,7045.86295674,-45.8735,0.002,500,5.43187e-20,500.000006643,1.0,-43.5267698436,1.0,1,0.5,81.9009,1.0,0.002,194.99,0.002,500.0,,100,-51.3759
-51.8651168011,6150.06213544,-51.8651168011,1.0,6150.06213544,-51.8651,0.01,500,3.50449e-18,100.0,1.0,-51.8651168011,1.0,2,0.5,78.0292,1.0,0.01,168.37,0.01,500.0,,100,-63.4002
-45.4913083554,6566.89687232,-45.4913083554,1.0,6566.89687232,-48.6782,0.005,500,2.1793e-19,200.000000102,1.0,-45.4913083554,1.0,2,0.5,79.4044,1.0,0.005,187.64,0.005,500.0,,100,-56.8348
-45.2216653367,6794.3204153,-45.2216653367,1.0,6794.3204153,-47.526,0.00333333,500,5.43914e-20,299.999969474,1.0,-45.2216653367,1.0,2,0.5,80.3004,1.0,0.00333333,186.61,0.00333333,500.0,,100,-54.1858
-54.0978119107,5968.11889148,-54.0978119107,1.0,5968.11889148,-49.169,0.0025,500,5.4346e-20,400.0,1.0,-54.0978119107,1.0,2,0.5,79.5067,1.0,0.0025,165.66,0.0025,500.0,,100,-54.9365
-55.9464965943,6039.46446456,-55.9464965943,1.00003,6039.46446456,-50.5245,0.00200005,500,9.46555e-17,499.99956839,1.0,-55.9464965943,1.00001,1,0.5,79.1216,0.99999,0.002,160.63,0.00199998,499.996185332,2.36683e-11,100,-55.6882
-37.3334610452,7428.60087049,-37.3334610452,1.0,7428.60087049,-37.3335,0.01,500,3.50449e-18,100.0,1.0,-37.3334610452,1.0,2,0.5,85.7573,1.0,0.01,208.18,0.01,500.0,,100,-48.8013
-38.5103823597,7170.24547809,-38.5103823597,1.0,7170.24547809,-37.9219,0.005,500,2.1793e-19,200.000000102,1.0,-38.5103823597,1.0,2,0.5,85.0104,1.0,0.005,203.8,0.005,500.0,,100,-46.0309
-47.8379032835,6682.40681907,-47.8379032835,1.0,6682.40681907,-41.2273,0.00333333,500,5.43914e-20,299.999969474,1.0,-47.8379032835,1.0,2,0.5,83.9339,1.0,0.00333333,183.14,0.00333333,500.0,,100,-48.0479
-44.5177526484,7049.32955886,-44.5177526484,1.0,7049.32955886,-42.0499,0.0025,500,5.4346e-20,400.0,1.0,-44.5177526484,1.0,2,0.5,83.8475,1.0,0.0025,194.55,0.0025,500.0,,100,-47.9567
-48.0846238125,6345.8750318,-48.0846238125,1.00001,6345.8750318,-43.2568,0.00200002,500,1.77407e-17,500.000067678,1.0,-48.0846238125,1.0,1,0.5,82.9858,0.999992,0.002,177.23,0.00199998,500.0,4.42479e-12,100,-48.5401
-54.9728575736,5900.66049482,-54.9728575736,1.0,5900.66049482,-54.9729,0.01,500,3.50449e-18,100.0,1.0,-54.9728575736,1.0,2,0.5,76.4307,1.0,0.01,164.56,0.01,500.0,,100,-66.2198
-41.2570025723,7100.29529915,-41.2570025723,1.0,7100.29529915,-48.1149,0.005,500,2.1793e-19,200.000000102,1.0,-41.2570025723,1.0,2,0.5,80.514,1.0,0.005,199.6,0.005,500.0,,100,-56.2743
-45.8035237459,6896.89408,-45.8035237459,1.0,6896.89408,-47.3445,0.00333333,500,5.43914e-20,299.999969474,1.0,-45.8035237459,1.0,2,0.5,81.2332,1.0,0.00333333,185.75,0.00333333,500.0,,100,-54.5267
-61.3158152181,5359.86345914,-61.3158152181,1.0,5359.86345914,-50.8373,0.0025,500,5.4346e-20,400.0,1.0,-61.3158152181,1.0,2,0.5,79.4499,1.0,0.0025,150.44,0.0025,500.0,,100,-57.0573
-55.5064779197,5968.75401018,-55.5064779197,1.0,5968.75401018,-51.7711,0.002,500,5.43187e-20,500.000006643,1.0,-55.5064779197,1.0,1,0.5,78.9629,1.0,0.002,163.17,0.002,500.0,,100,-57.3345
-36.4882786736,7384.51642043,-36.4882786736,1.0,7384.51642043,-36.4883,0.01,500,3.50449e-18,100.0,1.0,-36.4882786736,1.0,2,0.5,85.5025,1.0,0.01,208.92,0.01,500.0,,100,-48.2749
-56.0424819063,5974.1619815,-56.0424819063,1.0,5974.1619815,-46.2654,0.005,500,2.1793e-19,200.000000102,1.0,-56.0424819063,1.0,2,0.5,81.9032,1.0,0.005,160.0,0.005,500.0,,100,-54.5998
-38.042152085,7173.60506121,-38.042152085,1.0,7173.60506121,-43.5243,0.00333333,500,5.43914e-20,299.999969474,1.0,-38.042152085,1.0,2,0.5,82.7914,1.0,0.00333333,207.68,0.00333333,500.0,,100,-50.3293
-55.6953383056,6126.66965693,-55.6953383056,1.0,6126.66965693,-46.5671,0.0025,500,5.4346e-20,400.0,1.0,-55.6953383056,1.0,2,0.5,81.7614,1.0,0.0025,159.89,0.0025,500.0,,100,-52.4604
-40.9533604465,6760.61530159,-40.9533604465,1.00001,6760.61530159,-45.4443,0.00200003,500,1.56287e-17,499.999884572,1.0,-40.9533604465,1.0,1,0.5,81.8021,0.999991,0.002,195.71,0.00199998,500.0,3.87412e-12,100,-50.7155
-53.6055044885,6252.35803196,-53.6055044885,1.0,6252.35803196,-53.6055,0.01,500,3.50449e-18,100.0,1.0,-53.6055044885,1.0,2,0.5,78.6755,1.0,0.01,169.42,0.01,500.0,,100,-65.5749
-45.4750580417,6670.9006908,-45.4750580417,1.0,6670.9006908,-49.5403,0.005,500,2.1793e-19,200.000000102,1.0,-45.4750580417,1.0,2,0.5,80.0846,1.0,0.005,185.44,0.005,500.0,,100,-58.0039
-41.7367066528,7214.63360355,-41.7367066528,1.0,7214.63360355,-46.9391,0.00333333,500,5.43914e-20,299.999969474,1.0,-41.7367066528,1.0,2,0.5,81.6704,1.0,0.00333333,199.28,0.00333333,500.0,,100,-53.8496
-44.9431691503,6782.25267429,-44.9431691503,1.0,6782.25267429,-46.4401,0.0025,500,5.4346e-20,400.0,1.0,-44.9431691503,1.0,2,0.5,81.7429,1.0,0.0025,190.13,0.0025,500.0,,100,-52.4248
-57.5890904238,5752.37866233,-57.5890904238,1.0,5752.37866233,-48.6699,0.002,500,5.43187e-20,500.000006643,1.0,-57.5890904238,1.0,1,0.5,80.6497,1.0,0.002,155.81,0.002,500.0,,100,-54.0228
-52.8011297749,6058.4347825,-52.8011297749,1.0,6058.4347825,-52.8011,0.01,500,3.50449e-18,100.0,1.0,-52.8011297749,1.0,2,0.5,77.4458,1.0,0.01,171.34,0.01,500.0,,100,-64.1676
-30.2843078976,7812.81112133,-30.2843078976,1.0,7812.81112133,-41.5427,0.005,500,2.1793e-19,200.000000102,1.0,-30.2843078976,1.0,2,0.5,83.6243,1.0,0.005,226.5,0.005,500.0,,100,-49.596
-51.7557922887,6139.52068605,-51.7557922887,1.0,6139.52068605,-44.9471,0.00333333,500,5.43914e-20,299.999969474,1.0,-51.7557922887,1.0,2,0.5,81.9221,1.0,0.00333333,168.64,0.00333333,500.0,,100,-51.5226
-48.679296926,6550.57290196,-48.679296926,1.0,6550.57290196,-45.8801,0.0025,500,5.4346e-20,400.0,1.0,-48.679296926,1.0,2,0.5,81.5923,1.0,0.0025,181.21,0.0025,500.0,,100,-51.5747
-47.9864189232,6627.39571806,-47.9864189232,1.0,6627.39571806,-46.3014,0.002,500,5.43187e-20,500.000006643,1.0,-47.9864189232,1.0,1,0.5,81.4787,1.0,0.002,183.19,0.002,500.0,,100,-51.5072
-63.591032755,5191.79195881,-63.591032755,1.0,5191.79195881,-63.591,0.01,500,3.50449e-18,100.0,1.0,-63.591032755,1.0,2,0.5,71.6929,1.0,0.01,143.46,0.01,500.0,,100,-75.1896
-50.2416408017,6333.99752838,-50.2416408017,1.0,6333.99752838,-56.9163,0.005,500,2.1793e-19,200.000000102,1.0,-50.2416408017,1.0,2,0.5,75.8276,1.0,0.005,177.51,0.005,500.0,,100,-65.1178
-53.9682415978,6167.13245379,-53.9682415978,1.0,6167.13245379,-55.9336,0.00333333,500,5.43914e-20,299.999969474,1.0,-53.9682415978,1.0,2,0.5,76.6179,1.0,0.00333333,163.76,0.00333333,500.0,,100,-62.6586
-41.8228623108,6647.13325539,-41.8228623108,1.0,6647.13325539,-52.4059,0.0025,500,5.4346e-20,400.0,1.0,-41.8228623108,1.0,2,0.5,78.0078,1.0,0.0025,195.48,0.0025,500.0,,100,-58.23
-32.7742065859,7424.52350258,-32.7742065859,1.0,7424.52350258,-48.4796,0.002,500,5.43187e-20,500.000006643,1.0,-32.7742065859,1.0,1,0.5,79.9994,1.0,0.002,217.85,0.002,500.0,,100,-53.6888
-47.180021372,6500.79852732,-47.180021372,1.0,6500.79852732,-47.18,0.01,500,3.50449e-18,100.0,1.0,-47.180021372,1.0,2,0.5,80.2234,1.0,0.01,181.17,0.01,500.0,,100,-58.2751
-44.9709504401,6672.81427619,-44.9709504401,1.0,6672.81427619,-46.0755,0.005,500,2.1793e-19,200.000000102,1.0,-44.9709504401,1.0,2,0.5,80.7599,1.0,0.005,188.33,0.005,500.0,,100,-53.9647
-42.3138735786,6932.0352258,-42.3138735786,1.0,6932.0352258,-44.8216,0.00333333,500,5.43914e-20,299.999969474,1.0,-42.3138735786,1.0,2,0.5,81.479,1.0,0.00333333,193.65,0.00333333,500.0,,100,-51.2632
-56.5980928874,5674.00429744,-56.5980928874,1.0,5674.00429744,-47.7657,0.0025,500,5.4346e-20,400.0,1.0,-56.5980928874,1.0,2,0.5,80.0589,1.0,0.0025,158.94,0.0025,500.0,,100,-53.3621
-58.4904338583,5639.47800617,-58.4904338583,1.0,5639.47800617,-49.9107,0.002,500,5.43187e-20,500.000006643,1.0,-58.4904338583,1.0,1,0.5,79.1364,1.0,0.002,154.82,0.002,500.0,,100,-54.9343
-40.1395553997,7445.61784318,-40.1395553997,1.0,7445.61784318,-40.1396,0.01,500,3.50449e-18,100.0,1.0,-40.1395553997,1.0,2,0.5,85.8555,1.0,0.01,200.77,0.01,500.0,,100,-51.6654
-49.0976999499,6698.40196265,-49.0976999499,1.0,6698.40196265,-44.6186,0.005,500,2.1793e-19,200.000000102,1.0,-49.0976999499,1.0,2,0.5,83.7935,1.0,0.005,176.33,0.005,500.0,,100,-52.7686
-35.2514936316,7633.67150784,-35.2514936316,1.0,7633.67150784,-41.4963,0.00333333,500,5.43914e-20,299.999969474,1.0,-35.2514936316,1.0,2,0.5,84.9677,1.0,0.00333333,212.05,0.00333333,500.0,,100,-48.1507
-37.8982444799,7606.83991029,-37.8982444799,1.0,7606.83991029,-40.5967,0.0025,500,5.4346e-20,400.0,1.0,-37.8982444799,1.0,2,0.5,85.4386,1.0,0.0025,208.69,0.0025,500.0,,100,-46.8101
-44.2192463864,6873.28545841,-44.2192463864,1.0,6873.28545841,-41.3213,0.002,500,5.43187e-20,500.000006643,1.0,-44.2192463864,1.0,1,0.5,84.8694,1.0,0.002,191.17,0.002,500.0,,100,-46.8786
-36.3987497037,7360.55608113,-36.3987497037,1.0,7360.55608113,-36.3987,0.01,500,3.50449e-18,100.0,1.0,-36.3987497037,1.0,2,0.5,85.3636,1.0,0.01,209.23,0.01,500.0,,100,-48.2677
-55.7129263246,5879.25027744,-55.7129263246,1.0,5879.25027744,-46.0558,0.005,500,2.1793e-19,200.000000102,1.0,-55.7129263246,1.0,2,0.5,81.5289,1.0,0.005,162.98,0.005,500.0,,100,-54.4484
-49.9568200659,6621.72994069,-49.9568200659,1.0,6621.72994069,-47.3562,0.00333333,500,5.43914e-20,299.999969474,1.0,-49.9568200659,1.0,2,0.5,81.3625,1.0,0.00333333,177.42,0.00333333,500.0,,100,-54.2087
-46.4439215983,6718.49909791,-46.4439215983,1.0,6718.49909791,-47.1281,0.0025,500,5.4346e-20,400.0,1.0,-46.4439215983,1.0,2,0.5,81.4118,1.0,0.0025,183.17,0.0025,500.0,,100,-53.8739
-47.2946531009,6830.18898574,-47.2946531009,1.0,6830.18898574,-47.1614,0.002,500,5.43187e-20,500.000006643,1.0,-47.2946531009,1.0,1,0.5,81.5763,1.0,0.002,186.96,0.002,500.0,,100,-53.195
-56.4861911971,5947.03496244,-56.4861911971,1.0,5947.03496244,-56.4862,0.01,500,3.50449e-18,100.0,1.0,-56.4861911971,1.0,2,0.5,76.7305,1.0,0.01,160.86,0.01,500.0,,100,-68.1152
-35.8976749611,7629.17542221,-35.8976749611,1.0,7629.17542221,-46.1919,0.005,500,2.1793e-19,200.000000102,1.0,-35.8976749611,1.0,2,0.5,82.6208,1.0,0.005,215.35,0.005,500.0,,100,-54.6141
-56.046529323,6042.13156919,-56.046529323,1.0,6042.13156919,-49.4768,0.00333333,500,5.43914e-20,299.999969474,1.0,-56.046529323,1.0,2,0.5,81.0326,1.0,0.00333333,163.87,0.00333333,500.0,,100,-56.3534
-46.3181545995,7078.75472143,-46.3181545995,1.0,7078.75472143,-48.6871,0.0025,500,5.4346e-20,400.0,1.0,-46.3181545995,1.0,2,0.5,81.7225,1.0,0.0025,190.48,0.0025,500.0,,100,-54.6425
-50.2255352861,6821.6527573,-50.2255352861,1.0,6821.6527573,-48.9948,0.002,500,5.43187e-20,500.000006643,1.0,-50.2255352861,1.0,1,0.5,81.8164,1.0,0.002,172.46,0.002,500.0,,100,-54.3654
-32.8162855662,7439.28406845,-32.8162855662,1.0,7439.28406845,-32.8163,0.01,500,3.50449e-18,100.0,1.0,-32.8162855662,1.0,2,0.5,85.8189,1.0,0.01,217.25,0.01,500.0,,100,-43.8459
-51.6160994316,6264.39966361,-51.6160994316,1.0,6264.39966361,-42.2162,0.005,500,2.1793e-19,200.000000102,1.0,-51.6160994316,1.0,2,0.5,82.8956,1.0,0.005,177.14,0.005,500.0,,100,-50.3628
-38.6313830418,7275.46206487,-38.6313830418,1.0,7275.46206487,-41.0213,0.00333333,500,5.43914e-20,299.999969474,1.0,-38.6313830418,1.0,2,0.5,83.5756,1.0,0.00333333,208.35,0.00333333,500.0,,100,-47.6729
-43.9924890583,6686.26378099,-43.9924890583,1.0,6686.26378099,-41.7641,0.0025,500,5.4346e-20,400.0,1.0,-43.9924890583,1.0,2,0.5,83.0371,1.0,0.0025,195.19,0.0025,500.0,,100,-47.5246
-35.1114568733,7365.6233217,-35.1114568733,1.0,7365.6233217,-40.4335,0.002,500,5.43187e-20,500.000006643,1.0,-35.1114568733,1.0,1,0.5,83.556,1.0,0.002,211.92,0.002,500.0,,100,-45.5859
-42.9396868034,7000.40667529,-42.9396868034,1.0,7000.40667529,-42.9397,0.01,500,3.50449e-18,100.0,1.0,-42.9396868034,1.0,2,0.5,83.249,1.0,0.01,193.84,0.01,500.0,,100,-54.1106
-65.5429682812,5042.55338517,-65.5429682812,1.0,5042.55338517,-54.2413,0.005,500,2.1793e-19,200.000000102,1.0,-65.5429682812,1.0,2,0.5,78.032,1.0,0.005,139.41,0.005,500.0,,100,-62.5892
-48.9963566086,6897.68202958,-48.9963566086,1.0,6897.68202958,-52.493,0.00333333,500,5.43914e-20,299.999969474,1.0,-48.9963566086,1.0,2,0.5,79.6346,1.0,0.00333333,176.13,0.00333333,500.0,,100,-59.3172
-54.1504139841,5683.79100295,-54.1504139841,1.0,5683.79100295,-52.9074,0.0025,500,5.4346e-20,400.0,1.0,-54.1504139841,1.0,2,0.5,78.508,1.0,0.0025,163.01,0.0025,500.0,,100,-58.8173
-39.1530809956,6788.86591146,-39.1530809956,1.0,6788.86591146,-50.1565,0.002,500,5.43187e-20,500.000006643,1.0,-39.1530809956,1.0,1,0.5,79.4058,1.0,0.002,194.96,0.002,500.0,,100,-55.5371
-46.4470842776,6940.90562033,-46.4470842776,1.0,6940.90562033,-46.4471,0.01,500,3.50449e-18,100.0,1.0,-46.4470842776,1.0,2,0.5,82.8945,1.0,0.01,185.94,0.01,500.0,,100,-57.95
-47.3895656905,6360.93520127,-47.3895656905,1.0,6360.93520127,-46.9183,0.005,500,2.1793e-19,200.000000102,1.0,-47.3895656905,1.0,2,0.5,81.1458,1.0,0.005,182.15,0.005,500.0,,100,-55.0796
-50.8706235531,6786.05584298,-50.8706235531,1.0,6786.05584298,-48.2358,0.00333333,500,5.43914e-20,299.999969474,1.0,-50.8706235531,1.0,2,0.5,81.4409,1.0,0.00333333,171.7,0.00333333,500.0,,100,-55.0565
-33.8757902478,7388.47596147,-33.8757902478,1.0,7388.47596147,-44.6458,0.0025,500,5.4346e-20,400.0,1.0,-33.8757902478,1.0,2,0.5,82.7151,1.0,0.0025,212.17,0.0025,500.0,,100,-50.5527
-48.1243224932,6612.75023192,-48.1243224932,1.00001,6612.75023192,-45.3415,0.00200002,500,1.578e-17,499.999969872,1.0,-48.1243224932,1.0,1,0.5,82.3692,0.99999,0.002,181.51,0.00199998,500.0,3.92265e-12,100,-50.6248
-35.1825627221,7537.17510405,-35.1825627221,1.0,7537.17510405,-35.1826,0.01,500,3.50449e-18,100.0,1.0,-35.1825627221,1.0,2,0.5,86.3817,1.0,0.01,213.94,0.01,500.0,,100,-46.6535
-49.5353476013,6456.38368616,-49.5353476013,1.0,6456.38368616,-42.359,0.005,500,2.1793e-19,200.000000102,1.0,-49.5353476013,1.0,2,0.5,83.5363,1.0,0.005,178.32,0.005,500.0,,100,-50.9856
-47.8883548836,6885.86162871,-47.8883548836,1.0,6885.86162871,-44.2021,0.00333333,500,5.43914e-20,299.999969474,1.0,-47.8883548836,1.0,2,0.5,83.2546,1.0,0.00333333,181.41,0.00333333,500.0,,100,-51.2457
-59.9484954894,5765.14817674,-59.9484954894,1.0,5765.14817674,-48.1387,0.0025,500,5.4346e-20,400.0,1.0,-59.9484954894,1.0,2,0.5,81.6815,1.0,0.0025,153.88,0.0025,500.0,,100,-54.2387
-43.3160527531,6805.35730866,-43.3160527531,1.0,6805.35730866,-47.1742,0.002,500,5.43187e-20,500.000006643,1.0,-43.3160527531,1.0,1,0.5,81.7843,1.0,0.002,193.74,0.002,500.0,,100,-52.6302
-42.638730701,6877.02298482,-42.638730701,1.0,6877.02298482,-42.6387,0.01,500,3.50449e-18,100.0,1.0,-42.638730701,1.0,2,0.5,82.5121,1.0,0.01,192.12,0.01,500.0,,100,-55.2897
-58.3125314497,5853.84923801,-58.3125314497,1.0,5853.84923801,-50.4756,0.005,500,2.1793e-19,200.000000102,1.0,-58.3125314497,1.0,2,0.5,79.7697,1.0,0.005,154.11,0.005,500.0,,100,-59.4212
-49.7413184297,6582.42045526,-49.7413184297,1.0,6582.42045526,-50.2309,0.00333333,500,5.43914e-20,299.999969474,1.0,-49.7413184297,1.0,2,0.5,80.0903,1.0,0.00333333,178.6,0.00333333,500.0,,100,-57.5349
-49.2184095901,6621.35821484,-49.2184095901,1.0,6621.35821484,-49.9777,0.0025,500,5.4346e-20,400.0,1.0,-49.2184095901,1.0,2,0.5,80.3108,1.0,0.0025,178.74,0.0025,500.0,,100,-56.3032
-47.551988681,6635.48013027,-47.551988681,1.0,6635.48013027,-49.4926,0.002,500,5.43187e-20,500.000006643,1.0,-47.551988681,1.0,1,0.5,80.465,1.0,0.002,181.1,0.002,500.0,,100,-55.1503
-49.0990288467,6716.19490218,-49.0990288467,1.0,6716.19490218,-49.099,0.01,500,3.50449e-18,100.0,1.0,-49.0990288467,1.0,2,0.5,81.5416,1.0,0.01,177.26,0.01,500.0,,100,-60.2322
-43.2250687013,7022.50575427,-43.2250687013,1.0,7022.50575427,-46.162,0.005,500,2.1793e-19,200.000000102,1.0,-43.2250687013,1.0,2,0.5,82.5184,1.0,0.005,192.39,0.005,500.0,,100,-54.3825
-39.0580381099,7282.83493574,-39.0580381099,1.0,7282.83493574,-43.794,0.00333333,500,5.43914e-20,299.999969474,1.0,-39.0580381099,1.0,2,0.5,83.3911,1.0,0.00333333,199.81,0.00333333,500.0,,100,-50.5365
-50.698404951,6640.36710598,-50.698404951,1.0,6640.36710598,-45.5201,0.0025,500,5.4346e-20,400.0,1.0,-50.698404951,1.0,2,0.5,82.8733,1.0,0.0025,175.78,0.0025,500.0,,100,-51.3593
-51.3107450267,6178.3461542,-51.3107450267,1.00001,6178.3461542,-46.6782,0.00200002,500,4.71267e-17,500.000188998,1.0,-51.3107450267,1.0,1,0.5,81.9943,0.99998,0.002,168.74,0.00199996,500.0,1.17865e-11,100,-52.141
-47.4752922846,6477.28361442,-47.4752922846,1.0,6477.28361442,-47.4753,0.01,500,3.50449e-18,100.0,1.0,-47.4752922846,1.0,2,0.5,80.0782,1.0,0.01,185.14,0.01,500.0,,100,-59.7821
-33.0486570528,7506.2364096,-33.0486570528,1.0,7506.2364096,-40.262,0.005,500,2.1793e-19,200.000000102,1.0,-33.0486570528,1.0,2,0.5,83.5097,1.0,0.005,218.7,0.005,500.0,,100,-48.9642
-44.7138877675,6790.61504255,-44.7138877675,1.0,6790.61504255,-41.7459,0.00333333,500,5.43914e-20,299.999969474,1.0,-44.7138877675,1.0,2,0.5,83.0335,1.0,0.00333333,191.94,0.00333333,500.0,,100,-48.8513
-39.0223976974,7228.16407523,-39.0223976974,1.0,7228.16407523,-41.0651,0.0025,500,5.4346e-20,400.0,1.0,-39.0223976974,1.0,2,0.5,83.4343,1.0,0.0025,203.69,0.0025,500.0,,100,-47.2184
-40.0935377322,7212.23161779,-40.0935377322,1.0,7212.23161779,-40.8708,0.002,500,5.43187e-20,500.000006643,1.0,-40.0935377322,1.0,1,0.5,83.6493,1.0,0.002,198.69,0.002,500.0,,100,-46.3745
-38.4174035466,7333.32878201,-38.4174035466,1.0,7333.32878201,-38.4174,0.01,500,3.50449e-18,100.0,1.0,-38.4174035466,1.0,2,0.5,85.2056,1.0,0.01,204.69,0.01,500.0,,100,-49.6365
-49.9774211305,6390.8637405,-49.9774211305,1.0,6390.8637405,-44.1974,0.005,500,2.1793e-19,200.000000102,1.0,-49.9774211305,1.0,2,0.5,82.625,1.0,0.005,179.23,0.005,500.0,,100,-52.3521
-48.7028822324,6464.06930507,-48.7028822324,1.0,6464.06930507,-45.6992,0.00333333,500,5.43914e-20,299.999969474,1.0,-48.7028822324,1.0,2,0.5,81.7858,1.0,0.00333333,177.73,0.00333333,500.0,,100,-52.3575
-45.7207928807,6647.40202201,-45.7207928807,1.0,6647.40202201,-45.7046,0.0025,500,5.4346e-20,400.0,1.0,-45.7207928807,1.0,2,0.5,81.6206,1.0,0.0025,183.96,0.0025,500.0,,100,-51.4708
-44.9771278445,6577.41672766,-44.9771278445,1.0,6577.41672766,-45.5591,0.002,500,5.43187e-20,500.000006643,1.0,-44.9771278445,1.0,1,0.5,81.4368,1.0,0.002,186.98,0.002,500.0,,100,-50.7166
-32.3545612036,7573.99652217,-32.3545612036,1.0,7573.99652217,-32.3546,0.01,500,3.50449e-18,100.0,1.0,-32.3545612036,1.0,2,0.5,86.5925,1.0,0.01,221.85,0.01,500.0,,100,-44.4183
-33.5809320663,7525.44206377,-33.5809320663,1.0,7525.44206377,-32.9677,0.005,500,2.1793e-19,200.000000102,1.0,-33.5809320663,1.0,2,0.5,86.4558,1.0,0.005,220.37,0.005,500.0,,100,-41.4981
-48.631220012,6754.427993,-48.631220012,1.0,6754.427993,-38.1889,0.00333333,500,5.43914e-20,299.999969474,1.0,-48.631220012,1.0,2,0.5,85.244,1.0,0.00333333,184.38,0.00333333,500.0,,100,-45.1539
-54.0372359659,5986.13561632,-54.0372359659,1.0,5986.13561632,-42.151,0.0025,500,5.4346e-20,400.0,1.0,-54.0372359659,1.0,2,0.5,83.5379,1.0,0.0025,166.97,0.0025,500.0,,100,-48.1829
-46.1529427782,6969.14631552,-46.1529427782,1.0,6969.14631552,-42.9514,0.002,500,5.43187e-20,500.000006643,1.0,-46.1529427782,1.0,1,0.5,83.4585,1.0,0.002,186.64,0.002,500.0,,100,-48.3465
-39.588574939,7333.80481624,-39.588574939,1.0,7333.80481624,-39.5886,0.01,500,3.50449e-18,100.0,1.0,-39.588574939,1.0,2,0.5,85.2084,1.0,0.01,205.25,0.01,500.0,,100,-50.9783
-33.3091533967,7418.51398731,-33.3091533967,1.0,7418.51398731,-36.4489,0.005,500,2.1793e-19,200.000000102,1.0,-33.3091533967,1.0,2,0.5,85.5117,1.0,0.005,219.35,0.005,500.0,,100,-44.6046
-46.733611711,6664.98026963,-46.733611711,1.0,6664.98026963,-39.8771,0.00333333,500,5.43914e-20,299.999969474,1.0,-46.733611711,1.0,2,0.5,84.2484,1.0,0.00333333,182.79,0.00333333,500.0,,100,-46.5363
-50.0238288185,6710.59175868,-50.0238288185,1.0,6710.59175868,-42.4138,0.0025,500,5.4346e-20,400.0,1.0,-50.0238288185,1.0,2,0.5,83.687,1.0,0.0025,178.45,0.0025,500.0,,100,-48.2018
-54.6799238357,5961.37120383,-54.6799238357,1.0,5961.37120383,-44.867,0.002,500,5.43187e-20,500.000006643,1.0,-54.6799238357,1.0,1,0.5,82.506,1.0,0.002,160.5,0.002,500.0,,100,-50.0439
-40.3510263228,7178.55246432,-40.3510263228,1.0,7178.55246432,-40.351,0.01,500,3.50449e-18,100.0,1.0,-40.3510263228,1.0,2,0.5,84.3016,1.0,0.01,201.29,0.01,500.0,,100,-52.002
-37.4697503508,7424.50907425,-37.4697503508,1.0,7424.50907425,-38.9104,0.005,500,2.1793e-19,200.000000102,1.0,-37.4697503508,1.0,2,0.5,85.0329,1.0,0.005,206.47,0.005,500.0,,100,-47.1489
-48.4852812489,6861.16275214,-48.4852812489,1.0,6861.16275214,-42.102,0.00333333,500,5.43914e-20,299.999969474,1.0,-48.4852812489,1.0,2,0.5,84.2909,1.0,0.00333333,181.26,0.00333333,500.0,,100,-48.8287
-49.2661620851,6505.91901793,-49.2661620851,1.0,6505.91901793,-43.8931,0.0025,500,5.4346e-20,400.0,1.0,-49.2661620851,1.0,2,0.5,83.358,1.0,0.0025,179.82,0.0025,500.0,,100,-49.7186
-24.71278127,7927.06617746,-24.71278127,1.0,7927.06617746,-40.057,0.002,500,5.43187e-20,500.000006643,1.0,-24.71278127,1.0,1,0.5,84.7777,1.0,0.002,239.04,0.002,500.0,,100,-45.2675
-43.5415021377,7145.61048619,-43.5415021377,1.0,7145.61048619,-43.5415,0.01,500,3.50449e-18,100.0,1.0,-43.5415021377,1.0,2,0.5,84.108,1.0,0.01,194.52,0.01,500.0,,100,-55.0186
-47.5129207372,6772.43031845,-47.5129207372,1.0,6772.43031845,-45.5272,0.005,500,2.1793e-19,200.000000102,1.0,-47.5129207372,1.0,2,0.5,83.0263,1.0,0.005,182.64,0.005,500.0,,100,-53.6428
