Bound,VarJ,VarNormIw,AvgVanillaIw,MinVanillaIw,MaxNormIw,AvgRet,BatchSize,ESSRenyi,MaxVanillaIw,Delta,eRenyi2,VarRet,VarVanillaIw,AvgEpLen,AvgNormIw,AvgDiscRet,VarDiscRet,IterType,J,ESSClassic,VanillaAvgRet,EpsThisIter,MinNormIw
1431.342,593.55786,5.431875e-20,1.0,1.0,0.002,1738.3633419764335,500,500.0,1.0,0.4,1.0,435814.70491973346,,189.25,0.0020000003,1738.3633419764335,435814.70491973346,1,1687.3822,500.00000664260017,1738.3633419764335,100,0.002
1148.2324,666.8411,3.5044917e-18,1.0,1.0,0.01,1721.0285360897913,500,500.0,1.0,0.4,1.0,449168.7718692275,,187.3,0.009999998,1721.0285360897913,449168.7718692275,2,1721.0284,100.0,1721.0285360897913,100,0.01
1320.7822,696.66907,2.179301e-19,1.0,1.0,0.005,1731.10245722543,500,500.0,1.0,0.4,1.0,531280.4957167768,,188.73,0.0049999994,1731.10245722543,531280.4957167768,2,1726.0654,200.00000010221265,1731.10245722543,100,0.005
1399.4044,677.97986,5.4391416e-20,1.0,1.0,0.0033333334,1738.8192625754953,500,500.0,1.0,0.4,1.0,412288.9732449902,,189.62,0.0033333336,1738.8192625754953,412288.9732449902,2,1730.3168,299.999969473632,1738.8192625754953,100,0.0033333334
1449.5627,686.7645,5.434597e-20,1.0,1.0,0.0025,1753.6155866706017,500,500.0,1.0,0.4,1.0,512328.32271260227,,191.02,0.0024999997,1753.6155866706017,512328.32271260227,2,1736.1414,400.0,1753.6155866706017,100,0.0025
1457.5583,658.6059,5.431875e-20,1.0,1.0,0.002,1624.8427288639393,500,500.0,1.0,0.4,1.0,275066.99232529494,,177.36,0.0020000003,1624.8427288639393,275066.99232529494,1,1713.882,500.00000664260017,1624.8427288639393,100,0.002
1312.4324,680.638,3.5044917e-18,1.0,1.0,0.01,1805.1778037866163,500,500.0,1.0,0.4,1.0,467947.531629232,,196.36,0.009999998,1805.1778037866163,467947.531629232,2,1805.1776,100.0,1805.1778037866163,100,0.01
1406.9458,635.18536,2.179301e-19,1.0,1.0,0.005,1705.561309329664,500,500.0,1.0,0.4,1.0,342112.2899353073,,185.92,0.0049999994,1705.561309329664,342112.2899353073,2,1755.3694,200.00000010221265,1705.561309329664,100,0.005
1454.8606,608.2213,5.4391416e-20,1.0,1.0,0.0033333334,1707.3024050553033,500,500.0,1.0,0.4,1.0,304381.9411661663,,185.77,0.0033333336,1707.3024050553033,304381.9411661663,2,1739.3472,299.999969473632,1707.3024050553033,100,0.0033333334
1476.8729,588.00916,5.434597e-20,1.0,1.0,0.0025,1674.9415456434838,500,500.0,1.0,0.4,1.0,272837.15979618765,,182.44,0.0024999997,1674.9415456434838,272837.15979618765,2,1723.2456,400.0,1674.9415456434838,100,0.0025
1503.6869,596.9549,5.431875e-20,1.0,1.0,0.002,1727.2634884474596,500,500.0,1.0,0.4,1.0,402771.0806459786,,188.34,0.0020000003,1727.2634884474596,402771.0806459786,1,1724.0493,500.00000664260017,1727.2634884474596,100,0.002
1184.7733,650.1079,3.5044917e-18,1.0,1.0,0.01,1746.640273205143,500,500.0,1.0,0.4,1.0,426909.3939639353,,190.21,0.009999998,1746.640273205143,426909.3939639353,2,1746.6403,100.0,1746.640273205143,100,0.01
1345.8737,636.6604,2.179301e-19,1.0,1.0,0.005,1739.7069764945627,500,500.0,1.0,0.4,1.0,391927.8083621825,,189.37,0.0049999994,1739.7069764945627,391927.8083621825,2,1743.1736,200.00000010221265,1739.7069764945627,100,0.005
1461.0172,687.6915,5.4391416e-20,1.0,1.0,0.0033333334,1869.886155476754,500,500.0,1.0,0.4,1.0,603416.1275551887,,203.33,0.0033333336,1869.886155476754,603416.1275551887,2,1785.4113,299.999969473632,1869.886155476754,100,0.0033333334
1508.3279,697.5049,5.434597e-20,1.0,1.0,0.0025,1800.8122251331254,500,500.0,1.0,0.4,1.0,532439.9257495161,,195.94,0.0024999997,1800.8122251331254,532439.9257495161,2,1789.2614,400.0,1800.8122251331254,100,0.0025
1524.2563,674.8799,5.431875e-20,1.0,1.0,0.002,1720.609024161056,500,500.0,1.0,0.4,1.0,330799.50655813294,,187.06,0.0020000003,1720.609024161056,330799.50655813294,1,1775.5309,500.00000664260017,1720.609024161056,100,0.002
1239.0076,758.133,3.5044917e-18,1.0,1.0,0.01,1810.8618674297602,500,500.0,1.0,0.4,1.0,580571.3737563371,,196.83,0.009999998,1810.8618674297602,580571.3737563371,2,1810.8618,100.0,1810.8618674297602,100,0.01
1387.1187,724.6208,2.179301e-19,1.0,1.0,0.005,1772.0998327122143,500,500.0,1.0,0.4,1.0,479428.04144631815,,192.95,0.0049999994,1772.0998327122143,479428.04144631815,2,1791.4807,200.00000010221265,1772.0998327122143,100,0.005
1400.1187,659.97986,5.4391416e-20,1.0,1.0,0.0033333334,1607.8746871293229,500,500.0,1.0,0.4,1.0,236460.01360662756,,175.41,0.0033333336,1607.8746871293229,236460.01360662756,2,1730.2788,299.999969473632,1607.8746871293229,100,0.0033333334
1414.0983,623.4742,5.434597e-20,1.0,1.0,0.0025,1609.265253154137,500,500.0,1.0,0.4,1.0,239572.64405272555,,175.65,0.0024999997,1609.265253154137,239572.64405272555,2,1700.0254,400.0,1609.265253154137,100,0.0025
1425.474,607.885,5.431875e-20,1.0,1.0,0.002,1605.9735669688307,500,500.0,1.0,0.4,1.0,288549.34286988055,,175.17,0.0020000003,1605.9735669688307,288549.34286988055,1,1681.215,500.00000664260017,1605.9735669688307,100,0.002
1115.0054,658.48584,3.5044917e-18,1.0,1.0,0.01,1668.5863282553657,500,500.0,1.0,0.4,1.0,437983.4119197727,,182.0,0.009999998,1668.5863282553657,437983.4119197727,2,1668.5862,100.0,1668.5863282553657,100,0.01
1225.3528,602.8401,2.179301e-19,1.0,1.0,0.005,1565.0009007631438,500,500.0,1.0,0.4,1.0,290771.45056516095,,170.99,0.0049999994,1565.0009007631438,290771.45056516095,2,1616.7936,200.00000010221265,1565.0009007631438,100,0.005
1324.0599,642.458,5.4391416e-20,1.0,1.0,0.0033333334,1729.4433797374109,500,500.0,1.0,0.4,1.0,508045.16969584394,,188.23,0.0033333336,1729.4433797374109,508045.16969584394,2,1654.3436,299.999969473632,1729.4433797374109,100,0.0033333334
1389.8488,664.776,5.434597e-20,1.0,1.0,0.0025,1740.5003363740432,500,500.0,1.0,0.4,1.0,529176.2486529349,,189.88,0.0024999997,1740.5003363740432,529176.2486529349,2,1675.8828,400.0,1740.5003363740432,100,0.0025
1434.8745,661.083,5.431875e-20,1.0,1.0,0.002,1751.8414631030146,500,500.0,1.0,0.4,1.0,416998.8442705273,,190.65,0.0020000003,1751.8414631030146,416998.8442705273,1,1691.0745,500.00000664260017,1751.8414631030146,100,0.002
1160.0095,573.8347,3.5044917e-18,1.0,1.0,0.01,1665.0041345871243,500,500.0,1.0,0.4,1.0,332612.44236618746,,181.58,0.009999998,1665.0041345871243,332612.44236618746,2,1665.004,100.0,1665.0041345871243,100,0.01
1252.2124,503.73236,2.179301e-19,1.0,1.0,0.005,1553.5906953004503,500,500.0,1.0,0.4,1.0,173737.1978121306,,169.56,0.0049999994,1553.5906953004503,173737.1978121306,2,1609.2974,200.00000010221265,1553.5906953004503,100,0.005
1349.2092,544.075,5.4391416e-20,1.0,1.0,0.0033333334,1703.7088667449623,500,500.0,1.0,0.4,1.0,378401.89567370113,,185.89,0.0033333336,1703.7088667449623,378401.89567370113,2,1640.768,299.999969473632,1703.7088667449623,100,0.0033333334
1408.8123,565.20514,5.434597e-20,1.0,1.0,0.0025,1722.9346799411567,500,500.0,1.0,0.4,1.0,388597.2361386452,,187.65,0.0024999997,1722.9346799411567,388597.2361386452,2,1661.3094,400.0,1722.9346799411567,100,0.0025
1429.187,585.5162,5.431875e-20,1.0,1.0,0.002,1780.7133650615697,500,500.0,1.0,0.4,1.0,429204.3677504992,,193.67,0.0020000003,1780.7133650615697,429204.3677504992,1,1685.1904,500.00000664260017,1780.7133650615697,100,0.002
1221.6279,523.35767,3.5044917e-18,1.0,1.0,0.01,1641.7459375853753,500,500.0,1.0,0.4,1.0,276669.918326809,,179.24,0.009999998,1641.7459375853753,276669.918326809,2,1641.7458,100.0,1641.7459375853753,100,0.01
1345.7296,653.3919,2.179301e-19,1.0,1.0,0.005,1796.3666409763405,500,500.0,1.0,0.4,1.0,573722.211276112,,195.65,0.0049999994,1796.3666409763405,573722.211276112,2,1719.0563,200.00000010221265,1796.3666409763405,100,0.005
1447.4299,689.31604,5.4391416e-20,1.0,1.0,0.0033333334,1896.079279272673,500,500.0,1.0,0.4,1.0,556299.4744240139,,206.23,0.0033333336,1896.079279272673,556299.4744240139,2,1778.064,299.999969473632,1896.079279272673,100,0.0033333334
1486.6053,696.06964,5.434597e-20,1.0,1.0,0.0025,1757.5798283182478,500,500.0,1.0,0.4,1.0,517441.47362943453,,191.37,0.0024999997,1757.5798283182478,517441.47362943453,2,1772.9429,400.0,1757.5798283182478,100,0.0025
1516.2542,695.9552,5.431875e-20,1.0,1.0,0.002,1770.3105435445075,500,500.0,1.0,0.4,1.0,488596.5897644974,,192.63,0.0020000003,1770.3105435445075,488596.5897644974,1,1772.4165,500.00000664260017,1770.3105435445075,100,0.002
1205.6226,615.67303,3.5044917e-18,1.0,1.0,0.01,1748.1496712522733,500,500.0,1.0,0.4,1.0,382882.0669746559,,190.21,0.009999998,1748.1496712522733,382882.0669746559,2,1748.1497,100.0,1748.1496712522733,100,0.01
1390.8716,651.0011,2.179301e-19,1.0,1.0,0.005,1800.842557611425,500,500.0,1.0,0.4,1.0,471882.30062853143,,195.85,0.0049999994,1800.842557611425,471882.30062853143,2,1774.4961,200.00000010221265,1800.842557611425,100,0.005
1422.8838,609.8247,5.4391416e-20,1.0,1.0,0.0033333334,1659.343549044492,500,500.0,1.0,0.4,1.0,261831.66130611565,,180.76,0.0033333336,1659.343549044492,261831.66130611565,2,1736.1119,299.999969473632,1659.343549044492,100,0.0033333334
1475.8271,659.0731,5.434597e-20,1.0,1.0,0.0025,1840.86056807452,500,500.0,1.0,0.4,1.0,619820.2520114153,,200.0,0.0024999997,1840.86056807452,619820.2520114153,2,1762.2991,400.0,1840.86056807452,100,0.0025
1507.7217,657.7314,5.431875e-20,1.0,1.0,0.002,1770.553089136372,500,500.0,1.0,0.4,1.0,429786.1232983919,,192.7,0.0020000003,1770.553089136372,429786.1232983919,1,1763.95,500.00000664260017,1770.553089136372,100,0.002
1104.5837,614.08246,3.5044917e-18,1.0,1.0,0.01,1677.3316276676612,500,500.0,1.0,0.4,1.0,380906.2337742872,,182.79,0.009999998,1677.3316276676612,380906.2337742872,2,1677.3317,100.0,1677.3316276676612,100,0.01
1337.8906,658.0806,2.179301e-19,1.0,1.0,0.005,1808.4372681140883,500,500.0,1.0,0.4,1.0,485301.6448127727,,196.99,0.0049999994,1808.4372681140883,485301.6448127727,2,1742.8845,200.00000010221265,1808.4372681140883,100,0.005
1370.9664,616.9945,5.4391416e-20,1.0,1.0,0.0033333334,1619.159029936755,500,500.0,1.0,0.4,1.0,268385.0424821434,,176.62,0.0033333336,1619.159029936755,268385.0424821434,2,1701.6426,299.999969473632,1619.159029936755,100,0.0033333334
1424.6987,634.49725,5.434597e-20,1.0,1.0,0.0025,1739.5216825586324,500,500.0,1.0,0.4,1.0,471943.72672431526,,189.36,0.0024999997,1739.5216825586324,471943.72672431526,2,1711.1124,400.0,1739.5216825586324,100,0.0025
1488.4861,654.70184,5.431875e-20,1.0,1.0,0.002,1878.8616068097306,500,500.0,1.0,0.4,1.0,515467.91958858253,,204.15,0.0020000003,1878.8616068097306,515467.91958858253,1,1744.6624,500.00000664260017,1878.8616068097306,100,0.002
1243.7307,628.82965,3.5044917e-18,1.0,1.0,0.01,1750.7985916580196,500,500.0,1.0,0.4,1.0,399420.9480849554,,190.4,0.009999998,1750.7985916580196,399420.9480849554,2,1750.7986,100.0,1750.7985916580196,100,0.01
1326.8265,663.6715,2.179301e-19,1.0,1.0,0.005,1712.6318231274483,500,500.0,1.0,0.4,1.0,489661.35026262724,,186.52,0.0049999994,1712.6318231274483,489661.35026262724,2,1731.7151,200.00000010221265,1712.6318231274483,100,0.005
1398.3654,653.51227,5.4391416e-20,1.0,1.0,0.0033333334,1723.4356942867462,500,500.0,1.0,0.4,1.0,404312.4355953123,,187.87,0.0033333336,1723.4356942867462,404312.4355953123,2,1728.9554,299.999969473632,1723.4356942867462,100,0.0033333334
1431.2767,647.85626,5.434597e-20,1.0,1.0,0.0025,1683.4392452402724,500,500.0,1.0,0.4,1.0,400083.1542332558,,183.66,0.0024999997,1683.4392452402724,400083.1542332558,2,1717.5762,400.0,1683.4392452402724,100,0.0025
1473.826,669.6842,5.431875e-20,1.0,1.0,0.002,1779.194412716038,500,500.0,1.0,0.4,1.0,566137.4619155262,,193.6,0.0020000003,1779.194412716038,566137.4619155262,1,1729.9,500.00000664260017,1779.194412716038,100,0.002
1219.9545,612.97546,3.5044917e-18,1.0,1.0,0.01,1768.5464061891541,500,500.0,1.0,0.4,1.0,379534.272547983,,192.38,0.009999998,1768.5464061891541,379534.272547983,2,1768.5463,100.0,1768.5464061891541,100,0.01
1376.4775,618.5465,2.179301e-19,1.0,1.0,0.005,1760.2348383271628,500,500.0,1.0,0.4,1.0,393359.7076148093,,191.44,0.0049999994,1760.2348383271628,393359.7076148093,2,1764.3905,200.00000010221265,1760.2348383271628,100,0.005
1473.0685,622.19073,5.4391416e-20,1.0,1.0,0.0033333334,1840.6129935343517,500,500.0,1.0,0.4,1.0,396253.62871911476,,200.03,0.0033333336,1840.6129935343517,396253.62871911476,2,1789.7981,299.999969473632,1840.6129935343517,100,0.0033333334
1493.0515,635.6253,5.434597e-20,1.0,1.0,0.0025,1747.5661142308845,500,500.0,1.0,0.4,1.0,457956.26603772945,,190.29,0.0024999997,1747.5661142308845,457956.26603772945,2,1779.24,400.0,1747.5661142308845,100,0.0025
1500.7832,633.8579,5.431875e-20,1.0,1.0,0.002,1666.828919439802,500,500.0,1.0,0.4,1.0,386557.4420591498,,181.69,0.0020000003,1666.828919439802,386557.4420591498,1,1756.7579,500.00000664260017,1666.828919439802,100,0.002
1221.9094,743.7816,3.5044917e-18,1.0,1.0,0.01,1791.4114211492467,500,500.0,1.0,0.4,1.0,558799.1446246386,,194.91,0.009999998,1791.4114211492467,558799.1446246386,2,1791.4114,100.0,1791.4114211492467,100,0.01
1336.3933,726.4868,2.179301e-19,1.0,1.0,0.005,1686.772700079358,500,500.0,1.0,0.4,1.0,501899.57055536297,,183.9,0.0049999994,1686.772700079358,501899.57055536297,2,1739.092,200.00000010221265,1686.772700079358,100,0.005
1377.1617,674.04114,5.4391416e-20,1.0,1.0,0.0033333334,1639.7068849493814,500,500.0,1.0,0.4,1.0,303881.8407722648,,178.84,0.0033333336,1639.7068849493814,303881.8407722648,2,1705.9639,299.999969473632,1639.7068849493814,100,0.0033333334
1443.2803,691.26746,5.434597e-20,1.0,1.0,0.0025,1794.235071037365,500,500.0,1.0,0.4,1.0,548045.1159780598,,195.41,0.0024999997,1794.235071037365,548045.1159780598,2,1728.0312,400.0,1794.235071037365,100,0.0025
1481.4716,685.7664,5.431875e-20,1.0,1.0,0.002,1768.6775121080957,500,500.0,1.0,0.4,1.0,443083.96982569795,,192.58,0.0020000003,1768.6775121080957,443083.96982569795,1,1736.1606,500.00000664260017,1768.6775121080957,100,0.002
1268.2393,590.2175,3.5044917e-18,1.0,1.0,0.01,1717.9995563930536,500,500.0,1.0,0.4,1.0,351875.4981826522,,186.96,0.009999998,1717.9995563930536,351875.4981826522,2,1717.9995,100.0,1717.9995563930536,100,0.01
1337.4274,643.36035,2.179301e-19,1.0,1.0,0.005,1766.7133775012244,500,500.0,1.0,0.4,1.0,483113.03234798106,,192.19,0.0049999994,1766.7133775012244,483113.03234798106,2,1742.3564,200.00000010221265,1766.7133775012244,100,0.005
1429.634,687.70264,5.4391416e-20,1.0,1.0,0.0033333334,1796.058829526521,500,500.0,1.0,0.4,1.0,595006.9964375766,,195.48,0.0033333336,1796.058829526521,595006.9964375766,2,1760.2572,299.999969473632,1796.058829526521,100,0.0033333334
1501.5394,704.2537,5.434597e-20,1.0,1.0,0.0025,1870.698916390266,500,500.0,1.0,0.4,1.0,561555.7860505844,,203.32,0.0024999997,1870.698916390266,561555.7860505844,2,1787.8676,400.0,1870.698916390266,100,0.0025
1527.8351,706.0209,5.431875e-20,1.0,1.0,0.002,1768.2028856001455,500,500.0,1.0,0.4,1.0,513257.27830143203,,192.32,0.0020000003,1768.2028856001455,513257.27830143203,1,1783.9347,500.00000664260017,1768.2028856001455,100,0.002
1218.7332,662.44073,3.5044917e-18,1.0,1.0,0.01,1789.812315815676,500,500.0,1.0,0.4,1.0,443260.3090241989,,194.71,0.009999998,1789.812315815676,443260.3090241989,2,1789.8123,100.0,1789.812315815676,100,0.01
1358.2186,653.07526,2.179301e-19,1.0,1.0,0.005,1734.2525137933192,500,500.0,1.0,0.4,1.0,416811.58515194006,,188.8,0.0049999994,1734.2525137933192,416811.58515194006,2,1762.0325,200.00000010221265,1734.2525137933192,100,0.005
1419.5283,638.24677,5.4391416e-20,1.0,1.0,0.0033333334,1723.658397583328,500,500.0,1.0,0.4,1.0,371798.38235876244,,187.86,0.0033333336,1723.658397583328,371798.38235876244,2,1749.241,299.999969473632,1723.658397583328,100,0.0033333334
1452.7725,629.3508,5.434597e-20,1.0,1.0,0.0025,1705.525197187518,500,500.0,1.0,0.4,1.0,364464.2808225278,,185.77,0.0024999997,1705.525197187518,364464.2808225278,2,1738.312,400.0,1705.525197187518,100,0.0025
1484.3684,638.86273,5.431875e-20,1.0,1.0,0.002,1745.5643620838898,500,500.0,1.0,0.4,1.0,460965.62558413245,,189.97,0.0020000003,1745.5643620838898,460965.62558413245,1,1739.7627,500.00000664260017,1745.5643620838898,100,0.002
1292.8877,647.74347,3.5044917e-18,1.0,1.0,0.01,1775.8644795667776,500,500.0,1.0,0.4,1.0,423809.7816855625,,193.42,0.009999998,1775.8644795667776,423809.7816855625,2,1775.8644,100.0,1775.8644795667776,100,0.01
1376.9932,656.4981,2.179301e-19,1.0,1.0,0.005,1787.6716755730656,500,500.0,1.0,0.4,1.0,446806.20414708124,,194.6,0.0049999994,1787.6716755730656,446806.20414708124,2,1781.7681,200.00000010221265,1787.6716755730656,100,0.005
1429.2607,642.7694,5.4391416e-20,1.0,1.0,0.0033333334,1715.738299972048,500,500.0,1.0,0.4,1.0,378354.92465535406,,186.78,0.0033333336,1715.738299972048,378354.92465535406,2,1759.758,299.999969473632,1715.738299972048,100,0.0033333334
1485.939,675.50055,5.434597e-20,1.0,1.0,0.0025,1809.3576674314315,500,500.0,1.0,0.4,1.0,589799.4566676766,,196.94,0.0024999997,1809.3576674314315,589799.4566676766,2,1772.1581,400.0,1809.3576674314315,100,0.0025
1508.0386,664.7859,5.431875e-20,1.0,1.0,0.002,1731.571581979297,500,500.0,1.0,0.4,1.0,387049.7569137925,,188.54,0.0020000003,1731.571581979297,387049.7569137925,1,1764.0408,500.00000664260017,1731.571581979297,100,0.002
1317.1595,649.29047,3.5044917e-18,1.0,1.0,0.01,1795.4975666476112,500,500.0,1.0,0.4,1.0,425836.45846274064,,195.34,0.009999998,1795.4975666476112,425836.45846274064,2,1795.4976,100.0,1795.4975666476112,100,0.01
1330.8315,624.48596,2.179301e-19,1.0,1.0,0.005,1671.397587644437,500,500.0,1.0,0.4,1.0,354229.30843805417,,182.33,0.0049999994,1671.397587644437,354229.30843805417,2,1733.4475,200.00000010221265,1671.397587644437,100,0.005
1417.9458,653.1459,5.4391416e-20,1.0,1.0,0.0033333334,1773.1460345478022,500,500.0,1.0,0.4,1.0,503820.57382688974,,192.89,0.0033333336,1773.1460345478022,503820.57382688974,2,1746.6803,299.999969473632,1773.1460345478022,100,0.0033333334
1458.5085,662.9199,5.434597e-20,1.0,1.0,0.0025,1732.7630038828318,500,500.0,1.0,0.4,1.0,482735.0208768561,,188.7,0.0024999997,1732.7630038828318,482735.0208768561,2,1743.2009,400.0,1732.7630038828318,100,0.0025
1512.9236,673.6748,5.431875e-20,1.0,1.0,0.002,1864.9970771489109,500,500.0,1.0,0.4,1.0,504514.9805105796,,202.78,0.0020000003,1864.9970771489109,504514.9805105796,1,1767.5603,500.00000664260017,1864.9970771489109,100,0.002
1222.4021,554.6291,3.5044917e-18,1.0,1.0,0.01,1692.8823094063814,500,500.0,1.0,0.4,1.0,310720.66135123227,,184.38,0.009999998,1692.8823094063814,310720.66135123227,2,1692.8823,100.0,1692.8823094063814,100,0.01
1402.4813,637.3698,2.179301e-19,1.0,1.0,0.005,1841.4727552334243,500,500.0,1.0,0.4,1.0,498815.7306323149,,200.02,0.0049999994,1841.4727552334243,498815.7306323149,2,1767.1775,200.00000010221265,1841.4727552334243,100,0.005
1405.4241,648.3917,5.4391416e-20,1.0,1.0,0.0033333334,1673.690109516044,500,500.0,1.0,0.4,1.0,447402.35185394436,,182.64,0.0033333336,1673.690109516044,447402.35185394436,2,1736.015,299.999969473632,1673.690109516044,100,0.0033333334
1422.3093,632.9584,5.434597e-20,1.0,1.0,0.0025,1626.393237393728,500,500.0,1.0,0.4,1.0,335653.34957925085,,177.36,0.0024999997,1626.393237393728,335653.34957925085,2,1708.6094,400.0,1626.393237393728,100,0.0025
1456.3718,640.67584,5.431875e-20,1.0,1.0,0.002,1727.793243933943,500,500.0,1.0,0.4,1.0,454028.2519022709,,188.14,0.0020000003,1727.793243933943,454028.2519022709,1,1712.4464,500.00000664260017,1727.793243933943,100,0.002
1189.7303,388.15268,3.5044917e-18,1.0,1.0,0.01,1603.8351147757714,500,500.0,1.0,0.4,1.0,152184.34539002337,,174.66,0.009999998,1603.8351147757714,152184.34539002337,2,1603.8352,100.0,1603.8351147757714,100,0.01
1302.9905,557.9893,2.179301e-19,1.0,1.0,0.005,1763.7649638395762,500,500.0,1.0,0.4,1.0,463891.7357097424,,191.97,0.0049999994,1763.7649638395762,463891.7357097424,2,1683.8,200.00000010221265,1763.7649638395762,100,0.005
1409.3842,647.3784,5.4391416e-20,1.0,1.0,0.0033333334,1852.4851968948842,500,500.0,1.0,0.4,1.0,621841.0075866824,,201.46,0.0033333336,1852.4851968948842,621841.0075866824,2,1740.0286,299.999969473632,1852.4851968948842,100,0.0033333334
1436.9707,636.04834,5.434597e-20,1.0,1.0,0.0025,1673.1830009644402,500,500.0,1.0,0.4,1.0,361194.18769736745,,182.42,0.0024999997,1673.1830009644402,361194.18769736745,2,1723.3171,400.0,1673.1830009644402,100,0.0025
1476.8076,640.15735,5.431875e-20,1.0,1.0,0.002,1771.3496578837473,500,500.0,1.0,0.4,1.0,433263.6309863936,,192.95,0.0020000003,1771.3496578837473,433263.6309863936,1,1732.9237,500.00000664260017,1771.3496578837473,100,0.002
1227.2737,601.2414,3.5044917e-18,1.0,1.0,0.01,1710.3827297883388,500,500.0,1.0,0.4,1.0,365142.6598682598,,186.42,0.009999998,1710.3827297883388,365142.6598682598,2,1710.3827,100.0,1710.3827297883388,100,0.01
1383.5754,591.86456,2.179301e-19,1.0,1.0,0.005,1739.9874849975238,500,500.0,1.0,0.4,1.0,342098.8367207603,,189.29,0.0049999994,1739.9874849975238,342098.8367207603,2,1725.1852,200.00000010221265,1739.9874849975238,100,0.005
1409.8906,645.24554,5.4391416e-20,1.0,1.0,0.0033333334,1770.5426065436372,500,500.0,1.0,0.4,1.0,552572.3253617579,,192.71,0.0033333336,1770.5426065436372,552572.3253617579,2,1740.3044,299.999969473632,1770.5426065436372,100,0.0033333334
1447.6395,617.4665,5.434597e-20,1.0,1.0,0.0025,1714.2318354582112,500,500.0,1.0,0.4,1.0,278307.15532028134,,186.46,0.0024999997,1714.2318354582112,278307.15532028134,2,1733.7863,400.0,1714.2318354582112,100,0.0025
1478.9172,641.4855,5.431875e-20,1.0,1.0,0.002,1739.127395769515,500,500.0,1.0,0.4,1.0,537813.9678252651,,189.4,0.0020000003,1739.127395769515,537813.9678252651,1,1734.8546,500.00000664260017,1739.127395769515,100,0.002
1147.8632,693.3118,3.5044917e-18,1.0,1.0,0.01,1709.9931042274582,500,500.0,1.0,0.4,1.0,485536.6299538305,,186.24,0.009999998,1709.9931042274582,485536.6299538305,2,1709.9932,100.0,1709.9931042274582,100,0.01
1276.7626,640.8262,2.179301e-19,1.0,1.0,0.005,1638.5038964148926,500,500.0,1.0,0.4,1.0,341494.8243499095,,178.71,0.0049999994,1638.5038964148926,341494.8243499095,2,1674.2485,200.00000010221265,1638.5038964148926,100,0.005
1363.4156,675.33655,5.4391416e-20,1.0,1.0,0.0033333334,1733.1370347394377,500,500.0,1.0,0.4,1.0,550111.1209839424,,188.93,0.0033333336,1733.1370347394377,550111.1209839424,2,1693.8779,299.999969473632,1733.1370347394377,100,0.0033333334
1407.4583,660.76416,5.434597e-20,1.0,1.0,0.0025,1692.9542635607431,500,500.0,1.0,0.4,1.0,382018.2210030311,,184.52,0.0024999997,1692.9542635607431,382018.2210030311,2,1693.647,400.0,1692.9542635607431,100,0.0025
1445.8235,650.58997,5.431875e-20,1.0,1.0,0.002,1734.4030913114245,500,500.0,1.0,0.4,1.0,372293.16698365664,,188.78,0.0020000003,1734.4030913114245,372293.16698365664,1,1701.7985,500.00000664260017,1734.4030913114245,100,0.002
1212.5342,670.12384,3.5044917e-18,1.0,1.0,0.01,1783.426066060428,500,500.0,1.0,0.4,1.0,453602.06631718867,,194.19,0.009999998,1783.426066060428,453602.06631718867,2,1783.4261,100.0,1783.426066060428,100,0.01
1329.8127,643.8529,2.179301e-19,1.0,1.0,0.005,1683.562591512882,500,500.0,1.0,0.4,1.0,378829.0349490782,,183.42,0.0049999994,1683.562591512882,378829.0349490782,2,1733.4943,200.00000010221265,1683.562591512882,100,0.005
1435.9789,662.55225,5.4391416e-20,1.0,1.0,0.0033333334,1830.4697847299656,500,500.0,1.0,0.4,1.0,486428.0701143837,,199.11,0.0033333336,1830.4697847299656,486428.0701143837,2,1765.8195,299.999969473632,1830.4697847299656,100,0.0033333334
1480.0261,668.8002,5.434597e-20,1.0,1.0,0.0025,1765.913809334688,500,500.0,1.0,0.4,1.0,477018.56918984937,,192.06,0.0024999997,1765.913809334688,477018.56918984937,2,1765.843,400.0,1765.913809334688,100,0.0025
1514.5469,680.4839,5.431875e-20,1.0,1.0,0.002,1787.574522907377,500,500.0,1.0,0.4,1.0,531048.9509033844,,194.57,0.0020000003,1787.574522907377,531048.9509033844,1,1770.1893,500.00000664260017,1787.574522907377,100,0.002
1208.5109,655.5267,3.5044917e-18,1.0,1.0,0.01,1748.5068925555918,500,500.0,1.0,0.4,1.0,434055.7213085625,,190.48,0.009999998,1748.5068925555918,434055.7213085625,2,1748.5068,100.0,1748.5068925555918,100,0.01
1323.8964,601.6946,2.179301e-19,1.0,1.0,0.005,1662.9554660175086,500,500.0,1.0,0.4,1.0,293634.3655902032,,181.31,0.0049999994,1662.9554660175086,293634.3655902032,2,1705.7312,200.00000010221265,1662.9554660175086,100,0.005
1345.1064,583.7427,5.4391416e-20,1.0,1.0,0.0033333334,1595.7533137719881,500,500.0,1.0,0.4,1.0,293061.1099704214,,174.29,0.0033333336,1595.7533137719881,293061.1099704214,2,1669.0721,299.999969473632,1595.7533137719881,100,0.0033333334
1386.5107,566.2393,5.434597e-20,1.0,1.0,0.0025,1661.0777632578427,500,500.0,1.0,0.4,1.0,262821.70194451144,,180.94,0.0024999997,1661.0777632578427,262821.70194451144,2,1667.0732,400.0,1661.0777632578427,100,0.0025
