VarJ,AvgDiscRet,MinNormIw,ESSRenyi,Bound,MaxNormIw,Delta,VarVanillaIw,BatchSize,IterType,VarRet,AvgNormIw,AvgRet,VarDiscRet,MinVanillaIw,ESSClassic,EpsThisIter,eRenyi2,VarNormIw,AvgEpLen,VanillaAvgRet,AvgVanillaIw,J,MaxVanillaIw
39.4216,-392.377110037,0.0025,500.0,-406.404,0.0025,0.8,,500,2,1586.37747518,0.0025,-392.377110037,1586.37747518,1.0,400.0,100,1.0,5.4346e-20,500.0,-392.377110037,1.0,-393.159,1.0
49.8675,-388.910340022,3.69781e-07,261.562758508,-403.028,0.015703,0.8,0.866466,500,1,2038.52223801,0.002,-388.910340022,2038.52223801,0.00016894,245.6121407,100,1.91159,4.15122e-06,500.0,-388.910340022,0.91373,-385.442,7.17415
45.748,-394.813851546,0.01,500.0,-422.968,0.01,0.8,,500,2,2114.01646335,0.01,-394.813851546,2114.01646335,1.0,100.0,100,1.0,3.50449e-18,500.0,-394.813851546,1.0,-394.814,1.0
42.9273,-401.162424228,0.005,500.0,-417.896,0.005,0.8,,500,2,1588.36868148,0.005,-401.162424228,1588.36868148,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-401.162424228,1.0,-397.988,1.0
41.9399,-390.125678692,0.00333333,500.0,-411.622,0.00333333,0.8,,500,2,1565.79536026,0.00333333,-390.125678692,1565.79536026,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-390.125678692,1.0,-395.367,1.0
40.8086,-390.340640294,0.0025,500.0,-408.188,0.0025,0.8,,500,2,1379.36292383,0.0025,-390.340640294,1379.36292383,1.0,400.0,100,1.0,5.4346e-20,500.0,-390.340640294,1.0,-394.111,1.0
60.618,-391.98309801,5.67671e-05,276.678619583,-404.187,0.0593291,0.8,2.52875,500,1,1597.31435616,0.002,-391.98309801,1597.31435616,0.0302407,155.123595852,100,1.80715,8.91077e-06,500.0,-391.98309801,1.06543,-387.262,31.6055
41.6367,-381.870904899,0.01,500.0,-410.956,0.01,0.8,,500,2,1751.12415787,0.01,-381.870904899,1751.12415787,1.0,100.0,100,1.0,3.50449e-18,500.0,-381.870904899,1.0,-381.871,1.0
39.9744,-391.440572419,0.005,500.0,-407.222,0.005,0.8,,500,2,1430.8095892,0.005,-391.440572419,1430.8095892,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-391.440572419,1.0,-386.656,1.0
40.8376,-394.040446218,0.00333333,500.0,-405.91,0.00333333,0.8,,500,2,1788.75879494,0.00333333,-394.040446218,1788.75879494,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-394.040446218,1.0,-389.117,1.0
41.8247,-394.731697191,0.0025,500.0,-405.064,0.0025,0.8,,500,2,1990.34795135,0.0025,-394.731697191,1990.34795135,1.0,400.0,100,1.0,5.4346e-20,500.0,-394.731697191,1.0,-390.521,1.0
39.9896,-390.465512665,0.000811429,464.771973511,-402.957,0.00368709,0.8,0.0609041,500,1,1029.89694038,0.002,-390.465512665,1029.89694038,0.406615,471.469767837,100,1.0758,2.42538e-07,500.0,-390.465512665,1.00222,-389.466,1.84764
41.5421,-393.188913872,0.01,500.0,-419.131,0.01,0.8,,500,2,1743.17602181,0.01,-393.188913872,1743.17602181,1.0,100.0,100,1.0,3.50449e-18,500.0,-393.188913872,1.0,-393.189,1.0
42.0805,-401.561288797,0.005,500.0,-415.719,0.005,0.8,,500,2,1798.72608241,0.005,-401.561288797,1798.72608241,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-401.561288797,1.0,-397.375,1.0
40.0646,-396.989954138,0.00333333,500.0,-412.224,0.00333333,0.8,,500,2,1286.76283973,0.00333333,-396.989954138,1286.76283973,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-396.989954138,1.0,-397.247,1.0
40.0978,-394.376783411,0.0025,500.0,-409.513,0.0025,0.8,,500,2,1625.87859982,0.0025,-394.376783411,1625.87859982,1.0,400.0,100,1.0,5.4346e-20,500.0,-394.376783411,1.0,-396.529,1.0
43.7263,-387.99359935,0.000772544,461.565414287,-405.214,0.0137427,0.8,0.147803,500,1,1985.33839102,0.002,-387.99359935,1985.33839102,0.390781,437.015863169,100,1.08327,5.77649e-07,500.0,-387.99359935,1.01167,-392.923,6.95157
34.933,-394.548130354,0.01,500.0,-420.241,0.01,0.8,,500,2,1232.63986204,0.01,-394.548130354,1232.63986204,1.0,100.0,100,1.0,3.50449e-18,500.0,-394.548130354,1.0,-394.548,1.0
35.5771,-393.325689594,0.005,500.0,-412.104,0.005,0.8,,500,2,1323.6291295,0.005,-393.325689594,1323.6291295,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-393.325689594,1.0,-393.937,1.0
37.9345,-396.847277829,0.00333333,500.0,-412.774,0.00333333,0.8,,500,2,1797.96738557,0.00333333,-396.847277829,1797.96738557,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-396.847277829,1.0,-394.907,1.0
39.3101,-397.348732639,0.0025,500.0,-410.991,0.0025,0.8,,500,2,1878.35820939,0.0025,-397.348732639,1878.35820939,1.0,400.0,100,1.0,5.4346e-20,500.0,-397.348732639,1.0,-395.517,1.0
86.5892,-395.654332507,2.17107e-05,280.584598521,-406.934,0.0845744,0.8,4.84143,500,1,1588.42731079,0.002,-395.654332507,1588.42731079,0.0119803,100.665451511,100,1.78199,1.58996e-05,500.0,-395.654332507,1.10363,-388.459,46.6695
37.2506,-389.928247833,0.01,500.0,-413.945,0.01,0.8,,500,2,1401.62607283,0.01,-389.928247833,1401.62607283,1.0,100.0,100,1.0,3.50449e-18,500.0,-389.928247833,1.0,-389.928,1.0
39.4046,-391.652115298,0.005,500.0,-409.043,0.005,0.8,,500,2,1733.6803585,0.005,-391.652115298,1733.6803585,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-391.652115298,1.0,-390.79,1.0
39.9518,-382.450911875,0.00333333,500.0,-406.049,0.00333333,0.8,,500,2,1653.16162447,0.00333333,-382.450911875,1653.16162447,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-382.450911875,1.0,-388.01,1.0
40.1123,-391.624706836,0.0025,500.0,-404.536,0.0025,0.8,,500,2,1654.2976882,0.0025,-391.624706836,1654.2976882,1.0,400.0,100,1.0,5.4346e-20,500.0,-391.624706836,1.0,-388.914,1.0
55.135,-393.168755102,0.000104924,343.199480509,-402.206,0.0186758,0.8,0.715733,500,1,1523.39057749,0.002,-393.168755102,1523.39057749,0.0551541,303.716574266,100,1.45688,2.59027e-06,500.0,-393.168755102,1.05131,-385.341,9.81709
40.116,-393.535027844,0.01,500.0,-422.346,0.01,0.8,,500,2,1625.5450826,0.01,-393.535027844,1625.5450826,1.0,100.0,100,1.0,3.50449e-18,500.0,-393.535027844,1.0,-393.535,1.0
40.839,-393.807295587,0.005,500.0,-414.044,0.005,0.8,,500,2,1743.75206258,0.005,-393.807295587,1743.75206258,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-393.807295587,1.0,-393.671,1.0
40.8927,-389.808833593,0.00333333,500.0,-409.018,0.00333333,0.8,,500,2,1687.91876175,0.00333333,-389.808833593,1687.91876175,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-389.808833593,1.0,-392.384,1.0
40.3369,-391.454022112,0.0025,500.0,-406.557,0.0025,0.8,,500,2,1506.05641196,0.0025,-391.454022112,1506.05641196,1.0,400.0,100,1.0,5.4346e-20,500.0,-391.454022112,1.0,-392.151,1.0
39.5702,-395.436950006,0.00175927,499.506484301,-405.527,0.0022159,0.8,0.00107112,500,1,1409.81268311,0.002,-395.436950006,1409.81268311,0.879072,499.465324378,100,1.00099,4.28999e-09,500.0,-395.436950006,0.999359,-392.636,1.10724
37.8005,-392.835243888,0.01,500.0,-418.592,0.01,0.8,,500,2,1443.31375453,0.01,-392.835243888,1443.31375453,1.0,100.0,100,1.0,3.50449e-18,500.0,-392.835243888,1.0,-392.835,1.0
39.3788,-394.818515015,0.005,500.0,-412.322,0.005,0.8,,500,2,1687.40793749,0.005,-394.818515015,1687.40793749,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-394.818515015,1.0,-393.827,1.0
40.6674,-386.968739399,0.00333333,500.0,-407.87,0.00333333,0.8,,500,2,1847.24811942,0.00333333,-386.968739399,1847.24811942,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-386.968739399,1.0,-391.541,1.0
40.3997,-394.145263622,0.0025,500.0,-406.334,0.0025,0.8,,500,2,1577.72970186,0.0025,-394.145263622,1577.72970186,1.0,400.0,100,1.0,5.4346e-20,500.0,-394.145263622,1.0,-392.192,1.0
39.6701,-393.21418769,0.002,500.0,-405.045,0.002,0.8,,500,1,1352.7244001,0.002,-393.21418769,1352.7244001,1.0,500.000006643,100,1.0,5.43187e-20,500.0,-393.21418769,1.0,-392.396,1.0
43.8734,-396.490982316,0.01,500.0,-422.88,0.01,0.8,,500,2,1944.31519711,0.01,-396.490982316,1944.31519711,1.0,100.0,100,1.0,3.50449e-18,500.0,-396.490982316,1.0,-396.491,1.0
40.8107,-387.602975235,0.005,500.0,-410.707,0.005,0.8,,500,2,1380.45273373,0.005,-387.602975235,1380.45273373,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-387.602975235,1.0,-392.047,1.0
42.2184,-396.963266204,0.00333333,500.0,-409.07,0.00333333,0.8,,500,2,2020.25064001,0.00333333,-396.963266204,2020.25064001,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-396.963266204,1.0,-393.686,1.0
41.9091,-387.609721287,0.0025,500.0,-405.49,0.0025,0.8,,500,2,1667.31152528,0.0025,-387.609721287,1667.31152528,1.0,400.0,100,1.0,5.4346e-20,500.0,-387.609721287,1.0,-392.167,1.0
41.8126,-391.528821525,0.002,500.0,-403.956,0.002,0.8,,500,1,1732.98320693,0.002,-391.528821525,1732.98320693,1.0,500.000006643,100,1.0,5.43187e-20,500.0,-391.528821525,1.0,-392.039,1.0
42.9226,-396.651428334,0.01,500.0,-424.434,0.01,0.8,,500,2,1860.96309834,0.01,-396.651428334,1860.96309834,1.0,100.0,100,1.0,3.50449e-18,500.0,-396.651428334,1.0,-396.651,1.0
39.3502,-393.636784923,0.005,500.0,-414.789,0.005,0.8,,500,2,1262.60487306,0.005,-393.636784923,1262.60487306,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-393.636784923,1.0,-395.144,1.0
40.112,-391.793475954,0.00333333,500.0,-410.067,0.00333333,0.8,,500,2,1739.94501386,0.00333333,-391.793475954,1739.94501386,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-391.793475954,1.0,-394.027,1.0
39.5843,-386.363454707,0.0025,500.0,-406.002,0.0025,0.8,,500,2,1410.83115879,0.0025,-386.363454707,1410.83115879,1.0,400.0,100,1.0,5.4346e-20,500.0,-386.363454707,1.0,-392.111,1.0
39.6566,-387.108891057,0.002,500.0,-403.536,0.002,0.8,,500,1,1591.42980356,0.002,-387.108891057,1591.42980356,1.0,500.000006643,100,1.0,5.43187e-20,500.0,-387.108891057,1.0,-391.111,1.0
37.6251,-386.393906803,0.01,500.0,-412.869,0.01,0.8,,500,2,1429.94754838,0.01,-386.393906803,1429.94754838,1.0,100.0,100,1.0,3.50449e-18,500.0,-386.393906803,1.0,-386.394,1.0
40.6217,-392.602009513,0.005,500.0,-410.275,0.005,0.8,,500,2,1884.17424467,0.005,-392.602009513,1884.17424467,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-392.602009513,1.0,-389.498,1.0
40.9854,-393.869007316,0.00333333,500.0,-407.92,0.00333333,0.8,,500,2,1743.85168222,0.00333333,-393.869007316,1743.85168222,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-393.869007316,1.0,-390.955,1.0
40.5315,-389.416335309,0.0025,500.0,-405.262,0.0025,0.8,,500,2,1545.48353545,0.0025,-389.416335309,1545.48353545,1.0,400.0,100,1.0,5.4346e-20,500.0,-389.416335309,1.0,-390.57,1.0
40.3769,-400.678373441,0.002,500.0,-405.733,0.002,0.8,,500,1,1513.67527953,0.002,-400.678373441,1513.67527953,1.0,500.000006643,100,1.0,5.43187e-20,500.0,-400.678373441,1.0,-392.592,1.0
40.6382,-391.573742295,0.01,500.0,-417.817,0.01,0.8,,500,2,1668.14466366,0.01,-391.573742295,1668.14466366,1.0,100.0,100,1.0,3.50449e-18,500.0,-391.573742295,1.0,-391.574,1.0
38.0355,-390.892666265,0.005,500.0,-409.79,0.005,0.8,,500,2,1254.24456865,0.005,-390.892666265,1254.24456865,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-390.892666265,1.0,-391.233,1.0
39.2776,-392.880748804,0.00333333,500.0,-407.073,0.00333333,0.8,,500,2,1750.49771046,0.00333333,-392.880748804,1750.49771046,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-392.880748804,1.0,-391.782,1.0
38.0034,-388.818266534,0.0025,500.0,-404.284,0.0025,0.8,,500,2,1153.79249546,0.0025,-388.818266534,1153.79249546,1.0,400.0,100,1.0,5.4346e-20,500.0,-388.818266534,1.0,-391.041,1.0
38.2705,-392.037917827,0.002,500.0,-403.085,0.002,0.8,,500,1,1560.93924245,0.002,-392.037917827,1560.93924245,1.0,500.000006643,100,1.0,5.43187e-20,500.0,-392.037917827,1.0,-391.241,1.0
39.0692,-389.426997698,0.01,500.0,-414.071,0.01,0.8,,500,2,1541.8183655,0.01,-389.426997698,1541.8183655,1.0,100.0,100,1.0,3.50449e-18,500.0,-389.426997698,1.0,-389.427,1.0
36.6071,-384.109885884,0.005,500.0,-404.763,0.005,0.8,,500,2,1151.1302616,0.005,-384.109885884,1151.1302616,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-384.109885884,1.0,-386.768,1.0
39.9606,-396.762751282,0.00333333,500.0,-406.884,0.00333333,0.8,,500,2,2064.45355091,0.00333333,-396.762751282,2064.45355091,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-396.762751282,1.0,-390.1,1.0
41.1505,-391.531539412,0.0025,500.0,-404.993,0.0025,0.8,,500,2,2001.38378714,0.0025,-391.531539412,2001.38378714,1.0,400.0,100,1.0,5.4346e-20,500.0,-391.531539412,1.0,-390.458,1.0
40.5143,-391.275627394,0.002,500.0,-403.622,0.002,0.8,,500,1,1447.52469587,0.002,-391.275627394,1447.52469587,1.0,500.000006643,100,1.0,5.43187e-20,500.0,-391.275627394,1.0,-390.621,1.0
41.4712,-392.768427801,0.01,500.0,-417.449,0.01,0.8,,500,2,1737.23152564,0.01,-392.768427801,1737.23152564,1.0,100.0,100,1.0,3.50449e-18,500.0,-392.768427801,1.0,-392.768,1.0
40.6451,-392.795425275,0.005,500.0,-411.953,0.005,0.8,,500,2,1600.1870093,0.005,-392.795425275,1600.1870093,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-392.795425275,1.0,-392.782,1.0
43.6207,-399.325492353,0.00333333,500.0,-412.113,0.00333333,0.8,,500,2,2399.69564607,0.00333333,-399.325492353,2399.69564607,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-399.325492353,1.0,-394.963,1.0
42.2669,-394.554165004,0.0025,500.0,-409.713,0.0025,0.8,,500,2,1452.08331511,0.0025,-394.554165004,1452.08331511,1.0,400.0,100,1.0,5.4346e-20,500.0,-394.554165004,1.0,-394.861,1.0
40.5856,-392.08875044,0.002,500.0,-407.59,0.002,0.8,,500,1,1094.77969471,0.002,-392.08875044,1094.77969471,1.0,500.000006643,100,1.0,5.43187e-20,500.0,-392.08875044,1.0,-394.306,1.0
40.1124,-392.11082968,0.01,500.0,-418.653,0.01,0.8,,500,2,1625.25847428,0.01,-392.11082968,1625.25847428,1.0,100.0,100,1.0,3.50449e-18,500.0,-392.11082968,1.0,-392.111,1.0
40.2677,-389.670258706,0.005,500.0,-409.81,0.005,0.8,,500,2,1647.46555331,0.005,-389.670258706,1647.46555331,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-389.670258706,1.0,-390.891,1.0
42.7563,-393.321684984,0.00333333,500.0,-409.253,0.00333333,0.8,,500,2,2259.9755577,0.00333333,-393.321684984,2259.9755577,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-393.321684984,1.0,-391.701,1.0
42.0406,-390.000897607,0.0025,500.0,-406.477,0.0025,0.8,,500,2,1599.18284397,0.0025,-390.000897607,1599.18284397,1.0,400.0,100,1.0,5.4346e-20,500.0,-390.000897607,1.0,-391.276,1.0
41.4123,-387.272443714,0.002,500.0,-404.071,0.002,0.8,,500,1,1507.48301527,0.002,-387.272443714,1507.48301527,1.0,500.000006643,100,1.0,5.43187e-20,500.0,-387.272443714,1.0,-390.475,1.0
43.6323,-394.092102876,0.01,500.0,-421.093,0.01,0.8,,500,2,1923.00688247,0.01,-394.092102876,1923.00688247,1.0,100.0,100,1.0,3.50449e-18,500.0,-394.092102876,1.0,-394.092,1.0
43.9323,-392.163515865,0.005,500.0,-414.903,0.005,0.8,,500,2,1974.19444715,0.005,-392.163515865,1974.19444715,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-392.163515865,1.0,-393.128,1.0
42.361,-392.673275508,0.00333333,500.0,-410.756,0.00333333,0.8,,500,2,1538.52269455,0.00333333,-392.673275508,1538.52269455,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-392.673275508,1.0,-392.976,1.0
41.6288,-386.40438316,0.0025,500.0,-406.731,0.0025,0.8,,500,2,1531.37025953,0.0025,-386.40438316,1531.37025953,1.0,400.0,100,1.0,5.4346e-20,500.0,-386.40438316,1.0,-391.333,1.0
40.9356,-396.144116871,0.002,500.0,-406.068,0.002,0.8,,500,1,1442.70157989,0.002,-396.144116871,1442.70157989,1.0,500.000006643,100,1.0,5.43187e-20,500.0,-396.144116871,1.0,-392.296,1.0
39.1313,-393.355406431,0.01,500.0,-419.663,0.01,0.8,,500,2,1546.7278962,0.01,-393.355406431,1546.7278962,1.0,100.0,100,1.0,3.50449e-18,500.0,-393.355406431,1.0,-393.355,1.0
39.133,-386.990997369,0.005,500.0,-408.776,0.005,0.8,,500,2,1526.53001576,0.005,-386.990997369,1526.53001576,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-386.990997369,1.0,-390.173,1.0
39.7196,-392.751991296,0.00333333,500.0,-406.222,0.00333333,0.8,,500,2,1682.55315064,0.00333333,-392.751991296,1682.55315064,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-392.751991296,1.0,-391.033,1.0
39.4057,-394.551979592,0.0025,500.0,-405.066,0.0025,0.8,,500,2,1483.85605309,0.0025,-394.551979592,1483.85605309,1.0,400.0,100,1.0,5.4346e-20,500.0,-394.551979592,1.0,-391.913,1.0
40.2854,-393.379258207,0.00199998,499.996185332,-404.561,0.00200002,0.8,3.90921e-12,500,1,1920.79695491,0.002,-393.379258207,1920.79695491,0.999992,499.999884572,100,1.00001,1.57046e-17,500.0,-393.379258207,1.0,-392.206,1.00001
40.6926,-394.365237402,0.01,500.0,-418.838,0.01,0.8,,500,2,1672.61706696,0.01,-394.365237402,1672.61706696,1.0,100.0,100,1.0,3.50449e-18,500.0,-394.365237402,1.0,-394.365,1.0
41.0368,-395.745898385,0.005,500.0,-413.83,0.005,0.8,,500,2,1728.47263319,0.005,-395.745898385,1728.47263319,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-395.745898385,1.0,-395.056,1.0
39.9338,-394.56947892,0.00333333,500.0,-410.223,0.00333333,0.8,,500,2,1430.24415797,0.00333333,-394.56947892,1430.24415797,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-394.56947892,1.0,-394.894,1.0
40.3047,-387.956008591,0.0025,500.0,-406.434,0.0025,0.8,,500,2,1694.60193074,0.0025,-387.956008591,1694.60193074,1.0,400.0,100,1.0,5.4346e-20,500.0,-387.956008591,1.0,-393.159,1.0
40.7906,-394.204458002,0.00199987,499.996185332,-405.288,0.00200012,0.8,2.35758e-10,500,1,1839.04964956,0.002,-394.204458002,1839.04964956,0.999934,500.000285305,100,1.00001,9.43008e-16,500.0,-394.204458002,0.999999,-393.368,1.00006
39.7198,-392.749080445,0.01,500.0,-418.373,0.01,0.8,,500,2,1593.60140058,0.01,-392.749080445,1593.60140058,1.0,100.0,100,1.0,3.50449e-18,500.0,-392.749080445,1.0,-392.749,1.0
38.7925,-382.888432151,0.005,500.0,-405.937,0.005,0.8,,500,2,1397.40723468,0.005,-382.888432151,1397.40723468,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-382.888432151,1.0,-387.819,1.0
38.8501,-391.993116709,0.00333333,500.0,-404.684,0.00333333,0.8,,500,2,1521.88350259,0.00333333,-391.993116709,1521.88350259,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-391.993116709,1.0,-389.21,1.0
39.6101,-393.060477215,0.0025,500.0,-403.574,0.0025,0.8,,500,2,1754.28185343,0.0025,-393.060477215,1754.28185343,1.0,400.0,100,1.0,5.4346e-20,500.0,-393.060477215,1.0,-390.173,1.0
39.5315,-395.761232138,0.002,500.0,-403.277,0.002,0.8,,500,1,1528.14587826,0.002,-395.761232138,1528.14587826,1.0,500.000006643,100,1.0,5.43187e-20,500.0,-395.761232138,1.0,-391.29,1.0
35.8522,-395.995613528,0.01,500.0,-420.792,0.01,0.8,,500,2,1298.36267204,0.01,-395.995613528,1298.36267204,1.0,100.0,100,1.0,3.50449e-18,500.0,-395.995613528,1.0,-395.996,1.0
39.8838,-394.28803123,0.005,500.0,-412.675,0.005,0.8,,500,2,1913.73047575,0.005,-394.28803123,1913.73047575,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-394.28803123,1.0,-395.142,1.0
39.9379,-393.094049134,0.00333333,500.0,-411.551,0.00333333,0.8,,500,2,1617.05382787,0.00333333,-393.094049134,1617.05382787,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-393.094049134,1.0,-394.459,1.0
40.4553,-392.96261165,0.0025,500.0,-408.887,0.0025,0.8,,500,2,1777.50665488,0.0025,-392.96261165,1777.50665488,1.0,400.0,100,1.0,5.4346e-20,500.0,-392.96261165,1.0,-394.085,1.0
40.2352,-389.373939884,0.00199998,500.0,-406.382,0.00200003,0.8,1.09938e-11,500,1,1545.52140207,0.002,-389.373939884,1545.52140207,0.99999,499.999763252,100,1.0,4.3943e-17,500.0,-389.373939884,1.0,-393.143,1.00002
46.417,-397.073173057,0.01,500.0,-426.862,0.01,0.8,,500,2,2176.30204957,0.01,-397.073173057,2176.30204957,1.0,100.0,100,1.0,3.50449e-18,500.0,-397.073173057,1.0,-397.073,1.0
43.7425,-389.871890541,0.005,500.0,-414.536,0.005,0.8,,500,2,1662.97847205,0.005,-389.871890541,1662.97847205,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-389.871890541,1.0,-393.473,1.0
42.1762,-388.587535358,0.00333333,500.0,-409.043,0.00333333,0.8,,500,2,1508.85682221,0.00333333,-388.587535358,1508.85682221,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-388.587535358,1.0,-391.844,1.0
42.1293,-390.612452733,0.0025,500.0,-406.431,0.0025,0.8,,500,2,1779.69485692,0.0025,-390.612452733,1779.69485692,1.0,400.0,100,1.0,5.4346e-20,500.0,-390.612452733,1.0,-391.536,1.0
41.178,-387.754749858,0.002,500.0,-404.102,0.002,0.8,,500,1,1380.9834161,0.002,-387.754749858,1380.9834161,1.0,500.000006643,100,1.0,5.43187e-20,500.0,-387.754749858,1.0,-390.78,1.0
39.6325,-393.322569834,0.01,500.0,-419.357,0.01,0.8,,500,2,1586.60064644,0.01,-393.322569834,1586.60064644,1.0,100.0,100,1.0,3.50449e-18,500.0,-393.322569834,1.0,-393.323,1.0
41.2923,-394.250660524,0.005,500.0,-412.925,0.005,0.8,,500,2,1857.52583961,0.005,-394.250660524,1857.52583961,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-394.250660524,1.0,-393.787,1.0
40.4127,-392.095904783,0.00333333,500.0,-408.849,0.00333333,0.8,,500,2,1502.5524467,0.00333333,-392.095904783,1502.5524467,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-392.095904783,1.0,-393.223,1.0
39.1159,-386.306840177,0.0025,500.0,-405.027,0.0025,0.8,,500,2,1196.76556083,0.0025,-386.306840177,1196.76556083,1.0,400.0,100,1.0,5.4346e-20,500.0,-386.306840177,1.0,-391.494,1.0
39.3814,-387.59511976,0.00199998,500.0,-402.818,0.00200003,0.8,1.15374e-11,500,1,1638.47624279,0.002,-387.59511976,1638.47624279,0.999988,499.999958114,100,1.0,4.63047e-17,500.0,-387.59511976,1.0,-390.714,1.00001
38.509,-391.477863961,0.01,500.0,-416.309,0.01,0.8,,500,2,1497.92413752,0.01,-391.477863961,1497.92413752,1.0,100.0,100,1.0,3.50449e-18,500.0,-391.477863961,1.0,-391.478,1.0
41.7754,-394.583158341,0.005,500.0,-414.398,0.005,0.8,,500,2,2022.83010791,0.005,-394.583158341,2022.83010791,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-394.583158341,1.0,-393.03,1.0
40.6475,-387.30521423,0.00333333,500.0,-408.569,0.00333333,0.8,,500,2,1459.0382682,0.00333333,-387.30521423,1459.0382682,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-387.30521423,1.0,-391.122,1.0
40.048,-390.912786569,0.0025,500.0,-406.179,0.0025,0.8,,500,2,1473.40298098,0.0025,-390.912786569,1473.40298098,1.0,400.0,100,1.0,5.4346e-20,500.0,-390.912786569,1.0,-391.07,1.0
39.7361,-391.602628926,0.002,500.0,-404.69,0.002,0.8,,500,1,1494.12769747,0.002,-391.602628926,1494.12769747,1.0,500.000006643,100,1.0,5.43187e-20,500.0,-391.602628926,1.0,-391.176,1.0
38.568,-395.129787717,0.01,500.0,-419.938,0.01,0.8,,500,2,1502.51374216,0.01,-395.129787717,1502.51374216,1.0,100.0,100,1.0,3.50449e-18,500.0,-395.129787717,1.0,-395.13,1.0
38.7343,-391.956044426,0.005,500.0,-411.258,0.005,0.8,,500,2,1523.40310464,0.005,-391.956044426,1523.40310464,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-391.956044426,1.0,-393.543,1.0
40.7346,-399.273889288,0.00333333,500.0,-411.095,0.00333333,0.8,,500,2,1975.0780891,0.00333333,-399.273889288,1975.0780891,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-399.273889288,1.0,-395.453,1.0
39.3687,-390.973247715,0.0025,500.0,-407.88,0.0025,0.8,,500,2,1218.78392992,0.0025,-390.973247715,1218.78392992,1.0,400.0,100,1.0,5.4346e-20,500.0,-390.973247715,1.0,-394.333,1.0
38.8087,-387.753477986,0.002,500.0,-405.133,0.002,0.8,,500,1,1309.44952472,0.002,-387.753477986,1309.44952472,1.0,500.000006643,100,1.0,5.43187e-20,500.0,-387.753477986,1.0,-393.017,1.0
41.2802,-386.949819197,0.01,500.0,-416.313,0.01,0.8,,500,2,1721.26923895,0.01,-386.949819197,1721.26923895,1.0,100.0,100,1.0,3.50449e-18,500.0,-386.949819197,1.0,-386.95,1.0
41.2934,-396.65621035,0.005,500.0,-412.566,0.005,0.8,,500,2,1675.88146084,0.005,-396.65621035,1675.88146084,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-396.65621035,1.0,-391.803,1.0
41.9623,-394.975772458,0.00333333,500.0,-409.813,0.00333333,0.8,,500,2,1884.35819228,0.00333333,-394.975772458,1884.35819228,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-394.975772458,1.0,-392.861,1.0
41.2303,-393.262519563,0.0025,500.0,-407.642,0.0025,0.8,,500,2,1532.44035561,0.0025,-393.262519563,1532.44035561,1.0,400.0,100,1.0,5.4346e-20,500.0,-393.262519563,1.0,-392.961,1.0
41.9493,-396.568491655,0.00199999,500.0,-406.814,0.00200003,0.8,6.46796e-12,500,1,2008.65021227,0.002,-396.568491655,2008.65021227,0.999997,499.999665446,100,1.0,2.61179e-17,500.0,-396.568491655,1.0,-393.683,1.00002
