AvgRet,Delta,MinVanillaIw,ESSClassic,Bound,AvgDiscRet,VarNormIw,BatchSize,VarJ,MinNormIw,MaxNormIw,AvgVanillaIw,ESSRenyi,EpsThisIter,VanillaAvgRet,IterType,VarVanillaIw,VarRet,J,AvgEpLen,eRenyi2,MaxVanillaIw,AvgNormIw,VarDiscRet
-350.281514169,0.2,0.839349,97.6670214357,-441.459,-350.281514169,2.41287e-06,100,34.2192,0.00835923,0.0186353,1.0041,98.8365979958,100,-350.281514169,1,0.0243269,1187.84708571,-349.301,500.0,1.01177,1.87117,0.01,1187.84708571
-350.351107687,0.2,0.750647,96.580813495,-442.062,-350.351107687,3.576e-06,100,31.6109,0.00741447,0.0247655,1.01241,98.6791387681,100,-350.351107687,1,0.036653,973.21926215,-349.327,500.0,1.01339,2.50728,0.01,973.21926215
-351.152507374,0.2,0.533903,98.1169108154,-444.953,-351.152507374,1.93863e-06,100,29.2225,0.0053498,0.0129835,0.997986,98.2091246148,100,-351.152507374,1,0.0193083,983.641585365,-349.338,500.0,1.01824,1.29573,0.01,983.641585365
-350.931654919,0.2,0.754223,98.6682871991,-440.913,-350.931654919,1.36333e-06,100,33.139,0.00760532,0.0145448,0.991704,98.5918187885,100,-350.931654919,1,0.0134081,1137.74815845,-349.633,500.0,1.01428,1.44241,0.01,1137.74815845
-353.230810653,0.2,0.364379,95.4353342017,-445.073,-353.230810653,4.83129e-06,100,37.6175,0.0037235,0.0151071,0.978594,96.5883902215,100,-353.230810653,1,0.0462668,1617.96982848,-349.87,500.0,1.03532,1.47837,0.01,1617.96982848
-353.613220745,0.2,0.647326,98.9734555371,-442.354,-353.613220745,1.04767e-06,100,30.9523,0.00653907,0.0126635,0.989936,98.886033148,100,-353.613220745,1,0.0102668,1003.74645142,-352.605,500.0,1.01127,1.25361,0.01,1003.74645142
-346.108365223,0.2,0.68933,98.1735963606,-445.475,-346.108365223,1.87918e-06,100,39.2398,0.00672179,0.0152702,1.02552,97.7736884991,100,-346.108365223,1,0.019763,1652.31521508,-343.868,500.0,1.02277,1.56599,0.01,1652.31521508
-351.492316219,0.2,0.563275,99.2082213652,-441.121,-351.492316219,8.06186e-07,100,34.2796,0.00557499,0.0130402,1.01036,99.3239875146,100,-351.492316219,1,0.00822977,1256.40885417,-350.828,500.0,1.00681,1.31753,0.01,1256.40885417
-349.62156617,0.2,0.818391,98.9379098193,-436.676,-349.62156617,1.08433e-06,100,33.2213,0.00807274,0.0140107,1.01377,99.0498141475,100,-349.62156617,1,0.011144,1119.63988673,-348.789,500.0,1.00959,1.42037,0.01,1119.63988673
-352.437103501,0.2,0.554614,95.1352322788,-439.936,-352.437103501,5.16518e-06,100,34.4252,0.00550174,0.0197836,1.00807,96.912506757,100,-352.437103501,1,0.0524887,1245.41009087,-349.699,500.0,1.03186,1.99433,0.01,1245.41009087
-350.035971582,0.2,0.532117,96.4614955252,-442.183,-350.035971582,3.70534e-06,100,30.5998,0.00526366,0.0133182,1.01093,96.6120623879,100,-350.035971582,1,0.0378675,1074.22550543,-346.867,500.0,1.03507,1.34637,0.01,1074.22550543
-350.318773706,0.2,0.658774,98.2845711337,-440.386,-350.318773706,1.76299e-06,100,31.7454,0.00656337,0.0127707,1.00371,98.3090152959,100,-350.318773706,1,0.017761,1004.97287411,-348.764,500.0,1.0172,1.28181,0.01,1004.97287411
-348.190531423,0.2,0.421998,97.8954642301,-431.097,-348.190531423,2.17149e-06,100,29.7098,0.00421234,0.0159289,1.00181,98.1073598928,100,-348.190531423,1,0.0217938,923.176924659,-346.535,500.0,1.01929,1.59578,0.01,923.176924659
-348.138351858,0.2,0.852321,99.2363103528,-451.438,-348.138351858,7.77363e-07,100,34.5919,0.00850423,0.0131589,1.00223,99.2168962123,100,-348.138351858,1,0.00780836,1263.17680294,-347.307,500.0,1.00789,1.31883,0.01,1263.17680294
-353.621854123,0.2,0.629909,98.8526809945,-438.963,-353.621854123,1.17237e-06,100,30.5436,0.0062486,0.0140807,1.00808,98.7235829403,100,-353.621854123,1,0.0119139,963.051689675,-352.506,500.0,1.01293,1.41945,0.01,963.051689675
-345.662201932,0.2,0.613495,98.3059894989,-431.698,-345.662201932,1.7406e-06,100,27.3049,0.00610027,0.0134032,1.00569,98.4316381508,100,-345.662201932,1,0.0176045,839.248120505,-344.16,500.0,1.01593,1.34794,0.01,839.248120505
-355.109943587,0.2,0.444243,95.9452864483,-443.393,-355.109943587,4.26874e-06,100,33.1219,0.00450964,0.0140671,0.985096,96.7869924387,100,-355.109943587,1,0.0414245,1100.29232059,-352.225,500.0,1.0332,1.38574,0.01,1100.29232059
-346.417944894,0.2,0.592279,97.5622425751,-428.742,-346.417944894,2.52393e-06,100,31.0987,0.00592211,0.013704,1.00012,97.6744386426,100,-346.417944894,1,0.0252451,953.535535369,-344.522,500.0,1.02381,1.37055,0.01,953.535535369
-351.014050381,0.2,0.590181,97.1054851429,-437.763,-351.014050381,3.0109e-06,100,29.4176,0.00578283,0.0176537,1.02058,97.8532405762,100,-351.014050381,1,0.0313607,904.488766827,-349.043,500.0,1.02194,1.8017,0.01,904.488766827
-351.625750862,0.2,0.711513,98.8557855583,-452.797,-351.625750862,1.16916e-06,100,36.8884,0.00717584,0.0132456,0.991539,98.9162218629,100,-351.625750862,1,0.0114946,1440.39108667,-350.543,500.0,1.01096,1.31335,0.01,1440.39108667
-352.234148388,0.2,0.498362,95.9601728974,-451.391,-352.234148388,4.25243e-06,100,38.8267,0.00490706,0.016513,1.0156,96.8538183709,100,-352.234148388,1,0.0438616,1659.49320286,-348.959,500.0,1.03248,1.67707,0.01,1659.49320286
-346.499885412,0.2,0.44984,97.8543670126,-435.248,-346.499885412,2.21482e-06,100,30.3934,0.00452051,0.0135091,0.995111,97.9931664416,100,-346.499885412,1,0.0219322,987.039099906,-344.596,500.0,1.02048,1.3443,0.01,987.039099906
-347.577876401,0.2,0.567804,98.047850972,-433.948,-347.577876401,2.01114e-06,100,33.3571,0.0056249,0.0134562,1.00945,98.2940054962,100,-347.577876401,1,0.0204931,1103.83312146,-345.996,500.0,1.01736,1.35833,0.01,1103.83312146
-345.875752028,0.2,0.837667,99.458460243,-433.155,-345.875752028,5.49969e-07,100,29.5306,0.00831406,0.0124158,1.00753,99.5651757463,100,-345.875752028,1,0.00558284,895.893340035,-345.492,500.0,1.00437,1.25093,0.01,895.893340035
-346.326476057,0.2,0.774571,99.1974438143,-433.298,-346.326476057,8.17223e-07,100,31.5736,0.00773249,0.0126229,1.00171,99.1397519819,100,-346.326476057,1,0.00820019,1065.12861854,-345.558,500.0,1.00868,1.26445,0.01,1065.12861854
-349.030571743,0.2,0.739253,98.6655906388,-435.106,-349.030571743,1.36611e-06,100,30.7601,0.00730083,0.0142131,1.01256,98.6792200248,100,-349.030571743,1,0.0140065,996.309087091,-347.837,500.0,1.01338,1.43916,0.01,996.309087091
-350.362688173,0.2,0.763003,99.0617952292,-442.727,-350.362688173,9.56641e-07,100,31.7642,0.00758026,0.0122845,1.00656,99.1660864271,100,-350.362688173,1,0.00969242,1025.80455643,-349.596,500.0,1.00841,1.23651,0.01,1025.80455643
-346.469375106,0.2,0.549105,98.2725665281,-439.521,-346.469375106,1.77554e-06,100,31.1976,0.00557966,0.0120656,0.984119,98.3695502405,100,-346.469375106,1,0.0171959,1075.60274681,-344.899,500.0,1.01657,1.1874,0.01,1075.60274681
-355.42728928,0.2,0.728614,98.1061645846,-457.345,-355.42728928,1.94988e-06,100,38.0234,0.00729153,0.0167492,0.999261,98.5546020242,100,-355.42728928,1,0.01947,1577.63678583,-353.964,500.0,1.01467,1.67369,0.01,1577.63678583
-347.833816976,0.2,0.589271,98.0820574374,-432.648,-347.833816976,1.97523e-06,100,31.7366,0.00598473,0.0133938,0.984624,98.162213119,100,-347.833816976,1,0.0191495,1023.20817474,-346.245,500.0,1.01872,1.31879,0.01,1023.20817474
-352.459482296,0.2,0.74259,99.1432432051,-438.556,-352.459482296,8.7291e-07,100,31.9013,0.00761897,0.0122152,0.974659,99.2708476451,100,-352.459482296,1,0.0082923,1011.19728528,-351.788,500.0,1.00735,1.19056,0.01,1011.19728528
-350.220531004,0.2,0.693074,97.7575408671,-456.065,-350.220531004,2.31708e-06,100,31.6902,0.00687372,0.0145202,1.00829,98.2218312993,100,-350.220531004,1,0.0235568,1165.05162642,-348.287,500.0,1.0181,1.46407,0.01,1165.05162642
-347.118366247,0.2,0.357511,98.431004346,-457.235,-347.118366247,1.6101e-06,100,33.0881,0.0036028,0.0117186,0.992312,98.7932853229,100,-347.118366247,1,0.0158544,1257.14644383,-345.635,500.0,1.01221,1.16285,0.01,1257.14644383
-347.530028608,0.2,0.69792,99.115392408,-439.338,-347.530028608,9.01561e-07,100,33.3188,0.00693009,0.01435,1.00709,99.0149622388,100,-347.530028608,1,0.00914385,1124.92815067,-346.635,500.0,1.00995,1.44517,0.01,1124.92815067
-350.066989957,0.2,0.569094,98.6542461529,-441.908,-350.066989957,1.37793e-06,100,30.6922,0.00576121,0.0126838,0.987801,99.0010213314,100,-350.066989957,1,0.0134451,1018.73233052,-349.007,500.0,1.01009,1.25291,0.01,1018.73233052
-348.229635,0.2,0.593248,98.4313028088,-434.158,-348.229635,1.60979e-06,100,30.4321,0.00595339,0.0123565,0.996487,98.5616771848,100,-348.229635,1,0.015985,905.408675986,-346.987,500.0,1.01459,1.23131,0.01,905.408675986
-354.189345996,0.2,0.636745,98.4715927002,-455.987,-354.189345996,1.56786e-06,100,32.5121,0.00638579,0.0130154,0.997128,98.6705611346,100,-354.189345996,1,0.0155887,1106.10480396,-352.861,500.0,1.01347,1.2978,0.01,1106.10480396
-347.464936867,0.2,0.493676,97.9282601116,-442.347,-347.464936867,2.13693e-06,100,29.9691,0.00508362,0.0123045,0.971112,98.5744405178,100,-347.464936867,1,0.0201524,1093.05476908,-345.924,500.0,1.01446,1.19491,0.01,1093.05476908
-344.627574539,0.2,0.674075,98.3205459106,-425.374,-344.627574539,1.72541e-06,100,30.135,0.00664861,0.0137718,1.01386,98.4334399736,100,-344.627574539,1,0.0177357,903.423978628,-343.382,500.0,1.01591,1.39626,0.01,903.423978628
-345.967928814,0.2,0.732888,98.4408565333,-432.435,-345.967928814,1.59982e-06,100,35.2656,0.00718761,0.0144794,1.01965,98.4424500771,100,-345.967928814,1,0.0166333,1254.20460474,-344.679,500.0,1.01582,1.4764,0.01,1254.20460474
-346.218671888,0.2,0.367207,95.213332867,-446.274,-346.218671888,5.07811e-06,100,34.504,0.00366244,0.0169549,1.00263,96.7715283452,100,-346.218671888,1,0.0510487,1214.70407741,-342.806,500.0,1.03336,1.69996,0.01,1214.70407741
-342.432709841,0.2,0.633656,98.4888384538,-424.984,-342.432709841,1.54983e-06,100,30.7443,0.00637833,0.0125701,0.993451,98.7845017079,100,-342.432709841,1,0.015296,1017.19180743,-341.375,500.0,1.0123,1.24878,0.01,1017.19180743
-348.348810378,0.2,0.86631,99.4534681909,-439.306,-348.348810378,5.55085e-07,100,32.9326,0.00868841,0.013435,0.997088,99.5891828438,100,-348.348810378,1,0.00551857,1076.30565037,-347.982,500.0,1.00413,1.33959,0.01,1076.30565037
-341.241383523,0.2,0.771858,99.4059446392,-428.384,-341.241383523,6.03629e-07,100,29.0552,0.00779141,0.0124239,0.990652,99.4221771476,100,-341.241383523,1,0.00592396,864.704605634,-340.724,500.0,1.00581,1.23078,0.01,864.704605634
-346.49660427,0.2,0.504013,98.5789408568,-452.848,-346.49660427,1.45612e-06,100,30.3361,0.00507874,0.0129745,0.992399,98.8993586863,100,-346.49660427,1,0.0143407,1163.63115481,-345.084,500.0,1.01113,1.28759,0.01,1163.63115481
-344.545640168,0.2,0.589105,97.8388835901,-431.468,-344.545640168,2.23115e-06,100,34.1513,0.00589728,0.0129716,0.998943,97.9522481202,100,-344.545640168,1,0.0222644,1207.27538598,-342.764,500.0,1.02091,1.29579,0.01,1207.27538598
-339.474221467,0.2,0.787429,97.278221047,-436.435,-339.474221467,2.8262e-06,100,34.4597,0.00783487,0.0168588,1.00503,97.9109296884,100,-339.474221467,1,0.0285472,1166.58069578,-337.469,500.0,1.02134,1.69436,0.01,1166.58069578
-342.307798443,0.2,0.731409,98.769113421,-426.779,-342.307798443,1.2588e-06,100,30.75,0.00732025,0.0144313,0.999158,98.8143025338,100,-342.307798443,1,0.0125668,969.309863518,-341.269,500.0,1.012,1.44192,0.01,969.309863518
-349.087545338,0.2,0.6688,98.7904880701,-448.043,-349.087545338,1.23669e-06,100,36.6163,0.0066704,0.012638,1.00264,98.762508805,100,-349.087545338,1,0.0124322,1417.3706452,-347.842,500.0,1.01253,1.26714,0.01,1417.3706452
-340.656775093,0.2,0.852374,99.4879659199,-427.096,-340.656775093,5.19903e-07,100,30.2801,0.00843673,0.0126302,1.01031,99.4716691709,100,-340.656775093,1,0.00530682,940.419073289,-340.199,500.0,1.00531,1.27605,0.01,940.419073289
-350.519753392,0.2,0.645317,97.3771774509,-442.407,-350.519753392,2.72066e-06,100,32.3083,0.00646058,0.0175538,0.998853,97.9466782743,100,-350.519753392,1,0.0271442,1016.50445474,-348.653,500.0,1.02096,1.75337,0.01,1016.50445474
-349.039958052,0.2,0.702583,98.3078957242,-441.981,-349.039958052,1.73863e-06,100,31.8072,0.00708298,0.0141179,0.991932,98.3282133225,100,-349.039958052,1,0.0171069,997.711428152,-347.51,500.0,1.017,1.4004,0.01,997.711428152
-348.762097733,0.2,0.41173,95.4512867918,-432.365,-348.762097733,4.8136e-06,100,31.6789,0.00419604,0.0154206,0.981235,96.1865066579,100,-348.762097733,1,0.0463463,1007.7294241,-345.523,500.0,1.03965,1.51312,0.01,1007.7294241
-348.558713104,0.2,0.791423,98.6283732214,-441.612,-348.558713104,1.40476e-06,100,37.4776,0.00794369,0.0170073,0.996291,98.757939325,100,-348.558713104,1,0.0139436,1464.46702429,-347.38,500.0,1.01258,1.69443,0.01,1464.46702429
-346.810192293,0.2,0.409505,96.3657842186,-434.23,-346.810192293,3.80937e-06,100,30.7372,0.00418758,0.0145062,0.977904,97.8067938148,100,-346.810192293,1,0.0364289,992.818746231,-344.688,500.0,1.02242,1.41857,0.01,992.818746231
-347.661746163,0.2,0.722202,97.3867888922,-433.305,-347.661746163,2.71047e-06,100,30.8105,0.0070134,0.0161695,1.02975,98.0111190392,100,-347.661746163,1,0.0287412,957.728055349,-345.89,500.0,1.02029,1.66505,0.01,957.728055349
-340.494701911,0.2,0.888374,99.574151925,-428.707,-340.494701911,4.31959e-07,100,29.8629,0.00878252,0.0125834,1.01152,99.6022373496,100,-340.494701911,1,0.00441973,912.268185137,-340.137,500.0,1.00399,1.27284,0.01,912.268185137
-354.409843951,0.2,0.596787,88.4860341343,-445.431,-354.409843951,1.31436e-05,100,38.4188,0.00561298,0.0343141,1.06323,94.9575619817,100,-354.409843951,1,0.148582,1232.82702095,-350.155,500.0,1.0531,3.64837,0.01,1232.82702095
-347.602272879,0.2,0.785724,99.2960641667,-436.383,-347.602272879,7.16094e-07,100,30.9677,0.00781112,0.0124166,1.00591,99.0458495441,100,-347.602272879,1,0.00724576,1015.56739742,-346.725,500.0,1.00963,1.249,0.01,1015.56739742
-341.446205606,0.2,0.78946,97.5504944551,-431.1,-341.446205606,2.53639e-06,100,30.5812,0.00776238,0.0154102,1.01703,97.8899636919,100,-341.446205606,1,0.0262353,994.983779328,-339.473,500.0,1.02156,1.56727,0.01,994.983779328
-348.863975146,0.2,0.402923,97.384848675,-441.657,-348.863975146,2.71253e-06,100,27.7647,0.00413665,0.0125756,0.974032,97.9485424438,100,-348.863975146,1,0.0257348,934.259896965,-346.746,500.0,1.02094,1.2249,0.01,934.259896965
-344.94449538,0.2,0.68921,98.5325357951,-434.187,-344.94449538,1.50436e-06,100,35.9973,0.00687137,0.0139593,1.00302,98.5802905181,100,-344.94449538,1,0.0151345,1319.52077354,-343.611,500.0,1.0144,1.40014,0.01,1319.52077354
-344.734387846,0.2,0.721789,98.5585136637,-431.258,-344.734387846,1.47735e-06,100,29.5327,0.00716863,0.015516,1.00687,98.876230736,100,-344.734387846,1,0.0149772,883.61343393,-343.755,500.0,1.01137,1.56227,0.01,883.61343393
-348.779009241,0.2,0.697724,98.6353972966,-447.051,-348.779009241,1.39746e-06,100,33.2754,0.0069686,0.0139565,1.00124,98.6643174625,100,-348.779009241,1,0.0140093,1173.32121779,-347.489,500.0,1.01354,1.39738,0.01,1173.32121779
-347.694504104,0.2,0.623796,97.0786247882,-442.483,-347.694504104,3.03971e-06,100,38.8659,0.00616976,0.0177127,1.01105,98.1205108119,100,-347.694504104,1,0.0310728,1594.40497881,-345.832,500.0,1.01915,1.79084,0.01,1594.40497881
-352.373537153,0.2,0.597287,98.6648227502,-439.138,-352.373537153,1.36691e-06,100,27.1508,0.00602263,0.0125869,0.991738,98.7893644964,100,-352.373537153,1,0.0134442,766.771977847,-351.291,500.0,1.01225,1.24829,0.01,766.771977847
-342.992828903,0.2,0.793634,92.6883497312,-433.131,-342.992828903,7.96811e-06,100,36.536,0.00768187,0.0302603,1.03313,97.074719319,100,-342.992828903,1,0.0850475,1390.58768379,-340.241,500.0,1.03013,3.12627,0.01,1390.58768379
-349.675502631,0.2,0.77263,98.8297748245,-437.756,-349.675502631,1.19606e-06,100,31.1531,0.00772641,0.0136295,0.999986,99.0938203274,100,-349.675502631,1,0.0119602,1006.69412425,-348.876,500.0,1.00914,1.36293,0.01,1006.69412425
-347.009068457,0.2,0.556757,97.4892729655,-440.957,-347.009068457,2.60138e-06,100,34.7716,0.00558908,0.0131586,0.996151,97.548498312,100,-347.009068457,1,0.0258139,1287.9543679,-344.595,500.0,1.02513,1.31079,0.01,1287.9543679
-347.071676749,0.2,0.847535,99.1103384218,-433.849,-347.071676749,9.06762e-07,100,32.6275,0.00837484,0.0127,1.012,99.2937022196,100,-347.071676749,1,0.00928657,1078.57970609,-346.446,500.0,1.00711,1.28524,0.01,1078.57970609
-348.456015286,0.2,0.668175,98.515669928,-434.864,-348.456015286,1.52193e-06,100,34.8662,0.00669201,0.0127659,0.998467,98.4877797359,100,-348.456015286,1,0.0151727,1281.72100826,-347.126,500.0,1.01535,1.27463,0.01,1281.72100826
-347.112036389,0.2,0.614734,97.4671129987,-433.154,-347.112036389,2.62494e-06,100,35.5183,0.00599809,0.0154436,1.02488,97.151506104,100,-347.112036389,1,0.027572,1261.1710525,-344.611,500.0,1.02932,1.58279,0.01,1261.1710525
-350.107284811,0.2,0.568529,98.6582892955,-441.393,-350.107284811,1.37368e-06,100,36.5875,0.00572979,0.0122142,0.992233,98.4881035041,100,-350.107284811,1,0.0135243,1386.70000386,-348.704,500.0,1.01535,1.21194,0.01,1386.70000386
-339.556650751,0.2,0.648042,98.9649714936,-428.333,-339.556650751,1.05641e-06,100,29.1693,0.00649684,0.0132214,0.997473,99.0169140454,100,-339.556650751,1,0.0105108,871.063212982,-338.683,500.0,1.00993,1.3188,0.01,871.063212982
-346.201979716,0.2,0.582003,96.6836874754,-433.214,-346.201979716,3.4647e-06,100,33.8833,0.00594457,0.0160924,0.97905,97.6862565352,100,-346.201979716,1,0.0332105,1181.50388087,-344.102,500.0,1.02369,1.57553,0.01,1181.50388087
-350.399572101,0.2,0.564995,96.7033111433,-444.138,-350.399572101,3.44351e-06,100,35.1145,0.00564071,0.0159944,1.00164,97.2566184025,100,-350.399572101,1,0.034548,1314.61738422,-347.841,500.0,1.02821,1.60206,0.01,1314.61738422
-344.786574774,0.2,0.486848,98.1341907433,-431.373,-344.786574774,1.92048e-06,100,33.8807,0.00492095,0.014371,0.989337,98.3679237805,100,-344.786574774,1,0.0187975,1225.80078121,-343.392,500.0,1.01659,1.42177,0.01,1225.80078121
-348.856379801,0.2,0.814235,97.2837021357,-441.969,-348.856379801,2.82037e-06,100,35.8771,0.00821078,0.0185139,0.991665,98.1315644416,100,-348.856379801,1,0.0277355,1400.60273965,-347.039,500.0,1.01904,1.83596,0.01,1400.60273965
-343.131958453,0.2,0.473534,99.0233259954,-432.012,-343.131958453,9.96296e-07,100,32.6815,0.00474985,0.0120863,0.996945,99.0547732722,100,-343.131958453,1,0.00990217,1087.95403687,-342.257,500.0,1.00954,1.20494,0.01,1087.95403687
-350.04491952,0.2,0.578131,97.9390889604,-442.098,-350.04491952,2.12552e-06,100,30.4258,0.00568184,0.0139903,1.01751,98.2027207721,100,-350.04491952,1,0.022006,956.457842121,-348.35,500.0,1.0183,1.42352,0.01,956.457842121
-347.393752832,0.2,0.645459,98.686969284,-434.555,-347.393752832,1.34394e-06,100,29.724,0.00646365,0.0118914,0.998598,98.8548376909,100,-347.393752832,1,0.0134017,901.03619794,-346.377,500.0,1.01158,1.18748,0.01,901.03619794
-348.82794165,0.2,0.702719,98.8117969468,-451.884,-348.82794165,1.2146e-06,100,35.4171,0.00703092,0.0129695,0.999469,98.7494526089,100,-348.82794165,1,0.0121331,1366.8791691,-347.474,500.0,1.01266,1.29626,0.01,1366.8791691
-346.480341472,0.2,0.700325,96.4691570718,-429.383,-346.480341472,3.69702e-06,100,33.0406,0.00704406,0.0165528,0.994206,96.9928723268,100,-346.480341472,1,0.0365431,1070.49724766,-343.86,500.0,1.031,1.64569,0.01,1070.49724766
-343.90247686,0.2,0.633593,97.6456905761,-424.574,-343.90247686,2.43546e-06,100,30.5908,0.00643324,0.0136018,0.984873,97.6154034041,100,-343.90247686,1,0.0236234,915.39211382,-341.904,500.0,1.02443,1.3396,0.01,915.39211382
-351.009398984,0.2,0.636127,98.5312027181,-434.973,-351.009398984,1.50575e-06,100,33.2395,0.00627791,0.0133376,1.01328,98.6413572951,100,-351.009398984,1,0.0154601,1085.69080785,-349.869,500.0,1.01377,1.35147,0.01,1085.69080785
-347.227972499,0.2,0.456033,98.290415045,-434.907,-347.227972499,1.75691e-06,100,31.9182,0.00458193,0.0130163,0.995287,98.289456232,100,-347.227972499,1,0.0174039,1048.22172015,-345.843,500.0,1.0174,1.29549,0.01,1048.22172015
-351.393686755,0.2,5.89087e-20,5.70052564854,-436.898,-351.393686755,0.00167093,100,203.885,2.46101e-21,0.25456,0.239368,99.9999284745,100,-351.393686755,1,0.957399,1208.66988841,-345.074,500.0,1.0,6.09336,0.01,1208.66988841
-346.501766462,0.2,0.86731,98.8538823735,-437.253,-346.501766462,1.17108e-06,100,33.8997,0.00853744,0.0145731,1.01589,98.8089833801,100,-346.501766462,1,0.012086,1143.10193773,-345.365,500.0,1.01205,1.48047,0.01,1143.10193773
-355.131213114,0.2,0.499211,97.05232843,-448.604,-355.131213114,3.0679e-06,100,32.7512,0.00509496,0.0144638,0.979813,97.7342968575,100,-355.131213114,1,0.0294529,1201.99860655,-352.944,500.0,1.02318,1.41718,0.01,1201.99860655
-350.944041326,0.2,0.639892,98.0523992874,-445.513,-350.944041326,2.00635e-06,100,35.6664,0.00644106,0.0150303,0.993458,98.1229784365,100,-350.944041326,1,0.0198019,1364.50669811,-349.114,500.0,1.01913,1.4932,0.01,1364.50669811
-344.60909804,0.2,0.721777,96.3288694941,-430.638,-344.60909804,3.84954e-06,100,30.1462,0.0072617,0.0239421,0.99395,98.000642075,100,-344.60909804,1,0.038031,838.66142966,-342.942,500.0,1.0204,2.37972,0.01,838.66142966
-345.98484602,0.2,0.522817,97.6627681518,-439.286,-345.98484602,2.41732e-06,100,31.9224,0.00522705,0.0137476,1.00021,98.0145316926,100,-345.98484602,1,0.0241835,1159.60553122,-344.002,500.0,1.02026,1.37505,0.01,1159.60553122
-349.540514245,0.2,0.708679,98.7318801647,-445.706,-349.540514245,1.29738e-06,100,36.1956,0.00703207,0.0125809,1.00778,98.5843337954,100,-349.540514245,1,0.0131765,1378.34204225,-348.168,500.0,1.01436,1.26788,0.01,1378.34204225
-347.550445145,0.2,0.54849,98.3396757507,-429.359,-347.550445145,1.70539e-06,100,29.4637,0.00553167,0.0121881,0.991544,98.2066871472,100,-347.550445145,1,0.0167667,908.645786189,-346.131,500.0,1.01826,1.2085,0.01,908.645786189
-346.27373413,0.2,0.741936,99.0537316942,-431.572,-346.27373413,9.64966e-07,100,27.2171,0.00749499,0.0152264,0.989909,99.0572179291,100,-346.27373413,1,0.0094559,786.122945027,-345.467,500.0,1.00952,1.50727,0.01,786.122945027
-352.944442084,0.2,0.534322,97.4684907291,-442.702,-352.944442084,2.62351e-06,100,32.2592,0.00555223,0.0147304,0.962355,98.0615886883,100,-352.944442084,1,0.024297,1191.43892231,-351.074,500.0,1.01977,1.41758,0.01,1191.43892231
-347.381064345,0.2,0.7982,99.336587212,-440.501,-347.381064345,6.74596e-07,100,32.6748,0.0079997,0.0121951,0.997787,99.3113703159,100,-347.381064345,1,0.00671614,1113.86301672,-346.717,500.0,1.00693,1.21681,0.01,1113.86301672
-346.693472734,0.2,0.777808,98.7376226982,-440.94,-346.693472734,1.29141e-06,100,31.7188,0.00788646,0.0136531,0.986258,98.8090415735,100,-346.693472734,1,0.0125616,1057.75145728,-345.58,500.0,1.01205,1.34655,0.01,1057.75145728
-347.840190679,0.2,0.797167,99.3215485699,-437.929,-347.840190679,6.89979e-07,100,34.241,0.00795148,0.0115944,1.00254,99.1690055245,100,-347.840190679,1,0.00693487,1179.79414536,-347.092,500.0,1.00838,1.16238,0.01,1179.79414536
-342.226369378,0.2,0.585856,98.0715505446,-441.794,-342.226369378,1.98623e-06,100,31.5034,0.00584849,0.0139,1.00172,98.3604612101,100,-342.226369378,1,0.0199308,1093.10802556,-340.473,500.0,1.01667,1.39239,0.01,1093.10802556
-347.406957786,0.2,0.728683,99.3090318991,-429.229,-347.406957786,7.0279e-07,100,29.4068,0.00733538,0.0117026,0.99338,99.2759111704,100,-347.406957786,1,0.00693516,885.740936642,-346.79,500.0,1.00729,1.16251,0.01,885.740936642
-343.816381721,0.2,0.489839,97.9983542672,-433.549,-343.816381721,2.06321e-06,100,27.1936,0.00491657,0.0116779,0.996301,98.5317160331,100,-343.816381721,1,0.0204798,792.909066178,-342.389,500.0,1.0149,1.16347,0.01,792.909066178
-343.508650127,0.2,0.771707,98.8770370822,-434.766,-343.508650127,1.14717e-06,100,32.0484,0.00773142,0.0130292,0.998145,98.9607631554,100,-343.508650127,1,0.0114292,1137.69983227,-342.521,500.0,1.0105,1.3005,0.01,1137.69983227
-346.33844955,0.2,0.469868,96.1402166673,-430.433,-346.33844955,4.05532e-06,100,33.5544,0.00480657,0.0154621,0.977553,97.2557614471,100,-346.33844955,1,0.038753,1115.40191912,-343.965,500.0,1.02822,1.5115,0.01,1115.40191912
-341.739596237,0.2,0.588481,98.6806244224,-429.786,-341.739596237,1.3505e-06,100,30.7849,0.00587658,0.0123469,1.0014,99.0785348353,100,-341.739596237,1,0.0135428,939.137707683,-340.88,500.0,1.0093,1.23642,0.01,939.137707683
-349.929854703,0.2,0.677674,98.5361482344,-445.265,-349.929854703,1.5006e-06,100,33.6107,0.0067129,0.012791,1.00951,98.5184430939,100,-349.929854703,1,0.0152928,1203.48782161,-348.476,500.0,1.01504,1.29127,0.01,1203.48782161
-347.828840675,0.2,0.630837,98.2901863706,-447.967,-347.828840675,1.7571e-06,100,37.3166,0.00634063,0.0133639,0.994912,98.5329196848,100,-347.828840675,1,0.0173926,1455.49861226,-346.308,500.0,1.01489,1.32959,0.01,1455.49861226
-344.993223165,0.2,0.550887,97.4502791275,-435.983,-344.993223165,2.64287e-06,100,30.6239,0.00567273,0.0132807,0.971115,98.0672747925,100,-344.993223165,1,0.024924,1124.1733002,-343.12,500.0,1.01971,1.28971,0.01,1124.1733002
-343.06437534,0.2,0.749427,98.5823651303,-432.145,-343.06437534,1.45256e-06,100,33.7621,0.00731856,0.0134943,1.02401,98.4056230256,100,-343.06437534,1,0.0152314,1217.14725872,-341.577,500.0,1.0162,1.38182,0.01,1217.14725872
