MaxNormIw,VarNormIw,VarVanillaIw,MinNormIw,ESSClassic,AvgNormIw,AvgDiscRet,AvgRet,VarRet,Delta,AvgVanillaIw,Bound,eRenyi2,MaxVanillaIw,BatchSize,AvgEpLen,VarDiscRet,IterType,J,ESSRenyi,MinVanillaIw,EpsThisIter,VarJ,VanillaAvgRet
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.548075193,-106.548075193,3.93983906068,1.0,1.0,-106.664,1.0,1.0,500,15.23,3.93983906068,2,-106.664,500.0,1.0,100,1.98455,-106.548075193
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.850529119,-106.850529119,3.44477983686,1.0,1.0,-106.726,1.0,1.0,500,15.32,3.44477983686,2,-106.726,500.0,1.0,100,1.94168,-106.850529119
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.822272346,-106.822272346,3.89527494141,1.0,1.0,-106.75,1.0,1.0,500,15.53,3.89527494141,2,-106.75,500.0,1.0,100,1.94767,-106.822272346
0.002,5.43187e-20,,0.002,500.000006643,0.002,-107.004852306,-107.004852306,3.94652405688,1.0,1.0,-106.801,1.0,1.0,500,15.18,3.94652405688,1,-106.801,500.0,1.0,100,1.95615,-107.004852306
0.01,3.50449e-18,,0.01,100.0,0.01,-106.402772387,-106.402772387,3.29125163925,1.0,1.0,-106.403,1.0,1.0,500,14.96,3.29125163925,2,-106.403,500.0,1.0,100,1.80509,-106.402772387
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.780917771,-106.780917771,4.12924578998,1.0,1.0,-106.592,1.0,1.0,500,15.39,4.12924578998,2,-106.592,500.0,1.0,100,1.92585,-106.780917771
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.640552682,-106.640552682,3.95044343671,1.0,1.0,-106.608,1.0,1.0,500,14.98,3.95044343671,2,-106.608,500.0,1.0,100,1.94339,-106.640552682
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.742475794,-106.742475794,3.1875527997,1.0,1.0,-106.642,1.0,1.0,500,15.0,3.1875527997,2,-106.642,500.0,1.0,100,1.90391,-106.742475794
0.00200008,6.76542e-16,1.69103e-10,0.00199986,500.000115456,0.002,-106.856255117,-106.856255117,3.58196944264,1.0,1.0,-106.685,1.0,1.00004,500,15.01,3.58196944264,1,-106.685,500.0,0.999928,100,1.90171,-106.856255117
0.01,3.50449e-18,,0.01,100.0,0.01,-106.848614307,-106.848614307,4.07896339429,1.0,1.0,-106.849,1.0,1.0,500,14.89,4.07896339429,2,-106.849,500.0,1.0,100,2.00952,-106.848614307
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.8014004,-106.8014004,4.41124384248,1.0,1.0,-106.825,1.0,1.0,500,15.53,4.41124384248,2,-106.825,500.0,1.0,100,2.05017,-106.8014004
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.292818117,-106.292818117,3.56424534324,1.0,1.0,-106.648,1.0,1.0,500,15.24,3.56424534324,2,-106.648,500.0,1.0,100,2.01029,-106.292818117
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-107.005691261,-107.005691261,4.60787506422,1.0,1.0,-106.737,1.0,1.0,500,15.37,4.60787506422,2,-106.737,500.0,1.0,100,2.04828,-107.005691261
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.844210663,-106.844210663,3.70722548801,1.0,1.0,-106.759,1.0,1.0,500,15.29,3.70722548801,1,-106.759,500.0,1.0,100,2.02293,-106.844210663
0.01,3.50449e-18,,0.01,100.0,0.01,-106.676274744,-106.676274744,4.10841877714,1.0,1.0,-106.676,1.0,1.0,500,15.85,4.10841877714,2,-106.676,500.0,1.0,100,2.01676,-106.676274744
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.675920791,-106.675920791,4.33588760809,1.0,1.0,-106.676,1.0,1.0,500,14.71,4.33588760809,2,-106.676,500.0,1.0,100,2.04449,-106.675920791
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.797098122,-106.797098122,3.65507565852,1.0,1.0,-106.716,1.0,1.0,500,15.54,3.65507565852,2,-106.716,500.0,1.0,100,1.99901,-106.797098122
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.56718919,-106.56718919,3.38995933944,1.0,1.0,-106.679,1.0,1.0,500,14.94,3.38995933944,2,-106.679,500.0,1.0,100,1.95965,-106.56718919
0.00200002,6.94954e-18,1.67044e-12,0.002,499.999921343,0.002,-106.172352571,-106.172352571,2.86909904964,1.0,1.0,-106.578,1.00001,1.00001,500,15.06,2.86909904964,1,-106.578,499.996185332,0.999998,100,1.91868,-106.172352571
0.01,3.50449e-18,,0.01,100.0,0.01,-106.768164919,-106.768164919,3.75781811072,1.0,1.0,-106.768,1.0,1.0,500,15.07,3.75781811072,2,-106.768,500.0,1.0,100,1.92879,-106.768164919
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.604321835,-106.604321835,3.28387784405,1.0,1.0,-106.686,1.0,1.0,500,15.36,3.28387784405,2,-106.686,500.0,1.0,100,1.86878,-106.604321835
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.668678935,-106.668678935,3.49604887587,1.0,1.0,-106.68,1.0,1.0,500,15.33,3.49604887587,2,-106.68,500.0,1.0,100,1.86601,-106.668678935
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.466249944,-106.466249944,2.91348950742,1.0,1.0,-106.627,1.0,1.0,500,15.09,2.91348950742,2,-106.627,500.0,1.0,100,1.82789,-106.466249944
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.659638873,-106.659638873,3.65870440256,1.0,1.0,-106.633,1.0,1.0,500,14.84,3.65870440256,1,-106.633,500.0,1.0,100,1.84324,-106.659638873
0.01,3.50449e-18,,0.01,100.0,0.01,-106.615353371,-106.615353371,3.80276335157,1.0,1.0,-106.615,1.0,1.0,500,15.08,3.80276335157,2,-106.615,500.0,1.0,100,1.94029,-106.615353371
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.704850556,-106.704850556,3.87082707157,1.0,1.0,-106.66,1.0,1.0,500,15.73,3.87082707157,2,-106.66,500.0,1.0,100,1.94947,-106.704850556
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.460949075,-106.460949075,3.19142621477,1.0,1.0,-106.594,1.0,1.0,500,15.41,3.19142621477,2,-106.594,500.0,1.0,100,1.89621,-106.460949075
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.704825906,-106.704825906,3.32437264802,1.0,1.0,-106.621,1.0,1.0,500,15.1,3.32437264802,2,-106.621,500.0,1.0,100,1.87665,-106.704825906
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.972786875,-106.972786875,3.53107939276,1.0,1.0,-106.692,1.0,1.0,500,15.03,3.53107939276,1,-106.692,500.0,1.0,100,1.88052,-106.972786875
0.01,3.50449e-18,,0.01,100.0,0.01,-106.95431505,-106.95431505,4.66422561491,1.0,1.0,-106.954,1.0,1.0,500,15.57,4.66422561491,2,-106.954,500.0,1.0,100,2.14886,-106.95431505
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.456987946,-106.456987946,3.66879646629,1.0,1.0,-106.706,1.0,1.0,500,15.09,3.66879646629,2,-106.706,500.0,1.0,100,2.04614,-106.456987946
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.138297532,-106.138297532,2.88896452994,1.0,1.0,-106.517,1.0,1.0,500,15.22,2.88896452994,2,-106.517,500.0,1.0,100,1.95346,-106.138297532
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.530372757,-106.530372757,3.50025914271,1.0,1.0,-106.52,1.0,1.0,500,14.76,3.50025914271,2,-106.52,500.0,1.0,100,1.9309,-106.530372757
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.771499461,-106.771499461,4.1347476758,1.0,1.0,-106.57,1.0,1.0,500,15.58,4.1347476758,1,-106.57,500.0,1.0,100,1.9523,-106.771499461
0.01,3.50449e-18,,0.01,100.0,0.01,-106.462596149,-106.462596149,3.70881098034,1.0,1.0,-106.463,1.0,1.0,500,14.75,3.70881098034,2,-106.463,500.0,1.0,100,1.91617,-106.462596149
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.700254498,-106.700254498,3.55936370553,1.0,1.0,-106.581,1.0,1.0,500,15.47,3.55936370553,2,-106.581,500.0,1.0,100,1.90049,-106.700254498
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.942279901,-106.942279901,4.04298713391,1.0,1.0,-106.702,1.0,1.0,500,15.57,4.04298713391,2,-106.702,500.0,1.0,100,1.94191,-106.942279901
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.130732379,-106.130732379,2.77155762319,1.0,1.0,-106.559,1.0,1.0,500,15.18,2.77155762319,2,-106.559,500.0,1.0,100,1.89086,-106.130732379
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.602833981,-106.602833981,3.75322746899,1.0,1.0,-106.568,1.0,1.0,500,15.9,3.75322746899,1,-106.568,500.0,1.0,100,1.89835,-106.602833981
0.01,3.50449e-18,,0.01,100.0,0.01,-106.749608682,-106.749608682,3.78971775025,1.0,1.0,-106.75,1.0,1.0,500,14.93,3.78971775025,2,-106.75,500.0,1.0,100,1.93696,-106.749608682
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.318512176,-106.318512176,3.71792344755,1.0,1.0,-106.534,1.0,1.0,500,15.62,3.71792344755,2,-106.534,500.0,1.0,100,1.93978,-106.318512176
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.750026208,-106.750026208,3.81514323533,1.0,1.0,-106.606,1.0,1.0,500,15.15,3.81514323533,2,-106.606,500.0,1.0,100,1.94367,-106.750026208
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.579771546,-106.579771546,4.53502942229,1.0,1.0,-106.599,1.0,1.0,500,15.39,4.53502942229,2,-106.599,500.0,1.0,100,1.98896,-106.579771546
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.860537056,-106.860537056,3.93350516334,1.0,1.0,-106.652,1.0,1.0,500,15.6,3.93350516334,1,-106.652,500.0,1.0,100,1.98859,-106.860537056
0.01,3.50449e-18,,0.01,100.0,0.01,-106.752495293,-106.752495293,3.97845804781,1.0,1.0,-106.752,1.0,1.0,500,14.84,3.97845804781,2,-106.752,500.0,1.0,100,1.98461,-106.752495293
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.741205059,-106.741205059,3.94488537409,1.0,1.0,-106.747,1.0,1.0,500,15.4,3.94488537409,2,-106.747,500.0,1.0,100,1.98043,-106.741205059
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.950644606,-106.950644606,4.14914195517,1.0,1.0,-106.815,1.0,1.0,500,15.85,4.14914195517,2,-106.815,500.0,1.0,100,1.99829,-106.950644606
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.738334115,-106.738334115,3.4424731357,1.0,1.0,-106.796,1.0,1.0,500,14.85,3.4424731357,2,-106.796,500.0,1.0,100,1.96163,-106.738334115
0.00200086,1.80699e-14,4.5173e-09,0.00199957,499.999834544,0.002,-106.831550836,-106.831550836,3.90422480824,1.0,0.999999,-106.803,1.0,1.00043,500,14.78,3.90422480824,1,-106.803,500.0,0.999786,100,1.96255,-106.831550836
0.01,3.50449e-18,,0.01,100.0,0.01,-106.297028395,-106.297028395,3.66831315809,1.0,1.0,-106.297,1.0,1.0,500,15.77,3.66831315809,2,-106.297,500.0,1.0,100,1.90568,-106.297028395
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.727310284,-106.727310284,3.96880320832,1.0,1.0,-106.512,1.0,1.0,500,15.72,3.96880320832,2,-106.512,500.0,1.0,100,1.95618,-106.727310284
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.542785122,-106.542785122,3.59445594068,1.0,1.0,-106.522,1.0,1.0,500,15.65,3.59445594068,2,-106.522,500.0,1.0,100,1.93326,-106.542785122
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.64480327,-106.64480327,4.49094134266,1.0,1.0,-106.553,1.0,1.0,500,15.44,4.49094134266,2,-106.553,500.0,1.0,100,1.97925,-106.64480327
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.545887305,-106.545887305,4.63985679332,1.0,1.0,-106.552,1.0,1.0,500,15.01,4.63985679332,1,-106.552,500.0,1.0,100,2.01312,-106.545887305
0.01,3.50449e-18,,0.01,100.0,0.01,-106.83255149,-106.83255149,4.82826017309,1.0,1.0,-106.833,1.0,1.0,500,15.55,4.82826017309,2,-106.833,500.0,1.0,100,2.18632,-106.83255149
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.765095974,-106.765095974,3.72764357592,1.0,1.0,-106.799,1.0,1.0,500,15.36,3.72764357592,2,-106.799,500.0,1.0,100,2.05823,-106.765095974
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.306932557,-106.306932557,3.16681598542,1.0,1.0,-106.635,1.0,1.0,500,14.59,3.16681598542,2,-106.635,500.0,1.0,100,1.98066,-106.306932557
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.555511858,-106.555511858,3.75041545653,1.0,1.0,-106.615,1.0,1.0,500,15.02,3.75041545653,2,-106.615,500.0,1.0,100,1.96766,-106.555511858
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.660432153,-106.660432153,3.56149334901,1.0,1.0,-106.624,1.0,1.0,500,15.08,3.56149334901,1,-106.624,500.0,1.0,100,1.95009,-106.660432153
0.01,3.50449e-18,,0.01,100.0,0.01,-106.523569127,-106.523569127,3.43748002118,1.0,1.0,-106.524,1.0,1.0,500,15.31,3.43748002118,2,-106.524,500.0,1.0,100,1.84475,-106.523569127
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.658452087,-106.658452087,3.01427846686,1.0,1.0,-106.591,1.0,1.0,500,14.65,3.01427846686,2,-106.591,500.0,1.0,100,1.78834,-106.658452087
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.986600869,-106.986600869,4.12768136549,1.0,1.0,-106.723,1.0,1.0,500,15.08,4.12768136549,2,-106.723,500.0,1.0,100,1.87857,-106.986600869
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.691744338,-106.691744338,3.96294615219,1.0,1.0,-106.715,1.0,1.0,500,14.88,3.96294615219,2,-106.715,500.0,1.0,100,1.90467,-106.691744338
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.558231021,-106.558231021,3.02920011521,1.0,1.0,-106.684,1.0,1.0,500,15.03,3.02920011521,1,-106.684,500.0,1.0,100,1.87242,-106.558231021
0.01,3.50449e-18,,0.01,100.0,0.01,-106.906645264,-106.906645264,3.57469464699,1.0,1.0,-106.907,1.0,1.0,500,14.87,3.57469464699,2,-106.907,500.0,1.0,100,1.88121,-106.906645264
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.717722582,-106.717722582,4.41108658446,1.0,1.0,-106.812,1.0,1.0,500,15.08,4.41108658446,2,-106.812,500.0,1.0,100,1.99045,-106.717722582
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.820294247,-106.820294247,3.45668376405,1.0,1.0,-106.815,1.0,1.0,500,14.51,3.45668376405,2,-106.815,500.0,1.0,100,1.94473,-106.820294247
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.626323328,-106.626323328,3.5656684515,1.0,1.0,-106.768,1.0,1.0,500,15.43,3.5656684515,2,-106.768,500.0,1.0,100,1.93019,-106.626323328
0.00200005,1.43516e-16,3.58525e-11,0.00199993,500.000311069,0.002,-106.586084313,-106.586084313,4.16534484951,1.0,1.0,-106.731,1.00001,1.00002,500,15.81,4.16534484951,1,-106.731,499.996185332,0.999964,100,1.95206,-106.586084313
0.01,3.50449e-18,,0.01,100.0,0.01,-106.888285005,-106.888285005,3.84602192119,1.0,1.0,-106.888,1.0,1.0,500,15.15,3.84602192119,2,-106.888,500.0,1.0,100,1.9513,-106.888285005
0.005,2.1793e-19,,0.005,200.000000102,0.005,-107.001083739,-107.001083739,3.63564766775,1.0,1.0,-106.945,1.0,1.0,500,15.09,3.63564766775,2,-106.945,500.0,1.0,100,1.92526,-107.001083739
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.650581966,-106.650581966,3.77400741773,1.0,1.0,-106.847,1.0,1.0,500,15.15,3.77400741773,2,-106.847,500.0,1.0,100,1.9328,-106.650581966
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.624435862,-106.624435862,3.32355888115,1.0,1.0,-106.791,1.0,1.0,500,15.06,3.32355888115,2,-106.791,500.0,1.0,100,1.90621,-106.624435862
0.002,5.43187e-20,,0.002,500.000006643,0.002,-107.053238767,-107.053238767,5.25496174784,1.0,1.0,-106.844,1.0,1.0,500,15.54,5.25496174784,1,-106.844,500.0,1.0,100,1.98957,-107.053238767
0.01,3.50449e-18,,0.01,100.0,0.01,-106.901232978,-106.901232978,4.71269676239,1.0,1.0,-106.901,1.0,1.0,500,15.12,4.71269676239,2,-106.901,500.0,1.0,100,2.15999,-106.901232978
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.420508632,-106.420508632,2.81703272607,1.0,1.0,-106.661,1.0,1.0,500,15.53,2.81703272607,2,-106.661,500.0,1.0,100,1.9455,-106.420508632
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.768393599,-106.768393599,3.0340208336,1.0,1.0,-106.697,1.0,1.0,500,15.45,3.0340208336,2,-106.697,500.0,1.0,100,1.87806,-106.768393599
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.802702245,-106.802702245,4.42090698294,1.0,1.0,-106.723,1.0,1.0,500,15.03,4.42090698294,2,-106.723,500.0,1.0,100,1.93433,-106.802702245
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.768974333,-106.768974333,3.55930035439,1.0,1.0,-106.732,1.0,1.0,500,15.33,3.55930035439,1,-106.732,500.0,1.0,100,1.92312,-106.768974333
0.01,3.50449e-18,,0.01,100.0,0.01,-106.893322781,-106.893322781,3.70268343533,1.0,1.0,-106.893,1.0,1.0,500,15.06,3.70268343533,2,-106.893,500.0,1.0,100,1.91459,-106.893322781
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.578435082,-106.578435082,3.66820579852,1.0,1.0,-106.736,1.0,1.0,500,15.58,3.66820579852,2,-106.736,500.0,1.0,100,1.91661,-106.578435082
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.601061307,-106.601061307,3.51809366994,1.0,1.0,-106.691,1.0,1.0,500,15.14,3.51809366994,2,-106.691,500.0,1.0,100,1.90103,-106.601061307
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.554496879,-106.554496879,2.78001825702,1.0,1.0,-106.657,1.0,1.0,500,14.83,2.78001825702,2,-106.657,500.0,1.0,100,1.84445,-106.554496879
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.745504849,-106.745504849,3.67144952559,1.0,1.0,-106.675,1.0,1.0,500,15.04,3.67144952559,1,-106.675,500.0,1.0,100,1.85736,-106.745504849
0.01,3.50449e-18,,0.01,100.0,0.01,-106.551025606,-106.551025606,4.24000825877,1.0,1.0,-106.551,1.0,1.0,500,15.77,4.24000825877,2,-106.551,500.0,1.0,100,2.04881,-106.551025606
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.415424916,-106.415424916,3.89063566966,1.0,1.0,-106.483,1.0,1.0,500,15.05,3.89063566966,2,-106.483,500.0,1.0,100,2.0073,-106.415424916
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.67006841,-106.67006841,3.43462053574,1.0,1.0,-106.546,1.0,1.0,500,14.91,3.43462053574,2,-106.546,500.0,1.0,100,1.95636,-106.67006841
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.772453471,-106.772453471,4.11457326993,1.0,1.0,-106.602,1.0,1.0,500,15.39,4.11457326993,2,-106.602,500.0,1.0,100,1.97447,-106.772453471
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.904328005,-106.904328005,4.73685635791,1.0,1.0,-106.663,1.0,1.0,500,15.28,4.73685635791,1,-106.663,500.0,1.0,100,2.01775,-106.904328005
0.01,3.50449e-18,,0.01,100.0,0.01,-106.655722291,-106.655722291,4.21547922602,1.0,1.0,-106.656,1.0,1.0,500,16.06,4.21547922602,2,-106.656,500.0,1.0,100,2.04287,-106.655722291
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.602838562,-106.602838562,3.42600955595,1.0,1.0,-106.629,1.0,1.0,500,15.26,3.42600955595,2,-106.629,500.0,1.0,100,1.94505,-106.602838562
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.702416512,-106.702416512,3.37812710086,1.0,1.0,-106.654,1.0,1.0,500,15.66,3.37812710086,2,-106.654,500.0,1.0,100,1.90739,-106.702416512
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.394966156,-106.394966156,3.45990874663,1.0,1.0,-106.589,1.0,1.0,500,15.54,3.45990874663,2,-106.589,500.0,1.0,100,1.8967,-106.394966156
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.624823228,-106.624823228,4.58990336625,1.0,1.0,-106.596,1.0,1.0,500,15.85,4.58990336625,1,-106.596,500.0,1.0,100,1.94602,-106.624823228
0.01,3.50449e-18,,0.01,100.0,0.01,-106.794230507,-106.794230507,4.04015855237,1.0,1.0,-106.794,1.0,1.0,500,14.95,4.04015855237,2,-106.794,500.0,1.0,100,1.99994,-106.794230507
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.598535476,-106.598535476,3.63462796304,1.0,1.0,-106.696,1.0,1.0,500,14.62,3.63462796304,2,-106.696,500.0,1.0,100,1.95156,-106.598535476
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.845432659,-106.845432659,3.65703112358,1.0,1.0,-106.746,1.0,1.0,500,16.21,3.65703112358,2,-106.746,500.0,1.0,100,1.9367,-106.845432659
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.535375974,-106.535375974,3.2871788971,1.0,1.0,-106.693,1.0,1.0,500,15.29,3.2871788971,2,-106.693,500.0,1.0,100,1.90657,-106.535375974
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.715038561,-106.715038561,3.78543588207,1.0,1.0,-106.698,1.0,1.0,500,15.81,3.78543588207,1,-106.698,500.0,1.0,100,1.91249,-106.715038561
0.01,3.50449e-18,,0.01,100.0,0.01,-106.596968336,-106.596968336,4.16113652225,1.0,1.0,-106.597,1.0,1.0,500,15.46,4.16113652225,2,-106.597,500.0,1.0,100,2.02966,-106.596968336
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.47539975,-106.47539975,3.44561538375,1.0,1.0,-106.536,1.0,1.0,500,15.04,3.44561538375,2,-106.536,500.0,1.0,100,1.9414,-106.47539975
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.65346679,-106.65346679,3.77340400361,1.0,1.0,-106.575,1.0,1.0,500,14.77,3.77340400361,2,-106.575,500.0,1.0,100,1.93932,-106.65346679
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.434874309,-106.434874309,3.20711559228,1.0,1.0,-106.54,1.0,1.0,500,15.04,3.20711559228,2,-106.54,500.0,1.0,100,1.90215,-106.434874309
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.974533275,-106.974533275,4.04079601488,1.0,1.0,-106.627,1.0,1.0,500,15.38,4.04079601488,1,-106.627,500.0,1.0,100,1.92998,-106.974533275
0.01,3.50449e-18,,0.01,100.0,0.01,-106.566167663,-106.566167663,3.78984650423,1.0,1.0,-106.566,1.0,1.0,500,14.75,3.78984650423,2,-106.566,500.0,1.0,100,1.937,-106.566167663
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.853880249,-106.853880249,3.82501306016,1.0,1.0,-106.71,1.0,1.0,500,15.17,3.82501306016,2,-106.71,500.0,1.0,100,1.94681,-106.853880249
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.880767727,-106.880767727,3.99542571453,1.0,1.0,-106.767,1.0,1.0,500,15.21,3.99542571453,2,-106.767,500.0,1.0,100,1.96257,-106.880767727
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.676238974,-106.676238974,3.93797850136,1.0,1.0,-106.744,1.0,1.0,500,14.78,3.93797850136,2,-106.744,500.0,1.0,100,1.96595,-106.676238974
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.860948088,-106.860948088,4.37787614214,1.0,1.0,-106.768,1.0,1.0,500,15.43,4.37787614214,1,-106.768,500.0,1.0,100,1.99021,-106.860948088
0.01,3.50449e-18,,0.01,100.0,0.01,-106.584517414,-106.584517414,4.11742290383,1.0,1.0,-106.585,1.0,1.0,500,15.12,4.11742290383,2,-106.585,500.0,1.0,100,2.01897,-106.584517414
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.4835602,-106.4835602,3.80773654577,1.0,1.0,-106.534,1.0,1.0,500,14.95,3.80773654577,2,-106.534,500.0,1.0,100,1.98129,-106.4835602
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.711702712,-106.711702712,3.83916753238,1.0,1.0,-106.593,1.0,1.0,500,14.99,3.83916753238,2,-106.593,500.0,1.0,100,1.97255,-106.711702712
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.489911113,-106.489911113,3.93342417471,1.0,1.0,-106.567,1.0,1.0,500,15.56,3.93342417471,2,-106.567,500.0,1.0,100,1.97325,-106.489911113
0.00200002,1.55649e-17,3.88483e-12,0.00199998,500.000067678,0.002,-106.828140257,-106.828140257,3.15973311084,1.0,1.0,-106.62,1.0,1.00001,500,15.42,3.15973311084,1,-106.62,500.0,0.99999,100,1.93688,-106.828140257
0.01,3.50449e-18,,0.01,100.0,0.01,-106.610904479,-106.610904479,3.78155738701,1.0,1.0,-106.611,1.0,1.0,500,14.38,3.78155738701,2,-106.611,500.0,1.0,100,1.93488,-106.610904479
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.819546499,-106.819546499,4.36923774313,1.0,1.0,-106.715,1.0,1.0,500,15.54,4.36923774313,2,-106.715,500.0,1.0,100,2.01135,-106.819546499
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-107.058665169,-107.058665169,3.88229333463,1.0,1.0,-106.83,1.0,1.0,500,15.52,3.88229333463,2,-106.83,500.0,1.0,100,2.0011,-107.058665169
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.839968125,-106.839968125,4.11086528482,1.0,1.0,-106.832,1.0,1.0,500,16.56,4.11086528482,2,-106.832,500.0,1.0,100,2.00518,-106.839968125
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.691331801,-106.691331801,3.65551727523,1.0,1.0,-106.804,1.0,1.0,500,14.96,3.65551727523,1,-106.804,500.0,1.0,100,1.98584,-106.691331801
0.01,3.50449e-18,,0.01,100.0,0.01,-106.681283291,-106.681283291,3.80957493891,1.0,1.0,-106.681,1.0,1.0,500,14.94,3.80957493891,2,-106.681,500.0,1.0,100,1.94203,-106.681283291
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.7565829,-106.7565829,3.92512471123,1.0,1.0,-106.719,1.0,1.0,500,14.99,3.92512471123,2,-106.719,500.0,1.0,100,1.95706,-106.7565829
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.679891177,-106.679891177,3.07074807314,1.0,1.0,-106.706,1.0,1.0,500,15.16,3.07074807314,2,-106.706,500.0,1.0,100,1.88867,-106.679891177
