VarVanillaIw,AvgDiscRet,Delta,VarDiscRet,IterType,AvgRet,MaxVanillaIw,Bound,ESSRenyi,VanillaAvgRet,AvgNormIw,AvgVanillaIw,VarRet,MaxNormIw,EpsThisIter,ESSClassic,BatchSize,MinVanillaIw,MinNormIw,AvgEpLen,VarJ,J,VarNormIw,eRenyi2
,-425.012900767,0.6,1056.95236053,2,-425.012900767,1.0,-466.881,500.0,-425.012900767,0.01,1.0,1056.95236053,0.01,100,100.0,500,1.0,0.01,500.0,32.3478,-425.013,3.50449e-18,1.0
,-415.157679141,0.6,1547.60470034,2,-415.157679141,1.0,-450.706,500.0,-415.157679141,0.005,1.0,1547.60470034,0.005,100,200.000000102,500,1.0,0.005,500.0,36.2428,-420.085,2.1793e-19,1.0
,-424.782636337,0.6,1544.13320353,2,-424.782636337,1.0,-447.932,500.0,-424.782636337,0.00333333,1.0,1544.13320353,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,37.2848,-421.651,5.43914e-20,1.0
,-421.439472514,0.6,1399.09354051,2,-421.439472514,1.0,-444.358,500.0,-421.439472514,0.0025,1.0,1399.09354051,0.0025,100,400.0,500,1.0,0.0025,500.0,37.268,-421.598,5.4346e-20,1.0
0.0584714,-416.878459268,0.6,1769.76803944,1,-416.878459268,1.8949,-440.594,472.498715199,-416.878459268,0.002,1.00026,1769.76803944,0.00378881,100,472.445273974,500,0.251708,0.000503284,500.0,39.1188,-419.653,2.33763e-07,1.0582
,-416.870260705,0.6,1588.29072141,2,-416.870260705,1.0,-460.178,500.0,-416.870260705,0.01,1.0,1588.29072141,0.01,100,100.0,500,1.0,0.01,500.0,39.6536,-416.87,3.50449e-18,1.0
,-435.481923697,0.6,2096.90953307,2,-435.481923697,1.0,-460.439,500.0,-435.481923697,0.005,1.0,2096.90953307,0.005,100,200.000000102,500,1.0,0.005,500.0,43.7124,-426.176,2.1793e-19,1.0
,-423.313399142,0.6,1840.494029,2,-423.313399142,1.0,-453.198,500.0,-423.313399142,0.00333333,1.0,1840.494029,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,43.3939,-425.222,5.43914e-20,1.0
,-419.137206561,0.6,1746.97489539,2,-419.137206561,1.0,-447.928,500.0,-419.137206561,0.0025,1.0,1746.97489539,0.0025,100,400.0,500,1.0,0.0025,500.0,43.0301,-423.701,5.4346e-20,1.0
0.210424,-421.811858068,0.6,1547.18537563,1,-421.811858068,2.52768,-443.472,418.386859495,-421.811858068,0.002,1.0235,1547.18537563,0.00493931,100,416.502900193,500,0.163065,0.000318643,500.0,43.9487,-419.783,8.03495e-07,1.19507
,-422.435606464,0.6,1589.69175235,2,-422.435606464,1.0,-465.751,500.0,-422.435606464,0.01,1.0,1589.69175235,0.01,100,100.0,500,1.0,0.01,500.0,39.6711,-422.436,3.50449e-18,1.0
,-420.590444249,0.6,1897.80288778,2,-420.590444249,1.0,-453.574,500.0,-420.590444249,0.005,1.0,1897.80288778,0.005,100,200.000000102,500,1.0,0.005,500.0,41.5591,-421.513,2.1793e-19,1.0
,-419.242896157,0.6,1430.67767423,2,-419.242896157,1.0,-446.934,500.0,-419.242896157,0.00333333,1.0,1430.67767423,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,40.3077,-420.756,5.43914e-20,1.0
,-416.923254308,0.6,1498.54906929,2,-416.923254308,1.0,-442.469,500.0,-416.923254308,0.0025,1.0,1498.54906929,0.0025,100,400.0,500,1.0,0.0025,500.0,39.9021,-419.798,5.4346e-20,1.0
0.0918195,-415.890006215,0.6,1607.4038989,1,-415.890006215,1.68809,-438.537,461.733398123,-415.890006215,0.002,0.996268,1607.4038989,0.00338884,100,457.739654043,500,0.113301,0.000227451,500.0,41.6905,-417.436,3.70035e-07,1.08288
,-415.921574212,0.6,1640.53223583,2,-415.921574212,1.0,-459.622,500.0,-415.921574212,0.01,1.0,1640.53223583,0.01,100,100.0,500,1.0,0.01,500.0,40.3005,-415.922,3.50449e-18,1.0
,-416.623816263,0.6,1377.17669447,2,-416.623816263,1.0,-447.828,500.0,-416.623816263,0.005,1.0,1377.17669447,0.005,100,200.000000102,500,1.0,0.005,500.0,38.6509,-416.273,2.1793e-19,1.0
,-421.99783741,0.6,1590.97409216,2,-421.99783741,1.0,-444.527,500.0,-421.99783741,0.00333333,1.0,1590.97409216,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,39.0926,-418.181,5.43914e-20,1.0
,-412.87429015,0.6,1575.70244776,2,-412.87429015,1.0,-439.671,500.0,-412.87429015,0.0025,1.0,1575.70244776,0.0025,100,400.0,500,1.0,0.0025,500.0,39.2612,-416.854,5.4346e-20,1.0
0.394492,-422.145371926,0.6,1372.68857953,1,-422.145371926,6.70113,-436.67,402.876371064,-422.145371926,0.002,1.03505,1372.68857953,0.0129484,100,365.633011744,500,0.277787,0.000536761,500.0,43.106,-413.935,1.47291e-06,1.24108
,-424.259080796,0.6,1660.85141325,2,-424.259080796,1.0,-469.699,500.0,-424.259080796,0.01,1.0,1660.85141325,0.01,100,100.0,500,1.0,0.01,500.0,40.5493,-424.259,3.50449e-18,1.0
,-414.905000179,0.6,1660.93895496,2,-414.905000179,1.0,-451.713,500.0,-414.905000179,0.005,1.0,1660.93895496,0.005,100,200.000000102,500,1.0,0.005,500.0,40.8186,-419.582,2.1793e-19,1.0
,-409.182050989,0.6,1093.04812325,2,-409.182050989,1.0,-442.35,500.0,-409.182050989,0.00333333,1.0,1093.04812325,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,38.6719,-416.115,5.43914e-20,1.0
,-423.736580004,0.6,1544.28342315,2,-423.736580004,1.0,-440.741,500.0,-423.736580004,0.0025,1.0,1544.28342315,0.0025,100,400.0,500,1.0,0.0025,500.0,38.9196,-418.021,5.4346e-20,1.0
0.170393,-423.137232936,0.6,1613.41945102,1,-423.137232936,2.43883,-438.211,432.996080606,-423.137232936,0.002,1.00676,1613.41945102,0.00484488,100,428.16490581,500,0.0112103,2.227e-05,500.0,40.5859,-416.374,6.72443e-07,1.15474
,-420.562031775,0.6,1502.69521197,2,-420.562031775,1.0,-464.278,500.0,-420.562031775,0.01,1.0,1502.69521197,0.01,100,100.0,500,1.0,0.01,500.0,38.5703,-420.562,3.50449e-18,1.0
,-421.208845299,0.6,1460.63902267,2,-421.208845299,1.0,-453.293,500.0,-421.208845299,0.005,1.0,1460.63902267,0.005,100,200.000000102,500,1.0,0.005,500.0,38.3008,-420.885,2.1793e-19,1.0
,-415.743307388,0.6,1953.70681894,2,-415.743307388,1.0,-446.256,500.0,-415.743307388,0.00333333,1.0,1953.70681894,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,40.3555,-419.171,5.43914e-20,1.0
,-425.142770297,0.6,2100.07255234,2,-425.142770297,1.0,-444.12,500.0,-425.142770297,0.0025,1.0,2100.07255234,0.0025,100,400.0,500,1.0,0.0025,500.0,41.8077,-420.664,5.4346e-20,1.0
0.0513132,-418.896178221,0.6,1479.58363381,1,-418.896178221,2.95572,-440.85,479.681132377,-418.896178221,0.002,1.00856,1479.58363381,0.00586125,100,476.03451397,500,0.58283,0.00115576,500.0,40.6808,-419.431,2.01782e-07,1.04236
,-415.965980045,0.6,1699.8507453,2,-415.965980045,1.0,-459.34,500.0,-415.965980045,0.01,1.0,1699.8507453,0.01,100,100.0,500,1.0,0.01,500.0,41.0226,-415.966,3.50449e-18,1.0
,-417.113094102,0.6,1742.14754293,2,-417.113094102,1.0,-447.209,500.0,-417.113094102,0.005,1.0,1742.14754293,0.005,100,200.000000102,500,1.0,0.005,500.0,41.281,-416.539,2.1793e-19,1.0
,-413.811634538,0.6,1736.66537759,2,-413.811634538,1.0,-445.14,500.0,-413.811634538,0.00333333,1.0,1736.66537759,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,41.3622,-415.63,5.43914e-20,1.0
,-417.036044816,0.6,1389.67522543,2,-417.036044816,1.0,-441.538,500.0,-417.036044816,0.0025,1.0,1389.67522543,0.0025,100,400.0,500,1.0,0.0025,500.0,40.3415,-415.982,5.4346e-20,1.0
0.0641114,-421.448607332,0.6,1300.23481938,1,-421.448607332,2.07203,-439.241,470.03998076,-421.448607332,0.002,1.00226,1300.23481938,0.00413473,100,470.059070345,500,0.545336,0.00108822,500.0,39.0481,-415.665,2.55293e-07,1.06374
,-422.890919873,0.6,1518.24895775,2,-422.890919873,1.0,-470.867,500.0,-422.890919873,0.01,1.0,1518.24895775,0.01,100,100.0,500,1.0,0.01,500.0,38.7694,-422.891,3.50449e-18,1.0
,-414.8946131,0.6,1958.72996066,2,-414.8946131,1.0,-452.817,500.0,-414.8946131,0.005,1.0,1958.72996066,0.005,100,200.000000102,500,1.0,0.005,500.0,41.6784,-418.893,2.1793e-19,1.0
,-414.371103972,0.6,1304.49867543,2,-414.371103972,1.0,-445.085,500.0,-414.371103972,0.00333333,1.0,1304.49867543,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,39.9135,-417.386,5.43914e-20,1.0
,-418.806800261,0.6,1408.07688113,2,-418.806800261,1.0,-441.729,500.0,-418.806800261,0.0025,1.0,1408.07688113,0.0025,100,400.0,500,1.0,0.0025,500.0,39.2899,-417.741,5.4346e-20,1.0
0.0907406,-413.923894023,0.6,1290.41323215,1,-413.923894023,2.85868,-437.57,461.127179641,-413.923894023,0.002,1.02303,1290.41323215,0.00558864,100,460.181779891,500,0.411199,0.000803881,500.0,40.2231,-415.228,3.46802e-07,1.0843
,-427.986619395,0.6,1387.85911243,2,-427.986619395,1.0,-473.836,500.0,-427.986619395,0.01,1.0,1387.85911243,0.01,100,100.0,500,1.0,0.01,500.0,37.0672,-427.987,3.50449e-18,1.0
,-419.704772106,0.6,2255.36204651,2,-419.704772106,1.0,-461.109,500.0,-419.704772106,0.005,1.0,2255.36204651,0.005,100,200.000000102,500,1.0,0.005,500.0,42.6678,-423.846,2.1793e-19,1.0
,-415.475377323,0.6,1576.48384977,2,-415.475377323,1.0,-451.481,500.0,-415.475377323,0.00333333,1.0,1576.48384977,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,41.8271,-421.056,5.43914e-20,1.0
,-425.79912351,0.6,2573.13596147,2,-425.79912351,1.0,-450.704,500.0,-425.79912351,0.0025,1.0,2573.13596147,0.0025,100,400.0,500,1.0,0.0025,500.0,44.195,-422.241,5.4346e-20,1.0
0.101702,-418.501976244,0.6,1453.5317719,1,-418.501976244,2.4986,-445.776,456.563285546,-418.501976244,0.002,1.01498,1453.5317719,0.00492347,100,455.155523336,500,0.219885,0.000433282,500.0,44.5421,-419.135,3.94891e-07,1.09514
,-412.596312288,0.6,1437.27795258,2,-412.596312288,1.0,-453.633,500.0,-412.596312288,0.01,1.0,1437.27795258,0.01,100,100.0,500,1.0,0.01,500.0,37.7214,-412.596,3.50449e-18,1.0
,-421.609800598,0.6,1900.59520294,2,-421.609800598,1.0,-451.405,500.0,-421.609800598,0.005,1.0,1900.59520294,0.005,100,200.000000102,500,1.0,0.005,500.0,40.8969,-417.103,2.1793e-19,1.0
,-415.906160894,0.6,1835.17298917,2,-415.906160894,1.0,-444.711,500.0,-415.906160894,0.00333333,1.0,1835.17298917,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,41.4845,-416.704,5.43914e-20,1.0
,-416.254720661,0.6,2161.55679302,2,-416.254720661,1.0,-440.847,500.0,-416.254720661,0.0025,1.0,2161.55679302,0.0025,100,400.0,500,1.0,0.0025,500.0,42.7287,-416.592,5.4346e-20,1.0
0.332185,-413.725020489,0.6,1603.8298198,1,-413.725020489,3.10839,-435.926,382.211660474,-413.725020489,0.002,1.00902,1603.8298198,0.00616121,100,377.181700712,500,0.096584,0.000191441,500.0,46.4288,-411.113,1.30509e-06,1.30818
,-419.368963907,0.6,2001.67752114,2,-419.368963907,1.0,-463.369,500.0,-419.368963907,0.01,1.0,2001.67752114,0.01,100,100.0,500,1.0,0.01,500.0,44.5159,-419.369,3.50449e-18,1.0
,-417.302746057,0.6,1678.25411863,2,-417.302746057,1.0,-451.201,500.0,-417.302746057,0.005,1.0,1678.25411863,0.005,100,200.000000102,500,1.0,0.005,500.0,42.6923,-418.336,2.1793e-19,1.0
,-418.777683517,0.6,1558.46107459,2,-418.777683517,1.0,-445.318,500.0,-418.777683517,0.00333333,1.0,1558.46107459,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,41.5863,-418.483,5.43914e-20,1.0
,-417.70388306,0.6,1216.24404831,2,-417.70388306,1.0,-441.528,500.0,-417.70388306,0.0025,1.0,1216.24404831,0.0025,100,400.0,500,1.0,0.0025,500.0,39.9775,-418.288,5.4346e-20,1.0
70.7742,-418.363529231,0.6,1217.16549183,1,-418.363529231,187.461,-431.24,179.312865103,-418.363529231,0.002,1.40031,1217.16549183,0.267743,100,13.50574272,500,0.0122529,1.75004e-05,500.0,302.341,-396.531,0.000144374,2.78842
,-410.302899036,0.6,1205.38152697,2,-410.302899036,1.0,-451.818,500.0,-410.302899036,0.01,1.0,1205.38152697,0.01,100,100.0,500,1.0,0.01,500.0,34.5446,-410.303,3.50449e-18,1.0
,-413.92719091,0.6,1525.77308977,2,-413.92719091,1.0,-442.717,500.0,-413.92719091,0.005,1.0,1525.77308977,0.005,100,200.000000102,500,1.0,0.005,500.0,36.8131,-412.115,2.1793e-19,1.0
,-416.694750181,0.6,1396.00239028,2,-416.694750181,1.0,-439.225,500.0,-416.694750181,0.00333333,1.0,1396.00239028,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,36.9975,-413.642,5.43914e-20,1.0
,-415.877784139,0.6,1295.14229313,2,-415.877784139,1.0,-437.017,500.0,-415.877784139,0.0025,1.0,1295.14229313,0.0025,100,400.0,500,1.0,0.0025,500.0,36.7164,-414.201,5.4346e-20,1.0
0.104418,-416.762463226,0.6,1632.50521903,1,-416.762463226,3.76107,-434.157,457.740286684,-416.762463226,0.002,1.01336,1632.50521903,0.00742298,100,453.934990186,500,0.368251,0.000726793,500.0,38.4889,-412.828,4.06731e-07,1.09232
,-409.420777814,0.6,1456.18020157,2,-409.420777814,1.0,-452.401,500.0,-409.420777814,0.01,1.0,1456.18020157,0.01,100,100.0,500,1.0,0.01,500.0,37.9687,-409.421,3.50449e-18,1.0
,-414.921471187,0.6,1602.26041259,2,-414.921471187,1.0,-444.2,500.0,-414.921471187,0.005,1.0,1602.26041259,0.005,100,200.000000102,500,1.0,0.005,500.0,39.0063,-412.171,2.1793e-19,1.0
,-417.947216803,0.6,1457.79274263,2,-417.947216803,1.0,-440.248,500.0,-417.947216803,0.00333333,1.0,1457.79274263,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,38.7661,-414.096,5.43914e-20,1.0
,-410.906474254,0.6,1078.73239158,2,-410.906474254,1.0,-435.947,500.0,-410.906474254,0.0025,1.0,1078.73239158,0.0025,100,400.0,500,1.0,0.0025,500.0,37.3631,-413.299,5.4346e-20,1.0
0.600801,-419.802737464,0.6,1962.88722452,1,-419.802737464,10.9716,-433.064,365.290701639,-419.802737464,0.002,1.01524,1962.88722452,0.0216136,100,316.110222535,500,0.067143,0.00013227,500.0,50.3321,-409.038,2.33157e-06,1.36877
,-412.945770198,0.6,1641.23527446,2,-412.945770198,1.0,-455.974,500.0,-412.945770198,0.01,1.0,1641.23527446,0.01,100,100.0,500,1.0,0.01,500.0,40.3091,-412.946,3.50449e-18,1.0
,-414.29467771,0.6,1811.2912301,2,-414.29467771,1.0,-445.657,500.0,-414.29467771,0.005,1.0,1811.2912301,0.005,100,200.000000102,500,1.0,0.005,500.0,41.3456,-413.62,2.1793e-19,1.0
,-419.264417159,0.6,1536.25488618,2,-419.264417159,1.0,-441.66,500.0,-419.264417159,0.00333333,1.0,1536.25488618,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,40.6655,-415.502,5.43914e-20,1.0
,-416.043363753,0.6,1477.1016856,2,-416.043363753,1.0,-438.291,500.0,-416.043363753,0.0025,1.0,1477.1016856,0.0025,100,400.0,500,1.0,0.0025,500.0,40.0737,-415.637,5.4346e-20,1.0
0.196795,-414.983431689,0.6,1481.02856577,1,-414.983431689,2.89791,-434.082,424.258976261,-414.983431689,0.002,1.03799,1481.02856577,0.00558369,100,422.908877824,500,0.0552387,0.000106434,500.0,41.7707,-412.086,7.30613e-07,1.17853
,-418.501161986,0.6,1771.87112803,2,-418.501161986,1.0,-465.645,500.0,-418.501161986,0.01,1.0,1771.87112803,0.01,100,100.0,500,1.0,0.01,500.0,41.8826,-418.501,3.50449e-18,1.0
,-413.747460576,0.6,1734.78186093,2,-413.747460576,1.0,-449.46,500.0,-413.747460576,0.005,1.0,1734.78186093,0.005,100,200.000000102,500,1.0,0.005,500.0,41.7306,-416.124,2.1793e-19,1.0
,-417.725574599,0.6,1432.11418292,2,-417.725574599,1.0,-443.876,500.0,-417.725574599,0.00333333,1.0,1432.11418292,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,40.4244,-416.658,5.43914e-20,1.0
,-412.88192129,0.6,1584.17315014,2,-412.88192129,1.0,-439.286,500.0,-412.88192129,0.0025,1.0,1584.17315014,0.0025,100,400.0,500,1.0,0.0025,500.0,40.2536,-415.714,5.4346e-20,1.0
0.5667,-413.371452329,0.6,1399.36607096,1,-413.371452329,12.6292,-435.188,411.588688824,-413.371452329,0.002,1.0453,1399.36607096,0.0241638,100,329.464710738,500,0.277449,0.000530852,500.0,57.7585,-411.95,2.0746e-06,1.21481
,-406.71275621,0.6,1628.40218669,2,-406.71275621,1.0,-456.767,500.0,-406.71275621,0.01,1.0,1628.40218669,0.01,100,100.0,500,1.0,0.01,500.0,40.1512,-406.713,3.50449e-18,1.0
,-420.961323244,0.6,1898.88376132,2,-420.961323244,1.0,-449.231,500.0,-420.961323244,0.005,1.0,1898.88376132,0.005,100,200.000000102,500,1.0,0.005,500.0,42.3882,-413.837,2.1793e-19,1.0
,-415.847780165,0.6,1765.19417692,2,-415.847780165,1.0,-443.406,500.0,-415.847780165,0.00333333,1.0,1765.19417692,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,42.2049,-414.507,5.43914e-20,1.0
,-414.127050635,0.6,1307.49599822,2,-414.127050635,1.0,-439.44,500.0,-414.127050635,0.0025,1.0,1307.49599822,0.0025,100,400.0,500,1.0,0.0025,500.0,40.7379,-414.412,5.4346e-20,1.0
0.149901,-414.287315647,0.6,1670.36783856,1,-414.287315647,2.18524,-435.204,434.342462597,-414.287315647,0.002,0.994148,1670.36783856,0.00439621,100,434.266187376,500,0.0844903,0.000169975,500.0,41.8628,-411.186,6.06684e-07,1.15117
,-409.864798909,0.6,1433.59257582,2,-409.864798909,1.0,-453.429,500.0,-409.864798909,0.01,1.0,1433.59257582,0.01,100,100.0,500,1.0,0.01,500.0,37.673,-409.865,3.50449e-18,1.0
,-417.589286206,0.6,2318.14320268,2,-417.589286206,1.0,-447.115,500.0,-417.589286206,0.005,1.0,2318.14320268,0.005,100,200.000000102,500,1.0,0.005,500.0,43.2669,-413.727,2.1793e-19,1.0
,-422.500034161,0.6,1781.8896263,2,-422.500034161,1.0,-443.913,500.0,-422.500034161,0.00333333,1.0,1781.8896263,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,43.0482,-416.651,5.43914e-20,1.0
,-414.371332427,0.6,1487.52355339,2,-414.371332427,1.0,-439.69,500.0,-414.371332427,0.0025,1.0,1487.52355339,0.0025,100,400.0,500,1.0,0.0025,500.0,41.9404,-416.081,5.4346e-20,1.0
0.123805,-419.545179329,0.6,1719.77783955,1,-419.545179329,2.28718,-436.877,443.915679068,-419.545179329,0.002,0.990759,1719.77783955,0.00461703,100,444.09959182,500,0.0455984,9.20475e-05,500.0,42.984,-414.466,5.04502e-07,1.12634
,-400.893035378,0.6,1458.51177976,2,-400.893035378,1.0,-442.636,500.0,-400.893035378,0.01,1.0,1458.51177976,0.01,100,100.0,500,1.0,0.01,500.0,37.999,-400.893,3.50449e-18,1.0
,-419.533802524,0.6,2297.98354085,2,-419.533802524,1.0,-446.334,500.0,-419.533802524,0.005,1.0,2297.98354085,0.005,100,200.000000102,500,1.0,0.005,500.0,44.1173,-410.213,2.1793e-19,1.0
,-413.513408985,0.6,1651.47465656,2,-413.513408985,1.0,-440.806,500.0,-413.513408985,0.00333333,1.0,1651.47465656,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,42.953,-411.313,5.43914e-20,1.0
,-418.102281415,0.6,1820.53190644,2,-418.102281415,1.0,-438.552,500.0,-418.102281415,0.0025,1.0,1820.53190644,0.0025,100,400.0,500,1.0,0.0025,500.0,42.9295,-413.011,5.4346e-20,1.0
2.06048e-08,-411.544588527,0.6,1142.66016646,1,-411.544588527,0.0032095,-382.388,499.998927119,-411.544588527,0.002,6.61608e-06,1142.66016646,0.970214,100,1.06206047822,500,,,500.0,35.1729,-359.543,0.0018829,1.0
,-421.900773662,0.6,1829.59043879,2,-421.900773662,1.0,-468.392,500.0,-421.900773662,0.01,1.0,1829.59043879,0.01,100,100.0,500,1.0,0.01,500.0,42.5593,-421.901,3.50449e-18,1.0
,-427.44015261,0.6,3043.2565683,2,-427.44015261,1.0,-460.438,500.0,-427.44015261,0.005,1.0,3043.2565683,0.005,100,200.000000102,500,1.0,0.005,500.0,49.1908,-424.67,2.1793e-19,1.0
,-422.908808735,0.6,2240.81249594,2,-422.908808735,1.0,-453.287,500.0,-422.908808735,0.00333333,1.0,2240.81249594,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,48.5109,-424.083,5.43914e-20,1.0
,-417.30992898,0.6,2224.90720822,2,-417.30992898,1.0,-447.682,500.0,-417.30992898,0.0025,1.0,2224.90720822,0.0025,100,400.0,500,1.0,0.0025,500.0,48.2105,-422.39,5.4346e-20,1.0
0.304318,-424.658251645,0.6,2307.64438022,1,-424.658251645,3.5853,-441.503,383.393307703,-424.658251645,0.002,0.975032,2307.64438022,0.00735422,100,378.941821102,500,0.0209031,4.28767e-05,500.0,49.5887,-415.67,1.28041e-06,1.30414
,-423.640108002,0.6,2357.13318636,2,-423.640108002,1.0,-468.311,500.0,-423.640108002,0.01,1.0,2357.13318636,0.01,100,100.0,500,1.0,0.01,500.0,48.307,-423.64,3.50449e-18,1.0
,-417.296238186,0.6,2152.16254021,2,-417.296238186,1.0,-452.914,500.0,-417.296238186,0.005,1.0,2152.16254021,0.005,100,200.000000102,500,1.0,0.005,500.0,47.3515,-420.468,2.1793e-19,1.0
,-422.531622589,0.6,1846.43856064,2,-422.531622589,1.0,-447.648,500.0,-422.531622589,0.00333333,1.0,1846.43856064,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,45.8808,-421.156,5.43914e-20,1.0
,-416.886187164,0.6,1774.70516702,2,-416.886187164,1.0,-443.032,500.0,-416.886187164,0.0025,1.0,1774.70516702,0.0025,100,400.0,500,1.0,0.0025,500.0,44.9605,-420.089,5.4346e-20,1.0
0.244881,-416.316224236,0.6,1986.5411036,1,-416.316224236,2.44899,-437.467,408.872574164,-416.316224236,0.002,1.00583,1986.5411036,0.0048696,100,402.716805396,500,0.0116758,2.32164e-05,500.0,48.9443,-414.775,9.68203e-07,1.22287
,-418.228999696,0.6,2131.10265544,2,-418.228999696,1.0,-469.277,500.0,-418.228999696,0.01,1.0,2131.10265544,0.01,100,100.0,500,1.0,0.01,500.0,45.9325,-418.229,3.50449e-18,1.0
,-419.721702184,0.6,2085.79364799,2,-419.721702184,1.0,-456.601,500.0,-419.721702184,0.005,1.0,2085.79364799,0.005,100,200.000000102,500,1.0,0.005,500.0,45.6938,-418.975,2.1793e-19,1.0
,-415.195541552,0.6,1665.11188446,2,-415.195541552,1.0,-448.436,500.0,-415.195541552,0.00333333,1.0,1665.11188446,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,44.0977,-417.715,5.43914e-20,1.0
,-414.131911748,0.6,1516.77363457,2,-414.131911748,1.0,-443.425,500.0,-414.131911748,0.0025,1.0,1516.77363457,0.0025,100,400.0,500,1.0,0.0025,500.0,42.8517,-416.82,5.4346e-20,1.0
0.214265,-423.407553313,0.6,1852.1559453,1,-423.407553313,1.90554,-440.385,415.31656483,-423.407553313,0.002,0.960226,1852.1559453,0.00396894,100,405.871059378,500,0.0174972,3.64439e-05,500.0,45.5932,-414.275,9.2953e-07,1.2039
,-422.192350738,0.6,2461.60123747,2,-422.192350738,1.0,-468.378,500.0,-422.192350738,0.01,1.0,2461.60123747,0.01,100,100.0,500,1.0,0.01,500.0,49.3658,-422.192,3.50449e-18,1.0
,-409.420135091,0.6,1301.05528513,2,-409.420135091,1.0,-448.464,500.0,-409.420135091,0.005,1.0,1301.05528513,0.005,100,200.000000102,500,1.0,0.005,500.0,43.6268,-415.806,2.1793e-19,1.0
,-416.007476976,0.6,1244.68026879,2,-416.007476976,1.0,-442.538,500.0,-416.007476976,0.00333333,1.0,1244.68026879,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,40.9831,-415.873,5.43914e-20,1.0
,-424.766364467,0.6,2664.83237191,2,-424.766364467,1.0,-442.44,500.0,-424.766364467,0.0025,1.0,2664.83237191,0.0025,100,400.0,500,1.0,0.0025,500.0,43.9783,-418.097,5.4346e-20,1.0
0.094473,-424.173314076,0.6,2136.33004227,1,-424.173314076,2.93486,-440.183,460.474924489,-424.173314076,0.002,0.981221,2136.33004227,0.00598205,100,455.403536927,500,0.284715,0.000580328,500.0,45.502,-417.352,3.92495e-07,1.08584
,-419.431175295,0.6,1685.71722107,2,-419.431175295,1.0,-462.783,500.0,-419.431175295,0.01,1.0,1685.71722107,0.01,100,100.0,500,1.0,0.01,500.0,40.8517,-419.431,3.50449e-18,1.0
,-421.962968292,0.6,1804.58943541,2,-421.962968292,1.0,-453.858,500.0,-421.962968292,0.005,1.0,1804.58943541,0.005,100,200.000000102,500,1.0,0.005,500.0,41.5849,-420.697,2.1793e-19,1.0
,-418.272562209,0.6,2064.54931157,2,-418.272562209,1.0,-446.97,500.0,-418.272562209,0.00333333,1.0,2064.54931157,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,42.8425,-419.889,5.43914e-20,1.0
,-421.557988822,0.6,2189.30412832,2,-421.557988822,1.0,-443.759,500.0,-421.557988822,0.0025,1.0,2189.30412832,0.0025,100,400.0,500,1.0,0.0025,500.0,43.8062,-420.306,5.4346e-20,1.0
0.194743,-414.854663333,0.6,1840.47285463,1,-414.854663333,2.08647,-438.535,418.672310048,-414.854663333,0.002,1.01374,1840.47285463,0.00411636,100,420.479178749,500,0.0778311,0.000153552,500.0,46.2735,-415.611,7.57993e-07,1.19425
,-411.38827413,0.6,1923.53861927,2,-411.38827413,1.0,-453.792,500.0,-411.38827413,0.01,1.0,1923.53861927,0.01,100,100.0,500,1.0,0.01,500.0,43.6383,-411.388,3.50449e-18,1.0
,-416.257404117,0.6,1719.22339509,2,-416.257404117,1.0,-446.224,500.0,-416.257404117,0.005,1.0,1719.22339509,0.005,100,200.000000102,500,1.0,0.005,500.0,42.5334,-413.823,2.1793e-19,1.0
,-416.961569788,0.6,1992.06931258,2,-416.961569788,1.0,-441.324,500.0,-416.961569788,0.00333333,1.0,1992.06931258,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,43.193,-414.869,5.43914e-20,1.0
,-421.543410784,0.6,2398.33507513,2,-421.543410784,1.0,-441.003,500.0,-421.543410784,0.0025,1.0,2398.33507513,0.0025,100,400.0,500,1.0,0.0025,500.0,44.7344,-416.538,5.4346e-20,1.0
0.298664,-409.121984327,0.6,1590.42950258,1,-409.121984327,3.90427,-434.369,393.114379933,-409.121984327,0.002,0.984501,1590.42950258,0.00793148,100,382.401914381,500,0.00675309,1.37188e-05,500.0,45.7104,-409.69,1.23257e-06,1.27189
