MaxVanillaIw,ESSClassic,AvgVanillaIw,J,AvgEpLen,MaxNormIw,eRenyi2,Delta,MinVanillaIw,VanillaAvgRet,EpsThisIter,BatchSize,ESSRenyi,VarVanillaIw,IterType,AvgRet,Bound,VarJ,VarNormIw,VarDiscRet,AvgNormIw,MinNormIw,AvgDiscRet,VarRet
1.28578,98.7676963667,1.00054,-410.236,500.0,0.0128508,1.00967,0.1,0.60386,-411.902648596,100,100,99.0426453474,0.0126167,1,-411.902648596,-579.795,43.4267,1.2603e-06,2105.34566765,0.01,0.00603532,-411.902648596,2105.34566765
1.17482,99.3204413342,1.00778,-402.248,500.0,0.0116575,1.00684,0.1,0.741343,-403.324727315,100,100,99.3210710459,0.00701891,1,-403.324727315,-554.626,39.9391,6.91091e-07,1674.23217079,0.01,0.00735617,-403.324727315,1674.23217079
1.2685,99.3877404435,0.993736,-409.675,500.0,0.0127649,1.00574,0.1,0.829886,-410.715341803,100,100,99.4296838441,0.00614465,1,-410.715341803,-593.087,47.9045,6.22236e-07,2297.95093712,0.01,0.00835117,-410.715341803,2297.95093712
1.26291,98.7369060136,0.995185,-412.885,500.0,0.0126902,1.0114,0.1,0.656276,-414.952062241,100,100,98.8728044297,0.012798,1,-414.952062241,-594.004,51.3705,1.29221e-06,3060.60281847,0.01,0.00659451,-414.952062241,3060.60281847
1.18683,99.0145512195,0.992982,-414.653,500.0,0.0119522,1.00737,0.1,0.709687,-416.205263638,100,100,99.2681574903,0.00991245,1,-416.205263638,-626.016,59.3847,1.00531e-06,3671.48556286,0.01,0.00714703,-416.205263638,3671.48556286
1.373,98.3289295957,0.989631,-403.77,500.0,0.0138739,1.01514,0.1,0.560416,-406.193455656,100,100,98.5081697257,0.0168127,1,-406.193455656,-572.501,46.1043,1.71668e-06,2215.57919832,0.01,0.00566287,-406.193455656,2215.57919832
1.18957,99.3763939441,0.994117,-404.326,500.0,0.0119661,1.00701,0.1,0.815137,-405.482361919,100,100,99.3035288079,0.00626383,1,-405.482361919,-569.433,44.4429,6.33818e-07,2012.6612523,0.01,0.00819961,-405.482361919,2012.6612523
1.22043,98.3787777795,0.985917,-402.96,500.0,0.0123787,1.01227,0.1,0.580924,-404.820432903,100,100,98.7873867496,0.0161806,1,-404.820432903,-558.628,45.2367,1.66461e-06,2106.41405905,0.01,0.00589222,-404.820432903,2106.41405905
1.19706,98.4218570641,1.0002,-401.738,500.0,0.0119683,1.01252,0.1,0.561598,-403.894256421,100,100,98.7635320544,0.0162029,1,-403.894256421,-575.638,46.6392,1.61965e-06,2232.89869262,0.01,0.00561487,-403.894256421,2232.89869262
1.30558,98.2461056062,0.992175,-391.193,500.0,0.0131587,1.01251,0.1,0.515982,-393.201964929,100,100,98.7641018275,0.0177514,1,-393.201964929,-549.474,38.9617,1.80325e-06,1580.83625419,0.01,0.00520051,-393.201964929,1580.83625419
1.19817,98.3360233395,0.985369,-411.385,500.0,0.0121596,1.0147,0.1,0.5255,-413.83686083,100,100,98.5514295324,0.0165959,1,-413.83686083,-579.109,46.9602,1.70924e-06,2337.90027163,0.01,0.00533303,-413.83686083,2337.90027163
1.28692,98.8087063071,1.00177,-397.824,500.0,0.0128465,1.01035,0.1,0.668335,-399.595751202,100,100,98.9755335301,0.0122214,1,-399.595751202,-563.745,40.3964,1.21783e-06,1742.9361001,0.01,0.00667155,-399.595751202,1742.9361001
1.29533,99.3729919577,1.00969,-401.337,500.0,0.012829,1.00591,0.1,0.853138,-402.337700014,100,100,99.4128807855,0.00649725,1,-402.337700014,-568.763,53.1134,6.37319e-07,2929.35770446,0.01,0.00844953,-402.337700014,2929.35770446
1.1668,98.6324809817,0.989812,-399.064,500.0,0.0117881,1.01213,0.1,0.671048,-401.004189809,100,100,98.8019192189,0.0137206,1,-401.004189809,-561.436,43.7671,1.40045e-06,2122.91973307,0.01,0.00677955,-401.004189809,2122.91973307
1.17595,98.896050584,1.00826,-409.958,500.0,0.0116632,1.01116,0.1,0.559953,-412.039692439,100,100,98.8959191178,0.0114623,1,-412.039692439,-593.285,47.7889,1.12753e-06,2368.13402063,0.01,0.00555367,-412.039692439,2368.13402063
1.70268,97.0140058429,0.998213,-404.283,500.0,0.0170573,1.02226,0.1,0.55062,-407.716688682,100,100,97.8225107241,0.0309787,1,-407.716688682,-561.389,49.2695,3.10897e-06,2529.62733699,0.01,0.00551606,-407.716688682,2529.62733699
1.2527,98.6792770855,0.995564,-402.689,500.0,0.0125828,1.00866,0.1,0.639051,-404.115149088,100,100,99.1411580072,0.0133997,1,-404.115149088,-560.53,42.2116,1.35193e-06,1871.15335596,0.01,0.00641899,-404.115149088,1871.15335596
1.26381,98.798677006,0.991212,-401.303,500.0,0.0127501,1.0113,0.1,0.742192,-403.211158909,100,100,98.882979156,0.0120671,1,-403.211158909,-573.899,46.7132,1.2282e-06,2247.79718447,0.01,0.00748772,-403.211158909,2247.79718447
1.3477,98.5121509134,1.00031,-402.688,500.0,0.0134729,1.01525,0.1,0.626993,-405.438449916,100,100,98.497782845,0.0152648,1,-405.438449916,-578.839,48.9877,1.52555e-06,2695.53809224,0.01,0.00626801,-405.438449916,2695.53809224
1.38316,98.0001124284,1.0084,-412.39,500.0,0.0137165,1.01646,0.1,0.605388,-415.501864005,100,100,98.3802562275,0.0209606,1,-415.501864005,-598.993,53.9836,2.0613e-06,2996.65351685,0.01,0.00600347,-415.501864005,2996.65351685
1.24613,97.8678783843,0.986931,-395.438,500.0,0.0126263,1.01811,0.1,0.607739,-398.49814879,100,100,98.2210837562,0.0214346,1,-398.49814879,-558.566,46.931,2.20061e-06,2616.60403702,0.01,0.00615787,-398.49814879,2616.60403702
1.22245,98.8481541117,1.00424,-398.325,500.0,0.0121729,1.0118,0.1,0.607188,-400.327494052,100,100,98.8336867901,0.0118705,1,-400.327494052,-562.84,43.7542,1.17705e-06,2235.03442669,0.01,0.00604626,-400.327494052,2235.03442669
1.25209,99.0277962237,0.999241,-406.027,500.0,0.0125304,1.01044,0.1,0.668709,-407.599934881,100,100,98.966495639,0.00990176,1,-407.599934881,-561.419,49.3911,9.91681e-07,2500.03321971,0.01,0.00669217,-407.599934881,2500.03321971
1.1862,99.1306722409,0.992071,-403.887,500.0,0.0119568,1.00638,0.1,0.528823,-405.030815737,100,100,99.3656952838,0.00871818,1,-405.030815737,-565.626,50.7538,8.85809e-07,2595.2517095,0.01,0.0053305,-405.030815737,2595.2517095
1.58261,98.1552321319,1.0109,-400.376,500.0,0.0156554,1.01359,0.1,0.587363,-402.485218985,100,100,98.6590376501,0.019401,1,-402.485218985,-558.926,48.0085,1.89848e-06,2410.72335812,0.01,0.00581029,-402.485218985,2410.72335812
1.21946,99.3814830415,1.00948,-404.306,500.0,0.0120801,1.00838,0.1,0.813225,-405.650956861,100,100,99.1690641426,0.00640673,1,-405.650956861,-571.876,46.7979,6.28695e-07,2202.94100373,0.01,0.00805587,-405.650956861,2202.94100373
1.61483,97.7668044278,1.00526,-386.566,500.0,0.0160637,1.01927,0.1,0.663625,-389.400931484,100,100,98.1092990302,0.0233164,1,-389.400931484,-538.015,44.316,2.30729e-06,2111.59534126,0.01,0.0066015,-389.400931484,2111.59534126
1.1941,99.3459784134,0.997304,-402.201,500.0,0.0119733,1.00689,0.1,0.778215,-403.29139665,100,100,99.3155443371,0.00661365,1,-403.29139665,-563.51,49.2882,6.64945e-07,2403.40416604,0.01,0.00780318,-403.29139665,2403.40416604
1.23337,98.8300004029,1.01725,-393.892,500.0,0.0121246,1.01046,0.1,0.618094,-395.559326934,100,100,98.9651996426,0.0123741,1,-395.559326934,-553.204,45.063,1.1958e-06,2151.91768438,0.01,0.00607614,-395.559326934,2151.91768438
1.31695,98.2365196128,0.995784,-402.357,500.0,0.0132253,1.01715,0.1,0.56867,-405.061124772,100,100,98.313704638,0.0179801,1,-405.061124772,-562.788,47.3955,1.81327e-06,2408.55745219,0.01,0.00571078,-405.061124772,2408.55745219
1.32387,98.8667005272,0.998709,-399.83,500.0,0.0132558,1.00895,0.1,0.777523,-401.43272935,100,100,99.1129513917,0.0115487,1,-401.43272935,-582.143,49.6189,1.15786e-06,2667.96697685,0.01,0.00778528,-401.43272935,2667.96697685
1.29663,98.9098912554,0.998805,-398.902,500.0,0.0129818,1.00992,0.1,0.636658,-400.375892367,100,100,99.0173114287,0.0111061,1,-400.375892367,-552.71,40.8996,1.11327e-06,1768.43821301,0.01,0.0063742,-400.375892367,1768.43821301
1.09465,99.5264989215,1.00263,-399.759,500.0,0.0109177,1.00491,0.1,0.727447,-400.70853567,100,100,99.5113053637,0.00483094,1,-400.70853567,-586.693,39.3485,4.8056e-07,1781.73437486,0.01,0.00725536,-400.70853567,1781.73437486
1.11705,99.7454812849,1.00094,-393.917,500.0,0.01116,1.00255,0.1,0.885538,-394.34247604,100,100,99.745327779,0.00258236,1,-394.34247604,-556.401,42.1686,2.57751e-07,1861.0091812,0.01,0.00884706,-394.34247604,1861.0091812
1.29166,98.0156422122,1.00223,-394.242,500.0,0.0128879,1.01426,0.1,0.601212,-396.4872335,100,100,98.5938350645,0.0205411,1,-396.4872335,-547.304,40.9674,2.04499e-06,1890.97205653,0.01,0.00599875,-396.4872335,1890.97205653
1.21409,99.130434708,0.994047,-401.165,500.0,0.0122136,1.00848,0.1,0.719459,-402.580410458,100,100,99.1594985739,0.00875533,1,-402.580410458,-565.783,47.8258,8.86051e-07,2362.56695186,0.01,0.00723767,-402.580410458,2362.56695186
1.13597,99.6014110328,0.991516,-391.07,500.0,0.0114569,1.00484,0.1,0.763209,-391.842165303,100,100,99.5186130094,0.00397373,1,-391.842165303,-544.032,42.2005,4.04202e-07,1856.49589079,0.01,0.00769739,-391.842165303,1856.49589079
1.12856,99.6171141017,1.00174,-399.756,500.0,0.0112659,1.00429,0.1,0.813052,-400.429259306,100,100,99.5727749685,0.00389599,1,-400.429259306,-556.759,48.7411,3.88243e-07,2423.39055481,0.01,0.00811636,-400.429259306,2423.39055481
1.20903,99.2004172272,0.991377,-394.647,500.0,0.0121955,1.00761,0.1,0.739418,-395.819878926,100,100,99.2451033225,0.00800173,1,-395.819878926,-546.164,39.5462,8.14152e-07,1591.08675257,0.01,0.00745849,-395.819878926,1591.08675257
1.15427,99.5861421642,1.00697,-397.393,500.0,0.0114628,1.00562,0.1,0.802722,-398.261206897,100,100,99.4415413128,0.00425626,1,-398.261206897,-554.233,40.9444,4.19753e-07,1751.48016317,0.01,0.00797164,-398.261206897,1751.48016317
1.17382,98.7225401861,1.01287,-391.095,500.0,0.011589,1.01319,0.1,0.47548,-393.393646338,100,100,98.6982958365,0.0134094,1,-393.393646338,-555.398,40.4878,1.30708e-06,2012.96907269,0.01,0.00469438,-393.393646338,2012.96907269
1.20672,98.9177818358,0.993991,-395.28,500.0,0.0121401,1.01297,0.1,0.646674,-397.238218902,100,100,98.7191216188,0.0109189,1,-397.238218902,-549.421,46.2093,1.10513e-06,2248.68518519,0.01,0.00650583,-397.238218902,2248.68518519
1.2589,98.7364024395,0.984331,-399.659,500.0,0.0127894,1.01023,0.1,0.597293,-401.530525798,100,100,98.9870259457,0.0125249,1,-401.530525798,-581.143,48.0301,1.29268e-06,2577.56224397,0.01,0.00606801,-401.530525798,2577.56224397
1.23993,98.415329328,0.98966,-389.836,500.0,0.0125289,1.01147,0.1,0.528002,-391.772685064,100,100,98.8663020932,0.0159294,1,-391.772685064,-554.095,44.4378,1.6264e-06,2153.99833643,0.01,0.00533519,-391.772685064,2153.99833643
1.22034,98.4088026296,0.992215,-391.143,500.0,0.0122992,1.01396,0.1,0.535482,-393.383895472,100,100,98.6232194761,0.0160794,1,-393.383895472,-546.334,43.364,1.63327e-06,2038.04794293,0.01,0.00539683,-393.383895472,2038.04794293
1.37165,99.0671493442,1.00739,-386.711,500.0,0.0136159,1.00982,0.1,0.774072,-388.356416878,100,100,99.0276678927,0.00965239,1,-388.356416878,-554.705,46.8955,9.51132e-07,2367.51246997,0.01,0.00768395,-388.356416878,2367.51246997
1.16798,99.0228437116,1.01077,-392.156,500.0,0.0115553,1.00945,0.1,0.643241,-393.821938708,100,100,99.0636635122,0.0101838,1,-393.821938708,-561.732,46.0996,9.96787e-07,2321.62193537,0.01,0.00636386,-393.821938708,2321.62193537
1.1517,99.4132182573,0.98243,-397.535,500.0,0.011723,1.00584,0.1,0.77991,-398.497755825,100,100,99.4195141336,0.00575442,1,-398.497755825,-561.448,45.9889,5.96208e-07,2144.31449848,0.01,0.00793858,-398.497755825,2144.31449848
1.18485,98.6587538573,0.987934,-398.98,500.0,0.0119932,1.01146,0.1,0.65588,-400.784023787,100,100,98.8666633116,0.0134028,1,-400.784023787,-562.205,47.0593,1.37322e-06,2378.34063439,0.01,0.0066389,-400.784023787,2378.34063439
1.27038,99.2622432388,1.00221,-390.153,500.0,0.0126758,1.00881,0.1,0.786365,-391.569692204,100,100,99.1263967295,0.00754089,1,-391.569692204,-553.222,48.0725,7.50767e-07,2532.90248095,0.01,0.00784631,-391.569692204,2532.90248095
1.50259,98.2096210195,1.01247,-394.199,500.0,0.0148408,1.0135,0.1,0.682811,-396.476207402,100,100,98.6683908467,0.0188767,1,-396.476207402,-555.998,44.4993,1.84145e-06,2220.18644456,0.01,0.00674401,-396.476207402,2220.18644456
1.61586,98.2766489956,1.01315,-395.067,500.0,0.0159488,1.01396,0.1,0.690677,-397.215579724,100,100,98.6236716808,0.018182,1,-397.215579724,-560.062,47.2401,1.77129e-06,2211.2498306,0.01,0.0068171,-397.215579724,2211.2498306
1.30933,99.2771749118,1.00165,-388.719,500.0,0.0130717,1.00641,0.1,0.638341,-389.813278693,100,100,99.3631412207,0.00737833,1,-389.813278693,-556.308,42.409,7.35405e-07,1875.32446337,0.01,0.0063729,-389.813278693,1875.32446337
1.25371,99.2751594921,0.988622,-397.554,500.0,0.0126814,1.00572,0.1,0.688042,-398.481272766,100,100,99.4311923909,0.00720803,1,-398.481272766,-554.217,40.9983,7.3749e-07,1774.17297055,0.01,0.00695961,-398.481272766,1774.17297055
1.74575,97.8068899733,1.01155,-393.189,500.0,0.0172582,1.01684,0.1,0.679002,-395.75511103,100,100,98.3436601542,0.0231753,1,-395.75511103,-553.414,45.3462,2.26492e-06,2132.94385868,0.01,0.0067125,-395.75511103,2132.94385868
1.29578,97.9777936457,1.0013,-388.995,500.0,0.012941,1.01522,0.1,0.636955,-391.598668139,100,100,98.501067546,0.0209023,1,-391.598668139,-560.72,41.1632,2.08481e-06,1846.27480788,0.01,0.00636128,-391.598668139,1846.27480788
1.07585,99.7934512562,0.994938,-394.39,500.0,0.0108133,1.00175,0.1,0.857456,-394.688715025,100,100,99.825258958,0.00206981,1,-394.688715025,-562.987,41.0118,2.09093e-07,1695.50973944,0.01,0.00861819,-394.688715025,1695.50973944
1.28103,98.9212686744,0.984785,-391.422,500.0,0.0130082,1.00829,0.1,0.723254,-392.591653808,100,100,99.1778459277,0.0106824,1,-392.591653808,-535.651,34.5927,1.10151e-06,1220.07575071,0.01,0.00734428,-392.591653808,1220.07575071
1.33692,98.6938317102,1.0033,-396.744,500.0,0.0133252,1.01026,0.1,0.801149,-398.63432402,100,100,98.9842810714,0.0134566,1,-398.63432402,-579.068,47.8888,1.33682e-06,2397.83179768,0.01,0.00798513,-398.63432402,2397.83179768
1.32995,97.8441331423,1.00683,-399.943,500.0,0.0132093,1.01479,0.1,0.477439,-402.503609832,100,100,98.542214255,0.0225612,1,-402.503609832,-563.959,46.4671,2.22561e-06,2344.78951429,0.01,0.004742,-402.503609832,2344.78951429
1.14343,99.0653247507,1.00115,-405.367,500.0,0.0114211,1.00871,0.1,0.755984,-406.760369012,100,100,99.1367174463,0.00955211,1,-406.760369012,-566.719,48.6423,9.53021e-07,2368.35702713,0.01,0.00755117,-406.760369012,2368.35702713
1.26567,98.7188320856,0.981919,-393.32,500.0,0.0128897,1.00889,0.1,0.688409,-394.699966794,100,100,99.118947468,0.0126395,1,-394.699966794,-545.601,41.9281,1.31093e-06,1770.11109034,0.01,0.00701085,-394.699966794,1770.11109034
1.35866,99.3805924253,1.00475,-396.169,500.0,0.0135224,1.00529,0.1,0.800896,-397.05017888,100,100,99.4736862077,0.00635536,1,-397.05017888,-560.114,44.3725,6.29542e-07,1982.22864237,0.01,0.0079711,-397.05017888,1982.22864237
1.296,99.2597737997,0.99936,-396.218,500.0,0.0129683,1.00548,0.1,0.767867,-397.096880755,100,100,99.4554532803,0.00752301,1,-397.096880755,-551.249,39.948,7.53264e-07,1636.50813381,0.01,0.00768359,-397.096880755,1636.50813381
1.41807,98.5122676273,0.996711,-394.244,500.0,0.0142275,1.01382,0.1,0.633185,-396.771929613,100,100,98.6367178318,0.0151547,1,-396.771929613,-577.654,48.9437,1.52549e-06,2553.213891,0.01,0.00635275,-396.771929613,2553.213891
1.12476,99.2934208849,0.994571,-387.628,500.0,0.011309,1.00677,0.1,0.704899,-388.658316849,100,100,99.3274451631,0.00711017,1,-388.658316849,-539.638,38.7754,7.18799e-07,1562.24261651,0.01,0.00708747,-388.658316849,1562.24261651
1.17752,98.9244065624,0.993747,-393.301,500.0,0.0118493,1.00944,0.1,0.665137,-394.714331272,100,100,99.0643537423,0.0108458,1,-394.714331272,-545.41,42.1804,1.09827e-06,1881.63462489,0.01,0.00669322,-394.714331272,1881.63462489
1.34277,98.9417173956,1.00428,-398.566,500.0,0.0133705,1.00825,0.1,0.726852,-399.86301644,100,100,99.1817390189,0.0108967,1,-399.86301644,-554.953,49.1742,1.0804e-06,2377.42110031,0.01,0.00723754,-399.86301644,2377.42110031
1.37895,99.0182267079,1.00556,-389.124,500.0,0.0137132,1.00712,0.1,0.532125,-390.351831214,100,100,99.2927854839,0.0101271,1,-390.351831214,-542.298,35.3223,1.00154e-06,1361.62453409,0.01,0.00529183,-390.351831214,1361.62453409
1.24049,99.1403206667,0.995444,-381.961,500.0,0.0124617,1.00896,0.1,0.805051,-383.643063663,100,100,99.1122721945,0.00867932,1,-383.643063663,-567.442,41.8394,8.75894e-07,1941.73381124,0.01,0.00808736,-383.643063663,1941.73381124
1.39098,98.7214921301,1.00347,-393.808,500.0,0.0138617,1.00866,0.1,0.708619,-395.053942856,100,100,99.1411814413,0.0131726,1,-395.053942856,-544.843,41.8498,1.30817e-06,1779.60828425,0.01,0.00706168,-395.053942856,1779.60828425
1.2863,98.9963627508,1.0132,-394.871,500.0,0.0126954,1.01013,0.1,0.722046,-396.655883624,100,100,98.997060633,0.0105126,1,-396.655883624,-564.898,43.6266,1.02405e-06,2127.64457151,0.01,0.00712641,-396.655883624,2127.64457151
1.24332,99.3862897575,1.01869,-393.639,500.0,0.0122051,1.0071,0.1,0.8318,-394.735517658,100,100,99.2951713824,0.00647268,1,-394.735517658,-548.707,41.5525,6.23739e-07,1743.92080557,0.01,0.00816542,-394.735517658,1743.92080557
1.32091,98.5425206339,0.995063,-394.506,500.0,0.0132746,1.01181,0.1,0.561077,-396.333920664,100,100,98.8326038654,0.0147924,1,-396.333920664,-547.655,41.4758,1.49395e-06,1832.05639665,0.01,0.00563861,-396.333920664,1832.05639665
1.24393,99.3621457149,1.00258,-385.627,500.0,0.0124073,1.0078,0.1,0.873756,-386.850335298,100,100,99.2262146405,0.00651814,1,-386.850335298,-544.032,42.1097,6.48459e-07,1884.97092178,0.01,0.00871504,-386.850335298,1884.97092178
1.32482,98.4383960396,0.998887,-391.478,500.0,0.0132629,1.0114,0.1,0.574181,-393.190406928,100,100,98.8723615911,0.015988,1,-393.190406928,-545.192,42.8102,1.60236e-06,1988.53072197,0.01,0.00574821,-393.190406928,1988.53072197
1.31105,95.490457728,0.967054,-390.062,500.0,0.0135571,1.03182,0.1,0.353883,-395.018144702,100,100,96.9157089694,0.044611,1,-395.018144702,-543.319,40.32,4.77024e-06,1899.04455613,0.01,0.00365939,-395.018144702,1899.04455613
1.13958,99.5166614079,0.992707,-392.745,500.0,0.0114796,1.00575,0.1,0.726002,-393.723935676,100,100,99.428776381,0.00483458,1,-393.723935676,-557.264,45.1834,4.90588e-07,2175.79877986,0.01,0.00731336,-393.723935676,2175.79877986
1.1393,99.7554915362,0.994982,-390.62,500.0,0.0114504,1.00327,0.1,0.890485,-391.12188226,100,100,99.6742996897,0.00245096,1,-391.12188226,-546.732,42.5152,2.47574e-07,1844.50234844,0.01,0.00894976,-391.12188226,1844.50234844
1.23632,98.3639270374,0.990903,-394.493,500.0,0.0124767,1.01168,0.1,0.54727,-396.645425122,100,100,98.8454840562,0.0164966,1,-396.645425122,-562.756,40.9302,1.68009e-06,1965.63994455,0.01,0.00552294,-396.645425122,1965.63994455
1.36962,99.0984442462,1.00315,-391.738,500.0,0.0136532,1.01071,0.1,0.731062,-393.546818009,100,100,98.9405471506,0.00924767,1,-393.546818009,-557.99,48.8705,9.18969e-07,2568.59836436,0.01,0.00728766,-393.546818009,2568.59836436
1.21198,99.2212430693,0.992011,-393.064,500.0,0.0122174,1.00788,0.1,0.63876,-394.363532998,100,100,99.2185626037,0.00780171,1,-394.363532998,-558.121,50.5149,7.92788e-07,2544.66784082,0.01,0.00643904,-394.363532998,2544.66784082
1.34954,99.0798147825,1.00141,-392.283,500.0,0.0134763,1.00614,0.1,0.753832,-393.260209483,100,100,99.3899124418,0.0094076,1,-393.260209483,-548.837,42.7065,9.38106e-07,1922.65338606,0.01,0.00752768,-393.260209483,1922.65338606
1.16745,99.2112287799,0.984798,-392.439,500.0,0.0118547,1.0074,0.1,0.754751,-393.690953743,100,100,99.2656554248,0.00778841,1,-393.690953743,-554.556,47.7205,8.03071e-07,2488.12576602,0.01,0.00766402,-393.690953743,2488.12576602
1.16676,98.7729057408,0.977591,-390.269,500.0,0.011935,1.0086,0.1,0.657148,-391.645551216,100,100,99.1473449927,0.0119924,1,-391.645551216,-545.501,41.2499,1.25485e-06,1771.08741671,0.01,0.00672211,-391.645551216,1771.08741671
1.22373,99.3665456278,0.995059,-393.743,500.0,0.0122981,1.00588,0.1,0.683472,-394.74528404,100,100,99.415885123,0.00637569,1,-394.74528404,-561.353,46.7242,6.43916e-07,2189.96859358,0.01,0.00686865,-394.74528404,2189.96859358
1.25736,98.072207908,0.981458,-392.793,500.0,0.0128111,1.01569,0.1,0.435858,-395.183151409,100,100,98.4556447685,0.0191259,1,-395.183151409,-548.854,43.0976,1.98554e-06,1980.92874007,0.01,0.00444093,-395.183151409,1980.92874007
1.21369,99.3315855848,0.997631,-394.317,500.0,0.0121657,1.00435,0.1,0.762868,-395.077487849,100,100,99.5665347755,0.00676522,1,-395.077487849,-566.83,44.3285,6.79738e-07,2042.79966435,0.01,0.00764679,-395.077487849,2042.79966435
1.44576,98.0674683968,1.00283,-383.041,500.0,0.0144168,1.01938,0.1,0.498598,-386.086497087,100,100,98.0992370028,0.0200183,1,-386.086497087,-544.753,42.9504,1.99054e-06,1989.028896,0.01,0.00497189,-386.086497087,1989.028896
1.20899,99.419968674,0.999965,-400.265,500.0,0.0120903,1.00563,0.1,0.783705,-401.183252938,100,100,99.4405275419,0.00589249,1,-401.183252938,-557.519,45.1269,5.8929e-07,2109.99895123,0.01,0.00783733,-401.183252938,2109.99895123
1.14312,99.5474666168,0.988339,-396.52,500.0,0.0115661,1.00394,0.1,0.742143,-397.210967533,100,100,99.607169154,0.00448541,1,-397.210967533,-568.241,45.225,4.59188e-07,2066.09231335,0.01,0.00750899,-397.210967533,2066.09231335
1.40539,98.7563126553,1.00226,-391.155,500.0,0.0140221,1.00976,0.1,0.73762,-392.78355278,100,100,99.0335484296,0.0127783,1,-392.78355278,-560.811,42.5717,1.27207e-06,2035.90961106,0.01,0.00735954,-392.78355278,2035.90961106
1.29746,99.3961883723,1.00258,-389.932,500.0,0.0129412,1.0052,0.1,0.89783,-390.718373136,100,100,99.4830411379,0.00616786,1,-390.718373136,-540.097,40.7419,6.1361e-07,1697.66998588,0.01,0.00895516,-390.718373136,1697.66998588
1.1722,99.4837866587,0.995698,-394.177,500.0,0.0117726,1.00495,0.1,0.810417,-395.063823684,100,100,99.5069614238,0.00519633,1,-395.063823684,-565.893,45.4542,5.24133e-07,2124.37197789,0.01,0.00813918,-395.063823684,2124.37197789
1.48981,98.962377882,0.99171,-385.179,500.0,0.0150226,1.00981,0.1,0.698321,-386.729130367,100,100,99.0281822657,0.0104157,1,-386.729130367,-546.137,45.0748,1.05905e-06,2151.07843235,0.01,0.00704159,-386.729130367,2151.07843235
46.1255,9.27782798524,1.44034,-377.715,500.0,0.32024,1.14586,0.1,0.561643,-390.844092452,100,100,87.2710445508,20.491,1,-390.844092452,-542.303,88.1778,0.000987716,1976.53015658,0.01,0.00389938,-390.844092452,1976.53015658
1.1214,99.6726004305,0.996023,-388.127,500.0,0.0112588,1.00412,0.1,0.770564,-388.792243003,100,100,99.5895730104,0.00329172,1,-388.792243003,-554.385,41.1138,3.31806e-07,1812.75533493,0.01,0.0077364,-388.792243003,1812.75533493
1.32996,99.0958437526,1.00075,-394.838,500.0,0.0132896,1.0066,0.1,0.65405,-395.886573994,100,100,99.3443840621,0.00923029,1,-395.886573994,-559.378,41.4659,9.21643e-07,1840.44360478,0.01,0.00653559,-395.886573994,1840.44360478
1.24513,98.5436733611,0.997499,-393.231,500.0,0.0124825,1.01399,0.1,0.632511,-395.354725125,100,100,98.6207034387,0.0148536,1,-395.354725125,-548.964,43.254,1.49282e-06,1971.88198775,0.01,0.00634097,-395.354725125,1971.88198775
1.18818,99.4298898121,0.996695,-389.337,500.0,0.0119212,1.00564,0.1,0.833131,-390.329858085,100,100,99.4396198808,0.00575345,1,-390.329858085,-562.542,42.2004,5.79166e-07,1854.15307921,0.01,0.00835893,-390.329858085,1854.15307921
1.13643,99.3760919954,1.00215,-389.506,500.0,0.0113398,1.00658,0.1,0.723151,-390.586194366,100,100,99.3459606146,0.00636932,1,-390.586194366,-552.744,43.0902,6.34197e-07,1958.41761137,0.01,0.00721596,-390.586194366,1958.41761137
1.25129,99.0966383279,0.993451,-392.145,500.0,0.0125954,1.00856,0.1,0.64736,-393.495250412,100,100,99.1516927494,0.00908758,1,-393.495250412,-547.844,39.202,9.20779e-07,1617.27598731,0.01,0.00651627,-393.495250412,1617.27598731
1.34881,97.3605329126,0.988928,-391.761,500.0,0.0136392,1.02222,0.1,0.572121,-395.288510779,100,100,97.8265263033,0.0267812,1,-395.288510779,-555.184,44.1644,2.73842e-06,2158.94132703,0.01,0.00578526,-395.288510779,2158.94132703
1.3356,97.5863479505,1.00116,-394.296,500.0,0.0133405,1.01908,0.1,0.460679,-397.311214471,100,100,98.1274319521,0.0250413,1,-397.311214471,-559.624,44.4803,2.49831e-06,2096.21773148,0.01,0.00460144,-397.311214471,2096.21773148
1.14347,99.5824164912,1.00102,-384.356,500.0,0.0114231,1.00509,0.1,0.818338,-385.108176669,100,100,99.4933182531,0.0042444,1,-385.108176669,-530.159,37.0224,4.23576e-07,1429.17621452,0.01,0.00817505,-385.108176669,1429.17621452
1.27353,98.8973536319,0.985234,-391.89,500.0,0.0129262,1.01059,0.1,0.665739,-393.606748168,100,100,98.9517162891,0.0109318,1,-393.606748168,-549.437,41.7566,1.12619e-06,1923.26343235,0.01,0.00675717,-393.606748168,1923.26343235
1.25336,99.3630986009,0.998661,-393.202,500.0,0.0125504,1.005,0.1,0.821622,-393.976583282,100,100,99.502794903,0.00645736,1,-393.976583282,-554.693,43.1162,6.47469e-07,1941.89882264,0.01,0.00822724,-393.976583282,1941.89882264
1.24951,99.063016257,1.00749,-387.903,500.0,0.0124023,1.00907,0.1,0.700488,-389.286863492,100,100,99.1010082454,0.00969731,1,-389.286863492,-538.893,40.8262,9.55367e-07,1740.57066499,0.01,0.0069528,-389.286863492,1740.57066499
