AvgRet,BatchSize,VanillaAvgRet,eRenyi2,VarNormIw,EpsThisIter,AvgNormIw,AvgDiscRet,Bound,AvgEpLen,MinNormIw,ESSClassic,VarDiscRet,AvgVanillaIw,VarVanillaIw,IterType,Delta,ESSRenyi,MinVanillaIw,VarJ,VarRet,MaxVanillaIw,J,MaxNormIw
-378.383147447,100,-378.383147447,1.00646,7.23754e-07,100,0.01,-378.383147447,-527.187,500.0,0.00768302,99.2885961723,1234.21394849,0.992473,0.007129,1,0.1,99.3578922682,0.762519,34.8674,1234.21394849,1.19816,-377.414,0.0120725
-382.674652153,100,-382.674652153,1.01076,1.09409e-06,100,0.01,-382.674652153,-530.293,500.0,0.00761821,98.9284669964,1359.99395942,0.995209,0.0108363,1,0.1,98.9352610709,0.758171,36.2823,1359.99395942,1.39098,-381.065,0.0139767
-376.726343799,100,-376.726343799,1.00963,1.04516e-06,100,0.01,-376.726343799,-515.762,500.0,0.00737624,98.9759145544,1179.1262871,1.00212,0.0104959,1,0.1,99.0458729332,0.739185,34.1082,1179.1262871,1.18733,-375.426,0.0118482
-382.649450092,100,-382.649450092,1.01223,1.47034e-06,100,0.01,-382.649450092,-530.821,500.0,0.00703178,98.5652503287,1474.52806299,0.986352,0.0143048,1,0.1,98.792063667,0.69358,39.0203,1474.52806299,1.30656,-380.902,0.0132464
-373.895526946,100,-373.895526946,1.00662,6.97778e-07,100,0.01,-373.895526946,-515.514,500.0,0.00829797,99.3139439299,1102.16063846,1.0156,0.00719716,1,0.1,99.3421840314,0.842741,32.5486,1102.16063846,1.30929,-372.949,0.0128918
-369.500123997,100,-369.500123997,1.00697,9.93081e-07,100,0.01,-369.500123997,-505.365,500.0,0.00546846,99.0263937262,1256.45424733,0.999627,0.0099234,1,0.1,99.3073965034,0.546642,35.2343,1256.45424733,1.15391,-368.554,0.0115434
-380.107736117,100,-380.107736117,1.00325,3.3452e-07,100,0.01,-380.107736117,-523.302,500.0,0.00892448,99.6698964802,1270.31226593,1.00907,0.00340613,1,0.1,99.6756261684,0.900539,35.227,1270.31226593,1.29724,-379.632,0.0128558
-366.187217968,100,-366.187217968,1.00424,5.28454e-07,100,0.01,-366.187217968,-500.282,500.0,0.00824218,99.4795158047,1040.19070068,1.0017,0.00530248,1,0.1,99.5780702912,0.825616,32.4324,1040.19070068,1.12274,-365.618,0.0112083
-376.359707562,100,-376.359707562,1.00982,1.51222e-06,100,0.01,-376.359707562,-515.173,500.0,0.00640034,98.5249566741,1292.14797131,1.01651,0.0156255,1,0.1,99.027457469,0.650599,35.3118,1292.14797131,1.42347,-374.937,0.0140036
-368.64237276,100,-368.64237276,1.00729,7.27516e-07,100,0.01,-368.64237276,-504.778,500.0,0.00690091,99.28491123,1013.5383329,0.993099,0.0071751,1,0.1,99.2762753881,0.685328,30.9303,1013.5383329,1.13793,-367.638,0.0114583
-377.830938315,100,-377.830938315,1.00448,4.33271e-07,100,0.01,-377.830938315,-525.009,500.0,0.00768156,99.5729358457,1207.96520247,0.99641,0.00430166,1,0.1,99.5541748841,0.765399,34.5102,1207.96520247,1.13523,-377.158,0.0113932
-376.598788264,100,-376.598788264,1.02203,3.15863e-06,100,0.01,-376.598788264,-520.158,500.0,0.00707297,96.9677893695,1671.87950157,1.03395,0.0337673,1,0.1,97.8447488542,0.731309,41.7613,1671.87950157,1.92252,-373.434,0.018594
-379.768523442,100,-379.768523442,1.02123,2.85396e-06,100,0.01,-379.768523442,-527.816,500.0,0.00400332,97.2522295128,1470.06197196,0.973309,0.0270364,1,0.1,97.9212617433,0.389647,36.9897,1470.06197196,1.3124,-376.596,0.0134839
-375.771019792,100,-375.771019792,1.02561,3.9986e-06,100,0.01,-375.771019792,-516.954,500.0,0.00637414,96.1921019723,1418.05861234,1.00765,0.0406,1,0.1,97.5029409744,0.642289,38.1519,1418.05861234,1.95342,-372.244,0.0193859
-374.70698601,100,-374.70698601,1.01043,9.28798e-07,100,0.01,-374.70698601,-515.392,500.0,0.00763202,99.0888646835,1484.03760171,1.01974,0.00965824,1,0.1,98.967756641,0.778266,37.8976,1484.03760171,1.21631,-373.21,0.0119276
-372.308410057,100,-372.308410057,1.0101,9.67245e-07,100,0.01,-372.308410057,-518.307,500.0,0.0075718,99.0515155766,1700.6513477,0.996317,0.00960133,1,0.1,98.999619278,0.754392,40.5398,1700.6513477,1.32995,-370.845,0.0133486
-367.20036974,100,-367.20036974,1.00551,5.40488e-07,100,0.01,-367.20036974,-503.625,500.0,0.00834143,99.4677709355,1343.76010271,0.999336,0.0053977,1,0.1,99.4518923892,0.833589,36.534,1343.76010271,1.21701,-366.442,0.0121782
-370.533417864,100,-370.533417864,1.01538,1.9499e-06,100,0.01,-370.533417864,-505.233,500.0,0.00560151,98.1061703328,1247.04903259,0.987753,0.0190243,1,0.1,98.4856521689,0.553291,35.0112,1247.04903259,1.26274,-368.438,0.0127839
-369.869802165,100,-369.869802165,1.01768,1.66004e-06,100,0.01,-369.869802165,-515.708,500.0,0.00642522,98.3831353905,1598.92009592,0.977727,0.0158691,1,0.1,98.262756511,0.628211,38.5494,1598.92009592,1.29565,-367.297,0.0132516
-369.747110766,100,-369.747110766,1.01723,2.37377e-06,100,0.01,-369.747110766,-515.674,500.0,0.00577777,97.7039311096,1503.1954208,1.01802,0.0246007,1,0.1,98.3064346203,0.588186,37.2933,1503.1954208,1.38982,-367.148,0.0136523
-371.117155326,100,-371.117155326,1.0089,9.51696e-07,100,0.01,-371.117155326,-504.266,500.0,0.00807647,99.0666293686,1160.07941825,1.00858,0.0096809,1,0.1,99.1180808028,0.814574,34.8466,1160.07941825,1.37682,-369.926,0.0136511
-371.178410052,100,-371.178410052,1.01265,1.92242e-06,100,0.01,-371.178410052,-514.595,500.0,0.00649004,98.1323613295,1397.27708304,0.994012,0.0189946,1,0.1,98.7511730855,0.645117,36.9091,1397.27708304,1.52675,-369.346,0.0153594
-365.987163298,100,-365.987163298,1.0069,8.4023e-07,100,0.01,-365.987163298,-512.693,500.0,0.00770016,99.1750324977,1228.72441589,1.01157,0.00859791,1,0.1,99.3152033476,0.778928,34.8024,1228.72441589,1.32462,-364.954,0.0130946
-365.232400764,100,-365.232400764,1.00643,6.29841e-07,100,0.01,-365.232400764,-512.257,500.0,0.00746387,99.3803092034,1566.46329358,0.997297,0.0062644,1,0.1,99.3611168953,0.744369,38.528,1566.46329358,1.14355,-364.284,0.0114665
-371.192474789,100,-371.192474789,1.00449,3.52467e-07,100,0.01,-371.192474789,-509.697,500.0,0.00851271,99.6522623576,1194.74695184,0.986676,0.00343137,1,0.1,99.5528043777,0.839929,34.4954,1194.74695184,1.13856,-370.576,0.0115394
-376.590236379,100,-376.590236379,1.00691,8.26798e-07,100,0.01,-376.590236379,-526.215,500.0,0.00804782,99.1881637394,1392.67793647,0.994547,0.00817806,1,0.1,99.3139099603,0.800394,37.3354,1392.67793647,1.17616,-375.556,0.0118261
-370.966486125,100,-370.966486125,1.01047,1.69212e-06,100,0.01,-370.966486125,-518.586,500.0,0.00497721,98.3524340568,1467.32362976,0.984051,0.0163858,1,0.1,98.9639854066,0.489783,36.5823,1467.32362976,1.18785,-369.31,0.012071
-367.02451155,100,-367.02451155,1.01124,1.92522e-06,100,0.01,-367.02451155,-513.563,500.0,0.00791155,98.1296983373,1397.5605359,1.01369,0.0197831,1,0.1,98.8887142888,0.801989,37.4947,1397.5605359,1.77247,-365.437,0.0174853
-373.627407312,100,-373.627407312,1.00278,3.16123e-07,100,0.01,-373.627407312,-534.867,500.0,0.00831,99.6880411599,1352.71409436,1.00005,0.00316154,1,0.1,99.7226086438,0.831041,36.0357,1352.71409436,1.12817,-373.174,0.0112811
-365.782247589,100,-365.782247589,1.00771,7.35511e-07,100,0.01,-365.782247589,-508.946,500.0,0.00729709,99.2771035312,1281.87700633,1.0164,0.00759839,1,0.1,99.2344195923,0.741678,35.2769,1281.87700633,1.30443,-364.684,0.0128338
-370.262119642,100,-370.262119642,1.00559,6.11975e-07,100,0.01,-370.262119642,-512.372,500.0,0.00790776,99.3978235678,1265.66348799,1.00539,0.00618588,1,0.1,99.4445473829,0.795037,35.1986,1265.66348799,1.23565,-369.48,0.0122902
-364.357163044,100,-364.357163044,1.00836,7.76904e-07,100,0.01,-364.357163044,-516.578,500.0,0.00655594,99.2367720845,1262.60095187,1.00441,0.00783774,1,0.1,99.1712330638,0.658486,34.6876,1262.60095187,1.20576,-363.075,0.0120046
-362.320956576,100,-362.320956576,1.00729,7.19859e-07,100,0.01,-362.320956576,-498.293,500.0,0.00757064,99.2924263948,1395.93432485,0.994072,0.00711351,1,0.1,99.2761226513,0.752577,37.4199,1395.93432485,1.28538,-361.349,0.0129304
-371.915565511,100,-371.915565511,1.00708,6.72685e-07,100,0.01,-371.915565511,-510.867,500.0,0.00835146,99.3384410262,1188.3361471,1.01008,0.00686316,1,0.1,99.2970754822,0.843565,35.0701,1188.3361471,1.36215,-370.96,0.0134855
-372.045779263,100,-372.045779263,1.00577,5.74725e-07,100,0.01,-372.045779263,-513.69,500.0,0.00776736,99.4342744532,1334.5996321,0.996201,0.00570367,1,0.1,99.4263369194,0.773785,36.64,1334.5996321,1.20229,-371.255,0.0120688
-364.535881569,100,-364.535881569,1.00897,1.0721e-06,100,0.01,-364.535881569,-507.327,500.0,0.0071326,98.9497276869,1304.40220134,1.00634,0.0108574,1,0.1,99.1108435685,0.717782,35.2282,1304.40220134,1.21215,-363.251,0.0120451
-370.833594379,100,-370.833594379,1.00512,4.15531e-07,100,0.01,-370.833594379,-520.614,500.0,0.00786194,99.5902826397,1227.24468184,1.01189,0.0042547,1,0.1,99.4904626303,0.795541,34.3197,1227.24468184,1.27541,-370.052,0.0126043
-364.746448579,100,-364.746448579,1.0075,1.01017e-06,100,0.01,-364.746448579,-509.96,500.0,0.00726916,99.0098262836,1288.6533902,0.996322,0.0100275,1,0.1,99.255754121,0.724243,34.4057,1288.6533902,1.20429,-363.66,0.0120874
-367.560049077,100,-367.560049077,1.01246,1.95066e-06,100,0.01,-367.560049077,-501.39,500.0,0.00647876,98.1054568987,1077.82530371,0.997411,0.0194057,1,0.1,98.7696719961,0.646199,32.6679,1077.82530371,1.56129,-365.888,0.0156534
-365.340816514,100,-365.340816514,1.00772,8.44967e-07,100,0.01,-365.340816514,-508.214,500.0,0.00790491,99.1704200988,1473.79841597,1.00015,0.00845215,1,0.1,99.2334687344,0.790607,38.1918,1473.79841597,1.25916,-364.27,0.0125898
-370.90724047,100,-370.90724047,1.00242,2.29809e-07,100,0.01,-370.90724047,-514.359,500.0,0.00826973,99.7729930214,1516.90973815,0.995336,0.0022767,1,0.1,99.7584588459,0.823116,38.6854,1516.90973815,1.08189,-370.562,0.0108696
-365.266681717,100,-365.266681717,1.01348,1.65896e-06,100,0.01,-365.266681717,-505.091,500.0,0.00562356,98.3841922944,1321.60032761,1.00864,0.0168774,1,0.1,98.6698647752,0.567213,35.7638,1321.60032761,1.29091,-363.417,0.0127986
-358.882218719,100,-358.882218719,1.00619,4.41344e-07,100,0.01,-358.882218719,-494.564,500.0,0.00840629,99.5649822452,1539.22190423,1.00436,0.00445205,1,0.1,99.384719534,0.844298,38.687,1539.22190423,1.17224,-358.046,0.0116714
-364.849758805,100,-364.849758805,1.01579,1.83633e-06,100,0.01,-364.849758805,-501.683,500.0,0.00624738,98.2145138469,1255.43644288,0.984065,0.0177827,1,0.1,98.4453613861,0.614783,35.957,1255.43644288,1.36263,-362.713,0.013847
-365.088275038,100,-365.088275038,1.00417,4.34521e-07,100,0.01,-365.088275038,-497.484,500.0,0.00765818,99.5716924739,1328.22606695,0.993029,0.00428484,1,0.1,99.5851040125,0.76048,36.6057,1328.22606695,1.15781,-364.552,0.0116594
-357.744962886,100,-357.744962886,1.01203,1.38703e-06,100,0.01,-357.744962886,-484.661,500.0,0.00664019,98.6454174383,1106.4381027,0.998,0.0138149,1,0.1,98.8116370658,0.662691,33.2046,1106.4381027,1.31187,-356.196,0.013145
-375.869433912,100,-375.869433912,1.0204,2.74938e-06,100,0.01,-375.869433912,-521.006,500.0,0.00681894,97.3502315665,1703.30008974,0.989687,0.0269296,1,0.1,98.0010542411,0.674862,42.1397,1703.30008974,1.51273,-373.057,0.015285
-360.414109023,100,-360.414109023,1.007,7.94188e-07,100,0.01,-360.414109023,-514.696,500.0,0.00709979,99.2198945462,1461.05827541,1.00221,0.00797703,1,0.1,99.3051745989,0.711549,36.1539,1461.05827541,1.21734,-359.335,0.0121466
-367.195638416,100,-367.195638416,1.01457,1.56111e-06,100,0.01,-367.195638416,-507.019,500.0,0.00625751,98.477995746,1163.95507525,1.00314,0.0157093,1,0.1,98.5636690663,0.627715,32.2821,1163.95507525,1.28333,-365.114,0.0127932
-361.781300226,100,-361.781300226,1.00341,3.35093e-07,100,0.01,-361.781300226,-495.222,500.0,0.00847693,99.6693409609,1149.45068671,1.00592,0.0033907,1,0.1,99.6604685152,0.852708,33.6192,1149.45068671,1.14134,-361.326,0.0113463
-368.662584501,100,-368.662584501,1.00499,4.1614e-07,100,0.01,-368.662584501,-516.924,500.0,0.00842108,99.5896991058,1717.17200274,1.00732,0.00422256,1,0.1,99.50304276,0.848274,40.9078,1717.17200274,1.18834,-367.927,0.011797
-364.863256338,100,-364.863256338,1.01065,1.56588e-06,100,0.01,-364.863256338,-505.998,500.0,0.00632676,98.4734320319,1295.22100416,0.995098,0.0155057,1,0.1,98.9457871117,0.629574,36.7616,1295.22100416,1.24515,-363.347,0.0125128
-358.387783736,100,-358.387783736,1.01308,1.5623e-06,100,0.01,-358.387783736,-500.637,500.0,0.00806859,98.4768938486,1412.87765836,1.00063,0.0156426,1,0.1,98.7090502743,0.807365,38.2851,1412.87765836,1.45521,-356.562,0.014543
-356.204847572,100,-356.204847572,1.00711,7.88521e-07,100,0.01,-356.204847572,-510.826,500.0,0.00758856,99.2254188572,1469.19723471,0.992597,0.00776889,1,0.1,99.2937844915,0.753238,37.4723,1469.19723471,1.26771,-355.13,0.0127717
-358.582455413,100,-358.582455413,1.01552,1.67044e-06,100,0.01,-358.582455413,-495.21,500.0,0.0064609,98.3731590773,1448.70411606,1.00156,0.0167564,1,0.1,98.4717789866,0.647095,36.5702,1448.70411606,1.32649,-356.439,0.0132443
-363.068367178,100,-363.068367178,1.01281,1.41525e-06,100,0.01,-363.068367178,-503.065,500.0,0.00509093,98.6183041169,1516.86494193,1.00631,0.0143316,1,0.1,98.7355282545,0.512304,38.5791,1516.86494193,1.1778,-361.219,0.0117041
-359.069476109,100,-359.069476109,1.00544,5.25147e-07,100,0.01,-359.069476109,-493.249,500.0,0.00797684,99.4827934301,1060.48667279,0.994146,0.00519016,1,0.1,99.4588493346,0.793014,31.7394,1060.48667279,1.12619,-358.325,0.0113282
-362.965757443,100,-362.965757443,1.00623,6.35188e-07,100,0.01,-362.965757443,-504.448,500.0,0.0081084,99.375118591,1246.93089939,1.00091,0.00636341,1,0.1,99.3810695154,0.811575,34.4106,1246.93089939,1.20265,-362.085,0.0120156
-360.576136293,100,-360.576136293,1.00798,8.36339e-07,100,0.01,-360.576136293,-496.076,500.0,0.00731463,99.1788410578,1503.54430728,0.980112,0.00803403,1,0.1,99.208764556,0.716915,38.4246,1503.54430728,1.16666,-359.415,0.0119034
-354.147469813,100,-354.147469813,1.01191,1.58704e-06,100,0.01,-354.147469813,-489.518,500.0,0.00621348,98.4531269167,1100.85658167,0.984962,0.0153967,1,0.1,98.822777117,0.612005,32.2266,1100.85658167,1.19348,-352.539,0.012117
-360.662402777,100,-360.662402777,1.01155,1.24623e-06,100,0.01,-360.662402777,-502.76,500.0,0.00736895,98.7812843403,1673.25464174,1.01994,0.0129642,1,0.1,98.8579714961,0.751586,39.858,1673.25464174,1.31762,-358.96,0.0129187
-366.608475596,100,-366.608475596,1.00962,1.03168e-06,100,0.01,-366.608475596,-511.356,500.0,0.00484771,98.9889544598,1265.68831544,1.00323,0.0103835,1,0.1,99.0474166355,0.486335,34.733,1265.68831544,1.24238,-365.115,0.0123838
-357.901927542,100,-357.901927542,1.00464,4.67653e-07,100,0.01,-357.901927542,-494.556,500.0,0.0082555,99.5391531364,1139.21579082,1.00019,0.00467836,1,0.1,99.5380029506,0.82571,33.2132,1139.21579082,1.27197,-357.254,0.0127172
-367.3416696,100,-367.3416696,1.00526,6.67364e-07,100,0.01,-367.3416696,-503.953,500.0,0.00857336,99.3436272316,1198.03383274,1.02087,0.00695514,1,0.1,99.4768947623,0.87523,34.1712,1198.03383274,1.34925,-366.619,0.0132166
-369.977428682,100,-369.977428682,1.00687,8.55821e-07,100,0.01,-369.977428682,-538.312,500.0,0.00659427,99.1598871989,1683.67465813,1.00627,0.0086659,1,0.1,99.3178960529,0.663562,41.2535,1683.67465813,1.41028,-368.843,0.0140149
-364.749149884,100,-364.749149884,1.01842,3.37219e-06,100,0.01,-364.749149884,-510.034,500.0,0.00547277,96.7693486909,1428.86513189,1.0144,0.0346998,1,0.1,98.1913522725,0.555155,41.3452,1428.86513189,1.93967,-362.308,0.0191214
-362.199072417,100,-362.199072417,1.01091,1.00654e-06,100,0.01,-362.199072417,-513.338,500.0,0.00705287,99.013345088,1262.61945067,1.01092,0.0102866,1,0.1,98.921015973,0.712992,34.275,1262.61945067,1.15592,-360.582,0.0114343
-357.745590178,100,-357.745590178,1.00641,6.814e-07,100,0.01,-357.745590178,-503.8,500.0,0.00669528,99.329940817,1661.60173181,0.98494,0.00661031,1,0.1,99.3629646774,0.659445,39.4083,1661.60173181,1.1409,-356.799,0.0115834
-364.19936356,100,-364.19936356,1.01181,1.74714e-06,100,0.01,-364.19936356,-502.392,500.0,0.00748112,98.2997055092,1259.61376657,1.00477,0.0176385,1,0.1,98.8327203078,0.751682,36.3071,1259.61376657,1.53263,-362.596,0.0152535
-366.895850038,100,-366.895850038,1.00847,1.09352e-06,100,0.01,-366.895850038,-498.705,500.0,0.0065255,98.9290227593,1321.92910675,0.991366,0.0107472,1,0.1,99.1600729249,0.646916,36.9775,1321.92910675,1.40896,-365.83,0.0142123
-357.397845313,100,-357.397845313,1.00848,1.06128e-06,100,0.01,-357.397845313,-492.578,500.0,0.00615648,98.9602532146,1289.16683752,0.995692,0.0105216,1,0.1,99.1595337381,0.612996,35.9288,1289.16683752,1.18982,-356.198,0.0119497
-359.659350435,100,-359.659350435,1.00606,6.7363e-07,100,0.01,-359.659350435,-505.652,500.0,0.00730817,99.3375132873,1284.77607136,1.00502,0.00680412,1,0.1,99.3974613776,0.734487,34.3513,1284.77607136,1.13397,-358.766,0.0112831
-358.416336087,100,-358.416336087,1.00729,1.04854e-06,100,0.01,-358.416336087,-491.801,500.0,0.00725774,98.9726028055,1173.75627091,0.97506,0.00996892,1,0.1,99.2764281254,0.707673,34.2062,1173.75627091,1.15713,-357.474,0.0118673
-360.12264316,100,-360.12264316,1.00436,4.29477e-07,100,0.01,-360.12264316,-499.049,500.0,0.00811501,99.5765832606,1404.66067465,1.00368,0.00432647,1,0.1,99.5656602655,0.814489,36.9425,1404.66067465,1.22666,-359.516,0.0122216
-364.623440555,100,-364.623440555,1.01055,1.47421e-06,100,0.01,-364.623440555,-508.294,500.0,0.00867023,98.5615223579,1459.65892027,0.999386,0.014724,1,0.1,98.9562336788,0.866491,38.0494,1459.65892027,1.63211,-363.092,0.0163311
-366.850785631,100,-366.850785631,1.01552,1.53179e-06,100,0.01,-366.850785631,-507.09,500.0,0.00655709,98.5061605244,1435.75614276,1.01525,0.0157888,1,0.1,98.471293496,0.665711,37.5339,1435.75614276,1.22258,-364.724,0.0120422
-359.248421415,100,-359.248421415,1.0052,4.45267e-07,100,0.01,-359.248421415,-499.412,500.0,0.00840102,99.5611178228,1126.36919034,1.00262,0.00447604,1,0.1,99.4826400077,0.842304,33.1318,1126.36919034,1.17362,-358.521,0.0117056
-358.461827234,100,-358.461827234,1.00776,1.30689e-06,100,0.01,-358.461827234,-489.691,500.0,0.00792897,98.7226954452,925.846000928,1.0034,0.0131578,1,0.1,99.229888507,0.795592,30.2088,925.846000928,1.30242,-357.442,0.01298
-360.51673369,100,-360.51673369,1.00609,6.3001e-07,100,0.01,-360.51673369,-506.651,500.0,0.0069351,99.3801762147,1381.78192036,1.00676,0.00638557,1,0.1,99.3942226141,0.698198,36.3326,1381.78192036,1.11755,-359.612,0.0111005
-357.253715456,100,-357.253715456,1.01178,1.9025e-06,100,0.01,-357.253715456,-488.399,500.0,0.0027374,98.1513359086,1304.47012386,0.996181,0.0188799,1,0.1,98.836027386,0.272695,35.5258,1304.47012386,1.21899,-355.567,0.0122367
-356.431368256,100,-356.431368256,1.00329,3.10538e-07,100,0.01,-356.431368256,-497.54,500.0,0.00865414,99.6934949291,1115.88149551,0.99587,0.00307978,1,0.1,99.6718007944,0.861839,33.2393,1115.88149551,1.11778,-355.958,0.0112242
-353.319607822,100,-353.319607822,1.01075,1.2209e-06,100,0.01,-353.319607822,-482.174,500.0,0.00612966,98.8057153734,1125.99767354,1.00879,0.0124245,1,0.1,98.9362995717,0.618352,32.8885,1125.99767354,1.28943,-351.914,0.0127819
-362.363256817,100,-362.363256817,1.00528,6.53334e-07,100,0.01,-362.363256817,-521.402,500.0,0.00797407,99.3573646008,1485.54806003,1.00182,0.00655711,1,0.1,99.4750899249,0.798856,38.2081,1485.54806003,1.30441,-361.548,0.0130204
-361.488214341,100,-361.488214341,1.00745,4.8592e-07,100,0.01,-361.488214341,-511.746,500.0,0.00780218,99.5212883566,1471.35193335,0.994103,0.00480206,1,0.1,99.2603345498,0.775616,37.3321,1471.35193335,1.18268,-360.367,0.011897
-356.884380908,100,-356.884380908,1.004,4.52915e-07,100,0.01,-356.884380908,-505.216,500.0,0.00846349,99.553620599,1182.42339577,0.988068,0.00442171,1,0.1,99.6011493434,0.836251,34.0679,1182.42339577,1.15399,-356.276,0.0116793
-360.280998818,100,-360.280998818,1.00505,6.10159e-07,100,0.01,-360.280998818,-518.059,500.0,0.00715557,99.3995698233,1531.92275754,0.993236,0.00601932,1,0.1,99.4970945348,0.710717,38.5289,1531.92275754,1.21108,-359.461,0.0121932
-349.72314037,100,-349.72314037,1.00666,8.95858e-07,100,0.01,-349.72314037,-487.516,500.0,0.00707836,99.1209010718,936.777481899,0.996465,0.00889535,1,0.1,99.3387606481,0.705334,28.738,936.777481899,1.14142,-348.766,0.0114547
-358.752377944,100,-358.752377944,1.00561,7.38327e-07,100,0.01,-358.752377944,-496.638,500.0,0.00778768,99.274378036,1431.54313234,0.993256,0.00728402,1,0.1,99.4421778772,0.773516,37.4284,1431.54313234,1.13159,-357.977,0.0113928
-355.656546601,100,-355.656546601,1.00302,2.87906e-07,100,0.01,-355.656546601,-488.722,500.0,0.00829104,99.7157773775,942.829934301,1.00362,0.00289996,1,0.1,99.6987623179,0.832108,30.6277,942.829934301,1.15812,-355.257,0.0115394
-353.820117341,100,-353.820117341,1.00375,4.82732e-07,100,0.01,-353.820117341,-481.738,500.0,0.00864542,99.5243483561,1037.74874274,1.00989,0.00492325,1,0.1,99.6264516373,0.87309,32.1244,1037.74874274,1.25973,-353.332,0.012474
-356.56546772,100,-356.56546772,1.00972,1.21683e-06,100,0.01,-356.56546772,-497.717,500.0,0.00766105,98.8096799041,1512.33359186,0.99495,0.0120457,1,0.1,99.0374185078,0.762236,37.2451,1512.33359186,1.29805,-355.155,0.0130463
-357.258792978,100,-357.258792978,1.00699,7.91015e-07,100,0.01,-357.258792978,-495.949,500.0,0.00714217,99.2229534054,1451.94726159,1.00879,0.00804982,1,0.1,99.3062796607,0.720495,38.221,1451.94726159,1.2654,-356.304,0.0125438
-358.234299219,100,-358.234299219,1.00831,8.38903e-07,100,0.01,-358.234299219,-496.455,500.0,0.00815818,99.1763428425,1227.91487153,1.00646,0.00849782,1,0.1,99.1761926291,0.821091,34.6645,1227.91487153,1.25848,-357.108,0.012504
-353.203186595,100,-353.203186595,1.00678,9.01566e-07,100,0.01,-353.203186595,-494.513,500.0,0.00789977,99.1153522691,1070.89304763,1.00446,0.00909623,1,0.1,99.3263161085,0.793499,31.8288,1070.89304763,1.42914,-352.267,0.0142279
-355.842446082,100,-355.842446082,1.00695,7.11289e-07,100,0.01,-355.842446082,-484.53,500.0,0.00737726,99.3007585837,896.417642664,1.00953,0.00724911,1,0.1,99.3094774247,0.744756,29.834,896.417642664,1.27545,-354.949,0.012634
-356.104340467,100,-356.104340467,1.00535,5.29624e-07,100,0.01,-356.104340467,-496.197,500.0,0.00837162,99.4784335901,1434.23297854,1.02125,0.00552376,1,0.1,99.4675291936,0.854955,37.5672,1434.23297854,1.36869,-355.355,0.013402
-365.047983477,100,-365.047983477,1.00422,3.59892e-07,100,0.01,-365.047983477,-508.948,500.0,0.00814775,99.6449679437,1299.57595288,0.989455,0.00352341,1,0.1,99.5796069858,0.806183,35.1498,1299.57595288,1.10608,-364.454,0.0111787
-360.113645495,100,-360.113645495,1.00595,4.96714e-07,100,0.01,-360.113645495,-491.15,500.0,0.0084144,99.5106548495,1077.69257165,1.00255,0.00499251,1,0.1,99.4085336538,0.843586,32.2589,1077.69257165,1.1585,-359.33,0.0115555
-354.167959695,100,-354.167959695,1.00469,4.57585e-07,100,0.01,-354.167959695,-488.497,500.0,0.00785962,99.5490755927,1277.21740064,0.996093,0.00454016,1,0.1,99.5327355078,0.782891,35.1823,1277.21740064,1.15522,-353.553,0.0115975
-362.214386298,100,-362.214386298,1.01544,2.42038e-06,100,0.01,-362.214386298,-498.765,500.0,0.00548104,97.6599083132,1152.25951062,1.00537,0.0244645,1,0.1,98.4792353362,0.551048,33.0724,1152.25951062,1.78116,-360.098,0.0177164
-354.649631305,100,-354.649631305,1.00622,7.31945e-07,100,0.01,-354.649631305,-487.63,500.0,0.00786782,99.2805939563,1112.79552117,0.995081,0.00724762,1,0.1,99.3815875662,0.782912,33.282,1112.79552117,1.32173,-353.812,0.0132826
-354.66357378,100,-354.66357378,1.00819,1.2311e-06,100,0.01,-354.66357378,-515.409,500.0,0.00662128,98.7958638455,1313.6264609,0.997543,0.0122506,1,0.1,99.1875792287,0.660501,32.9937,1313.6264609,1.14596,-353.229,0.0114879
-350.662172087,100,-350.662172087,1.01068,1.65907e-06,100,0.01,-350.662172087,-484.268,500.0,0.00647539,98.3840643359,1139.07876514,0.978956,0.0158998,1,0.1,98.9430678644,0.633912,33.9867,1139.07876514,1.64666,-349.288,0.0168206
-355.975463274,100,-355.975463274,1.00593,7.99781e-07,100,0.01,-355.975463274,-490.165,500.0,0.00483563,99.2144063997,839.996896264,0.992957,0.00788555,1,0.1,99.4104067615,0.480157,28.4587,839.996896264,1.10191,-355.135,0.0110973
-355.836844525,100,-355.836844525,1.0037,4.64036e-07,100,0.01,-355.836844525,-501.387,500.0,0.00680417,99.5427127688,1077.55580537,1.0024,0.0046627,1,0.1,99.6318118373,0.682053,31.992,1077.55580537,1.09687,-355.281,0.0109424
-362.438905454,100,-362.438905454,1.00834,9.31087e-07,100,0.01,-362.438905454,-497.963,500.0,0.00727164,99.0866465768,1188.30309699,1.00687,0.00943916,1,0.1,99.1724406664,0.732156,33.6122,1188.30309699,1.22522,-361.288,0.0121687
-356.99302908,100,-356.99302908,1.00578,5.30741e-07,100,0.01,-356.99302908,-491.954,500.0,0.00777081,99.4773037327,1118.24959877,0.99387,0.00524254,1,0.1,99.4252173999,0.772318,33.4089,1118.24959877,1.27414,-356.218,0.01282
-360.368871799,100,-360.368871799,1.00468,4.06402e-07,100,0.01,-360.368871799,-500.436,500.0,0.0080499,99.5992591441,1416.57929475,1.00632,0.00411558,1,0.1,99.5338102099,0.810081,36.7647,1416.57929475,1.14537,-359.711,0.0113817
