MaxNormIw,VarVanillaIw,MinVanillaIw,ESSRenyi,AvgDiscRet,eRenyi2,AvgRet,BatchSize,VarNormIw,VarJ,AvgNormIw,VarDiscRet,MinNormIw,EpsThisIter,AvgEpLen,IterType,Bound,MaxVanillaIw,Delta,VanillaAvgRet,ESSClassic,J,VarRet,AvgVanillaIw
0.0106678,0.00195088,0.845921,99.8203886811,-106.81291568,1.0018,-106.81291568,100,1.95339e-07,1.80951,0.01,3.44406469627,0.00846465,100,18.28,1,-118.09,1.06609,0.5,-106.81291568,99.8069756411,-106.792,3.44406469627,0.999358
0.0166271,0.0191152,0.728489,97.9789166709,-106.107515441,1.02063,-106.107515441,100,1.93338e-06,5.22789,0.01,12.3502107304,0.00732642,100,18.17,1,-117.184,1.65329,0.5,-106.107515441,98.1218991207,-105.904,12.3502107304,0.994333
0.0109922,0.00174088,0.881658,99.7838055294,-106.516238953,1.00217,-106.516238953,100,1.74269e-07,3.02608,0.01,8.51451988352,0.00882115,100,21.41,1,-117.818,1.09865,0.5,-106.516238953,99.8277852712,-106.493,8.51451988352,0.999481
0.0110035,0.00407611,0.764798,99.7272085515,-106.346740059,1.00274,-106.346740059,100,4.16562e-07,1.80245,0.01,3.2677371126,0.0077315,100,18.44,1,-117.423,1.08846,0.5,-106.346740059,99.5893258708,-106.315,3.2677371126,0.989198
0.0113387,0.00135756,0.916911,99.8269577274,-106.49136547,1.00173,-106.49136547,100,1.35477e-07,1.91988,0.01,3.67303389186,0.00915968,100,20.02,1,-117.592,1.13504,0.5,-106.49136547,99.8660640702,-106.471,3.67303389186,1.00103
0.0131504,0.0049787,0.814913,99.6020836082,-106.397181284,1.004,-106.397181284,100,4.95712e-07,2.14403,0.01,4.33155029575,0.00813145,100,18.92,1,-117.629,1.3179,0.5,-106.397181284,99.5116542529,-106.354,4.33155029575,1.00217
0.012914,0.00904259,0.519969,99.5051082823,-106.884387115,1.00497,-106.884387115,100,9.09188e-07,1.90866,0.01,3.78865167552,0.00521384,100,17.71,1,-118.049,1.28789,0.5,-106.884387115,99.1079377262,-106.823,3.78865167552,0.997286
0.012979,0.00398644,0.903683,99.7100084928,-106.484553728,1.00291,-106.484553728,100,3.92129e-07,1.98509,0.01,3.93607520603,0.00896268,100,17.49,1,-117.569,1.30864,0.5,-106.484553728,99.6133230243,-106.452,3.93607520603,1.00827
0.0112291,0.000576083,0.961785,99.9322039875,-106.379377331,1.00068,-106.379377331,100,5.75163e-08,1.69268,0.01,2.8751997849,0.00961016,100,19.02,1,-117.488,1.12381,0.5,-106.379377331,99.9430820926,-106.374,2.8751997849,1.0008
0.0113525,0.00279054,0.786073,99.6797361079,-106.781430577,1.00321,-106.781430577,100,2.79928e-07,2.13304,0.01,4.70445255291,0.00787304,100,18.19,1,-118.363,1.13348,0.5,-106.781430577,99.7236860835,-106.745,4.70445255291,0.998436
0.0115386,0.0031222,0.803632,99.7204866644,-106.832873006,1.0028,-106.832873006,100,3.13602e-07,2.10109,0.01,4.49996906843,0.00805409,100,21.52,1,-118.077,1.15131,0.5,-106.832873006,99.6905074629,-106.801,4.49996906843,0.997794
0.0114684,0.00323299,0.816449,99.6193174315,-106.782212043,1.00382,-106.782212043,100,3.18796e-07,1.97808,0.01,4.20049280517,0.00810743,100,18.02,1,-117.966,1.15491,0.5,-106.782212043,99.6853674124,-106.74,4.20049280517,1.00704
0.0133452,0.00636189,0.869022,99.3537029194,-106.688431934,1.00651,-106.688431934,100,6.33942e-07,3.01285,0.01,7.09230189782,0.00867486,100,17.91,1,-117.885,1.33688,0.5,-106.688431934,99.3763296168,-106.619,7.09230189782,1.00177
0.0171888,0.0230638,0.813865,98.504005457,-105.925290604,1.01519,-105.925290604,100,2.25475e-06,3.43576,0.01,6.75976529666,0.00804705,100,18.03,1,-117.015,1.73845,0.5,-105.925290604,97.8165671393,-105.774,6.75976529666,1.01138
0.011467,0.00112855,0.960307,99.8485953649,-106.745940319,1.00152,-106.745940319,100,1.13721e-07,1.93206,0.01,3.72823828396,0.00963986,100,18.24,1,-117.97,1.14232,0.5,-106.745940319,99.8875362235,-106.729,3.72823828396,0.996184
0.0109912,0.00158781,0.901881,99.8827760303,-106.757847468,1.00117,-106.757847468,100,1.59285e-07,1.93122,0.01,3.84167744342,0.00903311,100,19.9,1,-118.025,1.09738,0.5,-106.757847468,99.842546076,-106.745,3.84167744342,0.998417
0.0125563,0.00247181,0.909945,99.7893726073,-106.688980859,1.00211,-106.688980859,100,2.43496e-07,2.08449,0.01,4.35419179306,0.00903138,100,20.85,1,-117.909,1.26509,0.5,-106.688980859,99.759536301,-106.663,4.35419179306,1.00754
0.0108081,0.00271993,0.819214,99.7321527399,-106.169960298,1.00269,-106.169960298,100,2.71081e-07,3.54728,0.01,12.2963436396,0.00817839,100,19.42,1,-117.48,1.08262,0.5,-106.169960298,99.7323735001,-106.139,12.2963436396,1.00168
0.0106636,0.00313197,0.73148,99.7772065573,-106.296930098,1.00223,-106.296930098,100,3.12086e-07,1.91417,0.01,3.68544472266,0.00730182,100,17.41,1,-117.377,1.06826,0.5,-106.296930098,99.691959238,-106.27,3.68544472266,1.00178
0.0108673,0.000828766,0.921294,99.9145523312,-106.670367955,1.00086,-106.670367955,100,8.20856e-08,2.42175,0.01,5.9151854813,0.00916887,100,20.71,1,-118.011,1.09196,0.5,-106.670367955,99.9187865287,-106.659,5.9151854813,1.00481
0.0113877,0.00302749,0.808848,99.7337060513,-106.52466499,1.00267,-106.52466499,100,3.02664e-07,2.15463,0.01,4.53226367379,0.00808735,100,16.71,1,-117.627,1.13893,0.5,-106.52466499,99.7012247744,-106.496,4.53226367379,1.00014
0.012004,0.00218936,0.92261,99.7948690739,-106.626987779,1.00206,-106.626987779,100,2.17438e-07,1.93094,0.01,3.75805501585,0.00919448,100,18.07,1,-117.798,1.20452,0.5,-106.626987779,99.7852013378,-106.605,3.75805501585,1.00344
0.0107581,0.000639889,0.89004,99.9203006349,-106.680692733,1.0008,-106.680692733,100,6.42417e-08,2.03269,0.01,4.14995879641,0.00891796,100,18.9,1,-118.008,1.07369,0.5,-106.680692733,99.936428498,-106.672,4.14995879641,0.99803
0.0111041,0.00235059,0.889403,99.7691489243,-106.431566924,1.00231,-106.431566924,100,2.35963e-07,2.08003,0.01,4.07465668734,0.00891113,100,18.34,1,-117.551,1.10828,0.5,-106.431566924,99.7669395004,-106.407,4.07465668734,0.998082
0.0109938,0.00451203,0.691417,99.6203348511,-106.448982158,1.00381,-106.448982158,100,4.53451e-07,1.93753,0.01,4.03055921943,0.00693137,100,18.95,1,-117.818,1.09665,0.5,-106.448982158,99.5530870165,-106.404,4.03055921943,0.997518
0.0177094,0.0193553,0.779695,97.9769483537,-106.345510897,1.02065,-106.345510897,100,1.9515e-06,5.70189,0.01,19.6262367452,0.00782907,100,19.19,1,-117.311,1.76367,0.5,-106.345510897,98.1045918359,-106.123,19.6262367452,0.995898
0.0117684,0.00343431,0.891164,99.7163022435,-106.753875389,1.00285,-106.753875389,100,3.43118e-07,2.61579,0.01,6.50957168832,0.00890758,100,19.26,1,-118.038,1.17737,0.5,-106.753875389,99.6614592842,-106.723,6.50957168832,1.00046
0.0110594,0.00139536,0.895845,99.8928028332,-106.519609769,1.00107,-106.519609769,100,1.38272e-07,2.10082,0.01,4.51861060306,0.00891778,100,21.9,1,-117.86,1.11099,0.5,-106.519609769,99.8632904026,-106.508,4.51861060306,1.00456
0.0107695,0.00113397,0.871618,99.8829306395,-106.636583236,1.00117,-106.636583236,100,1.14609e-07,2.18653,0.01,4.87592983224,0.00876264,100,17.32,1,-117.893,1.07124,0.5,-106.636583236,99.8866216795,-106.619,4.87592983224,0.994697
0.0109721,0.00257255,0.818965,99.7162074166,-106.132763033,1.00285,-106.132763033,100,2.60126e-07,2.91803,0.01,8.12510830338,0.00823522,100,19.68,1,-117.367,1.09114,0.5,-106.132763033,99.743139852,-106.103,8.12510830338,0.994466
0.0117548,0.00308043,0.875968,99.7389117761,-106.686242982,1.00262,-106.686242982,100,3.05351e-07,1.95242,0.01,3.93728564476,0.00872131,100,18.12,1,-117.875,1.18066,0.5,-106.686242982,99.698594859,-106.657,3.93728564476,1.0044
0.010802,0.0026144,0.814549,99.6044843942,-106.117496279,1.00397,-106.117496279,100,2.59055e-07,3.12363,0.01,9.35926974381,0.00810826,100,20.98,1,-117.402,1.08516,0.5,-106.117496279,99.7441692335,-106.074,9.35926974381,1.00459
0.0110219,0.00148357,0.881576,99.8465393267,-106.482021386,1.00154,-106.482021386,100,1.49896e-07,2.05842,0.01,4.38152726903,0.00886138,100,20.09,1,-117.761,1.09652,0.5,-106.482021386,99.851818178,-106.464,4.38152726903,0.994852
0.0113665,0.00381219,0.801985,99.6733048538,-106.341213937,1.00328,-106.341213937,100,3.81322e-07,2.7076,0.01,6.89378245873,0.00802094,100,21.38,1,-117.488,1.1365,0.5,-106.341213937,99.6239113268,-106.306,6.89378245873,0.999865
0.057045,0.255389,0.741465,97.4080627082,-105.922593095,1.02661,-105.922593095,100,2.37467e-05,3.19745,0.01,6.90814030792,0.00714975,100,20.33,1,-117.037,5.91585,0.5,-105.922593095,80.9656243798,-105.716,6.90814030792,1.03705
0.0116145,0.0027782,0.828464,99.7018313595,-106.698967823,1.00299,-106.698967823,100,2.76693e-07,2.12531,0.01,4.66464496058,0.0082678,100,18.84,1,-117.949,1.16382,0.5,-106.698967823,99.7268338859,-106.665,4.66464496058,1.00204
0.0108246,0.00105445,0.925315,99.8858920927,-106.557073974,1.00114,-106.557073974,100,1.04676e-07,2.3108,0.01,5.52045670306,0.00921934,100,22.17,1,-117.839,1.08643,0.5,-106.557073974,99.8964944699,-106.544,5.52045670306,1.00367
0.0105608,0.00118545,0.888725,99.8934451881,-106.684650153,1.00107,-106.684650153,100,1.19459e-07,2.0955,0.01,4.36879906091,0.00892143,100,19.08,1,-117.85,1.05203,0.5,-106.684650153,99.8818463275,-106.673,4.36879906091,0.996169
0.0111173,0.00212776,0.791367,99.8114096114,-106.600975933,1.00189,-106.600975933,100,2.12888e-07,1.99721,0.01,4.11494309598,0.00791575,100,17.5,1,-117.896,1.11144,0.5,-106.600975933,99.7897056117,-106.58,4.11494309598,0.999737
0.012828,0.00865144,0.792548,99.2196070606,-106.124872289,1.00787,-106.124872289,100,8.51314e-07,3.71395,0.01,10.6902496665,0.00786188,100,22.04,1,-117.509,1.29318,0.5,-106.124872289,99.1642583762,-106.037,10.6902496665,1.00809
0.0110665,0.00655048,0.706406,99.4627763114,-106.003053023,1.0054,-106.003053023,100,6.58444e-07,3.42315,0.01,10.9882302333,0.00708234,100,21.68,1,-117.054,1.10379,0.5,-106.003053023,99.3523661608,-105.942,10.9882302333,0.997418
0.0111196,0.00562791,0.738383,99.5175386356,-106.484210636,1.00485,-106.484210636,100,5.6444e-07,2.92325,0.01,8.60133601714,0.00739464,100,20.67,1,-117.737,1.11033,0.5,-106.484210636,99.444335933,-106.429,8.60133601714,0.998538
0.0119249,0.00252136,0.879462,99.7669537712,-106.407083939,1.00234,-106.407083939,100,2.53856e-07,1.8219,0.01,3.42637193583,0.00882457,100,18.86,1,-117.55,1.18845,0.5,-106.407083939,99.7493070566,-106.383,3.42637193583,0.996606
0.0124343,0.00692756,0.838372,99.168841394,-105.849429679,1.00838,-105.849429679,100,6.77517e-07,4.02657,0.01,12.9361325747,0.00829099,100,23.67,1,-117.077,1.25734,0.5,-105.849429679,99.3337429351,-105.758,12.9361325747,1.01118
0.0131559,0.00492073,0.80804,99.7087640599,-106.515001785,1.00292,-106.515001785,100,4.83012e-07,1.91188,0.01,3.81943437839,0.00800567,100,20.4,1,-117.702,1.32787,0.5,-106.515001785,99.5241045643,-106.483,3.81943437839,1.00934
0.011048,0.000903694,0.954724,99.9128743796,-106.457782197,1.00087,-106.457782197,100,8.97166e-08,1.71819,0.01,3.03745426565,0.00951269,100,17.33,1,-117.632,1.10882,0.5,-106.457782197,99.9112474396,-106.448,3.03745426565,1.00363
0.0125876,0.00304097,0.85697,99.7005515817,-106.537735409,1.003,-106.537735409,100,3.03752e-07,1.94302,0.01,3.86193513607,0.00856484,100,18.39,1,-117.834,1.25948,0.5,-106.537735409,99.7002063461,-106.504,3.86193513607,1.00057
0.0116341,0.00221375,0.921216,99.8060181951,-106.770004843,1.00194,-106.770004843,100,2.21923e-07,1.94046,0.01,3.73269560077,0.00922357,100,18.64,1,-117.838,1.16197,0.5,-106.770004843,99.7807597533,-106.748,3.73269560077,0.998763
0.0112544,0.00258707,0.852076,99.8032870831,-106.378213099,1.00197,-106.378213099,100,2.60718e-07,2.93149,0.01,8.05156281837,0.00855381,100,19.51,1,-117.584,1.12109,0.5,-106.378213099,99.742535887,-106.357,8.05156281837,0.996136
0.0105433,0.00188726,0.848225,99.8175736402,-106.737693532,1.00183,-106.737693532,100,1.88309e-07,2.21427,0.01,5.11583143254,0.00847287,100,18.3,1,-118.192,1.05549,0.5,-106.737693532,99.8139161549,-106.716,5.11583143254,1.00111
0.0113505,0.00445503,0.70293,99.576900071,-106.549834682,1.00425,-106.549834682,100,4.41731e-07,1.98129,0.01,4.1832784939,0.00699947,100,19.52,1,-117.827,1.13989,0.5,-106.549834682,99.5646209132,-106.502,4.1832784939,1.00426
0.0117065,0.00483249,0.859489,99.5061587808,-106.721801561,1.00496,-106.721801561,100,4.77559e-07,2.66641,0.01,7.08657362783,0.00854413,100,22.2,1,-117.919,1.1776,0.5,-106.721801561,99.5294471156,-106.666,7.08657362783,1.00594
0.0125844,0.00625819,0.731432,99.5324520738,-106.41699625,1.0047,-106.41699625,100,6.24655e-07,2.24117,0.01,4.89180587112,0.00730751,100,18.46,1,-117.709,1.25961,0.5,-106.41699625,99.3853882444,-106.365,4.89180587112,1.00093
0.0132855,0.00487917,0.817237,99.6126337379,-106.817856841,1.00389,-106.817856841,100,4.91294e-07,2.32077,0.01,5.43057076895,0.00820061,100,19.22,1,-118.178,1.32397,0.5,-106.817856841,99.515987372,-106.773,5.43057076895,0.996557
0.011861,0.00575157,0.773952,99.5482559847,-106.63598354,1.00454,-106.63598354,100,5.79869e-07,2.4374,0.01,6.19566878852,0.00777117,100,22.42,1,-117.959,1.18127,0.5,-106.63598354,99.4292021757,-106.581,6.19566878852,0.995928
0.0111455,0.00211441,0.838584,99.7952489817,-106.752748779,1.00205,-106.752748779,100,2.10064e-07,1.91901,0.01,3.75051981824,0.00835849,100,18.53,1,-117.871,1.11819,0.5,-106.752748779,99.7924694227,-106.729,3.75051981824,1.00327
0.0126236,0.00537664,0.85443,99.4543566873,-106.679901126,1.00549,-106.679901126,100,5.36947e-07,2.83716,0.01,7.30844477148,0.0085386,100,19.48,1,-118.053,1.2632,0.5,-106.679901126,99.4712525521,-106.618,7.30844477148,1.00067
0.0110072,0.00176749,0.898736,99.8385536694,-106.710051947,1.00162,-106.710051947,100,1.76483e-07,1.91753,0.01,3.73836968168,0.00898059,100,18.86,1,-117.922,1.10155,0.5,-106.710051947,99.8255821816,-106.692,3.73836968168,1.00075
0.0116285,0.0092413,0.583438,99.2988738657,-106.490740043,1.00706,-106.490740043,100,9.41067e-07,3.38173,0.01,9.73292467198,0.0058876,100,20.95,1,-117.73,1.15234,0.5,-106.490740043,99.0769257571,-106.411,9.73292467198,0.990961
0.0125338,0.00526758,0.804083,99.5310821654,-106.441681986,1.00471,-106.441681986,100,5.36022e-07,1.87908,0.01,3.80514117668,0.00811123,100,17.17,1,-117.526,1.2425,0.5,-106.441681986,99.4721319267,-106.388,3.80514117668,0.991321
0.0114332,0.00359803,0.815943,99.7583520753,-106.906411547,1.00242,-106.906411547,100,3.57945e-07,1.96755,0.01,4.00753626357,0.00813835,100,18.95,1,-118.108,1.14629,0.5,-106.906411547,99.6469089951,-106.879,4.00753626357,1.00259
0.0111285,0.00278305,0.870336,99.6904448619,-106.624113143,1.00311,-106.624113143,100,2.7751e-07,2.38097,0.01,5.66939311568,0.00869093,100,21.52,1,-117.831,1.11445,0.5,-106.624113143,99.7260127499,-106.589,5.66939311568,1.00143
0.013023,0.00557395,0.880069,99.5435426341,-106.400784716,1.00459,-106.400784716,100,5.51734e-07,2.12903,0.01,4.55743326221,0.00875589,100,17.81,1,-117.616,1.30897,0.5,-106.400784716,99.4567622434,-106.349,4.55743326221,1.00512
0.0108012,0.00130564,0.86295,99.8603627616,-106.642125633,1.0014,-106.642125633,100,1.31004e-07,2.12278,0.01,4.65121930468,0.00864403,100,21.0,1,-117.963,1.0783,0.5,-106.642125633,99.8704830286,-106.624,4.65121930468,0.998319
0.0123868,0.00228978,0.921255,99.8145093457,-106.117919173,1.00186,-106.117919173,100,2.2758e-07,1.81898,0.01,3.34961671098,0.00918439,100,19.55,1,-117.418,1.24248,0.5,-106.117919173,99.7752284421,-106.098,3.34961671098,1.00307
0.0137261,0.0102811,0.893001,99.2174829635,-106.841766763,1.00789,-106.841766763,100,1.0075e-06,2.50367,0.01,5.75916408382,0.00884005,100,21.96,1,-118.282,1.38657,0.5,-106.841766763,99.012429823,-106.753,5.75916408382,1.01018
0.0103845,0.000237004,0.942535,99.9759374359,-106.593166873,1.00024,-106.593166873,100,2.37809e-08,1.9115,0.01,3.67809006675,0.00944133,100,19.14,1,-117.825,1.03669,0.5,-106.593166873,99.9764925051,-106.59,3.67809006675,0.998307
0.0118182,0.00381183,0.825815,99.6161588309,-106.119303714,1.00385,-106.119303714,100,3.76109e-07,2.57578,0.01,6.35458948408,0.008203,100,20.44,1,-117.258,1.18977,0.5,-106.119303714,99.6290585182,-106.075,6.35458948408,1.00672
0.0109786,0.00183593,0.860274,99.7898830528,-106.628563559,1.00211,-106.628563559,100,1.81662e-07,1.8523,0.01,3.46931410262,0.00855738,100,18.27,1,-117.698,1.10368,0.5,-106.628563559,99.8204548146,-106.605,3.46931410262,1.0053
0.0109287,0.00113714,0.886092,99.8472405094,-106.568436919,1.00153,-106.568436919,100,1.13462e-07,2.15332,0.01,4.69581078116,0.00885113,100,18.54,1,-117.735,1.09408,0.5,-106.568436919,99.8878034428,-106.552,4.69581078116,1.00111
0.0109137,0.000986055,0.871701,99.9155162863,-106.460399381,1.00085,-106.460399381,100,9.76968e-08,1.89469,0.01,3.58917968659,0.00867676,100,18.35,1,-117.77,1.09643,0.5,-106.460399381,99.9034115775,-106.451,3.58917968659,1.00464
0.0125785,0.00630816,0.844887,99.4440404642,-106.205777612,1.00559,-106.205777612,100,6.1131e-07,3.06596,0.01,9.05879129028,0.00831721,100,20.34,1,-117.351,1.27776,0.5,-106.205777612,99.3984468766,-106.14,9.05879129028,1.01583
0.0134284,0.00702415,0.874128,99.6447473218,-106.938319844,1.00357,-106.938319844,100,6.83176e-07,1.9862,0.01,4.06250797439,0.00862074,100,17.4,1,-118.223,1.36162,0.5,-106.938319844,99.3282062268,-106.899,4.06250797439,1.01398
0.0119072,0.00684177,0.751614,99.464274069,-106.548859833,1.00539,-106.548859833,100,6.91849e-07,2.09405,0.01,4.51834685291,0.00755817,100,20.41,1,-117.854,1.1841,0.5,-106.548859833,99.3197456309,-106.489,4.51834685291,0.99444
0.0111304,0.00281027,0.745867,99.7867373672,-106.453513387,1.00214,-106.453513387,100,2.83512e-07,1.83249,0.01,3.41253377825,0.00749158,100,20.14,1,-117.626,1.10815,0.5,-106.453513387,99.7200830953,-106.428,3.41253377825,0.995608
0.0113862,0.00525695,0.778465,99.5856123703,-106.820369387,1.00416,-106.820369387,100,5.33725e-07,2.12556,0.01,4.56662690849,0.00784388,100,17.93,1,-118.087,1.13003,0.5,-106.820369387,99.4743994712,-106.775,4.56662690849,0.992449
0.0117529,0.0102799,0.578416,98.9885327713,-106.859326836,1.01022,-106.859326836,100,1.05939e-06,1.99216,0.01,4.33948065395,0.00587184,100,19.06,1,-118.031,1.15774,0.5,-106.859326836,98.9620694956,-106.802,4.33948065395,0.985068
0.0108375,0.00262449,0.845159,99.7542475129,-106.447010334,1.00246,-106.447010334,100,2.62264e-07,1.72425,0.01,3.06190962277,0.00844861,100,17.4,1,-117.679,1.08414,0.5,-106.447010334,99.7410550122,-106.42,3.06190962277,1.00035
0.0116278,0.00150644,0.945029,99.8341692312,-106.400384809,1.00166,-106.400384809,100,1.49412e-07,1.9931,0.01,4.01688921845,0.00941157,100,18.56,1,-117.655,1.16756,0.5,-106.400384809,99.8523345665,-106.381,4.01688921845,1.00412
0.011275,0.0011313,0.877867,99.8942421955,-106.449282982,1.00106,-106.449282982,100,1.12903e-07,1.97648,0.01,3.92180740275,0.00876985,100,20.6,1,-117.644,1.12863,0.5,-106.449282982,99.8883666307,-106.438,3.92180740275,1.00101
0.0123932,0.00473284,0.904971,99.5021221548,-106.357713609,1.005,-106.357713609,100,4.70522e-07,2.13103,0.01,4.54917599928,0.00902326,100,20.28,1,-117.646,1.24295,0.5,-106.357713609,99.5363381014,-106.299,4.54917599928,1.00293
0.0169137,0.0268264,0.839272,98.3803254548,-106.435561877,1.01646,-106.435561877,100,2.51331e-06,4.00018,0.01,8.26282408764,0.00812354,100,19.91,1,-117.528,1.74741,0.5,-106.435561877,97.5722402705,-106.271,8.26282408764,1.03314
0.0114978,0.00226834,0.896813,99.8174904979,-106.338382674,1.00183,-106.338382674,100,2.26321e-07,1.8732,0.01,3.59827792827,0.00895798,100,18.86,1,-117.434,1.15109,0.5,-106.338382674,99.7764659621,-106.318,3.59827792827,1.00113
0.0113018,0.00143144,0.874903,99.8775077105,-106.59851928,1.00123,-106.59851928,100,1.42946e-07,2.04749,0.01,4.28737803968,0.00874295,100,19.62,1,-117.902,1.13096,0.5,-106.59851928,99.8586657858,-106.585,4.28737803968,1.00069
0.0109349,0.00222772,0.862848,99.7391726695,-106.053408225,1.00262,-106.053408225,100,2.24906e-07,3.59471,0.01,11.9581439714,0.0086697,100,21.35,1,-117.296,1.08829,0.5,-106.053408225,99.7778351785,-106.025,11.9581439714,0.995245
0.0129858,0.00976224,0.812721,99.0471359588,-106.420247192,1.00962,-106.420247192,100,9.59783e-07,3.86518,0.01,11.2237966719,0.00805849,100,23.01,1,-117.605,1.30966,0.5,-106.420247192,99.0587684795,-106.318,11.2237966719,1.00853
0.0116129,0.00183441,0.909602,99.7863693943,-106.679031866,1.00214,-106.679031866,100,1.81541e-07,2.30213,0.01,5.28719802438,0.0090488,100,20.94,1,-117.96,1.16735,0.5,-106.679031866,99.8205953435,-106.657,5.28719802438,1.00522
0.0109552,0.00354395,0.74986,99.7562048488,-106.737076424,1.00244,-106.737076424,100,3.65548e-07,1.90443,0.01,3.79660599937,0.00761569,100,20.25,1,-117.92,1.07867,0.5,-106.737076424,99.6393972075,-106.708,3.79660599937,0.984626
0.0109996,0.00531382,0.605533,99.5727395107,-106.679964153,1.00429,-106.679964153,100,5.29756e-07,2.69819,0.01,7.50924579766,0.00604605,100,19.54,1,-117.938,1.10164,0.5,-106.679964153,99.4782946018,-106.628,7.50924579766,1.00153
0.0127016,0.00422265,0.817215,99.709084054,-106.657598592,1.00292,-106.657598592,100,4.2222e-07,1.99075,0.01,4.02832645797,0.00817171,100,16.7,1,-117.789,1.27023,0.5,-106.657598592,99.5837467061,-106.626,4.02832645797,1.00005
0.0140734,0.0101844,0.750293,99.0787688808,-106.082121571,1.0093,-106.082121571,100,9.66024e-07,3.15151,0.01,7.9847614136,0.00730732,100,21.32,1,-117.239,1.44501,0.5,-106.082121571,99.0526914105,-105.981,7.9847614136,1.02677
0.0108555,0.00108662,0.912472,99.8797434082,-106.324791309,1.0012,-106.324791309,100,1.08473e-07,2.12443,0.01,4.48084274642,0.00911679,100,19.92,1,-117.468,1.08649,0.5,-106.324791309,99.8927235116,-106.312,4.48084274642,1.00087
0.0118045,0.00236963,0.901814,99.7396944605,-106.618237332,1.00261,-106.618237332,100,2.38727e-07,1.92627,0.01,3.7717825226,0.00905165,100,16.82,1,-117.744,1.17608,0.5,-106.618237332,99.7642224193,-106.591,3.7717825226,0.996298
0.0135965,0.0076835,0.8669,99.4955839877,-106.494862748,1.00507,-106.494862748,100,7.58585e-07,2.1728,0.01,4.67137697228,0.00861374,100,20.18,1,-117.809,1.36838,0.5,-106.494862748,99.2546115787,-106.436,4.67137697228,1.00642
0.0113895,0.00383871,0.752748,99.6627537099,-106.529399802,1.00338,-106.529399802,100,3.7573e-07,1.73627,0.01,3.20334679199,0.00744724,100,17.46,1,-117.675,1.15123,0.5,-106.529399802,99.6293931345,-106.49,3.20334679199,1.01078
0.0113127,0.00519216,0.75565,99.4693337567,-106.557951474,1.00533,-106.557951474,100,5.25963e-07,2.08042,0.01,4.40972116168,0.00760544,100,19.76,1,-117.826,1.12399,0.5,-106.557951474,99.4819933499,-106.499,4.40972116168,0.993565
0.0122189,0.00555138,0.713935,99.4050703576,-106.320120381,1.00598,-106.320120381,100,5.70627e-07,3.58032,0.01,11.9347465856,0.00723827,100,22.44,1,-117.488,1.20519,0.5,-106.320120381,99.4382800911,-106.257,11.9347465856,0.986335
0.0122867,0.00474106,0.890128,99.3306325285,-106.423144904,1.00674,-106.423144904,100,4.80022e-07,3.76741,0.01,11.1252661301,0.00895665,100,19.5,1,-117.642,1.22107,0.5,-106.423144904,99.527070419,-106.35,11.1252661301,0.993818
0.0114374,0.00416817,0.78467,99.5708130054,-106.320698746,1.00431,-106.320698746,100,4.17194e-07,2.13413,0.01,4.62513727192,0.00785025,100,21.63,1,-117.387,1.14323,0.5,-106.320698746,99.5886683751,-106.273,4.62513727192,0.999548
0.011671,0.00345151,0.925638,99.6083637413,-106.502574702,1.00393,-106.502574702,100,3.37076e-07,2.28139,0.01,5.23186826047,0.00914747,100,23.67,1,-117.62,1.181,0.5,-106.502574702,99.6674220562,-106.458,5.23186826047,1.01191
0.0116699,0.00606517,0.768905,99.5259099204,-106.39553342,1.00476,-106.39553342,100,6.17212e-07,2.32298,0.01,5.32558555196,0.00775655,100,20.92,1,-117.694,1.15683,0.5,-106.39553342,99.3926891021,-106.344,5.32558555196,0.991298
0.0117796,0.00249996,0.921401,99.7364096401,-106.455755025,1.00264,-106.455755025,100,2.49436e-07,2.38594,0.01,5.60140992465,0.00920368,100,20.99,1,-117.623,1.17929,0.5,-106.455755025,99.7537083801,-106.426,5.60140992465,1.00112
0.0108593,0.00181518,0.804394,99.8689820591,-106.66298664,1.00131,-106.66298664,100,1.86116e-07,2.03672,0.01,4.21013105157,0.00814518,100,17.41,1,-117.839,1.07244,0.5,-106.66298664,99.8160647235,-106.648,4.21013105157,0.987571
0.0116008,0.00361172,0.848812,99.5985003842,-106.910670755,1.00403,-106.910670755,100,3.55615e-07,2.02623,0.01,4.25358002735,0.00842257,100,20.31,1,-118.15,1.16911,0.5,-106.910670755,99.6491561012,-106.872,4.25358002735,1.00778
0.0122974,0.00726426,0.624113,99.3945641465,-106.358737458,1.00609,-106.358737458,100,7.38401e-07,2.21924,0.01,4.83484576575,0.00629236,100,17.91,1,-117.583,1.21973,0.5,-106.358737458,99.2742931121,-106.29,4.83484576575,0.991858
0.0115413,0.00563772,0.692107,99.452352225,-106.537938444,1.00551,-106.537938444,100,5.65021e-07,2.00378,0.01,4.21627415614,0.00692873,100,20.41,1,-117.698,1.15286,0.5,-106.537938444,99.4437307309,-106.484,4.21627415614,0.998895
0.0105824,0.00259795,0.810228,99.8109345734,-106.711319751,1.00189,-106.711319751,100,2.62116e-07,2.05466,0.01,4.3206712463,0.00813839,100,18.92,1,-117.976,1.05354,0.5,-106.711319751,99.7411778926,-106.689,4.3206712463,0.995563
0.0114113,0.00959259,0.642156,99.3078197346,-106.797054901,1.00697,-106.797054901,100,9.78239e-07,2.05903,0.01,4.58830120528,0.00648477,100,19.39,1,-118.127,1.13001,0.5,-106.797054901,99.0408646797,-106.717,4.58830120528,0.990252
