eRenyi2,MinNormIw,AvgDiscRet,VanillaAvgRet,ESSClassic,MinVanillaIw,VarJ,VarVanillaIw,ESSRenyi,MaxVanillaIw,MaxNormIw,AvgNormIw,BatchSize,IterType,EpsThisIter,Delta,VarDiscRet,AvgEpLen,VarNormIw,Bound,J,VarRet,AvgVanillaIw,AvgRet
1.0,0.002,-39.5378121297,-39.5378121297,500.000006643,1.0,76.5388,,500.0,1.0,0.002,0.002,500,1,100,0.6,5558.90433802,231.57,5.43187e-20,-37.4965,-32.9563,5558.90433802,1.0,-39.5378121297
1.0,0.01,-34.4035062715,-34.4035062715,100.0,1.0,75.2025,,500.0,1.0,0.01,0.01,500,2,100,0.6,5712.53585244,241.62,3.50449e-18,-43.6183,-34.4035,5712.53585244,1.0,-34.4035062715
1.0,0.005,-41.7666856883,-41.7666856883,200.000000102,1.0,75.0366,,500.0,1.0,0.005,0.005,500,2,100,0.6,5634.81274634,222.72,2.1793e-19,-44.6009,-38.0851,5634.81274634,1.0,-41.7666856883
1.0,0.00333333,-32.907071644,-32.907071644,299.999969474,1.0,75.6236,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5937.296458,250.38,5.43914e-20,-41.8038,-36.3591,5937.296458,1.0,-32.907071644
1.0,0.0025,-20.5018725372,-20.5018725372,400.0,1.0,76.2493,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5970.17037325,286.33,5.4346e-20,-37.11,-32.3948,5970.17037325,1.0,-20.5018725372
1.0,0.002,-29.6979594113,-29.6979594113,500.000006643,1.0,76.2173,,500.0,1.0,0.002,0.002,500,1,100,0.6,5842.14953082,259.95,5.43187e-20,-36.1338,-31.8554,5842.14953082,1.0,-29.6979594113
1.0,0.01,-30.6459676195,-30.6459676195,100.0,1.0,76.4409,,500.0,1.0,0.01,0.01,500,2,100,0.6,5902.24157688,258.1,3.50449e-18,-40.276,-30.646,5902.24157688,1.0,-30.6459676195
1.0,0.005,-40.055355599,-40.055355599,200.000000102,1.0,76.2109,,500.0,1.0,0.005,0.005,500,2,100,0.6,5786.56563461,226.67,2.1793e-19,-42.1601,-35.3507,5786.56563461,1.0,-40.055355599
1.0,0.00333333,-28.3407175318,-28.3407175318,299.999969474,1.0,77.0081,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,6203.81757761,264.75,5.43914e-20,-38.5739,-33.014,6203.81757761,1.0,-28.3407175318
1.0,0.0025,-32.0305048297,-32.0305048297,400.0,1.0,76.9,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5922.19074252,250.57,5.4346e-20,-37.5831,-32.7681,5922.19074252,1.0,-32.0305048297
1.0,0.002,-32.7045025835,-32.7045025835,500.000006643,1.0,76.8095,,500.0,1.0,0.002,0.002,500,1,100,0.6,5903.10933945,250.33,5.43187e-20,-37.0621,-32.7554,5903.10933945,1.0,-32.7045025835
1.0,0.01,-30.5497559803,-30.5497559803,100.0,1.0,76.1955,,500.0,1.0,0.01,0.01,500,2,100,0.6,5864.40424974,259.35,3.50449e-18,-40.3343,-30.5498,5864.40424974,1.0,-30.5497559803
1.0,0.005,-37.3841393942,-37.3841393942,200.000000102,1.0,75.931,,500.0,1.0,0.005,0.005,500,2,100,0.6,5759.50355496,236.57,2.1793e-19,-40.8857,-33.9669,5759.50355496,1.0,-37.3841393942
1.0,0.00333333,-22.9676832685,-22.9676832685,299.999969474,1.0,76.2688,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5898.0820252,280.55,5.43914e-20,-35.9496,-30.3005,5898.0820252,1.0,-22.9676832685
1.0,0.0025,-34.3762358769,-34.3762358769,400.0,1.0,76.4835,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5995.63912783,250.28,5.4346e-20,-36.2117,-31.3195,5995.63912783,1.0,-34.3762358769
1.0,0.002,-37.4104151692,-37.4104151692,500.000006643,1.0,76.4431,,500.0,1.0,0.002,0.002,500,1,100,0.6,5847.61857779,237.33,5.43187e-20,-36.9134,-32.5376,5847.61857779,1.0,-37.4104151692
1.0,0.01,-30.1541064554,-30.1541064554,100.0,1.0,76.8961,,500.0,1.0,0.01,0.01,500,2,100,0.6,5972.74363057,259.01,3.50449e-18,-39.4914,-30.1541,5972.74363057,1.0,-30.1541064554
1.0,0.005,-23.8802301295,-23.8802301295,200.000000102,1.0,76.9601,,500.0,1.0,0.005,0.005,500,2,100,0.6,5972.73126521,273.19,2.1793e-19,-33.6197,-27.0172,5972.73126521,1.0,-23.8802301295
1.0,0.00333333,-20.0574020287,-20.0574020287,299.999969474,1.0,77.2465,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,6083.8887054,291.14,5.43914e-20,-30.7048,-24.6972,6083.8887054,1.0,-20.0574020287
1.0,0.0025,-35.0280358496,-35.0280358496,400.0,1.0,76.9244,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5745.85268556,240.41,5.4346e-20,-32.4827,-27.2799,5745.85268556,1.0,-35.0280358496
1.0,0.002,-51.2522571115,-51.2522571115,500.000006643,1.0,76.5323,,500.0,1.0,0.002,0.002,500,1,100,0.6,5208.85758021,196.22,5.43187e-20,-36.7279,-32.0744,5208.85758021,1.0,-51.2522571115
1.0,0.01,-32.2473433302,-32.2473433302,100.0,1.0,76.6336,,500.0,1.0,0.01,0.01,500,2,100,0.6,5932.03418889,254.77,3.50449e-18,-42.1611,-32.2473,5932.03418889,1.0,-32.2473433302
1.0,0.005,-31.8833648655,-31.8833648655,200.000000102,1.0,76.2542,,500.0,1.0,0.005,0.005,500,2,100,0.6,5814.76009366,249.56,2.1793e-19,-39.0754,-32.0654,5814.76009366,1.0,-31.8833648655
1.0,0.00333333,-29.0756516278,-29.0756516278,299.999969474,1.0,76.2801,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5879.38027443,258.8,5.43914e-20,-36.7925,-31.0688,5879.38027443,1.0,-29.0756516278
1.0,0.0025,-38.2544127436,-38.2544127436,400.0,1.0,76.023,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5680.15763165,236.75,5.4346e-20,-37.8221,-32.8652,5680.15763165,1.0,-38.2544127436
1.0,0.002,-38.1448567012,-38.1448567012,500.000006643,1.0,75.8692,,500.0,1.0,0.002,0.002,500,1,100,0.6,5697.33597186,232.13,5.43187e-20,-38.3547,-33.9211,5697.33597186,1.0,-38.1448567012
1.0,0.01,-32.9431401097,-32.9431401097,100.0,1.0,75.0278,,500.0,1.0,0.01,0.01,500,2,100,0.6,5686.03789632,250.38,3.50449e-18,-42.9688,-32.9431,5686.03789632,1.0,-32.9431401097
1.0,0.005,-28.6076316444,-28.6076316444,200.000000102,1.0,75.213,,500.0,1.0,0.005,0.005,500,2,100,0.6,5732.72782929,259.14,2.1793e-19,-37.8646,-30.7754,5732.72782929,1.0,-28.6076316444
1.0,0.00333333,-38.749466244,-38.749466244,299.999969474,1.0,75.7511,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5917.49750416,229.12,5.43914e-20,-39.2217,-33.4334,5917.49750416,1.0,-38.749466244
1.0,0.0025,-27.6876009595,-27.6876009595,400.0,1.0,75.9394,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5886.60364441,259.34,5.4346e-20,-37.0098,-31.997,5886.60364441,1.0,-27.6876009595
1.0,0.00199999,-28.429146521,-28.429146521,500.000128713,0.999993,76.3313,2.93478e-12,500.0,1.00001,0.00200001,0.002,500,1,100,0.6,6116.11582939,264.46,1.18843e-17,-35.767,-31.2834,6116.11582939,1.0,-28.429146521
1.0,0.01,-20.1462067125,-20.1462067125,100.0,1.0,76.8134,,500.0,1.0,0.01,0.01,500,2,100,0.6,5959.90224093,285.25,3.50449e-18,-29.6415,-20.1462,5959.90224093,1.0,-20.1462067125
1.0,0.005,-29.0852390489,-29.0852390489,200.000000102,1.0,77.2692,,500.0,1.0,0.005,0.005,500,2,100,0.6,6061.4279896,259.73,2.1793e-19,-31.5869,-24.6157,6061.4279896,1.0,-29.0852390489
1.0,0.00333333,-33.399482151,-33.399482151,299.999969474,1.0,77.3694,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,6025.81396829,250.4,5.43914e-20,-33.2356,-27.5436,6025.81396829,1.0,-33.399482151
1.0,0.0025,-24.8395789518,-24.8395789518,400.0,1.0,77.2256,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5951.11888081,270.98,5.4346e-20,-31.797,-26.8676,5951.11888081,1.0,-24.8395789518
1.0,0.002,-35.0841641664,-35.0841641664,500.000006643,1.0,77.3029,,500.0,1.0,0.002,0.002,500,1,100,0.6,6029.82744211,245.56,5.43187e-20,-32.9199,-28.5109,6029.82744211,1.0,-35.0841641664
1.0,0.01,-32.9633709428,-32.9633709428,100.0,1.0,77.499,,500.0,1.0,0.01,0.01,500,2,100,0.6,6066.75834633,249.9,3.50449e-18,-43.0774,-32.9634,6066.75834633,1.0,-32.9633709428
1.0,0.005,-11.6029529958,-11.6029529958,200.000000102,1.0,77.0161,,500.0,1.0,0.005,0.005,500,2,100,0.6,5685.5819728,313.22,2.1793e-19,-29.4349,-22.2832,5685.5819728,1.0,-11.6029529958
1.0,0.00333333,-21.3267210493,-21.3267210493,299.999969474,1.0,76.7828,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5882.03548148,286.17,5.43914e-20,-27.8037,-21.9643,5882.03548148,1.0,-21.3267210493
1.0,0.0025,-34.2777309753,-34.2777309753,400.0,1.0,76.8087,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5856.35693876,245.99,5.4346e-20,-30.0997,-25.0427,5856.35693876,1.0,-34.2777309753
1.0,0.00199998,-35.8212848382,-35.8212848382,500.000030907,0.999992,76.8632,3.09714e-12,500.0,1.00001,0.00200002,0.002,500,1,100,0.6,5907.57193669,241.64,1.23813e-17,-31.7215,-27.1984,5907.57193669,1.0,-35.8212848382
1.0,0.01,-21.6527856325,-21.6527856325,100.0,1.0,75.1295,,500.0,1.0,0.01,0.01,500,2,100,0.6,5701.44964784,281.35,3.50449e-18,-31.0211,-21.6528,5701.44964784,1.0,-21.6527856325
1.0,0.005,-24.7219637676,-24.7219637676,200.000000102,1.0,76.3802,,500.0,1.0,0.005,0.005,500,2,100,0.6,6079.52410394,272.55,2.1793e-19,-30.143,-23.1874,6079.52410394,1.0,-24.7219637676
1.0,0.00333333,-42.9969130348,-42.9969130348,299.999969474,1.0,76.4315,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5652.35558818,219.06,5.43914e-20,-35.7922,-29.7906,5652.35558818,1.0,-42.9969130348
1.0,0.0025,-34.4165891815,-34.4165891815,400.0,1.0,76.5317,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5946.48619409,241.18,5.4346e-20,-36.1446,-30.9471,5946.48619409,1.0,-34.4165891815
1.0,0.002,-28.3329726805,-28.3329726805,500.000006643,1.0,76.7306,,500.0,1.0,0.002,0.002,500,1,100,0.6,6064.7302885,258.31,5.43187e-20,-35.0731,-30.4242,6064.7302885,1.0,-28.3329726805
1.0,0.01,-19.6196321032,-19.6196321032,100.0,1.0,76.736,,500.0,1.0,0.01,0.01,500,2,100,0.6,5947.89014425,285.39,3.50449e-18,-29.4704,-19.6196,5947.89014425,1.0,-19.6196321032
1.0,0.005,-25.3326304142,-25.3326304142,200.000000102,1.0,76.6095,,500.0,1.0,0.005,0.005,500,2,100,0.6,5892.21509331,271.82,2.1793e-19,-29.4417,-22.4761,5892.21509331,1.0,-25.3326304142
1.0,0.00333333,-23.9084948484,-23.9084948484,299.999969474,1.0,77.0242,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,6119.97523762,277.8,5.43914e-20,-28.6409,-22.9536,6119.97523762,1.0,-23.9084948484
1.0,0.0025,-37.4526443402,-37.4526443402,400.0,1.0,76.9434,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5783.12594255,232.28,5.4346e-20,-31.5037,-26.5784,5783.12594255,1.0,-37.4526443402
1.0,0.002,-29.9535087042,-29.9535087042,500.000006643,1.0,76.9147,,500.0,1.0,0.002,0.002,500,1,100,0.6,5948.57377106,259.71,5.43187e-20,-31.6588,-27.2534,5948.57377106,1.0,-29.9535087042
1.0,0.01,-22.1614645125,-22.1614645125,100.0,1.0,77.2715,,500.0,1.0,0.01,0.01,500,2,100,0.6,6031.19696247,282.26,3.50449e-18,-31.6268,-22.1615,6031.19696247,1.0,-22.1614645125
1.0,0.005,-46.1260136398,-46.1260136398,200.000000102,1.0,76.5005,,500.0,1.0,0.005,0.005,500,2,100,0.6,5501.62125455,213.85,2.1793e-19,-40.8368,-34.1437,5501.62125455,1.0,-46.1260136398
1.0,0.00333333,-32.3605668119,-32.3605668119,299.999969474,1.0,76.8543,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,6073.73289447,246.65,5.43914e-20,-39.0482,-33.5494,6073.73289447,1.0,-32.3605668119
1.0,0.0025,-30.8219984743,-30.8219984743,400.0,1.0,76.9562,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,6023.95966347,254.62,5.4346e-20,-37.9074,-32.8675,6023.95966347,1.0,-30.8219984743
1.0,0.002,-37.5265703074,-37.5265703074,500.000006643,1.0,76.745,,500.0,1.0,0.002,0.002,500,1,100,0.6,5800.58515047,237.26,5.43187e-20,-38.3072,-33.7993,5800.58515047,1.0,-37.5265703074
1.0,0.01,-35.0967254507,-35.0967254507,100.0,1.0,76.1109,,500.0,1.0,0.01,0.01,500,2,100,0.6,5851.38130413,244.89,3.50449e-18,-44.4843,-35.0967,5851.38130413,1.0,-35.0967254507
1.0,0.005,-27.0644355084,-27.0644355084,200.000000102,1.0,76.3477,,500.0,1.0,0.005,0.005,500,2,100,0.6,5891.74075913,267.72,2.1793e-19,-37.8897,-31.0806,5891.74075913,1.0,-27.0644355084
1.0,0.00333333,-37.1664538192,-37.1664538192,299.999969474,1.0,76.2621,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5823.29825854,237.11,5.43914e-20,-38.6688,-33.1092,5823.29825854,1.0,-37.1664538192
1.0,0.0025,-32.5140371172,-32.5140371172,400.0,1.0,76.618,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,6094.27298912,255.31,5.4346e-20,-37.9594,-32.9604,6094.27298912,1.0,-32.5140371172
1.0,0.002,-37.2789991268,-37.2789991268,500.000006643,1.0,76.4734,,500.0,1.0,0.002,0.002,500,1,100,0.6,5802.67165445,231.98,5.43187e-20,-38.2954,-33.8241,5802.67165445,1.0,-37.2789991268
1.0,0.01,-26.5510256374,-26.5510256374,100.0,1.0,76.2268,,500.0,1.0,0.01,0.01,500,2,100,0.6,5869.21488101,268.91,3.50449e-18,-35.8573,-26.551,5869.21488101,1.0,-26.5510256374
1.0,0.005,-37.8323113863,-37.8323113863,200.000000102,1.0,75.6521,,500.0,1.0,0.005,0.005,500,2,100,0.6,5628.60501323,232.31,2.1793e-19,-39.4839,-32.1917,5628.60501323,1.0,-37.8323113863
1.0,0.00333333,-37.4254926721,-37.4254926721,299.999969474,1.0,75.6322,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5753.50663642,235.58,5.43914e-20,-39.8904,-33.9363,5753.50663642,1.0,-37.4254926721
1.0,0.0025,-40.0329999148,-40.0329999148,400.0,1.0,75.7645,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5830.74037061,232.19,5.4346e-20,-40.6169,-35.4605,5830.74037061,1.0,-40.0329999148
1.0,0.002,-34.8082510449,-34.8082510449,500.000006643,1.0,76.0147,,500.0,1.0,0.002,0.002,500,1,100,0.6,5989.73285231,245.66,5.43187e-20,-39.942,-35.33,5989.73285231,1.0,-34.8082510449
1.0,0.01,-33.5562275354,-33.5562275354,100.0,1.0,75.7921,,500.0,1.0,0.01,0.01,500,2,100,0.6,5802.46440562,245.44,3.50449e-18,-42.7991,-33.5562,5802.46440562,1.0,-33.5562275354
1.0,0.005,-25.8670532477,-25.8670532477,200.000000102,1.0,76.8159,,500.0,1.0,0.005,0.005,500,2,100,0.6,6088.23493824,273.62,2.1793e-19,-36.6435,-29.7116,6088.23493824,1.0,-25.8670532477
1.0,0.00333333,-20.9685164228,-20.9685164228,299.999969474,1.0,77.1823,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,6079.78078869,286.19,5.43914e-20,-32.4571,-26.7973,6079.78078869,1.0,-20.9685164228
1.0,0.0025,-27.0728342309,-27.0728342309,400.0,1.0,77.4165,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,6163.51480193,264.49,5.4346e-20,-31.7677,-26.8662,6163.51480193,1.0,-27.0728342309
1.0,0.002,-23.2893871761,-23.2893871761,500.000006643,1.0,77.4633,,500.0,1.0,0.002,0.002,500,1,100,0.6,6080.13818548,276.7,5.43187e-20,-30.5464,-26.1508,6080.13818548,1.0,-23.2893871761
1.0,0.01,-38.6087707981,-38.6087707981,100.0,1.0,75.913,,500.0,1.0,0.01,0.01,500,2,100,0.6,5820.99571343,232.09,3.50449e-18,-47.8794,-38.6088,5820.99571343,1.0,-38.6087707981
1.0,0.005,-28.2386236909,-28.2386236909,200.000000102,1.0,75.9812,,500.0,1.0,0.005,0.005,500,2,100,0.6,5787.59638894,263.26,2.1793e-19,-40.5149,-33.4237,5787.59638894,1.0,-28.2386236909
1.0,0.00333333,-33.8411507975,-33.8411507975,299.999969474,1.0,76.4382,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,6042.44250915,250.45,5.43914e-20,-39.3528,-33.5629,6042.44250915,1.0,-33.8411507975
1.0,0.0025,-37.7545728094,-37.7545728094,400.0,1.0,76.208,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5746.53936655,236.37,5.4346e-20,-39.625,-34.6108,5746.53936655,1.0,-37.7545728094
1.0,0.002,-27.0183619431,-27.0183619431,500.000006643,1.0,76.1623,,500.0,1.0,0.002,0.002,500,1,100,0.6,5784.51514999,272.89,5.43187e-20,-37.5772,-33.0923,5784.51514999,1.0,-27.0183619431
1.0,0.01,-13.0523318847,-13.0523318847,100.0,1.0,77.462,,500.0,1.0,0.01,0.01,500,2,100,0.6,6060.96519358,309.15,3.50449e-18,-23.7194,-13.0523,6060.96519358,1.0,-13.0523318847
1.0,0.005,-35.1987471624,-35.1987471624,200.000000102,1.0,78.2754,,500.0,1.0,0.005,0.005,500,2,100,0.6,6069.19246467,245.87,2.1793e-19,-31.6757,-24.1255,6069.19246467,1.0,-35.1987471624
1.0,0.00333333,-38.4470954307,-38.4470954307,299.999969474,1.0,78.0005,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5920.61989925,233.14,5.43914e-20,-35.0641,-28.8994,5920.61989925,1.0,-38.4470954307
1.0,0.0025,-34.2251214973,-34.2251214973,400.0,1.0,77.5923,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5867.4071873,244.72,5.4346e-20,-35.5696,-30.2308,5867.4071873,1.0,-34.2251214973
1.0,0.002,-27.135720397,-27.135720397,500.000006643,1.0,77.5122,,500.0,1.0,0.002,0.002,500,1,100,0.6,6010.90713352,268.08,5.43187e-20,-34.387,-29.6118,6010.90713352,1.0,-27.135720397
1.0,0.01,-24.0199854197,-24.0199854197,100.0,1.0,76.0522,,500.0,1.0,0.01,0.01,500,2,100,0.6,5842.36256271,276.07,3.50449e-18,-33.024,-24.02,5842.36256271,1.0,-24.0199854197
1.0,0.005,-36.6495592453,-36.6495592453,200.000000102,1.0,77.5357,,500.0,1.0,0.005,0.005,500,2,100,0.6,6222.10337265,241.61,2.1793e-19,-37.2988,-30.3348,6222.10337265,1.0,-36.6495592453
1.0,0.00333333,-25.5345642194,-25.5345642194,299.999969474,1.0,77.315,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5953.42187323,271.64,5.43914e-20,-34.4208,-28.7347,5953.42187323,1.0,-25.5345642194
1.0,0.0025,-33.2677979884,-33.2677979884,400.0,1.0,77.1092,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5893.9960505,250.73,5.4346e-20,-34.7923,-29.868,5893.9960505,1.0,-33.2677979884
1.0,0.002,-40.3836000965,-40.3836000965,500.000006643,1.0,76.8702,,500.0,1.0,0.002,0.002,500,1,100,0.6,5730.69163996,227.8,5.43187e-20,-36.3755,-31.9711,5730.69163996,1.0,-40.3836000965
1.0,0.01,-42.2973636937,-42.2973636937,100.0,1.0,76.5642,,500.0,1.0,0.01,0.01,500,2,100,0.6,5921.29297238,228.74,3.50449e-18,-52.3049,-42.2974,5921.29297238,1.0,-42.2973636937
1.0,0.005,-32.8952870457,-32.8952870457,200.000000102,1.0,76.5043,,500.0,1.0,0.005,0.005,500,2,100,0.6,5858.1146323,249.77,2.1793e-19,-44.6727,-37.5963,5858.1146323,1.0,-32.8952870457
1.0,0.00333333,-34.9649522075,-34.9649522075,299.999969474,1.0,76.5336,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5920.97304524,246.12,5.43914e-20,-42.4971,-36.7192,5920.97304524,1.0,-34.9649522075
1.0,0.0025,-30.0385199353,-30.0385199353,400.0,1.0,76.4971,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5860.18172344,258.97,5.4346e-20,-40.0528,-35.049,5860.18172344,1.0,-30.0385199353
1.0,0.002,-36.0262850694,-36.0262850694,500.000006643,1.0,76.6219,,500.0,1.0,0.002,0.002,500,1,100,0.6,6006.60365373,241.31,5.43187e-20,-39.72,-35.2445,6006.60365373,1.0,-36.0262850694
1.0,0.01,-34.5645629621,-34.5645629621,100.0,1.0,76.4151,,500.0,1.0,0.01,0.01,500,2,100,0.6,5898.24819005,244.91,3.50449e-18,-44.184,-34.5646,5898.24819005,1.0,-34.5645629621
1.0,0.005,-42.3909381828,-42.3909381828,200.000000102,1.0,75.8624,,500.0,1.0,0.005,0.005,500,2,100,0.6,5697.28400953,224.43,2.1793e-19,-45.5668,-38.4777,5697.28400953,1.0,-42.3909381828
1.0,0.00333333,-33.8737042212,-33.8737042212,299.999969474,1.0,75.8823,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5808.10841213,246.49,5.43914e-20,-42.7312,-36.9431,5808.10841213,1.0,-33.8737042212
1.0,0.0025,-30.700690944,-30.700690944,400.0,1.0,76.1271,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5937.1106896,253.96,5.4346e-20,-40.3952,-35.3825,5937.1106896,1.0,-30.700690944
1.0,0.002,-32.677440713,-32.677440713,500.000006643,1.0,76.1336,,500.0,1.0,0.002,0.002,500,1,100,0.6,5852.98489979,249.39,5.43187e-20,-39.325,-34.8415,5852.98489979,1.0,-32.677440713
1.0,0.01,-37.0295771173,-37.0295771173,100.0,1.0,76.1675,,500.0,1.0,0.01,0.01,500,2,100,0.6,5860.08674465,236.62,3.50449e-18,-46.6636,-37.0296,5860.08674465,1.0,-37.0295771173
1.0,0.005,-30.7058991071,-30.7058991071,200.000000102,1.0,76.5762,,500.0,1.0,0.005,0.005,500,2,100,0.6,5966.02428125,255.28,2.1793e-19,-40.817,-33.8677,5966.02428125,1.0,-30.7058991071
1.0,0.00333333,-40.6801381685,-40.6801381685,299.999969474,1.0,75.927,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5591.85455338,226.43,5.43914e-20,-41.8126,-36.1385,5591.85455338,1.0,-40.6801381685
1.0,0.0025,-32.5889721064,-32.5889721064,400.0,1.0,76.0494,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5888.75861113,249.76,5.4346e-20,-40.165,-35.2511,5888.75861113,1.0,-32.5889721064
1.0,0.002,-29.8149030737,-29.8149030737,500.000006643,1.0,76.2129,,500.0,1.0,0.002,0.002,500,1,100,0.6,5943.74978929,259.83,5.43187e-20,-38.559,-34.1639,5943.74978929,1.0,-29.8149030737
1.0,0.01,-31.6178448112,-31.6178448112,100.0,1.0,75.5327,,500.0,1.0,0.01,0.01,500,2,100,0.6,5762.80981847,254.73,3.50449e-18,-40.8913,-31.6178,5762.80981847,1.0,-31.6178448112
1.0,0.005,-43.8384056882,-43.8384056882,200.000000102,1.0,75.1026,,500.0,1.0,0.005,0.005,500,2,100,0.6,5556.51914294,215.41,2.1793e-19,-44.46,-37.7281,5556.51914294,1.0,-43.8384056882
1.0,0.00333333,-28.9709528412,-28.9709528412,299.999969474,1.0,75.32,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5744.80717446,258.03,5.43914e-20,-40.3554,-34.8091,5744.80717446,1.0,-28.9709528412
1.0,0.0025,-21.4720571291,-21.4720571291,400.0,1.0,75.9988,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,6010.69915971,285.09,5.4346e-20,-36.278,-31.4748,6010.69915971,1.0,-21.4720571291
1.0,0.002,-30.7481276546,-30.7481276546,500.000006643,1.0,76.0727,,500.0,1.0,0.002,0.002,500,1,100,0.6,5890.44404555,255.08,5.43187e-20,-35.7114,-31.3295,5890.44404555,1.0,-30.7481276546
1.0,0.01,-32.2034638915,-32.2034638915,100.0,1.0,75.9819,,500.0,1.0,0.01,0.01,500,2,100,0.6,5831.56365896,255.75,3.50449e-18,-42.0889,-32.2035,5831.56365896,1.0,-32.2034638915
1.0,0.005,-38.1684857953,-38.1684857953,200.000000102,1.0,76.3896,,500.0,1.0,0.005,0.005,500,2,100,0.6,5939.10775227,233.0,2.1793e-19,-42.176,-35.186,5939.10775227,1.0,-38.1684857953
1.0,0.00333333,-24.2922505336,-24.2922505336,299.999969474,1.0,76.3315,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,5787.50869546,276.88,5.43914e-20,-37.2621,-31.5547,5787.50869546,1.0,-24.2922505336
1.0,0.0025,-33.4182815343,-33.4182815343,400.0,1.0,76.2659,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5842.2897027,246.82,5.4346e-20,-36.9633,-32.0206,5842.2897027,1.0,-33.4182815343
1.0,0.002,-37.4358416833,-37.4358416833,500.000006643,1.0,76.1388,,500.0,1.0,0.002,0.002,500,1,100,0.6,5753.71569896,235.81,5.43187e-20,-37.5245,-33.1037,5753.71569896,1.0,-37.4358416833
1.0,0.01,-22.7637196042,-22.7637196042,100.0,1.0,77.4352,,500.0,1.0,0.01,0.01,500,2,100,0.6,6056.77259903,280.92,3.50449e-18,-32.3113,-22.7637,6056.77259903,1.0,-22.7637196042
1.0,0.005,-16.6198072165,-16.6198072165,200.000000102,1.0,77.306,,500.0,1.0,0.005,0.005,500,2,100,0.6,5997.3173419,299.74,2.1793e-19,-26.8071,-19.6918,5997.3173419,1.0,-16.6198072165
1.0,0.00333333,-31.1358508703,-31.1358508703,299.999969474,1.0,77.4202,,500.0,1.0,0.00333333,0.00333333,500,2,100,0.6,6001.94853786,255.11,5.43914e-20,-29.3161,-23.5065,6001.94853786,1.0,-31.1358508703
1.0,0.0025,-20.6682674518,-20.6682674518,400.0,1.0,77.1101,,500.0,1.0,0.0025,0.0025,500,2,100,0.6,5854.73697219,285.57,5.4346e-20,-27.8282,-22.7969,5854.73697219,1.0,-20.6682674518
1.0,0.002,-29.2066040073,-29.2066040073,500.000006643,1.0,77.2106,,500.0,1.0,0.002,0.002,500,1,100,0.6,6051.11367458,259.91,5.43187e-20,-28.579,-24.0789,6051.11367458,1.0,-29.2066040073
1.0,0.01,-38.8958954278,-38.8958954278,100.0,1.0,77.1766,,500.0,1.0,0.01,0.01,500,2,100,0.6,6016.39310324,232.65,3.50449e-18,-48.8162,-38.8959,6016.39310324,1.0,-38.8958954278
1.0,0.005,-30.2802037256,-30.2802037256,200.000000102,1.0,77.5716,,500.0,1.0,0.005,0.005,500,2,100,0.6,6102.37803977,258.41,2.1793e-19,-41.6027,-34.5881,6102.37803977,1.0,-30.2802037256
