J,BatchSize,VarNormIw,AvgNormIw,ESSClassic,MaxNormIw,VarDiscRet,VarVanillaIw,VanillaAvgRet,VarJ,MinNormIw,MinVanillaIw,MaxVanillaIw,AvgDiscRet,AvgEpLen,AvgVanillaIw,AvgRet,Bound,VarRet,ESSRenyi,eRenyi2
4999.8994,100,3.5044917e-18,0.009999998,100.0,0.01,0.009526669043226835,,4999.899680917518,0.09713673,0.01,1.0,1.0,4999.899680917518,500.0,1.0,4999.899680917518,4579.089,0.009526669043226835,100.0,1.0
4999.889,100,3.5044917e-18,0.009999998,100.0,0.01,0.012552386144059721,,4999.889232648831,0.11148372,0.01,1.0,1.0,4999.889232648831,500.0,1.0,4999.889232648831,4579.0786,0.012552386144059721,100.0,1.0
4999.8804,100,3.5044917e-18,0.009999998,100.0,0.01,0.022857106674707126,,4999.880432378358,0.15041591,0.01,1.0,1.0,4999.880432378358,500.0,1.0,4999.880432378358,4579.07,0.022857106674707126,100.0,1.0
4999.8887,100,3.5044917e-18,0.009999998,100.0,0.01,0.014053571040864889,,4999.889002412234,0.11793323,0.01,1.0,1.0,4999.889002412234,500.0,1.0,4999.889002412234,4579.078,0.014053571040864889,100.0,1.0
4999.895,100,3.5044917e-18,0.009999998,100.0,0.01,0.016106311115890285,,4999.894729340924,0.1262351,0.01,1.0,1.0,4999.894729340924,500.0,1.0,4999.894729340924,4579.0845,0.016106311115890285,100.0,1.0
4999.879,100,3.5044917e-18,0.009999998,100.0,0.01,0.012122869186618921,,4999.878961296444,0.109560214,0.01,1.0,1.0,4999.878961296444,500.0,1.0,4999.878961296444,4579.0684,0.012122869186618921,100.0,1.0
4999.8813,100,3.5044917e-18,0.009999998,100.0,0.01,0.015719492978164502,,4999.88112784325,0.124759465,0.01,1.0,1.0,4999.88112784325,500.0,1.0,4999.88112784325,4579.071,0.015719492978164502,100.0,1.0
4999.8813,100,3.5044917e-18,0.009999998,100.0,0.01,0.021505755377052814,,4999.8815272359025,0.14587887,0.01,1.0,1.0,4999.8815272359025,500.0,1.0,4999.8815272359025,4579.071,0.021505755377052814,100.0,1.0
4999.877,100,3.5044917e-18,0.009999998,100.0,0.01,0.020691291766642916,,4999.877005376983,0.1431523,0.01,1.0,1.0,4999.877005376983,500.0,1.0,4999.877005376983,4579.0664,0.020691291766642916,100.0,1.0
4999.8945,100,3.5753822e-10,0.01,99.99964527463911,0.010074795,0.00953665390850708,3.5761905e-06,4999.894197759135,0.09715269,0.009949398,0.9950535,1.0075947,4999.894197759135,500.0,1.0001143,4999.894197759135,4579.0835,0.00953665390850708,99.99972581938579,1.0000027
4999.9004,100,7.958039e-11,0.01,99.99989701222647,0.010020927,0.011449830894449417,7.959544e-07,4999.899639462702,0.106413595,0.009970607,0.99714756,1.00218,4999.899639462702,500.0,1.0000871,4999.899639462702,4579.09,0.011449830894449417,99.99994039539075,1.0000006
4999.877,100,4.5831828e-11,0.01,99.99994277319112,0.010017467,0.01320900072388392,4.5821625e-07,4999.876263079687,0.1143296,0.009981428,0.9980317,1.0016351,4999.876263079687,500.0,0.9998886,4999.876263079687,4579.066,0.01320900072388392,99.99976158198933,1.0000024
4999.887,100,7.685693e-11,0.01,99.99993133859098,0.010030043,0.012121076502309433,7.686319e-07,4999.886539261034,0.109528184,0.0099832965,0.9983748,1.0030497,4999.886539261034,500.0,1.0000453,4999.886539261034,4579.0767,0.012121076502309433,99.99992847447743,1.0000007
4999.8877,100,1.5836889e-10,0.009999999,99.99985886660136,0.010011261,0.07044496647642078,1.5839199e-06,4999.887038758575,0.26201394,0.009907082,0.9907802,1.0011989,4999.887038758575,500.0,1.0000726,4999.887038758575,4579.077,0.07044496647642078,99.99997615814777,1.0000002
4999.893,100,1.6797688e-13,0.01,100.00000381471077,0.010000622,0.01099477556088536,1.679915e-09,4999.892046629961,0.10435404,0.009998519,0.9998484,1.0000587,4999.892046629961,500.0,0.9999965,4999.892046629961,4579.082,0.01099477556088536,99.99980926550052,1.0000019
4999.89,100,3.903764e-12,0.01,99.99998474088555,0.01000271,0.018565079671166655,3.9036323e-08,4999.88981576503,0.13552739,0.0099924905,0.9992276,1.0002495,4999.88981576503,500.0,0.99997854,4999.88981576503,4579.0796,0.018565079671166655,100.0,1.0
4999.9023,100,1.2643653e-10,0.01,99.99987411859533,0.010033996,0.009921044936975038,1.2644422e-06,4999.902005200863,0.09904998,0.009968157,0.9968433,1.0034274,4999.902005200863,500.0,1.0000277,4999.902005200863,4579.092,0.009921044936975038,99.99995231630692,1.0000005
4999.89,100,3.183251e-13,0.01,100.00000381464237,0.010001736,0.010890440281188303,3.1834773e-09,4999.889555232561,0.10383016,0.009998743,0.9998887,1.000188,4999.889555232561,500.0,1.0000144,4999.889555232561,4579.0796,0.010890440281188303,100.0,1.0
4999.89,100,1.05348896e-10,0.01,99.999877923764,0.010018619,0.01740182605802094,1.0533886e-06,4999.889268251153,0.1310684,0.009944738,0.9944246,1.0018123,4999.889268251153,500.0,0.9999506,4999.889268251153,4579.0796,0.01740182605802094,99.99995231630692,1.0000005
4999.8784,100,3.5044917e-18,0.009999998,100.0,0.01,0.012291378777632523,,4999.878704220156,0.11029774,0.01,1.0,1.0,4999.878704220156,500.0,1.0,4999.878704220156,4579.068,0.012291378777632523,100.0,1.0
4999.8896,100,3.5044917e-18,0.009999998,100.0,0.01,0.015336007910045663,,4999.890098572747,0.12320143,0.01,1.0,1.0,4999.890098572747,500.0,1.0,4999.890098572747,4579.079,0.015336007910045663,100.0,1.0
4999.8716,100,2.0834416e-10,0.01,99.9997825306219,0.010024143,0.03193634288162004,2.082812e-06,4999.870472538531,0.17723587,0.009946304,0.9944841,1.0022669,4999.870472538531,500.0,0.9998529,4999.870472538531,4579.0605,0.03193634288162004,99.99989271175451,1.0000011
4999.8955,100,4.4700764e-13,0.01,100.00000762930591,0.010001327,0.0192955421230763,4.4702806e-09,4999.894520547307,0.13817577,0.009997687,0.9997804,1.0001444,4999.894520547307,500.0,1.0000117,4999.894520547307,4579.085,0.0192955421230763,100.0,1.0
4999.895,100,2.530534e-10,0.01,99.99973291344784,0.010035807,0.012299172242707764,2.5294207e-06,4999.894387754079,0.11025545,0.009956713,0.9954541,1.0033617,4999.894387754079,500.0,0.9997818,4999.894387754079,4579.084,0.012299172242707764,99.99976158198933,1.0000024
4999.892,100,1.850485e-11,0.010000002,99.99996948221465,0.010009579,0.01039197019064475,1.8505004e-07,4999.891599612164,0.10141899,0.009987047,0.99869764,1.0009509,4999.891599612164,500.0,0.99999297,4999.891599612164,4579.0815,0.01039197019064475,99.99998807907247,1.0000001
4999.899,100,8.945518e-11,0.010000002,99.99990463012631,0.010025214,0.012306930721067854,8.945038e-07,4999.898498424683,0.110332,0.00996051,0.9960248,1.002495,4999.898498424683,500.0,0.99997365,4999.898498424683,4579.088,0.012306930721067854,99.99976158198933,1.0000024
4958.968,100,2.359114e-06,0.010000002,97.71777053585586,0.01621214,249990.53749618333,0.023530953,4949.906240019188,408.1326,0.0081555685,0.8145159,1.6191447,4949.906240019188,495.01,0.9987236,4949.906240019188,4534.1963,249990.53749618333,98.14369990140713,1.0189141
4999.8877,100,5.92903e-11,0.009999999,99.99996566673545,0.010010175,0.01026518204430004,5.928753e-07,4999.887312033633,0.10076378,0.009977871,0.99775803,1.0009885,4999.887312033633,500.0,0.9999709,4999.887312033633,4579.0767,0.01026518204430004,99.99977350286287,1.0000023
4999.892,100,3.5044917e-18,0.009999998,100.0,0.01,0.01624638614251322,,4999.891948218406,0.12681471,0.01,1.0,1.0,4999.891948218406,500.0,1.0,4999.891948218406,4579.0815,0.01624638614251322,100.0,1.0
4999.888,100,2.587328e-12,0.009999999,100.00001144399499,0.010004329,0.013701645052546651,2.5874115e-08,4999.88736911674,0.116482265,0.009993206,0.9993291,1.0004414,4999.88736911674,500.0,1.0000086,4999.88736911674,4579.0776,0.013701645052546651,100.0,1.0
4999.874,100,1.3068556e-10,0.009999999,99.9998817240148,0.010034718,0.015494317056738403,1.3064e-06,4999.87338080617,0.12375591,0.0099714855,0.99697596,1.003298,4999.87338080617,500.0,0.9998269,4999.87338080617,4579.063,0.015494317056738403,99.9997019776643,1.000003
4999.8765,100,2.0485749e-10,0.01,99.999809233754,0.0100181075,0.01655135655924089,2.0479022e-06,4999.875888907458,0.12779742,0.009944661,0.994301,1.0016445,4999.875888907458,500.0,0.99983406,4999.875888907458,4579.066,0.01655135655924089,99.99992847447743,1.0000007
4999.9053,100,3.1989297e-11,0.010000002,99.99995804017121,0.01001917,0.00956290533364913,3.1991394e-07,4999.904822856257,0.09726594,0.009974194,0.99746287,1.0019606,4999.904822856257,500.0,1.0000435,4999.904822856257,4579.0947,0.00956290533364913,99.99997615814777,1.0000002
4999.8975,100,3.0262075e-13,0.01,100.00000762943397,0.010001434,0.017111245377970107,3.026079e-09,4999.896864866496,0.13014822,0.009998524,0.9998473,1.0001383,4999.896864866496,500.0,0.9999949,4999.896864866496,4579.087,0.017111245377970107,100.0,1.0
4999.8726,100,3.5044917e-18,0.009999998,100.0,0.01,0.01713357114350043,,4999.87198993032,0.1302266,0.01,1.0,1.0,4999.87198993032,500.0,1.0,4999.87198993032,4579.062,0.01713357114350043,100.0,1.0
4999.8896,100,7.050831e-11,0.010000002,99.99992370825197,0.010016838,0.02343295065176337,7.051157e-07,4999.889028217415,0.15196185,0.009961838,0.99621195,1.0017121,4999.889028217415,500.0,1.0000283,4999.889028217415,4579.079,0.02343295065176337,99.99995231630692,1.0000005
4999.8984,100,2.0433448e-11,0.01,99.99998092649457,0.010009576,0.00976392859114939,2.0433484e-07,4999.897780042382,0.09831248,0.009989956,0.99899447,1.0009564,4999.897780042382,500.0,0.99999887,4999.897780042382,4579.088,0.00976392859114939,99.99998807907247,1.0000001
4999.894,100,3.901758e-11,0.01,99.99996185625396,0.010013793,0.011543276720389873,3.9024673e-07,4999.89383800884,0.106858805,0.009978965,0.9979806,1.0014637,4999.89383800884,500.0,1.0000843,4999.89383800884,4579.0835,0.011543276720389873,99.99996423722592,1.0000004
4999.9194,100,1.7274845e-11,0.010000002,99.99995041185954,0.010016354,0.006491178055660974,1.7276713e-07,4999.919417764588,0.08016646,0.009990034,0.9990619,1.0016941,4999.919417764588,500.0,1.0000587,4999.919417764588,4579.109,0.006491178055660974,99.99998807907247,1.0000001
4999.902,100,1.5011341e-11,0.01,99.99998092631995,0.010006095,0.011967588331269749,1.5011314e-07,4999.901361396747,0.10881902,0.0099872425,0.99871397,1.0005993,4999.901361396747,500.0,0.9999897,4999.901361396747,4579.0913,0.011967588331269749,99.99998807907247,1.0000001
4999.9097,100,1.2609181e-12,0.009999999,100.00001144413905,0.010003345,0.008491981254795253,1.2608342e-08,4999.90938828462,0.091717765,0.009995618,0.99955773,1.0003304,4999.90938828462,500.0,0.99999595,4999.90938828462,4579.099,0.008491981254795253,100.0,1.0
4999.905,100,9.858019e-12,0.01,100.0,0.010007263,0.010825693770507393,9.8584906e-08,4999.9043108587175,0.10345914,0.009981382,0.9981694,1.0007576,4999.9043108587175,500.0,1.0000312,4999.9043108587175,4579.094,0.010825693770507393,100.0,1.0
4993.872,100,2.4411447e-06,0.01,97.6402864117415,0.012075379,33215.61133788749,0.024160428,4981.626618447257,60.0691,0.0032898374,0.3272879,1.2013134,4981.626618447257,498.19,0.9948453,4981.626618447257,4569.2734,33215.61133788749,98.22357944432996,1.0180855
4999.897,100,1.09352865e-11,0.01,99.9999923705867,0.01000642,0.013443157519000137,1.0935088e-07,4999.896641743481,0.115313336,0.009989795,0.998977,1.0006396,4999.896641743481,500.0,0.9999975,4999.896641743481,4579.0864,0.013443157519000137,99.99998807907247,1.0000001
4999.885,100,6.600314e-11,0.01,99.99991607903074,0.010018659,0.01937029512633981,6.6007345e-07,4999.884370019686,0.13830175,0.009975835,0.99761105,1.0018935,4999.884370019686,500.0,1.0000277,4999.884370019686,4579.074,0.01937029512633981,99.99995231630692,1.0000005
4999.8804,100,3.5044917e-18,0.009999998,100.0,0.01,0.013304722793615928,,4999.880722767282,0.11478236,0.01,1.0,1.0,4999.880722767282,500.0,1.0,4999.880722767282,4579.07,0.013304722793615928,100.0,1.0
4999.8843,100,3.5044917e-18,0.009999998,100.0,0.01,0.013206150308056375,,4999.883905013393,0.11433561,0.01,1.0,1.0,4999.883905013393,500.0,1.0,4999.883905013393,4579.0737,0.013206150308056375,100.0,1.0
4999.8853,100,3.5044917e-18,0.009999998,100.0,0.01,0.01082917347528456,,4999.884953167298,0.10353321,0.01,1.0,1.0,4999.884953167298,500.0,1.0,4999.884953167298,4579.0747,0.01082917347528456,100.0,1.0
4999.878,100,3.5044917e-18,0.009999998,100.0,0.01,0.018394573384256967,,4999.877316099354,0.13492884,0.01,1.0,1.0,4999.877316099354,500.0,1.0,4999.877316099354,4579.0674,0.018394573384256967,100.0,1.0
4999.8975,100,3.5044917e-18,0.009999998,100.0,0.01,0.011047057279568825,,4999.898138995122,0.10457124,0.01,1.0,1.0,4999.898138995122,500.0,1.0,4999.898138995122,4579.087,0.011047057279568825,100.0,1.0
4999.897,100,3.5044917e-18,0.009999998,100.0,0.01,0.012233856778095686,,4999.897035499455,0.11004437,0.01,1.0,1.0,4999.897035499455,500.0,1.0,4999.897035499455,4579.0864,0.012233856778095686,100.0,1.0
4999.9,100,3.5044917e-18,0.009999998,100.0,0.01,0.017858703454132693,,4999.90002688493,0.13295284,0.01,1.0,1.0,4999.90002688493,500.0,1.0,4999.90002688493,4579.0894,0.017858703454132693,100.0,1.0
4999.908,100,3.5044917e-18,0.009999998,100.0,0.01,0.010082030878891837,,4999.908077032796,0.099911116,0.01,1.0,1.0,4999.908077032796,500.0,1.0,4999.908077032796,4579.0977,0.010082030878891837,100.0,1.0
4999.923,100,3.5044917e-18,0.009999998,100.0,0.01,0.0063707405065216004,,4999.923045505271,0.07940069,0.01,1.0,1.0,4999.923045505271,500.0,1.0,4999.923045505271,4579.1123,0.0063707405065216004,100.0,1.0
4999.87,100,3.5044917e-18,0.009999998,100.0,0.01,0.016556643278559154,,4999.870431205354,0.12804562,0.01,1.0,1.0,4999.870431205354,500.0,1.0,4999.870431205354,4579.0596,0.016556643278559154,100.0,1.0
4999.878,100,3.5044917e-18,0.009999998,100.0,0.01,0.015239079214165766,,4999.877571384758,0.12284647,0.01,1.0,1.0,4999.877571384758,500.0,1.0,4999.877571384758,4579.0674,0.015239079214165766,100.0,1.0
4999.884,100,3.5044917e-18,0.009999998,100.0,0.01,0.013109176626598707,,4999.883544022119,0.11390462,0.01,1.0,1.0,4999.883544022119,500.0,1.0,4999.883544022119,4579.073,0.013109176626598707,100.0,1.0
4999.8916,100,3.5044917e-18,0.009999998,100.0,0.01,0.012320762948084617,,4999.891762207683,0.110445924,0.01,1.0,1.0,4999.891762207683,500.0,1.0,4999.891762207683,4579.081,0.012320762948084617,100.0,1.0
4999.9106,100,3.5044917e-18,0.009999998,100.0,0.01,0.00869650314660832,,4999.910566809406,0.09278464,0.01,1.0,1.0,4999.910566809406,500.0,1.0,4999.910566809406,4579.1,0.00869650314660832,100.0,1.0
4999.9023,100,3.5044917e-18,0.009999998,100.0,0.01,0.012570921737607139,,4999.902367700907,0.11158884,0.01,1.0,1.0,4999.902367700907,500.0,1.0,4999.902367700907,4579.092,0.012570921737607139,100.0,1.0
4999.9053,100,1.6353362e-10,0.01,99.99984743602897,0.010024458,0.011379641021647478,1.6358471e-06,4999.905078755276,0.105969794,0.009953479,0.9955028,1.0026019,4999.905078755276,500.0,1.0001557,4999.905078755276,4579.0947,0.011379641021647478,99.99991655356695,1.0000008
4982.3945,100,6.5945633e-06,0.01,93.87148316657523,0.014350662,248991.76363148596,0.065489165,4949.988418324364,175.27737,0.0020198452,0.20128426,1.4300909,4949.988418324364,495.02,0.99653304,4949.988418324364,4549.4927,248991.76363148596,94.49178077963812,1.0582931
4999.892,100,3.5044917e-18,0.009999998,100.0,0.01,0.011073025160455843,,4999.8916287832135,0.104705006,0.01,1.0,1.0,4999.8916287832135,500.0,1.0,4999.8916287832135,4579.0815,0.011073025160455843,100.0,1.0
4999.9004,100,3.5044917e-18,0.009999998,100.0,0.01,0.012151339365634596,,4999.900115860578,0.109678686,0.01,1.0,1.0,4999.900115860578,500.0,1.0,4999.900115860578,4579.09,0.012151339365634596,100.0,1.0
4999.8906,100,7.364691e-11,0.009999998,99.99993896350261,0.010021352,0.014799949395561845,7.364438e-07,4999.890159384231,0.12096348,0.009982505,0.9982281,1.0021127,4999.890159384231,500.0,0.9999776,4999.890159384231,4579.08,0.014799949395561845,99.99995231630692,1.0000005
4999.8755,100,4.440587e-14,0.01,100.0,0.010000346,0.020762930217374007,4.4412585e-10,4999.8748121406325,0.1433767,0.0099990815,0.9999112,1.0000377,4999.8748121406325,500.0,1.0000031,4999.8748121406325,4579.065,0.020762930217374007,100.0,1.0
4999.897,100,3.5044917e-18,0.009999998,100.0,0.01,0.00973098282242278,,4999.896571831848,0.09814714,0.01,1.0,1.0,4999.896571831848,500.0,1.0,4999.896571831848,4579.0864,0.00973098282242278,100.0,1.0
4999.906,100,3.5044917e-18,0.009999998,100.0,0.01,0.009220471182127725,,4999.905705920697,0.09556509,0.01,1.0,1.0,4999.905705920697,500.0,1.0,4999.905705920697,4579.095,0.009220471182127725,100.0,1.0
4999.8965,100,3.0044658e-11,0.010000002,99.99996948220301,0.010013425,0.00945781431467249,3.0044623e-07,4999.896187123309,0.09673592,0.009982037,0.9981963,1.001335,4999.896187123309,500.0,0.9999926,4999.896187123309,4579.086,0.00945781431467249,99.99998807907247,1.0000001
4999.894,100,5.215774e-11,0.01,99.99995422442385,0.01002303,0.012902355743420454,5.215959e-07,4999.893309281449,0.112954944,0.009976442,0.9976611,1.00232,4999.893309281449,500.0,1.0000169,4999.893309281449,4579.0835,0.012902355743420454,99.99994039539075,1.0000006
4999.886,100,8.490923e-13,0.01,99.999984741293,0.010003615,0.011786817382669294,8.491199e-09,4999.885767592686,0.10800854,0.009997689,0.9997742,1.0003668,4999.885767592686,500.0,1.0000052,4999.885767592686,4579.0757,0.011786817382669294,100.0,1.0
4999.8955,100,3.0170314e-11,0.009999999,99.9999847418576,0.010010331,0.011109388434419831,3.0172492e-07,4999.895056197951,0.1048213,0.009980061,0.9980483,1.0010754,4999.895056197951,500.0,1.0000423,4999.895056197951,4579.085,0.011109388434419831,99.99997615814777,1.0000002
4999.8936,100,3.5044917e-18,0.009999998,100.0,0.01,0.013266081855064775,,4999.893040766184,0.11459793,0.01,1.0,1.0,4999.893040766184,500.0,1.0,4999.893040766184,4579.083,0.013266081855064775,100.0,1.0
4999.8945,100,1.4829823e-11,0.010000002,99.99995040709244,0.010011423,0.011999899574937207,1.4828895e-07,4999.894072320593,0.10894808,0.00998712,0.9986745,1.0011047,4999.894072320593,500.0,0.99996245,4999.894072320593,4579.084,0.011999899574937207,99.99998807907247,1.0000001
4999.902,100,6.921563e-11,0.01,99.99993133578842,0.010008847,0.011080863160687458,6.9216253e-07,4999.901302163607,0.10458255,0.009951669,0.9951713,1.0008892,4999.901302163607,500.0,1.0000044,4999.901302163607,4579.0913,0.011080863160687458,99.99997615814777,1.0000002
4999.8887,100,3.5044917e-18,0.009999998,100.0,0.01,0.01311041645672358,,4999.888545046222,0.11392777,0.01,1.0,1.0,4999.888545046222,500.0,1.0,4999.888545046222,4579.078,0.01311041645672358,100.0,1.0
4999.8936,100,1.3600941e-13,0.01,100.00000381468747,0.010000641,0.012873103644981818,1.3601468e-09,4999.892940318834,0.11287303,0.009998857,0.9998883,1.0000668,4999.892940318834,500.0,1.0000026,4999.892940318834,4579.083,0.012873103644981818,100.0,1.0
4999.8877,100,3.5044917e-18,0.009999998,100.0,0.01,0.012985611784006534,,4999.887486461909,0.113383226,0.01,1.0,1.0,4999.887486461909,500.0,1.0,4999.887486461909,4579.077,0.012985611784006534,100.0,1.0
4999.8843,100,3.5044917e-18,0.009999998,100.0,0.01,0.011912314261292016,,4999.884453402067,0.10859572,0.01,1.0,1.0,4999.884453402067,500.0,1.0,4999.884453402067,4579.0737,0.011912314261292016,100.0,1.0
4999.903,100,3.5044917e-18,0.009999998,100.0,0.01,0.011475182036190818,,4999.9028976742275,0.1065894,0.01,1.0,1.0,4999.9028976742275,500.0,1.0,4999.9028976742275,4579.0923,0.011475182036190818,100.0,1.0
4999.9062,100,3.086219e-10,0.010000002,99.9996947682127,0.010060325,0.008926873900624537,3.0850956e-06,4999.905259024616,0.093915716,0.009968772,0.99669194,1.0058457,4999.905259024616,500.0,0.9998142,4999.905259024616,4579.095,0.008926873900624537,99.99984502816375,1.0000015
4999.9014,100,6.9571925e-14,0.01,99.9999771118832,0.010000528,0.010430819346717883,6.95683e-10,4999.900659154573,0.10162599,0.00999924,0.9999267,1.0000556,4999.900659154573,500.0,1.0000027,4999.900659154573,4579.091,0.010430819346717883,100.0,1.0
4997.3193,100,4.111499e-06,0.01,96.08881090838025,0.012254631,170594.51814338483,0.03753096,4958.605275070868,26.010208,0.0006268743,0.059892878,1.1708331,4958.605275070868,495.88,0.9554209,4958.605275070868,4572.09,170594.51814338483,97.93233912206776,1.0211132
4999.886,100,8.514948e-12,0.01,99.9999771116038,0.010006059,0.012995249596102926,8.5147775e-08,4999.885530401929,0.11344428,0.009991076,0.9990981,1.0005964,4999.885530401929,500.0,0.9999905,4999.885530401929,4579.075,0.012995249596102926,99.99979734461846,1.000002
4999.8955,100,1.1334044e-11,0.01,100.0,0.010006592,0.01163350271742721,1.13334714e-07,4999.89470178627,0.10727219,0.009988724,0.9988606,1.0006473,4999.89470178627,500.0,0.9999882,4999.89470178627,4579.085,0.01163350271742721,99.99998807907247,1.0000001
4999.904,100,3.5044917e-18,0.009999998,100.0,0.01,0.011747199445182353,,4999.903781844539,0.10784699,0.01,1.0,1.0,4999.903781844539,500.0,1.0,4999.903781844539,4579.0933,0.011747199445182353,100.0,1.0
4999.9053,100,3.5044917e-18,0.009999998,100.0,0.01,0.011069706748547457,,4999.905051141698,0.10468378,0.01,1.0,1.0,4999.905051141698,500.0,1.0,4999.905051141698,4579.0947,0.011069706748547457,100.0,1.0
4999.8794,100,3.5044917e-18,0.009999998,100.0,0.01,0.017356479213648968,,4999.879120227048,0.13106973,0.01,1.0,1.0,4999.879120227048,500.0,1.0,4999.879120227048,4579.069,0.017356479213648968,100.0,1.0
4999.9087,100,3.5044917e-18,0.009999998,100.0,0.01,0.0071299058433892774,,4999.909044774502,0.08399904,0.01,1.0,1.0,4999.909044774502,500.0,1.0,4999.909044774502,4579.098,0.0071299058433892774,100.0,1.0
4999.9043,100,3.5044917e-18,0.009999998,100.0,0.01,0.008371370016731538,,4999.904386850273,0.09104035,0.01,1.0,1.0,4999.904386850273,500.0,1.0,4999.904386850273,4579.0938,0.008371370016731538,100.0,1.0
4999.8784,100,3.5044917e-18,0.009999998,100.0,0.01,0.013150611951563964,,4999.878434945238,0.11410908,0.01,1.0,1.0,4999.878434945238,500.0,1.0,4999.878434945238,4579.068,0.013150611951563964,100.0,1.0
4999.902,100,3.5044917e-18,0.009999998,100.0,0.01,0.013366158453855229,,4999.902169416125,0.11504276,0.01,1.0,1.0,4999.902169416125,500.0,1.0,4999.902169416125,4579.0913,0.013366158453855229,100.0,1.0
4999.911,100,3.5044917e-18,0.009999998,100.0,0.01,0.008150624745674497,,4999.911257776044,0.08982382,0.01,1.0,1.0,4999.911257776044,500.0,1.0,4999.911257776044,4579.1006,0.008150624745674497,100.0,1.0
4999.893,100,3.5044917e-18,0.009999998,100.0,0.01,0.009967828110034592,,4999.892807387787,0.09933568,0.01,1.0,1.0,4999.892807387787,500.0,1.0,4999.892807387787,4579.0825,0.009967828110034592,100.0,1.0
4999.891,100,2.3167797e-10,0.010000002,99.99975588066317,0.010041764,0.008864558637873941,2.317169e-06,4999.890313291488,0.09364173,0.009961402,0.99622524,1.0042621,4999.890313291488,500.0,1.0000854,4999.890313291488,4579.08,0.008864558637873941,99.99986886995345,1.0000013
4999.9053,100,7.2039574e-10,0.01,99.99927879358653,0.010023594,0.008717704501793239,7.1993422e-06,4999.904343109664,0.09281549,0.009816871,0.98137057,1.0020362,4999.904343109664,500.0,0.9996776,4999.904343109664,4579.0947,0.008717704501793239,99.99990463265931,1.000001
4999.9004,100,4.4908888e-10,0.010000002,99.99954215860771,0.010023627,0.008901974697529956,4.4893204e-06,4999.899488331222,0.0938259,0.009921926,0.9920208,1.0021892,4999.899488331222,500.0,0.9998268,4999.899488331222,4579.0894,0.008901974697529956,99.99972581938579,1.0000027
4999.8984,100,3.5044917e-18,0.009999998,100.0,0.01,0.01179965585342057,,4999.898414277905,0.1080662,0.01,1.0,1.0,4999.898414277905,500.0,1.0,4999.898414277905,4579.088,0.01179965585342057,100.0,1.0
4999.9004,100,3.5044917e-18,0.009999998,100.0,0.01,0.008428929256418943,,4999.900073287262,0.09135572,0.01,1.0,1.0,4999.900073287262,500.0,1.0,4999.900073287262,4579.09,0.008428929256418943,100.0,1.0
4999.919,100,2.6939477e-11,0.010000002,99.99996185283453,0.010014295,0.010527025943226607,2.693928e-07,4999.918556475571,0.102051444,0.009983393,0.998334,1.0014241,4999.918556475571,500.0,0.99999464,4999.918556475571,4579.1084,0.010527025943226607,99.99998807907247,1.0000001
4999.898,100,3.4826714e-11,0.01,99.99997711260785,0.010014772,0.01095733958176861,3.4829108e-07,4999.897485771548,0.10411272,0.009982004,0.99823475,1.0015117,4999.897485771548,500.0,1.0000345,4999.897485771548,4579.0874,0.01095733958176861,99.99997615814777,1.0000002
4999.901,100,1.8680548e-11,0.01,99.99997711068697,0.010010329,0.0086566220180577,1.867914e-07,4999.899836244489,0.092608534,0.0099889655,0.99884707,1.0009834,4999.899836244489,500.0,0.99995047,4999.899836244489,4579.0903,0.0086566220180577,99.99998807907247,1.0000001
4999.9053,100,3.5044917e-18,0.009999998,100.0,0.01,0.009841552530126037,,4999.905021979867,0.0987054,0.01,1.0,1.0,4999.905021979867,500.0,1.0,4999.905021979867,4579.0947,0.009841552530126037,100.0,1.0
4999.9204,100,3.838684e-12,0.010000003,99.99996948305284,0.0100058885,0.0075535790472620185,3.8386744e-08,4999.919784381377,0.08647062,0.009992815,0.9993019,1.0006093,4999.919784381377,500.0,1.0000205,4999.919784381377,4579.11,0.0075535790472620185,100.0,1.0
4999.9067,100,3.5044917e-18,0.009999998,100.0,0.01,0.00830976995443807,,4999.906555179063,0.09070223,0.01,1.0,1.0,4999.906555179063,500.0,1.0,4999.906555179063,4579.096,0.00830976995443807,100.0,1.0
4999.8994,100,3.5044917e-18,0.009999998,100.0,0.01,0.010310468264949135,,4999.899580698295,0.10105025,0.01,1.0,1.0,4999.899580698295,500.0,1.0,4999.899580698295,4579.089,0.010310468264949135,100.0,1.0
4999.885,100,1.0646981e-12,0.01,99.99999237062744,0.010004676,0.010801534295074345,1.0647025e-08,4999.884381817783,0.10338635,0.009998064,0.99980915,1.0004704,4999.884381817783,500.0,1.0000029,4999.884381817783,4579.074,0.010801534295074345,100.0,1.0
4999.913,100,3.5044917e-18,0.009999998,100.0,0.01,0.00818262266125192,,4999.91306254637,0.09001616,0.01,1.0,1.0,4999.91306254637,500.0,1.0,4999.91306254637,4579.1025,0.00818262266125192,100.0,1.0
4999.9004,100,3.1634374e-13,0.01,100.0,0.010001392,0.010227723193927738,3.163728e-09,4999.900190226809,0.10062606,0.009996656,0.99965876,1.0001323,4999.900190226809,500.0,0.99999315,4999.900190226809,4579.09,0.010227723193927738,100.0,1.0
4999.8813,100,4.9752508e-11,0.01,99.99995041202978,0.010011984,0.010996274884005584,4.975842e-07,4999.880591317356,0.10427765,0.009954997,0.9955615,1.0012605,4999.880591317356,500.0,1.000062,4999.880591317356,4579.071,0.010996274884005584,99.99997615814777,1.0000002
