MaxNormIw,IterType,VarNormIw,MaxVanillaIw,EpsThisIter,AvgRet,AvgVanillaIw,MinVanillaIw,MinNormIw,VanillaAvgRet,AvgEpLen,VarVanillaIw,ESSClassic,Bound,AvgDiscRet,VarDiscRet,eRenyi2,ESSRenyi,Delta,VarRet,BatchSize,J,VarJ,AvgNormIw
0.005,2,2.1793e-19,1.0,100,1302.77591149,1.0,1.0,0.005,1302.77591149,140.88,,200.000000102,1096.67,1302.77591149,70008.3378289,1.0,500.0,0.4,70008.3378289,500,1332.79,299.722,0.005
0.00333333,2,5.43914e-20,1.0,100,1283.71441923,1.0,1.0,0.00333333,1283.71441923,138.89,,299.999969474,1123.64,1283.71441923,65110.4277436,1.0,500.0,0.4,65110.4277436,500,1316.43,286.2,0.00333333
0.0025,2,5.4346e-20,1.0,100,1328.34453639,1.0,1.0,0.0025,1328.34453639,143.78,,400.0,1152.45,1328.34453639,100335.914862,1.0,500.0,0.4,100335.914862,500,1319.41,293.756,0.0025
0.002,1,5.43187e-20,1.0,100,1371.2918401,1.0,1.0,0.002,1371.2918401,148.41,,500.000006643,1168.68,1371.2918401,120680.057166,1.0,500.0,0.4,120680.057166,500,1329.79,305.548,0.002
0.01,2,3.50449e-18,1.0,100,1304.04240075,1.0,1.0,0.01,1304.04240075,141.22,,100.0,960.085,1304.04240075,86621.3769138,1.0,500.0,0.4,86621.3769138,500,1304.04,292.84,0.01
0.005,2,2.1793e-19,1.0,100,1286.12638412,1.0,1.0,0.005,1286.12638412,139.22,,200.000000102,1035.76,1286.12638412,70091.3758144,1.0,500.0,0.4,70091.3758144,500,1295.08,278.663,0.005
0.00333333,2,5.43914e-20,1.0,100,1350.91958367,1.0,1.0,0.00333333,1350.91958367,145.99,,299.999969474,1078.08,1350.91958367,126526.920742,1.0,500.0,0.4,126526.920742,500,1313.7,306.945,0.00333333
0.0025,2,5.4346e-20,1.0,100,1313.71557162,1.0,1.0,0.0025,1313.71557162,142.12,,400.0,1109.65,1313.71557162,125713.700838,1.0,500.0,0.4,125713.700838,500,1313.7,319.023,0.0025
0.002,1,5.43187e-20,1.0,100,1307.94978919,1.0,1.0,0.002,1307.94978919,141.61,,500.000006643,1130.05,1307.94978919,97852.033718,1.0,500.0,0.4,97852.033718,500,1312.55,317.491,0.002
0.01,2,3.50449e-18,1.0,100,1336.11387388,1.0,1.0,0.01,1336.11387388,144.58,,100.0,993.801,1336.11387388,107556.614184,1.0,500.0,0.4,107556.614184,500,1336.11,326.314,0.01
0.005,2,2.1793e-19,1.0,100,1342.4905696,1.0,1.0,0.005,1342.4905696,145.22,,200.000000102,1097.25,1342.4905696,101550.271726,1.0,500.0,0.4,101550.271726,500,1339.3,321.742,0.005
0.00333333,2,5.43914e-20,1.0,100,1318.89078021,1.0,1.0,0.00333333,1318.89078021,142.65,,299.999969474,1134.86,1318.89078021,64307.8995685,1.0,500.0,0.4,64307.8995685,500,1332.5,300.543,0.00333333
0.0025,2,5.4346e-20,1.0,100,1296.4433663,1.0,1.0,0.0025,1296.4433663,140.21,,400.0,1152.33,1296.4433663,75469.1953953,1.0,500.0,0.4,75469.1953953,500,1323.48,294.393,0.0025
0.002,1,5.43187e-20,1.0,100,1338.80314648,1.0,1.0,0.002,1338.80314648,144.82,,500.000006643,1173.46,1338.80314648,102457.734213,1.0,500.0,0.4,102457.734213,500,1326.55,299.429,0.002
0.01,2,3.50449e-18,1.0,100,1282.67265799,1.0,1.0,0.01,1282.67265799,138.78,,100.0,983.534,1282.67265799,78627.8908286,1.0,500.0,0.4,78627.8908286,500,1282.67,279.001,0.01
0.005,2,2.1793e-19,1.0,100,1386.33116745,1.0,1.0,0.005,1386.33116745,150.04,,200.000000102,1068.82,1386.33116745,164341.874422,1.0,500.0,0.4,164341.874422,500,1334.5,350.651,0.005
0.00333333,2,5.43914e-20,1.0,100,1387.61438516,1.0,1.0,0.00333333,1387.61438516,150.06,,299.999969474,1135.28,1387.61438516,114231.283998,1.0,500.0,0.4,114231.283998,500,1352.21,346.834,0.00333333
0.0025,2,5.4346e-20,1.0,100,1301.78942715,1.0,1.0,0.0025,1301.78942715,140.78,,400.0,1151.74,1301.78942715,54596.9894754,1.0,500.0,0.4,54596.9894754,500,1339.6,322.816,0.0025
0.002,1,5.43187e-20,1.0,100,1349.94593254,1.0,1.0,0.002,1349.94593254,145.91,,500.000006643,1173.64,1349.94593254,93107.0672275,1.0,500.0,0.4,93107.0672275,500,1341.67,319.093,0.002
0.01,2,3.50449e-18,1.0,100,1268.30653544,1.0,1.0,0.01,1268.30653544,137.37,,100.0,859.917,1268.30653544,101985.657481,1.0,500.0,0.4,101985.657481,500,1268.31,317.751,0.01
0.005,2,2.1793e-19,1.0,100,1362.36961793,1.0,1.0,0.005,1362.36961793,147.24,,200.000000102,1026.56,1362.36961793,138343.375589,1.0,500.0,0.4,138343.375589,500,1315.34,348.102,0.005
0.00333333,2,5.43914e-20,1.0,100,1359.05320442,1.0,1.0,0.00333333,1359.05320442,146.9,,299.999969474,1094.13,1359.05320442,175817.357522,1.0,500.0,0.4,175817.357522,500,1329.91,373.132,0.00333333
0.0025,2,5.4346e-20,1.0,100,1342.98457639,1.0,1.0,0.0025,1342.98457639,145.35,,400.0,1128.98,1342.98457639,112226.257758,1.0,500.0,0.4,112226.257758,500,1333.18,363.633,0.0025
0.002,1,5.43187e-20,1.0,100,1291.42102544,1.0,1.0,0.002,1291.42102544,139.83,,500.000006643,1142.19,1291.42102544,67178.7301237,1.0,500.0,0.4,67178.7301237,500,1324.83,345.49,0.002
0.01,2,3.50449e-18,1.0,100,1362.4028412,1.0,1.0,0.01,1362.4028412,147.26,,100.0,1002.06,1362.4028412,107210.320567,1.0,500.0,0.4,107210.320567,500,1362.4,325.789,0.01
0.005,2,2.1793e-19,1.0,100,1335.37343833,1.0,1.0,0.005,1335.37343833,144.39,,200.000000102,1090.92,1335.37343833,134419.615652,1.0,500.0,0.4,134419.615652,500,1348.89,346.106,0.005
0.00333333,2,5.43914e-20,1.0,100,1276.68813023,1.0,1.0,0.00333333,1276.68813023,138.32,,299.999969474,1114.19,1276.68813023,85891.3094499,1.0,500.0,0.4,85891.3094499,500,1324.82,330.7,0.00333333
0.0025,2,5.4346e-20,1.0,100,1318.90420924,1.0,1.0,0.0025,1318.90420924,142.68,,400.0,1140.93,1318.90420924,89770.2237363,1.0,500.0,0.4,89770.2237363,500,1323.34,322.872,0.0025
0.002,1,5.43187e-20,1.0,100,1293.06708919,1.0,1.0,0.002,1293.06708919,139.94,,500.000006643,1154.13,1293.06708919,66868.6320616,1.0,500.0,0.4,66868.6320616,500,1317.29,311.101,0.002
0.01,2,3.50449e-18,1.0,100,1353.50314421,1.0,1.0,0.01,1353.50314421,146.41,,100.0,990.174,1353.50314421,135249.511073,1.0,500.0,0.4,135249.511073,500,1353.5,365.919,0.01
0.005,2,2.1793e-19,1.0,100,1361.05454386,1.0,1.0,0.005,1361.05454386,147.2,,200.000000102,1100.37,1361.05454386,156246.099613,1.0,500.0,0.4,156246.099613,500,1357.28,379.874,0.005
0.00333333,2,5.43914e-20,1.0,100,1360.56438848,1.0,1.0,0.00333333,1360.56438848,147.12,,299.999969474,1113.94,1360.56438848,156320.948838,1.0,500.0,0.4,156320.948838,500,1358.37,384.436,0.00333333
0.0025,2,5.4346e-20,1.0,100,1315.89950681,1.0,1.0,0.0025,1315.89950681,142.24,,400.0,1136.07,1315.89950681,50957.1964847,1.0,500.0,0.4,50957.1964847,500,1347.76,351.843,0.0025
0.002,1,5.43187e-20,1.0,100,1320.94661515,1.0,1.0,0.002,1320.94661515,142.83,,500.000006643,1153.06,1320.94661515,76807.7543797,1.0,500.0,0.4,76807.7543797,500,1342.39,338.168,0.002
0.01,2,3.50449e-18,1.0,100,1357.35090495,1.0,1.0,0.01,1357.35090495,146.69,,100.0,1002.85,1357.35090495,106764.814136,1.0,500.0,0.4,106764.814136,500,1357.35,325.111,0.01
0.005,2,2.1793e-19,1.0,100,1290.71005808,1.0,1.0,0.005,1290.71005808,139.64,,200.000000102,1073.36,1290.71005808,86799.6639219,1.0,500.0,0.4,86799.6639219,500,1324.03,311.327,0.005
0.00333333,2,5.43914e-20,1.0,100,1321.90031588,1.0,1.0,0.00333333,1321.90031588,142.97,,299.999969474,1118.65,1321.90031588,83271.9682754,1.0,500.0,0.4,83271.9682754,500,1323.32,303.475,0.00333333
0.0025,2,5.4346e-20,1.0,100,1331.06056635,1.0,1.0,0.0025,1331.06056635,144.11,,400.0,1148.0,1331.06056635,93619.6579089,1.0,500.0,0.4,93619.6579089,500,1325.26,303.735,0.0025
0.002,1,5.43187e-20,1.0,100,1340.89330701,1.0,1.0,0.002,1340.89330701,145.0,,500.000006643,1163.12,1340.89330701,136873.904429,1.0,500.0,0.4,136873.904429,500,1328.38,317.717,0.002
0.01,2,3.50449e-18,1.0,100,1329.41519411,1.0,1.0,0.01,1329.41519411,143.85,,100.0,991.435,1329.41519411,87786.9463025,1.0,500.0,0.4,87786.9463025,500,1329.42,294.803,0.01
0.005,2,2.1793e-19,1.0,100,1345.13351242,1.0,1.0,0.005,1345.13351242,145.37,,200.000000102,1075.36,1345.13351242,154133.228574,1.0,500.0,0.4,154133.228574,500,1337.27,346.139,0.005
0.00333333,2,5.43914e-20,1.0,100,1346.24513867,1.0,1.0,0.00333333,1346.24513867,145.55,,299.999969474,1126.42,1346.24513867,115244.366551,1.0,500.0,0.4,115244.366551,500,1340.26,343.4,0.00333333
0.0025,2,5.4346e-20,1.0,100,1309.79445708,1.0,1.0,0.0025,1309.79445708,141.71,,400.0,1147.45,1309.79445708,102214.514147,1.0,500.0,0.4,102214.514147,500,1332.65,337.513,0.0025
0.002,1,5.43187e-20,1.0,100,1346.65802704,1.0,1.0,0.002,1346.65802704,145.67,,500.000006643,1138.08,1346.65802704,170703.202035,1.0,500.0,0.4,170703.202035,500,1335.45,353.5,0.002
0.01,2,3.50449e-18,1.0,100,1359.73066657,1.0,1.0,0.01,1359.73066657,146.96,,100.0,1026.56,1359.73066657,90929.1538783,1.0,500.0,0.4,90929.1538783,500,1359.73,300.033,0.01
0.005,2,2.1793e-19,1.0,100,1337.78325539,1.0,1.0,0.005,1337.78325539,144.64,,200.000000102,1100.03,1337.78325539,104124.66949,1.0,500.0,0.4,104124.66949,500,1348.76,310.921,0.005
0.00333333,2,5.43914e-20,1.0,100,1326.63027115,1.0,1.0,0.00333333,1326.63027115,143.62,,299.999969474,1138.3,1326.63027115,112882.813007,1.0,500.0,0.4,112882.813007,500,1341.38,319.074,0.00333333
0.0025,2,5.4346e-20,1.0,100,1314.28782434,1.0,1.0,0.0025,1314.28782434,142.36,,400.0,1158.73,1314.28782434,67824.0054876,1.0,500.0,0.4,67824.0054876,500,1334.61,305.418,0.0025
0.002,1,5.43187e-20,1.0,100,1319.90197254,1.0,1.0,0.002,1319.90197254,142.88,,500.000006643,1174.36,1319.90197254,96493.1536461,1.0,500.0,0.4,96493.1536461,500,1331.67,306.21,0.002
0.01,2,3.50449e-18,1.0,100,1342.79654091,1.0,1.0,0.01,1342.79654091,145.4,,100.0,965.431,1342.79654091,113209.849291,1.0,500.0,0.4,113209.849291,500,1342.8,334.78,0.01
0.005,2,2.1793e-19,1.0,100,1293.72386236,1.0,1.0,0.005,1293.72386236,140.04,,200.000000102,1051.42,1293.72386236,98486.6051162,1.0,500.0,0.4,98486.6051162,500,1318.26,324.641,0.005
0.00333333,2,5.43914e-20,1.0,100,1389.2029542,1.0,1.0,0.00333333,1389.2029542,150.23,,299.999969474,1105.27,1389.2029542,178370.170787,1.0,500.0,0.4,178370.170787,500,1341.91,360.89,0.00333333
0.0025,2,5.4346e-20,1.0,100,1365.51408098,1.0,1.0,0.0025,1365.51408098,147.56,,400.0,1142.88,1365.51408098,110402.023866,1.0,500.0,0.4,110402.023866,500,1347.81,353.709,0.0025
0.002,1,5.43187e-20,1.0,100,1319.85828454,1.0,1.0,0.002,1319.85828454,142.86,,500.000006643,1158.92,1319.85828454,48403.3034724,1.0,500.0,0.4,48403.3034724,500,1342.22,331.356,0.002
0.01,2,3.50449e-18,1.0,100,1435.52920968,1.0,1.0,0.01,1435.52920968,155.0,,100.0,1054.48,1435.52920968,178295.02916,1.0,500.0,0.4,178295.02916,500,1435.53,420.133,0.01
0.005,2,2.1793e-19,1.0,100,1351.92644423,1.0,1.0,0.005,1351.92644423,146.16,,200.000000102,1124.29,1351.92644423,151792.440798,1.0,500.0,0.4,151792.440798,500,1393.73,406.375,0.005
0.00333333,2,5.43914e-20,1.0,100,1335.21519311,1.0,1.0,0.00333333,1335.21519311,144.65,,299.999969474,1154.23,1335.21519311,123686.076813,1.0,500.0,0.4,123686.076813,500,1374.22,389.45,0.00333333
0.0025,2,5.4346e-20,1.0,100,1288.71874041,1.0,1.0,0.0025,1288.71874041,139.59,,400.0,1162.32,1288.71874041,70116.2478513,1.0,500.0,0.4,70116.2478513,500,1352.85,363.975,0.0025
0.002,1,5.43187e-20,1.0,100,1314.68817258,1.0,1.0,0.002,1314.68817258,142.24,,500.000006643,1174.81,1314.68817258,82062.2485211,1.0,500.0,0.4,82062.2485211,500,1345.22,349.948,0.002
0.01,2,3.50449e-18,1.0,100,1366.60123535,1.0,1.0,0.01,1366.60123535,147.89,,100.0,984.757,1366.60123535,132102.13882,1.0,500.0,0.4,132102.13882,500,1366.6,361.637,0.01
0.005,2,2.1793e-19,1.0,100,1346.3372991,1.0,1.0,0.005,1346.3372991,145.7,,200.000000102,1086.46,1346.3372991,131794.353025,1.0,500.0,0.4,131794.353025,500,1356.47,361.568,0.005
0.00333333,2,5.43914e-20,1.0,100,1313.6468747,1.0,1.0,0.00333333,1313.6468747,142.17,,299.999969474,1121.74,1313.6468747,76439.9552371,1.0,500.0,0.4,76439.9552371,500,1342.2,335.838,0.00333333
0.0025,2,5.4346e-20,1.0,100,1305.96175995,1.0,1.0,0.0025,1305.96175995,141.22,,400.0,1142.21,1305.96175995,66736.2305688,1.0,500.0,0.4,66736.2305688,500,1333.14,318.361,0.0025
0.002,1,5.43187e-20,1.0,100,1320.16716414,1.0,1.0,0.002,1320.16716414,142.7,,500.000006643,1159.78,1320.16716414,79962.2727042,1.0,500.0,0.4,79962.2727042,500,1330.54,311.356,0.002
0.01,2,3.50449e-18,1.0,100,1351.12189817,1.0,1.0,0.01,1351.12189817,146.09,,100.0,992.41,1351.12189817,95190.0191007,1.0,500.0,0.4,95190.0191007,500,1351.12,306.982,0.01
0.005,2,2.1793e-19,1.0,100,1351.49423488,1.0,1.0,0.005,1351.49423488,146.25,,200.000000102,1020.6,1351.49423488,190035.567953,1.0,500.0,0.4,190035.567953,500,1351.31,375.748,0.005
0.00333333,2,5.43914e-20,1.0,100,1343.78313127,1.0,1.0,0.00333333,1343.78313127,145.3,,299.999969474,1078.78,1343.78313127,144291.288144,1.0,500.0,0.4,144291.288144,500,1348.8,376.501,0.00333333
0.0025,2,5.4346e-20,1.0,100,1428.99988444,1.0,1.0,0.0025,1428.99988444,154.53,,400.0,1135.01,1428.99988444,203525.061457,1.0,500.0,0.4,203525.061457,500,1368.85,397.358,0.0025
0.002,1,5.43187e-20,1.0,100,1286.20201275,1.0,1.0,0.002,1286.20201275,139.15,,500.000006643,1143.16,1286.20201275,72016.8448397,1.0,500.0,0.4,72016.8448397,500,1352.32,376.387,0.002
0.01,2,3.50449e-18,1.0,100,1309.99995535,1.0,1.0,0.01,1309.99995535,141.68,,100.0,986.953,1309.99995535,76312.8194777,1.0,500.0,0.4,76312.8194777,500,1310.0,274.863,0.01
0.005,2,2.1793e-19,1.0,100,1389.17737271,1.0,1.0,0.005,1389.17737271,150.25,,200.000000102,1103.67,1389.17737271,105209.082716,1.0,500.0,0.4,105209.082716,500,1349.59,302.358,0.005
0.00333333,2,5.43914e-20,1.0,100,1371.15394253,1.0,1.0,0.00333333,1371.15394253,148.13,,299.999969474,1155.98,1371.15394253,104837.208384,1.0,500.0,0.4,104837.208384,500,1356.78,309.268,0.00333333
0.0025,2,5.4346e-20,1.0,100,1289.18458979,1.0,1.0,0.0025,1289.18458979,139.68,,400.0,1165.87,1289.18458979,99361.453976,1.0,500.0,0.4,99361.453976,500,1339.88,311.743,0.0025
0.002,1,5.43187e-20,1.0,100,1228.18160151,1.0,1.0,0.002,1228.18160151,133.03,,500.000006643,1161.9,1228.18160151,47194.8906864,1.0,500.0,0.4,47194.8906864,500,1317.54,298.476,0.002
0.01,2,3.50449e-18,1.0,100,1383.72980074,1.0,1.0,0.01,1383.72980074,149.59,,100.0,974.298,1383.72980074,161534.685352,1.0,500.0,0.4,161534.685352,500,1383.73,399.899,0.01
0.005,2,2.1793e-19,1.0,100,1274.27833805,1.0,1.0,0.005,1274.27833805,137.96,,200.000000102,1039.49,1274.27833805,85208.658814,1.0,500.0,0.4,85208.658814,500,1329.0,353.741,0.005
0.00333333,2,5.43914e-20,1.0,100,1335.83723237,1.0,1.0,0.00333333,1335.83723237,144.65,,299.999969474,1094.9,1335.83723237,113171.618263,1.0,500.0,0.4,113171.618263,500,1331.28,347.533,0.00333333
0.0025,2,5.4346e-20,1.0,100,1328.20821633,1.0,1.0,0.0025,1328.20821633,143.54,,400.0,1125.8,1328.20821633,118947.366024,1.0,500.0,0.4,118947.366024,500,1330.51,346.447,0.0025
0.002,1,5.43187e-20,1.0,100,1306.58004333,1.0,1.0,0.002,1306.58004333,141.46,,500.000006643,1142.62,1306.58004333,85611.0175441,1.0,500.0,0.4,85611.0175441,500,1325.73,336.248,0.002
0.01,2,3.50449e-18,1.0,100,1293.82571537,1.0,1.0,0.01,1293.82571537,140.06,,100.0,949.486,1293.82571537,76264.3887216,1.0,500.0,0.4,76264.3887216,500,1293.83,274.776,0.01
0.005,2,2.1793e-19,1.0,100,1308.92201886,1.0,1.0,0.005,1308.92201886,141.59,,200.000000102,1057.89,1308.92201886,73214.804588,1.0,500.0,0.4,73214.804588,500,1301.37,272.12,0.005
0.00333333,2,5.43914e-20,1.0,100,1324.10291999,1.0,1.0,0.00333333,1324.10291999,143.39,,299.999969474,1011.77,1324.10291999,137519.931933,1.0,500.0,0.4,137519.931933,500,1308.95,307.998,0.00333333
0.0025,2,5.4346e-20,1.0,100,1312.03910052,1.0,1.0,0.0025,1312.03910052,141.93,,400.0,1052.36,1312.03910052,72411.6630026,1.0,500.0,0.4,72411.6630026,500,1309.72,298.447,0.0025
0.002,1,5.43187e-20,1.0,100,1320.69159978,1.0,1.0,0.002,1320.69159978,142.88,,500.000006643,1081.72,1320.69159978,105538.009011,1.0,500.0,0.4,105538.009011,500,1311.92,303.599,0.002
0.01,2,3.50449e-18,1.0,100,1352.72460299,1.0,1.0,0.01,1352.72460299,146.38,,100.0,984.619,1352.72460299,123759.130409,1.0,500.0,0.4,123759.130409,500,1352.72,350.031,0.01
0.005,2,2.1793e-19,1.0,100,1406.93503191,1.0,1.0,0.005,1406.93503191,152.02,,200.000000102,1119.54,1406.93503191,149554.777215,1.0,500.0,0.4,149554.777215,500,1379.83,368.816,0.005
0.00333333,2,5.43914e-20,1.0,100,1327.77117716,1.0,1.0,0.00333333,1327.77117716,143.51,,299.999969474,1149.95,1327.77117716,96023.7976549,1.0,500.0,0.4,96023.7976549,500,1362.48,350.676,0.00333333
0.0025,2,5.4346e-20,1.0,100,1410.2009474,1.0,1.0,0.0025,1410.2009474,152.45,,400.0,1190.35,1410.2009474,156152.624067,1.0,500.0,0.4,156152.624067,500,1374.41,362.36,0.0025
0.002,1,5.43187e-20,1.0,100,1345.45006684,1.0,1.0,0.002,1345.45006684,145.42,,500.000006643,1203.99,1345.45006684,77617.4362503,1.0,500.0,0.4,77617.4362503,500,1368.62,347.198,0.002
0.01,2,3.50449e-18,1.0,100,1304.02829247,1.0,1.0,0.01,1304.02829247,141.18,,100.0,955.866,1304.02829247,94975.8285025,1.0,500.0,0.4,94975.8285025,500,1304.03,306.637,0.01
0.005,2,2.1793e-19,1.0,100,1314.98665206,1.0,1.0,0.005,1314.98665206,142.2,,200.000000102,1063.32,1314.98665206,59993.4011204,1.0,500.0,0.4,59993.4011204,500,1309.51,277.019,0.005
0.00333333,2,5.43914e-20,1.0,100,1377.14666284,1.0,1.0,0.00333333,1377.14666284,148.84,,299.999969474,1131.04,1377.14666284,123341.534457,1.0,500.0,0.4,123341.534457,500,1332.05,304.761,0.00333333
0.0025,2,5.4346e-20,1.0,100,1312.89542262,1.0,1.0,0.0025,1312.89542262,142.03,,400.0,1153.18,1312.89542262,58234.1649138,1.0,500.0,0.4,58234.1649138,500,1327.26,290.071,0.0025
0.002,1,5.43187e-20,1.0,100,1299.81962649,1.0,1.0,0.002,1299.81962649,140.52,,500.000006643,1166.07,1299.81962649,87996.0358582,1.0,500.0,0.4,87996.0358582,500,1321.78,291.302,0.002
0.01,2,3.50449e-18,1.0,100,1313.5151261,1.0,1.0,0.01,1313.5151261,142.12,,100.0,981.788,1313.5151261,100665.362035,1.0,500.0,0.4,100665.362035,500,1313.52,315.688,0.01
0.005,2,2.1793e-19,1.0,100,1332.8371585,1.0,1.0,0.005,1332.8371585,144.07,,200.000000102,1039.12,1332.8371585,152018.181417,1.0,500.0,0.4,152018.181417,500,1323.18,353.796,0.005
0.00333333,2,5.43914e-20,1.0,100,1274.61769845,1.0,1.0,0.00333333,1274.61769845,137.95,,299.999969474,1075.06,1274.61769845,48905.7171859,1.0,500.0,0.4,48905.7171859,500,1306.99,316.403,0.00333333
0.0025,2,5.4346e-20,1.0,100,1308.4227475,1.0,1.0,0.0025,1308.4227475,141.64,,400.0,1106.49,1308.4227475,96573.9803361,1.0,500.0,0.4,96573.9803361,500,1307.35,314.62,0.0025
0.002,1,5.43187e-20,1.0,100,1385.35735587,1.0,1.0,0.002,1385.35735587,149.74,,500.000006643,1143.3,1385.35735587,154233.604007,1.0,500.0,0.4,154233.604007,500,1322.95,332.717,0.002
0.01,2,3.50449e-18,1.0,100,1298.68575072,1.0,1.0,0.01,1298.68575072,140.44,,100.0,1015.18,1298.68575072,89789.7375015,1.0,500.0,0.4,89789.7375015,500,1298.69,298.147,0.01
0.005,2,2.1793e-19,1.0,100,1281.46803184,1.0,1.0,0.005,1281.46803184,138.74,,200.000000102,1059.97,1281.46803184,73353.2739935,1.0,500.0,0.4,73353.2739935,500,1290.08,284.306,0.005
0.00333333,2,5.43914e-20,1.0,100,1267.17397521,1.0,1.0,0.00333333,1267.17397521,137.06,,299.999969474,1094.56,1267.17397521,50447.8103233,1.0,500.0,0.4,50447.8103233,500,1282.44,265.802,0.00333333
0.0025,2,5.4346e-20,1.0,100,1327.05588911,1.0,1.0,0.0025,1327.05588911,143.4,,400.0,1130.33,1327.05588911,80811.0568085,1.0,500.0,0.4,80811.0568085,500,1293.6,270.854,0.0025
0.002,1,5.43187e-20,1.0,100,1351.14503062,1.0,1.0,0.002,1351.14503062,146.2,,500.000006643,1127.78,1351.14503062,118504.992382,1.0,500.0,0.4,118504.992382,500,1305.11,287.548,0.002
0.01,2,3.50449e-18,1.0,100,1323.40674185,1.0,1.0,0.01,1323.40674185,143.23,,100.0,997.367,1323.40674185,99056.8600182,1.0,500.0,0.4,99056.8600182,500,1323.41,313.155,0.01
0.005,2,2.1793e-19,1.0,100,1293.97646013,1.0,1.0,0.005,1293.97646013,139.98,,200.000000102,1076.21,1293.97646013,81587.1185698,1.0,500.0,0.4,81587.1185698,500,1308.69,299.392,0.005
0.00333333,2,5.43914e-20,1.0,100,1327.77078729,1.0,1.0,0.00333333,1327.77078729,143.67,,299.999969474,1077.69,1327.77078729,99743.8755176,1.0,500.0,0.4,99743.8755176,500,1315.05,304.554,0.00333333
0.0025,2,5.4346e-20,1.0,100,1282.16604798,1.0,1.0,0.0025,1282.16604798,138.86,,400.0,1101.27,1282.16604798,71106.8142633,1.0,500.0,0.4,71106.8142633,500,1306.83,295.578,0.0025
0.002,1,5.43187e-20,1.0,100,1366.13081854,1.0,1.0,0.002,1366.13081854,147.68,,500.000006643,1134.83,1366.13081854,104020.249474,1.0,500.0,0.4,104020.249474,500,1318.69,301.748,0.002
0.01,2,3.50449e-18,1.0,100,1355.1275236,1.0,1.0,0.01,1355.1275236,146.58,,100.0,1038.44,1355.1275236,136849.698481,1.0,500.0,0.4,136849.698481,500,1355.13,368.078,0.01
0.005,2,2.1793e-19,1.0,100,1349.6849799,1.0,1.0,0.005,1349.6849799,145.81,,200.000000102,1103.36,1349.6849799,121859.207211,1.0,500.0,0.4,121859.207211,500,1352.41,357.866,0.005
0.00333333,2,5.43914e-20,1.0,100,1351.3915429,1.0,1.0,0.00333333,1351.3915429,146.11,,299.999969474,1148.72,1351.3915429,113589.024636,1.0,500.0,0.4,113589.024636,500,1352.07,350.519,0.00333333
0.0025,2,5.4346e-20,1.0,100,1380.68637794,1.0,1.0,0.0025,1380.68637794,149.27,,400.0,1167.09,1380.68637794,147441.498178,1.0,500.0,0.4,147441.498178,500,1359.22,358.877,0.0025
0.002,1,5.43187e-20,1.0,100,1320.43760233,1.0,1.0,0.002,1320.43760233,142.76,,500.000006643,1179.62,1320.43760233,102452.657739,1.0,500.0,0.4,102452.657739,500,1351.47,351.512,0.002
0.01,2,3.50449e-18,1.0,100,1311.11203731,1.0,1.0,0.01,1311.11203731,141.86,,100.0,1029.15,1311.11203731,56368.1885208,1.0,500.0,0.4,56368.1885208,500,1311.11,236.23,0.01
0.005,2,2.1793e-19,1.0,100,1300.5011544,1.0,1.0,0.005,1300.5011544,140.66,,200.000000102,1068.75,1300.5011544,87679.6308605,1.0,500.0,0.4,87679.6308605,500,1305.81,267.08,0.005
0.00333333,2,5.43914e-20,1.0,100,1304.8001014,1.0,1.0,0.00333333,1304.8001014,141.1,,299.999969474,1111.92,1304.8001014,111376.980603,1.0,500.0,0.4,111376.980603,500,1305.47,290.36,0.00333333
0.0025,2,5.4346e-20,1.0,100,1317.90306716,1.0,1.0,0.0025,1317.90306716,142.66,,400.0,1119.37,1317.90306716,133555.235078,1.0,500.0,0.4,133555.235078,500,1308.58,310.348,0.0025
0.002,1,5.43187e-20,1.0,100,1301.88890633,1.0,1.0,0.002,1301.88890633,140.93,,500.000006643,1138.0,1301.88890633,66071.9041107,1.0,500.0,0.4,66071.9041107,500,1307.24,300.237,0.002
0.01,2,3.50449e-18,1.0,100,1327.82186205,1.0,1.0,0.01,1327.82186205,143.59,,100.0,1022.55,1327.82186205,92963.4305139,1.0,500.0,0.4,92963.4305139,500,1327.82,303.371,0.01
0.005,2,2.1793e-19,1.0,100,1352.26429063,1.0,1.0,0.005,1352.26429063,146.34,,200.000000102,1059.02,1352.26429063,129021.894792,1.0,500.0,0.4,129021.894792,500,1340.04,331.711,0.005
0.00333333,2,5.43914e-20,1.0,100,1324.87579701,1.0,1.0,0.00333333,1324.87579701,143.3,,299.999969474,1105.54,1324.87579701,96693.6051855,1.0,500.0,0.4,96693.6051855,500,1334.99,324.522,0.00333333
0.0025,2,5.4346e-20,1.0,100,1334.68293192,1.0,1.0,0.0025,1334.68293192,144.45,,400.0,1136.2,1334.68293192,110739.534829,1.0,500.0,0.4,110739.534829,500,1334.91,326.181,0.0025
0.002,1,5.43187e-20,1.0,100,1370.51643588,1.0,1.0,0.002,1370.51643588,148.2,,500.000006643,1164.3,1370.51643588,152972.756067,1.0,500.0,0.4,152972.756067,500,1342.03,340.01,0.002
0.01,2,3.50449e-18,1.0,100,1329.7817931,1.0,1.0,0.01,1329.7817931,143.75,,100.0,1006.48,1329.7817931,103412.455195,1.0,500.0,0.4,103412.455195,500,1329.78,319.966,0.01
