AvgEpLen,MinVanillaIw,AvgDiscRet,VarDiscRet,VarVanillaIw,AvgRet,eRenyi2,Delta,EpsThisIter,MaxNormIw,VarNormIw,AvgVanillaIw,ESSClassic,VarJ,MinNormIw,J,ESSRenyi,Bound,VanillaAvgRet,MaxVanillaIw,IterType,VarRet,BatchSize,AvgNormIw
124.53,0.193533,-90.5991012612,8200.4712831,0.0858794,-90.5991012612,1.07697,0.5,100,0.0139898,9.00565e-06,0.976533,91.8142279364,82.3479,0.00198184,-87.2745,92.8526773459,-130.564,-90.5991012612,1.36615,1,8200.4712831,100,0.01
123.8,0.845113,-89.6151863682,7052.21597067,0.0351422,-89.6151863682,1.03473,0.5,100,0.0176819,3.5036e-06,1.00151,96.6476701317,78.0966,0.00843835,-88.0192,96.6437954987,-130.452,-89.6151863682,1.77086,1,7052.21597067,100,0.01
117.45,0.843687,-83.9150581682,6031.56060485,0.042239,-83.9150581682,1.04077,0.5,100,0.0221075,4.16515e-06,1.00703,96.0398286472,69.7693,0.008378,-81.9722,96.0827360382,-124.528,-83.9150581682,2.22629,1,6031.56060485,100,0.01
106.11,0.663662,-74.3216414197,2547.48108644,0.0177107,-74.3216414197,1.0158,0.5,100,0.0152584,1.78183e-06,0.996974,98.2665830599,45.4929,0.00665677,-73.6241,98.4444949071,-115.659,-74.3216414197,1.52122,1,2547.48108644,100,0.01
114.69,0.211798,-82.1904503316,4860.20285978,0.0742803,-82.1904503316,1.08355,0.5,100,0.0182003,7.43559e-06,0.999491,93.1434765829,55.7956,0.00211905,-78.5311,92.2896223067,-121.952,-82.1904503316,1.81911,1,4860.20285978,100,0.01
111.59,0.200832,-79.5520310904,4906.89981914,0.0728878,-79.5520310904,1.07196,0.5,100,0.0180371,6.75783e-06,1.03854,93.7292828923,61.3088,0.00193379,-77.1533,93.286640015,-120.342,-79.5520310904,1.87322,1,4906.89981914,100,0.01
125.84,0.204641,-91.2818547592,8207.91034488,0.060544,-91.2818547592,1.06659,0.5,100,0.012867,5.914e-06,1.0118,94.4689616149,82.1299,0.00202254,-88.3136,93.7565753657,-131.394,-91.2818547592,1.30189,1,8207.91034488,100,0.01
122.96,0.131441,-89.0257756144,7086.21905507,0.128706,-89.0257756144,1.12133,0.5,100,0.0163112,1.50204e-05,0.925677,87.0548187053,69.8436,0.00141995,-82.9338,89.1801148286,-127.106,-89.0257756144,1.50989,1,7086.21905507,100,0.01
123.88,0.000826729,-90.193038086,8218.23694364,0.269503,-90.193038086,1.24043,0.5,100,0.0194545,2.8039e-05,0.980393,78.2725801398,69.4474,8.43263e-06,-80.7406,80.6168878409,-127.198,-90.193038086,1.90731,1,8218.23694364,100,0.01
116.8,0.400196,-83.7696186601,6041.07571587,0.0436657,-83.7696186601,1.05564,0.5,100,0.0158853,4.51549e-06,0.983372,95.7209648272,67.946,0.00406963,-81.3338,94.729308149,-124.193,-83.7696186601,1.56212,1,6041.07571587,100,0.01
115.73,0.850495,-82.0997981834,4860.06218876,0.0255791,-82.0997981834,1.03082,0.5,100,0.0163194,2.49134e-06,1.01327,97.5929445443,64.3944,0.00839353,-80.7563,97.0099105302,-123.107,-82.0997981834,1.6536,1,4860.06218876,100,0.01
126.72,0.164141,-92.2045460995,8153.72595017,0.059374,-92.2045460995,1.05768,0.5,100,0.0147752,6.3076e-06,0.97021,94.1225103415,84.4949,0.00169181,-89.2575,94.5463726038,-132.157,-92.2045460995,1.4335,1,8153.72595017,100,0.01
149.38,0.48906,-111.513942908,13002.4788435,0.112531,-111.513942908,1.06656,0.5,100,0.0245062,1.00217e-05,1.05966,90.9740179869,110.677,0.00461527,-109.461,93.7593523429,-152.542,-111.513942908,2.59681,1,13002.4788435,100,0.01
106.03,0.338696,-74.498571147,2598.37717535,0.056809,-74.498571147,1.04118,0.5,100,0.0175925,5.87748e-06,0.983135,94.5012447713,45.6373,0.00344506,-73.126,96.0447718472,-115.687,-74.498571147,1.72958,1,2598.37717535,100,0.01
114.12,0.791157,-81.5662878178,4847.02347724,0.130052,-81.5662878178,1.07833,0.5,100,0.0224628,1.09615e-05,1.08924,90.2104900576,55.0235,0.00726337,-77.6451,92.7360684879,-120.962,-81.5662878178,2.44674,1,4847.02347724,100,0.01
103.6,0.445646,-72.1995708075,1389.62103926,0.0282852,-72.1995708075,1.03309,0.5,100,0.0121473,2.77097e-06,1.01033,97.3299696065,20.4024,0.00441089,-70.455,96.7967647207,-112.853,-72.1995708075,1.22728,1,1389.62103926,100,0.01
116.71,0.862021,-83.7808121184,6015.30041497,0.020039,-83.7808121184,1.02597,0.5,100,0.0154353,1.98584e-06,1.00454,98.0718969393,73.7171,0.00858128,-82.6421,97.4689877508,-124.894,-83.7808121184,1.55053,1,6015.30041497,100,0.01
136.45,0.857127,-100.434860107,10150.2660926,0.0141433,-100.434860107,1.02352,0.5,100,0.0146963,1.4689e-06,0.981248,98.566651925,98.4518,0.00873507,-99.3664,97.7016047269,-141.568,-100.434860107,1.44208,1,10150.2660926,100,0.01
131.41,0.063464,-95.9178696749,9186.80520868,0.153589,-95.9178696749,1.13639,0.5,100,0.0212521,1.41016e-05,1.04363,87.7496721981,82.9056,0.000608109,-89.6781,87.9982468764,-134.146,-95.9178696749,2.21794,1,9186.80520868,100,0.01
115.04,0.133575,-82.2873713069,4889.77007064,0.175721,-82.2873713069,1.14909,0.5,100,0.0155166,1.83046e-05,0.979788,84.6585862929,47.1614,0.0013633,-76.2398,87.0254626472,-120.955,-82.2873713069,1.5203,1,4889.77007064,100,0.01
121.48,0.774746,-87.6197194663,7133.02400589,0.183714,-87.6197194663,1.09183,0.5,100,0.0402085,1.67926e-05,1.04595,85.7451282923,72.4294,0.0074071,-83.847,91.5893687168,-127.435,-87.6197194663,4.20562,1,7133.02400589,100,0.01
114.16,0.778556,-81.6016217233,4878.28526061,0.631407,-81.6016217233,1.09389,0.5,100,0.0757457,5.34277e-05,1.08711,65.4050274565,65.602,0.00716173,-78.4114,91.416973729,-122.04,-81.6016217233,8.23436,1,4878.28526061,100,0.01
116.06,0.0728379,-82.6991661273,4884.8390495,0.140214,-82.6991661273,1.13206,0.5,100,0.0143604,1.52418e-05,0.959127,86.8889780347,53.9878,0.000759418,-77.5534,88.3347505393,-121.936,-82.6991661273,1.37735,1,4884.8390495,100,0.01
120.22,0.00124484,-86.8783323514,7167.2326909,0.445548,-86.8783323514,1.40786,0.5,100,0.020812,4.86505e-05,0.956982,67.4927988057,32.0017,1.3008e-05,-71.0357,71.0300404473,-120.53,-86.8783323514,1.99167,1,7167.2326909,100,0.01
128.78,0.613053,-94.174866101,9262.89428674,0.0383743,-94.174866101,1.0484,0.5,100,0.0176338,3.70165e-06,1.01818,96.4649167408,88.6222,0.00602109,-91.6901,95.3830035668,-134.4,-94.174866101,1.79543,1,9262.89428674,100,0.01
121.08,0.308139,-86.4315201776,5973.26296659,0.066734,-86.4315201776,1.07634,0.5,100,0.0131963,6.49761e-06,1.01344,93.9561467871,70.4504,0.00304054,-83.9409,92.9075004965,-127.218,-86.4315201776,1.33737,1,5973.26296659,100,0.01
117.98,0.786024,-85.3770931756,7196.48431631,0.0839814,-85.3770931756,1.06205,0.5,100,0.0234808,8.09019e-06,1.01885,92.5846142811,75.8959,0.00771479,-82.6991,94.1572520916,-125.687,-85.3770931756,2.39235,1,7196.48431631,100,0.01
121.96,0.844382,-87.9464974384,7105.79554674,0.0378753,-87.9464974384,1.03759,0.5,100,0.0184435,3.69686e-06,1.01219,96.4693178857,75.8409,0.00834215,-86.1239,96.3772899724,-128.614,-87.9464974384,1.86683,1,7105.79554674,100,0.01
130.47,0.0315983,-95.3673596199,9212.87642353,0.225302,-95.3673596199,1.23348,0.5,100,0.0174722,2.13334e-05,1.02767,82.5627183646,80.9748,0.000307476,-86.7444,81.0713163257,-133.073,-95.3673596199,1.79556,1,9212.87642353,100,0.01
111.5,0.0220493,-79.2277751401,4908.58406174,0.203739,-79.2277751401,1.21688,0.5,100,0.0170313,2.26476e-05,0.948475,81.6852550281,46.5427,0.000232471,-73.3543,82.1771486694,-119.37,-79.2277751401,1.61537,1,4908.58406174,100,0.01
118.42,0.761781,-85.0810651822,5988.74986666,0.740778,-85.0810651822,1.10626,0.5,100,0.0717155,5.66314e-05,1.14371,64.0758555878,58.5023,0.00666062,-80.5098,90.3943269063,-124.377,-85.0810651822,8.20217,1,5988.74986666,100,0.01
107.91,0.790663,-76.4042866246,3791.12572134,0.0342975,-76.4042866246,1.03756,0.5,100,0.0172462,3.41235e-06,1.00255,96.7321387963,53.8485,0.00788656,-74.6839,96.3795267405,-117.174,-76.4042866246,1.72901,1,3791.12572134,100,0.01
130.95,0.839371,-96.697998641,10349.5897792,0.0290633,-96.697998641,1.04248,0.5,100,0.0191246,3.03387e-06,0.978756,97.0840808384,96.4867,0.00857589,-94.6571,95.9250475788,-137.248,-96.697998641,1.87183,1,10349.5897792,100,0.01
123.14,0.485467,-89.1774882367,7058.56209053,0.102977,-89.1774882367,1.07942,0.5,100,0.0197007,9.49829e-06,1.04123,91.4049130402,70.1478,0.00466242,-84.6908,92.6421121754,-128.03,-89.1774882367,2.0513,1,7058.56209053,100,0.01
115.62,0.330888,-82.4337737316,4899.20985211,0.0306752,-82.4337737316,1.03265,0.5,100,0.0146691,3.15826e-06,0.985531,96.9681003577,64.2054,0.00335746,-81.3719,96.8381652322,-123.761,-82.4337737316,1.44568,1,4899.20985211,100,0.01
121.89,0.507564,-88.8996546128,8329.90948224,0.0382875,-88.8996546128,1.0395,0.5,100,0.0142599,3.77616e-06,1.00694,96.3963343379,86.6395,0.00504066,-86.8603,96.2005376656,-129.39,-88.8996546128,1.43589,1,8329.90948224,100,0.01
126.0,0.0433679,-91.3517468533,8216.76512968,0.220299,-91.3517468533,1.25064,0.5,100,0.0197694,2.36167e-05,0.965821,81.0500290798,73.949,0.000449026,-81.8431,79.9592645272,-128.493,-91.3517468533,1.90937,1,8216.76512968,100,0.01
120.44,0.026125,-86.5034241626,6005.06122947,0.16319,-86.5034241626,1.15988,0.5,100,0.0181044,1.86954e-05,0.934286,84.382147693,57.52,0.000279625,-79.4901,86.2155021668,-124.416,-86.5034241626,1.69147,1,6005.06122947,100,0.01
121.37,0.326143,-87.5873791651,7094.92581439,0.090327,-87.5873791651,1.09654,0.5,100,0.014851,8.9737e-06,1.00328,91.8408932404,75.6195,0.00325076,-84.6979,91.1960548063,-128.379,-87.5873791651,1.48997,1,7094.92581439,100,0.01
107.29,0.811988,-75.3459608395,2533.87554323,0.0071061,-75.3459608395,1.00865,0.5,100,0.012955,7.08835e-07,1.00125,99.3031613451,47.6743,0.00810974,-74.963,99.1419664899,-116.857,-75.3459608395,1.29712,1,2533.87554323,100,0.01
108.44,0.939074,-76.6585919124,3751.35665816,0.00274529,-76.6585919124,1.00679,0.5,100,0.0119886,2.81788e-07,0.987036,99.721840521,59.1438,0.00951409,-76.3439,99.3255516591,-118.2,-76.6585919124,1.18331,1,3751.35665816,100,0.01
109.79,0.951754,-77.8419429605,3737.63700421,0.0033563,-77.8419429605,1.00327,0.5,100,0.0132037,3.37545e-07,0.997159,99.6669311631,59.6808,0.00954466,-77.7039,99.6743707501,-119.485,-77.8419429605,1.31662,1,3737.63700421,100,0.01
122.86,0.824142,-89.4170172633,8276.0171973,0.0367531,-89.4170172633,1.04786,0.5,100,0.0189986,3.70891e-06,0.995459,96.458255933,84.0992,0.00827901,-87.1688,95.4330386894,-129.87,-89.4170172633,1.89123,1,8276.0171973,100,0.01
135.01,0.80645,-99.5750460921,10184.9533894,0.131517,-99.5750460921,1.08061,0.5,100,0.0354526,1.26105e-05,1.02123,88.90119504,87.2046,0.00789683,-95.4096,92.5406377626,-138.772,-99.5750460921,3.62053,1,10184.9533894,100,0.01
124.37,0.193271,-89.7825151484,7037.79758437,0.148625,-89.7825151484,1.12237,0.5,100,0.0258485,1.51319e-05,0.991059,86.9712314931,70.9297,0.00195015,-84.7322,89.0970643647,-128.925,-89.7825151484,2.56174,1,7037.79758437,100,0.01
101.66,0.80393,-70.1726563631,1365.48777216,0.0043452,-70.1726563631,1.00479,0.5,100,0.0124606,4.349e-07,0.999564,99.5713020924,36.1046,0.00804281,-69.9703,99.5235365358,-111.784,-70.1726563631,1.24552,1,1365.48777216,100,0.01
129.12,0.108328,-93.9171625412,8061.5712765,0.264116,-93.9171625412,1.23751,0.5,100,0.0262232,2.41714e-05,1.04531,80.6909105225,61.9152,0.00103632,-83.7553,80.8072198734,-130.16,-93.9171625412,2.74114,1,8061.5712765,100,0.01
116.21,0.698673,-82.6218670827,4852.836209,0.0256924,-82.6218670827,1.02463,0.5,100,0.0167825,2.5568e-06,1.00243,97.5312883253,65.6642,0.0069698,-81.5518,97.5963464289,-123.776,-82.6218670827,1.68233,1,4852.836209,100,0.01
130.88,0.0282015,-96.4535873626,10363.5876643,0.156155,-96.4535873626,1.16475,0.5,100,0.0156695,1.55938e-05,1.00069,86.6266513668,91.5124,0.000281819,-89.068,85.8555461293,-134.087,-96.4535873626,1.56804,1,10363.5876643,100,0.01
109.09,0.454489,-76.819333564,3722.91566933,0.0306827,-76.819333564,1.02809,0.5,100,0.0184462,3.09587e-06,0.995533,97.0262252662,55.0731,0.00456529,-75.4124,97.2677827533,-117.708,-76.819333564,1.83638,1,3722.91566933,100,0.01
114.7,0.835685,-81.5778281026,4846.00068743,0.00807098,-81.5778281026,1.01156,0.5,100,0.0150581,8.29131e-07,0.986624,99.1858093381,66.1606,0.00847015,-81.0239,98.8572142387,-122.977,-81.5778281026,1.48567,1,4846.00068743,100,0.01
134.33,2.29794e-09,-98.9920872141,10240.8677872,1.41197,-98.9920872141,1.91144,0.5,100,0.027764,0.000127303,1.05316,44.241852358,26.9429,2.18196e-11,-71.324,52.3165385177,-128.996,-98.9920872141,2.92398,1,10240.8677872,100,0.01
108.27,0.835512,-76.6083571656,3717.38204892,0.140018,-76.6083571656,1.04381,0.5,100,0.0235105,1.17477e-05,1.09173,89.5814662271,47.6936,0.0076531,-74.4132,95.8029079123,-117.031,-76.6083571656,2.56672,1,3717.38204892,100,0.01
127.82,0.0682993,-92.900123916,8150.4553713,0.15223,-92.900123916,1.12426,0.5,100,0.0213106,1.57772e-05,0.982281,86.4906957891,83.7078,0.000695313,-88.6816,88.9476552148,-132.911,-92.900123916,2.0933,1,8150.4553713,100,0.01
124.68,0.0059673,-90.6055514047,8223.95460403,0.407056,-90.6055514047,1.21564,0.5,100,0.0240203,3.51398e-05,1.07629,74.1903897607,73.5658,5.54435e-05,-83.5984,82.2615218828,-129.594,-90.6055514047,2.58527,1,8223.95460403,100,0.01
117.45,0.837475,-83.9760060801,4864.68095671,0.0648504,-83.9760060801,1.04968,0.5,100,0.0194164,6.20148e-06,1.02261,94.2156425313,61.2124,0.0081896,-81.5684,95.2671836176,-124.306,-83.9760060801,1.98554,1,4864.68095671,100,0.01
115.19,0.0204094,-82.8997383052,6082.81319303,0.321441,-82.8997383052,1.27068,0.5,100,0.0316035,3.20382e-05,1.00165,75.9198395838,47.9875,0.000203758,-72.0852,78.6977719863,-119.107,-82.8997383052,3.16557,1,6082.81319303,100,0.01
123.7,0.00223707,-89.3260081431,7065.10281324,0.695394,-89.3260081431,1.53284,0.5,100,0.0286618,8.54147e-05,0.902296,54.1827519627,43.4674,2.4793e-05,-75.4654,65.2384768682,-127.111,-89.3260081431,2.58614,1,7065.10281324,100,0.01
117.95,0.552163,-84.6725402528,6045.33250807,0.286809,-84.6725402528,1.08401,0.5,100,0.0185971,2.18155e-05,1.14661,82.2386478923,58.8969,0.00481563,-80.1762,92.250213096,-123.607,-84.6725402528,2.13235,1,6045.33250807,100,0.01
134.07,0.398512,-98.3305940825,10256.5086219,7.37743,-98.3305940825,1.31474,0.5,100,0.198959,0.000379054,1.39509,21.0409786508,105.528,0.00285653,-85.8515,76.0608968968,-133.682,-98.3305940825,27.7566,1,10256.5086219,100,0.01
124.68,0.780733,-89.9512237082,7044.16547759,0.00209842,-89.9512237082,1.00132,0.5,100,0.0104345,2.11757e-07,0.995469,99.7907651264,83.5295,0.00784286,-89.8909,99.8681022281,-131.633,-89.9512237082,1.03872,1,7044.16547759,100,0.01
113.39,0.549538,-80.9059730652,4890.38387425,0.00994969,-80.9059730652,1.00807,0.5,100,0.0125153,1.02193e-06,0.986722,98.9984404254,68.7918,0.00556934,-80.6175,99.1998482546,-122.5,-80.9059730652,1.23491,1,4890.38387425,100,0.01
127.53,0.000946519,-93.5092536281,9321.01469858,0.443521,-93.5092536281,1.26893,0.5,100,0.0181365,4.36804e-05,1.00766,69.8111199718,90.9276,9.39324e-06,-83.5277,78.8065191228,-130.517,-93.5092536281,1.82754,1,9321.01469858,100,0.01
109.22,0.832279,-77.4315037264,3767.68867163,0.0781257,-77.4315037264,1.04237,0.5,100,0.0174905,7.48946e-06,1.02134,93.097205501,52.1726,0.00814886,-75.4367,95.9352938869,-118.025,-77.4315037264,1.78638,1,3767.68867163,100,0.01
121.04,0.221326,-87.5892095536,7130.84929937,0.0251856,-87.5892095536,1.01835,0.5,100,0.0120075,2.67223e-06,0.97082,97.4226790169,81.6334,0.00227979,-86.9619,98.1983408867,-129.057,-87.5892095536,1.16572,1,7130.84929937,100,0.01
116.57,0.309992,-84.0747794797,6067.92096192,0.130681,-84.0747794797,1.06803,0.5,100,0.0146388,1.21452e-05,1.0373,89.2667847114,69.1647,0.00298846,-80.755,93.6300570434,-123.865,-84.0747794797,1.51848,1,6067.92096192,100,0.01
146.14,0.00139769,-109.385699329,13142.9199621,0.802529,-109.385699329,1.40757,0.5,100,0.0447701,7.78475e-05,1.01533,56.4751559187,87.1043,1.37658e-05,-92.6087,71.0443697014,-142.099,-109.385699329,4.54565,1,13142.9199621,100,0.01
132.86,0.3502,-98.1285192521,10253.456677,0.123598,-98.1285192521,1.06588,0.5,100,0.0135685,1.29618e-05,0.976504,88.6272324955,97.5073,0.00358627,-94.8352,93.8188295999,-137.902,-98.1285192521,1.32497,1,10253.456677,100,0.01
115.4,0.1496,-81.8774117716,4876.14098436,0.15651,-81.8774117716,1.05874,0.5,100,0.0119856,1.45303e-05,1.03785,87.4239963658,59.3524,0.00144145,-77.3042,94.4515535693,-120.226,-81.8774117716,1.24393,1,4876.14098436,100,0.01
108.23,0.0237257,-76.8215548021,3749.89315474,0.188088,-76.8215548021,1.09853,0.5,100,0.0141211,1.86401e-05,1.00451,84.4211979462,32.1202,0.000236191,-70.9613,91.0308946534,-114.681,-76.8215548021,1.41849,1,3749.89315474,100,0.01
115.29,0.793155,-82.7256539275,4846.92943916,7.65158,-82.7256539275,1.17098,0.5,100,0.077691,0.00031033,1.57023,24.5563645593,46.5286,0.00505119,-74.2477,85.3989045137,-119.387,-82.7256539275,12.1993,1,4846.92943916,100,0.01
120.6,0.156231,-87.862690924,8338.22562467,0.122868,-87.862690924,1.05607,0.5,100,0.012839,1.09141e-05,1.06102,90.248691567,84.0769,0.00147245,-83.0794,94.6911017021,-125.947,-87.862690924,1.36224,1,8338.22562467,100,0.01
128.94,0.00281427,-93.3346688035,8084.05257223,0.4324,-93.3346688035,1.2055,0.5,100,0.0168846,4.83345e-05,0.945832,67.6355986239,86.1816,2.97545e-05,-85.5221,82.9528931334,-131.323,-93.3346688035,1.597,1,8084.05257223,100,0.01
116.59,0.576599,-83.8918864049,6107.10778002,9.39133,-83.8918864049,1.27495,0.5,100,0.141155,0.000537981,1.32123,15.8077581921,64.1989,0.00436409,-72.3416,78.4346300633,-119.443,-83.8918864049,18.6499,1,6107.10778002,100,0.01
111.99,0.386118,-79.9029542519,4913.06949877,0.775771,-79.9029542519,1.1033,0.5,100,0.0333175,5.98919e-05,1.13811,62.7773890125,47.6144,0.00339264,-74.041,90.6372597376,-117.857,-79.9029542519,3.79188,1,4913.06949877,100,0.01
124.3,0.863915,-90.0696937165,7050.63548968,0.237977,-90.0696937165,1.03468,0.5,100,0.0222302,1.79788e-05,1.1505,84.8903196296,85.3162,0.00750903,-88.6477,96.6478930489,-131.078,-90.0696937165,2.55759,1,7050.63548968,100,0.01
124.97,0.741203,-91.3577852271,8195.89395467,0.628447,-91.3577852271,1.1508,0.5,100,0.0358206,4.45925e-05,1.18714,69.3738420195,72.1952,0.00624358,-83.2523,86.8960910781,-128.001,-91.3577852271,4.25242,1,8195.89395467,100,0.01
120.21,0.104654,-86.5141720061,5991.36884662,0.3151,-86.5141720061,1.14548,0.5,100,0.0155808,3.2673e-05,0.982041,75.5593401918,62.2807,0.00106568,-78.6291,87.2994446355,-123.272,-86.5141720061,1.5301,1,5991.36884662,100,0.01
109.27,0.768591,-77.2632849179,3716.19264499,0.958998,-77.2632849179,1.09975,0.5,100,0.0347633,5.45896e-05,1.32542,64.9166504642,37.9344,0.00579885,-72.1461,90.9295463077,-115.832,-77.2632849179,4.6076,1,3716.19264499,100,0.01
105.21,0.467661,-74.0735044983,2574.14152049,0.063444,-74.0735044983,1.01759,0.5,100,0.012526,7.50913e-06,0.91918,93.080387086,48.6206,0.00508781,-73.0866,98.2710446516,-115.165,-74.0735044983,1.15136,1,2574.14152049,100,0.01
132.88,0.76873,-98.0268418646,10284.0871975,0.268431,-98.0268418646,1.10084,0.5,100,0.0317699,1.97747e-05,1.16509,83.6282137323,92.6237,0.00659801,-92.3053,90.8400984701,-136.072,-98.0268418646,3.7015,1,10284.0871975,100,0.01
110.42,0.355098,-78.5940378049,3736.09509038,0.0983179,-78.5940378049,1.03804,0.5,100,0.0123517,1.01049e-05,0.986395,90.9059733924,57.5555,0.00359996,-77.0078,96.3350212943,-119.508,-78.5940378049,1.21837,1,3736.09509038,100,0.01
119.32,0.107731,-85.6170702091,6011.9118246,0.285348,-85.6170702091,1.09697,0.5,100,0.0143781,2.95264e-05,0.983065,77.3807575419,74.8161,0.00109586,-81.6794,91.160159334,-125.369,-85.6170702091,1.41346,1,6011.9118246,100,0.01
119.42,0.110954,-86.2730071568,7184.48560468,0.620788,-86.2730071568,1.13203,0.5,100,0.0360902,5.9609e-05,1.02051,62.8879010954,66.4026,0.00108725,-76.847,88.3365830584,-121.229,-86.2730071568,3.68303,1,7184.48560468,100,0.01
108.28,0.407706,-76.6137157209,3753.92117676,1.90436,-76.6137157209,1.1221,0.5,100,0.0489335,0.000121637,1.25124,45.3678799302,43.5718,0.00325841,-70.9111,89.1184468082,-115.096,-76.6137157209,6.12276,1,3753.92117676,100,0.01
114.96,0.142236,-81.9600304298,4859.84076199,0.424787,-81.9600304298,1.08246,0.5,100,0.0228416,3.35645e-05,1.12498,75.0587886358,49.7181,0.00126434,-75.6465,92.3819184642,-119.047,-81.9600304298,2.56963,1,4859.84076199,100,0.01
106.02,0.555169,-74.5119146843,2569.51747383,1.24638,-74.5119146843,1.07503,0.5,100,0.0437765,9.19034e-05,1.16455,52.3602975925,35.0142,0.00476724,-71.2656,93.0205697175,-114.513,-74.5119146843,5.098,1,2569.51747383,100,0.01
115.56,0.694157,-83.1894543684,6055.90352467,0.525856,-83.1894543684,1.07235,0.5,100,0.0287065,4.17426e-05,1.12239,70.7587977136,60.5303,0.00618463,-79.8697,93.2529261154,-123.067,-83.1894543684,3.22199,1,6055.90352467,100,0.01
118.84,0.484787,-85.4220243932,6049.38153603,0.0557884,-85.4220243932,1.01458,0.5,100,0.0128342,4.99748e-06,1.05657,95.2857516352,75.9632,0.00458833,-84.6152,98.5631247651,-126.632,-85.4220243932,1.35602,1,6049.38153603,100,0.01
118.1,0.313795,-86.0272358225,7180.79164499,0.0557636,-86.0272358225,1.01726,0.5,100,0.0111178,5.35917e-06,1.02006,94.9617334446,83.8481,0.00307623,-85.0711,98.3032896051,-127.144,-86.0272358225,1.13409,1,7180.79164499,100,0.01
114.75,0.212529,-81.6687523985,4902.11330671,0.817098,-81.6687523985,1.10293,0.5,100,0.0403391,6.83985e-05,1.09298,59.6251885335,51.587,0.00194449,-76.3703,90.6676973587,-120.178,-81.6687523985,4.409,1,4902.11330671,100,0.01
134.04,0.173104,-98.7352142593,10250.5077083,0.136527,-98.7352142593,1.04691,0.5,100,0.0117364,1.21048e-05,1.06201,89.2986935494,99.9524,0.00162996,-95.2112,95.5189944679,-137.893,-98.7352142593,1.24643,1,10250.5077083,100,0.01
130.98,0.411903,-95.6602619673,9191.41505265,3696.23,-95.6602619673,1.00001,0.5,100,0.667916,0.0044624,9.10114,2.21348555561,35.3853,0.000452584,-57.8586,99.9992370664,-99.573,-95.6602619673,607.879,1,9191.41505265,100,0.01
125.09,0.781621,-91.0858129078,8206.57776017,0.173788,-91.0858129078,1.08561,0.5,100,0.0217736,1.44288e-05,1.09747,87.5009084277,76.47,0.007122,-86.4557,92.1137744474,-129.917,-91.0858129078,2.38959,1,8206.57776017,100,0.01
114.94,0.870022,-81.887796499,4889.87509208,0.0999836,-81.887796499,1.04349,0.5,100,0.0337841,8.848e-06,1.06302,91.9460006195,59.022,0.00818443,-79.7274,95.8321409448,-122.338,-81.887796499,3.59132,1,4889.87509208,100,0.01
123.13,0.506021,-88.6277208357,7071.25514447,0.0667938,-88.6277208357,1.03466,0.5,100,0.0119839,6.48457e-06,1.01491,93.96751014,81.0139,0.00498587,-87.4401,96.6501089885,-129.871,-88.6277208357,1.21626,1,7071.25514447,100,0.01
134.48,0.0864361,-99.0225557145,10279.554756,0.340616,-99.0225557145,1.15807,0.5,100,0.0242799,3.16335e-05,1.03767,76.1514713553,77.8153,0.000832983,-89.0853,86.3502039603,-133.976,-99.0225557145,2.51946,1,10279.554756,100,0.01
129.54,0.747514,-94.8836761546,9278.51359374,1.76598,-94.8836761546,1.14753,0.5,100,0.120346,0.000133419,1.15049,43.0877536999,70.4451,0.00649733,-86.799,87.1437305056,-131.484,-94.8836761546,13.8457,1,9278.51359374,100,0.01
108.33,0.767036,-75.9599114178,2573.47015742,0.00221945,-75.9599114178,1.00116,0.5,100,0.0103489,2.2577e-07,0.991493,99.7770035607,50.377,0.00773617,-75.921,99.8840961704,-117.659,-75.9599114178,1.02609,1,2573.47015742,100,0.01
135.46,0.000503387,-99.8465690155,10192.6270606,0.392361,-99.8465690155,1.19297,0.5,100,0.0158393,4.00223e-05,0.990128,71.6219314123,99.5843,5.08406e-06,-90.8372,83.8244857679,-136.399,-99.8465690155,1.5683,1,10192.6270606,100,0.01
120.99,0.767785,-87.8288898735,7114.11648407,0.0313492,-87.8288898735,1.01183,0.5,100,0.0224388,3.12085e-06,1.00225,97.0029736718,84.2167,0.0076606,-87.5067,98.8311949343,-129.467,-87.8288898735,2.24894,1,7114.11648407,100,0.01
123.96,0.834795,-89.8846386179,7054.64843546,0.150126,-89.8846386179,1.04123,0.5,100,0.0195046,1.25589e-05,1.09333,88.9415647226,82.3196,0.00763533,-87.9202,96.040010565,-130.485,-89.8846386179,2.1325,1,7054.64843546,100,0.01
122.05,0.124807,-88.3109912811,7127.28100049,0.151682,-88.3109912811,1.10155,0.5,100,0.0237592,1.66607e-05,0.95416,85.8413242952,70.4492,0.00130803,-83.7709,90.7812126811,-127.552,-88.3109912811,2.26701,1,7127.28100049,100,0.01
122.81,0.673951,-89.9714435236,8264.68303648,0.142469,-89.9714435236,1.09382,0.5,100,0.0176167,1.31005e-05,1.04284,88.5194826241,73.4636,0.00646267,-84.7008,91.42274232,-128.328,-89.9714435236,1.83713,1,8264.68303648,100,0.01
136.96,0.789821,-101.123263878,10111.3139172,0.768915,-101.123263878,1.09541,0.5,100,0.0606607,5.84321e-05,1.14713,63.3521268848,97.7434,0.00688517,-98.0265,91.2896227611,-141.686,-101.123263878,6.95858,1,10111.3139172,100,0.01
