AvgNormIw,VarDiscRet,AvgDiscRet,J,VarRet,AvgRet,VarJ,MaxNormIw,Bound,MinNormIw,EpsThisIter,VanillaAvgRet,Delta,VarVanillaIw,ESSClassic,ESSRenyi,BatchSize,IterType,VarNormIw,AvgEpLen,AvgVanillaIw,MinVanillaIw,MaxVanillaIw,eRenyi2
0.01,1268.9227328,-354.441845418,-353.364,1268.9227328,-354.441845418,35.5049,0.0121293,-444.734,0.00723114,100,-354.441845418,0.2,0.00965219,99.0620224663,98.7985795141,100,1,9.56428e-07,500.0,1.00459,0.72643,1.2185,1.01216
0.01,1226.83651188,-360.394604636,-358.341,1226.83651188,-360.394604636,34.1221,0.0141902,-456.357,0.00533958,100,-360.394604636,0.2,0.0333261,96.7087246763,97.8692578751,100,1,3.43766e-06,500.0,0.984602,0.525736,1.39717,1.02177
0.01,1104.30854748,-354.784245078,-352.599,1104.30854748,-354.784245078,36.4899,0.0189231,-441.41,0.00724991,100,-354.784245078,0.2,0.0541052,95.2639216549,97.3645010245,100,1,5.02177e-06,500.0,1.03799,0.752531,1.96419,1.02707
0.01,1146.50530661,-358.997188854,-358.343,1146.50530661,-358.997188854,33.5134,0.0117168,-447.933,0.00673223,100,-358.997188854,0.2,0.00886763,99.1298034397,99.2813042166,100,1,8.86705e-07,500.0,1.00003,0.673245,1.17172,1.00724
0.01,1069.55639671,-358.383641746,-356.513,1069.55639671,-358.383641746,32.1426,0.0129564,-458.635,0.00451164,100,-358.383641746,0.2,0.019567,98.0369466468,98.1865826546,100,1,2.02256e-06,500.0,0.983584,0.443757,1.27437,1.01847
0.01,1077.49568826,-360.226089445,-359.237,1077.49568826,-360.226089445,32.9644,0.012207,-448.044,0.00717796,100,-360.226089445,0.2,0.011011,98.9331014468,98.8560608998,100,1,1.08927e-06,500.0,1.00542,0.721684,1.22731,1.01157
0.01,1612.58832845,-360.336531322,-355.846,1612.58832845,-360.336531322,40.6949,0.0221946,-460.075,0.00319856,100,-360.336531322,0.2,0.0701253,93.6007689828,95.7063283676,100,1,6.90575e-06,500.0,1.0077,0.32232,2.23655,1.04486
0.01,1425.89359696,-363.602641775,-360.888,1425.89359696,-363.602641775,39.0583,0.0195373,-455.508,0.00572655,100,-363.602641775,0.2,0.0467583,95.5682940114,96.9024984085,100,1,4.68401e-06,500.0,0.999126,0.572154,1.95202,1.03197
0.01,1432.4688302,-359.024394196,-356.476,1432.4688302,-359.024394196,35.5555,0.0129349,-452.686,0.00461645,100,-359.024394196,0.2,0.0328886,96.7579896887,97.4228144489,100,1,3.38451e-06,500.0,0.985768,0.455075,1.27508,1.02645
0.01,1351.63317492,-362.404834365,-361.593,1351.63317492,-362.404834365,36.3545,0.0133562,-455.523,0.00768498,100,-362.404834365,0.2,0.00969486,99.0703894742,99.1322421384,100,1,9.47828e-07,500.0,1.01136,0.777228,1.35079,1.00875
0.01,1728.41071816,-358.26034527,-355.51,1728.41071816,-358.26034527,39.2648,0.015367,-452.48,0.00485898,100,-358.26034527,0.2,0.0247539,97.6983564767,97.2216871631,100,1,2.37967e-06,500.0,1.01991,0.495574,1.5673,1.02858
0.01,1131.81625564,-354.675915212,-352.348,1131.81625564,-354.675915212,30.8057,0.0128434,-443.599,0.00454634,100,-354.675915212,0.2,0.0261377,97.3759462975,97.5860828228,100,1,2.72198e-06,500.0,0.97992,0.445505,1.25855,1.02474
0.01,1133.86879405,-355.271876887,-352.296,1133.86879405,-355.271876887,34.3094,0.023349,-446.693,0.00701507,100,-355.271876887,0.2,0.0531616,95.1497913773,96.7739844054,100,1,5.14893e-06,500.0,1.01611,0.712808,2.37252,1.03334
0.01,1213.57095379,-352.077949882,-350.663,1213.57095379,-352.077949882,33.5876,0.0132059,-450.316,0.00632369,100,-352.077949882,0.2,0.0144785,98.5818956,98.5967901008,100,1,1.45302e-06,500.0,0.998218,0.631242,1.31824,1.01423
0.01,1266.7539452,-355.4027643,-354.478,1266.7539452,-355.4027643,35.1002,0.0155887,-448.706,0.00769457,100,-355.4027643,0.2,0.0125207,98.7502504717,98.9709443171,100,1,1.27834e-06,500.0,0.989673,0.761511,1.54277,1.0104
0.01,989.484468107,-356.161339765,-355.199,989.484468107,-356.161339765,31.209,0.0115985,-447.378,0.00729566,100,-356.161339765,0.2,0.00856099,99.1716521677,98.9305705856,100,1,8.4372e-07,500.0,1.00731,0.734899,1.16833,1.01081
0.01,1557.04113302,-360.97808834,-358.994,1557.04113302,-360.97808834,37.4001,0.0130348,-455.826,0.00532599,100,-360.97808834,0.2,0.0195275,98.1218108823,98.0812062412,100,1,1.9335e-06,500.0,1.00497,0.535244,1.30995,1.01956
0.01,1400.10027055,-356.459980221,-355.337,1400.10027055,-356.459980221,36.3752,0.0135066,-466.325,0.00703789,100,-356.459980221,0.2,0.0105119,98.9512501326,98.9702670647,100,1,1.07059e-06,500.0,0.990899,0.697384,1.33837,1.0104
0.01,1202.41589977,-354.745846145,-352.642,1202.41589977,-354.745846145,34.0544,0.0125292,-442.166,0.00357267,100,-354.745846145,0.2,0.0302235,96.9641323696,97.6982365861,100,1,3.16254e-06,500.0,0.977583,0.349259,1.22483,1.02356
0.01,1213.28177319,-358.514737311,-356.782,1213.28177319,-358.514737311,35.2175,0.0156679,-447.522,0.0052487,100,-358.514737311,0.2,0.0263068,97.4819749574,97.9853829207,100,1,2.60918e-06,500.0,1.00411,0.527028,1.57323,1.02056
0.01,1218.54127489,-354.941196225,-352.355,1218.54127489,-354.941196225,33.4379,0.0142426,-448.341,0.00567433,100,-354.941196225,0.2,0.0277581,97.3496710369,97.2373292877,100,1,2.74998e-06,500.0,1.00469,0.570092,1.43093,1.02841
0.01,1539.98736025,-360.105286289,-358.724,1539.98736025,-360.105286289,39.1367,0.0125025,-451.04,0.00643042,100,-360.105286289,0.2,0.0134727,98.6549881592,98.5061569519,100,1,1.37716e-06,500.0,0.989087,0.636025,1.23661,1.01516
0.01,1557.92458267,-360.064834819,-358.034,1557.92458267,-360.064834819,38.311,0.0135888,-454.059,0.00546819,100,-360.064834819,0.2,0.0282272,97.1076798001,97.7982873483,100,1,3.00856e-06,500.0,0.968623,0.529662,1.31624,1.02251
0.01,1382.21311449,-354.524645513,-353.609,1382.21311449,-354.524645513,38.1783,0.0142318,-458.452,0.00633546,100,-354.524645513,0.2,0.0107531,98.9108837778,99.0945109778,100,1,1.11223e-06,500.0,0.98326,0.62294,1.39936,1.00914
0.01,1685.46283656,-357.380672785,-356.35,1685.46283656,-357.380672785,40.3987,0.0117446,-460.554,0.00736663,100,-357.380672785,0.2,0.00932001,99.0851498446,98.9869792232,100,1,9.32654e-07,500.0,0.99965,0.736405,1.17404,1.01023
0.01,1500.78077793,-355.081168144,-353.026,1500.78077793,-355.081168144,36.3237,0.0148308,-456.139,0.00528335,100,-355.081168144,0.2,0.0255654,97.6380753072,98.1016347216,100,1,2.44351e-06,500.0,1.02287,0.540417,1.51699,1.01935
0.01,1244.7502969,-356.967250426,-354.09,1244.7502969,-356.967250426,35.5611,0.0193023,-446.967,0.00597063,100,-356.967250426,0.2,0.0471778,95.3893411982,96.7068783488,100,1,4.88234e-06,500.0,0.983003,0.586914,1.89742,1.03405
0.01,1299.69529726,-358.571407349,-357.402,1299.69529726,-358.571407349,35.7214,0.0133893,-445.022,0.00692578,100,-358.571407349,0.2,0.0140156,98.6381068836,98.6489089549,100,1,1.39467e-06,500.0,1.00247,0.694288,1.34224,1.0137
0.01,1339.37581949,-353.73583232,-352.193,1339.37581949,-353.73583232,34.9843,0.0139071,-446.288,0.00641074,100,-353.73583232,0.2,0.0185846,98.2290515441,98.3928687465,100,1,1.82113e-06,500.0,1.0102,0.647612,1.40489,1.01633
0.01,1323.76502702,-352.360221017,-349.555,1323.76502702,-352.360221017,36.9906,0.0155299,-442.055,0.00559321,100,-352.360221017,0.2,0.0325757,96.8462399655,96.8269651633,100,1,3.28935e-06,500.0,0.995157,0.556612,1.54547,1.03277
0.01,1243.49425174,-355.227894229,-353.284,1243.49425174,-355.227894229,34.7844,0.0153465,-447.149,0.00687227,100,-355.227894229,0.2,0.0240708,97.7393314187,97.9266915178,100,1,2.33632e-06,500.0,1.01503,0.697558,1.55772,1.02117
0.01,1329.65309706,-357.62452416,-355.742,1329.65309706,-357.62452416,36.814,0.0143947,-447.003,0.00484737,100,-357.62452416,0.2,0.0227046,97.8969696863,98.0231445457,100,1,2.16988e-06,500.0,1.02291,0.495844,1.47245,1.02017
0.01,1161.86219463,-359.171261779,-357.431,1161.86219463,-359.171261779,33.5834,0.0184536,-455.201,0.00705015,100,-359.171261779,0.2,0.0252608,97.5810446991,98.1948349608,100,1,2.50395e-06,500.0,1.00441,0.708123,1.85349,1.01838
0.01,1295.38735637,-362.740862569,-361.236,1295.38735637,-362.740862569,36.1468,0.024932,-455.625,0.00781403,100,-362.740862569,0.2,0.0366356,96.568076246,98.331601988,100,1,3.5898e-06,500.0,1.01022,0.789389,2.51868,1.01697
0.01,1313.90041284,-356.635441468,-354.101,1313.90041284,-356.635441468,35.1435,0.0166273,-449.631,0.00535536,100,-356.635441468,0.2,0.0374993,96.4081411317,97.2268029814,100,1,3.76332e-06,500.0,0.99822,0.534583,1.65977,1.02852
0.01,1207.97918724,-350.992436223,-349.4,1207.97918724,-350.992436223,34.0347,0.0140468,-443.316,0.00610404,100,-350.992436223,0.2,0.0204995,97.9173357009,98.2956525489,100,1,2.14844e-06,500.0,0.976811,0.596249,1.3721,1.01734
0.01,1251.39749393,-357.561222679,-356.05,1251.39749393,-357.561222679,34.2184,0.0142919,-454.411,0.00681999,100,-357.561222679,0.2,0.017505,98.3235989431,98.559812764,100,1,1.7222e-06,500.0,1.00818,0.68758,1.44088,1.01461
0.01,1275.14701492,-356.182681608,-352.903,1275.14701492,-356.182681608,36.8349,0.0351284,-444.996,0.00710473,100,-356.182681608,0.2,0.136554,88.8962464758,96.2105780841,100,1,1.26169e-05,500.0,1.04034,0.739135,3.65456,1.03939
0.01,2051.1339911,-358.898219335,-356.575,2051.1339911,-358.898219335,44.6166,0.0139183,-453.845,0.00531376,100,-358.898219335,0.2,0.0241109,97.7042808205,97.515284192,100,1,2.37339e-06,500.0,1.00791,0.53558,1.40284,1.02548
0.01,1432.17553555,-352.196399647,-350.637,1432.17553555,-352.196399647,37.9603,0.0183161,-449.356,0.00721747,100,-352.196399647,0.2,0.0297425,97.2264875591,98.4242698441,100,1,2.88142e-06,500.0,1.01598,0.733282,1.86088,1.01601
0.01,1237.21040826,-350.146648022,-348.18,1237.21040826,-350.146648022,34.6854,0.0148701,-439.186,0.00624209,100,-350.146648022,0.2,0.0215029,97.8671439994,97.7849376882,100,1,2.20134e-06,500.0,0.988337,0.616929,1.46967,1.02265
0.01,1360.78945431,-355.702507078,-351.454,1360.78945431,-355.702507078,37.4122,0.0165013,-446.349,0.00517429,100,-355.702507078,0.2,0.0558246,94.513727729,95.4921587814,100,1,5.86337e-06,500.0,0.975752,0.504882,1.61012,1.04721
0.01,1409.01429979,-353.790037071,-352.338,1409.01429979,-353.790037071,37.5395,0.0126965,-444.028,0.00629077,100,-353.790037071,0.2,0.0174055,98.3081171018,98.3635637486,100,1,1.73838e-06,500.0,1.00062,0.629469,1.27044,1.01664
0.01,1214.29553679,-362.47454345,-361.263,1214.29553679,-362.47454345,35.3462,0.0147825,-455.559,0.00681474,100,-362.47454345,0.2,0.0156597,98.448918288,98.7183316352,100,1,1.59142e-06,500.0,0.991972,0.676003,1.46638,1.01298
0.01,2024.36241931,-356.727076162,-353.637,2024.36241931,-356.727076162,38.1774,0.0137188,-479.297,0.00576259,100,-356.727076162,0.2,0.0249728,97.5918179729,97.6801936788,100,1,2.49253e-06,500.0,1.00095,0.576807,1.37319,1.02375
0.01,1528.15412807,-351.949330248,-350.941,1528.15412807,-351.949330248,38.0385,0.0121485,-444.066,0.00658829,100,-351.949330248,0.2,0.0103607,98.9633816186,99.0103343103,100,1,1.05811e-06,500.0,0.989534,0.651934,1.20214,1.01
0.01,1154.81060172,-351.969104726,-351.145,1154.81060172,-351.969104726,32.8524,0.0125208,-446.055,0.00771457,100,-351.969104726,0.2,0.00878541,99.1037224441,99.1163358066,100,1,9.13514e-07,500.0,0.980672,0.756546,1.22788,1.00892
0.01,1271.54220231,-352.560105276,-351.966,1271.54220231,-352.560105276,35.3246,0.0116373,-443.869,0.00818513,100,-352.560105276,0.2,0.00519837,99.4839077054,99.3385959552,100,1,5.23984e-07,500.0,0.996036,0.815268,1.15911,1.00666
0.01,1830.6596447,-357.762334712,-353.591,1830.6596447,-357.762334712,39.7479,0.0175315,-458.176,0.00294409,100,-357.762334712,0.2,0.0617632,93.9059774798,96.1199152263,100,1,6.5551e-06,500.0,0.970678,0.285776,1.70174,1.04037
0.01,1420.77940079,-353.892308617,-351.879,1420.77940079,-353.892308617,36.9608,0.0189369,-449.078,0.00652467,100,-353.892308617,0.2,0.0309239,97.1201177901,97.983666134,100,1,2.99525e-06,500.0,1.01609,0.662962,1.92415,1.02058
0.01,1541.57421171,-353.103774817,-351.065,1541.57421171,-353.103774817,36.89,0.0131143,-459.572,0.00557846,100,-353.103774817,0.2,0.024017,97.6094965265,98.1982834105,100,1,2.47375e-06,500.0,0.985329,0.549662,1.29219,1.01835
0.01,1183.13465037,-353.928317484,-352.312,1183.13465037,-353.928317484,34.8899,0.0163322,-441.738,0.00647941,100,-353.928317484,0.2,0.0292853,97.1844436863,98.1504520526,100,1,2.92642e-06,500.0,1.00036,0.648175,1.63381,1.01884
0.01,1419.04891404,-357.903928067,-355.589,1419.04891404,-357.903928067,34.9473,0.0139713,-452.556,0.00613285,100,-357.903928067,0.2,0.0251292,97.6528388567,97.5894318817,100,1,2.42786e-06,500.0,1.01737,0.623935,1.42139,1.0247
0.01,1081.38484123,-354.564648835,-353.807,1081.38484123,-354.564648835,32.1371,0.0123805,-446.884,0.00771369,100,-354.564648835,0.2,0.010727,98.9349014029,99.140513574,100,1,1.08745e-06,500.0,0.993194,0.766119,1.22962,1.00867
0.01,1796.22283747,-351.517110324,-350.058,1796.22283747,-351.517110324,40.4055,0.0129284,-450.147,0.00491604,100,-351.517110324,0.2,0.0214277,97.8719631918,98.6308379392,100,1,2.19627e-06,500.0,0.987745,0.485579,1.27699,1.01388
0.01,1406.76327305,-355.020487311,-345.067,1406.76327305,-355.020487311,70.2956,0.273626,-450.05,0.00406041,100,-355.020487311,0.2,13.0632,12.2883003881,85.0032091756,100,1,0.000720992,500.0,1.34604,0.546548,36.8312,1.17643
0.01,1139.47185474,-352.51206,-350.988,1139.47185474,-352.51206,32.9579,0.0140064,-449.027,0.00756975,100,-352.51206,0.2,0.0171563,98.2928293907,98.4548589961,100,1,1.75437e-06,500.0,0.988897,0.74857,1.38509,1.01569
0.01,1417.88505212,-354.325327836,-353.688,1417.88505212,-354.325327836,37.5476,0.0126056,-454.274,0.00847639,100,-354.325327836,0.2,0.00676799,99.3348962283,99.382305782,100,1,6.76333e-07,500.0,1.00035,0.847931,1.261,1.00622
0.01,1376.56863154,-357.205087177,-356.176,1376.56863154,-357.205087177,37.2113,0.0121811,-455.662,0.0055294,100,-357.205087177,0.2,0.0142661,98.5478382873,98.9562686989,100,1,1.48846e-06,500.0,0.979005,0.541331,1.19254,1.01055
0.01,814.963555863,-348.440173871,-347.747,814.963555863,-348.440173871,27.3141,0.0126809,-440.217,0.00844536,100,-348.440173871,0.2,0.00856631,99.1622278991,99.2612506863,100,1,8.53343e-07,500.0,1.00192,0.846162,1.27053,1.00744
0.01,1227.4462401,-343.734305888,-341.23,1227.4462401,-343.734305888,34.759,0.0167826,-432.666,0.00488654,100,-343.734305888,0.2,0.0355593,96.6138853998,97.1455319421,100,1,3.54017e-06,500.0,1.00222,0.489741,1.682,1.02938
0.01,1467.53796051,-351.766054213,-349.13,1467.53796051,-351.766054213,35.389,0.0148231,-453.544,0.0047086,100,-351.766054213,0.2,0.030547,97.1797960506,97.6449348324,100,1,2.93139e-06,500.0,1.02082,0.480661,1.51317,1.02412
0.01,1403.59170459,-354.190955622,-353.408,1403.59170459,-354.190955622,37.1681,0.0128951,-456.262,0.0062986,100,-354.190955622,0.2,0.00718408,99.3233334646,99.2273179456,100,1,6.88195e-07,500.0,1.02172,0.643537,1.31751,1.00779
0.01,1179.13484701,-354.759403428,-353.813,1179.13484701,-354.759403428,33.8629,0.0115545,-440.35,0.00574037,100,-354.759403428,0.2,0.0116798,98.8647371047,98.948623224,100,1,1.15993e-06,500.0,1.00347,0.576027,1.15946,1.01063
0.01,1215.0696972,-353.477067658,-351.852,1215.0696972,-353.477067658,34.0677,0.0126459,-451.436,0.00506605,100,-353.477067658,0.2,0.0212833,97.8837419418,98.4042955031,100,1,2.18388e-06,500.0,0.9872,0.500121,1.2484,1.01622
0.01,1293.06576645,-356.81618593,-355.185,1293.06576645,-356.81618593,34.5969,0.0136991,-447.424,0.00608585,100,-356.81618593,0.2,0.0185767,98.1012692567,98.292277878,100,1,1.95506e-06,500.0,0.974775,0.593234,1.33536,1.01737
0.01,1616.67819639,-353.566508241,-352.088,1616.67819639,-353.566508241,39.1852,0.0131265,-451.524,0.0065882,100,-353.566508241,0.2,0.0137752,98.6598797204,98.4813163795,100,1,1.37204e-06,500.0,1.00199,0.660134,1.31527,1.01542
0.01,1445.89719389,-351.418085545,-349.698,1445.89719389,-351.418085545,35.8839,0.0125268,-445.774,0.00572822,100,-351.418085545,0.2,0.0184888,98.2139236934,98.3088424785,100,1,1.83695e-06,500.0,1.00324,0.574679,1.25674,1.0172
0.01,1416.50593897,-350.528099726,-349.177,1416.50593897,-350.528099726,36.9911,0.0143431,-441.214,0.00758054,100,-350.528099726,0.2,0.0191558,98.2012887142,98.5476783824,100,1,1.85012e-06,500.0,1.01754,0.771347,1.45946,1.01474
0.01,1102.54484398,-348.836544901,-348.285,1102.54484398,-348.836544901,32.9559,0.0119205,-441.634,0.00861187,100,-348.836544901,0.2,0.00546651,99.4654814787,99.4102064888,100,1,5.42848e-07,500.0,1.0035,0.864199,1.19622,1.00593
0.01,1109.25051034,-353.270584002,-352.18,1109.25051034,-353.270584002,32.6754,0.0131656,-443.813,0.00557999,100,-353.270584002,0.2,0.0142688,98.6343493473,98.9127111426,100,1,1.39855e-06,500.0,1.01008,0.563624,1.32984,1.01099
0.01,1689.39915329,-356.868244052,-351.845,1689.39915329,-356.868244052,41.4279,0.0215262,-448.679,0.00240502,100,-356.868244052,0.2,0.0849437,91.4226429803,94.2427980488,100,1,9.47687e-06,500.0,0.946746,0.227694,2.03798,1.06109
0.01,1344.95660489,-345.003288537,-343.683,1344.95660489,-345.003288537,35.1344,0.0124442,-436.494,0.00653125,100,-345.003288537,0.2,0.0145302,98.5774431546,98.6966700995,100,1,1.45763e-06,500.0,0.998416,0.65209,1.24245,1.01321
0.01,1102.42663269,-347.297969526,-346.678,1102.42663269,-347.297969526,32.2674,0.0113877,-446.267,0.00688121,100,-347.297969526,0.2,0.00715011,99.3001032881,99.4251938313,100,1,7.11939e-07,500.0,1.00216,0.689604,1.14122,1.00578
0.01,1334.9425346,-345.446302277,-343.19,1334.9425346,-345.446302277,36.369,0.016693,-436.09,0.00437073,100,-345.446302277,0.2,0.028432,97.2080598998,97.4340509417,100,1,2.90116e-06,500.0,0.989961,0.432685,1.65254,1.02634
0.01,1319.47250499,-353.690039156,-352.327,1319.47250499,-353.690039156,34.8448,0.0144471,-447.581,0.00637432,100,-353.690039156,0.2,0.0198149,98.0077143958,98.5275034837,100,1,2.05329e-06,500.0,0.982361,0.626188,1.41922,1.01495
0.01,1016.77638106,-345.414912137,-344.485,1016.77638106,-345.414912137,30.6908,0.0125933,-436.677,0.00740147,100,-345.414912137,0.2,0.0104406,98.9810605249,98.9679084304,100,1,1.03982e-06,500.0,1.00203,0.741652,1.26189,1.01043
0.01,1031.51396908,-348.961452777,-347.749,1031.51396908,-348.961452777,30.8944,0.011888,-442.772,0.00597966,100,-348.961452777,0.2,0.0149061,98.5268577321,98.7399794365,100,1,1.51028e-06,500.0,0.993467,0.594059,1.18104,1.01276
0.01,1426.51596404,-346.775666517,-344.996,1426.51596404,-346.775666517,36.7102,0.013951,-443.394,0.0061648,100,-346.775666517,0.2,0.0159112,98.4149414944,98.1974902456,100,1,1.62686e-06,500.0,0.988953,0.60967,1.37969,1.01836
0.01,1148.93359798,-349.721296629,-348.101,1148.93359798,-349.721296629,32.5949,0.0148541,-440.498,0.0055125,100,-349.721296629,0.2,0.0223644,97.886167067,98.2661176439,100,1,2.18131e-06,500.0,1.01256,0.558173,1.50406,1.01764
0.01,1276.30701014,-347.982898541,-346.344,1276.30701014,-347.982898541,35.2024,0.0129597,-438.103,0.00653543,100,-347.982898541,0.2,0.0206903,98.023655863,98.2055259433,100,1,2.03657e-06,500.0,1.00794,0.658731,1.30626,1.01827
0.01,1368.75374788,-348.706354425,-347.141,1368.75374788,-348.706354425,36.1238,0.016262,-446.888,0.00696163,100,-348.706354425,0.2,0.0205287,98.0666156583,98.4888435538,100,1,1.99144e-06,500.0,1.01531,0.706818,1.65109,1.01534
0.01,1066.9450583,-351.052775503,-350.13,1066.9450583,-351.052775503,32.0577,0.0146196,-443.073,0.00795687,100,-351.052775503,0.2,0.0120663,98.8091172118,98.9485765377,100,1,1.21743e-06,500.0,0.995555,0.79215,1.45546,1.01063
0.01,1499.04724002,-353.309071083,-351.879,1499.04724002,-353.309071083,37.9931,0.0122046,-445.386,0.00638133,100,-353.309071083,0.2,0.0150921,98.5329546318,98.4702647341,100,1,1.50394e-06,500.0,1.00175,0.639249,1.2226,1.01553
0.01,1316.47369658,-348.551812856,-346.975,1316.47369658,-348.551812856,35.3662,0.013969,-448.912,0.00604833,100,-348.551812856,0.2,0.0176826,98.3296456888,98.5222961595,100,1,1.7159e-06,500.0,1.01514,0.613993,1.41805,1.015
0.01,1191.81137868,-356.602068299,-355.341,1191.81137868,-356.602068299,34.4541,0.0130605,-446.662,0.00644805,100,-356.602068299,0.2,0.0122053,98.8160343172,98.6176542197,100,1,1.21023e-06,500.0,1.00424,0.647542,1.31159,1.01402
0.01,922.772893028,-348.938117522,-347.413,922.772893028,-348.938117522,30.2792,0.0143497,-435.986,0.00636163,100,-348.938117522,0.2,0.0218344,97.9432413713,98.2138274297,100,1,2.12117e-06,500.0,1.01457,0.645433,1.45588,1.01819
0.01,1711.76145476,-351.96433722,-350.808,1711.76145476,-351.96433722,40.5244,0.0136904,-445.635,0.00687407,100,-351.96433722,0.2,0.0122368,98.8109364241,98.8228702523,100,1,1.21555e-06,500.0,1.00334,0.689703,1.37362,1.01191
0.01,1477.76635945,-349.392350115,-347.835,1477.76635945,-349.392350115,36.49,0.0124961,-438.514,0.00436679,100,-349.392350115,0.2,0.0162275,98.4014469353,98.4117647266,100,1,1.64094e-06,500.0,0.994443,0.434253,1.24267,1.01614
0.01,1466.49951989,-350.682900562,-349.36,1466.49951989,-350.682900562,37.0103,0.0176241,-452.436,0.00842609,100,-350.682900562,0.2,0.0191376,98.1399633877,98.7024417082,100,1,1.91445e-06,500.0,0.999821,0.842457,1.76209,1.01315
0.01,1252.56323318,-344.298901578,-342.024,1252.56323318,-344.298901578,36.4461,0.0184005,-427.753,0.00741124,100,-344.298901578,0.2,0.0328102,96.87839794,97.3145204017,100,1,3.25472e-06,500.0,1.00403,0.744112,1.84747,1.0276
0.01,1183.13094262,-350.304937896,-348.284,1183.13094262,-350.304937896,34.2502,0.0131788,-441.366,0.00398129,100,-350.304937896,0.2,0.0288166,97.0255349774,97.9216046586,100,1,3.09662e-06,500.0,0.964667,0.384062,1.27131,1.02123
0.01,1138.39366531,-347.285779373,-344.981,1138.39366531,-347.285779373,34.1117,0.0170693,-433.345,0.00711512,100,-347.285779373,0.2,0.0350734,96.6741706764,97.3598678936,100,1,3.47496e-06,500.0,1.00465,0.71482,1.71486,1.02712
0.01,1372.63877035,-346.227741677,-344.074,1372.63877035,-346.227741677,36.4887,0.0141423,-432.842,0.00439909,100,-346.227741677,0.2,0.0242758,97.5829255336,97.7130422081,100,1,2.50195e-06,500.0,0.985025,0.433321,1.39305,1.0234
0.01,1023.36906067,-350.640637314,-349.508,1023.36906067,-350.640637314,32.2073,0.0130821,-441.987,0.00791818,100,-350.640637314,0.2,0.0114597,98.8772159088,98.7882360076,100,1,1.14702e-06,500.0,0.999542,0.791455,1.30761,1.01227
0.01,1161.05233023,-352.986457506,-350.267,1161.05233023,-352.986457506,34.352,0.0167855,-443.642,0.00531386,100,-352.986457506,0.2,0.0405127,96.1616971833,97.1062737705,100,1,4.03178e-06,500.0,1.00241,0.532669,1.68261,1.0298
0.01,1051.12389355,-348.466951205,-347.056,1051.12389355,-348.466951205,33.3215,0.0143935,-436.424,0.00559368,100,-348.466951205,0.2,0.0230445,97.8494034074,98.4121572674,100,1,2.22009e-06,500.0,1.01882,0.569895,1.46644,1.01613
0.01,964.006680028,-345.050759699,-344.451,964.006680028,-345.050759699,30.5076,0.0114055,-426.933,0.00700295,100,-345.050759699,0.2,0.00834553,99.177030114,99.2893890085,100,1,8.38182e-07,500.0,0.997833,0.698777,1.13808,1.00716
0.01,1332.96572896,-351.695566182,-349.36,1332.96572896,-351.695566182,36.3996,0.0144931,-441.965,0.00599202,100,-351.695566182,0.2,0.029725,97.1673974448,97.4949858458,100,1,2.94462e-06,500.0,1.00472,0.602033,1.45616,1.02569
0.01,1493.18586934,-349.287481514,-347.968,1493.18586934,-349.287481514,38.1001,0.0151719,-441.591,0.00702183,100,-349.287481514,0.2,0.0203214,98.0624529034,98.5832099859,100,1,1.9958e-06,500.0,1.00906,0.708546,1.53093,1.01437
0.01,1263.46286178,-347.493584589,-345.595,1263.46286178,-347.493584589,33.6292,0.0121242,-439.719,0.00537861,100,-347.493584589,0.2,0.0185551,98.1894642941,98.1163218731,100,1,1.86256e-06,500.0,0.998105,0.536841,1.21012,1.0192
0.01,1267.25481292,-348.337632292,-347.099,1267.25481292,-348.337632292,33.5741,0.0134217,-445.502,0.00717792,100,-348.337632292,0.2,0.0135421,98.6489146294,98.8007904433,100,1,1.38342e-06,500.0,0.989386,0.710174,1.32792,1.01214
0.01,1707.82807348,-354.317612791,-350.557,1707.82807348,-354.317612791,38.1899,0.0154871,-450.639,0.00438762,100,-354.317612791,0.2,0.0446466,95.7324229016,96.4585113005,100,1,4.50282e-06,500.0,0.995754,0.436899,1.54214,1.03672
0.01,1196.81201085,-353.03595161,-349.328,1196.81201085,-353.03595161,31.5593,0.01401,-442.089,0.00344859,100,-353.03595161,0.2,0.0444978,95.6401826045,96.1181089984,100,1,4.60461e-06,500.0,0.983044,0.339012,1.37724,1.04039
0.01,988.805061065,-343.328510967,-341.795,988.805061065,-343.328510967,30.4071,0.0126667,-427.797,0.00607735,100,-343.328510967,0.2,0.0219873,97.8643401229,98.2986012565,100,1,2.20428e-06,500.0,0.998739,0.606968,1.26507,1.01731
0.01,903.660235286,-348.15148394,-347.299,903.660235286,-348.15148394,30.6143,0.0127236,-436.203,0.00688227,100,-348.15148394,0.2,0.00936464,99.0727599768,99.0189477461,100,1,9.45349e-07,500.0,0.99529,0.684986,1.26636,1.00991
0.01,1091.69191047,-345.323088713,-343.544,1091.69191047,-345.323088713,32.4375,0.0130754,-430.302,0.00607309,100,-345.323088713,0.2,0.0207711,98.0072208223,97.9803700722,100,1,2.05385e-06,500.0,1.00565,0.610738,1.31492,1.02061
0.01,1076.13365901,-343.970952771,-342.171,1076.13365901,-343.970952771,31.8772,0.0174965,-432.22,0.00742936,100,-343.970952771,0.2,0.0252712,97.582444084,97.996738118,100,1,2.50246e-06,500.0,1.00492,0.746588,1.75825,1.02044
