InitialReturnMean,Bound,TimestepsSoFar,StdIW,MeanIWNorm,InitialReturnStd,InitialBound,InitialReturnMax,StdIWNorm,Weights,TimeElapsed,EpRewMean,Iteration,ReturnStepMax,EmpiricalD2,MeanIW,InitialReturnMin,MaxIW,EpLenMean,MeanEntropy,EpThisIter,MaxIWNorm,EpisodesSoFar,ReturnStepMaxmin,ESSClassic,J_sample_variance,MinIW,ReturnMeanIW,EntropyCoefficient,ESSRenyi,MinIWNorm
-7.93457e-06,-84.97934,6469329,0.066992566,0.01006252,70.056496,-85.34176,7.348633,0.00066992565,[-0.131  1.464 -2.753 -2.159 -1.272],10711.005393266678,4934.7786591247595,220,10.0,1.0046633,1.0062522,-696.81244,1.2707163,493.59,0.14582689,100,0.012707163,22000,9.995897,99.55872,4260.2944,0.8310959,0.5611664,,99.53583,0.008310959
1.2817382e-05,-119.09057,6518225,0.03944284,0.010044166,139.04828,-119.20846,20.058777,0.00039442844,[-0.131  1.462 -2.759 -2.159 -1.273],10781.505760908127,4888.338891594275,221,10.0,1.0013431,1.0044166,-973.33307,1.0872271,488.96,0.14532389,100,0.010872271,22100,9.995268,99.84604,19319.744,0.90967023,0.19793689,,99.86587,0.009096703
4.9438477e-05,-118.013664,6567181,0.03010734,0.009984159,128.33984,-118.18459,18.42517,0.0003010734,[-0.131  1.458 -2.759 -2.156 -1.274],10853.53165102005,4894.449461050803,222,10.0,1.0010234,0.9984159,-964.9736,1.0568404,489.56,0.14466734,100,0.010568404,22200,9.995735,99.90915,16210.064,0.92337465,0.23143965,,99.897766,0.009233747
9.155274e-06,-0.528476,6617090,,0.009999999,0.49634656,-0.528476,0.16467285,9.313226e-10,[-0.131  1.456 -2.763 -2.154 -1.274],10926.341926813126,4990.051208271012,223,10.0,1.0,1.0,-4.3150635,1.0,499.09,0.14466734,100,0.01,22300,9.997042,100.0,0.24884841,1.0,9.15397e-06,,100.0,0.01
-0.00012878417,-8.029796,6666825,0.11024939,0.010036652,6.6397014,-8.086727,0.75756836,0.001102494,[-0.131  1.456 -2.763 -2.154 -1.274],10996.115948438644,4972.7338717158555,224,10.0,1.0123322,1.0036653,-66.026794,1.3677442,497.35,0.14259134,100,0.0136774415,22400,9.997349,98.80778,31.671667,0.733812,0.10651215,,98.7818,0.0073381197
6.1035156e-05,-0.59819067,6716693,,0.009999999,0.67018825,-0.59819067,0.2064209,9.313226e-10,[-0.132  1.455 -2.764 -2.155 -1.276],11067.370522499084,4985.741381891235,225,10.0,1.0,1.0,-4.8847046,1.0,498.68,0.14259134,100,0.01,22500,9.996199,100.0,0.4536892,1.0,6.103655e-05,,100.0,0.01
6.286621e-05,-119.17832,6765939,0.016411731,0.0100146495,97.82051,-119.1985,10.14917,0.00016411731,[-0.132  1.455 -2.764 -2.155 -1.276],11137.678046703339,4923.166530434307,226,10.0,1.0002266,1.001465,-973.25214,1.0583401,492.46,0.14221103,100,0.010583401,22600,9.994614,99.97316,9621.725,0.9602767,0.03373903,,99.97734,0.009602767
-1.2207031e-05,-118.86281,6814548,0.043492746,0.010024342,126.93628,-119.39166,18.556458,0.00043492738,[-0.132  1.455 -2.764 -2.155 -1.277],11206.866758346558,4859.272618190141,227,10.0,1.0024916,1.0024341,-974.8287,1.0973008,486.09,0.14195038,100,0.010973007,22700,9.993731,99.8121,15342.833,0.8961694,0.67747766,,99.75146,0.008961694
2.380371e-05,-120.41832,6863984,0.006809775,0.010006148,98.825836,-120.429245,10.079956,6.8097776e-05,[-0.132  1.456 -2.776 -2.157 -1.277],11278.471383333206,4942.350469473935,228,10.0,0.99991846,1.0006149,-983.30084,1.0220873,494.36,0.14188933,100,0.010220873,22800,9.995388,99.99539,9866.172,0.9712461,0.006039977,,100.008156,0.009712461
-3.601074e-05,-119.20049,6913281,0.005982207,0.010003997,97.825165,-119.20322,10.116028,5.9822072e-05,[-0.132  1.456 -2.776 -2.157 -1.277],11347.751645088196,4928.471459745484,229,10.0,1.000032,1.0003998,-973.28986,1.012594,492.97,0.14184235,100,0.01012594,22900,9.995468,99.99644,9665.348,0.9822924,0.0045898557,,99.9968,0.009822924
5.5541994e-05,-120.41883,6962649,0.007423307,0.010007929,98.82233,-120.42286,10.136536,7.423311e-05,[-0.132  1.456 -2.776 -2.157 -1.277],11418.695056676865,4935.670655847455,230,10.0,1.0000498,1.000793,-983.2489,1.024756,493.68,0.14188933,100,0.010247559,23000,9.995874,99.994484,9863.981,0.98042434,0.007074356,,99.99502,0.009804243
-6.8359375e-05,-119.187004,7011498,0.016759036,0.010008836,139.04315,-119.20326,20.093933,0.00016759033,[-0.132  1.456 -2.777 -2.157 -1.277],11488.399558782578,4883.553699367753,231,10.0,1.0002567,1.0008835,-973.29,1.0648708,488.49,0.14154051,100,0.010648708,23100,9.994928,99.97194,19495.354,0.9543256,0.031487703,,99.97434,0.009543256
-4.9438477e-05,-119.154396,7060669,0.024095062,0.010034845,97.81665,-119.18938,10.229065,0.00024095066,[-0.132  1.456 -2.776 -2.157 -1.277],11558.758657217026,4915.673815755097,232,10.0,1.0004538,1.0034845,-973.1767,1.0688016,491.71,0.14160597,100,0.010688016,23200,9.994638,99.94238,9607.117,0.95394915,0.06197369,,99.954636,0.0095394915
2.5634765e-05,-120.38977,7110026,0.012860153,0.010016119,98.820816,-120.41895,10.162659,0.00012860147,[-0.132  1.456 -2.776 -2.156 -1.277],11629.845945596695,4934.73411862188,233,10.0,1.0001056,1.0016121,-983.2168,1.0283195,493.57,0.14135832,100,0.0102831945,23300,9.996517,99.98352,9826.971,0.9638833,0.03556466,,99.98944,0.009638833
-7.507324e-05,-1.1784586,7159883,,0.009999999,1.0130817,-1.1784586,0.23364258,9.313226e-10,[-0.132  1.456 -2.776 -2.155 -1.278],11702.194355010986,4984.8597889787125,234,10.0,1.0,1.0,-9.62146,1.0,498.57,0.14135832,100,0.01,23400,9.997072,100.0,1.0367014,1.0,-7.507019e-05,,100.0,0.01
-4.760742e-05,-119.18199,7209165,0.024175277,0.010041948,97.82297,-119.20153,10.12738,0.00024175273,[-0.132  1.456 -2.776 -2.155 -1.278],11772.669699192047,4926.756724061581,235,10.0,1.00033,1.0041949,-973.276,1.0955368,492.82,0.14160179,100,0.010955368,23500,9.9946,99.942085,9655.692,0.9622797,0.039150387,,99.96701,0.009622796
-4.1503907e-05,-120.42957,7258619,0.0069306586,0.010005735,98.82908,-120.43294,10.055237,6.930656e-05,[-0.133  1.456 -2.776 -2.155 -1.277],11843.480587244034,4944.58205132779,236,10.0,1.0000467,1.0005736,-983.33044,1.0309108,494.54,0.14154026,100,0.0103091085,23600,9.997141,99.9952,9865.986,0.97937596,0.006123781,,99.99533,0.009793759
-1.8310548e-05,-0.6751006,7308387,,0.009999999,0.9082243,-0.6751006,0.29870605,9.313226e-10,[-0.133  1.456 -2.776 -2.155 -1.277],11915.954688072205,4975.649053849564,237,10.0,1.0,1.0,-5.512024,1.0,497.68,0.14154026,100,0.01,23700,9.995827,100.0,0.8332035,1.0,-1.8327497e-05,,100.0,0.01
-0.00010498047,-120.41366,7357738,0.010439213,0.010009156,98.82081,-120.420135,10.157776,0.000104392115,[-0.133  1.456 -2.776 -2.155 -1.277],11987.202285289764,4933.958010704508,238,10.0,1.000092,1.0009155,-983.2254,1.0292836,493.51,0.14137095,100,0.010292836,23800,9.995808,99.98912,9862.641,0.9668745,0.01191175,,99.9908,0.009668744
-4.5166016e-05,-117.47822,7405843,0.06337821,0.010043024,161.68398,-118.12402,28.902649,0.0006337821,[-0.132  1.455 -2.776 -2.155 -1.278],12057.000977516174,4808.8828138816725,239,10.0,1.0044795,1.0043025,-964.4782,1.1510382,481.05,0.14037663,100,0.0115103815,23900,9.99371,99.60333,25148.447,0.8295431,0.9100257,,99.55405,0.008295431
8.544922e-06,-0.3927635,7455777,,0.009999999,0.39730203,-0.3927635,0.13275146,9.313226e-10,[-0.132  1.45  -2.788 -2.15  -1.279],12130.628307580948,4992.669511136632,240,10.0,1.0,1.0,-3.2069702,1.0,499.34,0.14037663,100,0.01,24000,9.99752,100.0,0.15944333,1.0,8.545816e-06,,100.0,0.01
8.3618164e-05,-46.74959,7505120,0.08528395,0.0100360075,38.80938,-47.274597,4.219116,0.00085283944,[-0.132  1.45  -2.788 -2.15  -1.279],12203.45411157608,4933.069188720982,241,10.0,1.0062475,1.0036007,-385.99615,1.224143,493.43,0.13837011,100,0.01224143,24100,9.9954605,99.28305,1061.8242,0.7118327,0.6725353,,99.37913,0.007118327
2.4414063e-05,-1.5623475,7554727,0.2551157,0.009843411,1.6788002,-1.6962817,0.46905518,0.0025511568,[-0.133  1.451 -2.796 -2.153 -1.281],12277.124771595001,4959.275949305222,242,10.0,1.0774702,0.98434114,-13.850281,1.6900811,496.07,0.13834864,100,0.016900811,24200,9.994709,93.70568,0.5837899,0.3125479,0.19843946,,92.80999,0.0031254787
5.432129e-05,-119.14136,7603631,0.032097165,0.010067135,138.35405,-119.22255,19.934631,0.00032097165,[-0.127  1.451 -2.796 -2.153 -1.281],12348.122207403183,4889.365225239943,243,10.0,1.0009303,1.0067135,-973.4484,1.0908809,489.04,0.13806131,100,0.010908809,24300,9.99622,99.89845,19339.629,0.918251,0.13667351,,99.90706,0.00918251
2.9907227e-05,-103.04157,7653127,0.08072462,0.010019418,84.91951,-103.48314,8.639221,0.00080724614,[-0.126  1.451 -2.795 -2.153 -1.281],12420.250448465347,4948.747375307028,244,10.0,1.0058088,1.0019417,-844.9365,1.194798,494.96,0.13782164,100,0.011947979,24400,9.996998,99.35506,6116.7344,0.8149461,0.74172246,,99.42247,0.008149461
0.00014282226,-119.1431,7701920,0.026144968,0.010048218,139.03705,-119.197174,20.150024,0.00026144972,[-0.126  1.447 -2.798 -2.153 -1.281],12492.254735946655,4877.758144160702,245,10.0,1.0006737,1.0048217,-973.242,1.0648351,487.93,0.13854896,100,0.01064835,24500,9.994127,99.932335,19525.934,0.9378742,0.094365,,99.93268,0.0093787415
1.8920899e-05,-0.26124105,7751885,,0.009999999,0.23672177,-0.26124105,0.12591553,9.313226e-10,[-0.127  1.447 -2.798 -2.153 -1.28 ],12565.24907374382,4995.751082678979,246,10.0,1.0,1.0,-2.1331787,1.0,499.65,0.13854896,100,0.01,24600,9.997456,100.0,0.05660323,1.0,1.8918887e-05,,100.0,0.01
-1.8920899e-05,-120.41962,7801380,0.016619744,0.01004051,98.83134,-120.43641,10.028198,0.00016619747,[-0.127  1.447 -2.798 -2.153 -1.28 ],12637.605654478073,4948.768943036232,247,10.0,1.0002372,1.0040511,-983.359,1.0509353,494.95,0.13883787,100,0.010509352,24700,9.997488,99.972595,9885.83,0.9548607,0.031063259,,99.97628,0.009548606
6.1035155e-07,-119.02339,7850333,0.039525684,0.010088192,138.35997,-119.228264,19.890686,0.00039525685,[-0.126  1.446 -2.798 -2.153 -1.28 ],12709.08835887909,4894.37935045556,248,10.0,1.0014911,1.0088192,-973.4947,1.1413527,489.53,0.13805786,100,0.011413527,24800,9.996668,99.846725,19120.006,0.9036303,0.29373085,,99.85111,0.009036303
-6.164551e-05,-119.19324,7899671,0.01538557,0.010032798,97.827225,-119.20868,10.069885,0.00015385568,[-0.126  1.443 -2.797 -2.149 -1.281],12781.784759044647,4932.554445718758,249,10.0,1.000201,1.0032797,-973.3342,1.0485173,493.38,0.1378035,100,0.010485173,24900,9.995396,99.97648,9668.276,0.97203,0.027356267,,99.979904,0.009720299
6.530762e-05,-117.52719,7948022,0.071717694,0.009928093,144.6944,-118.541885,25.494385,0.0007171769,[-0.126  1.443 -2.797 -2.149 -1.281],12851.65019774437,4833.850814249259,250,10.0,1.0055007,0.9928093,-967.8909,1.1549602,483.51,0.13640985,100,0.011549601,25000,9.995274,99.48088,19115.96,0.7908465,1.3403435,,99.45294,0.007908465
-2.9296874e-05,-0.97217053,7997944,,0.009999999,0.8008489,-0.97217053,0.1817627,9.313226e-10,[-0.126  1.443 -2.813 -2.148 -1.283],12924.892478704453,4991.572740292903,251,10.0,1.0,1.0,-7.9375,1.0,499.22,0.13640985,100,0.01,25100,9.99794,100.0,0.64783734,1.0,-2.9292889e-05,,100.0,0.01
-1.7700195e-05,-0.16605794,8047928,,0.009999999,0.1537688,-0.16605794,0.10418701,9.313226e-10,[-0.126  1.443 -2.813 -2.148 -1.283],12997.606665849686,4997.773728680665,252,10.0,1.0,1.0,-1.3557129,1.0,499.84,0.13640985,100,0.01,25200,9.997953,100.0,0.02388368,1.0,-1.7700426e-05,,100.0,0.01
-7.385254e-05,-119.19145,8096834,0.013965149,0.010011543,139.0493,-119.20869,20.043152,0.00013965143,[-0.126  1.443 -2.813 -2.148 -1.283],13067.977886915207,4889.570134867258,253,10.0,1.0002776,1.0011543,-973.33417,1.0390062,489.06,0.13609375,100,0.010390062,25300,9.996223,99.98055,19508.64,0.96416306,0.033697963,,99.972244,0.009641631
8.789063e-05,-119.08111,8145709,0.0401149,0.010016551,138.35043,-119.219475,19.957703,0.00040114898,[-0.126  1.443 -2.813 -2.148 -1.283],13138.854897499084,4886.279730194862,254,10.0,1.0017886,1.0016551,-973.4236,1.1058246,488.75,0.13519257,100,0.011058246,25400,9.995451,99.83988,18936.902,0.85906255,0.2450211,,99.82146,0.008590626
-1.8310546e-06,-0.67494214,8195624,,0.009999999,0.57731557,-0.67494214,0.17669678,9.313226e-10,[-0.126  1.443 -2.814 -2.15  -1.284],13212.038410425186,4990.554973784395,255,10.0,1.0,1.0,-5.5108643,1.0,499.15,0.13519257,100,0.01,25500,9.996664,100.0,0.33665988,1.0,-1.8358696e-06,,100.0,0.01
-8.178711e-05,-114.729225,8243096,0.11150891,0.01031219,205.04495,-115.931885,46.803284,0.0011150892,[-0.126  1.443 -2.814 -2.15  -1.284],13281.270925998688,4745.919661240462,256,10.0,1.0141984,1.031219,-946.57916,1.3708918,474.72,0.13334335,100,0.013708917,25600,9.995066,98.84426,41919.434,0.7295823,2.0227008,,98.60004,0.0072958227
-7.751465e-05,-102.31279,8292547,0.026853397,0.010025458,84.0629,-102.43858,8.593079,0.00026853394,[-0.125  1.439 -2.821 -2.15  -1.286],13354.376475334167,4944.073997991602,257,10.0,1.000722,1.0025458,-836.40686,1.0895957,494.51,0.13342167,100,0.010895956,25700,9.996294,99.92831,6902.174,0.9423263,0.16268882,,99.92785,0.009423262
-1.2817382e-05,-117.62931,8341515,0.06510851,0.010078757,137.65967,-118.01835,19.782043,0.00065108505,[-0.125  1.439 -2.823 -2.15  -1.286],13425.937205791473,4895.976666368058,258,10.0,1.0042897,1.0078756,-963.6156,1.1779982,489.68,0.13338032,100,0.011779982,25800,9.997089,99.584404,18224.975,0.8732135,0.6418837,,99.57286,0.008732135
8.605957e-05,-0.13943948,8391488,,0.009999999,0.15330604,-0.13943948,0.109436035,9.313226e-10,[-0.125  1.44  -2.826 -2.153 -1.286],13499.316419839859,4996.381343984882,259,10.0,1.0,1.0,-1.1392212,1.0,499.73,0.13338032,100,0.01,25900,9.996788,100.0,0.02374014,1.0,8.6060434e-05,,100.0,0.01
-7.3242186e-06,-119.1264,8440869,0.036949437,0.010046674,97.82906,-119.21199,10.044739,0.00036949432,[-0.125  1.44  -2.826 -2.153 -1.286],13569.959015130997,4937.156853962423,260,10.0,1.0011284,1.0046675,-973.36176,1.1076926,493.81,0.13372913,100,0.011076925,26000,9.996626,99.86494,9461.109,0.92759365,0.15281701,,99.88728,0.0092759365
7.324219e-05,-1.1018234,8490753,,0.009999999,0.9258969,-1.1018234,0.21350098,9.313226e-10,[-0.126  1.443 -2.828 -2.157 -1.285],13643.385108232498,4987.581903154501,261,10.0,1.0,1.0,-8.996948,1.0,498.84,0.13372913,100,0.01,26100,9.997164,100.0,0.86594445,1.0,7.324293e-05,,100.0,0.01
2.746582e-05,-119.19644,8540179,0.013494958,0.009999749,97.83314,-119.21794,9.99408,0.00013494962,[-0.126  1.443 -2.828 -2.157 -1.285],13715.306513786316,4941.773640521611,262,10.0,1.0000782,0.9999749,-973.4106,1.0470163,494.26,0.13346611,100,0.010470162,26200,9.997105,99.98178,9617.154,0.965968,0.026189148,,99.99218,0.00965968
-9.155274e-06,-1.5198779,8589965,0.23784468,0.010065316,1.4807452,-1.5923196,0.31207275,0.0023784465,[-0.125  1.443 -2.829 -2.157 -1.285],13788.013013601303,4977.690271883657,263,10.0,1.0564116,1.0065317,-13.00116,1.7961456,497.86,0.13124016,100,0.017961456,26300,9.996799,94.71149,0.5132261,0.38568747,0.1167287,,94.66007,0.0038568745
-5.5541994e-05,-0.1567293,8639948,,0.009999999,0.14262739,-0.1567293,0.09436035,9.313226e-10,[-0.12   1.444 -2.829 -2.156 -1.288],13860.370352506638,4997.692834796651,264,10.0,1.0,1.0,-1.2792358,1.0,499.83,0.13124016,100,0.01,26400,9.99803,100.0,0.02054805,1.0,-5.5541284e-05,,100.0,0.01
-2.5024414e-05,-120.40888,8689398,0.01727594,0.010013396,98.829506,-120.43297,10.054138,0.0001727594,[-0.12   1.444 -2.829 -2.156 -1.288],13932.206879854202,4944.30514882915,265,10.0,1.0002247,1.0013394,-983.3308,1.0534765,494.5,0.130802,100,0.010534764,26500,9.997646,99.97022,9822.175,0.96120375,0.037593156,,99.97753,0.009612037
-1.5258789e-05,-118.54749,8738418,0.05961286,0.010075662,128.02362,-119.42318,18.30011,0.0005961286,[-0.12   1.444 -2.829 -2.156 -1.288],14003.4334025383,4901.290461200984,266,10.0,1.0037575,1.0075663,-975.086,1.1293718,490.2,0.13031127,100,0.011293718,26600,9.997559,99.65116,15141.003,0.803792,1.099822,,99.625656,0.00803792
-1.8310546e-06,-0.9816591,8788340,,0.009999999,0.80840564,-0.9816591,0.16485596,9.313226e-10,[-0.12   1.45  -2.839 -2.16  -1.289],14077.408736228943,4991.590820886158,267,10.0,1.0,1.0,-8.015198,1.0,499.22,0.13031127,100,0.01,26700,9.998016,100.0,0.6601209,1.0,-1.8253922e-06,,100.0,0.01
7.93457e-06,-0.15777965,8838323,,0.009999999,0.14419468,-0.15777965,0.10601807,9.313226e-10,[-0.12   1.45  -2.839 -2.16  -1.289],14149.62967634201,4997.67540040028,268,10.0,1.0,1.0,-1.2883301,1.0,499.83,0.13031127,100,0.01,26800,9.997953,100.0,0.021002127,1.0,7.932424e-06,,100.0,0.01
-6.1035155e-07,-0.22239676,8888299,,0.009999999,0.19678451,-0.22239676,0.12408447,9.313226e-10,[-0.12   1.45  -2.839 -2.16  -1.289],14221.706079006195,4996.849539228121,269,10.0,1.0,1.0,-1.8158569,1.0,499.76,0.13031127,100,0.01,26900,9.997433,100.0,0.039115295,1.0,-6.0675666e-07,,100.0,0.01
5.3100586e-05,-120.4226,8937800,0.018233897,0.010042339,98.83156,-120.436615,10.018005,0.00018233893,[-0.12   1.45  -2.839 -2.16  -1.289],14292.968855381012,4949.482392823511,270,10.0,1.0004158,1.0042338,-983.36127,1.0560293,495.01,0.12996188,100,0.010560293,27000,9.997948,99.96704,9872.643,0.95854497,0.03910798,,99.958435,0.0095854495
2.5634765e-05,-72.491875,8987346,0.13431944,0.010210875,60.158653,-73.30961,6.1343384,0.0013431943,[-0.12   1.449 -2.839 -2.16  -1.289],14365.706089735031,4953.795079383473,271,10.0,1.016358,1.0210875,-598.5706,1.3331624,495.46,0.12852448,100,0.013331624,27100,9.9972,98.29903,2278.5923,0.7151436,1.4149175,,98.390526,0.007151436
-7.6293945e-05,-118.93304,9036349,0.064484924,0.010173866,138.36525,-119.23322,19.846252,0.00064484915,[-0.12   1.445 -2.848 -2.161 -1.29 ],14437.642738819122,4899.615435122229,272,10.0,1.0034995,1.0173864,-973.53455,1.1492325,490.03,0.12803619,100,0.011492325,27200,9.997662,99.59986,19044.098,0.8709118,0.50855005,,99.65127,0.008709118
2.0751953e-05,-119.21889,9085851,0.009461801,0.010009498,97.839226,-119.227394,9.914307,9.4618066e-05,[-0.118  1.44  -2.849 -2.156 -1.291],14509.84927535057,4949.582793926154,273,10.0,1.0000167,1.0009499,-973.48773,1.0258754,495.02,0.1283523,100,0.010258755,27300,9.997959,99.991066,9669.114,0.98209226,0.009520888,,99.99833,0.009820922
1.7700195e-05,-119.1846,9134755,0.01846941,0.010019576,139.05067,-119.20966,20.0495,0.0001846941,[-0.118  1.44  -2.849 -2.156 -1.291],14581.953442335129,4889.48193233966,274,10.0,1.00029,1.0019577,-973.34296,1.0352169,489.04,0.12823601,100,0.010352169,27400,9.996693,99.96605,19537.906,0.9117727,0.04236293,,99.97101,0.009117727
6.713867e-06,-117.797966,9183759,0.047474083,0.010061744,137.66505,-118.02327,19.75299,0.00047474075,[-0.118  1.439 -2.849 -2.156 -1.291],14654.082789182663,4899.703813459478,275,10.0,1.002299,1.0061743,-963.656,1.1231505,490.04,0.1276818,100,0.011231504,27500,9.99762,99.77786,18695.406,0.8986251,0.36089432,,99.77063,0.0089862505
-2.6245118e-05,-119.21078,9233220,0.010619435,0.010013758,97.835945,-119.22271,9.951233,0.00010619436,[-0.117  1.434 -2.847 -2.151 -1.291],14726.962718009949,4945.380963188221,276,10.0,1.0000854,1.0013758,-973.44904,1.0484282,494.61,0.12750246,100,0.010484282,27600,9.997557,99.98877,9660.336,0.9717713,0.01698637,,99.99146,0.009717713
4.272461e-05,-0.60113925,9283129,,0.009999999,0.5538036,-0.60113925,0.16998291,9.313226e-10,[-0.117  1.434 -2.847 -2.151 -1.291],14797.74845290184,4990.100262974606,277,10.0,1.0,1.0,-4.9086304,1.0,499.09,0.12750246,100,0.01,27700,9.99725,100.0,0.30979645,1.0,4.2727217e-05,,100.0,0.01
-9.82666e-05,-0.6721754,9332982,8.542616e-07,0.01,0.76248235,-0.6721756,0.20233154,8.595961e-09,[-0.117  1.434 -2.847 -2.151 -1.291],14867.098458528519,4984.474280252769,278,10.0,1.0,0.9999998,-5.487488,1.0000015,498.53,0.12750246,100,0.010000016,27800,9.997133,99.999985,0.5872503,0.9999973,-9.8102726e-05,,100.0,0.009999973
1.8310546e-06,-120.429535,9382483,0.009141907,0.010014114,98.831985,-120.437195,10.024414,9.14191e-05,[-0.117  1.434 -2.847 -2.151 -1.291],14934.912898302078,4949.516610132534,279,10.0,1.0000917,1.0014113,-983.36554,1.0285987,495.01,0.12731932,100,0.010285987,27900,9.9981,99.99164,9868.1455,0.975024,0.013173401,,99.99084,0.00975024
-6.1035157e-06,-0.42504135,9432442,,0.009999999,0.35472864,-0.42504135,0.12823486,9.313226e-10,[-0.117  1.434 -2.847 -2.151 -1.292],15003.416238307953,4995.287330461553,280,10.0,1.0,1.0,-3.470398,1.0,499.59,0.12731932,100,0.01,28000,9.997995,100.0,0.12710343,1.0,-6.1026076e-06,,100.0,0.01
-3.6621095e-05,-119.20769,9481444,0.011009829,0.010007851,139.0631,-119.22181,19.943481,0.00011009832,[-0.117  1.434 -2.847 -2.151 -1.292],15071.12074804306,4899.511147034317,281,10.0,1.0000117,1.0007851,-973.44165,1.03184,490.02,0.1276282,100,0.010318399,28100,9.997648,99.98789,19535.943,0.9736561,0.01477015,,99.99883,0.009736561
5.7983398e-05,-120.40704,9530945,0.025805777,0.010058344,98.83229,-120.437515,10.023621,0.00025805776,[-0.117  1.434 -2.847 -2.151 -1.291],15138.518431663513,4949.503845615821,282,10.0,1.0003853,1.0058346,-983.36865,1.0752198,495.01,0.12804712,100,0.010752197,28200,9.998045,99.934235,9876.085,0.95578074,0.05372405,,99.96149,0.009557807
7.3242186e-06,-120.41675,9580441,0.013425356,0.010036297,98.83113,-120.43615,10.020752,0.00013425353,[-0.117  1.434 -2.847 -2.15  -1.291],15206.533460617065,4948.881994621114,283,10.0,1.0002328,1.0036298,-983.35706,1.0482572,494.96,0.12840307,100,0.010482572,28300,9.997536,99.98212,9871.7295,0.9720837,0.03342709,,99.97672,0.009720837
6.8359375e-05,-120.431366,9629936,0.00786504,0.010011927,98.83117,-120.436134,10.028076,7.865037e-05,[-0.117  1.434 -2.847 -2.15  -1.291],15275.034592866898,4948.796460560199,284,10.0,1.0000421,1.0011928,-983.3574,1.0252324,494.95,0.1285218,100,0.010252324,28400,9.997614,99.99385,9875.487,0.96797794,0.0073612332,,99.99579,0.009679779
-6.1035156e-05,-120.41609,9679410,0.015240666,0.01003665,98.83051,-120.435196,10.03363,0.00015240663,[-0.117  1.434 -2.847 -2.15  -1.29 ],15343.27763390541,4946.709706905654,285,10.0,1.0003026,1.003665,-983.3487,1.0470345,494.74,0.128281,100,0.010470345,28500,9.997671,99.97694,9867.921,0.9328436,0.03725764,,99.96976,0.009328436
-0.00014282226,-117.97446,9728287,0.01803142,0.0100154495,137.65088,-118.00817,19.869019,0.00018031421,[-0.117  1.434 -2.847 -2.15  -1.291],15409.258819103241,4886.617870621333,286,10.0,1.0004804,1.0015451,-963.5315,1.0748044,488.77,0.12800652,100,0.010748044,28600,9.996021,99.96761,19074.547,0.9658815,0.061912596,,99.95198,0.009658815
-7.141113e-05,-119.20087,9777789,0.012837003,0.00999483,97.839,-119.22723,9.9175415,0.00012836998,[-0.117  1.434 -2.848 -2.151 -1.291],15476.760885715485,4949.6008823336215,287,10.0,1.000174,0.99948305,-973.4856,1.0432371,495.02,0.12816894,100,0.010432371,28700,9.998026,99.98351,9587.695,0.97065765,0.036663353,,99.9826,0.009706576
-5.4931643e-06,-119.19309,9826789,0.019209454,0.0100340275,139.0614,-119.2203,19.959167,0.00019209454,[-0.117  1.434 -2.848 -2.15  -1.291],15545.046338796616,4899.185636043465,288,10.0,1.0003822,1.0034028,-973.4296,1.0498941,490.0,0.12874226,100,0.010498941,28800,9.9971485,99.96336,19569.615,0.94592047,0.04997933,,99.9618,0.009459204
6.8969726e-05,-118.96958,9875789,0.073864765,0.010239756,138.36398,-119.23193,19.8667,0.0007386476,[-0.117  1.434 -2.847 -2.15  -1.29 ],15613.117287397385,4899.205154938451,289,10.0,1.0046655,1.0239756,-973.5252,1.3285561,490.0,0.12888779,100,0.0132855605,28900,9.997204,99.48236,19232.041,0.8819695,0.5402262,,99.535614,0.008819695
-4.1503907e-05,-41.159428,9925350,0.13037005,0.010068417,34.32613,-41.827557,3.5670776,0.0013037006,[-0.118  1.433 -2.848 -2.151 -1.29 ],15682.256264209747,4955.416134542184,290,10.0,1.0182252,1.0068415,-341.5202,1.3825564,495.61,0.1257286,100,0.013825564,29000,9.997696,98.35103,594.5769,0.703567,1.0475218,,98.2101,0.0070356703
-3.967285e-05,-117.859055,9974300,0.029728316,0.010072773,137.65936,-118.01812,19.789795,0.00029728317,[-0.118  1.431 -2.854 -2.154 -1.293],15751.016623735428,4894.131732545154,291,10.0,1.0010557,1.0072775,-963.6136,1.1349553,489.5,0.12536715,100,0.011349552,29100,9.996902,99.91298,18991.682,0.92149884,0.22130781,,99.89454,0.009214988
-7.3242186e-06,-119.21077,10023751,0.011464834,0.010016849,97.83512,-119.221725,9.9747925,0.000114648356,[-0.118  1.428 -2.855 -2.152 -1.294],15820.260291576385,4944.303599670478,292,10.0,1.000132,1.001685,-973.4412,1.0261328,494.51,0.12554808,100,0.010261328,29200,9.997227,99.98693,9662.999,0.9781653,0.018817365,,99.98681,0.009781653
2.0141602e-05,-117.843506,10072219,0.037628897,0.010046115,168.87404,-118.01313,29.811035,0.00037628898,[-0.118  1.428 -2.855 -2.152 -1.293],15887.030221223831,4845.722548405985,293,10.0,1.0012776,1.0046115,-963.5733,1.1234841,484.68,0.12580861,100,0.011234841,29300,9.996002,99.85991,28614.535,0.91161776,0.245,,99.872406,0.009116177
