ReturnStepMax,ReturnStepMaxmin,Bound,MinIW,Iteration,EpRewMean,MeanD2w0t,EmpiricalD2,InitialReturnMin,MaxD2w0t,EpThisIter,StdD2w0t,J_sample_variance,Weights,MeanEntropy,InitialReturnMean,EpisodesSoFar,InitialBound,StdIW,InitialReturnStd,EpLenMean,MinD2w0t,ReturnMeanIW,MaxIW,TimeElapsed,TimestepsSoFar,MeanIW,InitialReturnMax
9.999077,9.998154,-140.92032,0.64177346,250,4899.821305945103,0.98537403,1.0104555,-973.65076,1.0235848,100,0.14052749,18181.037,[-0.035  0.822 -2.761 -2.216 -1.252],0.16703796,-1.0375977e-05,25000,-141.34561,0.06362882,137.68152,490.04,,-19.170397,1.2690216,13915.965203285217,10338830,1.0026801,19.7406
9.999247,9.998493,-131.59984,0.80450976,251,4949.598158436489,0.99328554,1.0069094,-983.3764,1.0105872,100,0.09974896,9715.536,[-0.036  0.821 -2.786 -2.218 -1.252],0.16459654,-1.0986329e-05,25100,-131.6389,0.055953775,98.83306,495.01,,-9.901666,1.2036929,13993.258252620697,10388331,1.0002304,10.015808
9.999286,9.998571,-121.769905,0.99992585,252,4992.111455255043,0.99852,1.0,-7.3530884,1.0,100,0.03843931,0.55449134,[-0.037  0.821 -2.787 -2.218 -1.254],0.16459654,4.6386718e-05,25200,-121.76991,8.032808e-06,0.740965,499.26,,-0.10882137,1.0000324,14069.26885342598,10438257,0.9999997,0.13922119
9.999286,9.998571,-121.7378,1.0,253,4995.814106911656,0.99926,1.0,-3.0790405,1.0,100,0.027191782,0.100811265,[-0.037  0.821 -2.787 -2.218 -1.254],0.16459654,4.3945314e-05,25300,-121.7378,,0.31592235,499.63,,-0.07671424,1.0,14145.138917446136,10488220,1.0,0.10571289
9.999088,9.998177,-131.59131,0.8046252,254,4948.519520465922,0.99216783,1.0049083,-983.3782,1.0074962,100,0.10062955,9755.569,[-0.037  0.821 -2.787 -2.218 -1.254],0.16253282,-1.8310546e-06,25400,-131.61946,0.048667695,98.83328,494.91,,-9.904757,1.2375745,14220.17674446106,10537711,0.9978663,10.012634
9.999075,9.99815,-121.72093,1.0,255,4994.510227849436,0.99902,1.0,-3.4470825,1.0,100,0.031289514,0.12940717,[-0.037  0.821 -2.787 -2.218 -1.256],0.16253282,7.93457e-06,25500,-121.72093,,0.35792953,499.51,,-0.062409427,1.0,14295.999815702438,10587662,1.0,0.113098145
9.999297,9.998594,-121.815674,0.9998143,256,4989.615684676772,0.99802,1.0,-11.383362,1.0,100,0.044452254,1.3251292,[-0.037  0.821 -2.787 -2.218 -1.256],0.16253282,-1.4038086e-05,25600,-121.81569,2.2961678e-05,1.1455511,499.01,,-0.1544499,1.0001165,14371.511092185974,10637563,1.0,0.18414307
0.0201931,0.019666672,-0.30461907,1.0,257,4999.606789533497,1.0,1.0,-0.16473389,1.0,100,,0.0029368526,[-0.037  0.821 -2.787 -2.218 -1.256],0.16253282,8.544922e-06,25700,-0.30461907,,0.053921096,500.0,1.0,-0.058930077,1.0,14446.96611213684,10687563,1.0,0.06640625
9.999091,9.998182,-121.73319,1.0,258,4992.817045848664,0.99868,1.0,-4.0198364,1.0,100,0.03630752,0.18810962,[-0.037  0.821 -2.787 -2.218 -1.256],0.16253282,-1.2207031e-06,25800,-121.73319,,0.43154302,499.34,,-0.07447305,1.0,14522.577260017395,10737497,1.0,0.12567139
9.9989,9.997801,-131.63356,1.0,259,4944.326579695751,0.989,1.0,-983.34314,1.0,100,0.10430451,9866.07,[-0.037  0.821 -2.787 -2.218 -1.256],0.16253282,-9.155274e-06,25900,-131.63356,,98.83021,494.5,,-9.977155,1.0,14597.389254331589,10786947,1.0,10.053955
0.017377853,0.016860008,-0.2729966,1.0,260,4999.609201106481,1.0,1.0,-0.25408936,1.0,100,,0.003831414,[-0.037  0.821 -2.787 -2.218 -1.256],0.16253282,6.530762e-05,26000,-0.2729966,,0.061593976,500.0,1.0,-0.06156064,1.0,14673.481719732285,10836947,1.0,0.07476807
9.998883,9.9977665,-131.59705,0.99999547,261,4948.317066660836,0.9898,1.0,-983.37775,1.0,100,0.10047528,9866.672,[-0.037  0.821 -2.787 -2.218 -1.256],0.16253282,-1.7089844e-05,26100,-131.59705,1.0153884e-06,98.83323,494.9,,-9.940863,1.0000055,14748.560726881027,10886437,0.99999994,10.014587
9.999068,9.9981365,-131.4901,0.9024428,262,4949.309806226595,0.99124455,1.0026479,-973.5006,1.005508,100,0.09972796,9585.824,[-0.037  0.821 -2.787 -2.218 -1.256],0.16332915,7.507324e-05,26200,-131.5148,0.03313584,97.840515,494.99,,-9.813956,1.1695144,14823.65100812912,10935936,0.99885076,9.908447
9.998914,9.997828,-131.61038,0.87951756,263,4944.832677986115,0.9901914,1.0021576,-983.3526,1.0023335,100,0.10394924,9806.238,[-0.038  0.82  -2.787 -2.219 -1.256],0.1619292,3.6621093e-06,26300,-131.62558,0.033905327,98.83111,494.55,,-9.93944,1.1516898,14899.069952249527,10985391,1.0006965,10.038757
9.998639,9.997278,-151.24089,0.67954564,264,4843.017379576612,0.97823405,1.0183501,-963.5493,1.0281459,100,0.17575282,28189.346,[-0.038  0.819 -2.787 -2.219 -1.257],0.15972826,-4.8828124e-06,26400,-151.39824,0.09455429,168.87088,484.38,,-29.435759,1.4211576,14972.878761053085,11033829,1.0148706,29.840088
9.999101,9.998201,-131.30272,0.60722697,265,4949.62467917804,1.001418,1.0224475,-973.50494,1.0270617,100,0.100650884,8969.641,[-0.038  0.815 -2.788 -2.221 -1.259],0.1591149,0.00012390137,26500,-131.51416,0.11199705,97.840965,495.02,,-9.493458,1.3937154,15048.278612613678,11083331,1.0030789,9.90918
9.998902,9.997805,-121.700066,1.0,266,4994.3216640103465,0.999,1.0,-2.296997,1.0,100,0.031606276,0.08249569,[-0.038  0.808 -2.775 -2.209 -1.26 ],0.1591149,5.0048828e-05,26600,-121.700066,,0.28578967,499.5,,-0.043639556,1.0,15126.349642276764,11133281,1.0,0.12261963
9.998895,9.997789,-131.46571,0.6440606,267,4935.6224016486385,1.00013,1.0318155,-973.37085,1.0857217,100,0.114099205,9163.437,[-0.038  0.808 -2.775 -2.209 -1.26 ],0.1588016,6.713867e-06,26700,-131.62552,0.096312776,97.83253,493.63,,-9.684531,1.4877033,15201.377728700638,11182644,0.9936865,10.042664
9.999083,9.998165,-121.80366,0.30145666,268,4978.014866949611,1.0047396,1.0300584,-16.52716,1.1829615,100,0.06779386,0.38373175,[-0.036  0.803 -2.77  -2.197 -1.26 ],0.1584623,8.178711e-05,26800,-121.935455,0.09818047,1.9181145,497.86,,-0.09922853,1.2906417,15278.347432613373,11232430,0.9996022,0.32611084
0.019618988,0.019093513,-0.30072197,1.0,269,4999.609326308418,1.0,1.0,-0.17370605,1.0,100,,0.003444006,[-0.032  0.803 -2.77  -2.197 -1.26 ],0.1584623,4.8828124e-06,26900,-0.30072197,,0.058385525,500.0,1.0,-0.06201818,1.0,15354.627585887909,11282430,1.0,0.07513428
9.998658,9.997316,-131.36612,0.5822951,270,4940.708695295139,1.0045524,1.0348923,-973.4244,1.0588037,100,0.10977973,8986.7295,[-0.032  0.803 -2.77  -2.197 -1.26 ],0.15496725,5.4931643e-06,27000,-131.54483,0.12940231,97.83417,494.15,,-9.522078,1.5527062,15429.52798962593,11331845,0.999689,9.981262
9.999276,9.998552,-131.602,0.83075,271,4949.614786596747,0.9919178,1.0043536,-983.3873,1.0111433,100,0.09960222,9769.076,[-0.03   0.797 -2.764 -2.185 -1.264],0.15358071,3.0517579e-06,27100,-131.63126,0.045396,98.83417,495.01,,-9.920687,1.4126402,15506.080879449844,11381346,0.9934841,10.002319
9.999061,9.998121,-131.14622,0.56593984,272,4945.308131613454,1.0198253,1.0627648,-973.46136,1.0764915,100,0.1081986,8212.976,[-0.031  0.795 -2.764 -2.183 -1.265],0.14941008,9.2773436e-05,27200,-131.55305,0.15893918,97.83726,494.59,,-9.117211,1.7806411,15581.981126785278,11430805,1.0084938,9.944824
9.999317,9.998634,-121.714355,1.0,273,4997.627593970328,0.99962,1.0,-1.4135132,1.0,100,0.019489955,0.022668578,[-0.029  0.788 -2.748 -2.166 -1.27 ],0.14941008,-3.540039e-05,27300,-121.714355,,0.14980777,499.81,,-0.052883606,1.0,15660.570236682892,11480786,1.0,0.084228516
9.99928,9.99856,-121.72553,1.0,274,4996.710204507442,0.99944,1.0,-2.2475586,1.0,100,0.023657486,0.054619208,[-0.029  0.788 -2.748 -2.166 -1.27 ],0.14941008,-3.0517578e-05,27400,-121.72553,,0.23253351,499.72,,-0.06451143,1.0,15736.655104637146,11530758,1.0,0.09429932
0.017885208,0.01738739,-0.2774347,1.0,275,4999.620187182018,1.0,1.0,-0.15557861,1.0,100,,0.0026840763,[-0.029  0.788 -2.748 -2.166 -1.27 ],0.14941008,-4.272461e-06,27500,-0.2774347,,0.05154439,500.0,1.0,-0.05982579,1.0,15812.659045934677,11580758,1.0,0.072143555
0.019489288,0.018982887,-0.2941535,1.0,276,4999.615632353732,1.0,1.0,-0.1932373,1.0,100,,0.0029851242,[-0.029  0.788 -2.748 -2.166 -1.27 ],0.14941008,-6.8359375e-05,27600,-0.2941535,,0.05435754,500.0,1.0,-0.057027757,1.0,15888.511986970901,11630758,1.0,0.071777344
9.999126,9.998253,-126.7209,0.32588074,277,4947.936169795033,1.0667607,1.2203273,-755.90674,2.618122,100,0.15590669,1765.9406,[-0.029  0.788 -2.748 -2.166 -1.27 ],0.14805543,3.7231446e-05,27700,-129.34207,0.31005597,75.97232,494.85,,-4.273215,5.236057,15963.544206380844,11680243,1.0217412,7.729126
9.99931,9.998619,-121.75151,1.0,278,4994.0244930526305,0.9989,1.0,-4.9003296,1.0,100,0.03314923,0.24833822,[-0.039  0.803 -2.793 -2.176 -1.271],0.14805543,-7.93457e-05,27800,-121.75151,,0.49583912,499.45,,-0.0901311,1.0,16041.432420015335,11730188,1.0,0.12591553
9.999098,9.998196,-131.34912,0.5188416,279,4943.52679449631,1.00965,1.0426406,-983.3338,1.0614808,100,0.10806827,8733.305,[-0.039  0.803 -2.793 -2.176 -1.271],0.14337152,-6.347656e-05,27900,-131.66498,0.14365852,98.83037,494.41,,-9.416924,2.0405798,16116.208161115646,11779629,1.0050869,10.063538
9.999127,9.998255,-121.7316,1.0,280,4993.533736497406,0.99882,1.0,-5.4102173,1.0,100,0.034331195,0.3019591,[-0.037  0.792 -2.795 -2.162 -1.276],0.14337152,1.6479493e-05,28000,-121.7316,,0.54675543,499.41,,-0.072435096,1.0,16194.01714682579,11829570,1.0,0.12133789
9.998888,9.997776,-141.49799,0.6510757,281,4888.933354404259,0.9879694,1.0220058,-973.3239,1.0432554,100,0.14859603,19071.787,[-0.037  0.792 -2.795 -2.162 -1.276],0.13981806,9.155274e-06,28100,-141.65138,0.10699364,139.0521,488.96,,-19.726648,1.452045,16268.462787866592,11878466,1.0118109,20.065735
9.999301,9.998602,-121.71204,1.0,282,4998.418813665371,0.99978,1.0,-0.8539429,1.0,100,0.014830758,0.010651988,[-0.036  0.788 -2.796 -2.155 -1.279],0.13981806,-7.446289e-05,28200,-121.71204,,0.102686025,499.89,,-0.05077051,1.0,16345.423350334167,11928455,1.0,0.083496094
9.999313,9.998627,-121.718216,1.0,283,4996.323176674304,0.99936,1.0,-2.5251465,1.0,100,0.025290655,0.06753135,[-0.036  0.788 -2.796 -2.155 -1.279],0.13981806,6.8359375e-05,28300,-121.718216,,0.25856695,499.68,,-0.056793902,1.0,16421.26372385025,11978423,1.0,0.08746338
9.999108,9.998217,-141.1741,0.6219023,284,4899.839713491032,0.9901209,1.0189466,-963.6784,1.0335265,100,0.14128463,18511.973,[-0.036  0.788 -2.796 -2.155 -1.279],0.1381655,1.2207031e-06,28400,-141.34142,0.09705673,137.66833,490.04,,-19.35272,1.3940332,16495.847348690033,12027427,0.99840665,19.731445
9.998929,9.997858,-121.83788,0.9999818,285,4981.235758026339,0.99638,1.0,-10.346802,1.0,100,0.060059108,1.4472108,[-0.036  0.778 -2.802 -2.143 -1.281],0.1381655,2.3193359e-05,28500,-121.83788,2.6824932e-06,1.1969756,498.19,,-0.18113743,1.0000067,16572.90608072281,12077246,1.0,0.25213623
9.998903,9.997807,-131.49025,0.57954466,286,4935.134771941137,1.0049189,1.0403672,-983.1822,1.0867937,100,0.11529457,9017.914,[-0.036  0.778 -2.802 -2.143 -1.281],0.13348828,-1.8920899e-05,28600,-131.79485,0.12728782,98.834145,493.58,,-9.638912,1.7594373,16647.858726739883,12126604,1.0130359,10.213257
9.999072,9.998144,-131.58957,0.79979706,287,4948.313719632243,0.99249345,1.0062431,-983.3702,1.0171654,100,0.100872375,9730.495,[-0.033  0.772 -2.803 -2.135 -1.285],0.13177373,-7.446289e-05,28700,-131.62573,0.04964635,98.83247,494.89,,-9.901016,1.3535581,16724.362839221954,12176093,0.9952791,10.023682
9.998977,9.997953,-121.70021,1.0,288,4993.756860785776,0.99888,1.0,-2.7323608,1.0,100,0.03344925,0.10137584,[-0.034  0.77  -2.804 -2.132 -1.287],0.13177373,2.1972657e-05,28800,-121.70021,,0.31680822,499.44,,-0.042881217,1.0,16800.86702823639,12226037,1.0,0.11077881
0.01673603,0.016282082,-0.26146895,1.0,289,4999.642388467112,1.0,1.0,-0.11401367,1.0,100,,0.0021233917,[-0.034  0.77  -2.804 -2.132 -1.287],0.13177373,-7.080078e-05,28900,-0.26146895,,0.04585332,500.0,1.0,-0.057842035,1.0,16876.770451545715,12276037,1.0,0.06365967
9.999306,9.998611,-121.82305,0.6228627,290,4987.625920267516,1.0013949,1.0124668,-15.294373,1.0656931,100,0.049380936,1.0385371,[-0.034  0.77  -2.804 -2.132 -1.287],0.13175978,-9.338379e-05,29000,-121.85524,0.059264734,1.537908,498.81,,-0.14154695,1.2743481,16952.28538250923,12325918,1.0016807,0.22595215
9.999363,9.998726,-121.69871,1.0,291,4998.750584583575,0.99984,1.0,-0.60980225,1.0,100,0.012647228,0.006061406,[-0.032  0.771 -2.804 -2.132 -1.287],0.13175978,-4.1503907e-05,29100,-121.69871,,0.077468336,499.92,,-0.036684692,1.0,17028.541394233704,12375910,1.0,0.06512451
9.999108,9.998217,-121.759735,0.9999971,292,4990.823554185644,0.99828,1.0,-6.7230225,1.0,100,0.04143631,0.47952875,[-0.032  0.771 -2.804 -2.132 -1.287],0.13175978,-4.0283205e-05,29200,-121.759735,5.5168283e-07,0.68901193,499.14,,-0.10080352,1.0000025,17104.174161672592,12425824,1.0,0.1484375
0.018165588,0.017669678,-0.28061607,1.0,293,4999.622904712893,1.0,1.0,-0.18493652,1.0,100,,0.0033423414,[-0.032  0.771 -2.804 -2.132 -1.287],0.13175978,4.5166016e-05,29300,-0.28061607,,0.057525378,500.0,1.0,-0.059595764,1.0,17179.891602754593,12475824,1.0,0.07714844
9.999129,9.998259,-131.21513,0.6076598,294,4945.138920731903,1.0042707,1.0303183,-973.4681,1.0375826,100,0.10559007,8652.754,[-0.032  0.771 -2.804 -2.132 -1.287],0.12788728,-7.141113e-05,29400,-131.55386,0.11906815,97.83801,494.57,,-9.357363,1.4579785,17255.042759656906,12525281,0.9992402,9.939026
9.999332,9.998665,-121.80484,0.5387552,295,4988.038623894403,1.0016019,1.0119725,-14.41748,1.0676771,100,0.04848332,0.66126996,[-0.031  0.769 -2.82  -2.137 -1.291],0.12701531,4.5166016e-05,29500,-121.84599,0.06633967,1.4500271,498.85,,-0.12007059,1.2473526,17333.566846370697,12575166,1.001701,0.21411133
9.999098,9.998196,-131.1337,0.3784157,296,4940.326776661943,1.0132104,1.0604584,-973.39545,1.2130437,100,0.11277873,8382.519,[-0.029  0.769 -2.82  -2.137 -1.292],0.12353896,-5.9814454e-05,29600,-131.62413,0.15188468,97.8353,494.09,,-9.223906,1.5235467,17409.234996557236,12624575,0.9826001,10.016663
0.014980316,0.014547348,-0.23793544,1.0,297,4999.651597401791,1.0,1.0,-0.14605713,1.0,100,,0.0019555413,[-0.026  0.771 -2.842 -2.146 -1.295],0.12353896,3.173828e-05,29700,-0.23793544,,0.044005312,500.0,1.0,-0.05567026,1.0,17487.25232887268,12674575,1.0,0.06335449
9.999306,9.998611,-131.63118,0.95553446,298,4949.632467580755,0.9900566,1.000154,-983.3869,1.0002787,100,0.09940609,9857.293,[-0.026  0.771 -2.842 -2.146 -1.295],0.1240273,-9.2163085e-05,29800,-131.63509,0.011328522,98.83411,495.01,,-9.968989,1.060401,17557.91683602333,12724076,1.000845,10.007385
0.017457962,0.01702118,-0.26768512,1.0,299,4999.649966727385,1.0,1.0,-0.15692139,1.0,100,,0.0025598386,[-0.026  0.77  -2.842 -2.146 -1.295],0.1240273,-9.765625e-06,29900,-0.26768512,,0.050347283,500.0,1.0,-0.05527448,1.0,17627.115084171295,12774076,1.0,0.059265137
0.017253876,0.016801834,-0.2651139,1.0,300,4999.6425603979405,1.0,1.0,-0.15576172,1.0,100,,0.002299727,[-0.026  0.77  -2.842 -2.146 -1.295],0.1240273,8.728027e-05,30000,-0.2651139,,0.047716353,500.0,1.0,-0.055186376,1.0,17697.034153938293,12824076,1.0,0.06488037
0.0172863,0.016835213,-0.26263854,1.0,301,4999.641895979395,1.0,1.0,-0.17437744,1.0,100,,0.0025413374,[-0.026  0.77  -2.842 -2.146 -1.295],0.1240273,5.7983398e-05,30100,-0.26263854,,0.050157256,500.0,1.0,-0.052316494,1.0,17770.529737234116,12874076,1.0,0.05999756
0.019547462,0.019102097,-0.29380456,1.0,302,4999.647193879121,1.0,1.0,-0.16833496,1.0,100,,0.002708632,[-0.026  0.77  -2.842 -2.146 -1.295],0.1240273,3.7841797e-05,30200,-0.29380456,,0.05178862,500.0,1.0,-0.055971,1.0,17845.14973282814,12924076,1.0,0.06774902
9.999173,9.998346,-141.2862,0.6047592,303,4899.665990432952,0.9950108,1.0305572,-973.4637,1.05076,100,0.14228939,18648.773,[-0.026  0.77  -2.842 -2.146 -1.295],0.119817205,1.2207031e-05,30300,-141.54341,0.1183052,139.06625,490.02,,-19.425123,1.654506,17897.13438153267,12973078,0.993745,19.928162
0.018527031,0.018073082,-0.28431392,1.0,304,4999.640810945286,1.0,1.0,-0.16192627,1.0,100,,0.002862687,[-0.027  0.763 -2.843 -2.136 -1.299],0.119817205,-7.5683594e-05,30400,-0.28431392,,0.053232014,500.0,1.0,-0.058895934,1.0,17935.667410373688,13023078,1.0,0.06793213
0.017874718,0.017429352,-0.27554616,1.0,305,4999.645233939059,1.0,1.0,-0.22930908,1.0,100,,0.0035148563,[-0.027  0.763 -2.843 -2.136 -1.299],0.119817205,1.586914e-05,30500,-0.27554616,,0.058996856,500.0,1.0,-0.05806486,1.0,17973.064689159393,13073078,1.0,0.06439209
0.019197464,0.018771172,-0.29202628,1.0,306,4999.65308599263,1.0,1.0,-0.18017578,1.0,100,,0.0026015749,[-0.027  0.763 -2.843 -2.136 -1.299],0.119817205,1.8310546e-06,30600,-0.29202628,,0.050759424,500.0,1.0,-0.05845115,1.0,18010.47771883011,13123078,1.0,0.066589355
0.019511223,0.019093513,-0.29329485,1.0,307,4999.656896042368,1.0,1.0,-0.20050049,1.0,100,,0.0030902652,[-0.027  0.763 -2.843 -2.136 -1.299],0.119817205,-8.789063e-05,30700,-0.29329485,,0.055310845,500.0,1.0,-0.055902224,1.0,18050.866336107254,13173078,1.0,0.066467285
0.020479202,0.020033836,-0.30735534,1.0,308,4999.646239840298,1.0,1.0,-0.19244385,1.0,100,,0.0038459199,[-0.027  0.763 -2.843 -2.136 -1.299],0.119817205,-0.00011291504,30800,-0.30735534,,0.061703067,500.0,1.0,-0.058185346,1.0,18094.149679899216,13223078,1.0,0.06756592
0.018434525,0.018007278,-0.2817873,1.0,309,4999.656001009695,1.0,1.0,-0.14434814,1.0,100,,0.0028709092,[-0.027  0.763 -2.843 -2.136 -1.299],0.119817205,-2.4414062e-06,30900,-0.2817873,,0.053311046,500.0,1.0,-0.057494838,1.0,18131.67768907547,13273078,1.0,0.06335449
9.999368,9.998735,-131.62805,1.0,310,4949.660192707553,0.99002,1.0,-983.4007,1.0,100,0.099399075,9867.129,[-0.027  0.763 -2.843 -2.136 -1.299],0.119817205,6.347656e-05,31000,-131.62805,,98.83552,495.01,,-9.96596,1.0,18169.55995440483,13322579,1.0,9.993713
9.998936,9.997871,-150.48079,0.38839757,311,4849.76033892513,1.0386161,1.1449937,-963.6289,1.2148085,100,0.18738472,25752.793,[-0.027  0.763 -2.843 -2.136 -1.299],0.10843757,8.4228515e-05,31100,-151.35164,0.2598163,168.88373,485.04,,-28.031427,2.4303977,18205.883143424988,13371083,0.9999078,29.763123
0.017669678,0.017251968,-0.2736365,1.0,312,4999.661323686198,1.0,1.0,-0.13171387,1.0,100,,0.0025632353,[-0.03   0.763 -2.843 -2.136 -1.311],0.10843757,-9.1552734e-05,31200,-0.2736365,,0.050384883,500.0,1.0,-0.058649916,1.0,18243.36081624031,13421083,1.0,0.068237305
9.999382,9.998764,-121.69927,1.0,313,4999.162929811057,0.99992,1.0,-0.35546875,1.0,100,0.008943812,0.0034472134,[-0.03   0.763 -2.843 -2.136 -1.311],0.10843757,-4.0283205e-05,31300,-121.69927,,0.05841034,499.96,,-0.037010346,1.0,18281.08888578415,13471079,1.0,0.06640625
0.019500732,0.01907444,-0.29808876,1.0,314,4999.656946693721,1.0,1.0,-0.13549805,1.0,100,,0.002732785,[-0.03   0.763 -2.843 -2.136 -1.311],0.10843757,-5.6762696e-05,31400,-0.29808876,,0.05201682,500.0,1.0,-0.060823772,1.0,18318.63322877884,13521079,1.0,0.066223145
9.999167,9.998335,-121.80685,0.42081818,315,4981.454027723115,1.0032622,1.0220633,-12.504761,1.1311723,100,0.06140972,0.44262853,[-0.03   0.763 -2.843 -2.136 -1.311],0.108581886,7.93457e-06,31500,-121.88147,0.08775999,1.4627671,498.2,,-0.11126321,1.2695847,18356.144205331802,13570899,0.9962222,0.2715454
0.019047737,0.018621445,-0.2886808,1.0,316,4999.656103944301,1.0,1.0,-0.15490723,1.0,100,,0.00274895,[-0.027  0.763 -2.843 -2.136 -1.31 ],0.108581886,-6.164551e-05,31600,-0.2886808,,0.05216493,500.0,1.0,-0.056927394,1.0,18393.91813659668,13620899,1.0,0.06689453
0.018802643,0.018387794,-0.27881712,1.0,317,4999.663847862451,1.0,1.0,-0.18054199,1.0,100,,0.0021490406,[-0.027  0.763 -2.843 -2.136 -1.31 ],0.108581886,1.6479493e-05,31700,-0.27881712,,0.04613064,500.0,1.0,-0.050045762,1.0,18431.978152751923,13670899,1.0,0.059448242
0.019518852,0.019105911,-0.29459715,1.0,318,4999.6637863268115,1.0,1.0,-0.17236328,1.0,100,,0.0026943283,[-0.027  0.763 -2.843 -2.136 -1.31 ],0.108581886,-7.995605e-05,31800,-0.29459715,,0.051655382,500.0,1.0,-0.05711171,1.0,18469.986137628555,13720899,1.0,0.06341553
9.999378,9.998756,-131.28235,0.6464519,319,4949.865622123004,1.002661,1.0261455,-963.7383,1.0410537,100,0.10075334,8903.576,[-0.027  0.763 -2.843 -2.136 -1.31 ],0.10387694,2.8076172e-05,31900,-131.43246,0.11736254,96.85935,495.03,,-9.470868,1.5133948,18508.19874048233,13770402,1.0030189,9.795471
0.018792152,0.018322945,-0.29662532,1.0,320,4999.636679060868,1.0,1.0,-0.16638184,1.0,100,,0.0033850442,[-0.028  0.764 -2.844 -2.134 -1.315],0.10387694,-9.765625e-06,32000,-0.29662532,,0.057898503,500.0,1.0,-0.06798162,1.0,18546.069374084473,13820402,1.0,0.076049805
9.999176,9.998352,-141.14268,0.54183275,321,4899.771293904969,1.0006421,1.0410181,-973.5622,1.0557685,100,0.14322357,18225.646,[-0.028  0.764 -2.844 -2.134 -1.315],0.1006458,3.173828e-05,32100,-141.44519,0.1418213,138.36925,490.03,,-19.204676,1.704365,18583.428200483322,13869405,1.021172,19.82782
9.999362,9.998724,-121.71276,1.0,322,4998.051823382849,0.9997,1.0,-1.1427612,1.0,100,0.017318247,0.01648109,[-0.028  0.754 -2.845 -2.118 -1.318],0.1006458,-9.338379e-05,32200,-121.71276,,0.1277373,499.85,,-0.05074048,1.0,18622.521990537643,13919390,1.0,0.08282471
9.999395,9.998791,-121.69607,1.0,323,4999.569559634829,1.0,1.0,-0.14770508,1.0,100,,0.002137573,[-0.028  0.754 -2.845 -2.118 -1.318],0.1006458,7.080078e-05,32300,-121.69607,,0.04600702,500.0,1.0,-0.03364671,1.0,18660.57004547119,13969390,1.0,0.05493164
0.018716812,0.018281937,-0.28638253,1.0,324,4999.653278929629,1.0,1.0,-0.17907715,1.0,100,,0.0030523583,[-0.028  0.754 -2.845 -2.118 -1.318],0.1006458,4.1503907e-05,32400,-0.28638253,,0.054983303,500.0,1.0,-0.058655493,1.0,18698.335952281952,14019390,1.0,0.068359375
0.019140244,0.018712997,-0.29694784,1.0,325,4999.657672047143,1.0,1.0,-0.15582275,1.0,100,,0.0027954578,[-0.028  0.754 -2.845 -2.118 -1.318],0.1006458,-4.5776367e-05,32500,-0.29694784,,0.05261195,500.0,1.0,-0.064068906,1.0,18736.445797920227,14069390,1.0,0.07098389
9.999381,9.998762,-121.70871,1.0,326,4998.162600240507,0.99972,1.0,-1.0690918,1.0,100,0.01673092,0.014215608,[-0.028  0.754 -2.845 -2.118 -1.318],0.1006458,-6.652832e-05,32600,-121.70871,,0.11863338,499.86,,-0.046460412,1.0,18774.407217025757,14119376,1.0,0.07287598
9.999351,9.998701,-131.4498,0.7854786,327,4949.752965164705,0.9943765,1.0088254,-973.50684,1.020172,100,0.09977641,9370.132,[-0.028  0.754 -2.845 -2.118 -1.318],0.099486984,7.019043e-05,32700,-131.53873,0.0613384,97.84115,495.02,,-9.722623,1.2988608,18812.20680975914,14168878,0.9948084,9.902954
9.999006,9.998013,-131.5923,0.9069523,328,4947.37827719881,0.990556,1.0019852,-983.38403,1.0031718,100,0.10154857,9816.43,[-0.029  0.752 -2.851 -2.12  -1.319],0.09818137,-9.765625e-05,32800,-131.60457,0.030379886,98.83389,494.8,,-9.92284,1.1130157,18849.855265140533,14218358,0.99917936,10.014526
9.999403,9.998806,-121.70732,1.0,329,4998.770147453026,0.99984,1.0,-0.6194458,1.0,100,0.0126471985,0.006272682,[-0.03   0.751 -2.851 -2.119 -1.321],0.09818137,4.1503907e-05,32900,-121.70732,,0.07880754,499.92,,-0.0448063,1.0,18888.086304426193,14268350,1.0,0.07147217
9.999438,9.998877,-131.60028,0.86781263,330,4949.690990435248,0.9915066,1.0033957,-983.41425,1.0098125,100,0.099555984,9790.227,[-0.03   0.751 -2.851 -2.119 -1.321],0.09702053,-4.2114258e-05,33000,-131.62247,0.03934615,98.836845,495.01,,-9.9204645,1.2005324,18925.8333671093,14317851,1.0070786,9.981384
0.017012596,0.016633987,-0.258488,1.0,331,4999.679774656263,1.0,1.0,-0.113586426,1.0,100,,0.0020051065,[-0.031  0.749 -2.851 -2.117 -1.322],0.09702053,3.2958986e-05,33100,-0.258488,,0.04455614,500.0,1.0,-0.051496133,1.0,18964.22068786621,14367851,1.0,0.05731201
0.019089699,0.018669128,-0.29320148,1.0,332,4999.659018512145,1.0,1.0,-0.16668701,1.0,100,,0.0028202147,[-0.031  0.749 -2.851 -2.117 -1.322],0.09702053,3.112793e-05,33200,-0.29320148,,0.052849557,500.0,1.0,-0.060937546,1.0,19002.430797338486,14417851,1.0,0.07043457
9.999369,9.998737,-131.43283,0.6603757,333,4949.659380511943,1.000765,1.021428,-983.3984,1.0281142,100,0.10067225,9200.676,[-0.031  0.749 -2.851 -2.117 -1.322],0.09344649,-1.2207031e-06,33300,-131.63054,0.11235502,98.835266,495.01,,-9.626419,1.4315145,19039.927406072617,14467352,0.99970037,9.994934
