MaxD2w0t,InitialReturnMax,J_sample_variance,StdD2w0t,MinIW,MeanIW,ReturnMeanIW,Weights,EpLenMean,EpisodesSoFar,MinD2w0t,ReturnStepMaxmin,EmpiricalD2,InitialReturnMin,TimestepsSoFar,StdIW,InitialBound,EpThisIter,MeanEntropy,Iteration,InitialReturnMean,MaxIW,Bound,TimeElapsed,ReturnStepMax,MeanD2w0t,EpRewMean,InitialReturnStd
1.0,0.05279541,0.0015826443,,1.0,1.0,-0.053347904,[ 0.021  0.344 -3.312 -1.889 -1.184],500.0,25200,1.0,0.016064644,1.0,-0.1105957,11830164,,-121.72312,100,0.23501974,252,-3.6621095e-05,1.0,-121.72312,16748.548645734787,10.0,1.0,4999.661173155306,0.039577812
1.0,0.048034668,0.0014474858,,1.0,1.0,-0.044541672,[ 0.021  0.344 -3.312 -1.889 -1.184],500.0,25300,1.0,0.016386986,1.0,-0.10998535,11880164,,-121.71432,100,0.23501974,253,-5.1879884e-05,1.0,-121.71432,16813.564653635025,10.0,1.0,4999.653607152367,0.03786049
1.0,0.057250977,0.0023220642,,1.0,1.0,-0.054709096,[ 0.021  0.344 -3.312 -1.889 -1.184],500.0,25400,1.0,0.0176754,1.0,-0.15637207,11930164,,-121.72449,100,0.23501974,254,2.1972657e-05,1.0,-121.72449,16878.14924263954,10.0,1.0,4999.639660161505,0.04793505
1.0166051,9.995178,9393.572,0.100253865,0.7036376,0.99282813,-9.73367,[ 0.021  0.344 -3.312 -1.889 -1.184],495.01,25500,,9.998695,1.014888,-983.38947,11979665,0.08853632,-131.64513,100,0.23160231,255,-8.850098e-05,1.434345,-131.50156,16941.91663312912,10.0,0.99759984,4949.643105115957,98.834366
1.0,0.05456543,0.0018937842,,1.0,1.0,-0.053085405,[ 0.02   0.342 -3.312 -1.885 -1.187],500.0,25600,1.0,0.018395424,1.0,-0.13879395,12029665,,-121.72286,100,0.23160231,256,-1.953125e-05,1.0,-121.72286,17007.25176668167,10.0,1.0,4999.652138585149,0.043307252
1.0227361,9.891052,9006.445,0.100473635,0.7141206,0.9907831,-9.525726,[ 0.02   0.342 -3.312 -1.885 -1.187],495.02,25700,,9.998707,1.01987,-973.51605,12079167,0.09399752,-131.53883,100,0.23067161,257,-3.3569337e-05,1.3518066,-131.31961,17071.106124401093,10.0,1.0000621,4949.749207240968,97.84205
1.0113252,9.996887,9646.642,0.09987737,0.8058174,1.0108428,-9.858707,[ 0.02   0.339 -3.308 -1.875 -1.188],495.01,25800,,9.998688,1.0087712,-983.3936,12128668,0.07134185,-131.64053,100,0.22789691,258,-4.1503907e-05,1.3076992,-131.58398,17135.498054027557,10.0,0.99444383,4949.643786768709,98.834785
1.0,0.057006836,0.0019480604,,1.0,1.0,-0.05522825,[ 0.019  0.338 -3.308 -1.874 -1.191],500.0,25900,1.0,0.017053604,1.0,-0.15057373,12178668,,-121.725006,100,0.22789691,259,-1.8920899e-05,1.0,-121.725006,17199.692236185074,10.0,1.0,4999.648532858701,0.043922238
1.0,0.05871582,0.0014988334,,1.0,1.0,-0.054487698,[ 0.019  0.338 -3.308 -1.874 -1.191],500.0,26000,1.0,0.017012596,1.0,-0.105651855,12228668,,-121.724266,100,0.22789691,260,3.2958986e-05,1.0,-121.724266,17263.59722328186,10.0,1.0,4999.65537368862,0.038506854
1.0,0.097717285,0.17279989,0.030969363,1.0,1.0,-0.07574698,[ 0.019  0.338 -3.308 -1.874 -1.191],499.52,26100,,9.998751,1.0,-4.0963745,12278620,,-121.74552,100,0.22789691,261,-2.9907227e-05,1.0,-121.74552,17327.83819627762,10.0,0.99904,4994.751081244112,0.41360965
1.0041138,9.900391,9560.14,0.09947276,0.8488926,1.0053178,-9.816427,[ 0.019  0.338 -3.308 -1.874 -1.191],495.02,26200,,9.998688,1.0032854,-973.512,12328122,0.041747265,-131.54205,100,0.2287597,262,-5.2490235e-05,1.2088473,-131.50737,17391.20263671875,10.0,0.99169874,4949.741667977146,97.84165
1.0,0.06347656,0.0021426762,,1.0,1.0,-0.059261426,[ 0.019  0.336 -3.306 -1.87  -1.19 ],500.0,26300,1.0,0.015543938,1.0,-0.17230225,12378122,,-121.72904,100,0.2287597,263,-1.7089844e-05,1.0,-121.72904,17455.855896234512,10.0,1.0,4999.642002211575,0.04604856
1.0,9.988464,9867.118,0.09939998,0.99999326,1.0,-9.967013,[ 0.019  0.336 -3.306 -1.87  -1.19 ],495.01,26400,,9.998749,1.0,-983.4004,12427623,1.8413702e-06,-131.6368,100,0.2287597,264,-1.15966795e-05,1.0000092,-131.6368,17519.400997161865,10.0,0.99002,4949.659168110467,98.835464
1.0,0.05480957,0.001612046,,1.0,1.0,-0.0514744,[ 0.019  0.336 -3.306 -1.87  -1.19 ],500.0,26500,1.0,0.018129349,1.0,-0.12982178,12477623,,-121.72125,100,0.2287597,265,5.1879884e-05,1.0,-121.72125,17584.02541923523,10.0,1.0,4999.648482813104,0.03994837
1.0,0.051757812,0.0018335328,,1.0,1.0,-0.05225347,[ 0.019  0.336 -3.306 -1.87  -1.19 ],500.0,26600,1.0,0.016608238,1.0,-0.12347412,12527623,,-121.72203,100,0.2287597,266,2.2583008e-05,1.0,-121.72203,17648.358681201935,10.0,1.0,4999.6507507977885,0.042613693
1.0,0.05682373,0.0016333056,,1.0,1.0,-0.05327307,[ 0.019  0.336 -3.306 -1.87  -1.19 ],500.0,26700,1.0,0.015090942,1.0,-0.1305542,12577623,,-121.72305,100,0.2287597,267,5.4931643e-06,1.0,-121.72305,17712.50071167946,10.0,1.0,4999.650645726187,0.04021571
1.0,0.058532715,0.001939041,,1.0,1.0,-0.054182637,[ 0.019  0.336 -3.306 -1.87  -1.19 ],500.0,26800,1.0,0.017363548,1.0,-0.11993408,12627623,,-121.72396,100,0.2287597,268,-7.324219e-05,1.0,-121.72396,17776.5752055645,10.0,1.0,4999.645776831071,0.04381305
1.062564,9.891174,8171.397,0.10334223,0.52510715,1.0154207,-9.072272,[ 0.019  0.336 -3.306 -1.87  -1.19 ],495.02,26900,,9.998707,1.0556535,-973.5187,12677125,0.15584184,-131.5364,100,0.22391322,269,,1.7385857,-131.07617,17840.14767718315,10.0,1.0176755,4949.748065575877,97.842316
1.0,0.06262207,0.0019378206,,1.0,1.0,-0.056513842,[ 0.02   0.332 -3.301 -1.857 -1.195],500.0,27000,1.0,0.01687336,1.0,-0.1104126,12727125,,-121.72629,100,0.22391322,270,-5.6762696e-05,1.0,-121.72629,17905.566954374313,10.0,1.0,4999.645926142643,0.043789383
1.0,0.04510498,0.0012873764,,1.0,1.0,-0.047605846,[ 0.02   0.332 -3.301 -1.857 -1.195],500.0,27100,1.0,0.016893387,1.0,-0.11907959,12777125,,-121.717384,100,0.22391322,271,7.263184e-05,1.0,-121.717384,17969.72006058693,10.0,1.0,4999.651322244873,0.035710867
1.0328883,9.998779,9170.468,0.10120291,0.6003423,0.9928404,-9.612413,[ 0.02   0.332 -3.301 -1.857 -1.195],495.01,27200,,9.998716,1.0288954,-983.39545,12826626,0.11572437,-131.64003,100,0.21870486,272,6.347656e-05,1.4839497,-131.45847,18033.35249066353,10.0,1.0044907,4949.64920217647,98.834984
1.0,0.050964355,0.0016006122,,1.0,1.0,-0.053097863,[ 0.019  0.331 -3.301 -1.856 -1.2  ],500.0,27300,1.0,0.016189575,1.0,-0.11010742,12876626,,-121.72288,100,0.21870486,273,-4.0893556e-05,1.0,-121.72288,18097.731276750565,10.0,1.0,4999.66570737254,0.03980203
1.0,0.064086914,0.0020616732,,1.0,1.0,-0.058948833,[ 0.019  0.331 -3.301 -1.856 -1.2  ],500.0,27400,1.0,0.019126892,1.0,-0.17669678,12926626,,-121.72873,100,0.21870486,274,1.8310546e-06,1.0,-121.72873,18161.82310938835,10.0,1.0,4999.649838478776,0.045180053
1.0,0.051330566,0.0015893105,,1.0,1.0,-0.046969295,[ 0.019  0.331 -3.301 -1.856 -1.2  ],500.0,27500,1.0,0.016303062,1.0,-0.12884521,12976626,,-121.71674,100,0.21870486,275,2.9296874e-05,1.0,-121.71674,18225.95255303383,10.0,1.0,4999.6657363919785,0.039667495
1.0,0.05267334,0.0016257054,,1.0,1.0,-0.04834567,[ 0.019  0.331 -3.301 -1.856 -1.2  ],500.0,27600,1.0,0.019242287,1.0,-0.1359253,13026626,,-121.718124,100,0.21870486,276,-6.591797e-05,1.0,-121.718124,18290.63586640358,10.0,1.0,4999.663912829282,0.04011632
1.0829194,9.896484,7700.795,0.105153725,0.4524003,1.0282893,-8.8102255,[ 0.019  0.331 -3.301 -1.856 -1.2  ],495.02,27700,,9.998703,1.0733771,-973.51733,13076128,0.20485039,-131.53815,100,0.21488102,277,2.6245118e-05,2.1188526,-130.92622,18354.20942044258,10.0,1.0265225,4949.748280462975,97.842186
1.0,9.996948,9866.994,0.09939815,1.0,1.0,-9.971243,[ 0.018  0.325 -3.289 -1.839 -1.204],495.01,27800,,9.998709,1.0,-983.39417,13125629,,-131.64102,100,0.21488102,278,-1.5258789e-05,1.0,-131.64102,18419.107130527496,10.0,0.99002,4949.650555433472,98.83485
1.0,0.056274414,0.002125001,,1.0,1.0,-0.0527535,[ 0.018  0.325 -3.289 -1.839 -1.204],500.0,27900,1.0,0.018068314,1.0,-0.16473389,13175629,,-121.722534,100,0.21488102,279,-0.00012023926,1.0,-121.722534,18483.34517097473,10.0,1.0,4999.6516686233945,0.045862827
1.0,0.05432129,0.0019618887,,1.0,1.0,-0.052445974,[ 0.018  0.325 -3.289 -1.839 -1.204],500.0,28000,1.0,0.01793003,1.0,-0.13757324,13225629,,-121.72222,100,0.21488102,280,8.544922e-06,1.0,-121.72222,18547.81995034218,10.0,1.0,4999.651512180729,0.044068746
1.0,0.059448242,0.0020657296,,1.0,1.0,-0.054916374,[ 0.018  0.325 -3.289 -1.839 -1.204],500.0,28100,1.0,0.016542435,1.0,-0.16827393,13275629,,-121.72469,100,0.21488102,281,1.8920899e-05,1.0,-121.72469,18612.068400144577,10.0,1.0,4999.642262295652,0.045219693
1.0,0.060424805,0.0020639915,,1.0,1.0,-0.056545302,[ 0.018  0.325 -3.289 -1.839 -1.204],500.0,28200,1.0,0.017440796,1.0,-0.14312744,13325629,,-121.726326,100,0.21488102,282,-3.3569337e-05,1.0,-121.726326,18676.433820962906,10.0,1.0,4999.650519896254,0.04519682
1.0,0.05480957,0.0018366602,,1.0,1.0,-0.05017014,[ 0.018  0.325 -3.289 -1.839 -1.204],500.0,28300,1.0,0.018006325,1.0,-0.16589355,13375629,,-121.71995,100,0.21488102,283,-4.4555665e-05,1.0,-121.71995,18741.128470897675,10.0,1.0,4999.659219088198,0.042637464
1.0204496,9.886719,9128.428,0.100275315,0.71354437,0.99430275,-9.587153,[ 0.018  0.325 -3.289 -1.839 -1.204],495.02,28400,,9.998789,1.0168132,-973.5233,13425131,0.09324383,-131.53664,100,0.21252446,284,-4.5776367e-05,1.4454209,-131.36806,18804.35364794731,10.0,0.9985649,4949.764756384386,97.84277
1.0,0.066223145,0.0025391441,,1.0,1.0,-0.056482576,[ 0.018  0.321 -3.288 -1.83  -1.206],500.0,28500,1.0,0.019897461,1.0,-0.16314697,13475131,,-121.72626,100,0.21252446,285,6.225586e-05,1.0,-121.72626,18869.760288238525,10.0,1.0,4999.643099841806,0.050144263
1.0,0.056762695,0.0018045403,,1.0,1.0,-0.050715655,[ 0.018  0.321 -3.288 -1.83  -1.206],500.0,28600,1.0,0.019058228,1.0,-0.1515503,13525131,,-121.72049,100,0.21252446,286,-7.8125e-05,1.0,-121.72049,18934.156970262527,10.0,1.0,4999.662153433294,0.042265683
1.0,0.053955078,0.0013951783,,1.0,1.0,-0.04895246,[ 0.018  0.321 -3.288 -1.83  -1.206],500.0,28700,1.0,0.017829895,1.0,-0.13806152,13575131,,-121.71873,100,0.21252446,287,6.225586e-05,1.0,-121.71873,18998.342440605164,10.0,1.0,4999.654745803298,0.037175428
1.0,0.058532715,0.001594067,,1.0,1.0,-0.054125298,[ 0.018  0.321 -3.288 -1.83  -1.206],500.0,28800,1.0,0.015148163,1.0,-0.11682129,13625131,,-121.7239,100,0.21252446,288,4.8828124e-06,1.0,-121.7239,19063.28561067581,10.0,1.0,4999.662404735362,0.039730538
1.0,0.062438965,0.0019055574,,1.0,1.0,-0.05616812,[ 0.018  0.321 -3.288 -1.83  -1.206],500.0,28900,1.0,0.017597198,1.0,-0.122558594,13675131,,-121.725945,100,0.21252446,289,1.15966795e-05,1.0,-121.725945,19127.127072572708,10.0,1.0,4999.638316842519,0.043429676
1.0,0.057434082,0.0017267993,,1.0,1.0,-0.053459495,[ 0.018  0.321 -3.288 -1.83  -1.206],500.0,29000,1.0,0.018474579,1.0,-0.13812256,13725131,,-121.723236,100,0.21252446,290,2.1972657e-05,1.0,-121.723236,19191.439663887024,10.0,1.0,4999.664462444539,0.04134786
1.0609084,9.881836,8031.8184,0.103203036,0.5530731,1.0196798,-8.989467,[ 0.018  0.321 -3.288 -1.83  -1.206],495.02,29100,,9.998758,1.0539055,-973.5269,13774633,0.17192872,-131.53079,100,0.21003763,291,-6.225586e-05,2.1701522,-130.98485,19255.0621175766,10.0,1.0169059,4949.760318456316,97.84314
1.0,0.04284668,0.0017647804,,1.0,1.0,-0.04760801,[ 0.018  0.317 -3.274 -1.814 -1.209],500.0,29200,1.0,0.014292717,1.0,-0.13476562,13824633,,-121.717384,100,0.21003763,292,-3.6621093e-06,1.0,-121.717384,19320.907869577408,10.0,1.0,4999.6724986431,0.04180032
1.0218959,0.18084717,0.5833488,0.04573697,0.6061118,0.9924703,-0.10992861,[ 0.018  0.317 -3.274 -1.814 -1.209],498.96,29300,,9.998753,1.0044566,-12.169739,13874529,0.05172147,-121.82622,100,0.20987701,293,-5.3100586e-05,1.1505573,-121.79812,19385.164110660553,10.0,1.0000416,4989.15802995577,1.2239939
1.0,0.054138184,0.0018359758,,1.0,1.0,-0.05171756,[ 0.02   0.317 -3.274 -1.814 -1.209],500.0,29400,1.0,0.018096924,1.0,-0.13476562,13924529,,-121.7215,100,0.20987701,294,4.8828124e-06,1.0,-121.7215,19449.6196205616,10.0,1.0,4999.655494518535,0.04262834
1.0,0.060424805,0.001322864,,1.0,1.0,-0.05391753,[ 0.02   0.317 -3.274 -1.814 -1.209],500.0,29500,1.0,0.017951012,1.0,-0.11212158,13974529,,-121.723694,100,0.20987701,295,-5.7983398e-05,1.0,-121.723694,19513.742113351822,10.0,1.0,4999.656896937954,0.03617801
1.0,0.052856445,0.0017940177,,1.0,1.0,-0.0531596,[ 0.02   0.317 -3.274 -1.814 -1.209],500.0,29600,1.0,0.014823914,1.0,-0.1671753,14024529,,-121.72294,100,0.20987701,296,-2.8076172e-05,1.0,-121.72294,19577.74533200264,10.0,1.0,4999.657258142354,0.042141765
1.0,0.055603027,0.0020808037,,1.0,1.0,-0.054876044,[ 0.02   0.317 -3.274 -1.814 -1.209],500.0,29700,1.0,0.01779461,1.0,-0.14117432,14074529,,-121.724655,100,0.20987701,297,2.1972657e-05,1.0,-121.724655,19641.90906047821,10.0,1.0,4999.654818858127,0.045394577
1.0,0.053894043,0.0017066599,,1.0,1.0,-0.052201327,[ 0.02   0.317 -3.274 -1.814 -1.209],500.0,29800,1.0,0.015945435,1.0,-0.10882568,14124529,,-121.72198,100,0.20987701,298,-2.6245118e-05,1.0,-121.72198,19706.210811138153,10.0,1.0,4999.663111871005,0.041113935
1.0,0.05999756,0.0021818893,,1.0,1.0,-0.05758856,[ 0.02   0.317 -3.274 -1.814 -1.209],500.0,29900,1.0,0.015984535,1.0,-0.13275146,14174529,,-121.72736,100,0.20987701,299,-1.8310548e-05,1.0,-121.72736,19770.15078639984,10.0,1.0,4999.654703927355,0.04647877
1.0082797,9.891296,9590.715,0.09948633,0.8570124,1.001937,-9.823271,[ 0.02   0.317 -3.274 -1.814 -1.209],495.02,30000,,9.998747,1.0035543,-973.52356,14224031,0.03934905,-131.5337,100,0.20836498,300,,1.2018855,-131.51291,19833.942747354507,10.0,0.9917987,4949.756248030293,97.84282
1.0,0.0524292,0.0014564168,,1.0,1.0,-0.053526428,[ 0.019  0.316 -3.274 -1.814 -1.211],500.0,30100,1.0,0.015711784,1.0,-0.1630249,14274031,,-121.723305,100,0.20836498,301,1.2207031e-05,1.0,-121.723305,19898.486258983612,10.0,1.0,4999.651969192816,0.037978303
1.0,0.057495117,0.002370705,,1.0,1.0,-0.056531772,[ 0.019  0.316 -3.274 -1.814 -1.211],500.0,30200,1.0,0.016461372,1.0,-0.1541748,14324031,,-121.72631,100,0.20836498,302,3.112793e-05,1.0,-121.72631,19963.131371974945,10.0,1.0,4999.654006133372,0.04845485
1.0,0.07800293,0.027694318,0.02049,1.0,1.0,-0.053916134,[ 0.019  0.316 -3.274 -1.814 -1.211],499.79,30300,,9.9987335,1.0,-1.579834,14374010,,-121.723694,100,0.20836498,303,-4.333496e-05,1.0,-121.723694,20027.67736673355,10.0,0.99958,4997.451172100429,0.16557322
1.0,0.05987549,0.0019945407,,1.0,1.0,-0.053845167,[ 0.019  0.316 -3.274 -1.814 -1.211],500.0,30400,1.0,0.016184807,1.0,-0.11376953,14424010,,-121.723625,100,0.20836498,304,4.0283205e-05,1.0,-121.723625,20091.651622772217,10.0,1.0,4999.653675333347,0.044458125
1.0,0.060791016,0.0016179116,,1.0,1.0,-0.056416806,[ 0.019  0.316 -3.274 -1.814 -1.211],500.0,30500,1.0,0.01746273,1.0,-0.089904785,14474010,,-121.7262,100,0.20836498,305,-6.1035155e-07,1.0,-121.7262,20155.888988494873,10.0,1.0,4999.648768620045,0.04002126
1.0126213,9.984924,9641.184,0.09989774,0.73252636,0.99996877,-9.8491745,[ 0.019  0.316 -3.274 -1.814 -1.211],495.01,30600,,9.9987545,1.0092044,-983.40375,14523511,0.06508968,-131.63368,100,0.20549238,306,2.4414062e-06,1.3204827,-131.57565,20219.66805100441,10.0,0.99461406,4949.6630669737515,98.83581
1.0,9.993103,9867.065,0.09939952,1.0,1.0,-9.968704,[ 0.018  0.316 -3.274 -1.813 -1.213],495.01,30700,,9.99873,1.0,-983.3977,14573012,,-131.63849,100,0.20549238,307,2.1972657e-05,1.0,-131.63849,20283.78898358345,10.0,0.99002,4949.655539937988,98.8352
1.0,0.0546875,0.001647319,,1.0,1.0,-0.053508185,[ 0.018  0.316 -3.274 -1.813 -1.213],500.0,30800,1.0,0.018095016,1.0,-0.13024902,14623012,,-121.72328,100,0.20549238,308,1.0375977e-05,1.0,-121.72328,20348.120044231415,10.0,1.0,4999.648159666653,0.04038336
1.0,9.989807,9867.152,0.09939893,0.99998087,0.99999976,-9.965173,[ 0.018  0.316 -3.274 -1.813 -1.213],495.01,30900,,9.998743,1.0,-983.402,14672513,5.702007e-06,-131.63495,100,0.2054924,309,-5.6762696e-05,1.000009,-131.63495,20411.970957040787,10.0,0.99002,4949.6562977329795,98.835625
1.0,9.983093,9867.26,0.099399745,0.99999213,1.0000001,-9.963452,[ 0.018  0.316 -3.274 -1.813 -1.213],495.01,31000,,9.998817,1.0,-983.40735,14722014,1.928489e-06,-131.63322,100,0.2054924,310,-7.3242186e-06,1.0000091,-131.63322,20475.36816096306,10.0,0.99002,4949.673883400855,98.83617
1.0,0.05267334,0.0019931193,,1.0,1.0,-0.051873636,[ 0.018  0.316 -3.274 -1.813 -1.213],500.0,31100,1.0,0.016819954,1.0,-0.1572876,14772014,,-121.72165,100,0.2054924,311,-6.0424805e-05,1.0,-121.72165,20539.24272274971,10.0,1.0,4999.655389915829,0.044429068
1.0,0.06262207,0.0022153324,,1.0,1.0,-0.056279674,[ 0.018  0.316 -3.274 -1.813 -1.213],500.0,31200,1.0,0.015817642,1.0,-0.122924805,14822014,,-121.72606,100,0.2054924,312,-3.4179688e-05,1.0,-121.72606,20603.06827688217,10.0,1.0,4999.658286863004,0.046834905
1.0,0.053588867,0.0017657327,,1.0,1.0,-0.05334526,[ 0.018  0.316 -3.274 -1.813 -1.213],500.0,31300,1.0,0.019302368,1.0,-0.13415527,14872014,,-121.72312,100,0.2054924,313,4.272461e-06,1.0,-121.72312,20667.92101240158,10.0,1.0,4999.668406682766,0.041817304
1.01173,9.88562,9377.424,0.09980016,0.77389574,1.0017943,-9.7145,[ 0.018  0.316 -3.274 -1.813 -1.213],495.02,31400,,9.998789,1.009152,-973.5241,14921516,0.06346539,-131.53435,100,0.20325863,314,-2.3193359e-05,1.2447783,-131.44266,20731.71184039116,10.0,0.99465626,4949.767359290716,97.842865
1.0,0.05303955,0.0016351722,,1.0,1.0,-0.049510412,[ 0.018  0.313 -3.272 -1.808 -1.216],500.0,31500,1.0,0.018107414,1.0,-0.099975586,14971516,,-121.719284,100,0.20325863,315,8.178711e-05,1.0,-121.719284,20796.388526678085,10.0,1.0,4999.653339289851,0.040233217
1.0,0.058044434,0.0019208138,,1.0,1.0,-0.054673675,[ 0.018  0.313 -3.272 -1.808 -1.216],500.0,31600,1.0,0.016575813,1.0,-0.11328125,15021516,,-121.72445,100,0.20325863,316,-3.0517578e-05,1.0,-121.72445,20861.141142368317,10.0,1.0,4999.658249626286,0.043610197
1.0,0.061035156,0.0014953361,,1.0,1.0,-0.05487503,[ 0.018  0.313 -3.272 -1.808 -1.216],500.0,31700,1.0,0.017652512,1.0,-0.099853516,15071516,,-121.724655,100,0.20325863,317,2.380371e-05,1.0,-121.724655,20925.332352638245,10.0,1.0,4999.670690017052,0.038473234
1.0,0.05218506,0.0017713889,,1.0,1.0,-0.051723074,[ 0.018  0.313 -3.272 -1.808 -1.216],500.0,31800,1.0,0.019675255,1.0,-0.14111328,15121516,,-121.7215,100,0.20325863,318,-1.2207031e-05,1.0,-121.7215,20989.101317167282,10.0,1.0,4999.660366885427,0.041870274
1.0007161,9.98584,9852.932,0.09942656,0.9399241,1.0009173,-9.955137,[ 0.018  0.313 -3.272 -1.808 -1.216],495.01,31900,,9.998777,1.0005312,-983.4065,15171017,0.017417602,-131.63206,100,0.2039916,319,2.1362304e-05,1.0695173,-131.62813,21052.959033489227,10.0,0.99028295,4949.66524262384,98.83608
1.0124383,9.887451,9327.987,0.099885546,0.7783902,1.0039396,-9.689274,[ 0.018  0.313 -3.272 -1.808 -1.215],495.02,32000,,9.9987545,1.0105072,-973.5225,15220519,0.076654576,-131.53468,100,0.2020239,320,-4.9438477e-05,1.3826721,-131.4306,21116.83303618431,10.0,0.9954,4949.759807076633,97.8427
1.0,0.05279541,0.0018190336,,1.0,1.0,-0.047697306,[ 0.018  0.312 -3.274 -1.811 -1.217],500.0,32100,1.0,0.016213417,1.0,-0.16168213,15270519,,-121.717476,100,0.2020239,321,1.7089844e-05,1.0,-121.717476,21181.253680706024,10.0,1.0,4999.669641876637,0.042431206
1.0,9.984985,9867.133,0.09939935,0.9996392,0.9999932,-9.96453,[ 0.018  0.312 -3.274 -1.811 -1.217],495.01,32200,,9.998781,1.0,-983.4045,15320020,7.6438366e-05,-131.63434,100,0.20202342,322,-6.469726e-05,1.0003873,-131.63431,21244.93963909149,10.0,0.99002,4949.666384308623,98.83587
1.0,0.05480957,0.0017845724,,1.0,1.0,-0.054873317,[ 0.018  0.312 -3.274 -1.811 -1.217],500.0,32300,1.0,0.014882088,1.0,-0.137146,15370020,,-121.72465,100,0.20202342,323,1.8310546e-06,1.0,-121.72465,21309.264950990677,10.0,1.0,4999.661835319525,0.042027682
1.0,0.055786133,0.001958725,,1.0,1.0,-0.058980186,[ 0.018  0.312 -3.274 -1.811 -1.217],500.0,32400,1.0,0.0182724,1.0,-0.14343262,15420020,,-121.72876,100,0.20202342,324,8.666992e-05,1.0,-121.72876,21373.77724647522,10.0,1.0,4999.649414413319,0.04404058
1.0,0.060424805,0.0022313986,,1.0,1.0,-0.05617399,[ 0.018  0.312 -3.274 -1.811 -1.217],500.0,32500,1.0,0.01878357,1.0,-0.14379883,15470020,,-121.72595,100,0.20202342,325,-3.7841797e-05,1.0,-121.72595,21437.944598436356,10.0,1.0,4999.6537799338685,0.047009766
1.0,0.05645752,0.0019405998,,1.0,1.0,-0.054825444,[ 0.018  0.312 -3.274 -1.811 -1.217],500.0,32600,1.0,0.016939163,1.0,-0.152771,15520020,,-121.7246,100,0.20202342,326,-4.9438477e-05,1.0,-121.7246,21501.69963669777,10.0,1.0,4999.667078470434,0.043829028
1.0,9.9953,9867.06,0.099399686,1.0,1.0,-9.968615,[ 0.018  0.312 -3.274 -1.811 -1.217],495.01,32700,,9.998722,1.0,-983.3974,15569521,,-131.6384,100,0.20202342,327,3.8452148e-05,1.0,-131.6384,21565.25323700905,10.0,0.99002,4949.653317107818,98.835175
1.0,0.053649902,0.0015263425,,1.0,1.0,-0.052949507,[ 0.018  0.312 -3.274 -1.811 -1.217],500.0,32800,1.0,0.018155098,1.0,-0.12213135,15619521,,-121.722725,100,0.20202342,328,4.272461e-06,1.0,-121.722725,21629.35918569565,10.0,1.0,4999.660250948374,0.03887837
1.0083823,9.986633,9724.996,0.099695005,0.86129826,1.0020695,-9.892889,[ 0.018  0.312 -3.274 -1.811 -1.217],495.01,32900,,9.998764,1.0055602,-983.4032,15669022,0.05005202,-131.63474,100,0.19995119,329,-1.6479493e-05,1.1896464,-131.59778,21692.67064523697,10.0,0.9928186,4949.664395411351,98.83575
1.0,0.060791016,0.0019337094,,1.0,1.0,-0.05734488,[ 0.017  0.311 -3.274 -1.812 -1.219],500.0,33000,1.0,0.01396656,1.0,-0.11627197,15719022,,-121.72712,100,0.19995119,330,3.4179688e-05,1.0,-121.72712,21757.325104236603,10.0,1.0,4999.659937072038,0.043752797
1.0,0.05908203,0.0016021868,,1.0,1.0,-0.053683627,[ 0.017  0.311 -3.274 -1.812 -1.219],500.0,33100,1.0,0.01938343,1.0,-0.114868164,15769022,,-121.72346,100,0.19995119,331,1.0986329e-05,1.0,-121.72346,21821.562716960907,10.0,1.0,4999.666468298663,0.039820537
1.0,0.05645752,0.0024194452,,1.0,1.0,-0.052752726,[ 0.017  0.311 -3.274 -1.812 -1.219],500.0,33200,1.0,0.019678116,1.0,-0.14758301,15819022,,-121.72253,100,0.19995119,332,-5.5541994e-05,1.0,-121.72253,21885.929701566696,10.0,1.0,4999.6624971741385,0.048945185
1.0,0.053833008,0.0017257713,,1.0,1.0,-0.057639822,[ 0.017  0.311 -3.274 -1.812 -1.219],500.0,33300,1.0,0.017085075,1.0,-0.16101074,15869022,,-121.72742,100,0.19995119,333,-1.2207031e-06,1.0,-121.72742,21950.26047539711,10.0,1.0,4999.655376461272,0.041334357
1.1947937,0.8674927,3.343611,0.076019,0.22106794,1.0099804,-0.21993941,[ 0.017  0.311 -3.274 -1.812 -1.219],497.44,33400,,9.998764,1.0396618,-79.60388,15918766,0.13939975,-122.510155,100,0.19950062,334,4.699707e-05,1.4134367,-122.04591,22014.347493171692,10.0,1.0132619,4973.960402837802,8.000619
1.0,0.056762695,0.002033977,,1.0,1.0,-0.05574354,[ 0.022  0.31  -3.274 -1.812 -1.219],500.0,33500,1.0,0.019571304,1.0,-0.13800049,15968766,,-121.72552,100,0.19950062,335,7.385254e-05,1.0,-121.72552,22078.985898256302,10.0,1.0,4999.656761381512,0.044870976
1.0420815,0.29162598,1.1509932,0.05527103,0.45123774,0.99218345,-0.14106818,[ 0.022  0.31  -3.274 -1.812 -1.219],498.5,33600,,9.998724,1.0105519,-23.19751,16018616,0.08250743,-121.937645,100,0.19926818,336,2.0141602e-05,1.2869192,-121.85159,22142.926653862,10.0,1.0017728,4984.549512335377,2.3319142
1.0159087,9.893921,9245.275,0.09995501,0.7372227,1.0095649,-9.647434,[ 0.024  0.311 -3.274 -1.812 -1.22 ],495.02,33700,,9.998745,1.0117685,-973.5203,16068118,0.07450012,-131.5357,100,0.19877763,337,-8.605957e-05,1.3100383,-131.3928,22206.37308239937,10.0,0.9959658,4949.758374335079,97.842476
