EpThisIter,TimeElapsed,StdIW,EmpiricalD2,MeanEntropy,TimestepsSoFar,InitialReturnStd,MaxD2w0t,J_sample_variance,InitialBound,ReturnMeanIW,ReturnStepMax,Weights,InitialReturnMean,EpLenMean,MinD2w0t,MinIW,Bound,EpRewMean,InitialReturnMax,MeanD2w0t,StdD2w0t,MaxIW,ReturnStepMaxmin,EpisodesSoFar,InitialReturnMin,Iteration,MeanIW
100,4550.0235958099365,0.07048894,1.0126548,-0.06661753,4884210,169.44273,1.0427309,28693.379,-151.4664,-29.673645,9.998719,[-0.169  1.758 -2.53  -2.809 -1.485],3.0517578e-05,484.63,,0.7217154,-151.38695,4845.558983023434,29.910034,0.9735464,0.17343691,1.7230098,9.997438,16300,-963.49005,163,1.0015075
100,4586.224093198776,0.13155255,1.0811441,-0.06600763,4933390,97.81817,1.354777,9558.783,-131.61984,-9.813478,9.997447,[-0.17   1.751 -2.53  -2.803 -1.486],6.958008e-05,491.8,,0.18010831,-131.50462,4916.626468412601,10.202148,0.99961704,0.13348016,2.0306747,9.994894,16400,-973.21356,164,0.99619406
100,4655.275875091553,0.20036544,1.0971456,-0.0702205,4981789,168.8675,1.28143,26572.127,-151.28247,-28.46935,9.997469,[-0.165  1.745 -2.535 -2.797 -1.485],6.225586e-05,483.99,,0.38168612,-150.51038,4838.557467141671,29.866516,1.0023751,0.1851818,2.5053644,9.994938,16500,-963.53455,165,0.9930856
100,4726.351118087769,0.1304057,1.0866156,-0.07190759,5030974,98.81365,1.3732896,9752.931,-131.824,-9.938986,9.9980955,[-0.167  1.727 -2.539 -2.776 -1.489],-5.6762696e-05,491.85,,0.24826266,-131.65753,4917.445037475626,10.335876,1.0016655,0.1337067,1.8622094,9.996191,16600,-983.063,166,0.9913053
100,4799.583616018295,,1.0,-0.07190759,5080912,0.35662344,1.0,0.12846386,-121.69402,-0.040104445,9.998696,[-0.161  1.721 -2.541 -2.771 -1.491],-4.1503907e-05,499.38,,1.0,-121.69402,4993.030882555078,0.14312744,0.99876,0.0351905,1.0,9.997393,16700,-2.9885254,167,1.0
100,4870.18833065033,0.016046375,1.0004885,-0.07119754,5130355,98.83004,1.0005251,9852.005,-131.61412,-9.953478,9.9987135,[-0.161  1.721 -2.541 -2.771 -1.491],9.765625e-06,494.43,,0.9421341,-131.61055,4943.543394953555,10.062317,0.9891014,0.10498285,1.078274,9.997427,16800,-983.34174,168,0.9979573
100,4940.49186706543,0.30579653,1.2608479,-0.07983212,5179327,138.36661,1.9207116,15421.09,-141.39563,-17.592028,9.998566,[-0.161  1.721 -2.541 -2.771 -1.49 ],-2.746582e-05,489.72,,0.14866939,-140.24593,4896.379670218831,19.856201,1.0706062,0.1764038,2.8743749,9.997131,16900,-973.54376,169,1.0450692
100,5013.450086355209,0.17435803,1.207703,-0.07995016,5228845,1.4566051,1.7233115,0.66952103,-121.87109,-0.03791234,9.99693,[-0.165  1.695 -2.544 -2.743 -1.499],-8.300781e-05,495.18,,0.11474463,-121.748886,4950.1599772955815,0.51763916,1.0272331,0.12993836,1.8706404,9.99386,17000,-9.104004,170,0.9709832
100,5060.378933191299,0.46394774,5.416533,-0.08032264,5278347,81.55362,117.12456,1590.8005,-129.88799,-4.003904,9.9991455,[-0.159  1.695 -2.544 -2.743 -1.499],-3.6621093e-06,495.02,,0.0033963602,-126.770744,4949.655543129726,8.28418,1.4301136,2.5104437,16.54951,9.998291,17100,-811.44666,171,0.92989
100,5096.40571308136,0.179475,1.1730359,-0.0808701,5326750,138.99706,1.5996641,19217.338,-141.7455,-19.70221,9.996056,[-0.177  1.687 -2.572 -2.74  -1.499],8.972168e-05,484.03,,0.21056844,-141.43762,4838.273388756825,20.484924,1.0001614,0.19299138,2.5346804,9.992111,17200,-972.9139,172,0.99166375
100,5132.719569444656,0.17062838,1.1897094,-0.08068811,5376278,1.3584679,1.6443237,0.69776213,-121.83386,0.0025732957,9.996744,[-0.17   1.678 -2.575 -2.73  -1.5  ],4.2114258e-05,495.28,,0.16678685,-121.699135,4951.063968917743,0.5001831,1.0234269,0.124992296,1.9492749,9.993488,17300,-6.371216,173,0.98181146
100,5168.628944158554,1.4092152e-06,1.0,-0.08068811,5426105,0.8647206,1.0,0.7552651,-121.78251,-0.13095175,9.998503,[-0.164  1.678 -2.575 -2.73  -1.5  ],-8.544922e-06,498.27,,0.9999923,-121.78251,4981.833518642794,0.24798584,0.99654,0.058718797,1.0000058,9.997005,17400,-6.593811,174,1.0
100,5204.4450097084045,,1.0,-0.08068811,5475870,0.96758723,1.0,0.9457045,-121.7187,-0.079047136,9.997523,[-0.164  1.678 -2.575 -2.73  -1.5  ],9.765625e-06,497.65,,1.0,-121.7187,4975.144815221486,0.29760742,0.9953,0.068396345,1.0,9.995047,17500,-7.0115967,175,1.0
100,5238.99405503273,0.19428788,1.1725549,-0.08322229,5524303,169.43805,1.622784,28067.984,-151.37997,-29.245367,9.99771,[-0.164  1.678 -2.575 -2.73  -1.5  ],-6.164551e-05,484.33,,0.18533653,-151.07698,4842.074418158003,29.937683,1.0056269,0.19380565,3.6887054,9.99542,17600,-963.46405,176,0.98511195
100,5281.523984670639,0.03449076,1.004462,-0.08380269,5573595,98.81862,1.012315,9824.8125,-131.6909,-10.014884,9.998105,[-0.169  1.668 -2.574 -2.72  -1.502],2.5634765e-05,492.92,,0.79144144,-131.67055,4928.143486612938,10.209534,0.9869761,0.11829613,1.1463817,9.99621,17700,-983.1971,177,1.0022998
100,5352.312481880188,0.58469343,2.032165,-0.08965367,5622357,127.999214,4.504721,9940.6045,-139.83252,-13.022596,9.996509,[-0.168  1.666 -2.575 -2.717 -1.503],0.00014404296,487.62,,0.06612925,-135.93288,4874.37960585078,18.525024,1.1657659,0.39497772,13.7190695,9.993017,17800,-974.8773,178,1.0480999
100,5423.084540605545,0.11243698,1.0284387,-0.08908855,5670886,139.01328,1.0571009,18878.045,-141.72565,-19.709183,9.996769,[-0.176  1.644 -2.589 -2.702 -1.509],2.4414062e-06,485.29,,0.6419288,-141.476,4851.211753561848,20.392212,0.9813498,0.17105435,1.5632123,9.993538,17900,-973.01337,179,1.0069447
100,5459.517135620117,0.21047561,1.259394,-0.08884573,5720189,1.9398533,1.7420458,1.1126376,-122.021286,-0.072507024,9.996344,[-0.173  1.631 -2.59  -2.686 -1.508],6.652832e-05,493.03,,0.13597533,-121.787025,4928.377835602451,0.73272705,1.0295216,0.15337735,5.4882827,9.992687,18000,-10.5894165,180,0.9923436
100,5495.156454086304,0.09359115,1.0465348,-0.0886911,5769856,1.0807353,1.1476433,0.7909807,-121.81842,-0.10344173,9.997758,[-0.166  1.631 -2.59  -2.686 -1.508],-9.765625e-06,496.67,,0.32201153,-121.76581,4965.467698776558,0.37280273,1.0020516,0.08409376,1.6086714,9.995516,18100,-5.4938965,181,1.0003183
100,5530.138172626495,0.21306336,1.1050422,-0.09295822,5818611,138.34087,1.1268227,15216.169,-141.43442,-17.549704,9.997128,[-0.163  1.631 -2.59  -2.686 -1.508],2.2583008e-05,487.55,,0.3088168,-139.87404,4873.983557335658,20.053894,1.0265198,0.16679054,2.014777,9.994255,18200,-973.34454,182,0.9865331
100,5566.687556266785,,1.0,-0.09295822,5868381,1.0034684,1.0,1.0171044,-121.77613,-0.12801112,9.9982195,[-0.16   1.61  -2.574 -2.655 -1.512],6.713867e-06,497.7,,1.0,-121.77613,4975.992744830115,0.2765503,0.9954,0.06766603,1.0,9.996439,18300,-6.5634155,183,1.0
100,5601.864280939102,0.05843951,1.0072365,-0.09368261,5917686,97.82529,1.0164071,9415.821,-131.52763,-9.748145,9.997667,[-0.16   1.61  -2.574 -2.655 -1.512],9.58252e-05,493.05,,0.7533493,-131.43748,4929.233789674003,10.087952,0.9891325,0.11745862,1.2669764,9.995335,18400,-973.33203,184,1.0048803
100,5639.721161842346,0.036444597,1.0023376,-0.092656426,5966854,97.82236,1.00302,9583.216,-131.71915,-10.03613,9.997962,[-0.159  1.608 -2.581 -2.656 -1.513],-6.286621e-05,491.68,,0.8982924,-131.70016,4915.678041782848,10.25177,0.98458284,0.12807943,1.1328694,9.995924,18500,-973.1725,185,1.0000926
100,5675.9688808918,,1.0,-0.092656426,6016677,1.04121,1.0,1.0950819,-121.82771,-0.17012714,9.998998,[-0.159  1.608 -2.581 -2.655 -1.512],-1.6479493e-05,498.23,,1.0,-121.82771,4981.683322027216,0.24005127,0.99646,0.059393037,1.0,9.997995,18600,-8.341736,186,1.0
100,5711.365293502808,0.1169093,1.0732908,-0.09236785,6066442,0.9703319,1.240341,0.25942016,-121.76055,-0.028841356,9.997944,[-0.159  1.608 -2.581 -2.655 -1.512],4.8217775e-05,497.65,,0.37489355,-121.705444,4975.361551314396,0.29473877,1.0091096,0.075265594,2.6385312,9.995888,18700,-7.395691,187,0.99353325
100,5756.201198816299,0.080029055,1.0106552,-0.09417756,6115769,98.82258,1.014772,9443.171,-131.65236,-9.793333,9.998202,[-0.155  1.609 -2.581 -2.655 -1.511],2.5634765e-05,493.27,,0.7299191,-131.52472,4931.696026904426,10.1553955,0.99201477,0.115913235,1.2959859,9.996405,18800,-983.24646,188,0.99920565
100,5817.809783697128,0.106718995,1.0284245,-0.09545865,6165186,97.83536,1.0650349,8836.042,-131.49466,-9.397081,9.998356,[-0.154  1.6   -2.58  -2.645 -1.513],5.0048828e-05,494.17,,0.59341073,-131.1989,4940.771258616242,9.982239,0.99999595,0.10896995,1.4623446,9.996712,18900,-973.4412,189,0.99353
100,5894.095106840134,0.11920811,1.0755663,-0.09552005,6214922,1.0905428,1.3195404,0.28149673,-121.811295,-0.04455686,9.998185,[-0.156  1.602 -2.595 -2.652 -1.514],5.4931643e-06,497.36,,0.2518985,-121.729256,4972.577489800762,0.317688,1.0092558,0.079663105,1.8878111,9.99637,19000,-7.319214,190,0.99969125
100,5965.493834495544,0.13354337,1.036507,-0.09955425,6264343,98.82859,1.074858,9161.222,-131.60258,-9.583911,9.998336,[-0.151  1.602 -2.595 -2.653 -1.514],-0.00011901856,494.21,,0.5587882,-131.40659,4941.158877839413,10.090393,1.0033432,0.10914141,1.9975549,9.996672,19100,-983.3113,191,1.0040894
100,6036.987653493881,0.19877146,1.0987889,-0.10070211,6313345,137.66772,1.2175782,16156.199,-141.30937,-18.052427,9.99878,[-0.152  1.593 -2.594 -2.642 -1.518],-5.6152345e-05,490.02,,0.3117406,-140.20798,4899.485258760211,19.75238,1.0203134,0.14854772,3.4932623,9.9975605,19200,-963.6742,192,0.98435193
100,6082.096152067184,1.978155e-06,1.0,-0.10070211,6362623,98.82224,1.0,9864.482,-131.7805,-10.128054,9.998575,[-0.153  1.573 -2.574 -2.615 -1.52 ],2.5634765e-05,492.78,,0.99998814,-131.7805,4926.97804354574,10.2438965,0.98556,0.1192866,1.0000113,9.99715,19300,-983.1599,193,1.0
100,6118.181161403656,0.023578662,1.0012443,-0.09969547,6411756,97.82016,1.001461,9620.101,-131.65852,-10.00689,9.997153,[-0.153  1.573 -2.574 -2.615 -1.52 ],-7.324219e-05,491.33,,0.9146657,-131.65036,4911.783870561173,10.280518,0.9832697,0.13061698,1.1033745,9.994307,19400,-973.1432,194,0.9984707
100,6153.260719537735,0.06877784,1.0201317,-0.09954961,6460913,97.816734,1.0551591,9494.947,-131.57338,-9.830224,9.996928,[-0.153  1.574 -2.573 -2.614 -1.519],-0.00014282226,491.57,,0.5505132,-131.50046,4914.074464402102,10.219055,0.9883494,0.12962043,1.6012824,9.993856,19500,-973.20374,195,0.9978151
100,6188.633145809174,0.11395898,1.0265279,-0.10337391,6509788,138.35442,1.0295948,18595.213,-141.47128,-19.429573,9.998371,[-0.151  1.568 -2.574 -2.607 -1.518],-5.4931643e-06,488.75,,0.6071353,-141.2618,4886.588684048105,19.95343,0.9909006,0.15052952,1.4338422,9.996742,19600,-973.4464,196,1.0001314
100,6225.428494930267,,1.0,-0.10337391,6559578,0.9086938,1.0,0.8340675,-121.78105,-0.13106117,9.998374,[-0.15   1.558 -2.568 -2.594 -1.522],2.6855469e-05,497.9,,1.0,-121.78105,4978.070077878735,0.2649536,0.9958,0.06466961,1.0,9.996748,19700,-6.6973267,197,1.0
100,6261.829799890518,,1.0,-0.10337391,6609490,0.32745066,1.0,0.10830535,-121.619736,0.025310187,9.997967,[-0.15   1.558 -2.568 -2.594 -1.522],-1.0986329e-05,499.12,,1.0,-121.619736,4990.066920278867,0.15270996,0.99824,0.041914698,1.0,9.995934,19800,-2.300293,198,1.0
100,6306.340343475342,0.105544806,1.0462791,-0.10314364,6658786,97.82732,1.1273414,9142.637,-131.56442,-9.633479,9.997986,[-0.15   1.558 -2.568 -2.594 -1.522],-1.4038086e-05,492.96,,0.59275496,-131.41081,4928.490254212511,10.091919,1.0001636,0.120485656,1.8843403,9.995972,19900,-973.3298,199,0.9862761
100,6378.570939540863,,1.0,-0.10314364,6708674,0.5622837,1.0,0.31935492,-121.75598,-0.09863987,9.998978,[-0.146  1.546 -2.565 -2.579 -1.522],1.8310548e-05,498.88,,1.0,-121.75598,4988.169686046913,0.16949463,0.99776,0.04727427,1.0,9.997955,20000,-3.8449097,200,1.0
100,6447.44479060173,0.2360266,1.1340657,-0.1056144,6757025,168.29219,1.2361425,24670.816,-151.31401,-27.493532,9.998116,[-0.146  1.546 -2.565 -2.579 -1.522],3.112793e-05,483.51,,0.31860355,-149.94553,4834.0757356900685,29.831238,1.0267783,0.19362874,2.297681,9.996231,20100,-963.57513,201,0.9636834
100,6519.854289770126,1.9515205e-06,1.0,-0.1056144,6806953,0.7211174,1.0,0.52525455,-121.77384,-0.11082667,9.999444,[-0.145  1.568 -2.603 -2.61  -1.525],4.3945314e-05,499.28,,0.9999854,-121.77384,4992.402437837376,0.14147949,0.99856,0.037918773,1.0000107,9.998888,20200,-7.152954,202,1.0
100,6593.226768255234,0.10326262,1.0614777,-0.10581688,6856772,1.1871659,1.3303657,0.39868385,-121.807686,-0.061568964,9.998858,[-0.145  1.568 -2.603 -2.61  -1.525],2.1972657e-05,498.19,,0.21990514,-121.748344,4981.207503786571,0.24102783,1.008366,0.067211114,1.5258288,9.997717,20300,-10.994324,203,0.9918724
100,6667.0945925712585,,1.0,-0.10581688,6906693,0.48554212,1.0,0.23812984,-121.70083,-0.045574546,9.998806,[-0.14   1.568 -2.604 -2.61  -1.525],2.2583008e-05,499.21,,1.0,-121.70083,4991.388013266416,0.144104,0.99842,0.03971998,1.0,9.997612,20400,-4.511902,204,1.0
100,6710.957977056503,,1.0,-0.10581688,6956671,0.17528789,1.0,0.031034041,-121.72713,-0.06472532,9.999393,[-0.14   1.568 -2.604 -2.61  -1.525],9.9487304e-05,499.78,,1.0,-121.72713,4997.373323607447,0.099609375,0.99956,0.020972215,1.0,9.998787,20500,-1.6276855,205,1.0
100,6747.536048173904,,1.0,-0.10581688,7006602,0.42201826,1.0,0.17990193,-121.74288,-0.08274767,9.9992075,[-0.14   1.568 -2.604 -2.61  -1.525],0.00011169434,499.31,,1.0,-121.74288,4992.584497034559,0.13671875,0.99862,0.03712273,1.0,9.998415,20600,-3.284851,206,1.0
100,6817.118584156036,1.1229737e-06,1.0,-0.10581688,7056051,98.830215,1.0,9866.07,-131.6401,-9.98299,9.99896,[-0.14   1.568 -2.604 -2.61  -1.525],-2.8076172e-05,494.49,,0.99999285,-131.6401,4944.266598948888,10.0672,0.98898,0.10439795,1.0000051,9.997919,20700,-983.3432,207,1.0
100,6888.166162967682,,1.0,-0.10581688,7105489,98.83014,1.0,9866.053,-131.64783,-9.9902935,9.998994,[-0.14   1.568 -2.604 -2.61  -1.525],-1.0986329e-05,494.38,,1.0,-131.64783,4943.1863960009705,10.063904,0.98876,0.105433725,1.0,9.997988,20800,-983.3393,208,1.0
100,6957.652159690857,,1.0,-0.10581688,7155427,0.35569397,1.0,0.12780301,-121.71298,-0.05543723,9.998995,[-0.14   1.568 -2.604 -2.61  -1.525],7.93457e-06,499.38,,1.0,-121.71298,4993.17843835565,0.13098145,0.99876,0.035190452,1.0,9.99799,20900,-2.5482788,209,1.0
100,6996.879147768021,0.07485436,1.011745,-0.10616229,7204848,98.82856,1.0267868,9529.07,-131.6432,-9.802851,9.998777,[-0.14   1.568 -2.604 -2.61  -1.525],1.8310546e-06,494.21,,0.70452625,-131.52547,4941.379918499519,10.082397,0.9935523,0.10759649,1.4548888,9.997555,21000,-983.31976,210,1.0063801
100,7034.51290345192,5.664825e-05,1.0,-0.10616249,7254349,98.83497,1.0,9866.952,-131.63686,-9.974377,9.999397,[-0.139  1.56  -2.605 -2.6   -1.525],-1.7089844e-05,495.01,,0.99967617,-131.63683,4949.686150462426,10.00824,0.99002,0.09939882,1.0004828,9.998795,21100,-983.39526,211,1.0000019
100,7091.694120883942,,1.0,-0.10616249,7304349,0.06888328,1.0,0.004793337,-0.30837637,-0.06635404,0.019891739,[-0.139  1.56  -2.605 -2.6   -1.525],-3.601074e-05,500.0,1.0,1.0,-0.30837637,4999.677051113576,0.07720947,1.0,,1.0,0.01948452,21200,-0.29138184,212,1.0
100,7164.837584733963,,1.0,-0.10616249,7354317,0.19608933,1.0,0.038837943,-121.70258,-0.04232026,9.999218,[-0.139  1.56  -2.605 -2.6   -1.525],1.4648437e-05,499.68,,1.0,-121.70258,4996.287179757175,0.09564209,0.99936,0.02529017,1.0,9.998436,21300,-1.4650879,213,1.0
100,7237.3161606788635,0.1830925,1.0658181,-0.107827306,7403737,97.83579,1.0814757,7338.2134,-131.51274,-8.591879,9.998571,[-0.139  1.56  -2.605 -2.6   -1.525],3.90625e-05,494.2,,0.53529465,-130.6741,4941.178553753097,9.971924,1.020631,0.11217194,2.0351107,9.997143,21400,-973.44666,214,0.99741083
100,7311.9591472148895,0.02838624,1.0026871,-0.10736194,7453237,98.833694,1.0099984,9811.711,-131.62416,-9.936802,9.99917,[-0.138  1.542 -2.588 -2.574 -1.527],1.4038086e-05,495.0,,0.8751558,-131.6036,4949.472837079937,10.020752,0.990815,0.09958579,1.2342181,9.998341,21500,-983.3826,215,0.9991886
100,7382.563745975494,0.063815005,1.0160973,-0.1073612,7502716,98.83244,1.0645381,9700.865,-131.6138,-9.877716,9.998959,[-0.139  1.54  -2.588 -2.571 -1.526],-6.958008e-05,494.79,,0.68406385,-131.56378,4947.267473241939,10.030823,0.99372,0.10217023,1.543465,9.997917,21600,-983.36945,216,0.9925855
100,7454.346799135208,,1.0,-0.1073612,7552630,0.36894011,1.0,0.13748845,-121.68532,-0.0327203,9.998588,[-0.14   1.536 -2.588 -2.566 -1.526],2.4414063e-05,499.14,,1.0,-121.68532,4990.580036746991,0.15039062,0.99828,0.04143618,1.0,9.997175,21700,-2.333252,217,1.0
100,7523.188242197037,,1.0,-0.1073612,7602630,0.057301637,1.0,0.0033160758,-0.24862844,-0.05534009,0.015886307,[-0.14   1.536 -2.588 -2.566 -1.526],1.8310546e-06,500.0,1.0,1.0,-0.24862844,4999.696546230557,0.06628418,1.0,,1.0,0.0155210495,21800,-0.18225098,218,1.0
100,7591.93624830246,0.09289982,1.0197202,-0.10920909,7652088,98.83181,1.0383005,9286.126,-131.62794,-9.67923,9.999005,[-0.14   1.536 -2.588 -2.566 -1.526],-3.4179688e-05,494.58,,0.67201304,-131.44463,4945.186794521468,10.038025,0.99764127,0.10459544,1.3982284,9.998011,21900,-983.3605,219,0.9913314
100,7652.006620883942,,1.0,-0.10920909,7701952,0.58387786,1.0,0.34434995,-121.75488,-0.100129284,9.998765,[-0.141  1.526 -2.588 -2.554 -1.528],4.1503907e-05,498.64,,1.0,-121.75488,4985.66904588278,0.19622803,0.99728,0.052084006,1.0,9.99753,22000,-4.0021973,220,1.0
100,7700.413321018219,,1.0,-0.10920909,7751204,98.81701,1.0,9863.434,-131.6437,-10.003393,9.997579,[-0.141  1.526 -2.588 -2.554 -1.528],-2.3193359e-05,492.52,,1.0,-131.6437,4923.891950925325,10.220398,0.98504,0.12139236,1.0,9.995157,22100,-983.1856,221,1.0
100,7736.239401340485,0.27459303,1.221891,-0.11408018,7799707,169.44905,1.8978245,25697.74,-151.45718,-28.027016,9.998977,[-0.141  1.526 -2.588 -2.554 -1.528],-6.408691e-05,485.03,,0.27754351,-150.30731,4849.689804547894,29.874939,1.0372949,0.19974676,7.2570734,9.997953,22200,-963.5281,222,0.97236484
100,7783.656056880951,,1.0,-0.11408018,7849511,1.0765798,1.0,1.170715,-121.75176,-0.10384342,9.998203,[-0.146  1.505 -2.585 -2.527 -1.533],-2.0751953e-05,498.04,,1.0,-121.75176,4979.389048673901,0.25756836,0.99608,0.062486265,1.0,9.996407,22300,-9.876831,223,1.0
100,7820.183997869492,0.20554942,1.1109986,-0.116151,7898908,97.83391,1.2208526,7231.8794,-131.49258,-8.478114,9.998182,[-0.146  1.505 -2.585 -2.527 -1.533],-2.9907227e-05,493.97,,0.35823578,-130.61229,4938.682315370865,10.002563,1.0304184,0.11837268,2.3621128,9.996365,22400,-973.424,224,0.9675924
100,7858.471978187561,,1.0,-0.116151,7948852,0.39917865,1.0,0.16095094,-121.70931,-0.051332302,9.99903,[-0.144  1.52  -2.616 -2.55  -1.535],5.432129e-05,499.44,,1.0,-121.70931,4993.798179972874,0.12713623,0.99888,0.033448655,1.0,9.99806,22500,-3.793457,225,1.0
100,7895.134872198105,,1.0,-0.116151,7998706,0.6853908,1.0,0.47450602,-121.73991,-0.08677984,9.9986315,[-0.144  1.52  -2.616 -2.55  -1.535],1.0375977e-05,498.54,,1.0,-121.73991,4984.596825415557,0.20141602,0.99708,0.053955384,1.0,9.997263,22600,-5.2990723,226,1.0
100,7931.973628044128,,1.0,-0.116151,8048589,0.53493804,1.0,0.28904593,-121.71719,-0.06424331,9.998617,[-0.144  1.52  -2.616 -2.55  -1.535],7.3242186e-06,498.83,,1.0,-121.71719,4987.491709943146,0.17602539,0.99766,0.0483173,1.0,9.997234,22700,-3.772583,227,1.0
100,7968.322396278381,0.044036355,1.0045127,-0.11767553,8097972,98.825745,1.0071001,9719.392,-131.60603,-9.878045,9.998187,[-0.144  1.52  -2.616 -2.55  -1.535],-7.385254e-05,493.83,,0.84000623,-131.55437,4937.291024351888,10.109863,0.9897322,0.110637,1.1696163,9.996374,22800,-983.2912,228,0.99294984
100,8005.807585477829,,1.0,-0.11767553,8147807,0.56776327,1.0,0.32560968,-121.70968,-0.06146092,9.998228,[-0.143  1.516 -2.616 -2.546 -1.537],2.8076172e-05,498.35,,1.0,-121.70968,4982.493632545022,0.21295166,0.9967,0.0573497,1.0,9.996456,22900,-3.4268188,229,1.0
100,8042.047726869583,6.988493e-05,0.99988204,-0.11767571,8197275,98.83247,0.99999976,9866.419,-131.62154,-9.963804,9.999005,[-0.143  1.516 -2.616 -2.546 -1.537],-2.4414063e-05,494.68,,0.9995306,-131.62076,4946.190516348969,10.0372925,0.9893405,0.10259727,1.0005273,9.998011,23000,-983.3669,230,0.999995
100,8083.9906985759735,1.2879911e-05,1.0,-0.11767571,8246682,98.828606,1.0,9865.747,-131.64624,-9.991042,9.998801,[-0.143  1.516 -2.616 -2.546 -1.537],3.6621093e-06,494.07,,0.9998959,-131.64624,4939.990932169547,10.088379,0.98814,0.1082505,1.0000952,9.997602,23100,-983.3194,231,1.0
100,8120.907922506332,0.08706067,1.03351,-0.118147865,8296537,0.74066514,1.1346903,0.12631045,-121.73671,-0.02208314,9.998645,[-0.143  1.516 -2.616 -2.546 -1.537],6.1035155e-07,498.55,,0.38255066,-121.69454,4984.706632000001,0.19329834,1.0039037,0.055933475,1.5674962,9.99729,23200,-6.378296,232,0.99692607
100,8157.795201063156,,1.0,-0.118147865,8346361,0.9904707,1.0,0.9909291,-121.80506,-0.15010783,9.998781,[-0.14   1.516 -2.616 -2.545 -1.537],8.850098e-05,498.24,,1.0,-121.80506,4981.675067581196,0.2510376,0.99648,0.0592244,1.0,9.997562,23300,-8.732422,233,1.0
100,8224.679495573044,0.085770495,1.0236068,-0.116902694,8395800,97.83707,1.0688584,9349.524,-131.52185,-9.689353,9.998788,[-0.14   1.516 -2.616 -2.545 -1.537],-2.6245118e-05,494.39,,0.6055385,-131.4202,4943.184977274919,9.96283,0.99635977,0.106445834,1.404731,9.997576,23400,-973.4618,234,1.0002248
100,8299.324428319931,,1.0,-0.116902694,8445706,0.6519538,1.0,0.4293291,-121.70232,-0.04934039,9.998619,[-0.139  1.524 -2.622 -2.555 -1.536],2.5024414e-05,499.06,,1.0,-121.70232,4989.79118323532,0.15789795,0.99812,0.043319117,1.0,9.997238,23500,-6.300293,235,1.0
100,8371.114566802979,0.12509894,1.0367682,-0.11999521,8495064,98.82481,1.0753133,8977.343,-131.70088,-9.550057,9.998779,[-0.139  1.524 -2.622 -2.555 -1.536],-2.9907227e-05,493.58,,0.5818841,-131.38371,4935.081798329344,10.139465,1.001963,0.114760935,1.5469955,9.997559,23600,-983.2623,236,0.9912514
100,8440.755606174469,,1.0,-0.11999521,8544975,0.5557831,1.0,0.31200913,-121.73988,-0.08206681,9.999017,[-0.136  1.512 -2.623 -2.541 -1.539],8.666992e-05,499.11,,1.0,-121.73988,4990.490079116569,0.15393066,0.99822,0.042151432,1.0,9.998034,23700,-4.514038,237,1.0
100,8506.718875408173,0.00013921896,1.0,-0.11999478,8594402,98.83038,1.0,9866.001,-131.60304,-9.949932,9.998626,[-0.136  1.512 -2.623 -2.541 -1.539],5.4931643e-06,494.27,,0.9994713,-131.603,4941.905507727902,10.061707,0.98854,0.106434844,1.0006462,9.9972515,23800,-983.343,238,1.0000023
100,8561.524302244186,0.081541464,1.0265514,-0.1214406,8643903,98.834465,1.0789088,9403.218,-131.64229,-9.742844,9.999401,[-0.136  1.512 -2.623 -2.541 -1.539],-2.746582e-05,495.01,,0.68530434,-131.48447,4949.686883256275,10.018921,0.9984128,0.10064705,1.5724466,9.998802,23900,-983.39026,239,0.99718267
100,8634.578547239304,,1.0,-0.1214406,8693846,0.24129784,1.0,0.058815137,-121.66213,-0.0090619745,9.998627,[-0.137  1.505 -2.621 -2.531 -1.54 ],-1.2207031e-05,499.43,,1.0,-121.66213,4993.494901431895,0.12072754,0.99886,0.033745117,1.0,9.997253,24000,-1.3952637,240,1.0
100,8704.510370731354,,1.0,-0.1214406,8743644,0.8187824,1.0,0.677154,-121.79282,-0.1397291,9.998629,[-0.137  1.505 -2.621 -2.531 -1.54 ],6.0424805e-05,497.98,,1.0,-121.79282,4978.999645866573,0.25531006,0.99596,0.06343272,1.0,9.997257,24100,-4.410034,241,1.0
100,8776.01705789566,0.049566805,1.0042253,-0.12276103,8793050,98.82859,1.0048683,9696.924,-131.62198,-9.884635,9.998622,[-0.137  1.505 -2.621 -2.531 -1.54 ],-7.3242186e-06,494.06,,0.79121196,-131.56544,4939.800870523024,10.082825,0.9902504,0.10858661,1.1677692,9.997244,24200,-983.32367,242,1.0002891
100,8848.926265239716,,1.0,-0.12276103,8842969,0.4021783,1.0,0.16337416,-121.7119,-0.05646345,9.998821,[-0.137  1.501 -2.621 -2.525 -1.542],3.601074e-05,499.19,,1.0,-121.7119,4991.190437984771,0.15240479,0.99838,0.040218662,1.0,9.9976425,24300,-2.801941,243,1.0
100,8920.9781229496,,1.0,-0.12276103,8892851,0.4867228,1.0,0.23927793,-121.71172,-0.058745682,9.998619,[-0.137  1.501 -2.621 -2.525 -1.542],-3.4179688e-05,498.82,,1.0,-121.71172,4987.393467347796,0.17089844,0.99764,0.04852335,1.0,9.997238,24400,-2.9442139,244,1.0
100,8967.968706130981,0.106272765,1.0276685,-0.123823926,8942341,97.84167,1.0633252,8859.504,-131.52391,-9.443121,9.999252,[-0.137  1.501 -2.621 -2.525 -1.542],1.4648437e-05,494.9,,0.5977669,-131.22568,4948.510013765852,9.914001,1.0006572,0.10193228,1.6891856,9.998505,24500,-973.5116,245,1.0120908
