MeanIW,TimestepsSoFar,ReturnStepMaxmin,EpisodesSoFar,EpLenMean,MinIW,InitialBound,J_sample_variance,MinD2w0t,Bound,MaxD2w0t,MeanD2w0t,StdIW,InitialReturnMean,EpThisIter,InitialReturnStd,StdD2w0t,MeanEntropy,MaxIW,EpRewMean,EntropyCoefficient,ReturnMeanIW,InitialReturnMax,ReturnStepMax,EmpiricalD2,InitialReturnMin,Weights,Iteration,TimeElapsed
1.0,10940885,0.016863823,24700,500.0,1.0,-121.7269,0.002326226,1.0,-121.7269,1.0,1.0,,-6.7749024e-05,100,0.04798606,,0.12640876,1.0,4999.651503925087,,-0.05711893,0.0625,10.0,1.0,-0.1430664,[-0.015  0.615 -2.891 -1.897 -1.293],247,16598.893966913223
0.99913675,10990386,9.998751,24800,495.01,0.89100415,-131.63644,9831.215,,-131.62651,1.0053997,0.99076086,0.028881863,-7.263184e-05,100,98.83552,0.09947678,0.12548858,1.1517456,4949.661749003737,,-9.948342,9.99054,10.0,1.001656,-983.4009,[-0.015  0.615 -2.891 -1.897 -1.293],248,16666.255442619324
0.99859834,11040258,9.998667,24900,498.72,0.37506855,-121.87716,0.46276328,,-121.80226,1.0870934,1.0030478,0.077614345,-2.3193359e-05,100,1.7440736,0.05171239,0.12536128,1.1795925,4986.74069464204,,-0.10037356,0.23956299,10.0,1.0172368,-17.346008,[-0.015  0.615 -2.891 -1.897 -1.293],249,16734.380918741226
1.0,11090258,0.01873684,25000,500.0,1.0,-121.72607,0.0023843197,1.0,-121.72607,1.0,1.0,,3.4179688e-05,100,0.048582744,,0.12536128,1.0,4999.649719005604,,-0.0562862,0.06921387,10.0,1.0,-0.1473999,[-0.013  0.615 -2.891 -1.897 -1.294],250,16803.205379247665
0.99561685,11139759,9.998695,25100,495.01,0.8265873,-131.64146,9754.642,,-131.60863,1.0128003,0.99218357,0.043219045,-8.4838866e-05,100,98.83474,0.09962946,0.12392152,1.1833342,4949.65199482628,,-9.914663,9.998474,10.0,1.0046502,-983.3931,[-0.013  0.615 -2.891 -1.897 -1.294],251,16870.624664783478
1.0,11189759,0.01651001,25200,500.0,1.0,-121.722626,0.0021257373,1.0,-121.722626,1.0,1.0,,4.5776367e-05,100,0.045876984,,0.12392152,1.0,4999.651295725586,,-0.052845187,0.059509277,10.0,1.0,-0.12664795,[-0.013  0.614 -2.891 -1.894 -1.295],252,16939.06668305397
1.0,11239759,0.016705513,25300,500.0,1.0,-121.722984,0.0020735331,1.0,-121.722984,1.0,1.0,,-7.6293945e-05,100,0.045306046,,0.12392152,1.0,4999.647050843815,,-0.053204477,0.06427002,10.0,1.0,-0.12786865,[-0.013  0.614 -2.891 -1.894 -1.295],253,17007.189974546432
1.0083318,11289261,9.998718,25400,495.02,0.39011082,-131.52933,7331.561,,-130.72624,1.0907271,1.0280769,0.21817563,-4.0893556e-05,100,97.84315,0.10552571,0.121683806,2.2627673,4949.756560351246,,-8.58951,9.89209,10.0,1.0766513,-973.527,[-0.013  0.614 -2.891 -1.894 -1.295],254,17073.718274593353
1.0,11339261,0.017713547,25500,500.0,1.0,-121.725784,0.0026250768,1.0,-121.725784,1.0,1.0,,4.272461e-06,100,0.05098494,,0.121683806,1.0,4999.644491747686,,-0.05601092,0.06188965,10.0,1.0,-0.17114258,[-0.013  0.605 -2.866 -1.874 -1.297],255,17142.826617479324
1.0,11389261,0.017085075,25600,500.0,1.0,-121.725746,0.002703349,1.0,-121.725746,1.0,1.0,,2.5634765e-05,100,0.0517349,,0.121683806,1.0,4999.645223559031,,-0.05597224,0.06689453,10.0,1.0,-0.1486206,[-0.013  0.605 -2.866 -1.874 -1.297],256,17211.079805612564
1.0,11439260,9.998739,25700,499.99,1.0,-121.70365,0.0020459841,,-121.70365,1.0,0.99998,,-3.601074e-05,100,0.045000564,0.0044720904,0.121683806,1.0,4999.458228225449,,-0.033874825,0.059387207,10.0,1.0,-0.11291504,[-0.013  0.605 -2.866 -1.874 -1.297],257,17279.379832983017
1.0,11489192,9.998678,25800,499.32,1.0,-121.77877,0.44177237,,-121.77877,1.0,0.99864,,-6.408691e-05,100,0.6613182,0.03685361,0.121683806,1.0,4992.742396908454,,-0.10899354,0.14050293,10.0,1.0,-6.555786,[-0.013  0.605 -2.866 -1.874 -1.297],258,17347.31566309929
1.0,11539164,9.998728,25900,499.72,1.0,-121.72565,0.054875147,,-121.72565,1.0,0.99944,,-2.1972657e-05,100,0.2330825,0.023656294,0.121683806,1.0,4996.751605806725,,-0.05587064,0.083740234,10.0,1.0,-2.279602,[-0.013  0.605 -2.866 -1.874 -1.297],259,17415.97913312912
1.0,11589164,0.017140388,26000,500.0,1.0,-121.72081,0.0021394198,1.0,-121.72081,1.0,1.0,,3.0517578e-05,100,0.046022803,,0.121683806,1.0,4999.658946280534,,-0.051030625,0.060791016,10.0,1.0,-0.1305542,[-0.013  0.605 -2.866 -1.874 -1.297],260,17483.9511346817
0.9991325,11638665,9.998676,26100,495.01,0.82743984,-131.64403,9730.001,,-131.6081,1.0114098,0.99289703,0.050236028,3.0517579e-06,100,98.83437,0.099706054,0.119485915,1.1879208,4949.6482563370255,,-9.904877,10.007263,10.0,1.0061038,-983.3895,[-0.013  0.605 -2.866 -1.874 -1.297],261,17551.90097808838
1.0000446,11688545,9.998674,26200,498.8,0.49007094,-121.86165,0.6381319,,-121.8109,1.0671439,1.0017172,0.06664989,-5.9814454e-05,100,1.5575701,0.049537092,0.119690984,1.1798831,4987.541658292898,,-0.115498185,0.22729492,10.0,1.0118924,-15.491333,[-0.014  0.605 -2.866 -1.874 -1.299],262,17620.062569618225
1.000991,11738046,9.998636,26300,495.01,0.8775372,-131.64455,9755.385,,-131.61089,1.0042663,0.99147123,0.03818362,6.713867e-06,100,98.83413,0.099549465,0.11894052,1.201843,4949.639369970034,,-9.918211,10.012451,10.0,1.0027876,-983.387,[-0.012  0.605 -2.866 -1.874 -1.299],263,17687.698075294495
0.9995745,11787547,9.998699,26400,495.01,0.8699766,-131.63582,9748.118,,-131.59862,1.008285,0.9917201,0.042502515,-5.432129e-05,100,98.83531,0.09957825,0.11792117,1.256706,4949.6497742412585,,-9.90566,9.996216,10.0,1.0035664,-983.3989,[-0.012  0.602 -2.865 -1.87  -1.3  ],264,17756.092074394226
1.0,11837547,0.019075394,26500,500.0,1.0,-121.72142,0.0021840662,1.0,-121.72142,1.0,1.0,,-7.995605e-05,100,0.046502404,,0.11792117,1.0,4999.662182906255,,-0.05164111,0.059692383,10.0,1.0,-0.15838623,[-0.013  0.599 -2.865 -1.866 -1.301],265,17825.143623828888
1.0,11887547,0.016375542,26600,500.0,1.0,-121.72633,0.0020270983,1.0,-121.72633,1.0,1.0,,-6.713867e-06,100,0.044807956,,0.11792117,1.0,4999.649097741069,,-0.05655999,0.06524658,10.0,1.0,-0.10662842,[-0.013  0.599 -2.865 -1.866 -1.301],266,17893.450550556183
1.0,11937547,0.018136024,26700,500.0,1.0,-121.726036,0.002565461,1.0,-121.726036,1.0,1.0,,-3.6621093e-06,100,0.05039975,,0.11792117,1.0,4999.64633016819,,-0.05625687,0.0670166,10.0,1.0,-0.2074585,[-0.013  0.599 -2.865 -1.866 -1.301],267,17961.308604717255
1.0,11987547,0.016565323,26800,500.0,1.0,-121.722694,0.0024338968,1.0,-121.722694,1.0,1.0,,6.958008e-05,100,0.04909527,,0.11792117,1.0,4999.652816774817,,-0.05292065,0.06237793,10.0,1.0,-0.16668701,[-0.013  0.599 -2.865 -1.866 -1.301],268,18029.02588248253
1.0,12037547,0.018976212,26900,500.0,1.0,-121.71841,0.0025602486,1.0,-121.71841,1.0,1.0,,2.6855469e-05,100,0.050342012,,0.11792117,1.0,4999.661643084895,,-0.04862956,0.05871582,10.0,1.0,-0.18908691,[-0.013  0.599 -2.865 -1.866 -1.301],269,18097.385219335556
1.0,12087547,0.017494202,27000,500.0,1.0,-121.72377,0.0022284521,1.0,-121.72377,1.0,1.0,,-6.286621e-05,100,0.046969216,,0.11792117,1.0,4999.664581455141,,-0.053989876,0.06335449,10.0,1.0,-0.14788818,[-0.013  0.599 -2.865 -1.866 -1.301],270,18164.89845585823
1.0,12137547,0.018604279,27100,500.0,1.0,-121.736145,0.0040145232,1.0,-121.736145,1.0,1.0,,7.995605e-05,100,0.06304654,,0.11792117,1.0,4999.634630880032,,-0.066366,0.08319092,10.0,1.0,-0.15362549,[-0.013  0.599 -2.865 -1.866 -1.301],271,18233.164921045303
1.0,12187547,0.015367508,27200,500.0,1.0,-121.72569,0.002497293,1.0,-121.72569,1.0,1.0,,4.0283205e-05,100,0.049728032,,0.11792117,1.0,4999.652267812121,,-0.055917777,0.06121826,10.0,1.0,-0.14001465,[-0.013  0.599 -2.865 -1.866 -1.301],272,18301.02914428711
0.9859749,12237049,9.998674,27300,495.02,0.46435595,-131.53831,6880.075,,-130.59799,1.1124914,1.0383663,0.21513155,-1.7700195e-05,100,97.84199,0.1079459,0.111699596,2.2129083,4949.7454454292065,,-8.327188,9.903198,10.0,1.0974234,-973.5154,[-0.013  0.599 -2.865 -1.866 -1.301],273,18367.98945760727
1.0,12287048,9.998781,27400,499.99,1.0,-121.704765,0.0024630409,,-121.704765,1.0,0.99998,,1.5258789e-05,100,0.049374633,0.0044720913,0.111699596,1.0,4999.466355713538,,-0.034991343,0.061401367,10.0,1.0,-0.15814209,[-0.014  0.603 -2.901 -1.881 -1.307],274,18437.235068798065
0.9962379,12336549,9.998707,27500,495.01,0.92064416,-131.64032,9839.252,,-131.63257,1.0045524,0.9905378,0.019926794,-2.4414063e-05,100,98.834915,0.09945384,0.11112393,1.1100651,4949.652151848798,,-9.956403,9.998657,10.0,1.0012012,-983.3948,[-0.014  0.603 -2.901 -1.881 -1.307],275,18504.82084298134
0.99806815,12386050,9.998764,27600,495.01,0.7287539,-131.63832,9659.123,,-131.5824,1.0085518,0.99351454,0.05534996,3.6621093e-06,100,98.83539,0.09977042,0.10982073,1.1882668,4949.667297520474,,-9.863139,10.0,10.0,1.006738,-983.3996,[-0.014  0.603 -2.901 -1.88  -1.308],276,18572.43112373352
0.98609763,12435052,9.998306,27700,490.02,0.43828887,-141.55186,17756.324,,-141.0665,1.0948026,1.0142249,0.18132481,5.126953e-05,100,139.06621,0.14614567,0.10256305,1.760406,4899.664544614918,,-18.954018,19.928833,10.0,1.0693806,-973.46326,[-0.015  0.598 -2.901 -1.874 -1.309],277,18640.119685173035
0.9802302,12484554,9.998766,27800,495.02,0.41655803,-131.53705,7230.5796,,-130.65916,1.0870132,1.0261897,0.1652481,5.2490235e-05,100,97.84255,0.10510203,0.09997521,1.6291502,4949.766092700923,,-8.537166,9.893494,10.0,1.0730145,-973.52094,[-0.016  0.59  -2.9   -1.864 -1.316],278,18708.63061928749
1.0,12534554,0.017477036,27900,500.0,1.0,-121.72045,0.001934782,1.0,-121.72045,1.0,1.0,,1.0986329e-05,100,0.043756343,,0.09997521,1.0,4999.675743082632,,-0.050677985,0.058166504,10.0,1.0,-0.140625,[-0.016  0.582 -2.873 -1.844 -1.319],279,18777.96621966362
1.0,12584536,9.998795,28000,499.82,1.0,-121.71988,0.023665182,,-121.71988,1.0,0.99964,,4.3945314e-05,100,0.15306698,0.018970257,0.09997521,1.0,4997.772903227722,,-0.050098676,0.07531738,10.0,1.0,-1.4579468,[-0.016  0.582 -2.873 -1.844 -1.319],280,18845.753152132034
1.0035418,12634037,9.99876,28100,495.01,0.8628197,-131.63976,9741.3955,,-131.60268,1.0059963,0.9917701,0.040271364,2.1362304e-05,100,98.83522,0.09958142,0.09895844,1.1815205,4949.666905817756,,-9.906382,9.995728,10.0,1.0034099,-983.39795,[-0.016  0.582 -2.873 -1.844 -1.319],281,18913.663858652115
1.0,12683978,9.998785,28200,499.41,1.0,-121.75653,0.30437168,,-121.75653,1.0,0.99882,,-4.8217775e-05,100,0.548936,0.034331195,0.09895844,1.0,4993.669754362419,,-0.086757116,0.11431885,10.0,1.0,-5.444031,[-0.016  0.579 -2.874 -1.84  -1.32 ],282,18981.929740667343
0.99864876,12733908,9.998749,28300,499.3,0.6009563,-121.77154,0.1739788,,-121.754364,1.0222665,1.0004293,0.045072436,5.0048828e-05,100,0.68131447,0.037569128,0.098937914,1.1099234,4992.564433637261,,-0.07510453,0.13433838,10.0,1.0057472,-6.76355,[-0.016  0.579 -2.874 -1.84  -1.32 ],283,19049.86042523384
1.0001479,12783407,9.998409,28400,494.99,0.82476455,-131.51297,9498.494,,-131.4693,1.0224477,0.99304736,0.053699695,1.2207031e-06,100,97.843185,0.09993181,0.0984258,1.2837095,4949.378699291411,,-9.756082,9.88916,10.0,1.0065396,-973.5273,[-0.014  0.579 -2.874 -1.84  -1.32 ],284,19118.192267417908
1.0,12833354,9.998812,28500,499.47,1.0,-121.751,0.2329053,,-121.751,1.0,0.99894,,-2.0141602e-05,100,0.48019397,0.032538813,0.0984258,1.0,4994.272886520025,,-0.08122233,0.10784912,10.0,1.0,-4.758484,[-0.015  0.576 -2.874 -1.841 -1.321],285,19186.22565627098
0.9962913,12882857,9.998745,28600,495.03,0.43135563,-131.4427,6063.3423,,-129.9471,1.0872047,1.0183029,0.17011659,-3.3569337e-05,100,96.85893,0.103326604,0.09419716,2.0887825,4949.861301076638,,-7.822118,9.80426,10.0,1.0552034,-963.73413,[-0.015  0.576 -2.874 -1.841 -1.321],286,19253.394294261932
0.99253327,12932359,9.998814,28700,495.02,0.5382742,-131.53261,7359.869,,-130.64886,1.0678052,1.0186018,0.15058014,7.93457e-06,100,97.84319,0.103489794,0.09082582,1.7974168,4949.780890985274,,-8.606694,9.887817,10.0,1.0566406,-973.5274,[-0.014  0.58  -2.933 -1.849 -1.325],287,19322.608958244324
1.0,12982359,0.014831543,28800,500.0,1.0,-121.72351,0.0020348781,1.0,-121.72351,1.0,1.0,,3.601074e-05,100,0.044883788,,0.09082582,1.0,4999.687418342344,,-0.05373506,0.058044434,10.0,1.0,-0.11218262,[-0.014  0.582 -2.969 -1.861 -1.328],288,19392.039905786514
1.0,13032299,9.998859,28900,499.4,1.0,-121.75137,0.3172164,,-121.75137,1.0,0.9988,,2.0141602e-05,100,0.56040096,0.034620095,0.09082582,1.0,4993.586882069354,,-0.08159692,0.10681152,10.0,1.0,-5.565857,[-0.014  0.582 -2.969 -1.861 -1.328],289,19460.131486415863
1.0,13082236,9.998806,29000,499.37,0.99999875,-121.76503,0.35630414,,-121.76503,1.0,0.99874,2.6596913e-07,7.446289e-05,100,0.59392124,0.03547349,0.09082582,1.0000021,4993.272096858261,,-0.095254436,0.12225342,10.0,1.0,-5.892578,[-0.014  0.582 -2.969 -1.861 -1.328],290,19527.701991796494
1.0,13132223,9.998877,29100,499.87,1.0,-121.71149,0.012650033,,-121.71149,1.0,0.99974,,-1.2207031e-05,100,0.11191296,0.016122736,0.09082582,1.0,4998.293181926612,,-0.041708045,0.059631348,10.0,1.0,-1.0290527,[-0.014  0.582 -2.969 -1.861 -1.328],291,19595.5387032032
1.0126469,13181688,9.998465,29200,494.65,0.6488573,-131.54353,9150.274,,-131.37012,1.0646095,0.9978631,0.099156596,-0.00010681152,100,97.840775,0.10396103,0.089805,1.4025575,4945.994658339815,,-9.601915,9.915405,10.0,1.0188019,-973.4986,[-0.014  0.582 -2.969 -1.861 -1.328],292,19662.486983776093
1.0,13231688,0.019657135,29300,500.0,1.0,-121.73157,0.002308799,1.0,-121.73157,1.0,1.0,,0.0001171875,100,0.047812723,,0.089805,1.0,4999.669459498347,,-0.061787486,0.06958008,10.0,1.0,-0.12261963,[-0.012  0.581 -2.973 -1.866 -1.329],293,19731.833924293518
1.0,13281674,9.998842,29400,499.86,1.0,-121.716255,0.014036569,,-121.716255,1.0,0.99972,,-1.8310548e-05,100,0.11787527,0.016731344,0.089805,1.0,4998.184579762648,,-0.046479147,0.07171631,10.0,1.0,-1.0924683,[-0.012  0.581 -2.973 -1.866 -1.329],294,19800.51404953003
1.0,13331674,0.016106606,29500,500.0,1.0,-121.72297,0.001442789,1.0,-121.72297,1.0,1.0,,-6.164551e-05,100,0.037795395,,0.089805,1.0,4999.688741226942,,-0.053195603,0.056274414,10.0,1.0,-0.16021729,[-0.012  0.581 -2.973 -1.866 -1.329],295,19868.673668384552
1.0,13381674,0.017900467,29600,500.0,1.0,-121.730156,0.0018686844,1.0,-121.730156,1.0,1.0,,-9.765625e-06,100,0.043006986,,0.089805,1.0,4999.666213434294,,-0.06037621,0.068481445,10.0,1.0,-0.1381836,[-0.012  0.581 -2.973 -1.866 -1.329],296,19936.313362836838
1.0,13431674,0.017764091,29700,500.0,1.0,-121.71753,0.0018784447,1.0,-121.71753,1.0,1.0,,-6.1035155e-07,100,0.043118693,,0.089805,1.0,4999.686378204367,,-0.047755614,0.056030273,10.0,1.0,-0.15545654,[-0.012  0.581 -2.973 -1.866 -1.329],297,20001.3919942379
0.999382,13481128,9.99844,29800,494.54,0.92532384,-131.66293,9805.589,,-131.63509,1.001407,0.9894442,0.018269716,-1.15966795e-05,100,98.83217,0.10396594,0.08957342,1.0768924,4944.886700036076,,-9.959844,10.033936,10.0,1.0007418,-983.3589,[-0.012  0.581 -2.973 -1.866 -1.329],298,20065.90465092659
1.0,13531128,0.016700745,29900,500.0,1.0,-121.72405,0.0017755606,1.0,-121.72405,1.0,1.0,,-3.4179688e-05,100,0.041927066,,0.08957342,1.0,4999.681920226118,,-0.054274105,0.057678223,10.0,1.0,-0.111572266,[-0.012  0.579 -2.973 -1.864 -1.329],299,20131.759789705276
1.0,13581128,0.02006054,30000,500.0,1.0,-121.72195,0.0025107237,1.0,-121.72195,1.0,1.0,,3.6621095e-05,100,0.04985777,,0.08957342,1.0,4999.687821408632,,-0.05216699,0.05731201,10.0,1.0,-0.21734619,[-0.012  0.579 -2.973 -1.864 -1.329],300,20197.108719825745
1.0,13631128,0.015353203,30100,500.0,1.0,-121.71746,0.0015105996,1.0,-121.71746,1.0,1.0,,-3.7841797e-05,100,0.038677037,,0.08957342,1.0,4999.693116161956,,-0.04768296,0.04827881,10.0,1.0,-0.10601807,[-0.012  0.579 -2.973 -1.864 -1.329],301,20262.06639790535
1.0,13681128,0.016355515,30200,500.0,1.0,-121.72196,0.0019844777,1.0,-121.72196,1.0,1.0,,3.7231446e-05,100,0.04432781,,0.08957342,1.0,4999.684583763361,,-0.052182358,0.05596924,10.0,1.0,-0.11846924,[-0.012  0.579 -2.973 -1.864 -1.329],302,20327.453567266464
1.0,13730613,9.998449,30300,494.85,0.9999958,-131.62672,9867.038,,-131.62672,1.0,0.9897,6.873763e-07,-2.1972657e-05,100,98.83507,0.10096778,0.08957342,1.0000027,4947.9892738922035,,-9.956953,9.9973755,10.0,1.0,-983.39557,[-0.012  0.579 -2.973 -1.864 -1.329],303,20392.023998260498
1.0,13780613,0.018165588,30400,500.0,1.0,-121.72864,0.002483526,1.0,-121.72864,1.0,1.0,,2.2583008e-05,100,0.0495918,,0.08957342,1.0,4999.68622697803,,-0.058864277,0.06317139,10.0,1.0,-0.18701172,[-0.012  0.579 -2.973 -1.864 -1.329],304,20457.711875915527
1.0,13830613,0.018289566,30500,500.0,1.0,-121.72223,0.0021394487,1.0,-121.72223,1.0,1.0,,3.7231446e-05,100,0.046013676,,0.08957342,1.0,4999.676398536414,,-0.052451547,0.057434082,10.0,1.0,-0.14337158,[-0.012  0.579 -2.973 -1.864 -1.329],305,20523.149880886078
1.0,13880613,0.016904831,30600,500.0,1.0,-121.72123,0.0020946837,1.0,-121.72123,1.0,1.0,,8.178711e-05,100,0.045531657,,0.08957342,1.0,4999.68968113572,,-0.051452085,0.05303955,10.0,1.0,-0.19366455,[-0.012  0.579 -2.973 -1.864 -1.329],306,20588.230664253235
1.0,13930613,0.017249107,30700,500.0,1.0,-121.72506,0.0021921557,1.0,-121.72506,1.0,1.0,,-1.7700195e-05,100,0.046582382,,0.08957342,1.0,4999.676589034151,,-0.055280294,0.06573486,10.0,1.0,-0.17138672,[-0.012  0.579 -2.973 -1.864 -1.329],307,20653.51087284088
1.0,13980613,0.016532898,30800,500.0,1.0,-121.72489,0.0021425902,1.0,-121.72489,1.0,1.0,,1.2207031e-05,100,0.0460649,,0.08957342,1.0,4999.690810642767,,-0.055115394,0.05871582,10.0,1.0,-0.1381836,[-0.012  0.579 -2.973 -1.864 -1.329],308,20718.919052362442
1.0,14030613,0.018175125,30900,500.0,1.0,-121.72623,0.0026939241,1.0,-121.72623,1.0,1.0,,1.7089844e-05,100,0.05164231,,0.08957342,1.0,4999.683078138204,,-0.05644806,0.057006836,10.0,1.0,-0.19989014,[-0.012  0.579 -2.973 -1.864 -1.329],309,20783.805052518845
1.0015166,14080114,9.998861,31000,495.01,0.938782,-131.63405,9837.997,,-131.62576,1.0031204,0.990535,0.022068875,-6.652832e-05,100,98.836296,0.099453345,0.08901207,1.112264,4949.693235197358,,-9.949445,9.987488,10.0,1.001124,-983.40875,[-0.012  0.579 -2.973 -1.864 -1.329],310,20848.533688783646
1.0,14130114,0.01504612,31100,500.0,1.0,-121.7249,0.0022019614,1.0,-121.7249,1.0,1.0,,8.300781e-05,100,0.046689086,,0.08901207,1.0,4999.67659554104,,-0.05511955,0.05822754,10.0,1.0,-0.1161499,[-0.013  0.579 -2.973 -1.864 -1.33 ],311,20913.62295627594
1.0,14180114,0.018001556,31200,500.0,1.0,-121.7297,0.0026264635,1.0,-121.7297,1.0,1.0,,-3.234863e-05,100,0.050999176,,0.08901207,1.0,4999.6788252396545,,-0.059923094,0.06640625,10.0,1.0,-0.17089844,[-0.013  0.579 -2.973 -1.864 -1.33 ],312,20978.755851984024
1.0043956,14229615,9.998825,31300,495.01,0.7265776,-131.64001,9620.433,,-131.56934,1.0294758,0.99489415,0.07284701,-6.1035155e-07,100,98.835526,0.09994799,0.086526066,1.3229344,4949.6846160563,,-9.844715,9.998352,10.0,1.0105561,-983.40094,[-0.013  0.579 -2.973 -1.864 -1.33 ],313,21042.910541296005
1.0,14279615,0.019732475,31400,500.0,1.0,-121.71856,0.0017557236,1.0,-121.71856,1.0,1.0,,-2.1362304e-05,100,0.041700877,,0.086526066,1.0,4999.6903139320775,,-0.04877871,0.047912598,10.0,1.0,-0.16021729,[-0.014  0.577 -2.973 -1.861 -1.332],314,21108.344987154007
1.0,14329615,0.017822266,31500,500.0,1.0,-121.72499,0.0021705818,1.0,-121.72499,1.0,1.0,,4.5166016e-05,100,0.04636961,,0.086526066,1.0,4999.689095342862,,-0.055210724,0.06542969,10.0,1.0,-0.14129639,[-0.014  0.577 -2.973 -1.861 -1.332],315,21173.758782863617
0.9972358,14379116,9.998846,31600,495.01,0.9052269,-131.63898,9838.199,,-131.63165,1.003695,0.99061275,0.022062838,-6.164551e-05,100,98.835724,0.09946121,0.08581406,1.1177341,4949.6867222217625,,-9.954442,9.989807,10.0,1.001316,-983.4031,[-0.014  0.577 -2.973 -1.861 -1.332],316,21238.083836078644
1.0014367,14429003,9.998816,31700,498.87,0.43546605,-121.84633,0.4354419,,-121.79621,1.0662042,1.0019721,0.07087595,-7.751465e-05,100,1.4064765,0.048209727,0.085822605,1.2390908,4988.279395883453,,-0.10145233,0.20043945,10.0,1.01233,-13.985779,[-0.014  0.576 -2.973 -1.861 -1.333],317,21303.417334794998
0.98790187,14478505,9.998854,31800,495.02,0.55262285,-131.53711,8281.376,,-131.12685,1.0604342,1.0149896,0.15857838,1.3427734e-05,100,97.842926,0.102826156,0.08414482,1.5493736,4949.788412481599,,-9.133561,9.890503,10.0,1.0496764,-973.5247,[-0.012  0.576 -2.973 -1.861 -1.333],318,21367.906384706497
1.0,14528001,9.998444,31900,494.96,1.0,-131.61868,9867.18,,-131.61868,1.0,0.98992,,-6.0424805e-05,100,98.83576,0.09989674,0.08414482,1.0,4949.091808352381,,-9.948899,9.993225,10.0,1.0,-983.4034,[-0.011  0.566 -2.963 -1.842 -1.335],319,21434.298176050186
1.0285839,14577503,9.998871,32000,495.02,0.5624626,-131.53525,8077.0244,,-131.0363,1.0640479,1.0144125,0.1551836,-2.9907227e-05,100,97.84331,0.10267373,0.07994825,1.840177,4949.795920590756,,-9.017694,9.891052,10.0,1.0475312,-973.52856,[-0.011  0.566 -2.963 -1.842 -1.335],320,21498.737270593643
1.0,14627503,0.018091202,32100,500.0,1.0,-121.725845,0.0025290137,1.0,-121.725845,1.0,1.0,,2.6245118e-05,100,0.05003812,,0.07994825,1.0,4999.6959724805265,,-0.056066707,0.066467285,10.0,1.0,-0.14752197,[-0.011  0.563 -3.001 -1.846 -1.339],321,21565.311059713364
1.0,14677503,0.018978119,32200,500.0,1.0,-121.71837,0.0019387839,1.0,-121.71837,1.0,1.0,,-4.5776367e-05,100,0.04381022,,0.07994825,1.0,4999.695759697151,,-0.048591703,0.05255127,10.0,1.0,-0.14672852,[-0.011  0.563 -3.001 -1.846 -1.339],322,21630.53768014908
1.0,14727501,9.998848,32300,499.98,1.0,-121.706375,0.002727235,,-121.706375,1.0,0.99996,,1.5258789e-05,100,0.051953256,0.006324414,0.07994825,1.0,4999.383673039056,,-0.036599185,0.06323242,10.0,1.0,-0.28894043,[-0.011  0.563 -3.001 -1.846 -1.339],323,21695.793774843216
1.0,14777501,0.014883041,32400,500.0,1.0,-121.72213,0.0021741744,1.0,-121.72213,1.0,1.0,,3.7841797e-05,100,0.04639314,,0.07994825,1.0,4999.695868177977,,-0.05235506,0.05682373,10.0,1.0,-0.12860107,[-0.011  0.563 -3.001 -1.846 -1.339],324,21760.99037361145
1.0,14827501,0.01792717,32500,500.0,1.0,-121.72668,0.0020338753,1.0,-121.72668,1.0,1.0,,-7.93457e-06,100,0.044866562,,0.07994825,1.0,4999.692403627647,,-0.056903623,0.062316895,10.0,1.0,-0.10247803,[-0.011  0.563 -3.001 -1.846 -1.339],325,21826.150525569916
1.0,14877501,0.018788338,32600,500.0,1.0,-121.723,0.0017690051,1.0,-121.723,1.0,1.0,,-4.8828126e-05,100,0.041844748,,0.07994825,1.0,4999.687749989174,,-0.053223185,0.057373047,10.0,1.0,-0.14770508,[-0.011  0.563 -3.001 -1.846 -1.339],326,21891.350247621536
1.0,14927501,0.019987106,32700,500.0,1.0,-121.7252,0.0016697008,1.0,-121.7252,1.0,1.0,,-1.0375977e-05,100,0.04065548,,0.07994825,1.0,4999.692311943883,,-0.055422492,0.057250977,10.0,1.0,-0.10650635,[-0.011  0.563 -3.001 -1.846 -1.339],327,21957.03449010849
1.0,14977501,0.014967918,32800,500.0,1.0,-121.72136,0.001859654,1.0,-121.72136,1.0,1.0,,6.1035155e-07,100,0.04291213,,0.07994825,1.0,4999.68931687884,,-0.051582124,0.058776855,10.0,1.0,-0.13659668,[-0.011  0.563 -3.001 -1.846 -1.339],328,22021.539259910583
0.9813061,15027002,9.998926,32900,495.01,0.59536797,-131.63039,8708.54,,-131.3024,1.0480664,1.0108514,0.13017125,-8.117676e-05,100,98.837,0.10218432,0.07477629,1.5663658,4949.704537192449,,-9.358494,9.981812,10.0,1.0412062,-983.41565,[-0.011  0.563 -3.001 -1.846 -1.339],329,22085.762615680695
1.0002736,15076503,9.998888,33000,495.01,0.9370975,-131.63997,9849.808,,-131.63528,1.0012373,0.99035156,0.02007383,-7.93457e-06,100,98.83584,0.09943479,0.07559192,1.0722865,4949.696731257563,,-9.961473,9.992004,10.0,1.0007039,-983.4041,[-0.011  0.554 -3.    -1.835 -1.344],330,22151.41092133522
0.9989508,15125951,9.998461,33100,494.48,0.6863241,-131.56932,9065.618,,-131.41095,1.02542,1.0011065,0.10446637,3.112793e-05,100,97.838936,0.10599948,0.07100613,1.4831021,4944.293971105125,,-9.583905,9.945068,10.0,1.0240821,-973.47284,[-0.011  0.554 -3.    -1.834 -1.343],331,22216.358682394028
