EpLenMean,Bound,InitialReturnMean,MinIW,EpisodesSoFar,EpRewMean,MaxD2w0t,J_sample_variance,InitialReturnStd,InitialReturnMax,InitialBound,ReturnStepMaxmin,Iteration,MeanEntropy,TimeElapsed,MeanIW,ReturnStepMax,TimestepsSoFar,ReturnMeanIW,MinD2w0t,EmpiricalD2,MeanD2w0t,StdD2w0t,Weights,MaxIW,StdIW,InitialReturnMin,EpThisIter
5.9,-750.06287,-1.335144e-06,0.0014165186,32700,48.97284006755743,74.35495,1061803.9,20.460735,83.40637,-828.47424,6.6009684,327,-2.6306615,948.6083879470825,0.8140421,8.300483,186875,-632.46747,,13.079243,0.03923915,0.88550234,[-1.02  -0.478 -0.506  1.564 -4.055],9.081505,1.2997261,-37.822212,100
5.86,-752.2025,1.6403199e-06,0.009453914,32800,48.57242880712981,50.077705,584531.4,16.764563,57.13299,-822.77264,6.5776386,328,-2.6298335,952.3902657032013,0.858802,8.288811,187461,-663.2799,,8.368426,0.028519051,0.61882406,[-1.003 -0.497 -0.488  1.587 -4.049],7.410905,0.9771879,-37.511673,100
5.8,-796.98926,1.8119812e-06,0.3202343,32900,47.97226413375379,1.4407706,66612.76,17.76908,75.556694,-824.76483,6.542158,329,-2.630072,954.6663718223572,0.96204925,8.271079,188041,-745.61145,,1.120914,0.012018313,0.111077465,[-1.004 -0.502 -0.481  1.601 -4.049],2.0395787,0.32211503,-27.031055,100
5.87,-791.0124,4.119873e-06,0.059165712,33000,48.671691351168,9.820244,150809.0,17.569544,57.070995,-822.9859,6.583212,330,-2.6308715,956.8565306663513,0.940185,8.291599,188628,-729.4281,,1.6403465,0.01420312,0.14533702,[-1.003 -0.509 -0.472  1.608 -4.049],4.1762853,0.49656725,-27.703112,100
5.58,-719.4448,4.5776366e-07,0.003783492,33100,45.77223613643385,127.6916,938480.0,17.892988,77.673035,-819.6924,6.4058294,331,-2.640628,961.3716642856598,0.80356234,8.202909,189186,-617.1458,,12.123159,0.0376223,1.0623819,[-1.007 -0.496 -0.481  1.604 -4.05 ],9.442736,1.2338483,-34.804943,100
5.65,-702.77234,4.005432e-06,0.0065654125,33200,46.47388387504393,42.12099,514516.84,16.193096,50.10736,-816.3595,6.4509344,332,-2.6423843,966.2059552669525,0.8047786,8.225467,189751,-619.5604,,5.9053187,0.023561973,0.4347116,[-1.03  -0.514 -0.49   1.629 -4.06 ],7.136853,0.9176502,-35.51327,100
5.54,-734.29926,1.5258789e-06,0.0011018126,33300,45.375151524351075,105.48164,363002.1,14.069354,60.102802,-815.46796,6.3809223,333,-2.6435313,971.0690586566925,0.8345569,8.19046,190305,-641.19025,,8.267717,0.02789034,0.7995798,[-1.038 -0.507 -0.492  1.633 -4.061],3.9857519,0.7640168,-24.602612,100
5.71,-738.84186,4.5013426e-06,0.0004412823,33400,47.07023650891083,219.04381,505739.97,14.549736,58.479893,-819.41455,6.48695,334,-2.643316,975.149188041687,0.8278582,8.243474,190876,-637.7785,,15.163024,0.042858146,1.5209001,[-1.037 -0.513 -0.49   1.627 -4.062],7.0745115,0.90734184,-36.10956,100
5.49,-783.41473,7.1907043e-06,0.27821574,33500,44.8741504286663,1.5163736,125933.39,16.196577,42.49899,-810.62036,6.3476057,335,-2.6428087,979.3241550922394,0.96287626,8.173798,191425,-739.33655,,1.1316214,0.011356438,0.10806881,[-1.038 -0.516 -0.491  1.619 -4.062],4.289709,0.45392355,-33.976456,100
5.95,-722.1851,-3.967285e-06,0.003210126,33600,49.472872628570705,104.44899,539115.5,18.35579,82.87082,-829.4602,6.6295404,336,-2.6398976,982.6619608402252,0.81645936,8.314768,192020,-632.2553,,10.566991,0.036012873,0.9070758,[-1.037 -0.514 -0.49   1.621 -4.062],6.066947,0.9398828,-28.460785,100
5.76,-753.422,-9.155273e-07,0.009868304,33700,47.57473805016674,26.180382,776582.1,14.644366,75.89151,-823.8721,6.5190115,337,-2.6398966,987.8340139389038,0.86467624,8.259502,192596,-667.696,,6.3597627,0.02421767,0.42395326,[-1.019 -0.506 -0.473  1.604 -4.059],16.259924,1.1162596,-26.709507,100
5.49,-766.65106,-4.196167e-07,0.061372824,33800,44.871929290990785,17.857206,251246.62,16.040705,51.580456,-812.4393,6.346792,338,-2.641545,991.7533023357391,0.91833216,8.173393,193145,-704.9077,,1.6479725,0.013372371,0.15380467,[-1.018 -0.508 -0.475  1.596 -4.059],5.0292234,0.639737,-33.97597,100
5.5,-679.7963,1.5068055e-06,0.00039813132,33900,44.973147561088375,219.34085,466678.75,15.503062,42.395416,-810.84204,6.35388,339,-2.6426384,996.0091955661774,0.70233303,8.176936,193695,-535.0914,,17.409468,0.049003143,1.4329321,[-1.027 -0.489 -0.486  1.58  -4.06 ],8.358414,0.8763284,-34.081512,100
5.68,-700.6472,-1.335144e-06,0.01477065,34000,46.773777115228874,98.18898,432143.62,13.320064,40.639065,-815.1323,6.4696407,340,-2.6425316,999.7779231071472,0.78868765,8.23482,194263,-607.55396,,8.723678,0.02920858,0.72991276,[-0.98  -0.505 -0.459  1.6   -4.062],6.0364237,0.8331663,-25.963203,100
5.87,-809.8419,1.1825562e-06,0.3595158,34100,48.672921578202086,2.5982156,49252.477,16.410683,65.92915,-824.6637,6.583626,341,-2.648378,1003.8735837936401,0.97119135,8.291809,194850,-754.1524,,1.105578,0.012282556,0.11345218,[-0.981 -0.51  -0.458  1.593 -4.061],2.3635306,0.27917445,-37.61115,100
5.84,-642.85443,4.4631956e-06,0.0062684417,34200,48.37152755013217,180.51797,280001.44,19.35069,83.92282,-827.159,6.5655937,342,-2.647652,1007.8315846920013,0.69666874,8.282796,195434,-535.63,,13.249526,0.038578615,1.3848946,[-0.975 -0.523 -0.459  1.599 -4.067],4.5070543,0.67388415,-37.26541,100
5.83,-734.6312,-1.7166137e-06,0.022788785,34300,48.271402361433964,84.30648,673561.06,14.862528,39.231995,-818.4263,6.5596657,343,-2.648196,1012.9347043037415,0.8580007,8.27983,196017,-661.4291,,7.241307,0.026056016,0.6473279,[-0.974 -0.515 -0.464  1.583 -4.067],11.634968,1.0540595,-37.25638,100
5.42,-666.68274,5.41687e-06,0.0048912717,34400,44.1749735859583,55.669056,236911.36,14.470098,33.922,-806.8325,6.3007326,344,-2.6494248,1016.9948432445526,0.7606661,8.150364,196559,-580.5812,,7.93449,0.026871275,0.65755004,[-0.973 -0.512 -0.46   1.59  -4.067],4.7484155,0.62454027,-33.332985,100
5.64,-732.78595,2.708435e-06,0.010105466,34500,46.37356129319899,34.785297,349828.0,15.78821,41.063972,-814.2411,6.4445267,345,-2.6501632,1021.262665271759,0.8585556,8.222261,197123,-661.4385,,4.5203166,0.019829351,0.35959205,[-0.972 -0.518 -0.462  1.585 -4.068],4.624755,0.7514919,-35.42315,100
5.68,-709.1285,7.0381166e-06,0.0687472,34600,46.77436290122124,3.0207963,449108.66,15.722173,49.787323,-817.0546,6.4698467,346,-2.6515734,1025.4919815063477,0.8496772,8.234922,197691,-656.0073,,1.6056111,0.013371418,0.12759879,[-0.973 -0.524 -0.462  1.58  -4.069],7.670676,0.84604734,-35.808613,100
6.09,-772.789,-4.9591063e-06,0.06410389,34700,50.87381393246042,2.9155922,157905.78,20.538713,98.90754,-835.108,6.7073383,347,-2.6486304,1029.721105337143,0.90813625,8.353663,198300,-709.3243,,1.4237049,0.01573432,0.14665523,[-0.959 -0.532 -0.439  1.588 -4.071],3.4746075,0.49974322,-39.631813,100
5.83,-759.49963,-4.4631956e-06,0.16168031,34800,48.27475838744797,2.6941328,203239.02,17.995302,57.463703,-822.1979,6.560811,348,-2.6503303,1034.6243736743927,0.9155279,8.280405,198883,-708.746,,1.4369622,0.012932461,0.12113783,[-0.921 -0.512 -0.414  1.569 -4.068],4.6473207,0.57907706,-37.202316,100
5.53,-751.09454,1.0681152e-06,0.08677758,34900,45.273839867509786,6.70506,308480.8,16.615864,60.287724,-815.2382,6.3739033,349,-2.6484337,1039.573207616806,0.8895755,8.186952,199436,-682.7651,,1.7924826,0.015472544,0.16662672,[-0.921 -0.521 -0.412  1.58  -4.069],5.555993,0.71883595,-34.35082,100
5.63,-662.41986,-1.5258789e-06,0.00626407,35000,46.274663835267646,143.7921,502744.56,15.867741,59.305786,-817.6608,6.4386034,350,-2.6501613,1044.2775840759277,0.7465182,8.219301,199999,-572.941,,9.60849,0.030560825,0.8907931,[-0.907 -0.538 -0.376  1.59  -4.067],6.3395977,0.8981425,-35.32546,100
5.6,-705.01825,-4.234314e-06,0.00314091,35100,45.97097502806513,43.951374,219260.67,15.391684,50.55136,-815.11456,6.4182415,351,-2.6493917,1049.2270970344543,0.82467955,8.209103,200559,-633.98145,,4.9964976,0.020791475,0.43623158,[-0.907 -0.544 -0.369  1.605 -4.069],3.7941308,0.5974169,-35.04178,100
5.84,-817.4244,-1.5258789e-07,0.7657483,35200,48.37377442044889,1.0425162,5708.005,16.37937,57.323067,-822.3653,6.566386,352,-2.6511261,1053.055911540985,0.9935689,8.283181,201143,-770.4823,,1.0096793,0.011719379,0.107804246,[-0.908 -0.539 -0.37   1.61  -4.068],1.2575214,0.09422827,-37.325974,100
5.77,-655.36,3.9863585e-06,0.009562234,35300,47.674883535875786,189.15262,293915.1,17.699455,66.93303,-822.5642,6.525093,353,-2.6513531,1056.8929514884949,0.7002458,8.262545,201720,-538.3232,,17.42327,0.04774044,1.6220267,[-0.907 -0.542 -0.367  1.613 -4.07 ],3.7566848,0.6868624,-36.63485,100
5.7,-705.84375,5.645752e-06,0.027244098,35400,46.97331450422166,85.2426,418586.75,18.357626,76.45209,-822.55615,6.481868,354,-2.6501944,1061.432231426239,0.8010684,8.240933,202290,-617.7324,,8.939133,0.029418828,0.7627367,[-0.906 -0.544 -0.369  1.603 -4.07 ],4.604729,0.81608975,-35.949398,100
5.75,-782.7029,-1.335144e-06,0.3282154,35500,47.47316353762371,1.4748511,99039.805,16.707237,49.129875,-818.63135,6.51241,355,-2.6494846,1065.9469814300537,0.9525146,8.256203,202865,-735.9457,,1.1821059,0.012041428,0.11193928,[-0.906 -0.533 -0.374  1.585 -4.069],3.2264068,0.40751642,-36.45887,100
5.77,-689.3864,-3.1280517e-06,0.006557575,35600,47.672918424244386,74.10944,428922.3,17.63122,57.98438,-820.8565,6.524414,356,-2.6511178,1070.8240485191345,0.7799911,8.262204,203442,-600.8853,,8.113697,0.027899284,0.7199076,[-0.909 -0.527 -0.38   1.578 -4.069],6.768717,0.82865864,-36.635193,100
5.87,-722.3132,-1.9073486e-06,0.013701933,35700,48.671590656040024,105.97672,333003.9,15.783624,38.817947,-819.28687,6.5831842,357,-2.6503763,1074.8366408348083,0.8320308,8.291583,204029,-645.39044,,7.831474,0.028966255,0.76901823,[-0.907 -0.524 -0.378  1.586 -4.07 ],4.1938653,0.72244394,-27.741226,100
6.14,-690.79236,2.4414062e-06,0.0012278463,35800,51.37214153759126,127.544945,314004.8,18.95251,72.29939,-831.6253,6.7335987,358,-2.6511602,1079.4126574993134,0.7427731,8.366798,204643,-577.39484,,11.229733,0.035693668,1.0077415,[-0.922 -0.53  -0.394  1.601 -4.069],5.4894495,0.7034372,-30.262379,100
5.74,-734.6145,5.340576e-07,0.0024603538,35900,47.373279511806956,217.08171,395098.44,14.418304,40.043022,-816.4945,6.506402,359,-2.6516082,1083.431896686554,0.7968101,8.253185,205217,-613.6947,,15.759643,0.051243603,1.5396073,[-0.922 -0.526 -0.394  1.608 -4.07 ],11.350726,0.80942816,-26.511955,100
5.74,-762.9211,3.3950805e-06,0.0025122045,36000,47.3732107520174,64.5499,652133.8,16.302952,49.236755,-818.4024,6.5063467,360,-2.6511157,1087.8700351715088,0.8708569,8.253173,205791,-672.4833,,8.873794,0.029643271,0.72852063,[-0.901 -0.527 -0.363  1.597 -4.071],6.5497956,1.0244493,-36.37111,100
5.77,-669.04004,1.6403199e-06,0.003600326,36100,47.674933957193225,157.14725,239121.47,19.716608,75.887,-824.1908,6.5251093,361,-2.6511297,1092.026418685913,0.72229654,8.262553,206368,-555.4833,,11.3494625,0.03461194,1.1031543,[-0.903 -0.525 -0.364  1.607 -4.07 ],5.390786,0.6218374,-36.59559,100
6.04,-738.33655,-3.852844e-06,0.019629233,36200,50.37191593564876,72.25241,651895.5,16.757376,55.40757,-826.39746,6.679476,362,-2.6454506,1096.409217596054,0.8469288,8.339721,206972,-659.54675,,4.0808744,0.021015683,0.3927702,[-0.904 -0.528 -0.367  1.598 -4.07 ],6.2128005,1.0161395,-29.34554,100
5.73,-770.838,-7.6293944e-08,0.010523676,36300,47.27426335893116,21.25385,596316.2,17.545313,67.35118,-821.6577,6.500639,363,-2.6445303,1100.666570186615,0.9032305,8.250307,207545,-696.90546,,3.4745972,0.017616479,0.25878105,[-0.915 -0.498 -0.378  1.571 -4.064],7.1003838,0.98576826,-36.2543,100
5.93,-778.2639,9.536743e-07,0.013298733,36400,49.272291954219355,5.327669,289104.4,19.68598,117.29318,-834.46716,6.617981,364,-2.64379,1104.8632428646088,0.91057867,8.308988,208138,-707.1923,,1.810363,0.014633966,0.14412214,[-0.914 -0.493 -0.375  1.576 -4.063],3.7729511,0.6814801,-38.117622,100
5.6,-765.7516,-1.8119812e-06,0.050650693,36500,45.9698556553395,16.423523,275157.9,15.852958,59.614147,-816.86115,6.417819,365,-2.668014,1109.5488443374634,0.91293466,8.208902,208698,-702.6723,,2.0771587,0.014570102,0.1799784,[-0.927 -0.493 -0.383  1.582 -4.063],6.252486,0.6745751,-25.151064,100
5.69,-625.2997,2.0217894e-06,0.0008833544,36600,46.87468102195489,108.77826,546425.56,18.367702,58.811073,-819.1029,6.476165,366,-2.6730957,1113.820177078247,0.66882896,8.238082,209267,-512.66864,,15.5615225,0.043856885,1.1553504,[-0.901 -0.471 -0.395  1.573 -4.087],5.1249695,0.9388221,-35.85488,100
5.95,-749.63965,4.577637e-06,0.0068201097,36700,49.47440195595147,26.226051,553216.44,16.569263,47.246933,-822.87695,6.6300697,367,-2.6748278,1118.4983961582184,0.86417776,8.315026,209862,-671.5004,,4.8953776,0.022606695,0.34848085,[-0.912 -0.451 -0.422  1.549 -4.092],5.9134693,0.9381891,-38.37581,100
5.97,-751.97577,-1.8692017e-06,0.021760158,36800,49.66983309646598,39.091015,530530.6,17.836813,56.038795,-825.00775,6.6398153,368,-2.6747403,1122.8484411239624,0.87106514,8.319905,210459,-676.16547,,5.0730476,0.02184292,0.40359432,[-0.905 -0.459 -0.411  1.546 -4.094],7.1086054,0.92114496,-38.54392,100
5.61,-747.13574,-2.5177003e-06,0.017634189,36900,46.072738528636144,19.83158,327320.72,16.10036,50.45893,-815.39667,6.4252205,369,-2.6784518,1126.50559425354,0.8733644,8.21261,211020,-672.48663,,3.361973,0.01885907,0.2744195,[-0.902 -0.462 -0.409  1.539 -4.094],5.6129313,0.7308578,-35.12856,100
5.99,-798.29553,2.3841858e-06,0.19506614,37000,49.87070482624112,2.4905853,375812.7,16.795034,64.79377,-827.08563,6.6513386,370,-2.678912,1131.53919672966,0.95795554,8.32566,211619,-744.82,,1.4289484,0.013154931,0.121630974,[-0.884 -0.464 -0.39   1.532 -4.097],7.4959764,0.7735208,-28.871191,100
5.65,-789.9677,-4.8446655e-06,0.003940059,37100,46.472840894860894,51.70903,508866.1,15.539695,59.12918,-818.09344,6.450569,371,-2.6777935,1135.9903192520142,0.91971123,8.225282,212184,-709.7369,,6.2775865,0.023952989,0.51958776,[-0.884 -0.462 -0.395  1.526 -4.098],7.1418643,0.9085061,-25.63619,100
6.04,-823.32416,2.2888185e-06,0.45389685,37200,50.372116791053706,1.4225032,51772.754,18.402086,99.3322,-834.06934,6.6795197,372,-2.6740534,1139.8960597515106,0.98330724,8.339755,212788,-766.8871,,1.1022294,0.012470949,0.11288469,[-0.88  -0.467 -0.391  1.519 -4.097],1.7926722,0.28188732,-29.31723,100
6.08,-717.5699,1.8692017e-06,0.0034306683,37300,50.769542366392216,64.127815,406604.1,18.626554,72.828064,-830.45154,6.700511,373,-2.6745908,1144.0733497142792,0.8147852,8.350253,213396,-633.0303,,6.804263,0.025815092,0.5855368,[-0.876 -0.476 -0.395  1.528 -4.093],6.831303,0.8033749,-29.693136,100
5.84,-708.4514,-4.5776366e-07,0.0021703956,37400,48.371001994216556,137.53241,409170.53,17.16355,66.30493,-824.0086,6.5654125,374,-2.6766813,1148.183849811554,0.80109143,8.282705,213980,-618.034,,9.880459,0.031409636,1.0136443,[-0.878 -0.471 -0.395  1.534 -4.093],9.333521,0.81044096,-27.427357,100
5.99,-676.7381,3.3569336e-06,0.0007965942,37500,49.870338091901175,79.12131,361305.94,18.69306,64.847336,-827.1158,6.651203,375,-2.680594,1153.3477189540863,0.7540035,8.3256,214579,-585.3988,,9.591021,0.031459767,0.7877666,[-0.878 -0.472 -0.387  1.545 -4.096],4.6347046,0.75139,-28.831772,100
6.08,-726.8689,-2.8038025e-06,0.0031616252,37600,50.77309057341731,319.0578,478946.62,19.655582,72.900696,-830.5301,6.70168,376,-2.6806996,1157.7423515319824,0.77528924,8.350838,215187,-602.8255,,18.546394,0.050480314,1.9092385,[-0.876 -0.468 -0.384  1.552 -4.099],5.3110294,0.86735666,-29.675386,100
5.45,-731.5322,-2.861023e-06,0.015390365,37700,44.4728808538456,100.68172,300875.03,15.320076,78.798904,-816.3895,6.320343,377,-2.6809103,1163.0325610637665,0.83028626,8.160162,215732,-633.59125,,8.87698,0.028789746,0.78755623,[-0.877 -0.472 -0.382  1.566 -4.1  ],10.4258,0.7124212,-23.720757,100
5.77,-697.3961,-6.828308e-06,0.0022887322,37800,47.67061385678592,167.20877,555572.06,14.571763,39.79397,-817.11304,6.523637,378,-2.6807334,1167.4473135471344,0.7388086,8.261806,216309,-567.4814,,17.557316,0.047518615,1.501754,[-0.876 -0.475 -0.383  1.558 -4.1  ],7.36232,0.95995355,-36.68601,100
5.59,-686.4005,2.1743774e-06,0.004522572,37900,45.87457372702992,135.7424,372161.5,15.799199,59.712757,-816.7038,6.413088,379,-2.6807418,1171.5880947113037,0.7886496,8.206542,216868,-604.6783,,8.8565035,0.029260872,0.87868786,[-0.876 -0.482 -0.375  1.574 -4.1  ],4.218536,0.7864384,-34.94491,100
5.73,-753.2526,-6.8664554e-07,0.0029911052,38000,47.27335883419507,23.2305,315606.06,19.9594,110.845764,-828.8826,6.5003004,380,-2.7070427,1175.1889579296112,0.8553172,8.25015,217441,-660.3787,,3.2720675,0.025083624,0.3600209,[-0.875 -0.485 -0.374  1.566 -4.1  ],15.732726,0.7135299,-36.20225,100
5.47,-791.9392,8.773804e-07,0.49139386,38100,44.672865017306364,1.2560284,19715.451,14.422826,33.438572,-808.0771,6.333787,381,-2.7043672,1177.3910660743713,0.9782264,8.166886,217988,-750.6375,,1.0452161,0.011229521,0.10683096,[-0.925 -0.473 -0.41   1.564 -4.126],1.5353178,0.18138565,-23.927998,100
5.79,-775.8683,6.4849854e-07,0.063327424,38200,47.87189773446296,5.1768665,87523.78,18.443672,66.77455,-822.96716,6.5360622,382,-2.7140892,1179.6893105506897,0.9207109,8.26803,218567,-713.4542,,1.3497368,0.014111855,0.1378524,[-0.938 -0.469 -0.415  1.561 -4.124],2.3752167,0.37661967,-36.80746,100
5.58,-661.85345,-2.9182434e-06,0.002108141,38300,45.77155288637348,105.04085,337756.3,15.731442,41.627792,-812.7817,6.4055786,383,-2.7150793,1182.0774998664856,0.75039846,8.202787,219125,-576.19147,,8.190172,0.027523123,0.7401702,[-0.917 -0.48  -0.399  1.566 -4.133],4.256996,0.7357501,-34.846443,100
5.68,-821.0734,-9.536743e-07,0.669289,38400,46.77423967756899,1.051794,6639.4995,19.401627,85.514114,-823.63367,6.469804,384,-2.717018,1184.1910562515259,0.9963325,8.234901,219693,-769.4354,,1.0126458,0.01144375,0.10676019,[-0.916 -0.478 -0.397  1.574 -4.134],1.4460262,0.10129672,-35.73774,100
5.41,-701.49536,-3.2424928e-06,0.027848572,38500,44.07191221538969,24.841587,662226.94,11.762504,24.66644,-804.3531,6.2927723,385,-2.7194707,1186.1955790519714,0.8409642,8.146379,220234,-642.1848,,4.2798004,0.018903531,0.28031808,[-0.918 -0.476 -0.404  1.574 -4.136],6.314816,1.0478908,-23.385387,100
5.48,-602.17786,-7.8201293e-07,0.0066084014,38600,44.77486103369314,141.3901,506977.4,15.899379,69.726746,-815.64124,6.341202,386,-2.7199965,1189.2324316501617,0.6443587,8.170595,220782,-490.5737,,16.09562,0.043991987,1.277152,[-0.916 -0.491 -0.395  1.592 -4.138],5.3070135,0.913722,-24.003826,100
5.78,-727.70166,2.2315978e-06,0.0013109953,38700,47.77131330521535,189.20123,539035.94,21.220398,127.17528,-832.46155,6.529869,387,-2.7178109,1193.9623758792877,0.807921,8.264933,221360,-622.6569,,12.753921,0.037742104,1.2954193,[-0.91  -0.509 -0.375  1.614 -4.139],6.1607933,0.92850083,-26.763325,100
6.11,-733.62335,-1.8310546e-06,0.00061492395,38800,51.072669065253734,194.86545,359604.7,19.685013,63.754963,-829.48694,6.717742,388,-2.717867,1198.4867193698883,0.8097421,8.358866,221971,-630.785,,10.307446,0.033211928,1.1451213,[-0.907 -0.5   -0.374  1.597 -4.137],3.7416427,0.7522961,-39.845963,100
5.87,-721.21844,-3.013611e-06,0.008775888,38900,48.672261436680145,138.82262,386355.16,18.067657,57.06559,-823.0043,6.583395,389,-2.7185175,1202.6190688610077,0.78433716,8.291696,222558,-606.9965,,12.267767,0.037120223,1.1284617,[-0.906 -0.503 -0.375  1.589 -4.137],6.6391926,0.78529274,-37.58389,100
5.81,-559.0761,8.392334e-07,0.017843664,39000,48.07444466955055,144.0542,212043.6,13.894918,57.577286,-821.6933,6.54887,390,-2.7197647,1206.7701716423035,0.6019942,8.274432,223139,-461.1937,,11.074946,0.03414496,1.0347196,[-0.906 -0.506 -0.377  1.582 -4.137],5.0065026,0.584361,-27.198227,100
5.59,-697.527,3.4332277e-07,0.005865312,39100,45.874683718340265,114.58499,397232.78,17.136955,59.741997,-816.72955,6.413124,391,-2.7198088,1211.6812291145325,0.78747565,8.206562,223698,-606.3445,,9.386366,0.030128984,0.93165296,[-0.904 -0.505 -0.373  1.591 -4.139],5.445003,0.80399513,-34.921577,100
5.89,-694.7413,8.277893e-06,0.00011529637,39200,48.87336776795612,102.813576,414918.25,16.696497,47.80771,-821.6367,6.5953817,392,-2.7196472,1215.8909163475037,0.766282,8.297686,224287,-591.93427,,12.367745,0.03706067,1.0335985,[-0.903 -0.503 -0.372  1.599 -4.139],7.693943,0.81667495,-37.80455,100
5.71,-778.412,7.6293944e-08,0.034433544,39300,47.07217266546145,5.3878183,412109.0,16.737627,67.53992,-821.15356,6.487631,393,-2.7199857,1220.1817636489868,0.93366313,8.243813,224858,-720.4844,,1.7996488,0.013834343,0.14117864,[-0.906 -0.507 -0.375  1.591 -4.139],7.2690935,0.823105,-36.074234,100
5.62,-803.3196,4.7302246e-06,0.048384123,39400,46.175954273693335,4.9285564,421718.5,16.663904,50.395878,-815.6994,6.432727,394,-2.7196465,1222.7358660697937,0.9738138,8.216362,225420,-749.24976,,2.0889132,0.014269733,0.14851506,[-0.911 -0.499 -0.378  1.592 -4.139],5.146014,0.8388795,-35.219063,100
5.59,-799.4644,-2.784729e-06,0.26275572,39500,45.873619966265295,2.0045848,157200.92,18.17245,68.66585,-818.39044,6.412752,395,-2.7205265,1224.7228164672852,0.97181267,8.206371,225979,-747.963,,1.2342079,0.011890915,0.11281937,[-0.904 -0.496 -0.375  1.583 -4.139],4.726705,0.51321477,-34.8989,100
5.87,-686.1288,-3.5476685e-06,0.009298681,39600,48.67519810420118,222.22223,459815.4,19.419096,48.04781,-821.3044,6.5843973,396,-2.7196465,1228.0952820777893,0.7553172,8.292197,226566,-583.928,,13.901322,0.040109977,1.39205,[-0.905 -0.496 -0.378  1.587 -4.139],8.304761,0.85508615,-37.55911,100
5.72,-817.1316,1.1062622e-06,0.500335,39700,47.17401850089213,1.2525752,6530.267,17.909098,102.33904,-827.3173,6.4944153,397,-2.7207613,1232.8604197502136,0.9842978,8.247205,227138,-761.2241,,1.0081483,0.011502366,0.10694381,[-0.91  -0.507 -0.36   1.605 -4.139],1.1931084,0.09720629,-36.148758,100
6.11,-783.6303,4.234314e-06,0.09832293,39800,51.074172723359005,10.439173,681967.1,18.095303,63.7305,-829.4795,6.718236,398,-2.7208912,1236.925216436386,0.9250914,8.359111,227749,-722.2737,,2.4784343,0.01609868,0.17428109,[-0.91  -0.503 -0.36   1.602 -4.14 ],7.747995,1.0310876,-39.87928,100
5.59,-683.7449,-2.4986266e-06,0.009763539,39900,45.87317554806226,40.12758,716449.44,16.79413,59.713787,-816.6968,6.412593,399,-2.7090406,1240.2252099514008,0.7765648,8.206293,228308,-595.2426,,7.0160923,0.02601586,0.45592982,[-0.912 -0.506 -0.361  1.598 -4.14 ],6.974211,1.0792831,-34.923214,100
5.65,-739.49365,2.0408631e-06,0.053056557,40000,46.47289259359249,14.33947,381994.9,17.261707,40.96103,-814.48834,6.450597,400,-2.7096937,1245.2178854942322,0.8763919,8.22529,228873,-676.8822,,2.6559603,0.01584459,0.19200233,[-0.918 -0.512 -0.415  1.596 -4.128],5.9495544,0.7895006,-35.49369,100
6.0,-725.27094,3.852844e-06,0.0074910605,40100,49.97251361901483,163.03494,307065.38,16.690895,64.750275,-827.3119,6.6575108,401,-2.7087488,1249.853361606598,0.8035404,8.328752,229473,-623.8757,,12.611026,0.037905272,1.2211335,[-0.922 -0.508 -0.417  1.6   -4.128],4.9783144,0.6950163,-28.96484,100
5.97,-757.1678,8.773804e-07,0.14332852,40200,49.6716233883898,4.399634,59274.07,18.369362,65.030716,-826.7317,6.6404324,402,-2.7089722,1254.735877275467,0.89331275,8.320205,230070,-694.45197,,1.2261852,0.01340234,0.12605606,[-0.922 -0.51  -0.419  1.592 -4.127],1.9996562,0.30690855,-38.531853,100
5.79,-748.0496,-1.6403199e-06,0.027999118,40300,47.871673275309796,39.65136,242945.03,17.640326,48.779247,-819.5022,6.5360146,403,-2.7058465,1258.6222927570343,0.87309915,8.267993,230649,-676.7657,,3.2918537,0.01851526,0.30897796,[-0.926 -0.496 -0.432  1.583 -4.128],4.471395,0.62024057,-36.82567,100
5.94,-718.33435,3.3569336e-06,0.00076322805,40400,49.374371654753766,326.96576,398681.0,20.09193,83.00152,-829.3179,6.6243734,404,-2.7048888,1262.9649286270142,0.78509116,8.312184,231243,-608.7635,,15.245367,0.043145936,1.8720883,[-0.929 -0.484 -0.445  1.581 -4.125],12.270197,0.79552734,-28.329277,100
5.51,-677.2854,-2.479553e-07,0.0050095194,40500,45.07437563197946,131.33475,388358.06,17.104403,60.505703,-814.7569,6.360943,405,-2.705067,1267.4225199222565,0.75470984,8.180467,231794,-577.6932,,11.013576,0.033019353,0.9985931,[-0.93  -0.476 -0.446  1.566 -4.124],4.868928,0.7894902,-34.153687,100
5.42,-693.15753,-2.5177003e-06,0.004927571,40600,44.17524787598307,157.36726,315996.47,14.343662,52.276325,-810.6732,6.3008432,406,-2.704897,1272.2774579524994,0.77652884,8.150415,232336,-592.01953,,11.548389,0.03424765,1.0869819,[-0.937 -0.474 -0.459  1.555 -4.124],4.865406,0.72391737,-33.33558,100
6.18,-760.80835,-2.1362305e-06,0.08625507,40700,51.76964563737469,6.085458,175834.12,19.883665,63.097214,-830.7312,6.753937,407,-2.7013535,1276.3294079303741,0.8956738,8.3769655,232954,-698.5326,,1.6335061,0.014750508,0.13963546,[-0.935 -0.472 -0.456  1.564 -4.124],3.3209713,0.53130597,-40.50392,100
