StdIWNorm,Iteration,MinIWNorm,ReturnStepMax,EpLenMean,InitialBound,InitialReturnMax,MeanIW,MaxIW,TimestepsSoFar,InitialReturnStd,ESSRenyi,InitialReturnMean,EpRewMean,EpisodesSoFar,MeanEntropy,ReturnMeanIW,TimeElapsed,EmpiricalD2,EpThisIter,StdIW,MeanIWNorm,InitialReturnMin,ReturnStepMaxmin,Bound,MaxIWNorm,ESSClassic,MinIW,Weights,J_sample_variance
0.0011351802,149,0.0066899722,10.0,147.03,-91.44666,192.65765,0.9892755,1.2951038,1753936,150.64464,98.40828,-1.4038086e-05,1460.0288758520592,14900,-0.06909914,1.7913699,3141.0806646347046,1.0161747,100,0.11351802,0.009892756,-746.65875,9.860348,-90.39188,0.012951038,98.70037,0.6689972,[-1.325  2.061 -2.693 -2.105 -1.484],20970.58
0.003912255,150,0.0045628077,10.0,155.89,-17.920744,146.32263,1.0015225,2.848534,1769525,58.153297,88.87231,4.6386718e-05,1548.6432918896658,15000,-0.070900604,2.474289,3165.5524065494537,1.1252099,100,0.39122552,0.010015224,-139.34802,9.868486,-16.53535,0.028485341,86.76095,0.45628077,[-1.325  2.059 -2.698 -2.109 -1.488],3771.8904
0.041299786,151,0.00030860782,10.0,152.8,-21.089565,172.19537,1.3990761,39.946423,1784805,64.5516,13.696715,-2.5024414e-05,1517.7501021559845,15100,-0.024308532,66.76505,3188.7605662345886,7.3010206,100,4.129979,0.013990761,-111.98956,9.865917,9.78027,0.39946422,10.2945175,0.030860782,[-1.329  2.054 -2.697 -2.113 -1.49 ],419455.03
0.12954926,152,1.2102417e-05,10.0,156.88,-18.278673,149.24506,2.0290391,130.16794,1800493,64.997314,2.4911354,3.90625e-05,1558.5012198828958,15200,-0.01543996,146.48624,3213.0842735767365,40.142338,100,12.9549265,0.020290392,-135.58966,9.868778,30.67601,1.3016794,2.394341,0.0012102417,[-1.329  2.085 -2.707 -2.102 -1.443],2157321.2
0.0022845091,153,0.0042330604,10.0,161.64,-83.24392,166.09406,1.0120372,1.5000392,1816657,99.12705,94.799866,3.3569337e-05,1606.1175230310334,15300,-0.02139841,5.7089834,3238.6506662368774,1.0548538,100,0.22845092,0.010120371,-679.68396,9.872845,-79.78761,0.015000392,95.15148,0.42330605,[-1.278  2.07  -2.7   -2.124 -1.434],7448.811
0.19956425,154,2.946224e-05,10.0,159.32,-19.892406,162.42078,3.2109451,192.39096,1832589,59.964302,2.5321226,-4.8828124e-06,1582.920178173936,15400,0.013824508,166.93958,3262.9433329105377,39.492558,100,19.956427,0.03210945,-97.21655,9.871021,41.929543,1.9239095,2.523482,0.002946224,[-1.276  2.067 -2.703 -2.133 -1.44 ],1868009.8
0.004405128,155,0.0032660358,10.0,166.97,-22.966167,187.51807,0.9769759,2.5527816,1849286,64.214905,81.746735,1.4038086e-05,1659.4455049178664,15500,0.016168509,5.464756,3288.694149494171,1.2232904,100,0.4405128,0.009769759,-145.84729,9.87726,-19.936403,0.025527814,83.1044,0.3266036,[-1.239  2.072 -2.715 -2.149 -1.405],5529.5405
0.002208566,156,0.0063252565,10.0,166.61,-97.19839,174.14368,1.0110248,1.9542333,1865947,99.62099,96.28703,-4.3945314e-05,1655.8363116044377,15600,0.022893328,3.5647118,3315.0136320590973,1.0385615,100,0.22085659,0.010110247,-793.6211,9.876886,-95.48995,0.019542333,95.44538,0.6325257,[-1.23   2.075 -2.718 -2.156 -1.403],11052.938
0.005514627,157,0.0036407493,10.0,176.81,-22.499777,183.71039,1.010571,2.942875,1883628,76.908005,79.82753,5.859375e-05,1757.789837014715,15700,-0.0022408792,7.276654,3342.2534363269806,1.2527007,100,0.5514627,0.0101057105,-142.20361,9.883472,-17.906088,0.029428748,77.054535,0.36407495,[-1.232  2.082 -2.721 -2.154 -1.396],9617.092
0.0029571396,158,0.004295553,10.0,166.48,-15.093416,123.23718,1.0101067,2.0181382,1900276,58.598927,90.86721,-4.272461e-06,1654.5251592469713,15800,0.013659432,2.9368227,3367.786931037903,1.100507,100,0.29571393,0.010101068,-118.69519,9.876654,-12.896928,0.020181382,92.10598,0.42955533,[-1.231  2.083 -2.716 -2.151 -1.421],3898.794
0.017667646,159,0.0007673707,10.0,167.82,-19.150747,156.36487,1.1642919,11.639343,1917058,57.394,39.517914,-4.1503907e-05,1667.9361865053295,15900,-0.031661678,20.078424,3393.395744562149,2.530498,100,1.7667648,0.011642919,-114.148926,9.877764,-10.385637,0.11639343,30.27844,0.07673707,[-1.235  2.088 -2.742 -2.158 -1.405],21456.232
0.0010648394,160,0.0071343975,10.0,169.05,-97.825226,181.14911,1.0093523,1.4592602,1933963,98.18105,98.941216,-1.15966795e-05,1680.2472466253687,16000,-0.036911007,0.935446,3419.094872713089,1.0107012,100,0.106483944,0.010093523,-798.73944,9.878798,-97.41178,0.014592602,98.8993,0.71343976,[-1.232  2.103 -2.744 -2.153 -1.451],9960.088
0.0017796627,161,0.005170093,10.0,168.06,-95.42852,172.20197,0.9913899,1.399308,1950769,134.62311,97.24429,-4.1503907e-05,1670.3267688690644,16100,-0.041156586,3.2452633,3445.3241744041443,1.028338,100,0.17796627,0.009913898,-779.1703,9.877827,-93.5259,0.01399308,96.87816,0.5170093,[-1.233  2.105 -2.744 -2.153 -1.456],15011.531
0.0020683296,162,0.005593835,10.0,174.6,-74.57592,176.0227,1.0235081,1.5724562,1968229,86.85782,96.08392,-6.1035156e-05,1735.726019672585,16200,-0.040691365,3.4877472,3472.309321641922,1.0407568,100,0.20683296,0.0102350805,-608.9093,9.882406,-72.59267,0.015724562,96.07651,0.5593835,[-1.231  2.104 -2.745 -2.159 -1.46 ],6406.113
0.00094356976,163,0.008190224,10.0,167.29,-96.619934,150.44745,0.9883068,1.1979761,1984958,139.51637,99.004944,-1.15966795e-05,1662.6450100013303,16300,-0.04148769,1.1588073,3497.7519314289093,1.0100505,100,0.09435698,0.0098830685,-788.8984,9.877495,-95.94545,0.011979761,99.09673,0.8190224,[-1.228  2.102 -2.751 -2.167 -1.46 ],18590.754
0.008801376,164,0.0017284486,10.0,178.02,-19.835526,144.14758,0.97439116,5.5129123,2002760,63.105713,56.26339,2.6245118e-05,1769.93513121137,16400,-0.010154724,13.889824,3525.476317882538,1.7773547,100,0.8801377,0.009743912,-161.9566,9.884785,-12.554432,0.055129122,55.069244,0.17284486,[-1.226  2.102 -2.754 -2.17  -1.46 ],12881.823
0.0019982902,165,0.0050046765,10.0,173.01,-97.603806,144.92279,1.0246376,1.5468293,2020061,97.95477,95.98736,-4.1503907e-05,1719.8144232820757,16500,-0.016591692,3.6954122,3551.919039964676,1.0418038,100,0.19982901,0.010246375,-796.9314,9.881191,-95.92757,0.015468293,96.33592,0.50046766,[-1.238  2.119 -2.777 -2.162 -1.429],10533.314
0.72953343,166,1.0235413e-08,10.0,172.18,-16.477552,134.53882,8.818858,729.6497,2037279,53.678974,0.44183335,2.1362304e-05,1711.5444651203352,16600,-0.11768003,692.7696,3578.242386341095,226.32968,100,72.95335,0.08818857,-85.441895,9.88098,444.87677,7.296497,1.4402369,1.0235414e-06,[-1.241  2.131 -2.787 -2.174 -1.436],47060836.0
0.0041779084,167,0.0033418238,10.0,173.35,-17.036661,139.10327,0.9520203,2.4026089,2054614,54.83203,80.652214,-5.9204103e-05,1723.3023102259615,16700,-0.122254685,3.544407,3605.518712759018,1.2398915,100,0.4177908,0.009520202,-128.72809,9.882448,-15.4259205,0.024026088,83.851395,0.33418238,[-1.213  2.093 -2.788 -2.222 -1.537],3161.2004
0.00085958897,168,0.007932042,10.0,169.44,-96.693794,172.46881,0.9943461,1.2614844,2071558,97.96692,99.24338,5.2490235e-05,1684.19360290701,16800,-0.1237629,1.2267599,3631.495230436325,1.0076239,100,0.0859589,0.00994346,-789.50195,9.879627,-95.83498,0.012614843,99.25823,0.7932042,[-1.217  2.105 -2.789 -2.206 -1.541],9892.361
0.01468671,169,0.0022448427,10.0,170.55,-17.809559,145.41516,1.2210993,8.767676,2088613,51.247986,57.592537,9.033203e-05,1695.2930978305606,16900,-0.101050645,11.885059,3657.606290578842,1.7363361,100,1.4686711,0.012210992,-106.34216,9.880413,-11.582731,0.08767676,40.873127,0.22448426,[-1.216  2.104 -2.796 -2.201 -1.543],7959.2305
0.0341537,170,0.00039100702,10.0,174.11,-18.194445,148.55688,1.5476177,25.38493,2106024,57.321976,16.859106,-1.5258789e-05,1730.8489677328412,17000,-0.05914108,42.743088,3684.36434006691,5.9315124,100,3.41537,0.0154761765,-110.580444,9.882326,-1.5688934,0.2538493,17.035147,0.039100703,[-1.219  2.12  -2.796 -2.183 -1.52 ],100375.766
0.005659701,171,0.002371902,10.0,168.32,-18.400126,150.23676,1.1097672,2.5448105,2122856,51.420643,80.300354,4.333496e-05,1672.968778341364,17100,-0.073813975,4.2255588,3710.767677783966,1.2453245,100,0.5659701,0.011097672,-84.49927,9.878536,-16.307947,0.025448104,79.359436,0.23719022,[-1.234  2.107 -2.814 -2.175 -1.478],3953.6448
0.0029234579,172,0.005526054,10.0,165.09,-95.72669,177.38495,1.0455182,2.1684594,2139365,144.60764,93.78776,-3.967285e-05,1640.6427683726135,17200,-0.0722046,5.616301,3736.481461048126,1.0662372,100,0.29234576,0.010455182,-781.60486,9.8758335,-93.229866,0.021684594,92.74835,0.55260545,[-1.242  2.109 -2.815 -2.163 -1.493],22286.947
0.00152778,173,0.0063684033,10.0,170.67,-74.881165,162.10101,0.9906528,1.3810468,2156432,87.17036,97.574745,2.9296874e-05,1696.453629724428,17300,-0.07107723,2.3824754,3762.424438238144,1.0248554,100,0.152778,0.009906527,-611.4024,9.88003,-73.42361,0.013810467,97.676895,0.63684034,[-1.238  2.111 -2.821 -2.17  -1.491],5849.2954
0.006839013,174,0.0017262095,10.0,172.58,-20.039818,163.62451,1.0282091,3.6383739,2173690,60.37681,69.08299,1.0986329e-05,1715.5694310569231,17400,-0.0955798,10.21923,3789.2412638664246,1.4475342,100,0.68390137,0.01028209,-124.16974,9.881538,-13.891393,0.036383737,69.32846,0.17262095,[-1.235  2.108 -2.828 -2.174 -1.49 ],6954.086
0.0026942266,175,0.005354743,10.0,172.99,-18.096523,147.75702,1.0215911,2.0010693,2190989,57.242195,91.242325,-5.6762696e-05,1719.6766758481383,17500,-0.10500391,1.923908,3815.741163253784,1.0959826,100,0.26942265,0.010215911,-99.03674,9.881916,-17.021135,0.020010693,93.49704,0.5354743,[-1.234  2.119 -2.829 -2.168 -1.515],3746.208
0.0021979702,176,0.0048991046,10.0,169.58,-87.35371,146.06793,1.0025867,1.6775211,2207947,113.50142,95.55952,7.202148e-05,1685.5562813869408,17600,-0.11195523,4.2488008,3842.1678647994995,1.0464683,100,0.21979703,0.010025867,-713.24054,9.879278,-85.1115,0.016775211,95.41421,0.48991048,[-1.235  2.123 -2.821 -2.158 -1.524],9874.642
0.0010635814,177,0.0070147896,10.0,163.89,-16.659428,136.02417,1.0204695,1.2455068,2224336,49.60824,98.951195,6.286621e-05,1628.6548000884807,17700,-0.11677764,0.31731898,3867.9184913635254,1.0105993,100,0.10635814,0.010204693,-103.843994,9.875069,-16.430227,0.012455068,98.92542,0.70147896,[-1.232  2.117 -2.82  -2.162 -1.531],2574.1392
0.14142162,178,0.00015727399,10.0,176.93,-20.56618,167.92267,2.2604263,142.14209,2242029,58.690487,5.0303063,6.530762e-05,1759.056462709261,17800,-0.11023091,148.89757,3894.670558691025,19.879505,100,14.142162,0.02260426,-95.24567,9.884321,57.20002,1.4214208,2.4911122,0.015727399,[-1.233  2.118 -2.824 -2.16  -1.536],1830548.0
0.0018037137,179,0.005590013,10.0,176.31,-97.65397,165.43146,1.0117061,1.5472304,2259660,117.622215,96.646545,3.0517578e-05,1752.80801683031,17900,-0.11395684,3.913825,3921.9773359298706,1.0346981,100,0.18037139,0.01011706,-797.34155,9.883341,-95.41993,0.015472303,96.9194,0.5590013,[-1.196  2.102 -2.783 -2.09  -1.529],13071.908
0.0025382666,180,0.0043936637,10.0,177.17,-98.34614,163.74463,0.9739368,1.7006108,2277377,139.03163,95.05744,3.2958986e-05,1761.3881286943783,18000,-0.11805894,4.6533628,3949.5344841480255,1.0519955,100,0.25382668,0.009739366,-802.9931,9.883696,-96.217186,0.017006107,93.63977,0.43936637,[-1.193  2.101 -2.785 -2.094 -1.533],15374.569
0.4596714,181,4.5593094e-07,10.0,168.23,-19.956577,162.94507,5.2107067,462.24655,2294200,55.766304,0.8573391,3.7231446e-05,1672.0271150789695,18100,-0.2097639,344.91858,3975.4129898548126,116.63996,100,45.96713,0.052107073,-137.67896,9.877968,129.38719,4.6224656,1.268684,4.5593097e-05,[-1.199  2.111 -2.799 -2.112 -1.537],11030920.0
0.21395297,182,0.00012942565,10.0,176.94,-19.030193,155.3805,2.7810745,215.43365,2311894,61.826794,5.1239204,-4.5166016e-05,1759.1491036762845,18200,-0.18151769,212.01096,4003.300032377243,19.516306,100,21.3953,0.027810745,-118.93347,9.884235,127.94098,2.1543365,1.6615443,0.012942566,[-1.233  2.113 -2.786 -2.116 -1.629],4083053.5
0.0023303311,183,0.0048132185,10.0,169.38,-96.08461,193.4043,1.0213511,1.539268,2328832,153.22899,93.80413,2.1972657e-05,1683.4851716821584,18300,-0.1847355,8.72586,4029.639961719513,1.0660511,100,0.23303312,0.01021351,-784.5277,9.878298,-90.481285,0.01539268,95.05183,0.48132187,[-1.231  2.138 -2.762 -2.081 -1.6  ],17649.25
0.0031107177,184,0.0041179094,10.0,170.37,-87.22144,147.48682,1.0297335,2.079269,2345869,115.6826,93.809494,6.0424805e-05,1693.3877439562948,18400,-0.19490762,7.880518,4056.0010402202606,1.0659902,100,0.31107178,0.010297336,-712.1606,9.879032,-82.17289,0.02079269,91.63735,0.41179094,[-1.228  2.135 -2.771 -2.087 -1.604],9267.566
0.0012859574,185,0.006390363,10.0,179.54,-74.871254,137.56653,0.9900177,1.2809259,2363823,93.53669,98.415115,3.4179688e-05,1785.0811278739225,18500,-0.19779482,2.6120245,4083.717832326889,1.0161041,100,0.12859574,0.009900177,-611.32153,9.885141,-72.859726,0.012809258,98.34078,0.6390363,[-1.227  2.135 -2.781 -2.094 -1.614],7024.912
0.0034007868,186,0.003113999,10.0,178.26,-15.523046,126.7453,0.914292,2.1172972,2381649,58.019146,86.816315,2.0141602e-05,1772.2948073657408,18600,-0.20768957,3.6582685,4110.237547874451,1.1518573,100,0.34007868,0.009142919,-93.75281,9.884481,-13.001801,0.02117297,87.84621,0.3113999,[-1.229  2.136 -2.79  -2.099 -1.617],3069.6995
0.0024906076,187,0.0041525955,10.0,178.05,-98.263275,155.77179,0.9858385,1.6509609,2399454,150.80107,93.28724,2.5024414e-05,1770.1971208750774,18700,-0.20837699,8.736008,4137.695566654205,1.071958,100,0.24906078,0.009858384,-802.31647,9.884373,-93.0013,0.01650961,94.00031,0.41525957,[-1.232  2.142 -2.783 -2.09  -1.627],17851.51
0.0028420761,188,0.0048428453,10.0,171.35,-66.05913,131.83319,0.991617,1.9487092,2416589,81.54332,92.884445,8.056641e-05,1703.208613200459,18800,-0.1976294,5.5582304,4163.935539484024,1.0766065,100,0.28420764,0.00991617,-539.3711,9.8799515,-62.984562,0.019487092,92.40902,0.48428452,[-1.229  2.139 -2.79  -2.098 -1.627],5143.13
0.0012932159,189,0.007023905,10.0,174.49,-57.318756,155.3247,1.0147314,1.2861377,2434038,72.68372,98.134674,-1.15966795e-05,1734.6120672409347,18900,-0.20295615,1.3579674,4190.7643699646,1.0190078,100,0.12932159,0.010147312,-468.00558,9.882174,-56.502964,0.012861377,98.40178,0.7023905,[-1.227  2.136 -2.794 -2.103 -1.617],5027.3154
0.002069861,190,0.0046745553,10.0,181.89,-32.541492,136.88965,0.98115784,1.5274856,2452227,68.82238,94.67072,-8.4838866e-05,1808.6069893169147,19000,-0.2122893,4.249698,4218.822305679321,1.0562928,100,0.20698611,0.009811577,-265.69946,9.886915,-29.195091,0.015274855,95.739174,0.46745554,[-1.226  2.137 -2.796 -2.106 -1.622],4368.2046
0.051545303,191,1.1194636e-05,10.0,186.52,-16.944416,138.35059,1.1670833,50.422768,2470879,58.83502,7.9074116,2.4414062e-06,1854.9242940431516,19100,-0.26095036,77.063644,4246.618790626526,12.646363,100,5.15453,0.0116708325,-116.68414,9.889923,16.80637,0.50422764,4.8765545,0.0011194636,[-1.233  2.143 -2.81  -2.11  -1.631],478695.5
0.0011992429,192,0.0067574135,10.0,175.9,-89.058075,123.88489,0.9778413,1.2981856,2488469,90.20345,98.42809,5.432129e-05,1748.6714786129544,19200,-0.26505223,1.3653283,4273.5371260643005,1.0159701,100,0.11992429,0.009778413,-727.15656,9.882652,-88.401115,0.012981855,98.51818,0.6757414,[-1.221  2.16  -2.813 -2.09  -1.68 ],7616.345
0.0013833623,193,0.006078423,10.0,171.61,-73.573814,179.8891,0.9978177,1.3555638,2505630,113.76267,98.17044,6.0424805e-05,1705.755472935841,19300,-0.2705426,2.171677,4300.18466424942,1.0186366,100,0.13833623,0.009978176,-600.72815,9.879517,-72.08462,0.013555638,98.11418,0.6078423,[-1.219  2.154 -2.809 -2.084 -1.684],11485.775
0.004092265,194,0.0039869575,10.0,188.02,-13.340433,108.92383,0.9408285,2.4381602,2524432,59.258175,84.37757,-4.333496e-05,1869.8870785107545,19400,-0.2639165,2.9211023,4328.7253403663635,1.1851491,100,0.40922648,0.009408284,-108.87451,9.890392,-11.601853,0.024381602,84.09059,0.39869577,[-1.221  2.154 -2.816 -2.086 -1.689],2931.4258
0.0023562496,195,0.0049882657,10.0,173.86,-87.379234,156.13385,0.9821922,1.4713008,2541818,126.76474,94.2248,4.699707e-05,1728.2817590609359,19500,-0.27377585,7.3964767,4355.603485584259,1.0612917,100,0.23562497,0.009821922,-713.4488,9.881399,-82.62079,0.014713008,94.55814,0.4988266,[-1.227  2.161 -2.822 -2.078 -1.683],11138.171
0.0006548437,196,0.008421115,10.0,180.83,-67.128426,135.10052,0.99491954,1.1371801,2559901,76.38301,99.50492,4.760742e-05,1797.9687994098058,19600,-0.2766108,0.7999546,4383.237758636475,1.0049754,100,0.065484375,0.009949195,-548.1016,9.885832,-66.4953,0.011371801,99.568665,0.84211147,[-1.227  2.161 -2.831 -2.084 -1.693],5215.0103
0.0011035718,197,0.0069546797,10.0,180.18,-67.58896,128.37878,0.98650855,1.2465954,2577919,86.6587,98.80309,-0.00011474609,1791.475187172921,19700,-0.27941,1.3165851,4410.407819271088,1.012114,100,0.110357195,0.009865086,-551.8606,9.885498,-66.68042,0.012465954,98.764046,0.695468,[-1.227  2.162 -2.837 -2.086 -1.696],6274.8794
0.007395131,198,0.000806428,10.0,188.92,-17.376606,141.87921,1.0222017,3.5899067,2596811,58.559925,66.208275,-2.1362304e-05,1878.893424293742,19800,-0.30092835,9.6945305,4439.88477063179,1.5103853,100,0.73951316,0.010222017,-108.03693,9.890993,-11.660898,0.035899065,65.64342,0.080642805,[-1.227  2.163 -2.84  -2.09  -1.698],6354.03
0.001905329,199,0.0058389804,10.0,174.19,-96.300896,164.33252,1.0065056,1.5685556,2614230,145.84894,95.52138,-5.9204103e-05,1731.5789180062995,19900,-0.30407882,5.772661,4466.445360183716,1.0468861,100,0.19053291,0.0100650545,-786.29297,9.881578,-92.759895,0.015685556,96.54048,0.58389807,[-1.229  2.172 -2.844 -2.079 -1.72 ],17676.762
0.0012685433,200,0.006911369,10.0,175.96,-97.475876,158.73096,0.9803052,1.4089036,2631826,169.45018,98.37447,3.7231446e-05,1749.2601849819423,20000,-0.30990624,1.8935657,4493.502794981003,1.0165238,100,0.12685435,0.00980305,-795.88745,9.882551,-96.384384,0.014089036,98.35309,0.6911369,[-1.227  2.169 -2.85  -2.084 -1.723],28308.998
0.0025727786,201,0.0050119823,10.0,177.91,-97.53537,170.99414,1.0332592,1.8548476,2649617,168.29988,92.8953,-1.586914e-05,1768.7988647017494,20100,-0.31484923,8.509729,4520.693109512329,1.0764807,100,0.25727788,0.010332593,-796.3728,9.884287,-92.68669,0.018548476,94.16201,0.50119823,[-1.226  2.168 -2.853 -2.084 -1.729],24671.865
0.002181066,202,0.0057655643,10.0,182.87,-67.93615,158.22113,1.0333643,1.7255763,2667904,79.675316,96.33561,-1.8310546e-06,1818.3988997601698,20200,-0.32495698,2.9501934,4548.645620346069,1.0380378,100,0.2181066,0.010333643,-554.6963,9.887436,-66.26596,0.017255763,95.735176,0.57655644,[-1.225  2.163 -2.854 -2.089 -1.734],5874.465
0.001666956,203,0.0066153943,10.0,185.21,-79.216484,133.11371,1.004893,1.6408827,2686425,83.215454,97.58759,-7.3242186e-06,1841.8202924621169,20300,-0.33141235,2.1844583,4577.228016376495,1.0247204,100,0.1666956,0.010048929,-646.7998,9.889107,-78.00517,0.016408827,97.32195,0.66153944,[-1.226  2.164 -2.855 -2.089 -1.744],6413.1953
0.001009768,204,0.007815966,10.0,183.49,-79.68159,160.8067,0.97860575,1.2226475,2704774,85.20255,98.967186,3.173828e-05,1824.5861752391406,20400,-0.3315143,0.86646336,4604.920973062515,1.0104359,100,0.1009768,0.009786058,-650.59766,9.887686,-79.22985,0.012226475,98.946495,0.78159666,[-1.224  2.162 -2.856 -2.092 -1.75 ],6219.179
0.0019949598,205,0.0065874243,10.0,187.53,-89.69227,133.51123,1.051849,1.7393744,2723527,93.67696,96.764015,-3.4179688e-05,1865.0282242378103,20500,-0.33982122,2.6616106,4633.2920162677765,1.033442,100,0.19949597,0.010518491,-732.33405,9.890556,-88.518036,0.017393744,96.52773,0.6587424,[-1.222  2.155 -2.855 -2.088 -1.75 ],9273.824
0.0010104504,206,0.007198951,10.0,179.0,-13.880744,113.336,1.0094178,1.3035522,2741427,48.292854,98.85415,2.5024414e-05,1779.7199307281387,20600,-0.3357845,0.43454581,4660.699214458466,1.0115913,100,0.10104505,0.010094178,-85.13074,9.885235,-13.52644,0.013035521,99.00788,0.7198951,[-1.222  2.156 -2.852 -2.085 -1.759],2527.7512
0.0019545215,207,0.004971477,10.0,181.04,-90.14394,123.2887,1.0270581,1.4441191,2759531,89.64975,96.55774,7.3242186e-06,1800.120631825133,20700,-0.33984515,3.5249982,4688.070969820023,1.0356498,100,0.19545218,0.010270582,-736.0223,9.886555,-88.211685,0.01444119,96.50504,0.4971477,[-1.224  2.159 -2.856 -2.091 -1.755],6895.769
0.00076870515,208,0.007967514,10.0,178.41,-98.5152,157.95801,1.003001,1.2273178,2777372,98.73602,99.22733,4.8828124e-06,1773.8180632531157,20800,-0.33531693,1.0301694,4715.66534948349,1.0077869,100,0.076870516,0.010030009,-804.3732,9.884834,-97.86785,0.0122731775,99.41606,0.7967514,[-1.223  2.156 -2.856 -2.095 -1.759],10017.536
0.0016964022,209,0.0060884943,10.0,176.66,-88.63225,147.22626,0.99650687,1.3793706,2795038,115.3215,96.241684,-4.4555665e-05,1756.3199027339904,20900,-0.33774263,4.225763,4742.035002231598,1.0390508,100,0.16964024,0.009965068,-723.6789,9.883709,-86.120445,0.013793705,97.18363,0.60884947,[-1.224  2.156 -2.855 -2.095 -1.754],8238.484
0.0006455393,210,0.008874882,10.0,183.92,-100.08726,172.2638,1.0091844,1.2277398,2813430,128.69691,99.53397,-7.93457e-06,1828.9433916921157,21000,-0.33901557,0.7480508,4770.152608633041,1.0046821,100,0.06455393,0.010091844,-817.2089,9.888571,-99.57323,0.012277398,99.59248,0.88748825,[-1.222  2.155 -2.858 -2.101 -1.757],16933.03
0.037695985,211,0.00053932186,10.0,184.29,-17.538385,143.20026,1.1978164,36.907143,2831859,58.781723,25.925014,-7.3242186e-06,1832.6283705757367,21100,-0.35171565,25.176924,4798.1713173389435,3.8572783,100,3.7695985,0.011978162,-102.354675,9.888638,-9.2683735,0.36907142,9.170965,0.05393219,[-1.222  2.154 -2.853 -2.098 -1.758],61275.793
0.0025573308,212,0.005916125,10.0,178.65,-77.54764,139.13013,1.0329739,1.7038375,2849724,100.12034,94.35052,2.4414063e-05,1776.1786924217574,21200,-0.35047716,6.045574,4824.958886146545,1.0598776,100,0.2557331,0.010329739,-633.17395,9.884541,-73.79001,0.017038375,94.22488,0.5916125,[-1.239  2.174 -2.831 -2.076 -1.771],8319.269
0.0028599822,213,0.0044248905,10.0,178.6,-87.62585,144.55377,1.0323005,1.7668706,2867584,119.95187,92.82776,-6.469726e-05,1775.7058708179275,21300,-0.34863424,7.4744554,4852.364180803299,1.077264,100,0.28599823,0.010323004,-715.46155,9.884819,-83.47351,0.017668705,92.87151,0.44248906,[-1.236  2.174 -2.839 -2.082 -1.769],11085.04
0.001699967,214,0.0057409387,10.0,183.36,-89.829636,157.92462,1.0096614,1.3855687,2885920,116.14037,96.66888,0.00010864258,1823.3240030952566,21400,-0.34665263,3.6597066,4880.7527115345,1.0344591,100,0.1699967,0.010096614,-733.4567,9.888016,-87.70464,0.013855687,97.2433,0.5740939,[-1.233  2.17  -2.844 -2.088 -1.768],8998.51
0.0017258024,215,0.004932929,10.0,178.27,-76.95461,145.71301,0.98349726,1.4928312,2903747,115.98957,97.477165,-9.155274e-06,1772.396185070303,21500,-0.3532768,3.354066,4907.7667825222015,1.0258813,100,0.17258024,0.009834971,-628.3317,9.884504,-74.59002,0.014928312,97.012794,0.4932929,[-1.23   2.167 -2.843 -2.092 -1.766],8784.274
0.0021756447,216,0.0037749128,10.0,174.94,-89.48273,177.03046,1.0324565,1.4993389,2921241,113.510994,96.03798,-9.765625e-06,1739.1444282551013,21600,-0.35622266,4.5946913,4934.672601938248,1.0412548,100,0.21756446,0.010324565,-730.6233,9.882854,-86.715164,0.014993388,95.74829,0.3774913,[-1.231  2.167 -2.847 -2.096 -1.772],9509.391
0.0015532975,217,0.0070630545,10.0,188.61,-101.952156,121.30084,1.0059042,1.4411718,2940102,99.86378,97.94299,-1.2817382e-05,1875.8075251934633,21700,-0.34985933,2.3655906,4963.003039121628,1.021002,100,0.15532975,0.010059041,-832.4357,9.890966,-100.65159,0.014411718,97.671036,0.70630544,[-1.231  2.165 -2.849 -2.101 -1.775],10564.685
0.018548412,218,0.001382332,10.0,184.78,-18.576044,151.6731,1.1752081,17.590227,2958580,52.287785,58.45058,4.272461e-05,1837.511005302173,21800,-0.34803542,10.29219,4991.207032203674,1.710847,100,1.8548414,0.011752081,-116.08374,9.888744,-14.00521,0.17590226,28.644608,0.1382332,[-1.229  2.163 -2.849 -2.102 -1.769],4422.3647
0.0023650443,219,0.004411393,10.0,174.71,-87.39351,186.14594,0.99567145,1.4765875,2976051,131.89145,94.081116,3.234863e-05,1736.8126015921705,21900,-0.3520525,7.540771,5018.502114772797,1.0629126,100,0.23650447,0.009956714,-713.56525,9.882326,-82.55992,0.014765875,94.65916,0.44113928,[-1.24   2.171 -2.848 -2.087 -1.767],10624.216
0.0006520189,220,0.008793311,10.0,180.8,-99.73078,151.41803,1.011781,1.1523015,2994131,122.21077,99.52418,-1.586914e-05,1797.7048157496113,22000,-0.35497516,0.672884,5045.986798286438,1.004781,100,0.065201886,0.01011781,-814.2983,9.886211,-99.296005,0.011523015,99.586426,0.8793312,[-1.238  2.169 -2.855 -2.094 -1.771],15213.51
0.0020730954,221,0.00546019,10.0,171.59,-96.60056,162.12378,1.0033059,1.5950516,3011290,168.87012,95.953415,-4.2114258e-05,1705.6469816892766,22100,-0.36215028,5.660885,5072.197380781174,1.0421724,100,0.20730954,0.010033059,-788.73987,9.88059,-92.95552,0.015950516,95.90536,0.546019,[-1.239  2.17  -2.857 -2.093 -1.774],24430.059
