EpisodesSoFar,InitialReturnStd,StdD2w0t,EpThisIter,MaxIW,J_sample_variance,MeanD2w0t,EmpiricalD2,StdIW,InitialBound,TimeElapsed,MeanEntropy,InitialReturnMin,EpLenMean,MinIW,Iteration,ReturnStepMax,InitialReturnMean,ReturnMeanIW,ReturnStepMaxmin,MaxD2w0t,TimestepsSoFar,Bound,Weights,InitialReturnMax,EpRewMean,MinD2w0t,MeanIW
24500,126.58938,0.5059522,100,7.127031,206984.48,0.1280689,3.0942545,0.68031096,-725.70825,1887.9724917411804,-1.9684452,-346.88385,46.95,0.0057086274,245,9.783789,-1.2817382e-05,-549.8695,9.567577,22.468475,675609,-685.53503,[-1.357  0.957 -0.123 -1.093 -3.388],265.79745,459.34873897947284,,0.88813514
24600,131.79736,1.2338468,100,9.462191,343971.97,0.22219023,9.750478,0.8938094,-715.7614,1897.8819618225098,-1.9698029,-212.675,49.35,0.0025447267,246,9.794198,3.3569337e-05,-430.9235,9.588396,77.49667,680544,-597.73315,[-1.348  0.961 -0.115 -1.091 -3.387],289.20123,483.34330301327907,,0.7576694
24700,134.61887,0.7687316,100,6.237481,221989.7,0.13177854,5.172202,0.73362136,-722.16565,1907.9157478809357,-1.9717561,-342.68173,48.28,0.030457627,247,9.789891,-1.0681152e-05,-524.9937,9.5797825,94.74585,685372,-665.42694,[-1.343  0.953 -0.116 -1.1   -3.389],292.73904,472.6555073049682,,0.8630014
24800,110.27439,0.53395957,100,5.74938,247746.06,0.1432083,3.100807,0.7789798,-725.89606,1918.1843984127045,-1.9860826,-198.01604,46.18,0.003990596,248,9.780044,-9.765625e-06,-547.637,9.560087,8.466379,689990,-689.3933,[-1.328  0.954 -0.108 -1.104 -3.391],240.25696,451.64229906216707,,0.9093859
24900,135.73822,2.3664007,100,11.559574,411948.0,0.2569115,25.38767,0.9725348,-715.1925,1928.5777144432068,-1.987244,-361.12088,49.66,0.001961132,249,9.795569,5.1879883e-06,-378.83655,9.591139,262.16272,694956,-566.7385,[-1.33   0.948 -0.108 -1.109 -3.405],307.5793,486.44768295992253,,0.6480869
25000,123.48995,1.1190882,100,40.26245,354013.62,0.21332319,8.139304,0.8892432,-725.00415,1938.801653623581,-1.9865746,-208.64453,46.98,0.009146796,250,9.783899,-4.1809082e-05,-417.3926,9.567799,48.881058,699654,-590.18097,[-1.343  0.95  -0.112 -1.094 -3.406],254.08893,459.64727650635535,,0.70628
25100,122.256584,0.84314036,100,6.967181,294403.5,0.18142188,5.7311835,0.8971873,-726.6148,1947.4969429969788,-1.9891783,-328.1173,47.0,0.018710166,251,9.784308,1.3275147e-05,-465.9007,9.568617,29.76004,704354,-631.6776,[-1.345  0.959 -0.114 -1.086 -3.406],304.4392,459.86239138875857,,0.80215764
25200,123.1102,0.9063835,100,16.403337,355851.75,0.18657824,5.8748603,1.0075612,-733.7556,1956.4702072143555,-1.9876219,-195.1427,46.27,0.0111609185,252,9.780703,-2.746582e-05,-466.21024,9.561405,24.547539,708981,-629.9395,[-1.35   0.954 -0.121 -1.096 -3.408],357.4524,452.55295043053064,,0.78662187
25300,121.423386,0.84400874,100,11.29113,259530.77,0.18329825,6.0075374,0.88538945,-725.9434,1966.554281949997,-1.9882773,-218.20676,47.05,0.007378201,253,9.78425,4.7302246e-06,-467.32007,9.5685005,33.443737,713686,-638.5062,[-1.345  0.959 -0.115 -1.087 -3.407],293.78104,460.34864215751213,,0.8200125
25400,113.58908,1.5742644,100,7.8136816,302639.66,0.25086567,15.5350485,0.87776625,-746.0368,1976.4676308631897,-1.9804533,-317.63763,43.6,0.0030599688,254,9.767386,-4.5776366e-07,-376.49817,9.534773,121.3394,718046,-573.2476,[-1.345  0.952 -0.118 -1.095 -3.407],350.77243,425.8578928624502,,0.6305328
25500,122.67238,0.93251085,100,13.719253,359581.7,0.18163477,8.9142685,0.9068117,-736.9056,1986.807820558548,-1.9756628,-323.0506,44.7,0.006211898,255,9.77301,5.7373047e-05,-444.0246,9.5460205,60.761276,722516,-607.20575,[-1.329  0.944 -0.085 -1.07  -3.399],248.15869,436.85336316689524,,0.7320473
25600,110.01295,0.4808483,100,10.0200405,184099.75,0.12658931,2.7146957,0.71170574,-719.21027,1997.927186012268,-1.9631515,-134.12187,47.62,0.001561382,256,9.786854,2.5177002e-05,-533.2652,9.573708,21.912529,727278,-664.6766,[-1.342  0.953 -0.103 -1.095 -3.395],262.5828,466.0497429865177,,0.884635
25700,131.05214,1.6878649,100,10.646458,371673.16,0.22988218,18.54661,0.95847225,-721.3936,2008.9911797046661,-1.96901,-345.13144,48.57,0.0016395235,257,9.791004,-3.2958986e-05,-406.5825,9.582008,136.32034,732135,-600.27594,[-1.337  0.959 -0.102 -1.096 -3.382],329.45764,475.5487898980708,,0.6942366
25800,125.03697,0.8375764,100,13.290434,710934.25,0.15562381,9.159957,1.206994,-730.41833,2018.471566915512,-1.9703939,-116.71735,46.65,0.00076787354,258,9.782321,-4.8828124e-06,-480.92685,9.564642,69.78922,736800,-637.46844,[-1.333  0.96  -0.11  -1.116 -3.388],317.9897,456.34509827561504,,0.792532
25900,116.30024,0.33008388,100,3.5934675,215930.78,0.10055121,1.8436339,0.6594721,-744.02496,2027.3029353618622,-1.9726753,-329.6715,44.05,0.06759337,259,9.769732,1.8310546e-06,-559.59247,9.539465,4.4748015,741205,-683.95953,[-1.323  0.96  -0.115 -1.13  -3.389],345.4202,430.3564938051336,,0.88945717
26000,117.25345,1.2660186,100,10.32172,344327.28,0.172584,12.630938,0.863629,-721.5638,2038.030332326889,-1.9717407,-125.89191,47.78,0.00471795,260,9.7873535,-5.2948e-05,-445.95987,9.574707,86.18739,745983,-606.4329,[-1.321  0.955 -0.102 -1.117 -3.392],302.27866,467.63950862999394,,0.74173564
26100,124.63993,1.3928249,100,13.185733,892953.7,0.23069334,12.770862,1.3030401,-730.54895,2048.640608549118,-1.9738959,-196.68315,46.59,0.002135172,261,9.782147,5.2642823e-05,-458.82593,9.564295,122.67228,750642,-642.1809,[-1.303  0.954 -0.094 -1.124 -3.391],308.5895,455.7500059707176,,0.74684876
26200,128.69983,0.58003026,100,6.835042,310559.47,0.14197338,3.430474,0.90490943,-725.83685,2059.0504870414734,-1.9772307,-329.09003,47.42,0.02083368,262,9.786053,5.3863525e-05,-486.92892,9.572105,15.272218,755384,-627.9274,[-1.303  0.957 -0.092 -1.106 -3.393],303.43997,464.0543364345387,,0.82124877
26300,125.57073,1.4267066,100,12.688773,310115.3,0.21934973,15.108502,0.99148256,-711.202,2070.2113263607025,-1.9736289,-218.21848,49.98,0.0072201635,263,9.796794,2.029419e-05,-391.07257,9.593588,168.66861,760382,-574.34143,[-1.316  0.955 -0.101 -1.113 -3.396],300.39737,489.6434558445086,,0.71595955
26400,126.441185,0.5583456,100,17.469204,250867.3,0.126864,4.6614423,0.7868402,-719.94324,2080.5660648345947,-1.9755911,-127.50659,48.42,0.0058192518,264,9.79023,-1.9226074e-05,-540.084,9.58046,30.556366,765224,-676.9199,[-1.308  0.952 -0.111 -1.129 -3.393],293.83325,474.04261804371106,,0.88703656
26500,127.772766,0.34364608,100,4.7496824,117988.82,0.11100111,1.3984773,0.5244921,-722.69946,2089.480888366699,-1.9846784,-344.70648,48.28,0.18493757,265,9.789701,-6.134033e-05,-566.4717,9.579403,1.8715857,770052,-690.7924,[-1.318  0.951 -0.11  -1.121 -3.395],359.1317,472.64658431983196,,0.9347949
26600,126.90504,1.7078018,100,10.092022,291059.25,0.22060187,19.997524,0.9792943,-705.57983,2099.2932147979736,-1.988602,-222.75337,50.81,0.011218228,266,9.800136,1.586914e-05,-324.86182,9.600271,168.88333,775133,-503.68805,[-1.331  0.959 -0.128 -1.132 -3.404],261.49496,497.94462882293243,,0.60514337
26700,116.85765,0.94273645,100,15.356199,521377.4,0.19371882,7.4419756,1.0562853,-729.84814,2109.0911922454834,-1.9951222,-115.58411,46.16,0.0004371908,267,9.780147,3.3569337e-05,-494.62183,9.560293,48.30752,779749,-651.57,[-1.321  0.96  -0.135 -1.148 -3.408],284.56552,451.4513574057697,,0.8212464
26800,133.72293,1.4257276,100,5.626982,143179.5,0.20417158,8.575046,0.5155264,-705.80786,2120.206018447876,-1.9943814,-371.8562,51.41,0.008212532,268,9.8023205,-3.4484863e-05,-424.8389,9.604641,112.889656,784890,-597.1183,[-1.318  0.954 -0.135 -1.16  -3.414],312.55072,503.9369734996333,,0.70548993
26900,121.90428,1.1892145,100,9.318567,140545.39,0.21731004,6.8217006,0.620361,-706.8291,2131.0068843364716,-1.993168,-136.10693,50.9,0.002691395,269,9.800444,-4.8828126e-05,-374.20743,9.600887,50.81768,789980,-554.3949,[-1.32   0.945 -0.133 -1.161 -3.413],328.2491,498.8422912711396,,0.66164196
27000,110.11396,2.352663,100,8.168085,363333.66,0.27301207,22.54369,1.02418,-726.3746,2141.0995769500732,-1.9941208,-112.42505,46.65,0.001356613,270,9.7821665,1.815796e-05,-425.67065,9.564333,173.11522,794645,-611.73016,[-1.32   0.935 -0.132 -1.166 -3.412],297.84927,456.33789192657065,,0.73173314
27100,111.18349,3.565429,100,9.148768,111383.42,0.31023473,32.980865,0.56231993,-718.8089,2152.442224264145,-1.9944417,-130.49245,48.36,0.00345792,271,9.7902775,3.112793e-05,-238.2696,9.580555,493.10294,799481,-439.23184,[-1.344  0.943 -0.153 -1.16  -3.413],338.59348,473.45749749388153,,0.4474093
27200,114.03315,0.907333,100,9.332982,563097.6,0.1497575,8.11894,1.0718833,-724.9812,2161.565737247467,-2.0022078,-123.093155,47.28,0.002541363,272,9.785383,6.713867e-06,-466.86996,9.570766,65.47109,804209,-619.26245,[-1.361  0.948 -0.158 -1.143 -3.413],327.73355,462.65266474860675,,0.7722085
27300,112.4378,1.8325555,100,19.233753,319160.56,0.2737503,9.947772,0.8757047,-716.7646,2172.689779520035,-2.0056047,-354.89877,47.8,0.020547688,273,9.787624,6.408691e-06,-401.746,9.575249,75.37204,808989,-586.82056,[-1.34   0.944 -0.154 -1.144 -3.421],230.32758,467.8482943449359,,0.683595
27400,111.95741,1.0191039,100,21.925379,150693.88,0.16555844,6.284433,0.6791268,-714.35156,2183.5982608795166,-2.0117936,-131.52707,48.5,0.003147759,274,9.790558,3.3569336e-06,-372.91815,9.581116,118.60666,813839,-530.1625,[-1.336  0.951 -0.15  -1.134 -3.424],253.7515,474.8419682565946,,0.6379799
27500,120.73619,1.0829366,100,8.345956,319903.84,0.21438813,7.405759,0.88919896,-724.34247,2194.474343061447,-2.012715,-124.86661,47.79,0.0020092393,275,9.787561,2.380371e-05,-477.55,9.575123,36.213856,818618,-653.1255,[-1.329  0.938 -0.126 -1.12  -3.431],350.03702,467.7473387281931,,0.81354696
27600,119.56263,1.036592,100,6.5025616,253573.64,0.19086517,5.8960896,0.79042685,-706.1521,2205.485150575638,-2.012032,-143.29391,50.75,0.009422537,276,9.799945,6.3781736e-05,-443.76068,9.59989,46.721497,823693,-598.7499,[-1.333  0.933 -0.135 -1.132 -3.432],301.18146,497.3468945111142,,0.77648175
27700,112.173004,0.7052141,100,4.5642424,220738.62,0.11484663,5.306632,0.73159266,-763.1776,2214.5164892673492,-2.0156088,-306.12985,40.26,0.0026233813,277,9.747932,-1.4495849e-05,-559.9462,9.495865,62.850628,827719,-703.4392,[-1.331  0.941 -0.135 -1.127 -3.431],321.4482,392.4515873799317,,0.8673595
27800,117.86333,0.47141498,100,6.822583,272083.53,0.1323728,2.4191573,0.7123144,-730.50525,2224.603717327118,-2.026367,-114.88313,46.08,0.019231064,278,9.779745,-2.7770997e-05,-493.13016,9.55949,8.53548,832327,-630.0883,[-1.333  0.932 -0.126 -1.115 -3.434],285.18588,450.6504745948434,,0.79775
27900,130.44237,1.9670292,100,7.4248486,332472.03,0.21529506,17.813526,0.9130903,-720.77966,2234.8822054862976,-2.019833,-127.47995,48.6,0.0020791541,279,9.791128,-1.5258789e-05,-417.50803,9.582256,277.96225,837187,-592.4544,[-1.311  0.92  -0.099 -1.102 -3.445],310.54388,475.8484508104324,,0.73441744
28000,125.44559,0.926205,100,11.898996,333079.47,0.19720118,5.466633,0.9304017,-726.9846,2244.9478290081024,-2.0246673,-338.41974,47.22,0.01449784,280,9.78519,-1.6479493e-05,-449.62424,9.570379,23.066866,841909,-612.50806,[-1.327  0.925 -0.1   -1.091 -3.439],323.64856,462.0563345612212,,0.74847233
28100,110.84127,0.66575533,100,11.332642,593293.6,0.16119638,4.2917147,1.0915526,-742.29834,2255.5278520584106,-2.0234528,-103.03679,44.01,0.02354581,281,9.769431,-1.4648437e-05,-553.41547,9.538862,20.74643,846310,-707.5555,[-1.336  0.937 -0.114 -1.089 -3.444],321.713,429.95245326771527,,0.89331704
28200,114.62026,0.5170547,100,5.876816,200074.5,0.12388277,2.9290912,0.6453601,-728.65454,2265.359216451645,-2.0256288,-196.38754,46.06,0.029853651,282,9.779692,-1.8463135e-05,-515.86285,9.559383,31.017992,850916,-657.62134,[-1.34   0.946 -0.122 -1.084 -3.442],265.55713,450.4524390742236,,0.8331663
28300,128.16829,0.30062354,100,4.0855637,86448.04,0.09607844,1.2199605,0.45547408,-733.9457,2275.817032814026,-2.0243952,-195.7548,46.59,0.2135648,283,9.782082,-1.6479493e-05,-605.3635,9.564163,2.090908,855575,-722.9261,[-1.34   0.937 -0.118 -1.08  -3.445],376.48944,455.7469960650608,,0.9803252
28400,116.57216,2.236734,100,15.003953,320366.1,0.23870346,24.707422,0.80942,-743.24945,2285.2384123802185,-2.0217402,-175.2183,44.23,0.0018006514,284,9.770498,-7.476807e-06,-365.5667,9.540997,190.81122,859998,-567.96124,[-1.338  0.94  -0.118 -1.085 -3.443],344.57584,432.148929049876,,0.5981075
28500,123.98243,0.47029415,100,6.7898793,210119.02,0.1077911,3.0016208,0.73060274,-737.563,2295.170533657074,-2.034843,-323.86633,44.87,0.03720655,285,9.773844,-3.0517577e-07,-525.45593,9.547688,45.655586,864485,-651.0504,[-1.35   0.943 -0.118 -1.071 -3.441],275.112,438.5521695872179,,0.84877294
28600,122.06258,1.1740263,100,10.236956,349748.12,0.19900894,10.390953,0.90371156,-747.589,2304.2330174446106,-2.0370946,-320.90222,42.75,0.00040083932,286,9.762762,-7.6293946e-07,-460.53433,9.525524,95.121796,868760,-638.297,[-1.357  0.939 -0.11  -1.063 -3.454],256.0533,417.3578848892731,,0.75221986
28700,118.795555,2.4515772,100,11.781897,325214.53,0.25023752,27.67361,0.8627152,-722.7908,2312.3209085464478,-2.0364423,-124.13898,47.57,0.0009659347,287,9.786714,1.8920899e-05,-359.3067,9.573427,249.34523,873517,-550.96423,[-1.359  0.936 -0.117 -1.078 -3.456],293.7395,465.5536782564717,,0.6329516
28800,112.5339,2.880204,100,9.333423,217338.75,0.25105894,28.816082,0.6755904,-725.22656,2323.26234126091,-2.0393126,-349.1176,46.91,0.0005491695,288,9.783827,1.15966795e-05,-278.32352,9.567654,291.98196,878208,-468.6326,[-1.354  0.939 -0.129 -1.099 -3.456],303.02753,458.95900998416766,,0.48766148
28900,113.4916,0.7738496,100,13.083452,486326.88,0.17341672,7.32796,1.115638,-720.3154,2333.3289959430695,-2.0527148,-127.453705,47.96,0.0060970495,289,9.788292,-4.8828124e-06,-473.19815,9.576584,28.886986,883004,-625.5155,[-1.341  0.936 -0.131 -1.114 -3.458],307.23483,469.4462370189773,,0.81849635
29000,110.25999,0.9314909,100,8.035977,166756.3,0.15959705,7.224356,0.6301427,-709.435,2344.195015668869,-2.052441,-137.04758,49.34,0.0025839475,290,9.794419,4.577637e-06,-455.34494,9.588839,50.321335,887938,-603.8274,[-1.363  0.946 -0.141 -1.113 -3.472],251.98318,483.25637165398604,,0.76200986
29100,105.381615,0.43849662,100,5.2072573,244651.03,0.11354221,3.3888333,0.6755879,-729.6819,2354.2436072826385,-2.0595555,-113.51657,45.42,0.017026868,291,9.776605,-4.5318604e-05,-534.50903,9.553209,15.282026,892480,-667.80457,[-1.356  0.953 -0.141 -1.116 -3.471],248.2649,444.0531814825729,,0.84401315
29200,112.477516,0.4585411,100,5.5901103,159314.08,0.11594562,2.6206155,0.61612386,-735.12695,2364.4380667209625,-2.0596285,-110.25824,45.16,0.023211222,292,9.7752905,8.69751e-06,-562.0154,9.550581,29.193003,896996,-693.2859,[-1.362  0.949 -0.137 -1.109 -3.478],300.68927,441.45186212999016,,0.8967849
29300,116.075836,3.4327524,100,10.15426,203848.33,0.30381247,28.251633,0.7770872,-734.9888,2373.9367775917053,-2.0595741,-337.7149,45.24,0.0007449384,293,9.7757225,-1.8310546e-06,-323.16516,9.551445,493.51764,901520,-517.5105,[-1.36   0.955 -0.139 -1.111 -3.479],297.04727,442.25343701536264,,0.579302
29400,106.59589,0.5785396,100,4.3586287,146869.73,0.13780954,2.8868701,0.59023064,-731.22186,2382.6847999095917,-2.058612,-110.19771,44.94,0.037111197,294,9.774425,-8.392334e-06,-508.66553,9.548849,28.3178,906014,-649.0039,[-1.366  0.961 -0.138 -1.096 -3.479],222.43222,439.26251242082236,,0.8265736
29500,118.33584,0.6117708,100,6.9358826,248560.5,0.13195196,3.6995444,0.7912857,-721.49475,2393.119334459305,-2.0644338,-211.94261,47.29,0.011113601,295,9.785537,7.6293946e-07,-518.9869,9.571074,34.830276,910743,-660.8927,[-1.376  0.975 -0.154 -1.104 -3.478],242.85208,462.7579341209277,,0.85183734
29600,113.43154,2.293516,100,6.6672134,189109.05,0.23418018,23.774565,0.6675772,-743.0537,2402.7744586467743,-2.0651965,-110.642914,44.08,0.0057061696,296,9.769842,-2.4108887e-05,-310.77362,9.539684,236.30045,915151,-506.82715,[-1.388  0.973 -0.161 -1.108 -3.483],338.32617,430.65446017484305,,0.5326339
29700,123.00011,0.74432373,100,7.762036,213641.66,0.13778909,6.7713604,0.70211005,-723.6296,2413.1031515598297,-2.0641441,-130.97667,47.6,0.0035823567,297,9.786603,2.8686523e-05,-515.1182,9.573206,59.185387,919911,-658.4158,[-1.373  0.969 -0.159 -1.119 -3.484],294.52835,465.84195678533246,,0.8451825
29800,112.3006,3.0772092,100,15.350287,269938.28,0.28433886,24.73926,0.82408863,-736.2359,2423.6827816963196,-2.0647438,-115.95183,44.84,0.000533637,298,9.773579,4.5166016e-05,-342.97742,9.547157,350.70782,924395,-528.34106,[-1.365  0.972 -0.163 -1.13  -3.483],288.1887,438.24706217553546,,0.5997097
29900,124.119194,2.1325703,100,6.805304,362784.3,0.32350284,14.65993,0.86037326,-709.5002,2434.5675899982452,-2.0670743,-139.22372,50.25,0.00072625064,299,9.797968,-3.479004e-05,-378.162,9.595936,96.93271,929420,-584.03864,[-1.359  0.967 -0.164 -1.144 -3.484],292.218,492.3475006105043,,0.6646458
30000,125.95151,0.8486855,100,11.464422,374464.84,0.16949709,8.523993,1.1713109,-727.49146,2444.7646839618683,-2.0693948,-129.14888,47.46,0.018009253,300,9.786048,1.5258789e-07,-400.30182,9.572096,53.379234,934166,-569.51654,[-1.36   0.975 -0.161 -1.133 -3.486],350.50488,464.44556529015614,,0.7070923
30100,120.6848,0.88086206,100,10.685502,405991.56,0.19845033,6.213647,1.0475156,-721.7051,2452.590170621872,-2.0696268,-355.46915,48.25,0.0033466457,301,9.789526,3.5552977e-05,-448.2795,9.579052,25.311138,938991,-616.3351,[-1.369  0.977 -0.163 -1.121 -3.488],355.41565,472.34450509772086,,0.7714917
30200,121.99196,1.424266,100,5.7286105,328403.44,0.18946207,15.356612,0.8743755,-732.14984,2462.4710998535156,-2.0703895,-195.01816,46.19,0.0052253283,302,9.780237,-3.6621093e-06,-401.06326,9.560474,132.9,943610,-576.21375,[-1.37   0.972 -0.168 -1.13  -3.489],313.59106,451.7489587273033,,0.669344
30300,117.66774,0.9057403,100,6.581843,302564.8,0.16189708,5.1080866,0.87293416,-716.72577,2473.6422114372253,-2.073246,-139.41798,48.72,0.01397911,303,9.791818,4.8828124e-06,-459.10608,9.583635,63.75882,948482,-607.70776,[-1.383  0.974 -0.17  -1.119 -3.489],309.6131,477.057067648787,,0.7725778
30400,118.198944,0.51332104,100,9.337231,244514.48,0.12568206,4.109572,0.76652014,-716.93396,2484.1059823036194,-2.071976,-350.92548,49.01,0.008178435,304,9.792977,-4.4555665e-05,-499.92065,9.585955,28.588907,953383,-636.1338,[-1.391  0.969 -0.174 -1.122 -3.492],355.6421,479.9536177205841,,0.82763267
30500,135.19188,0.57782936,100,4.4166045,155966.94,0.1314036,4.067606,0.56694996,-717.97314,2494.5119309425354,-2.059586,-348.6436,49.25,0.008587499,305,9.79391,-3.0517579e-06,-549.5132,9.58782,34.164562,958308,-685.83826,[-1.382  0.971 -0.172 -1.127 -3.491],319.79007,482.3497648863008,,0.89389455
30600,115.872986,2.0509548,100,16.52891,533413.06,0.24306774,20.898052,1.1741701,-725.37885,2504.409640312195,-2.0614457,-127.743866,46.8,0.0022772397,306,9.783255,3.326416e-05,-402.39636,9.566509,215.02519,962988,-587.07117,[-1.378  0.977 -0.179 -1.133 -3.479],272.72955,457.8561955538228,,0.6902456
30700,117.96333,3.231703,100,5.672158,107124.31,0.32346818,33.356785,0.57719624,-712.59424,2515.2965347766876,-2.0604732,-138.23174,49.87,0.00048060296,307,9.7965,-4.3945314e-05,-248.25427,9.593,356.09375,967975,-452.9375,[-1.367  0.974 -0.178 -1.147 -3.48 ],356.2024,488.5511650559451,,0.47763532
30800,123.44643,1.8263849,100,4.4806685,306404.38,0.2080063,19.10482,0.78313494,-726.43945,2523.0021760463715,-2.066111,-339.1118,47.3,0.0057813665,308,9.785393,-3.036499e-05,-380.17715,9.5707855,159.34256,972705,-558.8175,[-1.377  0.977 -0.175 -1.13  -3.479],326.151,462.8487998206307,,0.6353535
30900,123.42119,1.1583045,100,2.9885612,121228.82,0.18852414,7.0740137,0.51081526,-733.17694,2533.385128736496,-2.0644686,-115.616425,46.51,0.0037130842,309,9.781675,-2.6245118e-05,-383.80344,9.563351,49.495697,977356,-555.63196,[-1.361  0.975 -0.169 -1.141 -3.485],365.07703,454.9453726939218,,0.63303125
31000,120.784645,2.5763657,100,17.058985,328491.56,0.2776849,29.335943,0.8849479,-726.66345,2544.2728078365326,-2.0642025,-198.29352,46.6,0.0025161426,310,9.782135,-1.953125e-05,-351.7122,9.56427,178.43462,982016,-544.28955,[-1.347  0.977 -0.156 -1.134 -3.483],255.94028,455.8472669112918,,0.6081349
31100,114.76402,1.8613923,100,14.357248,603565.44,0.25317648,22.007685,1.1220196,-711.62366,2554.7025122642517,-2.0651782,-136.09897,49.34,0.0009818705,311,9.794053,1.1291504e-05,-367.63547,9.588106,131.3407,986950,-541.0669,[-1.338  0.974 -0.159 -1.15  -3.483],281.8012,483.2382616450184,,0.6484158
31200,124.201645,2.1666563,100,7.688669,263492.53,0.19540976,19.268074,0.7967778,-721.4604,2565.208834886551,-2.063536,-341.97855,47.74,0.00046824644,312,9.787209,-3.4484863e-05,-374.97925,9.574417,218.15082,991724,-541.4829,[-1.326  0.97  -0.159 -1.163 -3.484],268.26712,467.2409777761114,,0.64117336
31300,127.96069,0.962873,100,8.59849,196388.27,0.14886115,7.0225196,0.66520905,-711.6613,2576.062034368515,-2.0641468,-141.46738,50.96,0.0004469366,313,9.800652,-1.0375977e-05,-464.78055,9.601303,111.60249,996820,-613.5768,[-1.315  0.971 -0.161 -1.175 -3.483],420.69656,499.4408791062266,,0.7786378
31400,114.916016,0.49477106,100,3.5409966,155826.06,0.1308605,3.2491736,0.56637204,-705.9972,2586.61586022377,-2.069586,-141.18881,50.18,0.019923251,314,9.797708,-3.173828e-05,-531.71326,9.595415,19.87637,1001838,-665.8732,[-1.307  0.974 -0.16  -1.18  -3.483],255.24881,491.64870131106653,,0.87995577
31500,127.02321,0.62460893,100,9.481325,314803.7,0.13784587,4.773587,0.95575213,-713.97864,2595.6936509609222,-2.0719566,-364.23996,49.93,0.016910933,315,9.796474,-5.4931643e-06,-533.3387,9.592949,41.84022,1006831,-676.43524,[-1.314  0.97  -0.163 -1.179 -3.489],354.89758,489.1378024393957,,0.8993766
31600,119.95198,2.3713827,100,25.112003,845244.4,0.2891782,25.05625,1.288055,-699.46875,2606.77876830101,-2.0686502,-148.11992,51.5,0.0011859612,316,9.802718,5.340576e-06,-414.72,9.605436,166.85904,1011981,-591.22974,[-1.324  0.969 -0.17  -1.178 -3.491],244.66281,504.83975873035496,,0.715733
31700,112.571976,0.43988898,100,9.630386,233116.75,0.13692944,2.4405434,0.85560346,-683.6929,2618.336419582367,-2.072284,-166.29634,54.32,0.0628876,317,9.81298,4.1809082e-05,-499.18332,9.625959,12.086675,1017413,-631.4059,[-1.337  0.974 -0.174 -1.166 -3.488],254.9808,533.0407175802867,,0.87933385
31800,120.895874,0.46648607,100,5.769845,175688.2,0.121532165,3.1810575,0.6672053,-712.1843,2628.727287530899,-2.056388,-362.73026,49.35,0.044514295,318,9.79428,3.601074e-05,-498.3601,9.58856,36.94549,1022348,-631.90247,[-1.335  0.98  -0.177 -1.166 -3.491],275.57242,483.34754727059453,,0.8324602
31900,118.79308,0.802991,100,15.203232,295599.7,0.1882254,5.1417775,0.7984935,-720.2483,2639.0223350524902,-2.0586712,-127.036224,48.06,0.0037534488,319,9.788903,-2.456665e-05,-468.2841,9.577806,16.86522,1027154,-622.1314,[-1.34   0.976 -0.177 -1.159 -3.475],294.25647,470.454447326169,,0.77726734
32000,122.8053,0.9213427,100,5.0830827,184420.02,0.15019765,6.301448,0.64647186,-711.67633,2650.2540352344513,-2.0566456,-140.4365,50.45,0.010556681,320,9.798769,1.5563965e-05,-486.8409,9.597538,84.86316,1032199,-635.58026,[-1.346  0.973 -0.188 -1.171 -3.478],389.18097,494.34768067644603,,0.8042684
32100,122.49341,2.3878112,100,8.947036,399528.97,0.24898052,24.166084,0.90972525,-708.8012,2660.8549320697784,-2.0593333,-138.32529,49.98,0.01075593,321,9.796944,1.9836425e-06,-301.83627,9.593887,335.71008,1037197,-480.27448,[-1.353  0.968 -0.189 -1.167 -3.476],258.16632,489.6508798568148,,0.5417596
32200,111.409096,0.6829819,100,10.817259,328840.53,0.13243665,5.697773,0.82403654,-730.4352,2670.5058999061584,-2.0612168,-341.24963,45.62,0.010548122,322,9.7772255,-2.166748e-05,-539.2469,9.554451,37.457882,1041759,-680.94037,[-1.344  0.967 -0.196 -1.185 -3.478],267.612,446.0368612855096,,0.8588551
32300,114.385376,0.79718554,100,10.517151,208463.03,0.16830559,5.424212,0.7234393,-701.49695,2681.206593990326,-2.0615196,-149.40938,51.57,0.0072287205,323,9.802947,-2.8381348e-05,-482.63803,9.605894,38.439564,1046916,-635.7644,[-1.357  0.967 -0.201 -1.184 -3.48 ],325.45358,505.5375885615087,,0.8358136
32400,121.5852,1.6841305,100,18.931278,350249.06,0.23175527,19.802946,1.0736747,-698.69183,2691.7491517066956,-2.059877,-366.66367,51.64,0.0011683699,324,9.803001,5.4931643e-06,-380.52585,9.606003,126.200516,1052080,-553.25134,[-1.36   0.96  -0.2   -1.185 -3.48 ],247.33966,506.226614545529,,0.68877393
32500,114.130394,0.78555894,100,8.954138,234815.16,0.1594542,7.132976,0.8168481,-689.70294,2703.063870191574,-2.0596445,-154.17021,53.62,0.0031324131,325,9.810284,2.1362305e-06,-441.81808,9.620567,42.620823,1057442,-594.3408,[-1.347  0.958 -0.2   -1.198 -3.479],307.19293,526.0270630736509,,0.77677107
32600,108.34598,0.749993,100,6.0308123,294008.12,0.15572864,4.783744,0.80313605,-720.24274,2713.6922857761383,-2.0605428,-119.515274,47.7,0.026244005,326,9.787101,3.6621093e-06,-494.0243,9.574202,41.309105,1062212,-640.0278,[-1.354  0.955 -0.2   -1.193 -3.479],300.95944,466.8444918839479,,0.8173145
