Bound,TimestepsSoFar,ReturnStepMaxmin,InitialReturnStd,MeanIW,EpThisIter,MinD2w0t,EmpiricalD2,InitialBound,MeanD2w0t,MinIW,EpisodesSoFar,ReturnStepMax,MaxD2w0t,StdD2w0t,Iteration,TimeElapsed,J_sample_variance,EpRewMean,Weights,MeanEntropy,InitialReturnMin,EpLenMean,MaxIW,InitialReturnMax,ReturnMeanIW,InitialReturnMean,StdIW
-630.5996,35289,7.175252,17.511152,0.51749986,20,,7.359465,-915.39514,0.032149006,0.01138082,4920,9.999967,23.16823,0.43554646,246,334.5832870006561,158503.94,60.97202573407609,[-1.242  0.741 -0.809  0.356 -3.494],-2.064717,-19.890697,7.1,2.7959604,36.318188,-401.4562,2.0980835e-06,0.48467928
-696.85547,35439,7.3236065,27.680079,0.6021833,20,,4.5970106,-940.81165,0.024374863,0.02884637,4940,9.99999,16.376774,0.30946,247,335.7756097316742,127689.445,64.96348239968434,[-1.257  0.771 -0.84   0.319 -3.484],-2.0641124,-42.91309,7.5,2.6984158,77.02868,-477.7286,-3.4332274e-06,0.42524886
-828.07697,35570,6.93606,22.866571,0.86795634,20,,2.073422,-908.8463,0.016069332,0.15805103,4960,9.9999485,5.2563376,0.15506932,248,337.09189462661743,451697.47,55.465423120547634,[-1.258  0.772 -0.838  0.333 -3.483],-2.0737288,-34.07151,6.55,4.1547227,41.6594,-682.53546,1.335144e-06,0.81528735
-700.21423,35720,7.3225584,25.469074,0.6235198,20,,7.011331,-923.9208,0.031618383,0.04968926,4980,9.999913,25.70356,0.44535065,249,338.434219121933,214822.66,64.9592697516099,[-1.249  0.775 -0.832  0.34  -3.493],-2.0669901,-33.201443,7.5,3.4626255,41.79193,-492.08243,4.3869018e-06,0.5549572
-726.43225,35849,6.8894024,18.976997,0.7173147,20,,3.6725662,-896.86334,0.019842599,0.15300837,5000,9.99999,20.85622,0.2837897,250,339.67043471336365,336832.03,54.46829248140524,[-1.253  0.807 -0.849  0.301 -3.486],-2.0662348,-43.098167,6.45,3.4376023,24.150211,-563.7011,4.3869018e-06,0.6962804
-822.719,36004,7.4113245,22.655607,0.837833,20,,1.3764807,-930.4238,0.018096402,0.22137454,5020,9.999846,4.998558,0.15571757,251,340.7670338153839,96356.23,67.46828075603506,[-1.254  0.8   -0.846  0.292 -3.485],-2.1011457,-25.89576,7.75,1.7139897,48.30278,-667.85394,3.4332274e-06,0.3795463
-654.795,36134,6.913311,18.018356,0.57582384,20,,7.8970175,-908.08704,0.029734533,0.0059367265,5040,9.999998,36.594986,0.5593357,252,342.0615031719208,117771.25,54.9682568438043,[-1.259  0.838 -0.824  0.26  -3.52 ],-2.101735,-23.916143,6.5,1.5386626,42.01953,-449.2378,-1.7166137e-06,0.4151532
-617.99567,36266,6.9619265,19.383276,0.5095292,20,,7.1936617,-914.3627,0.044448253,0.0023128253,5060,9.999976,36.77374,0.6713523,253,343.1428461074829,163258.58,55.97427651341358,[-1.259  0.831 -0.823  0.249 -3.521],-2.208012,-34.634525,6.6,2.510497,50.146225,-398.45596,3.8146973e-07,0.49040714
-820.93304,36390,6.7618656,16.53046,0.87834454,20,,1.3429778,-898.29694,0.014216153,0.18985197,5080,9.99979,2.4905913,0.12986937,254,344.9436869621277,112865.32,51.96113512960619,[-1.389  0.822 -0.893  0.275 -3.627],-2.2005122,-21.066605,6.2,1.8115798,35.704437,-687.195,1.1444092e-06,0.40206274
-804.411,36521,6.9397354,12.565936,0.7808444,20,,6.3582993,-898.2959,0.026658423,0.002613327,5100,9.99996,31.552807,0.4311755,255,346.12450790405273,527197.2,55.477500850386846,[-1.397  0.839 -0.915  0.261 -3.619],-2.2217526,-24.485523,6.55,3.485114,23.085129,-612.82306,-1.5258789e-06,0.89036846
-507.2597,36651,6.914603,18.655325,0.39466998,20,,4.8049107,-912.94617,0.02628922,0.023330424,5120,9.999904,13.022492,0.2986082,256,347.38046193122864,66327.79,54.97215070897264,[-1.404  0.862 -0.908  0.259 -3.641],-2.28924,-23.892776,6.5,2.5278049,51.06344,-303.15143,1.7166137e-06,0.33133197
-696.6911,36767,6.5417757,7.174815,0.6979657,20,,2.9567828,-873.48987,0.026437836,0.09944022,5140,9.999955,6.2235694,0.282509,257,348.9855167865753,100082.52,47.971021571872605,[-1.38   0.924 -0.879  0.199 -3.708],-2.2551274,-17.383522,5.8,2.0730152,11.4687195,-539.5856,5.722046e-07,0.3914755
-694.253,36905,7.0910234,22.365427,0.5952236,20,,9.00854,-922.53094,0.0333578,0.0063864915,5160,9.999955,60.73784,0.7143296,258,350.1792483329773,170410.53,58.963876305604856,[-1.454  0.885 -0.947  0.233 -3.674],-2.2558372,-37.403053,6.9,1.974084,56.24015,-465.73557,2.861023e-06,0.5024315
-749.7168,37068,7.535925,22.35305,0.7263793,20,,4.0156336,-928.3454,0.02444614,0.027828978,5180,9.999977,11.58622,0.27550542,259,351.3762741088867,383681.75,71.45880045358705,[-1.459  0.872 -0.94   0.256 -3.675],-2.2573023,-29.654762,8.15,2.8692293,35.60231,-580.8583,2.2888185e-06,0.7281996
-697.3166,37207,7.111432,18.831238,0.6543278,20,,3.462542,-922.9971,0.020673512,0.010042978,5200,9.9999895,8.779403,0.22432546,260,352.38222432136536,229026.23,59.462190804067816,[-1.458  0.865 -0.938  0.251 -3.676],-2.257501,-28.151485,6.95,2.5267587,55.708275,-515.10126,-9.536743e-07,0.58136547
-811.58386,37338,6.9370937,22.496515,0.78374356,20,,4.90188,-918.20636,0.023233514,0.01884626,5220,9.999989,24.369177,0.348237,261,353.7548882961273,244943.89,55.46895131061105,[-1.463  0.866 -0.943  0.261 -3.676],-2.262469,-34.085526,6.55,2.776899,59.641827,-612.6845,-1.2397766e-06,0.6054481
-810.9749,37468,6.9141054,13.270226,0.84216934,20,,2.1259751,-897.51556,0.01672427,0.11627443,5240,9.999978,5.081851,0.16426449,262,354.9874792098999,175556.34,54.970769780127725,[-1.469  0.872 -0.946  0.269 -3.681],-2.2627175,-23.997698,6.5,2.006596,23.543602,-663.42535,2.4795531e-06,0.50264925
-870.3439,37608,7.1337624,22.19311,0.9054594,20,,1.5470039,-923.7045,0.01569898,0.18721184,5260,9.999998,3.960364,0.13886571,263,356.24592685699463,138460.11,59.96816336494591,[-1.475  0.884 -0.96   0.269 -3.682],-2.2537456,-28.564007,7.0,1.88417,55.300243,-717.7143,-3.8146973e-07,0.44456634
-763.9084,37745,7.0703506,19.306978,0.64215225,20,,13.0679035,-912.593,0.04336788,0.00035816376,5280,9.999987,38.53063,0.75521606,264,357.33900570869446,597156.3,58.465908716285114,[-1.482  0.877 -0.964  0.27  -3.673],-2.2734158,-27.212662,6.85,3.454254,38.72875,-504.4335,,0.9333251
-572.457,37875,6.91444,15.033738,0.444729,20,,12.086351,-908.08716,0.038973134,0.034312066,5300,9.999998,47.333824,0.756294,265,358.51535630226135,169583.2,54.97191850926581,[-1.482  0.915 -0.972  0.226 -3.692],-2.2863781,-23.970564,6.5,2.3025799,41.957523,-341.0062,-3.0517579e-06,0.5121974
-566.5322,37992,6.5715694,18.387503,0.4957773,20,,4.802223,-892.2239,0.021070112,0.039941218,5320,9.99999,14.564197,0.3121266,266,359.88380432128906,125989.42,48.47181319054331,[-1.476  0.946 -0.976  0.189 -3.705],-2.28953,-27.503822,5.85,4.3274426,39.101494,-378.4387,-9.536743e-07,0.43598846
-501.02017,38123,6.9392633,18.462505,0.36911577,20,,9.343157,-908.8998,0.03298338,0.037057456,5340,9.999955,33.06797,0.58000815,267,361.1004135608673,78897.586,55.47593959574242,[-1.473  0.936 -0.965  0.208 -3.708],-2.2899518,-24.374289,6.55,1.6472034,41.519836,-280.20016,8.5830686e-07,0.354779
-807.72437,38249,6.815651,20.00656,0.7789233,20,,2.894964,-918.7858,0.017836494,0.029864436,5360,9.999981,11.439762,0.20708054,268,362.2438292503357,135260.05,52.96924062336586,[-1.473  0.941 -0.964  0.219 -3.709],-2.290196,-31.76125,6.3,2.039079,70.74544,-607.04895,-1.5258789e-06,0.45811424
-708.1483,38370,6.6845627,15.744888,0.64723116,20,,6.8664513,-895.8758,0.026758472,0.043574244,5380,9.999956,24.74921,0.4460186,269,363.3470878601074,122403.98,50.47066850668834,[-1.477  0.944 -0.966  0.227 -3.709],-2.28589,-29.456596,6.05,2.3501387,37.08541,-500.25934,4.577637e-06,0.43127266
-661.1095,38503,6.9796724,22.603611,0.5645545,20,,4.180604,-919.38586,0.021517133,0.034672976,5400,9.999986,13.203724,0.27282536,270,364.52298402786255,59395.992,56.45736010968077,[-1.481  0.948 -0.969  0.236 -3.705],-2.2860672,-25.232937,6.65,3.901656,58.642662,-437.8251,-2.0980835e-06,0.30515307
-824.3914,38644,7.15205,20.151033,0.8428478,20,,3.4871025,-914.77875,0.02067791,0.019191522,5420,9.999992,9.540827,0.22969313,271,365.78723907470703,526704.75,60.46094947016938,[-1.482  0.947 -0.973  0.226 -3.705],-2.283941,-38.86404,7.05,5.823786,36.84261,-665.64056,1.9073487e-07,0.8894885
-757.5482,38774,6.91451,15.944138,0.7500544,20,,4.4734435,-903.0063,0.021754019,0.013387184,5440,9.999875,12.327658,0.27175254,272,366.8548696041107,366833.28,54.97174862349173,[-1.481  0.947 -0.971  0.237 -3.703],-2.2831814,-14.252659,6.5,4.4426117,32.838646,-586.00946,,0.73389983
-742.0143,38909,7.0283804,19.34716,0.70734763,20,,4.9189253,-916.2449,0.023568863,0.055008654,5460,9.9999895,19.665636,0.35399598,273,368.06310963630676,197612.75,57.47074522106193,[-1.483  0.947 -0.975  0.224 -3.702],-2.279562,-26.25061,6.75,2.201801,48.71122,-555.0069,-5.722046e-07,0.5387981
-806.6947,39024,6.512514,12.062928,0.83148634,20,,4.723322,-878.87317,0.021858316,0.029079236,5480,9.99999,19.219452,0.33133656,274,369.21996998786926,267097.28,47.47344927853567,[-1.478  0.945 -0.971  0.213 -3.699],-2.2854674,-16.867798,5.75,2.7157218,21.401016,-640.58636,1.5258789e-06,0.6453233
-837.91785,39144,6.6571264,12.73242,0.92351335,20,,1.3866066,-889.50397,0.013170152,0.15206407,5500,9.999867,1.879251,0.12073444,275,370.3687164783478,176441.03,49.970980606532116,[-1.501  0.935 -0.988  0.234 -3.704],-2.2829602,-19.230373,6.0,2.1078217,28.332878,-718.98724,,0.5131364
-591.5862,39278,7.005451,23.043592,0.43348116,20,,7.9825487,-920.188,0.031140534,0.029139593,5520,9.9999485,22.457556,0.45680004,276,371.7851731777191,243445.81,56.96809147580298,[-1.505  0.945 -0.994  0.222 -3.702],-2.2813373,-35.494442,6.7,2.8280728,58.193672,-331.48593,-3.8146973e-07,0.61438066
-702.5418,39410,6.9598207,19.801434,0.60028625,20,,7.9107757,-914.2745,0.031734027,0.0026156933,5540,9.99998,27.864613,0.48233297,277,373.0898449420929,361241.28,55.96733859073146,[-1.517  0.962 -1.021  0.198 -3.7  ],-2.3026528,-24.830786,6.6,5.091787,50.094196,-464.3968,,0.73755
-751.4635,39545,7.0261984,22.005816,0.66369396,20,,11.963123,-925.0107,0.039279994,0.030364305,5560,9.999877,37.239105,0.7502398,278,374.6619601249695,329255.97,57.4630063853942,[-1.528  0.981 -1.046  0.171 -3.722],-2.3074381,-26.191776,6.75,3.3131099,66.60324,-517.9313,-5.722046e-07,0.70201737
-701.9304,39684,7.113435,18.350302,0.6233783,20,,4.097125,-918.55493,0.025814816,0.05459662,5580,9.999982,7.3130584,0.2762089,279,375.8428237438202,200714.64,59.469121317702516,[-1.53   0.969 -1.042  0.193 -3.726],-2.3186033,-18.44941,6.95,2.3828292,46.759987,-488.69238,4.9591063e-06,0.5481164
-788.8174,39825,7.1545544,15.872823,0.7357343,20,,4.9657907,-914.81396,0.024110246,0.018889755,5600,10.0,14.841216,0.3174705,280,377.07649064064026,210731.8,60.46980588221908,[-1.543  0.926 -1.036  0.236 -3.738],-2.317139,-19.446648,7.05,4.4799123,36.686913,-578.7062,1.9073486e-06,0.55789495
-728.4213,39952,6.84202,21.743458,0.6412233,20,,9.295651,-927.61536,0.031799797,0.09352287,5620,9.999996,91.14844,0.9676409,281,378.30226278305054,234516.38,53.473400716281546,[-1.541  0.927 -1.031  0.247 -3.736],-2.3182895,-22.37365,6.35,4.1540804,87.84276,-496.69897,-1.1444092e-06,0.59856373
-781.0366,40097,7.233638,30.900196,0.7144623,20,,4.848425,-942.50287,0.024543827,0.027921569,5640,9.999999,38.606796,0.46974364,282,379.5794131755829,92042.44,62.47193552865817,[-1.548  0.927 -1.043  0.235 -3.737],-2.3205607,-30.643147,7.25,2.3052828,88.19881,-566.5095,-2.2888185e-06,0.35986847
-746.1019,40236,7.1124735,16.599499,0.6883424,20,,7.5178337,-918.47833,0.030252283,0.023776773,5660,9.999999,26.706484,0.4910259,283,380.5666837692261,223704.22,59.465848035137626,[-1.55   0.938 -1.05   0.237 -3.74 ],-2.3203127,-18.499493,6.95,2.4444976,46.765423,-540.97186,-1.1444092e-06,0.5711575
-771.5622,40374,7.0915394,21.363665,0.6920505,20,,7.085248,-922.533,0.028891027,0.03302462,5680,9.999983,18.995691,0.43292603,284,381.71501445770264,183396.66,58.965754601922285,[-1.552  0.946 -1.052  0.243 -3.739],-2.3201504,-37.42736,6.9,2.3958077,56.282112,-545.91,,0.51675755
-710.08875,40515,7.153714,26.17978,0.6123144,20,,6.0247273,-936.5739,0.026712336,0.042458817,5700,9.999993,17.07571,0.3739061,285,382.8408136367798,194370.92,60.46681925452324,[-1.549  0.938 -1.053  0.236 -3.739],-2.3210611,-28.908876,7.05,2.531741,81.29637,-478.0542,7.6293946e-07,0.54056984
-762.8185,40651,7.049246,14.199288,0.6914122,20,,9.396772,-906.8309,0.033563543,0.01686217,5720,9.999947,41.68224,0.593585,286,383.9687309265137,303770.44,57.9672570065679,[-1.551  0.935 -1.052  0.251 -3.74 ],-2.325678,-17.10926,6.8,2.5801291,29.954239,-543.4135,1.1444092e-06,0.663996
-705.12683,40790,7.113328,18.408459,0.6062694,20,,6.308984,-913.7583,0.027299017,0.074432045,5740,9.999961,27.153645,0.4058023,287,385.41683769226074,148568.27,59.46867318349241,[-1.548  0.944 -1.057  0.231 -3.745],-2.3255253,-18.466702,6.95,3.1935382,37.735004,-476.2627,2.0980835e-06,0.464019
-753.6815,40916,6.814947,21.902792,0.70773274,20,,4.790782,-909.9762,0.02230609,0.020108208,5760,9.999918,19.0317,0.31150466,288,386.4557366371155,289734.38,52.96682879405222,[-1.55   0.952 -1.057  0.237 -3.744],-2.3266559,-31.713825,6.3,2.9455867,53.036163,-550.462,1.7166137e-06,0.6613179
-876.5211,41056,7.1349316,19.408924,0.942343,20,,1.0823989,-919.1673,0.014339749,0.3125204,5780,9.999975,1.4346268,0.1204983,289,387.81979751586914,50222.32,59.97217462508256,[-1.558  0.957 -1.071  0.222 -3.746],-2.3247068,-18.916473,7.0,1.3433702,46.349995,-747.32336,4.3869018e-06,0.26582736
-797.5792,41191,7.027314,17.68835,0.71685636,20,,5.764872,-920.6811,0.025557974,0.036014687,5800,9.999881,17.604298,0.34673783,290,389.0666151046753,327068.03,57.46678584244378,[-1.547  0.969 -1.068  0.214 -3.744],-2.3246415,-26.294544,6.75,2.8928552,57.587406,-562.683,4.196167e-06,0.7018329
-596.8759,41321,6.914049,17.854193,0.5453326,20,,2.253632,-903.02576,0.021163112,0.042816706,5820,9.999996,5.835595,0.2174541,291,390.3382761478424,89992.16,54.970648237760734,[-1.548  0.97  -1.068  0.225 -3.744],-2.3518744,-33.711285,6.5,1.7189804,32.8556,-427.97397,1.9073486e-06,0.35795882
-541.55914,41477,7.4277534,24.479483,0.40038404,20,,7.6457434,-935.1124,0.03259928,0.043796435,5840,9.999983,26.203526,0.46316352,292,392.00663709640503,57759.566,67.96816734560385,[-1.508  0.965 -1.005  0.227 -3.771],-2.3526227,-26.338348,7.8,3.037902,56.682007,-312.55527,1.5258789e-06,0.28906906
-681.05896,41600,6.7399187,17.185947,0.63110137,20,,5.451183,-902.7864,0.02332715,0.065087855,5860,9.999993,31.280691,0.41055742,293,393.3924036026001,217305.02,51.475231193160326,[-1.505  0.978 -1.01   0.204 -3.772],-2.352719,-20.58752,6.15,2.601321,45.33273,-488.4211,5.722046e-07,0.57406956
-720.16077,41734,7.005327,23.971401,0.6963535,20,,2.448875,-928.5754,0.01747134,0.20264924,5880,9.999973,7.5624394,0.17594768,294,394.48827934265137,432280.4,56.96775367489494,[-1.503  0.982 -1.009  0.213 -3.772],-2.3548968,-25.668587,6.7,3.8316,75.89525,-544.8011,-3.8146973e-07,0.8012513
-665.5111,41866,6.958832,25.589788,0.5955441,20,,5.2964163,-927.2549,0.026927734,0.04308605,5900,9.999838,17.28918,0.3463992,295,395.6511118412018,183772.83,55.96360956051992,[-1.503  0.986 -1.009  0.218 -3.774],-2.3652291,-24.657803,6.6,2.8511329,76.835785,-460.38214,3.4332274e-06,0.5286544
-711.95404,41980,6.479349,12.456994,0.72437936,20,,1.6114352,-883.5445,0.014181496,0.1348826,5920,9.999836,5.441023,0.14667968,296,396.9461553096771,77877.414,46.965678190940444,[-1.464  1.01  -0.995  0.186 -3.784],-2.3675964,-16.36299,5.7,1.3689001,31.14444,-558.2946,-5.722046e-07,0.34460676
-911.1352,42114,7.0060844,21.722383,0.9943965,20,,1.0009508,-915.6602,0.013405688,0.92424464,5940,9.99996,1.0053203,0.11502831,297,398.26736783981323,1098.6499,56.970254185350726,[-1.448  1.    -0.975  0.187 -3.787],-2.3679,-45.413475,6.7,1.0559154,49.220776,-784.7382,5.9127806e-06,0.032233883
-692.9622,42243,6.8894787,14.548302,0.65333825,20,,5.379564,-896.7893,0.02372658,0.03808088,5960,9.999981,17.27052,0.33850285,298,399.274530172348,255654.38,54.46850404156398,[-1.448  0.998 -0.975  0.189 -3.787],-2.369142,-23.488258,6.45,5.965578,24.061241,-508.75903,-1.9073487e-07,0.6186909
-777.79517,42378,7.025792,24.272846,0.7407453,20,,2.8063922,-925.0545,0.019243117,0.06581816,5980,9.999978,6.884979,0.18979914,299,400.5586521625519,264132.75,57.46197130636513,[-1.445  0.998 -0.969  0.2   -3.788],-2.349205,-35.929813,6.75,2.5192184,66.60234,-585.77466,2.4795531e-06,0.6171838
-617.5109,42500,6.712921,13.088035,0.5404948,20,,7.790891,-891.32764,0.028814044,0.009678634,6000,9.999975,47.813686,0.56712526,300,401.7226324081421,169942.92,50.97433653570234,[-1.438  0.993 -0.952  0.212 -3.768],-2.358398,-20.176266,6.1,1.8794323,27.368172,-417.24268,1.9073486e-06,0.5041761
-810.38965,42633,6.983877,19.220043,0.84334403,20,,3.1113694,-905.0951,0.018817281,0.14114335,6020,9.999994,9.612381,0.21068577,301,403.030748128891,974084.1,56.47137364631211,[-1.427  1.018 -0.963  0.18  -3.777],-2.3530476,-35.114037,6.65,6.1628284,31.475578,-657.44037,1.9073486e-06,1.2429773
-737.58093,42768,7.028143,21.342203,0.6851446,20,,4.6320367,-916.27527,0.022684103,0.04613981,6040,9.999962,26.975422,0.3480305,302,404.113294839859,384259.62,57.46985796475868,[-1.428  1.019 -0.965  0.169 -3.772],-2.3543317,-26.223335,6.75,3.4286008,48.67061,-541.8152,-1.7166137e-06,0.73923534
-687.43396,42896,6.8670244,16.878826,0.6723624,20,,3.9243188,-901.6183,0.020298282,0.005414934,6060,9.999991,14.816093,0.2743472,303,405.49613857269287,385005.12,53.974449441708984,[-1.426  1.019 -0.97   0.158 -3.773],-2.355718,-42.668312,6.4,3.5456579,33.814625,-523.48065,7.6293946e-07,0.75572884
-810.0552,43017,6.685437,13.305017,0.81096464,20,,3.7823071,-890.4392,0.019926852,0.022948269,6080,9.999894,8.966661,0.24395515,304,406.5371160507202,340480.94,50.47312539710934,[-1.426  1.015 -0.973  0.15  -3.775],-2.3589664,-29.4985,6.05,2.7867262,27.829178,-632.1596,-7.6293946e-07,0.71843183
-609.20935,43138,6.686202,9.267224,0.5432323,20,,6.998343,-884.5959,0.026905078,0.0077880966,6100,9.99997,28.13957,0.46021342,305,407.7317810058594,138427.22,50.475673750722706,[-1.436  1.014 -0.984  0.162 -3.778],-2.3586638,-10.045044,6.05,2.058382,18.477783,-416.68503,-3.8146973e-07,0.46187532
-679.4901,43262,6.764845,13.812163,0.5982331,20,,5.206248,-903.49603,0.023064654,0.03880213,6120,9.999992,17.213518,0.33227402,306,408.8077311515808,178969.7,51.97099794824679,[-1.434  1.008 -0.982  0.154 -3.778],-2.358642,-11.416512,6.2,2.329712,44.782608,-463.2081,-7.6293946e-07,0.5174982
-724.91656,43388,6.8150034,13.468305,0.7444678,20,,2.2501616,-894.5039,0.01622095,0.12608977,6140,9.999986,5.4325705,0.1621573,307,409.93067240715027,297785.9,52.96721716673888,[-1.434  1.004 -0.982  0.146 -3.778],-2.3555336,-22.085064,6.3,3.0399077,25.450844,-579.44666,-1.1444092e-06,0.6710774
-595.0731,43521,6.9844465,16.912275,0.46425116,20,,11.54492,-914.9586,0.037627704,0.05812638,6160,9.999965,46.285416,0.75190586,308,410.9293529987335,133354.62,56.473163163745404,[-1.435  1.009 -0.983  0.15  -3.774],-2.3571088,-35.156807,6.65,1.8773185,49.608604,-357.77805,3.2424928e-06,0.44786015
-815.2969,43660,7.110772,23.2917,0.7866632,20,,2.8455443,-923.0642,0.019460013,0.044358492,6180,9.999953,7.7087426,0.20029947,309,412.09003829956055,246616.84,59.459769405228045,[-1.438  1.023 -0.989  0.127 -3.776],-2.3566256,-37.85318,6.95,2.663787,55.785603,-622.10974,1.5258789e-06,0.6017714
-798.2754,43793,6.9838743,17.780746,0.7887183,20,,5.1129813,-905.06586,0.0237535,0.009137924,6200,9.999984,15.492366,0.31492248,310,413.32353162765503,330877.72,56.47132765197544,[-1.441  1.031 -0.994  0.129 -3.776],-2.3538437,-35.13916,6.65,3.9829543,31.396927,-621.30194,,0.6919866
-873.4566,43932,7.113448,16.61115,0.94585,20,,1.0897932,-913.7309,0.014194003,0.4460228,6220,9.999969,1.1785609,0.119629696,311,414.6461088657379,102476.36,59.4691220918401,[-1.442  1.037 -1.007  0.113 -3.773],-2.3544285,-18.480087,6.95,2.1220655,37.731396,-750.08765,-2.0980835e-06,0.3780364
-651.5979,44050,6.5991983,16.323385,0.60956866,20,,5.6959777,-887.645,0.023410954,0.027890638,6240,9.999957,20.05495,0.38401723,312,415.7903575897217,219674.05,48.967508256849634,[-1.442  1.039 -1.006  0.109 -3.773],-2.3535104,-37.900887,5.9,2.2696056,29.331207,-467.13458,3.8146973e-06,0.5906749
-751.7876,44195,7.231428,22.447674,0.6555796,20,,7.9661736,-926.2014,0.03166936,0.040777143,6260,9.99999,23.338104,0.48906314,313,417.0629448890686,228187.61,62.463896317022105,[-1.445  1.037 -1.01   0.099 -3.772],-2.3537557,-30.917885,7.25,2.122563,52.99771,-517.0659,1.7166137e-06,0.5737317
-578.99426,44331,7.0492916,27.440355,0.43213627,20,,7.1352777,-937.4948,0.03145135,0.007681277,6280,9.99999,26.373226,0.459888,314,418.118647813797,129804.69,57.96755779041526,[-1.445  1.032 -1.011  0.092 -3.773],-2.3613968,-36.31138,6.8,3.0885575,92.34758,-335.08496,-3.8146973e-07,0.4387592
-861.9429,44483,7.3585653,22.781015,0.851851,20,,2.1195273,-941.47546,0.021619644,0.0894241,6300,9.999988,4.511784,0.1930761,315,419.81757950782776,201100.14,65.96249816080481,[-1.47   1.053 -1.042  0.068 -3.78 ],-2.3621438,-24.486454,7.6,2.5840704,76.06129,-681.5998,5.1498414e-06,0.531411
-734.0216,44620,7.0724363,21.552017,0.6498553,20,,8.316962,-917.52795,0.031991046,0.010780279,6320,9.999923,21.477423,0.45741892,316,421.11878776550293,406763.56,58.47282536716519,[-1.459  1.039 -1.01   0.072 -3.781],-2.3612604,-17.44106,6.85,3.0166512,47.82258,-512.7402,-1.1444092e-06,0.76401293
-783.306,44758,7.0915728,15.460105,0.7436324,20,,3.8868988,-908.00934,0.024604194,0.045391858,6340,9.99998,14.716687,0.30395964,317,422.3041880130768,190718.25,58.965858624044905,[-1.472  1.027 -1.005  0.095 -3.78 ],-2.3693008,-18.051102,6.9,2.8701525,29.03733,-586.43634,3.2424928e-06,0.5317475
-706.3049,44894,7.0469465,21.143837,0.6219473,20,,6.502028,-911.94934,0.02745091,0.06646129,6360,9.999969,23.929705,0.42547038,318,423.4961757659912,161159.69,57.959510271314585,[-1.484  1.044 -1.028  0.09  -3.788],-2.3689015,-36.48365,6.8,4.2599053,39.20777,-487.88654,4.577637e-06,0.48358804
-814.44196,45030,7.050009,17.36366,0.80941856,20,,2.59973,-916.80664,0.019046914,0.06655416,6380,9.99999,7.5949965,0.19762671,319,424.53250789642334,178001.47,57.969992612689396,[-1.484  1.048 -1.028  0.097 -3.788],-2.3853328,-17.061619,6.8,2.052354,48.1045,-638.0729,-3.4332274e-06,0.5149152
-597.5886,45179,7.304311,29.850416,0.45893252,20,,5.85775,-944.1084,0.02762152,0.06068745,6400,9.999999,21.00129,0.37004483,320,426.03266286849976,64771.117,64.45855742356483,[-1.475  1.047 -1.006  0.089 -3.804],-2.3860698,-22.863518,7.45,1.9030514,86.2122,-358.5393,-5.722046e-07,0.31046417
-735.6189,45302,6.7362356,15.699349,0.7252502,20,,3.2809722,-897.49536,0.018683588,0.052294835,6420,9.999991,7.568141,0.21259616,321,427.2144594192505,247920.73,51.46389553127723,[-1.477  1.046 -1.005  0.1   -3.805],-2.3922672,-30.410238,6.15,2.3464227,36.130074,-563.6103,2.861023e-06,0.61096424
-706.1495,45440,7.0921297,20.581514,0.69385266,20,,4.1008883,-908.13214,0.021771796,0.017918773,6440,9.999997,18.284466,0.29288656,322,428.495822429657,281822.9,58.96782937157235,[-1.492  1.038 -1.009  0.117 -3.811],-2.3903167,-47.334686,6.9,2.1913102,29.148705,-546.2447,-1.335144e-06,0.64184767
-692.493,45566,6.8162766,12.035318,0.65060675,20,,5.783474,-894.5439,0.024568878,0.02208809,6460,9.999987,26.43891,0.39921194,323,429.72864151000977,220723.8,52.97123219423867,[-1.495  1.035 -1.012  0.109 -3.809],-2.3913617,-12.393894,6.3,2.5486336,25.45959,-505.09503,1.9073487e-07,0.57730645
-875.5447,45713,7.269788,19.562824,0.91681,20,,1.0926709,-931.3823,0.015436084,0.38537776,6480,9.999961,1.573093,0.12685537,324,430.85128450393677,50851.723,63.4663300772299,[-1.493  1.037 -1.01   0.119 -3.81 ],-2.3940415,-22.19577,7.35,2.081414,60.834335,-728.539,2.2888185e-06,0.27391115
-553.49036,45837,6.7646523,12.889385,0.39282247,20,,14.914813,-898.38055,0.04399375,0.025065687,6500,9.999973,103.23645,1.2109512,325,432.3270661830902,76286.234,51.97033618422936,[-1.498  1.05  -1.015  0.108 -3.813],-2.3944488,-21.134033,6.2,2.6967447,35.655975,-297.3999,1.1444092e-06,0.34829956
-567.865,45974,7.070649,20.887365,0.38776237,20,,13.597882,-930.32135,0.044119876,0.015765205,6520,9.999938,43.22038,0.8019087,326,433.6327209472656,78230.27,58.46675980927007,[-1.495  1.051 -1.008  0.12  -3.813],-2.400458,-17.448635,6.85,3.1084394,74.36986,-297.7584,4.196167e-06,0.34973496
-605.4409,46110,7.0466776,17.556463,0.5292119,20,,3.5212624,-911.8546,0.022771902,0.028232291,6540,9.99985,6.0498075,0.22797199,327,435.0337002277374,141911.4,57.958200305912236,[-1.484  1.077 -1.018  0.089 -3.819],-2.40651,-26.738232,6.8,1.9402554,39.11991,-416.08145,3.8146973e-07,0.44586852
