ReturnStepMaxmin,StdIW,ESSClassic,InitialReturnMean,EpLenMean,J_sample_variance,MeanIWNorm,TimeElapsed,ESSRenyi,EpRewMean,ReturnMeanIW,MinIW,TimestepsSoFar,InitialReturnMax,InitialReturnStd,InitialBound,Iteration,Weights,EpThisIter,EntropyCoefficient,MaxIW,MaxIWNorm,Bound,MeanEntropy,MinIWNorm,StdIWNorm,EmpiricalD2,MeanIW,ReturnStepMax,InitialReturnMin,EpisodesSoFar
0.014435768,,20.0,-1.2207031e-05,500.0,0.0040866253,0.05,1850.2458612918854,20.0,4999.144556733423,-1.2206379e-05,1.0,1078513,0.06738281,0.06230806,-0.057846684,145,[ 0.017  0.523 -2.985 -2.518 -0.782],20,,1.0,0.05,-0.057846684,0.63645965,0.05,,1.0,1.0,10.0,-0.21118164,2900
9.992453,0.22225729,18.921188,6.1035156e-05,483.85,192.9816,0.046540134,1864.9634494781494,19.087381,4836.667958675373,2.84755,0.47604242,1088190,6.39624,26.925459,-32.1369,146,[ 0.017  0.523 -2.985 -2.518 -0.782],20,,1.3818868,0.069094345,-30.048717,0.6326136,0.023802122,0.011112864,1.0478127,0.93080264,10.0,-117.347595,2920
9.992119,0.10224146,19.81751,-3.0517579e-06,467.05,48885.01,0.053272963,1880.0128057003021,19.76746,4668.653388281399,3.0202084,0.91861045,1097531,50.586548,214.06905,-255.4453,147,[ 0.016  0.512 -2.99  -2.51  -0.786],20,,1.3737352,0.06868676,-253.92322,0.63557506,0.045930523,0.005112073,1.0117638,1.0654593,10.0,-932.75433,2940
0.015317917,,20.0,2.1362304e-05,500.0,0.017516311,0.05,1895.9593586921692,20.0,4999.011216252341,2.1360815e-05,1.0,1107531,0.14819336,0.12899804,-0.07347523,148,[ 0.017  0.514 -2.991 -2.513 -0.783],20,,1.0,0.05,-0.07347523,0.63557506,0.05,,1.0,1.0,10.0,-0.26837158,2960
0.010752678,,20.0,5.1879884e-05,500.0,0.0055750525,0.05,1911.2758479118347,20.0,4999.129650712666,5.1880023e-05,1.0,1117531,0.10205078,0.072775684,-0.03702236,149,[ 0.017  0.514 -2.991 -2.513 -0.783],20,,1.0,0.05,-0.03702236,0.63557506,0.05,,1.0,1.0,10.0,-0.13537598,2980
0.013259888,,20.0,-4.272461e-05,500.0,0.004959719,0.05,1926.7612135410309,20.0,4999.147569201084,-4.2726286e-05,1.0,1127531,0.094177246,0.068642065,-0.059732586,150,[ 0.017  0.514 -2.991 -2.513 -0.783],20,,1.0,0.05,-0.059732586,0.63557506,0.05,,1.0,1.0,10.0,-0.21795654,3000
9.989696,0.2606589,18.622839,0.000100708006,457.1,2853.6948,0.047926195,1940.8434240818024,19.09183,4568.638536279502,5.9087405,0.32068944,1136673,24.104431,72.78543,-78.7395,151,[ 0.017  0.514 -2.991 -2.513 -0.783],20,,1.463597,0.073179856,-74.68187,0.6321408,0.016034473,0.013032945,1.0475686,0.95852387,9.999999,-287.51636,3020
9.992136,0.079154186,19.87367,1.8310548e-05,464.95,18891.568,0.049640335,1955.7830860614777,19.80215,4647.666360464869,2.6106582,0.87127256,1145972,37.275757,147.29019,-174.94566,152,[ 0.023  0.517 -2.999 -2.518 -0.787],20,,1.1386952,0.056934763,-173.20682,0.630306,0.04356363,0.0039577093,1.0099913,0.99280673,10.0,-638.8113,3040
0.012421608,,20.0,6.1035156e-05,500.0,0.0062148008,0.05,1971.5396645069122,20.0,4999.227451586352,6.103562e-05,1.0,1155972,0.088256836,0.07683789,-0.04791149,153,[ 0.021  0.518 -3.006 -2.515 -0.789],20,,1.0,0.05,-0.04791149,0.630306,0.05,,1.0,1.0,10.0,-0.1751709,3060
0.014849663,,20.0,4.272461e-05,500.0,0.0032796531,0.05,1986.986046075821,20.0,4999.1914712059315,4.2724074e-05,1.0,1165972,0.07305908,0.05581819,-0.039137624,154,[ 0.021  0.518 -3.006 -2.515 -0.789],20,,1.0,0.05,-0.039137624,0.630306,0.05,,1.0,1.0,10.0,-0.1430664,3080
0.016033173,,20.0,-7.93457e-05,500.0,0.0064956914,0.05,2002.25723528862,20.0,4999.159579651937,-7.934694e-05,1.0,1175972,0.11853027,0.07855512,-0.046012625,155,[ 0.021  0.518 -3.006 -2.515 -0.789],20,,1.0,0.05,-0.046012625,0.630306,0.05,,1.0,1.0,10.0,-0.16772461,3100
9.994367,0.09613435,19.825953,3.0517579e-06,475.1,47754.137,0.051302373,2017.0449163913727,19.87041,4749.656068064553,1.679121,0.90960616,1185474,49.262146,214.2999,-255.817,156,[ 0.021  0.518 -3.006 -2.515 -0.789],20,,1.2572501,0.06286251,-254.97069,0.63078326,0.045480307,0.004806719,1.0065217,1.0260473,9.999999,-934.1116,3120
0.014710426,,20.0,-4.272461e-05,500.0,0.008453013,0.05,2032.9861161708832,20.0,4999.157734579361,-4.2725354e-05,1.0,1195474,0.10852051,0.08961229,-0.05664028,157,[ 0.02   0.513 -3.004 -2.51  -0.788],20,,1.0,0.05,-0.05664028,0.63078326,0.05,,1.0,1.0,10.0,-0.20666504,3140
0.010750771,,20.0,-3.0517579e-06,500.0,0.002680023,0.05,2048.289073705673,20.0,4999.149038243876,-3.051944e-06,1.0,1205474,0.07647705,0.05045812,-0.03756203,158,[ 0.02   0.513 -3.004 -2.51  -0.788],20,,1.0,0.05,-0.03756203,0.63078326,0.05,,1.0,1.0,10.0,-0.137146,3160
9.992451,0.13121387,19.69045,-6.408691e-05,466.35,49550.0,0.052325416,2062.592346429825,19.798746,4661.734864984139,2.4148693,0.76553404,1214801,51.37079,216.21451,-257.97275,159,[ 0.02   0.513 -3.004 -2.51  -0.788],20,,1.3626497,0.06813248,-256.86566,0.630371,0.038276702,0.0065606944,1.010165,1.0465083,10.0,-941.98303,3180
9.992151,0.20220926,19.256752,-2.1362304e-05,473.25,15591.31,0.051463224,2077.408931016922,19.489525,4730.63609657867,6.074362,0.71222687,1224266,33.278137,142.84277,-170.5044,160,[ 0.021  0.516 -3.005 -2.507 -0.789],20,,1.5043522,0.07521761,-166.64854,0.62992805,0.035611343,0.010110464,1.0261923,1.0292645,10.0,-622.59393,3200
0.01722622,,20.0,-7.324219e-05,500.0,0.0045636594,0.05,2093.1687893867493,20.0,4999.192882270032,-7.324293e-05,1.0,1234266,0.095581055,0.065844335,-0.03591056,161,[ 0.017  0.514 -3.014 -2.5   -0.789],20,,1.0,0.05,-0.03591056,0.62992805,0.05,,1.0,1.0,10.0,-0.13085938,3220
9.992411,0.10514226,19.797525,2.1362304e-05,463.25,45477.12,0.051983275,2107.21204662323,19.790007,4630.737890316248,3.221017,0.8241071,1243531,52.048523,211.87787,-252.34366,162,[ 0.017  0.514 -3.014 -2.5   -0.789],20,,1.2245425,0.061227124,-250.45795,0.62866306,0.041205358,0.005257113,1.010611,1.0396655,10.0,-921.42883,3240
9.994711,0.05644364,19.93963,5.1879884e-05,475.1,47804.16,0.051291324,2122.163199186325,19.878872,4749.736586119293,1.6350355,0.9298469,1253033,49.243958,214.30199,-255.81943,163,[ 0.017  0.512 -3.018 -2.492 -0.79 ],20,,1.1475427,0.057377137,-254.96265,0.6269983,0.046492346,0.0028221821,1.0060933,1.0258263,10.0,-934.12067,3260
0.014123917,,20.0,3.0517578e-05,500.0,0.0029904507,0.05,2137.8726522922516,20.0,4999.226820549856,3.0517578e-05,1.0,1263033,0.0859375,0.05330036,-0.029722478,164,[ 0.018  0.509 -3.015 -2.489 -0.792],20,,1.0,0.05,-0.029722478,0.6269983,0.05,,1.0,1.0,10.0,-0.10864258,3280
0.014782906,,20.0,-4.5776367e-05,500.0,0.00788656,0.05,2153.378072500229,20.0,4999.194724409988,-4.57773e-05,1.0,1273033,0.11199951,0.08655768,-0.047817722,165,[ 0.018  0.509 -3.015 -2.489 -0.792],20,,1.0,0.05,-0.047817722,0.6269983,0.05,,1.0,1.0,10.0,-0.17443848,3300
9.99456,0.25790152,18.789179,-1.5258789e-05,484.85,313.9901,0.050796997,2168.1076350212097,18.973137,4847.173583299504,2.9681115,0.5697958,1282730,6.749756,28.988619,-34.604607,166,[ 0.018  0.509 -3.015 -2.489 -0.792],20,,1.4325902,0.07162952,-32.56057,0.622906,0.028489789,0.012895077,1.054122,1.01594,10.0,-126.35809,3320
9.994383,0.06329173,19.928034,1.5258789e-05,475.1,48809.105,0.052661218,2183.0164506435394,19.815454,4749.660092045773,2.5136623,0.93942964,1292232,49.266724,214.29639,-255.81277,167,[ 0.014  0.518 -3.028 -2.5   -0.796],20,,1.1746137,0.058730688,-254.48756,0.6225014,0.04697148,0.0031645868,1.0093132,1.0532242,10.0,-934.0962,3340
9.994405,,20.0,-3.0517578e-05,499.15,0.07798178,0.05,2198.734702348709,20.0,4990.095329525122,-3.0522235e-05,1.0,1302215,0.20495605,0.27218136,-0.3058679,168,[ 0.017  0.521 -3.027 -2.503 -0.796],20,,1.0,0.05,-0.3058679,0.6225014,0.05,,1.0,1.0,9.999999,-1.1167603,3360
0.016604424,,20.0,4.272461e-05,500.0,0.004943107,0.05,2213.7800817489624,20.0,4999.147303374399,4.2725354e-05,1.0,1312215,0.093688965,0.06852701,-0.059413124,169,[ 0.017  0.521 -3.027 -2.503 -0.796],20,,1.0,0.05,-0.059413124,0.6225014,0.05,,1.0,1.0,10.0,-0.21710205,3380
9.994768,0.13899234,19.667498,-0.000100708006,475.15,45805.06,0.053448625,2228.1752314567566,19.679718,4750.2522780032805,4.423725,0.8456567,1321718,48.77179,212.13928,-253.23795,170,[ 0.017  0.521 -3.027 -2.503 -0.796],20,,1.3339174,0.06669587,-250.86647,0.6204872,0.042282835,0.0069496166,1.0162747,1.0689723,10.0,-924.6938,3400
0.016962051,,20.0,3.0517579e-06,500.0,0.007520998,0.05,2244.0706100463867,20.0,4999.069361833379,3.0514784e-06,1.0,1331718,0.1427002,0.08452779,-0.03907701,171,[ 0.016  0.526 -3.034 -2.502 -0.798],20,,1.0,0.05,-0.03907701,0.6204872,0.05,,1.0,1.0,10.0,-0.14007568,3420
0.016023636,,20.0,-2.4414063e-05,500.0,0.0039448184,0.05,2259.3137242794037,20.0,4999.076239106571,-2.441369e-05,1.0,1341718,0.09857178,0.06121746,-0.029593544,172,[ 0.016  0.526 -3.034 -2.502 -0.798],20,,1.0,0.05,-0.029593544,0.6204872,0.05,,1.0,1.0,10.0,-0.10797119,3440
0.014536858,,20.0,-6.1035157e-06,500.0,0.008867749,0.05,2274.564483165741,20.0,4999.107402640062,-6.1020255e-06,1.0,1351718,0.12976074,0.09178432,-0.05917779,173,[ 0.016  0.526 -3.034 -2.502 -0.798],20,,1.0,0.05,-0.05917779,0.6204872,0.05,,1.0,1.0,10.0,-0.21606445,3460
9.994951,0.21020931,19.045885,4.8828126e-05,485.65,170.7794,0.046959348,2289.089081764221,19.037775,4855.266632637208,2.4862976,0.49589887,1361431,5.692749,24.45068,-29.187473,174,[ 0.016  0.526 -3.034 -2.502 -0.798],20,,1.3220793,0.066103965,-27.429745,0.62056077,0.024794944,0.010510465,1.050543,0.93918705,10.0,-106.57776,3480
9.989378,0.28459185,18.661757,-2.746582e-05,430.7,92316.66,0.053137522,2302.5607903003693,18.856201,4304.7091582085495,14.728794,0.6564678,1370045,114.83618,298.157,-237.85718,175,[ 0.019  0.536 -3.036 -2.506 -0.798],20,,1.8595868,0.09297934,-230.23625,0.6137692,0.03282339,0.014229592,1.060659,1.0627505,10.0,-868.5315,3500
0.015156746,,20.0,,500.0,0.009665467,0.05,2318.4005954265594,20.0,4999.167170458034,1.8626451e-09,1.0,1380045,0.097595215,0.095823765,-0.0531208,176,[ 0.016  0.537 -3.037 -2.499 -0.805],20,,1.0,0.05,-0.0531208,0.6137692,0.05,,1.0,1.0,10.0,-0.19396973,3520
9.994499,0.23418586,18.930687,1.8310548e-05,493.2,2.6427555,0.049267586,2333.5771090984344,18.602251,4930.63785052173,0.63305473,0.33487797,1389909,1.0796509,4.2687006,-5.0945973,177,[ 0.016  0.537 -3.037 -2.499 -0.805],20,,1.2935753,0.064678766,-4.6494956,0.6164547,0.016743898,0.011709292,1.0751387,0.98535174,10.0,-18.602905,3540
0.012113571,,20.0,-7.93457e-05,500.0,0.0075476835,0.05,2349.0443987846375,20.0,4999.178573774449,-7.9343794e-05,1.0,1399909,0.10864258,0.08467762,-0.03810635,178,[ 0.023  0.539 -3.037 -2.499 -0.802],20,,1.0,0.05,-0.03810635,0.6164547,0.05,,1.0,1.0,10.0,-0.13885498,3560
0.01656723,,20.0,-1.2207031e-05,500.0,0.003780342,0.05,2364.305390357971,20.0,4999.189177279321,-1.2206845e-05,1.0,1409909,0.07733154,0.05992766,-0.04101451,179,[ 0.023  0.539 -3.037 -2.499 -0.802],20,,1.0,0.05,-0.04101451,0.6164547,0.05,,1.0,1.0,10.0,-0.14971924,3580
9.992235,0.21560945,19.259129,3.0517579e-06,450.25,92323.95,0.054964684,2378.301209926605,19.205662,4500.745065008502,10.200008,0.7049311,1418914,97.93286,293.49838,-242.4834,180,[ 0.023  0.539 -3.037 -2.499 -0.802],20,,1.7183852,0.08591926,-237.24707,0.6146244,0.035246555,0.010780472,1.0413595,1.0992937,10.0,-885.42413,3600
9.994577,0.25165892,18.8943,3.0517579e-06,476.85,14161.009,0.052015044,2393.2428619861603,19.1506,4767.20020704997,9.862755,0.60883296,1428451,34.631714,150.36188,-179.492,181,[ 0.026  0.541 -3.039 -2.489 -0.804],20,,1.6214962,0.08107481,-173.56662,0.60960376,0.030441647,0.012582947,1.0443537,1.0403008,10.0,-655.4121,3620
9.994613,0.05969547,19.93081,-7.019043e-05,475.05,49068.785,0.0506572,2408.051534175873,19.940098,4749.21261276254,0.8315277,0.9160883,1437952,49.762207,216.47212,-258.41013,182,[ 0.023  0.535 -3.048 -2.484 -0.809],20,,1.1271682,0.05635841,-257.96637,0.6092363,0.045804415,0.0029847734,1.0030041,1.0131441,9.999999,-943.5801,3640
0.015018463,,20.0,4.272461e-05,500.0,0.010251751,0.05,2423.8200340270996,20.0,4999.1993112455675,4.2726286e-05,1.0,1447952,0.122924805,0.0986872,-0.07567698,183,[ 0.022  0.534 -3.048 -2.48  -0.81 ],20,,1.0,0.05,-0.07567698,0.6092363,0.05,,1.0,1.0,10.0,-0.27648926,3660
9.992132,0.27994394,18.609562,3.6621095e-05,472.7,17540.744,0.051207464,2438.1074295043945,19.492973,4725.133070802918,4.4237666,0.58600354,1457406,34.028076,145.75664,-173.9783,184,[ 0.022  0.534 -3.048 -2.48  -0.81 ],20,,2.077184,0.1038592,-171.8027,0.6081987,0.029300177,0.0139972,1.0260108,1.0241493,10.0,-635.27905,3680
0.015626907,,20.0,-3.0517579e-06,500.0,0.013367183,0.05,2453.755182504654,20.0,4999.146892836131,-3.0524097e-06,1.0,1467406,0.11578369,0.112689056,-0.09698445,185,[ 0.019  0.538 -3.053 -2.478 -0.811],20,,1.0,0.05,-0.09698445,0.6081987,0.05,,1.0,1.0,10.0,-0.35412598,3700
0.0151491165,,20.0,2.746582e-05,500.0,0.012380166,0.05,2468.8648357391357,20.0,4999.203550718163,2.7465634e-05,1.0,1477406,0.11279297,0.10844887,-0.06578015,186,[ 0.019  0.538 -3.053 -2.478 -0.811],20,,1.0,0.05,-0.06578015,0.6081987,0.05,,1.0,1.0,10.0,-0.24029541,3720
0.016505241,,20.0,6.1035157e-06,500.0,0.00807448,0.05,2484.2005751132965,20.0,4999.207598773124,6.105751e-06,1.0,1487406,0.07861328,0.08758286,-0.06474845,187,[ 0.019  0.538 -3.053 -2.478 -0.811],20,,1.0,0.05,-0.06474845,0.6081987,0.05,,1.0,1.0,10.0,-0.2364502,3740
0.01316452,,20.0,-4.8828126e-05,500.0,0.0063806544,0.05,2499.4458425045013,20.0,4999.2451316049155,-4.8828777e-05,1.0,1497406,0.10217285,0.07785642,-0.047954496,188,[ 0.019  0.538 -3.053 -2.478 -0.811],20,,1.0,0.05,-0.047954496,0.6081987,0.05,,1.0,1.0,10.0,-0.17492676,3760
9.992481,0.21200986,19.198957,-2.1362304e-05,475.95,1560.7112,0.051896326,2513.9638528823853,19.070032,4757.705995077251,3.0398493,0.72276115,1506925,12.173889,48.742863,-58.009842,189,[ 0.019  0.538 -3.053 -2.478 -0.811],20,,1.4915328,0.07457664,-56.367584,0.60206735,0.036138058,0.010600493,1.0487659,1.0379267,10.0,-211.8219,3780
9.992441,0.22900516,19.079685,-3.967285e-05,451.85,65671.06,0.05213535,2528.2335724830627,19.418716,4516.786109726489,8.885697,0.8235469,1515962,84.59979,257.8216,-248.87318,190,[ 0.018  0.533 -3.057 -2.468 -0.817],20,,1.6432635,0.08216318,-243.68488,0.59859264,0.041177344,0.011450258,1.0299342,1.042707,10.0,-908.75616,3800
0.014891624,,20.0,-7.93457e-05,500.0,0.0032558872,0.05,2543.6755805015564,20.0,4999.2231160148385,-7.934496e-05,1.0,1525962,0.057739258,0.05561558,-0.03228947,191,[ 0.017  0.535 -3.066 -2.478 -0.82 ],20,,1.0,0.05,-0.03228947,0.59859264,0.05,,1.0,1.0,10.0,-0.117614746,3820
0.017552376,,20.0,6.1035157e-06,500.0,0.003326856,0.05,2558.8431808948517,20.0,4999.231693848117,6.1048195e-06,1.0,1535962,0.072753906,0.056218438,-0.031201113,192,[ 0.017  0.535 -3.066 -2.478 -0.82 ],20,,1.0,0.05,-0.031201113,0.59859264,0.05,,1.0,1.0,10.0,-0.11395264,3840
0.012056351,,20.0,-6.1035156e-05,500.0,0.0051115244,0.05,2574.1821110248566,20.0,4999.169710820923,-6.1035156e-05,1.0,1545962,0.08227539,0.06968464,-0.058196384,193,[ 0.017  0.535 -3.066 -2.478 -0.82 ],20,,1.0,0.05,-0.058196384,0.59859264,0.05,,1.0,1.0,10.0,-0.21228027,3860
0.0141124725,,20.0,-5.7983398e-05,500.0,0.007105777,0.05,2589.356642961502,20.0,4999.153250500945,-5.7983678e-05,1.0,1555962,0.099365234,0.08216135,-0.05139026,194,[ 0.017  0.535 -3.066 -2.478 -0.82 ],20,,1.0,0.05,-0.05139026,0.59859264,0.05,,1.0,1.0,10.0,-0.18743896,3880
0.013307571,,20.0,-3.3569337e-05,500.0,0.0080873445,0.05,2604.575565814972,20.0,4999.183800237231,-3.3569057e-05,1.0,1565962,0.0970459,0.087652594,-0.056313533,195,[ 0.017  0.535 -3.066 -2.478 -0.82 ],20,,1.0,0.05,-0.056313533,0.59859264,0.05,,1.0,1.0,10.0,-0.20550537,3900
0.014707565,,20.0,4.272461e-05,500.0,0.0063117705,0.05,2619.758237838745,20.0,4999.240248109019,4.2724423e-05,1.0,1575962,0.09857178,0.07743502,-0.051072255,196,[ 0.017  0.535 -3.066 -2.478 -0.82 ],20,,1.0,0.05,-0.051072255,0.59859264,0.05,,1.0,1.0,10.0,-0.18664551,3920
9.994905,,20.0,6.1035157e-06,499.8,0.009524791,0.05,2634.7922401428223,20.0,4996.720112004673,6.105751e-06,1.0,1585958,0.14337158,0.09512387,-0.0732899,197,[ 0.017  0.535 -3.066 -2.478 -0.82 ],20,,1.0,0.05,-0.0732899,0.59859264,0.05,,1.0,1.0,10.0,-0.26763916,3940
0.013864517,,20.0,1.8310548e-05,500.0,0.0026328822,0.05,2649.8484523296356,20.0,4999.22581100217,1.830794e-05,1.0,1595958,0.0793457,0.05001238,-0.024787,198,[ 0.017  0.535 -3.066 -2.478 -0.82 ],20,,1.0,0.05,-0.024787,0.59859264,0.05,,1.0,1.0,10.0,-0.09057617,3960
9.994862,0.31483275,18.541037,3.6621095e-05,477.25,11563.145,0.056117006,2664.453105688095,18.745161,4771.26748356568,12.414387,0.42096403,1605503,31.902954,138.64034,-165.49956,199,[ 0.017  0.535 -3.066 -2.478 -0.82 ],20,,1.6139587,0.08069794,-158.5349,0.5963187,0.021048201,0.015741639,1.066942,1.1223401,10.0,-604.31903,3980
0.01511097,,20.0,1.8310548e-05,500.0,0.0034170116,0.05,2680.2091069221497,20.0,4999.233674032531,1.8310035e-05,1.0,1615503,0.06488037,0.05697509,-0.034448363,200,[ 0.015  0.547 -3.075 -2.478 -0.823],20,,1.0,0.05,-0.034448363,0.5963187,0.05,,1.0,1.0,10.0,-0.12585449,4000
0.014350891,,20.0,8.239746e-05,500.0,0.0047573308,0.05,2695.6546387672424,20.0,4999.177075649931,8.239597e-05,1.0,1625503,0.06903076,0.06722696,-0.047288384,201,[ 0.015  0.547 -3.075 -2.478 -0.823],20,,1.0,0.05,-0.047288384,0.5963187,0.05,,1.0,1.0,10.0,-0.17297363,4020
9.99461,0.16759822,19.42044,-6.1035157e-06,491.55,23.821926,0.048508804,2710.806179046631,19.3039,4914.169625591794,0.37427723,0.7196363,1635334,1.5831909,6.4822364,-7.737858,202,[ 0.015  0.547 -3.075 -2.478 -0.823],20,,1.3364995,0.06682497,-7.5018525,0.5946816,0.035981815,0.00837991,1.0360601,0.9701761,10.0,-28.254639,4040
9.992729,0.031423155,19.980461,-1.8310548e-05,471.45,49120.992,0.050243665,2725.363059282303,19.972244,4712.7794427580075,0.38211727,0.91297084,1644763,50.11792,216.39363,-258.30994,203,[ 0.013  0.54  -3.075 -2.479 -0.824],20,,1.0491744,0.052458722,-258.10724,0.5940592,0.04564854,0.0015711581,1.0013897,1.0048732,10.0,-943.2145,4060
0.01183033,,20.0,4.5776367e-05,500.0,0.0056403354,0.05,2741.0653772354126,20.0,4999.179104907321,4.57766e-05,1.0,1654763,0.103149414,0.07320054,-0.03565782,204,[ 0.014  0.539 -3.081 -2.478 -0.825],20,,1.0,0.05,-0.03565782,0.5940592,0.05,,1.0,1.0,10.0,-0.1303711,4080
9.994696,0.153638,19.573519,1.8310548e-05,475.1,42267.89,0.05204178,2755.4362483024597,19.633747,4749.734384422603,5.5224648,0.72469336,1664265,49.27362,214.2981,-255.81483,205,[ 0.014  0.539 -3.081 -2.478 -0.825],20,,1.2912619,0.064563096,-252.66736,0.5902099,0.03623467,0.0076819,1.0186542,1.0408356,10.0,-934.1037,4100
9.995115,0.10985853,19.777521,,475.05,49133.305,0.05178994,2770.429411649704,19.865545,4749.333444046313,1.9992371,0.87513053,1673766,49.740723,216.47995,-258.41937,206,[ 0.017  0.539 -3.09  -2.479 -0.829],20,,1.2828034,0.06414017,-257.29318,0.58985984,0.043756526,0.0054929266,1.0067682,1.0357988,10.0,-943.61414,4120
0.017377853,,20.0,-1.5258789e-05,500.0,0.0065945904,0.05,2785.964979171753,20.0,4999.165449061788,-1.525972e-05,1.0,1683766,0.109558105,0.07915087,-0.04984317,207,[ 0.016  0.536 -3.09  -2.471 -0.829],20,,1.0,0.05,-0.04984317,0.58985984,0.05,,1.0,1.0,10.0,-0.1819458,4140
0.010757446,,20.0,3.0517578e-05,500.0,0.004994608,0.05,2801.3150448799133,20.0,4999.262550569273,3.0517578e-05,1.0,1693766,0.09222412,0.06888307,-0.032430336,208,[ 0.016  0.536 -3.09  -2.471 -0.829],20,,1.0,0.05,-0.032430336,0.58985984,0.05,,1.0,1.0,10.0,-0.11853027,4160
0.012384415,,20.0,-3.0517579e-06,500.0,0.0042362968,0.05,2816.400707244873,20.0,4999.271637644975,-3.051944e-06,1.0,1703766,0.08300781,0.0634388,-0.041490093,209,[ 0.016  0.536 -3.09  -2.471 -0.829],20,,1.0,0.05,-0.041490093,0.58985984,0.05,,1.0,1.0,10.0,-0.15148926,4180
0.012379646,,20.0,3.967285e-05,500.0,0.005321735,0.05,2831.851851940155,20.0,4999.227721657015,3.9672013e-05,1.0,1713766,0.09472656,0.07110308,-0.048551317,210,[ 0.016  0.536 -3.09  -2.471 -0.829],20,,1.0,0.05,-0.048551317,0.58985984,0.05,,1.0,1.0,10.0,-0.1774292,4200
9.994984,0.24361013,18.663961,-7.019043e-05,498.1,0.08638742,0.045525774,2846.9008688926697,18.965708,4979.744813419724,0.08664276,0.33797646,1723728,0.24658203,0.7079183,-0.8406258,211,[ 0.016  0.536 -3.09  -2.471 -0.829],20,,1.2732929,0.063664645,-0.77652836,0.58937633,0.016898824,0.012180506,1.0545349,0.9105155,10.0,-3.069275,4220
9.994879,0.17711803,19.455801,-9.765625e-05,475.05,48114.766,0.052951466,2861.387513399124,19.68418,4749.276721890847,3.784277,0.6815085,1733229,49.770386,216.47124,-258.40912,212,[ 0.022  0.536 -3.09  -2.471 -0.83 ],20,,1.3606315,0.06803157,-256.68948,0.5859985,0.034075424,0.008855902,1.0160444,1.0590293,10.0,-943.5763,4240
0.015834808,,20.0,-2.4414063e-05,500.0,0.0043740943,0.05,2876.964716911316,20.0,4999.221850920707,-2.4412526e-05,1.0,1743229,0.08306885,0.06446231,-0.042714946,213,[ 0.02   0.535 -3.09  -2.47  -0.833],20,,1.0,0.05,-0.042714946,0.5859985,0.05,,1.0,1.0,10.0,-0.15588379,4260
9.99485,0.18345924,19.444551,-3.967285e-05,475.05,49520.977,0.05427318,2891.4643893241882,19.6291,4749.271530825799,4.423664,0.8615497,1752730,49.73242,216.4768,-258.4157,214,[ 0.02   0.535 -3.09  -2.47  -0.833],20,,1.5711201,0.07855601,-256.422,0.5867512,0.043077484,0.009172962,1.0188954,1.0854638,10.0,-943.6006,4280
9.994999,0.24353024,18.767538,-4.5776367e-05,497.1,0.16489643,0.04751595,2906.960158586502,18.97691,4969.750065406757,0.17318434,0.29782078,1762672,0.35845947,1.1542023,-1.3734641,215,[ 0.017  0.533 -3.079 -2.463 -0.832],20,,1.3487334,0.06743667,-1.2367702,0.58555526,0.014891039,0.012176512,1.0539124,0.950319,10.0,-5.0150146,4300
0.011405945,,20.0,-9.155274e-06,500.0,0.0026009239,0.05,2922.2975556850433,20.0,4999.249943116639,-9.154435e-06,1.0,1772672,0.055236816,0.049707923,-0.03410809,216,[ 0.023  0.534 -3.079 -2.463 -0.833],20,,1.0,0.05,-0.03410809,0.58555526,0.05,,1.0,1.0,10.0,-0.12451172,4320
9.992392,0.20558365,19.2832,-9.460449e-05,461.85,49408.086,0.053314693,2936.3955545425415,19.60883,4616.736403083623,4.6752768,0.8020382,1781909,54.140198,216.31622,-257.2119,217,[ 0.023  0.534 -3.079 -2.463 -0.833],20,,1.6512312,0.08256156,-255.08937,0.58548915,0.040101912,0.010279181,1.0199487,1.066294,10.0,-939.2047,4340
0.01668644,,20.0,-5.7983398e-05,500.0,0.0059669763,0.05,2951.892364025116,20.0,4999.273369272749,-5.7983212e-05,1.0,1791909,0.09503174,0.075290285,-0.04045854,218,[ 0.02   0.528 -3.076 -2.457 -0.833],20,,1.0,0.05,-0.04045854,0.58548915,0.05,,1.0,1.0,10.0,-0.14752197,4360
9.992552,0.22340828,19.177143,2.4414063e-05,452.45,60437.137,0.053926278,2965.7181305885315,19.246155,4522.809468138994,11.889945,0.744784,1800958,80.24518,246.5233,-244.62149,219,[ 0.02   0.528 -3.076 -2.457 -0.833],20,,1.6175768,0.08087885,-237.47629,0.58754534,0.0372392,0.011170414,1.0391686,1.0785253,10.0,-893.23145,4380
9.994547,0.09777053,19.830053,-7.93457e-05,475.1,48171.21,0.05280576,2980.681009054184,19.777014,4749.698471459184,3.0138826,0.8958102,1810460,49.296936,214.28922,-255.8043,220,[ 0.015  0.528 -3.084 -2.46  -0.831],20,,1.2666072,0.06333036,-254.2284,0.5852608,0.04479051,0.0048885257,1.011275,1.0561152,10.0,-934.06494,4400
9.994814,0.041668523,19.965641,-3.3569337e-05,475.05,49236.934,0.050223142,2995.7363328933716,19.978495,4749.260859959949,0.28588104,0.91750705,1819961,49.7583,216.47719,-258.41614,221,[ 0.015  0.525 -3.081 -2.461 -0.834],20,,1.0781511,0.053907555,-258.26926,0.58447254,0.045875352,0.002083426,1.0010765,1.0044628,10.0,-943.6022,4420
