MeanEntropy,EpisodesSoFar,MinIW,StdIW,InitialReturnStd,Iteration,TimeElapsed,EpThisIter,InitialReturnMax,ReturnStepMaxmin,EpLenMean,Weights,EpRewMean,Bound,MaxIW,ReturnStepMax,EmpiricalD2,InitialReturnMin,InitialBound,StdD2w0t,MinD2w0t,MaxD2w0t,MeanIW,TimestepsSoFar,ReturnMeanIW,MeanD2w0t,InitialReturnMean,J_sample_variance
0.14799678,16400,0.8750365,0.044712182,139.06319,164,8845.501391887665,100,19.949646,9.998032,490.02,[ 0.015  0.351 -2.625 -1.808 -1.269],4899.594711513203,-141.49162,1.1938436,9.999016,1.00435,-973.44226,-141.54733,0.1401946,,1.0090522,1.0023549,7047491,-19.800602,0.98231554,-2.8686523e-05,19359.68
0.14799678,16500,1.0,,0.056249358,165,8882.82846236229,100,0.061645508,0.017461777,500.0,[ 0.015  0.349 -2.625 -1.805 -1.271],4999.600033243053,-0.26810694,1.0,0.018007278,1.0,-0.1593628,-0.26810694,,1.0,1.0,1.0,7097491,-0.049012765,1.0,-3.234863e-05,0.0031947608
0.14799678,16600,1.0,,0.06750779,166,8919.612971544266,100,0.08068848,0.017749786,500.0,[ 0.015  0.349 -2.625 -1.805 -1.271],4999.582569184363,-0.28376788,1.0,0.01832676,1.0,-0.24780273,-0.28376788,,1.0,1.0,1.0,7147491,-0.060786612,1.0,1.7089844e-05,0.004604289
0.14799678,16700,1.0,,0.06246933,167,8956.430154323578,100,0.068847656,0.018120766,500.0,[ 0.015  0.349 -2.625 -1.805 -1.271],4999.590147865913,-0.28018507,1.0,0.018691063,1.0,-0.20135498,-0.28018507,,1.0,1.0,1.0,7197491,-0.05277133,1.0,-2.0751953e-05,0.0039426587
0.14799678,16800,1.0,,0.04813351,168,8993.176489114761,100,0.06536865,0.017154694,500.0,[ 0.015  0.349 -2.625 -1.805 -1.271],4999.602276299994,-0.26606655,1.0,0.01769638,1.0,-0.17999268,-0.26606655,,1.0,1.0,1.0,7247491,-0.050755076,1.0,-5.1879884e-05,0.0023413354
0.14799678,16900,1.0,,0.05546241,169,9030.190427780151,100,0.07714844,0.017910004,500.0,[ 0.015  0.349 -2.625 -1.805 -1.271],4999.59407284345,-0.28393567,1.0,0.018465996,1.0,-0.16394043,-0.28393567,,1.0,1.0,1.0,7297491,-0.05926032,1.0,-2.5634765e-05,0.0031076754
0.14799678,17000,1.0,,0.061707366,170,9066.979187011719,100,0.08306885,0.015491486,500.0,[ 0.015  0.349 -2.625 -1.805 -1.271],4999.5788022156285,-0.25629652,1.0,0.016082764,1.0,-0.13946533,-0.25629652,,1.0,1.0,1.0,7347491,-0.060617864,1.0,-4.272461e-06,0.0038469092
0.14799678,17100,1.0,,0.059107885,171,9103.92569899559,100,0.08355713,0.017084122,500.0,[ 0.015  0.349 -2.625 -1.805 -1.271],4999.580433457208,-0.27881637,1.0,0.017666817,1.0,-0.13726807,-0.27881637,,1.0,1.0,1.0,7397491,-0.0638646,1.0,9.58252e-05,0.0035284164
0.14154059,17200,0.49466512,0.17935626,167.74448,172,9139.64305138588,100,29.578552,9.997679,485.06,[ 0.015  0.349 -2.625 -1.805 -1.271],4849.914935119379,-150.6051,1.8683504,9.998839,1.0667698,-953.8358,-151.15427,0.17724732,,1.0789486,0.9970817,7445997,-28.512018,1.00382,7.019043e-05,26560.398
0.14154059,17300,1.0,,0.13801394,173,9177.696158409119,100,0.077819824,9.998535,499.84,[ 0.014  0.343 -2.623 -1.793 -1.277],4997.906893058793,-121.70841,1.0,9.999268,1.0,-1.2452393,-121.70841,0.017885733,,1.0,1.0,7495981,-0.047544997,0.99968,1.586914e-05,0.019239362
0.14154059,17400,1.0,,0.05874257,174,9214.544127702713,100,0.070129395,0.016633034,500.0,[ 0.014  0.343 -2.623 -1.793 -1.277],4999.608711990587,-0.26583695,1.0,0.017167091,1.0,-0.20080566,-0.26583695,,1.0,1.0,1.0,7545981,-0.056965344,1.0,-1.0375977e-05,0.0034839842
0.14154059,17500,1.0,,0.049018856,175,9251.307040929794,100,0.05895996,0.018875122,500.0,[ 0.014  0.343 -2.623 -1.793 -1.277],4999.610026650757,-0.2849141,1.0,0.019399643,1.0,-0.24182129,-0.2849141,,1.0,1.0,1.0,7595981,-0.048879065,1.0,5.126953e-05,0.002426458
0.1336015,17600,0.38755608,0.20686233,98.83375,176,9287.915336608887,100,10.00769,9.998495,495.01,[ 0.014  0.343 -2.623 -1.793 -1.277],4949.60278197221,-131.16196,2.0131772,9.999248,1.0678291,-983.3833,-131.63213,0.10464669,,1.0774344,0.9984656,7645482,-9.086806,1.023785,-3.3569337e-05,8189.6807
0.1336015,17700,1.0,,0.050143834,177,9325.252846240997,100,0.07147217,0.018342018,500.0,[ 0.013  0.34  -2.623 -1.789 -1.285],4999.611199124861,-0.28083533,1.0,0.01886177,1.0,-0.18847656,-0.28083533,,1.0,1.0,1.0,7695482,-0.05134458,1.0,7.93457e-06,0.002539663
0.1336015,17800,1.0,,0.05820685,178,9362.16965341568,100,0.07354736,0.015934944,500.0,[ 0.013  0.34  -2.623 -1.789 -1.285],4999.609879830022,-0.2596733,1.0,0.016453743,1.0,-0.16864014,-0.2596733,,1.0,1.0,1.0,7745482,-0.059480973,1.0,7.873535e-05,0.0034216533
0.1336015,17900,1.0,,0.053614102,179,9398.914117097855,100,0.082458496,0.017084122,500.0,[ 0.013  0.34  -2.623 -1.789 -1.285],4999.597954661328,-0.27572948,1.0,0.017635345,1.0,-0.13598633,-0.27572948,,1.0,1.0,1.0,7795482,-0.061160624,1.0,1.2817382e-05,0.0029040196
0.13100025,18000,0.7855411,0.06419936,98.83417,180,9435.60751748085,100,10.000244,9.998552,495.01,[ 0.013  0.34  -2.623 -1.789 -1.285],4949.615017835162,-131.58113,1.254818,9.999276,1.0079731,-983.38745,-131.6312,0.09982862,,1.0145354,1.0087546,7844983,-9.872938,0.993987,-5.859375e-05,9675.386
0.12746078,18100,0.55361074,0.16927691,138.36737,181,9471.955857515335,100,19.840698,9.998117,490.03,[ 0.013  0.339 -2.623 -1.789 -1.288],4899.714034714614,-141.00768,1.7297597,9.999059,1.0476893,-973.5492,-141.44516,0.14384168,,1.0557972,1.0225488,7893986,-19.065893,1.0036308,-1.15966795e-05,17966.098
0.12746078,18200,1.0,,0.055226706,182,9509.845968008041,100,0.069885254,0.018663406,500.0,[ 0.013  0.335 -2.617 -1.775 -1.291],4999.624182192581,-0.29228854,1.0,0.019161224,1.0,-0.14764404,-0.29228854,,1.0,1.0,1.0,7943986,-0.059154347,1.0,5.5541994e-05,0.003080521
0.12746078,18300,1.0,,0.047672972,183,9546.458337306976,100,0.057617188,0.015506744,500.0,[ 0.013  0.335 -2.617 -1.775 -1.291],4999.631155906621,-0.24370787,1.0,0.015986443,1.0,-0.23284912,-0.24370787,,1.0,1.0,1.0,7993986,-0.04920118,1.0,2.1972657e-05,0.0022947954
0.12746078,18400,1.0,,0.05618289,184,9583.34367108345,100,0.07489014,0.017079353,500.0,[ 0.013  0.335 -2.617 -1.775 -1.291],4999.610336163708,-0.27238795,1.0,0.017603874,1.0,-0.21954346,-0.27238795,,1.0,1.0,1.0,8043986,-0.058202,1.0,3.6621093e-06,0.0031878452
0.12746078,18500,1.0,,0.051890448,185,9620.01631784439,100,0.07244873,0.015132904,500.0,[ 0.013  0.335 -2.617 -1.775 -1.291],4999.604369401209,-0.24859485,1.0,0.015665054,1.0,-0.13909912,-0.24859485,,1.0,1.0,1.0,8093986,-0.057998475,1.0,-9.155274e-06,0.0027205388
0.12746078,18600,1.0,,0.055729255,186,9656.934729099274,100,0.07348633,0.0171175,500.0,[ 0.013  0.335 -2.617 -1.775 -1.291],4999.597107019233,-0.27295047,1.0,0.017671585,1.0,-0.19519043,-0.27295047,,1.0,1.0,1.0,8143986,-0.057940677,1.0,-5.5541994e-05,0.0031376267
0.12746078,18700,1.0,,0.07127118,187,9693.743862390518,100,0.08325195,0.019270897,500.0,[ 0.013  0.335 -2.617 -1.775 -1.291],4999.596577403993,-0.3060125,1.0,0.019831657,1.0,-0.22894287,-0.3060125,,1.0,1.0,1.0,8193986,-0.06472118,1.0,-4.4555665e-05,0.0051299245
0.12746078,18800,1.0,,0.05959152,188,9730.604028463364,100,0.07788086,0.017184258,500.0,[ 0.013  0.335 -2.617 -1.775 -1.291],4999.591487329102,-0.27577534,1.0,0.017744064,1.0,-0.2019043,-0.27577534,,1.0,1.0,1.0,8243986,-0.059883695,1.0,-5.9814454e-05,0.0035868082
0.12746078,18900,1.0,,0.05820237,189,9767.255350589752,100,0.079711914,0.017083168,500.0,[ 0.013  0.335 -2.617 -1.775 -1.291],4999.588392625229,-0.27900267,1.0,0.017654419,1.0,-0.17004395,-0.27900267,,1.0,1.0,1.0,8293986,-0.06420174,1.0,-1.4648437e-05,0.0034224303
0.12746078,19000,1.0,,0.052423187,190,9803.822738409042,100,0.066711426,0.016472816,500.0,[ 0.013  0.335 -2.617 -1.775 -1.291],4999.620938224185,-0.25799707,1.0,0.016970634,1.0,-0.19824219,-0.25799707,,1.0,1.0,1.0,8343986,-0.05151572,1.0,6.7749024e-05,0.0027752598
0.12495773,19100,0.8004842,0.061296936,98.83358,191,9858.290896654129,100,10.012512,9.998541,495.01,[ 0.013  0.335 -2.617 -1.775 -1.291],4949.614890027974,-131.54701,1.352775,9.99927,1.008651,-983.38165,-131.63634,0.09987757,,1.0126525,1.0109638,8393487,-9.826496,0.99444705,-3.7841797e-05,9573.757
0.12495773,19200,1.0,,0.054845475,192,9932.869995355606,100,0.072387695,0.013843536,500.0,[ 0.013  0.333 -2.617 -1.772 -1.294],4999.603406249725,-0.2320392,1.0,0.014382362,1.0,-0.13806152,-0.2320392,,1.0,1.0,1.0,8443487,-0.057049315,1.0,-1.0375977e-05,0.003038051
0.12495773,19300,1.0,,0.06305764,193,10006.901867866516,100,0.07879639,0.017591476,500.0,[ 0.013  0.333 -2.617 -1.772 -1.294],4999.609323243891,-0.27949852,1.0,0.018123627,1.0,-0.24609375,-0.27949852,,1.0,1.0,1.0,8493487,-0.058988765,1.0,4.699707e-05,0.0040171593
0.12412561,19400,0.7975392,0.05425306,97.8398,194,10080.620159387589,100,9.916687,9.998112,494.96,[ 0.013  0.333 -2.617 -1.772 -1.294],4949.006645071143,-131.45201,1.2529035,9.999056,1.0051527,-973.4933,-131.5203,0.10016623,,1.0070692,1.001298,8542983,-9.760753,0.99252295,3.90625e-05,9469.661
0.12074793,19500,0.58815926,0.13008189,96.85642,195,10136.27647638321,100,9.821472,9.998405,495.03,[ 0.013  0.331 -2.616 -1.767 -1.295],4949.781286821283,-130.904,1.5977623,9.999203,1.0294294,-963.709,-131.44052,0.10104756,,1.03392,1.0055168,8592486,-9.054184,1.0048829,5.3100586e-05,8117.253
0.12074793,19600,1.0,,0.05558066,196,10191.278859615326,100,0.068603516,0.0163126,500.0,[ 0.013  0.334 -2.632 -1.776 -1.298],4999.604770053338,-0.26214623,1.0,0.016852379,1.0,-0.12634277,-0.26214623,,1.0,1.0,1.0,8642486,-0.057103712,1.0,-5.065918e-05,0.0031213937
0.12074793,19700,1.0,,0.06125646,197,10227.477628231049,100,0.08093262,0.018738747,500.0,[ 0.013  0.334 -2.632 -1.776 -1.298],4999.611990449247,-0.2955437,1.0,0.01926136,1.0,-0.2833252,-0.2955437,,1.0,1.0,1.0,8692486,-0.061191157,1.0,1.4038086e-05,0.003790704
0.12074793,19800,1.0,,98.834,198,10263.556555986404,100,10.002136,9.998545,495.01,[ 0.013  0.334 -2.632 -1.776 -1.298],4949.61770277792,-131.6324,1.0,9.999272,1.0,-983.3858,-131.6324,0.09939958,,1.0,1.0,8741987,-9.971478,0.99002,-2.746582e-05,9866.828
0.12074793,19900,1.0,,0.054043204,199,10299.530165672302,100,0.06866455,0.018241882,500.0,[ 0.013  0.334 -2.632 -1.776 -1.298],4999.610312178538,-0.28245404,1.0,0.018767357,1.0,-0.1696167,-0.28245404,,1.0,1.0,1.0,8791987,-0.054112043,1.0,-9.521484e-05,0.0029500693
0.120259054,20000,0.2501499,0.12104889,6.7240543,200,10346.932646512985,100,0.74731445,9.998541,497.6,[ 0.013  0.334 -2.632 -1.776 -1.298],4975.505322173871,-122.01811,1.3440937,9.99927,1.0366126,-66.901184,-122.374695,0.073537774,,1.2449303,0.9991165,8841747,-0.22520597,1.0115651,5.6152345e-05,3.4700515
0.120259054,20100,1.0,,0.060863137,201,10417.977070331573,100,0.07434082,0.017971992,500.0,[ 0.016  0.333 -2.633 -1.777 -1.299],4999.607635630824,-0.28471762,1.0,0.018497467,1.0,-0.18652344,-0.28471762,,1.0,1.0,1.0,8891747,-0.059659336,1.0,4.333496e-05,0.0037427896
0.120259054,20200,1.0,,0.055180836,202,10487.86451125145,100,0.061523438,0.019586563,500.0,[ 0.016  0.333 -2.633 -1.777 -1.299],4999.617947526154,-0.2986055,1.0,0.020098686,1.0,-0.19683838,-0.2986055,,1.0,1.0,1.0,8941747,-0.054065216,1.0,5.4931643e-06,0.0030749808
0.120259054,20300,1.0,,0.40370488,203,10546.82037115097,100,0.11401367,9.998558,499.54,[ 0.016  0.333 -2.633 -1.777 -1.299],4994.912291043103,-121.74116,1.0,9.999279,1.0,-3.980713,-121.74116,0.030318554,,1.0,1.0,8991701,-0.08015755,0.99908,3.3569337e-05,0.16462515
0.120259054,20400,1.0,,0.05755319,204,10584.191785812378,100,0.06506348,0.01679802,500.0,[ 0.016  0.333 -2.633 -1.777 -1.299],4999.615150810301,-0.26650342,1.0,0.01731968,1.0,-0.2164917,-0.26650342,,1.0,1.0,1.0,9041701,-0.055775266,1.0,3.0517578e-05,0.0033455326
0.120259054,20500,1.0,,0.06184958,205,10624.994796037674,100,0.08270264,0.015607834,500.0,[ 0.016  0.333 -2.633 -1.777 -1.299],4999.602199951088,-0.25824288,1.0,0.016140938,1.0,-0.1296997,-0.25824288,,1.0,1.0,1.0,9091701,-0.061856445,1.0,-4.699707e-05,0.0038641363
0.120259054,20600,1.0,,0.065538034,206,10663.871165037155,100,0.07385254,0.015886307,500.0,[ 0.016  0.333 -2.633 -1.777 -1.299],4999.60020082662,-0.26263022,1.0,0.016430855,1.0,-0.22650146,-0.26263022,,1.0,1.0,1.0,9141701,-0.062716365,1.0,-2.5024414e-05,0.004337595
0.120259054,20700,1.0,,0.05728204,207,10701.393101215363,100,0.07543945,0.016290665,500.0,[ 0.016  0.333 -2.633 -1.777 -1.299],4999.6176662699445,-0.26865923,1.0,0.016802788,1.0,-0.17126465,-0.26865923,,1.0,1.0,1.0,9191701,-0.064220086,1.0,-2.380371e-05,0.0033122848
0.120406486,20800,0.7388084,0.029476032,0.99831253,208,10739.885865926743,100,0.18481445,9.998489,499.09,[ 0.016  0.333 -2.633 -1.777 -1.299],4990.395627861252,-121.78991,1.0723785,9.999245,1.0017116,-9.91748,-121.8056,0.0426664,,1.0069435,0.9988152,9241610,-0.12187646,0.9989683,1.2207031e-05,0.5916536
0.120406486,20900,1.0,,0.05487918,209,10777.479278564453,100,0.0758667,0.01672554,500.0,[ 0.017  0.333 -2.633 -1.777 -1.299],4999.6062910517285,-0.26894128,1.0,0.017262459,1.0,-0.15771484,-0.26894128,,1.0,1.0,1.0,9291610,-0.058909323,1.0,7.5683594e-05,0.003041399
0.120406486,21000,1.0,,0.06074451,210,10827.929979085922,100,0.08026123,0.018641472,500.0,[ 0.017  0.333 -2.633 -1.777 -1.299],4999.604158660739,-0.29729947,1.0,0.019171715,1.0,-0.15576172,-0.29729947,,1.0,1.0,1.0,9341610,-0.06403766,1.0,9.765625e-06,0.003726995
0.120406486,21100,1.0,,0.05580477,211,10898.940492630005,100,0.07489014,0.017624855,500.0,[ 0.017  0.333 -2.633 -1.777 -1.299],4999.605901307497,-0.27357653,1.0,0.01816082,1.0,-0.22680664,-0.27357653,,1.0,1.0,1.0,9391610,-0.05261423,1.0,5.6152345e-05,0.0031449613
0.120406486,21200,1.0,,0.06256653,212,10942.352072000504,100,0.07501221,0.018845558,500.0,[ 0.017  0.333 -2.633 -1.777 -1.299],4999.6047659363385,-0.2927564,1.0,0.01938057,1.0,-0.18780518,-0.2927564,,1.0,1.0,1.0,9441610,-0.056953456,1.0,-3.7231446e-05,0.003953809
0.120406486,21300,1.0,,0.060789548,213,10979.897380113602,100,0.07611084,0.019569397,500.0,[ 0.017  0.333 -2.633 -1.777 -1.299],4999.6120511328745,-0.30067956,1.0,0.02009201,1.0,-0.24060059,-0.30067956,,1.0,1.0,1.0,9491610,-0.05622053,1.0,-2.6245118e-05,0.0037332678
0.120406486,21400,1.0,,0.051959872,214,11016.960925340652,100,0.068603516,0.016590118,500.0,[ 0.017  0.333 -2.633 -1.777 -1.299],4999.623225006203,-0.26084626,1.0,0.017086029,1.0,-0.18670654,-0.26084626,,1.0,1.0,1.0,9541610,-0.052960914,1.0,3.8452148e-05,0.0027269537
0.120406486,21500,1.0,,0.054801285,215,11054.506534576416,100,0.06744385,0.017777443,500.0,[ 0.017  0.333 -2.633 -1.777 -1.299],4999.59803863141,-0.2784777,1.0,0.018328667,1.0,-0.20800781,-0.2784777,,1.0,1.0,1.0,9591610,-0.055473223,1.0,9.155274e-06,0.0030338566
0.120406486,21600,1.0,,0.052656077,216,11091.390247106552,100,0.07672119,0.01680088,500.0,[ 0.017  0.333 -2.633 -1.777 -1.299],4999.617628534721,-0.2671747,1.0,0.01731968,1.0,-0.15429688,-0.2671747,,1.0,1.0,1.0,9641610,-0.056446534,1.0,6.1035157e-06,0.0028008579
0.120406486,21700,1.0,,0.056631334,217,11129.533012628555,100,0.06970215,0.015257835,500.0,[ 0.017  0.333 -2.633 -1.777 -1.299],4999.606836986151,-0.2499187,1.0,0.015791893,1.0,-0.17144775,-0.2499187,,1.0,1.0,1.0,9691610,-0.05777908,1.0,8.605957e-05,0.0032398228
0.118791424,21800,0.8528315,0.03889232,98.83383,218,11166.220291852951,100,10.009155,9.998529,495.01,[ 0.017  0.333 -2.633 -1.777 -1.299],4949.609745077336,-131.61281,1.1454846,9.999265,1.0034165,-983.38403,-131.63327,0.09957772,,1.0066345,1.0050044,9741111,-9.931968,0.9917286,7.3242186e-06,9787.288
0.118791424,21900,1.0,,0.057049844,219,11203.693892240524,100,0.070251465,0.015590668,500.0,[ 0.017  0.333 -2.633 -1.776 -1.3  ],4999.611228317206,-0.2504787,1.0,0.016116142,1.0,-0.15881348,-0.2504787,,1.0,1.0,1.0,9791111,-0.054393973,1.0,5.859375e-05,0.0032873773
0.11808317,22000,0.7173702,0.056250412,97.84161,220,11240.583538532257,100,9.899414,9.998568,495.02,[ 0.017  0.333 -2.633 -1.776 -1.3  ],4949.718599178453,-131.37943,1.2056596,9.999284,1.0074286,-973.51154,-131.52759,0.099694155,,1.011049,1.0012068,9840613,-9.673104,0.9937095,3.234863e-05,9294.118
0.115718536,22100,0.82194734,0.05741609,98.83449,221,11279.32078742981,100,10.002136,9.998568,495.01,[ 0.017  0.334 -2.644 -1.781 -1.301],4949.62077947772,-131.55363,1.2341611,9.999284,1.0080211,-983.39056,-131.62888,0.09983908,,1.0110278,1.0041369,9890114,-9.83901,0.9941061,4.8828124e-06,9613.291
0.115718536,22200,1.0,,0.044962782,222,11316.998468875885,100,0.06329346,0.015211105,500.0,[ 0.017  0.332 -2.644 -1.778 -1.303],4999.634873249481,-0.24055876,1.0,0.015680313,1.0,-0.14208984,-0.24055876,,1.0,1.0,1.0,9940114,-0.04977673,1.0,-5.432129e-05,0.0020410996
0.115718536,22300,1.0,,0.057753175,223,11354.268534183502,100,0.06286621,0.015688896,500.0,[ 0.017  0.332 -2.644 -1.778 -1.303],4999.612393418043,-0.25398168,1.0,0.016206741,1.0,-0.20263672,-0.25398168,,1.0,1.0,1.0,9990114,-0.05679461,1.0,6.958008e-05,0.0033677912
0.115718536,22400,1.0,,0.05419166,224,11391.281219482422,100,0.06695557,0.017079353,500.0,[ 0.017  0.332 -2.644 -1.778 -1.303],4999.62750561994,-0.27261886,1.0,0.017564774,1.0,-0.16229248,-0.27261886,,1.0,1.0,1.0,10040114,-0.058908653,1.0,-5.3710937e-05,0.0029659632
0.115718536,22500,1.0,,0.06284444,225,11428.753099679947,100,0.07507324,0.018797874,500.0,[ 0.017  0.332 -2.644 -1.778 -1.303],4999.629370796607,-0.29120326,1.0,0.019277573,1.0,-0.21722412,-0.29120326,,1.0,1.0,1.0,10090114,-0.05665346,1.0,-3.112793e-05,0.003988694
0.115718536,22600,1.0,,0.050939452,226,11466.275339126587,100,0.0758667,0.01731205,500.0,[ 0.017  0.332 -2.644 -1.778 -1.303],4999.620169247306,-0.27345356,1.0,0.017814636,1.0,-0.15808105,-0.27345356,,1.0,1.0,1.0,10140114,-0.05670328,1.0,2.8686523e-05,0.002622145
0.11390808,22700,0.17716712,0.18498181,101.51706,227,11524.29900765419,100,12.436218,9.998142,491.4,[ 0.017  0.332 -2.644 -1.778 -1.303],4913.421616303501,-132.40805,1.7509297,9.999071,1.079165,-980.9556,-134.04018,0.14241937,,1.344082,0.98557884,10189254,-10.414665,1.0192063,-6.7749024e-05,9919.717
0.11145127,22800,0.80192983,0.06516806,96.85794,228,11593.82286119461,100,9.810425,9.998552,495.03,[ 0.022  0.332 -2.645 -1.778 -1.305],4949.817420961219,-131.27443,1.3109398,9.999276,1.0076212,-963.7241,-131.43338,0.09961883,,1.0084629,0.99843967,10238757,-9.55939,0.99397135,7.141113e-05,9067.453
0.11061373,22900,0.91135085,0.025506018,98.83311,229,11665.235280036926,100,10.02002,9.99852,495.01,[ 0.022  0.332 -2.655 -1.776 -1.307],4949.609282354426,-131.62608,1.1917907,9.99926,1.0015451,-983.3769,-131.63995,0.099484354,,1.0050812,1.0014348,10288258,-9.952711,0.9908403,-5.7983398e-05,9814.392
0.11061373,23000,1.0,,0.05894631,230,11737.47233247757,100,0.08129883,0.016172409,500.0,[ 0.022  0.332 -2.655 -1.775 -1.308],4999.602860866227,-0.26413694,1.0,0.016714096,1.0,-0.17706299,-0.26413694,,1.0,1.0,1.0,10338258,-0.060776908,1.0,0.00012145996,0.003509759
0.11061373,23100,1.0,,0.0612944,231,11810.550154685974,100,0.07574463,0.017913818,500.0,[ 0.022  0.332 -2.655 -1.775 -1.308],4999.622946435294,-0.28189352,1.0,0.018404007,1.0,-0.16644287,-0.28189352,,1.0,1.0,1.0,10388258,-0.05797237,1.0,4.4555665e-05,0.003794847
0.11061373,23200,1.0,,0.056405477,232,11883.946978092194,100,0.076049805,0.01755619,500.0,[ 0.022  0.332 -2.655 -1.775 -1.308],4999.6155814550875,-0.28000003,1.0,0.018076897,1.0,-0.1807251,-0.28000003,,1.0,1.0,1.0,10438258,-0.06005884,1.0,-1.2207031e-05,0.0032132494
0.11061373,23300,1.0,,0.05899594,233,11957.0314245224,100,0.07714844,0.017424583,500.0,[ 0.022  0.332 -2.655 -1.775 -1.308],4999.609319026598,-0.27715793,1.0,0.017958641,1.0,-0.25268555,-0.27715793,,1.0,1.0,1.0,10488258,-0.058655556,1.0,1.4038086e-05,0.0035160522
0.11039028,23400,0.6996338,0.076551646,97.84219,234,12030.290766954422,100,9.897156,9.998606,495.02,[ 0.022  0.332 -2.655 -1.775 -1.308],4949.732854002709,-131.41353,1.4153177,9.999303,1.011753,-973.51733,-131.52428,0.09996129,,1.0183594,1.0070744,10537760,-9.672033,0.9960206,3.7841797e-05,9298.555
0.11039028,23500,1.0,,0.057429027,235,12105.365085840225,100,0.07739258,0.014410973,500.0,[ 0.021  0.331 -2.66  -1.78  -1.309],4999.614919908956,-0.24019319,1.0,0.014922142,1.0,-0.16473389,-0.24019319,,1.0,1.0,1.0,10587760,-0.05863582,1.0,5.126953e-05,0.0033300233
0.11039028,23600,1.0,,0.053639423,236,12178.717387914658,100,0.07067871,0.018408775,500.0,[ 0.021  0.331 -2.66  -1.78  -1.309],4999.624150891359,-0.28776795,1.0,0.018899918,1.0,-0.16766357,-0.28776795,,1.0,1.0,1.0,10637760,-0.057813052,1.0,-6.530762e-05,0.0029059907
0.11039028,23700,1.0,,0.054151095,237,12251.974639177322,100,0.0758667,0.018548965,500.0,[ 0.021  0.331 -2.66  -1.78  -1.309],4999.631416757025,-0.29100102,1.0,0.019028664,1.0,-0.15307617,-0.29100102,,1.0,1.0,1.0,10687760,-0.059479684,1.0,-5.3710937e-05,0.0029623546
0.105158,23800,0.5625874,0.12343023,138.36719,238,12324.03727221489,100,19.842224,9.99814,490.03,[ 0.021  0.331 -2.66  -1.78  -1.309],4899.718365769228,-141.25584,1.4367542,9.99907,1.0319439,-973.5476,-141.44803,0.14242227,,1.0389136,0.9847632,10736763,-19.377724,0.99636275,-7.93457e-06,18546.12
0.10451462,23900,0.9307429,0.022583658,98.8343,239,12397.563431501389,100,10.005676,9.998594,495.01,[ 0.02   0.328 -2.661 -1.779 -1.314],4949.6268935358,-131.62457,1.1019423,9.999297,1.0009155,-983.3886,-131.63232,0.099449515,,1.0020331,0.9995542,10786264,-9.956558,0.99050045,-1.586914e-05,9838.423
0.10168486,24000,0.62709403,0.11198386,96.85896,240,12470.736418247223,100,9.794312,9.998627,495.03,[ 0.02   0.327 -2.661 -1.779 -1.314],4949.8349166676435,-130.7952,1.5637722,9.999313,1.0257217,-963.73444,-131.42842,0.10077502,,1.0312315,0.99840593,10835767,-8.969071,1.0029817,1.4038086e-05,7987.7324
0.10168486,24100,1.0,,0.052242264,241,12545.75856590271,100,0.06512451,0.01454258,500.0,[ 0.02   0.329 -2.683 -1.787 -1.317],4999.6426193177385,-0.23766401,1.0,0.014997482,1.0,-0.17645264,-0.23766401,,1.0,1.0,1.0,10885767,-0.05518999,1.0,9.58252e-05,0.0027564706
0.10168486,24200,1.0,,0.047328424,242,12619.255530834198,100,0.06774902,0.015517235,500.0,[ 0.02   0.329 -2.683 -1.787 -1.317],4999.636250990868,-0.24742042,1.0,0.01599598,1.0,-0.17340088,-0.24742042,,1.0,1.0,1.0,10935767,-0.052797694,1.0,0.00012329101,0.0022635765
0.10168486,24300,1.0,,0.053845726,243,12693.037547111511,100,0.06915283,0.019011497,500.0,[ 0.02   0.329 -2.683 -1.787 -1.317],4999.63538626633,-0.29500958,1.0,0.019482613,1.0,-0.18261719,-0.29500958,,1.0,1.0,1.0,10985767,-0.057965063,1.0,-1.4038086e-05,0.0029280095
0.09824146,24400,0.6050643,0.1192612,97.84137,244,12765.827491760254,100,9.905518,9.998606,495.02,[ 0.02   0.329 -2.683 -1.787 -1.317],4949.728951884033,-131.07944,1.4442117,9.999303,1.0304779,-973.5092,-131.53053,0.10121735,,1.0342969,0.9987668,11035269,-9.229806,1.0052661,-5.493164e-05,8455.403
0.09824146,24500,1.0,,0.05008399,245,12840.714114665985,100,0.06378174,0.018884659,500.0,[ 0.021  0.331 -2.7   -1.795 -1.321],4999.636218733198,-0.29439065,1.0,0.019356728,1.0,-0.15759277,-0.29439065,,1.0,1.0,1.0,11085269,-0.058877766,1.0,2.8686523e-05,0.002534416
0.09824146,24600,1.0,,0.045637738,246,12914.217771530151,100,0.06274414,0.015696526,500.0,[ 0.021  0.331 -2.7   -1.795 -1.321],4999.639954811409,-0.25071386,1.0,0.016161919,1.0,-0.13623047,-0.25071386,,1.0,1.0,1.0,11135269,-0.054072134,1.0,-3.6621093e-06,0.002104029
0.09824146,24700,1.0,,0.05947571,247,12987.112021923065,100,0.07366943,0.015086174,500.0,[ 0.021  0.331 -2.7   -1.795 -1.321],4999.632485815855,-0.249239,1.0,0.0155620575,1.0,-0.20092773,-0.249239,,1.0,1.0,1.0,11185269,-0.05989579,1.0,7.873535e-05,0.0035730922
