ReturnStepMax,MaxD2w0t,MeanD2w0t,InitialReturnMax,InitialReturnMin,J_sample_variance,EpThisIter,MeanIW,MinD2w0t,StdIW,MinIW,TimestepsSoFar,MeanEntropy,Iteration,StdD2w0t,Bound,MaxIW,ReturnMeanIW,InitialReturnStd,EmpiricalD2,InitialReturnMean,Weights,EpRewMean,EpLenMean,TimeElapsed,InitialBound,EpisodesSoFar,ReturnStepMaxmin
10.0,1.0227932,0.9990156,9.934448,-973.49115,9140.994,100,1.0177109,,0.09631597,0.7284347,10702529,-0.1612578,243,0.10033016,-131.40868,1.4159751,-9.611143,97.83958,1.0172213,1.3427734e-05,[ 0.003  0.399 -2.071 -1.697 -1.577],4949.720677366645,495.02,15400.110473871231,-131.55386,24300,9.99852
10.0,1.0,1.0,0.08404541,-0.20306396,0.0045231483,100,1.0,1.0,,1.0,10752529,-0.1612578,244,,-121.72665,1.0,-0.056868847,0.066910565,1.0,5.6762696e-05,[ 0.002  0.398 -2.073 -1.699 -1.58 ],4999.643582974797,500.0,15465.698026657104,-121.72665,24400,0.015912056
10.0,1.0,1.0,0.09844971,-0.28479004,0.005219533,100,1.0,1.0,,1.0,10802529,-0.1612578,245,,-121.736694,1.0,-0.06691428,0.071887806,1.0,6.1035155e-07,[ 0.002  0.398 -2.073 -1.699 -1.58 ],4999.621118695895,500.0,15530.575177431107,-121.736694,24500,0.017316818
10.0,1.0,1.0,0.09075928,-0.20147705,0.0043198536,100,1.0,1.0,,1.0,10852529,-0.1612578,246,,-121.73435,1.0,-0.06457313,0.065415554,1.0,-2.3193359e-05,[ 0.002  0.398 -2.073 -1.699 -1.58 ],4999.623566832868,500.0,15595.080834627151,-121.73435,24600,0.018471718
10.0,1.0,1.0,0.104003906,-0.19415283,0.006031069,100,1.0,1.0,,1.0,10902529,-0.1612578,247,,-121.74133,1.0,-0.0715541,0.07726859,1.0,5.859375e-05,[ 0.002  0.398 -2.073 -1.699 -1.58 ],4999.620232622062,500.0,15660.430851221085,-121.74133,24700,0.015343666
10.0,1.0,1.0,0.094055176,-0.19268799,0.00563528,100,1.0,1.0,,1.0,10952529,-0.1612578,248,,-121.74473,1.0,-0.07495078,0.07469473,1.0,-1.6479493e-05,[ 0.002  0.398 -2.073 -1.699 -1.58 ],4999.618938978834,500.0,15725.189087629318,-121.74473,24800,0.015302658
10.0,1.0,1.0,0.08654785,-0.24743652,0.0060444227,100,1.0,1.0,,1.0,11002529,-0.1612578,249,,-121.7335,1.0,-0.06372067,0.07736344,1.0,-2.2583008e-05,[ 0.002  0.398 -2.073 -1.699 -1.58 ],4999.637257590017,500.0,15790.053456306458,-121.7335,24900,0.016444206
10.0,1.0,1.0,0.093688965,-0.17718506,0.0046968567,100,1.0,1.0,,1.0,11052529,-0.1612578,250,,-121.73708,1.0,-0.06730333,0.06819307,1.0,-4.0283205e-05,[ 0.002  0.398 -2.073 -1.699 -1.58 ],4999.617548962252,500.0,15854.902000665665,-121.73708,25000,0.016758919
10.0,1.0,1.0,0.09576416,-0.21038818,0.006170544,100,1.0,1.0,,1.0,11102529,-0.1612578,251,,-121.74321,1.0,-0.073433384,0.07816062,1.0,1.2207031e-06,[ 0.002  0.398 -2.073 -1.699 -1.58 ],4999.62236606467,500.0,15919.876200437546,-121.74321,25100,0.015544891
10.0,1.0028902,0.99131167,10.042114,-983.3645,9743.582,100,0.9981289,,0.03565701,0.8629647,11152030,-0.16228959,252,0.09953282,-131.6122,1.1486595,-9.926101,98.83188,1.0025547,-4.0283205e-05,[ 0.002  0.398 -2.073 -1.699 -1.58 ],4949.606441756824,495.01,15984.037733793259,-131.65811,25200,9.998455
10.0,1.0,1.0,0.089660645,-0.2506714,0.005911402,100,1.0,1.0,,1.0,11202030,-0.16228959,253,,-121.732704,1.0,-0.062926404,0.0765035,1.0,1.8310546e-06,[ 0.002  0.397 -2.073 -1.696 -1.581],4999.634783085834,500.0,16049.580910921097,-121.732704,25300,0.015812874
10.0,1.0,1.0,0.10473633,-0.3274536,0.0093195895,100,1.0,1.0,,1.0,11252030,-0.16228959,254,,-121.73978,1.0,-0.07000211,0.09604616,1.0,-4.5166016e-05,[ 0.002  0.397 -2.073 -1.696 -1.581],4999.601204431515,500.0,16114.310264825821,-121.73978,25400,0.018255234
10.0,1.0,1.0,0.09472656,-0.32537842,0.008141046,100,1.0,1.0,,1.0,11302030,-0.16228959,255,,-121.737305,1.0,-0.06752898,0.08977903,1.0,2.5634765e-05,[ 0.002  0.397 -2.073 -1.696 -1.581],4999.60606455955,500.0,16179.446135044098,-121.737305,25500,0.017006874
10.0,1.0,1.0,0.09918213,-0.22198486,0.0067435685,100,1.0,1.0,,1.0,11352030,-0.16228959,256,,-121.74073,1.0,-0.07094998,0.081706,1.0,6.469726e-05,[ 0.002  0.397 -2.073 -1.696 -1.581],4999.614192081004,500.0,16243.655148983002,-121.74073,25600,0.017147064
10.0,1.0475149,1.0063475,10.02655,-983.3806,9084.619,100,0.9906231,,0.13849758,0.62432754,11401531,-0.16760348,257,0.101506874,-131.4369,1.8487067,-9.569002,98.8335,1.033022,3.540039e-05,[ 0.002  0.397 -2.073 -1.696 -1.581],4949.613196083951,495.01,16308.006316661835,-131.64201,25700,9.998457
10.0,1.0,1.0,0.084228516,-0.14776611,0.0044222656,100,1.0,1.0,,1.0,11451531,-0.16760348,258,,-121.735146,1.0,-0.065369226,0.06616499,1.0,-6.652832e-05,[ 1.488e-03  3.950e-01 -2.073e+00 -1.693e+00 -1.587e+00],4999.643696027451,500.0,16373.102905988693,-121.735146,25800,0.015546799
10.0,1.0,1.0,0.0982666,-0.24291992,0.0065864637,100,1.0,1.0,,1.0,11501531,-0.16760348,259,,-121.74203,1.0,-0.07224857,0.080761164,1.0,2.2583008e-05,[ 1.488e-03  3.950e-01 -2.073e+00 -1.693e+00 -1.587e+00],4999.63503154576,500.0,16437.70530629158,-121.74203,25900,0.016819
10.0,1.0162014,0.99309564,10.015808,-983.3901,9726.513,100,0.9989745,,0.059970126,0.80087596,11551032,-0.16961186,260,0.099734224,-131.60777,1.4537802,-9.902803,98.83445,1.0064548,4.8217775e-05,[ 1.488e-03  3.950e-01 -2.073e+00 -1.693e+00 -1.587e+00],4949.660262742814,495.01,16501.792118787766,-131.64409,26000,9.99869
10.0,1.0,1.0,0.10266113,-0.21221924,0.0056698774,100,1.0,1.0,,1.0,11601032,-0.16961186,261,,-121.7446,1.0,-0.07482496,0.07491872,1.0,2.0141602e-05,[ 6.352e-04  3.945e-01 -2.073e+00 -1.692e+00 -1.589e+00],4999.62202326243,500.0,16567.305011749268,-121.7446,26100,0.018403053
10.0,1.0,1.0,0.084106445,-0.21966553,0.004476035,100,1.0,1.0,,1.0,11651032,-0.16961186,262,,-121.73233,1.0,-0.06255207,0.066560015,1.0,-7.995605e-05,[ 6.352e-04  3.945e-01 -2.073e+00 -1.692e+00 -1.589e+00],4999.6440920711975,500.0,16632.36723589897,-121.73233,26200,0.018313408
10.0,1.0,1.0,0.07647705,-0.28936768,0.005540213,100,1.0,1.0,,1.0,11701032,-0.16961186,263,,-121.72595,1.0,-0.056178305,0.07405741,1.0,-3.540039e-05,[ 6.352e-04  3.945e-01 -2.073e+00 -1.692e+00 -1.589e+00],4999.66437117344,500.0,16696.979862689972,-121.72595,26300,0.01564312
10.0,1.0,1.0,0.091552734,-0.23309326,0.005799057,100,1.0,1.0,,1.0,11751032,-0.16961186,264,,-121.7364,1.0,-0.066616744,0.07576431,1.0,-5.126953e-05,[ 6.352e-04  3.945e-01 -2.073e+00 -1.692e+00 -1.589e+00],4999.634031013153,500.0,16761.506644248962,-121.7364,26400,0.01846981
10.0,1.0,1.0,0.09625244,-0.20111084,0.0047321585,100,1.0,1.0,,1.0,11801032,-0.16961186,265,,-121.7393,1.0,-0.06952525,0.068445496,1.0,7.873535e-05,[ 6.352e-04  3.945e-01 -2.073e+00 -1.692e+00 -1.589e+00],4999.628656797731,500.0,16827.161829710007,-121.7393,26500,0.016697884
10.0,1.0,1.0,0.08831787,-0.23272705,0.005471291,100,1.0,1.0,,1.0,11851032,-0.16961186,266,,-121.73273,1.0,-0.06294773,0.07360866,1.0,3.4179688e-05,[ 6.352e-04  3.945e-01 -2.073e+00 -1.692e+00 -1.589e+00],4999.6459147483265,500.0,16892.097615480423,-121.73273,26600,0.01864624
10.0,1.0,1.0,0.09326172,-0.2562256,0.0056537087,100,1.0,1.0,,1.0,11901032,-0.16961186,267,,-121.73485,1.0,-0.06506741,0.07481858,1.0,9.70459e-05,[ 6.352e-04  3.945e-01 -2.073e+00 -1.692e+00 -1.589e+00],4999.639413645929,500.0,16957.275663375854,-121.73485,26700,0.016608238
10.0,1.0333169,1.0045946,9.92688,-973.49524,8504.417,100,1.003898,,0.12865332,0.63842016,11950534,-0.17346278,268,0.10110723,-131.12701,1.5357583,-9.272399,97.83997,1.0288929,-4.4555665e-05,[ 6.352e-04  3.945e-01 -2.073e+00 -1.692e+00 -1.589e+00],4949.739406721595,495.02,17021.653349637985,-131.55453,26800,9.998596
10.0,1.0,1.0,0.11480713,-0.20654297,0.007649911,100,1.0,1.0,,1.0,12000534,-0.17346278,269,,-121.75123,1.0,-0.08145177,0.08702871,1.0,2.5024414e-05,[ 8.191e-04  3.954e-01 -2.084e+00 -1.699e+00 -1.592e+00],4999.616907336483,500.0,17087.478400945663,-121.75123,26900,0.017723083
10.0,1.0,1.0,0.09576416,-0.19799805,0.005418881,100,1.0,1.0,,1.0,12050534,-0.17346278,270,,-121.73622,1.0,-0.06644721,0.07323725,1.0,1.4648437e-05,[ 8.191e-04  3.954e-01 -2.084e+00 -1.699e+00 -1.592e+00],4999.630408184849,500.0,17151.924554347992,-121.73622,27000,0.015467644
10.0,1.0,1.0,0.087524414,-0.30212402,0.005406772,100,1.0,1.0,,1.0,12100534,-0.17346278,271,,-121.73156,1.0,-0.061780952,0.07315345,1.0,-4.8828126e-05,[ 8.191e-04  3.954e-01 -2.084e+00 -1.699e+00 -1.592e+00],4999.640372260014,500.0,17216.538840293884,-121.73156,27100,0.017214775
10.0,1.056741,1.0141913,9.847351,-963.69775,7610.201,100,0.9961975,,0.15275258,0.5019364,12150016,-0.18012096,272,0.104717694,-130.749,1.748683,-8.761376,96.85543,1.0488776,-3.479004e-05,[ 8.191e-04  3.954e-01 -2.084e+00 -1.699e+00 -1.592e+00],4947.632997002917,494.82,17280.375027179718,-131.44975,27200,9.998163
10.0,1.0,1.0,0.09454346,-0.22320557,0.005697208,100,1.0,1.0,,1.0,12200016,-0.18012096,273,,-121.73755,1.0,-0.06776923,0.07510908,1.0,5.859375e-05,[ 1.375e-03  3.954e-01 -2.100e+00 -1.697e+00 -1.599e+00],4999.641112284363,500.0,17346.15292572975,-121.73755,27300,0.01646614
10.0,1.0,1.0,0.09210205,-0.18988037,0.005522483,100,1.0,1.0,,1.0,12250016,-0.18012096,274,,-121.74032,1.0,-0.07054103,0.073954806,1.0,-2.9296874e-05,[ 1.375e-03  3.954e-01 -2.100e+00 -1.697e+00 -1.599e+00],4999.641455684619,500.0,17410.792796611786,-121.74032,27400,0.017466545
10.0,1.0,1.0,0.103271484,-0.3112793,0.005774327,100,1.0,1.0,,1.0,12300016,-0.18012096,275,,-121.7462,1.0,-0.07642534,0.075611554,1.0,1.7089844e-05,[ 1.375e-03  3.954e-01 -2.100e+00 -1.697e+00 -1.599e+00],4999.620167947664,500.0,17475.16027545929,-121.7462,27500,0.01921463
10.0,1.0,1.0,0.08947754,-0.20404053,0.0053023333,100,1.0,1.0,,1.0,12350016,-0.18012096,276,,-121.74171,1.0,-0.07193305,0.07245397,1.0,-7.6904296e-05,[ 1.375e-03  3.954e-01 -2.100e+00 -1.697e+00 -1.599e+00],4999.631667252525,500.0,17540.034175157547,-121.74171,27600,0.017931938
10.0,1.0,0.9998,0.10333252,-0.83551025,0.013621736,100,1.0,,,1.0,12400006,-0.18012096,277,0.01414076,-121.72445,1.0,-0.054669365,0.11612597,1.0,-5.859375e-05,[ 1.375e-03  3.954e-01 -2.100e+00 -1.697e+00 -1.599e+00],4998.522824287921,499.9,17604.599025011063,-121.72445,27700,9.99855
10.0,1.0,1.0,0.09210205,-0.18115234,0.005235696,100,1.0,1.0,,1.0,12450006,-0.18012096,278,,-121.73438,1.0,-0.06460278,0.07199087,1.0,2.4414062e-06,[ 1.375e-03  3.954e-01 -2.100e+00 -1.697e+00 -1.599e+00],4999.640293332518,500.0,17669.21442604065,-121.73438,27800,0.017514229
10.0,1.0,1.0,0.09057617,-0.20275879,0.0052383463,100,1.0,1.0,,1.0,12500006,-0.18012096,279,,-121.737495,1.0,-0.067720085,0.07201167,1.0,2.5024414e-05,[ 1.375e-03  3.954e-01 -2.100e+00 -1.697e+00 -1.599e+00],4999.657188847837,500.0,17733.66295313835,-121.737495,27900,0.017913818
10.0,1.1512101,1.0341856,9.625732,-944.444,4721.538,100,0.97922266,,0.20744213,0.32272935,12549511,-0.18781547,280,0.10641819,-129.23628,1.8416646,-6.9160233,94.92022,1.0857072,-2.6855469e-05,[ 1.375e-03  3.954e-01 -2.100e+00 -1.697e+00 -1.599e+00],4950.050656455108,495.05,17797.455530166626,-131.25768,28000,9.998653
10.0,1.0,1.0,0.08605957,-0.24926758,0.0054342463,100,1.0,1.0,,1.0,12599511,-0.18781547,281,,-121.738014,1.0,-0.06823382,0.073343106,1.0,-1.6479493e-05,[ 0.002  0.399 -2.132 -1.703 -1.607],4999.66983193429,500.0,17863.458158493042,-121.738014,28100,0.017443657
10.0,1.0,1.0,0.08148193,-0.19647217,0.004700166,100,1.0,1.0,,1.0,12649511,-0.18781547,282,,-121.73391,1.0,-0.06413029,0.06820772,1.0,7.93457e-05,[ 0.002  0.399 -2.132 -1.703 -1.607],4999.689632579151,500.0,17927.993765830994,-121.73391,28200,0.019366264
10.0,1.0,1.0,0.08856201,-0.276062,0.0070080245,100,1.0,1.0,,1.0,12699511,-0.18781547,283,,-121.73634,1.0,-0.06656533,0.083302334,1.0,-8.972168e-05,[ 0.002  0.399 -2.132 -1.703 -1.607],4999.653752798471,500.0,17992.81614089012,-121.73634,28300,0.016846657
10.0,1.0,1.0,0.08581543,-0.37994385,0.005979016,100,1.0,1.0,,1.0,12749511,-0.18781547,284,,-121.7379,1.0,-0.068124436,0.076939374,1.0,4.0283205e-05,[ 0.002  0.399 -2.132 -1.703 -1.607],4999.647701112769,500.0,18057.522535800934,-121.7379,28400,0.018007278
10.0,1.0,1.0,0.076171875,-0.17211914,0.004128051,100,1.0,1.0,,1.0,12799511,-0.18781547,285,,-121.73096,1.0,-0.06117755,0.06392683,1.0,3.8452148e-05,[ 0.002  0.399 -2.132 -1.703 -1.607],4999.666897479443,500.0,18122.171513080597,-121.73096,28500,0.016296387
10.0,1.0,1.0,0.09069824,-0.29089355,0.0063110627,100,1.0,1.0,,1.0,12849511,-0.18781547,286,,-121.742516,1.0,-0.072736934,0.07904357,1.0,2.380371e-05,[ 0.002  0.399 -2.132 -1.703 -1.607],4999.662730021487,500.0,18186.64697742462,-121.742516,28600,0.01645279
10.0,1.0,1.0,0.101745605,-0.2545166,0.0064973757,100,1.0,1.0,,1.0,12899511,-0.18781547,287,,-121.74011,1.0,-0.070332676,0.080195785,1.0,2.9296874e-05,[ 0.002  0.399 -2.132 -1.703 -1.607],4999.631111723816,500.0,18251.60539317131,-121.74011,28700,0.019818306
10.0,1.0,1.0,0.081726074,-0.20843506,0.005118809,100,1.0,1.0,,1.0,12949511,-0.18781547,288,,-121.732285,1.0,-0.062505,0.07118313,1.0,-1.8310548e-05,[ 0.002  0.399 -2.132 -1.703 -1.607],4999.670466527936,500.0,18315.79574751854,-121.732285,28800,0.018710136
10.0,1.0,1.0,0.08874512,-0.24157715,0.005349402,100,1.0,1.0,,1.0,12999511,-0.18781547,289,,-121.73601,1.0,-0.06622923,0.07277207,1.0,4.760742e-05,[ 0.002  0.399 -2.132 -1.703 -1.607],4999.655331315058,500.0,18380.689017295837,-121.73601,28900,0.016180992
10.0,1.0,1.0,0.09423828,-0.26940918,0.0051666275,100,1.0,1.0,,1.0,13049511,-0.18781547,290,,-121.73755,1.0,-0.06777223,0.071528606,1.0,-1.0375977e-05,[ 0.002  0.399 -2.132 -1.703 -1.607],4999.6620252915245,500.0,18445.349304437637,-121.73755,29000,0.017124176
10.0,1.0,1.0,0.07977295,-0.25494385,0.0044492763,100,1.0,1.0,,1.0,13099511,-0.18781547,291,,-121.72575,1.0,-0.055976577,0.06636786,1.0,2.2583008e-05,[ 0.002  0.399 -2.132 -1.703 -1.607],4999.656999529784,500.0,18509.751893281937,-121.72575,29100,0.019072533
10.0,1.0,1.0,0.07110596,-0.24273682,0.004204137,100,1.0,1.0,,1.0,13149511,-0.18781547,292,,-121.72596,1.0,-0.056180477,0.0645149,1.0,4.6386718e-05,[ 0.002  0.399 -2.132 -1.703 -1.607],4999.681831366005,500.0,18574.516494750977,-121.72596,29200,0.015439987
10.0,1.0,1.0,0.09124756,-0.2355957,0.005502997,100,1.0,1.0,,1.0,13199511,-0.18781547,293,,-121.73855,1.0,-0.06877441,0.07381096,1.0,4.272461e-05,[ 0.002  0.399 -2.132 -1.703 -1.607],4999.664248910621,500.0,18639.26859021187,-121.73855,29300,0.016839981
10.0,1.0,1.0,0.0947876,-0.19329834,0.005531077,100,1.0,1.0,,1.0,13249511,-0.18781547,294,,-121.74138,1.0,-0.071601085,0.07398927,1.0,-2.1362304e-05,[ 0.002  0.399 -2.132 -1.703 -1.607],4999.648339622987,500.0,18704.48326778412,-121.74138,29400,0.01474762
10.0,1.0,1.0,0.1060791,-0.21936035,0.007188912,100,1.0,1.0,,1.0,13299511,-0.18781547,295,,-121.74739,1.0,-0.07761721,0.08436516,1.0,-3.6621093e-06,[ 0.002  0.399 -2.132 -1.703 -1.607],4999.647514763494,500.0,18769.077115297318,-121.74739,29500,0.018992424
10.0,1.0,1.0,0.06695557,-0.18579102,0.0034983568,100,1.0,1.0,,1.0,13349511,-0.18781547,296,,-121.72255,1.0,-0.05277117,0.058845397,1.0,4.333496e-05,[ 0.002  0.399 -2.132 -1.703 -1.607],4999.683581599447,500.0,18833.89057826996,-121.72255,29600,0.014971733
10.0,1.0177556,0.99706846,9.9279785,-973.50214,9171.445,100,0.9947906,,0.081245154,0.7593954,13399013,-0.18873069,297,0.100085415,-131.39084,1.3204856,-9.625159,97.840675,1.0137045,1.4648437e-05,[ 0.002  0.399 -2.132 -1.703 -1.607],4949.759184341338,495.02,18897.85845541954,-131.5519,29700,9.998682
10.0,1.0,1.0,0.08868408,-0.17242432,0.0045643556,100,1.0,1.0,,1.0,13449013,-0.18873069,298,,-121.736145,1.0,-0.06636646,0.067229964,1.0,1.953125e-05,[ 2.075e-03  3.961e-01 -2.130e+00 -1.694e+00 -1.608e+00],4999.656352733785,500.0,18963.666474580765,-121.736145,29800,0.0149354935
10.0,1.0,1.0,0.07928467,-0.21417236,0.0048589413,100,1.0,1.0,,1.0,13499013,-0.18873069,299,,-121.72948,1.0,-0.059700087,0.06935679,1.0,-1.8920899e-05,[ 2.075e-03  3.961e-01 -2.130e+00 -1.694e+00 -1.608e+00],4999.686910844285,500.0,19028.628542900085,-121.72948,29900,0.016841888
10.0,1.0,1.0,0.09509277,-0.19378662,0.0049875653,100,1.0,1.0,,1.0,13549013,-0.18873069,300,,-121.74403,1.0,-0.07425563,0.070270784,1.0,-5.9814454e-05,[ 2.075e-03  3.961e-01 -2.130e+00 -1.694e+00 -1.608e+00],4999.65176694457,500.0,19093.236907482147,-121.74403,30000,0.016415596
10.0,1.0,1.0,0.09588623,-0.23150635,0.005296274,100,1.0,1.0,,1.0,13599013,-0.18873069,301,,-121.74075,1.0,-0.070977606,0.07241289,1.0,3.173828e-05,[ 2.075e-03  3.961e-01 -2.130e+00 -1.694e+00 -1.608e+00],4999.6341448652865,500.0,19157.94624209404,-121.74075,30100,0.017040253
10.0,1.0,1.0,0.0826416,-0.22845459,0.0043527326,100,1.0,1.0,,1.0,13649013,-0.18873069,302,,-121.73146,1.0,-0.061682865,0.065650724,1.0,2.9296874e-05,[ 2.075e-03  3.961e-01 -2.130e+00 -1.694e+00 -1.608e+00],4999.662587982954,500.0,19222.986699581146,-121.73146,30200,0.016090393
10.0,1.0,1.0,0.074401855,-0.18273926,0.0042468393,100,1.0,1.0,,1.0,13699013,-0.18873069,303,,-121.73384,1.0,-0.0640634,0.064840734,1.0,1.0986329e-05,[ 2.075e-03  3.961e-01 -2.130e+00 -1.694e+00 -1.608e+00],4999.678152412314,500.0,19288.255108833313,-121.73384,30300,0.018418312
10.0,1.018659,0.99798906,9.916077,-973.50995,8963.881,100,0.99831915,,0.081322715,0.73618466,13748515,-0.18953484,304,0.10020757,-131.27986,1.3463992,-9.510496,97.84146,1.0158906,-1.8920899e-05,[ 2.075e-03  3.961e-01 -2.130e+00 -1.694e+00 -1.608e+00],4949.776797784532,495.02,19352.418406009674,-131.54672,30400,9.998751
10.0,1.0,1.0,0.09295654,-0.2553711,0.0051070633,100,1.0,1.0,,1.0,13798515,-0.18953484,305,,-121.74052,1.0,-0.07074238,0.07110602,1.0,3.90625e-05,[ 0.002  0.397 -2.14  -1.702 -1.608],4999.663552647328,500.0,19418.30976009369,-121.74052,30500,0.019043922
10.0,1.0056963,0.9917696,10.013123,-983.3945,9728.474,100,0.99998033,,0.03877952,0.87609917,13848016,-0.19090548,306,0.09958165,-131.60051,1.1494468,-9.905295,98.834885,1.0033615,2.4414062e-06,[ 0.002  0.397 -2.14  -1.702 -1.608],4949.689581559264,495.01,19482.208775043488,-131.64534,30600,9.998802
10.0,1.0,1.0,0.081604004,-0.25341797,0.0054102615,100,1.0,1.0,,1.0,13898016,-0.19090548,307,,-121.72983,1.0,-0.060052805,0.0731912,1.0,-5.432129e-05,[ 2.093e-03  3.959e-01 -2.140e+00 -1.700e+00 -1.610e+00],4999.668413597153,500.0,19547.83590388298,-121.72983,30700,0.017175674
10.0,1.0,0.99002,10.009766,-983.3986,9867.085,100,1.0,,,1.0,13947517,-0.19090548,308,0.09939996,-131.64165,1.0,-9.971864,98.8353,1.0,-7.8125e-05,[ 2.093e-03  3.959e-01 -2.140e+00 -1.700e+00 -1.610e+00],4949.690639664713,495.01,19611.75238776207,-131.64165,30800,9.99881
10.0,1.0,1.0,0.08331299,-0.22576904,0.0042898627,100,1.0,1.0,,1.0,13997517,-0.19090548,309,,-121.736305,1.0,-0.06652674,0.06517202,1.0,-1.15966795e-05,[ 2.093e-03  3.959e-01 -2.140e+00 -1.700e+00 -1.610e+00],4999.669947713181,500.0,19676.17711687088,-121.736305,30900,0.019760132
10.0,1.0,1.0,0.08294678,-0.26391602,0.004719365,100,1.0,1.0,,1.0,14047517,-0.19090548,310,,-121.73262,1.0,-0.062841706,0.06835653,1.0,3.112793e-05,[ 2.093e-03  3.959e-01 -2.140e+00 -1.700e+00 -1.610e+00],4999.668169094661,500.0,19740.942320108414,-121.73262,31000,0.014515877
10.0,1.0360667,1.0050381,10.029907,-983.37805,8996.986,100,0.9987753,,0.12512207,0.5736049,14097018,-0.19477303,311,0.10126138,-131.41241,1.4974983,-9.535922,98.833244,1.029262,-2.3193359e-05,[ 2.093e-03  3.959e-01 -2.140e+00 -1.700e+00 -1.610e+00],4949.65775370093,495.01,19804.814697265625,-131.65459,31100,9.998657
10.0,1.0,1.0,0.09307861,-0.1920166,0.005757917,100,1.0,1.0,,1.0,14147018,-0.19477303,312,,-121.74048,1.0,-0.070700176,0.07549831,1.0,-2.1362304e-05,[ 1.734e-03  3.918e-01 -2.139e+00 -1.691e+00 -1.614e+00],4999.670315189259,500.0,19869.99090409279,-121.74048,31200,0.015621185
10.0,1.0,1.0,0.08135986,-0.23669434,0.004502419,100,1.0,1.0,,1.0,14197018,-0.19477303,313,,-121.73408,1.0,-0.06429886,0.06676733,1.0,-1.4038086e-05,[ 1.734e-03  3.918e-01 -2.139e+00 -1.691e+00 -1.614e+00],4999.688142780254,500.0,19934.9701025486,-121.73408,31300,0.016252518
10.0,1.0,1.0,0.08312988,-0.2197876,0.0050792773,100,1.0,1.0,,1.0,14247018,-0.19477303,314,,-121.731865,1.0,-0.06209047,0.07091071,1.0,4.5166016e-05,[ 1.734e-03  3.918e-01 -2.139e+00 -1.691e+00 -1.614e+00],4999.673124445031,500.0,20000.11563229561,-121.731865,31400,0.01763916
10.0,1.0,1.0,0.09375,-0.19494629,0.0055153947,100,1.0,1.0,,1.0,14297018,-0.19477303,315,,-121.73799,1.0,-0.06821091,0.07389844,1.0,-7.6293945e-05,[ 1.734e-03  3.918e-01 -2.139e+00 -1.691e+00 -1.614e+00],4999.657765707518,500.0,20064.42995238304,-121.73799,31500,0.015802383
10.0,1.0,1.0,0.08538818,-0.237854,0.0059235794,100,1.0,1.0,,1.0,14347018,-0.19477303,316,,-121.73619,1.0,-0.06641218,0.07657182,1.0,-4.0283205e-05,[ 1.734e-03  3.918e-01 -2.139e+00 -1.691e+00 -1.614e+00],4999.664234703186,500.0,20129.560142040253,-121.73619,31600,0.016355515
10.0,1.0,1.0,0.0982666,-0.2074585,0.0058660344,100,1.0,1.0,,1.0,14397018,-0.19477303,317,,-121.7435,1.0,-0.07372465,0.07620547,1.0,7.019043e-05,[ 1.734e-03  3.918e-01 -2.139e+00 -1.691e+00 -1.614e+00],4999.657465417147,500.0,20194.46140742302,-121.7435,31700,0.017635345
10.0,1.0,1.0,0.0869751,-0.2423706,0.005878563,100,1.0,1.0,,1.0,14447018,-0.19477303,318,,-121.735634,1.0,-0.065859,0.07629228,1.0,-2.746582e-05,[ 1.734e-03  3.918e-01 -2.139e+00 -1.691e+00 -1.614e+00],4999.673684949329,500.0,20259.65881037712,-121.735634,31800,0.016680717
10.0,1.0,1.0,0.07836914,-0.15802002,0.0038823173,100,1.0,1.0,,1.0,14497018,-0.19477303,319,,-121.72501,1.0,-0.055237588,0.06199256,1.0,2.4414062e-06,[ 1.734e-03  3.918e-01 -2.139e+00 -1.691e+00 -1.614e+00],4999.685378236308,500.0,20324.495229959488,-121.72501,31900,0.018284798
10.0,1.0,1.0,0.0826416,-0.22998047,0.004595463,100,1.0,1.0,,1.0,14547018,-0.19477303,320,,-121.73393,1.0,-0.06415329,0.06745128,1.0,-8.728027e-05,[ 1.734e-03  3.918e-01 -2.139e+00 -1.691e+00 -1.614e+00],4999.660283775399,500.0,20389.325966119766,-121.73393,32000,0.017942429
10.0,1.0108157,0.99109656,10.017029,-983.38776,9818.435,100,0.9955584,,0.030118942,0.91586554,14596519,-0.19518001,321,0.09951562,-131.63474,1.190701,-9.953001,98.83421,1.0023798,,[ 1.734e-03  3.918e-01 -2.139e+00 -1.691e+00 -1.614e+00],4949.6725718442085,495.01,20453.01079273224,-131.6476,32100,9.998713
10.0,1.0,1.0,0.09881592,-0.21990967,0.005581467,100,1.0,1.0,,1.0,14646519,-0.19518001,322,,-121.74189,1.0,-0.0721138,0.07433116,1.0,-2.8076172e-05,[ 9.489e-04  3.912e-01 -2.139e+00 -1.690e+00 -1.614e+00],4999.65335660285,500.0,20517.813679933548,-121.74189,32200,0.016993523
10.0,1.0,1.0,0.08166504,-0.20910645,0.00496428,100,1.0,1.0,,1.0,14696519,-0.19518001,323,,-121.738174,1.0,-0.068398826,0.07011613,1.0,-5.7373047e-05,[ 9.489e-04  3.912e-01 -2.139e+00 -1.690e+00 -1.614e+00],4999.674072759217,500.0,20582.07027077675,-121.738174,32300,0.01730156
