Bound,StdIWNorm,TimeElapsed,InitialBound,EpThisIter,Iteration,ESSClassic,EmpiricalD2,ReturnStepMaxmin,InitialReturnMean,MeanIWNorm,J_sample_variance,InitialReturnMin,ReturnStepMax,StdIW,MeanIW,MaxIWNorm,ReturnMeanIW,EpLenMean,MinIWNorm,MeanEntropy,ESSRenyi,EpisodesSoFar,TimestepsSoFar,InitialReturnMax,Weights,EpRewMean,MaxIW,InitialReturnStd,MinIW
-29.33373,0.040817175,759.9607105255127,-37.18641,20,150,12.578884,1.4314339,9.9,-4.5776367e-05,0.053140957,7743.6885,-61.273987,10.0,0.8163434,1.0628192,0.19163583,15.1569805,206.4,0.01798126,0.02512538,13.972004,3000,367406,135.7854,[-0.912  1.862 -2.635 -2.018 -1.379],2053.6788762218716,3.8327165,57.42807,0.3596252
-35.128765,0.017827528,766.4506289958954,-42.36731,20,151,17.768435,1.1751884,9.900477,2.1362304e-05,0.05030493,4217.145,-154.70361,9.999999,0.35655054,1.0060986,0.107482985,10.800012,208.25,0.022496207,0.039280243,17.018547,3020,371571,90.02411,[-0.918  1.886 -2.655 -2.014 -1.394],2072.136139146517,2.1496596,63.248337,0.4499241
-220.65717,0.0040986403,772.1242542266846,-221.7189,20,152,19.872614,1.008584,9.89296,-7.019043e-05,0.05119235,40766.85,-809.60266,10.0,0.08197281,1.023847,0.059522092,2.0112486,193.5,0.043235622,0.036605842,19.82978,3040,375441,154.3739,[-0.914  1.889 -2.645 -2.013 -1.38 ],1924.6434109901334,1.1904418,194.99149,0.8647124
-3.7307167,0.16096252,779.5871934890747,-24.692892,20,153,3.8737552,3.2984748,9.892576,6.1035157e-06,0.0788904,17553.545,-89.2207,10.0,3.2192497,1.577808,0.59359926,41.11579,192.25,0.004928892,0.07070423,6.0634084,3060,379286,90.16571,[-0.915  1.892 -2.65  -2.019 -1.382],1912.1732606485082,11.8719845,43.276176,0.098577835
-153.03123,0.2513012,785.7396924495697,-180.82811,20,154,2.4502864,2.5443375,9.870123,-6.408691e-05,0.093900524,451996.38,-660.29065,10.0,5.0260243,1.8780104,1.181415,135.40721,160.05,0.005096442,0.074210964,7.8605924,3080,382487,180.36487,[-0.928  1.909 -2.648 -1.995 -1.348],1590.1065212281992,23.628298,186.64813,0.10192884
-118.30369,0.04612754,791.8477599620819,-158.54692,20,155,11.222201,1.427884,9.8883,-6.408691e-05,0.05215628,32476.648,-578.9313,10.0,0.9225508,1.0431255,0.19887401,71.15046,184.7,0.008675138,0.06590327,14.006741,3100,386181,208.74744,[-0.912  1.925 -2.661 -2.017 -1.345],1836.684023943896,3.9774802,200.35152,0.17350274
-186.11667,0.00784645,799.0069446563721,-189.50146,20,156,19.538858,1.01207,9.888655,-1.5258789e-06,0.05107497,36139.75,-691.9615,10.0,0.156929,1.0214993,0.06855296,4.524992,186.4,0.040037837,0.06626907,19.76148,3120,389909,162.77734,[-0.9    1.916 -2.674 -2.035 -1.353],1853.6225495098836,1.3710593,203.55261,0.80075675
-21.401634,0.09215113,806.2798972129822,-31.02455,20,157,8.543918,2.113668,9.900993,3.0517579e-06,0.07958131,11482.774,-98.02765,10.0,1.8430225,1.5916262,0.36141393,23.703285,209.4,0.009103077,0.07095608,9.462224,3140,394097,113.285645,[-0.902  1.915 -2.686 -2.036 -1.353],2083.6332426420695,7.228278,51.692665,0.18206155
-178.43748,0.011906302,812.9373269081116,-187.15712,20,158,18.886389,1.0719378,9.881895,5.1879884e-05,0.049032602,23312.998,-683.4013,10.0,0.23812602,0.980652,0.079718255,15.334606,176.0,0.03222658,0.0643357,18.657799,3160,397617,177.0849,[-0.893  1.927 -2.68  -2.017 -1.348],1749.6064671436966,1.594365,175.01657,0.6445316
-25.801027,0.006864334,818.9192185401917,-29.657137,20,159,19.654161,1.0310037,9.897175,1.5258789e-05,0.051747423,3465.0066,-108.2926,10.0,0.1372867,1.0349486,0.06614048,4.312355,202.2,0.042386554,0.06733921,19.398573,3180,401661,90.36554,[-0.891  1.921 -2.687 -2.023 -1.355],2011.6038550330231,1.3228096,54.37823,0.84773105
-19.44717,0.115686096,825.3985948562622,-30.901627,20,160,6.504526,2.935269,9.900786,-7.93457e-05,0.08031468,46133.824,-84.78516,9.999999,2.313722,1.6062937,0.5474201,33.495293,210.35,0.0038835749,0.062014855,6.8136854,3200,405868,112.83649,[-0.902  1.941 -2.707 -2.037 -1.352],2093.0642894032662,10.948401,56.700745,0.0776715
-80.05548,0.23021935,831.1593947410583,-133.68747,20,161,4.774499,2.8772526,9.883774,3.6621095e-05,0.12891988,149249.31,-488.15778,10.0,4.6043863,2.5783978,1.0433224,146.7115,180.25,0.0038217274,0.07166359,6.9510756,3220,409473,172.23157,[-0.906  1.963 -2.703 -2.012 -1.357],1792.024680942391,20.866447,141.69232,0.076434545
-54.440357,0.0116066495,837.6608865261078,-59.14208,20,162,18.979149,1.036379,9.881657,2.746582e-05,0.05004549,3460.1858,-215.95642,10.0,0.23213299,1.0009098,0.07829012,5.767894,175.7,0.035440948,0.06330813,19.29796,3240,412987,76.84961,[-0.925  1.951 -2.715 -2.003 -1.347],1746.6035010118867,1.5658023,61.45331,0.708819
-63.148357,0.008165231,844.3996059894562,-65.34398,20,163,19.512127,1.0298855,9.899713,,0.05163774,6682.5347,-238.60248,9.999999,0.16330463,1.0327547,0.070285134,3.1648538,208.3,0.039908387,0.06605473,19.419634,3260,417153,141.8247,[-0.929  1.955 -2.74  -2.006 -1.356],2072.5542457459214,1.4057027,79.884346,0.7981677
-166.40674,0.008023977,851.6802628040314,-170.36267,20,164,19.55291,1.0321335,9.8969,-6.408691e-05,0.05306373,22098.316,-622.0763,10.0,0.16047956,1.0612746,0.06976804,6.671403,201.6,0.04022413,0.06180498,19.377338,3280,421185,159.7154,[-0.933  1.956 -2.745 -2.011 -1.353],2005.6069557687301,1.3953608,158.63188,0.80448264
-30.994522,0.09838445,856.9600806236267,-74.11974,20,165,7.2035613,2.4133594,9.8924885,3.6621095e-05,0.07381685,77423.82,-270.64716,10.0,1.9676892,1.4763371,0.44090167,84.15049,193.35,0.006987959,0.017152954,8.287203,3300,425052,151.21393,[-0.93   1.951 -2.75  -2.013 -1.357],1923.1054391408675,8.818033,103.75558,0.13975918
-126.82556,0.013580594,863.5176553726196,-137.57678,20,166,18.368668,1.0853422,9.886591,-1.5258789e-06,0.04557074,16052.689,-502.35938,10.0,0.27161187,0.9114148,0.069570206,16.50159,183.05,0.027827108,0.006510295,18.427368,3320,428713,159.71112,[-0.929  1.968 -2.757 -2.024 -1.402],1820.1198575402354,1.3914042,165.08606,0.55654216
-178.10336,0.024298,870.1423161029816,-196.45557,20,167,17.086279,1.1639397,9.899605,3.967285e-05,0.058839668,38432.89,-717.35443,10.0,0.48596,1.1767933,0.124186985,33.844826,206.7,0.021453077,0.006768198,17.18302,3340,432847,148.83258,[-0.926  1.963 -2.768 -2.028 -1.412],2056.62299446365,2.4837396,219.23174,0.42906153
-92.914314,0.005158177,877.4641962051392,-94.43874,20,168,19.77113,1.0083027,9.890221,1.0681152e-05,0.047942076,6980.2173,-344.84158,10.0,0.10316353,0.9588415,0.055199422,1.9156895,188.75,0.03837435,0.0073670303,19.835314,3360,436622,126.58325,[-0.919  1.953 -2.771 -2.037 -1.412],1877.1391004724805,1.1039884,93.17687,0.767487
-35.922718,0.0064969207,882.8738803863525,-37.1368,20,169,19.663294,1.0222082,9.9008875,3.967285e-05,0.04964875,4138.9365,-120.0105,9.999999,0.12993841,0.99297494,0.060545832,1.6242242,208.15,0.039131753,0.013442142,19.565485,3380,440785,135.60455,[-0.917  1.951 -2.78  -2.038 -1.412],2071.184090044239,1.2109166,58.8113,0.78263503
-176.14546,0.0061289226,889.2178490161896,-181.8392,20,170,19.679422,1.0302532,9.878584,-2.746582e-05,0.048019912,40282.582,-663.9827,10.0,0.12257845,0.9603983,0.060513534,8.42382,170.65,0.035159122,0.005980047,19.412704,3400,444198,135.10596,[-0.92   1.955 -2.788 -2.039 -1.405],1696.1402595799173,1.2102706,215.11986,0.7031824
-75.619835,0.018506782,895.4196112155914,-83.18295,20,171,17.58456,1.121279,9.889835,2.1362304e-05,0.04993426,4446.6416,-303.74127,10.0,0.37013564,0.99868524,0.09017464,12.463006,187.8,0.014347392,-0.0035066605,17.836775,3420,447954,85.033936,[-0.921  1.953 -2.795 -2.04  -1.413],1867.654559369605,1.8034928,84.73387,0.28694785
-32.184418,0.015774459,901.5790288448334,-36.349327,20,172,17.981203,1.1830146,9.88936,-2.1362304e-05,0.047077954,4226.2627,-98.21222,10.0,0.31548917,0.941559,0.0798607,7.3514385,187.25,0.027896,-0.00046408176,16.905962,3440,451699,132.72888,[-0.92   1.944 -2.802 -2.046 -1.422],1862.1407292274357,1.597214,56.797222,0.55792
-162.85431,0.0054013897,907.7668952941895,-168.64067,20,173,19.769514,1.0073073,9.899105,-3.967285e-05,0.050024204,18231.5,-615.78845,10.0,0.10802779,1.0004841,0.061494477,6.4013367,204.75,0.04235484,0.00016307831,19.854914,3460,455794,116.90192,[-0.926  1.957 -2.809 -2.038 -1.419],2037.1704476747304,1.2298895,150.0208,0.8470968
-18.7109,0.024694227,914.0654113292694,-21.751383,20,174,16.349258,1.1725634,9.9035015,-3.6621095e-05,0.052258126,3524.7812,-75.68573,10.0,0.49388453,1.0451626,0.11063534,4.842538,213.95,0.017949475,-0.0041661263,17.056646,3480,460073,79.42468,[-0.93   1.965 -2.823 -2.041 -1.419],2129.1764440146803,2.2127068,44.25828,0.3589895
-30.275276,0.011255632,920.9642512798309,-33.627983,20,175,19.023228,1.0876105,9.898642,4.272461e-05,0.049672365,3728.4434,-122.792175,10.0,0.22511265,0.9934472,0.06720769,4.7949076,204.95,0.028362287,-0.0029291455,18.388937,3500,464172,103.264465,[-0.936  1.976 -2.817 -2.033 -1.423],2039.1125003297298,1.3441536,59.28756,0.5672457
-84.9906,0.03759051,929.0284152030945,-91.52358,20,176,13.991172,1.2901921,9.902899,-6.1035157e-06,0.05736016,24978.049,-334.19684,10.0,0.7518103,1.1472032,0.20567124,18.967937,215.45,0.015942035,-0.0173319,15.501567,3520,468481,130.26141,[-0.938  1.985 -2.825 -2.029 -1.422],2144.039434696802,4.113425,90.6449,0.31884068
-91.2398,0.011951303,935.2947285175323,-97.72027,20,177,18.64435,1.0587081,9.889296,2.8991699e-05,0.0443216,4342.553,-356.82407,10.0,0.23902608,0.886432,0.06855184,9.30807,187.8,0.023978842,-0.023203298,18.89095,3540,472237,144.74115,[-0.944  1.994 -2.829 -2.02  -1.436],1867.604615533393,1.3710368,95.581085,0.47957686
-26.85117,0.011170739,942.1766800880432,-27.976337,20,178,19.037539,1.0497351,9.900278,-2.746582e-05,0.049681645,1491.8268,-55.052856,10.0,0.22341476,0.9936329,0.078657486,1.812396,207.3,0.033895947,-0.01391603,19.052425,3560,476383,102.15503,[-0.942  1.989 -2.83  -2.025 -1.442],2062.6623969815514,1.5731497,37.77161,0.6779189
-21.843708,0.022496961,949.9465718269348,-25.174911,20,179,16.882502,1.2122011,9.8968725,1.8310548e-05,0.052352704,3317.1162,-66.565125,9.999999,0.44993922,1.047054,0.09074405,5.8738875,201.1,0.020780547,-0.022951126,16.498913,3580,480405,91.92584,[-0.944  1.994 -2.833 -2.034 -1.433],2000.629944670111,1.814881,43.39125,0.4156109
55.013077,0.46523997,956.98752617836,-29.123169,20,180,1.3395191,24.019608,9.903772,0.000100708006,0.124649346,830671.3,-95.71387,10.0,9.304798,2.492987,2.149012,197.74564,216.65,0.0009013579,-0.059765425,0.83265305,3600,484738,106.34314,[-0.934  1.988 -2.828 -2.037 -1.442],2156.075387918644,42.98024,60.682312,0.018027158
-150.18506,0.023916265,966.1408190727234,-166.95798,20,181,16.521551,1.1358563,9.900166,3.0517579e-06,0.052122563,35010.55,-609.64435,10.0,0.47832534,1.0424513,0.13373542,27.753014,208.65,0.026120478,-0.06510924,17.607862,3620,488911,170.51434,[-0.923  2.022 -2.828 -2.024 -1.479],2076.0840119649247,2.6747084,187.74255,0.52240956
-175.81297,0.01810857,972.7359278202057,-195.77557,20,182,18.030054,1.1325397,9.877075,3.0517578e-05,0.054784276,81275.32,-714.8714,10.0,0.36217135,1.0956854,0.08898932,32.5331,169.3,0.020812875,-0.05089952,17.659424,3640,492297,221.34113,[-0.919  2.026 -2.854 -2.034 -1.484],1682.5939229599298,1.7797863,286.0317,0.41625747
-63.355057,0.027963987,980.0186185836792,-74.31623,20,183,15.707673,1.1945066,9.902658,-1.2207031e-05,0.05349443,6264.001,-271.36444,10.0,0.5592797,1.0698887,0.12304523,17.867722,213.4,0.0219803,-0.061584417,16.743315,3660,496565,128.74835,[-0.915  2.021 -2.858 -2.038 -1.47 ],2123.6129156263023,2.4609046,83.56858,0.439606
-14.713467,0.06666228,986.4514775276184,-30.655983,20,184,8.946887,2.1671104,9.897785,-3.3569337e-05,0.059975494,24567.043,-86.575806,10.0,1.3332456,1.19951,0.30373836,30.41549,203.85,0.0029830593,-0.099760376,9.228879,3680,500642,111.9397,[-0.906  2.007 -2.865 -2.039 -1.481],2028.0811172076228,6.074767,47.581085,0.059661184
-225.33078,0.003278128,993.1655097007751,-226.43083,20,185,19.916456,1.0062065,9.89867,-2.4414063e-05,0.05061583,40999.887,-826.8084,10.0,0.06556255,1.0123165,0.057921108,1.8016129,203.4,0.04575328,-0.09867822,19.876635,3700,504710,142.20703,[-0.894  1.996 -2.863 -2.043 -1.519],2023.693841500075,1.1584221,196.13026,0.91506565
-20.810884,0.010969692,1001.1540493965149,-21.706026,20,186,19.225344,1.0486041,9.9019375,2.1362304e-05,0.054648448,2568.1208,-56.52704,10.0,0.21939385,1.0929688,0.08219006,1.4164047,211.05,0.03723193,-0.088499285,19.072975,3720,508931,79.25928,[-0.895  1.995 -2.866 -2.045 -1.518],2100.150935887773,1.6438012,45.10578,0.74463856
-16.275043,0.03906656,1007.8600025177002,-26.615904,20,187,12.384477,1.6392183,9.897505,3.967285e-05,0.049818892,8466.25,-75.08258,10.0,0.78133124,0.9963778,0.19313592,17.801872,201.55,0.010473875,-0.058929462,12.200937,3740,512962,97.18768,[-0.897  1.998 -2.861 -2.047 -1.507],2005.1705171720685,3.8627183,51.987457,0.2094775
-13.022205,0.07334399,1015.3871331214905,-25.42101,20,188,8.245603,1.9193432,9.904694,3.3569337e-05,0.061429303,7836.3784,-64.56128,10.0,1.4668797,1.228586,0.33026478,22.196205,216.85,0.017182298,-0.030479431,10.420231,3760,517299,92.824524,[-0.893  2.003 -2.863 -2.049 -1.478],2158.1657396026753,6.605295,48.747066,0.34364596
-16.636456,0.017766027,1023.3011841773987,-20.647577,20,189,17.634506,1.2266505,9.901001,1.5258789e-05,0.04850775,1490.9003,-54.459778,10.0,0.35532054,0.97015506,0.08738341,6.231632,208.85,0.015862513,-0.033237483,16.304564,3780,521476,75.39435,[-0.889  2.015 -2.872 -2.049 -1.449],2078.160975035177,1.7476683,31.802328,0.31725025
-24.963821,0.010330172,1029.6517300605774,-26.563334,20,190,19.162178,1.0325325,9.904053,-9.155274e-06,0.04940318,2167.7234,-85.88434,10.0,0.20660344,0.98806345,0.06311859,2.02813,216.45,0.028183311,-0.030035397,19.369852,3800,525805,96.995544,[-0.878  2.01  -2.878 -2.049 -1.452],2154.114704533992,1.2623718,44.13098,0.5636662
-228.012,0.0026946182,1037.1231534481049,-228.62479,20,191,19.941042,1.002478,9.902687,-5.7983398e-05,0.049554385,43461.32,-834.81946,10.0,0.05389237,0.99108773,0.05547867,0.89585114,213.2,0.04466969,-0.032131203,19.950562,3820,530069,132.21582,[-0.871  2.    -2.881 -2.041 -1.449],2121.6252637389775,1.1095734,204.7623,0.8933938
10.513504,0.19186677,1044.7500762939453,-19.637459,20,192,2.7304444,6.6725554,9.903263,-1.2207031e-05,0.07629145,80603.586,-61.553833,10.0,3.8373353,1.5258291,0.88128203,61.23956,214.75,0.0021363997,-0.048060417,2.9973524,3840,534364,71.70581,[-0.871  1.999 -2.884 -2.041 -1.451],2137.112322569522,17.62564,38.940876,0.042727996
-189.69394,0.0069666905,1052.0535790920258,-195.47318,20,193,19.625113,1.0199895,9.892622,-1.9836425e-05,0.050405823,36134.414,-713.767,10.0,0.1393338,1.0081165,0.06371718,7.7232313,193.65,0.036118887,-0.051894203,19.608046,3860,538237,130.63458,[-0.888  2.025 -2.889 -2.008 -1.467],1926.102570366579,1.2743435,200.43298,0.7223777
-148.24472,0.025654688,1059.7590553760529,-166.9187,20,194,16.81116,1.1804047,9.893099,-3.967285e-05,0.05890461,20508.467,-609.50073,10.0,0.51309377,1.1780922,0.124096535,33.106422,195.75,0.027316615,-0.07242367,16.943342,3880,542152,158.00928,[-0.886  2.025 -2.9   -2.012 -1.471],1947.0361355410841,2.4819307,162.67545,0.5463323
-199.64647,0.008053128,1067.4443962574005,-205.92159,20,195,19.490492,1.0430171,9.902077,5.1879884e-05,0.049808055,26930.57,-751.91943,10.0,0.16106255,0.9961611,0.062152136,10.657579,211.55,0.034683358,-0.073860794,19.17514,3900,546383,122.10339,[-0.889  2.03  -2.909 -2.018 -1.491],2105.1413491128615,1.2430427,182.04526,0.6936672
-212.6793,0.014313083,1073.7564582824707,-218.31253,20,196,18.567396,1.0447171,9.890179,-3.0517579e-06,0.051528346,39544.84,-797.1646,10.0,0.28626168,1.0305669,0.09752067,10.460989,189.7,0.033692222,-0.0718716,19.14394,3920,550177,133.92322,[-0.888  2.025 -2.914 -2.023 -1.493],1886.582523437261,1.9504135,194.9473,0.6738444
-195.94572,0.014499539,1080.6714341640472,-204.2116,20,197,18.840925,1.0800421,9.902552,-3.0517578e-05,0.058458794,32384.037,-745.6752,10.0,0.28999072,1.1691759,0.09783476,16.281292,213.1,0.042006567,-0.06316448,18.517796,3940,554439,129.94006,[-0.891  2.025 -2.918 -2.028 -1.491],2120.6156532475557,1.9566951,177.59569,0.84013134
-25.598213,0.0063607106,1087.37668466568,-26.554695,20,198,19.635664,1.0376313,9.911802,3.0517579e-06,0.046695974,1780.3942,-69.85919,10.0,0.12721422,0.9339194,0.056171943,1.4515146,236.05,0.029817153,-0.06049807,19.27467,3960,559160,96.96405,[-0.89   2.021 -2.921 -2.033 -1.482],2350.0890976543,1.1234388,43.048134,0.59634304
-17.785484,0.019355563,1095.547759771347,-20.565016,20,199,17.309605,1.1946499,9.905184,-7.93457e-05,0.04909546,2680.6904,-62.084473,10.0,0.38711125,0.9819091,0.10321094,4.6919985,219.85,0.025410417,-0.04979323,16.741306,3980,563557,75.09253,[-0.891  2.019 -2.922 -2.026 -1.479],2188.076618047583,2.0642188,44.562702,0.50820833
-185.5711,0.020613305,1102.2260625362396,-199.3564,20,200,17.663599,1.112272,9.90152,4.8828126e-05,0.056677885,39902.277,-727.9468,10.0,0.4122661,1.1335577,0.10931897,24.678774,210.2,0.029725483,-0.047038835,17.981213,4000,567761,121.14081,[-0.886  2.018 -2.925 -2.035 -1.469],2091.6485382556175,2.1863794,217.902,0.59450966
26.50441,0.27205443,1109.0622782707214,-25.130949,20,201,3.0182254,8.757618,9.922485,-6.408691e-05,0.11469384,146341.22,-91.765015,10.0,5.441089,2.2938771,1.2371196,100.87492,258.3,0.0038723156,-0.048465792,2.283726,4020,572927,88.463745,[-0.882  2.006 -2.924 -2.038 -1.466],2572.987778490138,24.742392,50.229366,0.07744631
-151.85968,0.043387655,1116.9528846740723,-174.82355,20,202,13.22452,1.3160446,9.904734,-6.1035157e-06,0.060615845,32776.27,-638.36523,10.0,0.8677531,1.2123169,0.20885162,48.6961,219.0,0.019981256,-0.07312792,15.197054,4040,577307,137.17798,[-0.862  2.02  -2.895 -2.026 -1.467],2179.5676731537897,4.1770325,192.22131,0.39962512
39.486183,0.29517606,1123.4399971961975,-28.807533,20,203,3.5665803,6.884482,9.908661,3.0517579e-06,0.1375128,154044.53,-105.19025,10.0,5.9035215,2.750256,1.1487696,115.07225,227.95,0.002226599,-0.07339277,2.9050844,4060,581866,97.639404,[-0.862  2.024 -2.91  -2.026 -1.492],2269.0888692975286,22.975391,59.929146,0.04453198
-108.01599,0.013908444,1130.9008581638336,-121.19556,20,204,18.466475,1.1120808,9.903261,4.5776367e-05,0.048264198,10289.995,-442.54376,10.0,0.2781689,0.965284,0.07383124,19.791126,217.15,0.028338542,-0.07140352,17.984304,4080,586209,122.50134,[-0.879  2.051 -2.933 -2.    -1.492],2160.9960606509926,1.4766247,133.68532,0.56677085
-156.4378,0.017233234,1138.7617671489716,-169.73758,20,205,18.156397,1.0813357,9.89839,5.493164e-05,0.05408141,35675.406,-619.7942,10.0,0.34466466,1.0816281,0.093158014,20.067781,205.65,0.032695144,-0.06891858,18.495644,4100,590322,149.31189,[-0.876  2.047 -2.94  -2.008 -1.49 ],2046.0507993692986,1.8631603,186.31248,0.6539029
-104.54146,0.018290298,1146.6214516162872,-115.83998,20,206,17.855732,1.138828,9.891666,-1.5258789e-05,0.052780103,8308.873,-422.98773,10.0,0.36580598,1.055602,0.08748337,19.078184,191.45,0.026289076,-0.07543247,17.561914,4120,594151,103.79083,[-0.883  2.05  -2.958 -2.013 -1.488],1904.1286010197214,1.7496674,113.603424,0.5257815
-233.4949,0.008302577,1154.5041244029999,-235.7019,20,207,19.5237,1.0201154,9.910549,,0.053155966,41964.375,-860.6616,10.0,0.1660515,1.0631193,0.07638884,4.5657883,233.45,0.042769667,-0.08190691,19.605625,4140,598820,105.32422,[-0.881  2.045 -2.965 -2.023 -1.494],2324.0573105873314,1.5277768,200.55739,0.8553933
-147.00162,0.0063077356,1162.1212344169617,-150.64624,20,208,19.681263,1.014082,9.896372,-6.1035156e-05,0.049565826,16107.732,-550.08203,10.0,0.1261547,0.9913165,0.056877553,4.701538,201.6,0.0351321,-0.08355933,19.722271,4160,602852,120.41553,[-0.88   2.043 -2.97  -2.022 -1.501],2005.5535336365842,1.1375511,134.03627,0.70264196
-123.12154,0.012400487,1170.4412336349487,-128.43512,20,209,19.08278,1.0725588,9.91037,-3.5095214e-05,0.056561686,9934.112,-468.9786,10.0,0.24800974,1.1312338,0.07548752,9.891512,232.85,0.03134468,-0.08662359,18.646997,4180,607509,94.93213,[-0.88   2.043 -2.981 -2.026 -1.502],2318.0637357890205,1.5097504,115.65351,0.6268935
-10.831213,0.1087158,1179.7143015861511,-22.868189,20,210,5.050503,2.6929152,9.906473,-3.0517579e-06,0.06318975,16100.73,-83.50281,10.0,2.1743157,1.263795,0.5010347,26.695719,222.6,0.005042344,-0.046310443,7.4268956,4200,611961,79.00134,[-0.876  2.042 -2.984 -2.032 -1.506],2215.5894332810926,10.020693,35.971226,0.10084687
-214.07635,0.007819055,1186.3552570343018,-218.05338,20,211,19.53037,1.0284076,9.88649,8.239746e-05,0.050423197,40542.867,-796.2186,10.0,0.1563811,1.0084641,0.06810912,7.0525894,183.9,0.038332816,-0.053181697,19.447542,4220,615639,160.2041,[-0.881  2.054 -2.984 -2.026 -1.465],1828.5620283771727,1.3621823,200.20572,0.7666563
-65.341194,0.004856516,1193.2486889362335,-68.166626,20,212,19.81321,1.0106503,9.894875,-5.1879884e-05,0.05001794,4820.0083,-248.90912,10.0,0.09713032,1.0003588,0.058280505,3.1874115,199.0,0.039362192,-0.055236872,19.78924,4240,619619,100.66614,[-0.881  2.054 -2.989 -2.03  -1.472],1979.5390136587707,1.1656101,76.55035,0.78724384
-49.209858,0.018573597,1202.6077015399933,-53.32092,20,213,17.780819,1.1016899,9.900423,-3.6621095e-05,0.052574508,4729.7397,-194.70032,10.0,0.37147197,1.0514902,0.0942796,6.7564898,208.7,0.021678392,-0.042868648,18.153929,4260,623793,80.01831,[-0.884  2.058 -3.004 -2.035 -1.474],2076.6082438142066,1.885592,62.746426,0.43356782
-190.30087,0.013878866,1209.0342304706573,-212.0112,20,214,18.822035,1.119577,9.893614,5.1879884e-05,0.055477977,61789.46,-774.15564,10.0,0.2775773,1.1095595,0.0783791,34.02839,195.5,0.030365987,-0.050258823,17.86389,4280,627703,214.91052,[-0.884  2.064 -3.018 -2.044 -1.462],1944.6000557911916,1.567582,267.131,0.6073197
35.233696,0.37641644,1216.1509246826172,-18.603264,20,215,2.1105738,9.686213,9.905134,-1.8310548e-05,0.12929168,131127.16,-67.92944,10.0,7.5283284,2.5858338,1.7296091,93.13198,219.15,0.0024956781,-0.03816215,2.0647905,4300,632086,66.59369,[-0.882  2.053 -3.017 -2.046 -1.469],2181.103830312365,34.592182,39.782692,0.049913563
-156.33786,0.02263245,1222.3790950775146,-183.18442,20,216,16.134047,1.1606392,9.87944,,0.046235424,36450.117,-668.8949,10.0,0.452649,0.92470855,0.095249586,41.01214,173.25,0.01625476,-0.03632737,17.231884,4320,635551,187.36981,[-0.876  2.085 -3.015 -2.031 -1.457],1722.0560015229785,1.9049916,227.59653,0.3250952
-157.24051,0.02041025,1228.964347600937,-177.52988,20,217,18.041033,1.1668961,9.901985,2.746582e-05,0.06193915,21536.662,-648.24756,10.0,0.40820497,1.2387831,0.10311172,34.53256,212.35,0.030866891,-0.033757612,17.139486,4340,639798,149.82971,[-0.872  2.084 -3.029 -2.042 -1.455],2113.0923229130244,2.0622344,173.30656,0.6173378
-44.211754,0.012252943,1237.506448507309,-47.024628,20,218,18.8807,1.0694207,9.907751,,0.050324023,2578.4404,-171.70966,10.0,0.24505883,1.0064806,0.07851939,4.4177265,226.8,0.027089104,-0.04058575,18.701714,4360,644334,93.2937,[-0.867  2.08  -3.035 -2.054 -1.453],2257.538230502755,1.5703877,58.504852,0.5417821
-60.092606,0.024054876,1244.1621272563934,-68.23064,20,219,16.07056,1.1756943,9.893097,-1.5258789e-05,0.048646696,5412.546,-249.143,10.0,0.4810975,0.9729339,0.13205944,13.889475,195.65,0.024836872,-0.033077333,17.011225,4380,648247,115.77838,[-0.867  2.08  -3.032 -2.062 -1.46 ],1946.0416095263868,2.6411889,84.34842,0.49673742
251.59645,0.767713,1251.7595763206482,-31.287003,20,220,1.6439129,18.740635,9.912155,-5.493164e-05,0.22974618,3266123.0,-73.550964,10.0,15.3542595,4.594923,3.5265374,387.03906,227.95,0.0012407533,-0.06691669,1.0671997,4400,652806,114.243774,[-0.867  2.073 -3.039 -2.07  -1.452],2269.486780512932,70.53075,48.047203,0.024815066
-16.12664,0.023727728,1261.1482195854187,-22.876331,20,221,16.133194,1.2397144,9.915918,2.746582e-05,0.048466343,2162.0876,-82.52911,10.0,0.47455457,0.9693268,0.090453506,9.3444605,250.35,0.014133935,-0.08220658,16.132748,4420,657813,83.53265,[-0.872  2.098 -3.04  -2.047 -1.486],2492.9734648734175,1.8090701,47.690113,0.2826787
-18.495811,0.035921074,1268.6106369495392,-24.176538,20,222,13.400861,1.5335718,9.897882,-6.1035157e-06,0.051188447,4255.636,-69.90564,10.0,0.7184215,1.0237689,0.15926877,11.443794,204.75,0.010793518,-0.09543561,13.04145,4440,661908,88.28021,[-0.874  2.095 -3.049 -2.054 -1.501],2037.0455441965012,3.1853752,41.81473,0.21587037
-12.56258,0.044338077,1276.1435532569885,-24.196848,20,223,14.111086,1.9193356,9.909336,-3.967285e-05,0.06863402,8860.186,-63.742004,10.0,0.8867616,1.3726803,0.204384,20.959698,229.6,0.01326198,-0.08449496,10.420273,4460,666500,88.35425,[-0.86   2.09  -3.055 -2.048 -1.514],2285.590783090898,4.08768,38.92013,0.2652396
-176.48538,0.0069856527,1284.482961177826,-178.72638,20,224,19.62543,1.0209188,9.90382,6.1035157e-06,0.050565086,18443.898,-652.6165,10.0,0.13971306,1.0113016,0.06457639,4.1007214,215.65,0.040620375,-0.08722897,19.590197,4480,670813,146.07922,[-0.853  2.074 -3.058 -2.063 -1.503],2146.128585908483,1.2915277,156.80373,0.8124075
