ReturnStepMax,MinIW,ReturnStepMaxmin,MinIWNorm,TimestepsSoFar,StdIWNorm,MaxIW,ESSRenyi,ESSClassic,ReturnMeanIW,EpRewMean,MeanEntropy,EpLenMean,EntropyCoefficient,InitialReturnMax,InitialBound,Iteration,EmpiricalD2,EpThisIter,InitialReturnMean,MaxIWNorm,MeanIWNorm,MeanIW,Bound,InitialReturnMin,J_sample_variance,TimeElapsed,Weights,StdIW,EpisodesSoFar,InitialReturnStd
10.0,0.867934,9.988689,0.0433967,1608984,0.00425965,1.2226293,19.872341,19.859514,1.689662,4652.360096507442,0.41812897,465.5,,51.19452,-258.0234,223,1.006424,20,3.0517579e-06,0.061131466,0.05064545,1.0129089,-257.16116,-942.1683,47551.312,2707.2800512313843,[-0.148  1.876 -3.124 -2.778 -0.998],0.085193016,4460,216.2235
10.0,0.73443276,9.995092,0.03672164,1618805,0.005150867,1.1158179,19.805374,19.778791,0.24755013,4909.288194406767,0.41867274,491.05,,1.7773438,-8.710431,224,1.0098269,20,4.272461e-05,0.055790897,0.048705325,0.9741065,-8.505618,-31.806152,39.262627,2722.459239244461,[-0.148  1.876 -3.124 -2.778 -1.001],0.10301734,4480,7.297203
10.0,0.67384994,9.995453,0.033692498,1628306,0.017083962,2.0304067,19.11761,18.51991,10.113068,4749.414100473466,0.4233773,475.05,,49.72998,-258.42322,225,1.0461558,20,-3.0517579e-06,0.10152034,0.06043159,1.2086318,-254.20673,-943.6281,51178.637,2737.7141568660736,[-0.149  1.868 -3.143 -2.767 -1.   ],0.34167925,4500,216.48314
10.0,1.0,0.016340256,0.05,1638306,,1.0,20.0,20.0,-2.1361979e-05,4999.317936551089,0.4233773,500.0,,0.083496094,-0.043296926,226,1.0,20,-2.1362304e-05,0.05,0.05,1.0,-0.043296926,-0.15802002,0.0057837483,2753.3981533050537,[-0.151  1.883 -3.171 -2.775 -0.996],,4520,0.074125305
10.0,0.81164086,9.995092,0.040582042,1647822,0.0051591913,1.207755,19.701546,19.794954,4.4861536,4756.826071203595,0.42209092,475.8,,42.773376,-222.03854,227,1.0151488,20,-1.2207031e-05,0.06038775,0.05069078,1.0138156,-219.22784,-810.77,30464.523,2768.097765684128,[-0.151  1.883 -3.171 -2.775 -0.996],0.10318383,4540,186.00342
10.0,0.88795245,9.993057,0.044397622,1657337,0.005071746,1.2679503,19.811258,19.801193,3.5682144,4755.841550065482,0.42062286,475.75,,42.329956,-219.79608,228,1.009527,20,5.493164e-05,0.06339752,0.05061509,1.0123019,-217.27243,-802.58203,31030.889,2783.2808771133423,[-0.151  1.873 -3.176 -2.771 -0.997],0.10143491,4560,184.12498
10.0,1.0,0.015089989,0.05,1667337,,1.0,20.0,20.0,3.6621e-05,4999.37105434854,0.42062286,500.0,,0.057434082,-0.03526581,229,1.0,20,3.6621095e-05,0.05,0.05,1.0,-0.03526581,-0.12890625,0.0022521904,2798.973244667053,[-0.154  1.88  -3.186 -2.777 -0.998],,4580,0.046255603
10.0,1.0,9.995468,0.05,1677327,,1.0,20.0,20.0,-7.934868e-05,4993.860694325841,0.42062286,499.5,,0.13104248,-0.19920713,230,1.0,20,-7.93457e-05,0.05,0.05,1.0,-0.19920713,-0.7271118,0.03337187,2814.2863767147064,[-0.154  1.88  -3.186 -2.777 -0.998],,4600,0.17805414
10.0,0.3073158,9.995373,0.01536579,1687293,0.012325939,1.5462654,18.644323,18.974827,0.100849085,4981.836321471552,0.4237043,498.3,,0.21691895,-0.7090043,231,1.0727125,20,-3.0517578e-05,0.07731327,0.05302869,1.0605738,-0.63344806,-2.5888062,0.05047065,2829.560016155243,[-0.154  1.88  -3.186 -2.777 -0.998],0.24651878,4620,0.59763366
10.0,1.0,0.014801025,0.05,1697293,,1.0,20.0,20.0,-4.2724423e-05,4999.343705296289,0.4237043,500.0,,0.07702637,-0.04224852,232,1.0,20,-4.272461e-05,0.05,0.05,1.0,-0.04224852,-0.15411377,0.00465784,2844.6869308948517,[-0.146  1.88  -3.185 -2.777 -0.995],,4640,0.06652028
10.0,0.9091878,9.995003,0.04545939,1706794,0.0031929554,1.2010236,19.933165,19.92167,0.8517046,4749.305263483992,0.42346376,475.05,,49.760742,-258.41434,233,1.003353,20,-3.0517579e-06,0.06005118,0.050922967,1.0184591,-257.99548,-943.5957,49555.24,2859.000177383423,[-0.146  1.88  -3.185 -2.777 -0.995],0.063859105,4660,216.47574
10.0,1.0,0.013785362,0.05,1716794,,1.0,20.0,20.0,7.019029e-05,4999.332869470125,0.42346376,500.0,,0.0703125,-0.036251865,234,1.0,20,7.019043e-05,0.05,0.05,1.0,-0.036251865,-0.1326294,0.0054339482,2874.635874271393,[-0.144  1.881 -3.185 -2.776 -0.995],,4680,0.07184881
10.0,1.0,0.017004013,0.05,1726794,,1.0,20.0,20.0,-6.713951e-05,4999.282144892482,0.42346376,500.0,,0.10205078,-0.060225025,235,1.0,20,-6.713867e-05,0.05,0.05,1.0,-0.060225025,-0.21966553,0.008923227,2889.9490115642548,[-0.144  1.881 -3.185 -2.776 -0.995],,4700,0.09207098
10.0,0.92162293,9.994932,0.046081148,1736295,0.0024443946,1.1308806,19.95049,19.953873,0.91426563,4749.290739863474,0.42471063,475.05,,49.764893,-258.40707,236,1.0024816,20,,0.056544032,0.050840683,1.0168136,-257.81323,-943.5692,49270.832,2904.631563425064,[-0.144  1.881 -3.185 -2.776 -0.995],0.04888789,4720,216.46964
10.0,1.0,0.012149811,0.05,1746295,,1.0,20.0,20.0,-9.156065e-06,4999.3420108471755,0.42471063,500.0,,0.07208252,-0.047179356,237,1.0,20,-9.155274e-06,0.05,0.05,1.0,-0.047179356,-0.17224121,0.0058810916,2920.2940883636475,[-0.144  1.877 -3.182 -2.773 -0.994],,4740,0.07474648
10.0,1.0,0.017289162,0.05,1756295,,1.0,20.0,20.0,2.7465634e-05,4999.334625891016,0.42471063,500.0,,0.07305908,-0.049767014,238,1.0,20,2.746582e-05,0.05,0.05,1.0,-0.049767014,-0.18182373,0.0033682757,2935.5454981327057,[-0.144  1.877 -3.182 -2.773 -0.994],,4760,0.056567322
10.0,0.63130707,9.994959,0.031565353,1766117,0.012418858,1.5894606,19.214767,18.737276,0.42419982,4909.752460685578,0.4200425,491.1,,1.7549438,-8.603765,239,1.0408661,20,-6.713867e-05,0.07947303,0.047838837,0.9567768,-8.353538,-31.41626,28.102629,2950.4723188877106,[-0.144  1.877 -3.182 -2.773 -0.994],0.24837714,4780,7.2077303
10.0,1.0,0.015727043,0.05,1776117,,1.0,20.0,20.0,-1.2207776e-05,4999.340410938177,0.4200425,500.0,,0.07977295,-0.07708584,240,1.0,20,-1.2207031e-05,0.05,0.05,1.0,-0.07708584,-0.2814331,0.0073979935,2966.2919166088104,[-0.147  1.881 -3.193 -2.77  -0.999],,4800,0.08383373
10.0,1.0,9.99538,0.05,1786084,,1.0,20.0,20.0,-3.3564866e-05,4982.340826659281,0.4200425,498.35,,0.23815918,-0.71726465,241,1.0,20,-3.3569337e-05,0.05,0.05,1.0,-0.71726465,-2.6189575,0.3882263,2981.611703634262,[-0.147  1.881 -3.193 -2.77  -0.999],,4820,0.6073014
10.0,1.0,0.016719818,0.05,1796084,,1.0,20.0,20.0,-2.1362677e-05,4999.306081423213,0.4200425,500.0,,0.10003662,-0.056000456,242,1.0,20,-2.1362304e-05,0.05,0.05,1.0,-0.056000456,-0.20440674,0.009200029,2996.9705893993378,[-0.147  1.881 -3.193 -2.77  -0.999],,4840,0.09348812
10.0,1.0,0.012874603,0.05,1806084,,1.0,20.0,20.0,-9.313226e-10,4999.318769016942,0.4200425,500.0,,0.08483887,-0.038261015,243,1.0,20,,0.05,0.05,1.0,-0.038261015,-0.13970947,0.0042821993,3012.189368724823,[-0.147  1.881 -3.193 -2.77  -0.999],,4860,0.063781574
10.0,0.8307763,9.995222,0.041538816,1815585,0.0059716166,1.3051012,19.744066,19.752983,3.3412895,4749.358400089794,0.4225523,475.05,,49.723938,-258.42328,244,1.0129626,20,5.7983398e-05,0.06525506,0.053400148,1.0680029,-256.75162,-943.6286,49786.945,3026.65300989151,[-0.147  1.881 -3.193 -2.77  -0.999],0.11943232,4880,216.48326
10.0,1.0,0.015192032,0.05,1825585,,1.0,20.0,20.0,-7.019099e-05,4999.337065218013,0.4225523,500.0,,0.08691406,-0.033734538,245,1.0,20,-7.019043e-05,0.05,0.05,1.0,-0.033734538,-0.122924805,0.0030186404,3042.1804292201996,[-0.149  1.883 -3.193 -2.768 -0.996],,4900,0.05355099
10.0,0.90617585,9.99522,0.045308795,1835086,0.0036940526,1.2183192,19.833557,19.902792,2.5466557,4749.358661795131,0.42525536,475.05,,49.736816,-258.42142,246,1.008392,20,7.6293945e-05,0.060915958,0.052857917,1.0571582,-256.9569,-943.62195,50193.1,3056.7958607673645,[-0.149  1.883 -3.193 -2.768 -0.996],0.07388105,4920,216.48175
10.0,1.0,0.016206741,0.05,1845086,,1.0,20.0,20.0,6.1034225e-05,4999.3650271196,0.42525536,500.0,,0.08868408,-0.03878501,247,1.0,20,6.1035156e-05,0.05,0.05,1.0,-0.03878501,-0.1418457,0.005394875,3072.620496749878,[-0.149  1.88  -3.194 -2.764 -0.994],,4940,0.07159002
10.0,1.0,0.012712479,0.05,1855086,,1.0,20.0,20.0,-4.2723957e-05,4999.318257324136,0.42525536,500.0,,0.066467285,-0.04988735,248,1.0,20,-4.272461e-05,0.05,0.05,1.0,-0.04988735,-0.18200684,0.0034965975,3088.0266139507294,[-0.149  1.88  -3.194 -2.764 -0.994],,4960,0.05763478
10.0,0.55258274,9.99515,0.027629137,1864664,0.0110481,1.426178,19.204443,19.072731,6.568316,4787.83203413715,0.4214773,478.9,,22.827759,-118.29405,249,1.0414257,20,1.8310548e-05,0.0713089,0.050106138,1.0021226,-114.15109,-431.94885,5511.223,3102.6962530612946,[-0.149  1.88  -3.194 -2.764 -0.994],0.220962,4980,99.0959
10.0,0.56777304,9.993053,0.028388653,1873666,0.012855841,1.6451422,19.306772,18.97047,9.3989315,4499.428167464155,0.4167495,450.1,,99.3938,-244.82278,250,1.035906,20,-7.6293945e-05,0.082257114,0.05518492,1.1036984,-239.7803,-893.9661,97831.66,3117.018096923828,[-0.148  1.873 -3.205 -2.766 -0.997],0.25711682,5000,297.98868
10.0,0.81700075,9.990952,0.04085004,1883140,0.0069879415,1.255992,19.640455,19.635664,5.475314,4734.85078469684,0.41317013,473.7,,30.400452,-155.61493,251,1.0183064,20,2.746582e-05,0.0627996,0.051300578,1.0260116,-151.55756,-568.22546,13058.27,3131.9926216602325,[-0.146  1.885 -3.2   -2.773 -1.002],0.13975883,5020,130.3688
10.0,0.7515937,9.9951725,0.037579685,1892656,0.0099814925,1.525709,19.675419,19.256853,4.618147,4756.845242166362,0.4119815,475.8,,42.75879,-222.0437,252,1.0164968,20,1.8310548e-05,0.07628545,0.050810236,1.0162046,-219.24957,-810.789,30483.523,3147.0323507785797,[-0.146  1.876 -3.211 -2.767 -1.006],0.19962984,5040,186.00777
10.0,0.6346652,9.995119,0.03173326,1902158,0.018390223,2.0689263,19.03525,18.214252,12.064006,4749.831780096814,0.4100338,475.1,,49.268066,-255.81686,253,1.0506823,20,,0.10344632,0.058733094,1.1746618,-250.15541,-934.1111,43241.277,3161.8896989822388,[-0.148  1.863 -3.214 -2.755 -1.007],0.36780444,5060,214.29979
10.0,1.0,0.016551971,0.05,1912158,,1.0,20.0,20.0,3.662333e-05,4999.4052929464615,0.4100338,500.0,,0.093322754,-0.06562056,254,1.0,20,3.6621095e-05,0.05,0.05,1.0,-0.06562056,-0.2397461,0.008984525,3177.520362138748,[-0.151  1.865 -3.207 -2.746 -1.009],,5080,0.09238668
10.0,1.0,0.015180588,0.05,1922158,,1.0,20.0,20.0,-9.155367e-06,4999.3861393161005,0.4100338,500.0,,0.08691406,-0.046861768,255,1.0,20,-9.155274e-06,0.05,0.05,1.0,-0.046861768,-0.17108154,0.0035754647,3192.6667437553406,[-0.151  1.865 -3.207 -2.746 -1.009],,5100,0.05828114
10.0,1.0,0.013866425,0.05,1932158,,1.0,20.0,20.0,0.00010986207,4999.353585292883,0.4100338,500.0,,0.0892334,-0.04567298,256,1.0,20,0.00010986328,0.05,0.05,1.0,-0.04567298,-0.1671753,0.0051101833,3207.9783284664154,[-0.151  1.865 -3.207 -2.746 -1.009],,5120,0.06967549
10.0,0.76077443,9.995092,0.038038723,1941676,0.009744753,1.4845617,19.535637,19.310995,6.5333433,4757.825618214745,0.40884542,475.9,,41.90973,-217.59578,257,1.0237701,20,2.1362304e-05,0.074228086,0.051589556,1.031791,-213.63339,-794.5475,27388.932,3222.347154855728,[-0.151  1.865 -3.207 -2.746 -1.009],0.19489506,5140,182.28171
10.0,0.8453375,9.993366,0.042266876,1951155,0.0052783345,1.2729638,19.833914,19.796473,2.606763,4737.920560758038,0.40657803,473.95,,49.82367,-258.3977,258,1.0083739,20,-6.1035156e-05,0.06364819,0.052057035,1.0411407,-256.8705,-943.5348,48514.55,3237.1388828754425,[-0.151  1.864 -3.217 -2.754 -1.01 ],0.10556669,5160,216.46205
10.0,1.0,0.012142181,0.05,1961155,,1.0,20.0,20.0,4.272419e-05,4999.434923096736,0.40657803,500.0,,0.055908203,-0.034223367,259,1.0,20,4.272461e-05,0.05,0.05,1.0,-0.034223367,-0.12512207,0.0022791459,3253.086432695389,[-0.15   1.86  -3.218 -2.748 -1.012],,5180,0.046531588
10.0,1.0,0.016505241,0.05,1971155,,1.0,20.0,20.0,-9.157229e-06,4999.361559896332,0.40657803,500.0,,0.084350586,-0.056890868,260,1.0,20,-9.155274e-06,0.05,0.05,1.0,-0.056890868,-0.20770264,0.0072958022,3268.3975579738617,[-0.15   1.86  -3.218 -2.748 -1.012],,5200,0.083252706
10.0,0.6195531,9.99292,0.030977655,1980172,0.011478163,1.5864307,19.296183,19.034584,9.038328,4506.897456006679,0.40734243,450.85,,92.40961,-246.7343,261,1.0364745,20,2.1362304e-05,0.07932153,0.05096667,1.0193332,-242.15544,-900.9463,72474.15,3282.132230758667,[-0.15   1.86  -3.218 -2.748 -1.012],0.22956327,5220,277.89142
10.0,1.0,0.018081665,0.05,1990172,,1.0,20.0,20.0,-6.40857e-05,4999.344269270652,0.40734243,500.0,,0.10522461,-0.05704609,262,1.0,20,-6.408691e-05,0.05,0.05,1.0,-0.05704609,-0.20806885,0.009937096,3297.765289783478,[-0.151  1.854 -3.221 -2.752 -1.012],,5240,0.097160906
10.0,1.0,0.018229485,0.05,2000172,,1.0,20.0,20.0,6.102957e-06,4999.382201035587,0.40734243,500.0,,0.109436035,-0.069679424,263,1.0,20,6.1035157e-06,0.05,0.05,1.0,-0.069679424,-0.25445557,0.008499832,3313.077661514282,[-0.151  1.854 -3.221 -2.752 -1.012],,5260,0.08986012
10.0,0.92203724,9.991173,0.046101864,2009656,0.002902258,1.1277122,19.881493,19.937485,1.633667,4739.9014211248705,0.4089603,474.2,,49.78894,-258.40292,264,1.0059607,20,-9.155274e-06,0.056385614,0.051828742,1.0365747,-257.53824,-943.5541,49877.27,3327.4483320713043,[-0.151  1.854 -3.221 -2.752 -1.012],0.05804516,5280,216.46623
10.0,0.90411603,9.99551,0.0452058,2019157,0.005443399,1.433929,19.879974,19.77802,1.4977045,4749.424845824987,0.407587,475.05,,49.760498,-258.41553,265,1.0060375,20,4.8828126e-05,0.07169645,0.05138135,1.027627,-257.69678,-943.6003,49266.93,3342.239498615265,[-0.152  1.855 -3.221 -2.751 -1.01 ],0.10886796,5300,216.47678
10.0,0.5050725,9.991413,0.025253624,2028997,0.012555569,1.4948535,18.886642,18.764648,0.24549724,4917.880182695701,0.40606064,492.0,,0.8526001,-2.300475,266,1.0589495,20,,0.074742675,0.048934054,0.9786811,-2.1218128,-8.4001465,2.9441738,3357.6805279254913,[-0.153  1.852 -3.225 -2.748 -1.011],0.2511114,5320,2.1882336
10.0,1.0,0.016785622,0.05,2038997,,1.0,20.0,20.0,-1.5258789e-05,4999.386267069107,0.40606064,500.0,,0.07824707,-0.03531769,267,1.0,20,-1.5258789e-05,0.05,0.05,1.0,-0.03531769,-0.12890625,0.0044394745,3372.9056062698364,[-0.147  1.856 -3.226 -2.746 -1.013],,5340,0.064942285
10.0,1.0,0.018295288,0.05,2048997,,1.0,20.0,20.0,-1.8626451e-09,4999.336633006479,0.40606064,500.0,,0.10021973,-0.047771946,268,1.0,20,,0.05,0.05,1.0,-0.047771946,-0.17443848,0.007942568,3387.977780342102,[-0.147  1.856 -3.226 -2.746 -1.013],,5360,0.08686449
10.0,1.0,0.015384674,0.05,2058997,,1.0,20.0,20.0,-2.4413457e-05,4999.353943463333,0.40606064,500.0,,0.08721924,-0.037399523,269,1.0,20,-2.4414063e-05,0.05,0.05,1.0,-0.037399523,-0.13647461,0.00402748,3403.307847261429,[-0.147  1.856 -3.226 -2.746 -1.013],,5380,0.06185552
10.0,1.0,9.995642,0.05,2068988,,1.0,20.0,20.0,-3.04915e-06,4994.400935102346,0.40606064,499.55,,0.10784912,-0.23125738,270,1.0,20,-3.0517579e-06,0.05,0.05,1.0,-0.23125738,-0.8444214,0.04294644,3418.438577413559,[-0.147  1.856 -3.226 -2.746 -1.013],,5400,0.20198792
10.0,0.907159,9.995483,0.04535795,2078489,0.0030042648,1.1669118,19.953806,19.93077,1.1275921,4749.420365158576,0.40570825,475.05,,49.73529,-258.42035,271,1.002315,20,4.8828126e-05,0.058345594,0.050975718,1.0195143,-257.59174,-943.61786,49142.016,3432.8843142986298,[-0.147  1.856 -3.226 -2.746 -1.013],0.060085304,5420,216.48079
10.0,1.0,0.011507034,0.05,2088489,,1.0,20.0,20.0,-9.1552734e-05,4999.397601817131,0.40570825,500.0,,0.060424805,-0.04609169,272,1.0,20,-9.1552734e-05,0.05,0.05,1.0,-0.04609169,-0.16796875,0.0030925197,3448.605484008789,[-0.147  1.849 -3.227 -2.741 -1.013],,5440,0.05420234
10.0,0.33027637,9.995548,0.016513819,2098445,0.011690125,1.2631767,18.933367,18.781471,0.117638916,4976.882231911236,0.40292943,497.8,,0.28271484,-1.0036893,273,1.0563362,20,7.324219e-05,0.06315883,0.045895003,0.9179001,-0.9140103,-3.6652222,0.103332594,3463.8791744709015,[-0.147  1.849 -3.227 -2.741 -1.013],0.2338025,5460,0.8424325
10.0,1.0,0.0139427185,0.05,2108445,,1.0,20.0,20.0,1.2207311e-05,4999.369097605121,0.40292943,500.0,,0.073791504,-0.045519907,274,1.0,20,1.2207031e-05,0.05,0.05,1.0,-0.045519907,-0.16625977,0.003762929,3479.155858516693,[-0.14   1.849 -3.227 -2.741 -1.016],,5480,0.059789486
10.0,1.0,0.009357452,0.05,2118445,,1.0,20.0,20.0,3.051944e-06,4999.365012951404,0.40292943,500.0,,0.04827881,-0.026574064,275,1.0,20,3.0517579e-06,0.05,0.05,1.0,-0.026574064,-0.0970459,0.0013301932,3494.46746468544,[-0.14   1.849 -3.227 -2.741 -1.016],,5500,0.035548326
10.0,0.7554791,9.995472,0.037773956,2127961,0.0072120717,1.2713908,19.5129,19.617287,7.502041,4756.915631181057,0.4010926,475.8,,42.75995,-222.0424,276,1.024963,20,-8.239746e-05,0.06356954,0.05163502,1.0327004,-217.2946,-810.78394,27363.33,3508.7945346832275,[-0.14   1.849 -3.227 -2.741 -1.016],0.14424144,5520,186.00658
10.0,1.0,0.017347336,0.05,2137961,,1.0,20.0,20.0,-6.1033294e-05,4999.404468221019,0.4010926,500.0,,0.081970215,-0.07954165,277,1.0,20,-6.1035156e-05,0.05,0.05,1.0,-0.07954165,-0.29022217,0.008552147,3524.549324989319,[-0.14   1.842 -3.239 -2.742 -1.018],,5540,0.09013623
10.0,0.3411164,9.993448,0.01705582,2147893,0.012760993,1.3459356,18.634457,18.747274,0.21634328,4964.364292805372,0.40026858,496.6,,0.41534424,-1.6938281,278,1.0732806,20,3.6621095e-05,0.06729678,0.04936576,0.9873152,-1.538488,-6.1851196,0.309177,3539.6968142986298,[-0.14   1.842 -3.239 -2.742 -1.018],0.25521985,5560,1.420751
10.0,0.8906552,9.995274,0.04453276,2157394,0.0046849526,1.2131019,19.82989,19.8425,2.7354832,4749.370339552757,0.39847437,475.05,,49.754944,-258.421,279,1.0085785,20,-5.1879884e-05,0.060655095,0.052585512,1.0517104,-256.7915,-943.61975,49304.58,3554.193790912628,[-0.133  1.843 -3.239 -2.742 -1.019],0.093699045,5580,216.48122
10.0,1.0,0.010875702,0.05,2167394,,1.0,20.0,20.0,2.4414156e-05,4999.3898476980985,0.39847437,500.0,,0.07305908,-0.050806407,280,1.0,20,2.4414063e-05,0.05,0.05,1.0,-0.050806407,-0.18560791,0.0041301297,3570.0229053497314,[-0.13   1.841 -3.234 -2.737 -1.02 ],,5600,0.062638834
10.0,1.0,0.011315346,0.05,2177394,,1.0,20.0,20.0,-3.051944e-06,4999.379375796704,0.39847437,500.0,,0.059265137,-0.020746574,281,1.0,20,-3.0517579e-06,0.05,0.05,1.0,-0.020746574,-0.07574463,0.0013195615,3584.9491517543793,[-0.13   1.841 -3.234 -2.737 -1.02 ],,5620,0.03540598
10.0,0.82923806,9.993269,0.041461904,2186576,0.0034667496,1.1576854,19.945229,19.907742,1.1248741,4589.446512697307,0.39760605,459.1,,57.193848,-253.64917,282,1.0027461,20,6.713867e-05,0.057884272,0.050924778,1.0184957,-252.87236,-926.196,49066.176,3597.98397397995,[-0.13   1.841 -3.234 -2.737 -1.02 ],0.069334984,5640,215.28061
10.0,0.8865222,9.995771,0.044326108,2196078,0.0071242414,1.4120882,19.646984,19.65359,5.4227943,4749.987444441898,0.3936748,475.1,,49.23059,-255.82983,283,1.0179679,20,-5.1879884e-05,0.07060441,0.053661883,1.0732377,-252.6951,-934.1582,45425.84,3612.0003578662872,[-0.131  1.845 -3.24  -2.739 -1.021],0.14248483,5660,214.3106
10.0,1.0,0.017418861,0.05,2206078,,1.0,20.0,20.0,-4.5776833e-05,4999.401464218808,0.3936748,500.0,,0.07495117,-0.03962729,284,1.0,20,-4.5776367e-05,0.05,0.05,1.0,-0.03962729,-0.14453125,0.003635066,3626.5707511901855,[-0.129  1.842 -3.25  -2.738 -1.025],,5680,0.058764894
10.0,1.0,9.995384,0.05,2216077,,1.0,20.0,20.0,8.544943e-05,4998.338371510642,0.3936748,499.95,,0.08239746,-0.049993187,285,1.0,20,8.544922e-05,0.05,0.05,1.0,-0.049993187,-0.18286133,0.0043108542,3640.784101963043,[-0.129  1.842 -3.25  -2.738 -1.025],,5700,0.063994616
10.0,1.0,0.017176628,0.05,2226077,,1.0,20.0,20.0,-9.460491e-05,4999.357328658405,0.3936748,500.0,,0.08605957,-0.052630372,286,1.0,20,-9.460449e-05,0.05,0.05,1.0,-0.052630372,-0.1918335,0.0058110156,3654.8220200538635,[-0.129  1.842 -3.25  -2.738 -1.025],,5720,0.07429983
10.0,1.0,0.009918213,0.05,2236077,,1.0,20.0,20.0,7.019006e-05,4999.400615301256,0.3936748,500.0,,0.072509766,-0.028195156,287,1.0,20,7.019043e-05,0.05,0.05,1.0,-0.028195156,-0.10321045,0.0029145088,3668.888837814331,[-0.129  1.842 -3.25  -2.738 -1.025],,5740,0.05261923
10.0,1.0,0.011660576,0.05,2246077,,1.0,20.0,20.0,-3.0538067e-06,4999.4210400148095,0.3936748,500.0,,0.068725586,-0.034854177,288,1.0,20,-3.0517579e-06,0.05,0.05,1.0,-0.034854177,-0.1272583,0.0031175918,3683.007037639618,[-0.129  1.842 -3.25  -2.738 -1.025],,5760,0.054421615
10.0,1.0,0.015522957,0.05,2256077,,1.0,20.0,20.0,6.103888e-06,4999.416859495494,0.3936748,500.0,,0.087524414,-0.041063063,289,1.0,20,6.1035157e-06,0.05,0.05,1.0,-0.041063063,-0.14996338,0.004644866,3697.0395243167877,[-0.129  1.842 -3.25  -2.738 -1.025],,5780,0.06642757
10.0,1.0,0.011680603,0.05,2266077,,1.0,20.0,20.0,-5.7983678e-05,4999.429326147534,0.3936748,500.0,,0.072509766,-0.032769565,290,1.0,20,-5.7983398e-05,0.05,0.05,1.0,-0.032769565,-0.1194458,0.0030764586,3711.275491952896,[-0.129  1.842 -3.25  -2.738 -1.025],,5800,0.054061405
10.0,1.0,0.012494087,0.05,2276077,,1.0,20.0,20.0,-3.662007e-05,4999.367840829735,0.3936748,500.0,,0.08673096,-0.04025331,291,1.0,20,-3.6621095e-05,0.05,0.05,1.0,-0.04025331,-0.14685059,0.0031789117,3725.3643350601196,[-0.129  1.842 -3.25  -2.738 -1.025],,5820,0.05495422
10.0,1.0,0.016616821,0.05,2286077,,1.0,20.0,20.0,1.5259022e-05,4999.371367697846,0.3936748,500.0,,0.07672119,-0.046469618,292,1.0,20,1.5258789e-05,0.05,0.05,1.0,-0.046469618,-0.16973877,0.0043718806,3739.3286538124084,[-0.129  1.842 -3.25  -2.738 -1.025],,5840,0.064445995
10.0,1.0,0.011098862,0.05,2296077,,1.0,20.0,20.0,-1.5257858e-05,4999.438732671313,0.3936748,500.0,,0.052246094,-0.0327937,293,1.0,20,-1.5258789e-05,0.05,0.05,1.0,-0.0327937,-0.11968994,0.0022755205,3753.3840775489807,[-0.129  1.842 -3.25  -2.738 -1.025],,5860,0.046494566
10.0,1.0,0.017331123,0.05,2306077,,1.0,20.0,20.0,-5.4931268e-05,4999.354235958085,0.3936748,500.0,,0.099853516,-0.066631444,294,1.0,20,-5.493164e-05,0.05,0.05,1.0,-0.066631444,-0.24310303,0.0074857096,3767.4075515270233,[-0.129  1.842 -3.25  -2.738 -1.025],,5880,0.08432926
10.0,1.0,0.013138771,0.05,2316077,,1.0,20.0,20.0,1.5257159e-05,4999.392387447145,0.3936748,500.0,,0.09265137,-0.044747956,295,1.0,20,1.5258789e-05,0.05,0.05,1.0,-0.044747956,-0.16345215,0.005669017,3781.5327892303467,[-0.129  1.842 -3.25  -2.738 -1.025],,5900,0.073386416
10.0,0.91745824,9.9954815,0.04587291,2325579,0.0025411593,1.1150258,19.92276,19.950083,1.3133173,4749.918731610995,0.3939745,475.1,,49.242126,-255.82338,296,1.0038769,20,-9.1552734e-05,0.05575129,0.050800957,1.0160191,-255.0054,-934.1345,47456.4,3794.7923719882965,[-0.129  1.842 -3.25  -2.738 -1.025],0.05082318,5920,214.30515
10.0,1.0,0.017341614,0.05,2335579,,1.0,20.0,20.0,9.155832e-06,4999.299526850732,0.3939745,500.0,,0.097839355,-0.050236635,297,1.0,20,9.155274e-06,0.05,0.05,1.0,-0.050236635,-0.18347168,0.004382936,3809.2196152210236,[-0.128  1.839 -3.248 -2.732 -1.025],,5940,0.06452743
10.0,1.0,9.995653,0.05,2345577,,1.0,20.0,20.0,-7.629348e-05,4997.9017733846995,0.3939745,499.9,,0.08514404,-0.064463116,298,1.0,20,-7.6293945e-05,0.05,0.05,1.0,-0.064463116,-0.23510742,0.0063338466,3823.4644401073456,[-0.128  1.839 -3.248 -2.732 -1.025],,5960,0.07757032
10.0,1.0,9.995787,0.05,2355567,,1.0,20.0,20.0,3.0520372e-05,4993.935527706179,0.3939745,499.5,,0.08831787,-0.19827822,299,1.0,20,3.0517578e-05,0.05,0.05,1.0,-0.19827822,-0.7241211,0.032327622,3837.6986088752747,[-0.128  1.839 -3.248 -2.732 -1.025],,5980,0.17524624
10.0,1.0,0.015298843,0.05,2365567,,1.0,20.0,20.0,-2.4414388e-05,4999.404512873902,0.3939745,500.0,,0.08337402,-0.043233123,300,1.0,20,-2.4414063e-05,0.05,0.05,1.0,-0.043233123,-0.15777588,0.0045947717,3851.8891549110413,[-0.128  1.839 -3.248 -2.732 -1.025],,6000,0.066068396
