EpThisIter,ReturnMeanIW,MinIW,TimestepsSoFar,MinD2w0t,EpLenMean,EpisodesSoFar,StdIW,MaxIW,EmpiricalD2,MaxD2w0t,InitialReturnMean,InitialReturnStd,EntropyCoefficient,MeanD2w0t,InitialBound,InitialReturnMax,TimeElapsed,ReturnStepMaxmin,Bound,J_sample_variance,EpRewMean,ReturnStepMax,StdD2w0t,InitialReturnMin,Iteration,Weights,MeanEntropy,MeanIW
100,-0.05611551,1.0,6951852,1.0,500.0,16000,,1.0,1.0,1.0,3.112793e-05,0.052815035,,1.0,-121.72589,0.07574463,10926.246452569962,0.017885208,-121.72589,0.002818172,4999.516820402177,10.0,,-0.17285156,160,[ 0.029  0.364 -3.195 -2.102 -1.058],0.36130702,1.0
100,-0.055263944,1.0,7001852,1.0,500.0,16100,,1.0,1.0,1.0,-1.8920899e-05,0.05417416,,1.0,-121.725044,0.07092285,10995.881191968918,0.014588356,-121.725044,0.0029647641,4999.530381508249,10.0,,-0.15820312,161,[ 0.029  0.364 -3.195 -2.102 -1.058],0.36130702,1.0
100,-9.341232,0.5713981,7051354,,495.02,16200,0.13177505,1.7075886,1.0409806,1.0443087,-6.469726e-05,97.839676,,1.010467,-131.53917,9.914307,11066.006130695343,9.998217,-131.25955,8660.049,4949.6266188096615,10.0,0.10204686,-973.49243,162,[ 0.029  0.364 -3.195 -2.102 -1.058],0.3565776,1.0131907
100,-0.0454305,1.0,7101354,1.0,500.0,16300,,1.0,1.0,1.0,-7.751465e-05,0.04967776,,1.0,-121.71521,0.06085205,11137.807351112366,0.01859188,-121.71521,0.0024924802,4999.542358267163,10.0,,-0.22253418,163,[ 0.03   0.36  -3.191 -2.091 -1.062],0.3565776,1.0
100,-9.824821,0.7571057,7150855,,495.01,16400,0.065094255,1.2848719,1.0085385,1.0112172,-8.544922e-05,98.83296,,0.99431014,-131.63712,9.996338,11207.543443202972,9.998253,-131.54694,9586.018,4949.535353019411,10.0,0.09986257,-983.3755,164,[ 0.03   0.36  -3.191 -2.091 -1.062],0.35413644,1.0059892
100,-0.05927647,1.0,7200855,1.0,500.0,16500,,1.0,1.0,1.0,-5.0048828e-05,0.05768856,,1.0,-121.72905,0.07647705,11279.143743038177,0.018928528,-121.72905,0.0033610165,4999.515583832771,10.0,,-0.20025635,165,[ 0.03   0.358 -3.191 -2.087 -1.065],0.35413644,1.0
100,-9.968684,1.0,7250356,,495.01,16600,,1.0,1.0,1.0,-5.432129e-05,98.832535,,0.99002,-131.63846,10.002869,11348.272602796555,9.998196,-131.63846,9866.535,4949.525549747227,10.0,0.09939981,-983.3713,166,[ 0.03   0.358 -3.191 -2.087 -1.065],0.35413644,1.0
100,-18.82034,0.49017945,7299359,,490.03,16700,0.19012365,1.8158045,1.0770538,1.083047,-3.479004e-05,138.36464,,1.0182649,-141.45825,19.843384,11418.003174066544,9.997757,-140.95372,17501.994,4899.621209605147,10.0,0.14697541,-973.52966,167,[ 0.03   0.358 -3.191 -2.087 -1.065],0.34779114,0.9901227
100,-0.06172737,1.0,7349359,1.0,500.0,16800,,1.0,1.0,1.0,-0.00012634277,0.05587572,,1.0,-121.73151,0.08129883,11490.12177157402,0.016786575,-121.73151,0.003153888,4999.532891606096,10.0,,-0.17382812,168,[ 0.03   0.353 -3.186 -2.073 -1.071],0.34779114,1.0
100,-0.057008527,1.0,7399359,1.0,500.0,16900,,1.0,1.0,1.0,6.713867e-06,0.05658304,,1.0,-121.72678,0.073913574,11560.429569244385,0.019071579,-121.72678,0.0032346938,4999.534311376335,10.0,,-0.1749878,169,[ 0.03   0.353 -3.186 -2.073 -1.071],0.34779114,1.0
100,-9.968857,1.0,7448860,,495.01,17000,,1.0,1.0,1.0,-4.6386718e-05,98.83309,,0.99002,-131.63864,10.005371,11630.227708101273,9.99831,-131.63864,9866.647,4949.547155812047,10.0,0.09939949,-983.3768,170,[ 0.03   0.353 -3.186 -2.073 -1.071],0.34779114,1.0
100,-0.049147654,1.0,7498860,1.0,500.0,17100,,1.0,1.0,1.0,5.4931643e-06,0.05368283,,1.0,-121.718925,0.0657959,11701.187871932983,0.016253471,-121.718925,0.002910486,4999.545510910882,10.0,,-0.14672852,171,[ 0.03   0.353 -3.186 -2.073 -1.071],0.34779114,1.0
100,-0.061654013,1.0,7548860,1.0,500.0,17200,,1.0,1.0,1.0,,0.055186648,,1.0,-121.73143,0.07611084,11772.354536056519,0.016241074,-121.73143,0.003075883,4999.547876792822,10.0,,-0.15991211,172,[ 0.03   0.353 -3.186 -2.073 -1.071],0.34779114,1.0
100,-0.05251405,1.0,7598860,1.0,500.0,17300,,1.0,1.0,1.0,5.4931643e-06,0.05234206,,1.0,-121.72229,0.06201172,11842.722034215927,0.017645836,-121.72229,0.0027674139,4999.538838980647,10.0,,-0.22497559,173,[ 0.03   0.353 -3.186 -2.073 -1.071],0.34779114,1.0
100,-9.923964,0.8418241,7648361,,495.01,17400,0.04234988,1.148013,1.0035851,1.0044583,3.601074e-05,98.832275,,0.99182135,-131.64091,10.0078125,11913.678745508194,9.998192,-131.61589,9773.587,4949.523772447647,10.0,0.09958675,-983.3685,174,[ 0.03   0.353 -3.186 -2.073 -1.071],0.3460394,1.0004953
100,-0.06431041,1.0,7698361,1.0,500.0,17500,,1.0,1.0,1.0,-6.408691e-05,0.060649194,,1.0,-121.734085,0.082336426,11984.328411102295,0.01801014,-121.734085,0.0037162313,4999.520309299554,10.0,,-0.23565674,175,[ 0.03   0.352 -3.186 -2.073 -1.073],0.3460394,1.0
100,-0.057038534,1.0,7748361,1.0,500.0,17600,,1.0,1.0,1.0,2.6855469e-05,0.05664118,,1.0,-121.726814,0.07684326,12055.559876918793,0.016195297,-121.726814,0.0032401988,4999.512559275516,10.0,,-0.21594238,176,[ 0.03   0.352 -3.186 -2.073 -1.073],0.3460394,1.0
100,-0.054892913,1.0,7798361,1.0,500.0,17700,,1.0,1.0,1.0,1.4038086e-05,0.048858136,,1.0,-121.72467,0.06536865,12126.930218219757,0.0134010315,-121.72467,0.002411471,4999.537904204273,10.0,,-0.13342285,177,[ 0.03   0.352 -3.186 -2.073 -1.073],0.3460394,1.0
100,-19.365295,0.5589629,7847364,,490.03,17800,0.11714638,1.56939,1.0230188,1.0266788,1.2207031e-06,138.36688,,0.9916986,-141.44968,19.831055,12197.163563013077,9.997902,-141.1846,18548.766,4899.655057791624,10.0,0.14161362,-973.5454,178,[ 0.03   0.352 -3.186 -2.073 -1.073],0.3436609,0.9890595
100,-0.04828618,1.0,7897364,1.0,500.0,17900,,1.0,1.0,1.0,-7.93457e-05,0.047281582,,1.0,-121.71806,0.06109619,12270.660462141037,0.01590252,-121.71806,0.002258529,4999.542106557576,10.0,,-0.16705322,179,[ 0.03   0.351 -3.198 -2.079 -1.075],0.3436609,1.0
100,-9.219779,0.5742301,7946866,,495.02,18000,0.14270478,1.6696122,1.0414641,1.0456411,4.5166016e-05,97.83976,,1.0107335,-131.53918,9.910156,12340.706484794617,9.998259,-131.14146,8434.454,4949.638310820675,10.0,0.10209386,-973.4931,180,[ 0.03   0.351 -3.198 -2.079 -1.075],0.340949,0.99632674
100,-9.759334,0.6924879,7996367,,495.01,18100,0.09179335,1.4061329,1.0161223,1.0184582,-9.765625e-06,98.83259,,0.9980906,-131.64091,10.005798,12412.178763866425,9.998255,-131.52771,9452.049,4949.540364746674,10.0,0.10031977,-983.3717,181,[ 0.031  0.351 -3.21  -2.09  -1.078],0.33730638,1.0086275
100,-0.058735475,1.0,8046367,1.0,500.0,18200,,1.0,1.0,1.0,-8.178711e-05,0.055472016,,1.0,-121.728516,0.07244873,12483.431236028671,0.017902374,-121.728516,0.0031085138,4999.538174611956,10.0,,-0.1560669,182,[ 0.03   0.349 -3.21  -2.086 -1.082],0.33730638,1.0
100,-0.057227544,1.0,8096367,1.0,500.0,18300,,1.0,1.0,1.0,4.5166016e-05,0.05576554,,1.0,-121.727005,0.06921387,12555.09899353981,0.01963234,-121.727005,0.0031401503,4999.549596896824,10.0,,-0.20678711,183,[ 0.03   0.349 -3.21  -2.086 -1.082],0.33730638,1.0
100,-9.928909,0.83305466,8145868,,495.01,18400,0.039519433,1.1657076,1.0030061,1.0043722,1.4648437e-05,98.83327,,0.9915363,-131.6393,9.9991455,12625.286519289017,9.998358,-131.61781,9786.619,4949.557794372897,10.0,0.09955671,-983.3784,184,[ 0.03   0.349 -3.21  -2.086 -1.082],0.3361575,0.9975717
100,-0.047763214,1.0,8195868,1.0,500.0,18500,,1.0,1.0,1.0,4.0283205e-05,0.043972835,,1.0,-121.71754,0.050964355,12697.356936454773,0.015235901,-121.71754,0.0019537199,4999.574341923148,10.0,,-0.14538574,185,[ 0.031  0.347 -3.21  -2.083 -1.083],0.3361575,1.0
100,-0.050646264,1.0,8245868,1.0,500.0,18600,,1.0,1.0,1.0,1.586914e-05,0.053089052,,1.0,-121.72042,0.05621338,12768.30524301529,0.016970634,-121.72042,0.0028472056,4999.57165608229,10.0,,-0.20495605,186,[ 0.031  0.347 -3.21  -2.083 -1.083],0.3361575,1.0
100,-0.056893893,1.0,8295868,1.0,500.0,18700,,1.0,1.0,1.0,-2.0141602e-05,0.052401762,,1.0,-121.72667,0.07165527,12839.242335319519,0.018057823,-121.72667,0.0027731007,4999.542121008652,10.0,,-0.2355957,187,[ 0.031  0.347 -3.21  -2.083 -1.083],0.3361575,1.0
100,-0.05416084,1.0,8345868,1.0,500.0,18800,,1.0,1.0,1.0,8.850098e-05,0.049668286,,1.0,-121.72394,0.06707764,12909.785545349121,0.017325401,-121.72394,0.0024911594,4999.547318044189,10.0,,-0.14642334,188,[ 0.031  0.347 -3.21  -2.083 -1.083],0.3361575,1.0
100,-9.625953,0.61791766,8395370,,495.02,18900,0.098864734,1.4119022,1.0168368,1.0212462,5.0048828e-05,97.83969,,0.9987214,-131.5432,9.902954,12979.906376838684,9.998306,-131.41882,9189.959,4949.646937758479,10.0,0.10028977,-973.49243,189,[ 0.031  0.347 -3.21  -2.083 -1.083],0.33374736,1.0150614
100,-9.651053,0.5902175,8444871,,495.01,19000,0.10969799,1.437049,1.0243052,1.0248711,1.2207031e-06,98.83244,,1.0021503,-131.64049,10.009888,13050.690779447556,9.998217,-131.46785,9243.84,4949.529684163356,10.0,0.10086459,-983.37024,190,[ 0.03   0.345 -3.212 -2.086 -1.085],0.32907116,0.98154354
100,-0.04912534,1.0,8494871,1.0,500.0,19100,,1.0,1.0,1.0,-1.2207031e-05,0.047574546,,1.0,-121.7189,0.06628418,13121.822573661804,0.017356873,-121.7189,0.0022860537,4999.564111993273,10.0,,-0.16491699,191,[ 0.03   0.344 -3.212 -2.083 -1.09 ],0.32907116,1.0
100,-19.596125,0.6566932,8543874,,490.03,19200,0.08466423,1.3392148,1.0118661,1.01417,4.8217775e-05,138.366,,0.98609096,-141.4549,19.835815,13191.425028085709,9.997892,-141.3447,18971.309,4899.653163824964,10.0,0.1406966,-973.5397,192,[ 0.03   0.344 -3.212 -2.083 -1.09 ],0.32601953,1.0046622
100,-9.427408,0.6168035,8593376,,495.02,19300,0.10401969,1.3772452,1.023622,1.0248846,1.5258789e-05,97.83951,,1.0018759,-131.54424,9.90802,13262.452176809311,9.998301,-131.24457,8812.206,4949.646977006741,10.0,0.10072043,-973.4906,193,[ 0.029  0.342 -3.212 -2.079 -1.093],0.32202923,0.99135154
100,-9.416105,0.4939377,8642878,,495.02,19400,0.13355531,1.621413,1.0316044,1.0361265,5.9814454e-05,97.84051,,1.0057579,-131.53795,9.90802,13333.947266340256,9.998373,-131.27112,8799.828,4949.66283386887,10.0,0.10130364,-973.50055,194,[ 0.03   0.343 -3.225 -2.085 -1.097],0.32119808,0.98903173
100,-9.860189,0.92688364,8692380,,495.02,19500,0.020752879,1.090633,1.0007448,1.0015053,5.3710937e-05,97.83918,,0.9904484,-131.54613,9.916504,13405.819616794586,9.998289,-131.5374,9637.744,4949.646559947577,10.0,0.09934336,-973.4873,195,[ 0.03   0.341 -3.217 -2.073 -1.098],0.32113636,0.9973774
100,-9.79289,0.60687083,8741881,,495.01,19600,0.08755919,1.3170708,1.0135146,1.0138447,3.479004e-05,98.83261,,0.9967844,-131.64334,10.00769,13476.444741010666,9.998308,-131.54504,9511.451,4949.5468923784165,10.0,0.10015606,-983.3719,196,[ 0.03   0.34  -3.217 -2.073 -1.098],0.3174989,0.99333763
100,-9.722113,0.7500118,8791383,,495.02,19700,0.073956095,1.3647469,1.010395,1.0150717,2.0141602e-05,97.839905,,0.9954124,-131.54329,9.901184,13546.182712554932,9.998362,-131.46738,9375.033,4949.661823526668,10.0,0.099887505,-973.4946,197,[ 0.03   0.339 -3.217 -2.071 -1.101],0.31508914,0.99175483
100,-9.96043,0.9343606,8840884,,495.01,19800,0.02128849,1.0917416,1.0009006,1.0018945,1.586914e-05,98.833046,,0.9904783,-131.64262,10.007019,13616.897517681122,9.998381,-131.6361,9842.512,4949.566816773953,10.0,0.09944708,-983.3762,198,[ 0.029  0.337 -3.218 -2.072 -1.104],0.31433117,1.0004647
100,-9.855618,0.95438176,8890386,,495.02,19900,0.017769402,1.1099497,1.0008588,1.0012653,2.9296874e-05,97.84071,,0.9904781,-131.53772,9.902527,13687.026929855347,9.99843,-131.53136,9645.1455,4949.675782525024,10.0,0.09934628,-973.5027,199,[ 0.028  0.336 -3.218 -2.072 -1.105],0.31509334,1.0009946
100,-9.593844,0.64562327,8939888,,495.02,20000,0.09196721,1.3541539,1.0199809,1.0221677,-7.141113e-05,97.83971,,1.0000689,-131.5444,9.907349,13757.055389642715,9.998346,-131.3874,9125.639,4949.6554315519,10.0,0.10047469,-973.4928,200,[ 0.028  0.336 -3.218 -2.072 -1.104],0.31223142,1.0025117
100,-0.3601649,0.30592597,8989616,,497.28,20100,0.12661725,1.5415169,1.0296785,1.119493,3.967285e-05,9.504988,,1.0090362,-122.66042,1.0268555,13828.60872912407,9.998377,-122.18053,10.463136,4972.265759203311,10.0,0.07660571,-94.57208,201,[ 0.028  0.333 -3.215 -2.064 -1.107],0.31240353,1.0018466
100,-0.0564062,1.0,9039616,1.0,500.0,20200,,1.0,1.0,1.0,3.967285e-05,0.05638644,,1.0,-121.72618,0.06896973,13899.631844997406,0.0166893,-121.72618,0.0032107146,4999.557700599288,10.0,,-0.16009521,202,[ 0.032  0.333 -3.215 -2.063 -1.107],0.31240353,1.0
100,-9.955286,0.88402426,9089117,,495.01,20300,0.025127688,1.0880042,1.0011555,1.001721,-6.408691e-05,98.83271,,0.99061733,-131.64235,10.008545,13970.05421090126,9.998308,-131.63322,9832.748,4949.551444591995,10.0,0.099460915,-983.373,203,[ 0.032  0.333 -3.215 -2.063 -1.107],0.31152353,1.0000464
100,-0.057565268,1.0,9139117,1.0,500.0,20400,,1.0,1.0,1.0,-2.4414063e-05,0.04787817,,1.0,-121.72734,0.06756592,14041.261733531952,0.016762733,-121.72734,0.0023158719,4999.570939693293,10.0,,-0.13116455,204,[ 0.032  0.333 -3.215 -2.063 -1.107],0.31152353,1.0
100,-0.054004192,1.0,9189117,1.0,500.0,20500,,1.0,1.0,1.0,2.6245118e-05,0.05050849,,1.0,-121.72378,0.06945801,14111.762191295624,0.017457962,-121.72378,0.0025768478,4999.551580425645,10.0,,-0.18231201,205,[ 0.032  0.333 -3.215 -2.063 -1.107],0.31152353,1.0
100,-9.972392,0.9747819,9238618,,495.01,20600,0.0066166287,1.0212644,1.0000194,1.0000583,-3.7231446e-05,98.832695,,0.99002093,-131.64534,10.007996,14181.835662603378,9.998365,-131.64232,9860.219,4949.560097391883,10.0,0.09940011,-983.3728,206,[ 0.032  0.333 -3.215 -2.063 -1.107],0.3118656,0.9992278
100,-0.056602243,1.0,9288618,1.0,500.0,20700,,1.0,1.0,1.0,5.859375e-05,0.052756045,,1.0,-121.72638,0.0713501,14252.47378206253,0.017227173,-121.72638,0.0028114645,4999.555949495863,10.0,,-0.15618896,207,[ 0.032  0.333 -3.215 -2.063 -1.107],0.3118656,1.0
100,-0.05779776,1.0,9338618,1.0,500.0,20800,,1.0,1.0,1.0,-4.272461e-05,0.046542417,,1.0,-121.72758,0.07098389,14323.719531297684,0.017142296,-121.72758,0.0021874004,4999.5470577943715,10.0,,-0.11395264,208,[ 0.032  0.333 -3.215 -2.063 -1.107],0.3118656,1.0
100,-9.872945,0.807195,9388119,,495.01,20900,0.06631686,1.2845188,1.0075794,1.0093814,,98.83382,,0.99383134,-131.63686,9.997742,14394.37901377678,9.998419,-131.58896,9681.589,4949.577700270188,10.0,0.09980755,-983.3839,209,[ 0.032  0.333 -3.215 -2.063 -1.107],0.30920258,0.99720585
100,-0.05732686,1.0,9438119,1.0,500.0,21000,,1.0,1.0,1.0,-1.2817382e-05,0.0546115,,1.0,-121.727104,0.06762695,14465.238107204437,0.016596794,-121.727104,0.0030130423,4999.568257168481,10.0,,-0.17199707,210,[ 0.031  0.332 -3.215 -2.063 -1.11 ],0.30920258,1.0
100,-0.06132941,1.0,9488119,1.0,500.0,21100,,1.0,1.0,1.0,5.1879884e-05,0.052167438,,1.0,-121.73111,0.074157715,14536.324915885925,0.018521309,-121.73111,0.002749327,4999.572592750706,10.0,,-0.2088623,211,[ 0.031  0.332 -3.215 -2.063 -1.11 ],0.30920258,1.0
100,-9.811991,0.6709634,9537620,,495.01,21200,0.08026567,1.3506875,1.0118189,1.012702,8.850098e-05,98.833275,,0.9959406,-131.63864,10.002075,14606.63467168808,9.998346,-131.55371,9558.7705,4949.558761764409,10.0,0.10005356,-983.3784,212,[ 0.031  0.332 -3.215 -2.063 -1.11 ],0.30614427,0.98311985
100,-0.05211229,1.0,9587620,1.0,500.0,21300,,1.0,1.0,1.0,-5.432129e-05,0.052469037,,1.0,-121.721886,0.057861328,14678.919038295746,0.017505646,-121.721886,0.0027806656,4999.582299136259,10.0,,-0.16741943,213,[ 0.031  0.333 -3.215 -2.06  -1.113],0.30614427,1.0
100,-0.06239009,1.0,9637620,1.0,500.0,21400,,1.0,1.0,1.0,-2.9907227e-05,0.05655652,,1.0,-121.73217,0.07531738,14749.932085037231,0.019506454,-121.73217,0.0032313403,4999.561949624124,10.0,,-0.16149902,214,[ 0.031  0.333 -3.215 -2.06  -1.113],0.30614427,1.0
100,-9.9598,0.9293121,9687121,,495.01,21500,0.022092981,1.1102809,1.0009123,1.0022112,-3.7841797e-05,98.83305,,0.9904933,-131.64359,10.005127,14818.114842653275,9.998404,-131.63579,9839.224,4949.570182915033,10.0,0.0994488,-983.37646,215,[ 0.031  0.333 -3.215 -2.06  -1.113],0.3055343,1.0005683
100,-0.06260863,1.0,9737121,1.0,500.0,21600,,1.0,1.0,1.0,-4.272461e-06,0.055947922,,1.0,-121.73238,0.07519531,14885.764853954315,0.019548416,-121.73238,0.003160712,4999.575516670198,10.0,,-0.17034912,216,[ 0.03   0.332 -3.215 -2.059 -1.113],0.3055343,1.0
100,-0.06175324,1.0,9787121,1.0,500.0,21700,,1.0,1.0,1.0,-1.7700195e-05,0.05873035,,1.0,-121.73153,0.070617676,14953.609821796417,0.018486023,-121.73153,0.0034847248,4999.570411852357,10.0,,-0.20214844,217,[ 0.03   0.332 -3.215 -2.059 -1.113],0.3055343,1.0
100,-0.057020035,1.0,9837121,1.0,500.0,21800,,1.0,1.0,1.0,3.90625e-05,0.054079738,,1.0,-121.7268,0.066101074,15021.130477905273,0.014134407,-121.7268,0.002955644,4999.561872023958,10.0,,-0.21386719,218,[ 0.03   0.332 -3.215 -2.059 -1.113],0.3055343,1.0
100,-0.05455596,1.0,9887121,1.0,500.0,21900,,1.0,1.0,1.0,-3.2958986e-05,0.048013844,,1.0,-121.724335,0.060424805,15088.934839010239,0.016301155,-121.724335,0.0023288494,4999.589676922702,10.0,,-0.15374756,219,[ 0.03   0.332 -3.215 -2.059 -1.113],0.3055343,1.0
100,-0.057294805,1.0,9937121,1.0,500.0,22000,,1.0,1.0,1.0,-9.765625e-06,0.052641977,,1.0,-121.72707,0.06378174,15156.28167438507,0.016331673,-121.72707,0.0027994176,4999.574399133299,10.0,,-0.15600586,220,[ 0.03   0.332 -3.215 -2.059 -1.113],0.3055343,1.0
100,-0.06208392,1.0,9987121,1.0,500.0,22100,,1.0,1.0,1.0,4.272461e-06,0.05780443,,1.0,-121.73186,0.074279785,15223.441017627716,0.017791748,-121.73186,0.0033758208,4999.563816474683,10.0,,-0.22393799,221,[ 0.03   0.332 -3.215 -2.059 -1.113],0.3055343,1.0
100,-9.846935,0.8820023,10036623,,495.02,22200,0.031317342,1.1683613,1.0019014,1.0054351,1.953125e-05,97.84027,,0.99102205,-131.53932,9.901062,15291.469066619873,9.998365,-131.52875,9625.349,4949.664621674477,10.0,0.099403545,-973.4982,222,[ 0.03   0.332 -3.215 -2.059 -1.113],0.30590156,0.99785686
100,-9.969399,1.0,10086124,,495.01,22300,,1.0,1.0,1.0,4.272461e-06,98.833595,,0.99002,-131.63918,9.997437,15358.331711769104,9.998423,-131.63918,9866.747,4949.5754385954815,10.0,0.099398635,-983.3818,223,[ 0.029  0.331 -3.215 -2.058 -1.113],0.30590156,1.0
100,-19.717339,0.75896233,10135126,,490.02,22400,0.075731106,1.347257,1.0093522,1.0111169,-6.713867e-05,139.0635,,0.98478,-141.55489,19.93573,15423.83001255989,9.997988,-141.44798,19206.828,4899.576620805875,10.0,0.14056616,-973.4445,224,[ 0.029  0.331 -3.215 -2.058 -1.113],0.30404618,0.9998037
100,-0.060256112,1.0,10185126,1.0,500.0,22500,,1.0,1.0,1.0,-4.3945314e-05,0.058091745,,1.0,-121.730034,0.06719971,15492.521932601929,0.01919651,-121.730034,0.0034089147,4999.5705303530085,10.0,,-0.19378662,225,[ 0.03   0.329 -3.215 -2.051 -1.115],0.30404618,1.0
100,-0.051463824,1.0,10235126,1.0,500.0,22600,,1.0,1.0,1.0,-1.586914e-05,0.049677573,,1.0,-121.72124,0.06756592,15560.442034721375,0.018499374,-121.72124,0.0024920073,4999.573380516442,10.0,,-0.14294434,226,[ 0.03   0.329 -3.215 -2.051 -1.115],0.30404618,1.0
100,-19.821611,0.8904341,10284128,,490.02,22700,0.040848985,1.2017472,1.0024279,1.004972,-4.0283205e-05,139.06392,,0.9813948,-141.5535,19.940308,15627.347105026245,9.99802,-141.51436,19412.75,4899.583427977594,10.0,0.14005905,-973.4475,227,[ 0.03   0.329 -3.215 -2.051 -1.115],0.30404475,1.0051599
100,-0.051013734,1.0,10334128,1.0,500.0,22800,,1.0,1.0,1.0,6.469726e-05,0.045296066,,1.0,-121.72079,0.05670166,15695.869472503662,0.015091896,-121.72079,0.0020721257,4999.575495795304,10.0,,-0.13043213,228,[ 0.029  0.326 -3.215 -2.048 -1.115],0.30404475,1.0
100,-12.071085,0.31973234,10383170,,490.42,22900,0.35031015,3.9557066,1.1988796,1.7645025,-5.3710937e-05,118.24671,,1.077252,-138.2433,16.627808,15762.61840415001,9.998005,-134.8897,10284.098,4903.581831477833,10.0,0.18404827,-976.75696,229,[ 0.029  0.326 -3.215 -2.048 -1.115],0.30013913,1.0110866
100,-0.052186202,1.0,10433170,1.0,500.0,23000,,1.0,1.0,1.0,6.347656e-05,0.05024428,,1.0,-121.72196,0.06451416,15832.09389591217,0.016620636,-121.72196,0.0025498,4999.597422927641,10.0,,-0.1585083,230,[ 0.02   0.319 -3.225 -2.043 -1.119],0.30013913,1.0
100,-0.059797466,1.0,10483170,1.0,500.0,23100,,1.0,1.0,1.0,-1.2207031e-06,0.057485294,,1.0,-121.729576,0.07397461,15899.982757806778,0.01735878,-121.729576,0.0033379071,4999.568456426597,10.0,,-0.2998047,231,[ 0.02   0.319 -3.225 -2.043 -1.119],0.30013913,1.0
100,-0.052572403,1.0,10533170,1.0,500.0,23200,,1.0,1.0,1.0,4.2114258e-05,0.0469085,,1.0,-121.72235,0.059936523,15968.394707679749,0.01594448,-121.72235,0.002222767,4999.593325497725,10.0,,-0.12634277,232,[ 0.02   0.319 -3.225 -2.043 -1.119],0.30013913,1.0
100,-0.07152528,1.0,10583098,,499.28,23300,,1.0,1.0,1.0,1.8310546e-06,0.44103897,,0.99856,-121.7413,0.12310791,16035.931734085083,9.998116,-121.7413,0.19647793,4992.194214134173,10.0,0.03791878,-3.8632812,233,[ 0.02   0.319 -3.225 -2.043 -1.119],0.30013913,1.0
100,-0.058464043,1.0,10633098,1.0,500.0,23400,,1.0,1.0,1.0,2.4414062e-06,0.05005927,,1.0,-121.72824,0.06567383,16102.961096525192,0.016710281,-121.72824,0.002531286,4999.591061381606,10.0,,-0.14794922,234,[ 0.02   0.319 -3.225 -2.043 -1.119],0.30013913,1.0
100,-0.052176107,1.0,10683098,1.0,500.0,23500,,1.0,1.0,1.0,-1.953125e-05,0.04393217,,1.0,-121.721954,0.059936523,16171.288378953934,0.014561653,-121.721954,0.0019496268,4999.595388320927,10.0,,-0.12487793,235,[ 0.02   0.319 -3.225 -2.043 -1.119],0.30013913,1.0
100,-9.801751,0.72445655,10732599,,495.01,23600,0.07450794,1.2565467,1.011112,1.0117422,2.1972657e-05,98.834595,,0.9955711,-131.63467,9.98822,16238.639712810516,9.998531,-131.5388,9546.086,4949.602126726666,10.0,0.10000962,-983.39166,236,[ 0.02   0.319 -3.225 -2.043 -1.119],0.297119,1.0014355
100,-0.053385574,1.0,10782599,1.0,500.0,23700,,1.0,1.0,1.0,-1.7089844e-05,0.04388384,,1.0,-121.72316,0.059631348,16307.435985565186,0.015432358,-121.72316,0.001945943,4999.595345102888,10.0,,-0.13226318,237,[ 0.02   0.319 -3.225 -2.039 -1.122],0.297119,1.0
100,-19.25492,0.5435972,10831576,,489.77,23800,0.14563157,1.9885452,1.0435815,1.0480583,-3.112793e-05,139.0624,,1.0013814,-141.54675,19.946594,16373.622684717178,9.99765,-141.20135,18337.312,4896.99328562029,10.0,0.14527722,-973.43585,238,[ 0.02   0.319 -3.225 -2.039 -1.122],0.29160026,0.9994244
100,-0.21022971,0.5539099,10881354,,497.78,23900,0.06140959,1.142405,1.0095955,1.0428294,1.8310548e-05,2.2787566,,1.0000099,-121.97949,0.35528564,16441.90288376808,9.998133,-121.921974,2.459158,4977.196274035811,10.0,0.066991925,-21.20929,239,[ 0.02   0.314 -3.225 -2.03  -1.127],0.29162595,0.9982237
100,-9.9214,0.81708103,10930855,,495.01,24000,0.04255168,1.1826961,1.0039377,1.0056981,4.699707e-05,98.83324,,0.9920049,-131.64215,10.003052,16509.04546380043,9.998411,-131.61577,9766.373,4949.57802817727,10.0,0.099606596,-983.3782,240,[ 0.022  0.314 -3.225 -2.03  -1.127],0.2898289,0.9964908
100,-15.887926,0.17967986,10979859,,490.04,24100,0.3405823,3.221125,1.2776028,1.3063093,4.272461e-06,137.6665,,1.1134797,-141.35747,19.745056,16575.37694954872,9.998058,-139.09683,12540.919,4899.792282850553,10.0,0.17821904,-963.6661,241,[ 0.022  0.314 -3.225 -2.029 -1.129],0.27651638,0.9908008
100,-0.055061955,1.0,11029859,1.0,500.0,24200,,1.0,1.0,1.0,1.2207031e-05,0.044418946,,1.0,-121.72484,0.06561279,16644.710574150085,0.01749134,-121.72484,0.0019932813,4999.602134752702,10.0,,-0.14019775,242,[ 0.02   0.311 -3.205 -2.011 -1.142],0.27651638,1.0
100,-0.05592244,1.0,11079859,1.0,500.0,24300,,1.0,1.0,1.0,5.7373047e-05,0.04995787,,1.0,-121.7257,0.059753418,16712.584592342377,0.018756866,-121.7257,0.00252058,4999.608515800432,10.0,,-0.17510986,243,[ 0.02   0.311 -3.205 -2.011 -1.142],0.27651638,1.0
