MeanIW,StdD2w0t,EpisodesSoFar,J_sample_variance,TimeElapsed,ReturnStepMax,EpRewMean,MaxIW,ReturnStepMaxmin,InitialReturnStd,EpThisIter,ReturnMeanIW,TimestepsSoFar,EmpiricalD2,Bound,Weights,InitialBound,Iteration,MinD2w0t,EpLenMean,InitialReturnMax,MeanEntropy,InitialReturnMin,MeanD2w0t,InitialReturnMean,MaxD2w0t,MinIW,StdIW
0.99543,0.15422109,16500,17126.34,7526.821032524109,9.99832,4888.766614370777,2.35546,9.996639,138.35725,100,-18.646746,5386281,1.0830562,-140.7313,[-0.103  1.208 -2.767 -1.978 -1.526],-141.44025,165,,488.97,19.927063,-0.11114957,-973.4716,1.0137975,6.652832e-05,1.1719466,0.4450427,0.18624714
1.0,0.026448209,16600,0.08425082,7598.105430603027,9.999413,4996.089799658272,1.0,9.998825,0.28880227,100,-0.059409607,5436246,1.0,-121.72204,[-0.104  1.191 -2.765 -1.954 -1.53 ],-121.72204,166,,499.65,0.08685303,-0.11114957,-2.8327637,0.9993,5.7373047e-05,1.0,1.0,
1.0,0.053214,16700,0.35000822,7670.445364236832,9.998577,4984.97358296067,1.0000101,9.997154,0.5886602,100,-0.07392192,5486104,1.0,-121.72639,[-0.104  1.191 -2.765 -1.954 -1.53 ],-121.72639,167,,498.58,0.18743896,-0.11114957,-4.1901245,0.99716,1.953125e-05,1.0,0.99998605,2.0759358e-06
0.9993539,0.1512826,16800,18836.463,7740.398099899292,9.998565,4885.784483719696,2.5221376,9.997129,138.35516,100,-19.591827,5534970,1.0370704,-141.34258,[-0.104  1.191 -2.765 -1.954 -1.53 ],-141.48854,168,,488.66,19.955322,-0.109556966,-973.4508,0.9883022,-8.789063e-05,1.1544228,0.6614737,0.115973026
0.99508095,0.09275404,16900,0.6258593,7813.047070026398,9.998186,4968.78353680172,3.2215204,9.996372,1.22354,100,-0.0723566,5584668,1.1096642,-121.77348,[-0.107  1.182 -2.765 -1.944 -1.528],-121.83987,169,,496.98,0.3453369,-0.110151365,-8.623596,1.0157156,-1.2817382e-05,1.4677308,0.26784754,0.13998486
1.0,0.018970547,17000,0.02379239,7884.913793325424,9.999358,4997.76290632936,1.0,9.998716,0.15348612,100,-0.04381189,5634650,1.0,-121.70579,[-0.101  1.182 -2.765 -1.944 -1.529],-121.70579,170,,499.82,0.08087158,-0.110151365,-1.4361572,0.99964,-1.2207031e-06,1.0,1.0,
1.0,0.099497356,17100,9867.024,7956.138081550598,9.999162,4949.468275462439,1.0,9.998323,98.83497,100,-9.950833,5684150,1.0,-131.61041,[-0.101  1.182 -2.765 -1.944 -1.529],-131.61041,171,,495.0,10.007568,-0.110151365,-983.3954,0.99,2.5024414e-05,1.0,1.0,
1.0015609,0.10668575,17200,8874.945,7999.5857837200165,9.998773,4942.879084921253,1.3097372,9.997545,97.83783,100,-9.443146,5733586,1.0184104,-131.21548,[-0.101  1.182 -2.765 -1.944 -1.529],-131.51657,172,,494.36,9.953857,-0.11028945,-973.46484,0.997581,9.155274e-06,1.0262991,0.76981294,0.082731634
0.97556984,0.13174792,17300,5429.661,8060.72794342041,9.998597,4936.092422138867,2.8601866,9.997194,97.83404,100,-7.385906,5782955,1.1842285,-130.0527,[-0.1    1.171 -2.76  -1.93  -1.529],-131.55534,173,,493.69,10.007141,-0.113836035,-973.4071,1.0688492,3.112793e-05,1.3230826,0.24911898,0.25539747
1.0,0.09959162,17400,9866.921,8097.105416297913,9.999119,4949.3523823417,1.0,9.998238,98.834465,100,-9.951671,5832454,1.0,-131.61073,[-0.094  1.144 -2.725 -1.893 -1.533],-131.61073,174,,494.99,10.004578,-0.113836035,-983.3903,0.98998,3.0517579e-06,1.0,1.0,
1.0,0.048523244,17500,1.0987464,8132.60116648674,9.999158,4987.6618067461995,1.0,9.998316,1.0429547,100,-0.13683979,5882336,1.0,-121.79637,[-0.094  1.144 -2.725 -1.893 -1.533],-121.79637,175,,498.82,0.18621826,-0.113836035,-10.145386,0.99764,-1.6479493e-05,1.0,1.0,
1.0,0.026448242,17600,0.042046715,8168.009350538254,9.999143,4995.955631863609,1.0,9.998285,0.20401849,100,-0.040847752,5932301,1.0,-121.700195,[-0.094  1.144 -2.725 -1.893 -1.533],-121.700195,176,,499.65,0.092285156,-0.113836035,-1.4462891,0.9993,-1.2207031e-05,1.0,1.0,
1.0,0.028271792,17700,0.05259821,8203.442641735077,9.999141,4995.458846169954,1.0,9.9982815,0.22819802,100,-0.044390216,5982261,1.0,-121.70371,[-0.094  1.144 -2.725 -1.893 -1.533],-121.70371,177,,499.6,0.0970459,-0.113836035,-1.8062744,0.9992,3.6621095e-05,1.0,1.0,
1.0,0.022354893,17800,0.040650446,8239.207330942154,9.999362,4997.066005174769,1.0,9.998724,0.20060825,100,-0.052565683,6032236,1.0,-121.714584,[-0.094  1.144 -2.725 -1.893 -1.533],-121.714584,178,,499.75,0.08843994,-0.113836035,-1.9320679,0.9995,-9.765625e-06,1.0,1.0,
1.0028398,0.04963105,17900,0.20539896,8274.903232097626,9.999128,4988.04992287745,1.5574772,9.998257,0.9339015,100,-0.0782339,6082122,1.028036,-121.75576,[-0.094  1.144 -2.725 -1.893 -1.533],-121.79266,179,,498.86,0.19165039,-0.113874026,-8.973328,1.0039862,-2.3193359e-05,1.1287379,0.41631156,0.078792416
1.0,0.04445248,18000,0.36630094,8310.979036808014,9.998951,4989.46216820727,1.0,9.997902,0.6021948,100,-0.07697283,6132023,1.0,-121.733986,[-0.091  1.144 -2.725 -1.893 -1.533],-121.733986,180,,499.01,0.14953613,-0.113874026,-5.566345,0.99802,-2.6245118e-05,1.0,1.0,
1.0,0.048727646,18100,0.5094626,8346.56207370758,9.998947,4987.457901764131,1.0,9.997894,0.7101948,100,-0.10202314,6181904,1.0,-121.75899,[-0.091  1.144 -2.725 -1.893 -1.533],-121.75899,181,,498.81,0.17553711,-0.113874026,-5.985718,0.99762,6.1035155e-07,1.0,1.0,
1.0,0.021903815,18200,0.020334432,8382.306992292404,9.998945,4996.958355224719,1.0,9.99789,0.14188951,100,-0.014680739,6231880,1.0,-121.67162,[-0.091  1.144 -2.725 -1.893 -1.533],-121.67162,182,,499.76,0.09326172,-0.113874026,-0.92089844,0.99952,6.713867e-06,1.0,1.0,
1.0,0.021442946,18300,0.036788154,8431.250727415085,9.999343,4997.255689885468,1.0,9.998686,0.19083968,100,-0.054515842,6281857,1.0,-121.7163,[-0.091  1.144 -2.725 -1.893 -1.533],-121.7163,183,,499.77,0.09161377,-0.113874026,-1.8031616,0.99954,-8.544922e-06,1.0,1.0,
1.0,,18400,0.0027277789,8466.516908407211,0.016975403,4999.657955294967,1.0,0.016519547,0.051962182,100,-0.050949287,6331857,1.0,-0.25748864,[-0.091  1.144 -2.725 -1.893 -1.533],-0.25748864,184,1.0,500.0,0.06732178,-0.113874026,-0.15393066,1.0,0.00010131836,1.0,1.0,
0.9867395,0.10355375,18500,9430.344,8510.941642999649,9.998891,4946.039904101496,1.27913,9.997782,98.83193,100,-9.736897,6381324,1.0157832,-131.49217,[-0.091  1.144 -2.725 -1.893 -1.533],-131.61227,185,,494.67,10.034607,-0.11608784,-983.36334,0.9965908,-4.272461e-06,1.0326734,0.73326814,0.07573082
1.0,0.035753686,18600,0.37247097,8547.903927326202,9.999364,4993.168626243228,1.0,9.998728,0.60723954,100,-0.09428693,6431260,1.0,-121.756325,[-0.092  1.135 -2.725 -1.883 -1.535],-121.756325,186,,499.36,0.12567139,-0.11608784,-6.0195923,0.99872,1.3427734e-05,1.0,1.0,
1.0018783,0.05392335,18700,0.11371957,8583.888730049133,9.999131,4986.252710733559,1.4238327,9.998262,1.0797335,100,-0.06286839,6481128,1.0335273,-121.747696,[-0.092  1.135 -2.725 -1.883 -1.535],-121.811874,187,,498.68,0.21575928,-0.11668206,-10.239075,1.0049199,-4.8217775e-05,1.1709104,0.26802006,0.09185558
1.0,0.10853451,18800,9865.569,8620.663499116898,9.998528,4939.5581067134035,1.0000033,9.997055,98.827705,100,-9.970627,6530532,1.0,-131.6225,[-0.088  1.135 -2.725 -1.883 -1.536],-131.6225,188,,494.04,10.087585,-0.11668206,-983.3127,0.98808,-5.7373047e-05,1.0,0.9999953,6.9158233e-07
1.0,,18900,0.0033682885,8657.135143756866,0.019883156,4999.666695982618,1.0,0.019443512,0.057753544,100,-0.050197218,6580532,1.0,-0.29211515,[-0.088  1.135 -2.725 -1.883 -1.536],-0.29211515,189,1.0,500.0,0.065979004,-0.11668206,-0.2331543,1.0,1.5258789e-05,1.0,1.0,
1.0,0.01949025,19000,0.024083251,8694.746189117432,9.999381,4997.673421548494,1.0,9.998762,0.15441148,100,-0.037293658,6630513,1.0,-121.69954,[-0.088  1.135 -2.725 -1.883 -1.536],-121.69954,190,,499.81,0.07678223,-0.11668206,-1.4797363,0.99962,6.591797e-05,1.0,1.0,
1.0,0.020972364,19100,0.033793654,8731.253364801407,9.999298,4997.337448819722,1.0,9.998596,0.18290402,100,-0.058391392,6680491,1.0,-121.71963,[-0.088  1.135 -2.725 -1.883 -1.536],-121.71963,191,,499.78,0.09588623,-0.11668206,-1.7043457,0.99956,-0.000107421874,1.0,1.0,
1.0000001,0.043547552,19200,1.0312779,8767.60014629364,9.999152,4989.96382704429,1.0000424,9.998304,1.0104762,100,-0.11139662,6730396,1.0,-121.77086,[-0.088  1.135 -2.725 -1.883 -1.536],-121.77087,192,,499.05,0.16949463,-0.11668206,-10.035828,0.9981,-9.765625e-05,1.0,0.9999442,6.6004272e-06
0.9974538,0.100453034,19300,9364.807,8803.670042276382,9.99934,4949.661506303241,1.6271632,9.99868,98.83548,100,-9.707167,6779897,1.0209256,-131.45744,[-0.088  1.135 -2.725 -1.883 -1.536],-131.62524,193,,495.01,9.996765,-0.11793986,-983.40045,0.9979526,2.5634765e-05,1.0652099,0.68714,0.084005795
1.0062702,0.113476194,19400,6661.506,8840.987736463547,9.998749,4942.769286494786,1.9968206,9.997498,97.83795,100,-8.183237,6829332,1.0932946,-130.3458,[-0.089  1.127 -2.725 -1.872 -1.537],-131.51172,194,,494.35,9.950684,-0.12498117,-973.4672,1.0305252,5.4931643e-06,1.1768795,0.3334504,0.20860511
0.99634266,0.09998289,19500,9537.412,8877.934940814972,9.999346,4949.662360466575,1.2613279,9.998692,98.83463,100,-9.804859,6878833,1.0107862,-131.54294,[-0.092  1.132 -2.753 -1.881 -1.544],-131.6344,195,,495.01,10.01062,-0.12506135,-983.39197,0.9953053,-4.272461e-06,1.0202668,0.77412355,0.07307568
1.0023925,0.12791833,19600,6212.203,8914.559404611588,9.998569,4932.283622555347,1.9911921,9.997137,97.830376,100,-7.894356,6928164,1.1330156,-130.09027,[-0.092  1.122 -2.753 -1.87  -1.544],-131.5919,196,,493.31,10.052307,-0.12998588,-973.3646,1.037937,-6.347656e-05,1.3822894,0.1544529,0.2262319
1.0,0.052084073,19700,0.7333636,8975.484387874603,9.998619,4985.597307085578,1.0,9.997238,0.852076,100,-0.079022914,6978028,1.0,-121.732,[-0.089  1.135 -2.78  -1.891 -1.549],-121.732,197,,498.64,0.190979,-0.12998588,-7.811035,0.99728,-5.859375e-05,1.0,1.0,
1.0,0.027556844,19800,0.063389786,9046.178282737732,9.999233,4995.702073714448,1.0,9.9984665,0.25050843,100,-0.03808689,7027990,1.0,-121.69853,[-0.089  1.135 -2.78  -1.891 -1.549],-121.69853,198,,499.62,0.08917236,-0.12998588,-2.3666382,0.99924,-4.333496e-05,1.0,1.0,
1.0,,19900,0.003140246,9117.893253803253,9.999394,4999.58606256863,1.0,9.998789,0.05576233,100,-0.03550905,7077990,1.0,-121.697914,[-0.089  1.135 -2.78  -1.891 -1.549],-121.697914,199,1.0,500.0,0.0725708,-0.12998588,-0.18835449,1.0,0.00012451172,1.0,1.0,
0.9999985,0.09939981,20000,9866.973,9190.537475824356,9.999173,4949.58035951893,1.0001367,9.998346,98.83489,100,-9.952795,7127491,1.0,-131.61252,[-0.089  1.135 -2.78  -1.891 -1.549],-131.61253,200,,495.01,10.003967,-0.12998572,-983.3946,0.99002,-1.4648437e-05,1.0,0.99986196,2.6386833e-05
0.99599236,0.10081586,20100,9347.93,9263.87914800644,9.999388,4949.681612780865,1.5366952,9.9987755,98.83554,100,-9.702535,7176992,1.0261128,-131.49127,[-0.089  1.135 -2.78  -1.891 -1.549],-131.62994,201,,495.01,10.0060425,-0.13202283,-983.4011,1.0006739,-2.6245118e-05,1.0780652,0.53077024,0.098481365
1.0,0.004472086,20200,0.0025151852,9339.939233541489,9.9994135,4999.491202136941,1.0,9.998827,0.049902886,100,-0.033959884,7226991,1.0,-121.6966,[-0.09   1.125 -2.778 -1.879 -1.551],-121.6966,202,,499.99,0.061584473,-0.13202283,-0.20648193,0.99998,-4.1503907e-05,1.0,1.0,
1.0,0.03712273,20300,0.20247675,9413.564275741577,9.999209,4992.590026758321,1.0,9.998419,0.44771844,100,-0.06863611,7276922,1.0,-121.72879,[-0.09   1.125 -2.778 -1.879 -1.551],-121.72879,203,,499.31,0.119384766,-0.13202283,-3.9315186,0.99862,-4.8828124e-06,1.0,1.0,
1.0,0.026068177,20400,0.0453359,9487.760229110718,9.998982,4995.975879755679,1.0,9.997965,0.21186286,100,-0.023593413,7326888,1.0,-121.680984,[-0.09   1.125 -2.778 -1.879 -1.551],-121.680984,204,,499.66,0.08935547,-0.13202283,-1.7089233,0.99932,-1.6479493e-05,1.0,1.0,
1.0,0.027917149,20500,0.0519218,9561.715509176254,9.999227,4995.593640606512,1.0,9.998453,0.22672872,100,-0.038649302,7376849,1.0,-121.69902,[-0.09   1.125 -2.778 -1.879 -1.551],-121.69902,205,,499.61,0.08947754,-0.13202283,-1.8322754,0.99922,-3.967285e-05,1.0,1.0,
1.0,0.03603402,20600,0.09878826,9635.718536615372,9.998805,4992.788150255509,1.0,9.99761,0.3127348,100,-0.023666428,7426784,1.0,-121.67891,[-0.09   1.125 -2.778 -1.879 -1.551],-121.67891,206,,499.35,0.112854004,-0.13202283,-2.7268066,0.9987,-1.6479493e-05,1.0,1.0,
1.0,0.024488788,20700,0.059641346,9709.73664188385,9.999374,4996.574972644378,1.0,9.998749,0.24300022,100,-0.0582427,7476754,1.0,-121.72041,[-0.09   1.125 -2.778 -1.879 -1.551],-121.72041,207,,499.7,0.09857178,-0.13202283,-2.357727,0.9994,-1.2207031e-05,1.0,1.0,
1.0,0.021903763,20800,0.041730087,9784.02170753479,9.999396,4997.181173233044,1.0,9.998793,0.20324627,100,-0.054865614,7526730,1.0,-121.7173,[-0.09   1.125 -2.778 -1.879 -1.551],-121.7173,208,,499.76,0.08251953,-0.13202283,-1.9509888,0.99952,1.2207031e-06,1.0,1.0,
0.99043846,0.18229815,20900,25552.348,9853.753606557846,9.998142,4845.291231245719,3.2157435,9.9962845,168.87878,100,-27.856188,7575193,1.095469,-150.01509,[-0.09   1.125 -2.778 -1.879 -1.551],-151.29132,209,,484.63,29.795532,-0.13527144,-963.6008,1.0107133,1.15966795e-05,1.1942571,0.39635158,0.20094082
1.0,0.042856134,21000,0.2424655,9926.87531042099,9.998615,4989.994615251076,1.0,9.997231,0.4899413,100,-0.027418874,7625101,1.0,-121.68035,[-0.091  1.105 -2.766 -1.852 -1.554],-121.68035,210,,499.08,0.13848877,-0.13527144,-3.6346436,0.99816,1.8920899e-05,1.0,1.0,
1.0,0.0077457237,21100,0.0039424463,9997.606480360031,9.999369,4999.269752549346,1.0,9.998737,0.06247209,100,-0.040773313,7675098,1.0,-121.702866,[-0.091  1.105 -2.766 -1.852 -1.554],-121.702866,211,,499.97,0.07366943,-0.13527144,-0.34191895,0.99994,5.0048828e-05,1.0,1.0,
1.0,,21200,0.003325516,10068.760846138,0.019119263,4999.679442197377,1.0,0.018713951,0.05737341,100,-0.05580121,7725098,1.0,-0.28842485,[-0.091  1.105 -2.766 -1.852 -1.554],-0.28842485,212,1.0,500.0,0.07171631,-0.13527144,-0.15020752,1.0,3.173828e-05,1.0,1.0,
1.0,0.05339822,21300,1.3180494,10131.12725019455,9.999174,4985.172117707678,1.0,9.998348,1.142312,100,-0.1596213,7774955,1.0,-121.81935,[-0.091  1.105 -2.766 -1.852 -1.554],-121.81935,213,,498.57,0.21813965,-0.13527144,-10.582275,0.99714,2.4414062e-06,1.0,1.0,
1.0,0.04191398,21400,0.6824114,10179.12106704712,9.999191,4990.679193718299,1.0,9.998383,0.8219372,100,-0.10531802,7824867,1.0,-121.76526,[-0.091  1.105 -2.766 -1.852 -1.554],-121.76526,214,,499.12,0.1574707,-0.13527144,-8.13501,0.99824,-2.380371e-05,1.0,1.0,
0.9875711,0.109933205,21500,8872.851,10250.806836128235,9.998563,4940.378299171619,1.7090588,9.997126,98.82867,100,-9.454709,7874279,1.0316875,-131.32726,[-0.091  1.105 -2.766 -1.852 -1.554],-131.6162,215,,494.12,10.084045,-0.13933963,-983.3228,1.0043013,4.2114258e-05,1.0382864,0.6053097,0.13253465
0.99994314,0.101059556,21600,9745.236,10305.477725028992,9.998812,4947.999349977266,1.5203425,9.997623,98.834885,100,-9.857215,7923766,1.0080559,-131.52936,[-0.09   1.093 -2.768 -1.837 -1.558],-131.57246,216,,494.87,10.009949,-0.13920328,-983.39435,0.9919974,-1.3427734e-05,1.0446084,0.7587006,0.045539252
1.0,0.042386767,21700,0.2001408,10376.034441232681,9.999021,4990.393800263046,1.0,9.998041,0.44512647,100,-0.063911915,7973676,1.0,-121.72177,[-0.091  1.09  -2.768 -1.833 -1.558],-121.72177,217,,499.1,0.13372803,-0.13920328,-3.1697388,0.9982,-5.3710937e-05,1.0,1.0,
1.0,0.024893465,21800,0.036755756,10444.856605529785,9.99918,4996.375681712789,1.0,9.99836,0.19075896,100,-0.03181478,8023645,1.0,-121.69161,[-0.091  1.09  -2.768 -1.833 -1.558],-121.69161,218,,499.69,0.08660889,-0.13920328,-1.670105,0.99938,1.15966795e-05,1.0,1.0,
1.0045644,0.10386408,21900,8980.01,10517.28721690178,9.9988,4946.5915412371,1.9360769,9.997601,97.84056,100,-9.475837,8073118,1.0275636,-131.31375,[-0.091  1.09  -2.768 -1.833 -1.558],-131.48572,219,,494.73,9.923462,-0.13812369,-973.5002,1.0033336,-4.8828126e-05,1.0323888,0.6682241,0.123207
1.0,0.06184996,22000,0.5298447,10588.634745836258,9.998191,4979.785576385144,1.0,9.996382,0.724255,100,-0.07210164,8122926,1.0,-121.71987,[-0.09   1.078 -2.757 -1.816 -1.557],-121.71987,220,,498.08,0.23040771,-0.13812369,-4.3512573,0.99616,2.5634765e-05,1.0,1.0,
1.0,0.037389852,22100,0.116465576,10660.431298494339,9.998787,4992.279927334272,1.0,9.997574,0.33956596,100,-0.027245104,8172856,1.0,-121.68227,[-0.09   1.078 -2.757 -1.816 -1.557],-121.68227,221,,499.3,0.117370605,-0.13812369,-2.9084473,0.9986,-3.3569337e-05,1.0,1.0,
1.0,0.0613609,22200,0.7569102,10731.647460222244,9.998604,4980.285819761719,1.0,9.997208,0.8656434,100,-0.12135929,8222667,1.0,-121.774155,[-0.09   1.078 -2.757 -1.816 -1.557],-121.774155,222,,498.11,0.23199463,-0.13812369,-5.8864746,0.99622,3.479004e-05,1.0,1.0,
1.0,0.049937535,22300,0.5415741,10803.564768791199,9.99859,4986.681223260497,1.0,9.997181,0.7322408,100,-0.06461473,8272542,1.0,-121.71724,[-0.09   1.078 -2.757 -1.816 -1.557],-121.71724,223,,498.75,0.17730713,-0.13812369,-5.9346313,0.9975,-2.380371e-05,1.0,1.0,
0.9926356,0.12331253,22400,9794.11,10872.958069324493,9.998799,4929.299282171718,2.8888497,9.997599,98.82436,100,-9.959772,8321842,1.0691037,-131.6564,[-0.09   1.078 -2.757 -1.816 -1.557],-131.75404,224,,493.0,10.189209,-0.13781765,-983.2113,1.0006657,6.7749024e-05,1.3353772,0.26100105,0.12936638
1.0000012,0.09939949,22500,9867.147,10945.72117137909,9.999397,4949.686286687093,1.0003059,9.998795,98.83599,100,-9.964014,8371343,1.0,-131.62646,[-0.085  1.073 -2.758 -1.811 -1.557],-131.6265,225,,495.01,10.000366,-0.1378174,-983.4055,0.99002,8.4228515e-05,1.0,0.9996667,7.028875e-05
1.0,0.03490654,22600,0.12889838,11016.603464126587,9.999196,4993.383280885979,1.0,9.998392,0.35723582,100,-0.06387419,8421282,1.0,-121.72387,[-0.085  1.073 -2.758 -1.811 -1.557],-121.72387,226,,499.39,0.1204834,-0.1378174,-2.9019775,0.99878,2.380371e-05,1.0,1.0,
1.0,0.011830802,22700,0.006355834,11087.482990980148,9.999385,4998.876683726378,1.0,9.99877,0.079323895,100,-0.04275547,8471275,1.0,-121.70505,[-0.085  1.073 -2.758 -1.811 -1.557],-121.70505,227,,499.93,0.07611084,-0.1378174,-0.5410156,0.99986,-2.5634765e-05,1.0,1.0,
1.0,0.041195676,22800,0.13606174,11159.813407421112,9.998629,4990.697130274415,1.0,9.997257,0.3670111,100,-0.019738229,8521190,1.0,-121.67283,[-0.085  1.073 -2.758 -1.811 -1.557],-121.67283,228,,499.15,0.1307373,-0.1378174,-2.534851,0.9983,5.493164e-05,1.0,1.0,
0.9958484,0.10647965,22900,8754.025,11233.662964582443,9.999162,4943.474252476756,1.5043627,9.998323,97.83804,100,-9.429706,8570630,1.0207798,-131.22551,[-0.085  1.073 -2.758 -1.811 -1.557],-131.56674,229,,494.4,9.959473,-0.13841395,-973.45825,0.998905,-1.15966795e-05,1.029297,0.6947653,0.10057668
1.0,0.016730959,23000,0.017261585,11309.60112786293,9.999413,4998.188721710287,1.0,9.998825,0.1307134,100,-0.038050726,8620616,1.0,-121.700676,[-0.084  1.061 -2.754 -1.796 -1.557],-121.700676,230,,499.86,0.06781006,-0.13841395,-1.2097778,0.99972,-1.2817382e-05,1.0,1.0,
0.97716534,0.12639795,23100,5505.248,11379.494423627853,9.998381,4935.185767686553,2.2391717,9.996761,97.83325,100,-7.4208164,8669977,1.141399,-129.85017,[-0.084  1.061 -2.754 -1.796 -1.557],-131.53609,231,,493.61,10.022278,-0.14286914,-973.40186,1.0516908,8.056641e-05,1.2378683,0.3035667,0.23995633
1.0,0.016731206,23200,0.015704427,11452.591148376465,9.999353,4998.164153456178,1.0,9.998707,0.12468438,100,-0.042341784,8719963,1.0,-121.704254,[-0.08   1.04  -2.731 -1.765 -1.562],-121.704254,232,,499.86,0.07495117,-0.14286914,-1.1279297,0.99972,-5.126953e-05,1.0,1.0,
0.9999347,0.11275061,23300,9817.21,11520.262603282928,9.9987755,4936.78403000286,1.3706167,9.997551,98.828,100,-9.93218,8769338,1.0297103,-131.61281,[-0.08   1.04  -2.731 -1.765 -1.562],-131.68459,233,,493.75,10.122864,-0.14227384,-983.27814,0.99462205,3.540039e-05,1.1699972,0.39527518,0.07999436
0.99817616,0.09944017,23400,9849.881,11590.258842945099,9.999329,4949.652460821771,1.0840012,9.998657,98.83458,100,-9.962865,8818839,1.000833,-131.62921,[-0.076  1.037 -2.732 -1.762 -1.561],-131.63303,234,,495.01,10.00824,-0.14141874,-983.3914,0.99040717,1.8310546e-06,1.0012649,0.9116733,0.020354284
1.0,,23500,0.002430689,11661.45069360733,0.02031231,4999.66727810926,1.0,0.019875526,0.04905006,100,-0.054057125,8868839,1.0,-0.30119655,[-0.077  1.037 -2.732 -1.762 -1.56 ],-0.30119655,235,1.0,500.0,0.06781006,-0.14141874,-0.13763428,1.0,0.000100708006,1.0,1.0,
1.0,0.02048999,23600,0.032321915,11716.60801744461,9.999366,4997.468570887372,1.0,9.998732,0.17888913,100,-0.04627109,8918818,1.0,-121.708336,[-0.077  1.037 -2.732 -1.762 -1.56 ],-121.708336,236,,499.79,0.07739258,-0.14141874,-1.7312012,0.99958,-5.432129e-05,1.0,1.0,
1.0,,23700,0.0032399336,11753.37092089653,9.999353,4999.564741238481,1.0,9.998707,0.056638267,100,-0.036996484,8968818,1.0,-121.698906,[-0.077  1.037 -2.732 -1.762 -1.56 ],-121.698906,237,1.0,500.0,0.06964111,-0.14141874,-0.1772461,1.0,-7.6904296e-05,1.0,1.0,
1.0,,23800,0.0022649323,11790.403590202332,0.017871857,4999.679983240485,1.0,0.017457008,0.047358986,100,-0.051180616,9018818,1.0,-0.2686271,[-0.077  1.037 -2.732 -1.762 -1.56 ],-0.2686271,238,1.0,500.0,0.06542969,-0.14141874,-0.17486572,1.0,-1.6479493e-05,1.0,1.0,
1.0,0.03253845,23900,0.104041204,11827.139137506485,9.999187,4994.177034247842,1.0,9.998375,0.32093748,100,-0.061095357,9068765,1.0,-121.720985,[-0.077  1.037 -2.732 -1.762 -1.56 ],-121.720985,239,,499.47,0.11553955,-0.14141874,-2.762207,0.99894,-3.0517579e-06,1.0,1.0,
1.0,,24000,0.0027483618,11864.342074155807,0.019209862,4999.658970329889,1.0,0.018752098,0.052165717,100,-0.056301635,9118765,1.0,-0.2900276,[-0.077  1.037 -2.732 -1.762 -1.56 ],-0.2900276,240,1.0,500.0,0.072631836,-0.14141874,-0.14318848,1.0,-1.2207031e-06,1.0,1.0,
1.0,0.024074718,24100,0.0376826,11901.346936225891,9.9991865,4996.577442104621,1.0,9.998373,0.19315924,100,-0.029954856,9168736,1.0,-121.689835,[-0.077  1.037 -2.732 -1.762 -1.56 ],-121.689835,241,,499.71,0.08483887,-0.14141874,-1.7614746,0.99942,-8.605957e-05,1.0,1.0,
1.0004491,0.14234537,24200,19153.82,11937.688980579376,9.998924,4897.361769463653,1.4982988,9.9978485,139.06346,100,-19.688536,9217716,1.0149708,-141.42604,[-0.077  1.037 -2.732 -1.762 -1.56 ],-141.53592,242,,489.8,19.95105,-0.14184572,-973.44336,0.9857989,7.385254e-05,1.0436907,0.7709753,0.08204571
0.9864167,0.059080996,24300,0.20161551,11975.490094900131,9.998975,4984.2761292856,1.3583527,9.99795,1.0055437,100,-0.058914036,9267565,1.0438422,-121.743034,[-0.077  1.028 -2.731 -1.751 -1.561],-121.79537,243,,498.49,0.21472168,-0.14208551,-8.625549,1.0068752,-1.7700195e-05,1.2033529,0.35866442,0.09397338
1.0008605,0.099959485,24400,9539.779,12012.443561077118,9.9993725,4949.676566930358,1.3181252,9.998745,98.8354,100,-9.801222,9317066,1.0101538,-131.53967,[-0.074  1.028 -2.731 -1.751 -1.561],-131.62961,244,,495.01,10.00293,-0.14235127,-983.3998,0.9951542,-4.760742e-05,1.0151043,0.7908518,0.06500782
1.0,,24500,0.003036933,12049.947354793549,0.02022171,4999.664253043974,1.0,0.019776344,0.054835793,100,-0.052722003,9367066,1.0,-0.2987591,[-0.074  1.019 -2.731 -1.74  -1.561],-0.2987591,245,1.0,500.0,0.06439209,-0.14235127,-0.19604492,1.0,-2.5634765e-05,1.0,1.0,
0.9671833,0.10172532,24600,8957.497,12086.453523635864,9.999391,4949.685869717266,1.4646908,9.998781,98.83675,100,-9.486431,9416567,1.0368857,-131.37357,[-0.074  1.019 -2.731 -1.74  -1.561],-131.61829,246,,495.01,9.988098,-0.14453211,-983.413,1.0069665,3.112793e-05,1.0794077,0.61291236,0.11612222
1.0,0.10633953,24700,9866.266,12123.9791097641,9.999157,4942.2704996583725,1.0,9.998314,98.83119,100,-10.01433,9465995,1.0,-131.67386,[-0.075  1.003 -2.73  -1.723 -1.563],-131.67386,247,,494.28,10.068237,-0.14453211,-983.3315,0.98856,-2.9296874e-05,1.0,1.0,
1.0,0.03895785,24800,0.26527044,12161.085260868073,9.999168,4991.871774186415,1.0,9.998337,0.5124626,100,-0.07630506,9515919,1.0,-121.73596,[-0.075  1.003 -2.73  -1.723 -1.563],-121.73596,248,,499.24,0.13397217,-0.14453211,-4.7003784,0.99848,3.3569337e-05,1.0,1.0,
