InitialReturnMin,MaxD2w0t,InitialReturnStd,InitialReturnMean,EpThisIter,ReturnStepMax,StdD2w0t,J_sample_variance,EpRewMean,MinD2w0t,InitialReturnMax,StdIW,TimestepsSoFar,MaxIW,EpLenMean,Bound,EpisodesSoFar,InitialBound,TimeElapsed,ReturnMeanIW,MeanEntropy,MeanIW,Iteration,ReturnStepMaxmin,EmpiricalD2,MinIW,MeanD2w0t,Weights
-0.1486206,1.0,0.04336122,-7.3242186e-06,100,0.019755363,,0.0018995007,4999.7130330138325,1.0,0.05480957,,15312709,1.0,500.0,-0.29245394,33200,-0.29245394,15681.178694486618,-0.052090872,0.038928196,1.0,332,0.019433975,1.0,1.0,1.0,[-0.003  0.524 -3.091 -1.719 -1.38 ]
-0.1293335,1.0,0.040369,4.0283205e-05,100,0.017213821,,0.0016462589,4999.715497118948,1.0,0.053710938,,15362709,1.0,500.0,-0.26085362,33300,-0.26085362,15717.474435329437,-0.051413443,0.038928196,1.0,333,0.016893387,1.0,1.0,1.0,[-0.003  0.524 -3.091 -1.719 -1.38 ]
-0.11663818,1.0,0.041187473,2.1362304e-05,100,0.01949501,,0.0017138022,4999.724350057913,1.0,0.045959473,,15412709,1.0,500.0,-0.2847205,33400,-0.2847205,15753.981904029846,-0.047525156,0.038928196,1.0,334,0.01919365,1.0,1.0,1.0,[-0.003  0.524 -3.091 -1.719 -1.38 ]
-0.17242432,1.0,0.04084188,3.173828e-05,100,0.018651962,,0.0016850543,4999.715232043676,1.0,0.05206299,,15462709,1.0,500.0,-0.27726096,33500,-0.27726096,15790.005287647247,-0.05032296,0.038928196,1.0,335,0.018331528,1.0,1.0,1.0,[-0.003  0.524 -3.091 -1.719 -1.38 ]
-0.12963867,1.0,0.036752556,-4.9438477e-05,100,0.018630028,,0.0013642138,4999.720336031091,1.0,0.047546387,,15512709,1.0,500.0,-0.27389523,33600,-0.27389523,15826.5265686512,-0.047224097,0.038928196,1.0,336,0.018320084,1.0,1.0,1.0,[-0.003  0.524 -3.091 -1.719 -1.38 ]
-983.4197,1.0,98.83741,2.380371e-05,100,9.99949,0.09939958,9867.508,4949.726960969406,,9.983093,2.1709918e-06,15562210,1.0000101,495.01,-131.62271,33700,-131.62271,15862.369600534439,-9.959137,0.038928196,1.0,337,9.99898,1.0,0.9999912,0.99002,[-0.003  0.524 -3.091 -1.719 -1.38 ]
-0.13391113,1.0,0.041372523,,100,0.01825428,,0.0017292935,4999.721792029151,1.0,0.0513916,,15612210,1.0,500.0,-0.2733621,33800,-0.2733621,15899.047067403793,-0.051262688,0.038928196,1.0,338,0.017949104,1.0,1.0,1.0,[-0.003  0.524 -3.091 -1.719 -1.38 ]
-0.152771,1.0,0.04324809,5.2490235e-05,100,0.019007683,,0.0018894271,4999.714266865895,1.0,0.059936523,,15662210,1.0,500.0,-0.28744465,33900,-0.28744465,15935.01267838478,-0.056178596,0.038928196,1.0,339,0.018684387,1.0,1.0,1.0,[-0.003  0.524 -3.091 -1.719 -1.38 ]
-0.11224365,1.0,0.03833286,6.958008e-05,100,0.018493652,,0.0014842603,4999.71803096468,1.0,0.050354004,,15712210,1.0,500.0,-0.27613753,34000,-0.27613753,15972.44387459755,-0.051125683,0.038928196,1.0,340,0.018179893,1.0,1.0,1.0,[-0.003  0.524 -3.091 -1.719 -1.38 ]
-0.13848877,1.0,0.041420348,1.8920899e-05,100,0.019867897,,0.0017330062,4999.713413376675,1.0,0.059448242,,15762210,1.0,500.0,-0.2961561,34100,-0.2961561,16008.422208309174,-0.054423846,0.038928196,1.0,341,0.01953888,1.0,1.0,1.0,[-0.003  0.524 -3.091 -1.719 -1.38 ]
-973.5284,1.0785143,97.8433,7.5683594e-05,100,9.999469,0.10371952,7964.4546,4949.811543805283,,9.892029,0.17604728,15811712,1.8945832,495.02,-131.01538,34200,-131.53133,16044.46178483963,-8.958885,0.03682289,0.999202,342,9.998938,1.059314,0.55407804,1.0198392,[-0.003  0.524 -3.091 -1.719 -1.38 ]
-0.112854004,1.0,0.033809368,1.2207031e-06,100,0.019002914,,0.0011550395,4999.70844400578,1.0,0.057495117,,15861712,1.0,500.0,-0.2826354,34300,-0.2826354,16082.128476142883,-0.051427335,0.03682289,1.0,343,0.01866436,1.0,1.0,1.0,[-0.004  0.514 -3.076 -1.699 -1.382]
-973.4835,1.0511354,139.06909,1.5258789e-05,100,9.999273,0.14239992,18829.367,4899.724739151369,,19.91565,0.1129402,15910714,1.8941008,490.02,-141.35196,34400,-141.53474,16117.772816896439,-19.509363,0.03158469,1.0000194,344,9.998547,1.032132,0.6676073,0.99553466,[-0.004  0.514 -3.076 -1.699 -1.382]
-0.1463623,1.0,0.03904885,-7.3242186e-06,100,0.019417763,,0.0015402957,4999.720460344658,1.0,0.05230713,,15960714,1.0,500.0,-0.2852346,34500,-0.2852346,16155.59196805954,-0.0489791,0.03158469,1.0,345,0.01910305,1.0,1.0,1.0,[-0.005  0.513 -3.076 -1.699 -1.387]
-0.12463379,1.0,0.03973021,-4.272461e-06,100,0.01775074,,0.0015941163,4999.716230673946,1.0,0.055725098,,16010714,1.0,500.0,-0.26682803,34600,-0.26682803,16191.630450963974,-0.050855167,0.03158469,1.0,346,0.017440796,1.0,1.0,1.0,[-0.005  0.513 -3.076 -1.699 -1.387]
-973.53723,1.0260984,97.84417,-3.4179688e-05,100,9.999485,0.100572184,9063.99,4949.822296179471,,9.881897,0.10315586,16060216,1.4502409,495.02,-131.35593,34700,-131.52332,16228.326567411423,-9.546315,0.028947273,1.0002408,347,9.99897,1.0212121,0.56421506,1.0008348,[-0.005  0.513 -3.076 -1.699 -1.387]
-0.13238525,1.0,0.03802035,-9.155274e-06,100,0.016981125,,0.0014607124,4999.7219132407945,1.0,0.04473877,,16110216,1.0,500.0,-0.25408357,34800,-0.25408357,16265.596778869629,-0.047474593,0.028947273,1.0,348,0.016672134,1.0,1.0,1.0,[-0.005  0.506 -3.071 -1.688 -1.39 ]
-0.14331055,1.0,0.043839477,4.2114258e-05,100,0.0173378,,0.0019406934,4999.723366796408,1.0,0.056396484,,16160216,1.0,500.0,-0.26384482,34900,-0.26384482,16302.65947675705,-0.05289621,0.028947273,1.0,349,0.017035484,1.0,1.0,1.0,[-0.005  0.506 -3.071 -1.688 -1.39 ]
-0.11431885,1.0,0.039301246,9.765625e-06,100,0.01544857,,0.0015610056,4999.711088243962,1.0,0.058410645,,16210216,1.0,500.0,-0.24268387,35000,-0.24268387,16338.816010951996,-0.054721456,0.028947273,1.0,350,0.015115738,1.0,1.0,1.0,[-0.005  0.506 -3.071 -1.688 -1.39 ]
-0.10223389,1.0,0.033993833,3.967285e-05,100,0.016015053,,0.0011669154,4999.726065304112,1.0,0.04534912,,16260216,1.0,500.0,-0.24449684,35100,-0.24449684,16375.267472028732,-0.04964204,0.028947273,1.0,351,0.015713692,1.0,1.0,1.0,[-0.005  0.506 -3.071 -1.688 -1.39 ]
-0.1315918,1.0,0.03775638,-2.6245118e-05,100,0.017374039,,0.0014392113,4999.719851643126,1.0,0.04901123,,16310216,1.0,500.0,-0.26064736,35200,-0.26064736,16411.553218841553,-0.049257826,0.028947273,1.0,352,0.017056465,1.0,1.0,1.0,[-0.005  0.506 -3.071 -1.688 -1.39 ]
-0.16778564,1.0,0.038810708,-4.8828126e-05,100,0.019542694,,0.0015221406,4999.725038017451,1.0,0.04901123,,16360216,1.0,500.0,-0.28660357,35300,-0.28660357,16447.87428045273,-0.048828065,0.028947273,1.0,353,0.019245148,1.0,1.0,1.0,[-0.005  0.506 -3.071 -1.688 -1.39 ]
-0.12530518,1.0,0.044148773,-3.4179688e-05,100,0.01629734,,0.001968652,4999.723551386637,1.0,0.05316162,,16410216,1.0,500.0,-0.24853174,35400,-0.24853174,16484.149754285812,-0.05024236,0.028947273,1.0,354,0.015990257,1.0,1.0,1.0,[-0.005  0.506 -3.071 -1.688 -1.39 ]
-973.5068,1.0172224,97.84149,4.272461e-05,100,9.999281,0.103230834,9235.483,4946.422468493809,,9.917786,0.07525248,16459685,1.288887,494.69,-131.3954,35500,-131.53142,16521.229507923126,-9.644749,0.026000882,0.99395967,355,9.998562,1.0125042,0.75056493,0.9957641,[-0.005  0.506 -3.071 -1.688 -1.39 ]
-0.118774414,1.0,0.04301841,2.2583008e-05,100,0.018805504,,0.0018689772,4999.713724546485,1.0,0.054870605,,16509685,1.0,500.0,-0.28107044,35600,-0.28107044,16557.828946828842,-0.052264288,0.026000882,1.0,356,0.018483162,1.0,1.0,1.0,[-0.005  0.501 -3.073 -1.684 -1.393]
-0.13031006,1.0,0.03879955,-3.0517579e-06,100,0.01804638,,0.001520343,4999.723090169673,1.0,0.044128418,,16559685,1.0,500.0,-0.268062,35700,-0.268062,16594.274421691895,-0.0484921,0.026000882,1.0,357,0.017745972,1.0,1.0,1.0,[-0.005  0.501 -3.073 -1.684 -1.393]
-0.15582275,1.0,0.04381156,-7.507324e-05,100,0.020157814,,0.0019391299,4999.716363754733,1.0,0.050842285,,16609685,1.0,500.0,-0.29844147,35800,-0.29844147,16630.629733085632,-0.053181805,0.026000882,1.0,358,0.019843102,1.0,1.0,1.0,[-0.005  0.501 -3.073 -1.684 -1.393]
-0.12121582,1.0,0.038513657,1.6479493e-05,100,0.017835617,,0.0014976917,4999.727882864139,1.0,0.047973633,,16659685,1.0,500.0,-0.2653859,35900,-0.2653859,16667.837364435196,-0.04838034,0.026000882,1.0,359,0.017542839,1.0,1.0,1.0,[-0.005  0.501 -3.073 -1.684 -1.393]
-15.936584,1.08474,1.6020659,-2.746582e-05,100,9.999513,0.05002117,0.31304252,4987.433719730753,,0.20153809,0.07223155,16709563,1.1478336,498.78,-121.77627,36000,-121.851074,16704.110804080963,-0.082249686,0.025549332,0.9997598,360,9.999025,1.012727,0.33067963,1.0021441,[-0.005  0.501 -3.073 -1.684 -1.393]
-983.41705,1.0128422,98.83714,-1.6479493e-05,100,9.99949,0.09992472,9503.306,4949.725645734481,,9.981384,0.07733286,16759064,1.3270357,495.01,-131.5082,36100,-131.62538,16740.734447479248,-9.776621,0.024095224,0.9981384,361,9.99898,1.0094701,0.7441352,0.99485826,[-2.147e-03  5.011e-01 -3.073e+00 -1.683e+00 -1.393e+00]
-0.13195801,1.0,0.04135471,1.6479493e-05,100,0.016114235,,0.0017275773,4999.713467524047,1.0,0.050354004,,16809064,1.0,500.0,-0.24849263,36200,-0.24849263,16777.763400793076,-0.0524311,0.024095224,1.0,362,0.015792847,1.0,1.0,1.0,[-1.704e-03  4.959e-01 -3.073e+00 -1.676e+00 -1.395e+00]
-0.20214844,1.0,0.042160686,-4.6386718e-05,100,0.018511772,,0.0017955608,4999.724479857814,1.0,0.0524292,,16859064,1.0,500.0,-0.27463466,36300,-0.27463466,16814.153030633926,-0.049402345,0.024095224,1.0,363,0.018206596,1.0,1.0,1.0,[-1.704e-03  4.959e-01 -3.073e+00 -1.676e+00 -1.395e+00]
-983.4143,1.0142523,98.83686,-1.0375977e-05,100,9.999479,0.09969648,9720.231,4949.7223677734755,,9.983643,0.048112053,16908565,1.2249073,495.01,-131.58806,36400,-131.62694,16850.21831178665,-9.8889065,0.022247344,0.9920786,364,9.998959,1.0056722,0.8148679,0.9928108,[-1.704e-03  4.959e-01 -3.073e+00 -1.676e+00 -1.395e+00]
-0.14251709,1.0,0.042924784,-3.967285e-05,100,0.020445824,,0.0018609944,4999.714788437975,1.0,0.056396484,,16958565,1.0,500.0,-0.30171233,36500,-0.30171233,16887.016747951508,-0.05294844,0.022247344,1.0,365,0.020123482,1.0,1.0,1.0,[-2.408e-03  4.948e-01 -3.073e+00 -1.677e+00 -1.397e+00]
-0.11730957,1.0,0.03663508,-0.00011901856,100,0.019272804,,0.0013551394,4999.733366146392,1.0,0.048034668,,17008565,1.0,500.0,-0.28269982,36600,-0.28269982,16923.57246375084,-0.048208054,0.022247344,1.0,366,0.018985748,1.0,1.0,1.0,[-2.408e-03  4.948e-01 -3.073e+00 -1.677e+00 -1.397e+00]
-19.293396,1.0767226,1.9394867,-3.3569337e-05,100,9.99949,0.05297725,0.40352088,4986.022705499964,,0.24908447,0.07864806,17058429,1.1797874,498.64,-121.7951,36700,-121.89102,16960.571501731873,-0.09632316,0.022148816,1.0026419,367,9.99898,1.0136095,0.31237078,1.0025343,[-2.408e-03  4.948e-01 -3.073e+00 -1.677e+00 -1.397e+00]
-0.10876465,1.0,0.03650587,-6.347656e-05,100,0.017697334,,0.0013462588,4999.730052900429,1.0,0.045776367,,17108429,1.0,500.0,-0.26410735,36800,-0.26410735,16997.002718687057,-0.048784275,0.022148816,1.0,368,0.017410278,1.0,1.0,1.0,[ 2.093e-04  4.951e-01 -3.073e+00 -1.677e+00 -1.397e+00]
-0.15637207,1.0,0.046286803,-3.7231446e-05,100,0.019352913,,0.0021639992,4999.720734163344,1.0,0.055603027,,17158429,1.0,500.0,-0.28765178,36900,-0.28765178,17033.49152302742,-0.0521853,0.022148816,1.0,369,0.019040108,1.0,1.0,1.0,[ 2.093e-04  4.951e-01 -3.073e+00 -1.677e+00 -1.397e+00]
-0.121276855,1.0,0.036800094,-2.4414062e-06,100,0.01920414,,0.0013686727,4999.728469746876,1.0,0.054382324,,17208429,1.0,500.0,-0.2837579,37000,-0.2837579,17070.040781021118,-0.050101545,0.022148816,1.0,370,0.018909454,1.0,1.0,1.0,[ 2.093e-04  4.951e-01 -3.073e+00 -1.677e+00 -1.397e+00]
-0.16577148,1.0,0.041098543,3.3569337e-05,100,0.017121315,,0.0017071654,4999.717795093781,1.0,0.049072266,,17258429,1.0,500.0,-0.2611381,37100,-0.2611381,17106.548036575317,-0.05282346,0.022148816,1.0,371,0.016813278,1.0,1.0,1.0,[ 2.093e-04  4.951e-01 -3.073e+00 -1.677e+00 -1.397e+00]
-983.42065,1.0417893,98.837494,-6.347656e-05,100,9.999494,0.10180701,8772.902,4949.727178326928,,9.982788,0.14212078,17307930,1.5900935,495.01,-131.3064,37200,-131.62225,17143.47894334793,-9.390932,0.017587556,0.98078173,372,9.998987,1.0364171,0.5661767,1.0085723,[ 2.093e-04  4.951e-01 -3.073e+00 -1.677e+00 -1.397e+00]
-0.09069824,1.0,0.037271973,-0.00011230469,100,0.017907143,,0.0014036652,4999.728042581195,1.0,0.045837402,,17357930,1.0,500.0,-0.26611924,37300,-0.26611924,17180.45390868187,-0.04824344,0.017587556,1.0,373,0.017608643,1.0,1.0,1.0,[ 3.352e-04  4.872e-01 -3.072e+00 -1.665e+00 -1.401e+00]
-0.12042236,1.0,0.04201798,-4.0893556e-05,100,0.01821804,,0.001783925,4999.7216238549245,1.0,0.05432129,,17407930,1.0,500.0,-0.2747325,37400,-0.2747325,17217.43188238144,-0.05307399,0.017587556,1.0,374,0.017906189,1.0,1.0,1.0,[ 3.352e-04  4.872e-01 -3.072e+00 -1.665e+00 -1.401e+00]
-0.08001709,1.0,0.03521575,-5.4931643e-06,100,0.018080711,,0.0012532193,4999.72826921015,1.0,0.04486084,,17457930,1.0,500.0,-0.2669497,37500,-0.2669497,17253.566519021988,-0.04696209,0.017587556,1.0,375,0.017785072,1.0,1.0,1.0,[ 3.352e-04  4.872e-01 -3.072e+00 -1.665e+00 -1.401e+00]
-954.0696,1.132952,95.8876,1.2817382e-05,100,9.999496,0.108630694,2776.8232,4950.028907462443,,9.6813965,0.2042508,17507434,1.705098,495.04,-127.76296,37600,-131.32758,17291.102001190186,-5.2946353,0.011688393,1.0065655,376,9.998993,1.1038834,0.3205151,1.042996,[ 3.352e-04  4.872e-01 -3.072e+00 -1.665e+00 -1.401e+00]
-0.12084961,1.0,0.03754346,-1.8310546e-06,100,0.018919945,,0.0014237707,4999.735084059585,1.0,0.051574707,,17557434,1.0,500.0,-0.28025422,37700,-0.28025422,17328.25957608223,-0.050055657,0.011688393,1.0,377,0.018639565,1.0,1.0,1.0,[ 8.605e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.1295166,1.0,0.035306424,-2.8686523e-05,100,0.015198708,,0.001258715,4999.736923242285,1.0,0.04284668,,17607434,1.0,500.0,-0.22915986,37800,-0.22915986,17365.183220624924,-0.04423752,0.011688393,1.0,378,0.014920235,1.0,1.0,1.0,[ 8.605e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.113708496,1.0,0.033495646,-1.0375977e-05,100,0.019133568,,0.0011334607,4999.747739381115,1.0,0.047973633,,17657434,1.0,500.0,-0.27962077,37900,-0.27962077,17401.292629003525,-0.046823073,0.011688393,1.0,379,0.018878937,1.0,1.0,1.0,[ 8.605e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-1.5737915,1.0,0.16379157,1.2817382e-05,100,9.999501,0.020489732,0.02709763,4997.52864229822,,0.07281494,,17707413,1.0,499.79,-121.71341,38000,-121.71341,17439.091765403748,-0.049700905,0.011688393,1.0,380,9.999002,1.0,1.0,0.99958,[ 8.605e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.123413086,1.0,0.037645537,-1.3427734e-05,100,0.018437386,,0.0014310116,4999.7344209290695,1.0,0.047790527,,17757413,1.0,500.0,-0.27217773,38100,-0.27217773,17475.220809459686,-0.04785046,0.011688393,1.0,381,0.018151283,1.0,1.0,1.0,[ 8.605e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.10296631,1.0,0.0346071,-3.8452148e-05,100,0.019972801,,0.0012094803,4999.730728857564,1.0,0.04827881,,17807413,1.0,500.0,-0.29024875,38200,-0.29024875,17512.009412050247,-0.047240127,0.011688393,1.0,382,0.019685745,1.0,1.0,1.0,[ 8.605e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.1897583,1.0,0.03787407,3.7231446e-05,100,0.020433426,,0.0014488759,4999.735196008536,1.0,0.04498291,,17857413,1.0,500.0,-0.2962922,38300,-0.2962922,17557.950233459473,-0.047679152,0.011688393,1.0,383,0.020149231,1.0,1.0,1.0,[ 8.605e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.113098145,1.0,0.037065014,-7.6904296e-05,100,0.019078255,,0.0013881444,4999.736918445202,1.0,0.05078125,,17907413,1.0,500.0,-0.28248134,38400,-0.28248134,17626.11736178398,-0.05035664,0.011688393,1.0,384,0.018798828,1.0,1.0,1.0,[ 8.605e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.11883545,1.0,0.047319442,-4.1503907e-05,100,0.017949104,,0.0022615185,4999.722130362995,1.0,0.06060791,,17957413,1.0,500.0,-0.27710053,38500,-0.27710053,17694.283216238022,-0.058714174,0.011688393,1.0,385,0.017644882,1.0,1.0,1.0,[ 8.605e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.10144043,1.0,0.034286838,-2.8076172e-05,100,0.01705265,,0.0011869398,4999.7375672004555,1.0,0.051208496,,18007413,1.0,500.0,-0.2574748,38600,-0.2574748,17752.818428516388,-0.04999559,0.011688393,1.0,386,0.016773224,1.0,1.0,1.0,[ 8.605e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.12530518,1.0,0.03650787,-4.8828126e-05,100,0.01968956,,0.0013452916,4999.724883169274,1.0,0.048828125,,18057413,1.0,500.0,-0.28877324,38700,-0.28877324,17789.120510578156,-0.049210805,0.011688393,1.0,387,0.019387245,1.0,1.0,1.0,[ 8.605e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.13348389,1.0,0.04305278,-3.540039e-05,100,0.019025803,,0.0018724032,4999.724532667495,1.0,0.05279541,,18107413,1.0,500.0,-0.28336212,38800,-0.28336212,17826.065740823746,-0.051875617,0.011688393,1.0,388,0.01872158,1.0,1.0,1.0,[ 8.605e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.13653564,1.0,0.035368163,2.8686523e-05,100,0.018350601,,0.0012636812,4999.738915160382,1.0,0.04547119,,18157413,1.0,500.0,-0.2677493,38900,-0.2677493,17862.2924990654,-0.044477947,0.011688393,1.0,389,0.018080711,1.0,1.0,1.0,[ 8.605e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.1352539,1.0,0.038766272,-6.530762e-05,100,0.017859459,,0.0015175733,4999.733053401683,1.0,0.047851562,,18207413,1.0,500.0,-0.2671015,39000,-0.2671015,17915.32596540451,-0.04980585,0.011688393,1.0,390,0.017575264,1.0,1.0,1.0,[ 8.605e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-983.4235,1.0,98.8378,5.7373047e-05,100,9.999531,0.09939837,9867.581,4949.749514001977,,9.979553,4.008583e-06,18256914,1.0000197,495.01,-131.62341,39100,-131.62341,17985.84047985077,-9.959337,0.011688429,1.0,391,9.999062,1.0,0.9999848,0.99002,[ 8.605e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.10668945,1.0,0.0382711,-4.8828124e-06,100,0.017498016,,0.0014792081,4999.736458701333,1.0,0.0491333,,18306914,1.0,500.0,-0.26332247,39200,-0.26332247,18057.353907346725,-0.050424512,0.011688429,1.0,392,0.017215729,1.0,1.0,1.0,[ 8.604e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.12158203,1.0,0.038109187,1.586914e-05,100,0.01499176,,0.0014678763,4999.72966865506,1.0,0.054016113,,18356914,1.0,500.0,-0.23285724,39300,-0.23285724,18129.001863479614,-0.05045283,0.011688429,1.0,393,0.014697075,1.0,1.0,1.0,[ 8.604e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.103027344,1.0,0.038502272,4.8828124e-06,100,0.01836586,,0.0014971468,4999.732901549649,1.0,0.05267334,,18406914,1.0,500.0,-0.27471438,39400,-0.27471438,18200.069939613342,-0.05125736,0.011688429,1.0,394,0.01807499,1.0,1.0,1.0,[ 8.604e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.184021,1.0,0.036735255,3.540039e-05,100,0.01881504,,0.0013630423,4999.743095604678,1.0,0.043029785,,18456914,1.0,500.0,-0.27311254,39500,-0.27311254,18271.00883603096,-0.044190347,0.011688429,1.0,395,0.018546104,1.0,1.0,1.0,[ 8.604e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.14672852,1.0,0.040893905,-7.385254e-05,100,0.017382622,,0.0016898103,4999.736637201101,1.0,0.045532227,,18506914,1.0,500.0,-0.26271358,39600,-0.26271358,18322.299713134766,-0.051219624,0.011688429,1.0,396,0.017100334,1.0,1.0,1.0,[ 8.604e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.12164307,1.0,0.036918316,-6.7749024e-05,100,0.019737244,,0.0013771165,4999.736772899874,1.0,0.046875,,18556914,1.0,500.0,-0.28640914,39700,-0.28640914,18358.484978199005,-0.04626654,0.011688429,1.0,397,0.019454956,1.0,1.0,1.0,[ 8.604e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.123168945,1.0,0.033467587,-7.5683594e-05,100,0.015925407,,0.0011315119,4999.734095238852,1.0,0.047058105,,18606914,1.0,500.0,-0.24144709,39800,-0.24144709,18396.44751381874,-0.047683008,0.011688429,1.0,398,0.01564312,1.0,1.0,1.0,[ 8.604e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.08770752,1.0,0.033097815,-0.00011169434,100,0.01747036,,0.0011067207,4999.741092589725,1.0,0.047912598,,18656914,1.0,500.0,-0.26007706,39900,-0.26007706,18432.38062763214,-0.04751557,0.011688429,1.0,399,0.017201424,1.0,1.0,1.0,[ 8.604e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.1394043,1.0,0.03816373,-6.1035156e-05,100,0.017651558,,0.0014715159,4999.7344552047,1.0,0.05041504,,18706914,1.0,500.0,-0.26141563,40000,-0.26141563,18469.159728050232,-0.046649523,0.011688429,1.0,400,0.01736641,1.0,1.0,1.0,[ 8.604e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-983.41626,1.0202428,98.83706,-1.0375977e-05,100,9.999498,0.10043676,9351.612,4949.7297069722135,,9.9852295,0.091864645,18756415,1.3348838,495.01,-131.48053,40100,-131.62712,18504.746948242188,-9.699885,0.008488582,1.001659,401,9.998997,1.0178169,0.73428136,0.99903154,[ 8.604e-04  4.949e-01 -3.144e+00 -1.679e+00 -1.407e+00]
-0.17529297,1.0,0.046995733,2.6245118e-05,100,0.017825127,,0.0022309762,4999.733921669261,1.0,0.055541992,,18806415,1.0,500.0,-0.26740307,40200,-0.26740307,18541.62674021721,-0.05052514,0.008488582,1.0,402,0.01753807,1.0,1.0,1.0,[ 1.036e-03  4.903e-01 -3.144e+00 -1.671e+00 -1.410e+00]
-0.13873291,1.0,0.041665826,1.4648437e-05,100,0.01827526,,0.0017535705,4999.728950767081,1.0,0.0513916,,18856415,1.0,500.0,-0.27467605,40300,-0.27467605,18577.66701054573,-0.052321367,0.008488582,1.0,403,0.017974854,1.0,1.0,1.0,[ 1.036e-03  4.903e-01 -3.144e+00 -1.671e+00 -1.410e+00]
-0.20056152,1.0,0.043906156,-0.000107421874,100,0.019093513,,0.0019469528,4999.733502002187,1.0,0.05029297,,18906415,1.0,500.0,-0.28334725,40400,-0.28334725,18614.0847325325,-0.051036887,0.008488582,1.0,404,0.018803596,1.0,1.0,1.0,[ 1.036e-03  4.903e-01 -3.144e+00 -1.671e+00 -1.410e+00]
-983.4193,1.0,98.837364,-6.713867e-06,100,9.999521,0.09939882,9867.499,4949.741958155502,,9.984009,,18955916,1.0,495.01,-131.62662,40500,-131.62662,18649.977222442627,-9.962662,0.008488582,1.0,405,9.9990425,1.0,1.0,0.99002,[ 1.036e-03  4.903e-01 -3.144e+00 -1.671e+00 -1.410e+00]
-973.58765,1.2227281,138.37291,2.8076172e-05,100,9.999316,0.16300878,14670.501,4899.845020982546,,19.813416,0.29809672,19004919,2.525414,490.03,-140.05415,40600,-141.43541,18687.000945806503,-17.210606,-0.0014328181,0.98252696,406,9.998632,1.1913959,0.21940501,1.0742007,[ 1.036e-03  4.903e-01 -3.144e+00 -1.671e+00 -1.410e+00]
-0.17028809,1.0,0.041088227,-1.3427734e-05,100,0.01862526,,0.0017055357,4999.722841348672,1.0,0.057006836,,19054919,1.0,500.0,-0.28426158,40700,-0.28426158,18724.41773867607,-0.05764846,-0.0014328181,1.0,407,0.018322945,1.0,1.0,1.0,[ 1.397e-03  4.750e-01 -3.137e+00 -1.646e+00 -1.420e+00]
-0.11065674,1.0,0.038339276,6.164551e-05,100,0.017580986,,0.0014837974,4999.740601960103,1.0,0.049804688,,19104919,1.0,500.0,-0.26369134,40800,-0.26369134,18761.034348249435,-0.049783867,-0.0014328181,1.0,408,0.01731205,1.0,1.0,1.0,[ 1.397e-03  4.750e-01 -3.137e+00 -1.646e+00 -1.420e+00]
-0.10119629,1.0,0.034978624,5.126953e-05,100,0.01601696,,0.0012359394,4999.740264434663,1.0,0.04144287,,19154919,1.0,500.0,-0.23943566,40900,-0.23943566,18797.066824436188,-0.044557665,-0.0014328181,1.0,409,0.01573944,1.0,1.0,1.0,[ 1.397e-03  4.750e-01 -3.137e+00 -1.646e+00 -1.420e+00]
-0.08673096,1.0,0.034517802,-6.286621e-05,100,0.019440651,,0.0012033185,4999.728182378804,1.0,0.05859375,,19204919,1.0,500.0,-0.2903924,41000,-0.2903924,18833.315757989883,-0.05385844,-0.0014328181,1.0,410,0.019138336,1.0,1.0,1.0,[ 1.397e-03  4.750e-01 -3.137e+00 -1.646e+00 -1.420e+00]
