EpLenMean,MeanEntropy,MeanIWNorm,MaxIWNorm,Bound,ReturnStepMax,MeanIW,TimeElapsed,EmpiricalD2,InitialReturnMax,InitialReturnMin,StdIWNorm,StdIW,MinIWNorm,MinIW,MaxIW,ReturnMeanIW,InitialReturnStd,ESSClassic,EpThisIter,InitialBound,Weights,EpisodesSoFar,EpRewMean,Iteration,TimestepsSoFar,J_sample_variance,ReturnStepMaxmin,ESSRenyi,InitialReturnMean
155.6,-0.99703205,0.009984658,0.011712361,-84.75073,10.0,0.9984659,9638.126185655594,1.0087024,191.57947,-696.36865,0.0008786592,0.08786592,0.007178881,0.7178881,1.1712362,0.9069588,91.742546,99.231544,100,-85.287476,[-1.688  2.142 -3.845 -1.844 -2.414],44200,1545.73743301229,442,5942530,7700.0493,9.86816,99.13727,-7.446289e-05
157.91,-1.0014725,0.00963183,0.021983415,-19.815601,10.0,0.96318305,9662.615026712418,1.1738282,186.88751,-94.144165,0.0033847971,0.33847973,0.0029769554,0.29769555,2.1983416,4.983058,61.066353,89.00799,100,-22.88891,[-1.688  2.141 -3.846 -1.846 -2.416],44300,1568.8509603122404,443,5958321,3852.4087,9.870274,85.19134,4.272461e-05
160.63,-1.0604336,0.019472634,0.8747425,13.068939,10.0,1.9472634,9686.951752901077,17.768147,168.21405,-97.10797,0.088457696,8.84577,1.4226343e-06,0.00014226344,87.47425,99.91077,59.308563,4.621962,100,-20.60194,[-1.683  2.139 -3.843 -1.85  -2.42 ],44400,1596.0697979303502,444,5974384,741385.3,9.872711,5.628049,-9.155274e-06
155.2,-1.071775,0.009742395,0.019282404,-14.166856,10.0,0.9742396,9711.431902885437,1.1012626,132.90527,-110.56708,0.0031477453,0.31477454,0.0037792062,0.37792063,1.9282404,2.9149313,56.738453,90.547554,100,-16.277552,[-1.672  2.138 -3.855 -1.866 -2.479],44500,1541.7896362649763,445,5989904,3131.0063,9.868502,90.80486,-4.6386718e-05
154.4,-1.0445849,0.010060033,0.053950336,-13.282393,10.0,1.0060034,9735.055095672607,1.3007159,133.91205,-97.33026,0.0064555937,0.6455593,0.0030650937,0.30650938,5.395034,5.422555,51.193947,70.83218,100,-16.400854,[-1.673  2.14  -3.855 -1.863 -2.491],44600,1533.781047698202,446,6005344,4399.4443,9.86771,76.88074,-4.4555665e-05
152.26,-1.0488187,0.010052837,0.0130047295,-93.123184,10.0,1.0052837,9758.612623214722,1.012152,145.42596,-767.56354,0.0012600843,0.12600845,0.006534415,0.6534415,1.300473,1.4532285,97.039635,98.45314,100,-94.00703,[-1.673  2.139 -3.854 -1.861 -2.464],44700,1512.3683250949966,447,6020570,9760.824,9.865679,98.79939,-7.446289e-05
154.17,-1.0714313,0.010594443,0.027659547,-8.57781,10.0,1.0594443,9782.301880836487,1.3082904,118.26166,-112.12903,0.0057608555,0.57608557,0.0015004113,0.15004113,2.7659547,7.9891067,56.675053,77.179726,100,-14.484007,[-1.673  2.139 -3.855 -1.863 -2.468],44800,1531.4852019665516,448,6035987,5186.992,9.867573,76.43563,2.9296874e-05
157.15,-1.0714378,0.010583208,0.031098716,-20.416199,10.0,1.0583209,9806.05331325531,1.3227583,187.36877,-84.07495,0.006528329,0.6528329,0.0022923988,0.2292399,3.1098716,5.9764566,55.27274,72.43686,100,-22.947851,[-1.672  2.137 -3.856 -1.869 -2.49 ],44900,1561.3013729407385,449,6051702,6576.4077,9.870287,75.5996,4.3945314e-05
156.14,-1.0723797,0.010423796,0.022526471,-18.002333,10.0,1.0423795,9829.985644578934,1.1656001,165.75183,-109.04498,0.0033603318,0.33603317,0.004196648,0.4196648,2.2526472,3.9145463,55.212234,90.586006,100,-20.300358,[-1.669  2.138 -3.854 -1.873 -2.49 ],45000,1551.1963483356053,450,6067316,4125.471,9.869385,85.79272,1.3427734e-05
155.41,-1.0716584,0.023664033,1.6559652,63.798416,10.0,2.366403,9854.288560152054,21.494484,126.418945,-108.16492,0.16448736,16.448734,6.460925e-05,0.0064609256,165.59653,135.58136,55.27696,2.0277553,100,-15.483113,[-1.668  2.142 -3.857 -1.872 -2.491],45100,1543.8965748783583,451,6082857,1406825.2,9.868778,4.6523566,-1.7700195e-05
155.67,-1.0684787,0.010073305,0.019162456,-93.15492,10.0,1.0073305,9878.09316444397,1.0179042,201.88647,-771.73706,0.0016952419,0.16952421,0.007357671,0.7357671,1.9162456,2.2055635,97.144775,97.245834,100,-94.518074,[-1.676  2.15  -3.846 -1.845 -2.491],45200,1546.4160941616,452,6098424,10275.301,9.867945,98.24107,2.9907227e-05
150.33,-1.0708381,0.009922239,0.012601944,-92.213776,10.0,0.992224,9901.202872276306,1.0127034,134.33807,-761.2978,0.0011513274,0.115132734,0.00571943,0.571943,1.2601944,1.616145,113.69471,98.67149,100,-93.23961,[-1.677  2.151 -3.845 -1.843 -2.487],45300,1493.0192102865178,453,6113457,11523.308,9.863281,98.74559,-4.5166016e-05
161.4,-1.0708312,0.009963356,0.019656518,-21.101955,10.0,0.9963357,9925.680480241776,1.0333551,176.70532,-110.78088,0.002125498,0.21254979,0.006215645,0.6215645,1.9656519,0.89791197,59.79589,95.647064,100,-21.641945,[-1.677  2.151 -3.847 -1.845 -2.49 ],45400,1603.7322333822387,454,6129597,4061.9126,9.8728485,96.772156,-5.0048828e-05
155.37,-1.0689951,0.009941183,0.012904321,-85.04064,10.0,0.9941182,9948.130090475082,1.0061089,135.84717,-699.0607,0.0008309082,0.08309082,0.007870625,0.7870625,1.2904321,0.8375812,87.99469,99.306244,100,-85.61707,[-1.675  2.151 -3.847 -1.846 -2.49 ],45500,1543.448535720846,455,6145134,7901.558,9.868111,99.39282,3.967285e-05
155.13,-1.0698223,0.010091023,0.013194029,-74.888336,10.0,1.0091022,9971.394371271133,1.013735,175.04645,-617.93896,0.0011688004,0.11688004,0.0060271397,0.602714,1.3194029,1.311403,83.60272,98.67619,100,-75.68171,[-1.676  2.151 -3.847 -1.845 -2.488],45600,1541.0302230739733,456,6160647,6339.116,9.867676,98.6451,5.2490235e-05
156.59,-1.0640024,0.010149692,0.01874153,-19.345245,10.0,1.0149692,9995.386315345764,1.0480232,168.41357,-85.08899,0.002155238,0.21552381,0.006300181,0.6300181,1.8741529,1.7705855,52.28793,95.6855,100,-20.626345,[-1.675  2.15  -3.848 -1.846 -2.489],45700,1555.6426976515243,457,6176306,3196.6157,9.869064,95.41773,2.2583008e-05
159.81,-1.0655708,0.010236166,0.014673307,-85.83472,10.0,1.0236168,10019.604572534561,1.0139426,150.01892,-706.42706,0.0011976509,0.11976509,0.00809822,0.8098221,1.4673307,1.285644,90.97719,98.64955,100,-86.51925,[-1.676  2.152 -3.846 -1.844 -2.483],45800,1587.8298399058933,458,6192287,9580.387,9.871538,98.624916,4.6386718e-05
159.84,-1.0665193,0.009964209,0.011327239,-49.12145,10.0,0.996421,10043.954591274261,1.0021696,160.47876,-402.81177,0.00046506722,0.04650672,0.008699138,0.8699138,1.1327239,0.26620317,70.67368,99.78264,100,-49.33413,[-1.676  2.152 -3.846 -1.842 -2.485],45900,1588.1299440354196,459,6208271,5407.644,9.8715725,99.78351,3.90625e-05
157.8,-1.0665259,0.010011394,0.013543659,-74.82694,10.0,1.0011394,10068.1290538311,1.0175316,159.22021,-623.81366,0.0014192392,0.14192392,0.0055813133,0.55813134,1.354366,2.2411265,89.437164,98.02992,100,-76.4012,[-1.677  2.153 -3.849 -1.842 -2.485],46000,1567.7485906382485,460,6224051,6782.763,9.8701515,98.27705,5.7983398e-05
158.14,-1.0620095,0.011752684,0.089232005,-16.822193,10.0,1.1752687,10091.900431156158,1.6764286,172.0971,-94.03729,0.011823891,1.1823891,0.00075788243,0.075788245,8.923201,10.46832,54.1706,49.697983,100,-21.077484,[-1.677  2.153 -3.851 -1.845 -2.486],46100,1571.1298830993517,461,6239865,7901.9434,9.870195,59.65062,2.0751953e-05
156.79,-1.066857,0.010076948,0.012692518,-84.95605,10.0,1.0076948,10115.935195922852,1.0109339,167.94672,-698.93677,0.0009910782,0.099107824,0.007023544,0.70235443,1.2692518,1.11259,93.98659,99.04197,100,-85.60185,[-1.681  2.15  -3.851 -1.845 -2.481],46200,1557.6504167205103,462,6255544,8933.4,9.869335,98.91844,7.93457e-05
157.32,-1.0577396,0.009828894,0.022669882,-19.242731,10.0,0.9828894,10140.119813203812,1.157284,188.13757,-102.67346,0.0035848063,0.35848063,0.002975692,0.29756922,2.2669883,5.54525,56.95608,88.259575,100,-23.042013,[-1.681  2.15  -3.854 -1.846 -2.486],46300,1562.9313028261417,463,6271276,3907.7012,9.869532,86.40921,3.967285e-05
156.74,-1.0596855,0.009758525,0.014181208,-94.243576,10.0,0.97585243,10164.091675043106,1.0139028,187.29382,-778.1653,0.0011840567,0.118405685,0.007189458,0.7189458,1.4181209,1.7220361,93.78378,98.549126,100,-95.30534,[-1.681  2.152 -3.853 -1.842 -2.477],46400,1557.1458054902826,464,6286950,8832.172,9.86923,98.628784,5.432129e-05
151.22,-1.0581073,0.010203916,0.014161274,-74.68223,10.0,1.0203916,10186.869972229004,1.020651,168.08307,-618.4801,0.0013335136,0.13335139,0.0071936175,0.7193618,1.4161274,1.8439436,86.26949,98.32078,100,-75.74805,[-1.681  2.152 -3.853 -1.839 -2.479],46500,1501.9196436052443,465,6302072,6194.8154,9.8640995,97.976685,-8.850097e-06
154.71,-1.0613728,0.009166495,0.03652134,-15.855217,10.0,0.91664964,10210.378628253937,1.1900297,141.1767,-85.14966,0.0043612476,0.4361247,0.0035918953,0.35918954,3.6521342,3.0067728,52.221497,81.54161,100,-17.290527,[-1.682  2.153 -3.855 -1.842 -2.477],46600,1536.820322902717,466,6317543,3112.086,9.867176,84.03152,1.7089844e-05
149.44,-1.0609976,0.010024225,0.011728055,-81.99597,10.0,1.0024226,10233.145986557007,1.0024889,155.40558,-675.4354,0.000534363,0.053436298,0.008803854,0.8803854,1.1728055,0.83050966,94.71029,99.716644,100,-82.72365,[-1.682  2.156 -3.853 -1.838 -2.48 ],46700,1484.068490628233,467,6332487,8830.171,9.861797,99.75173,-3.90625e-05
159.73,-1.0618633,0.010016902,0.013176128,-68.80422,10.0,1.0016903,10257.62023305893,1.01579,122.371826,-572.0061,0.0012637816,0.12637816,0.0061456542,0.61456543,1.3176129,1.8028574,80.01575,98.43318,100,-70.05624,[-1.682  2.157 -3.857 -1.838 -2.48 ],46800,1587.0054827034971,468,6348460,5096.545,9.871178,98.44555,-7.995605e-05
158.37,-1.0618986,0.009910535,0.014671412,-43.829628,10.0,0.9910534,10282.031700134277,1.0703146,154.13483,-386.80316,0.0024737832,0.24737832,0.003013426,0.3013426,1.4671413,5.1811295,77.318245,94.134834,100,-47.373528,[-1.683  2.158 -3.864 -1.841 -2.481],46900,1573.42190182594,469,6364297,4080.693,9.870281,93.43047,-8.544922e-06
157.04,-1.0653148,0.010123989,0.016467808,-19.484497,10.0,1.0123987,10306.212127923965,1.0170978,161.60455,-100.82306,0.0013501488,0.13501488,0.0073855007,0.73855007,1.6467807,0.47642398,55.182926,98.25254,100,-19.792475,[-1.682  2.157 -3.866 -1.845 -2.481],47000,1560.1127935276238,470,6380001,3326.0615,9.869053,98.31896,-4.0283205e-05
153.56,-1.0674114,0.0099744,0.011484559,-84.64959,10.0,0.9974401,10329.69889497757,1.0051427,165.20929,-694.80896,0.00072913093,0.072913095,0.008173346,0.81733453,1.1484559,0.6653166,135.8665,99.4685,100,-85.09647,[-1.683  2.158 -3.863 -1.843 -2.484],47100,1525.3063576389425,471,6395357,17418.38,9.8659935,99.488365,-9.552002e-05
154.95,-1.065439,0.009952115,0.011364977,-74.90925,10.0,0.9952115,10353.95581150055,1.0026765,175.82654,-617.2106,0.0004965287,0.049652867,0.008803779,0.88037795,1.1364977,0.7843965,83.81084,99.75169,100,-75.59251,[-1.682  2.157 -3.864 -1.844 -2.486],47200,1539.2243109331932,472,6410852,6540.593,9.867432,99.73306,4.8828126e-05
155.22,-1.07174,0.010212555,0.062158864,-11.3798065,10.0,1.0212555,10377.37121796608,1.597501,156.2312,-102.69226,0.008697213,0.8697213,0.0016093662,0.16093662,6.2158866,12.80452,56.0266,57.96241,100,-19.134357,[-1.676  2.149 -3.865 -1.837 -2.484],47300,1541.8914372364875,473,6426374,5431.522,9.867247,62.597767,-2.1362304e-05
156.11,-1.0708083,0.009921286,0.012728076,-83.59382,10.0,0.9921287,10401.398453474045,1.0227952,205.25659,-692.69336,0.0013572125,0.13572127,0.0068022544,0.68022543,1.2728077,2.2049356,120.51915,98.16302,100,-84.8372,[-1.681  2.153 -3.868 -1.83  -2.491],47400,1550.8050250459335,474,6441985,13044.896,9.868183,97.771286,7.019043e-05
155.31,-1.0680187,0.009960489,0.012249508,-47.443474,10.0,0.9960488,10425.45465517044,1.0159117,136.76196,-392.94373,0.0011574925,0.115749255,0.00594065,0.594065,1.2249508,1.0634751,80.4036,98.66755,100,-48.12558,[-1.681  2.152 -3.869 -1.832 -2.49 ],47500,1542.7685401820643,475,6457516,5217.5586,9.867022,98.433754,1.8310546e-06
155.22,-1.0722655,0.009966823,0.015941892,-78.89108,10.0,0.9966824,10449.110903978348,1.0588021,189.1178,-688.86456,0.002194597,0.21945971,0.004547354,0.4547354,1.5941893,7.922339,127.17704,95.37583,100,-84.3683,[-1.68   2.151 -3.869 -1.833 -2.487],47600,1541.9014899732617,476,6473038,10472.32,9.867374,94.44635,3.90625e-05
156.25,-1.0727258,0.010018986,0.0128309345,-84.98674,10.0,1.0018984,10472.474447011948,1.0131825,162.16595,-700.02313,0.0011800617,0.11800618,0.0073391222,0.7339122,1.2830935,1.311489,89.486046,98.63168,100,-85.73497,[-1.68   2.15  -3.87  -1.836 -2.491],47700,1552.2430392965755,477,6488663,6854.219,9.868782,98.6989,4.8828124e-06
149.85,-1.0742259,0.010071908,0.014284051,-81.841866,10.0,1.0071908,10496.052164793015,1.0231111,124.04205,-685.7955,0.0015719763,0.15719765,0.0043787784,0.43787783,1.4284052,3.115621,102.55088,97.62196,100,-83.99245,[-1.679  2.15  -3.872 -1.838 -2.492],47800,1488.226340435707,478,6503648,7893.5063,9.862932,97.7411,9.765625e-06
150.89,-1.0743653,0.0100369,0.016104322,-45.138515,10.0,1.00369,10519.365007162094,1.0470264,164.05835,-384.5063,0.0019836319,0.19836318,0.0043857917,0.43857917,1.6104323,3.0482686,71.64983,96.240906,100,-47.092297,[-1.679  2.149 -3.875 -1.839 -2.493],47900,1498.6237252299532,479,6518737,3983.0132,9.863852,95.508575,-8.4838866e-05
162.49,-1.0667815,0.0132700335,0.33896834,-0.26504517,10.0,1.3270034,10543.961811542511,6.4611497,162.25476,-102.98297,0.037788026,3.7788024,0.00014508559,0.014508559,33.896835,50.247353,61.528385,10.978219,100,-19.872135,[-1.678  2.148 -3.874 -1.842 -2.493],48000,1614.6408716633978,480,6534986,93742.2,9.873808,15.477121,-6.713867e-05
153.47,-1.0688758,0.009933148,0.013480821,-91.271866,10.0,0.9933149,10567.513738155365,1.0132818,215.54218,-755.6375,0.0011363527,0.11363527,0.0070206467,0.7020647,1.3480821,1.8870163,157.02596,98.70818,100,-92.54637,[-1.689  2.148 -3.874 -1.83  -2.486],48100,1524.394113517276,481,6550333,24304.156,9.865755,98.689224,-5.6152345e-05
150.04,-1.0680133,0.010017041,0.011913347,-83.52629,10.0,1.0017042,10590.170615196228,1.0055518,142.91046,-686.5317,0.0006990907,0.06990908,0.0068875486,0.68875486,1.1913347,0.7894026,92.20317,99.51532,100,-84.08261,[-1.689  2.147 -3.872 -1.828 -2.488],48200,1490.0880507478405,482,6565337,8037.1675,9.862606,99.44788,3.6621093e-06
160.78,-1.0696821,0.010098206,0.016323512,-36.73376,10.0,1.0098206,10614.30031490326,1.0509095,175.11963,-313.09625,0.0020517737,0.20517737,0.003492364,0.3492364,1.6323513,2.5765233,65.63155,96.03537,100,-38.34638,[-1.69   2.148 -3.876 -1.83  -2.487],48300,1597.5125163754658,483,6581415,4183.436,9.872112,95.15567,-7.324219e-05
152.46,-1.0804274,0.010271051,0.016059687,-17.575169,10.0,1.027105,10637.889904737473,1.0450416,154.70667,-89.93396,0.0021203363,0.21203361,0.0055426704,0.55426705,1.6059688,1.7944688,50.103878,95.91252,100,-18.94767,[-1.689  2.146 -3.875 -1.833 -2.489],48400,1514.322747699269,484,6596661,3037.4807,9.865248,95.68997,-5.0048828e-05
156.36,-1.0821513,0.009983259,0.012679828,-85.20265,10.0,0.99832594,10661.43055653572,1.0082846,139.43964,-700.5107,0.00080155476,0.08015548,0.008502095,0.85020953,1.2679828,0.94668937,89.65806,99.359474,100,-85.79475,[-1.689  2.145 -3.871 -1.832 -2.499],48500,1553.3258569419831,485,6612297,8563.831,9.868654,99.17835,-5.2490235e-05
151.7,-1.0860844,0.010149103,0.015366524,-81.50841,10.0,1.0149102,10684.205297231674,1.0342317,193.05981,-686.7067,0.001789865,0.1789865,0.0063278745,0.63278747,1.5366524,4.023046,108.590744,96.983635,100,-84.10407,[-1.689  2.146 -3.871 -1.83  -2.501],48600,1506.6839727995987,486,6627467,11033.452,9.864061,96.69013,-1.2207031e-05
155.45,-1.0922925,0.010040799,0.0258837,-18.319172,10.0,1.0040799,10708.562657117844,1.1927979,136.56232,-168.25378,0.004062599,0.4062599,0.0009703916,0.09703916,2.58837,4.1865973,59.305233,85.93217,100,-20.606756,[-1.69   2.145 -3.872 -1.831 -2.505],48700,1544.2197661593048,487,6643012,4736.2056,9.867811,83.8365,3.90625e-05
158.2,-1.0893574,0.010238572,0.013277207,-84.77831,10.0,1.0238572,10733.352276086807,1.0092175,174.5456,-700.6702,0.001026708,0.10267081,0.0075952667,0.75952667,1.3277206,1.430504,94.137115,99.004425,100,-85.81418,[-1.691  2.142 -3.872 -1.833 -2.511],48800,1571.7253601217753,488,6658832,9213.98,9.870176,99.08667,4.8217775e-05
157.41,-1.089473,0.0100052655,0.010934899,-85.842545,10.0,1.0005265,10757.196961641312,1.0011654,180.0362,-701.37976,0.0003273818,0.032738183,0.008866667,0.8866667,1.0934899,0.10862085,90.892555,99.893036,100,-85.901184,[-1.692  2.142 -3.873 -1.832 -2.508],48900,1563.8362825465624,489,6674573,8199.305,9.869671,99.8836,-5.126953e-05
149.03,-1.0918317,0.009651452,0.015738048,-78.36716,10.0,0.9651452,10779.691880226135,1.0645946,167.52887,-678.81696,0.0024737935,0.24737933,0.002953766,0.2953766,1.5738047,7.413722,122.67797,93.835365,100,-83.13779,[-1.692  2.142 -3.873 -1.833 -2.508],49000,1480.019173381065,490,6689476,9225.8125,9.862095,93.932465,-2.2583008e-05
161.7,-1.0957025,0.0099702915,0.026225492,-19.04831,10.0,0.99702924,10804.454634428024,1.0694473,162.75616,-120.048035,0.0028392656,0.28392658,0.0043029888,0.43029886,2.6225493,1.5657146,54.734936,92.49879,100,-19.933458,[-1.69   2.141 -3.876 -1.836 -2.511],49100,1606.7600820776358,491,6705646,3243.626,9.873436,93.50625,2.1362304e-05
152.96,-1.095705,0.0097761275,0.016492309,-91.68499,10.0,0.97761285,10827.765126228333,1.017183,156.5711,-756.221,0.0013961511,0.13961512,0.006249045,0.6249045,1.649231,1.7251248,113.337204,98.00122,100,-92.617775,[-1.691  2.144 -3.875 -1.834 -2.515],49200,1519.3335172540146,492,6720942,13263.984,9.865837,98.31073,7.3242186e-06
157.76,-1.0928096,0.0094297165,0.029282216,-16.520113,10.0,0.9429716,10851.501428842545,1.3196636,169.81012,-107.27606,0.004461896,0.44618967,0.0033835217,0.33835217,2.9282217,7.3712444,61.337635,81.706436,100,-20.79742,[-1.691  2.144 -3.875 -1.832 -2.515],49300,1567.3324324280898,493,6736718,5516.5713,9.869905,75.776886,-1.4648437e-05
150.17,-1.0893261,0.009802531,0.015429422,-63.186863,10.0,0.9802532,10874.986849308014,1.0508351,176.45459,-539.6772,0.0021517216,0.21517217,0.0049210256,0.4921026,1.5429423,4.5690117,98.08699,95.40319,100,-66.09679,[-1.693  2.146 -3.869 -1.824 -2.512],49400,1491.3739158806848,494,6751735,7032.245,9.862526,95.16241,-9.7351076e-05
154.47,-1.0909584,0.009893039,0.015697684,-79.75973,10.0,0.98930395,10898.576536893845,1.0861659,153.19043,-692.5024,0.002542184,0.2542184,0.0032253517,0.3225352,1.5697684,8.632683,110.78998,93.80582,100,-84.81391,[-1.692  2.145 -3.87  -1.827 -2.508],49500,1534.4170556951622,495,6767182,7477.319,9.866932,92.06696,-3.90625e-05
159.27,-1.0903666,0.010042374,0.026072316,-19.989544,10.0,1.0042374,10923.04696559906,1.2038944,185.9585,-121.51648,0.004548711,0.45487112,0.0034249458,0.34249458,2.6072316,4.999856,63.84704,82.976166,100,-22.775103,[-1.691  2.143 -3.87  -1.83  -2.51 ],49600,1582.3918298650317,496,6783109,5947.6797,9.870632,83.06377,7.141113e-05
154.31,-1.0918262,0.009966093,0.012016815,-75.632904,10.0,0.9966093,10946.150269269943,1.0089167,176.2649,-621.50024,0.0009037423,0.090374224,0.007586556,0.7586556,1.2016815,0.8236308,105.45359,99.18439,100,-76.11803,[-1.69   2.145 -3.87  -1.828 -2.509],49700,1532.812506853878,497,6798540,10219.324,9.866726,99.1162,-9.643555e-05
156.05,-1.0923972,0.01002384,0.013074583,-75.800446,10.0,1.002384,10969.686470746994,1.016935,150.02826,-628.09375,0.0013864697,0.13864698,0.004290552,0.42905518,1.3074584,1.773645,86.550705,98.12274,100,-76.92544,[-1.689  2.145 -3.87  -1.828 -2.511],49800,1550.211165728277,498,6814145,6141.52,9.868212,98.3347,2.1362304e-05
148.36,-1.0895004,0.010018374,0.013274011,-17.887638,10.0,1.0018374,10992.338448047638,1.0144567,149.1607,-95.18787,0.0010954362,0.10954362,0.008083722,0.80837214,1.3274012,0.51232016,45.594337,98.81854,100,-18.268345,[-1.688  2.144 -3.873 -1.83  -2.511],49900,1473.2965426489623,499,6828981,2149.6135,9.861166,98.57493,3.7231446e-05
