MeanEntropy,EpThisIter,ReturnStepMax,InitialReturnMean,EpLenMean,InitialReturnStd,ReturnStepMaxmin,InitialReturnMin,Weights,StdD2w0t,Iteration,TimestepsSoFar,MaxD2w0t,EmpiricalD2,EpRewMean,Bound,EntropyCoefficient,ReturnMeanIW,TimeElapsed,MinIW,EpisodesSoFar,MinD2w0t,MeanIW,StdIW,MeanD2w0t,InitialBound,InitialReturnMax,MaxIW,J_sample_variance
0.5357852,20,10.0,-7.93457e-05,500.0,0.057804585,0.010594368,-0.12860107,[ 0.014  0.429 -3.275 -1.814 -0.883],,163,1339681,1.0,1.0,4999.307692265821,-272.08524,,-0.023350647,1911.552547454834,1.0,3260,1.0,1.0,,1.0,-272.08524,0.09741211,1.0,0.0035180673
0.53528273,20,10.0,9.155274e-06,489.65,10.14587,9.995661,-44.224426,[ 0.014  0.429 -3.275 -1.814 -0.883],0.15168923,164,1349474,1.2992359,1.0829477,4895.42948641585,-272.84222,,-0.4038467,1923.649079322815,0.21026644,3280,,0.9864923,0.17871834,1.007272,-274.3037,2.387085,1.3191763,4.7875443
0.53528273,20,10.0,2.1362304e-05,500.0,0.07179262,0.015194893,-0.25238037,[ 0.022  0.429 -3.276 -1.814 -0.884],,165,1359474,1.0,1.0,4999.362787522221,-272.09503,,-0.033138573,1938.7208392620087,1.0,3300,1.0,1.0,,1.0,-272.09503,0.07147217,1.0,0.005426234
0.53528273,20,10.0,-6.1035157e-06,500.0,0.06334547,0.016439438,-0.14068604,[ 0.022  0.429 -3.276 -1.814 -0.884],,166,1369474,1.0,1.0,4999.376100562218,-272.0981,,-0.036220822,1950.920077085495,1.0,3320,1.0,1.0,,1.0,-272.0981,0.06439209,1.0,0.0042202016
0.53528273,20,10.0,,500.0,0.0703649,0.015053749,-0.2142334,[ 0.022  0.429 -3.276 -1.814 -0.884],,167,1379474,1.0,1.0,4999.296415975414,-272.09683,,-0.034948595,1963.5981905460358,1.0,3340,1.0,1.0,,1.0,-272.09683,0.07159424,1.0,0.0052106925
0.53528273,20,10.0,9.155274e-06,500.0,0.057412468,0.013593674,-0.16882324,[ 0.022  0.429 -3.276 -1.814 -0.884],,168,1389474,1.0,1.0,4999.3378480066185,-272.092,,-0.030127198,1975.3873307704926,1.0,3360,1.0,1.0,,1.0,-272.092,0.086364746,1.0,0.0034685626
0.53528273,20,10.0,1.8310548e-05,500.0,0.059764437,0.016370773,-0.18328857,[ 0.022  0.429 -3.276 -1.814 -0.884],,169,1399474,1.0,1.0,4999.3928833177915,-272.086,,-0.02409859,1988.6322164535522,1.0,3380,1.0,1.0,,1.0,-272.086,0.07421875,1.0,0.0037606265
0.53528273,20,10.0,4.272461e-05,500.0,0.045857776,0.016403198,-0.093811035,[ 0.022  0.429 -3.276 -1.814 -0.884],,170,1409474,1.0,1.0,4999.328353860275,-272.1009,,-0.039001863,1999.949406862259,1.0,3400,1.0,1.0,,1.0,-272.1009,0.06750488,1.0,0.0022113412
0.5345883,20,10.0,-1.8310548e-05,475.05,216.4851,9.995613,-943.6367,[ 0.022  0.429 -3.276 -1.814 -0.884],0.21856351,171,1418975,1.0099779,1.0068687,4749.45031861218,-321.5024,,-49.337215,2011.6424493789673,0.8734379,3420,,1.0092636,0.057282977,0.95365363,-321.6368,49.721436,1.1766243,48863.285
0.5194897,20,10.0,6.1035157e-06,463.2,209.75705,9.993048,-912.06616,[ 0.022  0.424 -3.277 -1.806 -0.884],0.30851907,172,1428239,1.3128116,1.2718666,4630.383480399448,-314.2645,,-38.409626,2025.4943828582764,0.1933563,3440,,0.8868621,0.30946836,1.0561138,-323.43182,51.63788,2.253513,28199.062
0.5194897,20,10.0,-9.155274e-06,500.0,0.045474134,0.015803337,-0.12786865,[ 0.023  0.433 -3.315 -1.808 -0.899],,173,1438239,1.0,1.0,4999.453543964477,-272.07498,,-0.013106383,2039.8538269996643,1.0,3460,1.0,1.0,,1.0,-272.07498,0.051635742,1.0,0.0021752436
0.5194897,20,10.0,-3.0517579e-06,500.0,0.056709707,0.012401581,-0.14007568,[ 0.023  0.433 -3.315 -1.808 -0.899],,174,1448239,1.0,1.0,4999.372543930602,-272.08395,,-0.022068998,2050.1414666175842,1.0,3480,1.0,1.0,,1.0,-272.08395,0.067871094,1.0,0.0033871664
0.5194897,20,10.0,5.7983398e-05,500.0,0.046284523,0.014102936,-0.12225342,[ 0.023  0.433 -3.315 -1.808 -0.899],,175,1458239,1.0,1.0,4999.422745190676,-272.0841,,-0.022218963,2062.722319126129,1.0,3500,1.0,1.0,,1.0,-272.0841,0.06518555,1.0,0.0022570062
0.5194897,20,10.0,-3.0517579e-06,500.0,0.041631114,0.011836052,-0.06903076,[ 0.023  0.433 -3.315 -1.808 -0.899],,176,1468239,1.0,1.0,4999.41020392802,-272.07336,,-0.011475434,2076.2614674568176,1.0,3520,1.0,1.0,,1.0,-272.07336,0.051879883,1.0,0.001825536
0.5194897,20,10.0,3.967285e-05,500.0,0.040338445,0.012284279,-0.07489014,[ 0.023  0.433 -3.315 -1.808 -0.899],,177,1478239,1.0,1.0,4999.428356560167,-272.08957,,-0.027672295,2089.040027856827,1.0,3540,1.0,1.0,,1.0,-272.08957,0.05999756,1.0,0.0017137357
0.5194897,20,10.0,-5.7983398e-05,500.0,0.047325965,0.013121605,-0.09613037,[ 0.023  0.433 -3.315 -1.808 -0.899],,178,1488239,1.0,1.0,4999.386769626919,-272.08823,,-0.026331028,2100.217736721039,1.0,3560,1.0,1.0,,1.0,-272.08823,0.06524658,1.0,0.0023566147
0.5200252,20,10.0,2.746582e-05,475.1,214.30478,9.995485,-934.1328,[ 0.023  0.433 -3.315 -1.808 -0.899],0.21824321,179,1497741,1.0122205,1.0053867,4749.918777874064,-321.03406,,-48.86859,2111.666103363037,0.8712288,3580,,0.99446476,0.04687001,0.95325583,-321.15417,49.233765,1.1488296,47906.184
0.5200252,20,10.0,-1.2207031e-05,500.0,0.030138753,0.009559631,-0.06225586,[ 0.023  0.428 -3.323 -1.802 -0.899],,180,1507741,1.0,1.0,4999.420686521153,-272.07016,,-0.008280302,2125.538630962372,1.0,3600,1.0,1.0,,1.0,-272.07016,0.048461914,1.0,0.00095697015
0.51693064,20,10.0,6.1035157e-06,475.15,212.15176,9.9954815,-924.7481,[ 0.023  0.428 -3.323 -1.802 -0.899],0.22577891,181,1517244,1.0909985,1.0655559,4750.41787343966,-315.67636,,-42.632343,2137.354388475418,0.5595666,3620,,0.9573123,0.18109694,0.983223,-320.6543,48.747803,1.6175926,36490.14
0.51693064,20,10.0,-2.4414063e-05,500.0,0.04369185,0.012155533,-0.119506836,[ 0.021  0.434 -3.383 -1.815 -0.902],,182,1527244,1.0,1.0,4999.389513489943,-272.07996,,-0.018079368,2153.7772777080536,1.0,3640,1.0,1.0,,1.0,-272.07996,0.061462402,1.0,0.0020079915
0.5013193,20,10.0,-3.0517579e-06,475.35,203.74577,9.995464,-888.10724,[ 0.021  0.434 -3.383 -1.815 -0.902],0.28376612,183,1536751,1.5067182,1.3814169,4752.413509088372,-301.85062,,-24.440285,2167.0874655246735,0.19892162,3660,,0.94900876,0.3642395,1.1376084,-318.73215,46.81952,2.2826562,12025.556
0.5013193,20,10.0,-2.746582e-05,500.0,0.06766105,0.014089584,-0.16143799,[ 0.017  0.454 -3.437 -1.827 -0.918],,184,1546751,1.0,1.0,4999.439352680736,-272.09158,,-0.029703278,2181.5853929519653,1.0,3680,1.0,1.0,,1.0,-272.09158,0.08166504,1.0,0.004817666
0.5013193,20,10.0,9.155274e-06,500.0,0.038736362,0.017817497,-0.06317139,[ 0.017  0.454 -3.437 -1.827 -0.918],,185,1556751,1.0,1.0,4999.445585899649,-272.0941,,-0.032197308,2193.03226685524,1.0,3700,1.0,1.0,,1.0,-272.0941,0.054870605,1.0,0.0015795209
0.5013193,20,10.0,7.019043e-05,500.0,0.0540603,0.013806343,-0.085754395,[ 0.017  0.454 -3.437 -1.827 -0.918],,186,1566751,1.0,1.0,4999.457430421283,-272.10303,,-0.041139323,2207.070424079895,1.0,3720,1.0,1.0,,1.0,-272.10303,0.07635498,1.0,0.0030749082
0.5013193,20,10.0,-3.0517578e-05,500.0,0.06924919,0.015117645,-0.21862793,[ 0.017  0.454 -3.437 -1.827 -0.918],,187,1576751,1.0,1.0,4999.409119496131,-272.09372,,-0.031831503,2221.414885520935,1.0,3740,1.0,1.0,,1.0,-272.09372,0.070617676,1.0,0.005044106
0.5013193,20,10.0,-3.0517579e-06,500.0,0.033101846,0.011892319,-0.05859375,[ 0.017  0.454 -3.437 -1.827 -0.918],,188,1586751,1.0,1.0,4999.45153100832,-272.0796,,-0.01770065,2232.8884782791138,1.0,3760,1.0,1.0,,1.0,-272.0796,0.040100098,1.0,0.0011552651
0.5013193,20,10.0,1.5258789e-05,500.0,0.03328452,0.01048851,-0.08544922,[ 0.017  0.454 -3.437 -1.827 -0.918],,189,1596751,1.0,1.0,4999.4512879586655,-272.0825,,-0.020597853,2245.430831670761,1.0,3780,1.0,1.0,,1.0,-272.0825,0.054748535,1.0,0.0011667848
0.50086075,20,10.0,4.8828126e-05,497.1,1.1482265,9.995842,-4.999634,[ 0.017  0.454 -3.437 -1.827 -0.918],0.07639797,190,1606693,1.0384828,1.0087204,4969.957119351949,-272.17178,,-0.06678256,2258.533129930496,0.55494314,3800,,0.98701584,0.08500676,0.9975539,-272.24594,0.32983398,1.1200792,0.42713788
0.50086075,20,10.0,-3.967285e-05,500.0,0.05162801,0.01283741,-0.13500977,[ 0.019  0.454 -3.437 -1.827 -0.918],,191,1616693,1.0,1.0,4999.407940172778,-272.0938,,-0.03192352,2272.215929031372,1.0,3820,1.0,1.0,,1.0,-272.0938,0.056518555,1.0,0.002805142
0.50086075,20,10.0,-3.0517578e-05,500.0,0.057399236,0.01583004,-0.2156372,[ 0.019  0.454 -3.437 -1.827 -0.918],,192,1626693,1.0,1.0,4999.415044402303,-272.0835,,-0.021601591,2285.71191072464,1.0,3840,1.0,1.0,,1.0,-272.0835,0.04937744,1.0,0.0034672418
0.50086075,20,10.0,-2.1362304e-05,500.0,0.045302022,0.017168045,-0.11834717,[ 0.019  0.454 -3.437 -1.827 -0.918],,193,1636693,1.0,1.0,4999.432516231519,-272.0833,,-0.021414993,2299.3651542663574,1.0,3860,1.0,1.0,,1.0,-272.0833,0.048034668,1.0,0.002159803
0.50086075,20,10.0,2.746582e-05,500.0,0.036088545,0.010625839,-0.084106445,[ 0.019  0.454 -3.437 -1.827 -0.918],,194,1646693,1.0,1.0,4999.453907931712,-272.08618,,-0.024296952,2313.544666528702,1.0,3880,1.0,1.0,,1.0,-272.08618,0.055847168,1.0,0.0013710663
0.50040233,20,10.0,5.493164e-05,475.05,216.48827,9.99571,-943.6504,[ 0.019  0.454 -3.437 -1.827 -0.918],0.21940084,195,1656194,1.0217445,1.014313,4749.475003321349,-321.36197,,-49.131298,2324.970808506012,0.8316989,3900,,0.9866396,0.07937922,0.9571305,-321.6279,49.713318,1.2833656,48472.67
0.50040233,20,10.0,-7.93457e-05,500.0,0.050219238,0.014480591,-0.11376953,[ 0.019  0.445 -3.437 -1.816 -0.919],,196,1666194,1.0,1.0,4999.46442056991,-272.09048,,-0.028606504,2338.3466396331787,1.0,3920,1.0,1.0,,1.0,-272.09048,0.06011963,1.0,0.0026523357
0.50040233,20,10.0,-7.019043e-05,500.0,0.038375005,0.010925293,-0.111816406,[ 0.019  0.445 -3.437 -1.816 -0.919],,197,1676194,1.0,1.0,4999.4365302506685,-272.07584,,-0.013936313,2351.356333732605,1.0,3940,1.0,1.0,,1.0,-272.07584,0.044128418,1.0,0.0015497752
0.50040233,20,10.0,-4.272461e-05,500.0,0.036855377,0.013437271,-0.068603516,[ 0.019  0.445 -3.437 -1.816 -0.919],,198,1686194,1.0,1.0,4999.433022532199,-272.08463,,-0.022722835,2365.3742501735687,1.0,3960,1.0,1.0,,1.0,-272.08463,0.057678223,1.0,0.0014300664
0.49468872,20,10.0,6.1035156e-05,475.1,214.31068,9.995771,-934.1585,[ 0.019  0.445 -3.437 -1.816 -0.919],0.2370456,199,1695696,1.160044,1.1418211,4749.987193147019,-318.03137,,-44.107998,2378.3204629421234,0.43370694,3980,,1.0630317,0.2871719,1.0190367,-321.14313,49.230408,2.1908371,39074.645
0.49468872,20,10.0,-3.0517579e-06,500.0,0.037527237,0.013697624,-0.091430664,[ 0.017  0.446 -3.461 -1.837 -0.924],,200,1705696,1.0,1.0,4999.454693814367,-272.08847,,-0.026583692,2392.4493408203125,1.0,4000,1.0,1.0,,1.0,-272.08847,0.0569458,1.0,0.0014813283
0.49468872,20,10.0,-4.272461e-05,500.0,0.042264324,0.014200211,-0.120666504,[ 0.017  0.446 -3.461 -1.837 -0.924],,201,1715696,1.0,1.0,4999.450544089152,-272.0846,,-0.02271998,2404.3656990528107,1.0,4020,1.0,1.0,,1.0,-272.0846,0.056884766,1.0,0.0018759278
0.49468872,20,10.0,-3.6621095e-05,500.0,0.036248147,0.013867378,-0.107788086,[ 0.017  0.446 -3.461 -1.837 -0.924],,202,1725696,1.0,1.0,4999.475612427762,-272.07635,,-0.014453924,2417.730054140091,1.0,4040,1.0,1.0,,1.0,-272.07635,0.055480957,1.0,0.0013824321
0.49468872,20,10.0,4.8828126e-05,500.0,0.043349374,0.012570381,-0.1359253,[ 0.017  0.446 -3.461 -1.837 -0.924],,203,1735696,1.0,1.0,4999.440855496782,-272.08893,,-0.027048642,2430.085347890854,1.0,4060,1.0,1.0,,1.0,-272.08893,0.057678223,1.0,0.0019773932
0.49468872,20,10.0,4.272461e-05,500.0,0.045316514,0.016001701,-0.09539795,[ 0.017  0.446 -3.461 -1.837 -0.924],,204,1745696,1.0,1.0,4999.450839780277,-272.0934,,-0.031528797,2443.8683733940125,1.0,4080,1.0,1.0,,1.0,-272.0934,0.062072754,1.0,0.0021620698
0.49468872,20,10.0,-8.544922e-05,500.0,0.04868273,0.01657772,-0.12609863,[ 0.017  0.446 -3.461 -1.837 -0.924],,205,1755696,1.0,1.0,4999.432202646664,-272.0915,,-0.029598176,2457.563665151596,1.0,4100,1.0,1.0,,1.0,-272.0915,0.056518555,1.0,0.002492802
0.49468872,20,10.0,1.5258789e-05,500.0,0.051733386,0.01342392,-0.15325928,[ 0.017  0.446 -3.461 -1.837 -0.924],,206,1765696,1.0,1.0,4999.453340665166,-272.0837,,-0.021831483,2468.74351978302,1.0,4120,1.0,1.0,,1.0,-272.0837,0.059814453,1.0,0.00281504
0.49468872,20,10.0,6.713867e-05,500.0,0.033899732,0.012132645,-0.057495117,[ 0.017  0.446 -3.461 -1.837 -0.924],,207,1775696,1.0,1.0,4999.474789554317,-272.07492,,-0.01303142,2482.719435453415,1.0,4140,1.0,1.0,,1.0,-272.07492,0.053649902,1.0,0.0012117875
0.49468872,20,10.0,-7.6293945e-05,500.0,0.05413639,0.013875008,-0.1262207,[ 0.017  0.446 -3.461 -1.837 -0.924],,208,1785696,1.0,1.0,4999.439698363987,-272.08408,,-0.022184728,2494.912086248398,1.0,4160,1.0,1.0,,1.0,-272.08408,0.05267334,1.0,0.003082235
0.48251933,20,10.0,1.2207031e-05,475.1,214.30806,9.99575,-934.1472,[ 0.017  0.446 -3.461 -1.837 -0.924],0.2467042,209,1795198,1.2199669,1.1976839,4749.983273608064,-317.4435,,-42.65341,2507.088163614273,0.37886003,4180,,0.8893338,0.25126427,1.047106,-321.153,49.22943,1.7308848,36510.094
0.48240235,20,10.0,3.0517579e-06,492.4,2.768822,9.993956,-11.351196,[ 0.016  0.439 -3.479 -1.841 -0.936],0.12394494,210,1805046,1.0696118,1.0203688,4922.500490232787,-272.46997,,-0.27938583,2521.666211605072,0.46342376,4200,,0.97591525,0.10087876,0.9931036,-272.71426,0.86950684,1.1120331,2.0714674
0.48240235,20,10.0,1.8310548e-05,500.0,0.04462493,0.016139984,-0.10296631,[ 0.02   0.439 -3.48  -1.841 -0.937],,211,1815046,1.0,1.0,4999.474297030038,-272.07956,,-0.017658444,2534.3016629219055,1.0,4220,1.0,1.0,,1.0,-272.07956,0.051208496,1.0,0.0020956798
0.48240235,20,10.0,4.5776367e-05,500.0,0.029812116,0.007226944,-0.081848145,[ 0.02   0.439 -3.48  -1.841 -0.937],,212,1825046,1.0,1.0,4999.505675138914,-272.07217,,-0.010282454,2546.388076543808,1.0,4240,1.0,1.0,,1.0,-272.07217,0.033447266,1.0,0.0009356165
0.48240235,20,10.0,-7.019043e-05,500.0,0.03642031,0.010667801,-0.10473633,[ 0.02   0.439 -3.48  -1.841 -0.937],,213,1835046,1.0,1.0,4999.484603360487,-272.07376,,-0.011886226,2560.112009048462,1.0,4260,1.0,1.0,,1.0,-272.07376,0.046142578,1.0,0.001395553
0.48240235,20,10.0,-3.0517579e-06,500.0,0.046143323,0.012649536,-0.105041504,[ 0.02   0.439 -3.48  -1.841 -0.937],,214,1845046,1.0,1.0,4999.456955224758,-272.089,,-0.027114347,2573.10044836998,1.0,4280,1.0,1.0,,1.0,-272.089,0.074645996,1.0,0.0022402934
0.4766174,20,10.0,2.4414063e-05,475.1,214.31068,9.995834,-934.15857,[ 0.02   0.439 -3.48  -1.841 -0.937],0.2328831,215,1854548,1.1300691,1.1145908,4750.003012471087,-318.85455,,-45.225174,2586.229414701462,0.42484316,4300,,1.071212,0.22430079,1.0063788,-321.14642,49.22522,2.1177802,41062.617
0.4766174,20,10.0,3.3569337e-05,500.0,0.056476723,0.014977455,-0.16314697,[ 0.02   0.428 -3.464 -1.817 -0.942],,216,1864548,1.0,1.0,4999.482491223721,-272.1013,,-0.039384335,2599.4498302936554,1.0,4320,1.0,1.0,,1.0,-272.1013,0.066711426,1.0,0.0033597022
0.4766174,20,10.0,-6.1035156e-05,500.0,0.034319047,0.013179779,-0.07476807,[ 0.02   0.428 -3.464 -1.817 -0.942],,217,1874548,1.0,1.0,4999.451377822752,-272.07855,,-0.016668916,2611.5939326286316,1.0,4340,1.0,1.0,,1.0,-272.07855,0.054626465,1.0,0.0012397987
0.4766174,20,10.0,-5.1879884e-05,500.0,0.046815045,0.013958931,-0.11456299,[ 0.02   0.428 -3.464 -1.817 -0.942],,218,1884548,1.0,1.0,4999.462786200487,-272.08804,,-0.026140867,2624.236103773117,1.0,4360,1.0,1.0,,1.0,-272.08804,0.060424805,1.0,0.0023085955
0.4766174,20,10.0,,500.0,0.035407577,0.011798859,-0.117370605,[ 0.02   0.428 -3.464 -1.817 -0.942],,219,1894548,1.0,1.0,4999.467998102705,-272.07797,,-0.016084332,2636.4991755485535,1.0,4380,1.0,1.0,,1.0,-272.07797,0.037597656,1.0,0.0013191552
0.47368726,20,10.0,3.3569337e-05,475.05,216.48013,9.995583,-943.6149,[ 0.02   0.428 -3.464 -1.817 -0.942],0.22066143,220,1904049,1.0296322,1.0238004,4749.444435399146,-321.25317,,-48.808277,2648.7907376289368,0.7290361,4400,,0.99069434,0.103153,0.96235687,-321.657,49.73993,1.256484,47780.656
0.46526963,20,10.0,,475.05,216.48965,9.995874,-943.65656,[ 0.02   0.422 -3.465 -1.805 -0.945],0.22896002,221,1913550,1.1019231,1.0869368,4749.512165525144,-320.44882,,-47.186256,2660.7076778411865,0.56304646,4420,,1.0451965,0.23025432,0.99268836,-321.62994,49.70331,2.0238085,44721.188
0.46526963,20,10.0,0.00010986328,500.0,0.04039703,0.008495331,-0.099731445,[ 0.019  0.411 -3.465 -1.795 -0.954],,222,1923550,1.0,1.0,4999.485744800349,-272.0729,,-0.011028915,2676.05314040184,1.0,4440,1.0,1.0,,1.0,-272.0729,0.056640625,1.0,0.0017165
0.46526963,20,10.0,7.93457e-05,500.0,0.027945392,0.0114479065,-0.052246094,[ 0.019  0.411 -3.465 -1.795 -0.954],,223,1933550,1.0,1.0,4999.516669827947,-272.08127,,-0.019379368,2688.7391855716705,1.0,4460,1.0,1.0,,1.0,-272.08127,0.042236328,1.0,0.0008221434
0.46526963,20,10.0,-3.3569337e-05,500.0,0.028190298,0.01174736,-0.0602417,[ 0.019  0.411 -3.465 -1.795 -0.954],,224,1943550,1.0,1.0,4999.511639716899,-272.07404,,-0.0121528655,2700.632417678833,1.0,4480,1.0,1.0,,1.0,-272.07404,0.038391113,1.0,0.00083591684
0.4616645,20,10.0,5.1879884e-05,475.05,216.48468,9.995888,-943.63477,[ 0.019  0.411 -3.465 -1.795 -0.954],0.22090699,225,1953051,1.0380584,1.0252471,4749.513730681753,-321.25464,,-48.78515,2713.8641262054443,0.71087754,4500,,0.99735224,0.14302562,0.96328634,-321.6523,49.730713,1.6395457,47743.145
0.45876232,20,10.0,-4.272461e-05,475.15,212.15683,9.995884,-924.7702,[ 0.02   0.403 -3.467 -1.785 -0.957],0.21983111,226,1962554,1.0245991,1.020545,4750.514381847068,-318.77893,,-46.383217,2727.350707769394,0.7070849,4520,,0.97345793,0.078785606,0.96087873,-320.65482,48.739136,1.2115399,43175.58
0.45876232,20,10.0,-3.0517578e-05,500.0,0.037828453,0.015599251,-0.090026855,[ 0.018  0.401 -3.503 -1.784 -0.96 ],,227,1972554,1.0,1.0,4999.512728274352,-272.08008,,-0.018185293,2743.117977619171,1.0,4540,1.0,1.0,,1.0,-272.08008,0.045715332,1.0,0.0015076959
0.45876232,20,10.0,-2.746582e-05,500.0,0.041952405,0.014637947,-0.099609375,[ 0.018  0.401 -3.503 -1.784 -0.96 ],,228,1982554,1.0,1.0,4999.480366713899,-272.0777,,-0.015808603,2756.801250934601,1.0,4560,1.0,1.0,,1.0,-272.0777,0.0546875,1.0,0.0018538913
0.45876232,20,10.0,-3.6621095e-05,500.0,0.028823774,0.011530876,-0.080078125,[ 0.018  0.401 -3.503 -1.784 -0.96 ],,229,1992554,1.0,1.0,4999.525500235893,-272.07135,,-0.00946372,2769.1229972839355,1.0,4580,1.0,1.0,,1.0,-272.07135,0.036987305,1.0,0.0008747857
0.45876232,20,10.0,-6.1035157e-06,500.0,0.04439408,0.014798164,-0.09436035,[ 0.018  0.401 -3.503 -1.784 -0.96 ],,230,2002554,1.0,1.0,4999.477623183935,-272.0794,,-0.017505396,2781.8890850543976,1.0,4600,1.0,1.0,,1.0,-272.0794,0.05810547,1.0,0.0020742705
0.45812982,20,10.0,5.1879884e-05,475.1,214.31139,9.995987,-934.1616,[ 0.018  0.401 -3.503 -1.784 -0.96 ],0.22139946,231,2012056,1.0392363,1.0317585,4750.038110424176,-320.50235,,-47.96808,2795.5507616996765,0.65070117,4620,,1.0039222,0.12571323,0.96618825,-321.14948,49.21411,1.4144504,46170.395
0.45812982,20,10.0,-3.6621095e-05,500.0,0.052509554,0.013929367,-0.09655762,[ 0.018  0.392 -3.496 -1.767 -0.961],,232,2022056,1.0,1.0,4999.4413930223345,-272.0992,,-0.03732343,2809.7975947856903,1.0,4640,1.0,1.0,,1.0,-272.0992,0.07965088,1.0,0.0029042289
0.45812982,20,10.0,-2.1362304e-05,500.0,0.038967863,0.012152672,-0.111328125,[ 0.018  0.392 -3.496 -1.767 -0.961],,233,2032056,1.0,1.0,4999.468461323608,-272.0754,,-0.013505054,2823.9758195877075,1.0,4660,1.0,1.0,,1.0,-272.0754,0.05218506,1.0,0.0015998811
0.45812982,20,10.0,-3.0517579e-06,500.0,0.038990892,0.013356209,-0.1038208,[ 0.018  0.392 -3.496 -1.767 -0.961],,234,2042056,1.0,1.0,4999.500697904848,-272.08084,,-0.018960591,2837.0167911052704,1.0,4680,1.0,1.0,,1.0,-272.08084,0.05029297,1.0,0.0015998578
0.45812982,20,10.0,-6.408691e-05,500.0,0.03053921,0.01760006,-0.050048828,[ 0.018  0.392 -3.496 -1.767 -0.961],,235,2052056,1.0,1.0,4999.4949139863975,-272.07825,,-0.016365973,2850.877888441086,1.0,4700,1.0,1.0,,1.0,-272.07825,0.05206299,1.0,0.0009813361
0.45812982,20,10.0,1.5258789e-05,500.0,0.057580873,0.01680851,-0.15692139,[ 0.018  0.392 -3.496 -1.767 -0.961],,236,2062056,1.0,1.0,4999.488699393898,-272.09058,,-0.028675491,2862.812275648117,1.0,4720,1.0,1.0,,1.0,-272.09058,0.050720215,1.0,0.0034877504
0.45812982,20,10.0,3.3569337e-05,500.0,0.038995124,0.01436615,-0.08190918,[ 0.018  0.392 -3.496 -1.767 -0.961],,237,2072056,1.0,1.0,4999.5083960801485,-272.08768,,-0.025776023,2875.723321914673,1.0,4740,1.0,1.0,,1.0,-272.08768,0.064575195,1.0,0.0016011258
0.45812982,20,10.0,1.2207031e-05,500.0,0.042148206,0.013287544,-0.107299805,[ 0.018  0.392 -3.496 -1.767 -0.961],,238,2082056,1.0,1.0,4999.467750807697,-272.08652,,-0.02461848,2889.9633481502533,1.0,4760,1.0,1.0,,1.0,-272.08652,0.047729492,1.0,0.001868191
0.45770425,20,10.0,6.1035157e-06,495.45,2.1688578,9.996025,-9.452637,[ 0.018  0.392 -3.496 -1.767 -0.961],0.09597227,239,2091965,1.0574524,1.014992,4953.506643378003,-272.34836,,-0.20361839,2901.9363951683044,0.5230085,4780,,0.98467034,0.09458256,0.9970125,-272.48352,0.55444336,1.1042756,1.5559379
0.45770425,20,10.0,-3.6621095e-05,500.0,0.03858485,0.013074875,-0.06982422,[ 0.021  0.392 -3.496 -1.768 -0.961],,240,2101965,1.0,1.0,4999.506675653902,-272.0858,,-0.023904799,2914.4405159950256,1.0,4800,1.0,1.0,,1.0,-272.0858,0.057495117,1.0,0.0015684842
0.45770425,20,10.0,4.272461e-05,500.0,0.044244017,0.0091362,-0.086120605,[ 0.021  0.392 -3.496 -1.768 -0.961],,241,2111965,1.0,1.0,4999.484576777107,-272.07864,,-0.016751235,2925.9792199134827,1.0,4820,1.0,1.0,,1.0,-272.07864,0.054504395,1.0,0.002059341
0.45770425,20,10.0,-1.8310548e-05,500.0,0.04683859,0.01710701,-0.0925293,[ 0.021  0.392 -3.496 -1.768 -0.961],,242,2121965,1.0,1.0,4999.4827971761915,-272.07727,,-0.015382849,2939.0820033550262,1.0,4840,1.0,1.0,,1.0,-272.07727,0.050476074,1.0,0.0023112418
0.448481,20,10.0,5.7983398e-05,475.05,216.48894,9.995941,-943.6533,[ 0.021  0.392 -3.496 -1.768 -0.961],0.2364814,243,2131466,1.1663315,1.134731,4749.526707353122,-319.81873,,-45.89562,2952.4073214530945,0.3517723,4860,,1.0593953,0.29850566,1.0166628,-321.63638,49.70581,1.9926603,42302.91
0.44448578,20,10.0,-3.6621095e-05,475.05,216.48578,9.995932,-943.63965,[ 0.022  0.378 -3.501 -1.748 -0.97 ],0.22203209,244,2140967,1.0506907,1.0347954,4749.524860764353,-321.06787,,-48.48142,2964.3479771614075,0.59390515,4880,,0.97597355,0.15582834,0.96767014,-321.64975,49.728638,1.6509862,47156.11
0.44448578,20,10.0,-3.3569337e-05,500.0,0.047483787,0.014048576,-0.11657715,[ 0.022  0.368 -3.501 -1.735 -0.974],,245,2150967,1.0,1.0,4999.496249236747,-272.0901,,-0.028188033,2981.8365590572357,1.0,4900,1.0,1.0,,1.0,-272.0901,0.057861328,1.0,0.0023732625
0.44448578,20,10.0,6.1035156e-05,500.0,0.03933215,0.012145996,-0.09716797,[ 0.022  0.368 -3.501 -1.735 -0.974],,246,2160967,1.0,1.0,4999.523787921621,-272.07162,,-0.009722147,2994.1184496879578,1.0,4920,1.0,1.0,,1.0,-272.07162,0.05316162,1.0,0.0016271613
0.44448578,20,10.0,-1.2207031e-05,500.0,0.030594572,0.018899918,-0.07067871,[ 0.022  0.368 -3.501 -1.735 -0.974],,247,2170967,1.0,1.0,4999.5194890895855,-272.09018,,-0.028288594,3007.5129697322845,1.0,4940,1.0,1.0,,1.0,-272.09018,0.04083252,1.0,0.0009851833
