InitialReturnMean,StdIW,MinD2w0t,ReturnStepMax,Weights,MeanIW,InitialBound,StdD2w0t,MeanEntropy,EpisodesSoFar,EpRewMean,J_sample_variance,MinIW,ReturnStepMaxmin,Iteration,EntropyCoefficient,MaxD2w0t,TimeElapsed,InitialReturnMin,EmpiricalD2,MeanD2w0t,InitialReturnMax,InitialReturnStd,TimestepsSoFar,MaxIW,EpLenMean,EpThisIter,Bound,ReturnMeanIW
5.432129e-05,,1.0,10.0,[-3.029e-03  6.093e-01 -3.125e+00 -1.962e+00 -1.145e+00],1.0,-121.72024,,0.27377415,16100,4999.593438910451,0.0018373246,1.0,0.01975441,161,,1.0,10635.586116313934,-0.13586426,1.0,1.0,0.05731201,0.04265038,6842789,1.0,500.0,100,-121.72024,-0.05045777
3.479004e-05,0.053849723,,10.0,[-3.029e-03  6.093e-01 -3.125e+00 -1.962e+00 -1.145e+00],1.00364,-131.63547,0.0997329,0.27164313,16200,4949.603605891293,9682.978,0.82789445,9.998522,162,,1.0120617,10706.569609642029,-983.3904,1.0063007,0.99315375,9.992432,98.834465,6892290,1.24349,495.01,100,-131.58334,-9.872389
-7.6904296e-05,,1.0,10.0,[-0.004  0.606 -3.125 -1.959 -1.147],1.0,-121.71944,,0.27164313,16300,4999.587905473219,0.002189795,1.0,0.017124176,163,,1.0,10778.377545118332,-0.14416504,1.0,1.0,0.06365967,0.046562098,6942290,1.0,500.0,100,-121.71944,-0.049661595
-5.4931643e-06,0.05063461,,10.0,[-0.004  0.606 -3.125 -1.959 -1.147],1.0003257,-131.63539,0.09966865,0.27084622,16400,4949.592977987447,9662.775,0.8038394,9.998474,164,,1.0071157,10849.310079813004,-983.3881,1.0048894,0.9925827,9.995239,98.834236,6991791,1.2558784,495.01,100,-131.56949,-9.862198
4.333496e-05,,1.0,10.0,[-0.004  0.602 -3.125 -1.953 -1.148],1.0,-121.72533,,0.27084622,16500,4999.600580031417,0.0027319319,1.0,0.018588066,165,,1.0,10922.030349493027,-0.1459961,1.0,1.0,0.06665039,0.052007284,7041791,1.0,500.0,100,-121.72533,-0.05554598
4.699707e-05,0.18150832,,10.0,[-0.004  0.602 -3.125 -1.953 -1.148],1.0008631,-141.45166,0.14496939,0.26343676,16600,4899.708569444753,17980.902,0.5146246,9.998114,166,,1.0808476,10990.94582748413,-973.5539,1.0590942,1.0091174,19.832092,138.36797,7090794,2.1839204,490.03,100,-141.09383,-19.072073
1.3427734e-05,,1.0,10.0,[-0.005  0.6   -3.125 -1.953 -1.155],1.0,-121.72598,,0.26343676,16700,4999.604204730284,0.0022239606,1.0,0.01692295,167,,1.0,11062.094491243362,-0.14379883,1.0,1.0,0.05987549,0.04692026,7140794,1.0,500.0,100,-121.72598,-0.056203254
-1.2207031e-06,,1.0,10.0,[-0.005  0.6   -3.125 -1.953 -1.155],1.0,-121.7196,,0.26343676,16800,4999.60226182974,0.0019106435,1.0,0.01892662,168,,1.0,11133.317850112915,-0.13366699,1.0,1.0,0.059692383,0.043496996,7190794,1.0,500.0,100,-121.7196,-0.04982332
2.9296874e-05,0.044368375,,10.0,[-0.005  0.6   -3.125 -1.953 -1.155],0.9991137,-131.63652,0.09958021,0.26168066,16900,4949.606512192982,9786.586,0.86514676,9.998533,169,,1.0060095,11203.182510614395,-983.3899,1.0035805,0.99175423,9.998901,98.83441,7240295,1.2964072,495.01,100,-131.61577,-9.925869
-3.6621095e-05,,1.0,10.0,[-0.006  0.6   -3.125 -1.953 -1.157],1.0,-121.72624,,0.26168066,17000,4999.59140265389,0.0024167742,1.0,0.018242836,170,,1.0,11274.45815372467,-0.13763428,1.0,1.0,0.06732178,0.04891011,7290295,1.0,500.0,100,-121.72624,-0.05646374
-1.6479493e-05,,1.0,10.0,[-0.006  0.6   -3.125 -1.953 -1.157],1.0,-121.72351,,0.26168066,17100,4999.605095160621,0.0023013842,1.0,0.017374992,171,,1.0,11344.852720499039,-0.13305664,1.0,1.0,0.06304932,0.047734756,7340295,1.0,500.0,100,-121.72351,-0.05373005
-9.338379e-05,0.12680604,,10.0,[-0.006  0.6   -3.125 -1.953 -1.157],0.99939686,-141.34737,0.14300199,0.2563501,17200,4899.797403560533,17474.613,0.5842748,9.998051,172,,1.0594395,11414.502294778824,-973.6552,1.0395917,0.99964803,19.726746,137.68202,7389299,1.5012897,490.04,100,-140.70819,-18.782488
-2.5024414e-05,,1.0,10.0,[-0.008  0.596 -3.149 -1.949 -1.163],1.0,-121.72164,,0.2563501,17300,4999.602284867395,0.002735019,1.0,0.019865036,173,,1.0,11486.860863924026,-0.25531006,1.0,1.0,0.060668945,0.05203577,7439299,1.0,500.0,100,-121.72164,-0.05186498
7.019043e-05,0.056601796,,10.0,[-0.008  0.596 -3.149 -1.949 -1.163],0.99735874,-121.826096,0.045946024,0.256228,17400,4989.10976511818,0.4320923,0.52215034,9.998562,174,,1.0495712,11558.211536169052,-12.245972,1.0092956,1.0012608,0.18878174,1.2317109,7489195,1.1492455,498.96,100,-121.78812,-0.09847889
-1.7700195e-05,0.10570491,,10.0,[-0.006  0.596 -3.149 -1.949 -1.163],1.0031255,-131.75536,0.11145588,0.2524097,17500,4938.217086031165,9210.701,0.61222166,9.998171,175,,1.0435865,11628.04538679123,-983.2531,1.0234929,0.99922556,10.133728,98.83059,7538583,1.5954626,493.88,100,-131.51842,-9.707274
-9.58252e-05,0.21574722,,10.0,[-0.004  0.59  -3.15  -1.941 -1.167],0.9914818,-131.34348,0.10603151,0.24710838,17600,4949.91057451523,4738.372,0.23735268,9.998556,176,,1.1186699,11699.493530511856,-954.0323,1.0822092,1.0322564,9.70105,95.88385,7588087,2.0609217,495.04,100,-129.20776,-6.9168596
4.0893556e-05,,1.0,10.0,[-0.004  0.595 -3.218 -1.953 -1.172],1.0,-121.72146,,0.24710838,17700,4999.6206585191685,0.0016442143,1.0,0.018099785,177,,1.0,11772.301151514053,-0.15319824,1.0,1.0,0.054870605,0.04034567,7638087,1.0,500.0,100,-121.72146,-0.05168074
6.1035155e-07,,1.0,10.0,[-0.004  0.595 -3.218 -1.953 -1.172],1.0,-121.72268,,0.24710838,17800,4999.631443051939,0.0017230329,1.0,0.016486168,178,,1.0,11843.26844215393,-0.14660645,1.0,1.0,0.05670166,0.041297436,7688087,1.0,500.0,100,-121.72268,-0.05290086
5.7983398e-05,0.06331977,,10.0,[-0.004  0.595 -3.218 -1.953 -1.172],0.9946438,-121.83177,0.04698843,0.24718432,17900,4988.735279559152,0.39207548,0.4298191,9.9986725,179,,1.0745258,11915.858010053635,-13.027161,1.0102811,1.0015247,0.18096924,1.3098184,7737979,1.1328923,498.92,100,-121.78569,-0.0932244
-2.8076172e-05,0.1357781,,10.0,[-1.041e-03  5.949e-01 -3.218e+00 -1.953e+00 -1.172e+00],1.0046014,-131.53114,0.10121681,0.24331711,18000,4949.723227759701,8844.804,0.5821535,9.998604,180,,1.0412644,11987.17543721199,-973.51825,1.0304422,1.0052587,9.889832,97.84227,7787481,1.9853175,495.02,100,-131.29727,-9.431608
7.324219e-05,,1.0,10.0,[-2.015e-03  5.920e-01 -3.228e+00 -1.957e+00 -1.176e+00],1.0,-121.72058,,0.24331711,18100,4999.630642110456,0.0017508274,1.0,0.018369675,181,,1.0,12060.890239477158,-0.11773682,1.0,1.0,0.056396484,0.041628703,7837481,1.0,500.0,100,-121.72058,-0.050802454
-1.2207031e-05,0.07600862,,10.0,[-2.015e-03  5.920e-01 -3.228e+00 -1.957e+00 -1.176e+00],1.0046405,-141.54364,0.14067855,0.24174058,18200,4899.640190796211,19158.383,0.7411162,9.998238,182,,1.0188537,12132.121990203857,-973.46814,1.0104759,0.9854875,19.915344,139.0669,7886483,1.4628959,490.02,100,-141.43571,-19.681128
-1.8310546e-06,0.079914846,,10.0,[-2.448e-03  5.850e-01 -3.228e+00 -1.949e+00 -1.177e+00],0.9890186,-141.44615,0.14091146,0.23987074,18300,4899.74228027979,18848.064,0.63492,9.998259,183,,1.0202502,12205.312279701233,-973.56665,1.0141755,0.9874281,19.820984,138.36989,7935486,1.3000491,490.03,100,-141.30424,-19.523333
5.2490235e-05,,,10.0,[-3.008e-03  5.772e-01 -3.229e+00 -1.939e+00 -1.179e+00],1.0,-121.70724,0.011831005,0.23987074,18400,4998.822049533652,0.005519643,1.0,9.998623,184,,1.0,12279.375611066818,-0.61712646,1.0,0.99986,0.06500244,0.0739203,7985479,1.0,499.93,100,-121.70724,-0.037459176
7.3242186e-06,0.032317996,,10.0,[-3.008e-03  5.772e-01 -3.229e+00 -1.939e+00 -1.179e+00],0.9975074,-131.6347,0.09952741,0.23868723,18500,4949.632955231617,9800.815,0.88344985,9.998646,185,,1.0043975,12351.68697476387,-983.39734,1.0024813,0.9912552,9.995605,98.83516,8034980,1.1281618,495.01,100,-131.61751,-9.931259
2.1972657e-05,,1.0,10.0,[-0.003  0.575 -3.229 -1.937 -1.18 ],1.0,-121.72386,,0.23868723,18600,4999.624750873454,0.001885942,1.0,0.018304825,186,,1.0,12424.632271289825,-0.15081787,1.0,1.0,0.06378174,0.04320105,8084980,1.0,500.0,100,-121.72386,-0.05408512
-1.8920899e-05,0.010490025,,10.0,[-0.003  0.575 -3.229 -1.937 -1.18 ],0.99985594,-131.62947,0.099405535,0.23912784,18700,4949.64439885982,9859.363,0.9614404,9.998705,187,,1.0002276,12496.334719896317,-983.4055,1.0001363,0.99005026,9.981201,98.835976,8134481,1.0511074,495.01,100,-131.62634,-9.955767
-2.1362304e-05,2.585905e-07,,10.0,[-0.004  0.575 -3.229 -1.937 -1.18 ],1.0,-121.771034,0.03712272,0.23912784,18800,4992.640681224037,0.44719362,0.99999857,9.998695,188,,1.0,12569.041721820831,-6.6035767,1.0,0.99862,0.12817383,0.6653775,8184412,1.0000012,499.31,100,-121.771034,-0.1012607
-3.6621093e-06,0.12265049,,10.0,[-0.004  0.575 -3.229 -1.937 -1.18 ],0.9979747,-131.54135,0.10191237,0.23547377,18900,4949.735373107331,7820.2886,0.6075715,9.998657,189,,1.0456592,12641.544869184494,-973.51025,1.0389401,1.0099033,9.896912,97.84148,8233914,1.5249844,495.02,100,-130.8222,-8.880099
1.586914e-05,,1.0,10.0,[-3.214e-03  5.761e-01 -3.268e+00 -1.945e+00 -1.183e+00],1.0,-121.724815,,0.23547377,19000,4999.63837231205,0.0021242488,1.0,0.018384933,190,,1.0,12715.359774827957,-0.14471436,1.0,1.0,0.059143066,0.04586845,8283914,1.0,500.0,100,-121.724815,-0.05503948
6.347656e-05,,1.0,10.0,[-3.214e-03  5.761e-01 -3.268e+00 -1.945e+00 -1.183e+00],1.0,-121.727615,,0.23547377,19100,4999.6368773289405,0.0021829086,1.0,0.018766403,191,,1.0,12787.494670629501,-0.11566162,1.0,1.0,0.0670166,0.04648779,8333914,1.0,500.0,100,-121.727615,-0.057837356
-1.2207031e-05,0.052857917,,10.0,[-3.214e-03  5.761e-01 -3.268e+00 -1.945e+00 -1.183e+00],0.99498874,-131.63667,0.09974636,0.23314361,19200,4949.640639749207,9706.111,0.768401,9.99868,192,,1.0103946,12858.961230516434,-983.3971,1.006617,0.99327844,9.994385,98.83514,8383415,1.2538939,495.01,100,-131.5949,-9.885099
-0.00010375977,0.026792517,,10.0,[-0.004  0.575 -3.268 -1.945 -1.186],0.9996452,-131.6356,0.099479966,0.23233412,19300,4949.643741783335,9816.01,0.9142931,9.998692,193,,1.0035561,12930.678697824478,-983.3988,1.0016365,0.9907981,9.989014,98.83529,8432916,1.1469167,495.01,100,-131.61916,-9.939902
-1.8310548e-05,,1.0,10.0,[-0.004  0.574 -3.268 -1.943 -1.187],1.0,-121.727264,,0.23233412,19400,4999.637340123772,0.002281874,1.0,0.017344475,194,,1.0,13003.51359796524,-0.16040039,1.0,1.0,0.060668945,0.04752653,8482916,1.0,500.0,100,-121.727264,-0.057488594
0.000107421874,0.034223173,,10.0,[-0.004  0.574 -3.268 -1.943 -1.187],1.00166,-131.63354,0.09954487,0.23167881,19500,4949.645256840152,9820.392,0.90626276,9.998697,195,,1.0145898,13075.139394760132,-983.40094,1.0032135,0.9913368,9.987427,98.83553,8532417,1.2335728,495.01,100,-131.62097,-9.940056
4.4555665e-05,0.112738654,,10.0,[-0.006  0.573 -3.268 -1.941 -1.187],1.0061499,-151.35762,0.17286329,0.23055612,19600,4849.754783400643,27925.295,0.705455,9.997866,196,,1.0332497,13145.390822172165,-963.6356,1.0254459,0.98333675,29.751831,168.8849,8580921,1.5556991,485.04,100,-151.09483,-29.22634
5.4931643e-06,0.18349627,,10.0,[-0.006  0.562 -3.268 -1.926 -1.188],1.0025712,-141.25148,0.14449355,0.22473162,19700,4899.951625171201,16923.047,0.5272621,9.998285,197,,1.063196,13218.01262307167,-963.7813,1.054748,1.007922,19.629456,136.97926,8629926,2.0185935,490.05,100,-140.54826,-18.501896
-1.586914e-05,,1.0,10.0,[-0.006  0.554 -3.29  -1.913 -1.194],1.0,-121.72462,,0.22473162,19800,4999.635407753976,0.0018228139,1.0,0.017866135,198,,1.0,13292.788387298584,-0.15014648,1.0,1.0,0.06750488,0.04248024,8679926,1.0,500.0,100,-121.72462,-0.054839514
-1.3427734e-05,,1.0,10.0,[-0.006  0.554 -3.29  -1.913 -1.194],1.0,-121.72675,,0.22473162,19900,4999.637882960895,0.0021664072,1.0,0.019436836,199,,1.0,13365.05541229248,-0.12463379,1.0,1.0,0.05859375,0.046303146,8729926,1.0,500.0,100,-121.72675,-0.056976687
-2.9296874e-05,,,10.0,[-0.006  0.554 -3.29  -1.913 -1.194],1.0,-121.73706,0.027915983,0.22473162,20000,4995.638338321843,0.11268048,1.0,9.99869,200,,1.0,13437.44417834282,-3.2957153,1.0,0.99922,0.09326172,0.33399728,8779887,1.0,499.61,100,-121.73706,-0.06728172
-1.586914e-05,,1.0,10.0,[-0.006  0.554 -3.29  -1.913 -1.194],1.0,-121.71426,,0.22473162,20100,4999.66029141001,0.0011851786,1.0,0.015969276,201,,1.0,13509.239935874939,-0.12805176,1.0,1.0,0.0413208,0.034256212,8829887,1.0,500.0,100,-121.71426,-0.04448052
-1.7700195e-05,,,10.0,[-0.006  0.554 -3.29  -1.913 -1.194],1.0,-121.73521,0.02606805,0.22473162,20200,4996.138829920798,0.07859454,1.0,9.998686,202,,1.0,13580.953805685043,-2.7336426,1.0,0.99932,0.09173584,0.27894562,8879853,1.0,499.66,100,-121.73521,-0.06543252
2.5634765e-05,0.07482237,,10.0,[-0.006  0.554 -3.29  -1.913 -1.194],1.0021327,-131.75586,0.11073962,0.22204855,20300,4938.249188193598,9650.057,0.7465314,9.998295,203,,1.0428798,13652.388020038605,-983.2587,1.0138124,0.9938706,10.131958,98.83123,8929241,1.396523,493.88,100,-131.68283,-9.952292
8.544922e-06,,1.0,10.0,[-0.004  0.552 -3.291 -1.909 -1.197],1.0,-121.72369,,0.22204855,20400,4999.666358140348,0.0017408503,1.0,0.017721176,204,,1.0,13725.456983327866,-0.17785645,1.0,1.0,0.055664062,0.041514702,8979241,1.0,500.0,100,-121.72369,-0.05391189
-1.2207031e-06,0.08395622,,10.0,[-0.004  0.552 -3.291 -1.909 -1.197],1.0035425,-131.53476,0.10040498,0.22282252,20500,4949.750844693058,9202.32,0.7235044,9.998728,205,,1.0225797,13796.850751161575,-973.52136,1.0188634,0.99954295,9.888184,97.84259,9028743,1.2966812,495.02,100,-131.41609,-9.62462
6.1035157e-06,0.25004378,,10.0,[-0.003  0.546 -3.282 -1.897 -1.196],0.9868744,-141.3558,0.1512674,0.21366034,20600,4899.842858832037,16352.663,0.39636904,9.998255,206,,1.1463281,13869.05297780037,-963.677,1.1132402,1.0353713,19.731506,137.66814,9077747,2.372581,490.04,100,-140.51945,-18.189209
6.469726e-05,,1.0,10.0,[-0.005  0.54  -3.27  -1.885 -1.205],1.0,-121.723076,,0.21366034,20700,4999.640958004675,0.002064403,1.0,0.016783714,207,,1.0,13942.588945150375,-0.1394043,1.0,1.0,0.062194824,0.04520843,9127747,1.0,500.0,100,-121.723076,-0.053295366
4.6386718e-05,0.26529953,,10.0,[-0.005  0.54  -3.27  -1.885 -1.205],1.02247,-151.35376,0.18867569,0.20475829,20800,4849.785137409403,24784.938,0.36197624,9.997992,208,,1.1843897,14013.234865665436,-963.64575,1.1496019,1.0446658,29.744202,168.88661,9176251,2.3524418,485.04,100,-150.12502,-27.49396
6.713867e-05,0.10836497,,10.0,[-0.005  0.522 -3.264 -1.86  -1.214],1.0186566,-131.62682,0.10304979,0.20048913,20900,4947.17108244439,9342.174,0.63021004,9.998383,209,,1.0240492,14086.11904335022,-983.3921,1.0218815,1.0004007,10.002197,98.83482,9225728,1.4575928,494.77,100,-131.49017,-9.688734
-1.8920899e-05,,1.0,10.0,[-0.006  0.522 -3.264 -1.864 -1.218],1.0,-121.72388,,0.20048913,21000,4999.655456573615,0.0019892636,1.0,0.015820503,210,,1.0,14159.055535316467,-0.12664795,1.0,1.0,0.052978516,0.044379745,9275728,1.0,500.0,100,-121.72388,-0.054102205
-4.272461e-06,,1.0,10.0,[-0.006  0.522 -3.264 -1.864 -1.218],1.0,-121.72318,,0.20048913,21100,4999.656386417358,0.0023311677,1.0,0.015356064,211,,1.0,14230.929176807404,-0.15216064,1.0,1.0,0.057861328,0.04803865,9325728,1.0,500.0,100,-121.72318,-0.05340219
1.15966795e-05,0.059715103,,10.0,[-0.006  0.522 -3.264 -1.864 -1.218],0.9964046,-121.80394,0.044005856,0.20019232,21200,4990.0599959214915,0.38086334,0.56647676,9.998774,212,,1.0465996,14303.054461717606,-10.566223,1.0088894,1.0013365,0.15496826,1.0625975,9375633,1.1297379,499.05,100,-121.77578,-0.08921186
-4.8828124e-06,,1.0,10.0,[-0.004  0.522 -3.264 -1.864 -1.219],1.0,-121.721,,0.20019232,21300,4999.659882578384,0.0017020965,1.0,0.015916824,213,,1.0,14376.500767230988,-0.16729736,1.0,1.0,0.058898926,0.04104737,9425633,1.0,500.0,100,-121.721,-0.051221177
6.1035156e-05,,1.0,10.0,[-0.004  0.522 -3.264 -1.864 -1.219],1.0,-121.72004,,0.20019232,21400,4999.657109427999,0.0018258695,1.0,0.018175125,214,,1.0,14448.744557380676,-0.14697266,1.0,1.0,0.05102539,0.042520385,9475633,1.0,500.0,100,-121.72004,-0.050262313
-3.6621093e-06,0.04230271,,10.0,[-0.004  0.522 -3.264 -1.864 -1.219],1.0047607,-131.63106,0.09958737,0.1987399,21500,4949.673170981551,9748.709,0.8683302,9.998798,215,,1.0077254,14520.754692316055,-983.40857,1.0036709,0.99181604,9.981689,98.83629,9525134,1.2401197,495.01,100,-131.5945,-9.901236
1.4038086e-05,0.12299757,,10.0,[-0.004  0.52  -3.264 -1.861 -1.22 ],0.99905,-131.5308,0.10097812,0.19801047,21600,4949.760535271804,8856.886,0.59745383,9.998743,216,,1.0323141,14593.634371042252,-973.5248,1.0270593,1.0036185,9.883179,97.842926,9574636,1.5650558,495.02,100,-131.2791,-9.438975
-3.0517578e-05,0.1313818,,10.0,[-0.004  0.513 -3.253 -1.848 -1.221],0.9947493,-131.43694,0.1015883,0.19700883,21700,4949.860118859883,7392.784,0.5494493,9.998751,217,,1.0455388,14666.90948843956,-963.739,1.035872,1.0084711,9.791931,96.85942,9624139,1.4562354,495.03,100,-130.56328,-8.629192
-3.3569337e-05,,1.0,10.0,[-3.232e-03  5.141e-01 -3.299e+00 -1.857e+00 -1.222e+00],1.0,-121.72291,,0.19700883,21800,4999.672708944799,0.0016208565,1.0,0.01432991,218,,1.0,14740.761308670044,-0.13201904,1.0,1.0,0.054138184,0.040066585,9674139,1.0,500.0,100,-121.72291,-0.05313054
-2.9907227e-05,0.10026499,,10.0,[-3.232e-03  5.141e-01 -3.299e+00 -1.857e+00 -1.222e+00],0.9869682,-131.53609,0.10066315,0.19441622,21900,4949.7627864883325,8887.495,0.65193707,9.99877,219,,1.0265082,14810.440589904785,-973.5212,1.022485,1.0014992,9.889465,97.84257,9723641,1.3964903,495.02,100,-131.28015,-9.459018
2.9296874e-05,,1.0,10.0,[-3.042e-03  5.128e-01 -3.319e+00 -1.862e+00 -1.225e+00],1.0,-121.716225,,0.19441622,22000,4999.677288412091,0.001322032,1.0,0.015492439,220,,1.0,14880.234940052032,-0.13269043,1.0,1.0,0.049987793,0.036167197,9773641,1.0,500.0,100,-121.716225,-0.046450723
-3.4179688e-05,,1.0,10.0,[-3.042e-03  5.128e-01 -3.319e+00 -1.862e+00 -1.225e+00],1.0,-121.72374,,0.19441622,22100,4999.667561600973,0.001767213,1.0,0.015872002,221,,1.0,14948.591286182404,-0.16082764,1.0,1.0,0.05883789,0.04183577,9823641,1.0,500.0,100,-121.72374,-0.053965647
-6.530762e-05,0.09247188,,10.0,[-3.042e-03  5.128e-01 -3.319e+00 -1.862e+00 -1.225e+00],1.0088121,-131.63321,0.10044595,0.19153082,22200,4949.6819941365575,9308.561,0.67732906,9.998844,222,,1.0240599,15016.345792293549,-983.40875,1.0177035,0.99908686,9.984436,98.8363,9873142,1.3879409,495.01,100,-131.47406,-9.677673
-1.0375977e-05,,1.0,10.0,[-2.613e-03  5.056e-01 -3.319e+00 -1.853e+00 -1.227e+00],1.0,-121.72682,,0.19153082,22300,4999.67347852458,0.0016691583,1.0,0.016011238,223,,1.0,15085.63828921318,-0.11340332,1.0,1.0,0.0592041,0.040655255,9923142,1.0,500.0,100,-121.72682,-0.057042427
-1.0375977e-05,,1.0,10.0,[-2.613e-03  5.056e-01 -3.319e+00 -1.853e+00 -1.227e+00],1.0,-121.72532,,0.19153082,22400,4999.665618384235,0.0019344825,1.0,0.018465996,224,,1.0,15153.566689252853,-0.16516113,1.0,1.0,0.055786133,0.043761212,9973142,1.0,500.0,100,-121.72532,-0.05554361
4.1503907e-05,,1.0,10.0,[-2.613e-03  5.056e-01 -3.319e+00 -1.853e+00 -1.227e+00],1.0,-121.723656,,0.19153082,22500,4999.66301591477,0.0016933259,1.0,0.019720078,225,,1.0,15221.599114656448,-0.11151123,1.0,1.0,0.057434082,0.040943865,10023142,1.0,500.0,100,-121.723656,-0.053877953
2.0141602e-05,,1.0,10.0,[-2.613e-03  5.056e-01 -3.319e+00 -1.853e+00 -1.227e+00],1.0,-121.726265,,0.19153082,22600,4999.665322651643,0.0020055242,1.0,0.018321037,226,,1.0,15290.701462507248,-0.17956543,1.0,1.0,0.056152344,0.044563673,10073142,1.0,500.0,100,-121.726265,-0.05648581
-8.544922e-05,,1.0,10.0,[-2.613e-03  5.056e-01 -3.319e+00 -1.853e+00 -1.227e+00],1.0,-121.71941,,0.19153082,22700,4999.675266206904,0.0015233427,1.0,0.01782322,227,,1.0,15358.756169319153,-0.11242676,1.0,1.0,0.049804688,0.038834587,10123142,1.0,500.0,100,-121.71941,-0.049639862
2.9907227e-05,0.061200004,,10.0,[-2.613e-03  5.056e-01 -3.319e+00 -1.853e+00 -1.227e+00],0.9954325,-131.53494,0.09978653,0.19295414,22800,4949.773660675145,9433.548,0.7575525,9.998812,228,,1.0104917,15425.622759103775,-973.52435,1.0089089,0.99453765,9.887756,97.84289,10172644,1.229804,495.02,100,-131.47072,-9.744441
-4.2114258e-05,,1.0,10.0,[-2.409e-03  5.020e-01 -3.316e+00 -1.846e+00 -1.226e+00],1.0,-121.716934,,0.19295414,22900,4999.671842465511,0.001365646,1.0,0.014797211,229,,1.0,15494.771564483643,-0.103515625,1.0,1.0,0.05114746,0.03677076,10222644,1.0,500.0,100,-121.716934,-0.047157977
8.4228515e-05,,1.0,10.0,[-2.409e-03  5.020e-01 -3.316e+00 -1.846e+00 -1.226e+00],1.0,-121.71906,,0.19295414,23000,4999.680334999123,0.001113523,1.0,0.015209198,230,,1.0,15563.654705047607,-0.09875488,1.0,1.0,0.04510498,0.033199787,10272644,1.0,500.0,100,-121.71906,-0.049288195
-6.8359375e-05,,1.0,10.0,[-2.409e-03  5.020e-01 -3.316e+00 -1.846e+00 -1.226e+00],1.0,-121.72364,,0.19295414,23100,4999.675702510181,0.0018130959,1.0,0.01894474,231,,1.0,15632.93150806427,-0.13171387,1.0,1.0,0.055480957,0.04235616,10322644,1.0,500.0,100,-121.72364,-0.053861134
-5.7373047e-05,0.0593252,,10.0,[-2.409e-03  5.020e-01 -3.316e+00 -1.846e+00 -1.226e+00],0.99840873,-131.53722,0.09962336,0.19166282,23200,4949.768159028616,9418.106,0.7541226,9.998783,232,,1.0091451,15701.653245925903,-973.5207,1.0054712,0.9930714,9.892212,97.842514,10372146,1.2335192,495.02,100,-131.46138,-9.738196
-8.239746e-05,0.09889652,,10.0,[-2.276e-03  4.968e-01 -3.318e+00 -1.841e+00 -1.227e+00],1.014218,-131.8684,0.11680232,0.18877362,23300,4931.672758113783,9722.326,0.44621548,9.997978,233,,1.0733926,15770.718519687653,-983.13055,1.0192735,0.9947401,10.255981,98.84046,10421469,1.3253055,493.23,100,-131.7309,-9.980214
-2.9296874e-05,0.115790784,,10.0,[ 1.526e-04  4.966e-01 -3.318e+00 -1.840e+00 -1.230e+00],0.99618405,-141.54314,0.14168654,0.18714716,23400,4899.685243109059,18815.793,0.66628516,9.998419,234,,1.0343444,15838.493978738785,-973.47766,1.0224683,0.9916539,19.915161,139.06824,10470471,1.5009137,490.02,100,-141.34726,-19.502476
0.000100097655,,1.0,10.0,[ 6.608e-04  4.864e-01 -3.319e+00 -1.827e+00 -1.232e+00],1.0,-121.71731,,0.18714716,23500,4999.673887303719,0.0013689619,1.0,0.019302368,235,,1.0,15908.635358810425,-0.12524414,1.0,1.0,0.046569824,0.036809403,10520471,1.0,500.0,100,-121.71731,-0.047527626
1.8310546e-06,1.501106e-06,,10.0,[ 6.608e-04  4.864e-01 -3.319e+00 -1.827e+00 -1.232e+00],1.0,-131.62964,0.09939929,0.18714716,23600,4949.6782312756695,9867.344,0.9999952,9.998829,236,,1.0,15977.235043048859,-983.4115,1.0,0.99002,9.982605,98.836586,10569972,1.0000093,495.01,100,-131.62964,-9.959856
-1.5258789e-05,,1.0,10.0,[ 6.608e-04  4.864e-01 -3.319e+00 -1.827e+00 -1.232e+00],1.0,-121.71657,,0.18714716,23700,4999.676654214563,0.001819804,1.0,0.01721096,237,,1.0,16046.032699346542,-0.23199463,1.0,1.0,0.04736328,0.04244043,10619972,1.0,500.0,100,-121.71657,-0.046792045
-3.2958986e-05,,,10.0,[ 6.608e-04  4.864e-01 -3.319e+00 -1.827e+00 -1.232e+00],1.0,-121.74238,0.029652797,0.18714716,23800,4995.174128158007,0.14595628,1.0,9.998831,238,,1.0,16114.274680376053,-3.7578735,1.0,0.99912,0.101501465,0.3801366,10669928,1.0,499.56,100,-121.74238,-0.07260133
1.8310546e-06,0.33196723,,10.0,[ 6.608e-04  4.864e-01 -3.319e+00 -1.827e+00 -1.232e+00],1.0202047,-141.54634,0.17153347,0.17243841,23900,4899.685289686853,14383.038,0.24140237,9.998419,239,,1.2858816,16181.930316925049,-973.4744,1.2413409,1.0955939,19.918335,139.06778,10718930,3.374712,490.02,100,-140.04822,-17.053719
-7.202148e-05,0.2174361,,10.0,[-1.342e-03  4.851e-01 -3.319e+00 -1.827e+00 -1.246e+00],0.97045654,-141.24571,0.15008092,0.16327,24000,4899.9896997962005,15558.275,0.39820617,9.998434,240,,1.123452,16249.635405540466,-963.79614,1.1041013,1.0316896,19.618103,136.98096,10767935,1.9132253,490.05,100,-140.03535,-17.717062
4.4555665e-05,,,10.0,[-2.330e-03  4.823e-01 -3.344e+00 -1.818e+00 -1.256e+00],1.0,-121.71009,0.026068166,0.16327,24100,4996.090910853732,0.039295234,1.0,9.998497,241,,1.0,16319.774678230286,-1.5903931,1.0,0.99932,0.078552246,0.19724236,10817901,1.0,499.66,100,-121.71009,-0.040313844
