EpRewMean,Bound,TimestepsSoFar,ReturnStepMaxmin,MeanIW,MeanEntropy,InitialReturnStd,EpisodesSoFar,StdIW,MeanD2w0t,TimeElapsed,InitialReturnMax,StdD2w0t,InitialReturnMin,MinD2w0t,MinIW,MaxD2w0t,EmpiricalD2,InitialReturnMean,Weights,ReturnStepMax,EpThisIter,EpLenMean,Iteration,MaxIW,ReturnMeanIW,InitialBound,J_sample_variance
4999.47391027163,-272.10098,2743022,0.01739502,1.0,0.18946941,0.091242544,6500,,1.0,4343.007094621658,0.08972168,,-0.23730469,1.0,1.0,1.0,1.0,-8.544922e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,325,1.0,-0.039104886,-272.10098,0.008761298
4999.505930537488,-272.08405,2753022,0.009112358,1.0,0.18946941,0.071536,6520,,1.0,4357.169209957123,0.06768799,,-0.23760986,1.0,1.0,1.0,1.0,-3.3569337e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,326,1.0,-0.022140807,-272.08405,0.005386801
4999.546309433657,-272.10425,2763022,0.016352654,1.0,0.18946941,0.06591016,6540,,1.0,4371.402532815933,0.07080078,,-0.1585083,1.0,1.0,1.0,1.0,3.6621095e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,327,1.0,-0.04237134,-272.10425,0.004572833
4999.553407923352,-272.09018,2773022,0.011135101,1.0,0.18946941,0.060858447,6560,,1.0,4385.518021345139,0.06964111,,-0.13824463,1.0,1.0,1.0,1.0,1.5258789e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,328,1.0,-0.028277636,-272.09018,0.0038992944
4999.51364988199,-272.10406,2783022,0.014271736,1.0,0.18946941,0.07699475,6580,,1.0,4399.7232875823975,0.079589844,,-0.1673584,1.0,1.0,1.0,1.0,6.713867e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,329,1.0,-0.04216465,-272.10406,0.0062431353
4999.455801287367,-272.11124,2793022,0.015264511,1.0,0.18946941,0.10329844,6600,,1.0,4413.949017047882,0.117370605,,-0.33770752,1.0,1.0,1.0,1.0,-2.4414063e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,330,1.0,-0.049350753,-272.11124,0.011234331
4999.50286420226,-272.11377,2803022,0.015323639,1.0,0.18946941,0.07835471,6620,,1.0,4427.898985862732,0.099121094,,-0.17425537,1.0,1.0,1.0,1.0,1.2207031e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,500.0,331,1.0,-0.05188606,-272.11377,0.00646228
4749.547919185932,-321.47748,2812523,9.996031,0.9975042,0.1878044,216.48338,6640,0.05764993,0.95526135,4441.390325307846,49.75122,0.21894176,-943.6291,,0.83004844,1.0130337,1.0100081,-1.5258789e-05,[ 0.008  0.517 -2.526 -2.456 -1.229],10.0,20,475.05,332,1.2274235,-49.248825,-321.66516,48631.316
4750.040753684915,-316.98392,2822025,9.995995,0.93302834,0.17999354,214.3071,6660,0.22592068,1.0427982,4454.977075576782,49.25238,0.24531657,-934.14294,,0.41555655,1.2242864,1.1900345,3.0517578e-05,[ 0.007  0.514 -2.526 -2.449 -1.231],10.0,20,475.1,333,1.7109778,-42.381966,-321.16763,36024.555
4999.526608541116,-272.10254,2832025,0.014947891,1.0,0.17999354,0.076074146,6680,,1.0,4469.670580625534,0.077819824,,-0.19659424,1.0,1.0,1.0,1.0,1.8310548e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,334,1.0,-0.04063865,-272.10254,0.0060931803
4999.494709613087,-272.08536,2842025,0.012671471,1.0,0.17999354,0.07514805,6700,,1.0,4483.729159593582,0.06506348,,-0.21069336,1.0,1.0,1.0,1.0,-1.2207031e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,335,1.0,-0.023479095,-272.08536,0.005943039
4999.434361768203,-272.1384,2852025,0.017501831,1.0,0.17999354,0.086634606,6720,,1.0,4497.96409702301,0.12768555,,-0.21118164,1.0,1.0,1.0,1.0,-9.155274e-06,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,336,1.0,-0.07650365,-272.1384,0.007898135
4999.538583217524,-272.11142,2862025,0.012038231,1.0,0.17999354,0.08694646,6740,,1.0,4512.18110871315,0.085510254,,-0.2543335,1.0,1.0,1.0,1.0,4.5776367e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,337,1.0,-0.049523164,-272.11142,0.007955506
4999.575969958696,-272.07974,2872025,0.011530876,1.0,0.17999354,0.049981248,6760,,1.0,4526.169720172882,0.051940918,,-0.12084961,1.0,1.0,1.0,1.0,2.1362304e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,338,1.0,-0.017859982,-272.07974,0.0026289357
4999.517004434718,-272.09695,2882025,0.014657021,1.0,0.17999354,0.07292351,6780,,1.0,4540.109539270401,0.078430176,,-0.2312622,1.0,1.0,1.0,1.0,-3.3569337e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,339,1.0,-0.035066057,-272.09695,0.0055984613
4999.574318314809,-272.0943,2892025,0.011230469,1.0,0.17999354,0.059380528,6800,,1.0,4554.087278366089,0.06561279,,-0.15185547,1.0,1.0,1.0,1.0,5.1879884e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,340,1.0,-0.032412883,-272.0943,0.0037105256
4999.567324687976,-272.07877,2902025,0.0124025345,1.0,0.17999354,0.051692765,6820,,1.0,4568.299164772034,0.056518555,,-0.11663818,1.0,1.0,1.0,1.0,1.8310548e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,341,1.0,-0.01686938,-272.07877,0.0028132766
4999.556760779899,-272.08856,2912025,0.009759903,1.0,0.17999354,0.06387855,6840,,1.0,4582.197350978851,0.07128906,,-0.22381592,1.0,1.0,1.0,1.0,2.746582e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,342,1.0,-0.026683146,-272.08856,0.004295583
4999.525985037829,-272.10724,2922025,0.013906479,1.0,0.17999354,0.08214926,6860,,1.0,4596.35050535202,0.09246826,,-0.18334961,1.0,1.0,1.0,1.0,-3.6621095e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,343,1.0,-0.04535977,-272.10724,0.007100387
4999.572538151831,-272.0822,2932025,0.010828972,1.0,0.17999354,0.07129939,6880,,1.0,4610.241654396057,0.05493164,,-0.21533203,1.0,1.0,1.0,1.0,6.1035156e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,344,1.0,-0.02032958,-272.0822,0.0053487383
4999.489829047098,-272.11353,2942025,0.01551342,1.0,0.17999354,0.07853182,6900,,1.0,4624.422468185425,0.08905029,,-0.18743896,1.0,1.0,1.0,1.0,-1.5258789e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],9.999999,20,500.0,345,1.0,-0.051656682,-272.11353,0.0064907973
4999.503251626917,-272.12473,2952025,0.013490677,1.0,0.17999354,0.09957063,6920,,1.0,4638.481825351715,0.109313965,,-0.18170166,1.0,1.0,1.0,1.0,4.272461e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,346,1.0,-0.06283617,-272.12473,0.010437406
4999.5625137508305,-272.09964,2962025,0.010901451,1.0,0.17999354,0.05945947,6940,,1.0,4652.6665987968445,0.07495117,,-0.12872314,1.0,1.0,1.0,1.0,4.5776367e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,347,1.0,-0.037755087,-272.09964,0.0037221815
4999.495718995711,-272.13327,2972025,0.018270493,1.0,0.17999354,0.086773716,6960,,1.0,4666.7459325790405,0.10949707,,-0.21551514,1.0,1.0,1.0,1.0,-3.967285e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,348,1.0,-0.07137686,-272.13327,0.007924927
4999.483794008711,-272.1137,2982025,0.013993263,1.0,0.17999354,0.06832689,6980,,1.0,4680.878231287003,0.0848999,,-0.11834717,1.0,1.0,1.0,1.0,1.8310548e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,349,1.0,-0.051804304,-272.1137,0.0049119694
4999.543883748693,-272.11218,2992025,0.013876915,1.0,0.17999354,0.0742669,7000,,1.0,4694.934091329575,0.078125,,-0.1531372,1.0,1.0,1.0,1.0,3.0517578e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,350,1.0,-0.0502907,-272.11218,0.005806398
4999.559116286187,-272.08582,3002025,0.00979805,1.0,0.17999354,0.046858054,7020,,1.0,4708.8980576992035,0.07244873,,-0.093566895,1.0,1.0,1.0,1.0,5.493164e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,351,1.0,-0.023927389,-272.08582,0.0023099873
4999.513358031644,-272.11267,3012025,0.015035629,1.0,0.17999354,0.07724016,7040,,1.0,4723.309924125671,0.089904785,,-0.21661377,1.0,1.0,1.0,1.0,-9.460449e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,500.0,352,1.0,-0.050791908,-272.11267,0.006282877
4750.053843679086,-320.72723,3021527,9.996065,1.0094191,0.17877306,214.30977,7060,0.06044072,0.9548048,4737.003270864487,49.255615,0.21861729,-934.1546,,0.7802703,1.0175188,1.0084894,-1.8310548e-05,[ 0.008  0.514 -2.55  -2.468 -1.239],10.0,20,475.1,353,1.2097607,-48.518185,-321.16074,47212.832
4999.516275181881,-272.12054,3031527,0.0154390335,1.0,0.17877306,0.08288218,7080,,1.0,4751.489290237427,0.10772705,,-0.18060303,1.0,1.0,1.0,1.0,-5.1879884e-05,[ 0.01   0.51  -2.566 -2.465 -1.24 ],10.0,20,500.0,354,1.0,-0.05864478,-272.12054,0.0072298693
4749.536813423782,-321.573,3041028,9.995987,0.99573195,0.17988585,216.48767,7100,0.042796344,0.9516622,4764.9060735702515,49.726685,0.2180986,-943.6478,,0.82772315,1.0041417,1.0030929,1.2207031e-05,[ 0.01   0.51  -2.566 -2.465 -1.24 ],10.0,20,475.05,355,1.1306531,-49.465134,-321.64426,49101.016
4999.525015007903,-272.11185,3051028,0.015563965,1.0,0.17988585,0.07536887,7120,,1.0,4779.265590190887,0.10058594,,-0.16644287,1.0,1.0,1.0,1.0,2.746582e-05,[ 0.009  0.508 -2.566 -2.462 -1.239],10.0,20,500.0,356,1.0,-0.049951013,-272.11185,0.005980924
4749.990146059699,-319.38525,3060530,9.995787,0.99699444,0.17795892,214.30005,7140,0.19335827,0.9964873,4792.698817491531,49.277405,0.22981115,-934.1121,,0.41289425,1.114988,1.0935081,6.1035157e-06,[ 0.009  0.508 -2.566 -2.462 -1.239],10.0,20,475.1,357,1.7422224,-46.008316,-321.1885,42399.16
4749.5239642918,-321.4974,3070031,9.995928,1.0122389,0.17791858,216.47946,7160,0.06652431,0.9535299,4806.700434923172,49.752014,0.21853282,-943.612,,0.8536705,1.0088294,1.0065047,3.6621095e-05,[ 0.009  0.501 -2.559 -2.441 -1.241],10.0,20,475.05,358,1.2805747,-49.317974,-321.67712,48742.98
4999.518059117052,-272.1172,3080031,0.0131931305,1.0,0.17791858,0.07549783,7180,,1.0,4821.099284648895,0.09576416,,-0.15637207,1.0,1.0,1.0,1.0,-1.2207031e-05,[ 0.009  0.498 -2.559 -2.435 -1.241],10.0,20,500.0,359,1.0,-0.055299904,-272.1172,0.0059989905
4999.556099832499,-272.1006,3090031,0.012049675,1.0,0.17791858,0.07338797,7200,,1.0,4835.1660714149475,0.07672119,,-0.15777588,1.0,1.0,1.0,1.0,-2.1362304e-05,[ 0.009  0.498 -2.559 -2.435 -1.241],10.0,20,500.0,360,1.0,-0.038693827,-272.1006,0.005667077
4999.523880979257,-272.10336,3100031,0.012771606,1.0,0.17791858,0.08601648,7220,,1.0,4849.398761749268,0.08666992,,-0.2518921,1.0,1.0,1.0,1.0,-1.5258789e-05,[ 0.009  0.498 -2.559 -2.435 -1.241],10.0,20,500.0,361,1.0,-0.041465785,-272.10336,0.007789551
4750.526137825798,-313.513,3109534,9.995945,0.9474885,0.16662136,212.14894,7240,0.24605739,1.028689,4862.8619956970215,48.77948,0.24000028,-924.7357,,0.44979262,1.2565345,1.1575632,-2.746582e-05,[ 0.009  0.498 -2.559 -2.435 -1.241],10.0,20,475.15,362,2.018627,-38.94932,-320.69122,30413.404
4999.479409241913,-272.1279,3119534,0.013356209,1.0,0.16662136,0.07788688,7260,,1.0,4877.0286111831665,0.11566162,,-0.14215088,1.0,1.0,1.0,1.0,-2.746582e-05,[ 0.012  0.501 -2.612 -2.437 -1.252],10.0,20,500.0,363,1.0,-0.06601642,-272.1279,0.006381311
4999.5293812088,-272.11603,3129534,0.014762878,1.0,0.16662136,0.088256314,7280,,1.0,4890.672392129898,0.09234619,,-0.25585938,1.0,1.0,1.0,1.0,-5.493164e-05,[ 0.012  0.501 -2.612 -2.437 -1.252],10.0,20,500.0,364,1.0,-0.05415047,-272.11603,0.008203665
4999.553874405284,-272.11542,3139534,0.016718864,1.0,0.16662136,0.0657336,7300,,1.0,4904.1239647865295,0.0892334,,-0.12524414,1.0,1.0,1.0,1.0,9.155274e-06,[ 0.012  0.501 -2.612 -2.437 -1.252],10.0,20,500.0,365,1.0,-0.053535976,-272.11542,0.004546552
4750.107400786963,-320.8098,3149036,9.996277,0.9922709,0.16798313,214.31313,7320,0.048471175,0.9539544,4916.968369483948,49.231323,0.21841016,-934.1691,,0.8237661,1.0140268,1.0070488,8.850098e-05,[ 0.012  0.501 -2.612 -2.437 -1.252],10.0,20,475.1,366,1.1320937,-48.63726,-321.1576,47450.363
4749.522111826502,-321.65002,3158537,9.995922,0.9968393,0.16943361,216.47719,7340,0.038108684,0.95124143,4930.177084207535,49.769043,0.21800108,-943.6022,,0.8801685,1.0029101,1.0022717,-8.850098e-05,[ 0.013  0.498 -2.632 -2.435 -1.251],10.0,20,475.05,367,1.1145993,-49.555923,-321.68677,49191.223
4999.578200011222,-272.0855,3168537,0.010936737,1.0,0.16943361,0.049450316,7360,,1.0,4943.688625574112,0.059143066,,-0.11895752,1.0,1.0,1.0,1.0,4.272461e-05,[ 0.013  0.498 -2.632 -2.435 -1.25 ],10.0,20,500.0,368,1.0,-0.023626084,-272.0855,0.0025739416
4999.55004831393,-272.09482,3178537,0.015404701,1.0,0.16943361,0.047850043,7380,,1.0,4957.333501338959,0.05822754,,-0.13903809,1.0,1.0,1.0,1.0,-4.8828126e-05,[ 0.013  0.498 -2.632 -2.435 -1.25 ],10.0,20,500.0,369,1.0,-0.032936648,-272.09482,0.0024086651
4999.563353203659,-272.1132,3188537,0.013936043,1.0,0.16943361,0.070932955,7400,,1.0,4970.795882701874,0.088378906,,-0.120910645,1.0,1.0,1.0,1.0,-6.1035157e-06,[ 0.013  0.498 -2.632 -2.435 -1.25 ],10.0,20,500.0,370,1.0,-0.05130542,-272.1132,0.005293636
4999.570706113258,-272.10147,3198537,0.014824867,1.0,0.16943361,0.061072484,7420,,1.0,4984.220227956772,0.07470703,,-0.11956787,1.0,1.0,1.0,1.0,5.493164e-05,[ 0.013  0.498 -2.632 -2.435 -1.25 ],10.0,20,500.0,371,1.0,-0.039568447,-272.10147,0.003923284
4999.50248958829,-272.11658,3208537,0.017477036,1.0,0.16943361,0.07545218,7440,,1.0,4997.647618293762,0.094055176,,-0.1482544,1.0,1.0,1.0,1.0,1.2207031e-05,[ 0.013  0.498 -2.632 -2.435 -1.25 ],10.0,20,500.0,372,1.0,-0.05468775,-272.11658,0.0059898775
4999.571062453868,-272.08795,3218537,0.009012222,1.0,0.16943361,0.048331924,7460,,1.0,5011.018362045288,0.064086914,,-0.09295654,1.0,1.0,1.0,1.0,-4.5776367e-05,[ 0.013  0.498 -2.632 -2.435 -1.25 ],10.0,20,500.0,373,1.0,-0.026062757,-272.08795,0.0024578392
4749.512894627943,-321.52826,3228038,9.995888,1.0082117,0.16689683,216.47815,7480,0.061178353,0.9540414,5023.789775133133,49.764465,0.2186532,-943.6063,,0.8027724,1.0090821,1.0076681,2.4414063e-05,[ 0.013  0.498 -2.632 -2.435 -1.25 ],10.0,20,475.05,374,1.2554721,-49.339794,-321.68082,48777.848
4999.548994451271,-272.11713,3238038,0.014136314,1.0,0.16689683,0.07612596,7500,,1.0,5037.57855963707,0.09509277,,-0.171875,1.0,1.0,1.0,1.0,-3.0517578e-05,[ 0.013  0.497 -2.632 -2.436 -1.252],10.0,20,500.0,375,1.0,-0.05523808,-272.11713,0.0060990644
4999.59125594516,-272.0982,3248038,0.010709763,1.0,0.16689683,0.054257836,7520,,1.0,5050.955544233322,0.07116699,,-0.09448242,1.0,1.0,1.0,1.0,6.1035157e-06,[ 0.013  0.497 -2.632 -2.436 -1.252],10.0,20,500.0,376,1.0,-0.0363282,-272.0982,0.0030980392
4999.556661504574,-272.11383,3258038,0.017160416,1.0,0.16689683,0.08120872,7540,,1.0,5064.366985321045,0.08319092,,-0.16314697,1.0,1.0,1.0,1.0,3.0517578e-05,[ 0.013  0.497 -2.632 -2.436 -1.252],10.0,20,500.0,377,1.0,-0.051951792,-272.11383,0.006945553
4999.558535095906,-272.1239,3268038,0.017494202,1.0,0.16689683,0.10114276,7560,,1.0,5077.834682226181,0.09112549,,-0.22509766,1.0,1.0,1.0,1.0,-3.967285e-05,[ 0.013  0.497 -2.632 -2.436 -1.252],10.0,20,500.0,378,1.0,-0.061999,-272.1239,0.010765917
4999.512698963536,-272.1214,3278038,0.013198853,1.0,0.16689683,0.100097276,7580,,1.0,5091.343116521835,0.113098145,,-0.23779297,1.0,1.0,1.0,1.0,-2.1362304e-05,[ 0.013  0.497 -2.632 -2.436 -1.252],10.0,20,500.0,379,1.0,-0.059494134,-272.1214,0.010549399
4999.544755405533,-272.11453,3288038,0.014751434,1.0,0.16689683,0.074694656,7600,,1.0,5104.695301771164,0.09539795,,-0.17584229,1.0,1.0,1.0,1.0,-1.5258789e-05,[ 0.013  0.497 -2.632 -2.436 -1.252],10.0,20,500.0,380,1.0,-0.052630644,-272.11453,0.0058720065
4999.536167820513,-272.10947,3298038,0.012529373,1.0,0.16689683,0.062891155,7620,,1.0,5118.071941614151,0.08270264,,-0.14251709,1.0,1.0,1.0,1.0,-8.544922e-05,[ 0.013  0.497 -2.632 -2.436 -1.252],10.0,20,500.0,381,1.0,-0.0475853,-272.10947,0.0041640904
4999.550252999841,-272.08987,3308038,0.01343441,1.0,0.16689683,0.07090977,7640,,1.0,5131.441565990448,0.06665039,,-0.20184326,1.0,1.0,1.0,1.0,3.3569337e-05,[ 0.013  0.497 -2.632 -2.436 -1.252],10.0,20,500.0,382,1.0,-0.02797015,-272.08987,0.0052938256
4999.485606385324,-272.14996,3318038,0.013523102,1.0,0.16689683,0.07759958,7660,,1.0,5144.908275127411,0.12072754,,-0.144104,1.0,1.0,1.0,1.0,-3.3569337e-05,[ 0.013  0.497 -2.632 -2.436 -1.252],10.0,20,500.0,383,1.0,-0.088071264,-272.14996,0.0063364706
4999.581410873137,-272.10345,3328038,0.015561104,1.0,0.16689683,0.06540768,7680,,1.0,5158.450579166412,0.076049805,,-0.11828613,1.0,1.0,1.0,1.0,,[ 0.013  0.497 -2.632 -2.436 -1.252],10.0,20,500.0,384,1.0,-0.04155003,-272.10345,0.0045043197
4999.536920951776,-272.12347,3338038,0.016109467,1.0,0.16689683,0.079171374,7700,,1.0,5171.931056261063,0.097717285,,-0.15423584,1.0,1.0,1.0,1.0,1.2207031e-05,[ 0.013  0.497 -2.632 -2.436 -1.252],10.0,20,500.0,385,1.0,-0.061585177,-272.12347,0.0065976954
4999.581199427821,-272.0957,3348038,0.0144023895,1.0,0.16689683,0.072918065,7720,,1.0,5185.579130411148,0.06964111,,-0.22479248,1.0,1.0,1.0,1.0,-4.272461e-05,[ 0.013  0.497 -2.632 -2.436 -1.252],10.0,20,500.0,386,1.0,-0.033806603,-272.0957,0.005592115
4999.5607229134275,-272.097,3358038,0.011571884,1.0,0.16689683,0.05869672,7740,,1.0,5199.1199288368225,0.07287598,,-0.11907959,1.0,1.0,1.0,1.0,4.5776367e-05,[ 0.013  0.497 -2.632 -2.436 -1.252],10.0,20,500.0,387,1.0,-0.035104554,-272.097,0.0036244781
4749.578150968006,-321.06937,3367539,9.996155,1.0156738,0.16302581,216.48474,7760,0.14992903,0.9681285,5211.8444283008575,49.734253,0.22211297,-943.63495,,0.69388545,1.0395316,1.0352938,7.019043e-05,[ 0.013  0.497 -2.632 -2.436 -1.252],10.0,20,475.05,388,1.7401782,-48.454792,-321.6654,47080.555
4999.556097534989,-272.1024,3377539,0.011946678,1.0,0.16302581,0.07219379,7780,,1.0,5225.777831077576,0.0680542,,-0.17523193,1.0,1.0,1.0,1.0,-5.1879884e-05,[ 0.013  0.491 -2.633 -2.424 -1.256],10.0,20,500.0,389,1.0,-0.04048197,-272.1024,0.00548497
4750.013662382864,-319.3352,3387041,9.995892,0.9926842,0.16088411,214.29898,7800,0.22981557,0.9885538,5238.745672225952,49.285767,0.22749369,-934.10754,,0.46577477,1.0920273,1.0771041,1.5258789e-05,[ 0.013  0.491 -2.633 -2.424 -1.256],10.0,20,475.1,390,1.7239971,-46.2184,-321.2001,42770.16
4999.5708752915325,-272.09705,3397041,0.014910698,1.0,0.16088411,0.06466784,7820,,1.0,5252.774019002914,0.06335449,,-0.1538086,1.0,1.0,1.0,1.0,3.967285e-05,[ 0.012  0.487 -2.623 -2.406 -1.258],10.0,20,500.0,391,1.0,-0.035152033,-272.09705,0.004400668
4999.544224104963,-272.10413,3407041,0.011030197,1.0,0.16088411,0.055193756,7840,,1.0,5266.453788280487,0.071899414,,-0.091918945,1.0,1.0,1.0,1.0,3.6621095e-05,[ 0.012  0.487 -2.623 -2.406 -1.258],10.0,20,500.0,392,1.0,-0.042242516,-272.10413,0.0032057778
4999.591504340759,-272.1,3417041,0.014030457,1.0,0.16088411,0.060659576,7860,,1.0,5279.892743349075,0.07141113,,-0.13269043,1.0,1.0,1.0,1.0,-3.0517579e-06,[ 0.012  0.487 -2.623 -2.406 -1.258],10.0,20,500.0,393,1.0,-0.03812327,-272.1,0.0038744863
4999.5427659687875,-272.10175,3427041,0.01720047,1.0,0.16088411,0.08002213,7880,,1.0,5293.372668027878,0.08099365,,-0.21838379,1.0,1.0,1.0,1.0,-7.019043e-05,[ 0.012  0.487 -2.623 -2.406 -1.258],10.0,20,500.0,394,1.0,-0.039858043,-272.10175,0.0067431456
4999.508387189695,-272.10947,3437041,0.016106606,1.0,0.16088411,0.09946369,7900,,1.0,5306.849104881287,0.09210205,,-0.25402832,1.0,1.0,1.0,1.0,-8.850098e-05,[ 0.012  0.487 -2.623 -2.406 -1.258],10.0,20,500.0,395,1.0,-0.047575995,-272.10947,0.010411903
4999.551554129152,-272.0916,3447041,0.0112257,1.0,0.16088411,0.0541623,7920,,1.0,5320.357641220093,0.070617676,,-0.11224365,1.0,1.0,1.0,1.0,-3.6621095e-05,[ 0.012  0.487 -2.623 -2.406 -1.258],10.0,20,500.0,396,1.0,-0.029709667,-272.0916,0.003087003
4999.585793294539,-272.10156,3457041,0.011853218,1.0,0.16088411,0.05482648,7940,,1.0,5333.721558570862,0.07287598,,-0.11022949,1.0,1.0,1.0,1.0,-1.8310548e-05,[ 0.012  0.487 -2.623 -2.406 -1.258],10.0,20,500.0,397,1.0,-0.039659854,-272.10156,0.0031647675
4999.586006058964,-272.0926,3467041,0.0117836,1.0,0.16088411,0.06891593,7960,,1.0,5347.179175376892,0.06768799,,-0.16992188,1.0,1.0,1.0,1.0,2.1362304e-05,[ 0.012  0.487 -2.623 -2.406 -1.258],10.0,20,500.0,398,1.0,-0.030703938,-272.0926,0.0050016893
4500.627802489991,-363.28946,3476045,9.993944,0.87690234,0.15476984,294.99857,7980,0.33579347,1.082403,5359.302755355835,98.410034,0.37847307,-884.99615,,0.12943912,1.5016813,1.3808374,,[ 0.012  0.487 -2.623 -2.406 -1.258],10.0,20,450.2,399,2.3294232,-85.96478,-370.21375,70525.63
4999.582386382075,-272.0909,3486045,0.013583183,1.0,0.15476984,0.054228295,8000,,1.0,5373.411655664444,0.06677246,,-0.13970947,1.0,1.0,1.0,1.0,6.1035156e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,400,1.0,-0.029034778,-272.0909,0.003096102
4999.574086182854,-272.10284,3496045,0.01752472,1.0,0.15476984,0.07273182,8020,,1.0,5386.912336111069,0.07342529,,-0.18798828,1.0,1.0,1.0,1.0,-5.493164e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,401,1.0,-0.040961713,-272.10284,0.005568837
4999.5758347343235,-272.09454,3506045,0.013124466,1.0,0.15476984,0.060746897,8040,,1.0,5400.529968738556,0.07244873,,-0.110839844,1.0,1.0,1.0,1.0,1.8310548e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,402,1.0,-0.032647103,-272.09454,0.0038843951
4999.4960461517885,-272.14218,3516045,0.016540527,1.0,0.15476984,0.08109076,8060,,1.0,5414.0108416080475,0.120788574,,-0.18188477,1.0,1.0,1.0,1.0,2.1362304e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,403,1.0,-0.08028646,-272.14218,0.0069207293
4999.606193678314,-272.08176,3526045,0.01196003,1.0,0.15476984,0.04134419,8080,,1.0,5427.40238571167,0.0513916,,-0.09887695,1.0,1.0,1.0,1.0,-5.493164e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,404,1.0,-0.019868216,-272.08176,0.0017984085
4999.569581319467,-272.1131,3536045,0.01695633,1.0,0.15476984,0.06298227,8100,,1.0,5440.635013341904,0.0793457,,-0.12652588,1.0,1.0,1.0,1.0,6.408691e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,405,1.0,-0.05120344,-272.1131,0.004178108
4999.56274649783,-272.1085,3546045,0.013846397,1.0,0.15476984,0.07826215,8120,,1.0,5454.038494348526,0.08850098,,-0.1954956,1.0,1.0,1.0,1.0,2.746582e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,406,1.0,-0.04660904,-272.1085,0.006445748
4999.560585069441,-272.09467,3556045,0.014246941,1.0,0.15476984,0.07499393,8140,,1.0,5467.591257810593,0.07421875,,-0.17138672,1.0,1.0,1.0,1.0,-4.5776367e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,407,1.0,-0.032773077,-272.09467,0.0059163077
4999.6349787956815,-272.07645,3566045,0.007820129,1.0,0.15476984,0.030644294,8160,,1.0,5481.170794010162,0.04345703,,-0.08306885,1.0,1.0,1.0,1.0,-8.239746e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,408,1.0,-0.014549622,-272.07645,0.0009887674
4999.600921329538,-272.09918,3576045,0.018671036,1.0,0.15476984,0.07698756,8180,,1.0,5494.698348045349,0.07055664,,-0.18652344,1.0,1.0,1.0,1.0,-1.2207031e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,409,1.0,-0.037286848,-272.09918,0.006238497
4999.545940311238,-272.11563,3586045,0.013237953,1.0,0.15476984,0.08604307,8200,,1.0,5508.2220714092255,0.09436035,,-0.23669434,1.0,1.0,1.0,1.0,7.6293945e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,410,1.0,-0.05374934,-272.11563,0.0077949096
