MinIWNorm,StdIWNorm,ReturnMeanIW,InitialReturnMax,MeanIWNorm,TimeElapsed,Bound,Weights,MeanIW,StdIW,MeanEntropy,EpRewMean,EpThisIter,Iteration,EntropyCoefficient,ESSRenyi,EpisodesSoFar,TimestepsSoFar,ReturnStepMaxmin,EpLenMean,InitialReturnStd,InitialReturnMean,EmpiricalD2,ESSClassic,J_sample_variance,ReturnStepMax,MaxIWNorm,MaxIW,MinIW,InitialReturnMin,InitialBound
0.00071704626,0.019464754,36.95532,124.35443,0.011295765,5825.406868696213,8.804554,[-1.383  2.365 -3.684 -2.162 -1.777],1.1295767,1.9464755,-0.34350598,1925.6720336941894,100,219,,29.270723,21900,3094502,9.894466,193.59,57.157078,2.0751953e-05,3.416383,25.192823,34876.85,10.0,0.12749638,12.749639,0.071704626,-111.02191,-15.230225
0.005682156,0.002341839,4.232961,165.03998,0.0101318015,5864.786517858505,-79.90577,[-1.392  2.381 -3.686 -2.136 -1.762],1.0131801,0.23418391,-0.3345698,1861.230563886744,100,220,,95.52041,22000,3113216,9.891426,187.14,85.087654,2.0751953e-05,1.0468967,94.92849,7251.5776,10.0,0.020497603,2.0497603,0.5682156,-671.4264,-82.23258
0.0076869833,0.00087114377,0.9155951,120.82471,0.010039718,5903.4842875003815,-100.19092,[-1.391  2.38  -3.693 -2.139 -1.754],1.0039718,0.08711438,-0.33813626,1859.1346909986796,100,221,,99.36155,22100,3131910,9.89028,186.94,93.653984,-5.4931643e-06,1.0064255,99.25272,9041.196,10.0,0.012120504,1.2120504,0.76869833,-822.8917,-100.78326
0.005352,0.0030405845,6.3121285,116.12036,0.01011791,5941.141246795654,-78.55071,[-1.39   2.379 -3.689 -2.137 -1.757],1.011791,0.30405843,-0.3464573,1812.5270028947018,100,222,,93.1221,22200,3150138,9.887388,182.28,83.285355,-1.586914e-05,1.073859,91.7171,6701.1094,10.0,0.020886574,2.0886574,0.5352,-668.6492,-81.89248
0.007157382,0.0015285837,2.0835497,145.59338,0.01009891,5980.998219490051,-90.936386,[-1.386  2.378 -3.689 -2.138 -1.765],1.0098912,0.15285839,-0.35167456,1854.1421742365292,100,223,,97.938194,22300,3168782,9.890072,186.44,91.94806,2.4414063e-05,1.0210521,97.760284,8276.524,10.0,0.015644208,1.5644208,0.71573824,-751.63403,-92.05598
0.0018949053,0.006449299,6.8439746,112.96088,0.010549772,6021.531491756439,-9.8393955,[-1.385  2.377 -3.69  -2.14  -1.771],1.0549773,0.64492995,-0.33581883,1949.1426177015,100,224,,68.76696,22400,3188376,9.895418,195.94,51.968388,-1.8310546e-06,1.4541867,72.79539,6140.1274,10.0,0.03609169,3.609169,0.18949054,-111.27728,-13.834827
0.001844086,0.007466726,8.097808,116.92255,0.0104317255,6062.056908130646,-10.7556925,[-1.394  2.38  -3.69  -2.135 -1.755],1.0431726,0.7466726,-0.35657895,1932.1217843273937,100,225,,67.923836,22500,3207800,9.894285,194.24,56.008163,9.1552734e-05,1.4722372,66.123215,4641.593,10.0,0.037289858,3.728986,0.1844086,-126.86957,-15.538194
0.007100998,0.001487773,2.0228534,141.39142,0.009913733,6101.945186138153,-101.535126,[-1.403  2.384 -3.69  -2.131 -1.776],0.99137336,0.1487773,-0.3557353,1901.4291789271692,100,226,,97.94287,22600,3226917,9.892658,191.17,97.52833,-1.2817382e-05,1.0210034,97.79745,9906.376,10.0,0.015569589,1.5569589,0.7100998,-836.8052,-102.487305
0.0045699826,0.0018678542,5.616482,140.0116,0.01014663,6140.846917152405,-87.63724,[-1.404  2.388 -3.697 -2.13  -1.775],1.0146632,0.18678543,-0.35633874,1868.228663973578,100,227,,95.43442,22700,3245702,9.890755,187.85,142.11621,9.094238e-05,1.04784,96.72232,14748.505,10.0,0.0150430035,1.5043004,0.45699826,-743.8288,-91.09996
0.008036827,0.000547543,0.32835424,146.06866,0.010061759,6179.526874303818,-99.905235,[-1.403  2.385 -3.7   -2.135 -1.775],1.0061759,0.054754302,-0.35850835,1810.4121363618358,100,228,,99.70861,22800,3263909,9.887091,182.07,126.15844,-3.0517578e-05,1.0029224,99.70474,16081.805,10.0,0.011516152,1.1516153,0.8036827,-817.21063,-100.08749
0.0049690693,0.002656296,7.254524,157.1767,0.010563802,6217.561108589172,-94.46299,[-1.404  2.386 -3.7   -2.135 -1.777],1.0563803,0.26562956,-0.3618163,1807.534195069208,100,229,,93.36463,22900,3282087,9.887161,181.78,134.20845,-3.234863e-05,1.0710694,94.05316,16292.624,10.0,0.017705334,1.7705334,0.49690694,-802.49304,-98.28496
0.005567562,0.001677368,3.4676275,144.47302,0.010106165,6256.18830704689,-98.32912,[-1.401  2.385 -3.702 -2.141 -1.781],1.0106167,0.1677368,-0.36588445,1842.6428559769533,100,230,,97.124374,23000,3300616,9.889391,185.29,135.3794,3.540039e-05,1.0296077,97.3191,15197.987,10.0,0.0134256,1.34256,0.5567562,-819.12915,-100.32239
0.007172421,0.0015654999,1.8941324,118.72992,0.0099232,6294.448838710785,-98.913795,[-1.399  2.384 -3.705 -2.145 -1.785],0.9923201,0.15654999,-0.3678944,1815.0521002580094,100,231,,98.12711,23100,3318869,9.887815,182.53,94.85055,-1.15966795e-05,1.0190864,97.57157,9165.682,10.0,0.018128527,1.8128527,0.7172421,-815.34906,-99.85947
0.008539435,0.0007851775,0.6926869,146.16504,0.0100672515,6335.418492555618,-101.64195,[-1.4    2.385 -3.706 -2.141 -1.787],1.0067252,0.07851776,-0.36452383,1963.6439368221152,100,232,,99.40424,23200,3338608,9.896194,197.39,146.17517,-2.1972657e-05,1.0059932,99.395386,20883.54,10.0,0.012051672,1.2051672,0.8539436,-833.06616,-102.02938
0.00491789,0.0037301488,2.0855556,121.82617,0.009953753,6376.078750133514,-13.695179,[-1.4    2.384 -3.708 -2.142 -1.783],0.9953753,0.37301487,-0.35500306,1953.0279188397658,100,233,,89.39601,23300,3358241,9.8954735,196.33,53.281178,1.4038086e-05,1.1186181,87.685745,3108.9922,10.0,0.026894532,2.6894534,0.491789,-105.21521,-14.920585
0.0061973855,0.0016952635,2.4679303,128.87079,0.009923399,6413.920602321625,-81.05989,[-1.403  2.386 -3.701 -2.136 -1.774],0.9923399,0.16952635,-0.36026788,1790.5208681442032,100,234,,97.39809,23400,3376249,9.885942,180.08,84.33533,1.8920899e-05,1.0267142,97.164314,5465.2456,10.0,0.015325942,1.5325942,0.6197386,-673.0708,-82.43399
0.007739868,0.00093084795,1.1023407,169.24286,0.009854335,6452.356776237488,-90.40907,[-1.401  2.385 -3.7   -2.138 -1.779],0.9854336,0.0930848,-0.36183745,1827.335320192323,100,235,,98.97404,23500,3394625,9.88839,183.76,115.97209,-1.8920899e-05,1.010366,99.115616,11608.811,10.0,0.011619287,1.1619287,0.7739868,-743.3447,-91.04078
0.005462356,0.001720091,0.5940803,128.4505,0.009987934,6491.139640331268,-15.380086,[-1.401  2.383 -3.701 -2.14  -1.781],0.9987934,0.17200911,-0.3637695,1843.8332087808294,100,236,,96.9899,23600,3413166,9.889362,185.41,48.41879,-2.4414062e-06,1.0310352,97.11959,2445.4321,10.0,0.015746452,1.5746453,0.5462356,-100.42383,-15.731912
0.008697588,0.0004115732,0.501189,132.2489,0.00998209,6529.706882238388,-90.63163,[-1.398  2.381 -3.697 -2.142 -1.783],0.99820894,0.04115732,-0.36328122,1886.1449136817284,100,237,,99.833206,23700,3432130,9.891966,189.64,114.21352,-3.601074e-05,1.0016707,99.830284,12186.487,10.0,0.01103807,1.103807,0.86975884,-743.4756,-91.05683
0.009246849,0.00042663584,0.22694492,138.32788,0.010099194,6566.107023477554,-90.64805,[-1.398  2.381 -3.702 -2.143 -1.782],1.0099194,0.042663585,-0.36416867,1797.9549307815894,100,238,,99.806435,23800,3450212,9.886789,180.82,114.865425,-1.3427734e-05,1.0019394,99.82185,13204.471,10.0,0.01099432,1.099432,0.92468494,-741.2727,-90.78701
0.008338747,0.0006788812,0.46655405,135.51874,0.010063618,6603.9901378154755,-90.349594,[-1.397  2.381 -3.704 -2.144 -1.783],1.0063618,0.067888126,-0.3660539,1868.7594086878898,100,239,,99.552086,23900,3469002,9.891115,187.9,118.56495,-1.953125e-05,1.0044993,99.546974,14340.021,10.0,0.011540529,1.154053,0.83387464,-739.8482,-90.61256
0.0022123486,0.009693205,16.844368,137.63977,0.011203357,6641.177795410156,-86.04934,[-1.396  2.381 -3.704 -2.144 -1.785],1.1203356,0.96932054,-0.3651304,1897.3470731752966,100,240,,79.20428,24000,3488078,9.892616,190.76,92.78752,2.6245118e-05,1.2625581,57.189243,14501.999,10.0,0.084708996,8.4709,0.22123487,-747.683,-91.57207
0.0021865638,0.005789618,4.697072,110.32074,0.010138113,6680.3444266319275,-10.940661,[-1.401  2.389 -3.704 -2.134 -1.784],1.0138115,0.57896185,-0.37564746,1914.21891383151,100,241,,74.65483,24100,3507323,9.893269,192.45,49.965206,-2.5024414e-05,1.339498,75.40761,3925.554,10.0,0.034612432,3.4612432,0.21865639,-86.78082,-13.511501
0.006693012,0.001399609,1.8372452,126.32568,0.010193633,6717.302429199219,-98.67466,[-1.394  2.388 -3.704 -2.142 -1.795],1.0193635,0.1399609,-0.37426886,1803.4600904144436,100,242,,98.428505,24200,3525460,9.887188,181.37,141.43146,4.8828124e-06,1.0159658,98.1497,18229.86,10.0,0.01311823,1.311823,0.6693012,-814.2023,-99.719
0.00054829085,0.014726476,16.086567,121.50195,0.010581868,6755.897396564484,-7.9209785,[-1.391  2.385 -3.708 -2.144 -1.793],1.0581868,1.4726477,-0.39101103,1898.0455651319428,100,243,,38.42044,24300,3544543,9.892647,190.83,50.08403,5.3710937e-05,2.602781,34.051273,18043.615,10.0,0.12185068,12.185068,0.054829087,-115.00708,-14.880836
0.008086592,0.0007755937,0.7817929,164.05756,0.010032704,6793.300356626511,-98.50439,[-1.394  2.404 -3.718 -2.131 -1.81 ],1.0032704,0.077559374,-0.38950062,1855.6728096644363,100,244,,99.35195,24400,3563203,9.889416,186.6,143.42355,7.93457e-05,1.0065228,99.40593,20342.273,10.0,0.01243252,1.243252,0.8086592,-808.03723,-98.96387
0.005810721,0.0011884094,2.8170214,133.73169,0.01003945,6830.213150501251,-87.8226,[-1.396  2.404 -3.722 -2.132 -1.808],1.0039451,0.11884093,-0.3901171,1820.7151043548708,100,245,,98.62394,24500,3581513,9.887753,183.1,119.76386,-5.7983398e-05,1.0139526,98.61814,11912.286,10.0,0.012424437,1.2424438,0.5810721,-734.9599,-90.0139
0.008752831,0.0004475309,0.31873077,116.20795,0.009981172,6868.53130531311,-82.33571,[-1.396  2.404 -3.732 -2.136 -1.809],0.99811727,0.044753097,-0.3909711,1865.4360111127078,100,246,,99.80661,24600,3600270,9.890678,187.57,105.615585,-5.859375e-05,1.0019376,99.79937,10488.988,10.0,0.011057038,1.1057038,0.8752831,-674.21783,-82.57455
0.007999709,0.0009271804,1.017508,154.81177,0.010054432,6905.403594970703,-98.13354,[-1.396  2.404 -3.736 -2.137 -1.81 ],1.0054432,0.092718035,-0.39048207,1806.722441460338,100,247,,99.135765,24700,3618440,9.886976,181.7,135.90804,-5.126953e-05,1.0087177,99.15678,17923.209,10.0,0.013906015,1.3906015,0.79997087,-806.0591,-98.72173
0.008134461,0.0010572816,1.4205549,161.39807,0.010179319,6942.338536024094,-97.35813,[-1.394  2.4   -3.757 -2.131 -1.809],1.0179319,0.10572817,-0.38541496,1838.917169644719,100,248,,98.79507,24800,3636932,9.888891,184.92,160.83249,2.9296874e-05,1.0121963,98.9327,26757.973,10.0,0.013458025,1.3458025,0.81344616,-801.6509,-98.181755
0.008533126,0.00051244616,0.30295658,127.539734,0.010014974,6978.467036962509,-89.93868,[-1.393  2.398 -3.758 -2.131 -1.804],1.0014974,0.051244617,-0.3863278,1775.3344250193425,100,249,,99.74365,24900,3654788,9.885113,178.56,128.24011,6.225586e-05,1.00257,99.73887,15953.606,10.0,0.011163602,1.1163602,0.8533126,-735.8749,-90.12584
0.00802495,0.00054366817,0.39121044,113.71973,0.010014041,7014.554222583771,-101.26196,[-1.393  2.398 -3.758 -2.132 -1.805],1.0014042,0.054366816,-0.38468602,1874.435782454437,100,250,,99.65997,25000,3673635,9.891188,188.47,126.893555,7.263184e-05,1.0034119,99.70611,16266.629,10.0,0.011816344,1.1816344,0.80249494,-828.5824,-101.48014
0.008029261,0.00091267464,0.94009805,123.60834,0.009945067,7050.770510196686,-101.13762,[-1.392  2.398 -3.759 -2.132 -1.804],0.99450666,0.09126747,-0.38429818,1882.9377851469005,100,251,,99.08591,25100,3692567,9.89171,189.32,122.53813,-3.173828e-05,1.0092252,99.16482,15028.042,10.0,0.012118183,1.2118183,0.80292606,-829.64307,-101.610146
0.0046832752,0.0021513817,5.4107466,135.74359,0.009987936,7087.012207508087,-79.32689,[-1.391  2.399 -3.76  -2.131 -1.803],0.9987937,0.21513817,-0.38143134,1872.407196663623,100,252,,94.63994,25200,3711394,9.890774,188.27,106.65057,-9.765625e-06,1.0566363,95.56609,7179.503,10.0,0.015864536,1.5864537,0.46832752,-673.0819,-82.43537
0.008198589,0.00082792324,0.881623,126.6308,0.00995353,7124.524355173111,-91.6764,[-1.39   2.397 -3.761 -2.137 -1.8  ],0.995353,0.082792334,-0.3816757,1938.9358025010658,100,253,,99.39673,25300,3730886,9.8948,194.92,93.197464,-1.8920899e-05,1.0060693,99.31289,8293.242,10.0,0.012441381,1.2441381,0.81985897,-753.4501,-92.278435
0.0063771987,0.001245587,2.3849647,135.76422,0.0100946,7159.9255912303925,-80.07307,[-1.391  2.399 -3.764 -2.136 -1.801],1.00946,0.1245587,-0.37630075,1836.706181167296,100,254,,98.29033,25400,3749356,9.888639,184.7,101.533356,-3.112793e-05,1.0173941,98.50029,8768.5625,10.0,0.01290822,1.290822,0.63771987,-667.4869,-81.750145
0.0075668967,0.0011285337,1.3576915,135.87732,0.0099974815,7194.590431690216,-101.16387,[-1.392  2.4   -3.769 -2.139 -1.795],0.9997482,0.11285338,-0.38101858,1863.129303982237,100,255,,98.75488,25500,3768090,9.890459,187.34,96.34108,-6.8359375e-05,1.0126082,98.741806,8904.254,10.0,0.013354746,1.3354746,0.75668967,-831.85736,-101.88138
0.008493087,0.00075213116,0.7390714,154.24164,0.010166269,7227.387717723846,-99.293236,[-1.392  2.4   -3.768 -2.137 -1.8  ],1.0166268,0.07521312,-0.38468266,1780.0365887782377,100,256,,99.44635,25600,3785993,9.885447,179.03,124.65234,-9.1552734e-05,1.0055673,99.45565,15713.856,10.0,0.012908118,1.2908118,0.8493087,-814.4963,-99.75511
2.0939478e-05,0.8160733,978.29034,166.8941,0.09817423,7263.757276058197,336.34814,[-1.393  2.4   -3.772 -2.137 -1.804],9.817422,81.60732,-0.4161865,1929.4217180178448,100,257,,2.4575448,25700,3805390,9.89414,193.97,164.8331,-5.9814454e-05,40.691017,1.426581,88804940.0,10.0,8.192578,819.2578,0.002093948,-821.6768,-100.634514
0.0035547267,0.0030598666,13.068294,164.97565,0.009971873,7299.015959262848,-89.0256,[-1.408  2.416 -3.791 -2.106 -1.835],0.99718726,0.3059867,-0.41696933,1834.5349243999244,100,258,,90.30201,25800,3823839,9.887728,184.49,177.94604,3.8452148e-05,1.107395,91.39457,24351.465,10.0,0.016671143,1.6671144,0.35547268,-792.1416,-97.017105
0.0064805327,0.0012781972,2.8844645,158.43646,0.009993705,7334.437072753906,-99.385574,[-1.405  2.412 -3.793 -2.111 -1.836],0.9993705,0.12781972,-0.42007113,1926.685971990624,100,259,,98.23831,25900,3843209,9.893614,193.7,136.34784,4.9438477e-05,1.0179328,98.39049,15254.233,10.0,0.012380537,1.2380537,0.6480533,-827.64343,-101.365166
0.0045386483,0.0021508199,6.2197757,164.99707,0.009749239,7369.423139333725,-87.389305,[-1.405  2.412 -3.797 -2.114 -1.839],0.974924,0.21508199,-0.4214593,1882.5402730905032,100,260,,94.63325,26000,3862138,9.890638,189.29,177.52577,7.93457e-06,1.0567111,95.35883,24320.457,10.0,0.016587514,1.6587515,0.45386484,-743.52264,-91.06255
0.0043970747,0.002407932,4.78587,152.95862,0.009900758,7403.521728277206,-38.253475,[-1.404  2.409 -3.799 -2.118 -1.84 ],0.99007577,0.24079318,-0.42722735,1887.7842792939703,100,261,,93.47261,26100,3881119,9.891415,189.81,78.832016,-3.90625e-05,1.0698321,94.415344,3212.2092,10.0,0.014438602,1.4438603,0.43970746,-339.75214,-41.611008
0.0070636272,0.0012547153,1.9894559,151.89929,0.010143948,7435.633501529694,-99.22131,[-1.401  2.408 -3.803 -2.123 -1.846],1.0143949,0.12547153,-0.42953175,1844.9231247962025,100,262,,98.26513,26200,3899671,9.889318,185.52,142.24277,-6.286621e-05,1.017655,98.49312,19427.982,10.0,0.012999541,1.2999542,0.7063627,-819.1828,-100.329056
0.008231078,0.00071882684,0.43466192,121.55011,0.009857235,7465.679295301437,-91.41484,[-1.4    2.407 -3.806 -2.126 -1.848],0.9857235,0.07188268,-0.42844352,1873.6013161635033,100,263,,99.50493,26300,3918510,9.890764,188.39,88.75741,-9.2163085e-05,1.0049753,99.471016,7380.645,10.0,0.01214871,1.214871,0.82310784,-748.08936,-91.621956
0.004865605,0.0018306345,3.8416998,164.92694,0.009849896,7495.217542171478,-88.195885,[-1.4    2.407 -3.806 -2.127 -1.847],0.98498964,0.18306345,-0.42795524,1833.843331150403,100,264,,96.05038,26400,3936951,9.888876,184.41,147.31924,3.8452148e-05,1.0411203,96.66118,15443.637,10.0,0.014144571,1.4144571,0.48656052,-736.49384,-90.20167
0.007921951,0.0006645987,0.46377182,139.5578,0.009935074,7526.376184463501,-90.40637,[-1.398  2.402 -3.809 -2.13  -1.847],0.9935073,0.06645989,-0.4311468,1881.7165654652729,100,265,,99.56118,26500,3955871,9.891403,189.2,120.76671,-5.6152345e-05,1.0044075,99.554504,13681.091,10.0,0.01179709,1.1797091,0.7921951,-740.32196,-90.67061
0.005330203,0.0022832435,5.6071053,143.63312,0.010014714,7557.021301746368,-88.805695,[-1.398  2.401 -3.81  -2.13  -1.85 ],1.0014714,0.22832432,-0.42878234,1892.0437179918642,100,266,,94.597466,26600,3974894,9.892284,190.23,138.74397,-3.234863e-05,1.0571108,95.05896,15338.048,10.0,0.016363798,1.6363797,0.5330203,-749.76465,-91.82707
0.008415603,0.0009029641,0.945681,164.40295,0.010071677,7584.937458753586,-90.04176,[-1.394  2.397 -3.81  -2.134 -1.848],1.0071677,0.09029641,-0.42651364,1829.9607054032665,100,267,,99.07766,26700,3993296,9.888832,184.02,137.56699,-7.385254e-05,1.0093093,99.20262,18717.764,10.0,0.013111026,1.3111026,0.8415603,-739.47534,-90.56694
0.0007646044,0.013727569,10.549492,104.535706,0.010130473,7613.605666637421,-9.680473,[-1.393  2.396 -3.811 -2.135 -1.845],1.0130475,1.372757,-0.4344139,1891.8593562364038,100,268,,40.052563,26800,4012317,9.892437,190.21,46.7166,-4.8217775e-05,2.4967191,35.258045,7711.7197,10.0,0.08711963,8.711964,0.07646044,-87.28998,-12.803006
0.008342594,0.00082962844,0.8193532,132.39185,0.010126822,7642.619443178177,-100.30065,[-1.379  2.396 -3.81  -2.14  -1.853],1.0126822,0.08296285,-0.43082082,1878.1494780744592,100,269,,99.37504,26900,4031201,9.891546,188.84,96.79971,-0.00013000489,1.0062889,99.33332,9659.31,10.0,0.013269515,1.3269515,0.83425945,-823.0573,-100.80366
0.005300405,0.0012706255,2.6395628,145.8518,0.00983882,7670.834270000458,-89.13178,[-1.379  2.397 -3.81  -2.14  -1.85 ],0.9838821,0.12706256,-0.43049097,1855.6432001463381,100,270,,98.16692,27000,4049860,9.890163,186.59,134.48906,-4.9438477e-05,1.0186731,98.35955,15339.358,10.0,0.012589137,1.2589138,0.5300405,-742.4104,-90.926384
0.0009457059,0.0070682215,6.914419,110.09094,0.009935006,7700.126422405243,-8.921519,[-1.378  2.396 -3.815 -2.143 -1.849],0.9935005,0.70682216,-0.4423785,1948.4614677110603,100,271,,72.4948,27100,4069447,9.895586,195.87,45.69044,1.4648437e-05,1.3794093,66.394196,2464.044,10.0,0.032187358,3.218736,0.09457059,-97.943665,-13.483318
0.008406234,0.00058871263,0.47207886,139.78046,0.009946971,7729.609555721283,-91.03258,[-1.373  2.4   -3.813 -2.138 -1.861],0.9946971,0.05887127,-0.4396759,1897.5606564364439,100,272,,99.57909,27200,4088525,9.892782,190.78,113.02961,-4.2114258e-05,1.0042269,99.65093,12826.754,10.0,0.011315631,1.1315631,0.8406234,-745.5583,-91.31192
0.00591441,0.0017679164,3.4231608,131.72528,0.010089897,7757.894968748093,-89.59742,[-1.371  2.396 -3.811 -2.136 -1.859],1.0089898,0.17679165,-0.44094032,1886.3475166116498,100,273,,97.08792,27300,4107491,9.892004,189.66,132.5041,1.2207031e-06,1.0299942,97.02137,15229.819,10.0,0.013740663,1.3740664,0.59144104,-748.36945,-91.656166
0.007464484,0.0011309485,0.94306946,104.291016,0.010056419,7786.895595550537,-92.94526,[-1.37   2.396 -3.816 -2.14  -1.86 ],1.0056419,0.11309487,-0.44426414,1898.5749897363473,100,274,,98.94226,27400,4126579,9.8929825,190.88,87.655334,7.873535e-05,1.0106905,98.75107,7979.836,10.0,0.01320997,1.320997,0.7464484,-762.5299,-93.39039
0.0035054858,0.00332293,2.5288434,125.11444,0.009872659,7815.953553438187,-13.893656,[-1.369  2.396 -3.816 -2.14  -1.863],0.9872658,0.33229303,-0.42602682,1937.945907929936,100,275,,87.061806,27500,4146061,9.894854,194.82,45.859394,-1.0375977e-05,1.1486093,89.82421,2741.357,10.0,0.021434402,2.1434402,0.3505486,-88.965515,-15.3233385
0.006730659,0.0012557226,2.054263,140.13068,0.009804812,7843.853504180908,-98.73059,[-1.366  2.391 -3.81  -2.134 -1.845],0.98048127,0.12557226,-0.42538697,1844.062964021769,100,276,,98.09244,27600,4164604,9.889698,185.43,159.83545,9.765625e-06,1.0194466,98.386215,23408.61,10.0,0.015019154,1.5019155,0.6730659,-815.0184,-99.818954
0.008012321,0.00085459,0.9961555,139.1853,0.010005437,7873.201561689377,-101.99102,[-1.365  2.388 -3.812 -2.137 -1.844],1.0005437,0.08545901,-0.42284566,1938.863013005613,100,277,,99.23974,27700,4184095,9.895086,194.91,107.20013,6.713867e-05,1.0076609,99.27576,11101.267,10.0,0.012575006,1.2575006,0.8012321,-837.6842,-102.59488
4.5458833e-05,0.02179075,14.357377,89.17828,0.011517217,7902.043395042419,-5.7870817,[-1.365  2.388 -3.814 -2.139 -1.842],1.1517218,2.1790748,-0.4619087,1935.9827785433577,100,278,,29.396677,27800,4203557,9.895128,194.62,42.659084,9.643555e-05,3.401745,21.835396,13227.919,10.0,0.13777238,13.777238,0.0045458833,-83.23889,-10.921968
0.007500408,0.0014578901,2.1673784,136.21881,0.01040612,7931.087258577347,-101.020195,[-1.367  2.374 -3.811 -2.147 -1.881],1.0406121,0.14578903,-0.4570364,1918.7123151266862,100,279,,97.9309,27900,4222846,9.894505,192.89,127.49772,-3.112793e-05,1.0211282,98.07502,16555.457,10.0,0.014332665,1.4332665,0.7500408,-833.7611,-102.1145
0.008324018,0.0004912842,0.21747422,140.84705,0.01003438,7960.852149963379,-102.42713,[-1.368  2.373 -3.811 -2.147 -1.876],1.003438,0.049128417,-0.4581821,1917.8024080452697,100,280,,99.83188,28000,4242126,9.89435,192.8,99.317665,8.3618164e-05,1.0016841,99.76087,9908.297,10.0,0.0110617,1.10617,0.8324018,-837.3848,-102.5582
0.0034590557,0.0060596033,4.4972844,130.77734,0.011579483,7989.60217666626,-13.192202,[-1.368  2.372 -3.812 -2.148 -1.877],1.1579484,0.6059603,-0.44009477,1908.5121300754734,100,281,,81.98339,28100,4261313,9.893936,191.87,46.74438,4.1503907e-05,1.2197592,78.5023,4852.287,10.0,0.036851317,3.6851318,0.34590557,-102.16046,-16.016848
0.005926715,0.0031405622,2.2515616,141.84528,0.01011863,8019.586613416672,-15.69422,[-1.378  2.388 -3.847 -2.169 -1.859],1.011863,0.31405628,-0.4339243,1971.6963373681947,100,282,,93.71224,28200,4281132,9.897165,198.19,54.50988,-2.4414063e-05,1.0670965,91.21322,3284.3525,10.0,0.02529926,2.529926,0.5926715,-103.086365,-17.372454
2.2882923e-05,0.63468903,336.3002,119.62451,0.07133076,8048.680620908737,207.66681,[-1.382  2.397 -3.86  -2.169 -1.853],7.1330767,63.468906,-0.4262929,1962.8042186408502,100,283,,1.2972515,28300,4300862,9.896782,197.3,47.795437,-7.93457e-05,77.08606,1.247328,10659246.0,10.0,6.3822913,638.2291,0.0022882924,-104.03308,-14.651031
0.008112329,0.0006656987,0.7322557,150.53381,0.010030595,8077.923210382462,-98.416306,[-1.383  2.428 -3.86  -2.136 -1.845],1.0030595,0.066569865,-0.42853796,1862.922394809978,100,284,,99.503395,28400,4319594,9.890379,187.32,159.9137,2.9296874e-05,1.0049908,99.56148,25295.295,10.0,0.011305047,1.1305047,0.8112329,-807.532,-98.90204
0.00782824,0.0009298964,0.9700495,117.463684,0.009897015,8106.61728644371,-92.9381,[-1.383  2.428 -3.862 -2.138 -1.847],0.9897015,0.092989646,-0.43261716,1929.1092170248864,100,285,,99.16042,28500,4338988,9.893988,193.94,91.25413,-5.3710937e-05,1.0084668,99.12494,8765.385,10.0,0.01287756,1.2877561,0.78282404,-763.5313,-93.51316
0.002214879,0.003302789,9.041546,136.77509,0.009627398,8134.839186429977,-61.08478,[-1.383  2.428 -3.863 -2.137 -1.852],0.96273977,0.3302789,-0.42986175,1875.9971780750288,100,286,,89.5342,28600,4357851,9.890863,188.63,96.52574,-1.3427734e-05,1.1168916,89.470146,5586.9336,10.0,0.022325847,2.2325847,0.22148791,-541.7887,-66.35531
0.0038493918,0.0060263276,5.303197,111.87225,0.01061172,8164.612844467163,-10.480327,[-1.38   2.425 -3.864 -2.143 -1.849],1.061172,0.60263276,-0.43441692,1983.5210245426915,100,287,,75.35778,28700,4377789,9.897011,199.38,48.227364,6.958008e-05,1.327003,75.6142,3628.288,10.0,0.044370957,4.4370956,0.3849392,-99.15454,-13.701427
0.0018817534,0.0031603174,11.224817,156.7052,0.009757679,8194.194592952728,-83.849014,[-1.38   2.433 -3.856 -2.136 -1.853],0.97576785,0.31603175,-0.43629655,1897.5954331905427,100,288,,91.235115,28800,4396868,9.892084,190.79,156.62193,-5.4931643e-06,1.0960692,90.50606,16203.745,10.0,0.019674227,1.9674227,0.18817535,-741.47473,-90.811745
0.0066724815,0.0015983481,2.524875,130.26056,0.010095645,8223.463239908218,-90.78621,[-1.38   2.429 -3.86  -2.141 -1.855],1.0095645,0.15983482,-0.4341698,1908.8180095902187,100,289,,97.709015,28900,4416059,9.892958,191.91,135.48,5.0048828e-05,1.023447,97.554726,15639.302,10.0,0.014565664,1.4565665,0.6672482,-753.1039,-92.23597
0.007063053,0.0012223112,2.111092,110.19104,0.010197163,8252.728112459183,-99.72385,[-1.381  2.428 -3.864 -2.143 -1.853],1.0197163,0.12223112,-0.43756863,1934.042733209883,100,290,,98.18064,29000,4435502,9.894613,194.43,136.86162,1.2207031e-05,1.0185307,98.58354,17948.684,10.0,0.012623324,1.2623324,0.7063053,-823.8803,-100.904305
0.009414813,0.00021647527,0.05671096,117.56671,0.010000218,8282.782529115677,-93.88785,[-1.38   2.427 -3.866 -2.145 -1.857],1.0000218,0.021647528,-0.4366817,2021.4567936009823,100,291,,99.95527,29100,4455819,9.899296,203.17,91.20856,-3.7231446e-05,1.0004475,99.95317,8521.602,10.0,0.010609799,1.06098,0.9414813,-766.8825,-93.923584
