InitialReturnMax,MaxIW,ReturnMeanIW,MaxD2w0t,MinIW,EpisodesSoFar,MeanD2w0t,InitialReturnMin,EpThisIter,TimeElapsed,EpLenMean,Iteration,ReturnStepMax,ReturnStepMaxmin,J_sample_variance,TimestepsSoFar,StdIW,MinD2w0t,EmpiricalD2,StdD2w0t,InitialReturnStd,MeanIW,Bound,EpRewMean,MeanEntropy,Weights,InitialBound,InitialReturnMean
10.074829,1.0,-10.041425,1.0,1.0,32900,0.98822,-983.30493,100,16420.80851626396,494.11,329,9.999163,9.998325,9866.173,14298975,,,1.0,0.107894704,98.83073,1.0,-131.70102,4940.54473796297,0.3758387,[-0.041  0.949 -4.346 -2.552 -1.043],-131.70102,-2.6855469e-05
0.07330322,1.0,-0.059003122,1.0,1.0,33000,0.9993,-2.8015137,100,16457.681520938873,499.65,330,9.999354,9.998709,0.08134067,14348940,,,1.0,0.02644803,0.28376806,1.0,-121.72093,4996.032377207666,0.3758387,[-0.041  0.949 -4.346 -2.552 -1.043],-121.72093,-8.544922e-06
10.049255,1.3095776,-9.892345,1.0545408,0.6565037,33100,0.99189514,-973.354,100,16493.927088737488,493.6,331,9.998756,9.997513,9595.932,14398300,0.07274979,,1.0132467,0.11308221,97.83719,0.9924713,-131.58394,4935.246908890637,0.37784532,[-0.041  0.949 -4.346 -2.552 -1.043],-131.62624,4.0893556e-05
0.1852417,1.2374794,-0.104138725,1.0592419,0.5069214,33200,1.0016613,-13.103027,100,16530.887897253036,498.91,332,9.999327,9.998653,0.47537953,14448191,0.061650667,,1.0122632,0.047229905,1.3174077,1.000693,-121.788216,4988.620373910049,0.37777126,[-0.039  0.948 -4.347 -2.553 -1.041],-121.82911,4.272461e-05
0.08166504,1.0,-0.048723374,1.0,1.0,33300,0.99908,-3.024231,100,16568.030426979065,499.54,333,9.999161,9.998322,0.10014878,14498145,,,1.0,0.030317735,0.31488013,1.0,-121.70829,4994.837776895268,0.37777126,[-0.036  0.949 -4.347 -2.552 -1.041],-121.70829,-5.7983398e-05
19.81305,1.4236629,-19.365767,1.0275658,0.63578856,33400,0.9911977,-973.5704,100,16604.16258907318,490.03,334,9.999159,9.998318,18558.648,14547148,0.113367654,,1.0226976,0.14153838,138.37045,0.99489844,-141.16422,4899.746723802227,0.3767089,[-0.036  0.949 -4.347 -2.552 -1.041],-141.43506,7.080078e-05
0.05419922,1.0,-0.039728012,1.0,1.0,33500,0.99976,-0.90441895,100,16642.426157712936,499.88,335,9.999356,9.998713,0.009288366,14597136,,,1.0,0.015489427,0.095894895,1.0,-121.701675,4998.33400617385,0.3767089,[-0.035  0.946 -4.327 -2.542 -1.042],-121.701675,3.2958986e-05
0.12756348,1.0000297,-0.09055282,1.0,0.9998931,33600,0.99834,-6.6607056,100,16678.73431611061,499.17,336,9.999138,9.998276,0.46615973,14647053,1.2678533e-05,,1.0,0.040709786,0.6794012,0.99999905,-121.74984,4991.128742102108,0.3767089,[-0.035  0.946 -4.327 -2.542 -1.042],-121.74985,-3.90625e-05
0.14074707,1.0001065,-0.12373776,1.0,0.9997736,33700,0.99828,-9.123962,100,16715.87868118286,499.14,337,9.999358,9.998716,0.85025084,14696967,3.0883006e-05,,1.0,0.041436765,0.9176622,1.0000004,-121.78571,4990.935087424731,0.37670895,[-0.035  0.946 -4.327 -2.542 -1.042],-121.78573,1.2207031e-06
9.984375,1.3141398,-9.813118,1.0149593,0.71268344,33800,0.9963775,-983.3959,100,16752.078564167023,495.01,338,9.999335,9.998671,9563.383,14746468,0.0777811,,1.012881,0.10010809,98.835,0.99514717,-131.5514,4949.630787321031,0.3731852,[-0.035  0.946 -4.327 -2.542 -1.042],-131.62936,-5.1879884e-05
0.087524414,1.0,-0.0652824,1.0,1.0,33900,0.99912,-3.804016,100,16800.007887363434,499.56,339,9.999361,9.998722,0.14854531,14796424,,,1.0,0.029654218,0.38348216,1.0,-121.72729,4995.13567981128,0.3731852,[-0.036  0.945 -4.327 -2.542 -1.046],-121.72729,-1.6479493e-05
0.2578125,1.3120174,-0.08597497,1.1840909,0.32798964,34000,1.00452,-18.522095,100,16872.782530784607,498.36,340,9.999155,9.99831,0.39293748,14846260,0.09993155,,1.0268223,0.059744813,1.8785857,0.9983091,-121.7798,4983.036428794507,0.37290484,[-0.036  0.945 -4.327 -2.542 -1.046],-121.8853,-7.93457e-05
10.013123,1.093773,-9.957311,1.0012807,0.92572886,34100,0.98987424,-983.3703,100,16945.9208548069,494.64,341,9.999146,9.998293,9833.31,14895724,0.023928998,,1.0012077,0.103044465,98.83294,1.0022461,-131.62401,4945.836448504873,0.37182653,[-0.031  0.945 -4.327 -2.542 -1.046],-131.63382,
9.985291,1.0,-9.968005,1.0,1.0,34200,0.99002,-983.39703,100,17018.75485777855,495.01,342,9.999351,9.998701,9867.053,14945225,,,1.0,0.09939941,98.83513,1.0,-131.62988,4949.638389497215,0.37182653,[-0.031  0.945 -4.327 -2.542 -1.047],-131.62988,-3.4179688e-05
9.9765625,1.3600254,-9.821122,1.0147761,0.73431087,34300,0.99586844,-983.4027,100,17091.57186794281,495.01,343,9.999361,9.998722,9587.399,14994726,0.07341119,,1.011849,0.10004636,98.8357,1.0025499,-131.55367,4949.63984971768,0.36842868,[-0.031  0.945 -4.327 -2.542 -1.047],-131.6253,4.0283205e-05
9.984741,1.1922321,-9.912964,1.0060914,0.8368877,34400,0.9921561,-983.3962,100,17154.25332093239,495.01,344,9.999337,9.998674,9759.6,15044227,0.045392465,,1.0044069,0.09962297,98.835045,0.9934778,-131.60034,4949.631893257614,0.3664496,[-0.032  0.944 -4.327 -2.542 -1.05 ],-131.62924,-2.0751953e-05
19.89795,1.5608476,-19.093012,1.0455489,0.47610855,34500,0.9994144,-973.4844,100,17190.39896273613,489.24,345,9.9989395,9.997879,17929.64,15093151,0.14289422,,1.041554,0.14870185,138.36057,0.9906824,-141.02165,4891.742069566786,0.36073425,[-0.032  0.943 -4.327 -2.542 -1.053],-141.49661,6.713867e-05
19.720764,1.7797992,-18.574415,1.0720865,0.43357,34600,1.0104481,-963.68365,100,17239.7190117836,489.96,346,9.998964,9.997929,17080.99,15142147,0.1709451,,1.0617257,0.14575635,137.66904,1.0028604,-140.60825,4898.953356248796,0.35800081,[-0.032  0.939 -4.343 -2.543 -1.058],-141.32076,-8.728027e-05
0.046447754,1.0,-0.052020352,1.0,1.0,34700,1.0,-0.086364746,100,17302.951003313065,500.0,347,0.018082619,0.01766491,0.0012424696,15192147,,1.0,1.0,,0.035081007,1.0,-0.27203116,4999.647390195,0.35800081,[-0.033  0.929 -4.326 -2.523 -1.061],-0.27203116,9.765625e-06
10.0095825,1.0002495,-9.969982,1.0,0.99977195,34800,0.98948,-983.37604,100,17338.911467790604,494.74,348,9.999159,9.998318,9866.63,15241621,6.120696e-05,,1.0,0.10203032,98.833244,0.9999972,-131.62953,4946.842561545392,0.35800093,[-0.033  0.929 -4.326 -2.523 -1.061],-131.62955,-7.995605e-05
9.988831,1.2130288,-9.833669,1.0109549,0.7907762,34900,0.99347264,-983.3959,100,17380.658709049225,494.97,349,9.999163,9.998325,9636.73,15291118,0.057185594,,1.0069506,0.100170605,98.835014,1.0060064,-131.54332,4949.143355991555,0.35620293,[-0.033  0.929 -4.326 -2.523 -1.061],-131.6101,-3.967285e-05
0.053222656,1.0,-0.039711293,1.0,1.0,35000,0.99978,-0.84039307,100,17418.28699016571,499.89,350,9.999374,9.998749,0.008601749,15341107,,,1.0,0.014830653,0.09228297,1.0,-121.70188,4998.442358722565,0.35620293,[-0.033  0.923 -4.325 -2.516 -1.063],-121.70188,8.056641e-05
9.985962,1.2523334,-9.910219,1.0041819,0.87720424,35100,0.99127966,-983.3947,100,17454.79871559143,494.91,351,9.999176,9.998352,9782.885,15390598,0.039529074,,1.002789,0.10053267,98.83494,1.0009415,-131.5921,4948.550161587444,0.35659966,[-0.033  0.923 -4.325 -2.516 -1.063],-131.61266,5.5541994e-05
9.9800415,1.1451716,-9.938421,1.0045956,0.8622807,35200,0.99125415,-983.40155,100,17491.860105276108,495.01,352,9.99938,9.99876,9812.002,15440099,0.035683453,,1.0026191,0.09952732,98.83558,1.0026407,-131.61475,4949.650502717883,0.355112,[-0.033  0.918 -4.326 -2.51  -1.062],-131.62866,-1.586914e-05
9.982117,1.1681833,-9.924469,1.0055289,0.80754805,35300,0.9917168,-983.4021,100,17528.305433034897,495.01,353,9.999378,9.998756,9786.229,15489600,0.0423331,,1.0035223,0.09957601,98.83565,0.99802583,-131.60669,4949.652008624715,0.35329944,[-0.033  0.918 -4.326 -2.509 -1.064],-131.62776,0.00012329101
59.582764,2.3480353,-56.72814,1.2032359,0.36181852,35400,1.0079542,-933.79974,100,17574.362997055054,469.63,354,9.998079,9.996159,51083.977,15536563,0.25995508,,1.1341141,0.25964215,235.50212,1.0197089,-179.43735,4695.27032852805,0.34591872,[-0.034  0.917 -4.326 -2.509 -1.066],-181.08543,-5.2490235e-05
9.879761,1.2625736,-9.765812,1.006475,0.82587767,35500,0.992897,-973.5239,100,17643.412616729736,495.02,355,9.999383,9.998766,9476.581,15586065,0.05067688,,1.005654,0.0996017,97.84284,0.99795604,-131.46475,4949.75458445364,0.34640667,[-0.031  0.885 -4.335 -2.475 -1.073],-131.52689,2.5024414e-05
9.982422,1.005633,-9.96635,1.0000004,0.9954101,35600,0.99002,-983.4018,100,17712.717509269714,495.01,356,9.999389,9.998777,9865.983,15635566,0.0012756457,,1.0,0.09940004,98.83562,1.000079,-131.6287,4949.657457424088,0.34643558,[-0.031  0.88  -4.328 -2.468 -1.073],-131.62927,6.713867e-05
10.008118,1.1127796,-9.938076,1.0037389,0.8493365,35700,0.9904958,-983.3791,100,17768.88212800026,494.78,357,9.99916,9.99832,9815.017,15685044,0.030424247,,1.0019094,0.10173934,98.8335,1.005285,-131.61115,4947.245394968649,0.34693095,[-0.031  0.88  -4.328 -2.468 -1.073],-131.62646,6.164551e-05
9.920227,1.1892306,-9.768019,1.007725,0.80453694,35800,0.99289703,-973.4865,100,17805.29255962372,494.57,358,9.998985,9.997971,9486.112,15734501,0.054841742,,1.0074903,0.10406021,97.83979,1.0002544,-131.47217,4945.058085779502,0.3443323,[-0.03   0.877 -4.329 -2.464 -1.072],-131.51974,-1.5258789e-05
10.058777,1.7715094,-9.366856,1.2471528,0.30911505,35900,1.0104896,-973.34375,100,17841.257795095444,493.56,359,9.998987,9.997974,8657.421,15783857,0.16361947,,1.0597863,0.11780478,97.83829,0.97802365,-131.2368,4934.959800664744,0.34237835,[-0.03   0.876 -4.329 -2.465 -1.075],-131.66212,3.0517578e-05
9.979492,1.1441313,-9.94996,1.0030673,0.90203947,36000,0.9904758,-983.40906,100,17878.23153424263,495.01,360,9.999403,9.998806,9845.367,15833358,0.023451813,,1.0010716,0.099447206,98.83634,0.997825,-131.6179,4949.664383995065,0.34179723,[-0.025  0.868 -4.31  -2.451 -1.077],-131.62363,5.7983398e-05
0.04626465,1.0,-0.053387802,1.0,1.0,36100,1.0,-0.1116333,100,17935.00817322731,500.0,361,0.018655777,0.018240929,0.0012407544,15883358,,1.0,1.0,,0.035053156,1.0,-0.28037223,4999.650066682987,0.34179723,[-0.026  0.867 -4.31  -2.451 -1.077],-0.28037223,7.8125e-05
0.058532715,1.0,-0.047113817,1.0,1.0,36200,0.99958,-1.614685,100,18005.494330883026,499.79,362,9.9993925,9.998785,0.027604371,15933337,,,1.0,0.02048991,0.1653024,1.0,-121.709496,4997.451541960513,0.34179723,[-0.026  0.867 -4.31  -2.451 -1.077],-121.709496,-1.2817382e-05
9.978149,1.1603822,-9.849881,1.0100818,0.85732496,36300,0.99274766,-983.4043,100,18076.50377345085,495.01,363,9.999385,9.99877,9642.046,15982838,0.045660347,,1.0053866,0.099688046,98.83585,0.99919057,-131.5523,4949.655462169605,0.3409695,[-0.026  0.867 -4.31  -2.451 -1.077],-131.62639,2.5024414e-05
9.88385,1.4636229,-9.497793,1.0295657,0.5565345,36400,1.0024104,-973.5207,100,18149.47872686386,495.02,364,9.99939,9.998779,8955.244,16032340,0.11141534,,1.0247074,0.10079751,97.84252,0.99761295,-131.31636,4949.756460683578,0.33959267,[-0.027  0.861 -4.31  -2.444 -1.078],-131.53046,-3.7231446e-05
0.044677734,1.0,-0.0507265,1.0,1.0,36500,1.0,-0.10076904,100,18223.08368253708,500.0,365,0.01826191,0.01785183,0.0010228032,16082340,,1.0,1.0,,0.031822484,1.0,-0.27291873,4999.650025220928,0.33959267,[-0.026  0.854 -4.292 -2.431 -1.079],-0.27291873,-6.7749024e-05
0.049926758,1.0,-0.053034857,1.0,1.0,36600,1.0,-0.11077881,100,18295.101175546646,500.0,366,0.019734383,0.019330978,0.0011863466,16132340,,1.0,1.0,,0.03427813,1.0,-0.29314265,4999.656760334098,0.33959267,[-0.026  0.854 -4.292 -2.431 -1.079],-0.29314265,-6.958008e-05
9.978394,1.1124852,-9.940636,1.0034062,0.8885602,36700,0.99087685,-983.40576,100,18366.166385889053,495.01,367,9.99939,9.998779,9823.067,16181841,0.029149452,,1.0018042,0.09948802,98.836006,0.9949572,-131.61292,4949.6553050489465,0.33835673,[-0.026  0.854 -4.292 -2.431 -1.079],-131.6254,8.850098e-05
0.13421631,1.1784332,-0.08027378,1.0350391,0.54253423,36800,1.0006819,-8.223999,100,18438.07778429985,499.2,368,9.999399,9.998798,0.23345913,16231761,0.051855456,,1.0070814,0.04023783,0.8275185,0.9950486,-121.75437,4991.556801938202,0.3377792,[-0.026  0.854 -4.292 -2.431 -1.081],-121.77761,5.7373047e-05
19.819153,1.2429843,-19.556261,1.01669,0.74974287,36900,0.9859474,-973.56647,100,18508.46571302414,490.03,369,9.999171,9.9983425,18903.758,16280764,0.07072227,,1.0110096,0.14067353,138.36986,0.99373627,-141.31499,4899.755846372681,0.3372489,[-0.024  0.854 -4.292 -2.431 -1.081],-141.44046,-3.7841797e-05
0.07287598,1.0,-0.059143007,1.0,1.0,37000,0.99924,-3.1363525,100,18582.293068408966,499.62,370,9.999381,9.998762,0.10142598,16330726,,,1.0,0.02755676,0.3168841,1.0,-121.72139,4995.7509313414575,0.3372489,[-0.024  0.844 -4.292 -2.42  -1.082],-121.72139,-1.2207031e-06
0.038879395,1.0,-0.043119133,1.0,1.0,37100,1.0,-0.08001709,100,18654.24675512314,500.0,371,0.016640663,0.016252518,0.0007435842,16380726,,1.0,1.0,,0.027132228,1.0,-0.24558571,4999.6626185748655,0.3372489,[-0.024  0.844 -4.292 -2.42  -1.082],-0.24558571,1.15966795e-05
0.05859375,1.0,-0.041965555,1.0,1.0,37200,0.99974,-1.0622559,100,18726.18071579933,499.87,372,9.999406,9.998812,0.0126800705,16430713,,,1.0,0.016122647,0.11204243,1.0,-121.70452,4998.258201024998,0.3372489,[-0.024  0.844 -4.292 -2.42  -1.082],-121.70452,5.493164e-05
0.054016113,1.0,-0.05253336,1.0,1.0,37300,1.0,-0.13775635,100,18798.33411550522,500.0,373,0.019180298,0.01876545,0.0015713576,16480713,,1.0,1.0,,0.03943645,1.0,-0.28589964,4999.65403504964,0.3372489,[-0.024  0.844 -4.292 -2.42  -1.082],-0.28589964,2.6245118e-05
9.983337,1.0655305,-9.937833,1.0006001,0.93570596,37400,0.9902895,-983.404,100,18869.197184562683,495.0,374,9.999193,9.998386,9852.217,16530213,0.017559623,,1.0005913,0.09952873,98.83583,1.0002868,-131.6014,4949.4608537817685,0.33800712,[-0.024  0.844 -4.292 -2.42  -1.082],-131.60529,6.347656e-05
9.997131,1.0,-9.962847,1.0,1.0,37500,0.9896,-983.3851,100,18940.289620399475,494.8,375,9.999179,9.998358,9866.844,16579693,,,1.0,0.101446465,98.83408,1.0,-131.62263,4947.4543093453,0.33800712,[-0.024  0.844 -4.292 -2.42  -1.081],-131.62263,4.5776367e-05
0.13928223,1.0000018,-0.11995043,1.0,0.9999984,37600,0.99838,-8.35376,100,19012.047966003418,499.19,376,9.999374,9.998749,0.7132231,16629612,3.7501516e-07,,1.0,0.040217403,0.84029835,1.0,-121.78212,4991.444835093009,0.33800712,[-0.024  0.844 -4.292 -2.42  -1.081],-121.78212,-2.4414062e-06
0.1451416,1.0000069,-0.13202599,1.0,0.9999862,37700,0.99824,-9.417297,100,19083.831498622894,499.12,377,9.999382,9.998764,0.9067162,16679524,1.9954828e-06,,1.0,0.041914683,0.94745964,0.99999994,-121.79429,4990.7479742698715,0.33800712,[-0.024  0.844 -4.292 -2.42  -1.081],-121.79429,-2.3193359e-05
9.9765625,1.4300467,-9.6639385,1.0250727,0.6458583,37800,0.9989556,-983.40607,100,19153.859148979187,495.01,378,9.9994,9.9988,9281.468,16729025,0.09297251,,1.0174736,0.10042614,98.836044,0.9918119,-131.45377,4949.663384902624,0.33498344,[-0.024  0.844 -4.292 -2.42  -1.081],-131.62631,4.2114258e-05
9.946716,2.0677145,-8.411581,1.141688,0.32322448,37900,1.0349215,-973.4538,100,19227.740663528442,494.36,379,9.999171,9.9983425,6985.478,16778461,0.22482981,,1.0979829,0.11423848,97.837845,0.9391849,-130.60263,4943.048783280951,0.33212337,[-0.025  0.835 -4.292 -2.409 -1.084],-131.57333,2.1362304e-05
0.19006348,1.2136619,-0.10507337,1.0965755,0.46142933,38000,1.0021545,-14.225525,100,19301.634593248367,498.86,380,9.999376,9.998753,0.55950224,16828347,0.06748705,,1.0127486,0.048527375,1.4301255,1.0054268,-121.79232,4988.148100551639,0.33238968,[-0.021  0.825 -4.272 -2.387 -1.087],-121.836044,-1.15966795e-05
0.048583984,1.0,-0.05138847,1.0,1.0,38100,1.0,-0.11199951,100,19373.85460114479,500.0,381,0.018159866,0.017762184,0.0011565466,16878347,,1.0,1.0,,0.033837877,1.0,-0.27233917,4999.6593865215245,0.33238968,[-0.018  0.825 -4.272 -2.387 -1.087],-0.27233917,9.155274e-06
0.051818848,1.0,-0.0574355,1.0,1.0,38200,1.0,-0.10534668,100,19446.387362480164,500.0,382,0.019737244,0.01931858,0.0014184245,16928347,,1.0,1.0,,0.037464123,1.0,-0.29757813,4999.650311376198,0.33238968,[-0.018  0.825 -4.272 -2.387 -1.087],-0.29757813,-7.507324e-05
0.044677734,1.0,-0.047248695,1.0,1.0,38300,1.0,-0.13861084,100,19518.42999982834,500.0,383,0.018001556,0.017614365,0.001526849,16978347,,1.0,1.0,,0.038873296,1.0,-0.26627323,4999.6637308480595,0.33238968,[-0.018  0.825 -4.272 -2.387 -1.087],-0.26627323,6.713867e-06
0.04486084,1.0,-0.031446386,1.0,1.0,38400,0.99998,-0.19396973,100,19589.37054157257,499.99,384,9.999402,9.998804,0.0014422177,17028346,,,1.0,0.004472088,0.03778605,1.0,-121.693954,4999.455654975377,0.33238968,[-0.018  0.825 -4.272 -2.387 -1.087],-121.693954,-1.8310546e-06
9.978149,1.1125649,-9.948362,1.0029725,0.8729049,38500,0.99069375,-983.40533,100,19659.58839559555,495.01,385,9.999394,9.998789,9836.476,17077847,0.026088474,,1.0014571,0.09946943,98.83597,1.0001261,-131.6183,4949.6619747520635,0.3314181,[-0.018  0.825 -4.272 -2.387 -1.087],-131.62642,2.1362304e-05
9.976196,1.189321,-9.860289,1.0064212,0.82376105,38600,0.99225235,-983.40784,100,19730.8462600708,495.01,386,9.999407,9.998814,9665.087,17127348,0.04554048,,1.0042976,0.09963278,98.836205,0.9974651,-131.5572,4949.664680836041,0.33020294,[-0.019  0.826 -4.272 -2.387 -1.088],-131.62538,-6.713867e-05
9.873718,1.1884688,-9.817424,1.0078897,0.8165735,38700,0.9918752,-973.5322,100,19804.064935445786,495.02,387,9.999426,9.998852,9586.341,17176850,0.043557208,,1.0038931,0.09949298,97.84367,1.0003858,-131.50114,4949.772167831755,0.32848513,[-0.019  0.82  -4.273 -2.381 -1.089],-131.52307,-3.2958986e-05
0.044555664,1.0,-0.051613435,1.0,1.0,38800,1.0,-0.1081543,100,19864.164974689484,500.0,388,0.018397331,0.017995834,0.0012062212,17226850,,1.0,1.0,,0.03456146,1.0,-0.27545336,4999.657333823066,0.32848513,[-0.02   0.819 -4.273 -2.381 -1.09 ],-0.27545336,-4.699707e-05
0.05078125,1.0,-0.05357942,1.0,1.0,38900,1.0,-0.13372803,100,19902.500153779984,500.0,389,0.019701958,0.019296646,0.0016315471,17276850,,1.0,1.0,,0.04019241,1.0,-0.2932927,4999.653842424667,0.32848513,[-0.02   0.819 -4.273 -2.381 -1.09 ],-0.2932927,-1.2207031e-05
19.70758,1.5650781,-19.011549,1.0465431,0.6380752,39000,0.9941451,-963.69476,100,19939.83466720581,490.04,390,9.999192,9.998384,17878.56,17325854,0.115681365,,1.0259506,0.14198078,137.67053,1.009063,-140.92262,4899.8678492134195,0.32968655,[-0.02   0.819 -4.273 -2.381 -1.09 ],-141.3348,1.0375977e-05
0.041259766,1.0,-0.048343353,1.0,1.0,39100,1.0,-0.10803223,100,19978.84088587761,500.0,391,0.018589973,0.018214226,0.00096539594,17375854,,1.0,1.0,,0.03092375,1.0,-0.27452716,4999.668565225848,0.32968655,[-0.019  0.806 -4.309 -2.375 -1.089],-0.27452716,-7.324219e-05
0.047668457,1.0,-0.053116184,1.0,1.0,39200,1.0,-0.072265625,100,20024.459500789642,500.0,392,0.017197609,0.016794205,0.0010491904,17425854,,1.0,1.0,,0.032226406,1.0,-0.2623591,4999.654362617918,0.32968655,[-0.019  0.806 -4.309 -2.375 -1.089],-0.2623591,3.173828e-05
0.049438477,1.0,-0.05294797,1.0,1.0,39300,1.0,-0.10101318,100,20094.79815554619,500.0,393,0.016771317,0.016365051,0.0011035069,17475854,,1.0,1.0,,0.033053458,1.0,-0.2570042,4999.653240528254,0.32968655,[-0.019  0.806 -4.309 -2.375 -1.089],-0.2570042,-3.2958986e-05
0.04333496,1.0,-0.049130432,1.0,1.0,39400,1.0,-0.09210205,100,20168.355899095535,500.0,394,0.014915466,0.014532089,0.0012423841,17525854,,1.0,1.0,,0.035084635,1.0,-0.23060659,4999.66588672374,0.32968655,[-0.019  0.806 -4.309 -2.375 -1.089],-0.23060659,-3.479004e-05
0.05114746,1.0,-0.054725986,1.0,1.0,39500,1.0,-0.11206055,100,20243.876071691513,500.0,395,0.020141602,0.019742012,0.0012440729,17575854,,1.0,1.0,,0.03509732,1.0,-0.29978842,4999.660871163818,0.32968655,[-0.019  0.806 -4.309 -2.375 -1.089],-0.29978842,2.1972657e-05
9.879883,1.2713691,-9.715846,1.009622,0.74298084,39600,0.99428654,-973.52594,100,20312.668751001358,495.02,396,9.999394,9.998789,9383.238,17625356,0.067299545,,1.0084708,0.099757895,97.84305,1.0017909,-131.43198,4949.762243544169,0.32955953,[-0.019  0.806 -4.309 -2.375 -1.089],-131.5252,7.751465e-05
0.043395996,1.0,-0.052759297,1.0,1.0,39700,1.0,-0.123535156,100,20385.14225435257,500.0,397,0.018164635,0.01775837,0.0013525542,17675356,,1.0,1.0,,0.036589064,1.0,-0.273768,4999.656002019849,0.32955953,[-0.018  0.801 -4.305 -2.367 -1.089],-0.273768,-7.6904296e-05
0.042236328,1.0,-0.04945582,1.0,1.0,39800,1.0,-0.11907959,100,20445.49933695793,500.0,398,0.016997337,0.016599655,0.0011308254,17725356,,1.0,1.0,,0.033460934,1.0,-0.25626206,4999.658716298129,0.32955953,[-0.018  0.801 -4.305 -2.367 -1.089],-0.25626206,-6.591797e-05
0.039978027,1.0,-0.046540976,1.0,1.0,39900,1.0,-0.07348633,100,20481.90650010109,500.0,399,0.013926506,0.013538361,0.0007642733,17775356,,1.0,1.0,,0.02750834,1.0,-0.21598446,4999.665312225967,0.32955953,[-0.018  0.801 -4.305 -2.367 -1.089],-0.21598446,-0.00011352539
9.982483,1.000012,-9.963688,1.0,0.9999918,40000,0.99002,-983.40546,100,20541.620203971863,495.01,400,9.9993925,9.998785,9867.225,17824857,2.0839839e-06,,1.0,0.099400125,98.835976,1.0000001,-131.62607,4949.663227486837,0.32955953,[-0.018  0.801 -4.305 -2.367 -1.089],-131.62607,5.1879884e-05
19.733643,1.9402385,-18.610588,1.0566692,0.5992962,40100,1.0049616,-963.6712,100,20612.447405576706,489.79,401,9.998996,9.997992,17162.854,17873836,0.15930067,,1.0509235,0.14584358,137.66736,1.0165514,-140.591,4897.270550795757,0.32287562,[-0.018  0.801 -4.305 -2.367 -1.089],-141.33694,-1.3427734e-05
9.980469,1.0,-9.963858,1.0,1.0,40200,0.99002,-983.40674,100,20685.3469350338,495.01,402,9.999407,9.998814,9867.249,17923337,,,1.0,0.099399544,98.83611,1.0,-131.62642,4949.6657014347975,0.32287562,[-0.019  0.802 -4.333 -2.37  -1.096],-131.62642,1.0986329e-05
9.982178,1.2432933,-9.884705,1.0059525,0.82334,40300,0.99231094,-983.40686,100,20722.31279540062,495.01,403,9.999414,9.998829,9709.898,17972838,0.05112976,,1.00438,0.09963848,98.83611,0.99761087,-131.58331,4949.67079545662,0.32153913,[-0.019  0.802 -4.333 -2.37  -1.096],-131.62714,6.713867e-06
9.980103,1.3382372,-9.799225,1.0155392,0.7221719,40400,0.99517524,-983.4085,100,20760.29060435295,495.01,404,9.999415,9.998831,9545.45,18022339,0.072169706,,1.0098737,0.09996134,98.83628,0.9914634,-131.54312,4949.671052244334,0.32003903,[-0.019  0.796 -4.333 -2.364 -1.097],-131.62561,1.2207031e-05
29.74353,1.7005122,-29.160587,1.0473189,0.5542509,40500,0.987582,-963.6403,100,20797.72475385666,485.04,405,9.998983,9.997967,27796.969,18070843,0.13687041,,1.0339242,0.17373157,168.88571,0.9890753,-151.08466,4849.774931721922,0.31680208,[-0.019  0.787 -4.334 -2.354 -1.099],-151.34569,-4.9438477e-05
0.04559326,1.0,-0.05026487,1.0,1.0,40600,1.0,-0.09057617,100,20836.105088949203,500.0,406,0.01709938,0.01672268,0.0011026853,18120843,,1.0,1.0,,0.03303515,1.0,-0.25831264,4999.672371308391,0.31680208,[-0.02   0.774 -4.333 -2.338 -1.102],-0.25831264,4.272461e-05
0.06652832,1.0,-0.050911624,1.0,1.0,40700,0.99954,-1.8307495,100,20873.786220550537,499.77,407,9.999414,9.998829,0.03575824,18170820,,,1.0,0.021443121,0.1881576,1.0,-121.71356,4997.266124719408,0.31680208,[-0.02   0.774 -4.333 -2.338 -1.102],-121.71356,7.385254e-05
0.04534912,1.0,-0.052192487,1.0,1.0,40800,1.0,-0.12023926,100,20911.003808259964,500.0,408,0.01991558,0.019530296,0.001230574,18220820,,1.0,1.0,,0.03489746,1.0,-0.2945049,4999.667117417979,0.31680208,[-0.02   0.774 -4.333 -2.338 -1.102],-0.2945049,1.586914e-05
0.04071045,1.0,-0.047519363,1.0,1.0,40900,1.0,-0.09527588,100,20950.327130556107,500.0,409,0.017526627,0.017163277,0.00097034907,18270820,,1.0,1.0,,0.031001236,1.0,-0.26076543,4999.676345750056,0.31680208,[-0.02   0.774 -4.333 -2.338 -1.102],-0.26076543,3.0517578e-05
0.047058105,1.0,-0.050553244,1.0,1.0,41000,1.0,-0.10424805,100,21028.96325445175,500.0,410,0.018061638,0.017677307,0.0010082937,18320820,,1.0,1.0,,0.031599566,1.0,-0.2703088,4999.666151631536,0.31680208,[-0.02   0.774 -4.333 -2.338 -1.102],-0.2703088,4.4555665e-05
0.04034424,1.0,-0.046600156,1.0,1.0,41100,1.0,-0.0993042,100,21105.15972852707,500.0,411,0.017059326,0.01668644,0.0011695873,18370820,,1.0,1.0,,0.03402802,1.0,-0.2541606,4999.673218452901,0.31680208,[-0.02   0.774 -4.333 -2.338 -1.102],-0.2541606,0.00012634277
