Bound,J_sample_variance,MinD2w0t,InitialReturnMin,Weights,ReturnMeanIW,Iteration,ReturnStepMax,ReturnStepMaxmin,InitialReturnMean,InitialBound,MeanD2w0t,EpThisIter,MeanEntropy,EpisodesSoFar,TimeElapsed,StdIW,InitialReturnMax,MaxD2w0t,MaxIW,EpLenMean,InitialReturnStd,StdD2w0t,MeanIW,EmpiricalD2,TimestepsSoFar,EpRewMean,MinIW
-272.09177,0.003294516,1.0,-0.1482544,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.029890347,256,10.0,0.013875008,3.0517579e-06,-272.09177,1.0,20,0.24727146,5120,3656.6083357334137,,0.06427002,1.0,1.0,500.0,0.055942282,,1.0,1.0,2301081,4999.595006583676,1.0
-272.09857,0.0049639163,1.0,-0.2055664,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.03669454,257,10.0,0.016494751,-3.0517579e-06,-272.09857,1.0,20,0.24727146,5140,3670.3908548355103,,0.06933594,1.0,1.0,500.0,0.06868374,,1.0,1.0,2311081,4999.581883034281,1.0
-272.0911,0.0029128185,1.0,-0.10632324,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.029201096,258,10.0,0.014056206,-2.746582e-05,-272.0911,1.0,20,0.24727146,5160,3684.2887432575226,,0.06347656,1.0,1.0,500.0,0.052594416,,1.0,1.0,2321081,4999.560580672236,1.0
-272.10733,0.0055751055,1.0,-0.21972656,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.045452457,259,10.0,0.015963554,6.713867e-05,-272.10733,1.0,20,0.24727146,5180,3698.1821699142456,,0.091308594,1.0,1.0,500.0,0.07274367,,1.0,1.0,2331081,4999.506505874432,1.0
-272.0965,0.0046881684,1.0,-0.23034668,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.034603532,260,10.0,0.013922691,-3.967285e-05,-272.0965,1.0,20,0.24727146,5200,3712.277109861374,,0.06854248,1.0,1.0,500.0,0.06674071,,1.0,1.0,2341081,4999.559353278521,1.0
-272.0893,0.005187654,1.0,-0.16473389,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.027415825,261,10.0,0.014491081,2.4414063e-05,-272.0893,1.0,20,0.24727146,5220,3726.180043697357,,0.06585693,1.0,1.0,500.0,0.07020866,,1.0,1.0,2351081,4999.536050595061,1.0
-272.0956,0.0042402437,1.0,-0.17108154,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.03372845,262,10.0,0.011059761,6.713867e-05,-272.0956,1.0,20,0.24727146,5240,3740.0620703697205,,0.06347656,1.0,1.0,500.0,0.063474625,,1.0,1.0,2361081,4999.5458637155225,1.0
-272.10297,0.0033976855,1.0,-0.15509033,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.04106416,263,10.0,0.012350082,9.155274e-06,-272.10297,1.0,20,0.24727146,5260,3753.9678525924683,,0.079711914,1.0,1.0,500.0,0.0568286,,1.0,1.0,2371081,4999.5394277306295,1.0
-272.1023,0.004242429,1.0,-0.15673828,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.040401455,264,10.0,0.016645432,-7.93457e-05,-272.1023,1.0,20,0.24727146,5280,3767.7594850063324,,0.08105469,1.0,1.0,500.0,0.063491076,,1.0,1.0,2381081,4999.532231747131,1.0
-272.09625,0.004721138,1.0,-0.19018555,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.034373473,265,10.0,0.016669273,-5.493164e-05,-272.09625,1.0,20,0.24727146,5300,3781.7730011940002,,0.07507324,1.0,1.0,500.0,0.06696007,,1.0,1.0,2391081,4999.551809771145,1.0
-272.12057,0.0063315546,1.0,-0.17492676,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.05868509,266,10.0,0.017089844,3.0517578e-05,-272.12057,1.0,20,0.24727146,5320,3795.6967544555664,,0.09539795,1.0,1.0,500.0,0.07756285,,1.0,1.0,2401081,4999.508974438966,1.0
-272.11227,0.0025791507,1.0,-0.089782715,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.050380815,267,10.0,0.014216423,7.324219e-05,-272.11227,1.0,20,0.24727146,5340,3809.4309911727905,,0.07861328,1.0,1.0,500.0,0.04951087,,1.0,1.0,2411081,4999.54444632643,1.0
-272.09738,0.0051283455,1.0,-0.15142822,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.035493355,268,10.0,0.017995834,6.1035157e-06,-272.09738,1.0,20,0.24727146,5360,3823.509389400482,,0.08526611,1.0,1.0,500.0,0.0698006,,1.0,1.0,2421081,4999.52362744004,1.0
-272.10562,0.0034187464,1.0,-0.14788818,[ 0.028  0.348 -2.83  -2.001 -1.172],-0.043730598,269,10.0,0.015304565,-7.324219e-05,-272.10562,1.0,20,0.24727146,5380,3837.497009754181,,0.06414795,1.0,1.0,500.0,0.05698476,,1.0,1.0,2431081,4999.568903239533,1.0
-321.61487,49174.2,,-943.6354,[ 0.028  0.348 -2.83  -2.001 -1.172],-49.5194,270,10.0,9.996073,3.0517579e-06,-321.66098,0.9512789,20,0.24874583,5400,3850.711788415909,0.039530743,49.736145,1.0025162,1.1388658,475.05,216.48482,0.2180096,1.0048012,1.0023506,2440582,4749.5585169142505,0.89199114
-272.09637,0.0028969755,1.0,-0.12927246,[ 0.028  0.347 -2.83  -1.999 -1.17 ],-0.03449076,271,10.0,0.013805389,3.3569337e-05,-272.09637,1.0,20,0.24874583,5420,3864.9165637493134,,0.064086914,1.0,1.0,500.0,0.05245102,,1.0,1.0,2450582,4999.561968339706,1.0
-272.09616,0.0029864102,1.0,-0.12011719,[ 0.028  0.347 -2.83  -1.999 -1.17 ],-0.034276627,272,10.0,0.016130447,8.239746e-05,-272.09616,1.0,20,0.24874583,5440,3878.9118778705597,,0.07098389,1.0,1.0,500.0,0.053279135,,1.0,1.0,2460582,4999.520890146277,1.0
-272.08478,0.003056174,1.0,-0.18548584,[ 0.028  0.347 -2.83  -1.999 -1.17 ],-0.022873787,273,10.0,0.013436317,-3.3569337e-05,-272.08478,1.0,20,0.24874583,5460,3892.77254486084,,0.04547119,1.0,1.0,500.0,0.05388744,,1.0,1.0,2470582,4999.580244277882,1.0
-272.09747,0.0028337757,1.0,-0.11090088,[ 0.028  0.347 -2.83  -1.999 -1.17 ],-0.035592247,274,10.0,0.012656212,-1.2207031e-05,-272.09747,1.0,20,0.24874583,5480,3906.826250553131,,0.0791626,1.0,1.0,500.0,0.051878396,,1.0,1.0,2480582,4999.510046930072,1.0
-321.53308,48819.746,,-943.62646,[ 0.028  0.347 -2.83  -1.999 -1.17 ],-49.341278,275,10.0,9.995918,-3.3569337e-05,-321.66223,0.9545568,20,0.24587053,5500,3920.1363768577576,0.066758156,49.75818,1.0104009,1.1602396,475.05,216.48276,0.21877551,0.9999076,1.0088644,2490083,4749.521735327291,0.77154696
-272.09653,0.0024789488,1.0,-0.09631348,[ 0.027  0.346 -2.83  -1.998 -1.173],-0.034644406,276,10.0,0.011512756,-3.0517578e-05,-272.09653,1.0,20,0.24587053,5520,3934.3330323696136,,0.06744385,1.0,1.0,500.0,0.048540298,,1.0,1.0,2500083,4999.5540550174655,1.0
-272.10272,0.0033640626,1.0,-0.13012695,[ 0.027  0.346 -2.83  -1.998 -1.173],-0.040830135,277,10.0,0.015096664,7.019043e-05,-272.10272,1.0,20,0.24587053,5540,3948.1694617271423,,0.071899414,1.0,1.0,500.0,0.056530043,,1.0,1.0,2510083,4999.556868719697,1.0
-272.09073,0.0026130937,1.0,-0.11175537,[ 0.027  0.346 -2.83  -1.998 -1.173],-0.028824395,278,10.0,0.015803337,1.8310548e-05,-272.09073,1.0,20,0.24587053,5560,3962.45178771019,,0.07055664,1.0,1.0,500.0,0.049827572,,1.0,1.0,2520083,4999.54730109405,1.0
-272.09204,0.002613645,1.0,-0.12438965,[ 0.027  0.346 -2.83  -1.998 -1.173],-0.030156398,279,10.0,0.012927055,-1.5258789e-05,-272.09204,1.0,20,0.24587053,5580,3976.305293560028,,0.058776855,1.0,1.0,500.0,0.04982107,,1.0,1.0,2530083,4999.597027777735,1.0
-272.09933,0.003011892,1.0,-0.097839355,[ 0.027  0.346 -2.83  -1.998 -1.173],-0.03743672,280,10.0,0.015721321,1.8310548e-05,-272.09933,1.0,20,0.24587053,5600,3990.1218841075897,,0.080322266,1.0,1.0,500.0,0.053485144,,1.0,1.0,2540083,4999.537358543663,1.0
-272.08765,0.0020137117,1.0,-0.08239746,[ 0.027  0.346 -2.83  -1.998 -1.173],-0.025768498,281,10.0,0.01561451,5.493164e-05,-272.08765,1.0,20,0.24587053,5620,4004.012800693512,,0.061157227,1.0,1.0,500.0,0.043735042,,1.0,1.0,2550083,4999.57847574776,1.0
-272.0902,0.0023770812,1.0,-0.10223389,[ 0.027  0.346 -2.83  -1.998 -1.173],-0.028305694,282,10.0,0.010525703,-6.1035157e-06,-272.0902,1.0,20,0.24587053,5640,4017.7326250076294,,0.06512451,1.0,1.0,500.0,0.047520563,,1.0,1.0,2560083,4999.546844563511,1.0
-272.10587,0.0049955733,1.0,-0.2131958,[ 0.027  0.346 -2.83  -1.998 -1.173],-0.043986645,283,10.0,0.016008377,2.1362304e-05,-272.10587,1.0,20,0.24587053,5660,4031.692056655884,,0.0770874,1.0,1.0,500.0,0.06887018,,1.0,1.0,2570083,4999.535949239309,1.0
-272.09576,0.0022322878,1.0,-0.08557129,[ 0.027  0.346 -2.83  -1.998 -1.173],-0.0338875,284,10.0,0.013394356,3.967285e-05,-272.09576,1.0,20,0.24587053,5680,4045.460510969162,,0.07556152,1.0,1.0,500.0,0.046057373,,1.0,1.0,2580083,4999.554841444147,1.0
-272.08997,0.0036757141,1.0,-0.15618896,[ 0.027  0.346 -2.83  -1.998 -1.173],-0.028085267,285,10.0,0.018397331,-1.2207031e-05,-272.08997,1.0,20,0.24587053,5700,4059.318687915802,,0.059387207,1.0,1.0,500.0,0.05908562,,1.0,1.0,2590083,4999.5724246897735,1.0
-272.10107,0.0055329576,1.0,-0.16394043,[ 0.027  0.346 -2.83  -1.998 -1.173],-0.039177787,286,10.0,0.013327599,-3.6621095e-05,-272.10107,1.0,20,0.24587053,5720,4073.130893468857,,0.08477783,1.0,1.0,500.0,0.07247806,,1.0,1.0,2600083,4999.52228629208,1.0
-272.0794,0.0016404531,1.0,-0.08770752,[ 0.027  0.346 -2.83  -1.998 -1.173],-0.017507944,287,10.0,0.01230526,-3.3569337e-05,-272.0794,1.0,20,0.24587053,5740,4086.9926640987396,,0.059020996,1.0,1.0,500.0,0.039475694,,1.0,1.0,2610083,4999.546936319525,1.0
-272.10358,0.0050286124,1.0,-0.17510986,[ 0.027  0.346 -2.83  -1.998 -1.173],-0.041686498,288,10.0,0.014972687,8.239746e-05,-272.10358,1.0,20,0.24587053,5760,4100.98375749588,,0.06939697,1.0,1.0,500.0,0.069118634,,1.0,1.0,2620083,4999.552995534865,1.0
-272.09552,0.0032428782,1.0,-0.095947266,[ 0.027  0.346 -2.83  -1.998 -1.173],-0.033629715,289,10.0,0.012577057,4.8828126e-05,-272.09552,1.0,20,0.24587053,5780,4114.992240905762,,0.0690918,1.0,1.0,500.0,0.05550539,,1.0,1.0,2630083,4999.551433873046,1.0
-272.0928,0.0022451386,1.0,-0.094177246,[ 0.027  0.346 -2.83  -1.998 -1.173],-0.030928437,290,10.0,0.0122795105,6.408691e-05,-272.0928,1.0,20,0.24587053,5800,4128.980930805206,,0.06964111,1.0,1.0,500.0,0.046174526,,1.0,1.0,2640083,4999.527968032444,1.0
-272.0957,0.003555064,1.0,-0.15460205,[ 0.027  0.346 -2.83  -1.998 -1.173],-0.033825573,291,10.0,0.014264107,6.1035157e-06,-272.0957,1.0,20,0.24587053,5820,4142.807023525238,,0.06518555,1.0,1.0,500.0,0.05811858,,1.0,1.0,2650083,4999.56940543183,1.0
-321.6184,49161.633,,-943.6203,[ 0.027  0.346 -2.83  -1.998 -1.173],-49.52182,292,10.0,9.995922,4.5776367e-05,-321.66855,0.9513031,20,0.24722038,5840,4156.172007799149,0.040138744,49.755493,1.0027299,1.1136552,475.05,216.48135,0.21801516,0.9985547,1.0023794,2659584,4749.524053333683,0.81943697
-321.56384,48951.105,,-943.6326,[ 0.027  0.346 -2.83  -1.996 -1.172],-49.411205,293,10.0,9.996099,-3.967285e-05,-321.6651,0.9526635,20,0.24556467,5860,4169.616683483124,0.04939209,49.745483,1.0066893,1.1163054,475.05,216.48418,0.21833085,0.99060965,1.0047325,2669085,4749.563893750172,0.84892607
-272.09607,0.003130199,1.0,-0.10333252,[ 0.027  0.343 -2.83  -1.994 -1.173],-0.034190148,294,10.0,0.012090683,-1.5258789e-05,-272.09607,1.0,20,0.24556467,5880,4183.981459379196,,0.062561035,1.0,1.0,500.0,0.054524858,,1.0,1.0,2679085,4999.539851383142,1.0
-272.11328,0.008450536,1.0,-0.23168945,[ 0.027  0.343 -2.83  -1.994 -1.173],-0.051383406,295,10.0,0.01757431,9.155274e-06,-272.11328,1.0,20,0.24556467,5900,4197.983581781387,,0.09338379,1.0,1.0,500.0,0.089599036,,1.0,1.0,2689085,4999.496646903869,1.0
-272.08966,0.0036337357,1.0,-0.19812012,[ 0.027  0.343 -2.83  -1.994 -1.173],-0.027769787,296,10.0,0.015893936,4.272461e-05,-272.08966,1.0,20,0.24556467,5920,4211.7794325351715,,0.06317139,1.0,1.0,500.0,0.058752492,,1.0,1.0,2699085,4999.583890940313,1.0
-272.1028,0.0040030396,1.0,-0.13519287,[ 0.027  0.343 -2.83  -1.994 -1.173],-0.040935732,297,10.0,0.012914658,1.5258789e-05,-272.1028,1.0,20,0.24556467,5940,4225.5419681072235,,0.07159424,1.0,1.0,500.0,0.06166287,,1.0,1.0,2709085,4999.537947962168,1.0
-272.10126,0.0036975185,1.0,-0.14312744,[ 0.027  0.343 -2.83  -1.994 -1.173],-0.039368223,298,10.0,0.010564804,3.0517579e-06,-272.10126,1.0,20,0.24556467,5960,4239.848309278488,,0.084106445,1.0,1.0,500.0,0.059270512,,1.0,1.0,2719085,4999.561910434352,1.0
-272.0991,0.0028836848,1.0,-0.15472412,[ 0.027  0.343 -2.83  -1.994 -1.173],-0.03720019,299,10.0,0.013392448,-5.7983398e-05,-272.0991,1.0,20,0.24556467,5980,4253.699509143829,,0.06347656,1.0,1.0,500.0,0.052332304,,1.0,1.0,2729085,4999.581816788391,1.0
-272.11145,0.006314545,1.0,-0.20825195,[ 0.027  0.343 -2.83  -1.994 -1.173],-0.04957475,300,10.0,0.0142326355,2.1362304e-05,-272.11145,1.0,20,0.24556467,6000,4267.722865104675,,0.09881592,1.0,1.0,500.0,0.077416986,,1.0,1.0,2739085,4999.537591184623,1.0
-272.0885,0.002205481,1.0,-0.09222412,[ 0.027  0.343 -2.83  -1.994 -1.173],-0.026598765,301,10.0,0.009315491,6.1035157e-06,-272.0885,1.0,20,0.24556467,6020,4281.603888034821,,0.07098389,1.0,1.0,500.0,0.045778334,,1.0,1.0,2749085,4999.541998507373,1.0
-321.58765,49080.21,,-943.6498,[ 0.027  0.343 -2.83  -1.994 -1.173],-49.46595,302,10.0,9.996244,,-321.6551,0.951959,20,0.24658269,6040,4295.035617351532,0.036693454,49.732544,1.0047526,1.1055794,475.05,216.48811,0.21816717,0.98758084,1.0036676,2758586,4749.59823182215,0.866137
-272.12274,0.0068210247,1.0,-0.16546631,[ 0.027  0.341 -2.83  -1.989 -1.172],-0.060852792,303,10.0,0.017435074,9.155274e-06,-272.12274,1.0,20,0.24658269,6060,4309.09979391098,,0.10168457,1.0,1.0,500.0,0.0804936,,1.0,1.0,2768586,4999.511088269528,1.0
-272.10867,0.0038700372,1.0,-0.14172363,[ 0.027  0.341 -2.83  -1.989 -1.172],-0.04678048,304,10.0,0.010081291,-6.1035157e-06,-272.10867,1.0,20,0.24658269,6080,4323.077684879303,,0.08935547,1.0,1.0,500.0,0.06065395,,1.0,1.0,2778586,4999.530052826476,1.0
-272.08707,0.0029453405,1.0,-0.1116333,[ 0.027  0.341 -2.83  -1.989 -1.172],-0.025173662,305,10.0,0.009403229,4.5776367e-05,-272.08707,1.0,20,0.24658269,6100,4337.015748500824,,0.06402588,1.0,1.0,500.0,0.05289013,,1.0,1.0,2788586,4999.546709835675,1.0
-272.09332,0.0034551052,1.0,-0.159729,[ 0.027  0.341 -2.83  -1.989 -1.172],-0.031445365,306,10.0,0.011733055,6.713867e-05,-272.09332,1.0,20,0.24658269,6120,4350.871489524841,,0.06518555,1.0,1.0,500.0,0.057289187,,1.0,1.0,2798586,4999.542973501862,1.0
-272.09857,0.0038981717,1.0,-0.15411377,[ 0.027  0.341 -2.83  -1.989 -1.172],-0.036696162,307,10.0,0.017446518,9.155274e-06,-272.09857,1.0,20,0.24658269,6140,4364.993074178696,,0.07165527,1.0,1.0,500.0,0.060852177,,1.0,1.0,2808586,4999.562068231809,1.0
-272.10168,0.005193377,1.0,-0.1776123,[ 0.027  0.341 -2.83  -1.989 -1.172],-0.03980994,308,10.0,0.013440132,2.4414063e-05,-272.10168,1.0,20,0.24658269,6160,4378.873512506485,,0.08068848,1.0,1.0,500.0,0.070272006,,1.0,1.0,2818586,4999.518543823644,1.0
-314.86838,31042.293,,-934.1592,[ 0.027  0.341 -2.83  -1.989 -1.172],-39.323006,309,10.0,9.996113,3.0517579e-06,-321.15656,1.0820585,20,0.23251258,6180,4392.27351641655,0.3175897,49.230103,1.298076,2.2255733,475.1,214.31084,0.2607678,0.9324623,1.274986,2828088,4750.065832077643,0.28203225
-272.1053,0.0044100895,1.0,-0.1472168,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.043410815,310,10.0,0.012372017,1.8310548e-05,-272.1053,1.0,20,0.23251258,6200,4406.844117641449,,0.07348633,1.0,1.0,500.0,0.06472979,,1.0,1.0,2838088,4999.586631629711,1.0
-272.09192,0.002966854,1.0,-0.11035156,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.030027008,311,10.0,0.015778542,3.967285e-05,-272.09192,1.0,20,0.23251258,6220,4420.776037454605,,0.06329346,1.0,1.0,500.0,0.053079527,,1.0,1.0,2848088,4999.564214900152,1.0
-272.08447,0.0017589838,1.0,-0.07055664,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.022573963,312,10.0,0.012116432,4.272461e-05,-272.08447,1.0,20,0.23251258,6240,4434.570403575897,,0.04815674,1.0,1.0,500.0,0.040887814,,1.0,1.0,2858088,4999.619266881746,1.0
-272.09726,0.001911518,1.0,-0.06542969,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.035362735,313,10.0,0.009226799,3.967285e-05,-272.09726,1.0,20,0.23251258,6260,4448.460089683533,,0.061279297,1.0,1.0,500.0,0.042611927,,1.0,1.0,2868088,4999.540508100019,1.0
-272.08487,0.0012613545,1.0,-0.07977295,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.022978354,314,10.0,0.0075912476,-2.746582e-05,-272.08487,1.0,20,0.23251258,6280,4462.492311239243,,0.055480957,1.0,1.0,500.0,0.034628905,,1.0,1.0,2878088,4999.60730052661,1.0
-272.1042,0.0048516085,1.0,-0.12237549,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.04229551,315,10.0,0.013380051,1.5258789e-05,-272.1042,1.0,20,0.23251258,6300,4476.404787063599,,0.08496094,1.0,1.0,500.0,0.06789149,,1.0,1.0,2888088,4999.52562878994,1.0
-272.10513,0.0039032337,1.0,-0.14752197,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.0432499,316,10.0,0.015565872,5.493164e-05,-272.10513,1.0,20,0.23251258,6320,4490.459968090057,,0.07891846,1.0,1.0,500.0,0.060902007,,1.0,1.0,2898088,4999.555501744746,1.0
-272.1138,0.0038486174,1.0,-0.13067627,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.0519188,317,10.0,0.012605667,-4.8828126e-05,-272.1138,1.0,20,0.23251258,6340,4504.43937587738,,0.079589844,1.0,1.0,500.0,0.06046452,,1.0,1.0,2908088,4999.5586743945305,1.0
-272.10016,0.0031389566,1.0,-0.1161499,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.03827667,318,10.0,0.016695023,-1.8310548e-05,-272.10016,1.0,20,0.23251258,6360,4518.468463897705,,0.071899414,1.0,1.0,500.0,0.05461268,,1.0,1.0,2918088,4999.581318222088,1.0
-272.0941,0.0013651273,1.0,-0.061767578,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.03220023,319,10.0,0.013341904,3.967285e-05,-272.0941,1.0,20,0.23251258,6380,4532.223552465439,,0.06903076,1.0,1.0,500.0,0.03602603,,1.0,1.0,2928088,4999.565867484623,1.0
-272.09415,0.002008867,1.0,-0.1293335,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.032256257,320,10.0,0.016582489,7.324219e-05,-272.09415,1.0,20,0.23251258,6400,4546.021105766296,,0.066711426,1.0,1.0,500.0,0.04370259,,1.0,1.0,2938088,4999.609619692586,1.0
-272.096,0.004079731,1.0,-0.1605835,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.03412051,321,10.0,0.014141083,-2.4414063e-05,-272.096,1.0,20,0.23251258,6420,4559.8847234249115,,0.072387695,1.0,1.0,500.0,0.06225409,,1.0,1.0,2948088,4999.607090609099,1.0
-272.11215,0.005381788,1.0,-0.11431885,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.05025381,322,10.0,0.013385773,3.3569337e-05,-272.11215,1.0,20,0.23251258,6440,4573.87603020668,,0.09851074,1.0,1.0,500.0,0.071502954,,1.0,1.0,2958088,4999.5156789979355,1.0
-272.10486,0.0031497169,1.0,-0.15734863,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.04296664,323,10.0,0.01471138,3.3569337e-05,-272.10486,1.0,20,0.23251258,6460,4587.6854882240295,,0.07611084,1.0,1.0,500.0,0.054687217,,1.0,1.0,2968088,4999.568597618118,1.0
-272.1001,0.0038821658,1.0,-0.15716553,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.0382162,324,10.0,0.012465477,3.967285e-05,-272.1001,1.0,20,0.23251258,6480,4601.543942928314,,0.06964111,1.0,1.0,500.0,0.060722947,,1.0,1.0,2978088,4999.534582271935,1.0
-272.09134,0.0028557314,1.0,-0.1381836,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.02944761,325,10.0,0.015442848,-3.6621095e-05,-272.09134,1.0,20,0.23251258,6500,4615.2769985198975,,0.06726074,1.0,1.0,500.0,0.052072745,,1.0,1.0,2988088,4999.578326217922,1.0
-272.0994,0.002848492,1.0,-0.121276855,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.037508585,326,10.0,0.014092445,-1.8310548e-05,-272.0994,1.0,20,0.23251258,6520,4629.143161773682,,0.06976318,1.0,1.0,500.0,0.05201893,,1.0,1.0,2998088,4999.594695181575,1.0
-272.1001,0.003390287,1.0,-0.13543701,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.038222086,327,10.0,0.018688202,-1.5258789e-05,-272.1001,1.0,20,0.23251258,6540,4643.0024156570435,,0.06750488,1.0,1.0,500.0,0.056746576,,1.0,1.0,3008088,4999.544339907445,1.0
-272.08176,0.0022707228,1.0,-0.113586426,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.019878417,328,10.0,0.01019001,-9.460449e-05,-272.08176,1.0,20,0.23251258,6560,4657.0325384140015,,0.062438965,1.0,1.0,500.0,0.04643969,,1.0,1.0,3018088,4999.585425874982,1.0
-272.09402,0.0044629173,1.0,-0.16369629,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.032150116,329,10.0,0.013174057,1.5258789e-05,-272.09402,1.0,20,0.23251258,6580,4670.827481985092,,0.06329346,1.0,1.0,500.0,0.06510002,,1.0,1.0,3028088,4999.5745400517,1.0
-272.08676,0.0030323782,1.0,-0.13702393,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.024859363,330,10.0,0.013655663,-1.2207031e-05,-272.08676,1.0,20,0.23251258,6600,4684.788758277893,,0.06304932,1.0,1.0,500.0,0.053667974,,1.0,1.0,3038088,4999.534114662354,1.0
-272.0954,0.004070502,1.0,-0.1751709,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.03352036,331,10.0,0.01594448,-6.1035156e-05,-272.0954,1.0,20,0.23251258,6620,4698.705181121826,,0.06738281,1.0,1.0,500.0,0.062193424,,1.0,1.0,3048088,4999.596553519395,1.0
-272.0894,0.0043069106,1.0,-0.24713135,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.027488355,332,10.0,0.014187813,-1.2207031e-05,-272.0894,1.0,20,0.23251258,6640,4712.675112724304,,0.056884766,1.0,1.0,500.0,0.063971385,,1.0,1.0,3058088,4999.565165460457,1.0
-272.10828,0.0060290145,1.0,-0.1640625,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.04639975,333,10.0,0.012871742,3.3569337e-05,-272.10828,1.0,20,0.23251258,6660,4726.939364671707,,0.08984375,1.0,1.0,500.0,0.07568929,,1.0,1.0,3068088,4999.544314136205,1.0
-272.1274,0.0048511466,1.0,-0.084350586,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.065509126,334,10.0,0.015750885,-1.2207031e-05,-272.1274,1.0,20,0.23251258,6680,4741.078883647919,,0.10418701,1.0,1.0,500.0,0.06788207,,1.0,1.0,3078088,4999.478944541611,1.0
-272.09036,0.005338101,1.0,-0.2637329,[ 0.027  0.342 -2.857 -2.005 -1.186],-0.028485263,335,10.0,0.01622963,6.1035157e-06,-272.09036,1.0,20,0.23251258,6700,4754.896785497665,,0.07348633,1.0,1.0,500.0,0.07123427,,1.0,1.0,3088088,4999.568576570181,1.0
-310.7656,25204.33,,-924.7795,[ 0.027  0.342 -2.857 -2.005 -1.186],-35.42252,336,10.0,9.996258,7.019043e-05,-320.66254,1.0626742,20,0.22179098,6720,4768.182783126831,0.28713664,48.735107,1.2780821,2.0836294,475.15,212.15898,0.25233224,1.0059721,1.2290986,3097591,4750.6000025220255,0.33918652
-272.1136,0.0039934036,1.0,-0.12298584,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.051690947,337,10.0,0.01921177,,-272.1136,1.0,20,0.22179098,6740,4782.510719299316,,0.0793457,1.0,1.0,500.0,0.06160567,,1.0,1.0,3107591,4999.569090331558,1.0
-272.08463,0.0017498147,1.0,-0.09863281,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.022740668,338,10.0,0.013436317,9.155274e-06,-272.08463,1.0,20,0.22179098,6760,4796.448075294495,,0.05670166,1.0,1.0,500.0,0.04078432,,1.0,1.0,3117591,4999.603925325016,1.0
-272.08664,0.0033958633,1.0,-0.16827393,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.02473863,339,10.0,0.010174751,-2.746582e-05,-272.08664,1.0,20,0.22179098,6780,4810.615147590637,,0.053894043,1.0,1.0,500.0,0.056782182,,1.0,1.0,3127591,4999.588158251556,1.0
-272.09274,0.0026737566,1.0,-0.10119629,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.03085944,340,10.0,0.015580177,3.6621095e-05,-272.09274,1.0,20,0.22179098,6800,4824.373046398163,,0.056640625,1.0,1.0,500.0,0.05041128,,1.0,1.0,3137591,4999.583314850115,1.0
-272.0918,0.0036190788,1.0,-0.18389893,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.029913409,341,10.0,0.01541996,-2.4414063e-05,-272.0918,1.0,20,0.22179098,6820,4838.312562465668,,0.064697266,1.0,1.0,500.0,0.0586537,,1.0,1.0,3147591,4999.604744512459,1.0
-272.12366,0.0074233287,1.0,-0.1730957,[ 0.029  0.35  -2.919 -2.025 -1.197],-0.061767735,342,10.0,0.017430305,-5.493164e-05,-272.12366,1.0,20,0.22179098,6840,4852.324777603149,,0.099731445,1.0,1.0,500.0,0.08397925,,1.0,1.0,3157591,4999.575845422576,1.0
