TimestepsSoFar,StdIWNorm,Bound,InitialReturnStd,TimeElapsed,InitialReturnMin,MeanEntropy,ReturnStepMax,MinIWNorm,EpRewMean,InitialReturnMax,EpisodesSoFar,EmpiricalD2,InitialBound,MaxIWNorm,Iteration,ESSRenyi,ReturnMeanIW,ReturnStepMaxmin,MaxIW,StdIW,Weights,J_sample_variance,EpThisIter,ESSClassic,EpLenMean,MinIW,MeanIW,MeanIWNorm,InitialReturnMean
892841,0.0060451017,-246.51312,232.59431,1563.5787463188171,-919.8205,0.46996942,10.0,0.037294284,4460.297410223926,73.520996,3020,1.0135093,-251.90317,0.062727526,151,19.733416,7.0859146,9.990156,1.2545505,0.12090204,[-0.092  1.442 -3.012 -2.389 -0.95 ],55492.633,20,19.735792,446.25,0.74588567,1.0449408,0.052247047,5.1879884e-05
902256,0.0065493323,-253.84518,214.20377,1578.685167312622,-933.6508,0.4708516,10.0,0.040237725,4705.8295549918175,49.708496,3040,1.0128603,-255.69075,0.07074331,152,19.74606,3.4844933,9.992929,1.4148661,0.13098665,[-0.091  1.445 -3.031 -2.396 -0.949],49146.47,20,19.708387,470.75,0.8047545,1.0768354,0.053841777,5.1879884e-05
911776,0.00484801,-209.34026,178.61525,1593.5861914157867,-778.5658,0.47176686,10.0,0.045798447,4758.825613677016,41.073242,3060,1.0066104,-213.21904,0.06274154,153,19.86866,4.582343,9.9950905,1.2548307,0.09696019,[-0.086  1.447 -3.036 -2.395 -0.948],29683.11,20,19.82956,476.0,0.9159689,1.0458405,0.052292027,-3.0517579e-06
921648,0.010430905,-4.361017,3.8016047,1609.2026269435883,-16.56903,0.47025555,10.0,0.020631772,4934.739122672386,0.9486084,3080,1.0502658,-4.5376287,0.059949894,154,19.042799,0.28924394,9.994925,1.1989979,0.20861809,[-0.087  1.453 -3.057 -2.4   -0.947],6.0702195,20,19.068146,493.6,0.41263542,0.94369555,0.047184777,-1.2207031e-05
931648,,-0.024466496,0.050225228,1624.618399143219,-0.08929443,0.47025555,10.0,0.05,4999.276054878119,0.07354736,3100,1.0,-0.024466496,0.05,155,20.0,-1.2207311e-05,0.0106287,1.0,,[-0.08   1.451 -3.058 -2.402 -0.949],0.0026553406,20,20.0,500.0,1.0,1.0,0.05,-1.2207031e-05
941149,0.0044376226,-257.38177,216.46498,1639.2925939559937,-943.5488,0.47210738,10.0,0.04630212,4749.205829453343,49.79535,3120,1.0060318,-258.4014,0.06429559,156,19.880089,1.7978573,9.994583,1.2859118,0.088752456,[-0.08   1.451 -3.058 -2.402 -0.949],49229.66,20,19.8535,475.05,0.9260424,1.0331786,0.05165892,7.93457e-05
951149,,-0.03591014,0.051748037,1655.0042188167572,-0.13122559,0.47210738,10.0,0.05,4999.212348402572,0.07501221,3140,1.0,-0.03591014,0.05,157,20.0,2.7465867e-05,0.01598835,1.0,,[-0.081  1.448 -3.056 -2.398 -0.947],0.0028187996,20,20.0,500.0,1.0,1.0,0.05,2.746582e-05
961149,,-0.030724213,0.07073859,1670.267749786377,-0.11199951,0.47210738,10.0,0.05,4999.227454354219,0.099609375,3160,1.0,-0.030724213,0.05,158,20.0,-5.188305e-05,0.015813828,1.0,,[-0.081  1.448 -3.056 -2.398 -0.947],0.0052673146,20,20.0,500.0,1.0,1.0,0.05,-5.1879884e-05
971149,,-0.033533398,0.055153407,1685.5818572044373,-0.122680664,0.47210738,10.0,0.05,4999.296512052736,0.059020996,3180,1.0,-0.033533398,0.05,159,20.0,6.4086984e-05,0.010024071,1.0,,[-0.081  1.448 -3.056 -2.398 -0.947],0.003201998,20,20.0,500.0,1.0,1.0,0.05,6.408691e-05
980650,0.006365748,-256.94122,216.4761,1700.230012178421,-943.59735,0.4744626,10.0,0.042917583,4749.27070474986,49.75464,3200,1.0110612,-258.41473,0.06749628,160,19.781197,2.898796,9.994856,1.3499255,0.12731495,[-0.081  1.448 -3.056 -2.398 -0.947],51386.55,20,19.723656,475.05,0.85835165,1.0755877,0.053779386,6.408691e-05
990630,,-0.40672538,0.34939918,1715.924309015274,-1.4853516,0.4744626,10.0,0.05,4988.693982914769,0.17694092,3220,1.0,-0.40672538,0.05,161,20.0,5.4921955e-05,9.994789,1.0,,[-0.082  1.452 -3.057 -2.399 -0.944],0.12850504,20,20.0,499.0,1.0,1.0,0.05,5.493164e-05
1000169,0.0031136735,-172.87968,147.34888,1730.471731185913,-642.2788,0.47489327,10.0,0.044448946,4768.264369796955,33.874573,3240,1.0052965,-175.8953,0.05681255,162,19.894629,3.480811,9.994846,1.136251,0.062273465,[-0.082  1.452 -3.057 -2.399 -0.944],19039.78,20,19.924286,476.95,0.8889789,1.0101945,0.050509732,2.4414063e-05
1010169,,-0.059609473,0.08478492,1746.2989103794098,-0.2175293,0.47489327,10.0,0.05,4999.221557335394,0.093811035,3260,1.0,-0.059609473,0.05,163,20.0,-3.6620535e-05,0.01605606,1.0,,[-0.082  1.453 -3.076 -2.397 -0.944],0.0075668236,20,20.0,500.0,1.0,1.0,0.05,-3.6621095e-05
1019688,0.009572278,-208.02058,180.44157,1760.7142779827118,-786.5266,0.4719584,10.0,0.035697836,4758.310747741589,41.47522,3280,1.0241638,-215.39926,0.069185965,164,19.528126,9.965496,9.995026,1.3837192,0.19144554,[-0.082  1.453 -3.076 -2.397 -0.944],25381.924,20,19.39891,475.95,0.7139567,1.0875859,0.05437929,-7.019043e-05
1029433,0.007887742,-19.40104,17.327503,1776.0372276306152,-75.52771,0.47008613,10.0,0.028574688,4871.196422537743,4.0755615,3300,1.0254128,-20.684034,0.057945997,165,19.50434,1.5442483,9.994677,1.1589199,0.15775484,[-0.081  1.464 -3.095 -2.411 -0.947],111.02242,20,19.474157,487.25,0.57149374,0.9600264,0.048001315,8.239746e-05
1038934,0.003675723,-257.43994,216.474,1790.962664604187,-943.5882,0.4692386,9.999999,0.046474423,4749.308657232984,49.76355,3320,1.006788,-258.4123,0.058823645,166,19.865154,1.847929,9.9950075,1.1764729,0.073514454,[-0.082  1.473 -3.131 -2.415 -0.949],49612.52,20,19.900183,475.05,0.9294885,1.0380045,0.05190022,1.5258789e-05
1048917,,-0.3164591,0.27649426,1806.6480691432953,-1.1555786,0.4692386,10.0,0.05,4990.259221118958,0.14233398,3340,1.0,-0.3164591,0.05,167,20.0,9.156764e-06,9.995058,1.0,,[-0.08   1.474 -3.135 -2.412 -0.95 ],0.08047271,20,20.0,499.15,1.0,1.0,0.05,9.155274e-06
1058531,0.00635945,-79.77538,68.5657,1821.312219619751,-298.87085,0.47186285,10.0,0.039412852,4805.817054564884,15.806885,3360,1.0212805,-81.84913,0.062555484,168,19.583258,2.940078,9.995106,1.2511096,0.127189,[-0.08   1.474 -3.135 -2.412 -0.95 ],3372.318,20,19.68298,480.7,0.788257,1.002195,0.05010975,3.0517578e-05
1068531,,-0.024930011,0.048000045,1837.1769416332245,-0.09094238,0.47186285,10.0,0.05,4999.254522854013,0.08538818,3380,1.0,-0.024930011,0.05,169,20.0,-2.4412991e-05,0.015910149,1.0,,[-0.081  1.465 -3.146 -2.41  -0.947],0.0024252678,20,20.0,500.0,1.0,1.0,0.05,-2.4414063e-05
1078531,,-0.06908233,0.08496462,1852.3915617465973,-0.25219727,0.47186285,10.0,0.05,4999.248556332697,0.11035156,3400,1.0,-0.06908233,0.05,170,20.0,-1.5258789e-05,0.016338348,1.0,,[-0.081  1.465 -3.146 -2.41  -0.947],0.0075989333,20,20.0,500.0,1.0,1.0,0.05,-1.5258789e-05
1088032,0.0027964236,-257.47156,216.47362,1866.906055688858,-943.58655,0.47162026,10.0,0.047261596,4749.209963104984,49.767395,3420,1.0032864,-258.41183,0.05959609,171,19.934488,1.364543,9.9945965,1.1919218,0.05592848,[-0.081  1.465 -3.146 -2.41  -0.947],49571.023,20,19.941029,475.05,0.9452319,1.0284483,0.05142241,6.1035157e-06
1097883,0.0098030865,-5.7338123,5.023213,1882.5198411941528,-21.89386,0.46490347,10.0,0.031204417,4924.266867661933,1.2312012,3440,1.0519731,-5.9959235,0.06649268,172,19.011892,0.4159075,9.995026,1.3298535,0.19606175,[-0.082  1.47  -3.135 -2.412 -0.947],11.039995,20,19.232685,492.55,0.62408835,0.9815811,0.049079057,-4.272461e-05
1107384,0.003702325,-257.70184,216.4794,1897.7900686264038,-943.6118,0.46569687,10.0,0.042673465,4749.3598862158715,49.73828,3460,1.0031242,-258.4188,0.0597783,173,19.93771,1.120285,9.995232,1.1955659,0.0740465,[-0.08   1.476 -3.146 -2.418 -0.954],49250.574,20,19.895243,475.05,0.8534693,1.0204464,0.05102232,-2.746582e-05
1117384,,-0.070641205,0.10123876,1913.5775933265686,-0.25805664,0.46569687,10.0,0.05,4999.218136469313,0.09436035,3480,1.0,-0.070641205,0.05,174,20.0,3.051851e-05,0.016216278,1.0,,[-0.079  1.474 -3.149 -2.414 -0.953],0.010788722,20,20.0,500.0,1.0,1.0,0.05,3.0517578e-05
1127384,,-0.03254603,0.055176135,1928.783472776413,-0.118774414,0.46569687,10.0,0.05,4999.26748114826,0.08068848,3500,1.0,-0.03254603,0.05,175,20.0,-1.8311664e-05,0.015088081,1.0,,[-0.079  1.474 -3.149 -2.414 -0.953],0.0032046381,20,20.0,500.0,1.0,1.0,0.05,-1.8310548e-05
1137384,,-0.033368118,0.05791806,1943.9705893993378,-0.12176514,0.46569687,10.0,0.05,4999.287538094066,0.072021484,3520,1.0,-0.033368118,0.05,176,20.0,-2.1362677e-05,0.010467529,1.0,,[-0.079  1.474 -3.149 -2.414 -0.953],0.0035310544,20,20.0,500.0,1.0,1.0,0.05,-2.1362304e-05
1147384,,-0.045612916,0.06363978,1959.2660999298096,-0.1663208,0.46569687,10.0,0.05,4999.26128354478,0.08502197,3540,1.0,-0.045612916,0.05,177,20.0,-6.408687e-05,0.014427185,1.0,,[-0.079  1.474 -3.149 -2.414 -0.953],0.0042631812,20,20.0,500.0,1.0,1.0,0.05,-6.408691e-05
1156885,0.005404986,-257.09814,216.48212,1973.662218093872,-943.62366,0.4650943,9.999999,0.042919762,4749.342337713114,49.719116,3560,1.0064741,-258.42206,0.067867704,178,19.87135,2.1590137,9.995158,1.357354,0.10809973,[-0.079  1.474 -3.149 -2.414 -0.953],48926.574,20,19.784914,475.05,0.8583952,1.0367718,0.051838588,-7.324219e-05
1165907,0.010621223,-237.49411,271.17404,1987.912467956543,-883.3388,0.46441522,10.0,0.036276627,4509.342692569708,90.15741,3580,1.0264091,-241.91234,0.08708831,179,19.485407,7.591713,9.99268,1.7417662,0.21242446,[-0.081  1.47  -3.149 -2.407 -0.954],71758.375,20,19.185436,451.1,0.72553253,1.0309265,0.051546324,-2.746582e-05
1175907,,-0.061399177,0.08511507,2003.4971930980682,-0.22436523,0.46441522,10.0,0.05,4999.260996058602,0.084106445,3600,1.0,-0.061399177,0.05,180,20.0,4.57766e-05,0.017861366,1.0,,[-0.078  1.476 -3.161 -2.404 -0.955],0.0076258676,20,20.0,500.0,1.0,1.0,0.05,4.5776367e-05
1185409,0.002171185,-254.90652,214.30382,2017.9787600040436,-934.12866,0.46569857,10.0,0.04702328,4749.763407121487,49.234497,3620,1.0031385,-255.82167,0.055477202,181,19.937426,1.3162918,9.994816,1.109544,0.043423705,[-0.078  1.476 -3.161 -2.404 -0.955],47354.29,20,19.96346,475.1,0.9404656,1.015034,0.050751697,1.5258789e-05
1194910,0.004169896,-256.95456,216.47072,2033.0329549312592,-943.5739,0.4655153,10.0,0.04459468,4749.248994544008,49.769592,3640,1.0067022,-258.40836,0.06405314,182,19.866848,2.318325,9.994755,1.2810627,0.08339791,[-0.078  1.472 -3.155 -2.399 -0.953],48049.562,20,19.869991,475.05,0.89189357,1.0310118,0.051550586,-6.1035157e-06
1204411,0.0011083839,-258.25482,216.47745,2047.8627417087555,-943.60333,0.464991,10.0,0.048470568,4749.299330829625,49.748108,3660,1.0006382,-258.41644,0.05228371,183,19.987244,0.24404144,9.994978,1.0456742,0.022167679,[-0.078  1.463 -3.154 -2.392 -0.953],49278.08,20,19.99026,475.05,0.9694113,1.0041381,0.050206907,-4.272461e-05
1214396,6.701087e-07,-0.29547226,0.2551794,2063.3775386810303,-1.0791016,0.46498764,10.0,0.049998727,4991.275969009159,0.14239502,3680,1.0,-0.29547533,0.050002094,184,20.0,5.1882118e-05,9.995131,1.0000418,1.3406461e-05,[-0.079  1.461 -3.153 -2.39  -0.954],0.068541035,20,19.999996,499.25,0.9999745,1.0000294,0.05000148,4.8828126e-05
1224396,,-0.042243596,0.05857339,2078.759932279587,-0.15441895,0.46498764,10.0,0.05,4999.2983540758405,0.08068848,3700,1.0,-0.042243596,0.05,185,20.0,4.577567e-05,0.011704445,1.0,,[-0.079  1.461 -3.153 -2.39  -0.954],0.0036114126,20,20.0,500.0,1.0,1.0,0.05,4.5776367e-05
1234396,,-0.052148268,0.09298856,2093.936553955078,-0.19042969,0.46498764,10.0,0.05,4999.235703072271,0.112854004,3720,1.0,-0.052148268,0.05,186,20.0,3.0510128e-06,0.016535759,1.0,,[-0.079  1.461 -3.153 -2.39  -0.954],0.00910197,20,20.0,500.0,1.0,1.0,0.05,3.0517579e-06
1244396,,-0.039488643,0.071951956,2109.0139133930206,-0.14434814,0.46498764,10.0,0.05,4999.277748717682,0.0848999,3740,1.0,-0.039488643,0.05,187,20.0,4.272489e-05,0.017195702,1.0,,[-0.079  1.461 -3.153 -2.39  -0.954],0.005449562,20,20.0,500.0,1.0,1.0,0.05,4.272461e-05
1254396,,-0.025106318,0.042213336,2124.1419003009796,-0.091552734,0.46498764,10.0,0.05,4999.23181382043,0.0579834,3760,1.0,-0.025106318,0.05,188,20.0,-3.356859e-05,0.016242981,1.0,,[-0.079  1.461 -3.153 -2.39  -0.954],0.0018757533,20,20.0,500.0,1.0,1.0,0.05,-3.3569337e-05
1264396,,-0.07225183,0.08784697,2139.3141629695892,-0.2640381,0.46498764,10.0,0.05,4999.26523337175,0.0847168,3780,1.0,-0.07225183,0.05,189,20.0,5.7983212e-05,0.014925003,1.0,,[-0.079  1.461 -3.153 -2.39  -0.954],0.0081232535,20,20.0,500.0,1.0,1.0,0.05,5.7983398e-05
1274396,,-0.025639609,0.055884648,2154.385220527649,-0.093566895,0.46498764,10.0,0.05,4999.312427138726,0.0925293,3800,1.0,-0.025639609,0.05,190,20.0,-1.5258789e-05,0.01543808,1.0,,[-0.079  1.461 -3.153 -2.39  -0.954],0.0032874674,20,20.0,500.0,1.0,1.0,0.05,-1.5258789e-05
1283399,0.013767463,-233.69768,296.49167,2167.9945578575134,-894.45264,0.45993546,10.0,0.043239083,4499.926084341294,98.913086,3820,1.0495443,-244.95595,0.0979233,191,19.05589,17.253012,9.99304,1.9584659,0.27534926,[-0.079  1.461 -3.153 -2.39  -0.954],93628.695,20,18.928097,450.15,0.8647816,1.1570697,0.057853483,-6.1035157e-06
1293399,,-0.03649517,0.057971243,2183.6290807724,-0.13336182,0.45993546,10.0,0.05,4999.267258279503,0.08880615,3840,1.0,-0.03649517,0.05,192,20.0,2.7465634e-05,0.013430595,1.0,,[-0.08   1.44  -3.157 -2.374 -0.959],0.003537542,20,20.0,500.0,1.0,1.0,0.05,2.746582e-05
1302918,0.0048697754,-210.20427,180.44469,2198.23255777359,-786.5402,0.46048442,10.0,0.04445991,4758.33656400452,41.46631,3860,1.0173496,-215.40295,0.063793436,193,19.658926,7.0591946,9.995138,1.2758687,0.09739551,[-0.08   1.44  -3.157 -2.374 -0.959],29008.807,20,19.839056,475.95,0.8891982,1.0813373,0.054066867,-3.6621095e-05
1312918,,-0.049256682,0.063449964,2213.6385550498962,-0.17974854,0.46048442,10.0,0.05,4999.242660033773,0.0748291,3880,1.0,-0.049256682,0.05,194,20.0,-3.0516647e-05,0.016283035,1.0,,[-0.079  1.444 -3.181 -2.371 -0.958],0.004237787,20,20.0,500.0,1.0,1.0,0.05,-3.0517578e-05
1322918,,-0.037322193,0.06481038,2228.805146217346,-0.13604736,0.46048442,9.999999,0.05,4999.20307660884,0.08416748,3900,1.0,-0.037322193,0.05,195,20.0,-6.4086606e-05,0.014001846,1.0,,[-0.079  1.444 -3.181 -2.371 -0.958],0.0044214586,20,20.0,500.0,1.0,1.0,0.05,-6.408691e-05
1332571,0.0063166553,-52.911915,45.870937,2243.458595752716,-199.94672,0.4608561,10.0,0.03415987,4825.26826811789,10.585083,3920,1.0193851,-54.75767,0.059535354,196,19.61967,2.3739464,9.994926,1.1907071,0.12633312,[-0.079  1.444 -3.181 -2.371 -0.958],1259.6663,20,19.664469,482.65,0.6831974,0.96714926,0.048357464,-9.155274e-06
1342018,0.006441706,-253.60976,214.24379,2258.268175125122,-933.855,0.46284986,10.0,0.04300494,4721.755823076992,49.513245,3940,1.0121611,-255.74677,0.07064444,197,19.759699,3.6873589,9.992641,1.4128888,0.12883411,[-0.079  1.43  -3.202 -2.361 -0.958],48216.42,20,19.71341,472.35,0.86009884,1.0685104,0.053425513,-2.746582e-05
1352018,,-0.029772762,0.053371616,2274.045296192169,-0.10870361,0.46284986,10.0,0.05,4999.341675595031,0.07635498,3960,1.0,-0.029772762,0.05,198,20.0,-3.051944e-06,0.015352249,1.0,,[-0.077  1.424 -3.197 -2.36  -0.956],0.0029984522,20,20.0,500.0,1.0,1.0,0.05,-3.0517579e-06
1362018,,-0.045401443,0.049347404,2289.029044866562,-0.16577148,0.46284986,10.0,0.05,4999.3152538777495,0.058776855,3980,1.0,-0.045401443,0.05,199,20.0,-3.0517112e-06,0.012810707,1.0,,[-0.077  1.424 -3.197 -2.36  -0.956],0.0025633331,20,20.0,500.0,1.0,1.0,0.05,-3.0517579e-06
1372018,,-0.05358286,0.07207459,2304.098612308502,-0.19555664,0.46284986,10.0,0.05,4999.337402577731,0.09423828,4000,1.0,-0.05358286,0.05,200,20.0,-2.7464237e-05,0.014754295,1.0,,[-0.077  1.424 -3.197 -2.36  -0.956],0.0054681543,20,20.0,500.0,1.0,1.0,0.05,-2.746582e-05
1382018,,-0.03894169,0.055053595,2319.3860414028168,-0.14227295,0.46284986,10.0,0.05,4999.312760493705,0.08514404,4020,1.0,-0.03894169,0.05,201,20.0,2.1362677e-05,0.015803337,1.0,,[-0.077  1.424 -3.197 -2.36  -0.956],0.0031904192,20,20.0,500.0,1.0,1.0,0.05,2.1362304e-05
1391519,0.0019136353,-258.19247,216.47728,2333.833973169327,-943.6024,0.46221793,10.0,0.047871288,4749.32759157954,49.753113,4040,1.0013206,-258.41608,0.05529014,202,19.973623,0.39426517,9.995089,1.1058028,0.038272694,[-0.077  1.424 -3.197 -2.36  -0.956],49552.844,20,19.97131,475.05,0.9574258,1.0097805,0.050489027,9.765625e-05
1401021,0.0030053053,-254.7624,214.30339,2348.669858932495,-934.12683,0.463075,9.999999,0.046413224,4749.816650480206,49.236816,4060,1.003385,-255.82117,0.057490814,203,19.93253,1.4913759,9.995055,1.1498163,0.060106117,[-0.078  1.427 -3.194 -2.363 -0.957],48757.78,20,19.932514,475.1,0.92826444,1.0329527,0.051647633,1.2207031e-05
1411021,,-0.062096845,0.07686007,2364.166141271591,-0.2267456,0.463075,10.0,0.05,4999.322080317902,0.08294678,4080,1.0,-0.062096845,0.05,204,20.0,4.656613e-10,0.017595291,1.0,,[-0.078  1.433 -3.191 -2.367 -0.956],0.00621839,20,20.0,500.0,1.0,1.0,0.05,
1421021,,-0.027882354,0.049208395,2379.1918153762817,-0.101867676,0.463075,10.0,0.05,4999.387509970248,0.055908203,4100,1.0,-0.027882354,0.05,205,20.0,1.5258003e-05,0.012981415,1.0,,[-0.078  1.433 -3.191 -2.367 -0.956],0.0025489116,20,20.0,500.0,1.0,1.0,0.05,1.5258789e-05
1431021,,-0.039648376,0.06369482,2394.3837661743164,-0.14477539,0.463075,10.0,0.05,4999.3052162985,0.09686279,4120,1.0,-0.039648376,0.05,206,20.0,9.313226e-10,0.012728691,1.0,,[-0.078  1.433 -3.191 -2.367 -0.956],0.0042705582,20,20.0,500.0,1.0,1.0,0.05,
1441021,,-0.051525436,0.06999012,2409.6103079319,-0.18798828,0.463075,10.0,0.05,4999.385999450464,0.09423828,4140,1.0,-0.051525436,0.05,207,20.0,-4.2721163e-05,0.017848969,1.0,,[-0.078  1.433 -3.191 -2.367 -0.956],0.0051564393,20,20.0,500.0,1.0,1.0,0.05,-4.272461e-05
1451021,,-0.021319397,0.03568396,2424.611748933792,-0.07788086,0.463075,10.0,0.05,4999.305422555399,0.05657959,4160,1.0,-0.021319397,0.05,208,20.0,9.155599e-06,0.012850761,1.0,,[-0.078  1.433 -3.191 -2.367 -0.956],0.0013403632,20,20.0,500.0,1.0,1.0,0.05,9.155274e-06
1461021,,-0.048363216,0.066720426,2439.6103394031525,-0.17645264,0.463075,10.0,0.05,4999.333226960772,0.09490967,4180,1.0,-0.048363216,0.05,209,20.0,-3.9671548e-05,0.012969971,1.0,,[-0.078  1.433 -3.191 -2.367 -0.956],0.004685911,20,20.0,500.0,1.0,1.0,0.05,-3.967285e-05
1471021,,-0.057174888,0.07206525,2454.814423561096,-0.2088623,0.463075,10.0,0.05,4999.2990997781535,0.061828613,4200,1.0,-0.057174888,0.05,210,20.0,2.4412759e-05,0.015089989,1.0,,[-0.078  1.433 -3.191 -2.367 -0.956],0.0054667364,20,20.0,500.0,1.0,1.0,0.05,2.4414063e-05
1480522,0.0027861886,-257.60803,216.47496,2469.1248931884766,-943.5924,0.46215156,10.0,0.047171045,4749.305203651491,49.75061,4220,1.0042363,-258.4134,0.055700134,211,19.91563,1.3522129,9.995001,1.1140027,0.055723783,[-0.078  1.433 -3.191 -2.367 -0.956],49203.508,20,19.941,475.05,0.9434209,1.0244715,0.051223584,1.8310548e-05
1490024,0.0023710427,-255.19693,214.3008,2483.821629524231,-934.1155,0.46231562,10.0,0.046199594,4749.80152781871,49.24774,4240,1.0031567,-255.81807,0.05473748,212,19.937065,1.0245686,9.994982,1.0947496,0.04742086,[-0.078  1.44  -3.19  -2.372 -0.957],47582.215,20,19.956167,475.1,0.92399186,1.0118066,0.050590336,
1499525,0.0045008906,-256.8705,216.48357,2498.5382781028748,-943.6299,0.46045443,10.0,0.041652896,4749.395371644639,49.73462,4260,1.0105444,-258.4236,0.06090125,213,19.791311,2.9120693,9.9953785,1.218025,0.09001781,[-0.078  1.438 -3.189 -2.367 -0.957],49936.355,20,19.857178,475.05,0.8330579,1.0614374,0.053071868,7.93457e-05
1509525,,-0.03122858,0.05001619,2513.862328529358,-0.11395264,0.46045443,10.0,0.05,4999.306715389136,0.066467285,4280,1.0,-0.03122858,0.05,214,20.0,-2.1362444e-05,0.014699936,1.0,,[-0.079  1.433 -3.19  -2.367 -0.958],0.0026332838,20,20.0,500.0,1.0,1.0,0.05,-2.1362304e-05
1519026,0.0049538165,-257.139,216.47894,2528.518381357193,-943.60974,0.45955536,10.0,0.042156547,4749.366059283218,49.743164,4300,1.0078088,-258.41812,0.06406132,215,19.845034,2.2861881,9.995262,1.2812264,0.09907632,[-0.079  1.433 -3.19  -2.367 -0.958],49069.67,20,19.820377,475.05,0.84313095,1.0407337,0.052036684,6.713867e-05
1529026,,-0.034857225,0.058114134,2544.127921819687,-0.1272583,0.45955536,10.0,0.05,4999.333578038189,0.07873535,4320,1.0,-0.034857225,0.05,216,20.0,-6.102957e-06,0.01253891,1.0,,[-0.082  1.428 -3.191 -2.363 -0.959],0.003555003,20,20.0,500.0,1.0,1.0,0.05,-6.1035157e-06
1539026,,-0.034637015,0.05223119,2559.2342460155487,-0.12634277,0.45955536,10.0,0.05,4999.316612691715,0.07098389,4340,1.0,-0.034637015,0.05,217,20.0,-3.6621e-05,0.011677742,1.0,,[-0.082  1.428 -3.191 -2.363 -0.959],0.0028716812,20,20.0,500.0,1.0,1.0,0.05,-3.6621095e-05
1549026,,-0.07134324,0.07605712,2574.2491323947906,-0.26062012,0.45955536,10.0,0.05,4999.31484305753,0.06964111,4360,1.0,-0.07134324,0.05,218,20.0,3.0517578e-05,0.013094902,1.0,,[-0.082  1.428 -3.191 -2.363 -0.959],0.0060891425,20,20.0,500.0,1.0,1.0,0.05,3.0517578e-05
1559026,,-0.057056285,0.081478685,2589.3487062454224,-0.2084961,0.45955536,10.0,0.05,4999.234946459175,0.09667969,4380,1.0,-0.057056285,0.05,219,20.0,4.2725354e-05,0.015368462,1.0,,[-0.082  1.428 -3.191 -2.363 -0.959],0.006988185,20,20.0,500.0,1.0,1.0,0.05,4.272461e-05
1568486,0.003160153,-255.29367,214.26668,2603.6144165992737,-933.9607,0.45772985,10.0,0.045052283,4728.342125612616,49.408447,4400,1.0036675,-255.7756,0.05876044,220,19.926918,0.9505873,9.993015,1.1752088,0.06320306,[-0.082  1.428 -3.191 -2.363 -0.959],48179.65,20,19.923088,473.0,0.9010456,1.017243,0.050862156,8.239746e-05
1577987,0.001466244,-258.23523,216.47447,2618.029536008835,-943.5902,0.45822597,10.0,0.048286892,4749.363134720076,49.764343,4420,1.0008507,-258.41278,0.053652328,221,19.983002,0.28747845,9.995247,1.0730466,0.02932488,[-0.082  1.426 -3.19  -2.362 -0.961],49466.41,20,19.983051,475.05,0.9657378,1.0068544,0.05034272,6.408691e-05
1587987,,-0.08129793,0.076115645,2633.44890832901,-0.29693604,0.45822597,10.0,0.05,4999.3258891196,0.061584473,4440,1.0,-0.08129793,0.05,222,20.0,2.136291e-05,0.017974854,1.0,,[-0.082  1.428 -3.196 -2.364 -0.961],0.006098517,20,20.0,500.0,1.0,1.0,0.05,2.1362304e-05
1597987,,-0.03220867,0.060170837,2648.4561960697174,-0.11755371,0.45822597,10.0,0.05,4999.308274160371,0.07922363,4460,1.0,-0.03220867,0.05,223,20.0,-1.5258323e-05,0.011839867,1.0,,[-0.082  1.428 -3.196 -2.364 -0.961],0.0038110837,20,20.0,500.0,1.0,1.0,0.05,-1.5258789e-05
1607977,,-0.1129973,0.13828133,2663.2586674690247,-0.4128418,0.45822597,10.0,0.05,4993.361965840794,0.111450195,4480,1.0,-0.1129973,0.05,224,20.0,6.4084306e-05,9.993479,1.0,,[-0.082  1.428 -3.196 -2.364 -0.961],0.020128133,20,20.0,499.5,1.0,1.0,0.05,6.408691e-05
1617478,0.006472879,-256.50528,216.47493,2677.7452414035797,-943.5924,0.45770937,10.0,0.040681653,4749.348841557073,49.76288,4500,1.0104073,-258.4135,0.0655584,225,19.793997,3.2493572,9.995184,1.3111678,0.12945756,[-0.082  1.428 -3.196 -2.364 -0.961],49255.348,20,19.706526,475.05,0.813633,1.0608331,0.053041648,-9.1552734e-05
1627303,0.013418477,-4.2991414,4.109365,2692.9820861816406,-17.59729,0.45831344,10.0,0.019826744,4910.835761575709,1.1655884,4520,1.0460542,-4.819241,0.07994123,226,19.119467,0.62979877,9.993254,1.5988245,0.26836956,[-0.083  1.42  -3.194 -2.361 -0.961],3.6316676,20,18.65599,491.25,0.39653486,0.9998638,0.04999319,-2.4414063e-05
1636766,0.0032088228,-257.767,216.43747,2707.874345779419,-943.4245,0.45879477,10.0,0.04614152,4729.84638104615,49.913757,4540,1.0043103,-258.36746,0.058283478,227,19.914165,1.1566515,9.993038,1.1656696,0.064176455,[-0.084  1.401 -3.232 -2.337 -0.961],49708.54,20,19.922121,473.15,0.9228304,1.026465,0.051323257,6.1035157e-06
1646267,0.002540934,-257.96915,216.4812,2722.871306657791,-943.6196,0.45807403,10.0,0.04519261,4749.364486430777,49.73944,4560,1.0030508,-258.42087,0.055741955,228,19.939169,0.845644,9.995253,1.1148391,0.050818678,[-0.086  1.405 -3.234 -2.338 -0.96 ],49460.35,20,19.950222,475.05,0.90385216,1.0173639,0.050868195,1.8310548e-05
