Weights,TimestepsSoFar,MeanD2w0t,EpLenMean,InitialReturnStd,StdIW,MaxIW,TimeElapsed,MeanIW,Iteration,MinIW,ReturnMeanIW,ReturnStepMaxmin,MeanEntropy,EntropyCoefficient,MaxD2w0t,StdD2w0t,J_sample_variance,EpRewMean,EpThisIter,Bound,EpisodesSoFar,InitialBound,InitialReturnMin,InitialReturnMean,ReturnStepMax,EmpiricalD2,InitialReturnMax,MinD2w0t
[ 0.016  0.283 -2.046 -1.554 -1.486],2783653,1.0,500.0,0.07280434,,1.0,3927.1946682929993,1.0,332,1.0,-0.03475922,0.014431953,-0.06742024,,1.0,,0.0055797757,4999.570682272239,20,-272.09665,6640,-272.09665,-0.1875,2.746582e-05,10.0,1.0,0.07684326,1.0
[ 0.016  0.283 -2.046 -1.554 -1.486],2793653,1.0,500.0,0.08814152,,1.0,3945.743423938751,1.0,333,1.0,-0.050997436,0.011034012,-0.06742024,,1.0,,0.00817844,4999.499791428799,20,-272.11288,6660,-272.11288,-0.13696289,6.1035156e-05,10.0,1.0,0.107788086,1.0
[ 0.016  0.283 -2.046 -1.554 -1.486],2803653,1.0,500.0,0.050098624,,1.0,3964.4632048606873,1.0,334,1.0,-0.021658003,0.009305954,-0.06742024,,1.0,,0.0026419587,4999.614186029145,20,-272.08356,6680,-272.08356,-0.1673584,2.4414063e-05,10.0,1.0,0.055114746,1.0
[ 0.016  0.283 -2.046 -1.554 -1.486],2813154,1.0010892,475.05,216.48468,0.1984711,1.6894623,3983.8359208106995,0.98856366,335,0.43080315,-46.546436,9.996086,-0.07615714,,1.1153529,0.23140882,43457.617,4749.559151127725,20,-320.0583,6700,-321.6622,-943.63477,4.8828126e-05,10.0,1.1024249,49.75818,
[ 0.016  0.279 -2.047 -1.542 -1.495],2823154,1.0,500.0,0.06415001,,1.0,4004.5423760414124,1.0,336,1.0,-0.022368262,0.016629219,-0.07615714,,1.0,,0.004329843,4999.529082560867,20,-272.08426,6720,-272.08426,-0.21484375,-9.155274e-06,10.0,1.0,0.06817627,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],2833154,1.0,500.0,0.09098189,,1.0,4023.206799507141,1.0,337,1.0,-0.054568976,0.016429901,-0.07615714,,1.0,,0.00871606,4999.494690324259,20,-272.11646,6740,-272.11646,-0.19146729,-6.408691e-05,10.0,1.0,0.10095215,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],2843154,1.0,500.0,0.09828666,,1.0,4043.789257287979,1.0,338,1.0,-0.065658055,0.01540947,-0.07615714,,1.0,,0.010169371,4999.487767177775,20,-272.12753,6760,-272.12753,-0.23364258,4.8828126e-05,10.0,1.0,0.13134766,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],2853154,1.0,500.0,0.077563696,,1.0,4062.804623365402,1.0,339,1.0,-0.05057608,0.015040398,-0.07615714,,1.0,,0.0063324454,4999.544495497627,20,-272.11246,6780,-272.11246,-0.18493652,3.3569337e-05,10.0,1.0,0.09692383,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],2863154,1.0,500.0,0.03512485,,1.0,4083.545182466507,1.0,340,1.0,-0.0059516653,0.009516716,-0.07615714,,1.0,,0.0012977549,4999.596982545644,20,-272.06784,6800,-272.06784,-0.07678223,-9.155274e-06,10.0,1.0,0.043945312,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],2873154,1.0,500.0,0.07372653,,1.0,4103.027096986771,1.0,341,1.0,-0.044959765,0.016316414,-0.07615714,,1.0,,0.0057235984,4999.48171540851,20,-272.10684,6820,-272.10684,-0.15966797,3.0517579e-06,10.0,1.0,0.08282471,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],2883154,1.0,500.0,0.050648864,,1.0,4123.5352420806885,1.0,342,1.0,-0.022130622,0.009170532,-0.07615714,,1.0,,0.0027016154,4999.600963268723,20,-272.084,6840,-272.084,-0.11541748,3.0517579e-06,10.0,1.0,0.068237305,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],2893154,1.0,500.0,0.06893447,,1.0,4144.2730717659,1.0,343,1.0,-0.040187716,0.010795593,-0.07615714,,1.0,,0.005003217,4999.473096951874,20,-272.10208,6860,-272.10208,-0.11975098,1.8310548e-05,10.0,1.0,0.084106445,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],2903154,1.0,500.0,0.105206095,,1.0,4164.8040862083435,1.0,344,1.0,-0.063887015,0.017965317,-0.07615714,,1.0,,0.011652986,4999.519553901718,20,-272.12576,6880,-272.12576,-0.25952148,-4.8828126e-05,10.0,1.0,0.11907959,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],2913154,1.0,500.0,0.053674463,,1.0,4184.11147403717,1.0,345,1.0,-0.019071437,0.011638641,-0.07615714,,1.0,,0.0030312196,4999.564452518765,20,-272.08096,6900,-272.08096,-0.11212158,3.0517578e-05,10.0,1.0,0.072753906,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],2923154,1.0,500.0,0.06123243,,1.0,4204.92947268486,1.0,346,1.0,-0.036902707,0.012246132,-0.07615714,,1.0,,0.003946414,4999.5556555628,20,-272.0988,6920,-272.0988,-0.10626221,-1.5258789e-05,10.0,1.0,0.07525635,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],2933154,1.0,500.0,0.07826008,,1.0,4225.534900188446,1.0,347,1.0,-0.053489197,0.015062332,-0.07615714,,1.0,,0.006449045,4999.559988362985,20,-272.1154,6940,-272.1154,-0.12988281,5.1879884e-05,10.0,1.0,0.10638428,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],2943154,1.0,500.0,0.09409708,,1.0,4246.490321397781,1.0,348,1.0,-0.047174137,0.017838478,-0.07615714,,1.0,,0.00932145,4999.528569619303,20,-272.10907,6960,-272.10907,-0.20507812,1.8310548e-05,10.0,1.0,0.11016846,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],2953154,1.0,500.0,0.074368015,,1.0,4266.911656141281,1.0,349,1.0,-0.044890966,0.016557693,-0.07615714,,1.0,,0.0058210343,4999.508938981327,20,-272.10678,6980,-272.10678,-0.12890625,4.8828126e-05,10.0,1.0,0.09387207,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],2963154,1.0,500.0,0.09247354,,1.0,4286.650064945221,1.0,350,1.0,-0.066436954,0.014906883,-0.07615714,,1.0,,0.009006307,4999.485182109505,20,-272.12833,7000,-272.12833,-0.16662598,-9.155274e-06,10.0,1.0,0.10681152,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],2973154,1.0,500.0,0.096603855,,1.0,4303.402606248856,1.0,351,1.0,-0.04932121,0.01467514,-0.07615714,,1.0,,0.0098212045,4999.512825542844,20,-272.1112,7020,-272.1112,-0.3050537,-2.4414063e-05,10.0,1.0,0.105163574,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],2983154,1.0,500.0,0.089010924,,1.0,4323.937124490738,1.0,352,1.0,-0.049677044,0.011983871,-0.07615714,,1.0,,0.008340873,4999.455469916522,20,-272.11157,7040,-272.11157,-0.1977539,-7.6293945e-05,10.0,1.0,0.11291504,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],2993154,1.0,500.0,0.06827999,,1.0,4343.6057024002075,1.0,353,1.0,-0.029720495,0.01124382,-0.07615714,,1.0,,0.0049045156,4999.525471106578,20,-272.0916,7060,-272.0916,-0.13983154,-6.1035157e-06,10.0,1.0,0.07989502,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3003154,1.0,500.0,0.08044477,,1.0,4361.306269645691,1.0,354,1.0,-0.05263374,0.011590958,-0.07615714,,1.0,,0.006814033,4999.546565619983,20,-272.11453,7080,-272.11453,-0.1720581,-6.1035157e-06,10.0,1.0,0.10583496,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3013154,1.0,500.0,0.0690234,,1.0,4375.076605558395,1.0,355,1.0,-0.043929603,0.01119709,-0.07615714,,1.0,,0.00501235,4999.5776583201805,20,-272.1058,7100,-272.1058,-0.19458008,3.967285e-05,10.0,1.0,0.08203125,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3023154,1.0,500.0,0.08232515,,1.0,4395.853669881821,1.0,356,1.0,-0.051755417,0.01822853,-0.07615714,,1.0,,0.007133517,4999.545962329053,20,-272.11365,7120,-272.11365,-0.14916992,,10.0,1.0,0.1126709,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3033154,1.0,500.0,0.0706135,,1.0,4415.96157002449,1.0,357,1.0,-0.036235556,0.013698578,-0.07615714,,1.0,,0.005248129,4999.568056787231,20,-272.0981,7140,-272.0981,-0.22149658,7.93457e-05,10.0,1.0,0.07287598,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3043154,1.0,500.0,0.045131568,,1.0,4436.653251886368,1.0,358,1.0,-0.01329946,0.007300377,-0.07615714,,1.0,,0.0021420813,4999.5797578292295,20,-272.0752,7160,-272.0752,-0.112976074,5.1879884e-05,10.0,1.0,0.051452637,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3053154,1.0,500.0,0.070431925,,1.0,4452.473518610001,1.0,359,1.0,-0.024085876,0.013789177,-0.07615714,,1.0,,0.0052216323,4999.607578432277,20,-272.08597,7180,-272.08597,-0.23083496,4.8828126e-05,10.0,1.0,0.06542969,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3063154,1.0,500.0,0.04775332,,1.0,4471.043334722519,1.0,360,1.0,-0.016789233,0.01047039,-0.07615714,,1.0,,0.0024003184,4999.557749987184,20,-272.07867,7200,-272.07867,-0.17022705,6.1035156e-05,10.0,1.0,0.057678223,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3073154,1.0,500.0,0.057597443,,1.0,4488.614517688751,1.0,361,1.0,-0.042777255,0.012012482,-0.07615714,,1.0,,0.0034905053,4999.554202389483,20,-272.10468,7220,-272.10468,-0.12506104,-7.93457e-05,10.0,1.0,0.09490967,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3083154,1.0,500.0,0.06452248,,1.0,4509.397161245346,1.0,362,1.0,-0.051136684,0.011031151,-0.07615714,,1.0,,0.0043808618,4999.576973217604,20,-272.11304,7240,-272.11304,-0.1217041,3.0517579e-06,10.0,1.0,0.089416504,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3093154,1.0,500.0,0.05500004,,1.0,4529.114917755127,1.0,363,1.0,-0.02175177,0.008926392,-0.07615714,,1.0,,0.0031801874,4999.605996157379,20,-272.08365,7260,-272.08365,-0.09490967,7.019043e-05,10.0,1.0,0.06048584,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3103154,1.0,500.0,0.09660154,,1.0,4546.82329082489,1.0,364,1.0,-0.06151526,0.01591587,-0.07615714,,1.0,,0.009823967,4999.4975072522775,20,-272.1234,7280,-272.1234,-0.222229,,10.0,1.0,0.118652344,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3113154,1.0,500.0,0.07085318,,1.0,4567.5593383312225,1.0,365,1.0,-0.037456412,0.014595032,-0.07615714,,1.0,,0.005285502,4999.609999358582,20,-272.09933,7300,-272.09933,-0.17541504,-8.850098e-05,10.0,1.0,0.0713501,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3123154,1.0,500.0,0.08946735,,1.0,4587.528518438339,1.0,366,1.0,-0.04772214,0.01586628,-0.07615714,,1.0,,0.008424858,4999.516881343474,20,-272.10962,7320,-272.10962,-0.18554688,2.1362304e-05,10.0,1.0,0.09674072,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3133154,1.0,500.0,0.07449112,,1.0,4606.342262268066,1.0,367,1.0,-0.04222926,0.016208649,-0.07615714,,1.0,,0.005838783,4999.553976597774,20,-272.10413,7340,-272.10413,-0.16558838,3.0517579e-06,10.0,1.0,0.095336914,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3143154,1.0,500.0,0.05666624,,1.0,4621.601781606674,1.0,368,1.0,-0.031212403,0.012597084,-0.07615714,,1.0,,0.0033819985,4999.534448169308,20,-272.0931,7360,-272.0931,-0.13360596,3.0517578e-05,10.0,1.0,0.0859375,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3153154,1.0,500.0,0.07742022,,1.0,4641.442450284958,1.0,369,1.0,-0.043669958,0.014238358,-0.07615714,,1.0,,0.006307254,4999.550819852195,20,-272.10556,7380,-272.10556,-0.17163086,7.6293945e-05,10.0,1.0,0.08947754,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3163154,1.0,500.0,0.0619983,,1.0,4661.839656591415,1.0,370,1.0,-0.028312657,0.01706314,-0.07615714,,1.0,,0.0040461817,4999.564182905847,20,-272.0902,7400,-272.0902,-0.18518066,-1.8310548e-05,10.0,1.0,0.07067871,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3173154,1.0,500.0,0.098291695,,1.0,4682.08801484108,1.0,371,1.0,-0.061148006,0.018231392,-0.07615714,,1.0,,0.010173312,4999.544273411431,20,-272.12305,7420,-272.12305,-0.22052002,-4.8828126e-05,10.0,1.0,0.11590576,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3183154,1.0,500.0,0.06801111,,1.0,4702.618404865265,1.0,372,1.0,-0.03690387,0.01702118,-0.07615714,,1.0,,0.0048659635,4999.571724443592,20,-272.0988,7440,-272.0988,-0.16790771,3.0517579e-06,10.0,1.0,0.0748291,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3193154,1.0,500.0,0.080984734,,1.0,4723.173059225082,1.0,373,1.0,-0.04469906,0.012493134,-0.07615714,,1.0,,0.006900918,4999.572831479587,20,-272.1066,7460,-272.1066,-0.20703125,6.408691e-05,10.0,1.0,0.09802246,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3203154,1.0,500.0,0.09360375,,1.0,4742.974692821503,1.0,374,1.0,-0.065056704,0.015315056,-0.07615714,,1.0,,0.0092233075,4999.490458171937,20,-272.12695,7480,-272.12695,-0.17230225,-4.272461e-05,10.0,1.0,0.12438965,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3213154,1.0,500.0,0.08048417,,1.0,4763.650922298431,1.0,375,1.0,-0.05717022,0.01423645,-0.07615714,,1.0,,0.0068181297,4999.503973111084,20,-272.11905,7500,-272.11905,-0.20031738,6.1035157e-06,10.0,1.0,0.11627197,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3223154,1.0,500.0,0.08033517,,1.0,4783.068384170532,1.0,376,1.0,-0.056996454,0.012950897,-0.07615714,,1.0,,0.0067938017,4999.451089518345,20,-272.1189,7520,-272.1189,-0.18963623,3.6621095e-05,10.0,1.0,0.10144043,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3233154,1.0,500.0,0.06481615,,1.0,4803.5613968372345,1.0,377,1.0,-0.029800748,0.014287949,-0.07615714,,1.0,,0.0044229715,4999.539914681268,20,-272.0917,7540,-272.0917,-0.16790771,-1.2207031e-05,10.0,1.0,0.08483887,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3243154,1.0,500.0,0.07035973,,1.0,4823.208392858505,1.0,378,1.0,-0.048818544,0.01102066,-0.07615714,,1.0,,0.005210118,4999.533500149888,20,-272.11072,7560,-272.11072,-0.12902832,-2.746582e-05,10.0,1.0,0.10284424,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3253154,1.0,500.0,0.083718136,,1.0,4843.353098630905,1.0,379,1.0,-0.03324192,0.01538372,-0.07615714,,1.0,,0.007377465,4999.506294345577,20,-272.09512,7580,-272.09512,-0.19934082,6.1035157e-06,10.0,1.0,0.08178711,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3263154,1.0,500.0,0.10213451,,1.0,4863.156443357468,1.0,380,1.0,-0.04812594,0.0146894455,-0.07615714,,1.0,,0.010980132,4999.593579856331,20,-272.11002,7600,-272.11002,-0.26916504,-3.0517578e-05,10.0,1.0,0.10266113,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3273154,1.0,500.0,0.08005749,,1.0,4883.338221788406,1.0,381,1.0,-0.0751163,0.016300201,-0.07615714,,1.0,,0.0067468504,4999.564196536562,20,-272.137,7620,-272.137,-0.2177124,-1.8310548e-05,10.0,1.0,0.13116455,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3283154,1.0,500.0,0.06542538,,1.0,4903.309896469116,1.0,382,1.0,-0.031144261,0.015812874,-0.07615714,,1.0,,0.0045058588,4999.555969748316,20,-272.09305,7640,-272.09305,-0.15258789,-3.6621095e-05,10.0,1.0,0.06036377,1.0
[ 0.016  0.279 -2.047 -1.542 -1.495],3292655,0.95438635,475.05,216.48608,0.06042242,1.1912584,4922.299909114838,1.0033184,383,0.83169353,-49.22506,9.996063,-0.076985806,,1.0111165,0.21873604,48605.58,4749.552321250916,20,-321.41895,7660,-321.65494,-943.6409,-1.8310548e-05,10.0,1.0084356,49.748413,
[ 0.016  0.276 -2.048 -1.535 -1.496],3302655,1.0,500.0,0.07204182,,1.0,4943.324928998947,1.0,384,1.0,-0.04012125,0.013518333,-0.076985806,,1.0,,0.0054634633,4999.527457703335,20,-272.10202,7680,-272.10202,-0.21368408,4.272461e-05,10.0,1.0,0.09680176,1.0
[ 0.016  0.276 -2.048 -1.535 -1.496],3312655,1.0,500.0,0.08300822,,1.0,4963.619441747665,1.0,385,1.0,-0.033938427,0.0119485855,-0.076985806,,1.0,,0.007249399,4999.562350823662,20,-272.09583,7700,-272.09583,-0.25585938,-7.324219e-05,10.0,1.0,0.07751465,1.0
[ 0.016  0.276 -2.048 -1.535 -1.496],3322157,0.97635657,475.1,214.31018,0.17317297,1.5695127,4982.613441467285,0.9592724,386,0.5446422,-46.622585,9.996117,-0.07651328,,1.0640912,0.22408508,43591.906,4750.066833704271,20,-319.41205,7720,-321.16174,-934.15643,-7.324219e-05,10.0,1.0525215,49.24597,
[ 0.016  0.279 -2.061 -1.55  -1.495],3332157,1.0,500.0,0.076462306,,1.0,5003.348582029343,1.0,387,1.0,-0.040347733,0.012120247,-0.07651328,,1.0,,0.00615088,4999.585698197927,20,-272.10223,7740,-272.10223,-0.18109131,2.4414063e-05,10.0,1.0,0.08416748,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3342157,1.0,500.0,0.07308634,,1.0,5023.734277486801,1.0,388,1.0,-0.04132346,0.0117406845,-0.07651328,,1.0,,0.0056259837,4999.563820276047,20,-272.1032,7760,-272.1032,-0.17181396,-6.1035157e-06,10.0,1.0,0.09680176,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3352157,1.0,500.0,0.060798254,,1.0,5043.6205701828,1.0,389,1.0,-0.030389179,0.008721352,-0.07651328,,1.0,,0.003889159,4999.543080050199,20,-272.0923,7780,-272.0923,-0.13812256,3.6621095e-05,10.0,1.0,0.08618164,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3362157,1.0,500.0,0.078142576,,1.0,5063.898074150085,1.0,390,1.0,-0.055036724,0.01752472,-0.07651328,,1.0,,0.0064267544,4999.545541374603,20,-272.1169,7800,-272.1169,-0.18066406,-5.7983398e-05,10.0,1.0,0.10083008,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3372157,1.0,500.0,0.09197415,,1.0,5084.039933919907,1.0,391,1.0,-0.06493199,0.013299942,-0.07651328,,1.0,,0.008903903,4999.531266698693,20,-272.12683,7820,-272.12683,-0.21130371,-2.4414063e-05,10.0,1.0,0.12359619,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3382157,1.0,500.0,0.0627222,,1.0,5103.740817308426,1.0,392,1.0,-0.043497063,0.014518738,-0.07651328,,1.0,,0.0041399007,4999.544730750833,20,-272.10538,7840,-272.10538,-0.11315918,-5.7983398e-05,10.0,1.0,0.084106445,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3392157,1.0,500.0,0.07516553,,1.0,5123.564616203308,1.0,393,1.0,-0.031548996,0.0130290985,-0.07651328,,1.0,,0.005943274,4999.5775051656,20,-272.09344,7860,-272.09344,-0.19451904,1.8310548e-05,10.0,1.0,0.0791626,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3402157,1.0,500.0,0.07802788,,1.0,5143.044964313507,1.0,394,1.0,-0.04994706,0.016180038,-0.07651328,,1.0,,0.00640831,4999.528233778074,20,-272.11185,7880,-272.11185,-0.13439941,6.713867e-05,10.0,1.0,0.111572266,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3412157,1.0,500.0,0.049915843,,1.0,5162.413403272629,1.0,395,1.0,-0.023418447,0.014551163,-0.07651328,,1.0,,0.00262096,4999.591937910338,20,-272.0853,7900,-272.0853,-0.122924805,3.0517578e-05,10.0,1.0,0.056640625,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3422157,1.0,500.0,0.08278722,,1.0,5181.746269464493,1.0,396,1.0,-0.040781144,0.017150879,-0.07651328,,1.0,,0.0072171157,4999.565767819392,20,-272.10266,7920,-272.10266,-0.24298096,-3.0517579e-06,10.0,1.0,0.08673096,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3432157,1.0,500.0,0.06574415,,1.0,5201.2089421749115,1.0,397,1.0,-0.035585042,0.01272583,-0.07651328,,1.0,,0.004547262,4999.579672859923,20,-272.09747,7940,-272.09747,-0.1585083,-3.967285e-05,10.0,1.0,0.078430176,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3442157,1.0,500.0,0.06689796,,1.0,5220.667019605637,1.0,398,1.0,-0.03755264,0.011795998,-0.07651328,,1.0,,0.0047117057,4999.547260896871,20,-272.09946,7960,-272.09946,-0.16729736,2.4414063e-05,10.0,1.0,0.077819824,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3452157,1.0,500.0,0.067706294,,1.0,5240.146879673004,1.0,399,1.0,-0.036184717,0.018341064,-0.07651328,,1.0,,0.0048265764,4999.589917217478,20,-272.09808,7980,-272.09808,-0.17669678,6.713867e-05,10.0,1.0,0.08557129,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3462157,1.0,500.0,0.07530631,,1.0,5259.960633993149,1.0,400,1.0,-0.06292531,0.013418198,-0.07651328,,1.0,,0.0059672464,4999.580332221863,20,-272.12482,8000,-272.12482,-0.16522217,7.93457e-05,10.0,1.0,0.10064697,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3472157,1.0,500.0,0.06816471,,1.0,5279.586796998978,1.0,401,1.0,-0.05769224,0.013525963,-0.07651328,,1.0,,0.004890377,4999.52664800608,20,-272.11957,8020,-272.11957,-0.1538086,-3.0517579e-06,10.0,1.0,0.09613037,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3482157,1.0,500.0,0.06710572,,1.0,5299.041444540024,1.0,402,1.0,-0.029387666,0.013237953,-0.07651328,,1.0,,0.004737997,4999.578434106185,20,-272.09128,8040,-272.09128,-0.21826172,-3.3569337e-05,10.0,1.0,0.06347656,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3492157,1.0,500.0,0.06995586,,1.0,5318.976202011108,1.0,403,1.0,-0.04575331,0.015343666,-0.07651328,,1.0,,0.00514765,4999.572841932519,20,-272.10764,8060,-272.10764,-0.16052246,-4.272461e-05,10.0,1.0,0.07800293,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3502157,1.0,500.0,0.06644535,,1.0,5338.677274227142,1.0,404,1.0,-0.04106931,0.013224602,-0.07651328,,1.0,,0.0046470286,4999.517091703046,20,-272.10297,8080,-272.10297,-0.14135742,4.272461e-05,10.0,1.0,0.10418701,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3512157,1.0,500.0,0.06584344,,1.0,5357.976859807968,1.0,405,1.0,-0.03365239,0.012406349,-0.07651328,,1.0,,0.004562809,4999.516967333717,20,-272.09555,8100,-272.09555,-0.14941406,2.4414063e-05,10.0,1.0,0.091552734,1.0
[ 0.016  0.279 -2.061 -1.55  -1.495],3521660,1.0563701,475.15,212.15227,0.32818896,3.1881685,5376.811435699463,1.0053672,406,0.50285083,-37.559086,9.995895,-0.0894067,,1.242443,0.2498601,28309.02,4750.5142872961915,20,-312.6653,8120,-320.677,-924.7502,6.1035157e-06,10.0,1.2170074,48.76935,
[ 0.017  0.281 -2.097 -1.561 -1.508],3531660,1.0,500.0,0.07169752,,1.0,5396.863142490387,1.0,407,1.0,-0.043360446,0.011963844,-0.0894067,,1.0,,0.005415734,4999.573866850369,20,-272.10526,8140,-272.10526,-0.17120361,4.272461e-05,10.0,1.0,0.08843994,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3541660,1.0,500.0,0.08129085,,1.0,5416.6073451042175,1.0,408,1.0,-0.060031455,0.012401581,-0.0894067,,1.0,,0.0069603403,4999.536076304088,20,-272.12192,8160,-272.12192,-0.18988037,,10.0,1.0,0.093688965,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3551660,1.0,500.0,0.09163192,,1.0,5436.2001321315765,1.0,409,1.0,-0.059239246,0.013431549,-0.0894067,,1.0,,0.008836163,4999.546597192391,20,-272.12112,8180,-272.12112,-0.18353271,3.6621095e-05,10.0,1.0,0.103149414,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3561660,1.0,500.0,0.06337671,,1.0,5455.979134321213,1.0,410,1.0,-0.028843576,0.011873245,-0.0894067,,1.0,,0.0042303973,4999.576630170222,20,-272.09073,8200,-272.09073,-0.16644287,6.713867e-05,10.0,1.0,0.072387695,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3571660,1.0,500.0,0.08103011,,1.0,5475.493145227432,1.0,411,1.0,-0.032668177,0.012770653,-0.0894067,,1.0,,0.006914444,4999.549479844173,20,-272.09454,8220,-272.09454,-0.27227783,,10.0,1.0,0.07659912,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3581660,1.0,500.0,0.06185203,,1.0,5494.711847305298,1.0,412,1.0,-0.033301707,0.013940811,-0.0894067,,1.0,,0.004029367,4999.582126028583,20,-272.09518,8240,-272.09518,-0.14556885,1.2207031e-05,10.0,1.0,0.057373047,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3591660,1.0,500.0,0.055856645,,1.0,5513.9302451610565,1.0,413,1.0,-0.023891661,0.008838654,-0.0894067,,1.0,,0.0032841633,4999.604043994581,20,-272.0858,8260,-272.0858,-0.12695312,-3.0517579e-06,10.0,1.0,0.06982422,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3601660,1.0,500.0,0.053715285,,1.0,5533.198690414429,1.0,414,1.0,-0.019791158,0.010457039,-0.0894067,,1.0,,0.0030375053,4999.588894793504,20,-272.0817,8280,-272.0817,-0.115722656,-4.272461e-05,10.0,1.0,0.0657959,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3611660,1.0,500.0,0.073088646,,1.0,5552.8996415138245,1.0,415,1.0,-0.037481777,0.013254166,-0.0894067,,1.0,,0.0056247134,4999.544849606014,20,-272.09937,8300,-272.09937,-0.15692139,-1.2207031e-05,10.0,1.0,0.08520508,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3621660,1.0,500.0,0.059293266,,1.0,5572.416246175766,1.0,416,1.0,-0.038650874,0.013573647,-0.0894067,,1.0,,0.0037007132,4999.58460181097,20,-272.10056,8320,-272.10056,-0.10443115,5.493164e-05,10.0,1.0,0.08428955,1.0
[ 0.017  0.281 -2.097 -1.561 -1.508],3631660,1.0,500.0,0.07363643,,1.0,5591.8805539608,1.0,417,1.0,-0.052791562,0.015037537,-0.0894067,,1.0,,0.005711465,4999.589530606201,20,-272.1147,8340,-272.1147,-0.14520264,-3.0517578e-05,10.0,1.0,0.08868408,1.0
