InitialReturnMin,Iteration,ESSRenyi,MaxIW,TimestepsSoFar,InitialReturnMax,Bound,MeanEntropy,EpisodesSoFar,EpLenMean,MaxIWNorm,ReturnStepMaxmin,ReturnMeanIW,TimeElapsed,InitialReturnStd,ESSClassic,MinIW,EpRewMean,EpThisIter,StdIW,Weights,ReturnStepMax,StdIWNorm,InitialReturnMean,MeanIW,MinIWNorm,MeanIWNorm,J_sample_variance,InitialBound,EmpiricalD2
-795.1576,299,99.39046,1.1911712,12303641,8.109558,-96.75754,-0.02896548,29900,495.22,0.011911712,9.998152,0.92715406,17608.878596782684,79.91635,99.3954,0.8225651,4951.633462757004,100,0.077945255,[-0.063  1.028 -2.574 -1.765 -1.446],10.0,0.00077945256,-5.126953e-05,0.999386,0.0082256505,0.009993859,5056.209,-97.38657,1.0061328
-983.35944,300,99.900085,1.1111383,12353142,10.033569,-120.35895,-0.029876381,30000,495.01,0.011111383,9.99815,0.1377142,17673.17850446701,98.83137,99.85821,0.920333,4949.534177965759,100,0.037948787,[-0.063  1.028 -2.583 -1.766 -1.448],10.0,0.00037948787,8.117676e-05,1.0070153,0.00920333,0.0100701535,9735.072,-120.43636,1.0010002
-0.17559814,301,100.0,1.0,12403142,0.07354736,-0.021509955,-0.029876381,30100,500.0,0.01,0.017492294,-3.662426e-06,17737.398512125015,0.052136704,100.0,1.0,4999.575824343594,100,,[-0.063  1.028 -2.583 -1.766 -1.449],10.0,9.313226e-10,-3.6621093e-06,1.0,0.01,0.009999999,0.0027456929,-0.021509955,1.0
-0.14483643,302,100.0,1.0,12453142,0.08001709,-0.0176759,-0.029876381,30200,500.0,0.01,0.016462326,6.286625e-05,17801.702308177948,0.05698366,100.0,1.0,4999.563276254655,100,,[-0.063  1.028 -2.583 -1.766 -1.449],10.0,9.313226e-10,6.286621e-05,1.0,0.01,0.009999999,0.003279937,-0.0176759,1.0
-0.21942139,303,100.0,1.0,12503142,0.084106445,-0.026901599,-0.029876381,30300,500.0,0.01,0.016852379,-2.8075767e-05,17866.315947294235,0.068554044,100.0,1.0,4999.526022716855,100,,[-0.063  1.028 -2.583 -1.766 -1.449],10.0,9.313226e-10,-2.8076172e-05,1.0,0.01,0.009999999,0.0047471286,-0.026901599,1.0
-983.38135,304,100.0,1.0013189,12552643,10.0147705,-120.43874,-0.029875709,30400,495.01,0.010013189,9.998241,0.00038585067,17929.80860233307,98.83356,100.0,0.9996264,4949.55454910366,100,0.0003002926,[-0.063  1.028 -2.583 -1.766 -1.449],10.0,3.0029155e-06,-5.3100586e-05,1.0000385,0.009996263,0.010000385,9866.639,-120.439186,1.0
-0.7579346,305,100.0,1.0,12602633,0.08898926,-0.09280262,-0.029875709,30500,499.9,0.01,9.9982395,2.502324e-05,17994.19403553009,0.09327591,100.0,1.0,4998.445910027982,100,,[-0.063  1.028 -2.583 -1.766 -1.449],10.0,9.313226e-10,2.5024414e-05,1.0,0.01,0.009999999,0.008788278,-0.09280262,1.0
-0.23736572,306,100.0,1.0,12652633,0.08831787,-0.029086504,-0.029875709,30600,500.0,0.01,0.018640518,-1.5259488e-05,18058.37819647789,0.069196284,100.0,1.0,4999.547083163357,100,,[-0.063  1.028 -2.583 -1.766 -1.449],10.0,9.313226e-10,-1.5258789e-05,1.0,0.01,0.009999999,0.004836491,-0.029086504,1.0
-983.37244,307,99.979034,1.0564103,12702134,10.020874,-120.40902,-0.029388428,30700,495.01,0.010564103,9.998209,0.041638285,18121.7041990757,98.83266,99.96176,0.9644992,4949.547099579655,100,0.01963081,[-0.063  1.028 -2.583 -1.766 -1.449],10.0,0.00019630806,-4.8828126e-05,1.0037235,0.009644992,0.010037235,9857.839,-120.43809,1.0002097
-983.38306,308,99.96058,1.0648671,12751635,10.005859,-120.4158,-0.029083584,30800,495.01,0.010648672,9.998251,0.047279924,18185.590011119843,98.833725,99.966225,0.9668932,4949.554905097202,100,0.018470198,[-0.063  1.028 -2.583 -1.766 -1.448],10.0,0.00018470205,-6.530762e-05,1.0049031,0.009668931,0.010049031,9870.121,-120.4394,1.0003943
-969.85834,309,99.58988,1.1541846,12800725,13.549194,-118.228,-0.029951964,30900,490.9,0.011541845,9.997486,0.7992315,18248.79828763008,103.961205,99.57329,0.8431327,4908.273188075567,100,0.06564812,[-0.062  1.028 -2.583 -1.766 -1.448],10.0,0.0006564812,-2.1972657e-05,1.0028099,0.008431327,0.010028098,10194.219,-118.78293,1.0041181
-0.22796631,310,100.0,1.0,12850725,0.087768555,-0.027995741,-0.029951964,31000,500.0,0.01,0.017753601,-7.5683696e-05,18313.8201482296,0.07078844,100.0,1.0,4999.5384736464885,100,,[-0.063  1.027 -2.588 -1.768 -1.449],10.0,9.313226e-10,-7.5683594e-05,1.0,0.01,0.009999999,0.00506162,-0.027995741,1.0
-0.19909668,311,100.0,1.0,12900725,0.09954834,-0.024351917,-0.029951964,31100,500.0,0.01,0.015062332,3.234748e-05,18378.39857149124,0.068266176,100.0,1.0,4999.540858764691,100,,[-0.063  1.027 -2.588 -1.768 -1.449],10.0,9.313226e-10,3.234863e-05,1.0,0.01,0.009999999,0.0047073443,-0.024351917,1.0
-0.20410156,312,100.0,1.0,12950725,0.078430176,-0.025081461,-0.029951964,31200,500.0,0.01,0.018561363,-8.422724e-05,18442.812723636627,0.06500353,100.0,1.0,4999.570248957797,100,,[-0.063  1.027 -2.588 -1.768 -1.449],10.0,9.313226e-10,-8.4228515e-05,1.0,0.01,0.009999999,0.00426814,-0.025081461,1.0
-983.3939,313,99.953735,1.090959,13000226,9.996704,-120.40482,-0.030192273,31300,495.01,0.010909589,9.998325,0.063720256,18506.305872440338,98.834816,99.94193,0.9500351,4949.576091058453,100,0.024232078,[-0.063  1.027 -2.588 -1.768 -1.449],10.0,0.00024232075,-2.9296874e-05,1.0053295,0.009500351,0.010053295,9846.49,-120.440704,1.0004629
-1.7189941,314,100.0,1.0,13050204,0.09387207,-0.21060374,-0.030192273,31400,499.78,0.01,9.998337,-7.080287e-05,18570.910447359085,0.18090174,100.0,1.0,4997.270743224952,100,,[-0.063  1.027 -2.588 -1.767 -1.449],10.0,9.313226e-10,-7.080078e-05,1.0,0.01,0.009999999,0.033056,-0.21060374,1.0
-811.4219,315,99.913445,1.0683109,13099724,8.2854,-99.08463,-0.029993892,31500,495.2,0.010683108,9.998159,0.33688346,18634.16585445404,81.550995,99.9059,0.89448607,4951.436892835312,100,0.03061218,[-0.063  1.027 -2.588 -1.767 -1.449],10.0,0.0003061218,4.6386718e-05,0.9975631,0.008944861,0.009975632,6151.909,-99.37843,1.0008663
-1.9932251,316,100.0,1.0,13149699,0.101867676,-0.24425167,-0.029993892,31600,499.75,0.01,9.99823,-0.00013244594,18699.854133605957,0.21243353,100.0,1.0,4996.9422339457215,100,,[-0.063  1.028 -2.595 -1.768 -1.449],10.0,9.313226e-10,-0.0001324463,1.0,0.01,0.009999999,0.045583844,-0.24425167,1.0
-0.6053467,317,100.0,1.0,13199692,0.07885742,-0.07417798,-0.029993892,31700,499.93,0.01,9.998291,-3.8451282e-05,18763.972873449326,0.08088144,100.0,1.0,4998.762238269636,100,,[-0.063  1.028 -2.595 -1.768 -1.449],10.0,9.313226e-10,-3.8452148e-05,1.0,0.01,0.009999999,0.0066078864,-0.07417798,1.0
-0.22253418,318,100.0,1.0,13249692,0.081604004,-0.02714917,-0.029993892,31800,500.0,0.01,0.0153570175,0.00010559044,18828.52982735634,0.059253305,100.0,1.0,4999.543847164589,100,,[-0.063  1.028 -2.595 -1.768 -1.449],10.0,9.313226e-10,0.00010559082,1.0,0.01,0.009999999,0.0035464182,-0.02714917,1.0
-0.23657227,319,100.0,1.0,13299692,0.07342529,-0.028952705,-0.029993892,31900,500.0,0.01,0.017946243,2.1362386e-05,18892.420934677124,0.054868747,100.0,1.0,4999.571337781132,100,,[-0.063  1.028 -2.595 -1.768 -1.449],10.0,9.313226e-10,2.1362304e-05,1.0,0.01,0.009999999,0.0030409892,-0.028952705,1.0
-3.8874512,320,100.0,1.0,13349647,0.13354492,-0.47613436,-0.029993892,32000,499.55,0.01,9.9981575,-2.0750682e-05,18956.95328259468,0.39682254,100.0,1.0,4994.93021191995,100,,[-0.063  1.028 -2.595 -1.768 -1.449],10.0,9.313226e-10,-2.0751953e-05,1.0,0.01,0.009999999,0.15905873,-0.47613436,1.0
-0.17779541,321,100.0,1.0,13399647,0.087646484,-0.021828502,-0.029993892,32100,500.0,0.01,0.015948296,-5.3100637e-05,19021.06105184555,0.059396967,100.0,1.0,4999.552990057639,100,,[-0.063  1.028 -2.595 -1.768 -1.449],10.0,9.313226e-10,-5.3100586e-05,1.0,0.01,0.009999999,0.003563636,-0.021828502,1.0
-0.34362793,322,100.0,1.0,13449647,0.07312012,-0.04211556,-0.029993892,32200,500.0,0.01,0.016942978,-2.9906514e-05,19085.976090431213,0.06265735,100.0,1.0,4999.558777133501,100,,[-0.063  1.028 -2.595 -1.768 -1.449],10.0,9.313226e-10,-2.9907227e-05,1.0,0.01,0.009999999,0.0039656004,-0.04211556,1.0
-0.25836182,323,100.0,1.0,13499647,0.0881958,-0.031640287,-0.029993892,32300,500.0,0.01,0.018286705,2.4421606e-06,19150.033173561096,0.07852198,100.0,1.0,4999.54234269265,100,,[-0.063  1.028 -2.595 -1.768 -1.449],10.0,9.313226e-10,2.4414062e-06,1.0,0.01,0.009999999,0.006227982,-0.031640287,1.0
-0.16009521,324,100.0,1.0,13549647,0.07397461,-0.019697912,-0.029993892,32400,500.0,0.01,0.015955925,-9.033235e-05,19214.459740400314,0.055844963,100.0,1.0,4999.560579771,100,,[-0.063  1.028 -2.595 -1.768 -1.449],10.0,9.313226e-10,-9.033203e-05,1.0,0.01,0.009999999,0.0031501614,-0.019697912,1.0
-965.37286,325,99.4098,1.1701431,13598670,18.032959,-117.48651,-0.03132598,32500,490.23,0.011701431,9.997772,1.0974965,19277.889832258224,126.216675,99.35559,0.80447805,4901.646313701267,100,0.08093227,[-0.063  1.028 -2.595 -1.768 -1.449],10.0,0.0008093227,3.173828e-05,1.0049407,0.00804478,0.010049407,14442.814,-118.23352,1.0059371
-0.21704102,326,100.0,1.0,13648670,0.08062744,-0.026555743,-0.03132598,32600,500.0,0.01,0.01946354,2.624531e-05,19343.001716136932,0.061852437,100.0,1.0,4999.563885663046,100,,[-0.063  1.027 -2.609 -1.768 -1.45 ],10.0,9.313226e-10,2.6245118e-05,1.0,0.01,0.009999999,0.0038643677,-0.026555743,1.0
-0.1515503,327,100.0,1.0,13698670,0.06921387,-0.018523812,-0.03132598,32700,500.0,0.01,0.016032219,3.7231483e-05,19407.742534160614,0.052338764,100.0,1.0,4999.583125138099,100,,[-0.063  1.027 -2.609 -1.768 -1.45 ],10.0,9.313226e-10,3.7231446e-05,1.0,0.01,0.009999999,0.0027670164,-0.018523812,1.0
-0.25671387,328,100.0,1.0,13748670,0.08477783,-0.031448834,-0.03132598,32800,500.0,0.01,0.017989159,-7.93481e-06,19471.737459897995,0.06942813,100.0,1.0,4999.552614731452,100,,[-0.063  1.027 -2.609 -1.768 -1.45 ],10.0,9.313226e-10,-7.93457e-06,1.0,0.01,0.009999999,0.004868955,-0.031448834,1.0
-0.21478271,329,100.0,1.0,13798670,0.084228516,-0.026287094,-0.03132598,32900,500.0,0.01,0.018663406,1.8310151e-05,19535.74561572075,0.06591077,100.0,1.0,4999.575478988996,100,,[-0.063  1.027 -2.609 -1.768 -1.45 ],10.0,9.313226e-10,1.8310548e-05,1.0,0.01,0.009999999,0.0043881107,-0.026287094,1.0
-983.37787,330,99.98832,1.0415819,13848171,10.015686,-120.43067,-0.03150969,33000,495.01,0.010415819,9.998228,0.01507023,19599.10743045807,98.83321,99.98736,0.9721239,4949.549852228996,100,0.011261048,[-0.063  1.027 -2.609 -1.768 -1.45 ],10.0,0.00011261046,-6.7749024e-05,1.0013832,0.009721239,0.010013832,9864.362,-120.438774,1.0001168
-5.3150635,331,100.0,1.0,13898113,0.12573242,-0.65096027,-0.03150969,33100,499.42,0.01,9.998323,-6.109767e-07,19663.200962781906,0.53709215,100.0,1.0,4993.667072539878,100,,[-0.063  1.027 -2.609 -1.768 -1.45 ],10.0,9.313226e-10,-6.1035155e-07,1.0,0.01,0.009999999,0.29138184,-0.65096027,1.0
-973.4985,332,100.00912,1.0173917,13947615,9.913147,-119.21664,-0.031436905,33200,495.02,0.010173917,9.998322,0.006658882,19726.778280973434,97.84029,99.99769,0.98558944,4949.670838344006,100,0.0048184674,[-0.063  1.027 -2.609 -1.768 -1.45 ],10.0,4.8184647e-05,-5.6762696e-05,1.000708,0.009855894,0.010007079,9669.943,-119.22878,0.9999088
-0.16064453,333,100.0,1.0,13997615,0.071777344,-0.019646171,-0.031436905,33300,500.0,0.01,0.019637108,2.8686365e-05,19790.712623119354,0.05561697,100.0,1.0,4999.576219387635,100,,[-0.063  1.027 -2.609 -1.768 -1.45 ],10.0,9.313226e-10,2.8686523e-05,1.0,0.01,0.009999999,0.0031244922,-0.019646171,1.0
-983.39,334,99.9603,1.0796776,14047116,9.999634,-120.41114,-0.03096105,33400,495.01,0.010796776,9.998285,0.0529595,19854.635586738586,98.83443,99.95365,0.96487063,4949.56557186746,100,0.02163505,[-0.063  1.027 -2.609 -1.768 -1.45 ],10.0,0.0002163505,-2.4414063e-05,1.0048836,0.009648706,0.0100488365,9859.081,-120.440216,1.0003972
-0.19488525,335,100.0,1.0,14097116,0.07537842,-0.023779362,-0.03096105,33500,500.0,0.01,0.018791199,8.911162e-05,19919.25666975975,0.058228746,100.0,1.0,4999.56782147378,100,,[-0.063  1.027 -2.609 -1.768 -1.45 ],10.0,9.313226e-10,8.911133e-05,1.0,0.01,0.009999999,0.003424835,-0.023779362,1.0
-963.72125,336,99.91676,1.0658253,14146619,9.811584,-117.89742,-0.031291023,33600,495.03,0.010658253,9.998251,0.18299654,19982.708418130875,96.85765,99.92353,0.9141061,4949.75937317262,100,0.027595848,[-0.063  1.027 -2.609 -1.768 -1.45 ],10.0,0.00027595845,2.6855469e-05,0.9975324,0.0091410605,0.009975323,9082.684,-118.03125,1.000833
-2.4244385,337,100.0,1.0,14196588,0.09716797,-0.29690927,-0.031291023,33700,499.69,0.01,9.998402,2.2580381e-05,20047.931497097015,0.24925126,100.0,1.0,4996.385407874918,100,,[-0.064  1.028 -2.613 -1.77  -1.45 ],10.0,9.313226e-10,2.2583008e-05,1.0,0.01,0.009999999,0.06275373,-0.29690927,1.0
-983.38086,338,99.98746,1.0587696,14246089,10.013794,-120.431564,-0.031087102,33800,495.01,0.010587696,9.998293,0.015063345,20111.55366563797,98.8335,99.98427,0.9569686,4949.5671370207965,100,0.012566032,[-0.064  1.028 -2.613 -1.77  -1.45 ],10.0,0.00012566031,-5.065918e-05,1.0015378,0.009569686,0.01001538,9867.264,-120.439125,1.0001254
-1.0123291,339,100.0,1.0,14296077,0.08294678,-0.12399121,-0.031087102,33900,499.88,0.01,9.998394,-6.713439e-06,20176.018884897232,0.11223284,100.0,1.0,4998.28284099487,100,,[-0.063  1.028 -2.613 -1.77  -1.45 ],10.0,9.313226e-10,-6.713867e-06,1.0,0.01,0.009999999,0.012723446,-0.12399121,1.0
-973.53314,340,99.86913,1.0967886,14345064,19.861633,-119.13201,-0.031619992,34000,489.87,0.010967886,9.997406,0.17905533,20239.507375478745,138.36516,99.861694,0.8907075,4897.955794149444,100,0.03742318,[-0.063  1.028 -2.613 -1.77  -1.45 ],10.0,0.00037423175,-4.8828124e-06,1.0056247,0.008907075,0.010056248,19216.453,-119.23299,1.0013103
-0.22058105,341,100.0,1.0,14395063,0.08062744,-0.027043018,-0.031619992,34100,499.99,0.01,9.998228,-2.7465983e-05,20304.84062719345,0.062277585,100.0,1.0,4999.345347499502,100,,[-0.063  1.026 -2.614 -1.768 -1.451],10.0,9.313226e-10,-2.746582e-05,1.0,0.01,0.009999999,0.0039176745,-0.027043018,1.0
-0.25854492,342,100.0,1.0,14445063,0.09197998,-0.031717647,-0.031619992,34200,500.0,0.01,0.018933296,-5.2490155e-05,20369.159771203995,0.068524905,100.0,1.0,4999.5696402940675,100,,[-0.063  1.026 -2.614 -1.768 -1.451],10.0,9.313226e-10,-5.2490235e-05,1.0,0.01,0.009999999,0.0047430936,-0.031717647,1.0
-0.27435303,343,100.0,1.0,14495061,0.09246826,-0.033616506,-0.031619992,34300,499.98,0.01,9.998266,-1.5258556e-05,20433.193003177643,0.0705336,100.0,1.0,4999.253404932643,100,,[-0.063  1.026 -2.614 -1.768 -1.451],10.0,9.313226e-10,-1.5258789e-05,1.0,0.01,0.009999999,0.005025241,-0.033616506,1.0
-0.20635986,344,100.0,1.0,14545061,0.070373535,-0.025266493,-0.031619992,34400,500.0,0.01,0.016358376,7.325085e-06,20497.345064878464,0.05470228,100.0,1.0,4999.5654137391575,100,,[-0.063  1.026 -2.614 -1.768 -1.451],10.0,9.313226e-10,7.3242186e-06,1.0,0.01,0.009999999,0.003022565,-0.025266493,1.0
-0.9786377,345,100.0,1.0,14595048,0.08831787,-0.119811155,-0.031619992,34500,499.87,0.01,9.998287,4.6997215e-05,20561.17458152771,0.11177815,100.0,1.0,4998.159881177458,100,,[-0.063  1.026 -2.614 -1.768 -1.451],10.0,9.313226e-10,4.699707e-05,1.0,0.01,0.009999999,0.01262056,-0.119811155,1.0
-0.39172363,346,100.0,1.0,14645043,0.08331299,-0.047983475,-0.031619992,34600,499.95,0.01,9.998302,-7.3243864e-06,20625.408713817596,0.07517419,100.0,1.0,4998.961560590271,100,,[-0.063  1.026 -2.614 -1.768 -1.451],10.0,9.313226e-10,-7.3242186e-06,1.0,0.01,0.009999999,0.005708241,-0.047983475,1.0
-0.18182373,347,100.0,1.0,14695043,0.07458496,-0.022213226,-0.031619992,34700,500.0,0.01,0.01847744,5.5542798e-05,20690.25207901001,0.05821743,100.0,1.0,4999.566295643359,100,,[-0.063  1.026 -2.614 -1.768 -1.451],10.0,9.313226e-10,5.5541994e-05,1.0,0.01,0.009999999,0.0034235038,-0.022213226,1.0
-983.3682,348,99.99317,1.038115,14744544,10.030579,-120.42501,-0.03185937,34800,495.01,0.01038115,9.998201,0.016628236,20753.79789042473,98.83224,99.98439,0.9753907,4949.544452016346,100,0.012495041,[-0.063  1.026 -2.614 -1.768 -1.451],10.0,0.00012495037,-3.0517578e-05,1.0004045,0.009753906,0.010004044,9841.697,-120.43755,1.0000683
-0.19824219,349,100.0,1.0,14794544,0.07659912,-0.02431257,-0.03185937,34900,500.0,0.01,0.017933846,-3.2959273e-05,20818.045332193375,0.056858003,100.0,1.0,4999.564290191779,100,,[-0.063  1.025 -2.614 -1.767 -1.451],10.0,9.313226e-10,-3.2958986e-05,1.0,0.01,0.009999999,0.0032654875,-0.02431257,1.0
-0.16204834,350,100.0,1.0,14844544,0.0715332,-0.019849839,-0.03185937,35000,500.0,0.01,0.017992973,-3.051362e-06,20882.570605039597,0.05986371,100.0,1.0,4999.574134596634,100,,[-0.063  1.025 -2.614 -1.767 -1.451],10.0,9.313226e-10,-3.0517579e-06,1.0,0.01,0.009999999,0.0036198623,-0.019849839,1.0
-0.23675537,351,100.0,1.0,14894544,0.09082031,-0.02911246,-0.03185937,35100,500.0,0.01,0.015833855,-0.00011596654,20946.585364580154,0.0643158,100.0,1.0,4999.558622353449,100,,[-0.063  1.025 -2.614 -1.767 -1.451],10.0,9.313226e-10,-0.000115966795,1.0,0.01,0.009999999,0.0041783056,-0.02911246,1.0
-0.27252197,352,100.0,1.0,14944544,0.080078125,-0.033363566,-0.03185937,35200,500.0,0.01,0.017197609,1.3427343e-05,21010.60564994812,0.063365154,100.0,1.0,4999.568267266597,100,,[-0.063  1.025 -2.614 -1.767 -1.451],10.0,9.313226e-10,1.3427734e-05,1.0,0.01,0.009999999,0.0040557003,-0.033363566,1.0
-983.3822,353,99.95306,1.0745654,14994045,10.01416,-120.396324,-0.03184049,35300,495.01,0.010745654,9.998276,0.07117897,21074.207139015198,98.83365,99.95277,0.9499391,4949.563050179457,100,0.021837585,[-0.063  1.025 -2.614 -1.767 -1.451],10.0,0.00021837585,1.8310546e-06,1.0046859,0.009499391,0.010046858,9819.137,-120.43923,1.0004697
-0.2208252,354,100.0,1.0,15044045,0.07720947,-0.027042402,-0.03184049,35400,500.0,0.01,0.01798439,3.0518277e-06,21139.036898374557,0.056726057,100.0,1.0,4999.565483900532,100,,[-0.063  1.025 -2.614 -1.766 -1.451],10.0,9.313226e-10,3.0517579e-06,1.0,0.01,0.009999999,0.003250349,-0.027042402,1.0
-0.19958496,355,100.0,1.0,15094045,0.076660156,-0.024491673,-0.03184049,35500,500.0,0.01,0.018514633,-4.760723e-05,21203.268597126007,0.05530003,100.0,1.0,4999.561449241462,100,,[-0.063  1.025 -2.614 -1.766 -1.451],10.0,9.313226e-10,-4.760742e-05,1.0,0.01,0.009999999,0.0030889832,-0.024491673,1.0
-0.15100098,356,100.0,1.0,15144045,0.087646484,-0.018524894,-0.03184049,35600,500.0,0.01,0.016417503,-3.1127245e-05,21268.032520771027,0.05782307,100.0,1.0,4999.56830650475,100,,[-0.063  1.025 -2.614 -1.766 -1.451],10.0,9.313226e-10,-3.112793e-05,1.0,0.01,0.009999999,0.0033772802,-0.018524894,1.0
-0.18530273,357,100.0,1.0,15194045,0.07611084,-0.022702182,-0.03184049,35700,500.0,0.01,0.015706062,-7.324299e-06,21332.162625312805,0.059571534,100.0,1.0,4999.575336081491,100,,[-0.063  1.025 -2.614 -1.766 -1.451],10.0,9.313226e-10,-7.3242186e-06,1.0,0.01,0.009999999,0.0035846138,-0.022702182,1.0
-0.21661377,358,100.0,1.0,15244045,0.08270264,-0.026610227,-0.03184049,35800,500.0,0.01,0.017204285,-8.056604e-05,21396.792447805405,0.06979363,100.0,1.0,4999.555782707218,100,,[-0.063  1.025 -2.614 -1.766 -1.451],10.0,9.313226e-10,-8.056641e-05,1.0,0.01,0.009999999,0.004920354,-0.026610227,1.0
-973.4886,359,99.972694,1.0429382,15293520,9.924316,-119.18658,-0.032267727,35900,494.75,0.010429382,9.998014,0.05721903,21460.38927745819,97.83955,99.965034,0.9418213,4946.893284377898,100,0.018732356,[-0.063  1.025 -2.614 -1.766 -1.451],10.0,0.00018732353,-4.5776367e-05,1.001284,0.009418213,0.010012839,9582.73,-119.22756,1.0002731
-0.25463867,360,100.0,1.0,15343520,0.0869751,-0.031195898,-0.032267727,36000,500.0,0.01,0.015617371,-9.155134e-06,21524.97261953354,0.06679708,100.0,1.0,4999.56064328003,100,,[-0.063  1.023 -2.615 -1.765 -1.451],10.0,9.313226e-10,-9.155274e-06,1.0,0.01,0.009999999,0.0045069186,-0.031195898,1.0
-973.5006,361,100.0,1.0001954,15393022,9.911377,-119.22886,-0.032267723,36100,495.02,0.010001954,9.998314,0.0001283288,21588.656077623367,97.840515,100.0,0.9999263,4949.672086082579,100,3.6568992e-05,[-0.063  1.023 -2.615 -1.765 -1.451],10.0,3.6571103e-07,3.8452148e-05,1.0000076,0.009999263,0.010000076,9669.435,-119.22895,1.0
-983.3643,362,99.98499,1.033828,15442521,10.02301,-120.429146,-0.03238369,36200,494.99,0.01033828,9.997795,0.016928673,21652.115416288376,98.831856,99.980934,0.9331227,4949.244347907629,100,0.01383247,[-0.063  1.023 -2.615 -1.765 -1.451],10.0,0.00013832476,-5.0048828e-05,1.0019195,0.009331226,0.010019195,9870.924,-120.437096,1.0001501
-973.6554,363,99.14258,1.3701041,15491525,19.740967,-118.71923,-0.03404344,36300,490.04,0.01370104,9.997896,1.0432546,21714.890286445618,137.68193,99.09847,0.78195894,4899.776316004633,100,0.09651213,[-0.062  1.023 -2.615 -1.764 -1.451],10.0,0.00096512126,-5.6152345e-05,1.011878,0.007819589,0.01011878,17650.47,-119.248,1.0086484
-0.19134521,364,100.0,1.0,15541525,0.07977295,-0.02350937,-0.03404344,36400,500.0,0.01,0.016545296,-7.4462965e-05,21780.345082759857,0.060164772,100.0,1.0,4999.563232523564,100,,[-0.062  1.017 -2.627 -1.758 -1.453],10.0,9.313226e-10,-7.446289e-05,1.0,0.01,0.009999999,0.0036563636,-0.02350937,1.0
-973.49866,365,99.91749,1.0657117,15591027,9.91217,-119.16357,-0.034404047,36500,495.02,0.010657117,9.998304,0.11440644,21844.399945497513,97.840324,99.92086,0.9339595,4949.669995650144,100,0.028236566,[-0.062  1.017 -2.627 -1.758 -1.453],10.0,0.0002823656,5.065918e-05,1.0033896,0.009339594,0.010033894,9514.216,-119.2287,1.0008258
-0.14459229,366,100.0,1.0,15641027,0.08013916,-0.017708866,-0.034404047,36600,500.0,0.01,0.016111374,1.1641532e-10,21908.92134141922,0.054220304,100.0,1.0,4999.558840774992,100,,[-0.062  1.018 -2.63  -1.759 -1.453],10.0,9.313226e-10,,1.0,0.01,0.009999999,0.002969537,-0.017708866,1.0
-0.15484619,367,100.0,1.0,15691027,0.0826416,-0.019001938,-0.034404047,36700,500.0,0.01,0.017683983,-3.7230435e-05,21973.223239183426,0.05194914,100.0,1.0,4999.588564509622,100,,[-0.062  1.018 -2.63  -1.759 -1.453],10.0,9.313226e-10,-3.7231446e-05,1.0,0.01,0.009999999,0.0027259726,-0.019001938,1.0
-0.17675781,368,100.0,1.0,15741027,0.092041016,-0.021696541,-0.034404047,36800,500.0,0.01,0.018808365,-4.821812e-05,22037.865049123764,0.063268416,100.0,1.0,4999.558143539232,100,,[-0.062  1.018 -2.63  -1.759 -1.453],10.0,9.313226e-10,-4.8217775e-05,1.0,0.01,0.009999999,0.0040433253,-0.021696541,1.0
-0.27227783,369,100.0,1.0,15791027,0.08911133,-0.033321455,-0.034404047,36900,500.0,0.01,0.01731205,2.5635294e-05,22102.19464302063,0.072132885,100.0,1.0,4999.566863317093,100,,[-0.062  1.018 -2.63  -1.759 -1.453],10.0,9.313226e-10,2.5634765e-05,1.0,0.01,0.009999999,0.005255711,-0.033321455,1.0
-0.17138672,370,100.0,1.0,15841027,0.08239746,-0.021031396,-0.034404047,37000,500.0,0.01,0.01635933,-4.089356e-05,22166.278456687927,0.0588095,100.0,1.0,4999.584538837577,100,,[-0.062  1.018 -2.63  -1.759 -1.453],10.0,9.313226e-10,-4.0893556e-05,1.0,0.01,0.009999999,0.003493492,-0.021031396,1.0
-0.13269043,371,100.0,1.0,15891027,0.08258057,-0.01617673,-0.034404047,37100,500.0,0.01,0.017629623,7.446308e-05,22230.525745868683,0.0529916,100.0,1.0,4999.578866317909,100,,[-0.062  1.018 -2.63  -1.759 -1.453],10.0,9.313226e-10,7.446289e-05,1.0,0.01,0.009999999,0.0028364742,-0.01617673,1.0
-973.45483,372,99.96213,1.0423738,15940029,19.941284,-119.18911,-0.034423847,37200,490.02,0.010423738,9.997938,0.05685234,22293.379434347153,139.065,99.968994,0.96332043,4899.584837693592,100,0.017641198,[-0.062  1.018 -2.63  -1.759 -1.453],10.0,0.00017641202,4.760742e-05,1.0016067,0.009633204,0.010016067,19487.895,-119.22334,1.0003788
-0.18145752,373,100.0,1.0,15990029,0.08093262,-0.022311809,-0.034423847,37300,500.0,0.01,0.012722969,-8.789022e-05,22359.061324357986,0.057731938,100.0,1.0,4999.569851691626,100,,[-0.061  1.016 -2.629 -1.757 -1.453],10.0,9.313226e-10,-8.789063e-05,1.0,0.01,0.009999999,0.003366643,-0.022311809,1.0
-0.15081787,374,100.0,1.0,16040029,0.082336426,-0.018429227,-0.034423847,37400,500.0,0.01,0.018476486,4.2114174e-05,22423.04644536972,0.053834014,100.0,1.0,4999.580192467695,100,,[-0.061  1.016 -2.629 -1.757 -1.453],10.0,9.313226e-10,4.2114258e-05,1.0,0.01,0.009999999,0.0029273746,-0.018429227,1.0
