EmpiricalD2,EpisodesSoFar,ReturnStepMaxmin,MinIWNorm,EpRewMean,MeanIWNorm,EntropyCoefficient,MinIW,MeanIW,TimestepsSoFar,Weights,EpLenMean,MaxIW,InitialBound,Bound,StdIWNorm,ReturnMeanIW,InitialReturnMax,ESSClassic,MeanEntropy,Iteration,StdIW,TimeElapsed,InitialReturnStd,InitialReturnMean,MaxIWNorm,ESSRenyi,J_sample_variance,ReturnStepMax,InitialReturnMin,EpThisIter
1.0090196,21900,9.921425,0.008558499,2610.880068993327,0.010218047,,0.85584986,1.0218047,3837749,[-0.987  2.856 -2.963 -3.073 -1.252],262.12,1.3267249,-111.36203,-110.772354,0.0010251888,1.090837,80.52899,99.003395,0.16704847,219,0.102518894,6902.247307300568,98.54609,5.859375e-05,0.013267249,99.1061,9888.316,10.0,-909.26764,100
1.001788,22000,9.9248905,0.009081163,2673.993673206025,0.010029999,,0.90811634,1.0029999,3864590,[-0.987  2.856 -2.961 -3.068 -1.252],268.41,1.120015,-111.0289,-110.70398,0.00039017765,0.42410374,86.75836,99.84889,0.16741806,220,0.039017767,6954.635401248932,127.46812,-3.3569337e-05,0.01120015,99.82152,15843.251,10.0,-906.5469,100
1.002618,22100,9.921883,0.008532179,2570.4990589598897,0.010050794,,0.85321784,1.0050794,3890396,[-0.986  2.854 -2.966 -3.069 -1.252],258.06,1.1371933,-109.34852,-109.19255,0.0005186002,0.29898393,100.54254,99.73447,0.16540834,221,0.051860027,7002.989214897156,154.14986,-1.953125e-05,0.011371933,99.73889,23659.541,10.0,-892.8267,100
1.0016158,22200,9.922405,0.008866654,2642.48467729017,0.010069284,,0.8866654,1.0069282,3916924,[-0.985  2.855 -2.967 -3.068 -1.254],265.28,1.1222844,-109.86481,-109.714554,0.00044362474,0.2389437,93.54669,99.806274,0.16459706,222,0.044362474,7052.242028713226,160.40913,-2.1362304e-05,0.011222844,99.838684,26020.424,10.0,-897.0422,100
1.0227704,22300,9.9205,0.0067192283,2574.0049961298237,0.0101690255,,0.67192286,1.0169027,3942767,[-0.983  2.851 -2.962 -3.065 -1.254],258.43,1.6491059,-109.440475,-108.11972,0.0016958121,2.5596628,82.12982,97.29428,0.15942457,223,0.1695812,7101.064345359802,118.40831,-7.8125e-05,0.01649106,97.77365,12382.131,10.0,-893.5771,100
1.009157,22400,9.922014,0.007447247,2600.198994593612,0.010126522,,0.7447247,1.0126522,3968871,[-0.983  2.852 -2.963 -3.061 -1.26 ],261.04,1.2843183,-110.52087,-109.97266,0.0010001626,1.0530319,90.95917,99.033936,0.15967971,224,0.10001625,7150.280468940735,126.0243,-3.7841797e-05,0.012843183,99.09261,15677.608,10.0,-902.39874,100
1.0146114,22500,9.922791,0.007093471,2654.988020666777,0.010061897,,0.7093471,1.0061897,3995524,[-0.984  2.849 -2.974 -3.059 -1.259],266.53,1.3193612,-110.959,-110.061775,0.0012897742,1.7049056,85.06317,98.38346,0.15642935,225,0.12897742,7198.698933839798,133.96085,-8.544922e-06,0.013193612,98.559906,18147.695,10.0,-905.9763,100
1.026723,22600,9.9230385,0.0072601466,2636.0945808197343,0.010163515,,0.7260147,1.0163516,4021987,[-0.983  2.85  -2.975 -3.058 -1.263],264.63,1.8377192,-110.535515,-109.31125,0.0019387365,2.6914096,90.729065,96.48905,0.161816,226,0.19387366,7244.933480262756,134.50735,-4.333496e-05,0.018377192,97.39725,18948.043,10.0,-902.5184,100
1.0333785,22700,9.921175,0.006810449,2567.817151372077,0.009945647,,0.68104494,0.99456465,4047767,[-0.98   2.85  -2.975 -3.06  -1.257],257.8,1.513706,-107.59011,-104.893196,0.0016768402,4.477736,104.87201,97.235954,0.1604158,227,0.16768402,7291.134888648987,167.69086,-3.2958986e-05,0.01513706,96.769966,22371.725,10.0,-878.4693,100
1.0200976,22800,9.924135,0.0073274556,2669.1116116269677,0.009918733,,0.7327456,0.9918734,4074560,[-0.977  2.845 -2.98  -3.065 -1.259],267.93,1.4405305,-109.73403,-108.19054,0.0013225937,2.6406848,87.36664,98.25304,0.15496922,228,0.13225935,7338.475729465485,125.94226,-1.8310548e-05,0.0144053055,98.02983,13688.5,10.0,-895.9744,100
1.0152622,22900,9.92374,0.00705827,2633.0979043351604,0.010157237,,0.705827,1.0157237,4100992,[-0.978  2.848 -2.986 -3.065 -1.264],264.32,1.4453096,-109.52622,-108.76432,0.0013631184,1.5945104,99.08826,98.23085,0.15948112,229,0.13631186,7385.681732416153,161.8585,-2.8076172e-05,0.014453096,98.49672,26694.756,10.0,-894.2776,100
1.0113266,23000,9.919756,0.0076222285,2549.109054111744,0.0099542765,,0.7622229,0.9954277,4126586,[-0.977  2.849 -2.986 -3.065 -1.259],255.94,1.2960429,-110.28739,-109.59594,0.0010003883,1.3143103,82.69336,99.0001,0.15989672,230,0.10003883,7428.609979629517,132.16635,3.8452148e-05,0.012960429,98.88003,17569.611,10.0,-900.49304,100
1.0049123,23100,9.921846,0.008426129,2570.0967066175085,0.010047368,,0.84261286,1.0047369,4152388,[-0.977  2.853 -2.986 -3.062 -1.259],258.02,1.1700594,-97.75405,-97.0554,0.00064744573,0.9384959,90.60785,99.58649,0.15783615,231,0.06474458,7469.8269057273865,117.65494,4.2114258e-05,0.011700594,99.51118,12929.297,10.0,-798.1588,100
1.0075237,23200,9.922777,0.008133281,2649.605221570567,0.010180192,,0.81332815,1.0180192,4178987,[-0.978  2.854 -2.992 -3.065 -1.261],265.99,1.2303938,-111.95432,-111.47221,0.0008502635,0.90251094,74.86255,99.30726,0.15538266,232,0.08502635,7511.985661268234,97.714035,3.479004e-05,0.012303937,99.25325,9642.144,10.0,-914.1035,100
1.0054127,23300,9.918276,0.008603768,2503.7063160050316,0.010099887,,0.8603769,1.0099887,4204127,[-0.977  2.854 -2.993 -3.065 -1.264],251.4,1.240887,-108.55117,-108.22093,0.000768861,0.62362313,86.38873,99.42383,0.15521233,233,0.076886095,7551.197575330734,131.5628,9.155274e-06,0.01240887,99.46165,17435.627,10.0,-886.31665,100
1.1335442,23400,9.929081,0.0047441768,2803.0951419049366,0.0097548915,,0.4744177,0.9754892,4232258,[-0.975  2.853 -2.992 -3.064 -1.264],281.31,2.057964,-9.348279,-8.218433,0.0030778882,1.7345418,66.785034,90.94593,0.15721072,234,0.30778882,7593.574690103531,37.404808,4.3945314e-05,0.02057964,88.21888,1411.3153,10.0,-76.328735,100
1.0061688,23500,9.922564,0.0079602655,2620.192831050056,0.0099605415,,0.7960266,0.9960542,4258562,[-0.968  2.852 -2.987 -3.053 -1.262],263.04,1.2096572,-111.59398,-111.25098,0.00079104025,0.6865659,82.21649,99.37323,0.1546631,235,0.07910402,7632.285551548004,98.30512,-0.00010253906,0.012096572,99.386894,9745.421,10.0,-911.1601,100
1.0076998,23600,9.926512,0.0075381184,2758.797789198162,0.010214869,,0.75381184,1.0214869,4286252,[-0.968  2.853 -2.988 -3.052 -1.264],276.9,1.22885,-112.44193,-111.93645,0.00087017793,0.93754244,75.18829,99.27953,0.15186802,236,0.0870178,7673.034543037415,98.9657,1.2207031e-05,0.0122885,99.2359,10120.297,10.0,-918.0846,100
1.0129311,23700,9.919561,0.007115803,2516.8140089123644,0.010094049,,0.71158034,1.009405,4311522,[-0.97   2.859 -2.994 -3.06  -1.267],252.7,1.3670533,-108.95629,-108.273476,0.0013060184,1.3850971,103.74365,98.35352,0.14778303,237,0.13060184,7709.906553030014,159.1303,8.605957e-05,0.013670532,98.7234,25899.523,10.0,-889.62506,100
1.0030506,23800,9.919733,0.008454916,2552.3941952987857,0.009996575,,0.8454916,0.9996575,4337149,[-0.969  2.859 -2.994 -3.058 -1.271],256.27,1.1147002,-109.34735,-108.53173,0.00056788826,0.98227215,97.3288,99.678314,0.1470817,238,0.056788832,7747.4719841480255,148.82108,1.8310546e-06,0.011147002,99.69587,21416.494,10.0,-892.8173,100
1.0048778,23900,9.925711,0.008673576,2705.6864631826543,0.010061256,,0.8673576,1.0061256,4364307,[-0.97   2.864 -3.013 -3.062 -1.272],271.58,1.1792969,-111.9336,-111.668816,0.00064613513,0.53745,79.39337,99.58927,0.14701694,239,0.06461351,7787.361749410629,99.86824,6.1035157e-06,0.011792968,99.51459,10126.611,10.0,-913.9341,100
1.0054928,24000,9.925129,0.007691825,2707.899031905802,0.009988634,,0.7691825,0.9988634,4391488,[-0.969  2.865 -3.012 -3.062 -1.272],271.81,1.252899,-111.39516,-111.04221,0.00078567,0.65843725,83.82959,99.38511,0.14820603,240,0.078567,7827.028647899628,133.80391,-1.3427734e-05,0.01252899,99.45372,18131.729,10.0,-909.5375,100
1.0143603,24100,9.924547,0.008101925,2658.307560599086,0.010101824,,0.8101925,1.0101825,4418172,[-0.968  2.866 -3.012 -3.062 -1.271],266.84,1.2581823,-110.0385,-109.15046,0.0009960443,1.675339,94.89783,99.037155,0.14714277,241,0.09960443,7865.525022983551,156.45317,2.0141602e-05,0.012581822,98.5843,23514.629,10.0,-898.46075,100
1.0009363,24200,9.919256,0.009326006,2512.594487456685,0.009988181,,0.9326006,0.99881816,4443400,[-0.966  2.862 -3.014 -3.065 -1.272],252.28,1.090799,-107.58858,-107.417885,0.000290425,0.22103631,104.92859,99.91552,0.1458738,242,0.029042503,7902.297322750092,153.1997,-5.4931643e-06,0.01090799,99.90646,23365.941,10.0,-878.457,100
1.0154629,24300,9.922846,0.007912272,2596.2225522943727,0.010307397,,0.7912272,1.0307397,4469463,[-0.965  2.861 -3.018 -3.063 -1.273],260.63,1.344789,-106.47835,-105.40977,0.0011439876,1.8886447,123.899475,98.783165,0.14604102,243,0.11439876,7940.9719178676605,221.80826,-1.0986329e-05,0.01344789,98.47726,50075.46,10.0,-869.39197,100
1.0003921,24400,9.923157,0.009565314,2634.81404234652,0.0100178495,,0.9565314,1.0017849,4495913,[-0.963  2.853 -3.024 -3.063 -1.273],264.5,1.0546888,-109.87359,-109.79182,0.00018489333,0.10335982,96.25104,99.965965,0.14648859,244,0.018489333,7980.056891202927,160.61803,5.3710937e-05,0.010546888,99.96081,25974.871,10.0,-897.1145,100
1.0036509,24500,9.924412,0.008310802,2684.4893332183715,0.010015995,,0.83108026,1.0015996,4522860,[-0.962  2.851 -3.03  -3.062 -1.272],269.47,1.1802305,-110.29254,-109.91591,0.0006447019,0.5777112,92.82953,99.58742,0.14500256,245,0.06447019,8019.477203369141,156.24419,-6.8969726e-05,0.011802305,99.63624,23932.01,10.0,-900.53424,100
1.0016228,24600,9.924528,0.009061734,2704.827756373179,0.0099928705,,0.90617347,0.9992871,4550011,[-0.96   2.847 -3.03  -3.06  -1.274],271.51,1.1109805,-112.43866,-112.31739,0.0003955816,0.21247217,68.84833,99.84357,0.14524665,246,0.03955816,8059.291742324829,97.586174,3.6621093e-06,0.011109805,99.83798,9699.663,10.0,-918.05786,100
1.0011153,24700,9.923149,0.009007374,2635.6093819490343,0.009945626,,0.9007374,0.9945626,4576469,[-0.961  2.851 -3.037 -3.063 -1.274],264.58,1.0684395,-111.65641,-111.57941,0.00030102124,0.13925117,81.582275,99.90846,0.14470139,247,0.030102126,8097.908050060272,97.97915,1.2207031e-05,0.010684394,99.888596,9696.955,10.0,-911.67084,100
1771.3828,24800,9.922449,4.0391337e-06,2639.2033121425293,0.87576324,,0.00040391338,87.57634,4602964,[-0.961  2.851 -3.037 -3.063 -1.274],264.95,8720.144,-108.98002,3434.773,8.676061,8021.499,98.42267,1.0086156,0.20129143,248,867.6062,8135.624975681305,185.14207,-5.9814454e-05,87.20143,0.05645307,6471351000.0,10.0,-889.81757,100
1.0022881,24900,9.926184,0.00866948,2795.217452646894,0.010002774,,0.866948,1.0002774,4631020,[-0.932  2.882 -3.055 -3.027 -1.218],280.56,1.1342258,-113.017006,-112.83737,0.0004898348,0.30876827,69.7439,99.76078,0.20206363,249,0.04898348,8177.42568397522,97.83925,-8.4228515e-05,0.011342258,99.77171,9665.576,10.0,-922.7793,100
1.0129565,25000,9.929333,0.007472552,2833.7219693944935,0.009953215,,0.7472552,0.9953215,4659458,[-0.931  2.881 -3.055 -3.028 -1.217],284.38,1.3558544,-109.94058,-108.975204,0.0011536326,1.6753454,85.69086,98.67441,0.19776635,250,0.11536326,8218.846107959747,145.01048,3.540039e-05,0.013558543,98.720924,20585.012,10.0,-897.6614,100
1.0037273,25100,9.929224,0.00816325,2832.7113719335966,0.009978459,,0.81632507,0.9978459,4687886,[-0.93   2.88  -3.059 -3.029 -1.221],284.28,1.2634952,-113.05379,-112.87758,0.0007060332,0.38672256,70.28003,99.50184,0.1987688,251,0.07060332,8260.363815546036,98.22535,2.6855469e-05,0.012634952,99.628654,9798.4,10.0,-923.08044,100
1.0057884,25200,9.923231,0.008428782,2680.5478488024023,0.01000819,,0.8428782,1.000819,4714795,[-0.93   2.879 -3.06  -3.031 -1.22 ],269.09,1.3218751,-109.47304,-109.07748,0.00083575316,0.71195054,95.6651,99.30746,0.19994105,252,0.08357532,8298.79942536354,184.42519,1.3427734e-05,0.01321875,99.424484,34175.707,10.0,-893.8437,100
4.476175,25300,9.927036,0.00042585278,2797.6296745460395,0.013553751,,0.04258528,1.355375,4742874,[-0.928  2.879 -3.06  -3.028 -1.219],280.79,26.691189,-9.40887,0.19768906,0.02929666,20.104126,61.979797,17.629986,0.24670416,253,2.9296658,8339.886784791946,32.001186,5.5541994e-05,0.2669119,22.340504,31270.799,10.0,-76.82355,100
1.0197088,25400,9.927746,0.006366332,2869.1683680029073,0.010051038,,0.6366332,1.0051038,4771670,[-0.933  2.896 -3.053 -3.027 -1.172],287.96,1.3988785,-111.855896,-110.741646,0.0015444752,2.2111316,69.355896,97.693214,0.24451514,254,0.15444753,8382.041381120682,98.8784,-1.7089844e-05,0.0139887845,98.067215,9971.613,10.0,-913.29944,100
1.0087519,25500,9.928646,0.008236044,2877.0702132529573,0.01012818,,0.8236044,1.012818,4800544,[-0.93   2.896 -3.054 -3.026 -1.174],288.74,1.4019794,-111.96986,-111.074265,0.0010712533,1.3845516,79.09595,98.89366,0.24658446,255,0.10712534,8423.646986484528,145.41304,6.286621e-05,0.014019794,99.13241,21110.332,10.0,-914.2305,100
1.0017855,25600,9.930101,0.00914257,2821.1799651264214,0.010000446,,0.91425705,1.0000446,4828855,[-0.931  2.899 -3.062 -3.024 -1.172],283.11,1.0950818,-110.797455,-110.54997,0.00039854646,0.34636688,88.68695,99.84144,0.2449043,256,0.039854642,8465.286392211914,163.45189,9.765625e-06,0.010950818,99.82177,26787.81,10.0,-904.6575,100
1.0159488,25700,9.924025,0.007423955,2703.570039458723,0.010087358,,0.7423955,1.0087358,4855994,[-0.931  2.899 -3.066 -3.024 -1.174],271.39,1.3439038,-111.31635,-110.177795,0.001265043,2.022688,84.369934,98.45162,0.2406084,257,0.1265043,8504.94833946228,122.006996,-3.112793e-05,0.013439038,98.43016,14102.131,10.0,-908.8939,100
1.0138748,25800,9.922962,0.0075581884,2636.6849854051475,0.010055619,,0.75581884,1.005562,4882463,[-0.93   2.898 -3.07  -3.027 -1.178],264.69,1.3568636,-107.1326,-105.65712,0.0011193358,2.2160807,118.588684,98.77608,0.23621449,258,0.11193357,8544.189316749573,215.50148,-6.225586e-05,0.013568636,98.63151,45525.793,10.0,-874.73346,100
1.012238,25900,9.929268,0.007072918,2871.778807965876,0.010149117,,0.70729184,1.0149115,4911283,[-0.929  2.899 -3.077 -3.029 -1.183],288.2,1.3341796,-111.92167,-111.06259,0.0011233506,1.5419066,79.49884,98.78971,0.23250107,259,0.11233506,8586.116057395935,150.7964,6.591797e-05,0.013341796,98.79099,22395.68,10.0,-913.83716,100
1.0151973,26000,9.923683,0.007341105,2702.226607564556,0.010104082,,0.73411053,1.0104083,4938409,[-0.93   2.901 -3.083 -3.027 -1.186],271.26,1.3414657,-110.77395,-109.71408,0.0011973646,1.8984559,87.057434,98.615166,0.22793873,260,0.11973646,8626.49775671959,150.16385,2.9907227e-05,0.013414657,98.50302,21573.77,10.0,-904.4657,100
1.0094632,26100,9.927219,0.0075482866,2812.4018748048657,0.010018211,,0.7548287,1.001821,4966636,[-0.929  2.899 -3.087 -3.028 -1.191],282.27,1.210317,-101.46336,-100.92495,0.0010341732,1.0174192,69.413635,98.94561,0.22765851,261,0.10341732,8668.130551576614,89.483376,4.8217775e-05,0.01210317,99.06255,6427.42,10.0,-828.44525,100
1.017546,26200,9.927715,0.007114684,2809.8802352922094,0.0099625895,,0.71146846,0.9962589,4994837,[-0.928  2.897 -3.087 -3.031 -1.191],282.01,1.3415047,-110.143364,-108.817535,0.0012598694,2.2878685,84.01611,98.42596,0.22363336,262,0.12598695,8708.494016647339,151.24146,-4.272461e-05,0.013415047,98.27565,19925.562,10.0,-899.3164,100
1.0115645,26300,9.929235,0.006993533,2898.079114590608,0.009865727,,0.69935334,0.98657274,5023921,[-0.926  2.894 -3.092 -3.034 -1.195],290.84,1.2841227,-112.44713,-111.75716,0.0010064465,1.3382621,65.241516,98.97003,0.2208678,263,0.10064465,8750.824764490128,97.64104,-2.5024414e-05,0.0128412265,98.85677,8663.468,10.0,-918.1267,100
1.0007967,26400,9.930096,0.009270133,2867.213806636851,0.010016152,,0.9270134,1.0016152,5052694,[-0.925  2.894 -3.094 -3.036 -1.198],287.73,1.0946199,-112.28215,-112.18055,0.00029005247,0.14637566,76.582214,99.91621,0.22142638,264,0.029005248,8792.067311763763,134.40468,6.408691e-05,0.010946198,99.920395,18244.938,10.0,-916.7804,100
1.6975908,26500,9.929407,0.0019848335,2893.620359027614,0.01138258,,0.19848335,1.1382581,5081733,[-0.926  2.897 -3.096 -3.037 -1.198],290.39,5.8887463,-10.13552,-6.555059,0.009031184,6.650615,57.471497,61.36785,0.21125655,265,0.9031184,8833.510210990906,31.382124,-4.5776367e-05,0.058887463,58.90701,1572.4542,10.0,-82.7558,100
1.0723249,26600,9.923449,0.0052087284,2702.095216733593,0.010659047,,0.52087283,1.065905,5108858,[-0.914  2.905 -3.092 -3.03  -1.208],271.25,2.0599003,-107.94302,-103.92229,0.0030925805,7.8559976,110.43768,92.23568,0.21264634,266,0.30925804,8874.176447153091,214.13422,-8.178711e-05,0.020599002,93.25532,43170.004,10.0,-881.3504,100
1.0047851,26700,9.929377,0.008211518,2863.5212436517095,0.0101408735,,0.8211518,1.0140873,5137595,[-0.913  2.897 -3.093 -3.036 -1.206],287.37,1.1864724,-112.196915,-111.91577,0.000666516,0.5491879,77.27313,99.569885,0.21146198,267,0.06665161,8916.145421266556,135.26183,-7.385254e-05,0.011864724,99.52377,18519.252,10.0,-916.0834,100
1.0053257,26800,9.926275,0.008369491,2800.9104743838975,0.010007261,,0.83694917,1.0007262,5165708,[-0.912  2.896 -3.093 -3.037 -1.207],281.13,1.2018839,-99.50378,-99.19411,0.0006755214,0.5742438,65.98468,99.54641,0.21114331,268,0.06755215,8957.24345254898,86.547585,-3.967285e-05,0.012018839,99.47025,6985.86,10.0,-812.4446,100
1.0029689,26900,9.929684,0.008874509,2875.3256115364466,0.010039692,,0.8874509,1.0039692,5194563,[-0.911  2.893 -3.095 -3.039 -1.208],288.55,1.1803777,-112.69941,-112.49875,0.000567789,0.36782718,73.1582,99.681175,0.21070467,269,0.0567789,8998.954474449158,134.67903,3.0517579e-06,0.011803777,99.70399,18359.777,10.0,-920.18677,100
1.0370836,27000,9.926825,0.0055463878,2787.038790212316,0.010396045,,0.5546388,1.0396044,5222536,[-0.911  2.894 -3.095 -3.042 -1.208],279.73,1.8432455,-98.94995,-96.513504,0.0023401028,4.2544565,89.804016,95.17753,0.21683364,270,0.23401028,9040.253367900848,165.7876,6.713867e-06,0.018432455,96.42424,25144.98,10.0,-807.923,100
1.0199448,27100,9.928663,0.0073286532,2866.211451833284,0.010102162,,0.73286533,1.0102162,5251301,[-0.909  2.89  -3.105 -3.045 -1.202],287.65,1.439972,-111.558495,-109.9458,0.0015901551,2.7197034,82.454285,97.582184,0.21617512,271,0.15901552,9082.43232345581,156.64665,4.8828124e-06,0.01439972,98.044525,24271.816,10.0,-910.87134,100
1.2659892,27200,9.933712,0.002259549,3054.9041134634263,0.009647743,,0.2259549,0.9647742,5281952,[-0.91   2.894 -3.113 -3.04  -1.203],306.51,3.1324656,-10.431974,-8.452398,0.005154093,3.2853014,49.313965,77.79682,0.21557385,272,0.5154093,9126.95921087265,30.245863,3.540039e-05,0.031324655,78.98962,812.9649,10.0,-85.177,100
1.001911,27300,9.929823,0.009125486,2909.322546105655,0.010030109,,0.9125486,1.0030112,5311148,[-0.899  2.893 -3.115 -3.044 -1.203],291.96,1.1251491,-112.843124,-112.64296,0.00039193637,0.30798045,71.914734,99.84759,0.21678606,273,0.039193638,9169.400265216827,134.26439,4.4555665e-05,0.0112514915,99.80926,18239.7,10.0,-921.3606,100
1.0279157,27400,9.934095,0.0071429657,3074.200381348991,0.010526074,,0.7142966,1.0526074,5341992,[-0.899  2.892 -3.107 -3.042 -1.202],308.44,1.5738292,-39.997917,-39.259686,0.0017621745,1.2927788,52.082947,97.27379,0.21867351,274,0.17621745,9214.333728551865,45.024998,0.00010192871,0.015738292,97.28424,1761.154,10.0,-326.58246,100
1.0135999,27500,9.929567,0.007938132,2902.212993031529,0.010165461,,0.7938132,1.0165461,5371117,[-0.897  2.891 -3.114 -3.049 -1.2  ],291.25,1.2919288,-101.254776,-100.06698,0.0010444188,1.8740673,71.07068,98.95544,0.21554065,275,0.104441874,9256.450644731522,120.68831,6.347656e-05,0.012919287,98.65826,12452.088,10.0,-826.7423,100
1.025188,27600,9.930841,0.0063358233,2926.911632085668,0.010475416,,0.63358235,1.0475416,5400488,[-0.895  2.888 -3.121 -3.05  -1.203],293.71,1.706524,-100.46277,-99.12299,0.0018542841,2.5971408,68.51001,96.961845,0.20982932,276,0.18542843,9300.030461549759,108.54221,1.8310548e-05,0.01706524,97.54309,11350.822,10.0,-820.27515,100
1.0074663,27700,9.933758,0.008336021,3021.024243430523,0.010110783,,0.8336021,1.0110784,5430799,[-0.894  2.888 -3.125 -3.051 -1.209],303.11,1.3113241,-111.05459,-110.4991,0.000967772,0.9693383,66.71307,99.09215,0.20938654,277,0.0967772,9344.834943294525,126.90111,4.272461e-05,0.013113241,99.2589,16185.204,10.0,-906.75726,100
1.0013576,27800,9.931334,0.009148293,3004.3132106889557,0.010020059,,0.9148293,1.0020059,5460946,[-0.895  2.889 -3.129 -3.049 -1.21 ],301.47,1.0813099,-113.252686,-113.15289,0.00034038696,0.1766743,58.236145,99.88473,0.21041353,278,0.03403869,9389.485427379608,97.03432,3.112793e-05,0.010813099,99.864426,9448.787,10.0,-924.7045,100
1.0030206,27900,9.9311695,0.008789444,2877.9303584077647,0.009967091,,0.87894446,0.99670905,5489825,[-0.896  2.89  -3.129 -3.049 -1.209],288.79,1.1139091,-110.90355,-110.501114,0.00049171713,0.56979966,87.84253,99.757195,0.20947205,279,0.049171716,9431.205254793167,177.06638,-6.713867e-06,0.011139091,99.698845,30928.7,10.0,-905.5236,100
1.0067586,28000,9.931402,0.008537348,2921.6112482949416,0.010113025,,0.85373485,1.0113025,5519142,[-0.893  2.884 -3.135 -3.045 -1.209],293.17,1.3383797,-111.91028,-111.50158,0.0008309629,0.786191,79.58734,99.32936,0.21069615,280,0.08309629,9473.917672634125,157.2656,-3.90625e-05,0.013383797,99.32868,24875.342,10.0,-913.7432,100
1.0107042,28100,9.9292755,0.0077439356,2915.2224099247014,0.010018267,,0.77439356,1.0018268,5548398,[-0.893  2.885 -3.135 -3.042 -1.208],292.56,1.303948,-102.252945,-101.72871,0.00105391,1.070137,62.77954,98.90546,0.20812912,281,0.105390996,9516.069838047028,89.20637,8.300781e-05,0.01303948,98.94092,7408.8228,10.0,-834.89246,100
1.0101099,28200,9.92631,0.0073962566,2764.349483534881,0.010078512,,0.7396257,1.0078511,5576144,[-0.891  2.885 -3.136 -3.044 -1.211],277.46,1.2407072,-110.02347,-109.35775,0.0009798963,1.2205077,85.04755,99.06355,0.20630172,282,0.097989626,9556.581859111786,155.89415,2.8076172e-05,0.012407071,98.99913,22933.621,10.0,-898.338,100
1.0154271,28300,9.928394,0.0072986083,2817.2478708212707,0.009849258,,0.72986084,0.98492587,5604418,[-0.892  2.882 -3.138 -3.045 -1.213],282.74,1.351606,-100.680786,-99.67088,0.0010927226,1.7835757,75.72754,98.784096,0.206045,283,0.109272264,9598.630095720291,121.36957,4.6386718e-05,0.01351606,98.48073,13011.897,10.0,-822.05554,100
1.1553684,28400,9.93169,0.004112867,2961.0174515145413,0.010460582,,0.4112867,1.0460582,5634130,[-0.89   2.88  -3.141 -3.049 -1.213],297.12,2.8753967,-11.410436,-10.09096,0.0042485823,2.1738267,54.704407,85.83993,0.21504156,284,0.42485824,9641.740168333054,31.837381,-6.469726e-05,0.028753966,86.552475,1471.3584,10.0,-93.16528,100
10.455906,28500,9.928337,0.00013370086,2879.2170465615454,0.014529726,,0.013370086,1.4529728,5663026,[-0.885  2.879 -3.139 -3.06  -1.204],288.96,61.44826,-8.117389,1.5295582,0.061416913,27.777422,55.48871,5.30015,0.26159906,285,6.141692,9683.565073251724,29.10921,-5.9814454e-05,0.6144826,9.563972,75118.96,10.0,-66.27771,100
1.008629,28600,9.926016,0.0077672373,2797.188747597127,0.009975306,,0.77672374,0.9975306,5691102,[-0.903  2.887 -3.148 -3.038 -1.157],280.76,1.266847,-110.77842,-109.284515,0.00093745126,1.9707948,81.187195,99.12456,0.25937003,286,0.093745135,9724.775553941727,166.012,-3.0517578e-05,0.01266847,99.144485,26026.025,10.0,-904.5017,100
1.0545214,28700,9.927975,0.004357697,2785.307105937514,0.010151909,,0.4357697,1.0151908,5719056,[-0.903  2.89  -3.161 -3.038 -1.16 ],279.54,1.7058469,-107.95164,-102.21717,0.0022851834,8.638225,101.9079,95.1774,0.25244188,287,0.22851834,9766.147982358932,190.23654,-2.746582e-05,0.01705847,94.82974,29599.717,10.0,-881.42114,100
1.0031542,28800,9.932558,0.008948623,3030.3123915422498,0.009997082,,0.8948623,0.9997082,5749462,[-0.901  2.886 -3.179 -3.043 -1.166],304.06,1.2342932,-114.34432,-114.18463,0.0006066571,0.33994037,59.66815,99.633095,0.2540603,288,0.06066572,9810.13803768158,98.78133,7.93457e-05,0.012342932,99.68558,9835.388,10.0,-933.61804,100
1.0036297,28900,9.93272,0.008467263,2931.7726069746077,0.010027471,,0.8467263,1.002747,5778879,[-0.901  2.887 -3.179 -3.043 -1.165],294.17,1.1586283,-113.396515,-112.98418,0.0006460125,0.61790526,67.44806,99.58667,0.25402784,289,0.06460124,9852.239404439926,103.48259,-3.479004e-05,0.011586283,99.63834,10720.72,10.0,-925.8783,100
1.0024943,29000,9.926029,0.008774544,2794.0011371403043,0.009921416,,0.8774544,0.99214154,5806923,[-0.9    2.89  -3.189 -3.046 -1.165],280.44,1.09922,-110.71107,-110.51748,0.0005220755,0.33154976,76.303406,99.72387,0.25271708,290,0.052207556,9893.710990428925,131.40845,-1.953125e-05,0.0109922,99.75119,17020.957,10.0,-903.95184,100
1.0032169,29100,9.932709,0.008597225,2946.4199879479793,0.010063626,,0.8597225,1.0063626,5836487,[-0.9    2.889 -3.192 -3.047 -1.166],295.64,1.1524322,-112.37615,-111.72364,0.0005694175,0.8330482,75.829346,99.680855,0.25192103,291,0.056941748,9937.147387504578,142.51741,-7.202148e-05,0.0115243215,99.679344,20293.115,10.0,-917.5469,100
1.0045587,29200,9.931885,0.008670718,2948.690688929184,0.010146975,,0.86707187,1.0146976,5866075,[-0.9    2.891 -3.199 -3.046 -1.167],295.88,1.1949356,-112.976814,-112.61888,0.00067136064,0.61513364,70.89728,99.56415,0.25320396,292,0.067136064,9980.686841726303,135.06969,-8.544922e-06,0.011949356,99.5462,18334.31,10.0,-922.4517,100
