MaxIWNorm,StdIW,J_sample_variance,MeanIW,EpLenMean,TimestepsSoFar,TimeElapsed,Bound,InitialReturnMean,ReturnStepMax,MinIW,ReturnStepMaxmin,MaxIW,StdIWNorm,ESSRenyi,InitialBound,EpThisIter,MeanEntropy,MinIWNorm,EpRewMean,ReturnMeanIW,MeanIWNorm,Iteration,EpisodesSoFar,InitialReturnStd,InitialReturnMin,Weights,EmpiricalD2,InitialReturnMax,ESSClassic,EntropyCoefficient
0.05,,0.001774007,1.0,500.0,1692526,2838.399700164795,-0.023448465,-3.0517578e-05,10.0,1.0,0.011834145,1.0,,20.0,-0.023448465,20,-0.5253251,0.05,4999.866690276527,-3.0517345e-05,0.05,293,5860,0.041052487,-0.085510254,[-0.15   1.546 -2.608 -2.648 -1.944],1.0,0.03753662,20.0,
0.05,,0.002238963,1.0,500.0,1702526,2853.2717654705048,-0.031126691,-3.0517579e-06,10.0,1.0,0.011174202,1.0,,20.0,-0.031126691,20,-0.5253251,0.05,4999.859737856028,-3.0515948e-06,0.05,294,5880,0.04611957,-0.11364746,[-0.15   1.546 -2.608 -2.648 -1.944],1.0,0.0413208,20.0,
0.05,,0.008284474,1.0,499.95,1712525,2868.313727617264,-0.082953006,-4.5776367e-05,10.0,1.0,9.997337,1.0,,20.0,-0.082953006,20,-0.5253251,0.05,4998.809954749209,-4.577698e-05,0.05,295,5900,0.08871443,-0.30273438,[-0.15   1.546 -2.608 -2.648 -1.944],1.0,0.077941895,20.0,
0.060239103,0.069953635,49502.83,1.0144339,475.05,1722026,2882.8282549381256,-258.11813,2.4414063e-05,10.0,0.88593745,9.997284,1.204782,0.0034976818,19.944986,-258.43878,20,-0.5261175,0.044296872,4749.831955547028,0.6768408,0.050721694,296,5920,216.49622,-943.68506,[-0.15   1.546 -2.608 -2.648 -1.944],1.0027583,49.724976,19.905344,
0.07163146,0.12688303,47989.934,1.0706881,475.1,1731528,2897.5622930526733,-253.76465,1.8310548e-05,10.0,0.7810932,9.997204,1.4326292,0.006344151,19.720287,-255.83931,20,-0.5260058,0.03905466,4750.313126043251,3.8827229,0.053534407,297,5940,214.3186,-934.1931,[-0.15   1.545 -2.607 -2.649 -1.945],1.014184,49.23889,19.723019,
0.05,,0.04047176,1.0,499.5,1741518,2913.246281147003,-0.22207479,-3.0517578e-05,10.0,1.0,9.99741,1.0,,20.0,-0.22207479,20,-0.5260058,0.05,4994.328932937767,-3.0521303e-05,0.05,298,5960,0.19608206,-0.810791,[-0.149  1.545 -2.605 -2.653 -1.945],1.0,0.095581055,20.0,
0.05,,0.0024667575,1.0,500.0,1751518,2928.2839317321777,-0.034674812,9.155274e-06,10.0,1.0,0.015418053,1.0,,20.0,-0.034674812,20,-0.5260058,0.05,4999.859376798223,9.155832e-06,0.05,299,5980,0.048408877,-0.12664795,[-0.149  1.545 -2.605 -2.653 -1.945],1.0,0.038269043,20.0,
0.05,,0.015524247,1.0,499.8,1761514,2943.291182041168,-0.122394554,-6.1035157e-06,10.0,1.0,9.99744,1.0,,20.0,-0.122394554,20,-0.5260058,0.05,4997.334079576429,-6.103888e-06,0.05,300,6000,0.12144148,-0.4468994,[-0.149  1.545 -2.605 -2.653 -1.945],1.0,0.07910156,20.0,
0.05,,0.0025322693,1.0,500.0,1771514,2958.3113083839417,-0.02657885,-5.1879884e-05,10.0,1.0,0.012645721,1.0,,20.0,-0.02657885,20,-0.5260058,0.05,4999.843054006423,-5.1879906e-05,0.05,301,6020,0.049047485,-0.09686279,[-0.149  1.545 -2.605 -2.653 -1.945],1.0,0.056884766,20.0,
0.05,,0.11144434,1.0,499.1,1781496,2973.650738954544,-0.38666904,-3.0517578e-05,10.0,1.0,9.997524,1.0,,20.0,-0.38666904,20,-0.5260058,0.05,4990.355794694698,-3.0517578e-05,0.05,302,6040,0.32537997,-1.4118042,[-0.149  1.545 -2.605 -2.653 -1.945],1.0,0.11419678,20.0,
0.050000228,2.8364234e-06,1.0679691,1.0,497.45,1791445,2988.725218296051,-1.1994319,-7.019043e-05,10.0,0.9999932,9.995291,1.0000045,1.4166882e-07,20.0,-1.1994336,20,-0.5260058,0.04999966,4973.305388751666,-6.857142e-05,0.05,303,6060,1.0072654,-4.3794556,[-0.149  1.545 -2.605 -2.653 -1.945],1.0,0.2944336,20.000004,
0.05,,0.0024052106,1.0,500.0,1801445,3003.782463788986,-0.027988749,9.155274e-06,10.0,1.0,0.015782356,1.0,,20.0,-0.027988749,20,-0.5260058,0.05,4999.827771159517,9.154901e-06,0.05,304,6080,0.047801152,-0.10223389,[-0.149  1.545 -2.605 -2.653 -1.945],1.0,0.0725708,20.0,
0.05,,0.0032459656,1.0,500.0,1811445,3018.783832550049,-0.031371593,-6.408691e-05,10.0,1.0,0.017103195,1.0,,20.0,-0.031371593,20,-0.5260058,0.05,4999.812499796874,-6.40864e-05,0.05,305,6100,0.05553078,-0.11431885,[-0.149  1.545 -2.605 -2.653 -1.945],1.0,0.07519531,20.0,
0.05,,0.14122681,1.0,498.95,1821424,3033.5959146022797,-0.4330349,8.850098e-05,10.0,1.0,9.997461,1.0,,20.0,-0.4330349,20,-0.5260058,0.05,4988.842849290414,8.849893e-05,0.05,306,6120,0.36628604,-1.581543,[-0.149  1.545 -2.605 -2.653 -1.945],1.0,0.1328125,20.0,
0.05,,0.009471235,1.0,499.9,1831422,3048.5789003372192,-0.090286314,-2.4414063e-05,10.0,1.0,9.99729,1.0,,20.0,-0.090286314,20,-0.5260058,0.05,4998.298690160662,-2.441369e-05,0.05,307,6140,0.09485607,-0.32958984,[-0.149  1.545 -2.605 -2.653 -1.945],1.0,0.08569336,20.0,
0.05,,0.0019017891,1.0,500.0,1841422,3063.5474755764008,-0.031728435,-3.0517579e-06,10.0,1.0,0.013171196,1.0,,20.0,-0.031728435,20,-0.5260058,0.05,4999.827074892193,-3.051944e-06,0.05,308,6160,0.04250529,-0.11584473,[-0.149  1.545 -2.605 -2.653 -1.945],1.0,0.05218506,20.0,
0.05,,0.27849206,1.0,498.6,1851394,3078.4745643138885,-0.61034656,2.4414063e-05,10.0,1.0,9.997257,1.0,,20.0,-0.61034656,20,-0.5260058,0.05,4985.292275881214,2.4409965e-05,0.05,309,6180,0.5143612,-2.2287598,[-0.149  1.545 -2.605 -2.653 -1.945],1.0,0.19689941,20.0,
0.05,,0.0033087954,1.0,500.0,1861394,3093.7350146770477,-0.03105678,,10.0,1.0,0.0133218765,1.0,,20.0,-0.03105678,20,-0.5260058,0.05,4999.808910391526,4.656613e-10,0.05,310,6200,0.056065638,-0.11340332,[-0.149  1.545 -2.605 -2.653 -1.945],1.0,0.08026123,20.0,
0.05,,0.0044190674,1.0,500.0,1871394,3108.7355551719666,-0.058881424,6.1035157e-06,10.0,1.0,0.016954422,1.0,,20.0,-0.058881424,20,-0.5260058,0.05,4999.81222473673,6.103888e-06,0.05,311,6220,0.06479286,-0.21502686,[-0.149  1.545 -2.605 -2.653 -1.945],1.0,0.06304932,20.0,
0.05,,0.0051991856,1.0,500.0,1881394,3123.7112283706665,-0.0376927,,10.0,1.0,0.014923096,1.0,,20.0,-0.0376927,20,-0.5260058,0.05,4999.792755762541,-9.313226e-10,0.05,312,6240,0.07027963,-0.13763428,[-0.149  1.545 -2.605 -2.653 -1.945],1.0,0.08929443,20.0,
0.05,,0.0015222566,1.0,500.0,1891394,3138.947070121765,-0.022621725,-6.1035157e-06,10.0,1.0,0.012993813,1.0,,20.0,-0.022621725,20,-0.5260058,0.05,4999.850930027533,-6.1031897e-06,0.05,313,6260,0.0380282,-0.08258057,[-0.149  1.545 -2.605 -2.653 -1.945],1.0,0.043395996,20.0,
0.05,,0.17352311,1.0,498.85,1901371,3154.0111105442047,-0.47901234,6.1035156e-05,10.0,1.0,9.997366,1.0,,20.0,-0.47901234,20,-0.5260058,0.05,4987.818847651303,6.1027706e-05,0.05,314,6280,0.4060135,-1.7493286,[-0.149  1.545 -2.605 -2.653 -1.945],1.0,0.15386963,20.0,
0.057802953,0.05301483,48845.836,1.042122,475.05,1910872,3168.402580022812,-256.75397,-2.1362304e-05,10.0,0.9584947,9.997221,1.156059,0.0026507413,19.877756,-258.4349,20,-0.527467,0.04792474,4749.817336403845,2.4743366,0.0521061,315,6300,216.4929,-943.6707,[-0.149  1.545 -2.605 -2.653 -1.945],1.0061498,49.743103,19.948376,
0.05,,0.0023867511,1.0,500.0,1920872,3183.874584913254,-0.026877848,3.3569337e-05,10.0,1.0,0.0156002045,1.0,,20.0,-0.026877848,20,-0.527467,0.05,4999.8447156294405,3.3569755e-05,0.05,316,6320,0.047617365,-0.0982666,[-0.149  1.545 -2.606 -2.65  -1.946],1.0,0.047607422,20.0,
0.05,,0.011647282,1.0,499.8,1930868,3198.7838616371155,-0.1035352,1.5258789e-05,10.0,1.0,9.997362,1.0,,20.0,-0.1035352,20,-0.527467,0.05,4997.316530416076,1.5257858e-05,0.05,317,6340,0.10518991,-0.3781128,[-0.149  1.545 -2.606 -2.65  -1.946],1.0,0.08795166,20.0,
0.07631185,0.25689855,0.08659852,1.066168,498.1,1940830,3213.8409130573273,-0.7639718,5.1879884e-05,10.0,0.36753982,9.997437,1.526237,0.012844927,18.376867,-0.8351549,20,-0.52819943,0.018376991,4980.336915024459,0.10733931,0.053308398,318,6360,0.7014288,-3.0497437,[-0.149  1.545 -2.606 -2.65  -1.946],1.0883248,0.21466064,18.902534,
0.05,,0.0011432571,1.0,500.0,1950830,3229.18221783638,-0.014614881,6.1035156e-05,10.0,1.0,0.006962776,1.0,,20.0,-0.014614881,20,-0.52819943,0.05,4999.868760861961,6.103539e-05,0.05,319,6380,0.032955945,-0.053588867,[-0.146  1.545 -2.606 -2.649 -1.947],1.0,0.042236328,20.0,
0.05,,0.001972419,1.0,500.0,1960830,3244.5536363124847,-0.02997931,2.4414063e-05,10.0,1.0,0.011723518,1.0,,20.0,-0.02997931,20,-0.52819943,0.05,4999.830232768528,2.441404e-05,0.05,320,6400,0.04328739,-0.109558105,[-0.146  1.545 -2.606 -2.649 -1.947],1.0,0.050476074,20.0,
0.09957012,0.34983274,0.16809632,1.1228701,496.45,1970759,3259.591878890991,-1.1332214,-1.5258789e-05,10.0,0.23534764,9.995213,1.9914024,0.017491637,18.087051,-1.3109356,20,-0.52842015,0.011767383,4963.286353173021,0.24528065,0.0561435,321,6420,1.1326082,-4.786804,[-0.146  1.545 -2.606 -2.649 -1.947],1.1057634,0.40246582,18.230463,
0.05,,0.004108093,1.0,500.0,1980759,3274.6977076530457,-0.04508864,-5.7983398e-05,10.0,1.0,0.013972282,1.0,,20.0,-0.04508864,20,-0.52842015,0.05,4999.832257597544,-5.7983212e-05,0.05,322,6440,0.0624715,-0.16442871,[-0.143  1.546 -2.606 -2.649 -1.947],1.0,0.0690918,20.0,
0.05,,0.1315525,1.0,499.05,1990740,3289.540137052536,-0.41821375,-6.713867e-05,10.0,1.0,9.997419,1.0,,20.0,-0.41821375,20,-0.52842015,0.05,4989.830756697498,-6.7139044e-05,0.05,323,6460,0.35351786,-1.5268555,[-0.143  1.546 -2.606 -2.649 -1.947],1.0,0.13354492,20.0,
0.05,,0.0027463462,1.0,500.0,2000740,3304.6824872493744,-0.030424932,-7.019043e-05,10.0,1.0,0.017400742,1.0,,20.0,-0.030424932,20,-0.52842015,0.05,4999.84600527301,-7.0190756e-05,0.05,324,6480,0.051078655,-0.110839844,[-0.143  1.546 -2.606 -2.649 -1.947],1.0,0.047851562,20.0,
0.05,,0.0021514182,1.0,500.0,2010740,3319.7395384311676,-0.026950952,-6.1035157e-06,10.0,1.0,0.012560844,1.0,,20.0,-0.026950952,20,-0.52842015,0.05,4999.847325214683,-6.1031897e-06,0.05,325,6500,0.04520893,-0.09838867,[-0.143  1.546 -2.606 -2.649 -1.947],1.0,0.041503906,20.0,
0.05,,0.0023289488,1.0,500.0,2020740,3334.950652360916,-0.031670455,5.493164e-05,10.0,1.0,0.012413025,1.0,,20.0,-0.031670455,20,-0.52842015,0.05,4999.850292696037,5.4930802e-05,0.05,326,6520,0.047037233,-0.11584473,[-0.143  1.546 -2.606 -2.649 -1.947],1.0,0.046020508,20.0,
0.05,,0.004241428,1.0,500.0,2030740,3350.1039321422577,-0.046060756,3.967285e-05,10.0,1.0,0.01640892,1.0,,20.0,-0.046060756,20,-0.52842015,0.05,4999.823839770985,3.9673527e-05,0.05,327,6540,0.06347721,-0.16833496,[-0.143  1.546 -2.606 -2.649 -1.947],1.0,0.059509277,20.0,
0.05,,0.0036616153,1.0,500.0,2040740,3364.9509460926056,-0.035942256,-2.1362304e-05,10.0,1.0,0.013999939,1.0,,20.0,-0.035942256,20,-0.52842015,0.05,4999.820813129763,-2.1363143e-05,0.05,328,6560,0.0589791,-0.13116455,[-0.143  1.546 -2.606 -2.649 -1.947],1.0,0.061340332,20.0,
0.089620404,0.28258982,0.030379456,1.0131099,498.55,2050711,3379.9233872890472,-0.5502373,-3.967285e-05,10.0,0.26443484,9.997398,1.792408,0.014129493,19.139168,-0.6202225,20,-0.52856594,0.013221743,4984.8277861875295,0.08373925,0.05065549,329,6580,0.5235033,-2.2645874,[-0.143  1.546 -2.606 -2.649 -1.947],1.0449775,0.17810059,18.556257,
0.05,,0.0030806928,1.0,500.0,2060711,3395.0824093818665,-0.024783667,8.850098e-05,10.0,1.0,0.0134830475,1.0,,20.0,-0.024783667,20,-0.52856594,0.05,4999.825356557047,8.850079e-05,0.05,330,6600,0.054098595,-0.09082031,[-0.14   1.547 -2.606 -2.649 -1.948],1.0,0.063964844,20.0,
0.05,,0.0733488,1.0,499.25,2070696,3410.074839115143,-0.31039613,-1.2207031e-05,10.0,1.0,9.997448,1.0,,20.0,-0.31039613,20,-0.52856594,0.05,4991.838416864286,-1.2204982e-05,0.05,331,6620,0.26397228,-1.1333618,[-0.14   1.547 -2.606 -2.649 -1.948],1.0,0.115478516,20.0,
0.05,,0.00416352,1.0,500.0,2080696,3424.9614601135254,-0.054721087,-4.5776367e-05,10.0,1.0,0.014703751,1.0,,20.0,-0.054721087,20,-0.52856594,0.05,4999.8226403404515,-4.5776367e-05,0.05,332,6640,0.06289153,-0.199646,[-0.14   1.547 -2.606 -2.649 -1.948],1.0,0.057800293,20.0,
0.05,,0.0031239635,1.0,500.0,2090696,3440.185611009598,-0.02915909,-5.7983398e-05,10.0,1.0,0.013292313,1.0,,20.0,-0.02915909,20,-0.52856594,0.05,4999.825128467559,-5.7984143e-05,0.05,333,6660,0.0544772,-0.10626221,[-0.14   1.547 -2.606 -2.649 -1.948],1.0,0.06750488,20.0,
0.05,,0.005637227,1.0,500.0,2100696,3455.1641681194305,-0.05838462,-1.5258789e-05,10.0,1.0,0.01892662,1.0,,20.0,-0.05838462,20,-0.52856594,0.05,4999.825746302452,-1.5258789e-05,0.05,334,6680,0.07318036,-0.21313477,[-0.14   1.547 -2.606 -2.649 -1.948],1.0,0.061523438,20.0,
0.05,,0.003519778,1.0,500.0,2110696,3470.1524538993835,-0.036406808,8.239746e-05,10.0,1.0,0.015734673,1.0,,20.0,-0.036406808,20,-0.52856594,0.05,4999.811315680639,8.23983e-05,0.05,335,6700,0.057825506,-0.13323975,[-0.14   1.547 -2.606 -2.649 -1.948],1.0,0.07397461,20.0,
0.05,,0.0019823778,1.0,500.0,2120696,3485.0717713832855,-0.03138512,-2.746582e-05,10.0,1.0,0.012993813,1.0,,20.0,-0.03138512,20,-0.52856594,0.05,4999.8432193147455,-2.7465168e-05,0.05,336,6720,0.043396533,-0.11450195,[-0.14   1.547 -2.606 -2.649 -1.948],1.0,0.053466797,20.0,
0.05,,0.0025097448,1.0,500.0,2130696,3500.307440519333,-0.039426427,2.1362304e-05,10.0,1.0,0.0114851,1.0,,20.0,-0.039426427,20,-0.52856594,0.05,4999.853772695248,2.1363143e-05,0.05,337,6740,0.048828863,-0.14404297,[-0.14   1.547 -2.606 -2.649 -1.948],1.0,0.048339844,20.0,
0.05,,0.0022337243,1.0,500.0,2140696,3515.414114713669,-0.035718717,1.8310548e-05,10.0,1.0,0.015918732,1.0,,20.0,-0.035718717,20,-0.52856594,0.05,4999.8574727631285,1.8311432e-05,0.05,338,6760,0.046065584,-0.13049316,[-0.14   1.547 -2.606 -2.649 -1.948],1.0,0.042541504,20.0,
0.05,,0.0049348245,1.0,500.0,2150696,3530.461282491684,-0.059401333,-4.5776367e-05,10.0,1.0,0.018014908,1.0,,20.0,-0.059401333,20,-0.52856594,0.05,4999.823457735953,-4.57759e-05,0.05,339,6780,0.06846958,-0.21673584,[-0.14   1.547 -2.606 -2.649 -1.948],1.0,0.06732178,20.0,
0.05,,0.0017749538,1.0,500.0,2160696,3545.63591837883,-0.025382917,-4.272461e-05,10.0,1.0,0.012701988,1.0,,20.0,-0.025382917,20,-0.52856594,0.05,4999.840686418587,-4.272489e-05,0.05,340,6800,0.04106344,-0.0925293,[-0.14   1.547 -2.606 -2.649 -1.948],1.0,0.0501709,20.0,
0.07309761,0.12037991,46811.098,1.0297735,474.55,2170187,3559.864337205887,-254.7302,1.2207031e-05,10.0,0.872776,9.995216,1.4619522,0.006018995,19.8024,-255.83124,20,-0.52871007,0.0436388,4744.342605368001,2.3742971,0.051488675,341,6820,214.31192,-934.16364,[-0.14   1.547 -2.606 -2.649 -1.948],1.0099785,49.271545,19.73038,
0.05,,0.0033656755,1.0,500.0,2180187,3575.4053061008453,-0.04300944,4.8828126e-05,10.0,1.0,0.016723633,1.0,,20.0,-0.04300944,20,-0.52871007,0.05,4999.837705059645,4.8828428e-05,0.05,342,6840,0.056545485,-0.15722656,[-0.141  1.547 -2.606 -2.647 -1.948],1.0,0.05810547,20.0,
0.059668064,0.074727595,48079.34,1.0282053,475.1,2189689,3589.16654753685,-254.8066,1.2207031e-05,10.0,0.9046143,9.997313,1.1933613,0.0037363803,19.909824,-255.84352,20,-0.5306951,0.045230716,4750.341389306623,1.6156826,0.051410265,343,6860,214.32213,-934.2085,[-0.141  1.547 -2.606 -2.647 -1.948],1.0045292,49.22693,19.894913,
0.09026615,0.33246323,0.08574407,0.94753253,496.75,2199624,3603.5586428642273,-0.44945621,6.1035157e-06,10.0,0.22262263,9.993254,1.805323,0.016623162,17.88457,-0.5727391,20,-0.53069925,0.011131132,4965.799891291625,0.15621537,0.047376625,344,6880,0.68527687,-2.0913696,[-0.141  1.545 -2.606 -2.645 -1.95 ],1.1182824,0.34173584,17.807669,
0.05,,0.0031391622,1.0,500.0,2209624,3617.822988986969,-0.04161612,2.1362304e-05,10.0,1.0,0.017389297,1.0,,20.0,-0.04161612,20,-0.53069925,0.05,4999.824930441086,2.1360815e-05,0.05,345,6900,0.05460956,-0.15203857,[-0.138  1.545 -2.606 -2.645 -1.95 ],1.0,0.0647583,20.0,
0.05,,0.0029850877,1.0,500.0,2219624,3631.7081537246704,-0.029559836,4.272461e-05,10.0,1.0,0.014332771,1.0,,20.0,-0.029559836,20,-0.53069925,0.05,4999.834245058485,4.272419e-05,0.05,346,6920,0.05325254,-0.10809326,[-0.138  1.545 -2.606 -2.645 -1.95 ],1.0,0.058654785,20.0,
0.05,,0.013230138,1.0,499.9,2229622,3645.7222821712494,-0.1145781,-4.5776367e-05,10.0,1.0,9.997231,1.0,,20.0,-0.1145781,20,-0.53069925,0.05,4998.2845029302825,-4.5775436e-05,0.05,347,6940,0.112109914,-0.4182129,[-0.138  1.545 -2.606 -2.645 -1.95 ],1.0,0.104003906,20.0,
0.05,,0.0043692156,1.0,500.0,2239622,3659.5962541103363,-0.041636024,-1.5258789e-05,10.0,1.0,0.015849113,1.0,,20.0,-0.041636024,20,-0.53069925,0.05,4999.819489284625,-1.5259022e-05,0.05,348,6960,0.064426355,-0.15197754,[-0.138  1.545 -2.606 -2.645 -1.95 ],1.0,0.06994629,20.0,
0.05,,0.0023998464,1.0,500.0,2249622,3673.56361246109,-0.028663598,-3.0517578e-05,10.0,1.0,0.009736061,1.0,,20.0,-0.028663598,20,-0.53069925,0.05,4999.83957101996,-3.051781e-05,0.05,349,6980,0.047747817,-0.10455322,[-0.138  1.545 -2.606 -2.645 -1.95 ],1.0,0.049987793,20.0,
0.06084743,0.10046402,43224.465,1.0237911,475.1,2259124,3686.8270914554596,-253.22498,-4.5776367e-05,10.0,0.8549753,9.997225,1.2169486,0.005023201,19.772972,-255.83937,20,-0.53271633,0.042748764,4750.319318555739,4.0789204,0.05118956,350,7000,214.3186,-934.1931,[-0.138  1.545 -2.606 -2.645 -1.95 ],1.0114818,49.235046,19.809246,
0.05,,0.0031928527,1.0,500.0,2269124,3701.047196865082,-0.04551977,4.5776367e-05,10.0,1.0,0.016025543,1.0,,20.0,-0.04551977,20,-0.53271633,0.05,4999.827526452153,4.57773e-05,0.05,351,7020,0.055074587,-0.16638184,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.062683105,20.0,
0.05,,0.0009973123,1.0,500.0,2279124,3715.119755744934,-0.019656757,6.713867e-05,10.0,1.0,0.006295204,1.0,,20.0,-0.019656757,20,-0.53271633,0.05,4999.8604737808055,6.713858e-05,0.05,352,7040,0.030780623,-0.072021484,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.034301758,20.0,
0.05,,0.003322755,1.0,500.0,2289124,3729.0475194454193,-0.034256935,9.155274e-06,10.0,1.0,0.015258789,1.0,,20.0,-0.034256935,20,-0.53271633,0.05,4999.816801461244,9.154901e-06,0.05,353,7060,0.05618378,-0.12512207,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.06500244,20.0,
0.05000878,0.00024836513,0.14884593,0.9999814,498.95,2299103,3742.7831938266754,-0.4414307,-3.6621095e-05,10.0,0.9989527,9.997253,1.0001756,1.2418513e-05,20.0,-0.44151762,20,-0.53271633,0.049947634,4988.792270081667,5.031377e-05,0.049999077,354,7080,0.37639728,-1.6120605,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.16906738,19.999998,
0.05,,0.004689823,1.0,500.0,2309103,3756.749454975128,-0.041993286,-5.493164e-05,10.0,1.0,0.019839287,1.0,,20.0,-0.041993286,20,-0.53271633,0.05,4999.805624086653,-5.49315e-05,0.05,355,7100,0.06674827,-0.1531372,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.072387695,20.0,
0.05,,0.0033013343,1.0,500.0,2319103,3770.566360473633,-0.027238302,-4.272461e-05,10.0,1.0,0.016572952,1.0,,20.0,-0.027238302,20,-0.53271633,0.05,4999.837436514883,-4.272489e-05,0.05,356,7120,0.056002386,-0.0993042,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.058288574,20.0,
0.05,,0.0029050978,1.0,500.0,2329103,3784.5842418670654,-0.02533076,7.6293945e-05,10.0,1.0,0.01180172,1.0,,20.0,-0.02533076,20,-0.53271633,0.05,4999.8135705532095,7.6293945e-05,0.05,357,7140,0.052534208,-0.09277344,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.075805664,20.0,
0.05,,0.003245765,1.0,500.0,2339103,3798.541766166687,-0.034485262,-8.544922e-05,10.0,1.0,0.0131111145,1.0,,20.0,-0.034485262,20,-0.53271633,0.05,4999.836161779012,-8.545071e-05,0.05,358,7160,0.05552906,-0.12561035,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.0579834,20.0,
0.05,,0.0037656415,1.0,500.0,2349103,3812.420063495636,-0.037701994,-4.272461e-05,10.0,1.0,0.015964508,1.0,,20.0,-0.037701994,20,-0.53271633,0.05,4999.838622336529,-4.272489e-05,0.05,359,7180,0.059811033,-0.1375122,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.05706787,20.0,
0.05,,0.0010927996,1.0,500.0,2359103,3826.626672744751,-0.023773476,1.2207031e-05,10.0,1.0,0.009967804,1.0,,20.0,-0.023773476,20,-0.53271633,0.05,4999.849458104912,1.2206845e-05,0.05,360,7200,0.032220483,-0.08685303,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.036499023,20.0,
0.05,,0.0016305186,1.0,500.0,2369103,3840.58895111084,-0.02645893,-8.239746e-05,10.0,1.0,0.009295464,1.0,,20.0,-0.02645893,20,-0.53271633,0.05,4999.852444387424,-8.239737e-05,0.05,361,7220,0.039357245,-0.09631348,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.041137695,20.0,
0.05,,0.13001758,1.0,499.05,2379084,3854.3916132450104,-0.4183626,-4.8828126e-05,10.0,1.0,9.997515,1.0,,20.0,-0.4183626,20,-0.53271633,0.05,4989.854949511738,-4.8823655e-05,0.05,362,7240,0.35144943,-1.5274658,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.11022949,20.0,
0.05,,0.15825313,1.0,498.95,2389063,3868.459017276764,-0.45770255,-5.7983398e-05,10.0,1.0,9.997347,1.0,,20.0,-0.45770255,20,-0.53271633,0.05,4988.81450534848,-5.7985075e-05,0.05,363,7260,0.38773763,-1.6710815,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.15917969,20.0,
0.05,,0.0047405753,1.0,500.0,2399063,3882.3018712997437,-0.041202884,,10.0,1.0,0.019087791,1.0,,20.0,-0.041202884,20,-0.53271633,0.05,4999.8069570533935,1.1641532e-09,0.05,364,7280,0.06710847,-0.15045166,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.0826416,20.0,
0.05,,0.0072213192,1.0,500.0,2409063,3896.270606994629,-0.07035878,-2.1362304e-05,10.0,1.0,0.019796371,1.0,,20.0,-0.07035878,20,-0.53271633,0.05,4999.827052157153,-2.1363143e-05,0.05,365,7300,0.082826644,-0.25683594,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.05493164,20.0,
0.05,,0.0029151835,1.0,500.0,2419063,3910.273561000824,-0.025358502,-1.8310548e-05,10.0,1.0,0.01585102,1.0,,20.0,-0.025358502,20,-0.53271633,0.05,4999.803510867177,-1.8310733e-05,0.05,366,7320,0.05262532,-0.0925293,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.073913574,20.0,
0.05,,0.0029997784,1.0,500.0,2429063,3924.2393317222595,-0.023419265,4.8828126e-05,10.0,1.0,0.013110161,1.0,,20.0,-0.023419265,20,-0.53271633,0.05,4999.822069323474,4.882831e-05,0.05,367,7340,0.05338342,-0.08569336,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.06878662,20.0,
0.05,,0.005587249,1.0,500.0,2439063,3938.0984892845154,-0.04334097,-1.5258789e-05,10.0,1.0,0.0146923065,1.0,,20.0,-0.04334097,20,-0.53271633,0.05,4999.805045683067,-1.5258789e-05,0.05,368,7360,0.07285524,-0.15820312,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.072631836,20.0,
0.05,,0.0010788549,1.0,500.0,2449063,3951.990775346756,-0.019787982,-6.408691e-05,10.0,1.0,0.010653496,1.0,,20.0,-0.019787982,20,-0.53271633,0.05,4999.8438826936845,-6.408687e-05,0.05,369,7380,0.032014247,-0.072021484,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.050109863,20.0,
0.05,,0.0051504993,1.0,500.0,2459063,3966.014395236969,-0.053056713,6.408691e-05,10.0,1.0,0.019411087,1.0,,20.0,-0.053056713,20,-0.53271633,0.05,4999.809227493935,6.4086635e-05,0.05,370,7400,0.0699498,-0.19396973,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.062194824,20.0,
0.05,,0.002262935,1.0,500.0,2469063,3979.729774236679,-0.046453044,-1.8310548e-05,10.0,1.0,0.012295723,1.0,,20.0,-0.046453044,20,-0.53271633,0.05,4999.854174136852,-1.8311199e-05,0.05,371,7420,0.04636581,-0.16955566,[-0.138  1.546 -2.604 -2.641 -1.952],1.0,0.04345703,20.0,
