Iteration,J_sample_variance,Bound,StdD2w0t,MinD2w0t,ReturnMeanIW,MaxD2w0t,MinIW,EmpiricalD2,Weights,InitialReturnMax,ReturnStepMax,InitialReturnMin,InitialReturnMean,MeanIW,EpisodesSoFar,EpRewMean,StdIW,EpLenMean,InitialBound,MeanD2w0t,TimeElapsed,ReturnStepMaxmin,InitialReturnStd,MeanEntropy,TimestepsSoFar,MaxIW,EpThisIter
416,13091.435,-138.86525,0.15990609,,-16.125685,1.2120825,0.32926103,1.1732441,[-0.006  0.516 -2.214 -2.18  -1.497],19.651917,9.9991455,-973.74774,-2.746582e-05,1.0224643,41600,4899.958521881582,0.28084624,490.05,-141.25632,1.0654218,22573.494032382965,9.998291,137.0049,-0.09032643,19485367,2.7583127,100
417,18745.096,-141.27231,0.14112009,,-19.493515,1.0212681,0.61311287,1.0169662,[-0.004  0.517 -2.248 -2.179 -1.509],19.865417,9.999111,-973.5369,7.385254e-05,1.0017996,41700,4899.743950060651,0.09792101,490.03,-141.4632,0.9887391,22654.604655742645,9.998222,138.36568,-0.09134779,19534370,1.4274234,100
418,0.005796735,-0.26949185,,1.0,-0.07244403,1.0,1.0,1.0,[-0.005  0.517 -2.254 -2.185 -1.51 ],0.09008789,0.016195297,-0.22589111,3.540039e-05,1.0,41800,4999.645842518356,,500.0,-0.26949185,1.0,22739.15927028656,0.01573944,0.07574652,-0.09134779,19584370,1.0,100
419,0.0061075296,-0.3165248,,1.0,-0.068770416,1.0,1.0,1.0,[-0.005  0.517 -2.254 -2.185 -1.51 ],0.084106445,0.020362854,-0.21221924,-4.2114258e-05,1.0,41900,4999.657910624101,,500.0,-0.3165248,1.0,22822.06447005272,0.019937515,0.077758856,-0.09134779,19634370,1.0,100
420,0.006047644,-0.30090284,,1.0,-0.06946274,1.0,1.0,1.0,[-0.005  0.517 -2.254 -2.185 -1.51 ],0.08770752,0.019021988,-0.22747803,3.7231446e-05,1.0,42000,4999.645922118774,,500.0,-0.30090284,1.0,22905.82192659378,0.018561363,0.07736617,-0.09134779,19684370,1.0,100
421,0.006479623,-0.3107671,,1.0,-0.07458124,1.0,1.0,1.0,[-0.005  0.517 -2.254 -2.185 -1.51 ],0.090026855,0.01941204,-0.23730469,-1.0375977e-05,1.0,42100,4999.653659267932,,500.0,-0.3107671,1.0,22989.141318559647,0.01897049,0.080098055,-0.09134779,19734370,1.0,100
422,0.0064179096,-0.3158124,,1.0,-0.08039237,1.0,1.0,1.0,[-0.005  0.517 -2.254 -2.185 -1.51 ],0.099121094,0.019349098,-0.2980957,-1.2817382e-05,1.0,42200,4999.639619825351,,500.0,-0.3158124,1.0,23070.28513264656,0.018881798,0.07970974,-0.09134779,19784370,1.0,100
423,0.006819298,-0.27452552,,1.0,-0.07143238,1.0,1.0,1.0,[-0.005  0.517 -2.254 -2.185 -1.51 ],0.081970215,0.016692162,-0.24578857,-2.380371e-05,1.0,42300,4999.6556783252045,,500.0,-0.27452552,1.0,23152.272471904755,0.016252518,0.08216762,-0.09134779,19834370,1.0,100
424,0.0076064267,-0.2763537,,1.0,-0.07949152,1.0,1.0,1.0,[-0.005  0.517 -2.254 -2.185 -1.51 ],0.09490967,0.016180038,-0.2894287,-6.1035156e-05,1.0,42400,4999.644749477764,,500.0,-0.2763537,1.0,23233.825396299362,0.015722275,0.08676721,-0.09134779,19884370,1.0,100
425,0.0051593473,-0.279215,,1.0,-0.06353223,1.0,1.0,1.0,[-0.005  0.517 -2.254 -2.185 -1.51 ],0.077819824,0.017726898,-0.21862793,5.859375e-05,1.0,42500,4999.6725352347385,,500.0,-0.279215,1.0,23316.496812820435,0.017327309,0.07147904,-0.09134779,19934370,1.0,100
426,0.005800657,-0.307398,,1.0,-0.07207077,1.0,1.0,1.0,[-0.005  0.517 -2.254 -2.185 -1.51 ],0.0881958,0.019341469,-0.2218628,9.155274e-06,1.0,42600,4999.658169709875,,500.0,-0.307398,1.0,23398.529945135117,0.018914223,0.075776845,-0.09134779,19984370,1.0,100
427,0.0061530923,-0.2966625,,1.0,-0.068691805,1.0,1.0,1.0,[-0.005  0.517 -2.254 -2.185 -1.51 ],0.08465576,0.01873684,-0.24890137,-5.1879884e-05,1.0,42700,4999.657714080612,,500.0,-0.2966625,1.0,23482.310502290726,0.018310547,0.078043774,-0.09134779,20034370,1.0,100
428,9851.973,-131.64127,0.09942772,,-9.975745,1.0008049,0.9348876,1.0005513,[-0.005  0.517 -2.254 -2.185 -1.51 ],10.016357,9.999372,-983.384,3.234863e-05,1.0011055,42800,4949.666686357713,0.016182808,495.01,-131.64523,0.9902901,23566.068519830704,9.998743,98.83385,-0.09064247,20083871,1.0621077,100
429,0.005737708,-0.31153575,,1.0,-0.07393428,1.0,1.0,1.0,[-0.005  0.517 -2.254 -2.185 -1.51 ],0.091308594,0.019528389,-0.2559204,-9.155274e-06,1.0,42900,4999.654016182794,,500.0,-0.31153575,1.0,23650.064288377762,0.019083977,0.075364746,-0.09064247,20133871,1.0,100
430,0.0066436306,-0.31002015,,1.0,-0.080923915,1.0,1.0,1.0,[-0.005  0.517 -2.254 -2.185 -1.51 ],0.10211182,0.018829346,-0.1795044,7.3242186e-06,1.0,43000,4999.640124380242,,500.0,-0.31002015,1.0,23734.66702890396,0.018363953,0.08110124,-0.09064247,20183871,1.0,100
431,0.004712876,-0.2638538,,1.0,-0.062071808,1.0,1.0,1.0,[-0.005  0.517 -2.254 -2.185 -1.51 ],0.072387695,0.016584396,-0.23071289,5.1879884e-05,1.0,43100,4999.674075342002,,500.0,-0.2638538,1.0,23819.101638555527,0.016180992,0.06831008,-0.09064247,20233871,1.0,100
432,0.00489423,-0.29213294,,1.0,-0.06882679,1.0,1.0,1.0,[-0.005  0.517 -2.254 -2.185 -1.51 ],0.08453369,0.018353462,-0.18652344,-1.0986329e-05,1.0,43200,4999.665824443428,,500.0,-0.29213294,1.0,23904.52116584778,0.017935753,0.06961439,-0.09064247,20283871,1.0,100
433,9509.637,-131.50703,0.099560596,,-9.8093815,1.0071049,0.73781145,1.0047357,[-0.005  0.517 -2.254 -2.185 -1.51 ],9.934204,9.99931,-973.4897,-4.8217775e-05,0.9985852,43300,4949.737866413395,0.052488796,495.02,-131.55252,0.9925149,23988.06777358055,9.998619,97.839424,-0.09167641,20333373,1.2194229,100
434,9846.139,-131.63812,0.10139161,,-9.973932,1.0019597,0.9120271,1.0007838,[-0.004  0.516 -2.256 -2.187 -1.511],10.039856,9.999147,-983.35986,-2.5634765e-05,1.000035,43400,4947.552061444033,0.020765778,494.81,-131.64441,0.98999745,24059.668390512466,9.998295,98.83155,-0.0910241,20382854,1.0934016,100
435,0.0066011604,-0.27597266,,1.0,-0.07323919,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.0871582,0.016662598,-0.25445557,-8.056641e-05,1.0,43500,4999.64737405877,,500.0,-0.27597266,1.0,24143.413638591766,0.016208649,0.080844246,-0.0910241,20432854,1.0,100
436,0.0051629557,-0.26129133,,1.0,-0.06926774,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.08459473,0.015782356,-0.20501709,3.0517578e-05,1.0,43600,4999.657754204858,,500.0,-0.26129133,1.0,24226.821261644363,0.015352249,0.071495764,-0.0910241,20482854,1.0,100
437,0.005940594,-0.2849366,,1.0,-0.0678034,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.08770752,0.017846107,-0.22650146,4.760742e-05,1.0,43700,4999.667937745791,,500.0,-0.2849366,1.0,24311.66921710968,0.017430305,0.07669164,-0.0910241,20532854,1.0,100
438,0.0051322086,-0.2884568,,1.0,-0.07037215,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.08734131,0.017924309,-0.25354004,-4.699707e-05,1.0,43800,4999.6647247715455,,500.0,-0.2884568,1.0,24366.210496902466,0.017502785,0.07128049,-0.0910241,20582854,1.0,100
439,0.005560285,-0.28788707,,1.0,-0.07302814,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.09039307,0.017659187,-0.22558594,3.2958986e-05,1.0,43900,4999.660098191955,,500.0,-0.28788707,1.0,24442.476296424866,0.01722145,0.07419629,-0.0910241,20632854,1.0,100
440,0.0050282166,-0.29501396,,1.0,-0.066904,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.08514404,0.018748283,-0.27270508,-8.544922e-06,1.0,44000,4999.661716274785,,500.0,-0.29501396,1.0,24526.96708726883,0.018314362,0.07055692,-0.0910241,20682854,1.0,100
441,0.004667402,-0.28280598,,1.0,-0.066798314,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.08111572,0.017753601,-0.21661377,1.2207031e-06,1.0,44100,4999.674005665219,,500.0,-0.28280598,1.0,24611.79671049118,0.01735115,0.06796312,-0.0910241,20732854,1.0,100
442,0.005049998,-0.27467853,,1.0,-0.07298938,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.09454346,0.016576767,-0.19433594,0.00010375977,1.0,44200,4999.642935750274,,500.0,-0.27467853,1.0,24696.545916080475,0.016112328,0.070704386,-0.0910241,20782854,1.0,100
443,0.005376637,-0.30580685,,1.0,-0.07568952,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.09637451,0.018913269,-0.18048096,0.000107421874,1.0,44300,4999.636435494747,,500.0,-0.30580685,1.0,24782.071657896042,0.018437386,0.07295842,-0.0910241,20832854,1.0,100
444,0.005981457,-0.29330933,,1.0,-0.06735761,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.09057617,0.0185709,-0.23486328,1.953125e-05,1.0,44400,4999.652412607402,,500.0,-0.29330933,1.0,24866.441773176193,0.018118858,0.076945506,-0.0910241,20882854,1.0,100
445,0.006545993,-0.2901029,,1.0,-0.07537161,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.09564209,0.017648697,-0.23138428,1.586914e-05,1.0,44500,4999.638801784443,,500.0,-0.2901029,1.0,24951.050644397736,0.01718235,0.08049755,-0.0910241,20932854,1.0,100
446,0.004669966,-0.2798897,,1.0,-0.07223645,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.087524414,0.017066956,-0.19610596,-7.8125e-05,1.0,44600,4999.663912913384,,500.0,-0.2798897,1.0,25035.302928447723,0.016652107,0.067990385,-0.0910241,20982854,1.0,100
447,0.0065741153,-0.31867108,,1.0,-0.077774264,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.09698486,0.019799232,-0.20098877,-2.4414062e-06,1.0,44700,4999.648295302763,,500.0,-0.31867108,1.0,25119.281987428665,0.019348145,0.08067232,-0.0910241,21032854,1.0,100
448,0.031413898,-121.72725,0.019490285,,-0.06532481,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.103637695,9.999354,-1.5977783,2.5024414e-05,1.0,44800,4997.652093401416,,499.81,-121.72725,0.99962,25203.870326042175,9.998709,0.17636211,-0.0910241,21082835,1.0,100
449,0.0046610655,-0.28984377,,1.0,-0.07870949,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.09375,0.017353058,-0.1951294,5.4931643e-06,1.0,44900,4999.6486865884235,,500.0,-0.28984377,1.0,25288.793422937393,0.016901016,0.06793619,-0.0910241,21132835,1.0,100
450,0.005152781,-0.2637615,,1.0,-0.06846576,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.083740234,0.016051292,-0.23022461,-6.652832e-05,1.0,45000,4999.668122728372,,500.0,-0.2637615,1.0,25373.38806247711,0.015644073,0.07142183,-0.0910241,21182835,1.0,100
451,9866.609,-131.64737,0.09939992,,-9.985613,1.0,0.9998118,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],10.027222,9.99934,-983.3783,2.4414063e-05,1.0000132,45100,4949.656096182439,6.553021e-05,495.01,-131.6474,0.99002,25456.02481365204,9.99868,98.83327,-0.09102404,21232336,1.000413,100
452,0.00574403,-0.28138357,,1.0,-0.07555202,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.091674805,0.016917229,-0.23254395,3.7231446e-05,1.0,45200,4999.644304195169,,500.0,-0.28138357,1.0,25540.53306221962,0.016454697,0.07541634,-0.09102404,21282336,1.0,100
453,0.006068834,-0.28863734,,1.0,-0.067315325,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.081604004,0.018190384,-0.33654785,-6.1035157e-06,1.0,45300,4999.6567804306915,,500.0,-0.28863734,1.0,25601.390271902084,0.017757416,0.077510014,-0.09102404,21332336,1.0,100
454,0.005355808,-0.2823882,,1.0,-0.06564953,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.07714844,0.017813683,-0.2241211,2.8076172e-05,1.0,45400,4999.661108593135,,500.0,-0.2823882,1.0,25682.935259342194,0.017386436,0.072822705,-0.09102404,21382336,1.0,100
455,0.004765729,-0.26774126,,1.0,-0.073048934,1.0,1.0,1.0,[-0.004  0.515 -2.256 -2.186 -1.51 ],0.08959961,0.016001701,-0.23358154,-2.3193359e-05,1.0,45500,4999.65016154949,,500.0,-0.26774126,1.0,25767.619414806366,0.015552521,0.068688,-0.09102404,21432336,1.0,100
456,9817.712,-131.63147,0.09953786,,-9.957217,1.0117276,0.8725528,1.0029217,[-0.004  0.515 -2.256 -2.186 -1.51 ],10.020752,9.999349,-983.38257,-3.90625e-05,1.0020144,45600,4949.660739374761,0.037978902,495.01,-131.64413,0.99126905,25851.245050430298,9.998697,98.83368,-0.09155827,21481837,1.2523501,100
457,0.0067423834,-0.26376718,,1.0,-0.068912394,1.0,1.0,1.0,[-0.005  0.514 -2.256 -2.185 -1.511],0.0826416,0.016015053,-0.2689209,7.3242186e-06,1.0,45700,4999.665979523105,,500.0,-0.26376718,1.0,25935.54027748108,0.015589714,0.081700735,-0.09155827,21531837,1.0,100
458,0.0063717393,-0.2801611,,1.0,-0.07125469,1.0,1.0,1.0,[-0.005  0.514 -2.256 -2.185 -1.511],0.08673096,0.017169952,-0.24786377,4.8217775e-05,1.0,45800,4999.650310489702,,500.0,-0.2801611,1.0,26019.698355436325,0.016720772,0.07941922,-0.09155827,21581837,1.0,100
459,9837.169,-131.64207,0.09945422,,-9.9727545,1.0044122,0.9222813,1.0010979,[-0.005  0.514 -2.256 -2.185 -1.511],10.020142,9.9993515,-983.3773,-4.0283205e-05,1.0016019,45900,4949.656042118841,0.023692379,495.01,-131.64972,0.99054164,26104.170113801956,9.998703,98.83315,-0.092020534,21631338,1.1369414,100
460,0.006534574,-0.3134838,,1.0,-0.084375955,1.0,1.0,1.0,[-0.005  0.514 -2.256 -2.185 -1.511],0.10687256,0.0188303,-0.24963379,-6.8969726e-05,1.0,46000,4999.621131451453,,500.0,-0.3134838,1.0,26188.505354881287,0.018325806,0.08043252,-0.092020534,21681338,1.0,100
461,0.0059336666,-0.30981126,,1.0,-0.062961936,1.0,1.0,1.0,[-0.005  0.514 -2.256 -2.185 -1.511],0.06945801,0.020288467,-0.28356934,-2.746582e-05,1.0,46100,4999.676810372937,,500.0,-0.30981126,1.0,26272.819020032883,0.019897461,0.07664257,-0.092020534,21731338,1.0,100
462,0.005017721,-0.29203463,,1.0,-0.06653542,1.0,1.0,1.0,[-0.005  0.514 -2.256 -2.185 -1.511],0.085998535,0.018533707,-0.21057129,8.544922e-05,1.0,46200,4999.653848375871,,500.0,-0.29203463,1.0,26357.773810386658,0.018084526,0.07047798,-0.092020534,21781338,1.0,100
463,9848.73,-131.64261,0.099431686,,-9.976735,1.0010638,0.91787004,1.0006312,[-0.005  0.514 -2.256 -2.185 -1.511],10.023926,9.999352,-983.3797,-8.728027e-05,0.99885994,46300,4949.654167055536,0.017989824,495.01,-131.64749,0.99032515,26440.651760816574,9.998705,98.833405,-0.09128163,21830839,1.074012,100
464,9106.236,-131.36398,0.10263202,,-9.590537,1.0204002,0.7187947,1.0148953,[-0.005  0.514 -2.256 -2.185 -1.51 ],9.933655,9.999202,-973.4924,-3.0517578e-05,0.9945369,46400,4947.183245422439,0.09045925,494.77,-131.53828,0.9973353,26523.49759411812,9.998404,97.83989,-0.0928291,21880316,1.3560469,100
465,0.0045659645,-0.26030695,,1.0,-0.0655102,1.0,1.0,1.0,[-0.005  0.513 -2.26  -2.19  -1.512],0.08203125,0.016010284,-0.1786499,4.272461e-06,1.0,46500,4999.654651646937,,500.0,-0.26030695,1.0,26607.742109775543,0.015561104,0.06722937,-0.0928291,21930316,1.0,100
466,0.00502712,-0.2945959,,1.0,-0.06888783,1.0,1.0,1.0,[-0.005  0.513 -2.26  -2.19  -1.512],0.08178711,0.018550873,-0.29101562,-7.263184e-05,1.0,46600,4999.667676302619,,500.0,-0.2945959,1.0,26691.26348567009,0.018133163,0.070548125,-0.0928291,21980316,1.0,100
467,0.004687055,-0.27066267,,1.0,-0.06383323,1.0,1.0,1.0,[-0.005  0.513 -2.26  -2.19  -1.512],0.080200195,0.016999245,-0.18902588,2.8686523e-05,1.0,46700,4999.669378171143,,500.0,-0.27066267,1.0,26775.00481390953,0.016590118,0.0681211,-0.0928291,22030316,1.0,100
468,0.0061968323,-0.29988375,,1.0,-0.0724236,1.0,1.0,1.0,[-0.005  0.513 -2.26  -2.19  -1.512],0.08758545,0.018694878,-0.27142334,-3.90625e-05,1.0,46800,4999.651585655764,,500.0,-0.29988375,1.0,26859.3808927536,0.018248558,0.07833163,-0.0928291,22080316,1.0,100
469,9866.691,-131.6471,0.09939899,,-9.985328,1.0,1.0,1.0,[-0.005  0.513 -2.26  -2.19  -1.512],10.024902,9.999342,-983.3789,-7.5683594e-05,1.0,46900,4949.650936314991,,495.01,-131.6471,0.99002,26942.091409683228,9.998684,98.83332,-0.0928291,22129817,1.0,100
470,0.0048220055,-0.3040355,,1.0,-0.0694161,1.0,1.0,1.0,[-0.005  0.513 -2.26  -2.19  -1.512],0.081848145,0.019283295,-0.24603271,-6.1035157e-06,1.0,47000,4999.666687240057,,500.0,-0.3040355,1.0,27024.119539022446,0.018863678,0.0690934,-0.0928291,22179817,1.0,100
471,0.0052147163,-0.32262143,,1.0,-0.07440291,1.0,1.0,1.0,[-0.005  0.513 -2.26  -2.19  -1.512],0.091918945,0.020401001,-0.21368408,-0.00012695312,1.0,47100,4999.657386696382,,500.0,-0.32262143,1.0,27106.5713057518,0.019961357,0.07185281,-0.0928291,22229817,1.0,100
472,0.47702143,-121.80551,0.042734355,,-0.13188685,1.0209031,0.6767799,1.0035484,[-0.005  0.513 -2.26  -2.19  -1.512],0.20495605,9.999304,-9.985352,1.0986329e-05,0.99824893,47200,4990.431299955123,0.04440399,499.09,-121.82501,0.99958795,27189.649755716324,9.998608,1.0070848,-0.09282813,22279726,1.0912693,100
473,0.006016515,-0.29138544,,1.0,-0.070910476,1.0,1.0,1.0,[-0.004  0.513 -2.26  -2.19  -1.512],0.08856201,0.018120766,-0.25421143,-3.6621095e-05,1.0,47300,4999.669784438952,,500.0,-0.29138544,1.0,27271.399416208267,0.0177145,0.07717943,-0.09282813,22329726,1.0,100
474,0.0062680617,-0.30089578,,1.0,-0.06896835,1.0,1.0,1.0,[-0.004  0.513 -2.26  -2.19  -1.512],0.08294678,0.019062042,-0.27441406,-6.1035157e-06,1.0,47400,4999.65779176565,,500.0,-0.30089578,1.0,27351.37785577774,0.018630981,0.07877872,-0.09282813,22379726,1.0,100
475,0.0051089036,-0.3008175,,1.0,-0.0753067,1.0,1.0,1.0,[-0.004  0.513 -2.26  -2.19  -1.512],0.09063721,0.01853466,-0.20343018,-1.953125e-05,1.0,47500,4999.664871779835,,500.0,-0.3008175,1.0,27431.27969264984,0.018115044,0.07111542,-0.09282813,22429726,1.0,100
476,0.0059536677,-0.30411226,,1.0,-0.07498121,1.0,1.0,1.0,[-0.004  0.513 -2.26  -2.19  -1.512],0.08782959,0.018832207,-0.1876831,-3.6621095e-05,1.0,47600,4999.654392167253,,500.0,-0.30411226,1.0,27510.502609729767,0.018390656,0.07678244,-0.09282813,22479726,1.0,100
477,0.0058563543,-0.31134745,,1.0,-0.07362994,1.0,1.0,1.0,[-0.004  0.513 -2.26  -2.19  -1.512],0.09338379,0.019537926,-0.19610596,3.8452148e-05,1.0,47700,4999.649083100322,,500.0,-0.31134745,1.0,27590.09373641014,0.019081116,0.07614176,-0.09282813,22529726,1.0,100
478,8734.585,-131.2486,0.10110395,,-9.397871,1.0332872,0.58256865,1.0287935,[-0.004  0.513 -2.26  -2.19  -1.512],9.916016,9.999353,-973.49805,6.1035155e-07,0.998146,47800,4949.7554301875625,0.115928315,495.02,-131.547,1.0045778,27669.233064174652,9.998707,97.84026,-0.09484335,22579228,1.563281,100
479,8500.822,-131.23985,0.10303144,,-9.26523,1.0558197,0.5374547,1.0511906,[-0.004  0.509 -2.258 -2.178 -1.514],10.014404,9.999385,-983.3897,-1.5258789e-05,1.0053545,47900,4949.672533567476,0.15612452,495.01,-131.64102,1.0155255,27750.132879972458,9.99877,98.83441,-0.10076439,22628729,1.9207758,100
480,0.005155993,-0.27363783,,1.0,-0.07419973,1.0,1.0,1.0,[-0.004  0.505 -2.258 -2.169 -1.52 ],0.088378906,0.016391754,-0.25024414,-7.141113e-05,1.0,48000,4999.670048322968,,500.0,-0.27363783,1.0,27830.714569330215,0.015982628,0.07144924,-0.10076439,22678729,1.0,100
481,0.0051062834,-0.2693721,,1.0,-0.07167451,1.0,1.0,1.0,[-0.004  0.505 -2.258 -2.169 -1.52 ],0.09020996,0.016248703,-0.24249268,-0.00010131836,1.0,48100,4999.668955262752,,500.0,-0.2693721,1.0,27910.864155769348,0.015832901,0.071103565,-0.10076439,22728729,1.0,100
482,0.00488619,-0.27693427,,1.0,-0.07030209,1.0,1.0,1.0,[-0.004  0.505 -2.258 -2.169 -1.52 ],0.081604004,0.016983032,-0.21038818,-9.58252e-05,1.0,48200,4999.666762030777,,500.0,-0.27693427,1.0,27988.97229719162,0.016570091,0.06954253,-0.10076439,22778729,1.0,100
483,0.004403337,-0.2488986,,1.0,-0.06391823,1.0,1.0,1.0,[-0.004  0.505 -2.258 -2.169 -1.52 ],0.07904053,0.015203476,-0.20532227,-6.713867e-06,1.0,48300,4999.683884624923,,500.0,-0.2488986,1.0,28065.962592363358,0.0148181915,0.06603407,-0.10076439,22828729,1.0,100
484,0.006670802,-0.3095451,,1.0,-0.0791841,1.0,1.0,1.0,[-0.004  0.505 -2.258 -2.169 -1.52 ],0.10040283,0.018933296,-0.24578857,-3.2958986e-05,1.0,48400,4999.643425668786,,500.0,-0.3095451,1.0,28143.129175186157,0.018465996,0.08126761,-0.10076439,22878729,1.0,100
485,0.005915304,-0.29334924,,1.0,-0.074162245,1.0,1.0,1.0,[-0.004  0.505 -2.258 -2.169 -1.52 ],0.093444824,0.018014908,-0.26605225,-7.93457e-05,1.0,48500,4999.659694873086,,500.0,-0.29334924,1.0,28220.10019016266,0.017573357,0.076526016,-0.10076439,22928729,1.0,100
486,9866.537,-131.65358,0.099398635,,-9.991958,1.0,1.0,1.0,[-0.004  0.505 -2.258 -2.169 -1.52 ],10.031494,9.99933,-983.3709,6.469726e-05,1.0,48600,4949.644247485798,,495.01,-131.65358,0.99002,28296.13058447838,9.998659,98.83254,-0.10076439,22978230,1.0,100
487,0.0059901997,-0.30576319,,1.0,-0.071781956,1.0,1.0,1.0,[-0.004  0.505 -2.258 -2.169 -1.52 ],0.088012695,0.019230843,-0.21484375,7.6904296e-05,1.0,48700,4999.659248470035,,500.0,-0.30576319,1.0,28373.599891662598,0.018798828,0.07700943,-0.10076439,23028230,1.0,100
488,0.16256733,-121.74959,0.029986834,,-0.08729389,1.0,1.0,1.0,[-0.004  0.505 -2.258 -2.169 -1.52 ],0.121398926,9.999385,-3.9302368,-7.080078e-05,1.0,48800,4995.063202597159,,499.55,-121.74959,0.9991,28450.736708402634,9.99877,0.40117607,-0.10076439,23078185,1.0,100
489,9644.08,-131.58217,0.09976692,,-9.872511,1.0141604,0.82350445,1.00675,[-0.004  0.505 -2.258 -2.169 -1.52 ],10.022888,9.999361,-983.38055,-2.6855469e-05,1.0022081,48900,4949.662777308877,0.05501755,495.01,-131.64752,0.99345154,28527.473455667496,9.998722,98.83349,-0.10284546,23127686,1.3367014,100
490,0.0047934847,-0.30498695,,1.0,-0.07366289,1.0,1.0,1.0,[-0.005  0.503 -2.258 -2.167 -1.522],0.09057617,0.019012451,-0.1954956,6.1035155e-07,1.0,49000,4999.657849630466,,500.0,-0.30498695,1.0,28605.240725040436,0.018583298,0.068888605,-0.10284546,23177686,1.0,100
491,0.005999437,-0.29447633,,1.0,-0.07127461,1.0,1.0,1.0,[-0.005  0.503 -2.258 -2.167 -1.522],0.088134766,0.01834488,-0.2670288,2.9296874e-05,1.0,49100,4999.6643825675665,,500.0,-0.29447633,1.0,28682.376358747482,0.01793003,0.0770703,-0.10284546,23227686,1.0,100
492,0.0049037724,-0.26063928,,1.0,-0.07201549,1.0,1.0,1.0,[-0.005  0.503 -2.258 -2.167 -1.522],0.08642578,0.01550293,-0.21655273,-5.065918e-05,1.0,49200,4999.668334320168,,500.0,-0.26063928,1.0,28758.94975876808,0.015088081,0.06967319,-0.10284546,23277686,1.0,100
493,0.004933702,-0.29087746,,1.0,-0.07350061,1.0,1.0,1.0,[-0.005  0.503 -2.258 -2.167 -1.522],0.08691406,0.017866135,-0.19903564,-7.995605e-05,1.0,49300,4999.655807436321,,500.0,-0.29087746,1.0,28835.62800359726,0.01742649,0.069894515,-0.10284546,23327686,1.0,100
494,0.0049229544,-0.30683023,,1.0,-0.06705893,1.0,1.0,1.0,[-0.005  0.503 -2.258 -2.167 -1.522],0.07861328,0.019706726,-0.2942505,-3.8452148e-05,1.0,49400,4999.673477338274,,500.0,-0.30683023,1.0,28912.410686969757,0.019307137,0.06981675,-0.10284546,23377686,1.0,100
495,0.005491018,-0.27977416,,1.0,-0.0742211,1.0,1.0,1.0,[-0.005  0.503 -2.258 -2.167 -1.522],0.08782959,0.01689434,-0.28363037,-5.065918e-05,1.0,49500,4999.655102409396,,500.0,-0.27977416,1.0,28989.35100698471,0.016453743,0.07373237,-0.10284546,23427686,1.0,100
496,0.0042150477,-0.28453702,,1.0,-0.06677723,1.0,1.0,1.0,[-0.005  0.503 -2.258 -2.167 -1.522],0.07287598,0.017897606,-0.19293213,1.8310548e-05,1.0,49600,4999.667860294286,,500.0,-0.28453702,1.0,29066.181777715683,0.017486572,0.06459488,-0.10284546,23477686,1.0,100
497,9866.756,-131.64632,0.09939998,,-9.984281,1.0,1.0,1.0,[-0.005  0.503 -2.258 -2.167 -1.522],10.023132,9.999364,-983.382,4.333496e-05,1.0,49700,4949.662460716908,,495.01,-131.64632,0.99002,29142.67774415016,9.998728,98.83364,-0.10284546,23527187,1.0,100
498,0.004693448,-0.2950455,,1.0,-0.070161276,1.0,1.0,1.0,[-0.005  0.503 -2.258 -2.167 -1.522],0.083740234,0.018483162,-0.23986816,3.0517578e-05,1.0,49800,4999.665149023285,,500.0,-0.2950455,1.0,29219.69833278656,0.018064499,0.068163924,-0.10284546,23577187,1.0,100
499,9295.831,-131.41812,0.099871285,,-9.691232,1.0121958,0.79230964,1.010372,[-0.005  0.503 -2.258 -2.167 -1.522],9.922852,9.999366,-973.5033,-1.953125e-05,0.99634796,49900,4949.760169151127,0.07231589,495.02,-131.54497,0.9952577,29295.495581388474,9.998732,97.8408,-0.10239858,23626689,1.2806253,100
