MeanD2w0t,ReturnStepMaxmin,InitialReturnMax,MeanIW,InitialReturnMean,TimeElapsed,MeanEntropy,StdD2w0t,StdIW,MaxD2w0t,Iteration,InitialReturnStd,Weights,EpRewMean,EpThisIter,EpisodesSoFar,EmpiricalD2,EpLenMean,J_sample_variance,MaxIW,MinIW,InitialBound,Bound,TimestepsSoFar,ReturnMeanIW,MinD2w0t,InitialReturnMin,ReturnStepMax
1.0,0.015434265,0.088134766,1.0,5.1879884e-05,4427.262936115265,0.38825217,,,1.0,334,0.06473803,[ 2.384e-03  5.527e-01 -3.045e+00 -2.230e+00 -1.031e+00],4999.445604509676,20,6680,1.0,500.0,0.004414542,1.0,1.0,-272.10724,-272.10724,2811392,-0.04533628,1.0,-0.11242676,10.0
1.0,0.019148827,0.046203613,1.0,3.6621095e-05,4441.263987064362,0.38825217,,,1.0,335,0.045579128,[ 2.384e-03  5.527e-01 -3.045e+00 -2.230e+00 -1.031e+00],4999.553847625921,20,6700,1.0,500.0,0.0021886788,1.0,1.0,-272.0783,-272.0783,2821392,-0.016426427,1.0,-0.13110352,10.0
1.0,0.016078949,0.06921387,1.0,-5.1879884e-05,4455.403755664825,0.38825217,,,1.0,336,0.04349737,[ 2.384e-03  5.527e-01 -3.045e+00 -2.230e+00 -1.031e+00],4999.496203666951,20,6720,1.0,500.0,0.0019919598,1.0,1.0,-272.09396,-272.09396,2831392,-0.032087084,1.0,-0.08111572,10.0
1.0,0.016397476,0.07885742,1.0,-2.4414063e-05,4469.428058862686,0.38825217,,,1.0,337,0.0671647,[ 2.384e-03  5.527e-01 -3.045e+00 -2.230e+00 -1.031e+00],4999.511748079069,20,6740,1.0,500.0,0.0047502476,1.0,1.0,-272.09955,-272.09955,2841392,-0.03765732,1.0,-0.14105225,10.0
1.0,0.010721207,0.064453125,1.0,-1.8310548e-05,4483.548993349075,0.38825217,,,1.0,338,0.04696492,[ 2.384e-03  5.527e-01 -3.045e+00 -2.230e+00 -1.031e+00],4999.507137451319,20,6760,1.0,500.0,0.002322122,1.0,1.0,-272.09085,-272.09085,2851392,-0.028948752,1.0,-0.13330078,10.0
0.95634866,9.995787,49.737,0.9983363,-3.6621095e-05,4496.990813732147,0.38687903,0.21920155,0.080904424,1.0152507,339,216.48259,[ 2.384e-03  5.527e-01 -3.045e+00 -2.230e+00 -1.031e+00],4749.491384496431,20,6780,1.012274,475.05,48448.38,1.2760196,0.8047626,-321.6564,-321.41064,2860893,-49.148483,,-943.6258,10.0
1.0,0.014018059,0.059814453,1.0,,4511.522119760513,0.38687903,,,1.0,340,0.035716858,[ 1.778e-03  5.472e-01 -3.045e+00 -2.221e+00 -1.032e+00],4999.533056327886,20,6800,1.0,500.0,0.0013415044,1.0,1.0,-272.0905,-272.0905,2870893,-0.028623015,1.0,-0.08111572,10.0
1.0,0.01769352,0.08459473,1.0,-5.493164e-05,4525.442755222321,0.38687903,,,1.0,341,0.07910227,[ 1.778e-03  5.472e-01 -3.045e+00 -2.221e+00 -1.032e+00],4999.470664707008,20,6820,1.0,500.0,0.006584435,1.0,1.0,-272.1073,-272.1073,2880893,-0.0454194,1.0,-0.18756104,10.0
1.0,0.011813164,0.062316895,1.0,-3.0517578e-05,4539.35006570816,0.38687903,,,1.0,342,0.054339975,[ 1.778e-03  5.472e-01 -3.045e+00 -2.221e+00 -1.032e+00],4999.5177622811925,20,6840,1.0,500.0,0.0031083478,1.0,1.0,-272.0955,-272.0955,2890893,-0.03360707,1.0,-0.11315918,10.0
1.0,0.017856598,0.064453125,1.0,-1.5258789e-05,4553.318494796753,0.38687903,,,1.0,343,0.057038225,[ 1.778e-03  5.472e-01 -3.045e+00 -2.221e+00 -1.032e+00],4999.487446861996,20,6860,1.0,500.0,0.0034243802,1.0,1.0,-272.08978,-272.08978,2900893,-0.027886927,1.0,-0.15307617,10.0
1.1091774,9.995892,49.2381,0.8874669,-3.6621095e-05,4566.749773979187,0.376275,0.27278027,0.3741797,1.3831719,344,214.30893,[ 1.778e-03  5.472e-01 -3.045e+00 -2.221e+00 -1.032e+00],4750.01594727964,20,6880,1.3340434,475.1,28992.027,2.1643226,0.25669834,-321.15665,-314.22086,2910395,-38.00812,,-934.151,10.0
1.0,0.014195442,0.053527832,1.0,-3.3569337e-05,4581.039833784103,0.376275,,,1.0,345,0.040110357,[ 1.150e-03  5.337e-01 -3.018e+00 -2.185e+00 -1.043e+00],4999.533407588149,20,6900,1.0,500.0,0.0016927788,1.0,1.0,-272.08865,-272.08865,2920395,-0.026769767,1.0,-0.083740234,10.0
1.0,0.014417648,0.06427002,1.0,4.8828126e-05,4595.07094502449,0.376275,,,1.0,346,0.044006977,[ 1.150e-03  5.337e-01 -3.018e+00 -2.185e+00 -1.043e+00],4999.44160480945,20,6920,1.0,500.0,0.0020390006,1.0,1.0,-272.08282,-272.08282,2930395,-0.020937616,1.0,-0.13116455,10.0
1.0,0.015982628,0.093322754,1.0,-8.239746e-05,4609.01132440567,0.376275,,,1.0,347,0.054996334,[ 1.150e-03  5.337e-01 -3.018e+00 -2.185e+00 -1.043e+00],4999.438955253943,20,6940,1.0,500.0,0.0031856194,1.0,1.0,-272.12375,-272.12375,2940395,-0.06187398,1.0,-0.10211182,10.0
1.0,0.016628265,0.08721924,1.0,-8.544922e-05,4622.823559045792,0.376275,,,1.0,348,0.06216783,[ 1.150e-03  5.337e-01 -3.018e+00 -2.185e+00 -1.043e+00],4999.467441144194,20,6960,1.0,500.0,0.004068044,1.0,1.0,-272.11066,-272.11066,2950395,-0.04877705,1.0,-0.15216064,10.0
1.0,0.015555382,0.0803833,1.0,-2.1362304e-05,4636.687054634094,0.376275,,,1.0,349,0.07136767,[ 1.150e-03  5.337e-01 -3.018e+00 -2.185e+00 -1.043e+00],4999.500109928242,20,6980,1.0,500.0,0.005359076,1.0,1.0,-272.097,-272.097,2960395,-0.035105545,1.0,-0.20532227,10.0
1.0,0.014992714,0.066711426,1.0,-7.6293945e-05,4650.715083599091,0.376275,,,1.0,350,0.05648262,[ 1.150e-03  5.337e-01 -3.018e+00 -2.185e+00 -1.043e+00],4999.493397591344,20,7000,1.0,500.0,0.0033594053,1.0,1.0,-272.0965,-272.0965,2970395,-0.034599375,1.0,-0.16790771,10.0
1.0,0.016057014,0.07525635,1.0,-9.155274e-06,4664.82567191124,0.376275,,,1.0,351,0.060318448,[ 1.150e-03  5.337e-01 -3.018e+00 -2.185e+00 -1.043e+00],4999.456011945512,20,7020,1.0,500.0,0.0038314383,1.0,1.0,-272.09323,-272.09323,2980395,-0.031332027,1.0,-0.119384766,10.0
1.0,0.011487007,0.074279785,1.0,,4678.739394426346,0.376275,,,1.0,352,0.03913968,[ 1.150e-03  5.337e-01 -3.018e+00 -2.185e+00 -1.043e+00],4999.507319844091,20,7040,1.0,500.0,0.001612059,1.0,1.0,-272.09204,-272.09204,2990395,-0.030145226,1.0,-0.08117676,10.0
1.0,0.013022423,0.081848145,1.0,-6.1035156e-05,4692.878111124039,0.376275,,,1.0,353,0.06576158,[ 1.150e-03  5.337e-01 -3.018e+00 -2.185e+00 -1.043e+00],4999.440869201395,20,7060,1.0,500.0,0.004553047,1.0,1.0,-272.10068,-272.10068,3000395,-0.03880134,1.0,-0.1473999,10.0
1.0,0.013731003,0.096191406,1.0,-5.1879884e-05,4706.723172903061,0.376275,,,1.0,354,0.07634278,[ 1.150e-03  5.337e-01 -3.018e+00 -2.185e+00 -1.043e+00],4999.481339292283,20,7080,1.0,500.0,0.0061362535,1.0,1.0,-272.1099,-272.1099,3010395,-0.048000347,1.0,-0.14782715,10.0
1.0,0.013632774,0.06121826,1.0,7.019043e-05,4721.118616342545,0.376275,,,1.0,355,0.062344953,[ 1.150e-03  5.337e-01 -3.018e+00 -2.185e+00 -1.043e+00],4999.521529203389,20,7100,1.0,500.0,0.0040923744,1.0,1.0,-272.0914,-272.0914,3020395,-0.029499887,1.0,-0.18078613,10.0
1.0,0.014825821,0.064331055,1.0,-3.0517579e-06,4735.360208749771,0.376275,,,1.0,356,0.07714377,[ 1.150e-03  5.337e-01 -3.018e+00 -2.185e+00 -1.043e+00],4999.494971136848,20,7120,1.0,500.0,0.006268133,1.0,1.0,-272.09116,-272.09116,3030395,-0.029263062,1.0,-0.25500488,10.0
1.0,0.0137348175,0.07574463,1.0,2.746582e-05,4749.589648246765,0.376275,,,1.0,357,0.06035331,[ 1.150e-03  5.337e-01 -3.018e+00 -2.185e+00 -1.043e+00],4999.4774184878725,20,7140,1.0,500.0,0.0038332078,1.0,1.0,-272.11154,-272.11154,3040395,-0.04963687,1.0,-0.18322754,10.0
1.0,0.009757042,0.061401367,1.0,4.272461e-05,4763.510618925095,0.376275,,,1.0,358,0.046515357,[ 1.150e-03  5.337e-01 -3.018e+00 -2.185e+00 -1.043e+00],4999.477858788894,20,7160,1.0,500.0,0.0022802823,1.0,1.0,-272.0812,-272.0812,3050395,-0.019307721,1.0,-0.1326294,10.0
1.0,0.012868881,0.05218506,1.0,,4777.586711406708,0.376275,,,1.0,359,0.038180023,[ 1.150e-03  5.337e-01 -3.018e+00 -2.185e+00 -1.043e+00],4999.514118029148,20,7180,1.0,500.0,0.0015334076,1.0,1.0,-272.09665,-272.09665,3060395,-0.034764465,1.0,-0.07733154,10.0
0.9974532,9.996016,0.1942749,0.99497557,4.272461e-05,4791.474105596542,0.37621397,0.05827086,0.034311283,1.0074018,360,0.6028443,[ 1.150e-03  5.337e-01 -3.018e+00 -2.185e+00 -1.043e+00],4981.997679790506,20,7200,1.0023366,498.3,0.21918325,1.0516514,0.74825895,-272.13928,-272.12045,3070361,-0.043980006,,-2.6170654,10.0
0.97529054,9.993919,50.85956,1.0159979,-2.746582e-05,4804.838432073593,0.36962903,0.2583584,0.26019147,1.1880909,361,216.2842,[ 2.290e-03  5.340e-01 -3.018e+00 -2.185e+00 -1.043e+00],4675.068831014112,20,7220,1.0966734,467.65,46538.38,1.7786846,0.2909697,-322.6765,-321.52933,3079714,-48.552868,,-942.5129,10.0
1.0,0.015701294,0.061401367,1.0,1.8310548e-05,4819.229331493378,0.36962903,,,1.0,362,0.04560483,[ 0.008  0.526 -3.026 -2.174 -1.049],4999.530848868913,20,7240,1.0,500.0,0.0021902134,1.0,1.0,-272.08786,-272.08786,3089714,-0.02596258,1.0,-0.117492676,10.0
1.0,0.012117386,0.06274414,1.0,-5.1879884e-05,4833.201086759567,0.36962903,,,1.0,363,0.04301502,[ 0.008  0.526 -3.026 -2.174 -1.049],4999.494562652211,20,7260,1.0,500.0,0.001947051,1.0,1.0,-272.08826,-272.08826,3099714,-0.0263629,1.0,-0.099731445,10.0
1.0,0.013709068,0.050720215,1.0,4.272461e-05,4847.087606430054,0.36962903,,,1.0,364,0.04404082,[ 0.008  0.526 -3.026 -2.174 -1.049],4999.528445115223,20,7280,1.0,500.0,0.00204254,1.0,1.0,-272.08807,-272.08807,3109714,-0.026171923,1.0,-0.10284424,10.0
0.99561155,9.995815,0.44799805,0.9937717,-3.3569337e-05,4861.014988660812,0.3691405,0.08604837,0.058051523,1.0233135,365,1.633421,[ 0.008  0.526 -3.026 -2.174 -1.049],4961.950904466874,20,7300,1.0074269,496.3,1.2480267,1.0961473,0.6344294,-272.36758,-272.29202,3119640,-0.18054661,,-7.114868,10.0
1.0,0.016289711,0.0770874,1.0,3.6621095e-05,4875.011901140213,0.3691405,,,1.0,366,0.0703998,[ 0.01   0.525 -3.026 -2.174 -1.05 ],4999.491880410386,20,7320,1.0,500.0,0.005220127,1.0,1.0,-272.10837,-272.10837,3129640,-0.04646976,1.0,-0.21124268,10.0
1.0,0.017027855,0.07299805,1.0,1.2207031e-05,4888.323677301407,0.3691405,,,1.0,367,0.063029066,[ 0.01   0.525 -3.026 -2.174 -1.05 ],4999.497299103795,20,7340,1.0,500.0,0.0041810917,1.0,1.0,-272.09518,-272.09518,3139640,-0.03329844,1.0,-0.2000122,10.0
1.0,0.015756607,0.08154297,1.0,3.3569337e-05,4901.706949472427,0.3691405,,,1.0,368,0.06662473,[ 0.01   0.525 -3.026 -2.174 -1.05 ],4999.537306889359,20,7360,1.0,500.0,0.004670181,1.0,1.0,-272.0976,-272.0976,3149640,-0.035692733,1.0,-0.14031982,10.0
1.0,0.01746273,0.064208984,1.0,-9.155274e-06,4915.248232603073,0.3691405,,,1.0,369,0.050310455,[ 0.01   0.525 -3.026 -2.174 -1.05 ],4999.516654978054,20,7380,1.0,500.0,0.002665159,1.0,1.0,-272.08868,-272.08868,3159640,-0.026788175,1.0,-0.11212158,10.0
1.0,0.016242027,0.09301758,1.0,-7.019043e-05,4928.618669271469,0.3691405,,,1.0,370,0.07980586,[ 0.01   0.525 -3.026 -2.174 -1.05 ],4999.458601589983,20,7400,1.0,500.0,0.0067032496,1.0,1.0,-272.10022,-272.10022,3169640,-0.038319673,1.0,-0.16778564,10.0
1.0,0.012558937,0.09234619,1.0,3.3569337e-05,4941.976468324661,0.3691405,,,1.0,371,0.07260352,[ 0.01   0.525 -3.026 -2.174 -1.05 ],4999.453375101281,20,7420,1.0,500.0,0.005545342,1.0,1.0,-272.10577,-272.10577,3179640,-0.04389925,1.0,-0.20471191,10.0
1.0,0.014684677,0.07116699,1.0,1.5258789e-05,4955.559636831284,0.3691405,,,1.0,372,0.050888237,[ 0.01   0.525 -3.026 -2.174 -1.05 ],4999.509603941401,20,7440,1.0,500.0,0.002727293,1.0,1.0,-272.08768,-272.08768,3189640,-0.025797194,1.0,-0.13024902,10.0
1.1867052,9.99341,75.436646,0.9251041,-1.5258789e-05,4967.666632652283,0.3537603,0.52472806,0.5168101,5.032934,373,238.46179,[ 0.01   0.525 -3.026 -2.174 -1.05 ],4532.000124738561,20,7460,1.7521765,453.35,42465.195,6.283488,0.13464664,-347.2365,-327.26678,3198707,-49.411713,,-917.9276,10.0
1.0071225,9.996172,1.1592407,0.9837953,7.324219e-05,4981.354988336563,0.3534763,0.12768167,0.13704011,1.2860305,374,4.785087,[-0.005  0.522 -3.045 -2.168 -1.065],4926.54820188169,20,7480,1.0660081,492.75,3.8981616,1.2273126,0.37023336,-273.092,-272.67877,3208562,-0.3739006,,-20.856384,10.0
1.0,0.010107994,0.06774902,1.0,-5.7983398e-05,4994.758031606674,0.3534763,,,1.0,375,0.04746366,[-2.400e-04  5.206e-01 -3.049e+00 -2.167e+00 -1.065e+00],4999.538636345258,20,7500,1.0,500.0,0.002371899,1.0,1.0,-272.09332,-272.09332,3218562,-0.031441074,1.0,-0.0949707,10.0
1.0,0.009557724,0.059265137,1.0,-4.5776367e-05,5008.26065659523,0.3534763,,,1.0,376,0.04643741,[-2.400e-04  5.206e-01 -3.049e+00 -2.167e+00 -1.065e+00],4999.505789338555,20,7520,1.0,500.0,0.002271041,1.0,1.0,-272.0867,-272.0867,3228562,-0.024815828,1.0,-0.09350586,10.0
1.0,0.013153076,0.066711426,1.0,4.5776367e-05,5021.4914762973785,0.3534763,,,1.0,377,0.03226702,[-2.400e-04  5.206e-01 -3.049e+00 -2.167e+00 -1.065e+00],4999.539832824819,20,7540,1.0,500.0,0.001096931,1.0,1.0,-272.08603,-272.08603,3238562,-0.02412637,1.0,-0.055419922,10.0
1.0,0.013594627,0.04333496,1.0,-7.324219e-05,5035.134325742722,0.3534763,,,1.0,378,0.04515868,[-2.400e-04  5.206e-01 -3.049e+00 -2.167e+00 -1.065e+00],4999.555438293804,20,7560,1.0,500.0,0.0021441022,1.0,1.0,-272.08572,-272.08572,3248562,-0.02383942,1.0,-0.1484375,10.0
1.0,0.016734123,0.072753906,1.0,-3.3569337e-05,5048.460995912552,0.3534763,,,1.0,379,0.06396949,[-2.400e-04  5.206e-01 -3.049e+00 -2.167e+00 -1.065e+00],4999.518034828347,20,7580,1.0,500.0,0.0043069855,1.0,1.0,-272.1014,-272.1014,3258562,-0.039518185,1.0,-0.15795898,10.0
0.9702655,9.996258,49.209717,1.0151478,-7.019043e-05,5061.083523511887,0.3505181,0.22244969,0.14820912,1.0520504,380,214.3167,[-2.400e-04  5.206e-01 -3.049e+00 -2.167e+00 -1.065e+00],4750.10198034632,20,7600,1.0400988,475.1,45432.69,1.9124476,0.6720388,-321.14008,-320.2109,3268064,-47.570354,,-934.1849,10.0
1.0,0.01635456,0.075683594,1.0,,5074.767123222351,0.3505181,,,1.0,381,0.047066085,[-3.309e-04  5.117e-01 -3.037e+00 -2.151e+00 -1.068e+00],4999.515352112661,20,7620,1.0,500.0,0.0023308247,1.0,1.0,-272.09775,-272.09775,3278064,-0.035872396,1.0,-0.09039307,10.0
1.0,0.0139808655,0.074157715,1.0,3.0517578e-05,5088.21000123024,0.3505181,,,1.0,382,0.043852717,[-3.309e-04  5.117e-01 -3.037e+00 -2.151e+00 -1.068e+00],4999.553623672667,20,7640,1.0,500.0,0.0020250021,1.0,1.0,-272.09808,-272.09808,3288064,-0.036190633,1.0,-0.08898926,10.0
1.0,0.013196945,0.072753906,1.0,6.1035157e-06,5101.47967672348,0.3505181,,,1.0,383,0.057610426,[-3.309e-04  5.117e-01 -3.037e+00 -2.151e+00 -1.068e+00],4999.511676242933,20,7660,1.0,500.0,0.0034966273,1.0,1.0,-272.09708,-272.09708,3298064,-0.035186045,1.0,-0.13952637,10.0
1.0,0.016330719,0.07128906,1.0,-2.1362304e-05,5114.798689126968,0.3505181,,,1.0,384,0.0533565,[-3.309e-04  5.117e-01 -3.037e+00 -2.151e+00 -1.068e+00],4999.526861008556,20,7680,1.0,500.0,0.0029976862,1.0,1.0,-272.10367,-272.10367,3308064,-0.041782536,1.0,-0.11029053,10.0
1.0,0.018064499,0.08093262,1.0,4.8828126e-05,5128.072560548782,0.3505181,,,1.0,385,0.05716552,[-3.309e-04  5.117e-01 -3.037e+00 -2.151e+00 -1.068e+00],4999.519338228575,20,7700,1.0,500.0,0.003436759,1.0,1.0,-272.10352,-272.10352,3318064,-0.041633695,1.0,-0.13330078,10.0
1.0,0.017408371,0.049743652,1.0,3.0517579e-06,5141.321962356567,0.3505181,,,1.0,386,0.0519346,[-3.309e-04  5.117e-01 -3.037e+00 -2.151e+00 -1.068e+00],4999.559860292401,20,7720,1.0,500.0,0.0028424184,1.0,1.0,-272.0886,-272.0886,3328064,-0.026689691,1.0,-0.15460205,10.0
1.0,0.013765335,0.0602417,1.0,7.019043e-05,5154.658881187439,0.3505181,,,1.0,387,0.046103068,[-3.309e-04  5.117e-01 -3.037e+00 -2.151e+00 -1.068e+00],4999.520405439316,20,7740,1.0,500.0,0.0022367812,1.0,1.0,-272.09015,-272.09015,3338064,-0.028253714,1.0,-0.121276855,10.0
1.0,0.010904312,0.038269043,1.0,8.239746e-05,5168.201176643372,0.3505181,,,1.0,388,0.02968785,[-3.309e-04  5.117e-01 -3.037e+00 -2.151e+00 -1.068e+00],4999.5451072523665,20,7760,1.0,500.0,0.0009278911,1.0,1.0,-272.0854,-272.0854,3348064,-0.023490675,1.0,-0.074157715,10.0
0.9955408,9.996031,1.0132446,0.9936372,4.8828126e-05,5181.411560297012,0.3501066,0.11637263,0.10003531,1.0980793,389,4.0578613,[-3.309e-04  5.117e-01 -3.037e+00 -2.151e+00 -1.068e+00],4932.510848270134,20,7780,1.0227753,493.35,5.3877697,1.231459,0.51966983,-272.94034,-272.6771,3357931,-0.46763554,,-17.682983,10.0
1.0,0.018058777,0.06451416,1.0,-2.1362304e-05,5194.994131565094,0.3501066,,,1.0,390,0.058302008,[ 0.003  0.511 -3.037 -2.152 -1.069],4999.517703031479,20,7800,1.0,500.0,0.0035776696,1.0,1.0,-272.08386,-272.08386,3367931,-0.021970058,1.0,-0.17687988,10.0
1.0112281,9.99399,7.2318115,0.90649813,1.8310548e-05,5207.778050899506,0.3491534,0.23328677,0.2501396,1.6050065,391,25.225273,[ 0.003  0.511 -3.037 -2.152 -1.069],4769.558468089979,20,7820,1.1663773,477.1,17.880285,1.3938664,0.116113424,-279.06024,-274.09363,3377473,-0.9887425,,-106.18927,10.0
1.0,0.015303612,0.08074951,1.0,-6.1035157e-06,5221.41827917099,0.3491534,,,1.0,392,0.059075348,[ 0.011  0.511 -3.037 -2.153 -1.07 ],4999.487291527749,20,7840,1.0,500.0,0.0036720394,1.0,1.0,-272.10355,-272.10355,3387473,-0.041655,1.0,-0.12512207,10.0
1.0,0.014059067,0.055847168,1.0,6.1035156e-05,5234.809610843658,0.3491534,,,1.0,393,0.050309196,[ 0.011  0.511 -3.037 -2.153 -1.07 ],4999.528414976582,20,7860,1.0,500.0,0.0026634778,1.0,1.0,-272.09915,-272.09915,3397473,-0.037271436,1.0,-0.10827637,10.0
0.9536667,9.996031,49.734436,0.98420906,2.1362304e-05,5247.771663188934,0.3497313,0.21856533,0.058536753,1.0092978,394,216.48526,[ 0.011  0.511 -3.037 -2.153 -1.07 ],4749.549231952487,20,7880,1.0068897,475.05,48835.098,1.2209302,0.8459385,-321.65686,-321.525,3406974,-49.344524,,-943.6374,10.0
1.0,0.016202927,0.06561279,1.0,1.5258789e-05,5261.559026956558,0.3497313,,,1.0,395,0.06881655,[ 0.011  0.506 -3.037 -2.146 -1.069],4999.516120595677,20,7900,1.0,500.0,0.0049895435,1.0,1.0,-272.09845,-272.09845,3416974,-0.03654952,1.0,-0.23394775,10.0
1.0,0.017464638,0.06854248,1.0,4.5776367e-05,5274.818906068802,0.3497313,,,1.0,396,0.07163899,[ 0.011  0.506 -3.037 -2.146 -1.069],4999.510465308643,20,7920,1.0,500.0,0.0054029706,1.0,1.0,-272.09348,-272.09348,3426974,-0.031579483,1.0,-0.24206543,10.0
1.0,0.012480736,0.050842285,1.0,-1.2207031e-05,5288.155668020248,0.3497313,,,1.0,397,0.049826007,[ 0.011  0.506 -3.037 -2.146 -1.069],4999.518410138587,20,7940,1.0,500.0,0.002612055,1.0,1.0,-272.09677,-272.09677,3436974,-0.034880728,1.0,-0.18103027,10.0
1.0,0.013727188,0.07940674,1.0,-5.493164e-05,5301.547334432602,0.3497313,,,1.0,398,0.060338132,[ 0.011  0.506 -3.037 -2.146 -1.069],4999.501200095089,20,7960,1.0,500.0,0.0038294643,1.0,1.0,-272.10168,-272.10168,3446974,-0.039783217,1.0,-0.13293457,10.0
0.9552289,9.996155,49.727905,1.0049691,6.1035157e-06,5314.273680686951,0.34982285,0.21893375,0.06429683,1.012996,399,216.48628,[ 0.011  0.506 -3.037 -2.146 -1.069],4749.577111190023,20,7980,1.0097548,475.05,48638.305,1.2551391,0.82685804,-321.65863,-321.47705,3456475,-49.245277,,-943.6418,10.0
1.0,0.015896797,0.08074951,1.0,1.8310548e-05,5328.017902135849,0.34982285,,,1.0,400,0.07069383,[ 0.012  0.5   -3.038 -2.137 -1.069],4999.474611977519,20,8000,1.0,500.0,0.0052626515,1.0,1.0,-272.10324,-272.10324,3466475,-0.041342866,1.0,-0.17211914,10.0
1.0,0.016049385,0.063964844,1.0,-5.1879884e-05,5341.287528753281,0.34982285,,,1.0,401,0.0679077,[ 0.012  0.5   -3.038 -2.137 -1.069],4999.527083848544,20,8020,1.0,500.0,0.0048537767,1.0,1.0,-272.09235,-272.09235,3476475,-0.030445993,1.0,-0.21185303,10.0
1.0,0.013091087,0.08300781,1.0,3.3569337e-05,5354.632823467255,0.34982285,,,1.0,402,0.05095571,[ 0.012  0.5   -3.038 -2.137 -1.069],4999.504598668607,20,8040,1.0,500.0,0.0027325668,1.0,1.0,-272.1134,-272.1134,3486475,-0.051523577,1.0,-0.08929443,10.0
1.0,0.016723633,0.06591797,1.0,-2.746582e-05,5367.9773898124695,0.34982285,,,1.0,403,0.045194756,[ 0.012  0.5   -3.038 -2.137 -1.069],4999.523596016943,20,8060,1.0,500.0,0.0021510269,1.0,1.0,-272.09177,-272.09177,3496475,-0.029865226,1.0,-0.08831787,10.0
1.0,0.014630318,0.060058594,1.0,3.3569337e-05,5381.442830324173,0.34982285,,,1.0,404,0.051502448,[ 0.012  0.5   -3.038 -2.137 -1.069],4999.51183935729,20,8080,1.0,500.0,0.0027914718,1.0,1.0,-272.08926,-272.08926,3506475,-0.02737309,1.0,-0.14245605,10.0
1.0,0.011389732,0.061523438,1.0,,5394.767964363098,0.34982285,,,1.0,405,0.043660317,[ 0.012  0.5   -3.038 -2.137 -1.069],4999.556898568516,20,8100,1.0,500.0,0.0020046942,1.0,1.0,-272.09003,-272.09003,3516475,-0.028147895,1.0,-0.07550049,10.0
1.0,0.016313553,0.081604004,1.0,6.713867e-05,5408.230696439743,0.34982285,,,1.0,406,0.057070713,[ 0.012  0.5   -3.038 -2.137 -1.069],4999.505736893404,20,8120,1.0,500.0,0.0034284052,1.0,1.0,-272.1034,-272.1034,3526475,-0.04150156,1.0,-0.11993408,10.0
1.0,0.012424469,0.0736084,1.0,9.155274e-06,5421.645995616913,0.34982285,,,1.0,407,0.047334783,[ 0.012  0.5   -3.038 -2.137 -1.069],4999.478554079188,20,8140,1.0,500.0,0.0023577828,1.0,1.0,-272.08994,-272.08994,3536475,-0.028040558,1.0,-0.09710693,10.0
1.0,0.013381004,0.08428955,1.0,5.7983398e-05,5434.993234872818,0.34982285,,,1.0,408,0.06242745,[ 0.012  0.5   -3.038 -2.137 -1.069],4999.514313335793,20,8160,1.0,500.0,0.004103695,1.0,1.0,-272.1083,-272.1083,3546475,-0.04641195,1.0,-0.1437378,10.0
1.0,0.01280117,0.058288574,1.0,1.5258789e-05,5448.275745868683,0.34982285,,,1.0,409,0.04458486,[ 0.012  0.5   -3.038 -2.137 -1.069],4999.536441702263,20,8180,1.0,500.0,0.0020906,1.0,1.0,-272.09293,-272.09293,3556475,-0.031024585,1.0,-0.08673096,10.0
1.0,0.018417358,0.07147217,1.0,9.155274e-06,5461.539005756378,0.34982285,,,1.0,410,0.055528633,[ 0.012  0.5   -3.038 -2.137 -1.069],4999.520693497022,20,8200,1.0,500.0,0.0032454936,1.0,1.0,-272.095,-272.095,3566475,-0.033111405,1.0,-0.17181396,10.0
1.0279137,9.995905,49.232056,1.0362405,-6.1035156e-05,5474.31080532074,0.3445151,0.23999539,0.24772623,1.1913062,411,214.31078,[ 0.012  0.5   -3.038 -2.137 -1.069],4750.017335265228,20,8220,1.158995,475.1,37946.562,1.7778895,0.39021355,-321.14926,-317.70163,3575977,-43.475674,,-934.15906,10.0
1.0586087,9.993706,99.40369,0.9839537,6.1035157e-06,5486.77513217926,0.3296275,0.3662877,0.45039326,1.4157128,412,297.98868,[ 0.01   0.502 -3.065 -2.159 -1.074],4499.574756317557,20,8240,1.3286873,450.1,75615.516,3.645659,0.117775425,-371.21277,-365.69318,3584979,-88.8484,,-893.966,10.0
1.0,0.016254425,0.061157227,1.0,2.4414063e-05,5500.517359495163,0.3296275,,,1.0,413,0.048016205,[ 0.011  0.483 -3.066 -2.131 -1.089],4999.532520479015,20,8260,1.0,500.0,0.0024260469,1.0,1.0,-272.0986,-272.0986,3594979,-0.03671828,1.0,-0.113098145,10.0
0.9763701,9.995991,48.734985,0.99744433,-1.8310548e-05,5513.211799621582,0.3275775,0.2238605,0.17082825,1.0813763,414,212.15672,[ 0.011  0.483 -3.066 -2.131 -1.089],4750.538589716909,20,8280,1.051675,475.15,37354.164,1.4604821,0.49816668,-320.6629,-316.0765,3604482,-43.141514,,-924.7697,10.0
1.0,0.018411636,0.09320068,1.0,,5527.006700992584,0.3275775,,,1.0,415,0.047894027,[ 0.013  0.487 -3.13  -2.142 -1.091],4999.515638093329,20,8300,1.0,500.0,0.0024130575,1.0,1.0,-272.11853,-272.11853,3614482,-0.05662776,1.0,-0.096069336,10.0
