MeanEntropy,MeanIW,ReturnMeanIW,MaxIW,EpLenMean,InitialReturnMax,EpThisIter,InitialReturnMean,EpRewMean,EpisodesSoFar,Weights,EmpiricalD2,ESSClassic,StdIW,InitialReturnStd,InitialReturnMin,ESSRenyi,MeanIWNorm,InitialBound,TimestepsSoFar,Iteration,ReturnStepMaxmin,Bound,ReturnStepMax,J_sample_variance,StdIWNorm,MinIW,MinIWNorm,TimeElapsed,MaxIWNorm
0.4706978,0.9778511,0.33228523,1.6497569,495.2,0.6179199,20,2.746582e-05,4950.826400244832,6140,[ 0.004  0.586 -2.962 -2.522 -0.949],1.0709912,18.272305,0.30068353,2.358588,-10.277649,18.67429,0.048892554,-2.8146229,2669451,307,9.995295,-2.5805597,10.0,0.8707859,0.0150341755,0.3501712,0.01750856,3799.07604432106,0.082487844
0.4706978,1.0,-3.0514784e-06,1.0,500.0,0.06359863,20,-3.0517579e-06,4999.407996407399,6160,[ 0.011  0.587 -2.962 -2.522 -0.948],1.0,20.0,,0.044446453,-0.10284424,20.0,0.05,-0.028168106,2679451,308,0.010982513,-0.028168106,10.0,0.0020794603,,1.0,0.05,3810.577339887619,0.05
0.4706978,1.0,-6.7139044e-05,1.0,500.0,0.076293945,20,-6.713867e-05,4999.387554640829,6180,[ 0.011  0.587 -2.962 -2.522 -0.948],1.0,20.0,,0.06710371,-0.152771,20.0,0.05,-0.041905202,2689451,309,0.0151023865,-0.041905202,10.0,0.004739902,,1.0,0.05,3824.3975698947906,0.05
0.4721667,1.1024039,5.1971684,1.5978544,475.05,49.739624,20,-6.408691e-05,4749.334407252844,6200,[ 0.011  0.587 -2.962 -2.522 -0.948],1.021557,19.36776,0.19917807,216.47969,-943.6131,19.57796,0.055120192,-258.41916,2698952,310,9.995123,-255.99243,10.0,49754.473,0.009958903,0.7522609,0.037613045,3842.03883433342,0.07989272
0.4721667,1.0,-9.155367e-06,1.0,500.0,0.086242676,20,-9.155274e-06,4999.363528143431,6220,[ 0.015  0.584 -2.961 -2.514 -0.947],1.0,20.0,,0.059986565,-0.15405273,20.0,0.05,-0.042198237,2708952,311,0.009086609,-0.042198237,10.0,0.0037877767,,1.0,0.05,3862.825413942337,0.05
0.4721667,1.0,4.272489e-05,1.0,500.0,0.11029053,20,4.272461e-05,4999.335589195471,6240,[ 0.015  0.584 -2.961 -2.514 -0.947],1.0,20.0,,0.08046423,-0.18145752,20.0,0.05,-0.049651466,2718952,312,0.014782906,-0.049651466,10.0,0.0068152556,,1.0,0.05,3882.946539402008,0.05
0.46657285,1.0885813,8.682514,1.5931385,480.65,15.9938965,20,-3.0517579e-06,4805.33225549015,6260,[ 0.015  0.584 -2.961 -2.514 -0.947],1.0742204,18.381136,0.32305786,69.3355,-302.22632,18.618153,0.054429065,-82.76809,2728565,313,9.995174,-77.10214,10.0,1678.7941,0.016152892,0.54314226,0.027157113,3902.1616032123566,0.07965692
0.46532667,1.0509659,0.90110844,1.3670756,493.05,1.0855713,20,3.0517578e-05,4929.35464512046,6280,[ 0.01   0.583 -2.968 -2.516 -0.952],1.0681752,18.835182,0.2613563,4.401381,-19.18341,18.72352,0.052548297,-5.253563,2738426,314,9.995386,-4.528615,10.0,0.88066864,0.013067815,0.15730083,0.0078650415,3922.4169883728027,0.06835378
0.4651275,1.021631,1.0371284,1.1431822,475.05,49.730774,20,9.155274e-06,4749.3708874474905,6300,[ 0.017  0.583 -2.968 -2.517 -0.954],1.003224,19.945066,0.053615242,216.48094,-943.6185,19.935726,0.051081557,-258.4206,2747927,315,9.995277,-257.7997,10.0,49518.633,0.0026807617,0.92135173,0.046067588,3941.761232614517,0.057159107
0.46659365,1.0180876,0.9451208,1.1486846,475.05,49.764038,20,-3.967285e-05,4749.327495326027,6320,[ 0.017  0.584 -2.964 -2.521 -0.954],1.0037088,19.903326,0.07095384,216.4714,-943.57697,19.926098,0.050904382,-258.40924,2757428,316,9.9951,-257.94284,10.0,49337.66,0.0035476917,0.9296411,0.046482056,3957.6348366737366,0.05743423
0.46659365,1.0,-4.5776367e-05,1.0,500.0,0.07757568,20,-4.5776367e-05,4999.36825012875,6340,[ 0.018  0.584 -2.964 -2.519 -0.952],1.0,20.0,,0.061011374,-0.15863037,20.0,0.05,-0.043488495,2767428,317,0.010935783,-0.043488495,10.0,0.0039183027,,1.0,0.05,3978.9804253578186,0.05
0.46659365,1.0,1.5257858e-05,1.0,500.0,0.081604004,20,1.5258789e-05,4999.363040300585,6360,[ 0.018  0.584 -2.964 -2.519 -0.952],1.0,20.0,,0.056301747,-0.122924805,20.0,0.05,-0.033649087,2777428,318,0.011984825,-0.033649087,10.0,0.003336723,,1.0,0.05,3997.0443160533905,0.05
0.46659365,1.0,-9.155134e-06,1.0,500.0,0.06427002,20,-9.155274e-06,4999.374322784459,6380,[ 0.018  0.584 -2.964 -2.519 -0.952],1.0,20.0,,0.061148062,-0.15026855,20.0,0.05,-0.0411619,2787428,319,0.012155533,-0.0411619,10.0,0.0039358796,,1.0,0.05,4017.073716402054,0.05
0.46659365,1.0,-3.6621117e-05,1.0,500.0,0.11199951,20,-3.6621095e-05,4999.271641408738,6400,[ 0.018  0.584 -2.964 -2.519 -0.952],1.0,20.0,,0.08009723,-0.16357422,20.0,0.05,-0.044833265,2797428,320,0.015202522,-0.044833265,10.0,0.0067532277,,1.0,0.05,4035.971446990967,0.05
0.46401107,2.7861576,89.61613,36.74872,475.05,49.757324,20,3.6621095e-05,4749.396554611483,6420,[ 0.018  0.584 -2.964 -2.519 -0.952],1.671325,2.2548304,7.8160768,216.47644,-943.5988,11.966554,0.1393079,-258.41516,2806929,321,9.995382,-244.46231,10.0,215844.14,0.39080384,0.4405873,0.022029366,4054.504022836685,1.837436
0.4629515,0.96563625,0.11827878,1.2740121,497.85,0.28173828,20,2.4414063e-05,4977.402594288352,6440,[-1.849e-03  5.881e-01 -2.962e+00 -2.521e+00 -9.549e-01],1.0638529,19.163725,0.20171994,0.80619884,-3.5047607,18.799591,0.04828181,-0.95979387,2816886,322,9.995619,-0.8717089,10.0,0.0889237,0.010085997,0.31958473,0.015979236,4074.387393474579,0.06370061
0.4629515,1.0,-3.967434e-05,1.0,500.0,0.12854004,20,-3.967285e-05,4999.322295182075,6460,[ 0.005  0.587 -2.962 -2.522 -0.956],1.0,20.0,,0.08492144,-0.14190674,20.0,0.05,-0.038902435,2826886,323,0.013151169,-0.038902435,10.0,0.0075912117,,1.0,0.05,4093.1906752586365,0.05
0.4629515,1.0,-1.6298145e-09,1.0,500.0,0.105407715,20,,4999.333615804886,6480,[ 0.005  0.587 -2.962 -2.522 -0.956],1.0,20.0,,0.07621612,-0.16973877,20.0,0.05,-0.046484876,2836886,324,0.012696266,-0.046484876,10.0,0.0061146272,,1.0,0.05,4113.4444007873535,0.05
0.4621583,0.9938611,0.7100192,1.3778994,493.1,1.078186,20,,4929.798102815547,6500,[ 0.005  0.587 -2.962 -2.522 -0.956],1.0584645,18.591597,0.27354646,4.343814,-18.930481,18.895296,0.049693055,-5.1843257,2846748,325,9.9951515,-4.6237035,10.0,2.1650102,0.013677323,0.28726956,0.014363478,4133.44868350029,0.068894975
0.460383,1.0197562,1.6212311,1.1651937,475.1,49.228333,20,-2.4414063e-05,4749.899719978591,6520,[ 0.01   0.587 -2.963 -2.524 -0.957],1.0058782,19.907917,0.06935467,214.30475,-934.13275,19.883123,0.05098781,-255.82283,2856250,326,9.99539,-254.95235,10.0,47249.277,0.0034677333,0.92270535,0.04613527,4153.391619443893,0.058259685
0.460383,1.0,3.9672945e-05,1.0,500.0,0.09979248,20,3.967285e-05,4999.362449083654,6540,[ 0.011  0.584 -2.959 -2.52  -0.959],1.0,20.0,,0.08542869,-0.2821045,20.0,0.05,-0.077217825,2866250,327,0.011310577,-0.077217825,10.0,0.0076821707,,1.0,0.05,4174.342085838318,0.05
0.460383,1.0,1.2206845e-05,1.0,500.0,0.10296631,20,1.2207031e-05,4999.281463176242,6560,[ 0.011  0.584 -2.959 -2.52  -0.959],1.0,20.0,,0.08717483,-0.255188,20.0,0.05,-0.06987391,2876250,328,0.013298988,-0.06987391,10.0,0.007999423,,1.0,0.05,4193.107056856155,0.05
0.45886374,0.9332821,0.863281,1.3384155,490.45,1.354248,20,4.272461e-05,4902.863089396813,6580,[ 0.011  0.584 -2.959 -2.52  -0.959],1.0790246,18.06446,0.3054931,4.579603,-19.513794,18.53526,0.046664104,-5.34403,2886059,329,9.993355,-4.687933,10.0,2.158228,0.015274655,0.1843424,0.00921712,4212.936418294907,0.06692078
0.45886374,1.0,-0.00010986306,1.0,500.0,0.07495117,20,-0.00010986328,4999.4017869858535,6600,[ 0.018  0.585 -2.959 -2.52  -0.96 ],1.0,20.0,,0.05147522,-0.11456299,20.0,0.05,-0.03148423,2896059,330,0.012769699,-0.03148423,10.0,0.002789156,,1.0,0.05,4233.167423963547,0.05
0.45886374,1.0,-1.5258789e-05,1.0,500.0,0.09680176,20,-1.5258789e-05,4999.3340243369885,6620,[ 0.018  0.585 -2.959 -2.52  -0.96 ],1.0,20.0,,0.078086354,-0.18835449,20.0,0.05,-0.051598262,2906059,331,0.017339706,-0.051598262,10.0,0.0064183986,,1.0,0.05,4253.943822383881,0.05
0.45886374,1.0,9.15397e-06,1.0,500.0,0.07507324,20,9.155274e-06,4999.336700657692,6640,[ 0.018  0.585 -2.959 -2.52  -0.96 ],1.0,20.0,,0.080998935,-0.17468262,20.0,0.05,-0.047829654,2916059,332,0.014149666,-0.047829654,10.0,0.0069061345,,1.0,0.05,4274.09837937355,0.05
0.4559714,1.1986011,21.248411,2.1287217,450.2,98.42682,20,6.1035157e-06,4500.401216213702,6660,[ 0.018  0.585 -2.959 -2.52  -0.96 ],1.0911285,18.120941,0.38597146,295.0136,-894.9214,18.329647,0.059930056,-245.08432,2925063,333,9.99292,-234.75955,10.0,94359.02,0.019298574,0.5591663,0.027958317,4291.094520807266,0.10643609
0.4559714,1.0,3.051851e-05,1.0,500.0,0.09991455,20,3.0517578e-05,4999.348197390457,6680,[ 0.023  0.579 -2.967 -2.531 -0.963],1.0,20.0,,0.088843964,-0.26940918,20.0,0.05,-0.07375023,2935063,334,0.012962341,-0.07375023,10.0,0.0083086835,,1.0,0.05,4309.995307922363,0.05
0.45475063,1.041588,2.3540754,1.1961032,475.05,49.767822,20,1.8310548e-05,4749.366676663526,6700,[ 0.023  0.579 -2.967 -2.531 -0.963],1.0088274,19.866905,0.08525262,216.47504,-943.5928,19.824995,0.0520794,-258.4135,2944564,335,9.995251,-257.19754,10.0,49019.992,0.0042626304,0.8978156,0.04489078,4329.131084918976,0.059805162
0.45475063,1.0,-2.4414156e-05,1.0,500.0,0.1005249,20,-2.4414063e-05,4999.330538433299,6720,[ 0.026  0.579 -2.969 -2.527 -0.964],1.0,20.0,,0.10134951,-0.25183105,20.0,0.05,-0.06899119,2954564,336,0.015151024,-0.06899119,9.999999,0.01081234,,1.0,0.05,4349.294310569763,0.05
0.45475063,1.0,4.5774505e-05,1.0,500.0,0.11340332,20,4.5776367e-05,4999.349339097187,6740,[ 0.026  0.579 -2.969 -2.527 -0.964],1.0,20.0,,0.08998915,-0.2536621,20.0,0.05,-0.06942245,2964564,337,0.016415596,-0.06942245,10.0,0.00852426,,1.0,0.05,4367.076262950897,0.05
0.45475063,1.0,-5.798298e-05,1.0,500.0,0.07067871,20,-5.7983398e-05,4999.397348120638,6760,[ 0.026  0.579 -2.969 -2.527 -0.964],1.0,20.0,,0.05593843,-0.10839844,20.0,0.05,-0.029744118,2974564,338,0.0119895935,-0.029744118,10.0,0.0032937978,,1.0,0.05,4381.655715942383,0.05
0.45426232,1.0070873,0.78869534,1.1345589,475.1,49.241028,20,3.3569337e-05,4749.8996352233535,6780,[ 0.026  0.579 -2.969 -2.527 -0.964],1.0030276,19.948307,0.051265746,214.30281,-934.1241,19.939632,0.05035437,-255.82039,2984066,339,9.995396,-255.4187,10.0,47570.785,0.0025632873,0.9310953,0.046554767,4401.160744428635,0.056727946
0.45407417,1.0167813,0.7918072,1.0680062,475.05,49.74817,20,-7.93457e-05,4749.368307285097,6800,[ 0.027  0.576 -2.968 -2.523 -0.965],1.0028384,19.966974,0.041351944,216.4736,-943.58655,19.943394,0.050839074,-258.41193,2993567,340,9.99526,-257.98648,10.0,49495.098,0.0020675971,0.90134245,0.045067124,4420.671132802963,0.053400308
0.45407417,1.0,-6.1034225e-06,1.0,500.0,0.10900879,20,-6.1035157e-06,4999.317541135385,6820,[ 0.026  0.58  -2.969 -2.525 -0.965],1.0,20.0,,0.06580135,-0.16326904,20.0,0.05,-0.04471917,3003567,341,0.011817932,-0.04471917,10.0,0.004557703,,1.0,0.05,4441.52184677124,0.05
0.45407417,1.0,2.7465634e-05,1.0,500.0,0.07373047,20,2.746582e-05,4999.420464916626,6840,[ 0.026  0.58  -2.969 -2.525 -0.965],1.0,20.0,,0.050736822,-0.11053467,20.0,0.05,-0.030243702,3013567,342,0.0129852295,-0.030243702,10.0,0.0027097105,,1.0,0.05,4455.897604465485,0.05
0.45407417,1.0,-1.525972e-05,1.0,500.0,0.124816895,20,-1.5258789e-05,4999.261573015851,6860,[ 0.026  0.58  -2.969 -2.525 -0.965],1.0,20.0,,0.08993987,-0.19934082,20.0,0.05,-0.054606993,3023567,343,0.014809608,-0.054606993,10.0,0.008514927,,1.0,0.05,4475.0718359947205,0.05
0.45407417,1.0,3.0510128e-06,1.0,500.0,0.09649658,20,3.0517579e-06,4999.319854709344,6880,[ 0.026  0.58  -2.969 -2.525 -0.965],1.0,20.0,,0.066813484,-0.20611572,20.0,0.05,-0.056444068,3033567,344,0.013512611,-0.056444068,10.0,0.0046989913,,1.0,0.05,4492.179777145386,0.05
0.45407417,1.0,-7.0189824e-05,1.0,500.0,0.099487305,20,-7.019043e-05,4999.312183328193,6900,[ 0.026  0.58  -2.969 -2.525 -0.965],1.0,20.0,,0.11504181,-0.2532959,20.0,0.05,-0.06943813,3043567,345,0.014439583,-0.06943813,10.0,0.013931176,,1.0,0.05,4512.530794382095,0.05
0.45407417,1.0,-1.5259255e-05,1.0,500.0,0.086364746,20,-1.5258789e-05,4999.357437082637,6920,[ 0.026  0.58  -2.969 -2.525 -0.965],1.0,20.0,,0.08455876,-0.21954346,20.0,0.05,-0.060139712,3053567,346,0.013990402,-0.060139712,10.0,0.00752651,,1.0,0.05,4532.089735746384,0.05
0.4530046,1.002704,0.35242176,1.0610108,475.1,49.25006,20,1.8310548e-05,4749.823911788657,6940,[ 0.026  0.58  -2.969 -2.525 -0.965],1.0013587,19.975286,0.03526799,214.29861,-934.10596,19.972862,0.050135206,-255.81544,3063069,347,9.995077,-255.63678,10.0,47950.555,0.0017633993,0.9245986,0.04622993,4549.658176183701,0.053050544
0.4530046,1.0,2.1363609e-05,1.0,500.0,0.093933105,20,2.1362304e-05,4999.356508399428,6960,[ 0.026  0.58  -2.969 -2.525 -0.966],1.0,20.0,,0.07440727,-0.17340088,20.0,0.05,-0.047466423,3073069,348,0.01598072,-0.047466423,10.0,0.0058278334,,1.0,0.05,4570.052993774414,0.05
0.4534899,1.0420625,1.7515059,1.4138231,475.1,49.258545,20,,4749.858485361616,6980,[ 0.026  0.58  -2.969 -2.525 -0.966],1.006678,19.785437,0.10851664,214.30139,-934.11804,19.867327,0.052103132,-255.81877,3082571,349,9.995222,-254.92,10.0,49164.25,0.005425833,0.86027557,0.043013778,4589.22588801384,0.07069116
0.4534899,1.0,6.1036553e-06,1.0,500.0,0.07745361,20,6.1035157e-06,4999.396974608678,7000,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0,20.0,,0.057344016,-0.20300293,20.0,0.05,-0.055588543,3092571,350,0.016237259,-0.055588543,10.0,0.0034614063,,1.0,0.05,4610.83411026001,0.05
0.4534899,1.0,3.3570454e-05,1.0,500.0,0.09240723,20,3.3569337e-05,4999.32762001953,7020,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0,20.0,,0.07517793,-0.19128418,20.0,0.05,-0.052351758,3102571,351,0.011929512,-0.052351758,9.999999,0.00594918,,1.0,0.05,4626.446770191193,0.05
0.4534899,1.0,-3.967248e-05,1.0,500.0,0.10681152,20,-3.967285e-05,4999.356482495725,7040,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0,20.0,,0.07791917,-0.17584229,20.0,0.05,-0.04819607,3112571,352,0.016879082,-0.04819607,10.0,0.0063909437,,1.0,0.05,4646.0410833358765,0.05
0.4534899,1.0,-1.5258789e-05,1.0,500.0,0.10235596,20,-1.5258789e-05,4999.28332414642,7060,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0,20.0,,0.0712988,-0.12860107,20.0,0.05,-0.035234116,3122571,353,0.013079643,-0.035234116,9.999999,0.0053510726,,1.0,0.05,4666.360464334488,0.05
0.4534899,1.0,-6.1022583e-06,1.0,500.0,0.09082031,20,-6.1035157e-06,4999.399733390446,7080,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0,20.0,,0.084753215,-0.21807861,20.0,0.05,-0.059729394,3132571,354,0.015419006,-0.059729394,10.0,0.0075611663,,1.0,0.05,4686.182803869247,0.05
0.4534899,1.0,4.5776367e-05,1.0,500.0,0.093688965,20,4.5776367e-05,4999.379477616927,7100,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0,20.0,,0.082463406,-0.18182373,20.0,0.05,-0.049748704,3142571,355,0.013066292,-0.049748704,10.0,0.0071581197,,1.0,0.05,4706.941174030304,0.05
0.4534899,1.0,1.8310267e-05,1.0,500.0,0.08746338,20,1.8310548e-05,4999.354983482041,7120,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0,20.0,,0.06981503,-0.1494751,20.0,0.05,-0.040917132,3152571,356,0.01393795,-0.040917132,10.0,0.0051306724,,1.0,0.05,4727.413928985596,0.05
0.4534899,1.0,5.4931093e-05,1.0,500.0,0.07684326,20,5.493164e-05,4999.36989508602,7140,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0,20.0,,0.054871127,-0.09057617,20.0,0.05,-0.024750376,3162571,357,0.013545036,-0.024750376,10.0,0.003169306,,1.0,0.05,4747.1063776016235,0.05
0.4534899,1.0,3.0528754e-06,1.0,500.0,0.10046387,20,3.0517579e-06,4999.311436613948,7160,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0,20.0,,0.08640467,-0.22436523,20.0,0.05,-0.0614419,3172571,358,0.014821053,-0.0614419,10.0,0.007858701,,1.0,0.05,4767.471056222916,0.05
0.4534899,1.0,-6.105751e-06,1.0,500.0,0.089538574,20,-6.1035157e-06,4999.324778477679,7180,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0,20.0,,0.0778492,-0.16375732,20.0,0.05,-0.044852898,3182571,359,0.012880325,-0.044852898,10.0,0.006379473,,1.0,0.05,4786.833505392075,0.05
0.4534899,1.0,9.156764e-06,1.0,500.0,0.09893799,20,9.155274e-06,4999.374384404854,7200,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0,20.0,,0.08512238,-0.2166748,20.0,0.05,-0.059329685,3192571,360,0.014438629,-0.059329685,10.0,0.0076271784,,1.0,0.05,4806.926056146622,0.05
0.4534899,1.0,-1.8309802e-05,1.0,500.0,0.1303711,20,-1.8310548e-05,4999.287930277167,7220,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0,20.0,,0.09747037,-0.15203857,20.0,0.05,-0.04165579,3202571,361,0.015764236,-0.04165579,10.0,0.010000499,,1.0,0.05,4826.602728128433,0.05
0.4534899,1.0,5.4931734e-05,1.0,500.0,0.08538818,20,5.493164e-05,4999.344716644965,7240,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0,20.0,,0.04969978,-0.10998535,20.0,0.05,-0.0300658,3212571,362,0.014575958,-0.0300658,10.0,0.002600072,,1.0,0.05,4846.215363264084,0.05
0.4534899,1.0,4.5776134e-05,1.0,500.0,0.103759766,20,4.5776367e-05,4999.28844664867,7260,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0,20.0,,0.06250665,-0.09729004,20.0,0.05,-0.028370006,3222571,363,0.014111519,-0.028370006,10.0,0.004112717,,1.0,0.05,4865.704602479935,0.05
0.4534899,1.0,-3.051851e-05,1.0,500.0,0.06817627,20,-3.0517578e-05,4999.35442184956,7280,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0,20.0,,0.063859075,-0.15161133,20.0,0.05,-0.04155099,3232571,364,0.013168335,-0.04155099,10.0,0.0042926124,,1.0,0.05,4885.449627637863,0.05
0.4534899,1.0,3.6620535e-05,1.0,500.0,0.08843994,20,3.6621095e-05,4999.3976462718065,7300,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0,20.0,,0.07227374,-0.21899414,20.0,0.05,-0.0599374,3242571,365,0.014142036,-0.0599374,10.0,0.0054984135,,1.0,0.05,4905.157275676727,0.05
0.4534899,1.0,-8.544698e-05,1.0,500.0,0.09863281,20,-8.544922e-05,4999.376188027492,7320,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0,20.0,,0.090794064,-0.17462158,20.0,0.05,-0.04790754,3252571,366,0.013793945,-0.04790754,10.0,0.008677434,,1.0,0.05,4925.068019628525,0.05
0.45367438,1.0153761,2.3868856,1.1354712,475.15,48.74701,20,-2.4414063e-05,4750.412790646176,7340,[ 0.026  0.585 -2.969 -2.528 -0.965],1.0041845,19.932743,0.058981065,212.15186,-924.7485,19.916658,0.050768804,-253.25284,3262074,367,9.995459,-251.39523,10.0,44486.46,0.002949053,0.9003133,0.045015667,4944.095382928848,0.056773562
0.45367438,1.0,-4.272349e-05,1.0,500.0,0.09100342,20,-4.272461e-05,4999.436946154138,7360,[ 0.025  0.588 -2.98  -2.533 -0.965],1.0,20.0,,0.07403741,-0.17999268,20.0,0.05,-0.049335748,3272074,368,0.014489174,-0.049335748,10.0,0.00577004,,1.0,0.05,4964.81165599823,0.05
0.45367438,1.0,-1.2205914e-05,1.0,500.0,0.11303711,20,-1.2207031e-05,4999.331129963737,7380,[ 0.025  0.588 -2.98  -2.533 -0.965],1.0,20.0,,0.086536326,-0.2019043,20.0,0.05,-0.05530598,3282074,369,0.016697884,-0.05530598,10.0,0.007882669,,1.0,0.05,4984.672457695007,0.05
0.45367438,1.0,-3.662205e-05,1.0,500.0,0.072753906,20,-3.6621095e-05,4999.38696365294,7400,[ 0.025  0.588 -2.98  -2.533 -0.965],1.0,20.0,,0.059656575,-0.17010498,20.0,0.05,-0.046621792,3292074,370,0.011846542,-0.046621792,9.999999,0.0037462178,,1.0,0.05,5004.591747760773,0.05
0.45367438,1.0,6.713718e-05,1.0,500.0,0.0715332,20,6.713867e-05,4999.357266542405,7420,[ 0.025  0.588 -2.98  -2.533 -0.965],1.0,20.0,,0.065631464,-0.13110352,20.0,0.05,-0.03583704,3302074,371,0.011791229,-0.03583704,10.0,0.004534199,,1.0,0.05,5024.6655106544495,0.05
0.45367438,1.0,-3.6620535e-05,1.0,500.0,0.06817627,20,-3.6621095e-05,4999.3523971261,7440,[ 0.025  0.588 -2.98  -2.533 -0.965],1.0,20.0,,0.059513677,-0.14257812,20.0,0.05,-0.03908325,3312074,372,0.012149811,-0.03908325,10.0,0.0037282924,,1.0,0.05,5044.53669667244,0.05
0.45367438,1.0,-4.2725354e-05,1.0,500.0,0.093566895,20,-4.272461e-05,4999.382639588182,7460,[ 0.025  0.588 -2.98  -2.533 -0.965],1.0,20.0,,0.057179067,-0.11212158,20.0,0.05,-0.030748487,3322074,373,0.011381149,-0.030748487,10.0,0.0034415221,,1.0,0.05,5064.6885731220245,0.05
0.45367438,1.0,4.882808e-05,1.0,500.0,0.0758667,20,4.8828126e-05,4999.384215020085,7480,[ 0.025  0.588 -2.98  -2.533 -0.965],1.0,20.0,,0.061615534,-0.13293457,20.0,0.05,-0.036356807,3332074,374,0.01437664,-0.036356807,10.0,0.0039962884,,1.0,0.05,5084.772560119629,0.05
0.45367438,1.0,-3.3569522e-05,1.0,500.0,0.08538818,20,-3.3569337e-05,4999.391925893024,7500,[ 0.025  0.588 -2.98  -2.533 -0.965],1.0,20.0,,0.08218109,-0.2164917,20.0,0.05,-0.059322264,3342074,375,0.016971588,-0.059322264,10.0,0.0071091913,,1.0,0.05,5104.511836528778,0.05
0.45249262,1.0249768,1.3792458,1.274122,475.05,49.74524,20,2.1362304e-05,4749.3626832997625,7520,[ 0.025  0.588 -2.98  -2.533 -0.965],1.005356,19.846416,0.09016599,216.47882,-943.60925,19.893452,0.05124884,-258.41803,3351575,376,9.995243,-257.72992,10.0,49216.457,0.0045082998,0.8615881,0.043079406,5123.343550205231,0.0637061
0.45249262,1.0,3.0517112e-06,1.0,500.0,0.09222412,20,3.0517579e-06,4999.368328696968,7540,[ 0.024  0.587 -2.977 -2.534 -0.966],1.0,20.0,,0.07651907,-0.18493652,20.0,0.05,-0.050643902,3361575,377,0.014167786,-0.050643902,10.0,0.006163335,,1.0,0.05,5143.0679841041565,0.05
0.45249262,1.0,-1.2206612e-05,1.0,500.0,0.08569336,20,-1.2207031e-05,4999.3686631195715,7560,[ 0.024  0.587 -2.977 -2.534 -0.966],1.0,20.0,,0.062948115,-0.13256836,20.0,0.05,-0.03631755,3371575,378,0.016709328,-0.03631755,9.999999,0.004171016,,1.0,0.05,5162.329562187195,0.05
0.45249262,1.0,-3.3569988e-05,1.0,500.0,0.10998535,20,-3.3569337e-05,4999.323088143989,7580,[ 0.024  0.587 -2.977 -2.534 -0.966],1.0,20.0,,0.083031096,-0.20831299,20.0,0.05,-0.057082433,3381575,379,0.018239021,-0.057082433,10.0,0.0072570136,,1.0,0.05,5181.2251398563385,0.05
0.45249262,1.0,2.4413224e-05,1.0,500.0,0.08691406,20,2.4414063e-05,4999.363011132613,7600,[ 0.024  0.587 -2.977 -2.534 -0.966],1.0,20.0,,0.07188536,-0.15789795,20.0,0.05,-0.043217722,3391575,380,0.016272545,-0.043217722,10.0,0.0054394794,,1.0,0.05,5200.576359510422,0.05
0.45249262,1.0,-6.1031897e-06,1.0,500.0,0.08557129,20,-6.1035157e-06,4999.389821067691,7620,[ 0.024  0.587 -2.977 -2.534 -0.966],1.0,20.0,,0.07882964,-0.20666504,20.0,0.05,-0.056603655,3401575,381,0.016615868,-0.056603655,10.0,0.006541171,,1.0,0.05,5219.820246696472,0.05
0.45249262,1.0,1.2207311e-05,1.0,500.0,0.07336426,20,1.2207031e-05,4999.365728202591,7640,[ 0.024  0.587 -2.977 -2.534 -0.966],1.0,20.0,,0.07309389,-0.1618042,20.0,0.05,-0.0442997,3411575,382,0.013109207,-0.0442997,9.999999,0.005623913,,1.0,0.05,5239.270006656647,0.05
0.45249262,1.0,1.2207776e-05,1.0,500.0,0.11291504,20,1.2207031e-05,4999.305592560346,7660,[ 0.024  0.587 -2.977 -2.534 -0.966],1.0,20.0,,0.07943279,-0.14813232,20.0,0.05,-0.040555503,3421575,383,0.015028954,-0.040555503,10.0,0.0066416515,,1.0,0.05,5258.9501321315765,0.05
0.45249262,1.0,9.154668e-06,1.0,500.0,0.11816406,20,9.155274e-06,4999.297128777469,7680,[ 0.024  0.587 -2.977 -2.534 -0.966],1.0,20.0,,0.08479645,-0.18231201,20.0,0.05,-0.04991905,3431575,384,0.015947342,-0.04991905,10.0,0.007568882,,1.0,0.05,5278.396274089813,0.05
0.45249262,1.0,-3.6619604e-05,1.0,500.0,0.10205078,20,-3.6621095e-05,4999.303041053354,7700,[ 0.024  0.587 -2.977 -2.534 -0.966],1.0,20.0,,0.07604249,-0.23608398,20.0,0.05,-0.06469088,3441575,385,0.012199402,-0.06469088,10.0,0.0060868,,1.0,0.05,5297.472242116928,0.05
