InitialReturnMin,ReturnStepMaxmin,InitialBound,MinIWNorm,Iteration,ESSClassic,TimestepsSoFar,InitialReturnMax,TimeElapsed,MeanIW,J_sample_variance,Weights,ESSRenyi,EpRewMean,MaxIW,EpThisIter,MinIW,MeanIWNorm,InitialReturnStd,Bound,MeanEntropy,ReturnMeanIW,ReturnStepMax,EpLenMean,EpisodesSoFar,InitialReturnMean,StdIW,MaxIWNorm,StdIWNorm,EmpiricalD2
-0.20928955,0.016550064,-0.025622865,0.01,222,100.0,9905556,0.076416016,14268.513573884964,1.0,0.0037110522,[ 0.015  0.443 -2.718 -2.183 -1.038],100.0,4999.420901474758,1.0,100,1.0,0.009999999,0.06061305,-0.025622865,0.38076082,9.765092e-06,10.0,500.0,22200,9.765625e-06,,0.01,9.313226e-10,1.0
-0.20953369,0.017567635,-0.02579803,0.01,223,100.0,9955556,0.092285156,14332.714777708054,1.0,0.0051950025,[ 0.015  0.443 -2.718 -2.183 -1.038],100.0,4999.396378486273,1.0,100,1.0,0.009999999,0.07171508,-0.02579803,0.38076082,-0.000135498,10.0,500.0,22300,-0.00013549805,,0.01,9.313226e-10,1.0
-973.46216,9.996916,-119.22431,0.009106236,224,99.83726,10004504,19.903503,14394.980957746506,1.0068574,19228.695,[ 0.015  0.443 -2.718 -2.183 -1.038],99.85431,4893.92602841968,1.1164631,100,0.9106236,0.010068575,138.35588,-119.112885,0.37977913,0.19834894,10.0,489.48,22400,-3.173828e-05,0.040649723,0.011164631,0.00040649722,1.001459
-963.72284,9.997133,-118.0315,0.009563313,225,99.93656,10053509,19.662964,14458.1616563797,1.0054603,18988.066,[ 0.015  0.442 -2.719 -2.184 -1.039],99.92366,4899.685345608884,1.0930032,100,0.9563313,0.010054602,136.97067,-117.9874,0.38026595,0.089149415,10.0,490.05,22500,-4.2114258e-05,0.025333896,0.010930032,0.00025333898,1.000764
-973.442,9.997332,-119.22182,0.008990001,226,99.877556,10102980,9.94342,14522.027447223663,1.0073844,9571.456,[ 0.015  0.441 -2.719 -2.184 -1.039],99.91706,4946.32074008481,1.116799,100,0.8990001,0.010073844,97.83495,-119.15064,0.37986144,0.1206432,10.0,494.71,22600,-6.1035155e-07,0.03527403,0.01116799,0.0003527403,1.00083
-0.22973633,0.017347336,-0.028179565,0.01,227,100.0,10152980,0.09625244,14586.502975225449,1.0,0.0047712065,[ 0.015  0.442 -2.721 -2.184 -1.039],100.0,4999.4040760815315,1.0,100,1.0,0.009999999,0.06872769,-0.028179565,0.37986144,-4.272518e-05,10.0,500.0,22700,-4.272461e-05,,0.01,9.313226e-10,1.0
-973.5128,9.997334,-119.23053,0.0096338065,228,99.9568,10201983,19.862732,14648.771399736404,1.0025318,19331.252,[ 0.015  0.442 -2.721 -2.184 -1.039],99.962715,4899.524866145446,1.0579642,100,0.9633807,0.010025318,138.36224,-119.19845,0.38027245,0.054258704,10.0,490.03,22800,-4.699707e-05,0.020837458,0.010579642,0.00020837464,1.000373
-983.346,9.997719,-120.43485,0.009738266,229,99.98553,10251484,10.023621,14712.571606397629,1.000346,9837.0,[ 0.014  0.442 -2.721 -2.185 -1.039],99.982765,4949.416106883787,1.0265479,100,0.9738266,0.010003461,98.83,-120.426834,0.3799631,0.018337965,10.0,495.01,22900,-5.0048828e-05,0.012028884,0.010265479,0.000120288845,1.0001724
-983.3516,9.997807,-120.43546,0.009726844,230,99.97403,10300985,10.027771,14776.463657140732,1.002345,9860.818,[ 0.014  0.442 -2.721 -2.184 -1.039],99.994896,4949.437236362161,1.07354,100,0.97268444,0.01002345,98.83058,-120.41217,0.3798022,0.026389748,10.0,495.01,23000,3.3569337e-05,0.016156977,0.010735399,0.00016156974,1.000051
-983.33704,9.997679,-120.433586,0.009487867,231,99.951,10350486,10.024414,14840.573194265366,1.0051056,9858.504,[ 0.014  0.441 -2.721 -2.184 -1.039],99.95548,4949.405332241315,1.078893,100,0.94878674,0.010051056,98.829124,-120.40545,0.37973866,0.055065393,10.0,495.01,23100,0.00011352539,0.022255272,0.01078893,0.00022255274,1.0004454
-983.2533,9.997314,-120.423386,0.009764141,232,99.97413,10399901,10.115662,14904.309431314468,1.0026827,9858.907,[ 0.014  0.441 -2.721 -2.185 -1.039],99.99222,4940.717278910553,1.0599165,100,0.97641414,0.0100268265,98.825035,-120.403305,0.3796334,0.024824291,10.0,494.15,23200,6.1035156e-05,0.016128588,0.010599164,0.00016128586,1.0000778
-963.63306,9.997349,-118.02049,0.00961722,233,99.97018,10448905,19.751526,14967.287549257278,1.0013813,19107.645,[ 0.013  0.441 -2.721 -2.185 -1.039],99.97191,4899.631175907806,1.0567229,100,0.961722,0.010013811,137.66183,-117.990944,0.37961853,0.046105146,10.0,490.04,23300,-2.5634765e-05,0.017298872,0.010567228,0.00017298869,1.000281
-983.33624,9.9976845,-120.433624,0.00999996,234,100.0,10498406,10.038147,15030.924204587936,1.0000001,9865.839,[ 0.013  0.441 -2.721 -2.185 -1.039],100.0,4949.4056628306225,1.0000033,100,0.999996,0.01,98.82905,-120.433624,0.37961853,-1.579523e-05,10.0,495.01,23400,-1.6479493e-05,1.2290703e-06,0.010000033,1.2280045e-08,1.0
-966.60876,9.996824,-118.384964,0.008699355,235,99.77805,10546946,26.756165,15093.189289331436,0.994718,22996.742,[ 0.013  0.441 -2.721 -2.185 -1.039],99.7393,4853.115531555621,1.1095052,100,0.8699355,0.009947179,153.57071,-118.04084,0.37841636,0.49869394,10.0,485.4,23500,-4.699707e-05,0.046916038,0.011095052,0.00046916032,1.0026138
-0.19519043,0.015486717,-0.023821011,0.01,236,100.0,10596946,0.084350586,15157.958884954453,1.0,0.0037652112,[ 0.013  0.44  -2.726 -2.185 -1.041],100.0,4999.429367011512,1.0,100,1.0,0.009999999,0.06105374,-0.023821011,0.37841636,8.483883e-05,10.0,500.0,23600,8.4838866e-05,,0.01,9.313226e-10,1.0
-0.5366211,9.997828,-0.06562047,0.01,237,100.0,10646939,0.09503174,15221.86590051651,1.0,0.008982884,[ 0.013  0.44  -2.726 -2.185 -1.041],100.0,4998.629263811823,1.0,100,1.0,0.009999999,0.094303,-0.06562047,0.37841636,0.00010192767,10.0,499.93,23700,0.00010192871,,0.01,9.313226e-10,1.0
-0.25408936,0.017660141,-0.031107256,0.01,238,100.0,10696939,0.10089111,15285.859526634216,1.0,0.0055345725,[ 0.013  0.44  -2.726 -2.185 -1.041],100.0,4999.410661469076,1.0,100,1.0,0.009999999,0.0740218,-0.031107256,0.37841636,1.2208475e-05,10.0,500.0,23800,1.2207031e-05,,0.01,9.313226e-10,1.0
-982.7346,9.997341,-120.35995,0.00882762,239,99.92892,10746208,10.641785,15349.29803776741,1.0005776,9889.59,[ 0.013  0.44  -2.726 -2.185 -1.041],99.92957,4926.127084468846,1.0459309,100,0.8827621,0.010005777,98.95988,-120.32519,0.3787466,0.0771361,10.0,492.69,23900,-2.4414063e-05,0.026686976,0.0104593085,0.00026686973,1.0007048
-0.16992188,0.01825428,-0.020739686,0.01,240,100.0,10796208,0.09893799,15413.745987653732,1.0,0.005142216,[ 0.013  0.44  -2.726 -2.186 -1.04 ],100.0,4999.4129814414,1.0,100,1.0,0.009999999,0.0713498,-0.020739686,0.3787466,7.1410555e-05,10.0,500.0,24000,7.141113e-05,,0.01,9.313226e-10,1.0
-972.1746,9.996414,-119.06665,0.008450787,241,99.88536,10845128,11.21106,15476.30684018135,0.9930155,9649.949,[ 0.013  0.44  -2.726 -2.186 -1.04 ],99.921684,4891.008162971057,1.0526559,100,0.8450787,0.009930154,98.022415,-118.99418,0.37850228,0.11906436,10.0,489.2,24100,-5.859375e-05,0.03364147,0.010526559,0.00033641467,1.0007838
-0.20489502,0.0159626,-0.02524395,0.01,242,100.0,10895128,0.0927124,15540.796300172806,1.0,0.0053010914,[ 0.014  0.44  -2.726 -2.186 -1.04 ],100.0,4999.408121022403,1.0,100,1.0,0.009999999,0.072443634,-0.02524395,0.37850228,-0.00014953595,10.0,500.0,24200,-0.00014953614,,0.01,9.313226e-10,1.0
-967.0874,9.99696,-118.44356,0.008514926,243,99.17043,10943675,26.280334,15602.787468671799,1.0179164,22346.432,[ 0.014  0.44  -2.726 -2.186 -1.04 ],99.24597,4853.844738684549,1.3316218,100,0.85149264,0.010179163,151.58762,-117.648636,0.376628,1.2439893,10.0,485.47,24300,-2.0751953e-05,0.09309926,0.013316218,0.00093099254,1.0075976
-0.19439697,0.017076492,-0.023905106,0.01,244,100.0,10993675,0.09057617,15668.451196193695,1.0,0.004519004,[ 0.014  0.441 -2.733 -2.183 -1.042],100.0,4999.415256607146,1.0,100,1.0,0.009999999,0.066886574,-0.023905106,0.376628,-9.643566e-05,10.0,500.0,24400,-9.643555e-05,,0.01,9.313226e-10,1.0
-983.3477,9.997379,-120.435,0.009864464,245,99.9838,11043162,10.026611,15731.757190465927,1.0009086,9864.378,[ 0.014  0.441 -2.733 -2.183 -1.042],100.002365,4947.9315106483255,1.0841702,100,0.98644644,0.010009086,98.83026,-120.42444,0.37662894,0.00914681,10.0,494.87,24500,1.8310548e-05,0.012739696,0.010841702,0.00012739695,0.99997634
-963.1821,9.997398,-117.96529,0.0089369025,246,99.8068,11092452,10.314453,15795.23939037323,1.0044061,9163.136,[ 0.013  0.441 -2.733 -2.183 -1.042],99.78321,4928.239274925643,1.0854472,100,0.8936903,0.010044061,96.93022,-117.85251,0.37526914,0.24080846,10.0,492.9,24600,-4.5776367e-05,0.04418878,0.0108544715,0.00044188777,1.0021726
-0.24700928,0.016561508,-0.030265154,0.01,247,100.0,11142452,0.08258057,15859.883517026901,1.0,0.004500352,[ 0.014  0.441 -2.733 -2.183 -1.044],100.0,4999.434482342014,1.0,100,1.0,0.009999999,0.066748396,-0.030265154,0.37526914,-1.2817909e-05,10.0,500.0,24700,-1.2817382e-05,,0.01,9.313226e-10,1.0
-973.4646,9.997719,-119.224556,0.009073375,248,99.764435,11191954,9.924438,15923.694629192352,1.0110037,9083.913,[ 0.014  0.441 -2.733 -2.183 -1.044],99.69719,4949.516503703673,1.1335152,100,0.9073375,0.010110037,97.83691,-118.99098,0.37442648,0.41451776,10.0,495.02,24800,2.3193359e-05,0.049127433,0.011335152,0.0004912743,1.0030373
-973.5147,9.997307,-119.23072,0.01,249,100.0,11240957,19.859924,15987.609063625336,1.0,19337.564,[ 0.014  0.442 -2.735 -2.186 -1.045],100.0,4899.52189501911,1.0,100,1.0,0.009999999,138.36253,-119.23072,0.37442648,-1.7881393e-07,10.0,490.03,24900,6.1035155e-07,,0.01,9.313226e-10,1.0
-15.410889,9.997694,-1.8874218,0.0037459503,250,97.78332,11290837,0.2538452,16051.601004838943,0.99244064,0.35753852,[ 0.014  0.442 -2.735 -2.186 -1.045],97.62965,4987.3067458431815,1.2057587,100,0.37459505,0.009924406,1.5506887,-1.8147546,0.37475747,0.09546123,10.0,498.8,25000,1.8920899e-05,0.14942527,0.012057587,0.0014942527,1.024279
-971.1199,9.997269,-118.937416,0.0081622945,251,99.46245,11339982,12.266113,16114.598690032959,1.0106618,9692.067,[ 0.017  0.442 -2.735 -2.186 -1.044],99.54282,4913.711887752271,1.2715487,100,0.81622946,0.0101066185,100.32558,-118.487274,0.3731286,0.7229424,10.0,491.45,25100,,0.07430085,0.012715487,0.0007430084,1.0045928
-966.4317,9.997278,-118.36333,0.0062160543,252,98.58943,11389019,16.961792,16178.277837276459,0.98655665,12549.963,[ 0.017  0.441 -2.742 -2.185 -1.046],98.964836,4902.9173150110755,1.5526863,100,0.62160546,0.009865566,119.75539,-117.63973,0.37288982,1.3409292,10.0,490.37,25200,-0.00010131836,0.11800611,0.015526863,0.0011800611,1.0104599
-0.21270752,0.016874313,-0.026103737,0.01,253,100.0,11439019,0.087402344,16243.010770082474,1.0,0.0036975846,[ 0.016  0.436 -2.752 -2.18  -1.046],100.0,4999.446033318473,1.0,100,1.0,0.009999999,0.060502965,-0.026103737,0.37288982,-5.2490563e-05,10.0,500.0,25300,-5.2490235e-05,,0.01,9.313226e-10,1.0
-13.650696,9.997753,-1.6718522,0.004179368,254,97.579865,11488908,0.23486328,16307.099875450134,1.0025154,0.34702328,[ 0.016  0.436 -2.752 -2.18  -1.046],97.44313,4988.218322883363,1.2782111,100,0.4179368,0.010025153,1.3738488,-1.6143627,0.37221363,0.07929183,10.0,498.89,25400,9.765625e-06,0.15788125,0.012782111,0.0015788125,1.0262396
-2.2697144,9.997721,-0.2779693,0.01,255,100.0,11538880,0.13549805,16371.035898685455,1.0,0.059536807,[ 0.02   0.436 -2.753 -2.18  -1.047],100.0,4996.508715170803,1.0,100,1.0,0.009999999,0.24277858,-0.2779693,0.37221363,1.281919e-05,10.0,499.72,25500,1.2817382e-05,,0.01,9.313226e-10,1.0
-0.23205566,0.019138336,-0.028417848,0.01,256,100.0,11588880,0.07611084,16434.82018685341,1.0,0.0043499107,[ 0.02   0.436 -2.753 -2.18  -1.047],100.0,4999.44804488054,1.0,100,1.0,0.009999999,0.06562325,-0.028417848,0.37221363,3.0510055e-06,10.0,500.0,25600,3.0517579e-06,,0.01,9.313226e-10,1.0
-964.12164,9.997374,-118.08039,0.009210931,257,99.90183,11637889,19.271729,16497.29193329811,1.001641,17508.36,[ 0.02   0.436 -2.753 -2.18  -1.047],99.88935,4900.138271445445,1.0625634,100,0.92109317,0.010016411,134.31564,-117.71069,0.3718059,0.43499178,10.0,490.09,25700,-8.666992e-05,0.03139991,0.010625634,0.0003139992,1.0011077
-963.6835,9.997807,-118.026535,0.008666597,258,99.811775,11687392,9.822998,16561.88364505768,1.0037113,8636.735,[ 0.02   0.437 -2.76  -2.182 -1.047],99.76716,4949.632951392889,1.1165751,100,0.86665976,0.010037112,96.85387,-117.68162,0.37069306,0.48267594,10.0,495.03,25800,0.00010253906,0.043587323,0.011165751,0.00043587323,1.0023339
-963.6883,9.997883,-118.027176,0.009292432,259,99.92785,11736895,9.821533,16626.44223999977,1.0028449,9141.51,[ 0.02   0.436 -2.771 -2.182 -1.048],99.920494,4949.651799738146,1.0650619,100,0.92924327,0.010028449,96.85435,-117.87062,0.36995548,0.20356068,10.0,495.03,25900,6.0424805e-05,0.026947526,0.010650619,0.00026947528,1.0007957
-0.22052002,0.01566124,-0.026937276,0.01,260,100.0,11786895,0.09466553,16691.313614606857,1.0,0.004213121,[ 0.021  0.437 -2.777 -2.183 -1.049],100.0,4999.407389892493,1.0,100,1.0,0.009999999,0.0645832,-0.026937276,0.36995548,7.080077e-05,10.0,500.0,26000,7.080078e-05,,0.01,9.313226e-10,1.0
-983.35706,9.997883,-120.43621,0.009618842,261,99.98094,11836396,10.016846,16754.331886529922,1.0035225,9870.688,[ 0.021  0.437 -2.777 -2.183 -1.049],99.97678,4949.4501351785975,1.0392575,100,0.9618842,0.010035225,98.831116,-120.41694,0.36987478,0.03319508,10.0,495.01,26100,-5.493164e-05,0.013856251,0.010392575,0.00013856251,1.0002322
-963.7463,9.996998,-118.0344,0.009138195,262,99.873726,11885269,19.646667,16817.778864383698,1.0044304,18348.508,[ 0.02   0.437 -2.777 -2.182 -1.049],99.86405,4886.447022622844,1.0987165,100,0.9138195,0.010044303,135.61061,-117.90203,0.36922348,0.21260917,10.0,488.73,26200,-6.469726e-05,0.03571564,0.010987164,0.0003571564,1.0013614
-0.15496826,0.017311096,-0.019019332,0.01,263,100.0,11935269,0.07562256,16883.10954976082,1.0,0.0026762122,[ 0.02   0.436 -2.781 -2.18  -1.05 ],100.0,4999.45732421419,1.0,100,1.0,0.009999999,0.05147281,-0.019019332,0.36922348,-3.967306e-05,10.0,500.0,26300,-3.967285e-05,,0.01,9.313226e-10,1.0
-973.47394,9.997904,-119.22566,0.009313574,264,99.93627,11984771,9.919189,16946.358960151672,1.0046797,9586.875,[ 0.02   0.436 -2.781 -2.18  -1.05 ],99.94062,4949.557728944637,1.098726,100,0.93135744,0.010046797,97.837845,-119.17232,0.3688965,0.08881116,10.0,495.02,26400,6.408691e-05,0.025370695,0.01098726,0.0002537069,1.0005941
-973.47455,9.997787,-119.225746,0.00968571,265,99.97081,12034273,9.9157715,17011.063813447952,1.0027825,9650.274,[ 0.02   0.435 -2.782 -2.18  -1.05 ],99.973045,4949.530427337517,1.0727488,100,0.96857107,0.010027825,97.837906,-119.20475,0.36929813,0.03711927,10.0,495.02,26500,5.6152345e-05,0.01712929,0.0107274875,0.00017129291,1.0002697
-0.21173096,0.015853882,-0.025925538,0.01,266,100.0,12084273,0.10211182,17075.768337726593,1.0,0.0049317493,[ 0.02   0.435 -2.782 -2.179 -1.05 ],100.0,4999.411198014466,1.0,100,1.0,0.009999999,0.0698744,-0.025925538,0.36929813,6.1036553e-06,10.0,500.0,26600,6.1035157e-06,,0.01,9.313226e-10,1.0
-973.52576,9.997482,-119.23203,0.0091047725,267,99.885605,12133276,19.855408,17138.15768456459,1.0047168,19291.725,[ 0.02   0.435 -2.782 -2.179 -1.05 ],99.893456,4899.5606979315335,1.0929532,100,0.9104773,0.010047168,138.36397,-119.17549,0.36838773,0.120147705,10.0,490.03,26700,3.90625e-05,0.033996534,0.010929531,0.00033996534,1.0010666
-973.40265,9.997211,-119.21691,0.009315267,268,99.95303,12182278,19.971497,17200.83395242691,1.0028206,19514.658,[ 0.02   0.435 -2.782 -2.179 -1.051],99.94427,4899.401558805764,1.0482725,100,0.9315268,0.010028206,139.05756,-119.18424,0.36792156,0.06598508,10.0,490.02,26800,8.3618164e-05,0.021738525,0.010482725,0.0002173853,1.0005577
-0.23828125,0.017688751,-0.029177882,0.01,269,100.0,12232278,0.08496094,17265.043748617172,1.0,0.0049070157,[ 0.02   0.436 -2.782 -2.179 -1.051],100.0,4999.447662020723,1.0,100,1.0,0.009999999,0.06969896,-0.029177882,0.36792156,5.493872e-06,10.0,500.0,26900,5.4931643e-06,,0.01,9.313226e-10,1.0
-0.29058838,0.017120361,-0.035662297,0.01,270,100.0,12282278,0.103637695,17329.039210796356,1.0,0.00553055,[ 0.02   0.436 -2.782 -2.179 -1.051],100.0,4999.405967097937,1.0,100,1.0,0.009999999,0.0739949,-0.035662297,0.36792156,-7.263257e-05,10.0,500.0,27000,-7.263184e-05,,0.01,9.313226e-10,1.0
-0.26293945,0.015123367,-0.03226136,0.01,271,100.0,12332278,0.09777832,17392.671271562576,1.0,0.0051993956,[ 0.02   0.436 -2.782 -2.179 -1.051],100.0,4999.422847010898,1.0,100,1.0,0.009999999,0.071745396,-0.03226136,0.36792156,-5.798269e-05,10.0,500.0,27100,-5.7983398e-05,,0.01,9.313226e-10,1.0
-973.46466,9.99781,-119.22458,0.009505025,272,99.96077,12381780,9.930298,17455.659479141235,1.0065994,9687.521,[ 0.02   0.436 -2.782 -2.179 -1.051],99.95262,4949.539025191197,1.0437471,100,0.9505025,0.010065994,97.83691,-119.19686,0.3673436,0.05597648,10.0,495.02,27200,5.4931643e-06,0.01993621,0.010437471,0.00019936208,1.000474
-963.6897,9.9969635,-118.0274,0.008127438,273,99.12512,12430285,29.685547,17517.85879468918,1.0279032,28537.709,[ 0.021  0.436 -2.782 -2.179 -1.052],99.266396,4849.6472552220075,1.3035383,100,0.81274384,0.010279033,168.30936,-117.565926,0.3674044,0.8968004,10.0,485.05,27300,1.0375977e-05,0.09656797,0.013035383,0.00096567965,1.0073903
-0.29467773,0.017011642,-0.03608257,0.01,274,100.0,12480285,0.09313965,17582.78143978119,1.0,0.005215158,[ 0.021  0.432 -2.783 -2.172 -1.052],100.0,4999.424031371156,1.0,100,1.0,0.009999999,0.07185407,-0.03608257,0.3674044,7.934723e-06,10.0,500.0,27400,7.93457e-06,,0.01,9.313226e-10,1.0
-982.88763,9.997536,-120.37857,0.00925117,275,99.95027,12529578,10.484985,17646.14919281006,1.0012205,9869.083,[ 0.021  0.432 -2.783 -2.172 -1.052],99.96344,4928.566806162238,1.0483122,100,0.925117,0.010012205,98.89524,-120.34792,0.36702642,0.052749038,10.0,492.93,27500,9.1552734e-05,0.022331078,0.0104831215,0.00022331077,1.0003657
-983.3452,9.997807,-120.4348,0.009620621,276,99.96272,12579079,10.030334,17709.138528585434,1.0039756,9873.334,[ 0.021  0.431 -2.783 -2.172 -1.052],99.97598,4949.436964433992,1.0632846,100,0.9620621,0.010039755,98.82993,-120.41325,0.36743683,0.03591442,10.0,495.01,27600,-9.338379e-05,0.019393114,0.0106328465,0.00019393116,1.0002402
-0.17816162,0.01768303,-0.021825137,0.01,277,100.0,12629079,0.08673096,17773.22101664543,1.0,0.004433291,[ 0.021  0.431 -2.783 -2.172 -1.051],100.0,4999.457245165779,1.0,100,1.0,0.009999999,0.06624921,-0.021825137,0.36743683,-4.8821094e-06,10.0,500.0,27700,-4.8828124e-06,,0.01,9.313226e-10,1.0
-973.5238,9.997498,-119.23182,0.009648125,278,99.972694,12678082,19.851074,17836.000315904617,1.0014315,19315.395,[ 0.021  0.431 -2.783 -2.172 -1.051],99.9764,4899.567412121651,1.0582365,100,0.96481246,0.010014314,138.3637,-119.20499,0.3676825,0.040907204,10.0,490.03,27800,1.3427734e-05,0.016551968,0.010582364,0.00016551965,1.000236
-983.3455,9.9976845,-120.43466,0.009504287,279,99.958435,12727583,10.021423,17899.6991379261,1.0055691,9872.547,[ 0.02   0.431 -2.783 -2.172 -1.051],99.96106,4949.403494555169,1.0479589,100,0.95042866,0.010055691,98.82997,-120.405495,0.3675683,0.052707344,10.0,495.01,27900,8.239746e-05,0.020504875,0.010479588,0.00020504872,1.0003896
-973.4171,9.997416,-119.21874,0.009441065,280,99.93225,12776585,19.955078,17962.506987333298,1.0043328,19535.623,[ 0.021  0.431 -2.783 -2.172 -1.051],99.932076,4899.44752475531,1.0702994,100,0.9441065,0.010043327,139.0596,-119.17211,0.36707863,0.087160826,10.0,490.02,28000,2.6855469e-05,0.026154459,0.010702994,0.0002615446,1.0006797
-0.26611328,0.016039848,-0.03256462,0.01,281,100.0,12826585,0.084472656,18026.619778633118,1.0,0.004958635,[ 0.021  0.431 -2.783 -2.174 -1.052],100.0,4999.431453016151,1.0,100,1.0,0.009999999,0.070064604,-0.03256462,0.36707863,2.7465692e-05,10.0,500.0,28100,2.746582e-05,,0.01,9.313226e-10,1.0
-983.35333,9.997845,-120.43568,0.009825927,282,99.992676,12876086,10.01947,18089.913959026337,1.0009089,9866.631,[ 0.021  0.431 -2.783 -2.174 -1.052],99.99438,4949.444600890994,1.0251573,100,0.9825927,0.010009089,98.83076,-120.43027,0.36716664,0.008817583,10.0,495.01,28200,2.3193359e-05,0.008568119,0.010251573,8.568119e-05,1.0000563
-983.3484,9.997757,-120.43509,0.00971545,283,99.979416,12925587,10.02301,18153.680827140808,1.0025058,9864.672,[ 0.021  0.432 -2.783 -2.173 -1.052],99.97782,4949.423295230265,1.0609038,100,0.971545,0.010025058,98.83026,-120.42233,0.3670456,0.026109487,10.0,495.01,28300,7.93457e-06,0.014382522,0.010609037,0.00014382522,1.0002218
-983.34607,9.997768,-120.43477,0.009745161,284,99.98279,12975088,10.03125,18217.02716255188,1.0003746,9838.4375,[ 0.02   0.432 -2.783 -2.173 -1.052],99.984795,4949.427025230656,1.0308714,100,0.97451615,0.010003746,98.830025,-120.426056,0.36670476,0.01790905,10.0,495.01,28400,3.967285e-05,0.013123558,0.010308714,0.0001312356,1.0001521
-0.30914307,0.01878643,-0.037854206,0.01,285,100.0,13025088,0.095458984,18281.324642181396,1.0,0.0059002317,[ 0.02   0.431 -2.783 -2.173 -1.052],100.0,4999.4121397571025,1.0,100,1.0,0.009999999,0.07642794,-0.037854206,0.36670476,7.935334e-06,10.0,500.0,28500,7.93457e-06,,0.01,9.313226e-10,1.0
-983.3485,9.997751,-120.43505,0.009685448,286,99.97619,13074589,10.026367,18344.568230628967,1.0030023,9866.889,[ 0.02   0.431 -2.783 -2.173 -1.052],99.992516,4949.42056135575,1.0465052,100,0.9685449,0.010030023,98.83028,-120.409935,0.36708406,0.029681891,10.0,495.01,28600,5.6762696e-05,0.015480006,0.010465052,0.00015480009,1.0000749
-963.68463,9.997816,-118.02667,0.009298976,287,99.8962,13124092,9.82312,18408.129437685013,1.0079073,9392.1,[ 0.02   0.432 -2.783 -2.174 -1.052],99.90543,4949.635777345854,1.0811487,100,0.92989755,0.010079073,96.85398,-117.96196,0.36631364,0.1206767,10.0,495.03,28700,0.00011779785,0.03248827,0.010811487,0.00032488274,1.0009465
-983.35345,9.997807,-120.435715,0.00959348,288,99.955444,13173593,10.019165,18472.107085704803,1.0039825,9867.8955,[ 0.021  0.432 -2.784 -2.175 -1.053],99.967064,4949.43490600437,1.0925678,100,0.9593481,0.010039825,98.830765,-120.41613,0.3661286,0.03942433,10.0,495.01,28800,-1.2207031e-06,0.021191603,0.010925678,0.00021191605,1.0003295
-983.35187,9.997885,-120.43549,0.0096782595,289,99.986916,13223094,10.023071,18535.619972467422,1.0018938,9862.806,[ 0.02   0.432 -2.784 -2.175 -1.053],99.9923,4949.449745159476,1.0256289,100,0.967826,0.010018937,98.8306,-120.419426,0.36645505,0.020729244,10.0,495.01,28900,2.380371e-05,0.011460517,0.010256289,0.000114605165,1.000077
-963.67395,9.997721,-118.02545,0.0096665975,290,99.9795,13272597,9.836853,18599.369478940964,1.0000863,9448.235,[ 0.02   0.432 -2.784 -2.175 -1.052],99.99031,4949.619553102745,1.0532413,100,0.9666598,0.010000863,96.852905,-118.01616,0.36620417,0.015032649,10.0,495.03,29000,2.380371e-05,0.01432299,0.010532413,0.00014322992,1.0000969
-963.6829,9.997896,-118.02659,0.009109437,291,99.844376,13322100,9.813477,18663.086997032166,1.0031229,9116.977,[ 0.02   0.432 -2.784 -2.175 -1.053],99.85914,4949.6567490594925,1.087007,100,0.9109436,0.010031228,96.853806,-117.89153,0.36498883,0.2182566,10.0,495.03,29100,-1.2207031e-05,0.039604895,0.01087007,0.00039604894,1.0014106
-983.3514,9.997843,-120.435425,0.00931071,292,99.93167,13371601,10.026184,18727.267375469208,1.0070081,9861.473,[ 0.02   0.433 -2.786 -2.176 -1.054],99.94311,4949.446962531919,1.0696547,100,0.93107104,0.010070081,98.83057,-120.3968,0.36496454,0.07292831,10.0,495.01,29200,4.0893556e-05,0.026328797,0.010696547,0.000263288,1.0005692
-0.28625488,0.014849663,-0.03507235,0.01,293,100.0,13421601,0.078186035,18791.471878051758,1.0,0.0042625824,[ 0.02   0.432 -2.786 -2.176 -1.054],100.0,4999.4494055861815,1.0,100,1.0,0.009999999,0.06496119,-0.03507235,0.36496454,-1.3426761e-05,10.0,500.0,29300,-1.3427734e-05,,0.01,9.313226e-10,1.0
-963.6934,9.997021,-118.02786,0.009068299,294,99.84326,13470106,29.684753,18853.66266822815,1.006364,28652.395,[ 0.02   0.432 -2.786 -2.176 -1.054],99.87283,4849.659904480606,1.1211452,100,0.9068299,0.01006364,168.31,-117.9285,0.3658099,0.17447579,10.0,485.05,29400,-3.0517579e-06,0.0398739,0.011211452,0.00039873898,1.0012733
-0.20996094,0.0154953,-0.025660539,0.01,295,100.0,13520106,0.07922363,18917.8741607666,1.0,0.0036641718,[ 0.021  0.431 -2.786 -2.176 -1.053],100.0,4999.46660056685,1.0,100,1.0,0.009999999,0.06022898,-0.025660539,0.3658099,5.432102e-05,10.0,500.0,29500,5.432129e-05,,0.01,9.313226e-10,1.0
-973.431,9.997469,-119.22049,0.009712574,296,99.91457,13569108,19.943665,18980.75781583786,1.0040565,19533.467,[ 0.021  0.431 -2.786 -2.176 -1.053],99.930504,4899.458465705673,1.1496667,100,0.9712574,0.0100405635,139.0616,-119.179344,0.36597204,0.082570195,10.0,490.02,29600,-1.2207031e-05,0.029362202,0.011496667,0.00029362203,1.0006955
