Weights,InitialReturnMin,EmpiricalD2,MeanEntropy,EpRewMean,MaxD2w0t,StdIW,MaxIW,InitialReturnStd,InitialReturnMean,MinIW,ReturnMeanIW,MeanIW,J_sample_variance,InitialBound,MeanD2w0t,MinD2w0t,ReturnStepMaxmin,EpThisIter,StdD2w0t,ReturnStepMax,Iteration,Bound,EpisodesSoFar,EntropyCoefficient,TimestepsSoFar,TimeElapsed,InitialReturnMax,EpLenMean
[ 0.008  0.467 -3.12  -1.919 -1.118],-0.10308838,1.0,0.30142197,4999.583008973961,1.0,,1.0,0.04755281,1.2207031e-05,1.0,-0.027494187,1.0,0.0023812687,-272.0894,1.0,1.0,0.011633873,20,,10.0,330,-272.0894,6600,,2963239,4169.764301538467,0.06542969,500.0
[ 0.008  0.467 -3.12  -1.919 -1.118],-0.095581055,1.0,0.30142197,4999.5974910029745,1.0,,1.0,0.041402318,-8.239746e-05,1.0,-0.023017755,1.0,0.0018037291,-272.0849,1.0,1.0,0.016579628,20,,10.0,331,-272.0849,6620,,2973239,4190.035392045975,0.050109863,500.0
[ 0.008  0.467 -3.12  -1.919 -1.118],-0.10333252,1.0,0.30142197,4999.537814243048,1.0,,1.0,0.05799039,8.544922e-05,1.0,-0.04169037,1.0,0.003541208,-272.10358,1.0,1.0,0.013453484,20,,10.0,332,-272.10358,6640,,2983239,4210.888074159622,0.07788086,500.0
[ 0.008  0.467 -3.12  -1.919 -1.118],-0.091918945,1.0,0.30142197,4999.575875242984,1.0,,1.0,0.04412954,5.7983398e-05,1.0,-0.02555101,1.0,0.0020491127,-272.08743,1.0,1.0,0.010760307,20,,10.0,333,-272.08743,6660,,2993239,4231.099594593048,0.061157227,500.0
[ 0.008  0.467 -3.12  -1.919 -1.118],-0.09326172,1.0,0.30142197,4999.580867731771,1.0,,1.0,0.041782696,8.239746e-05,1.0,-0.024838367,1.0,0.0018375381,-272.08673,1.0,1.0,0.015300751,20,,10.0,334,-272.08673,6680,,3003239,4251.133057832718,0.053222656,500.0
[ 0.008  0.467 -3.12  -1.919 -1.118],-0.085632324,1.0,0.30142197,4999.6063375699105,1.0,,1.0,0.039108906,-1.5258789e-05,1.0,-0.031120926,1.0,0.0016110627,-272.09302,1.0,1.0,0.0136060715,20,,10.0,335,-272.09302,6700,,3013239,4270.446125507355,0.06072998,500.0
[ 0.008  0.467 -3.12  -1.919 -1.118],-0.07470703,1.0,0.30142197,4999.555743464055,1.0,,1.0,0.042220403,2.1362304e-05,1.0,-0.04063657,1.0,0.001874973,-272.10254,1.0,1.0,0.013104439,20,,10.0,336,-272.10254,6720,,3023239,4288.723412036896,0.068237305,500.0
[ 0.008  0.467 -3.12  -1.919 -1.118],-0.16693115,1.0,0.30142197,4999.584877489521,1.0,,1.0,0.05561195,-5.1879884e-05,1.0,-0.02395385,1.0,0.0032541936,-272.08585,1.0,1.0,0.015024185,20,,10.0,337,-272.08585,6740,,3033239,4303.481107234955,0.04675293,500.0
[ 0.008  0.467 -3.12  -1.919 -1.118],-943.67175,1.00875,0.30160585,4749.61918199681,1.0131177,0.05231432,1.194648,216.49315,2.746582e-05,0.84230924,-49.247746,1.016955,48690.29,-321.63745,0.95442677,,9.996332,20,0.21874651,10.0,338,-321.44778,6760,,3042740,4322.923780202866,49.701477,475.05
[ 0.009  0.461 -3.12  -1.911 -1.117],-0.0949707,1.0,0.30160585,4999.603730772102,1.0,,1.0,0.03996142,3.0517578e-05,1.0,-0.013591436,1.0,0.0016800809,-272.07547,1.0,1.0,0.011053085,20,,10.0,339,-272.07547,6780,,3052740,4341.950173139572,0.04901123,500.0
[ 0.009  0.461 -3.12  -1.911 -1.117],-0.12939453,1.0,0.30160585,4999.5577173652855,1.0,,1.0,0.040430643,-4.8828126e-05,1.0,-0.011585889,1.0,0.0017184078,-272.0735,1.0,1.0,0.007828712,20,,10.0,340,-272.0735,6800,,3062740,4358.26198220253,0.03881836,500.0
[ 0.009  0.461 -3.12  -1.911 -1.117],-0.14440918,1.0,0.30160585,4999.556199594892,1.0,,1.0,0.055811945,2.1362304e-05,1.0,-0.03548608,1.0,0.0032798299,-272.09738,1.0,1.0,0.0170784,20,,10.0,341,-272.09738,6820,,3072740,4375.277736902237,0.059265137,500.0
[ 0.009  0.461 -3.12  -1.911 -1.117],-0.05731201,1.0,0.30160585,4999.599073416248,1.0,,1.0,0.022743916,-9.155274e-06,1.0,-0.009250215,1.0,0.00054454803,-272.07114,1.0,1.0,0.011376381,20,,10.0,342,-272.07114,6840,,3082740,4394.883212327957,0.03387451,500.0
[ 0.009  0.461 -3.12  -1.911 -1.117],-0.13677979,1.0,0.30160585,4999.577678164682,1.0,,1.0,0.056250192,3.3569337e-05,1.0,-0.031511616,1.0,0.0033319064,-272.0934,1.0,1.0,0.011385918,20,,10.0,343,-272.0934,6860,,3092740,4413.798167705536,0.05999756,500.0
[ 0.009  0.461 -3.12  -1.911 -1.117],-0.10437012,1.0,0.30160585,4999.571432418141,1.0,,1.0,0.042144906,4.272461e-05,1.0,-0.01863351,1.0,0.0018700787,-272.08054,1.0,1.0,0.014757156,20,,10.0,344,-272.08054,6880,,3102740,4432.471269607544,0.051757812,500.0
[ 0.009  0.461 -3.12  -1.911 -1.117],-0.12615967,1.0,0.30160585,4999.595260989501,1.0,,1.0,0.051036503,3.0517579e-06,1.0,-0.025079995,1.0,0.0027420293,-272.08698,1.0,1.0,0.013782501,20,,10.0,345,-272.08698,6900,,3112740,4450.691136837006,0.04827881,500.0
[ 0.009  0.461 -3.12  -1.911 -1.117],-0.115234375,1.0,0.30160585,4999.555001593386,1.0,,1.0,0.051959336,9.155274e-06,1.0,-0.029915323,1.0,0.0028435867,-272.0918,1.0,1.0,0.013381004,20,,10.0,346,-272.0918,6920,,3122740,4468.709339141846,0.067871094,500.0
[ 0.009  0.461 -3.12  -1.911 -1.117],-0.107666016,1.0,0.30160585,4999.600074580949,1.0,,1.0,0.0463585,-8.850098e-05,1.0,-0.024247468,1.0,0.002261552,-272.08615,1.0,1.0,0.01422596,20,,10.0,347,-272.08615,6940,,3132740,4487.131311655045,0.05090332,500.0
[ 0.009  0.461 -3.12  -1.911 -1.117],-0.15563965,1.0,0.30160585,4999.595733848155,1.0,,1.0,0.063794814,-5.1879884e-05,1.0,-0.035747472,1.0,0.0042853393,-272.09763,1.0,1.0,0.017780304,20,,10.0,348,-272.09763,6960,,3142740,4506.845583438873,0.07269287,500.0
[ 0.009  0.461 -3.12  -1.911 -1.117],-0.13580322,1.0,0.30160585,4999.575060577357,1.0,,1.0,0.0481601,-9.155274e-06,1.0,-0.028083308,1.0,0.0024385347,-272.08997,1.0,1.0,0.017461777,20,,10.0,349,-272.08997,6980,,3152740,4525.521702051163,0.0635376,500.0
[ 0.009  0.461 -3.12  -1.911 -1.117],-934.1747,1.3107436,0.291127,4750.125565970217,1.3989642,0.3470656,2.3164427,214.31436,2.1362304e-05,0.31920633,-39.222496,0.9867005,30889.246,-321.15378,1.0977435,,9.996365,20,0.26778364,10.0,350,-315.11465,7000,,3162242,4542.297818899155,49.21631,475.1
[ 0.006  0.464 -3.141 -1.938 -1.128],-0.17645264,1.0,0.291127,4999.543074935607,1.0,,1.0,0.05427304,2.1362304e-05,1.0,-0.03749601,1.0,0.0030982238,-272.0994,1.0,1.0,0.012154579,20,,10.0,351,-272.0994,7020,,3172242,4563.16565823555,0.06774902,500.0
[ 0.006  0.464 -3.141 -1.938 -1.128],-0.09173584,1.0,0.291127,4999.58342997185,1.0,,1.0,0.040278334,-1.8310548e-05,1.0,-0.031434115,1.0,0.0017094841,-272.09332,1.0,1.0,0.012599945,20,,10.0,352,-272.09332,7040,,3182242,4582.869341135025,0.05090332,500.0
[ 0.006  0.464 -3.141 -1.938 -1.128],-0.1204834,1.0,0.291127,4999.613136519655,1.0,,1.0,0.050730444,1.5258789e-05,1.0,-0.024381738,1.0,0.0027073661,-272.08627,1.0,1.0,0.017451286,20,,10.0,353,-272.08627,7060,,3192242,4600.748720169067,0.056762695,500.0
[ 0.006  0.464 -3.141 -1.938 -1.128],-943.6663,1.0034951,0.290006,4749.6207424730865,1.0052075,0.033981945,1.1515273,216.49191,9.155274e-06,0.8897111,-49.443794,1.0008137,49063.652,-321.6431,0.9519255,,9.996336,20,0.21815966,10.0,354,-321.57275,7080,,3201743,4619.573348045349,49.71216,475.05
[ 0.006  0.461 -3.142 -1.935 -1.129],-0.10595703,1.0,0.290006,4999.580483133059,1.0,,1.0,0.04343749,-8.239746e-05,1.0,-0.02817489,1.0,0.0019852973,-272.09006,1.0,1.0,0.01365757,20,,10.0,355,-272.09006,7100,,3211743,4638.254851579666,0.048583984,500.0
[ 0.006  0.461 -3.142 -1.935 -1.129],-934.1671,1.0837635,0.2840881,4750.090893913476,1.0977478,0.23306745,1.8809904,214.31264,9.155274e-06,0.48826012,-46.16417,0.9977975,42761.95,-321.1543,0.99248916,,9.996214,20,0.22857091,10.0,356,-319.45734,7120,,3221245,4657.002924203873,49.230713,475.1
[ 0.006  0.458 -3.156 -1.946 -1.135],-0.09283447,1.0,0.2840881,4999.59872192315,1.0,,1.0,0.039867345,1.5258789e-05,1.0,-0.022048498,1.0,0.0016729393,-272.08392,1.0,1.0,0.012063026,20,,10.0,357,-272.08392,7140,,3231245,4677.079189777374,0.048339844,500.0
[ 0.006  0.458 -3.156 -1.946 -1.135],-943.65686,1.0142527,0.2828286,4749.624988443363,1.019746,0.067979224,1.248948,216.48973,-3.6621095e-05,0.8327373,-49.01179,0.98782235,48188.31,-321.65375,0.95778185,,9.996359,20,0.21954751,10.0,358,-321.3313,7160,,3240746,4696.13760304451,49.72937,475.05
[ 0.006  0.451 -3.156 -1.936 -1.136],-0.07434082,1.0,0.2828286,4999.615794827597,1.0,,1.0,0.041228466,-1.5258789e-05,1.0,-0.036091007,1.0,0.0017880648,-272.098,1.0,1.0,0.016436577,20,,10.0,359,-272.098,7180,,3250746,4716.573016405106,0.057495117,500.0
[ 0.006  0.451 -3.156 -1.936 -1.136],-0.08526611,1.0,0.2828286,4999.615698656814,1.0,,1.0,0.030406166,3.0517579e-06,1.0,-0.018071327,1.0,0.0009721694,-272.07996,1.0,1.0,0.013106346,20,,10.0,360,-272.07996,7200,,3260746,4736.4984385967255,0.034973145,500.0
[ 0.006  0.451 -3.156 -1.936 -1.136],-0.087890625,1.0,0.2828286,4999.620426480296,1.0,,1.0,0.04195942,5.1879884e-05,1.0,-0.018048473,1.0,0.0018539695,-272.07993,1.0,1.0,0.015512466,20,,10.0,361,-272.07993,7220,,3270746,4755.709065437317,0.05126953,500.0
[ 0.006  0.451 -3.156 -1.936 -1.136],-0.14892578,1.0,0.2828286,4999.605489435455,1.0,,1.0,0.051029984,-6.1035157e-06,1.0,-0.033841852,1.0,0.0027384944,-272.09573,1.0,1.0,0.017754555,20,,10.0,362,-272.09573,7240,,3280746,4775.778491973877,0.051574707,500.0
[ 0.006  0.451 -3.156 -1.936 -1.136],-0.18029785,1.0,0.2828286,4999.577351052339,1.0,,1.0,0.050624486,-2.746582e-05,1.0,-0.027079603,1.0,0.0026986804,-272.08896,1.0,1.0,0.015950203,20,,10.0,363,-272.08896,7260,,3290746,4794.6661465168,0.05834961,500.0
[ 0.006  0.451 -3.156 -1.936 -1.136],-0.13452148,1.0,0.2828286,4999.578171097765,1.0,,1.0,0.052894954,3.3569337e-05,1.0,-0.032574203,1.0,0.0029435337,-272.09445,1.0,1.0,0.01874733,20,,10.0,364,-272.09445,7280,,3300746,4814.492786645889,0.063964844,500.0
[ 0.006  0.451 -3.156 -1.936 -1.136],-0.106933594,1.0,0.2828286,4999.598258659788,1.0,,1.0,0.040236518,1.8310548e-05,1.0,-0.024959657,1.0,0.0017033806,-272.08685,1.0,1.0,0.013105392,20,,10.0,365,-272.08685,7300,,3310746,4834.206070899963,0.05609131,500.0
[ 0.006  0.451 -3.156 -1.936 -1.136],-0.11810303,1.0,0.2828286,4999.612617863362,1.0,,1.0,0.049121633,-3.967285e-05,1.0,-0.025490213,1.0,0.0025412347,-272.08737,1.0,1.0,0.014843941,20,,10.0,366,-272.08737,7320,,3320746,4854.320577144623,0.047302246,500.0
[ 0.006  0.451 -3.156 -1.936 -1.136],-0.11706543,1.0,0.2828286,4999.634714704494,1.0,,1.0,0.037157897,-3.6621095e-05,1.0,-0.019878179,1.0,0.0014543207,-272.08176,1.0,1.0,0.013627052,20,,10.0,367,-272.08176,7340,,3330746,4873.530241250992,0.04748535,500.0
[ 0.006  0.451 -3.156 -1.936 -1.136],-0.13891602,1.0,0.2828286,4999.6130718830345,1.0,,1.0,0.051722564,-3.3569337e-05,1.0,-0.03405788,1.0,0.0028146463,-272.09595,1.0,1.0,0.018247604,20,,10.0,368,-272.09595,7360,,3340746,4893.834575891495,0.05834961,500.0
[ 0.006  0.451 -3.156 -1.936 -1.136],-943.64465,1.0169029,0.2817381,4749.604815090423,1.0249567,0.10140293,1.3125445,216.48694,-2.1362304e-05,0.716195,-48.91981,0.9950252,47994.008,-321.66156,0.9590107,,9.996271,20,0.21984226,10.0,369,-321.29715,7380,,3350247,4912.930104494095,49.736877,475.05
[ 0.006  0.444 -3.157 -1.925 -1.137],-0.15405273,1.0,0.2817381,4999.593695989141,1.0,,1.0,0.055928722,-6.408691e-05,1.0,-0.036768872,1.0,0.0032937361,-272.09866,1.0,1.0,0.015919685,20,,10.0,370,-272.09866,7400,,3360247,4933.522156715393,0.06713867,500.0
[ 0.006  0.444 -3.157 -1.925 -1.137],-0.15637207,1.0,0.2817381,4999.5695840055,1.0,,1.0,0.059078064,-3.3569337e-05,1.0,-0.044803716,1.0,0.0036695777,-272.1067,1.0,1.0,0.013810158,20,,10.0,371,-272.1067,7420,,3370247,4953.404724121094,0.075927734,500.0
[ 0.006  0.444 -3.157 -1.925 -1.137],-0.14489746,1.0,0.2817381,4999.5583162006715,1.0,,1.0,0.05962648,4.8828126e-05,1.0,-0.045977063,1.0,0.0037432914,-272.10788,1.0,1.0,0.018714905,20,,10.0,372,-272.10788,7440,,3380247,4973.7515370845795,0.07409668,500.0
[ 0.006  0.444 -3.157 -1.925 -1.137],-0.11065674,1.0,0.2817381,4999.602927400185,1.0,,1.0,0.04411963,3.967285e-05,1.0,-0.029213702,1.0,0.0020462882,-272.0911,1.0,1.0,0.010158539,20,,10.0,373,-272.0911,7460,,3390247,4993.63028216362,0.06097412,500.0
[ 0.006  0.444 -3.157 -1.925 -1.137],-934.1658,1.049627,0.27834225,4750.101461578562,1.056974,0.17061216,1.5799553,214.31233,-3.0517579e-06,0.4764232,-46.93708,0.95676214,44186.95,-321.16034,0.9749117,,9.996267,20,0.22367316,10.0,374,-319.69318,7480,,3399749,5012.705621004105,49.220337,475.1
[ 0.006  0.444 -3.179 -1.936 -1.141],-0.09881592,1.0,0.27834225,4999.60824081988,1.0,,1.0,0.03699472,-8.239746e-05,1.0,-0.02323491,1.0,0.0014393152,-272.0851,1.0,1.0,0.013892174,20,,10.0,375,-272.0851,7500,,3409749,5033.45649933815,0.04852295,500.0
[ 0.006  0.444 -3.179 -1.936 -1.141],-0.091918945,1.0,0.27834225,4999.58696644716,1.0,,1.0,0.046749275,-4.8828126e-05,1.0,-0.02967316,1.0,0.002301856,-272.09155,1.0,1.0,0.015238762,20,,10.0,376,-272.09155,7520,,3419749,5053.421871423721,0.06085205,500.0
[ 0.006  0.444 -3.179 -1.936 -1.141],-0.103393555,1.0,0.27834225,4999.610652063987,1.0,,1.0,0.044342056,-9.155274e-06,1.0,-0.01942101,1.0,0.002069354,-272.0813,1.0,1.0,0.012556076,20,,10.0,377,-272.0813,7540,,3429749,5073.413817167282,0.042785645,500.0
[ 0.006  0.444 -3.179 -1.936 -1.141],-0.13873291,1.0,0.27834225,4999.5605402951205,1.0,,1.0,0.04993263,-9.155274e-06,1.0,-0.04261808,1.0,0.0026240642,-272.10452,1.0,1.0,0.015390396,20,,10.0,378,-272.10452,7560,,3439749,5093.065590381622,0.064208984,500.0
[ 0.006  0.444 -3.179 -1.936 -1.141],-0.0715332,1.0,0.27834225,4999.622421544345,1.0,,1.0,0.03211831,-2.4414063e-05,1.0,-0.022309093,1.0,0.0010855084,-272.0842,1.0,1.0,0.013729095,20,,10.0,379,-272.0842,7580,,3449749,5112.477720499039,0.04156494,500.0
[ 0.006  0.444 -3.179 -1.936 -1.141],-0.13531494,1.0,0.27834225,4999.579511724281,1.0,,1.0,0.05092594,-2.4414063e-05,1.0,-0.042292982,1.0,0.002731037,-272.1042,1.0,1.0,0.018658638,20,,10.0,380,-272.1042,7600,,3459749,5131.061878204346,0.060913086,500.0
[ 0.006  0.444 -3.179 -1.936 -1.141],-0.1720581,1.0,0.27834225,4999.589242454696,1.0,,1.0,0.05667036,,1.0,-0.0421332,1.0,0.0033805214,-272.10403,1.0,1.0,0.018925667,20,,10.0,381,-272.10403,7620,,3469749,5150.767053842545,0.07434082,500.0
[ 0.006  0.444 -3.179 -1.936 -1.141],-0.07165527,1.0,0.27834225,4999.622455110028,1.0,,1.0,0.027568877,3.3569337e-05,1.0,-0.023250796,1.0,0.00079952326,-272.08514,1.0,1.0,0.013667107,20,,10.0,382,-272.08514,7640,,3479749,5169.900993347168,0.041931152,500.0
[ 0.006  0.444 -3.179 -1.936 -1.141],-943.661,1.1060007,0.26924515,4749.628639603085,1.1164058,0.153638,1.3865995,216.49069,3.967285e-05,0.39800444,-46.50846,0.9347889,43404.51,-321.65027,1.0027876,,9.996374,20,0.23192894,10.0,383,-320.08478,7660,,3489250,5188.54567193985,49.71399,475.05
[ 0.006  0.436 -3.18  -1.923 -1.15 ],-11.1310425,1.0190074,0.26907334,4948.589990748786,1.0703471,0.105352804,1.1446908,2.5542796,1.8310548e-05,0.42217243,-0.18587025,0.9907243,1.2207875,-272.58646,0.9968306,,9.996374,20,0.10127006,10.0,384,-272.36356,7680,,3499149,5208.8860766887665,0.6535034,494.95
[ 0.009  0.436 -3.18  -1.923 -1.15 ],-0.12225342,1.0,0.26907334,4999.602799695751,1.0,,1.0,0.046655543,-9.155274e-06,1.0,-0.0333649,1.0,0.0022918675,-272.09525,1.0,1.0,0.014234543,20,,10.0,385,-272.09525,7700,,3509149,5228.944322347641,0.06628418,500.0
[ 0.009  0.436 -3.18  -1.923 -1.15 ],-0.0703125,1.0,0.26907334,4999.6274900713115,1.0,,1.0,0.030393181,2.746582e-05,1.0,-0.011119397,1.0,0.00097242254,-272.073,1.0,1.0,0.011462212,20,,10.0,386,-272.073,7720,,3519149,5248.378399133682,0.035339355,500.0
[ 0.009  0.436 -3.18  -1.923 -1.15 ],-0.1105957,1.0,0.26907334,4999.602670371164,1.0,,1.0,0.047552012,-2.746582e-05,1.0,-0.02572946,1.0,0.002377971,-272.08762,1.0,1.0,0.0159626,20,,10.0,387,-272.08762,7740,,3529149,5267.800547122955,0.05908203,500.0
[ 0.009  0.436 -3.18  -1.923 -1.15 ],-0.042907715,1.0,0.26907334,4999.651945293825,1.0,,1.0,0.024112713,-2.1362304e-05,1.0,-0.021825835,1.0,0.00061146624,-272.0837,1.0,1.0,0.00889492,20,,10.0,388,-272.0837,7760,,3539149,5287.377844810486,0.03942871,500.0
[ 0.009  0.436 -3.18  -1.923 -1.15 ],-0.099731445,1.0,0.26907334,4999.6156613242465,1.0,,1.0,0.034980603,-3.0517578e-05,1.0,-0.029324753,1.0,0.001287557,-272.09122,1.0,1.0,0.014390945,20,,10.0,389,-272.09122,7780,,3549149,5307.057838439941,0.05041504,500.0
[ 0.009  0.436 -3.18  -1.923 -1.15 ],-0.14703369,1.0,0.26907334,4999.59052581438,1.0,,1.0,0.054883335,-1.2207031e-05,1.0,-0.02766171,1.0,0.0031723243,-272.08954,1.0,1.0,0.011932373,20,,10.0,390,-272.08954,7800,,3559149,5326.434711694717,0.056030273,500.0
[ 0.009  0.436 -3.18  -1.923 -1.15 ],-943.6512,1.0383517,0.2630705,4749.630416334336,1.0486467,0.113949835,1.4038796,216.48843,-2.4414063e-05,0.72325766,-48.55535,1.0165992,47287.617,-321.66034,0.968997,,9.996378,20,0.22236861,10.0,391,-321.12985,7820,,3568650,5345.146199464798,49.72711,475.05
[ 0.007  0.436 -3.18  -1.924 -1.156],-0.09649658,1.0,0.2630705,4999.596139043046,1.0,,1.0,0.044022553,,1.0,-0.038783576,1.0,0.0020390186,-272.10068,1.0,1.0,0.016594887,20,,10.0,392,-272.10068,7840,,3578650,5364.90392947197,0.059753418,500.0
[ 0.007  0.436 -3.18  -1.924 -1.156],-943.6625,1.1575935,0.25118944,4749.658963290927,1.1742963,0.31840783,2.0428846,216.49103,4.5776367e-05,0.39273483,-44.975334,1.0860727,40593.47,-321.6559,1.0276806,,9.996517,20,0.24005038,10.0,393,-319.2372,7860,,3588151,5383.4188442230225,49.723633,475.05
[ 0.007  0.428 -3.18  -1.914 -1.168],-0.1640625,1.0,0.25118944,4999.622639999493,1.0,,1.0,0.0457811,2.4414063e-05,1.0,-0.024887765,1.0,0.0022055532,-272.0868,1.0,1.0,0.012893677,20,,10.0,394,-272.0868,7880,,3598151,5403.176726579666,0.053344727,500.0
[ 0.007  0.428 -3.18  -1.914 -1.168],-0.0647583,1.0,0.25118944,4999.637800869615,1.0,,1.0,0.032843143,-3.0517579e-06,1.0,-0.028025553,1.0,0.0011340426,-272.0899,1.0,1.0,0.013932228,20,,10.0,395,-272.0899,7900,,3608151,5422.736794471741,0.04510498,500.0
[ 0.007  0.428 -3.18  -1.914 -1.168],-0.08312988,1.0,0.25118944,4999.6400429393425,1.0,,1.0,0.03167066,-6.1035156e-05,1.0,-0.017046567,1.0,0.0010558008,-272.07895,1.0,1.0,0.01241684,20,,10.0,396,-272.07895,7920,,3618151,5442.195127725601,0.04626465,500.0
[ 0.007  0.428 -3.18  -1.914 -1.168],-0.07647705,1.0,0.25118944,4999.625080583367,1.0,,1.0,0.03159637,7.019043e-05,1.0,-0.026057411,1.0,0.0010502709,-272.08795,1.0,1.0,0.010878563,20,,10.0,397,-272.08795,7940,,3628151,5461.3824627399445,0.049072266,500.0
[ 0.007  0.428 -3.18  -1.914 -1.168],-0.09088135,1.0,0.25118944,4999.599187779031,1.0,,1.0,0.044309273,-1.2207031e-05,1.0,-0.02841385,1.0,0.0020669072,-272.0903,1.0,1.0,0.014275551,20,,10.0,398,-272.0903,7960,,3638151,5481.160733699799,0.061950684,500.0
[ 0.007  0.428 -3.18  -1.914 -1.168],-0.0927124,1.0,0.25118944,4999.625376208199,1.0,,1.0,0.033769663,2.746582e-05,1.0,-0.021380465,1.0,0.0012007067,-272.08328,1.0,1.0,0.015798569,20,,10.0,399,-272.08328,7980,,3648151,5500.990112543106,0.0446167,500.0
[ 0.007  0.428 -3.18  -1.914 -1.168],-0.10614014,1.0,0.25118944,4999.606401508772,1.0,,1.0,0.045595326,-3.0517579e-06,1.0,-0.02641208,1.0,0.0021890686,-272.0883,1.0,1.0,0.012069702,20,,10.0,400,-272.0883,8000,,3658151,5520.644547462463,0.055114746,500.0
[ 0.007  0.428 -3.18  -1.914 -1.168],-934.1865,1.2481487,0.23910195,4750.160011997255,1.2787951,0.32602426,2.3611183,214.31711,4.8828126e-05,0.44670433,-41.83074,1.1094806,35135.78,-321.15012,1.0694834,,9.996511,20,0.2556274,10.0,401,-317.11884,8020,,3667653,5539.0892424583435,49.21765,475.1
[ 0.006  0.429 -3.189 -1.932 -1.18 ],-0.144104,1.0,0.23910195,4999.592021301158,1.0,,1.0,0.06602472,-4.272461e-05,1.0,-0.045055114,1.0,0.0045897746,-272.10693,1.0,1.0,0.017995834,20,,10.0,402,-272.10693,8040,,3677653,5560.39958190918,0.07519531,500.0
[ 0.006  0.429 -3.189 -1.932 -1.18 ],-0.06317139,1.0,0.23910195,4999.628552307791,1.0,,1.0,0.032863744,-3.6621095e-05,1.0,-0.025641346,1.0,0.001136495,-272.08752,1.0,1.0,0.010059357,20,,10.0,403,-272.08752,8060,,3687653,5579.553243398666,0.050598145,500.0
[ 0.006  0.429 -3.189 -1.932 -1.18 ],-0.11260986,1.0,0.23910195,4999.6210906424985,1.0,,1.0,0.046080492,-2.746582e-05,1.0,-0.028667176,1.0,0.0022338256,-272.09055,1.0,1.0,0.013145447,20,,10.0,404,-272.09055,8080,,3697653,5598.788210630417,0.055541992,500.0
[ 0.006  0.429 -3.189 -1.932 -1.18 ],-934.16833,1.0475599,0.24060056,4750.1360267689215,1.0546715,0.13527739,1.4421774,214.31291,,0.6587349,-47.363506,1.003626,44988.086,-321.1647,0.9741292,,9.996405,20,0.22345486,10.0,405,-320.13242,8100,,3707155,5617.301080465317,49.23651,475.1
[ 0.006  0.422 -3.18  -1.915 -1.178],-0.113342285,1.0,0.24060056,4999.649264871118,1.0,,1.0,0.044889398,-2.4414063e-05,1.0,-0.026819978,1.0,0.0021205884,-272.0887,1.0,1.0,0.015865326,20,,10.0,406,-272.0887,8120,,3717155,5637.891833782196,0.049926758,500.0
[ 0.006  0.422 -3.18  -1.915 -1.178],-943.6803,1.0033958,0.24106807,4749.667522789833,1.0064088,0.0423899,1.1514641,216.49509,-5.7983398e-05,0.89067256,-49.43831,1.0063404,49061.258,-321.63962,0.9518834,,9.996546,20,0.2181505,10.0,407,-321.56213,8140,,3726656,5656.159717321396,49.704468,475.05
[ 0.006  0.418 -3.18  -1.911 -1.178],-0.09210205,1.0,0.24106807,4999.624203932224,1.0,,1.0,0.043366022,2.746582e-05,1.0,-0.036483806,1.0,0.0019804626,-272.0984,1.0,1.0,0.013542175,20,,10.0,408,-272.0984,8160,,3736656,5676.485543251038,0.064941406,500.0
[ 0.006  0.418 -3.18  -1.911 -1.178],-29.744751,1.0660994,0.24140698,4912.627980530606,1.2136775,0.160826,1.322969,6.8239965,-1.5258789e-05,0.28085244,-0.42052457,0.9518125,4.9899106,-273.54657,1.0068837,,9.9965,20,0.13820373,10.0,409,-272.80597,8180,,3746483,5695.564135313034,1.6085205,491.35
[ 0.01   0.416 -3.181 -1.911 -1.178],-15.428711,1.0141647,0.24156502,4937.607197494192,1.0377287,0.09603964,1.2250825,3.540071,4.5776367e-05,0.47106475,-0.3349444,0.9979133,2.9179666,-272.8266,0.99430233,,9.996441,20,0.111161135,10.0,410,-272.53506,8200,,3756360,5715.268056154251,0.8968506,493.85
[ 0.013  0.416 -3.181 -1.911 -1.177],-0.09686279,1.0,0.24156502,4999.6529206869745,1.0,,1.0,0.034193635,-6.1035156e-05,1.0,-0.023608021,1.0,0.0012283614,-272.0855,1.0,1.0,0.012814522,20,,10.0,411,-272.0855,8220,,3766360,5734.830854654312,0.037353516,500.0
[ 0.013  0.416 -3.181 -1.911 -1.177],-0.10455322,1.0,0.24156502,4999.609949863613,1.0,,1.0,0.049708225,-0.00012207031,1.0,-0.040427227,1.0,0.0026013646,-272.10233,1.0,1.0,0.013068199,20,,10.0,412,-272.10233,8240,,3776360,5754.492731332779,0.06512451,500.0
[ 0.013  0.416 -3.181 -1.911 -1.177],-0.09887695,1.0,0.24156502,4999.645458883328,1.0,,1.0,0.038340457,1.2207031e-05,1.0,-0.012448641,1.0,0.0015471872,-272.07434,1.0,1.0,0.012268066,20,,10.0,413,-272.07434,8260,,3786360,5773.855403423309,0.036132812,500.0
[ 0.013  0.416 -3.181 -1.911 -1.177],-0.1408081,1.0,0.24156502,4999.631187575581,1.0,,1.0,0.044344302,6.1035157e-06,1.0,-0.03422388,1.0,0.0020707154,-272.0961,1.0,1.0,0.015716553,20,,10.0,414,-272.0961,8280,,3796360,5793.403769731522,0.053344727,500.0
