IterType,Bound,ESSClassic,VarJ,VanillaAvgRet,Delta,MinNormIw,J,AvgRet,VarVanillaIw,MaxVanillaIw,VarRet,MaxNormIw,ESSRenyi,eRenyi2,VarNormIw,AvgDiscRet,VarDiscRet,AvgEpLen,EpsThisIter,BatchSize,MinVanillaIw,AvgVanillaIw,AvgNormIw
1,-463.613,95.3393756098,36.9924,-369.702124651,0.2,0.00467732,-366.494,-369.702124651,0.0483672,1.88406,1516.73063545,0.0190366,96.8436432552,1.03259,4.93785e-06,-369.702124651,1516.73063545,500.0,100,100,0.462917,0.989706,0.01
1,-453.904,99.607863803,27.7902,-363.928522162,0.2,0.00804986,-363.567,-363.928522162,0.00400038,1.11735,763.90836573,0.0111403,99.5897858298,1.00412,3.97663e-07,-363.928522162,763.90836573,500.0,100,100,0.807387,1.00298,0.01
1,-455.475,97.362016704,37.4849,-364.850877207,0.2,0.00606392,-362.772,-364.850877207,0.0283617,1.35219,1370.23898103,0.0132829,97.8216893962,1.02227,2.73682e-06,-364.850877207,1370.23898103,500.0,100,100,0.6173,1.01799,0.01
1,-473.132,96.1482220952,35.9642,-363.766622076,0.2,0.0049376,-360.56,-363.766622076,0.037934,1.27681,1561.80638672,0.0131873,97.0435221608,1.03047,4.04658e-06,-363.766622076,1561.80638672,500.0,100,100,0.478064,0.968212,0.01
1,-456.544,98.5472717267,31.5993,-361.370048446,0.2,0.00650503,-359.819,-361.370048446,0.0148532,1.30714,1087.83505124,0.0130878,98.4025409195,1.01623,1.48905e-06,-361.370048446,1087.83505124,500.0,100,100,0.649689,0.998748,0.01
1,-457.737,97.6650507676,37.4289,-365.457663548,0.2,0.00582994,-363.65,-365.457663548,0.0224129,1.32731,1451.41890427,0.0137777,98.1442051323,1.01891,2.41493e-06,-365.457663548,1451.41890427,500.0,100,100,0.561643,0.963377,0.01
1,-459.435,97.4188262933,37.2089,-364.362170313,0.2,0.00439484,-362.241,-364.362170313,0.0263193,1.59674,1394.26461405,0.0161015,97.777700071,1.02273,2.67634e-06,-364.362170313,1394.26461405,500.0,100,100,0.435823,0.991669,0.01
1,-463.484,97.5821499204,38.4991,-366.319905072,0.2,0.00549864,-364.658,-366.319905072,0.0242464,1.43831,1668.41968263,0.0146131,98.3429338138,1.01685,2.5028e-06,-366.319905072,1668.41968263,500.0,100,100,0.54121,0.984261,0.01
1,-458.204,96.9765153703,35.6653,-364.392823151,0.2,0.00427504,-362.439,-364.392823151,0.0305088,1.3185,1281.79121651,0.0133958,97.8653415437,1.02181,3.14924e-06,-364.392823151,1281.79121651,500.0,100,100,0.420776,0.98426,0.01
1,-455.349,98.5195856939,35.3176,-364.836595905,0.2,0.00594655,-363.748,-364.836595905,0.0154931,1.23806,1258.78286251,0.0122542,98.8176433017,1.01197,1.51784e-06,-364.836595905,1258.78286251,500.0,100,100,0.600788,1.01031,0.01
1,-469.539,94.921396285,38.7947,-363.104114596,0.2,0.00361729,-360.039,-363.104114596,0.053926,2.25507,1666.48484399,0.0225754,97.2097335722,1.0287,5.4044e-06,-363.104114596,1666.48484399,500.0,100,100,0.361333,0.998907,0.01
1,-464.019,97.7935432209,36.588,-364.695713779,0.2,0.00680903,-362.701,-364.695713779,0.0224472,1.44564,1397.12474819,0.0145665,98.0764931847,1.01961,2.27903e-06,-364.695713779,1397.12474819,500.0,100,100,0.675758,0.992443,0.01
1,-462.109,98.2916226083,37.1177,-360.151263022,0.2,0.00667065,-358.499,-360.151263022,0.018897,1.38475,1516.27877108,0.0133473,98.4293744157,1.01596,1.75564e-06,-360.151263022,1516.27877108,500.0,100,100,0.692065,1.03748,0.01
1,-454.694,96.3151420978,37.2103,-360.928299572,0.2,0.00352884,-358.135,-360.928299572,0.0384021,1.42608,1365.44892787,0.0143058,97.1605081122,1.02922,3.86448e-06,-360.928299572,1365.44892787,500.0,100,100,0.351774,0.996855,0.01
1,-458.79,98.1800855119,37.9023,-366.357547181,0.2,0.00538456,-364.544,-366.357547181,0.0194142,1.27007,1508.73021219,0.0124729,98.2339200749,1.01798,1.87239e-06,-366.357547181,1508.73021219,500.0,100,100,0.548291,1.01827,0.01
1,-456.485,97.887985725,35.5499,-364.094813296,0.2,0.00623778,-362.577,-364.094813296,0.0220048,1.69528,1343.51900829,0.0168714,98.4083936229,1.01617,2.17938e-06,-364.094813296,1343.51900829,500.0,100,100,0.62679,1.00483,0.01
1,-461.248,96.8136967151,35.8126,-364.278709737,0.2,0.00547015,-361.326,-364.278709737,0.0340651,1.34402,1454.63660397,0.0132773,97.1528900542,1.02931,3.32442e-06,-364.278709737,1454.63660397,500.0,100,100,0.553727,1.01227,0.01
1,-465.592,96.7546514394,37.7217,-371.403139914,0.2,0.00556727,-368.721,-371.403139914,0.0330952,1.4285,1316.47985419,0.0144535,97.2193998679,1.0286,3.38804e-06,-371.403139914,1316.47985419,500.0,100,100,0.550238,0.988344,0.01
1,-447.559,97.5821007161,33.4645,-357.188717745,0.2,0.00600383,-355.001,-357.188717745,0.0253097,1.38915,1214.36662633,0.0138141,97.6516639974,1.02405,2.50285e-06,-357.188717745,1214.36662633,500.0,100,100,0.603747,1.0056,0.01
1,-463.567,97.0222156996,39.7223,-360.531434349,0.2,0.00612058,-358.131,-360.531434349,0.0313942,1.59365,1626.0021943,0.0158365,97.4415094208,1.02626,3.10015e-06,-360.531434349,1626.0021943,500.0,100,100,0.615922,1.00631,0.01
1,-455.74,98.2076558639,36.9375,-358.702639117,0.2,0.00551658,-357.074,-358.702639117,0.0181709,1.33859,1494.15017149,0.0134829,98.3634022734,1.01664,1.8435e-06,-358.702639117,1494.15017149,500.0,100,100,0.547691,0.99281,0.01
1,-453.588,93.9483543361,36.0916,-360.540008779,0.2,0.00634867,-357.974,-360.540008779,0.0735525,2.44925,1258.51547435,0.0230361,97.1793727288,1.02902,6.50653e-06,-360.540008779,1258.51547435,500.0,100,100,0.675004,1.06322,0.01
1,-481.142,96.7641633191,45.1927,-371.788364198,0.2,0.00476597,-368.301,-371.788364198,0.0333861,1.54975,2340.01748182,0.0155882,96.7971891617,1.03309,3.37782e-06,-371.788364198,2340.01748182,500.0,100,100,0.473822,0.994179,0.01
1,-445.141,98.9181959966,31.2313,-354.51171084,0.2,0.00524327,-353.251,-354.51171084,0.0112843,1.18685,1037.50346064,0.011743,98.6466004139,1.01372,1.10469e-06,-354.51171084,1037.50346064,500.0,100,100,0.529931,1.01069,0.01
1,-457.571,56.7383128441,52.5761,-361.113957287,0.2,0.00515445,-355.627,-361.113957287,0.866858,10.0095,1324.12415611,0.094348,92.07122073,1.08612,7.70179e-05,-361.113957287,1324.12415611,500.0,100,100,0.54684,1.06091,0.01
1,-457.655,99.2444598298,30.8655,-366.59382332,0.2,0.00710287,-365.885,-366.59382332,0.00762603,1.18418,1004.46802703,0.0118914,99.2435299695,1.00762,7.68997e-07,-366.59382332,1004.46802703,500.0,100,100,0.707328,0.995834,0.01
1,-446.048,95.7388597088,36.4584,-354.887496021,0.2,0.0035336,-352.164,-354.887496021,0.0432212,1.6562,1256.98699288,0.0168914,96.9744051442,1.0312,4.49577e-06,-354.887496021,1256.98699288,500.0,100,100,0.346469,0.980497,0.01
1,-461.259,97.9314656812,36.5716,-362.713073838,0.2,0.00623012,-360.499,-362.713073838,0.0220543,1.28891,1436.03381807,0.0126774,97.7160471249,1.02337,2.13357e-06,-362.713073838,1436.03381807,500.0,100,100,0.633417,1.0167,0.01
1,-460.955,99.6141689122,38.0705,-358.080627079,0.2,0.00866176,-357.592,-358.080627079,0.00392663,1.18021,1502.40875078,0.0117805,99.5424677219,1.0046,3.91227e-07,-358.080627079,1502.40875078,500.0,100,100,0.867765,1.00183,0.01
1,-458.018,96.7984953663,31.4201,-362.950997973,0.2,0.00747087,-361.334,-362.950997973,0.036112,1.95966,1038.01166014,0.0188486,98.2737040597,1.01757,3.34079e-06,-362.950997973,1038.01166014,500.0,100,100,0.776735,1.03968,0.01
1,-454.376,98.574926928,32.5227,-362.892815575,0.2,0.00545968,-361.77,-362.892815575,0.014378,1.15638,1112.3323523,0.0116538,98.8491647274,1.01164,1.46027e-06,-362.892815575,1112.3323523,500.0,100,100,0.541752,0.992277,0.01
1,-452.609,98.7468366972,37.444,-356.046845087,0.2,0.00606837,-354.71,-356.046845087,0.0129628,1.26976,1434.22153721,0.0126272,98.6282403401,1.01391,1.28195e-06,-356.046845087,1434.22153721,500.0,100,100,0.61022,1.00557,0.01
1,-448.86,97.3876622619,35.488,-354.977710466,0.2,0.00552351,-353.246,-354.977710466,0.0265374,1.52787,1357.7349093,0.0154384,98.2362323491,1.01795,2.70948e-06,-354.977710466,1357.7349093,500.0,100,100,0.546639,0.98966,0.01
1,-461.828,98.5959297699,34.304,-365.614864117,0.2,0.00667754,-364.319,-365.614864117,0.0146802,1.3043,1241.9852513,0.012911,98.6403365758,1.01378,1.43845e-06,-365.614864117,1241.9852513,500.0,100,100,0.674582,1.01022,0.01
1,-476.066,98.245143991,40.4914,-366.463844044,0.2,0.00622964,-364.479,-366.463844044,0.0182479,1.28725,1805.19939225,0.0127998,98.1432865346,1.01892,1.80423e-06,-366.463844044,1805.19939225,500.0,100,100,0.626504,1.00568,0.01
1,-457.736,97.4683857961,37.412,-364.697178028,0.2,0.00679526,-362.656,-364.697178028,0.0271236,1.75698,1375.39557783,0.0172799,97.8919627865,1.02153,2.6236e-06,-364.697178028,1375.39557783,500.0,100,100,0.690925,1.01678,0.01
1,-454.7,96.7046733287,32.2974,-364.878472032,0.2,0.00480951,-362.402,-364.878472032,0.0336515,1.29453,1098.42394392,0.0130923,97.3636760689,1.02708,3.44201e-06,-364.878472032,1098.42394392,500.0,100,100,0.47555,0.988771,0.01
1,-447.618,96.6921858425,35.0248,-359.306137227,0.2,0.00568808,-356.88,-359.306137227,0.0340963,1.37768,1254.94383395,0.0138692,97.2361232676,1.02842,3.45552e-06,-359.306137227,1254.94383395,500.0,100,100,0.565018,0.993337,0.01
1,-455.098,99.443035243,35.1582,-361.153670094,0.2,0.00766638,-360.66,-361.153670094,0.00569028,1.35238,1261.05394761,0.0134846,99.4584601916,1.00544,5.65734e-07,-361.153670094,1261.05394761,500.0,100,100,0.768867,1.00291,0.01
1,-443.189,98.2534215378,35.8779,-355.778007477,0.2,0.00657916,-354.248,-355.778007477,0.0184435,1.46359,1349.97088477,0.0144411,98.2734047252,1.01757,1.79559e-06,-355.778007477,1349.97088477,500.0,100,100,0.666788,1.01349,0.01
1,-453.626,98.6167473009,36.5086,-358.383227296,0.2,0.00794521,-356.963,-358.383227296,0.0136301,1.36842,1396.53311139,0.0139519,98.588307884,1.01432,1.41685e-06,-358.383227296,1396.53311139,500.0,100,100,0.779279,0.980816,0.01
1,-442.807,97.382409617,33.2224,-356.040968004,0.2,0.00646554,-354.109,-356.040968004,0.0280124,1.49381,1151.20556301,0.0147066,97.7973410098,1.02252,2.71511e-06,-356.040968004,1151.20556301,500.0,100,100,0.656729,1.01574,0.01
1,-459.45,97.0258548803,39.067,-361.059248212,0.2,0.00740565,-359.195,-361.059248212,0.031486,2.29831,1432.59814049,0.0227914,97.92852063,1.02115,3.09631e-06,-361.059248212,1432.59814049,500.0,100,100,0.746793,1.00841,0.01
1,-455.747,99.2121388398,33.6758,-361.575928535,0.2,0.00706269,-360.87,-361.575928535,0.00815449,1.2106,1129.58008689,0.0120065,99.2273062082,1.00779,8.02102e-07,-361.575928535,1129.58008689,500.0,100,100,0.712121,1.00829,0.01
1,-456.555,97.0233151196,32.9413,-360.845075086,0.2,0.00540017,-358.612,-360.845075086,0.030309,1.4977,1181.71837248,0.0151444,97.6784079527,1.02377,3.09905e-06,-360.845075086,1181.71837248,500.0,100,100,0.534046,0.988944,0.01
1,-444.521,97.4303612499,32.3103,-355.855086456,0.2,0.00416332,-353.999,-355.855086456,0.0265981,1.33163,1084.24250375,0.013327,97.9322362247,1.02111,2.66407e-06,-355.855086456,1084.24250375,500.0,100,100,0.415999,0.999199,0.01
1,-467.812,98.5551275971,34.4617,-356.695466691,0.2,0.00565879,-355.437,-356.695466691,0.0149015,1.1744,1245.73639272,0.0117072,98.9266155221,1.01085,1.48083e-06,-356.695466691,1245.73639272,500.0,100,100,0.567656,1.00314,0.01
1,-445.853,98.5405100607,32.427,-354.640951364,0.2,0.00709447,-353.246,-354.640951364,0.0146153,1.337,1086.42190105,0.0135271,98.493584761,1.01529,1.49607e-06,-354.640951364,1086.42190105,500.0,100,100,0.701209,0.988388,0.01
1,-453.835,98.8567218688,33.0391,-355.300755403,0.2,0.0061891,-353.908,-355.300755403,0.0117882,1.25113,1226.97607065,0.0124548,98.6021096125,1.01418,1.1682e-06,-355.300755403,1226.97607065,500.0,100,100,0.621719,1.00454,0.01
1,-448.532,97.8729006854,34.8536,-361.615266523,0.2,0.00792378,-359.815,-361.615266523,0.0225575,1.65503,1214.53427046,0.016327,98.0475367517,1.01991,2.19529e-06,-361.615266523,1214.53427046,500.0,100,100,0.803215,1.01368,0.01
1,-454.601,98.2081954554,33.4037,-361.893329291,0.2,0.00560318,-360.385,-361.893329291,0.0178627,1.32327,1147.00332806,0.0134408,98.4485039447,1.01576,1.84291e-06,-361.893329291,1147.00332806,500.0,100,100,0.55164,0.984513,0.01
1,-458.493,96.8739833429,36.5872,-358.773537669,0.2,0.00628876,-356.774,-358.773537669,0.032852,1.90488,1497.56263319,0.0189742,97.962142735,1.0208,3.25952e-06,-358.773537669,1497.56263319,500.0,100,100,0.631348,1.00393,0.01
1,-450.469,96.0107127926,34.8355,-359.421674135,0.2,0.00564952,-356.631,-359.421674135,0.0399527,1.47959,1207.83730702,0.0151649,96.7766862156,1.03331,4.19703e-06,-359.421674135,1207.83730702,500.0,100,100,0.551206,0.975668,0.01
1,-458.246,98.9453922509,32.3263,-362.6905353,0.2,0.00757848,-361.756,-362.6905353,0.0111362,1.23584,1060.15440399,0.0121511,99.0249675223,1.00985,1.07659e-06,-362.6905353,1060.15440399,500.0,100,100,0.770774,1.01706,0.01
1,-445.676,98.9680343393,33.1078,-355.690887015,0.2,0.00689618,-354.742,-355.690887015,0.0106523,1.19581,1163.94903263,0.011891,99.0023299503,1.01008,1.0533e-06,-355.690887015,1163.94903263,500.0,100,100,0.693512,1.00565,0.01
1,-467.887,93.471816807,40.5926,-366.275482865,0.2,0.00573067,-363.574,-366.275482865,0.0685748,2.80988,1730.18707135,0.0284999,97.2161888222,1.02864,7.05464e-06,-366.275482865,1730.18707135,500.0,100,100,0.565002,0.985927,0.01
1,-444.74,98.2218647978,36.8719,-355.514740063,0.2,0.00471117,-353.956,-355.514740063,0.0180008,1.40449,1356.65966563,0.0141559,98.2588316433,1.01772,1.82864e-06,-355.514740063,1356.65966563,500.0,100,100,0.467423,0.992159,0.01
1,-457.823,97.8485241374,38.2724,-365.253127994,0.2,0.0057437,-363.482,-365.253127994,0.0220935,1.57511,1401.09376636,0.0157926,97.9972761816,1.02044,2.22102e-06,-365.253127994,1401.09376636,500.0,100,100,0.572858,0.997369,0.01
1,-450.687,98.5644563602,29.6055,-355.978924761,0.2,0.00625217,-354.82,-355.978924761,0.0152204,1.42093,968.730069633,0.0139699,98.8879215886,1.01125,1.47119e-06,-355.978924761,968.730069633,500.0,100,100,0.63593,1.01713,0.01
1,-438.362,97.4156788076,32.9817,-354.070842639,0.2,0.00505684,-352.259,-354.070842639,0.0260614,1.5414,1062.54271446,0.01563,97.8620191876,1.02185,2.67967e-06,-354.070842639,1062.54271446,500.0,100,100,0.498698,0.986185,0.01
1,-443.734,96.7436772819,35.3932,-350.884371206,0.2,0.00435466,-348.196,-350.884371206,0.0320683,1.30481,1374.56452187,0.0134352,97.1718417618,1.0291,3.39994e-06,-350.884371206,1374.56452187,500.0,100,100,0.422918,0.971185,0.01
1,-478.367,98.0230882584,39.3918,-364.307437953,0.2,0.00561888,-362.009,-364.307437953,0.0212786,1.57386,1754.08154862,0.0153995,98.0995008608,1.01937,2.03715e-06,-364.307437953,1754.08154862,500.0,100,100,0.574261,1.02202,0.01
1,-454.082,98.1648039088,39.1171,-360.700609215,0.2,0.00600872,-358.862,-360.700609215,0.0184876,1.51825,1557.76684058,0.0153444,97.945431722,1.02098,1.88839e-06,-360.700609215,1557.76684058,500.0,100,100,0.594533,0.98945,0.01
1,-448.519,98.2292269967,34.728,-357.710773944,0.2,0.00554604,-356.144,-357.710773944,0.0180821,1.32355,1228.14006062,0.013282,98.393734317,1.01632,1.82094e-06,-357.710773944,1228.14006062,500.0,100,100,0.552663,0.996499,0.01
1,-472.904,98.9868052573,33.8551,-363.139833005,0.2,0.00594877,-362.001,-363.139833005,0.0106428,1.24685,1394.04179722,0.0122893,99.0982102185,1.0091,1.03391e-06,-363.139833005,1394.04179722,500.0,100,100,0.603554,1.01459,0.01
1,-448.17,98.834208273,32.7688,-357.636570575,0.2,0.00642566,-356.628,-357.636570575,0.0117811,1.29212,1140.65325856,0.0129941,98.9166534304,1.01095,1.19144e-06,-357.636570575,1140.65325856,500.0,100,100,0.638961,0.99439,0.01
1,-457.791,97.0881787121,33.8274,-360.327922637,0.2,0.00469608,-358.208,-360.327922637,0.0305522,1.45649,1304.77911401,0.0145035,97.9124953574,1.02132,3.02947e-06,-360.327922637,1304.77911401,500.0,100,100,0.471599,1.00424,0.01
1,-447.688,97.8305591376,33.744,-359.339368785,0.2,0.00345781,-357.724,-359.339368785,0.0228202,1.25884,1184.61445922,0.0124718,98.2306876751,1.01801,2.23997e-06,-359.339368785,1184.61445922,500.0,100,100,0.349012,1.00934,0.01
1,-466.275,98.3058796274,39.4006,-363.384663993,0.2,0.00577464,-361.61,-363.384663993,0.017803,1.35241,1719.76543618,0.0133729,98.3138544278,1.01715,1.74071e-06,-363.384663993,1719.76543618,500.0,100,100,0.583995,1.01131,0.01
1,-467.568,99.1330116176,42.4918,-363.157392298,0.2,0.0073359,-362.297,-363.157392298,0.00863948,1.29827,1968.97975407,0.0131279,99.2034967053,1.00803,8.83382e-07,-363.157392298,1968.97975407,500.0,100,100,0.725476,0.988939,0.01
1,-451.682,98.8097281877,33.9523,-360.431640013,0.2,0.00657697,-359.213,-360.431640013,0.012875,1.29657,1159.44204824,0.0126045,98.678558367,1.01339,1.21678e-06,-360.431640013,1159.44204824,500.0,100,100,0.676542,1.02865,0.01
1,-452.054,99.3295229182,35.4996,-358.586334229,0.2,0.00691422,-357.964,-358.586334229,0.00676589,1.16099,1275.54288433,0.011655,99.3288094716,1.00676,6.81854e-07,-358.586334229,1275.54288433,500.0,100,100,0.688747,0.996132,0.01
1,-456.295,98.9625006425,31.0395,-360.114959389,0.2,0.00719642,-359.24,-360.114959389,0.0104789,1.45021,1052.49607434,0.0145784,99.0986082545,1.0091,1.05894e-06,-360.114959389,1052.49607434,500.0,100,100,0.715877,0.994769,0.01
1,-457.782,96.7343176034,32.8087,-363.76933428,0.2,0.00532316,-361.471,-363.76933428,0.0332289,1.39223,1186.29397546,0.0141037,97.7171284849,1.02336,3.41005e-06,-363.76933428,1186.29397546,500.0,100,100,0.525469,0.987138,0.01
1,-457.535,99.0410905232,37.1292,-358.738227916,0.2,0.00733084,-357.783,-358.738227916,0.0098462,1.17403,1473.30798491,0.0117006,99.0505275759,1.00959,9.77987e-07,-358.738227916,1473.30798491,500.0,100,100,0.735566,1.00339,0.01
1,-453.114,94.3870333114,31.7546,-360.691384045,0.2,0.00518478,-357.072,-360.691384045,0.0637228,2.31447,1176.01229178,0.0224713,96.318938171,1.03822,6.00683e-06,-360.691384045,1176.01229178,500.0,100,100,0.534017,1.02997,0.01
1,-451.584,96.5408273166,34.3598,-358.397290752,0.2,0.00358083,-356.604,-358.397290752,0.037471,1.53123,1303.17853173,0.015049,97.9446655084,1.02098,3.61934e-06,-358.397290752,1303.17853173,500.0,100,100,0.364349,1.0175,0.01
1,-453.268,99.0590206841,32.7939,-358.935441592,0.2,0.0072507,-358.209,-358.935441592,0.0097884,1.34785,1046.96972809,0.0133448,99.2046581655,1.00802,9.59522e-07,-358.935441592,1046.96972809,500.0,100,100,0.732332,1.01002,0.01
1,-448.181,99.0879892273,35.6508,-354.469135341,0.2,0.00778454,-353.715,-354.469135341,0.00918493,1.28725,1329.67959544,0.0129507,99.174656635,1.00832,9.29689e-07,-354.469135341,1329.67959544,500.0,100,100,0.773752,0.99396,0.01
1,-461.846,98.2625790919,39.3018,-362.608062832,0.2,0.00652793,-361.187,-362.608062832,0.0179852,1.30407,1718.3099843,0.0129952,98.6224658109,1.01397,1.78599e-06,-362.608062832,1718.3099843,500.0,100,100,0.655078,1.0035,0.01
1,-445.392,98.770452854,32.7494,-354.442967007,0.2,0.007847,-353.467,-354.442967007,0.0126754,1.38783,1172.13122482,0.013823,98.979422433,1.01031,1.25746e-06,-354.442967007,1172.13122482,500.0,100,100,0.78784,1.004,0.01
1,-452.62,98.1552951927,34.1724,-360.799941415,0.2,0.0066824,-359.053,-360.799941415,0.0185161,1.30963,1195.38030358,0.0132606,98.1308067925,1.01905,1.89836e-06,-360.799941415,1195.38030358,500.0,100,100,0.659959,0.987609,0.01
1,-468.812,98.249641017,40.7456,-362.208761342,0.2,0.00519611,-359.936,-362.208761342,0.0181599,1.26721,1826.19572758,0.0126147,97.9875232657,1.02054,1.79958e-06,-362.208761342,1826.19572758,500.0,100,100,0.521975,1.00455,0.01
1,-442.845,97.4585440012,31.5386,-349.20365855,0.2,0.00497868,-347.254,-349.20365855,0.0249228,1.25165,1063.77475009,0.0128677,97.8776624896,1.02168,2.63409e-06,-349.20365855,1063.77475009,500.0,100,100,0.484281,0.972709,0.01
1,-457.748,97.0911581474,37.5293,-363.565886623,0.2,0.00659174,-360.784,-363.565886623,0.0289569,1.62568,1555.42260658,0.0166194,97.0892354152,1.02998,3.02627e-06,-363.565886623,1555.42260658,500.0,100,100,0.644796,0.978187,0.01
1,-447.884,98.059853966,32.9406,-356.127606136,0.2,0.00764244,-354.556,-356.127606136,0.0199748,1.65875,1133.11301713,0.0165918,98.2975991368,1.01732,1.99851e-06,-356.127606136,1133.11301713,500.0,100,100,0.764048,0.999742,0.01
1,-457.126,97.4908075441,34.9449,-359.523535281,0.2,0.00625555,-357.744,-359.523535281,0.024938,1.41962,1308.62925961,0.0144948,98.1798944771,1.01854,2.59981e-06,-359.523535281,1308.62925961,500.0,100,100,0.612669,0.979401,0.01
1,-445.209,97.7217334096,35.3579,-354.121458156,0.2,0.0055109,-352.601,-354.121458156,0.0234304,1.38563,1253.38821537,0.0138914,98.3613608108,1.01666,2.35494e-06,-354.121458156,1253.38821537,500.0,100,100,0.549696,0.99747,0.01
1,-454.189,99.000667133,32.7267,-356.95285884,0.2,0.00739289,-355.917,-356.95285884,0.0101446,1.28484,1158.16070678,0.0128808,98.9636118015,1.01047,1.01959e-06,-356.95285884,1158.16070678,500.0,100,100,0.737426,0.99748,0.01
1,-463.999,97.6678504921,39.9085,-360.725760662,0.2,0.00636346,-358.263,-360.725760662,0.0243202,1.42777,1701.50071061,0.0142186,97.6663986507,1.02389,2.41194e-06,-360.725760662,1701.50071061,500.0,100,100,0.638989,1.00415,0.01
1,-431.738,2.87450846152,212.25,-364.18717386,0.2,,-334.763,-364.18717386,5.03397e-05,0.0478277,1258.25725683,0.393814,99.9997138985,1.0,0.00341299,-364.18717386,1258.25725683,500.0,100,100,,0.00121447,0.01
1,-456.232,97.6333274235,38.9967,-360.156211308,0.2,0.00602368,-357.746,-360.156211308,0.0245289,1.50671,1721.70870994,0.0150537,97.6452758151,1.02412,2.44852e-06,-360.156211308,1721.70870994,500.0,100,100,0.602905,1.00089,0.01
1,-456.0,95.2275358587,38.8982,-361.747693046,0.2,0.00344589,-358.288,-361.747693046,0.0504424,2.19549,1544.5623326,0.0219941,96.5599833691,1.03563,5.06225e-06,-361.747693046,1544.5623326,500.0,100,100,0.343975,0.998219,0.01
1,-462.783,92.1754039314,41.0665,-366.536521003,0.2,0.0024308,-360.229,-366.536521003,0.0810435,1.70164,1826.75158469,0.0175031,93.8472106308,1.06556,8.57455e-06,-366.536521003,1826.75158469,500.0,100,100,0.236321,0.972195,0.01
1,-466.307,96.4076978038,40.1817,-369.280935284,0.2,0.00633515,-366.156,-369.280935284,0.0367217,1.49844,1601.11462032,0.0151701,96.7997247154,1.03306,3.76378e-06,-369.280935284,1601.11462032,500.0,100,100,0.625758,0.987755,0.01
1,-456.725,97.5957473898,34.9787,-362.65132529,0.2,0.00469274,-360.912,-362.65132529,0.0240655,1.25923,1250.85520598,0.0128045,98.254274126,1.01777,2.48836e-06,-362.65132529,1250.85520598,500.0,100,100,0.461496,0.983423,0.01
1,-461.388,95.6510539569,38.4204,-355.565623102,0.2,0.00494492,-352.401,-355.565623102,0.0460711,1.57864,1546.08809668,0.0157616,96.9215989056,1.03176,4.59265e-06,-355.565623102,1546.08809668,500.0,100,100,0.495269,1.00157,0.01
1,-453.516,96.0418556376,36.7108,-362.636146089,0.2,0.00521468,-359.7,-362.636146089,0.0421248,1.73328,1402.77906654,0.0172305,96.7601204638,1.03348,4.16292e-06,-362.636146089,1402.77906654,500.0,100,100,0.524562,1.00593,0.01
1,-446.542,99.0906023917,34.5044,-358.302425439,0.2,0.00611004,-357.47,-358.302425439,0.00921081,1.20601,1177.37840803,0.0120986,99.0246635938,1.00985,9.26969e-07,-358.302425439,1177.37840803,500.0,100,100,0.609061,0.996819,0.01
1,-461.371,96.6375152224,39.0961,-360.148218725,0.2,0.00636318,-357.429,-360.148218725,0.0355142,1.56407,1561.92366024,0.0155596,97.4478936087,1.02619,3.51467e-06,-360.148218725,1561.92366024,500.0,100,100,0.639636,1.00521,0.01
1,-451.381,99.3174797648,34.362,-357.248799827,0.2,0.00701572,-356.582,-357.248799827,0.00695439,1.22316,1223.70130801,0.0122203,99.2703894861,1.00735,6.94155e-07,-357.248799827,1223.70130801,500.0,100,100,0.702221,1.00092,0.01
1,-449.871,96.6092491737,38.7351,-356.945457014,0.2,0.00330553,-354.22,-356.945457014,0.0340006,1.48025,1581.78066985,0.0151153,97.3148816593,1.02759,3.54524e-06,-356.945457014,1581.78066985,500.0,100,100,0.323714,0.97931,0.01
1,-451.676,99.1375970637,35.2104,-358.963597548,0.2,0.00674777,-357.981,-358.963597548,0.00896531,1.1729,1283.8727181,0.0116117,98.9370463724,1.01074,8.78682e-07,-358.963597548,1283.8727181,500.0,100,100,0.681596,1.01011,0.01
1,-438.889,96.997759462,31.9996,-352.788323464,0.2,0.00550106,-350.662,-352.788323464,0.0313893,1.58634,1151.75217761,0.0158317,97.6495724008,1.02407,3.12641e-06,-352.788323464,1151.75217761,500.0,100,100,0.551207,1.002,0.01
1,-440.25,98.6920252404,31.8405,-351.696975163,0.2,0.00711117,-350.478,-351.696975163,0.0133573,1.32509,1085.2983313,0.0132655,98.6587475669,1.01359,1.33869e-06,-351.696975163,1085.2983313,500.0,100,100,0.710331,0.998896,0.01
1,-442.75,98.2499165956,35.6204,-353.436183668,0.2,0.00533505,-352.097,-353.436183668,0.0173295,1.32951,1315.62000856,0.013547,98.48124701,1.01542,1.79922e-06,-353.436183668,1315.62000856,500.0,100,100,0.523586,0.981409,0.01
1,-455.738,98.9232737045,36.465,-356.20718376,0.2,0.00684941,-355.088,-356.20718376,0.0118591,1.25631,1417.11374506,0.0120964,98.9294388685,1.01082,1.09944e-06,-356.20718376,1417.11374506,500.0,100,100,0.711367,1.03858,0.01
1,-444.262,97.5676037622,34.3076,-355.908236742,0.2,0.00585699,-354.2,-355.908236742,0.0242296,1.28935,1163.42142804,0.0131445,98.0792452795,1.01958,2.51822e-06,-355.908236742,1163.42142804,500.0,100,100,0.574514,0.980903,0.01
