AvgVanillaIw,ESSClassic,BatchSize,Bound,Delta,ESSRenyi,VanillaAvgRet,VarRet,J,VarJ,eRenyi2,EpsThisIter,MinNormIw,VarNormIw,IterType,VarDiscRet,MaxVanillaIw,AvgNormIw,MinVanillaIw,VarVanillaIw,MaxNormIw,AvgEpLen,AvgDiscRet,AvgRet
1.0,299.999969474,500,4523.59,0.8,500.0,4658.24552328,62.0578800723,4658.5,7.77862,1.0,100,0.00333333,5.43914e-20,2,62.0578800723,1.0,0.00333333,1.0,,0.00333333,500.0,4658.24552328,4658.24552328
1.0,400.0,500,4541.81,0.8,500.0,4659.11378963,73.3836545436,4658.65,7.97587,1.0,100,0.0025,5.4346e-20,2,73.3836545436,1.0,0.0025,1.0,,0.0025,500.0,4659.11378963,4659.11378963
1.00028,499.618808868,500,4553.83,0.8,499.712751521,4656.89657446,72.9899679355,4658.36,8.09681,1.00057,100,0.0017858,3.05765e-09,1,72.9899679355,1.07453,0.002,0.893153,0.000764845,0.00214846,500.0,4656.89657446,4656.89657446
1.0,100.0,500,4423.58,0.8,500.0,4657.19186385,83.50097519,4657.19,9.09211,1.0,100,0.01,3.50449e-18,2,83.50097519,1.0,0.01,1.0,,0.01,500.0,4657.19186385,4657.19186385
1.0,200.000000102,500,4493.32,0.8,500.0,4659.82211563,60.8773365385,4658.51,8.55553,1.0,100,0.005,2.1793e-19,2,60.8773365385,1.0,0.005,1.0,,0.005,500.0,4659.82211563,4659.82211563
1.0,299.999969474,500,4523.62,0.8,500.0,4658.46787722,67.1231418802,4658.49,8.42311,1.0,100,0.00333333,5.43914e-20,2,67.1231418802,1.0,0.00333333,1.0,,0.00333333,500.0,4658.46787722,4658.46787722
1.0,400.0,500,4541.83,0.8,500.0,4659.04614265,56.7587474318,4658.63,8.20467,1.0,100,0.0025,5.4346e-20,2,56.7587474318,1.0,0.0025,1.0,,0.0025,500.0,4659.04614265,4659.04614265
1.00067,499.851537848,500,4554.34,0.8,499.850675369,4659.43395699,44.2241844198,4658.83,7.90727,1.0003,100,0.00185721,1.19239e-09,1,44.2241844198,1.04043,0.002,0.929229,0.0002985,0.00207946,500.0,4659.43395699,4659.43395699
1.0,100.0,500,4424.0,0.8,500.0,4657.57108306,105.448537065,4657.57,10.2173,1.0,100,0.01,3.50449e-18,2,105.448537065,1.0,0.01,1.0,,0.01,500.0,4657.57108306,4657.57108306
1.0,200.000000102,500,4491.77,0.8,500.0,4656.28719354,61.8585744941,4656.93,9.123,1.0,100,0.005,2.1793e-19,2,61.8585744941,1.0,0.005,1.0,,0.005,500.0,4656.28719354,4656.28719354
1.0,299.999969474,500,4522.19,0.8,500.0,4657.24790581,69.8590732813,4657.04,8.86353,1.0,100,0.00333333,5.43914e-20,2,69.8590732813,1.0,0.00333333,1.0,,0.00333333,500.0,4657.24790581,4657.24790581
1.0,400.0,500,4540.13,0.8,500.0,4656.5484468,106.926363717,4656.91,9.24285,1.0,100,0.0025,5.4346e-20,2,106.926363717,1.0,0.0025,1.0,,0.0025,500.0,4656.5484468,4656.5484468
0.998526,499.707915368,500,4552.35,0.8,499.714775759,4656.44461562,80.8441046487,4656.88,9.14651,1.00057,100,0.0017939,2.34578e-09,1,80.8441046487,1.05427,0.002,0.895627,0.000584718,0.00211165,500.0,4656.44461562,4656.44461562
1.0,100.0,500,4424.85,0.8,500.0,4658.40275518,74.2098857958,4658.4,8.57132,1.0,100,0.01,3.50449e-18,2,74.2098857958,1.0,0.01,1.0,,0.01,500.0,4658.40275518,4658.40275518
1.0,200.000000102,500,4493.91,0.8,500.0,4659.71777071,59.2436546078,4659.06,8.15424,1.0,100,0.005,2.1793e-19,2,59.2436546078,1.0,0.005,1.0,,0.005,500.0,4659.71777071,4659.71777071
1.0,299.999969474,500,4523.67,0.8,500.0,4657.40544377,78.1704786614,4658.51,8.41026,1.0,100,0.00333333,5.43914e-20,2,78.1704786614,1.0,0.00333333,1.0,,0.00333333,500.0,4657.40544377,4657.40544377
1.0,400.0,500,4541.67,0.8,500.0,4658.27468066,65.6924172379,4658.45,8.32577,1.0,100,0.0025,5.4346e-20,2,65.6924172379,1.0,0.0025,1.0,,0.0025,500.0,4658.27468066,4658.27468066
1.00034,499.602923505,500,4553.89,0.8,499.619892341,4657.68951243,66.6172368193,4658.38,8.20589,1.00076,100,0.00176904,3.18643e-09,1,66.6172368193,1.06247,0.002,0.884821,0.000797153,0.00212422,500.0,4657.68951243,4657.68951243
1.0,100.0,500,4423.92,0.8,500.0,4657.44318441,67.5553596916,4657.44,8.17802,1.0,100,0.01,3.50449e-18,2,67.5553596916,1.0,0.01,1.0,,0.01,500.0,4657.44318441,4657.44318441
1.0,200.000000102,500,4493.25,0.8,500.0,4659.38170037,58.0437034079,4658.41,7.94426,1.0,100,0.005,2.1793e-19,2,58.0437034079,1.0,0.005,1.0,,0.005,500.0,4659.38170037,4659.38170037
1.0,299.999969474,500,4523.57,0.8,500.0,4658.46826896,68.57507547,4658.43,8.04393,1.0,100,0.00333333,5.43914e-20,2,68.57507547,1.0,0.00333333,1.0,,0.00333333,500.0,4658.46826896,4658.46826896
1.0,400.0,500,4541.13,0.8,500.0,4656.40170496,91.8178740866,4657.92,8.48679,1.0,100,0.0025,5.4346e-20,2,91.8178740866,1.0,0.0025,1.0,,0.0025,500.0,4656.40170496,4656.40170496
0.999484,499.347107684,500,4553.68,0.8,499.4911966,4658.72577339,86.8062759099,4658.2,8.53853,1.00102,100,0.00170845,5.24217e-09,1,86.8062759099,1.07478,0.002,0.853783,0.00130919,0.00215067,500.0,4658.72577339,4658.72577339
1.0,100.0,500,4423.82,0.8,500.0,4657.40152594,82.2791103127,4657.4,9.02531,1.0,100,0.01,3.50449e-18,2,82.2791103127,1.0,0.01,1.0,,0.01,500.0,4657.40152594,4657.40152594
1.0,200.000000102,500,4492.07,0.8,500.0,4657.06349481,85.8022472389,4657.23,9.12298,1.0,100,0.005,2.1793e-19,2,85.8022472389,1.0,0.005,1.0,,0.005,500.0,4657.06349481,4657.06349481
1.0,299.999969474,500,4523.18,0.8,500.0,4659.72564798,63.1744405838,4658.06,8.81559,1.0,100,0.00333333,5.43914e-20,2,63.1744405838,1.0,0.00333333,1.0,,0.00333333,500.0,4659.72564798,4659.72564798
1.0,400.0,500,4540.84,0.8,500.0,4656.42977647,81.4753854185,4657.66,8.88547,1.0,100,0.0025,5.4346e-20,2,81.4753854185,1.0,0.0025,1.0,,0.0025,500.0,4656.42977647,4656.42977647
0.997333,499.214775814,500,4553.37,0.8,499.404722712,4658.33022938,70.0964661585,4657.92,8.63092,1.00119,100,0.00154151,6.30414e-09,1,70.0964661585,1.08797,0.002,0.768699,0.00156764,0.00218177,500.0,4658.33022938,4658.33022938
1.0,100.0,500,4425.59,0.8,500.0,4659.08265121,49.545905204,4659.08,7.00361,1.0,100,0.01,3.50449e-18,2,49.545905204,1.0,0.01,1.0,,0.01,500.0,4659.08265121,4659.08265121
1.0,200.000000102,500,4493.94,0.8,500.0,4659.11128811,90.911802742,4659.1,8.33828,1.0,100,0.005,2.1793e-19,2,90.911802742,1.0,0.005,1.0,,0.005,500.0,4659.11128811,4659.11128811
1.0,299.999969474,500,4524.28,0.8,500.0,4659.17889727,51.1829355951,4659.12,7.95256,1.0,100,0.00333333,5.43914e-20,2,51.1829355951,1.0,0.00333333,1.0,,0.00333333,500.0,4659.17889727,4659.17889727
1.0,400.0,500,4542.01,0.8,500.0,4657.78823785,56.5981382824,4658.79,7.85972,1.0,100,0.0025,5.4346e-20,2,56.5981382824,1.0,0.0025,1.0,,0.0025,500.0,4657.78823785,4657.78823785
1.00055,499.833843786,500,4554.28,0.8,499.833341377,4658.43070667,65.5801286889,4658.75,7.87926,1.00033,100,0.0018852,1.33115e-09,1,65.5801286889,1.05541,0.002,0.943118,0.000333153,0.00210966,500.0,4658.43070667,4658.43070667
1.0,100.0,500,4425.2,0.8,500.0,4658.73267113,80.090196836,4658.73,8.90446,1.0,100,0.01,3.50449e-18,2,80.090196836,1.0,0.01,1.0,,0.01,500.0,4658.73267113,4658.73267113
1.0,200.000000102,500,4493.14,0.8,500.0,4657.82528683,66.3887337273,4658.28,8.5272,1.0,100,0.005,2.1793e-19,2,66.3887337273,1.0,0.005,1.0,,0.005,500.0,4657.82528683,4657.82528683
1.0,299.999969474,500,4523.25,0.8,500.0,4657.85777293,77.9808881075,4658.14,8.61675,1.0,100,0.00333333,5.43914e-20,2,77.9808881075,1.0,0.00333333,1.0,,0.00333333,500.0,4657.85777293,4657.85777293
1.0,400.0,500,4536.98,0.8,500.0,4640.76771595,32638.9149811,4653.8,90.5008,1.0,100,0.0025,5.4346e-20,2,32638.9149811,1.0,0.0025,1.0,,0.0025,498.08,4640.76771595,4640.76771595
1.00039,492.852876457,500,4551.77,0.8,493.033845014,4657.008174,74.3276145231,4656.99,24.9324,1.01413,100,0.00057835,5.81219e-08,1,74.3276145231,1.22609,0.002,0.289288,0.0145419,0.00245121,500.0,4657.008174,4657.008174
1.0,100.0,500,4425.64,0.8,500.0,4659.2040698,55.6445281176,4659.2,7.42214,1.0,100,0.01,3.50449e-18,2,55.6445281176,1.0,0.01,1.0,,0.01,500.0,4659.2040698,4659.2040698
1.0,200.000000102,500,4493.19,0.8,500.0,4657.475656,69.2435835728,4658.34,7.90989,1.0,100,0.005,2.1793e-19,2,69.2435835728,1.0,0.005,1.0,,0.005,500.0,4657.475656,4657.475656
1.0,299.999969474,500,4523.37,0.8,500.0,4657.97941475,82.4631962403,4658.22,8.30377,1.0,100,0.00333333,5.43914e-20,2,82.4631962403,1.0,0.00333333,1.0,,0.00333333,500.0,4657.97941475,4657.97941475
1.0,400.0,500,4541.4,0.8,500.0,4658.19057153,59.426110075,4658.21,8.15001,1.0,100,0.0025,5.4346e-20,2,59.426110075,1.0,0.0025,1.0,,0.0025,500.0,4658.19057153,4658.19057153
1.00029,499.61943063,500,4553.7,0.8,499.661496129,4657.89358545,66.9975497502,4658.21,8.14993,1.00068,100,0.00183044,3.05297e-09,1,66.9975497502,1.06907,0.002,0.91549,0.000763693,0.00213752,500.0,4657.89358545,4657.89358545
1.0,100.0,500,4426.77,0.8,500.0,4660.36791857,47.0606485495,4660.37,6.82569,1.0,100,0.01,3.50449e-18,2,47.0606485495,1.0,0.01,1.0,,0.01,500.0,4660.36791857,4660.36791857
1.0,200.000000102,500,4494.1,0.8,500.0,4658.20551358,72.968739022,4659.29,7.78354,1.0,100,0.005,2.1793e-19,2,72.968739022,1.0,0.005,1.0,,0.005,500.0,4658.20551358,4658.20551358
1.0,299.999969474,500,4524.18,0.8,500.0,4658.5605198,62.7345829178,4659.04,7.82359,1.0,100,0.00333333,5.43914e-20,2,62.7345829178,1.0,0.00333333,1.0,,0.00333333,500.0,4658.5605198,4658.5605198
1.0,400.0,500,4541.71,0.8,500.0,4657.0809079,66.3825156494,4658.55,7.94098,1.0,100,0.0025,5.4346e-20,2,66.3825156494,1.0,0.0025,1.0,,0.0025,500.0,4657.0809079,4657.0809079
1.00017,499.790703335,500,4554.18,0.8,499.791530303,4659.11441946,51.1495196588,4658.71,7.77523,1.00042,100,0.00182189,1.67943e-09,1,51.1495196588,1.13773,0.002,0.911098,0.000420001,0.00227508,500.0,4659.11441946,4659.11441946
1.0,100.0,500,4425.66,0.8,500.0,4659.25844333,51.280362548,4659.26,7.12515,1.0,100,0.01,3.50449e-18,2,51.280362548,1.0,0.01,1.0,,0.01,500.0,4659.25844333,4659.25844333
1.0,200.000000102,500,4494.18,0.8,500.0,4659.46378041,64.0926113949,4659.36,7.5578,1.0,100,0.005,2.1793e-19,2,64.0926113949,1.0,0.005,1.0,,0.005,500.0,4659.46378041,4659.46378041
1.0,299.999969474,500,4524.54,0.8,500.0,4659.52178283,57.9224638644,4659.41,7.56309,1.0,100,0.00333333,5.43914e-20,2,57.9224638644,1.0,0.00333333,1.0,,0.00333333,500.0,4659.52178283,4659.52178283
1.0,400.0,500,4542.28,0.8,500.0,4658.19398603,74.2289148593,4659.11,7.84547,1.0,100,0.0025,5.4346e-20,2,74.2289148593,1.0,0.0025,1.0,,0.0025,500.0,4658.19398603,4658.19398603
1.00054,499.627164287,500,4554.48,0.8,499.648520241,4658.25745226,51.9155308025,4659.01,7.68194,1.0007,100,0.00182656,2.99068e-09,1,51.9155308025,1.10537,0.002,0.913778,0.000748483,0.00220954,500.0,4658.25745226,4658.25745226
1.0,100.0,500,4424.58,0.8,500.0,4658.17422468,72.1623984611,4658.17,8.45225,1.0,100,0.01,3.50449e-18,2,72.1623984611,1.0,0.01,1.0,,0.01,500.0,4658.17422468,4658.17422468
1.0,200.000000102,500,4492.52,0.8,500.0,4657.22056063,72.5421692262,4657.7,8.47679,1.0,100,0.005,2.1793e-19,2,72.5421692262,1.0,0.005,1.0,,0.005,500.0,4657.22056063,4657.22056063
1.0,299.999969474,500,4522.81,0.8,500.0,4657.63349718,74.3770891923,4657.68,8.51172,1.0,100,0.00333333,5.43914e-20,2,74.3770891923,1.0,0.00333333,1.0,,0.00333333,500.0,4657.63349718,4657.63349718
1.0,400.0,500,4540.56,0.8,500.0,4656.4092811,597.677362657,4657.36,14.2325,1.0,100,0.0025,5.4346e-20,2,597.677362657,1.0,0.0025,1.0,,0.0025,499.82,4656.4092811,4656.4092811
1.00028,499.243244265,500,4552.99,0.8,499.246482883,4657.44186507,88.8634029835,4657.54,11.9686,1.00151,100,0.00162598,6.07369e-09,1,88.8634029835,1.1034,0.002,0.813219,0.00151928,0.00220618,500.0,4657.44186507,4657.44186507
1.0,100.0,500,4424.25,0.8,500.0,4657.73804785,73.9847894381,4657.74,8.55831,1.0,100,0.01,3.50449e-18,2,73.9847894381,1.0,0.01,1.0,,0.01,500.0,4657.73804785,4657.73804785
1.0,200.000000102,500,4492.92,0.8,500.0,4658.3424845,64.9810304111,4658.04,8.29936,1.0,100,0.005,2.1793e-19,2,64.9810304111,1.0,0.005,1.0,,0.005,500.0,4658.3424845,4658.3424845
1.0,299.999969474,500,4523.33,0.8,500.0,4658.48629623,67.4989504922,4658.19,8.26067,1.0,100,0.00333333,5.43914e-20,2,67.4989504922,1.0,0.00333333,1.0,,0.00333333,500.0,4658.48629623,4658.48629623
1.0,400.0,500,4541.73,0.8,500.0,4659.50236741,64.951080151,4658.52,8.22057,1.0,100,0.0025,5.4346e-20,2,64.951080151,1.0,0.0025,1.0,,0.0025,500.0,4659.50236741,4659.50236741
0.997856,499.718340023,500,4554.04,0.8,499.77670156,4658.28922808,55.6259379098,4658.52,8.00657,1.00045,100,0.00166689,2.25932e-09,1,55.6259379098,1.10179,0.002,0.831656,0.000562411,0.00220832,500.0,4658.28922808,4658.28922808
1.0,100.0,500,4426.22,0.8,500.0,4659.78747085,51.7249945017,4659.79,7.15597,1.0,100,0.01,3.50449e-18,2,51.7249945017,1.0,0.01,1.0,,0.01,500.0,4659.78747085,4659.78747085
1.0,200.000000102,500,4493.95,0.8,500.0,4658.52292767,75.7875040975,4659.16,7.96985,1.0,100,0.005,2.1793e-19,2,75.7875040975,1.0,0.005,1.0,,0.005,500.0,4658.52292767,4658.52292767
1.0,299.999969474,500,4524.06,0.8,500.0,4658.54629989,55.9858450123,4658.95,7.80406,1.0,100,0.00333333,5.43914e-20,2,55.9858450123,1.0,0.00333333,1.0,,0.00333333,500.0,4658.54629989,4658.54629989
1.0,400.0,500,4542.01,0.8,500.0,4658.4741828,60.9774370171,4658.83,7.79822,1.0,100,0.0025,5.4346e-20,2,60.9774370171,1.0,0.0025,1.0,,0.0025,500.0,4658.4741828,4658.4741828
1.00123,499.778552918,500,4554.33,0.8,499.755680794,4658.61365846,101.091355622,4658.84,8.26373,1.00049,100,0.00188804,1.77489e-09,1,101.091355622,1.06429,0.002,0.945182,0.000444815,0.00212597,500.0,4658.61365846,4658.61365846
1.0,100.0,500,4424.61,0.8,500.0,4658.18495111,70.2067344021,4658.18,8.33696,1.0,100,0.01,3.50449e-18,2,70.2067344021,1.0,0.01,1.0,,0.01,500.0,4658.18495111,4658.18495111
1.0,200.000000102,500,4493.28,0.8,500.0,4658.70223174,84.8800509357,4658.44,8.76556,1.0,100,0.005,2.1793e-19,2,84.8800509357,1.0,0.005,1.0,,0.005,500.0,4658.70223174,4658.70223174
1.0,299.999969474,500,4523.85,0.8,500.0,4659.25230155,71.8218572177,4658.71,8.6643,1.0,100,0.00333333,5.43914e-20,2,71.8218572177,1.0,0.00333333,1.0,,0.00333333,500.0,4659.25230155,4659.25230155
1.0,400.0,500,4541.9,0.8,500.0,4658.63473745,80.8002523639,4658.69,8.73508,1.0,100,0.0025,5.4346e-20,2,80.8002523639,1.0,0.0025,1.0,,0.0025,500.0,4658.63473745,4658.63473745
1.00218,499.745132418,500,4554.3,0.8,499.746927625,4658.93625426,62.627883846,4658.79,8.52748,1.00051,100,0.00184209,2.04531e-09,1,62.627883846,1.07415,0.002,0.923055,0.000513561,0.00214362,500.0,4658.93625426,4658.93625426
1.0,100.0,500,4425.48,0.8,500.0,4659.0399182,56.1744206352,4659.04,7.45737,1.0,100,0.01,3.50449e-18,2,56.1744206352,1.0,0.01,1.0,,0.01,500.0,4659.0399182,4659.0399182
1.0,200.000000102,500,4493.69,0.8,500.0,4658.6399604,70.9192080744,4658.84,7.93419,1.0,100,0.005,2.1793e-19,2,70.9192080744,1.0,0.005,1.0,,0.005,500.0,4658.6399604,4658.6399604
1.0,299.999969474,500,4523.73,0.8,500.0,4658.21675566,52.146177434,4658.63,7.69819,1.0,100,0.00333333,5.43914e-20,2,52.146177434,1.0,0.00333333,1.0,,0.00333333,500.0,4658.21675566,4658.21675566
1.0,400.0,500,4541.82,0.8,500.0,4658.70684717,60.3855442425,4658.65,7.70669,1.0,100,0.0025,5.4346e-20,2,60.3855442425,1.0,0.0025,1.0,,0.0025,500.0,4658.70684717,4658.70684717
1.00108,499.820794913,500,4554.22,0.8,499.822619922,4658.89234517,67.3425017934,4658.74,7.78749,1.00035,100,0.00188716,1.43885e-09,1,67.3425017934,1.06602,0.002,0.944597,0.000360488,0.00212975,500.0,4658.89234517,4658.89234517
1.0,100.0,500,4426.21,0.8,500.0,4659.74100464,65.3894202804,4659.74,8.04586,1.0,100,0.01,3.50449e-18,2,65.3894202804,1.0,0.01,1.0,,0.01,500.0,4659.74100464,4659.74100464
1.0,200.000000102,500,4493.96,0.8,500.0,4658.5407559,80.887760421,4659.14,8.53038,1.0,100,0.005,2.1793e-19,2,80.887760421,1.0,0.005,1.0,,0.005,500.0,4658.5407559,4658.5407559
1.0,299.999969474,500,4523.86,0.8,500.0,4657.92052265,77.8731967827,4658.73,8.63369,1.0,100,0.00333333,5.43914e-20,2,77.8731967827,1.0,0.00333333,1.0,,0.00333333,500.0,4657.92052265,4657.92052265
1.0,400.0,500,4541.49,0.8,500.0,4656.97565082,90.2150202438,4658.29,8.87769,1.0,100,0.0025,5.4346e-20,2,90.2150202438,1.0,0.0025,1.0,,0.0025,500.0,4656.97565082,4656.97565082
1.00016,499.573668227,500,4554.04,0.8,499.607751768,4659.14705125,60.0433904383,4658.56,8.56878,1.00079,100,0.00177088,3.42173e-09,1,60.0433904383,1.06395,0.002,0.885587,0.000855715,0.00212755,500.0,4659.14705125,4659.14705125
1.0,100.0,500,4424.85,0.8,500.0,4658.32030209,54.8547183735,4658.32,7.36927,1.0,100,0.01,3.50449e-18,2,54.8547183735,1.0,0.01,1.0,,0.01,500.0,4658.32030209,4658.32030209
1.0,200.000000102,500,4493.44,0.8,500.0,4658.7851737,53.9923397184,4658.55,7.34393,1.0,100,0.005,2.1793e-19,2,53.9923397184,1.0,0.005,1.0,,0.005,500.0,4658.7851737,4658.7851737
1.0,299.999969474,500,4523.82,0.8,500.0,4658.97648359,63.0857355659,4658.69,7.53749,1.0,100,0.00333333,5.43914e-20,2,63.0857355659,1.0,0.00333333,1.0,,0.00333333,500.0,4658.97648359,4658.97648359
1.0,400.0,500,4541.61,0.8,500.0,4657.59045159,78.3529262545,4658.42,7.88865,1.0,100,0.0025,5.4346e-20,2,78.3529262545,1.0,0.0025,1.0,,0.0025,500.0,4657.59045159,4657.59045159
1.00176,499.799744519,500,4553.79,0.8,499.790696535,4657.52560769,56.4832802776,4658.28,7.79038,1.00042,100,0.00185293,1.60558e-09,1,56.4832802776,1.07726,0.002,0.928098,0.000402811,0.00215074,500.0,4657.52560769,4657.52560769
1.0,100.0,500,4426.13,0.8,500.0,4659.75980204,62.107533262,4659.76,7.84136,1.0,100,0.01,3.50449e-18,2,62.107533262,1.0,0.01,1.0,,0.01,500.0,4659.75980204,4659.75980204
1.0,200.000000102,500,4494.73,0.8,500.0,4660.10273654,60.5299609896,4659.93,7.79329,1.0,100,0.005,2.1793e-19,2,60.5299609896,1.0,0.005,1.0,,0.005,500.0,4660.10273654,4660.10273654
1.0,299.999969474,500,4525.11,0.8,500.0,4660.1437162,65.5159256524,4660.0,7.88166,1.0,100,0.00333333,5.43914e-20,2,65.5159256524,1.0,0.00333333,1.0,,0.00333333,500.0,4660.1437162,4660.1437162
1.0,400.0,500,4542.69,0.8,500.0,4658.02576623,79.8020174927,4659.51,8.18985,1.0,100,0.0025,5.4346e-20,2,79.8020174927,1.0,0.0025,1.0,,0.0025,500.0,4658.02576623,4658.02576623
0.999696,499.549942209,500,4554.94,0.8,499.579485566,4658.87419541,65.6788501215,4659.47,8.07924,1.00084,100,0.00179416,3.6127e-09,1,65.6788501215,1.07824,0.002,0.896808,0.000902627,0.00215713,500.0,4658.87419541,4658.87419541
1.0,100.0,500,4425.23,0.8,500.0,4658.83268637,57.7510995791,4658.83,7.56133,1.0,100,0.01,3.50449e-18,2,57.7510995791,1.0,0.01,1.0,,0.01,500.0,4658.83268637,4658.83268637
1.0,200.000000102,500,4492.98,0.8,500.0,4657.48712833,90.4820019097,4658.16,8.59232,1.0,100,0.005,2.1793e-19,2,90.4820019097,1.0,0.005,1.0,,0.005,500.0,4657.48712833,4657.48712833
1.0,299.999969474,500,4523.32,0.8,500.0,4658.29843378,68.2617848882,4658.21,8.47049,1.0,100,0.00333333,5.43914e-20,2,68.2617848882,1.0,0.00333333,1.0,,0.00333333,500.0,4658.29843378,4658.29843378
1.0,400.0,500,4541.5,0.8,500.0,4658.63930713,74.1771864008,4658.31,8.49741,1.0,100,0.0025,5.4346e-20,2,74.1771864008,1.0,0.0025,1.0,,0.0025,500.0,4658.63930713,4658.63930713
0.99837,499.787956886,500,4554.3,0.8,499.785991754,4660.53882118,37.547324344,4658.81,8.08552,1.00043,100,0.00184375,1.69876e-09,1,37.547324344,1.0603,0.002,0.92037,0.000423307,0.00212406,500.0,4660.53882118,4660.53882118
1.0,100.0,500,4425.44,0.8,500.0,4658.88885245,52.5202815563,4658.89,7.21076,1.0,100,0.01,3.50449e-18,2,52.5202815563,1.0,0.01,1.0,,0.01,500.0,4658.88885245,4658.88885245
1.0,200.000000102,500,4494.11,0.8,500.0,4659.60414453,43.0555822277,4659.25,6.88752,1.0,100,0.005,2.1793e-19,2,43.0555822277,1.0,0.005,1.0,,0.005,500.0,4659.60414453,4659.60414453
1.0,299.999969474,500,4524.11,0.8,500.0,4658.33699323,75.6742284181,4658.94,7.53536,1.0,100,0.00333333,5.43914e-20,2,75.6742284181,1.0,0.00333333,1.0,,0.00333333,500.0,4658.33699323,4658.33699323
1.0,400.0,500,4542.19,0.8,500.0,4658.99148034,61.1380492085,4658.96,7.59726,1.0,100,0.0025,5.4346e-20,2,61.1380492085,1.0,0.0025,1.0,,0.0025,500.0,4658.99148034,4658.99148034
1.00166,499.762142869,500,4554.4,0.8,499.755978526,4658.3156646,80.4622508006,4658.88,7.84802,1.00049,100,0.00182929,1.90447e-09,1,80.4622508006,1.07167,0.002,0.91616,0.000477696,0.00213979,500.0,4658.3156646,4658.3156646
1.0,100.0,500,4424.92,0.8,500.0,4658.45375722,90.4089848989,4658.45,9.4607,1.0,100,0.01,3.50449e-18,2,90.4089848989,1.0,0.01,1.0,,0.01,500.0,4658.45375722,4658.45375722
1.0,200.000000102,500,4493.25,0.8,500.0,4658.31618012,65.3725460376,4658.38,8.78159,1.0,100,0.005,2.1793e-19,2,65.3725460376,1.0,0.005,1.0,,0.005,500.0,4658.31618012,4658.31618012
1.0,299.999969474,500,4523.5,0.8,500.0,4658.22784428,69.6674098509,4658.33,8.62592,1.0,100,0.00333333,5.43914e-20,2,69.6674098509,1.0,0.00333333,1.0,,0.00333333,500.0,4658.22784428,4658.22784428
1.0,400.0,500,4541.69,0.8,500.0,4658.91972014,70.0845675203,4658.48,8.5566,1.0,100,0.0025,5.4346e-20,2,70.0845675203,1.0,0.0025,1.0,,0.0025,500.0,4658.91972014,4658.91972014
0.999237,499.870877267,500,4554.2,0.8,499.862232032,4659.26179081,60.6849656012,4658.67,8.38433,1.00028,100,0.00191685,1.03764e-09,1,60.6849656012,1.04654,0.002,0.957695,0.000259015,0.00209468,500.0,4659.26179081,4659.26179081
1.0,100.0,500,4425.83,0.8,500.0,4659.44885108,62.729925551,4659.45,7.8805,1.0,100,0.01,3.50449e-18,2,62.729925551,1.0,0.01,1.0,,0.01,500.0,4659.44885108,4659.44885108
1.0,200.000000102,500,4493.51,0.8,500.0,4657.954834,75.6109373481,4658.7,8.30882,1.0,100,0.005,2.1793e-19,2,75.6109373481,1.0,0.005,1.0,,0.005,500.0,4657.954834,4657.954834
1.0,299.999969474,500,4524.17,0.8,500.0,4659.73789532,56.5465687758,4659.05,8.0575,1.0,100,0.00333333,5.43914e-20,2,56.5465687758,1.0,0.00333333,1.0,,0.00333333,500.0,4659.73789532,4659.73789532
1.0,400.0,500,4541.98,0.8,500.0,4658.00607237,84.8302589756,4658.79,8.36009,1.0,100,0.0025,5.4346e-20,2,84.8302589756,1.0,0.0025,1.0,,0.0025,500.0,4658.00607237,4658.00607237
1.00056,499.566110642,500,4554.48,0.8,499.596444904,4659.41230584,61.2908390422,4659.0,8.20078,1.00081,100,0.001802,3.48244e-09,1,61.2908390422,1.09119,0.002,0.901502,0.000871585,0.00218117,500.0,4659.41230584,4659.41230584
1.0,100.0,500,4425.0,0.8,500.0,4658.6253522,77.8066278938,4658.63,8.77659,1.0,100,0.01,3.50449e-18,2,77.8066278938,1.0,0.01,1.0,,0.01,500.0,4658.6253522,4658.6253522
1.0,200.000000102,500,4492.45,0.8,500.0,4656.67329129,125.98247616,4657.65,10.091,1.0,100,0.005,2.1793e-19,2,125.98247616,1.0,0.005,1.0,,0.005,500.0,4656.67329129,4656.67329129
1.0,299.999969474,500,4522.89,0.8,500.0,4658.00456372,60.6922914319,4657.77,9.37774,1.0,100,0.00333333,5.43914e-20,2,60.6922914319,1.0,0.00333333,1.0,,0.00333333,500.0,4658.00456372,4658.00456372
1.0,400.0,500,4541.18,0.8,500.0,4658.64883093,67.1057055202,4657.99,9.09454,1.0,100,0.0025,5.4346e-20,2,67.1057055202,1.0,0.0025,1.0,,0.0025,500.0,4658.64883093,4658.64883093
0.997661,499.533459919,500,4553.62,0.8,499.631081233,4658.35183533,71.6992328987,4658.14,8.8213,1.00074,100,0.00175735,3.74304e-09,1,71.6992328987,1.07544,0.002,0.876619,0.000931388,0.00215591,500.0,4658.35183533,4658.35183533
1.0,100.0,500,4425.54,0.8,500.0,4659.08026973,99.7426468795,4659.08,9.93706,1.0,100,0.01,3.50449e-18,2,99.7426468795,1.0,0.01,1.0,,0.01,500.0,4659.08026973,4659.08026973
1.0,200.000000102,500,4494.15,0.8,500.0,4659.48771005,64.956808694,4659.28,9.03148,1.0,100,0.005,2.1793e-19,2,64.956808694,1.0,0.005,1.0,,0.005,500.0,4659.48771005,4659.48771005
