BatchSize,MaxVanillaIw,ESSRenyi,VarNormIw,VarJ,VanillaAvgRet,AvgRet,MinVanillaIw,J,AvgEpLen,AvgNormIw,MaxNormIw,ESSClassic,VarRet,VarVanillaIw,Bound,eRenyi2,MinNormIw,VarDiscRet,AvgVanillaIw,AvgDiscRet
100,1.0016158,99.99998807907247,2.6389212e-11,0.05163985,4999.948284005063,4999.948284005063,0.9982601,4999.9487,500.0,0.01,0.010015883,99.99998092704026,0.0026957852105453325,2.6391024e-07,4579.138,1.0000001,0.009982327,0.0026957852105453325,1.0000274,4999.948284005063
100,1.0010471,99.99997615814777,4.2772137e-11,0.06381765,4999.939020849893,4999.939020849893,0.997939,4999.94,500.0,0.01,0.010010336,99.99995040962744,0.004123445588352412,4.2773243e-07,4579.1294,1.0000002,0.009979255,0.004123445588352412,1.0000136,4999.939020849893
100,1.0,100.0,3.5044917e-18,0.07321034,4999.926355721481,4999.926355721481,1.0,4999.927,500.0,0.009999998,0.01,100.0,0.005411030220315997,,4579.116,1.0,0.01,0.005411030220315997,1.0,4999.926355721481
100,1.0019379,99.99998807907247,2.0565579e-11,0.06686278,4999.937556260795,4999.937556260795,0.9993501,4999.9385,500.0,0.01,0.0100193415,99.9999656678618,0.004510330490401004,2.0565822e-07,4579.128,1.0000001,0.009993464,0.004510330490401004,1.0000037,4999.937556260795
100,1.0,100.0,3.5044917e-18,0.04255079,4999.956696953439,4999.956696953439,1.0,4999.957,500.0,0.009999998,0.01,100.0,0.0018280712218239255,,4579.1465,1.0,0.01,0.0018280712218239255,1.0,4999.956696953439
100,1.0,100.0,3.5044917e-18,0.048541274,4999.943428601524,4999.943428601524,1.0,4999.944,500.0,0.009999998,0.01,100.0,0.0023793452107822794,,4579.1333,1.0,0.01,0.0023793452107822794,1.0,4999.943428601524
100,1.0010709,99.99998807907247,4.023268e-11,0.058654863,4999.9423666341045,4999.9423666341045,0.99778384,4999.9434,500.0,0.01,0.010010753,99.99995422344597,0.003477718431512336,4.023243e-07,4579.133,1.0000001,0.009977883,0.003477718431512336,0.9999956,4999.9423666341045
100,1.0,100.0,3.5044917e-18,0.07574506,4999.93530660563,4999.93530660563,1.0,4999.9355,500.0,0.009999998,0.01,100.0,0.0057936770418112295,,4579.125,1.0,0.01,0.0057936770418112295,1.0,4999.93530660563
100,1.0020676,99.99995231630692,6.993648e-11,0.062483475,4999.93852192092,4999.93852192092,0.9965496,4999.939,500.0,0.01,0.010020857,99.99991226043414,0.003948847408569752,6.9933327e-07,4579.1284,1.0000005,0.009965676,0.003948847408569752,0.99998194,4999.93852192092
100,1.000372,100.0,1.1969117e-11,0.09324261,4999.929393363918,4999.929393363918,0.9981085,4999.9297,500.0,0.01,0.010004053,99.9999847407051,0.008799807997300504,1.1968594e-07,4579.119,1.0,0.009981417,0.008799807997300504,0.99996674,4999.929393363918
100,1.0017705,100.0,1.2131454e-11,0.05902553,4999.942193120474,4999.942193120474,0.9994512,4999.943,500.0,0.01,0.01001741,99.99999618541518,0.003514404341817036,1.2131905e-07,4579.1323,1.0,0.009994218,0.003514404341817036,1.0000294,4999.942193120474
100,1.0,100.0,3.5044917e-18,0.04935265,4999.936787817431,4999.936787817431,1.0,4999.937,500.0,0.009999998,0.01,100.0,0.0024587912791934814,,4579.1265,1.0,0.01,0.0024587912791934814,1.0,4999.936787817431
100,1.0013883,99.99997615814777,2.9675713e-11,0.061347734,4999.950433170525,4999.950433170525,0.9980955,4999.951,500.0,0.01,0.01001447,99.99995422096616,0.0038069706399629006,2.9672412e-07,4579.1406,1.0000002,0.00998154,0.0038069706399629006,0.9999414,4999.950433170525
100,1.0012257,99.99997615814777,2.2430066e-11,0.049481485,4999.948983952895,4999.948983952895,0.99925035,4999.949,500.0,0.01,0.010011359,99.99997711387371,0.002472836312501853,2.243414e-07,4579.1387,1.0000002,0.009991607,0.002472836312501853,1.0000898,4999.948983952895
100,1.0,100.0,3.5044917e-18,0.05546088,4999.938328041532,4999.938328041532,1.0,4999.9385,500.0,0.009999998,0.01,100.0,0.0031064883646023268,,4579.128,1.0,0.01,0.0031064883646023268,1.0,4999.938328041532
100,1.0,100.0,3.5044917e-18,0.07279108,4999.937909077425,4999.937909077425,1.0,4999.938,500.0,0.009999998,0.01,100.0,0.005352946781214822,,4579.1274,1.0,0.01,0.005352946781214822,1.0,4999.937909077425
100,1.0,100.0,3.5044917e-18,0.05272323,4999.952323078155,4999.952323078155,1.0,4999.952,500.0,0.009999998,0.01,100.0,0.0028051893889888043,,4579.1416,1.0,0.01,0.0028051893889888043,1.0,4999.952323078155
100,1.005979,99.99998807907247,1.2096889e-10,0.04632474,4999.94649772804,4999.94649772804,0.99875075,4999.947,500.0,0.01,0.010057829,99.99987032568676,0.00216825858754433,1.2101542e-06,4579.136,1.0000001,0.0099855615,0.00216825858754433,1.0001949,4999.94649772804
100,1.0001688,100.0,9.0862636e-13,0.05180802,4999.9413704242115,4999.9413704242115,0.99961144,4999.942,500.0,0.01,0.010001608,100.0,0.0027120996409164605,9.086858e-09,4579.1313,1.0,0.009996034,0.0027120996409164605,1.000008,4999.9413704242115
100,1.0,100.0,3.5044917e-18,0.067375116,4999.9443212458455,4999.9443212458455,1.0,4999.9443,500.0,0.009999998,0.01,100.0,0.004588077474340181,,4579.134,1.0,0.01,0.004588077474340181,1.0,4999.9443212458455
100,1.0018439,99.99998807907247,3.249964e-11,0.05365247,4999.949508681044,4999.949508681044,0.99921757,4999.9497,500.0,0.01,0.010018401,99.99996185318378,0.002909123897731617,3.2500157e-07,4579.139,1.0000001,0.009992138,0.002909123897731617,1.0000038,4999.949508681044
100,1.0001798,100.0,4.1268212e-13,0.060401388,4999.942049718027,4999.942049718027,0.99975544,4999.9424,500.0,0.009999998,0.010001755,100.00001525872561,0.0036825077929999355,4.1266124e-09,4579.132,1.0,0.009997511,0.0036825077929999355,1.0000043,4999.942049718027
100,1.0,100.0,3.5044917e-18,0.058934193,4999.943607964996,4999.943607964996,1.0,4999.9434,500.0,0.009999998,0.01,100.0,0.0035102255222055887,,4579.133,1.0,0.01,0.0035102255222055887,1.0,4999.943607964996
100,1.0,100.0,3.5044917e-18,0.06106224,4999.942454360735,4999.942454360735,1.0,4999.9424,500.0,0.009999998,0.01,100.0,0.003765698136475109,,4579.132,1.0,0.01,0.003765698136475109,1.0,4999.942454360735
100,1.0,100.0,3.5044917e-18,0.08153456,4999.936340917246,4999.936340917246,1.0,4999.9365,500.0,0.009999998,0.01,100.0,0.00671621320245441,,4579.126,1.0,0.01,0.00671621320245441,1.0,4999.936340917246
100,1.0,100.0,3.5044917e-18,0.052760657,4999.953861269605,4999.953861269605,1.0,4999.954,500.0,0.009999998,0.01,100.0,0.0028093121315171483,,4579.1436,1.0,0.01,0.0028093121315171483,1.0,4999.953861269605
100,1.0,100.0,3.5044917e-18,0.058707915,4999.94596114829,4999.94596114829,1.0,4999.946,500.0,0.009999998,0.01,100.0,0.0034827076924080053,,4579.1353,1.0,0.01,0.0034827076924080053,1.0,4999.94596114829
100,1.0,100.0,3.5044917e-18,0.059959326,4999.941470891905,4999.941470891905,1.0,4999.942,500.0,0.009999998,0.01,100.0,0.0036319849305847,,4579.1313,1.0,0.01,0.0036319849305847,1.0,4999.941470891905
100,1.0,100.0,3.5044917e-18,0.062461805,4999.9414740389175,4999.9414740389175,1.0,4999.9414,500.0,0.009999998,0.01,100.0,0.00394334076854827,,4579.131,1.0,0.01,0.00394334076854827,1.0,4999.9414740389175
100,1.0,100.0,3.5044917e-18,0.052077316,4999.949887897129,4999.949887897129,1.0,4999.95,500.0,0.009999998,0.01,100.0,0.0027397534845615286,,4579.1396,1.0,0.01,0.0027397534845615286,1.0,4999.949887897129
100,1.0,100.0,3.5044917e-18,0.047956526,4999.9503064532855,4999.9503064532855,1.0,4999.95,500.0,0.009999998,0.01,100.0,0.0023231820354384335,,4579.1396,1.0,0.01,0.0023231820354384335,1.0,4999.9503064532855
100,1.0,100.0,3.5044917e-18,0.05470609,4999.939356817168,4999.939356817168,1.0,4999.939,500.0,0.009999998,0.01,100.0,0.003020096191563573,,4579.1284,1.0,0.01,0.003020096191563573,1.0,4999.939356817168
100,1.0,100.0,3.5044917e-18,0.056503594,4999.945073967021,4999.945073967021,1.0,4999.9453,500.0,0.009999998,0.01,100.0,0.0032237277147698835,,4579.135,1.0,0.01,0.0032237277147698835,1.0,4999.945073967021
100,1.0,100.0,3.5044917e-18,0.05077923,4999.947517547757,4999.947517547757,1.0,4999.9473,500.0,0.009999998,0.01,100.0,0.002603942382274169,,4579.1367,1.0,0.01,0.002603942382274169,1.0,4999.947517547757
100,1.0,100.0,3.5044917e-18,0.056660023,4999.941632639125,4999.941632639125,1.0,4999.9414,500.0,0.009999998,0.01,100.0,0.0032441738664659905,,4579.131,1.0,0.01,0.0032441738664659905,1.0,4999.941632639125
100,1.0,100.0,3.5044917e-18,0.059266947,4999.942774774892,4999.942774774892,1.0,4999.943,500.0,0.009999998,0.01,100.0,0.003547692387593889,,4579.1323,1.0,0.01,0.003547692387593889,1.0,4999.942774774892
100,1.0,100.0,3.5044917e-18,0.057399515,4999.94141014315,4999.94141014315,1.0,4999.9414,500.0,0.009999998,0.01,100.0,0.003326915393696609,,4579.131,1.0,0.01,0.003326915393696609,1.0,4999.94141014315
100,1.0,100.0,3.5044917e-18,0.053195905,4999.944446667415,4999.944446667415,1.0,4999.945,500.0,0.009999998,0.01,100.0,0.0028588271561469365,,4579.1343,1.0,0.01,0.0028588271561469365,1.0,4999.944446667415
100,1.0,100.0,3.5044917e-18,0.045562554,4999.950162613884,4999.950162613884,1.0,4999.95,500.0,0.009999998,0.01,100.0,0.0020994857586951045,,4579.1396,1.0,0.01,0.0020994857586951045,1.0,4999.950162613884
100,1.0,100.0,3.5044917e-18,0.05937432,4999.943700243033,4999.943700243033,1.0,4999.9434,500.0,0.009999998,0.01,100.0,0.0035611091071494957,,4579.133,1.0,0.01,0.0035611091071494957,1.0,4999.943700243033
100,1.0023857,99.99979734461846,4.762929e-11,0.052616876,4999.935116156141,4999.935116156141,0.9981228,4999.9355,500.0,0.01,0.01002353,99.99993133772666,0.0027936736540289373,4.76327e-07,4579.1245,1.000002,0.009980902,0.0027936736540289373,1.0000327,4999.935116156141
100,1.0,100.0,3.5044917e-18,0.05098634,4999.948846054867,4999.948846054867,1.0,4999.949,500.0,0.009999998,0.01,100.0,0.0026268143657169644,,4579.1387,1.0,0.01,0.0026268143657169644,1.0,4999.948846054867
100,1.0001332,100.0,1.0177648e-12,0.0657616,4999.940522146525,4999.940522146525,0.99944407,4999.941,500.0,0.01,0.010001325,100.00000762939031,0.004372107090112442,1.01774384e-08,4579.1304,1.0,0.009994434,0.004372107090112442,1.0000006,4999.940522146525
100,1.0,100.0,3.5044917e-18,0.06808745,4999.936555444412,4999.936555444412,1.0,4999.9365,500.0,0.009999998,0.01,100.0,0.004684133543130481,,4579.126,1.0,0.01,0.004684133543130481,1.0,4999.936555444412
100,1.0001826,100.0,1.0327125e-12,0.05949687,4999.94235515484,4999.94235515484,0.9995908,4999.943,500.0,0.01,0.0100018885,99.99998474111838,0.003575171117741639,1.032712e-08,4579.1323,1.0,0.00999597,0.003575171117741639,0.9999938,4999.94235515484
100,1.0,100.0,3.5044917e-18,0.04433271,4999.9531424776005,4999.9531424776005,1.0,4999.953,500.0,0.009999998,0.01,100.0,0.001987356172752174,,4579.1426,1.0,0.01,0.001987356172752174,1.0,4999.9531424776005
100,1.007013,99.99974966111864,2.3891789e-10,0.060631044,4999.947238818004,4999.947238818004,0.9984466,4999.948,500.0,0.01,0.010068294,99.9997711602841,0.003687488525902214,2.3900454e-06,4579.137,1.0000025,0.0099826455,0.003687488525902214,1.0001824,4999.947238818004
100,1.0,100.0,3.5044917e-18,0.04559428,4999.952497246093,4999.952497246093,1.0,4999.9526,500.0,0.009999998,0.01,100.0,0.0020999781560524008,,4579.142,1.0,0.01,0.0020999781560524008,1.0,4999.952497246093
100,1.0,100.0,3.5044917e-18,0.0669922,4999.935242584123,4999.935242584123,1.0,4999.935,500.0,0.009999998,0.01,100.0,0.00453220115449693,,4579.1245,1.0,0.01,0.00453220115449693,1.0,4999.935242584123
100,1.000399,100.0,5.2134638e-12,0.049335156,4999.945368754532,4999.945368754532,0.99931276,4999.9463,500.0,0.01,0.010004283,99.99999618519108,0.0024568937234581536,5.2131348e-08,4579.1357,1.0,0.00999342,0.0024568937234581536,0.9999707,4999.945368754532
100,1.0019909,99.99998807907247,4.709857e-11,0.05782378,4999.953903890418,4999.953903890418,0.99719095,4999.954,500.0,0.009999999,0.010019637,99.99997711244198,0.003382442449286798,4.710143e-07,4579.1436,1.0000001,0.009971639,0.003382442449286798,1.0000272,4999.953903890418
100,1.0013856,99.99998807907247,2.2026376e-11,0.056369644,4999.928425723838,4999.928425723838,0.99894017,4999.9287,500.0,0.01,0.010014144,99.99996948155106,0.0032106047516626455,2.2025392e-07,4579.118,1.0000001,0.009989689,0.0032106047516626455,0.9999712,4999.928425723838
100,1.0,100.0,3.5044917e-18,0.055747397,4999.949947480619,4999.949947480619,1.0,4999.95,500.0,0.009999998,0.01,100.0,0.003139282380138137,,4579.1396,1.0,0.01,0.003139282380138137,1.0,4999.949947480619
100,1.0015378,99.99996423722592,3.7910897e-11,0.051831752,4999.950991323296,4999.950991323296,0.9985685,4999.9517,500.0,0.01,0.0100150155,99.99996566897498,0.0027142739361862636,3.7913884e-07,4579.141,1.0000004,0.009985324,0.0027142739361862636,1.0000361,4999.950991323296
100,1.0,100.0,3.5044917e-18,0.066020936,4999.943686766395,4999.943686766395,1.0,4999.944,500.0,0.009999998,0.01,100.0,0.004401662571372823,,4579.1333,1.0,0.01,0.004401662571372823,1.0,4999.943686766395
100,1.0,100.0,3.5044917e-18,0.05470958,4999.944945678854,4999.944945678854,1.0,4999.945,500.0,0.009999998,0.01,100.0,0.003021676425961841,,4579.1343,1.0,0.01,0.003021676425961841,1.0,4999.944945678854
100,1.0,100.0,3.5044917e-18,0.045847867,4999.95386293672,4999.95386293672,1.0,4999.954,500.0,0.009999998,0.01,100.0,0.002120790310687168,,4579.1436,1.0,0.01,0.002120790310687168,1.0,4999.95386293672
100,1.0057265,99.9997019776643,1.6435829e-10,0.05338393,4999.951782697717,4999.951782697717,0.9965374,4999.9526,500.0,0.01,0.010059175,99.99984356788984,0.0028810240561952137,1.64295e-06,4579.1416,1.000003,0.009967267,0.0028810240561952137,0.9998101,4999.951782697717
100,1.0013472,99.99997615814777,6.312317e-11,0.055216845,4999.944311067688,4999.944311067688,0.9971596,4999.945,500.0,0.01,0.010014035,99.99993133162346,0.0030817033870813655,6.311628e-07,4579.1343,1.0000002,0.009972157,0.0030817033870813655,0.9999438,4999.944311067688
100,1.0,100.0,3.5044917e-18,0.059707552,4999.947398481721,4999.947398481721,1.0,4999.9478,500.0,0.009999998,0.01,100.0,0.003602078216686294,,4579.137,1.0,0.01,0.003602078216686294,1.0,4999.947398481721
100,1.0,100.0,3.5044917e-18,0.054401454,4999.943727062008,4999.943727062008,1.0,4999.9434,500.0,0.009999998,0.01,100.0,0.002990440872013314,,4579.133,1.0,0.01,0.002990440872013314,1.0,4999.943727062008
100,1.0,100.0,3.5044917e-18,0.051270507,4999.948891411541,4999.948891411541,1.0,4999.9487,500.0,0.009999998,0.01,100.0,0.00265631357602906,,4579.138,1.0,0.01,0.00265631357602906,1.0,4999.948891411541
100,1.0,100.0,3.5044917e-18,0.059044473,4999.937423798325,4999.937423798325,1.0,4999.937,500.0,0.009999998,0.01,100.0,0.00352000052928284,,4579.1265,1.0,0.01,0.00352000052928284,1.0,4999.937423798325
100,1.0,100.0,3.5044917e-18,0.05199748,4999.950014986697,4999.950014986697,1.0,4999.95,500.0,0.009999998,0.01,100.0,0.002733034041619124,,4579.1396,1.0,0.01,0.002733034041619124,1.0,4999.950014986697
100,1.0,100.0,3.5044917e-18,0.06164245,4999.943183510657,4999.943183510657,1.0,4999.9434,500.0,0.009999998,0.01,100.0,0.0038366690648966545,,4579.133,1.0,0.01,0.0038366690648966545,1.0,4999.943183510657
100,1.0,100.0,3.5044917e-18,0.050023932,4999.946771473405,4999.946771473405,1.0,4999.947,500.0,0.009999998,0.01,100.0,0.0025288530525570904,,4579.136,1.0,0.01,0.0025288530525570904,1.0,4999.946771473405
100,1.0047588,99.99995231630692,2.4558372e-10,0.05702773,4999.933108433471,4999.933108433471,0.99679434,4999.9336,500.0,0.01,0.010047859,99.99974059412415,0.00328947895190707,2.4557025e-06,4579.123,1.0000005,0.009968211,0.00328947895190707,0.9999731,4999.933108433471
100,1.0001746,100.0,1.2115613e-12,0.053903576,4999.947090381146,4999.947090381146,0.99943894,4999.9478,500.0,0.01,0.010001804,99.99998092640726,0.002935796568191664,1.2115132e-08,4579.137,1.0,0.009994446,0.002935796568191664,0.9999943,4999.947090381146
100,1.0002869,100.0,7.8460665e-13,0.057988536,4999.941269832331,4999.941269832331,0.99980414,4999.942,500.0,0.01,0.010002935,99.99998855583323,0.003393252605085248,7.846476e-09,4579.1313,1.0,0.009998107,0.003393252605085248,0.9999934,4999.941269832331
100,1.0,100.0,3.5044917e-18,0.06566994,4999.94036032127,4999.94036032127,1.0,4999.9404,500.0,0.009999998,0.01,100.0,0.004356233958517177,,4579.13,1.0,0.01,0.004356233958517177,1.0,4999.94036032127
100,1.0001664,100.0,1.1133811e-12,0.057869833,4999.934489035877,4999.934489035877,0.9994981,4999.9346,500.0,0.01,0.010001716,100.00001144415215,0.0033831334527475903,1.1133403e-08,4579.124,1.0,0.009995033,0.0033831334527475903,0.9999948,4999.934489035877
100,1.0,100.0,3.5044917e-18,0.060353868,4999.9428320652405,4999.9428320652405,1.0,4999.943,500.0,0.009999998,0.01,100.0,0.0036820862695422624,,4579.1323,1.0,0.01,0.0036820862695422624,1.0,4999.9428320652405
100,1.0,100.0,3.5044917e-18,0.056922015,4999.943135589111,4999.943135589111,1.0,4999.9434,500.0,0.009999998,0.01,100.0,0.003271400528296839,,4579.133,1.0,0.01,0.003271400528296839,1.0,4999.943135589111
100,1.0069599,99.99992847447743,1.7814793e-10,0.06375364,4999.948624414519,4999.948624414519,0.99676657,4999.949,500.0,0.01,0.010067266,99.99982075100239,0.004120252781521309,1.7823072e-06,4579.1387,1.0000007,0.009965356,0.004120252781521309,1.0002317,4999.948624414519
100,1.0004442,100.0,9.140679e-12,0.05175468,4999.945914505033,4999.945914505033,0.99880326,4999.947,500.0,0.01,0.010004377,99.99998092664009,0.002708991728242325,9.140905e-08,4579.136,1.0,0.009987968,0.002708991728242325,1.0000064,4999.945914505033
100,1.0,100.0,3.5044917e-18,0.0641658,4999.943243977232,4999.943243977232,1.0,4999.9434,500.0,0.009999998,0.01,100.0,0.0041565995678497355,,4579.133,1.0,0.01,0.0041565995678497355,1.0,4999.943243977232
100,1.0,100.0,3.5044917e-18,0.054297842,4999.946224934517,4999.946224934517,1.0,4999.9463,500.0,0.009999998,0.01,100.0,0.0029759087638639835,,4579.1357,1.0,0.01,0.0029759087638639835,1.0,4999.946224934517
100,1.0,100.0,3.5044917e-18,0.060188364,4999.940488197574,4999.940488197574,1.0,4999.941,500.0,0.009999998,0.01,100.0,0.003659723406827979,,4579.1304,1.0,0.01,0.003659723406827979,1.0,4999.940488197574
100,1.0,100.0,3.5044917e-18,0.07121408,4999.947308035999,4999.947308035999,1.0,4999.9473,500.0,0.009999998,0.01,100.0,0.005125797178663269,,4579.1367,1.0,0.01,0.005125797178663269,1.0,4999.947308035999
100,1.0,100.0,3.5044917e-18,0.04899595,4999.949035075914,4999.949035075914,1.0,4999.949,500.0,0.009999998,0.01,100.0,0.0024235109135358475,,4579.1387,1.0,0.01,0.0024235109135358475,1.0,4999.949035075914
100,1.0,100.0,3.5044917e-18,0.060450953,4999.938300636675,4999.938300636675,1.0,4999.938,500.0,0.009999998,0.01,100.0,0.0036901839086778596,,4579.1274,1.0,0.01,0.0036901839086778596,1.0,4999.938300636675
100,1.0040356,99.99990463265931,3.749347e-10,0.056551084,4999.941264319508,4999.941264319508,0.99445885,4999.942,500.0,0.010000002,0.010042014,99.99961465306886,0.003233884703912828,3.748113e-06,4579.1313,1.000001,0.009946231,0.003233884703912828,0.9998349,4999.941264319508
100,1.000559,99.99998807907247,8.132797e-12,0.06230671,4999.937714939261,4999.937714939261,0.99884766,4999.938,500.0,0.01,0.010005233,99.99998855631779,0.003925306466610251,8.1335536e-08,4579.1274,1.0000001,0.00998812,0.003925306466610251,1.0000358,4999.937714939261
100,1.0015695,99.99996423722592,1.0945026e-10,0.057014205,4999.944321189999,4999.944321189999,0.9957253,4999.945,500.0,0.01,0.010017149,99.99989698829741,0.003291277895173874,1.0941877e-06,4579.1343,1.0000004,0.009958698,0.003291277895173874,0.9998548,4999.944321189999
100,1.0015603,99.99996423722592,5.4258438e-11,0.05393515,4999.951560369722,4999.951560369722,0.9977013,4999.952,500.0,0.009999999,0.01001564,99.9999732970267,0.0029433341669634744,5.425795e-07,4579.1416,1.0000004,0.009977049,0.0029433341669634744,0.99999636,4999.951560369722
100,1.0003867,100.0,3.9497524e-12,0.051563628,4999.941579827948,4999.941579827948,0.9993935,4999.9424,500.0,0.009999998,0.010003999,100.00003051798791,0.002683806266938031,3.9496175e-08,4579.132,1.0,0.009994067,0.002683806266938031,0.9999868,4999.941579827948
100,1.0,100.0,3.5044917e-18,0.05436386,4999.937045660023,4999.937045660023,1.0,4999.937,500.0,0.009999998,0.01,100.0,0.0029862781942506453,,4579.1265,1.0,0.01,0.0029862781942506453,1.0,4999.937045660023
100,1.0,100.0,3.5044917e-18,0.06421699,4999.941764190132,4999.941764190132,1.0,4999.942,500.0,0.009999998,0.01,100.0,0.004167475338774912,,4579.1313,1.0,0.01,0.004167475338774912,1.0,4999.941764190132
100,1.0025313,99.99994039539075,1.5683582e-10,0.06789263,4999.940951699158,4999.940951699158,0.99392813,4999.9414,500.0,0.009999999,0.010023519,99.99986650961205,0.004676541870259523,1.568919e-06,4579.131,1.0000006,0.009937503,0.004676541870259523,1.0001789,4999.940951699158
100,1.0,100.0,3.5044917e-18,0.057830296,4999.944702617823,4999.944702617823,1.0,4999.9453,500.0,0.009999998,0.01,100.0,0.003374674782488925,,4579.135,1.0,0.01,0.003374674782488925,1.0,4999.944702617823
100,1.0,100.0,3.5044917e-18,0.06424258,4999.938245755374,4999.938245755374,1.0,4999.9385,500.0,0.009999998,0.01,100.0,0.004169932063194907,,4579.128,1.0,0.01,0.004169932063194907,1.0,4999.938245755374
100,1.0016103,99.99994039539075,1.10211264e-10,0.06107941,4999.930702646256,4999.930702646256,0.9967196,4999.9307,500.0,0.01,0.010016953,99.99989317949961,0.0037718016145755727,1.1019248e-06,4579.12,1.0000006,0.009968041,0.0037718016145755727,0.9999152,4999.930702646256
100,1.0,100.0,3.5044917e-18,0.062065925,4999.932756964938,4999.932756964938,1.0,4999.9326,500.0,0.009999998,0.01,100.0,0.003892162502711904,,4579.122,1.0,0.01,0.003892162502711904,1.0,4999.932756964938
100,1.0007622,99.99998807907247,1.3508225e-11,0.046890657,4999.953904261717,4999.953904261717,0.9987941,4999.9546,500.0,0.010000002,0.010007523,99.99996185341661,0.002221202246521654,1.3508144e-07,4579.144,1.0000001,0.009987841,0.002221202246521654,1.0000099,4999.953904261717
100,1.0003026,100.0,4.84521e-12,0.07071523,4999.942563660348,4999.942563660348,0.9990904,4999.9434,500.0,0.010000002,0.0100032175,99.99998855568916,0.0050552130965314905,4.844906e-08,4579.133,1.0,0.009991095,0.0050552130965314905,0.99998075,4999.942563660348
100,1.0,100.0,3.5044917e-18,0.054203022,4999.939802166523,4999.939802166523,1.0,4999.94,500.0,0.009999998,0.01,100.0,0.0029667247576891627,,4579.1294,1.0,0.01,0.0029667247576891627,1.0,4999.939802166523
100,1.0007735,99.99979734461846,5.3985226e-11,0.08090099,4999.927455425631,4999.927455425631,0.9960395,4999.928,500.0,0.009999998,0.010008454,99.99996948023544,0.0066309150973946195,5.397733e-07,4579.117,1.000002,0.009961111,0.0066309150973946195,0.9999281,4999.927455425631
100,1.0001415,100.0,2.091108e-12,0.06424509,4999.94253160189,4999.94253160189,0.999201,4999.943,500.0,0.010000002,0.010001454,99.99996566759987,0.004166404902951865,2.0911049e-08,4579.1323,1.0,0.009992049,0.004166404902951865,0.9999961,4999.94253160189
100,1.0034276,99.99976158198933,2.423176e-10,0.053551026,4999.946630264635,4999.946630264635,0.9938424,4999.9473,500.0,0.01,0.010035025,99.9997634715404,0.0028994759019039733,2.4228098e-06,4579.136,1.0000024,0.009939166,0.0028994759019039733,0.9999254,4999.946630264635
100,1.0013281,99.99998807907247,1.1953052e-11,0.06327092,4999.940132074652,4999.940132074652,0.99926096,4999.9404,500.0,0.01,0.010013301,100.00000381470494,0.004043316760569305,1.1953215e-07,4579.13,1.0000001,0.009992629,0.004043316760569305,0.99999803,4999.940132074652
100,1.0,100.0,3.5044917e-18,0.05267543,4999.94971140649,4999.94971140649,1.0,4999.95,500.0,0.009999998,0.01,100.0,0.002802268406379526,,4579.1396,1.0,0.01,0.002802268406379526,1.0,4999.94971140649
100,1.0,100.0,3.5044917e-18,0.054120753,4999.945515785927,4999.945515785927,1.0,4999.946,500.0,0.009999998,0.01,100.0,0.0029607951745585486,,4579.1353,1.0,0.01,0.0029607951745585486,1.0,4999.945515785927
100,1.0,100.0,3.5044917e-18,0.04810066,4999.942224267695,4999.942224267695,1.0,4999.9424,500.0,0.009999998,0.01,100.0,0.0023400860505868692,,4579.132,1.0,0.01,0.0023400860505868692,1.0,4999.942224267695
100,1.0,100.0,3.5044917e-18,0.05255617,4999.944171304817,4999.944171304817,1.0,4999.9443,500.0,0.009999998,0.01,100.0,0.0027881555898920693,,4579.134,1.0,0.01,0.0027881555898920693,1.0,4999.944171304817
100,1.0,100.0,3.5044917e-18,0.08835643,4999.932013133317,4999.932013133317,1.0,4999.932,500.0,0.009999998,0.01,100.0,0.007884112479423824,,4579.1216,1.0,0.01,0.007884112479423824,1.0,4999.932013133317
100,1.0,100.0,3.5044917e-18,0.0492017,4999.948480148705,4999.948480148705,1.0,4999.948,500.0,0.009999998,0.01,100.0,0.0024446511212673013,,4579.1377,1.0,0.01,0.0024446511212673013,1.0,4999.948480148705
100,1.0017616,99.99995231630692,7.4555494e-11,0.05916063,4999.940047823275,4999.940047823275,0.9975273,4999.9404,500.0,0.01,0.010017617,99.9999313354741,0.003540355882921062,7.45553e-07,4579.13,1.0000005,0.009975274,0.003540355882921062,0.9999998,4999.940047823275
100,1.0021626,99.99989271175451,1.3896753e-10,0.063534655,4999.9399456230985,4999.9399456230985,0.9967351,4999.9404,500.0,0.010000002,0.010021001,99.99983979289341,0.004081348473152966,1.3898443e-06,4579.13,1.0000011,0.00996673,0.004081348473152966,1.0000623,4999.9399456230985
100,1.0010839,99.99997615814777,3.2404395e-11,0.05340906,4999.947689607975,4999.947689607975,0.9981642,4999.948,500.0,0.010000002,0.010011551,99.99995422038984,0.002881717491389573,3.2400177e-07,4579.1377,1.0000002,0.009982352,0.002881717491389573,0.99992883,4999.947689607975
100,1.0026231,99.9997377402508,1.7114388e-10,0.05442282,4999.9460894334325,4999.9460894334325,0.993796,4999.947,500.0,0.01,0.010025083,99.99982454424939,0.002997680820705887,1.7118197e-06,4579.1357,1.0000026,0.009936822,0.002997680820705887,1.0001146,4999.9460894334325
100,1.0008352,99.99998807907247,1.1598638e-11,0.05121224,4999.944695526729,4999.944695526729,0.99909896,4999.9453,500.0,0.01,0.010008025,99.99996948342535,0.00265057398797972,1.1599284e-07,4579.135,1.0000001,0.009990663,0.00265057398797972,1.0000327,4999.944695526729
