LearnableVariance,InitialReturnMean,MeanIWNorm,InitialBound,MeanIW,TimeElapsed,ESSClassic,OptimizationReturnMean,EpLenMean,MinIWNorm,ESSRenyi,OptimizationReturnMax,Iteration,EpRewMean,InitialReturnStd,StdIW,OptimizationReturnMin,VarianceInit,MaxIWNorm,MaxIW,StdIWNorm,EmpiricalD2,ReturnMeanIW,EpisodesSoFar,MeanEntropy,MinIW,TimestepsSoFar,Weights,EpThisIter,InitialReturnMin,ReturnStepMaxmin,Bound,ReturnStepMax,InitialReturnMax,J_sample_variance
,336.429,0.014559529,146.81296,1.4559529,258.471337556839,13.471594,115.3178,36.32,3.6661506e-05,37.974857,410.9422,62,336.4289623886471,77.370155,3.6899219,,-1.0,0.3725434,37.25434,0.036899216,2.6333213,602.09045,6200,0.4189424,0.0036661508,186663,[-0.145  0.218 -0.008  0.053  0.015  0.024  0.21  -0.221  0.     0.  0.   ],100,221.11116,9.359923,294.39087,9.359923,632.05334,2435699.0
,351.10507,0.01101948,114.098755,1.1019481,267.94071435928345,79.817406,130.59013,37.89,0.0025632977,85.0135,569.50616,63,351.1050745046434,104.54178,0.55411637,,-1.0,0.032118596,3.2118597,0.0055411635,1.1762838,387.23218,6300,0.4189424,0.25632977,190452,[-0.097  0.208  0.001  0.064  0.025  0.039  0.254 -0.234  0.     0.  0.   ],100,220.51495,9.359948,130.1831,9.359948,790.0211,92158.625
,350.44034,0.01212912,138.45589,1.2129121,277.0608661174774,62.814594,120.866325,37.83,0.0012594594,68.10514,477.04083,64,350.4403594769405,91.66316,0.9332226,,-1.0,0.055336826,5.533683,0.009332225,1.468318,447.64917,6400,0.4189424,0.12594594,194235,[-0.093  0.201 -0.001  0.069  0.032  0.02   0.254 -0.245  0.     0.  0.   ],100,229.57404,9.359979,190.77878,9.359979,706.61487,139061.98
,348.26532,0.010508015,139.45992,1.0508016,285.30147409439087,91.79818,145.35141,37.6,0.0055372375,92.28876,493.10406,65,348.26529068613326,93.815544,0.3140936,,-1.0,0.023312885,2.3312886,0.0031409357,1.0835556,367.81848,6500,0.4189424,0.55372375,197995,[-0.096  0.216  0.003  0.06   0.017  0.023  0.273 -0.219  0.     0.  0.   ],100,202.9139,9.359938,150.46465,9.359938,696.01794,56857.85
,363.09808,0.010138699,150.51637,1.0138699,293.2850306034088,95.85882,133.00229,39.18,0.0064804736,95.97466,478.51004,66,363.09809616175335,92.74975,0.21073054,,-1.0,0.022947676,2.2947676,0.0021073055,1.0419416,376.2266,6600,0.4189424,0.6480474,201913,[-0.097  0.214  0.003  0.052  0.009  0.028  0.267 -0.211  0.     0.  0.   ],100,230.0958,9.3598995,159.23264,9.3598995,708.60583,74098.89
,341.71106,0.011906897,160.2785,1.1906897,301.04917311668396,51.027107,130.54729,36.87,0.0016683906,65.2082,393.6114,67,341.7110812232202,74.57434,1.1664766,,-1.0,0.0875129,8.75129,0.011664766,1.5335495,422.34024,6700,0.4189424,0.16683906,205600,[-0.088  0.216  0.002  0.049  0.007  0.036  0.283 -0.204  0.     0.  0.   ],100,211.1638,9.359912,197.6604,9.359912,604.7752,126460.48
,352.93112,0.011917284,163.27657,1.1917285,309.08601355552673,59.823883,113.0631,38.09,0.0019159671,64.61977,392.31396,68,352.93113045519596,85.10011,0.97661644,,-1.0,0.06106171,6.106171,0.009766165,1.5475142,434.29962,6800,0.4189424,0.19159672,209409,[-0.097  0.216 -0.     0.033 -0.013  0.029  0.264 -0.193  0.     0.  0.   ],100,239.86803,9.359936,198.37097,9.359936,632.182,125816.17
,367.755,0.010116292,141.04489,1.0116292,316.2082931995392,95.9245,138.13503,39.68,0.004898067,95.917816,526.0804,69,367.754972332738,97.4929,0.2085197,,-1.0,0.016634148,1.6634148,0.0020851968,1.0425591,378.91815,6900,0.4189424,0.4898067,213377,[-0.084  0.216  0.007  0.029 -0.028  0.031  0.292 -0.21   0.     0.  0.   ],100,229.61993,9.359903,147.43402,9.359903,755.7003,69645.13
,375.1904,0.01027054,121.56459,1.0270538,324.1785750389099,95.73061,118.08936,40.46,0.005596391,95.90164,588.31824,70,375.19039889985993,96.94509,0.21689473,,-1.0,0.020136526,2.0136526,0.0021689474,1.042735,386.68552,7000,0.4189424,0.5596391,217423,[-0.094  0.217  0.005  0.026 -0.033  0.028  0.289 -0.218  0.     0.  0.   ],100,257.10104,9.3598585,127.69705,9.3598585,845.4193,81239.61
,362.78363,0.010792278,153.0828,1.0792279,335.3141396045685,90.457565,105.27859,39.14,0.0030389375,87.44473,441.49774,71,362.78365044285243,83.457245,0.350526,,-1.0,0.01844984,1.844984,0.00350526,1.1435795,397.5783,7100,0.4189424,0.30389374,221337,[-0.095  0.218  0.004  0.028 -0.035  0.024  0.296 -0.226  0.     0.  0.   ],100,257.50507,9.359954,173.32785,9.359954,699.0028,90924.31
,371.79004,0.010329524,193.53568,1.0329524,344.55536127090454,95.451256,150.51532,40.1,0.0040971455,94.40389,372.90643,72,371.7900250701666,77.71278,0.22549391,,-1.0,0.01677521,1.677521,0.0022549392,1.0592784,384.81998,7200,0.4189424,0.40971455,225347,[-0.096  0.221  0.002  0.035 -0.03   0.023  0.299 -0.24   0.     0.  0.   ],100,221.27472,9.359858,201.35838,9.359858,594.18115,60600.742
,384.49265,0.010181744,166.4751,1.0181744,353.87413573265076,98.63484,154.0368,41.46,0.0069289454,98.35171,496.2694,73,384.4926441939387,92.519066,0.11978411,,-1.0,0.015449151,1.5449152,0.001197841,1.0167592,393.2481,7300,0.4189424,0.6928946,229493,[-0.097  0.222  0.     0.035 -0.036  0.015  0.297 -0.251  0.     0.  0.   ],100,230.45583,9.359738,173.41122,9.359738,726.7252,66293.7
,384.93613,0.01018761,161.21695,1.0187612,363.2357499599457,95.589874,154.89777,41.54,0.0043085692,94.72824,515.69226,74,384.93613122383204,92.26834,0.21882282,,-1.0,0.016210234,1.6210234,0.0021882283,1.0556514,399.17264,7400,0.4189424,0.43085694,233647,[-0.109  0.23  -0.004  0.037 -0.038  0.012  0.288 -0.251  0.     0.  0.   ],100,230.03836,9.359935,169.31258,9.359935,745.73065,70173.13
,363.69513,0.013493825,170.99042,1.3493828,372.50279331207275,45.24679,143.33746,39.22,0.00071033684,49.62868,421.9914,75,363.6951353331515,77.99719,1.4843835,,-1.0,0.0798511,7.98511,0.014843834,2.0149639,509.01437,7500,0.4189424,0.07103369,237569,[-0.111  0.233 -0.007  0.038 -0.033  0.013  0.282 -0.257  0.     0.  0.   ],100,220.35767,9.359912,235.47113,9.359912,642.34906,179053.3
,406.48242,0.011970074,197.35864,1.1970074,382.8868045806885,71.649765,137.57246,43.83,0.0037822996,74.55876,428.16925,76,406.48243602855683,91.56088,0.7529528,,-1.0,0.044365358,4.436536,0.0075295283,1.341224,485.78012,7600,0.4189424,0.37822998,241952,[-0.126  0.235 -0.011  0.034 -0.034 -0.007  0.288 -0.3    0.     0.  0.   ],100,268.90997,9.359882,243.59132,9.359882,697.0792,129409.0
,392.6779,0.04642304,180.2667,4.6423044,393.985187292099,1.8423533,134.62993,42.34,2.1171623e-05,4.532548,449.9895,77,392.67790920064317,89.32637,33.88513,,-1.0,3.4071102,340.71103,0.33885133,22.062647,1725.2042,7700,0.4189424,0.0021171623,246186,[-0.143  0.248 -0.018  0.041 -0.031  0.001  0.271 -0.314  0.     0.  0.   ],100,258.04797,9.359924,727.4897,9.359924,708.0375,16195546.0
,390.2199,0.010144391,158.28952,1.0144391,405.5455799102783,97.265785,140.86038,42.09,0.0074676573,97.49349,523.7419,78,390.2199262981731,109.5856,0.17008351,,-1.0,0.017656192,1.7656193,0.001700835,1.0257095,396.9289,7800,0.4189424,0.74676573,250395,[-0.164  0.247 -0.02   0.034 -0.04   0.035  0.211 -0.278  0.     0.  0.   ],100,249.35954,9.359933,162.03598,9.359933,773.10144,79048.266
,397.83163,0.17501748,118.31802,17.501745,415.75214743614197,1.0985582,129.29387,42.9,2.5774489e-06,0.23685451,663.17426,79,397.83164696497215,108.369545,166.06233,,-1.0,16.696863,1669.6863,1.6606236,422.2001,9958.676,7900,0.4189424,0.0002577449,254685,[-0.166  0.249 -0.021  0.037 -0.036  0.038  0.211 -0.272  0.     0.  0.   ],100,268.53778,9.359969,4215.3677,9.359969,931.71204,2679501800.0
,401.56778,0.013876115,161.09006,1.3876115,427.2862825393677,52.23327,151.36552,43.28,0.00083459343,54.08878,551.3902,80,401.56778652629293,109.8372,1.3269578,,-1.0,0.074452706,7.445271,0.013269578,1.8488122,602.5621,8000,0.4189424,0.08345935,259013,[-0.171  0.237 -0.029  0.066 -0.007  0.013  0.234 -0.362  0.     0.  0.   ],100,250.20227,9.359932,275.582,9.359932,801.59247,356087.28
,391.4117,0.010110243,204.42906,1.0110244,438.443567276001,96.76646,189.41025,42.2,0.00576253,96.662636,421.27405,81,391.4116687162062,87.008064,0.18481566,,-1.0,0.014538427,1.4538428,0.0018481566,1.0345259,400.19095,8100,0.4189424,0.576253,263233,[-0.134  0.228 -0.029  0.049 -0.024  0.025  0.234 -0.341  0.     0.  0.   ],100,202.0014,9.359912,210.00784,9.359912,623.27545,53268.426
,396.01782,0.010863941,147.21408,1.0863941,450.3603947162628,79.009476,127.469,42.7,0.0035295305,83.75495,560.797,82,396.01780420388974,90.97236,0.55996305,,-1.0,0.03331351,3.331351,0.0055996305,1.1939592,434.36963,8200,0.4189424,0.35295305,267503,[-0.144  0.233 -0.033  0.05  -0.027  0.024  0.229 -0.352  0.     0.  0.   ],100,268.5488,9.359851,162.50565,9.359851,829.34576,109193.82
,408.68375,0.011225495,157.11038,1.1225494,461.44526171684265,77.6461,160.66042,44.05,0.002626435,82.72756,590.55457,83,408.683765233053,110.6651,0.60231304,,-1.0,0.044374894,4.4374895,0.0060231304,1.208787,458.88892,8300,0.4189424,0.2626435,271908,[-0.139  0.223 -0.033  0.045 -0.035  0.022  0.21  -0.347  0.     0.  0.   ],100,248.02336,9.359979,182.29694,9.359979,838.57794,108829.83
,403.90555,0.010970012,155.60538,1.0970013,472.2435781955719,78.58403,155.72926,43.55,0.002244929,83.21386,579.491,84,403.90555834682834,103.31328,0.57267594,,-1.0,0.05236045,5.236045,0.00572676,1.2017229,456.3709,8400,0.4189424,0.22449291,276263,[-0.138  0.225 -0.029  0.034 -0.045  0.032  0.226 -0.346  0.     0.  0.   ],100,248.17628,9.359896,184.17651,9.359896,827.6673,142700.25
,412.7274,0.0101363575,143.17404,1.0136358,483.22058176994324,94.98028,173.27144,44.54,0.0034955335,95.28949,659.0553,85,412.7273844083969,122.92409,0.23302616,,-1.0,0.022934327,2.2934327,0.0023302617,1.0494337,426.64902,8500,0.4189424,0.34955335,280717,[-0.129  0.226 -0.031  0.036 -0.044  0.038  0.23  -0.356  0.     0.  0.   ],100,239.45593,9.359975,150.51352,9.359975,898.5112,87664.08
,422.87463,0.011251371,171.56169,1.125137,494.1072256565094,51.418293,172.62993,45.61,0.0024689648,79.41828,587.4652,86,422.8746627309849,113.86503,1.0936615,,-1.0,0.11502114,11.502114,0.010936617,1.2591559,491.6694,8600,0.4189424,0.24689649,285278,[-0.13   0.228 -0.033  0.04  -0.039  0.033  0.221 -0.361  0.     0.  0.   ],100,250.24474,9.35999,209.6658,9.35999,837.70996,259919.16
,406.39178,0.010415361,174.24954,1.0415362,505.11204862594604,94.91002,139.42764,43.81,0.0045482866,93.12715,506.84344,87,406.3918154639281,97.16221,0.24120007,,-1.0,0.0175655,1.7565501,0.0024120007,1.0738007,427.49,8700,0.4189424,0.45482865,289659,[-0.102  0.228 -0.037  0.036 -0.041  0.032  0.22  -0.369  0.     0.  0.   ],100,266.96417,9.3599415,186.93405,9.3599415,773.8076,93212.555
,398.2872,0.0105232,144.98457,1.0523201,515.3979144096375,92.62063,168.4514,42.94,0.0024011198,92.64787,614.5064,88,398.2871830038881,101.56148,0.29703256,,-1.0,0.021666951,2.166695,0.0029703258,1.0793556,422.15448,8800,0.4189424,0.24011199,293953,[-0.103  0.232 -0.041  0.033 -0.044  0.041  0.223 -0.375  0.     0.  0.   ],100,229.83577,9.3598795,158.9932,9.3598795,844.34216,82685.75
,432.7465,0.010174228,182.21022,1.0174228,526.5823333263397,96.62064,202.19063,46.64,0.0050476673,96.197975,604.5649,89,432.7464672867256,113.55397,0.19027609,,-1.0,0.0148233455,1.4823346,0.0019027608,1.0395229,446.93726,8900,0.4189424,0.50476676,298617,[-0.105  0.224 -0.042  0.027 -0.05   0.033  0.214 -0.379  0.     0.  0.   ],100,230.55585,9.359956,191.49806,9.359956,835.1207,75330.51
,417.62204,0.010950047,134.0911,1.0950047,538.2970108985901,82.277954,159.80598,45.04,0.0029824057,84.138695,687.2871,90,417.6220289993786,117.2214,0.50819594,,-1.0,0.03472098,3.472098,0.005081959,1.1885138,466.62576,9000,0.4189424,0.29824057,303121,[-0.115  0.228 -0.044  0.031 -0.046  0.035  0.216 -0.385  0.     0.  0.   ],100,257.81604,9.359146,157.52325,9.359146,945.10315,136265.94
,422.13812,0.010140198,176.32362,1.01402,548.6405756473541,97.919,164.50664,45.5,0.0075163613,97.81731,561.75006,91,422.13811127791297,104.84049,0.14782539,,-1.0,0.0150484,1.50484,0.0014782537,1.022314,428.48706,9100,0.4189424,0.75163615,307671,[-0.114  0.224 -0.046  0.027 -0.049  0.038  0.207 -0.399  0.     0.  0.   ],100,257.63147,9.359958,179.94518,9.359958,819.38153,81164.37
,422.7407,0.039334994,125.08612,3.9334986,560.1488196849823,1.9134372,172.48265,45.57,6.176828e-05,8.140517,741.9239,92,422.7407182238457,121.57547,28.162851,,-1.0,2.838828,283.8828,0.28162852,12.284231,2794.3853,9200,0.4189424,0.0061768284,312228,[-0.112  0.226 -0.049  0.024 -0.052  0.039  0.212 -0.398  0.     0.  0.   ],100,250.25806,9.3599415,1751.1396,9.3599415,992.18195,262572300.0
,434.64468,0.0121829035,171.75659,1.2182906,574.4197432994843,61.529007,156.0296,46.83,0.0007801243,64.5915,597.6787,93,434.64471596896414,109.710396,0.96333563,,-1.0,0.046486232,4.6486235,0.009633356,1.5481914,547.24207,9300,0.4189424,0.07801243,316911,[-0.094  0.222 -0.052  0.025 -0.05   0.053  0.209 -0.428  0.     0.  0.   ],100,278.6151,9.359745,220.13998,9.359745,876.2938,240574.67
,425.9975,0.012208611,57.405334,1.2208611,584.1314404010773,43.20308,186.99004,45.92,0.0007909459,59.002457,989.63293,94,425.99748405944405,136.37791,1.3998172,,-1.0,0.110198505,11.019851,0.013998172,1.6948447,584.34845,9400,0.4189424,0.07909459,321503,[-0.087  0.217 -0.053  0.018 -0.059  0.058  0.193 -0.411  0.     0.  0.   ],100,239.00745,9.359934,104.49237,9.359934,1228.6404,1288085.2
,418.6893,0.099056505,164.25392,9.905651,594.1544289588928,1.2114965,170.51762,45.16,3.1842563e-05,1.8590865,599.9464,95,418.6893379051213,113.9816,89.44893,,-1.0,8.998005,899.80054,0.8944892,53.78986,4939.367,9500,0.4189424,0.0031842564,326019,[-0.076  0.213 -0.06   0.017 -0.06   0.056  0.16  -0.406  0.     0.  0.   ],100,248.17172,9.359846,3073.2979,9.359846,848.1181,548408300.0
,413.98364,0.010228669,165.46552,1.0228668,605.1882169246674,94.63678,156.68053,44.65,0.006379255,94.98825,571.0905,96,413.983611391824,112.369774,0.24350147,,-1.0,0.019975035,1.9975035,0.0024350146,1.0527618,430.67383,9600,0.4189424,0.6379255,330484,[-0.071  0.187 -0.068  0.029 -0.043 -0.002  0.087 -0.408  0.     0.  0.   ],100,257.3031,9.359922,175.68388,9.359922,828.3936,91959.39
,413.04163,0.010956071,167.1606,1.0956072,614.2148284912109,85.19744,162.90073,44.53,0.0040275124,85.96427,569.4625,97,413.0416327714311,118.17923,0.4566779,,-1.0,0.030260673,3.0260673,0.004566779,1.1632739,458.28366,9700,0.4189424,0.40275124,334937,[-0.065  0.185 -0.07   0.029 -0.042 -0.003  0.088 -0.421  0.     0.  0.   ],100,250.1409,9.359845,193.08826,9.359845,819.6034,109621.11
,425.75043,0.011293708,183.01895,1.1293709,623.8470768928528,72.47366,158.50417,45.89,0.0020024963,78.60964,541.8586,98,425.7504458480674,103.032455,0.69601834,,-1.0,0.045099095,4.5099096,0.0069601825,1.2721086,488.45203,9800,0.4189424,0.20024963,339526,[-0.058  0.18  -0.072  0.036 -0.032 -0.002  0.083 -0.414  0.     0.  0.   ],100,267.24628,9.359928,214.6806,9.359928,809.10486,133680.58
,429.147,0.011942428,124.84256,1.1942428,634.0917661190033,61.98351,180.64905,46.27,0.0011179284,68.57275,765.8502,99,429.1469906511004,127.879005,0.9352777,,-1.0,0.06812298,6.8122983,0.009352777,1.4583052,554.21704,9900,0.4189424,0.11179284,344153,[-0.078  0.192 -0.077  0.039 -0.032 -0.01   0.058 -0.404  0.     0.  0.   ],100,248.49796,9.359977,186.73804,9.359977,1014.34814,338582.47
,448.41388,0.0149776945,181.30215,1.4977695,644.0085935592651,9.426878,198.4983,48.34,0.000665257,40.011868,640.4569,100,448.41389921888987,131.44252,4.6425943,,-1.0,0.46551213,46.551212,0.04642595,2.4992585,746.7681,10000,0.4189424,0.0665257,348987,[-0.071  0.189 -0.078  0.031 -0.043 -0.009  0.066 -0.429  0.     0.  0.   ],100,249.91562,9.359869,324.49002,9.359869,890.3725,3576798.0
,417.42563,0.010782201,178.73196,1.0782202,654.3131568431854,84.19323,157.85294,45.01,0.0034352446,85.80834,536.0729,101,417.42559207066387,111.64941,0.46718657,,-1.0,0.027252821,2.7252822,0.004671865,1.1653879,459.35312,10100,0.4189424,0.34352446,353488,[-0.066  0.203 -0.073  0.02  -0.056  0.014  0.093 -0.403  0.     0.  0.   ],100,259.57266,9.35994,201.67584,9.35994,795.6455,103683.24
,425.86484,0.010661088,185.38718,1.0661088,664.5857713222504,94.81137,186.27141,45.9,0.0056089032,91.859215,561.9988,102,425.8648122681562,103.03619,0.24940075,,-1.0,0.017335653,1.7335653,0.0024940078,1.0886225,457.06677,10200,0.4189424,0.5608903,358078,[-0.07   0.21  -0.074  0.028 -0.046  0.018  0.09  -0.401  0.     0.  0.   ],100,239.59341,9.35991,206.15945,9.35991,801.59216,82329.56
,447.28772,0.018688567,172.93488,1.8688565,675.3442618846893,5.5765276,190.58394,48.27,0.0006962574,25.379436,657.8056,103,447.2877228879723,138.62909,7.690136,,-1.0,0.77083784,77.083786,0.07690136,3.940198,1021.86975,10300,0.4189424,0.06962574,362905,[-0.071  0.204 -0.078  0.03  -0.041  0.009  0.078 -0.419  0.     0.  0.   ],100,256.7038,9.359976,477.28125,9.359976,914.5094,13191716.0
,433.92206,0.015260317,136.29199,1.5260316,687.8782246112823,10.2981615,174.35693,46.82,0.0025755116,38.589264,732.53503,104,433.92207212592587,139.32849,4.5038543,,-1.0,0.45287246,45.287247,0.045038544,2.5913944,925.22955,10400,0.4189424,0.25755116,367587,[-0.035  0.189 -0.076  0.053 -0.015 -0.002  0.065 -0.425  0.     0.  0.   ],100,259.56512,9.359933,446.1104,9.359933,992.10016,9510114.0
,419.66193,0.010648477,98.28189,1.0648477,702.2745468616486,92.10343,161.5787,45.29,0.0040438985,90.78308,813.1836,105,419.66194053183585,131.04,0.311795,,-1.0,0.022285644,2.2285645,0.00311795,1.1015269,459.90637,10500,0.4189424,0.40438986,372116,[-0.021  0.19  -0.075  0.066 -0.002  0.001  0.081 -0.433  0.     0.  0.   ],100,258.08325,9.359978,122.60629,9.359978,1071.2668,123914.59
,425.63745,0.010299707,180.81844,1.0299706,713.4555923938751,85.48209,168.09296,45.88,0.0035656674,91.20324,558.51904,106,425.6374647739533,105.729675,0.4244624,,-1.0,0.03539373,3.5393732,0.0042446237,1.0964522,460.05826,10600,0.4189424,0.35656676,376704,[-0.032  0.191 -0.076  0.059 -0.007  0.005  0.075 -0.44   0.     0.  0.   ],100,257.5445,9.359971,203.70428,9.359971,816.06354,128418.93
,445.4557,0.011652539,58.35489,1.1652541,725.4100646972656,76.21243,197.14606,48.04,0.0015557626,76.57258,1042.0265,107,445.45572947997573,180.4337,0.65100265,,-1.0,0.0429835,4.29835,0.0065100263,1.3059505,562.7233,10700,0.4189424,0.15557626,381508,[-0.047  0.203 -0.076  0.053 -0.015  0.011  0.083 -0.438  0.     0.  0.   ],100,248.30966,9.359823,120.3515,9.359823,1290.3362,375416.53
,430.55304,0.010705008,85.08295,1.0705009,734.774480342865,85.922165,172.76509,46.42,0.0022028196,88.4012,893.7792,108,430.55306014490475,130.99634,0.43331364,,-1.0,0.04122019,4.122019,0.004333136,1.1312064,481.29706,10800,0.4189424,0.22028196,386150,[-0.057  0.205 -0.078  0.056 -0.012  0.022  0.08  -0.464  0.     0.  0.   ],100,257.78796,9.359946,113.8613,9.359946,1151.5671,219516.36
,446.85144,0.01363358,187.82971,1.3633579,743.8117506504059,13.581646,187.02708,48.21,0.002144299,48.568417,603.5814,109,446.85141984389986,112.22378,3.4390354,,-1.0,0.3488856,34.88856,0.03439035,2.0589511,649.61523,10900,0.4189424,0.2144299,390971,[-0.062  0.206 -0.08   0.056 -0.012  0.008  0.069 -0.475  0.     0.  0.   ],100,259.82434,9.359976,277.94376,9.359976,863.40576,1186163.4
,456.89456,0.010900432,64.68051,1.0900433,753.4411888122559,74.81094,199.62631,49.26,0.003500529,85.684906,1050.1118,110,456.894555035033,153.0659,0.63251,,-1.0,0.06099117,6.0991173,0.0063251,1.1670667,545.79,11000,0.4189424,0.35005292,395897,[-0.062  0.222 -0.077  0.04  -0.03   0.024  0.085 -0.446  0.     0.  0.   ],100,257.26825,9.359922,122.07779,9.359922,1307.3801,498160.16
,454.3765,0.011036011,176.05042,1.1036012,764.1141746044159,82.055084,224.90025,48.97,0.004728465,84.24567,698.27734,111,454.37649013374363,125.51939,0.51609546,,-1.0,0.049447864,4.9447865,0.0051609543,1.1870047,514.7658,11100,0.4189424,0.47284648,400794,[-0.085  0.226 -0.078  0.038 -0.033  0.027  0.091 -0.454  0.     0.  0.   ],100,229.47623,9.359994,211.53027,9.359994,927.75354,172692.12
,456.8962,0.011428391,135.33926,1.1428392,774.0314238071442,91.387405,188.71857,49.24,0.0026776597,87.9385,803.67896,112,456.8962183043836,149.72693,0.35084024,,-1.0,0.019304138,1.9304138,0.0035084023,1.1371584,534.1855,11200,0.4189424,0.26776597,405718,[-0.078  0.226 -0.078  0.044 -0.026  0.028  0.083 -0.443  0.     0.  0.   ],100,268.17764,9.3598385,191.28476,9.3598385,1071.8566,155360.53
,451.9549,0.011817677,157.99216,1.1817678,785.1966183185577,61.202362,194.44247,48.75,0.0018882849,66.167336,722.36346,113,451.95487390106894,135.93268,0.9409158,,-1.0,0.05512638,5.512638,0.0094091585,1.5113198,579.5758,11300,0.4189424,0.1888285,410593,[-0.102  0.233 -0.079  0.053 -0.018  0.039  0.086 -0.452  0.     0.  0.   ],100,257.5124,9.359508,218.19052,9.359508,979.87585,383644.66
,441.80594,0.011359637,168.13953,1.1359638,795.977655172348,68.961716,221.35152,47.67,0.0022706836,73.52556,691.767,114,441.8059401636242,138.25961,0.7620954,,-1.0,0.068307996,6.8308,0.0076209535,1.3600713,539.8203,11400,0.4189424,0.22706836,415360,[-0.09   0.241 -0.08   0.056 -0.015  0.047  0.109 -0.469  0.     0.  0.   ],100,220.45442,9.359967,220.6648,9.359967,912.22144,311999.62
,453.10538,0.010517211,140.2392,1.0517211,807.382919549942,94.643295,195.73125,48.88,0.0064149546,93.64045,785.5132,115,453.10536918326795,153.37515,0.25021017,,-1.0,0.017098928,1.7098927,0.0025021015,1.0679146,484.13922,11500,0.4189424,0.64149547,420248,[-0.08   0.235 -0.084  0.054 -0.017  0.046  0.087 -0.484  0.     0.  0.   ],100,257.37415,9.359958,160.82346,9.359958,1042.8873,109971.82
