J_sample_variance,MaxIW,EpRewMean,OptimizationReturnMean,InitialReturnMax,ESSRenyi,MeanEntropy,MaxIWNorm,ESSClassic,InitialBound,EpThisIter,MeanIWNorm,LearnableVariance,StdIWNorm,InitialReturnMin,Iteration,TimestepsSoFar,ReturnStepMaxmin,MinIW,EpLenMean,MinIWNorm,MeanIW,Bound,InitialReturnStd,InitialReturnMean,EmpiricalD2,ReturnMeanIW,OptimizationReturnMax,Weights,OptimizationReturnMin,ReturnStepMax,StdIW,VarianceInit,EpisodesSoFar,TimeElapsed
320105.9,2.8819366,982.0485771232635,678.2612,1959.6748,89.81183,0.4189424,0.028819365,89.20539,394.14618,100,0.01109567,,0.003859769,303.78738,248,1682705,9.359977,0.43049043,106.66,0.004304904,1.1095672,457.7212,324.5887,982.04865,1.1134391,1078.0736,1655.8875,[-0.085  0.252 -0.297  0.008  0.004  0.061 -0.305 -0.953  0.138  0.  0.   ],,9.359977,0.38597694,-1.0,24800,6268.30837059021
262672.5,2.2783403,973.0317064482493,652.5149,1651.3502,95.19761,0.4189424,0.022783402,94.91072,477.62665,100,0.010341652,,0.0023947516,320.51672,249,1693266,9.359905,0.3964035,105.61,0.003964035,1.0341651,511.06577,314.3639,973.03174,1.0504465,1018.8128,1330.8335,[-0.087  0.254 -0.298  0.011  0.006  0.067 -0.303 -0.957  0.139  0.  0.   ],,9.359905,0.23947516,-1.0,24900,6308.179154872894
13620940.0,32.50179,1045.9007229567117,723.82513,1849.1614,50.012478,0.4189424,0.32501787,15.742616,491.1524,100,0.013852542,,0.032047562,322.07562,250,1704607,9.359919,0.10153578,113.41,0.0010153578,1.3852544,802.32837,325.68414,1045.9006,1.999501,1586.7632,1527.0857,[-0.089  0.254 -0.299  0.013  0.008  0.066 -0.306 -0.96   0.135  0.  0.   ],,9.359919,3.2047567,-1.0,25000,6350.311620473862
1013168.4,6.101325,1020.0292728197954,713.7796,1617.9163,70.03806,0.4189424,0.061013248,63.46915,534.6544,100,0.011830436,,0.0089753065,306.2497,251,1715692,9.359857,0.23036118,110.85,0.0023036117,1.1830435,630.2255,309.60645,1020.0293,1.427795,1210.2018,1311.6665,[-0.073  0.252 -0.301  0.009  0.006  0.05  -0.308 -0.957  0.141  0.  0.   ],,9.359857,0.8975306,-1.0,25100,6393.257342576981
69834950.0,96.63859,996.0178949359484,738.53345,2014.2393,18.398195,0.4189424,0.96638584,4.2475452,391.7461,100,0.020158855,,0.0957132,257.48444,252,1726499,9.359821,0.026302103,108.07,0.00026302104,2.0158854,756.36523,333.3559,996.0179,5.4353156,2165.1501,1756.7549,[-0.065  0.254 -0.303  0.014  0.01   0.046 -0.3   -0.955  0.143  0.  0.   ],,9.359821,9.57132,-1.0,25200,6434.204300165176
201659.16,1.4485707,1035.7477013346304,759.1024,1920.9717,97.706474,0.4189424,0.014485707,97.97248,459.45636,100,0.010133828,,0.0014578239,276.64532,253,1737730,9.359896,0.6531595,112.31,0.006531595,1.0133829,472.91693,306.23227,1035.7477,1.0234736,1055.933,1644.3264,[-0.073  0.258 -0.305  0.006  0.001  0.044 -0.317 -0.95   0.125  0.  0.   ],,9.359896,0.1457824,-1.0,25300,6473.264866113663
469362.8,2.6630385,1099.0165166424156,748.48596,1954.584,87.4071,0.4189424,0.026630385,83.79979,512.6414,100,0.011181324,,0.004916229,350.5306,254,1749668,9.359987,0.46648204,119.38,0.00466482,1.1181324,614.6676,311.12634,1099.0166,1.1440718,1241.862,1604.0533,[-0.074  0.26  -0.307  0.007  0.003  0.043 -0.321 -0.952  0.124  0.  0.   ],,9.359987,0.4916229,-1.0,25400,6515.706342458725
306090.06,1.6164699,1071.969047786342,645.8571,2386.5317,97.68906,0.4189424,0.016164698,97.68359,356.00952,100,0.010224431,,0.0015744717,426.1119,255,1761289,9.3599,0.6484255,116.21,0.006484255,1.022443,371.0728,319.99194,1071.969,1.0236561,1095.4512,1960.4198,[-7.864e-02  2.614e-01 -3.075e-01  3.445e-03 -3.846e-04  4.929e-02 -3.207e-01 -9.524e-01  1.167e-01  0.000e+00  0.000e+00],,9.3599,0.15744717,-1.0,25500,6558.561060428619
7505827.5,18.793701,1069.0360457658262,801.9732,2040.6995,58.45172,0.4189424,0.187937,31.052656,456.82623,100,0.012704066,,0.018930066,267.06284,256,1772899,9.359914,0.04216544,116.1,0.00042165437,1.2704066,652.622,341.0307,1069.036,1.7108136,1453.3806,1773.6366,[-8.024e-02  2.619e-01 -3.080e-01  4.634e-03  7.125e-04  4.945e-02 -3.237e-01 -9.539e-01  1.184e-01  0.000e+00  0.000e+00],,9.359914,1.8930067,-1.0,25600,6599.9001722335815
411858.78,3.1103146,1049.3165070637065,745.859,2773.1426,88.27633,0.4189424,0.031103145,84.69816,217.37366,100,0.010832602,,0.0046043433,303.45752,257,1784270,9.359964,0.3105459,113.71,0.0031054588,1.08326,272.35474,319.81927,1049.3165,1.1328065,1157.8196,2469.685,[-0.071  0.263 -0.309 -0.003 -0.007  0.046 -0.324 -0.954  0.12   0.  0.   ],,9.359964,0.46043432,-1.0,25700,6643.943762540817
200259.47,1.4473635,1061.0496623086528,767.0563,1944.6743,97.92208,0.4189424,0.014473635,98.49325,477.6474,100,0.010186766,,0.001259948,293.99347,258,1795751,9.359792,0.56509995,114.81,0.0056509995,1.0186766,492.06458,317.88785,1061.0496,1.0212201,1081.6243,1650.6809,[-6.589e-02  2.653e-01 -3.106e-01 -6.867e-04 -4.872e-03  3.806e-02 -3.271e-01 -9.508e-01  1.198e-01  0.000e+00  0.000e+00],,9.359792,0.1259948,-1.0,25800,6683.395652294159
355997.97,3.6445553,1050.9461756585351,707.72675,1958.3082,93.58414,0.4189424,0.036445554,87.77839,463.45374,100,0.010660589,,0.003977876,343.21948,259,1807153,9.359943,0.6074356,114.02,0.006074356,1.0660589,509.72516,314.99826,1050.9462,1.0685571,1117.0222,1615.0887,[-6.674e-02  2.629e-01 -3.114e-01 -2.649e-04 -4.991e-03  3.637e-02 -3.293e-01 -9.522e-01  1.178e-01  0.000e+00  0.000e+00],,9.359943,0.3977876,-1.0,25900,6724.04686665535
224571.92,1.9479274,989.8387720159245,685.0571,2211.2285,97.017975,0.4189424,0.019479273,97.39669,326.4702,100,0.010340173,,0.0016905082,304.78162,260,1817874,9.35996,0.66693306,107.21,0.0066693304,1.0340172,344.99927,333.89728,989.8388,1.0307368,1018.4856,1906.4469,[-0.071  0.265 -0.312 -0.002 -0.008  0.041 -0.326 -0.956  0.115  0.  0.   ],,9.35996,0.16905084,-1.0,26000,6763.21852517128
586688.7,4.992832,1013.531754983559,728.2004,1654.681,73.451675,0.4189424,0.049928322,70.390854,517.12744,100,0.011757361,,0.007625436,285.33142,261,1828865,9.359981,0.113859035,109.91,0.0011385903,1.1757361,607.22736,288.84735,1013.53174,1.3614393,1186.4355,1369.3496,[-0.069  0.261 -0.312 -0.004 -0.009  0.038 -0.33  -0.956  0.116  0.  0.   ],,9.359981,0.7625436,-1.0,26100,6799.130140542984
374163.47,2.959519,1057.3577427883577,725.8466,2084.128,88.60012,0.4189424,0.029595189,88.955055,432.11932,100,0.010903937,,0.0038421976,331.51117,262,1840317,9.359924,0.37210527,114.52,0.0037210525,1.0903937,497.48596,323.16095,1057.3577,1.1286666,1161.7312,1752.6167,[-0.072  0.265 -0.313 -0.006 -0.011  0.034 -0.33  -0.95   0.114  0.  0.   ],,9.359924,0.38421977,-1.0,26200,6836.677634239197
526064.75,4.6872635,1024.6135590870779,776.20197,1843.2214,81.24511,0.4189424,0.046872634,76.434296,471.64716,100,0.011138516,,0.0061847647,248.41159,263,1851427,9.359968,0.31200257,111.1,0.0031200256,1.1138514,535.67334,318.76663,1024.6136,1.2308433,1149.153,1594.8098,[-0.077  0.271 -0.317 -0.01  -0.015  0.038 -0.332 -0.958  0.111  0.  0.   ],,9.359968,0.61847645,-1.0,26300,6874.002103328705
235482.4,1.9659585,1067.962489519505,791.90155,2130.005,95.27494,0.4189424,0.019659584,95.23241,428.96112,100,0.010357704,,0.0023175022,276.06088,264,1863016,9.359931,0.5005819,115.89,0.0050058193,1.0357703,463.49188,292.84583,1067.9625,1.0495939,1118.1469,1853.944,[-0.078  0.272 -0.317 -0.004 -0.009  0.036 -0.332 -0.955  0.109  0.  0.   ],,9.359931,0.23175022,-1.0,26400,6914.786838769913
319113.56,2.0619888,1053.017697524293,693.60425,1944.7117,90.19116,0.4189424,0.020619888,91.91763,469.60425,100,0.010812556,,0.0032062538,359.41345,265,1874420,9.359977,0.17568272,114.04,0.0017568272,1.0812557,534.01544,273.6154,1053.0177,1.1087561,1148.3352,1585.2982,[-0.078  0.274 -0.318 -0.001 -0.006  0.038 -0.332 -0.96   0.11   0.  0.   ],,9.359977,0.32062536,-1.0,26500,6953.653227567673
1362183.0,7.9090557,1054.615915372886,761.0365,1936.3457,80.065094,0.4189424,0.07909056,64.78379,473.71228,100,0.011298277,,0.008330104,293.57935,266,1885830,9.359983,0.3671723,114.1,0.003671723,1.1298279,584.9405,305.57895,1054.616,1.2489837,1234.1465,1642.7664,[-8.156e-02  2.759e-01 -3.215e-01 -6.553e-04 -6.413e-03  3.712e-02 -3.377e-01 -9.598e-01  9.652e-02  0.000e+00  0.000e+00],,9.359983,0.8330104,-1.0,26600,6992.457878828049
199637.39,1.6718419,1091.7697553199118,787.9816,2323.5913,99.382835,0.4189424,0.016718417,99.2936,394.69244,100,0.010128944,,0.00085433066,303.7881,267,1897671,9.35989,0.88322216,118.41,0.008832222,1.0128944,401.23517,328.75812,1091.7697,1.00621,1100.4736,2019.8032,[-0.08   0.278 -0.323  0.005 -0.001  0.04  -0.331 -0.947  0.107  0.  0.   ],,9.35989,0.08543307,-1.0,26700,7033.932115793228
319559.75,1.7912602,1059.6894890997844,726.11304,1783.9427,91.806625,0.4189424,0.017912602,92.088326,524.50665,100,0.010428875,,0.0030568182,333.57645,268,1909160,9.359887,0.4774593,114.89,0.004774593,1.0428874,549.24304,324.2287,1059.6896,1.089246,1107.797,1450.3663,[-7.987e-02  2.791e-01 -3.227e-01  5.710e-03 -1.100e-04  3.967e-02 -3.318e-01 -9.461e-01  1.105e-01  0.000e+00  0.000e+00],,9.359887,0.30568182,-1.0,26800,7071.641413927078
249836.88,2.4268763,1057.9123740635573,819.1799,1901.2788,97.9476,0.4189424,0.024268763,96.18645,487.52875,100,0.0101367645,,0.0020184002,238.7325,269,1920623,9.359962,0.58661103,114.63,0.0058661103,1.0136765,501.65735,324.94064,1057.9124,1.020954,1077.986,1662.5463,[-0.082  0.281 -0.324  0.004 -0.002  0.039 -0.33  -0.948  0.11   0.  0.   ],,9.359962,0.20184003,-1.0,26900,7111.347487211227
336771.84,2.543677,1073.850883513267,779.8703,1742.3423,90.65272,0.4189424,0.02543677,89.03737,551.1483,100,0.010774505,,0.003780666,293.98053,270,1932244,9.359915,0.54896444,116.21,0.005489644,1.0774505,615.6176,297.09457,1073.8508,1.1031109,1164.6074,1448.3618,[-0.08   0.284 -0.325  0.002 -0.004  0.037 -0.331 -0.947  0.112  0.  0.   ],,9.359915,0.37806663,-1.0,27000,7151.598516702652
11132115.0,41.690727,1064.3617154101216,761.7209,1597.6858,45.173553,0.4189424,0.41690725,10.919079,585.056,100,0.014376681,,0.04106369,302.64084,271,1943789,9.35998,0.18383643,115.45,0.0018383643,1.4376682,821.56165,281.76828,1064.3617,2.2136846,1534.6946,1295.0449,[-8.393e-02  2.843e-01 -3.251e-01 -4.692e-04 -6.659e-03  4.341e-02 -3.219e-01 -9.461e-01  1.142e-01  0.000e+00  0.000e+00],,9.35998,4.106369,-1.0,27100,7189.335699796677
609995.3,4.982779,1017.2895536609336,769.032,2035.8667,77.78813,0.4189424,0.049827788,73.84266,406.52966,100,0.011476662,,0.0068305987,248.25755,272,1954822,9.359881,0.17057934,110.33,0.0017057934,1.1476665,485.1291,310.0902,1017.28955,1.2855432,1177.6198,1787.6091,[-0.082  0.289 -0.327  0.007  0.002  0.047 -0.316 -0.95   0.109  0.  0.   ],,9.359881,0.6830599,-1.0,27200,7237.755119800568
111838530.0,103.649994,1085.6546521112302,809.3645,1899.8337,10.910482,0.4189424,1.0364999,5.1064005,515.7046,100,0.025152681,,0.10842897,276.2901,273,1966604,9.359981,0.008177251,117.82,8.17725e-05,2.5152683,1298.307,346.8789,1085.6547,9.165498,3023.8066,1623.5437,[-0.086  0.288 -0.327  0.011  0.006  0.05  -0.323 -0.948  0.11   0.  0.   ],,9.359981,10.842897,-1.0,27300,7296.035176753998
294212.12,2.4488566,1018.0854905310854,732.2838,1864.7052,92.54398,0.4189424,0.024488565,91.869194,458.67395,100,0.01043621,,0.0031047321,285.80173,274,1977649,9.359937,0.2752376,110.45,0.0027523758,1.043621,490.0926,335.11014,1018.0856,1.0805672,1071.6028,1578.9034,[-0.097  0.29  -0.327  0.008  0.004  0.051 -0.309 -0.966  0.114  0.  0.   ],,9.359937,0.31047326,-1.0,27400,7348.433931827545
11762083.0,29.021557,1077.5475827860932,764.90295,2073.812,34.99634,0.4189424,0.29021555,19.054781,455.40405,100,0.016689949,,0.03439922,312.64465,275,1989330,9.359898,0.06917136,116.81,0.0006917136,1.6689948,836.74097,320.3405,1077.5476,2.8574414,1888.4105,1761.1674,[-9.945e-02  2.902e-01 -3.269e-01  5.618e-03  9.371e-04  5.184e-02 -3.094e-01 -9.631e-01  1.160e-01  0.000e+00  0.000e+00],,9.359898,3.4399219,-1.0,27500,7394.361393451691
349271.03,2.6443715,1050.3890109635008,688.5275,1655.9014,88.68586,0.4189424,0.026443714,88.94981,553.61865,100,0.010575887,,0.0037276002,361.8615,276,2000716,9.359916,0.14725187,113.86,0.0014725187,1.0575888,598.4724,302.16925,1050.389,1.1275755,1125.9797,1294.0398,[-0.097  0.291 -0.327  0.013  0.009  0.053 -0.294 -0.972  0.118  0.  0.   ],,9.359916,0.37276003,-1.0,27600,7444.190000295639
668563.6,7.504118,983.2419024031568,652.4649,1532.6273,75.17302,0.4189424,0.075041175,65.70534,523.45374,100,0.011746538,,0.008486385,330.77695,277,2011378,9.359941,0.15190883,106.62,0.0015190883,1.1746538,622.17035,304.5114,983.2419,1.3302646,1152.4767,1201.8503,[-0.1    0.29  -0.326  0.012  0.007  0.051 -0.294 -0.971  0.119  0.  0.   ],,9.359941,0.84863853,-1.0,27700,7481.517598867416
304512.94,2.5082479,1061.7766488584389,758.2207,1850.2684,91.00509,0.4189424,0.025082478,90.59222,506.6961,100,0.010555795,,0.0034016485,303.55597,278,2022873,9.359962,0.417163,114.95,0.00417163,1.0555797,543.82263,306.2436,1061.7767,1.0988396,1125.6888,1546.7124,[-0.09   0.29  -0.327  0.01   0.006  0.04  -0.297 -0.954  0.11   0.  0.   ],,9.359962,0.34016484,-1.0,27800,7521.574772834778
282627.5,1.6418059,994.4181377823535,700.7475,2154.1135,95.32117,0.4189424,0.016418058,95.862946,348.18408,100,0.01023189,,0.0021255736,293.6707,279,2033624,9.359934,0.4563697,107.51,0.0045636967,1.0231891,376.13782,331.52808,994.41815,1.0490849,1038.042,1860.4429,[-0.087  0.292 -0.329  0.012  0.008  0.037 -0.295 -0.959  0.11   0.  0.   ],,9.359934,0.21255736,-1.0,27900,7558.5326726436615
366023.8,1.539698,1050.4986287409413,633.2707,2618.6216,96.54059,0.4189424,0.01539698,96.91634,264.91223,100,0.010385716,,0.0018525571,417.22797,280,2044996,9.359982,0.4414673,113.72,0.004414673,1.0385716,307.6001,323.84402,1050.4985,1.0358337,1107.138,2201.3936,[-0.093  0.293 -0.331  0.011  0.008  0.04  -0.298 -0.964  0.111  0.  0.   ],,9.359982,0.1852557,-1.0,28000,7597.575404644012
392929.62,3.4917016,995.4255503353721,670.7785,1774.6919,85.57294,0.4189424,0.034917016,82.19692,463.018,100,0.010686079,,0.004973228,324.64706,281,2055764,9.35992,0.3730666,107.68,0.003730666,1.0686079,499.77277,294.92303,995.42554,1.1685938,1075.3134,1450.0448,[-0.091  0.29  -0.33   0.009  0.006  0.038 -0.3   -0.97   0.112  0.  0.   ],,9.35992,0.49732283,-1.0,28100,7637.95543217659
213198.53,1.4498556,999.9345859701145,705.9828,1935.5554,97.86268,0.4189424,0.014498555,98.23809,419.268,100,0.010111982,,0.0013542201,293.95175,282,2066580,9.359961,0.7244904,108.16,0.007244904,1.0111982,434.96576,302.1108,999.93463,1.02184,1021.939,1641.6036,[-0.093  0.289 -0.332  0.013  0.009  0.037 -0.298 -0.978  0.112  0.  0.   ],,9.359961,0.135422,-1.0,28200,7675.780799150467
271772.34,1.8347343,1064.6777265820833,730.7311,2287.9844,95.91126,0.4189424,0.018347343,96.09894,378.28235,100,0.010356932,,0.0020867179,333.94666,283,2078114,9.3598995,0.68185824,115.34,0.0068185823,1.0356932,406.16077,317.78104,1064.6776,1.0426304,1107.034,1954.0377,[-0.091  0.289 -0.332  0.012  0.009  0.034 -0.299 -0.981  0.112  0.  0.   ],,9.3598995,0.2086718,-1.0,28300,7712.88029551506
340564.5,2.9061427,1014.4424892971077,720.04736,1606.0974,89.65842,0.4189424,0.029061427,88.936005,532.61316,100,0.010659204,,0.0037596037,294.3952,284,2089092,9.359828,0.42288738,109.78,0.0042288736,1.0659205,601.82874,274.28995,1014.44244,1.1153443,1110.6879,1311.7021,[-0.087  0.29  -0.333  0.01   0.007  0.033 -0.294 -0.977  0.115  0.  0.   ],,9.359828,0.37596038,-1.0,28400,7748.084979534149
425300.88,4.3632827,1085.3922164276103,762.8604,2061.73,86.99202,0.4189424,0.043632824,84.59319,466.87323,100,0.010925392,,0.004662571,322.53174,285,2100853,9.359953,0.3652432,117.61,0.0036524318,1.0925392,523.73865,334.95187,1085.3922,1.1495308,1186.891,1739.1982,[-0.095  0.291 -0.333  0.007  0.004  0.04  -0.292 -0.982  0.12   0.  0.   ],,9.359953,0.46625713,-1.0,28500,7788.752274274826
211908.62,1.4633107,1035.3689934529468,721.1675,2428.7285,97.83028,0.4189424,0.014633107,98.53162,306.75037,100,0.010226777,,0.0012484496,314.20148,286,2112070,9.359925,0.7016655,112.17,0.007016655,1.0226778,325.2771,322.082,1035.369,1.0221784,1061.9312,2114.527,[-0.098  0.295 -0.335  0.01   0.007  0.04  -0.295 -0.977  0.124  0.  0.   ],,9.359925,0.12484495,-1.0,28600,7827.309559106827
948180.44,10.11965,954.6775997498287,622.967,1781.4086,75.93715,0.4189424,0.1011965,54.692093,420.25513,100,0.011234408,,0.010225275,331.71063,287,2122394,9.359981,0.20014933,103.24,0.0020014932,1.123441,495.58032,296.36472,954.67755,1.3168786,1108.8586,1449.698,[-0.098  0.296 -0.336  0.009  0.006  0.039 -0.296 -0.98   0.122  0.  0.   ],,9.359981,1.0225275,-1.0,28700,7864.942214012146
538359.5,3.219977,1027.8136257246128,686.3761,1910.5076,84.50336,0.4189424,0.032199766,83.71719,454.66138,100,0.010748685,,0.0047403737,341.43744,288,2133523,9.359915,0.3180554,111.29,0.003180554,1.0748687,512.9012,331.85544,1027.8136,1.1833849,1136.3962,1569.0701,[-0.091  0.294 -0.336  0.006  0.002  0.04  -0.293 -0.983  0.122  0.  0.   ],,9.359915,0.47403738,-1.0,28800,7903.927036046982
521108.66,3.152652,1101.0466485253319,739.205,2029.2861,90.992,0.4189424,0.03152652,88.86713,492.2608,100,0.010348531,,0.0036627874,361.84164,289,2145438,9.3599205,0.40213463,119.15,0.004021346,1.0348531,536.9501,312.75262,1101.0466,1.0989977,1175.159,1667.4445,[-0.091  0.299 -0.34   0.007  0.003  0.039 -0.292 -0.996  0.124  0.  0.   ],,9.3599205,0.3662787,-1.0,28900,7942.967617988586
177554260.0,152.01384,1013.0224517978858,633.9954,1803.3428,13.975792,0.4189424,1.5201384,2.831239,472.0196,100,0.025708474,,0.15060917,379.02698,290,2156405,9.359895,0.0073737553,109.67,7.373755e-05,2.5708475,1454.4424,290.23376,1013.0224,7.1552296,2901.585,1424.3158,[-0.086  0.297 -0.34   0.008  0.005  0.037 -0.292 -0.999  0.122  0.  0.   ],,9.359895,15.060916,-1.0,29000,7978.663211345673
5872332300.0,782.5349,1068.5047853085098,728.7341,1985.5791,1.9773806,0.4189424,7.825349,1.2225014,472.83105,100,0.08653888,,0.77788544,339.77075,291,2167960,9.35981,0.03253843,115.55,0.0003253843,8.653889,6873.2983,348.36475,1068.5049,50.571953,11109.37,1645.8083,[-0.07   0.284 -0.338  0.015  0.015  0.031 -0.296 -1.025  0.135  0.  0.   ],,9.35981,77.78854,-1.0,29100,8018.03077507019
219457.6,1.4405744,1011.2951999576904,726.77625,1722.1798,97.27592,0.4189424,0.014405744,97.85195,494.64124,100,0.010286502,,0.0015240726,284.51895,292,2178936,9.35988,0.66585374,109.76,0.0066585373,1.0286502,521.60394,317.578,1011.2953,1.0280037,1045.442,1437.6609,[-0.085  0.296 -0.339 -0.004 -0.006  0.051 -0.283 -1.017  0.119  0.  0.   ],,9.35988,0.15240726,-1.0,29200,8056.436655521393
854399.2,7.830914,1013.3571200945771,691.0125,1848.2356,76.18551,0.4189424,0.07830914,60.62389,458.88647,100,0.011348958,,0.009146406,322.3446,293,2189908,9.359974,0.22228053,109.72,0.0022228053,1.1348959,530.1774,340.34607,1013.3572,1.3125856,1165.4241,1525.891,[-0.084  0.296 -0.339 -0.005 -0.007  0.049 -0.281 -1.017  0.125  0.  0.   ],,9.359974,0.9146407,-1.0,29300,8091.318691968918
330639.75,1.5328497,1086.2698587374903,696.48346,2057.6162,96.98703,0.4189424,0.015328497,97.47053,468.98492,100,0.010346914,,0.0016668206,389.78644,294,2201712,9.359962,0.47413057,118.04,0.0047413055,1.0346913,510.41974,344.13126,1086.2699,1.0310657,1137.2195,1667.8298,[-7.741e-02  3.016e-01 -3.415e-01 -1.288e-04 -1.632e-03  4.813e-02 -2.738e-01 -1.019e+00  1.268e-01  0.000e+00  0.000e+00],,9.359962,0.16668206,-1.0,29400,8129.294595003128
42956452.0,66.56093,1057.1237794938572,799.85205,1868.4381,30.08827,0.4189424,0.66560924,6.5333977,496.5923,100,0.017394327,,0.065790966,257.27173,295,2213193,9.359986,0.032478724,114.81,0.00032478722,1.7394327,988.9605,338.07184,1057.1238,3.3235543,2010.8439,1611.1664,[-0.079  0.302 -0.343 -0.001 -0.003  0.047 -0.279 -1.023  0.123  0.  0.   ],,9.359986,6.579097,-1.0,29500,8166.959459543228
1002806.0,5.623882,1067.2000181641104,753.4046,1944.166,68.82205,0.4189424,0.056238815,64.84434,483.9502,100,0.012015305,,0.008847009,313.7954,296,2224766,9.359937,0.14105304,115.73,0.0014105303,1.2015307,613.02905,344.49088,1067.2,1.4530227,1316.0864,1630.3706,[-7.062e-02  3.037e-01 -3.444e-01  6.746e-04 -8.573e-04  3.882e-02 -2.746e-01 -1.035e+00  1.190e-01  0.000e+00  0.000e+00],,9.359937,0.88470095,-1.0,29600,8205.303160190582
325605500000.0,5878.9272,1028.1852368426032,705.8565,1938.9209,0.08451642,0.4189424,58.789272,1.0336423,446.50897,100,0.5977058,,5.848522,322.32874,297,2235914,9.359902,6.207041e-06,111.48,6.207041e-08,59.77058,56806.25,362.64816,1028.1852,1183.202,76814.58,1616.5922,[-7.666e-02  3.055e-01 -3.460e-01 -4.289e-04 -2.509e-03  4.289e-02 -2.827e-01 -1.030e+00  1.161e-01  0.000e+00  0.000e+00],,9.359902,584.8523,-1.0,29700,8243.207784891129
485213.7,4.2516975,1009.5393503178761,751.2103,2276.4438,86.29142,0.4189424,0.042516973,79.71566,326.60626,100,0.010892715,,0.005494708,258.3291,298,2246835,9.359956,0.32964724,109.21,0.0032964724,1.0892715,374.1844,362.01788,1009.53937,1.1588638,1109.3656,2018.1147,[-0.058  0.299 -0.345  0.006  0.003  0.014 -0.266 -1.028  0.117  0.  0.   ],,9.359956,0.54947084,-1.0,29800,8281.289321422577
509021.97,3.7766442,1022.2961261772768,663.1286,2014.3014,86.62596,0.4189424,0.03776644,86.389206,418.00568,100,0.0110978475,,0.0044050477,359.16754,299,2257884,9.359941,0.32586432,110.49,0.003258643,1.1097846,494.65778,339.26675,1022.29614,1.1543883,1143.9222,1655.1338,[-5.681e-02  2.996e-01 -3.452e-01  3.306e-03  7.944e-06  1.657e-02 -2.709e-01 -1.031e+00  1.174e-01  0.000e+00  0.000e+00],,9.359941,0.44050476,-1.0,29900,8317.896941900253
338509.47,1.7519387,1030.5502052647576,669.7001,2303.2656,96.24269,0.4189424,0.017519386,95.929855,339.5705,100,0.010221472,,0.0021054326,360.85016,300,2269020,9.3597765,0.6443431,111.36,0.0064434307,1.0221472,358.46912,389.73898,1030.5502,1.03904,1062.8075,1942.4155,[-5.051e-02  2.992e-01 -3.482e-01  2.961e-03 -5.230e-04  7.494e-03 -2.828e-01 -1.029e+00  1.174e-01  0.000e+00  0.000e+00],,9.3597765,0.21054323,-1.0,30000,8354.0168030262
292709220.0,157.28745,939.3339413299269,645.76794,1859.314,8.603927,0.4189424,1.5728744,3.4316905,381.5398,100,0.030194497,,0.16017364,293.56598,301,2279169,9.359987,0.0054641245,101.49,5.4641245e-05,3.0194497,1944.0709,336.09058,939.3339,11.622601,3845.6992,1565.748,[-5.033e-02  3.015e-01 -3.503e-01  3.021e-03 -7.142e-04  8.319e-03 -2.867e-01 -1.029e+00  1.174e-01  0.000e+00  0.000e+00],,9.359987,16.017365,-1.0,30100,8387.112383842468
326653.5,1.6904778,1042.3052892589615,691.94586,2157.6748,93.34716,0.4189424,0.016904779,94.10651,395.00275,100,0.0105789555,,0.0026473964,350.35934,302,2290446,9.359933,0.50140065,112.77,0.0050140065,1.0578955,452.01025,323.68478,1042.3052,1.0712699,1121.9823,1807.3154,[-0.072  0.304 -0.351  0.001 -0.002  0.023 -0.303 -1.03   0.117  0.  0.   ],,9.359933,0.2647397,-1.0,30200,8425.048671245575
13145861000.0,713.3108,1138.3305976860215,757.591,2075.574,3.9469635,0.4189424,7.1331077,1.2834988,515.6584,100,0.08086218,,0.70915735,380.73956,303,2302782,9.359936,0.0029568062,123.36,2.9568062e-05,8.086218,12131.905,298.67114,1138.3306,25.335932,15266.114,1694.8345,[-0.072  0.305 -0.353 -0.002 -0.006  0.023 -0.309 -1.04   0.117  0.  0.   ],,9.359936,70.915726,-1.0,30300,8465.445568323135
507879.5,3.202291,1024.1537620320478,625.42163,2124.005,89.40895,0.4189424,0.03202291,86.795,386.95227,100,0.010589889,,0.004130603,398.73212,304,2313875,9.359688,0.5157019,110.93,0.005157019,1.0589889,435.44147,313.7282,1024.1538,1.1184562,1109.3271,1725.2727,[-0.079  0.308 -0.356  0.008  0.007  0.026 -0.296 -1.077  0.125  0.  0.   ],,9.359688,0.4130603,-1.0,30400,8503.05595779419
795855.6,4.8454857,1015.711362173456,663.70087,2148.0188,73.989,0.4189424,0.048454855,69.542244,371.3058,100,0.011834984,,0.007832355,352.01047,305,2324867,9.359978,0.13369596,109.92,0.0013369595,1.1834984,499.71277,352.85074,1015.7113,1.3515522,1248.8748,1796.0083,[-0.085  0.315 -0.358  0.011  0.01   0.032 -0.29  -1.075  0.126  0.  0.   ],,9.359978,0.7832355,-1.0,30500,8538.529520988464
660078.44,4.8812647,1068.4807257884902,716.1445,1954.3398,79.30786,0.4189424,0.048812646,70.66631,482.17877,100,0.011278893,,0.007266804,352.3363,306,2336416,9.359896,0.20786639,115.49,0.0020786638,1.1278893,544.7696,298.58347,1068.4807,1.2609091,1203.1293,1602.0035,[-8.740e-02  3.151e-01 -3.580e-01  1.584e-03  1.037e-03  3.406e-02 -2.893e-01 -1.072e+00  1.251e-01  0.000e+00  0.000e+00],,9.359896,0.72668046,-1.0,30600,8576.630165100098
