MinIW,VarianceInitializer,TimestepsSoFar,OptimizationReturnMax,OptimizationReturnMean,MinTargetPdf,EpLenMean,Epsilon,Penalization,ReturnStepMax,StdWReturnMean,MaxIW,LearnableVariance,StdIW,Inner Iteration,Bound,DivergenceHarmonic,ReturnStepMaxmin,MeanD2-0,WReturnMean,EpThisIter,MeanEntropy,InitialReturnMax,EpRewMean,Iteration,InitialReturnMean,InitialBound,MinBehavPdf,EpisodesSoFar,ESSRenyiHarmonic,MeanIW,TimeElapsed,EmpiricalD2Arithmetic,OptimizationReturnMin,EmpiricalD2Harmonic,InitialReturnMin,ESSRenyiArithmetic,Weights,InitialReturnStd,ReturnMeanIW
0.34023288,-1.0,2044223,1780.0603,651.73596,-88.08298,106.63,2.0,True,9.3599205,,467.98203,,56.619526,1,-8688450000.0,37481900000.0,9.3599205,1.0,1070146.8,100,0.4189424,2111.2773,982.9529571027967,248,982.95294,-1114946.2,-88.08298,24800,100.0,11.533348,3291.9086499214172,1.0,,1.0,331.21704,100.0,[-0.078  0.288 -0.375 -0.028  0.039  0.09  -0.394 -1.268 -0.034  0.  0.   ],322.41312,15161027.0
0.14755431,-1.0,2056208,1533.8729,675.39,-87.130844,119.85,2.0,True,9.359944,,5503.524,,705.70575,1,-3039819500.0,5424681000.0,9.359944,1.0,1306897.4,100,0.4189424,1960.5459,1102.06303406108,249,1102.063,-1345528.5,-87.130844,24900,100.0,121.08647,3312.3867707252502,1.0,,1.0,426.673,100.0,[-0.087  0.286 -0.374 -0.025  0.042  0.08  -0.399 -1.268 -0.034  0.  0.   ],303.89893,194549200.0
0.13970268,-1.0,2069245,1453.032,799.77423,-91.73146,130.37,2.0,True,9.359702,,3367.9348,,336.57663,1,-308591140.0,42490480.0,9.359702,1.0,1510106.9,100,0.4189424,1851.5293,1198.2714466662678,250,1198.2715,-1544561.4,-91.73146,25000,100.0,45.27529,3331.9054498672485,1.0,,1.0,398.49725,100.0,[-0.101  0.286 -0.375 -0.025  0.042  0.074 -0.403 -1.264 -0.034  0.  0.   ],272.49298,84001656.0
0.22171998,-1.0,2081701,1679.395,777.8594,-92.147125,124.56,2.0,True,9.359902,,2244.5557,,230.79103,1,-903461800.0,411464400.0,9.359902,1.0,1411287.8,100,0.4189424,2048.6313,1147.0956525059266,251,1147.0956,-1453468.2,-92.147125,25100,100.0,33.267616,3352.1453890800476,1.0,,1.0,369.23633,100.0,[-0.103  0.309 -0.391 -0.02   0.047  0.063 -0.42  -1.245 -0.082  0.  0.   ],308.96497,47851264.0
0.050740372,-1.0,2093480,1707.7368,733.1521,-93.49324,117.79,2.0,True,9.359888,,494.67233,,82.403786,1,-1836861700.0,1785982800.0,9.359888,1.0,1311218.5,100,0.4189424,2056.9004,1082.3156684801702,252,1082.3157,-1353740.2,-93.49324,25200,100.0,26.139492,3371.176023006439,1.0,,1.0,349.16364,100.0,[-0.09   0.309 -0.392 -0.015  0.052  0.065 -0.418 -1.249 -0.082  0.  0.   ],373.91354,39863830.0
0.07311549,-1.0,2106367,1722.5682,827.6555,-103.12414,128.87,2.0,True,9.359964,,2016.5248,,218.90479,1,-410206800000.0,88274605000000.0,9.359964,1.0,1516517.0,100,0.4189424,2084.048,1189.135393918914,253,1189.1354,-1560168.5,-103.12414,25300,100.0,44.93496,3390.3885369300842,1.0,,1.0,361.47986,100.0,[-0.097  0.309 -0.392 -0.021  0.046  0.055 -0.419 -1.246 -0.078  0.  0.   ],320.1157,82252150.0
0.076272674,-1.0,2119571,1612.273,850.1175,-104.215775,132.04,2.0,True,9.359965,,3791.4988,,505.8231,1,-32335290000.0,665615500000.0,9.359965,1.0,1582650.8,100,0.4189424,1979.9753,1217.819933814506,254,1217.8198,-1622051.4,-104.215775,25400,100.0,108.02069,3411.9153056144714,1.0,,1.0,367.7024,100.0,[-0.074  0.308 -0.393 -0.03   0.038  0.05  -0.409 -1.259 -0.075  0.  0.   ],315.53983,190273660.0
0.18763086,-1.0,2131855,1740.5286,793.635,-84.40128,122.84,2.0,True,9.359934,,3440.7083,,342.74594,1,-2764142300.0,3786658800.0,9.359934,1.0,1398424.9,100,0.4189424,2079.9634,1133.0698483031176,255,1133.0698,-1441905.4,-84.40128,25500,100.0,45.94748,3429.08957695961,1.0,,1.0,339.43475,100.0,[-0.087  0.309 -0.394 -0.033  0.034  0.043 -0.411 -1.257 -0.074  0.  0.   ],338.49326,88538340.0
0.04292569,-1.0,2143246,1242.6274,684.1576,-84.99643,113.91,2.0,True,9.359963,,201478.89,,21624.51,1,-1.526309e+17,3.4235356e+25,9.359963,1.0,1180285.1,100,0.4189424,1611.0586,1052.5887103494701,256,1052.5887,-1206371.1,-84.99643,25600,100.0,3452.7366,3445.256367921829,1.0,,1.0,368.43115,100.0,[-0.098  0.309 -0.394 -0.035  0.032  0.033 -0.413 -1.253 -0.073  0.  0.   ],268.96503,5053970000.0
0.24732766,-1.0,2156204,1663.4293,787.1028,-92.92186,129.58,2.0,True,9.359884,,788.6468,,80.71731,1,-1230701800.0,790135000.0,9.359884,1.0,1497630.0,100,0.4189424,2069.8945,1193.5680769781814,257,1193.5681,-1540690.6,-92.92186,25700,100.0,15.113455,3466.115964412689,1.0,,1.0,406.4652,100.0,[-0.085  0.307 -0.394 -0.027  0.04   0.051 -0.429 -1.243 -0.073  0.  0.   ],270.23196,20300130.0
0.09853713,-1.0,2168747,1551.898,797.54694,-89.396355,125.43,2.0,True,9.359853,,34113.176,,3500.0112,1,-98420530000.0,7049740000000.0,9.359853,1.0,1423133.8,100,0.4189424,1911.6215,1157.2703965398287,258,1157.2704,-1459860.9,-89.396355,25800,100.0,508.8774,3487.104924917221,1.0,,1.0,359.7235,100.0,[-0.097  0.309 -0.394 -0.022  0.046  0.046 -0.429 -1.245 -0.074  0.  0.   ],289.58438,905240900.0
0.016769974,-1.0,2181801,2102.5166,835.32544,-108.63319,130.54,2.0,True,9.359852,,169438080.0,,16855988.0,1,-1.8516056e+21,9.106235e+32,9.359852,1.0,1589682.4,100,0.4189424,2470.861,1203.6700175251044,259,1203.67,-1651041.8,-108.63319,25900,100.0,1785455.2,3509.158472061157,1.0,,1.0,368.34457,100.0,[-0.111  0.31  -0.396 -0.04   0.027  0.046 -0.436 -1.25  -0.071  0.  0.   ],375.31445,6805784600000.0
0.15336317,-1.0,2194678,1750.134,862.0179,-83.73987,128.77,2.0,True,9.35995,,646749.94,,79485.56,1,-5.6358277e+16,1.7041253e+24,9.35995,1.0,1485262.0,100,0.4189424,2072.5842,1184.4681332300386,260,1184.4681,-1528434.6,-83.73987,26000,100.0,12224.791,3529.5619699954987,1.0,,1.0,322.4502,100.0,[-0.104  0.312 -0.4   -0.056  0.009  0.05  -0.483 -1.219 -0.07   0.  0.   ],286.87515,20906440000.0
0.041225836,-1.0,2207621,1608.9142,734.71533,-93.43083,129.43,2.0,True,9.359917,,226028.16,,24085.152,1,-751886500000000.0,3.05287e+20,9.359917,1.0,1494660.0,100,0.4189424,2069.2197,1195.0208846058,261,1195.0209,-1537692.5,-93.43083,26100,100.0,3696.6782,3550.4978766441345,1.0,,1.0,460.30557,100.0,[-0.123  0.318 -0.403 -0.046  0.019  0.048 -0.499 -1.209 -0.065  0.  0.   ],258.04092,4381224400.0
0.13481589,-1.0,2220407,1687.0266,816.84235,-90.81462,127.86,2.0,True,9.359976,,1581.8829,,220.01169,1,-28177439000.0,446348500000.0,9.359976,1.0,1463245.6,100,0.4189424,2045.9736,1175.7892660723132,262,1175.7893,-1505316.8,-90.81462,26200,100.0,52.25701,3568.1185183525085,1.0,,1.0,358.94696,100.0,[-0.102  0.316 -0.402 -0.031  0.033  0.057 -0.491 -1.208 -0.066  0.  0.   ],284.19232,70114310.0
0.089643136,-1.0,2234408,2016.7178,882.7908,-117.37094,140.01,2.0,True,9.35992,,2963.6782,,297.09546,1,-3978433300.0,4406085000.0,9.35992,1.0,1769876.5,100,0.4189424,2421.0789,1287.1519541266975,263,1287.152,-1828788.2,-117.37094,26300,100.0,46.45564,3591.3450167179108,1.0,,1.0,404.36105,100.0,[-0.088  0.317 -0.404 -0.031  0.034  0.063 -0.491 -1.211 -0.066  0.  0.   ],336.32764,67983350.0
0.03649955,-1.0,2248092,1573.2332,891.6639,-86.05676,136.84,2.0,True,9.359639,,209.98065,,33.808792,1,-779168450.0,398271970.0,9.359639,1.0,1681619.8,100,0.4189424,1941.7223,1260.153126565502,264,1260.1532,-1719512.8,-86.05676,26400,100.0,14.849763,3613.145853281021,1.0,,1.0,368.4891,100.0,[-0.096  0.318 -0.404 -0.038  0.027  0.054 -0.492 -1.21  -0.064  0.  0.   ],305.99643,22951296.0
0.03902171,-1.0,2260846,1815.3889,867.0188,-107.78787,127.54,2.0,True,9.3598795,,2925.175,,364.256,1,-15771441000.0,119586456000.0,9.3598795,1.0,1497900.0,100,0.4189424,2120.0437,1171.6736864854295,265,1171.6737,-1543072.5,-107.78787,26500,100.0,88.15071,3634.7107803821564,1.0,,1.0,304.6548,100.0,[-0.088  0.318 -0.405 -0.036  0.029  0.064 -0.499 -1.208 -0.064  0.  0.   ],353.6676,150289810.0
0.04066076,-1.0,2273773,1667.0671,914.51984,-79.2184,129.27,2.0,True,9.359987,,723.0132,,92.81314,1,-5766202400.0,22623197000.0,9.359987,1.0,1516429.9,100,0.4189424,1944.6691,1192.1217728541635,266,1192.1218,-1554437.9,-79.2184,26600,100.0,26.76613,3654.721251010895,1.0,,1.0,277.60187,100.0,[-0.099  0.318 -0.405 -0.035  0.03   0.054 -0.495 -1.209 -0.065  0.  0.   ],308.6673,49431636.0
0.0039637554,-1.0,2286428,1820.0471,847.4147,-105.2284,126.55,2.0,True,9.359926,,50.918644,,9.543066,1,-334917980.0,50025770.0,9.359926,1.0,1456824.9,100,0.4189424,2141.245,1168.6127654735385,267,1168.6128,-1502905.4,-105.2284,26700,100.0,5.9630065,3674.1276972293854,1.0,,1.0,321.19806,100.0,[-0.109  0.317 -0.405 -0.032  0.033  0.044 -0.499 -1.209 -0.065  0.  0.   ],301.94235,8997226.0
0.109561905,-1.0,2299536,1841.1509,921.4808,-100.47605,131.08,2.0,True,9.359918,,14493.439,,1658.6007,1,-432520550000000.0,9.072395e+19,9.359918,1.0,1559558.2,100,0.4189424,2125.599,1205.929122088638,268,1205.9292,-1604967.8,-100.47605,26800,100.0,393.21375,3691.093466758728,1.0,,1.0,284.4483,100.0,[-0.104  0.318 -0.406 -0.035  0.03   0.056 -0.505 -1.205 -0.066  0.  0.   ],324.48926,665021500.0
0.011239345,-1.0,2312665,1649.9619,897.285,-92.08287,131.29,2.0,True,9.359884,,289.40845,,45.714687,1,-6956450000.0,32046434000.0,9.359884,1.0,1545392.2,100,0.4189424,1962.1843,1209.507329149695,269,1209.5073,-1584088.0,-92.08287,26900,100.0,19.932898,3712.9990401268005,1.0,,1.0,312.22235,100.0,[-0.12   0.323 -0.412 -0.028  0.037  0.055 -0.521 -1.188 -0.063  0.  0.   ],287.2009,29343744.0
0.08153792,-1.0,2325818,1543.5461,821.081,-93.79468,131.53,2.0,True,9.359916,,1349.0363,,193.269,1,-24253252000.0,415766500000.0,9.359916,1.0,1547865.4,100,0.4189424,1930.7916,1208.3265581855094,270,1208.3265,-1585332.9,-93.79468,27000,100.0,57.219852,3732.4190878868103,1.0,,1.0,387.24548,100.0,[-0.111  0.325 -0.413 -0.031  0.034  0.066 -0.526 -1.186 -0.065  0.  0.   ],296.33133,94308900.0
0.090035886,-1.0,2338486,1724.2338,887.1873,-90.455734,126.68,2.0,True,9.359862,,557.99414,,93.37759,1,-3550812000.0,7557621000.0,9.359862,1.0,1480135.8,100,0.4189424,2000.9895,1163.9430683817454,271,1163.943,-1520377.2,-90.455734,27100,100.0,30.657486,3753.7207498550415,1.0,,1.0,276.7557,100.0,[-0.101  0.325 -0.413 -0.03   0.035  0.077 -0.528 -1.186 -0.066  0.  0.   ],354.07956,52451360.0
0.049932763,-1.0,2350932,1733.8894,729.1699,-108.59335,124.46,2.0,True,9.359951,,102207.414,,10314.813,1,-5.131978e+22,1.2209755e+36,9.359951,1.0,1450102.2,100,0.4189424,2149.683,1144.963577737117,272,1144.9636,-1496546.6,-108.59335,27200,100.0,1332.5391,3773.5781424045563,1.0,,1.0,415.79373,100.0,[-0.089  0.326 -0.415 -0.033  0.032  0.083 -0.526 -1.187 -0.072  0.  0.   ],373.0424,3153521700.0
0.42008665,-1.0,2362667,1724.2588,720.99115,-92.63452,117.35,2.0,True,9.359712,,1160295600.0,,115441384.0,1,-5.9945816e+21,1.8910815e+34,9.359712,1.0,1279631.9,100,0.4189424,2082.623,1079.3554465878988,273,1079.3553,-1323223.8,-92.63452,27300,100.0,11678089.0,3792.4834282398224,1.0,,1.0,358.3642,100.0,[-0.065  0.325 -0.416 -0.042  0.024  0.078 -0.516 -1.193 -0.082  0.  0.   ],338.56116,25071905000000.0
0.004916404,-1.0,2375792,2055.9119,853.98755,-105.007965,131.25,2.0,True,9.359889,,173661.81,,27445.37,1,-4.40778e+16,5.7373146e+23,9.359889,1.0,1550083.2,100,0.4189424,2406.2544,1204.3301008833844,274,1204.3302,-1608275.6,-105.007965,27400,100.0,7349.1436,3813.851544380188,1.0,,1.0,350.34253,100.0,[-0.08   0.326 -0.418 -0.043  0.022  0.058 -0.503 -1.207 -0.088  0.  0.   ],315.7092,12033343000.0
0.059072655,-1.0,2389279,2532.162,893.5212,-131.03697,134.87,2.0,True,9.359826,,471769020.0,,47982852.0,1,-5.510413e+21,4.360454e+33,9.359826,1.0,1669533.6,100,0.4189424,2881.4956,1242.8547303320024,275,1242.8547,-1752982.2,-131.03697,27500,100.0,6145022.5,3833.520459651947,1.0,,1.0,349.33356,100.0,[-0.077  0.324 -0.419 -0.037  0.028  0.032 -0.494 -1.215 -0.095  0.  0.   ],353.33514,10390012000000.0
0.1831502,-1.0,2401890,1635.9463,762.5218,-87.93704,126.11,2.0,True,9.359972,,117.05655,,15.480017,1,-350129180.0,66974210.0,9.359972,1.0,1413787.8,100,0.4189424,2039.7029,1166.2784170767795,276,1166.2784,-1455601.5,-87.93704,27600,100.0,6.6590176,3853.5670778751373,1.0,,1.0,403.7566,100.0,[-0.1    0.331 -0.421 -0.04   0.025  0.021 -0.481 -1.224 -0.097  0.  0.   ],231.4789,7937047.5
0.05225488,-1.0,2415239,1497.1361,563.8002,-82.09187,133.49,2.0,True,9.359607,,3199.8826,,347.3811,1,-3263308800.0,4457715700.0,9.359607,1.0,1563030.4,100,0.4189424,2165.0654,1231.7294905926888,277,1231.7295,-1610141.9,-82.09187,27700,100.0,62.305588,3873.5545303821564,1.0,,1.0,667.9293,100.0,[-0.087  0.331 -0.422 -0.039  0.026  0.029 -0.484 -1.222 -0.097  0.  0.   ],214.17953,117874120.0
0.07626802,-1.0,2428148,1693.9602,741.90717,-99.33433,129.09,2.0,True,9.359959,,29116.723,,2973.141,1,-247921070000.0,28543057000000.0,9.359959,1.0,1491408.2,100,0.4189424,2146.1182,1194.0651392461718,278,1194.0652,-1537698.8,-99.33433,27800,100.0,499.567,3893.7088062763214,1.0,,1.0,452.1579,100.0,[-0.098  0.332 -0.422 -0.039  0.026  0.019 -0.481 -1.226 -0.097  0.  0.   ],256.15747,612087360.0
0.062342245,-1.0,2440410,2226.7659,794.2132,-99.67685,122.62,2.0,True,9.359996,,9594.793,,1000.74634,1,-143937640000000.0,4.7150055e+18,9.359996,1.0,1394720.0,100,0.4189424,2568.176,1135.6232384473851,279,1135.6232,-1461007.9,-99.67685,27900,100.0,204.60614,3910.031841278076,1.0,,1.0,341.41006,100.0,[-0.098  0.333 -0.423 -0.048  0.017 -0.003 -0.466 -1.237 -0.097  0.  0.   ],324.16046,430070720.0
0.017896136,-1.0,2453190,1589.6597,717.2137,-103.45656,127.8,2.0,True,9.359917,,11775597.0,,1171626.0,1,-3.0034981e+16,5.0229378e+23,9.359917,1.0,1481478.0,100,0.4189424,2053.4302,1180.9842949490815,280,1180.9843,-1523856.4,-103.45656,28000,100.0,118080.01,3930.091976881027,1.0,,1.0,463.77057,100.0,[-0.077  0.335 -0.425 -0.018  0.049  0.005 -0.44  -1.265 -0.097  0.  0.   ],294.5404,427990060000.0
0.029288635,-1.0,2465789,1948.8398,813.60626,-102.23929,125.99,2.0,True,9.359934,,3267446.2,,377329.6,1,-1.4252962e+19,7.210013e+28,9.359934,1.0,1461425.8,100,0.4189424,2298.1445,1162.9109104179531,281,1162.9109,-1514506.8,-102.23929,28100,100.0,62447.023,3950.4711742401123,1.0,,1.0,349.30466,100.0,[-0.079  0.341 -0.427 -0.012  0.056  0.031 -0.452 -1.26  -0.097  0.  0.   ],330.24826,91724140000.0
0.014709172,-1.0,2478190,1588.1304,703.15314,-104.908554,124.01,2.0,True,9.359965,,23936.15,,2481.0986,1,-1887412100000000.0,2.0638853e+21,9.359965,1.0,1419695.6,100,0.4189424,2033.1558,1148.1784835556364,282,1148.1785,-1461241.2,-104.908554,28200,100.0,442.5049,3971.0183782577515,1.0,,1.0,445.0254,100.0,[-0.086  0.342 -0.428 -0.025  0.042  0.011 -0.442 -1.265 -0.097  0.  0.   ],318.40533,1222158300.0
0.083025984,-1.0,2491870,1661.4067,689.0146,-103.7166,136.8,2.0,True,9.3597,,943.0373,,104.68488,1,-5603758000.0,12289679000.0,9.3597,1.0,1680767.4,100,0.4189424,2235.3083,1262.9161453680929,283,1262.9161,-1730985.4,-103.7166,28300,100.0,24.89412,3992.9796130657196,1.0,,1.0,573.9016,100.0,[-0.073  0.342 -0.43  -0.026  0.041  0.024 -0.462 -1.249 -0.098  0.  0.   ],292.9338,36676940.0
0.11987389,-1.0,2505792,2207.5269,978.08264,-119.6613,139.22,2.0,True,9.359942,,8609.6455,,1027.5599,1,-314413220000.0,24543536000000.0,9.359942,1.0,1770972.6,100,0.4189424,2511.056,1281.611682242609,284,1281.6117,-1834344.6,-119.6613,28400,100.0,178.90088,4016.217125415802,1.0,,1.0,303.52905,100.0,[-0.064  0.342 -0.43  -0.026  0.041  0.036 -0.467 -1.248 -0.098  0.  0.   ],358.391,460897600.0
0.014527605,-1.0,2519176,1460.6641,777.53674,-95.637314,133.84,2.0,True,9.359983,,3767.3066,,473.3494,1,-3435639000000.0,8684360500000000.0,9.359983,1.0,1579277.4,100,0.4189424,1915.2186,1232.0911983904482,285,1232.0913,-1616143.0,-95.637314,28500,100.0,110.63718,4036.608922958374,1.0,,1.0,454.55453,100.0,[-0.078  0.343 -0.43  -0.025  0.043  0.03  -0.468 -1.246 -0.098  0.  0.   ],247.44408,154248800.0
0.027226169,-1.0,2533075,1948.5691,890.511,-126.49831,138.99,2.0,True,9.359927,,14779.185,,1470.3297,1,-27560296000.0,246556110000.0,9.359927,1.0,1751263.6,100,0.4189424,2337.0557,1278.99762916175,286,1278.9977,-1806157.2,-126.49831,28600,100.0,173.21623,4058.419950246811,1.0,,1.0,388.48663,100.0,[-0.05   0.344 -0.432 -0.029  0.039  0.018 -0.468 -1.247 -0.092  0.  0.   ],339.74808,303276670.0
0.026428,-1.0,2546591,2468.5586,830.0465,-140.37506,135.16,2.0,True,9.359914,,422.33194,,74.81478,1,-492115720000.0,34801074000000.0,9.359914,1.0,1683828.9,100,0.4189424,2880.8574,1242.3455011813285,287,1242.3455,-1767240.8,-140.37506,28700,100.0,25.500103,4080.5108637809753,1.0,,1.0,412.29895,100.0,[-0.041  0.346 -0.433 -0.028  0.04   0.03  -0.468 -1.247 -0.091  0.  0.   ],374.7087,50948670.0
0.14856644,-1.0,2559083,1486.0032,690.89136,-99.06529,124.92,2.0,True,9.3599825,,788.2378,,105.0352,1,-67678454000.0,3162773400000.0,9.3599825,1.0,1417797.2,100,0.4189424,1945.33,1150.218091114616,288,1150.2181,-1455831.1,-99.06529,28800,100.0,25.683748,4097.664293289185,1.0,,1.0,459.32678,100.0,[-0.027  0.347 -0.436 -0.025  0.042  0.006 -0.466 -1.25  -0.104  0.  0.   ],307.88913,38546508.0
0.07404455,-1.0,2572159,1695.7543,751.04694,-107.33532,130.76,2.0,True,9.359877,,48239.97,,6244.792,1,-2.509898e+18,2.9256318e+27,9.359877,1.0,1546312.5,100,0.4189424,2148.7305,1204.0231101128202,289,1204.0231,-1592715.9,-107.33532,28900,100.0,1071.43,4117.429012298584,1.0,,1.0,452.97623,100.0,[-0.015  0.347 -0.436 -0.023  0.044  0.014 -0.466 -1.254 -0.106  0.  0.   ],310.87122,2114789500.0
0.09849354,-1.0,2583767,2483.343,813.1425,-133.994,116.08,2.0,True,9.359921,,332.23654,,60.221256,1,-1134450700000.0,225624660000000.0,9.359921,1.0,1260871.8,100,0.4189424,2741.2444,1071.0439551357981,290,1071.044,-1336394.8,-133.994,29000,100.0,27.6427,4135.530426025391,1.0,,1.0,257.90143,100.0,[ 0.003  0.35  -0.439 -0.015  0.052  0.016 -0.458 -1.267 -0.122  0.  0.   ],337.24875,37635810.0
0.04990191,-1.0,2595728,1498.5026,658.0675,-106.26037,119.61,2.0,True,9.359828,,200091.03,,19908.363,1,-468661600000000.0,1.5309012e+20,9.359828,1.0,1305014.5,100,0.4189424,1941.3334,1100.8983258424933,291,1100.8984,-1342892.1,-106.26037,29100,100.0,2157.4302,4155.185552597046,1.0,,1.0,442.8308,100.0,[-0.006  0.352 -0.44  -0.019  0.049  0.024 -0.479 -1.249 -0.121  0.  0.   ],305.0204,3383937000.0
0.03987553,-1.0,2607500,2046.0527,743.95435,-123.84989,117.72,2.0,True,9.359979,,257316.27,,27913.629,1,-2.1947181e+18,1.4673626e+27,9.359979,1.0,1276686.4,100,0.4189424,2387.6123,1085.5140030772968,292,1085.514,-1333980.8,-123.84989,29200,100.0,4551.1523,4174.602086544037,1.0,,1.0,341.55957,100.0,[ 0.016  0.352 -0.441 -0.016  0.05   0.019 -0.461 -1.248 -0.133  0.  0.   ],313.60126,5369110500.0
0.09053873,-1.0,2619040,1630.7493,724.08704,-98.79385,115.4,2.0,True,9.359913,,287.2461,,40.45628,1,-28626944000.0,537518180000.0,9.359913,1.0,1247318.9,100,0.4189424,1970.1909,1063.5287301065905,293,1063.5287,-1286331.0,-98.79385,29300,100.0,13.795704,4190.851810216904,1.0,,1.0,339.4416,100.0,[ 0.008  0.353 -0.442 -0.011  0.055 -0.005 -0.448 -1.259 -0.133  0.  0.   ],340.91858,24997212.0
0.08316292,-1.0,2630394,1605.9368,753.2699,-94.75623,113.54,2.0,True,9.359978,,1682.814,,193.38634,1,-873840400000000.0,5.79031e+20,9.359978,1.0,1194350.4,100,0.4189424,1900.8568,1048.1899482015378,294,1048.19,-1230665.0,-94.75623,29400,100.0,49.374077,4208.307284355164,1.0,,1.0,294.91998,100.0,[ 0.02   0.354 -0.442 -0.013  0.053  0.005 -0.447 -1.261 -0.133  0.  0.   ],309.27045,83510480.0
0.11357141,-1.0,2641915,1410.4761,477.01022,-96.75425,115.21,2.0,True,9.35987,,5021.8853,,499.37402,1,-100973126000.0,6344642400000.0,9.35987,1.0,1201040.0,100,0.4189424,1996.0703,1062.604497608572,295,1062.6045,-1241083.6,-96.75425,29500,100.0,56.152607,4226.379114151001,1.0,,1.0,585.59424,100.0,[ 0.016  0.354 -0.443 -0.028  0.037 -0.014 -0.439 -1.268 -0.134  0.  0.   ],268.1634,108792640.0
0.105033986,-1.0,2652911,1800.6395,664.56085,-106.89731,109.96,2.0,True,9.3598585,,466.58096,,73.49872,1,-89339404000.0,3678335100000.0,9.3598585,1.0,1108121.5,100,0.4189424,2152.3276,1016.2489500376901,296,1016.24896,-1154680.2,-106.89731,29600,100.0,29.04239,4243.820671319962,1.0,,1.0,351.6881,100.0,[ 0.028  0.355 -0.443 -0.029  0.037 -0.004 -0.441 -1.269 -0.136  0.  0.   ],274.517,44875770.0
0.044625778,-1.0,2664106,1622.3999,721.24945,-99.38463,111.95,2.0,True,9.359841,,46019.664,,4579.5596,1,-3584364400000.0,9061252000000000.0,9.359841,1.0,1151843.5,100,0.4189424,1935.459,1034.3084903681768,297,1034.3085,-1189492.4,-99.38463,29700,100.0,547.3513,4261.617788553238,1.0,,1.0,313.05905,100.0,[ 0.036  0.353 -0.443 -0.03   0.035  0.003 -0.461 -1.249 -0.136  0.  0.   ],286.4428,558648640.0
0.07224658,-1.0,2674930,1959.4628,546.9959,-100.26777,108.24,2.0,True,9.359942,,5423771.0,,539919.9,1,-1.906884e+20,1.0617506e+31,9.359942,1.0,1097285.6,100,0.4189424,2413.0444,1000.5776198346153,298,1000.57764,-1155807.0,-100.26777,29800,100.0,57183.574,4279.459810972214,1.0,,1.0,453.5817,100.0,[ 0.038  0.358 -0.445 -0.025  0.04   0.025 -0.478 -1.238 -0.135  0.  0.   ],310.04868,69766780000.0
0.024978038,-1.0,2687568,1465.2362,795.7235,-94.17934,126.38,2.0,True,9.359799,,760002.25,,77193.69,1,-1.3490604e+17,1.5935762e+25,9.359799,1.0,1473585.5,100,0.4189424,1833.7125,1164.199731989408,299,1164.1997,-1507380.1,-94.17934,29900,100.0,10702.705,4299.696120738983,1.0,,1.0,368.47632,100.0,[ 0.016  0.358 -0.447 -0.029  0.036  0.004 -0.483 -1.239 -0.135  0.  0.   ],343.838,27723932000.0
0.043495346,-1.0,2698139,1462.3906,588.865,-90.134285,105.71,2.0,True,9.359934,,217.7913,,23.987343,1,-1074282800.0,964464100.0,9.359934,1.0,1040813.44,100,0.4189424,1848.9177,975.3920878123213,300,975.392,-1075170.8,-90.134285,30000,100.0,6.9354625,4317.898184299469,1.0,,1.0,386.52713,100.0,[ 0.021  0.36  -0.448 -0.03   0.035  0.029 -0.498 -1.229 -0.135  0.  0.   ],299.03802,7292090.0
0.15940554,-1.0,2711155,1602.6511,754.50085,-85.31732,130.16,2.0,True,9.359917,,3462.3804,,352.7111,1,-8305063400.0,38316450000.0,9.359917,1.0,1526186.1,100,0.4189424,2044.6003,1196.4501955825106,301,1196.4502,-1568200.8,-85.31732,30100,100.0,64.994545,4337.325212478638,1.0,,1.0,441.94928,100.0,[ 0.012  0.359 -0.448 -0.029  0.036  0.017 -0.499 -1.231 -0.135  0.  0.   ],307.72244,80897430.0
0.0035059105,-1.0,2725400,2074.9453,925.3728,-123.87484,142.45,2.0,True,9.359992,,133920.33,,13321.417,1,-793732500000.0,169513430000000.0,9.359992,1.0,1849414.1,100,0.4189424,2459.796,1310.2233311578127,302,1310.2233,-1910225.0,-123.87484,30200,100.0,1382.7717,4360.6383419036865,1.0,,1.0,384.85052,100.0,[ 0.003  0.36  -0.449 -0.027  0.038  0.005 -0.501 -1.228 -0.135  0.  0.   ],364.31973,1992445600.0
0.078480974,-1.0,2739550,3138.5076,941.53107,-157.47609,141.5,2.0,True,9.359938,,293.38568,,31.764006,1,-1120277800.0,80379896.0,9.359938,1.0,1863383.6,100,0.4189424,3498.7751,1301.7987286949835,303,1301.7987,-1986415.1,-157.47609,30300,100.0,9.166736,4384.268256902695,1.0,,1.0,360.26764,100.0,[-0.009  0.36  -0.45  -0.029  0.036 -0.005 -0.502 -1.228 -0.135  0.  0.   ],410.7357,17245554.0
0.08304246,-1.0,2754396,2755.665,853.8488,-145.71027,148.46,2.0,True,9.359895,,8008.6807,,800.8336,1,-83469615000.0,603182600000.0,9.359895,1.0,2073500.5,100,0.4189424,3266.2412,1364.4251453505103,304,1364.425,-2180721.8,-145.71027,30400,100.0,104.96153,4407.63672542572,1.0,,1.0,510.5763,100.0,[-0.018  0.361 -0.45  -0.028  0.038 -0.009 -0.51  -1.221 -0.134  0.  0.   ],460.26578,196790530.0
