EpLenMean,VarianceInit,J_sample_variance,InitialBound,StdIW,ReturnMeanIW,MaxIWNorm,OptimizationReturnMean,EpRewMean,ReturnStepMax,Iteration,EmpiricalD2,InitialReturnMin,TimestepsSoFar,Weights,MeanIWNorm,ESSRenyi,Bound,TimeElapsed,MeanIW,ReturnStepMaxmin,MinIWNorm,ESSClassic,MaxIW,MeanEntropy,InitialReturnStd,InitialReturnMax,LearnableVariance,EpThisIter,StdIWNorm,OptimizationReturnMax,InitialReturnMean,MinIW,OptimizationReturnMin,EpisodesSoFar
54.16,-1,137561.72,189.19986,0.27511683,529.08136,0.022484329,179.56963,502.35924322365355,9.359976,374,1.0598348,322.7896,1784426,[-0.126  0.514 -0.017 -0.016 -0.024  0.081  0.445 -0.7   -0.012  0.  0.    -1.62 ],0.010546747,94.354324,206.68912,6876.402532339096,1.0546746,9.359976,0.0058925943,93.62898,2.2484329,-0.1979768,132.53854,1043.8647,True,100,0.002751168,721.07513,502.35925,0.58925945,,37400
55.8,-1,83150930.0,225.1661,13.492831,1874.0059,1.3356044,222.54204,517.5312910269839,9.359803,375,11.715482,294.98926,1790006,[-0.119  0.508 -0.017 -0.016 -0.022  0.076  0.44  -0.698 -0.012  0.  0.    -1.617],0.024888808,8.535714,873.3015,6895.574635744095,2.4888804,9.359803,3.6917925e-05,3.2905674,133.56044,-0.19461551,139.06755,974.5508,True,100,0.13492832,679.5615,517.5313,0.0036917927,,37500
50.85,-1,146789.12,234.11469,0.51846075,530.2746,0.03390743,158.69926,471.7878766927853,9.359974,376,1.2097867,313.08862,1795091,[-0.119  0.511 -0.015 -0.024 -0.031  0.078  0.463 -0.715 -0.012  0.  0.    -1.614],0.01125435,82.6592,268.85712,6914.622183561325,1.125435,9.359974,0.003093655,82.493126,3.390743,-0.18587363,103.32322,792.244,True,100,0.0051846076,479.1554,471.7879,0.3093655,,37600
51.77,-1,193675.16,243.89296,0.5785723,543.38556,0.054412227,138.67238,480.3061057893598,9.359355,377,1.203039,341.63373,1800268,[-0.121  0.508 -0.016 -0.022 -0.029  0.074  0.459 -0.723 -0.012  0.  0.    -1.605],0.010975637,83.12282,284.08017,6933.284832000732,1.0975636,9.359355,0.003428253,78.25466,5.4412227,-0.18863934,100.280945,788.04395,True,100,0.0057857228,446.41022,480.3061,0.34282532,,37700
51.39,-1,142180860.0,119.1163,62.74696,4995.3003,4.7015786,153.78108,476.36985522216696,9.359856,378,72.186035,322.58878,1805407,[-0.115  0.508 -0.016 -0.018 -0.025  0.077  0.461 -0.724 -0.012  0.  0.    -1.608],0.09973203,1.3853095,1959.9897,6952.086408376694,9.973203,9.359856,4.978676e-06,2.464045,470.15787,-0.20214698,129.02527,1190.8452,True,100,0.62746966,868.2565,476.36987,0.0004978676,,37800
52.33,-1,143303.73,187.98865,0.2070627,503.86,0.015857026,143.29453,485.6033727405145,9.359719,379,1.0402188,342.30884,1810640,[-0.094  0.509 -0.01  -0.003 -0.011  0.065  0.495 -0.717  0.009  0.  0.    -1.621],0.010211407,96.13362,200.3194,6972.572990179062,1.0211407,9.359719,0.00451812,96.05058,1.5857027,-0.20406519,99.30914,992.04913,True,100,0.002070627,649.7403,485.6034,0.451812,,37900
51.77,-1,150101.22,258.46283,0.270172,519.5493,0.019116918,137.02644,480.40388681643316,9.359983,380,1.1006134,343.37744,1815817,[-9.711e-02  5.110e-01 -1.032e-02 -1.103e-03 -9.373e-03  6.454e-02  4.907e-01 -7.161e-01  9.248e-03  0.000e+00  0.000e+00 -1.623e+00],0.010770257,90.85843,286.71066,6991.802342891693,1.0770257,9.359983,0.005200963,94.07994,1.9116918,-0.1988115,81.60177,739.80365,True,100,0.00270172,396.4262,480.40387,0.5200963,,38000
53.01,-1,2917235.8,249.14742,8.183044,929.34766,0.8189554,157.41241,491.7917783265876,9.359927,381,4.7695436,334.37936,1821118,[-0.098  0.514 -0.01   0.002 -0.006  0.068  0.497 -0.714  0.009  0.  0.    -1.618],0.018249467,20.966366,399.4297,7010.401392459869,1.8249468,9.359927,0.00024601075,4.73795,81.895546,-0.18054187,95.565674,808.8146,True,100,0.081830435,474.4352,491.79175,0.024601076,,38100
54.7,-1,156635.39,119.41092,0.32538792,537.9874,0.032348245,211.4509,506.89846606482496,9.35984,382,1.059509,295.44757,1826588,[-0.102  0.522 -0.007  0.015  0.007  0.076  0.502 -0.7    0.009  0.  0.    -1.599],0.010369545,94.38334,139.13696,7029.855075836182,1.0369545,9.35984,0.005248841,91.0361,3.2348247,-0.183458,146.53607,1291.6252,True,100,0.003253879,996.1777,506.89844,0.5248841,,38200
52.52,-1,145718.02,210.86249,0.38466346,541.91626,0.02607991,183.7345,487.38427755761535,9.359747,383,1.1316746,303.64978,1831840,[-0.102  0.52  -0.008  0.014  0.007  0.073  0.497 -0.705  0.012  0.  0.    -1.602],0.01081972,88.36462,247.75183,7048.494359731674,1.081972,9.359747,0.0043581617,88.77881,2.607991,-0.17442867,106.23145,921.7393,True,100,0.0038466344,618.08954,487.38434,0.43581617,,38300
52.34,-1,19395962.0,247.91917,9.967135,1185.899,1.0051502,151.2419,485.13386034487456,9.3599825,384,6.9979777,333.89197,1837074,[-0.102  0.515 -0.01   0.012  0.004  0.071  0.489 -0.709  0.012  0.  0.    -1.593],0.018963816,14.289843,558.37866,7068.019723415375,1.8963817,9.3599825,0.0002894856,3.4935513,100.51502,-0.16565715,98.36475,790.71564,True,100,0.09967135,456.82367,485.13388,0.028948558,,38400
52.39,-1,23825028.0,228.16132,11.947212,1369.8468,1.1945792,164.38434,485.9954777511382,9.359875,385,8.207429,321.61115,1842313,[-0.111  0.513 -0.012  0.015  0.008  0.064  0.467 -0.695  0.012  0.  0.    -1.585],0.02273802,12.184084,631.18787,7087.689057826996,2.273802,9.359875,0.00013179383,3.4955812,119.457924,-0.1575679,105.58184,859.44714,True,100,0.11947212,537.836,485.9955,0.013179383,,38500
52.56,-1,133699.8,194.59845,0.26450008,513.9293,0.016842656,171.37332,487.26235348001615,9.359986,386,1.0653548,315.88904,1847569,[-0.105  0.518 -0.01  -0.002 -0.01   0.066  0.485 -0.692  0.012  0.  0.    -1.577],0.010361314,93.86544,211.85327,7107.309637308121,1.0361314,9.359986,0.0037259476,93.882065,1.6842656,-0.1630496,116.11813,975.5464,True,100,0.0026450008,659.65735,487.26233,0.37259477,,38600
53.24,-1,141823.45,191.22821,0.24371989,509.47964,0.018941605,161.82697,493.6828617824411,9.359749,387,1.0457613,331.8559,1852893,[-1.019e-01  5.169e-01 -1.109e-02 -7.403e-04 -8.155e-03  6.269e-02  4.789e-01 -6.972e-01  1.220e-02  0.000e+00  0.000e+00 -1.582e+00],0.010220633,95.624115,200.182,7125.328440189362,1.0220633,9.359749,0.004855128,94.61968,1.8941606,-0.1645432,127.66107,1008.18225,True,100,0.002437199,676.32635,493.6829,0.48551282,,38700
52.52,-1,215510.78,218.52008,1.3751208,603.3123,0.10652002,155.21095,487.0970747994545,9.359863,388,1.5925057,331.8861,1858145,[-1.002e-01  5.166e-01 -1.145e-02  1.085e-03 -6.394e-03  6.005e-02  4.752e-01 -6.952e-01  1.220e-02  0.000e+00  0.000e+00 -1.583e+00],0.013039234,62.794125,264.38284,7143.3284385204315,1.3039234,9.359863,0.0014517137,47.344303,10.652002,-0.16000183,122.96223,895.2567,True,100,0.013751209,563.3706,487.09708,0.14517137,,38800
52.86,-1,127733.93,249.17029,0.27013236,508.5117,0.020801973,169.09625,490.7495751568747,9.359926,389,1.0660719,321.65332,1863431,[-1.051e-01  5.226e-01 -1.030e-02  5.695e-04 -7.133e-03  6.177e-02  4.882e-01 -7.037e-01  1.220e-02  0.000e+00  0.000e+00 -1.579e+00],0.010238723,93.80231,259.07928,7162.444650173187,1.0238723,9.359926,0.005626658,93.49217,2.0801973,-0.15443611,100.820435,805.2642,True,100,0.0027013237,483.6109,490.74957,0.5626658,,38900
53.06,-1,232882.47,229.9993,1.3275797,590.0956,0.12231035,170.62282,492.01732836598717,9.359633,390,1.5014119,321.39453,1868737,[-1.031e-01  5.215e-01 -1.051e-02  2.822e-04 -7.002e-03  6.259e-02  4.831e-01 -7.041e-01  1.220e-02  0.000e+00  0.000e+00 -1.573e+00],0.011786746,66.60397,269.0393,7181.87721991539,1.1786746,9.359633,0.0011835798,44.07956,12.231035,-0.15946777,97.23178,873.39355,True,100,0.0132757975,551.999,492.0173,0.11835798,,39000
53.25,-1,126859.695,220.39001,0.30961514,519.7255,0.026294012,181.68193,493.7593167305037,9.359923,391,1.0613604,312.0774,1874062,[-0.104  0.527 -0.008  0.005 -0.004  0.061  0.494 -0.693  0.012  0.  0.    -1.578],0.010532822,94.218704,238.09406,7201.275424957275,1.0532823,9.359923,0.004138444,92.04643,2.6294012,-0.15813296,103.83002,911.231,True,100,0.003096151,599.1536,493.75934,0.4138444,,39100
53.41,-1,154933.98,190.06781,0.4948286,541.18524,0.037578404,173.84402,495.57449022992324,9.359978,392,1.12346,321.73047,1879403,[-0.095  0.523 -0.008  0.003 -0.005  0.055  0.49  -0.691  0.012  0.  0.    -1.577],0.010782127,89.01073,217.36835,7220.3538699150085,1.0782129,9.359978,0.003424431,82.60227,3.7578404,-0.16065969,123.141014,1018.3555,True,100,0.0049482863,696.62506,495.5745,0.3424431,,39200
53.77,-1,140299.44,169.97247,0.35522053,527.8866,0.021040084,182.58199,498.5180397529831,9.359982,393,1.1026524,315.93607,1884780,[-9.966e-02  5.269e-01 -7.902e-03 -3.213e-04 -9.062e-03  6.113e-02  4.931e-01 -6.887e-01  1.220e-02  0.000e+00  0.000e+00 -1.580e+00],0.010637773,90.69041,182.8899,7238.953909397125,1.0637774,9.359982,0.0047877557,89.96811,2.1040084,-0.16059065,126.51789,1095.1519,True,100,0.0035522052,779.2158,498.518,0.4787756,,39300
52.9,-1,1495080.9,271.708,4.1697187,732.29175,0.42156905,177.22781,491.00768739709747,9.35995,394,2.6750066,313.77988,1890070,[-0.101  0.528 -0.008  0.004 -0.005  0.061  0.495 -0.691  0.012  0.  0.    -1.58 ],0.014270153,37.383083,373.6173,7257.7992396354675,1.4270154,9.35995,1.3677655e-05,10.484375,42.156906,-0.16156733,97.08437,730.9989,True,100,0.041697185,417.21902,491.0077,0.0013677656,,39400
53.22,-1,147442.06,132.06506,0.09518113,502.29227,0.013661058,141.51439,493.4159084647615,9.359718,395,1.009131,351.90152,1895392,[-0.107  0.524 -0.011 -0.006 -0.015  0.054  0.476 -0.707  0.012  0.  0.    -1.581],0.010138406,99.09517,139.29541,7277.57705283165,1.0138408,9.359718,0.008404876,99.126335,1.3661058,-0.16787894,115.83305,1204.5029,True,100,0.0009518113,852.60144,493.4159,0.8404876,,39500
51.83,-1,145391.6,233.43816,0.34698966,509.4201,0.024366755,150.4622,481.0080963059728,9.3599415,396,1.0998844,330.5459,1900575,[-0.105  0.525 -0.011 -0.006 -0.015  0.053  0.478 -0.707  0.012  0.  0.    -1.587],0.010509622,90.91865,249.78015,7295.886495113373,1.0509622,9.3599415,0.0049681435,90.17066,2.4366755,-0.16706851,110.57388,825.2333,True,100,0.0034698965,494.68738,481.0081,0.49681437,,39600
50.61,-1,140759.25,209.4862,0.33125418,506.21265,0.024308575,137.88168,469.40457230589425,9.359797,397,1.0964103,331.5229,1905636,[-0.108  0.528 -0.011 -0.002 -0.012  0.055  0.483 -0.708  0.012  0.  0.    -1.586],0.010691736,91.20673,234.0531,7313.839569330215,1.0691736,9.359797,0.004315608,91.2417,2.4308577,-0.15924232,88.26921,866.39465,True,100,0.003312542,534.87177,469.40457,0.4315608,,39700
52.0,-1,149075.77,260.19824,0.32173517,507.69427,0.023675825,132.79477,482.35056420374343,9.359999,398,1.079181,349.5558,1910836,[-1.083e-01  5.280e-01 -1.099e-02  6.876e-04 -8.383e-03  5.977e-02  4.849e-01 -7.075e-01  1.172e-02  0.000e+00  0.000e+00 -1.578e+00],0.010584501,92.662865,276.91437,7332.478871107101,1.0584502,9.359999,0.005467734,91.54185,2.3675826,-0.14860484,89.34373,740.5078,True,100,0.0032173516,390.95203,482.35056,0.5467734,,39800
52.05,-1,138934.56,154.9349,0.111903846,493.81076,0.013918408,139.35725,483.0043816359997,9.359926,399,1.0136125,343.64713,1916041,[-0.105  0.527 -0.01   0.003 -0.007  0.059  0.49  -0.708  0.012  0.  0.    -1.568],0.010166712,98.65703,163.51587,7350.762975215912,1.0166714,9.359926,0.0075562126,98.80301,1.3918408,-0.1544112,108.041824,1093.5651,True,100,0.0011190383,749.91797,483.00436,0.75562125,,39900
53.53,-1,146246.98,249.12505,0.24565977,530.2696,0.029478,172.19441,496.57266118608436,9.359998,400,1.0387272,324.37823,1921394,[-0.103  0.527 -0.011  0.003 -0.006  0.056  0.488 -0.708  0.012  0.  0.    -1.573],0.010518861,96.27167,278.07605,7369.501730680466,1.051886,9.359998,0.0070908177,94.82788,2.9478002,-0.16185762,107.24674,824.8253,True,100,0.0024565975,500.44708,496.57266,0.70908177,,40000
52.56,-1,12451700.0,222.38043,7.5749717,1054.9489,0.76302725,173.0657,487.6455891657179,9.35994,401,5.0071945,314.5799,1926650,[-0.117  0.534 -0.011  0.003 -0.006  0.061  0.488 -0.711  0.012  0.  0.    -1.581],0.017590232,19.971264,461.3714,7388.2905786037445,1.7590233,9.35994,0.00019859608,5.1164865,76.30273,-0.16732778,103.04767,884.21716,True,100,0.075749725,569.63727,487.6456,0.019859608,,40100
53.09,-1,150655.64,235.01035,0.36502928,534.0082,0.01949049,158.24306,492.6193421812043,9.359974,402,1.1183008,334.37628,1931959,[-0.133  0.539 -0.009  0.004 -0.005  0.058  0.487 -0.692  0.012  0.  0.    -1.586],0.010797142,89.42138,261.58734,7408.053498983383,1.0797142,9.359974,0.0042156773,89.74263,1.949049,-0.17514606,105.56447,858.69666,True,100,0.003650293,524.3204,492.6193,0.42156774,,40200
54.42,-1,203750.88,245.99457,0.48728514,573.79193,0.041259058,174.08917,504.79147207912365,9.359796,403,1.1691458,330.7023,1937401,[-0.141  0.542 -0.01   0.005 -0.003  0.062  0.48  -0.692  0.012  0.  0.    -1.594],0.0108453445,85.53253,293.96246,7427.299869775772,1.0845344,9.359796,0.0046498743,83.20344,4.125906,-0.17855136,109.20751,862.6564,True,100,0.004872851,531.9541,504.79147,0.46498746,,40300
53.37,-1,191023.84,259.0603,0.7132142,588.2859,0.061146326,182.45305,494.7786992521911,9.359965,404,1.292007,312.32565,1942738,[-1.370e-01  5.433e-01 -8.819e-03  6.636e-03 -1.449e-03  6.619e-02  4.833e-01 -6.858e-01  1.172e-02  0.000e+00  0.000e+00 -1.597e+00],0.011621963,77.398964,320.35303,7446.060166358948,1.1621964,9.359965,0.0040522865,72.64272,6.1146326,-0.18346195,97.671394,785.7281,True,100,0.0071321423,473.40244,494.7787,0.40522867,,40400
52.82,-1,1695724.5,242.08177,3.506728,792.0123,0.34354636,166.13399,489.9687030363662,9.359908,405,2.2501001,323.83472,1948020,[-1.388e-01  5.358e-01 -1.165e-02  6.148e-03 -1.521e-03  6.062e-02  4.669e-01 -6.899e-01  1.172e-02  0.000e+00  0.000e+00 -1.602e+00],0.014869029,44.442467,420.17365,7465.137325286865,1.4869027,9.359908,0.0014899417,15.239017,34.354637,-0.18643191,95.01201,826.2898,True,100,0.035067275,502.45508,489.96872,0.14899418,,40500
53.46,-1,5003742.5,133.75958,2.4979482,765.12164,0.25489798,155.2508,495.9181515795654,9.359906,406,1.7596828,340.66736,1953366,[-0.136  0.529 -0.014  0.012  0.005  0.048  0.454 -0.693  0.012  0.  0.    -1.605],0.01181891,56.828426,284.7073,7484.785670042038,1.181891,9.359906,0.0014460159,18.2917,25.4898,-0.1889174,121.05003,1207.1953,True,100,0.024979481,866.52795,495.91815,0.1446016,,40600
53.06,-1,110759.17,237.17665,0.16721763,503.6394,0.01564322,188.74254,491.8701471154065,9.3598795,407,1.0297879,303.1276,1958672,[-0.135  0.531 -0.013  0.01   0.002  0.055  0.456 -0.684  0.012  0.  0.    -1.608],0.010208763,97.107376,245.18039,7505.099296331406,1.0208763,9.3598795,0.0069187507,97.38712,1.564322,-0.18522516,103.804276,848.9783,True,100,0.0016721763,545.8507,491.87015,0.6918751,,40700
52.64,-1,459486.34,237.64572,1.6527996,663.13153,0.15465374,166.38022,487.9891156328174,9.359503,408,1.8510079,321.6089,1963936,[-1.347e-01  5.326e-01 -1.357e-02  7.685e-03 -6.042e-04  5.396e-02  4.562e-01 -6.837e-01  1.172e-02  0.000e+00  0.000e+00 -1.604e+00],0.012943282,54.02462,322.535,7523.47517824173,1.2943282,9.359503,0.0009920854,38.01391,15.465374,-0.18626414,106.57432,834.4779,True,100,0.016527997,512.869,487.9891,0.09920855,,40800
52.85,-1,751714.56,246.21416,2.6004133,704.3668,0.17559285,214.63423,490.2131895778142,9.359985,409,2.460124,275.57895,1969221,[-0.124  0.528 -0.015  0.014  0.006  0.054  0.445 -0.684  0.012  0.  0.    -1.605],0.013997711,40.648357,321.65964,7542.931258201599,1.3997711,9.359985,0.0011728618,22.465826,17.559286,-0.19025683,95.4289,813.3302,True,100,0.026004134,537.7512,490.21317,0.117286175,,40900
53.11,-1,849026.5,233.11621,1.4570211,637.22864,0.14915006,207.54892,492.5080312917422,9.359864,410,1.3360934,284.9591,1974532,[-0.112  0.533 -0.012  0.015  0.007  0.058  0.457 -0.659  0.012  0.  0.    -1.609],0.0119700385,74.84506,337.3989,7562.5074763298035,1.197004,9.359864,0.0009345703,40.296055,14.915006,-0.19183381,98.90817,864.63947,True,100,0.014570212,579.68036,492.508,0.09345703,,41000
51.55,-1,144803.33,185.8996,0.40659258,525.1655,0.025959654,174.47473,477.67582488971044,9.359978,411,1.1476028,303.2011,1979687,[-0.132  0.537 -0.013  0.019  0.01   0.06   0.447 -0.661  0.012  0.  0.    -1.611],0.010863591,87.13816,212.59668,7581.458415985107,1.0863594,9.359978,0.004530176,87.71325,2.5959654,-0.19706689,116.97742,972.5874,True,100,0.004065926,669.3863,477.67587,0.45301762,,41100
51.8,-1,157553.45,229.01703,0.49482873,529.7537,0.036087774,177.29207,480.39859178097964,9.3599415,412,1.1585051,303.10654,1984867,[-0.128  0.537 -0.014  0.022  0.014  0.06   0.443 -0.657  0.012  0.  0.    -1.616],0.010761483,86.31814,259.18204,7599.978762388229,1.0761483,9.3599415,0.0043568383,82.54711,3.6087775,-0.20560148,106.49746,837.9385,True,100,0.004948287,534.8319,480.3986,0.43568385,,41200
53.33,-1,121990.76,220.61337,0.19421034,511.4426,0.019206788,191.33273,494.4315857959848,9.359965,413,1.0443016,303.09888,1990200,[-0.129  0.539 -0.011  0.019  0.01   0.066  0.453 -0.651  0.012  0.  0.    -1.625],0.010324843,95.757774,231.62482,7618.674035787582,1.0324843,9.359965,0.006507469,96.58275,1.9206789,-0.20645258,127.22665,912.7274,True,100,0.0019421033,609.62854,494.4316,0.6507469,,41300
54.23,-1,121603.04,234.95667,0.15481679,516.1387,0.01581547,190.41504,503.14996393557385,9.359774,414,1.0268242,312.73492,1995623,[-0.131  0.537 -0.012  0.02   0.012  0.069  0.455 -0.654  0.012  0.  0.    -1.625],0.010208663,97.38765,244.37213,7637.248852968216,1.0208663,9.359774,0.006656826,97.751854,1.581547,-0.2116591,126.18004,893.97766,True,100,0.001548168,581.24274,503.15,0.6656826,,41400
52.26,-1,55552780.0,225.12878,18.359175,1728.6393,1.8524684,199.18817,484.8597958281127,9.35996,415,11.183768,285.67163,2000849,[-0.133  0.536 -0.013  0.019  0.011  0.069  0.453 -0.657  0.012  0.  0.    -1.631],0.028163739,8.94153,860.04315,7655.224956512451,2.8163738,9.35996,1.5422851e-05,2.299178,185.24684,-0.21773727,108.08776,865.7701,True,100,0.18359174,580.09845,484.85983,0.0015422851,,41500
53.21,-1,137926.81,256.61957,0.34626493,527.08185,0.02283,170.90962,493.5721804230354,9.35933,416,1.1155286,322.66254,2006170,[-0.143  0.54  -0.009  0.014  0.007  0.064  0.474 -0.652  0.012  0.  0.    -1.637],0.010685268,89.6436,276.81586,7676.040611028671,1.0685266,9.35933,0.0030790898,90.49659,2.283,-0.21037859,100.17159,789.842,True,100,0.0034626492,467.17944,493.57217,0.30790898,,41600
53.48,-1,232029.95,233.37808,0.5359417,579.9862,0.0490732,154.22617,495.55844356266925,9.359895,417,1.2186491,341.33228,2011518,[-0.145  0.537 -0.011  0.013  0.007  0.06   0.468 -0.659  0.012  0.  0.    -1.629],0.011330889,82.058075,290.5589,7695.400387763977,1.133089,9.359895,0.002330895,81.71799,4.90732,-0.21624757,126.00395,873.9346,True,100,0.0053594173,532.6023,495.55844,0.23308952,,41700
52.85,-1,124212.37,239.17805,0.28219005,511.86874,0.020977361,177.14365,490.11661531752316,9.359996,418,1.0681287,312.97296,2016803,[-0.134  0.536 -0.008  0.014  0.008  0.06   0.481 -0.654  0.012  0.  0.    -1.635],0.010467435,93.62167,252.52298,7714.5590624809265,1.0467436,9.359996,0.0048506213,93.224625,2.0977361,-0.21940179,108.55241,836.4618,True,100,0.0028219006,523.48883,490.1166,0.48506212,,41800
54.4,-1,238591.45,224.95343,1.062245,621.2419,0.06813295,201.29243,504.86812506630775,9.359822,419,1.4995575,303.57568,2022243,[-0.132  0.536 -0.008  0.012  0.007  0.058  0.483 -0.651  0.012  0.  0.    -1.638],0.012346298,66.68634,278.46838,7733.1005663871765,1.2346299,9.359822,0.001588539,57.463142,6.8132954,-0.2190608,123.75879,933.04895,True,100,0.01062245,629.47327,504.86807,0.1588539,,41900
53.46,-1,166641.39,241.32587,0.5960941,561.7651,0.040565632,162.73471,495.86701271079403,9.359414,420,1.2326093,333.1323,2027589,[-0.131  0.536 -0.006  0.016  0.009  0.052  0.492 -0.653  0.012  0.  0.    -1.638],0.011223006,81.12871,279.16602,7752.044472694397,1.1223006,9.359414,0.0031823688,77.996704,4.0565634,-0.22946703,96.940285,848.4705,True,100,0.0059609404,515.33826,495.86703,0.3182369,,42000
51.93,-1,11351790.0,206.67987,11.407048,1126.2971,1.1521956,187.89381,481.55774943314117,9.359991,421,6.1090655,293.66394,2032782,[-0.124  0.539 -0.005  0.014  0.007  0.052  0.503 -0.655  0.012  0.  0.    -1.648],0.021545243,16.369116,446.8946,7770.980729341507,2.154524,9.359991,0.000208376,3.4445534,115.21956,-0.22789516,113.44815,916.25964,True,100,0.11407048,622.5957,481.55774,0.020837601,,42100
52.09,-1,12152727.0,263.44067,8.735313,1093.7828,0.8835791,139.631,483.2447579487016,9.359984,422,5.815286,343.61377,2037991,[-0.123  0.539 -0.005  0.011  0.005  0.039  0.51  -0.659  0.012  0.  0.    -1.647],0.018145282,17.196058,563.72736,7790.539516210556,1.8145282,9.359984,0.000278369,4.1364155,88.35791,-0.23715082,88.343025,732.6803,True,100,0.08735313,389.06653,483.24475,0.0278369,,42200
50.89,-1,23705920.0,170.79507,10.663428,1434.6122,1.0755197,150.2802,472.0975830917014,9.359975,423,4.7480745,321.81738,2043080,[-0.118  0.542 -0.005  0.021  0.015  0.047  0.515 -0.669  0.012  0.  0.    -1.656],0.023599133,21.061169,778.07166,7809.525618314743,2.3599136,9.359975,0.0004620108,4.66909,107.55197,-0.23665856,111.71516,1004.3418,True,100,0.10663429,682.5244,472.09763,0.04620108,,42300
52.59,-1,234808.12,163.47833,0.41664082,534.1742,0.043301176,148.00157,487.864073499217,9.359998,424,1.08782,339.8625,2048339,[-0.124  0.543 -0.004  0.02   0.014  0.039  0.519 -0.668  0.012  0.  0.    -1.656],0.010454136,91.92697,195.84433,7829.135954856873,1.0454137,9.359998,0.0056437426,86.29354,4.3301177,-0.2330739,106.01582,1081.2859,True,100,0.004166408,741.4234,487.86407,0.56437427,,42400
52.05,-1,201957.22,220.46811,0.60042983,544.09656,0.04965649,138.71469,482.70639089375646,9.359981,425,1.1823492,343.9917,2053544,[-0.117  0.544 -0.002  0.018  0.013  0.04   0.525 -0.662  0.012  0.  0.    -1.652],0.01091545,84.577385,258.94943,7847.155972003937,1.091545,9.359981,0.003713363,76.770676,4.965649,-0.2333323,91.066666,874.1277,True,100,0.0060042986,530.136,482.70642,0.3713363,,42500
52.75,-1,142971.48,202.2619,0.30088237,506.85974,0.027609536,145.73178,489.59438551744904,9.359851,426,1.0623933,343.8626,2058819,[-0.127  0.547 -0.003  0.016  0.01   0.038  0.524 -0.668  0.012  0.  0.    -1.652],0.0104037775,94.1271,210.69907,7865.79100728035,1.0403779,9.359851,0.003922684,92.2816,2.7609537,-0.23239566,109.54527,957.77496,True,100,0.0030088238,613.91235,489.59436,0.39226842,,42600
51.67,-1,208233.19,231.74579,0.6883882,566.8386,0.0348397,116.7502,479.0547363076332,9.359864,427,1.3450131,362.30453,2063986,[-0.126  0.548 -0.003  0.018  0.011  0.036  0.527 -0.665  0.012  0.  0.    -1.651],0.011730304,74.34872,280.02283,7883.7522585392,1.1730304,9.359864,0.001902936,74.383286,3.4839702,-0.24055456,91.06774,824.36316,True,100,0.0068838825,462.05862,479.0547,0.19029361,,42700
51.67,-1,168849.84,220.35068,0.7936436,560.14294,0.055221483,157.70206,479.1296632077309,9.359922,428,1.3711342,321.4276,2069153,[-1.267e-01  5.490e-01 -1.470e-03  1.827e-02  1.093e-02  3.528e-02  5.278e-01 -6.539e-01  1.172e-02  0.000e+00  0.000e+00 -1.659e+00],0.011876171,72.93232,257.12457,7902.385741472244,1.1876173,9.359922,0.0021733928,69.12862,5.5221486,-0.23623125,92.514206,862.59656,True,100,0.007936435,541.16895,479.12964,0.21733928,,42800
50.71,-1,113684.62,228.71461,0.22307087,484.9332,0.019609258,157.82828,470.4378315896963,9.359989,429,1.0442852,312.60956,2074224,[-0.13   0.55  -0.003  0.02   0.012  0.034  0.517 -0.648  0.012  0.  0.    -1.655],0.010297724,95.759285,237.91557,7920.534077167511,1.0297725,9.359989,0.00615651,95.51784,1.9609258,-0.23912466,84.20356,805.74414,True,100,0.0022307087,493.13458,470.43787,0.615651,,42900
50.91,-1,108338.35,159.96558,0.21021672,482.8211,0.01599988,176.94705,471.5928038423964,9.35983,430,1.0331007,294.64575,2079315,[-0.138  0.552 -0.004  0.019  0.013  0.034  0.513 -0.646  0.012  0.  0.    -1.658],0.010227239,96.79598,166.07834,7938.716747999191,1.0227239,9.35983,0.006567085,95.946365,1.599988,-0.23709601,111.96061,1038.7574,True,100,0.002102167,744.1117,471.5928,0.65670854,,43000
51.96,-1,507183.2,237.2855,1.6734192,668.9657,0.1262527,151.40173,481.9350003849926,9.359985,431,1.9537282,330.53326,2084511,[-0.138  0.552 -0.003  0.019  0.012  0.034  0.516 -0.646  0.012  0.  0.    -1.656],0.013045566,51.184193,327.00488,7957.074242353439,1.3045567,9.359985,0.0010059484,37.80082,12.62527,-0.24655028,105.26022,815.4982,True,100,0.016734192,484.96497,481.935,0.10059485,,43100
52.64,-1,110826.664,253.73737,0.2097016,501.50653,0.016630372,181.82938,488.0741879972395,9.359962,432,1.0438789,306.2448,2089775,[-0.14   0.557 -0.006  0.022  0.016  0.025  0.498 -0.642  0.012  0.  0.    -1.665],0.010286905,95.796555,262.08368,7976.306158781052,1.0286905,9.359962,0.005366402,96.01019,1.6630373,-0.2468722,97.5541,781.1228,True,100,0.002097016,474.878,488.07422,0.5366402,,43200
50.21,-1,1535823.2,248.45888,3.8607578,698.8752,0.39090732,143.58789,465.79375956217126,9.359993,433,2.5904663,322.20587,2094796,[-0.138  0.551 -0.006  0.019  0.014  0.024  0.497 -0.641  0.012  0.  0.    -1.666],0.01372158,38.60309,349.0763,7994.0711369514465,1.372158,9.359993,2.4578654e-05,11.215081,39.090733,-0.25979644,76.5046,724.44965,True,100,0.03860758,402.24377,465.7938,0.0024578655,,43300
