OptimizationReturnMean,InitialReturnMax,ReturnStepMaxmin,ReturnStepMax,StdIWNorm,OptimizationReturnMin,ESSRenyi,EpLenMean,MaxIWNorm,Bound,OptimizationReturnMax,Weights,InitialBound,ReturnMeanIW,MeanIW,EpThisIter,MeanEntropy,EmpiricalD2,EpRewMean,InitialReturnStd,MeanIWNorm,J_sample_variance,EpisodesSoFar,InitialReturnMean,MinIWNorm,TimeElapsed,Iteration,InitialReturnMin,StdIW,TimestepsSoFar,ESSClassic,MinIW,MaxIW,VarianceInit,LearnableVariance
129.80298,698.6068,9.359956,9.359956,0.005369255,,87.190956,37.89,0.05251936,158.92133,477.2641,[ 0.028  0.175  0.14   0.023 -0.037  0.061  0.22  -0.177  0.     0.  0.   ],141.56366,383.37067,1.0593096,100,0.4189424,1.1469079,351.14569302919824,85.66089,0.010593095,90693.72,6300,351.1457,0.0031975678,247.9378571510315,63,221.34271,0.53692555,156659,79.56015,0.31975678,5.251936,-1.0,
142.81479,638.406,9.359873,9.359873,0.018258136,,56.127357,38.17,0.16742802,220.37042,427.56992,[ 0.017  0.181  0.134  0.02  -0.037  0.044  0.211 -0.185  0.     0.  0.   ],162.12909,476.01166,1.2781978,100,0.4189424,1.7816623,353.650870871177,90.43921,0.012781977,319435.6,6400,353.6509,0.0013465178,253.11064743995667,64,210.83609,1.8258134,160476,32.89033,0.13465178,16.742802,-1.0,
111.47877,666.6428,9.359801,9.359801,0.0013480207,,97.883545,36.86,0.0140831135,145.11711,436.56918,[ 0.051  0.152  0.138  0.01  -0.049  0.046  0.189 -0.192  0.     0.  0.   ],141.55957,347.26053,1.0076679,100,0.4189424,1.0216222,341.55240801440044,91.56607,0.010076677,64350.727,6500,341.55243,0.0050792336,258.7018094062805,65,230.07364,0.13480207,164162,98.24187,0.50792336,1.4083114,-1.0,
127.1525,715.755,9.359967,9.359967,0.0052170274,,78.72944,37.5,0.037245113,182.31792,495.26343,[ 0.046  0.153  0.136  0.014 -0.049  0.048  0.194 -0.196  0.     0.  0.   ],132.91759,424.31888,1.1632135,100,0.4189424,1.270173,347.64407044790903,92.19931,0.011632135,120684.79,6600,347.64407,0.0020982074,263.6073958873749,66,220.49158,0.5217027,167912,83.25332,0.20982075,3.7245114,-1.0,
154.21457,866.4023,9.359837,9.359837,0.0014362611,,97.33594,40.59,0.015266134,124.08487,644.4075,[ 0.071  0.153  0.141  0.022 -0.04   0.059  0.211 -0.202  0.     0.  0.   ],116.2887,387.5385,1.0264151,100,0.4189424,1.0273697,376.20935346482224,121.76686,0.010264151,69773.82,6700,376.20938,0.0063271117,269.0304832458496,67,221.99478,0.14362612,171971,98.07956,0.6327112,1.5266135,-1.0,
124.72375,670.8097,9.359901,9.359901,0.0013591655,,97.16912,37.36,0.016591158,155.473,449.18076,[ 0.069  0.151  0.137  0.019 -0.041  0.052  0.203 -0.205  0.     0.  0.   ],145.1098,359.6263,1.0355613,100,0.4189424,1.0291336,346.3526924413279,92.52121,0.010355613,64483.88,6800,346.35272,0.006182649,274.4940695762634,68,221.62894,0.13591655,175707,98.30654,0.6182649,1.6591158,-1.0,
117.72956,803.0321,9.359948,9.359948,0.006445858,,86.07885,36.71,0.05520867,143.97766,580.5028,[ 0.056  0.156  0.13   0.016 -0.045  0.045  0.195 -0.209  0.     0.  0.   ],99.34923,403.63818,1.1314615,100,0.4189424,1.1617255,340.2588526558737,87.89719,0.011314615,171419.73,6900,340.25882,0.0045380415,279.89564633369446,69,222.5293,0.64458585,179378,75.497314,0.45380417,5.5208673,-1.0,
136.08661,942.51245,9.3598995,9.3598995,0.0023944573,,96.25941,37.57,0.023376325,71.01306,730.27563,[ 0.028  0.164  0.126  0.019 -0.04   0.046  0.178 -0.204  0.     0.  0.   ],65.56973,359.20828,1.0331969,100,0.4189424,1.0388595,348.32345949332927,107.192795,0.01033197,63657.03,7000,348.3235,0.0070793447,285.1273069381714,70,212.23685,0.23944575,183135,94.90285,0.7079345,2.3376327,-1.0,
112.92598,594.2425,9.359952,9.359952,0.024492266,,39.025696,36.09,0.20139289,233.11157,372.8412,[ 0.034  0.161  0.125  0.025 -0.036  0.041  0.171 -0.201  0.     0.  0.   ],156.05453,518.4824,1.4312238,100,0.4189424,2.5624142,334.3272971035456,76.626854,0.0143122375,416462.03,7100,334.3273,0.00073638133,290.25749611854553,71,221.40132,2.4492266,186744,25.455109,0.07363813,20.13929,-1.0,
147.61467,744.00244,9.359972,9.359972,0.0069222585,,73.013695,38.72,0.036020923,173.78583,532.7163,[-0.039  0.187  0.107  0.032 -0.023  0.04   0.116 -0.211  0.     0.  0.   ],135.70004,434.99805,1.1725708,100,0.4189424,1.369606,358.9007675035794,102.83659,0.011725708,113980.79,7200,358.9008,0.002084769,296.36547088623047,72,211.2861,0.6922259,190616,74.155815,0.2084769,3.6020923,-1.0,
139.89534,811.4489,9.359899,9.359899,0.0018338809,,96.966545,38.92,0.019008981,121.46004,590.61523,[-0.039  0.183  0.104  0.034 -0.024  0.034  0.123 -0.239  0.     0.  0.   ],117.29434,368.67313,1.0137699,100,0.4189424,1.0312835,360.7290046006843,100.455185,0.0101377,64902.273,7300,360.72903,0.0057091257,301.9936697483063,73,220.83366,0.18338808,194508,96.831314,0.5709126,1.9008981,-1.0,
114.74905,574.81134,9.359926,9.359926,0.003166755,,93.49696,36.31,0.029420687,172.88051,352.9532,[-0.037  0.185  0.102  0.038 -0.02   0.035  0.12  -0.242  0.     0.  0.   ],164.16382,351.22012,1.0397311,100,0.4189424,1.0695535,336.6072070159379,74.11501,0.01039731,63607.418,7400,336.60718,0.0056477403,307.3738853931427,74,221.85817,0.31667548,198139,91.51094,0.56477404,2.9420688,-1.0,
135.64288,832.2169,9.359915,9.359915,0.0035110128,,89.9912,38.46,0.022327324,118.907196,611.72217,[-0.036  0.184  0.097  0.042 -0.018  0.026  0.101 -0.243  0.     0.  0.   ],106.47261,382.09015,1.0434693,100,0.4189424,1.1112198,356.13767189011253,110.30799,0.010434693,82084.4,7500,356.1377,0.0022564982,312.99188017845154,75,220.49478,0.35110125,201985,89.829865,0.22564982,2.2327325,-1.0,
170.96198,1150.3389,9.35995,9.35995,0.0037848868,,89.751854,39.32,0.02790871,42.357056,956.6855,[-0.039  0.187  0.096  0.039 -0.022  0.021  0.103 -0.256  0.     0.  0.   ],19.513702,406.62866,1.0625237,100,0.4189424,1.1141831,364.6153515963966,121.43828,0.010625238,116072.75,7600,364.61536,0.0030370634,318.83339762687683,76,193.65338,0.3784887,205917,88.739784,0.30370635,2.7908711,-1.0,
147.98457,811.13226,9.359965,9.359965,0.001346193,,98.37141,38.84,0.01360119,121.02351,598.9081,[-0.037  0.189  0.094  0.039 -0.022  0.029  0.103 -0.265  0.     0.  0.   ],116.86905,366.36923,1.0090978,100,0.4189424,1.0165555,360.20873888817897,104.084045,0.010090978,59411.49,7700,360.20874,0.006927118,324.6537654399872,77,212.22415,0.13461931,209801,98.251396,0.69271183,1.3601191,-1.0,
152.20436,701.16016,9.359949,9.359949,0.0009805706,,98.62856,39.22,0.013421227,158.1859,489.9128,[-0.029  0.178  0.095  0.041 -0.021  0.024  0.099 -0.272  0.     0.  0.   ],153.10362,369.99133,1.0092448,100,0.4189424,1.013905,363.4516994653397,92.998375,0.010092447,56781.773,7800,363.45172,0.006199427,330.3673765659332,78,211.24734,0.09805706,213723,99.06484,0.6199427,1.3421228,-1.0,
135.84715,586.6866,9.359945,9.359945,0.010108955,,57.732906,39.64,0.055852126,291.7634,354.88538,[-0.045  0.181  0.09   0.04  -0.022  0.023  0.094 -0.276  0.     0.  0.   ],191.64244,523.40454,1.3426971,100,0.4189424,1.7321144,367.64837410629326,88.45671,0.013426973,161442.3,7900,367.64835,0.000618565,336.3980097770691,79,231.80122,1.0108955,217687,63.822945,0.061856505,5.5852127,-1.0,
186.71512,865.52594,9.359969,9.359969,0.0057843635,,82.370895,43.01,0.038098563,172.9704,653.3552,[-0.05   0.173  0.083  0.038 -0.025 -0.001  0.078 -0.323  0.     0.  0.   ],139.22806,459.06815,1.1484568,100,0.4189424,1.2140211,398.88582514526075,116.1914,0.011484568,94084.46,8000,398.88583,0.0025212776,343.5428476333618,80,212.17072,0.5784363,221988,79.765335,0.25212777,3.8098564,-1.0,
165.80554,709.7567,9.359763,9.359763,0.0040948624,,87.84802,40.66,0.027554078,180.85487,498.66223,[-0.06   0.17   0.078  0.032 -0.031 -0.014  0.048 -0.329  0.     0.  0.   ],163.97302,408.03207,1.0765398,100,0.4189424,1.1383295,376.900020522275,97.12672,0.010765399,72599.664,8100,376.9,0.004487199,350.00054931640625,81,211.09448,0.40948626,226054,87.36038,0.4487199,2.7554078,-1.0,
128.24869,726.9956,9.359984,9.359984,0.008368685,,80.3373,42.81,0.083285004,183.98116,458.08936,[-0.053  0.17   0.079  0.04  -0.019 -0.009  0.054 -0.329  0.     0.  0.   ],179.05624,427.31046,1.0553917,100,0.4189424,1.2447518,397.1549396361026,99.02299,0.010553915,132947.5,8200,397.15488,0.0023549437,356.27798223495483,82,268.90625,0.8368685,230335,61.396294,0.23549436,8.328501,-1.0,
137.52304,742.24286,9.3599,9.3599,0.002531017,,93.781815,41.74,0.020369248,184.28238,493.10815,[-0.058  0.18   0.073  0.044 -0.017  0.003  0.049 -0.323  0.     0.  0.   ],163.98495,414.2189,1.0679445,100,0.4189424,1.0663048,386.6577703062749,111.65063,0.010679445,89477.91,8300,386.65778,0.003557819,362.1364722251892,83,249.13472,0.2531017,234509,94.68188,0.3557819,2.0369248,-1.0,
120.41247,794.68756,9.359978,9.359978,0.0034296545,,92.40012,39.84,0.024092363,146.56677,545.60254,[-0.08   0.191  0.072  0.046 -0.01   0.013  0.057 -0.329  0.     0.  0.   ],131.09128,394.58374,1.0642846,100,0.4189424,1.0822496,369.49751515978744,99.21129,0.010642845,84576.87,8400,369.4975,0.005540961,369.0465223789215,84,249.08505,0.34296545,238493,90.59243,0.5540961,2.4092364,-1.0,
131.5576,912.3103,9.35988,9.35988,0.011420796,,68.140076,41.95,0.10247585,162.80585,655.0246,[-0.079  0.2    0.072  0.043 -0.014  0.022  0.075 -0.314  0.     0.  0.   ],115.15021,494.36615,1.2313812,100,0.4189424,1.4675652,388.84329485899053,117.8258,0.012313812,163019.05,8500,388.8433,0.00037258147,375.06095147132874,85,257.2857,1.1420795,242688,53.75719,0.03725815,10.247585,-1.0,
166.32297,914.5288,9.359757,9.359757,0.0023377251,,95.824005,41.79,0.026379913,123.95685,693.51135,[-0.092  0.215  0.075  0.032 -0.024  0.032  0.093 -0.331  0.     0.  0.   ],112.98178,404.22998,1.023064,100,0.4189424,1.0435798,387.34043380554556,105.027,0.01023064,88296.58,8600,387.34045,0.0066406727,380.83900904655457,86,221.01747,0.23377252,246867,95.03776,0.66406727,2.6379914,-1.0,
176.61392,821.43695,9.359873,9.359873,0.0075873495,,76.780045,42.87,0.05667505,181.38754,600.59393,[-0.102  0.219  0.075  0.035 -0.024  0.031  0.097 -0.328  0.     0.  0.   ],151.0259,462.6238,1.0861341,100,0.4189424,1.3024217,397.456971274039,127.337654,0.010861341,206664.56,8700,397.457,0.001670241,386.0864849090576,87,220.84303,0.758735,251154,67.20463,0.1670241,5.6675053,-1.0,
171.23059,689.59406,9.359967,9.359967,0.005808252,,78.310326,44.39,0.043882478,248.28732,449.19913,[-0.103  0.218  0.073  0.034 -0.028  0.042  0.101 -0.347  0.     0.  0.   ],204.74728,482.0662,1.1104683,100,0.4189424,1.2769709,411.62550449317035,111.12146,0.011104682,130563.21,8800,411.62552,0.0030815199,392.069619178772,88,240.39493,0.58082527,255593,78.519035,0.308152,4.388248,-1.0,
188.81764,859.85693,9.359995,9.359995,0.0023536098,,94.281204,44.29,0.016557697,165.70715,638.11804,[-0.132  0.225  0.072  0.03  -0.031  0.044  0.101 -0.375  0.     0.  0.   ],152.59946,431.3725,1.0283259,100,0.4189424,1.0606568,410.55654885715825,124.3597,0.010283261,76691.99,8900,410.55652,0.0048376913,397.95465660095215,89,221.73892,0.235361,260022,95.02225,0.48376915,1.6557697,-1.0,
208.48529,760.354,9.359847,9.359847,0.0018410133,,95.685555,45.29,0.015879724,203.0874,549.14954,[-0.141  0.227  0.069  0.032 -0.031  0.045  0.088 -0.384  0.     0.  0.   ],191.5836,436.27954,1.0208126,100,0.4189424,1.0450898,419.68978557841564,112.24074,0.010208126,70212.59,9000,419.68982,0.005068081,404.1237232685089,90,211.2045,0.18410134,264551,96.849915,0.5068081,1.5879724,-1.0,
145.71196,705.63293,9.359883,9.359883,0.003994098,,84.76424,43.49,0.031477205,216.9196,447.76215,[-0.146  0.231  0.066  0.032 -0.03   0.049  0.085 -0.395  0.     0.  0.   ],191.89287,446.8486,1.0952027,100,0.4189424,1.1797428,403.58274332167196,103.62355,0.010952027,106748.73,9100,403.58273,0.0013425101,409.8748607635498,91,257.8708,0.39940977,268900,88.26133,0.13425101,3.1477206,-1.0,
171.1663,708.5515,9.359531,9.359531,0.005755313,,76.34345,44.24,0.0264865,238.6138,469.33365,[-0.148  0.223  0.068  0.024 -0.038  0.056  0.087 -0.409  0.     0.  0.   ],197.81871,481.894,1.1588979,100,0.4189424,1.30987,410.38417327765956,101.4617,0.011588979,102608.22,9200,410.3842,0.0024923487,415.5964586734772,92,239.21786,0.5755313,273324,80.216194,0.24923487,2.64865,-1.0,
175.11034,897.0863,9.359938,9.359938,0.005407425,,89.98425,46.79,0.058506675,181.88913,638.5564,[-0.144  0.222  0.066  0.039 -0.023  0.054  0.082 -0.41   0.     0.  0.   ],164.51437,465.59753,1.0234812,100,0.4189424,1.1113056,433.6402527303398,134.33215,0.010234811,199282.3,9300,433.64026,0.0042097513,421.1235337257385,93,258.5299,0.5407425,278003,78.17756,0.42097515,5.8506675,-1.0,
193.90602,934.67224,9.359881,9.359881,0.0031798384,,90.83158,46.85,0.020796375,171.44794,694.4221,[-0.141  0.224  0.064  0.035 -0.028  0.059  0.085 -0.419  0.     0.  0.   ],153.75449,465.66113,1.0821208,100,0.4189424,1.1009387,434.15615319767744,121.459595,0.010821207,89522.234,9400,434.15616,0.004968612,426.573956489563,94,240.25015,0.31798387,282688,92.051414,0.49686122,2.0796375,-1.0,
155.25803,874.71454,9.359743,9.359743,0.002920472,,93.604126,45.43,0.02084024,171.03937,608.6251,[-0.137  0.224  0.062  0.042 -0.021  0.055  0.087 -0.429  0.     0.  0.   ],158.93307,442.27084,1.0645729,100,0.4189424,1.068329,421.34740847642837,121.40257,0.0106457295,98285.555,9500,421.3474,0.006320728,432.40372133255005,95,266.0894,0.29204723,287231,93.000885,0.6320728,2.0840242,-1.0,
193.21149,975.7671,9.359871,9.359871,0.0027843912,,94.97652,44.62,0.026906934,143.64917,754.9834,[-0.128  0.22   0.062  0.046 -0.018  0.054  0.092 -0.415  0.     0.  0.   ],121.26511,444.02106,1.0525304,100,0.4189424,1.0528919,413.9951981117548,115.599075,0.010525304,93391.836,9600,413.9952,0.0059794826,437.9144654273987,96,220.78372,0.27843913,291693,93.45946,0.59794825,2.6906934,-1.0,
164.00647,975.5183,9.359921,9.359921,0.007274453,,81.6665,46.56,0.070076734,195.57703,707.70074,[-0.151  0.226  0.063  0.048 -0.016  0.056  0.088 -0.411  0.     0.  0.   ],139.16855,519.42017,1.1346765,100,0.4189424,1.2244923,431.8240304373053,140.86743,0.011346763,232356.44,9700,431.82404,0.0032974367,443.2800569534302,97,267.81757,0.7274453,296349,70.87103,0.32974368,7.0076733,-1.0,
174.82442,820.3667,9.359913,9.359913,0.41798624,,5.4669666,45.67,4.204877,604.72925,571.5373,[-0.142  0.209  0.059  0.048 -0.017  0.037  0.067 -0.432  0.     0.  0.   ],177.54384,1657.3115,5.1746697,100,0.4189424,18.29168,423.6538539893509,108.165474,0.051746704,5917913.0,9800,423.65387,0.00023652121,449.3927505016327,98,248.82942,41.79863,300916,1.5095083,0.023652121,420.4877,-1.0,
174.95654,931.9026,9.359961,9.359961,0.0034263346,,92.92696,45.65,0.026677234,156.57379,683.2329,[-0.09   0.213  0.07   0.013 -0.047  0.033  0.124 -0.404  0.     0.  0.   ],144.05545,446.58905,1.0470525,100,0.4189424,1.0761139,423.6262540990333,138.08496,0.010470525,99725.555,9900,423.62625,0.0026564812,455.2997794151306,99,248.66971,0.3426335,305481,90.327415,0.26564813,2.6677234,-1.0,
169.38129,867.12555,9.359944,9.359944,0.0042651277,,86.85628,45.02,0.023916306,179.77884,619.0207,[-0.104  0.223  0.071  0.016 -0.042  0.046  0.131 -0.392  0.     0.  0.   ],157.34848,458.90634,1.1210659,100,0.4189424,1.1513273,417.48614972090655,131.78957,0.011210659,103514.15,10000,417.48618,0.003511919,461.27896761894226,100,248.10486,0.42651275,309983,87.355736,0.3511919,2.3916306,-1.0,
176.59059,1099.1641,9.359956,9.359956,0.0083350595,,77.156815,44.77,0.0779954,141.98914,860.37286,[-0.111  0.224  0.069  0.01  -0.048  0.048  0.116 -0.389  0.     0.  0.   ],85.6326,517.3912,1.164407,100,0.4189424,1.2960618,415.38182919827244,133.98659,0.011644069,398506.9,10100,415.3818,0.0018767476,467.17839312553406,101,238.79121,0.83350587,314460,66.12013,0.18767476,7.79954,-1.0,
184.5614,1011.5472,9.359992,9.359992,0.0045212414,,91.978355,46.79,0.051506326,149.02957,762.0463,[-0.131  0.231  0.068  0.01  -0.047  0.07   0.116 -0.385  0.     0.  0.   ],130.59811,465.45,1.053659,100,0.4189424,1.0872123,434.0622694282815,122.84896,0.010536589,138155.1,10200,434.06232,0.0030553879,473.18594908714294,102,249.50087,0.45212418,319139,84.45048,0.3055388,5.150633,-1.0,
163.33739,925.64465,9.359856,9.359856,0.003487626,,92.78241,43.42,0.029854665,142.40607,686.4513,[-0.109  0.219  0.069  0.008 -0.048  0.072  0.125 -0.385  0.     0.  0.   ],124.83737,430.69815,1.0465575,100,0.4189424,1.0777905,402.5307782724602,119.15889,0.010465575,93851.46,10300,402.5308,0.0043823533,478.39641213417053,103,239.19339,0.34876263,323481,90.00464,0.43823534,2.9854665,-1.0,
192.23264,1181.8451,9.359928,9.359928,0.006696483,,83.657166,46.64,0.07009107,126.81067,941.40967,[-0.096  0.211  0.066  0.011 -0.045  0.059  0.11  -0.384  0.     0.  0.   ],78.11456,514.45215,1.098034,100,0.4189424,1.1953548,432.6680648015335,152.22926,0.010980339,499492.28,10400,432.6681,0.0021262725,483.95448541641235,104,240.43541,0.6696484,328145,72.88998,0.21262725,7.009107,-1.0,
188.18242,922.58325,9.359806,9.359806,0.0055439,,83.368164,47.08,0.048604257,198.80734,674.0069,[-0.083  0.208  0.064  0.01  -0.046  0.062  0.101 -0.383  0.     0.  0.   ],159.9838,501.93576,1.1069511,100,0.4189424,1.1994987,436.75876803277686,148.5304,0.011069511,199123.61,10500,436.7588,0.0023685005,489.9647789001465,105,248.57634,0.55439,332853,79.94712,0.23685005,4.860426,-1.0,
195.7565,982.73004,9.359981,9.359981,0.013761163,,58.6418,46.05,0.10987552,208.5274,751.23456,[-0.102  0.213  0.061  0.016 -0.038  0.061  0.091 -0.374  0.     0.  0.   ],132.43298,593.51953,1.1871636,100,0.4189424,1.7052683,427.25197786451986,143.03603,0.011871636,775100.75,10600,427.25195,0.00017650853,495.60452103614807,106,231.49547,1.3761164,337458,42.668324,0.017650854,10.987553,-1.0,
179.38611,1052.9146,9.359954,9.359954,0.0033515503,,92.369896,47.06,0.02776016,148.85886,796.1225,[-0.139  0.215  0.06   0.013 -0.034  0.082  0.07  -0.399  0.     0.  0.   ],120.3038,477.52057,1.0753436,100,0.4189424,1.0826038,436.17816252199026,167.85144,0.010753436,127189.61,10700,436.17816,0.0055811787,501.41911125183105,107,256.79205,0.33515504,342164,91.14609,0.55811787,2.776016,-1.0,
236.86075,1322.5072,9.359946,9.359946,0.009016672,,77.036674,50.42,0.06318801,129.86298,1091.9427,[-0.129  0.209  0.061  0.014 -0.032  0.083  0.064 -0.396  0.     0.  0.   ],70.673004,581.89636,1.1329428,100,0.4189424,1.2980831,467.42515933258437,189.18056,0.011329428,494342.9,10800,467.42517,0.0012302643,507.57655930519104,108,230.56442,0.9016672,347206,61.222076,0.12302644,6.318801,-1.0,
184.39629,1047.852,9.359542,9.359542,0.0038381768,,90.96308,45.72,0.034563627,130.08194,808.22986,[-0.112  0.207  0.062  0.02  -0.024  0.087  0.069 -0.4    0.     0.  0.   ],109.66293,459.683,1.0485129,100,0.4189424,1.0993471,424.0184848900935,127.0856,0.0104851285,149909.44,10900,424.01846,0.004386206,513.0526163578033,109,239.62221,0.38381767,351778,88.18348,0.43862063,3.456363,-1.0,
188.34906,1016.8417,9.359827,9.359827,0.0013479232,,98.15818,46.08,0.013658423,126.49866,777.9181,[-0.117  0.205  0.062  0.024 -0.022  0.083  0.064 -0.386  0.     0.  0.   ],122.22009,434.39984,1.000492,100,0.4189424,1.0187638,427.27262182937005,156.9032,0.010004919,88896.09,11000,427.2726,0.006819049,518.7881758213043,110,238.92355,0.13479233,356386,98.21725,0.6819049,1.3658423,-1.0,
158.10558,866.3081,9.359966,9.359966,0.0021070922,,95.61435,44.8,0.01667145,166.45966,609.0758,[-0.112  0.206  0.059  0.024 -0.021  0.082  0.066 -0.392  0.     0.  0.   ],155.4454,432.24564,1.0253272,100,0.4189424,1.0458682,415.337871063002,122.82519,0.010253271,94383.68,11100,415.3378,0.005713696,524.624428987503,111,257.2323,0.21070923,360866,95.947914,0.57136965,1.6671451,-1.0,
246.03033,1061.2102,9.359942,9.359942,0.0020506028,,95.20734,49.4,0.016864924,164.5946,849.2623,[-0.123  0.203  0.059  0.02  -0.025  0.081  0.061 -0.394  0.     0.  0.   ],139.61517,490.87234,1.0427132,100,0.4189424,1.0503392,457.978204250809,177.4686,0.010427131,108904.39,11200,457.9782,0.005843767,530.673707485199,112,211.94788,0.20506026,365806,96.276505,0.5843767,1.6864924,-1.0,
213.7215,963.8964,9.359733,9.359733,0.017208908,,57.932877,48.89,0.16690487,251.84637,724.4319,[-0.139  0.205  0.059  0.021 -0.024  0.093  0.063 -0.403  0.     0.  0.   ],164.01715,631.7637,1.1757207,100,0.4189424,1.7261356,453.1860775863636,157.12572,0.011757206,1496964.9,11300,453.18607,0.0011454577,536.8477218151093,113,239.46457,1.7208908,370695,31.822918,0.11454578,16.690487,-1.0,
215.18842,1324.2891,9.359992,9.359992,0.0022455882,,94.60329,48.94,0.015946444,71.74518,1085.5316,[-0.138  0.214  0.053  0.027 -0.018  0.104  0.049 -0.398  0.     0.  0.   ],56.65921,480.20648,1.0532084,100,0.4189424,1.0570457,453.9459144124981,174.11467,0.010532082,108600.58,11400,453.9459,0.0062217223,543.1124227046967,114,238.75748,0.22455882,375589,95.65167,0.62217224,1.5946444,-1.0,
223.86906,855.3197,9.359767,9.359767,0.0022638,,95.79353,48.95,0.020779578,209.44,625.2666,[-0.139  0.211  0.053  0.022 -0.023  0.104  0.051 -0.405  0.     0.  0.   ],197.32626,471.60916,1.0236039,100,0.4189424,1.0439118,453.9221832233305,160.09155,0.010236038,98833.87,11500,453.92218,0.0042842026,549.1639161109924,115,230.0531,0.22638,380484,95.336914,0.42842025,2.0779579,-1.0,
228.16168,1084.5613,9.359961,9.359961,0.15990952,,12.604452,49.57,1.6129974,793.9642,853.29407,[-0.153  0.225  0.046  0.022 -0.024  0.107  0.053 -0.411  0.     0.  0.   ],134.06052,1710.4238,2.4812598,100,0.4189424,7.9337044,459.42890712264335,187.4849,0.024812598,87538380.0,11600,459.42896,0.00022312504,555.9159865379333,116,231.26723,15.990951,385441,2.3510585,0.022312505,161.29974,-1.0,
