MeanEntropy,ReturnStepMaxmin,InitialReturnMax,VarianceInit,J_sample_variance,LearnableVariance,MaxIW,ESSRenyi,MinIW,TimeElapsed,EpLenMean,OptimizationReturnMax,MaxIWNorm,EmpiricalD2,Weights,Iteration,ReturnStepMax,Bound,MinIWNorm,InitialBound,InitialReturnMean,ReturnMeanIW,OptimizationReturnMin,InitialReturnStd,EpThisIter,MeanIWNorm,MeanIW,ESSClassic,EpisodesSoFar,StdIWNorm,TimestepsSoFar,EpRewMean,OptimizationReturnMean,StdIW,InitialReturnMin
0.4189424,0.8647806,-67.368324,-1.0,41653.36,,2.3387458,90.590485,0.46609002,7173.978438138962,145.84,135.57791,0.023387458,1.1038687,[-0.911  0.971],216,0.8647806,-108.53723,0.0046609,-109.88794,-103.12308,-101.4297,,22.162447,100,0.009810561,0.98105615,88.64795,21600,0.0035107266,5789306,-103.12306829765438,99.82315,0.35107267,-202.94623
0.4189424,0.86345065,-59.30659,-1.0,41208.586,,2.0047364,90.73148,0.27637264,7186.472501754761,150.84,139.06285,0.020047363,1.1021533,[-0.911  0.979],217,0.86345065,-111.323235,0.0027637263,-113.704765,-107.09245,-104.38139,,27.345728,100,0.009935863,0.99358636,88.91893,21700,0.0035075152,5804390,-107.09245535701513,91.276985,0.35075152,-198.36945
0.4189424,0.8607991,-58.44377,-1.0,31564.537,,1.8175981,94.94293,0.48122293,7197.489429473877,140.59,114.22919,0.01817598,1.0532643,[-0.923  0.986],218,0.8607991,-104.64727,0.004812229,-105.23436,-99.47859,-98.740204,,21.271189,100,0.0100878,1.00878,94.69749,21800,0.0023870855,5818449,-99.47859413579107,73.19437,0.23870856,-172.67296
0.4189424,0.86240447,-58.792877,-1.0,39192.832,,10.338076,11.560557,0.011575432,7210.983169555664,145.4,138.69801,0.103380755,8.650102,[-0.919  0.992],219,0.86240447,-88.35739,0.000115754316,-109.83999,-103.25695,-68.99601,,25.632957,100,0.006994522,0.6994522,23.646935,21900,0.012568512,5832989,-103.25695456206799,94.23393,1.2568512,-197.49089
0.4189424,0.86231625,-68.12667,-1.0,53955.79,,7.2997055,28.156282,0.021368388,7221.543638706207,139.61,166.82758,0.072997056,3.5516052,[-0.894  1.026],220,0.86231625,-91.57457,0.00021368387,-106.91213,-99.08032,-76.81498,,22.464031,100,0.0077294693,0.77294695,33.51294,22000,0.010887094,5846950,-99.08032176703215,135.87393,1.0887095,-234.95425
0.4189424,0.86176074,-68.79561,-1.0,33147.004,,5.0701585,64.09626,0.11647721,7231.97189450264,143.27,113.55501,0.050701585,1.5601534,[-0.842  0.999],221,0.86176074,-102.38884,0.0011647721,-107.996796,-101.918434,-94.79661,,22.047714,100,0.009248957,0.92489576,60.66953,22100,0.0074468413,5861277,-101.91844367042184,80.432175,0.74468416,-182.35062
0.4189424,0.8588997,-69.229485,-1.0,32938.457,,7.601482,49.784714,0.076001406,7242.556609630585,138.98,103.85282,0.07601482,2.0086486,[-0.794  0.986],222,0.8588997,-101.90045,0.00076001405,-104.43003,-98.66062,-93.72365,,19.79002,100,0.009549133,0.9549133,50.321835,22200,0.009487866,5875175,-98.66062658905983,74.42168,0.94878674,-173.0823
0.4189424,0.8648486,-58.610123,-1.0,31499.219,,10.330297,16.433353,0.0036523035,7252.812575817108,134.6,107.92078,0.10330297,6.0851855,[-0.777  1.006],223,0.8648486,-84.506,3.6523033e-05,-100.01895,-94.467926,-70.81262,,18.737604,100,0.008165842,0.8165842,29.272758,22300,0.012692948,5888635,-94.46792604893446,72.06297,1.2692949,-166.5309
0.4189424,0.86008954,-68.87955,-1.0,25199.494,,4.1018085,76.54931,0.21911702,7263.174964189529,133.28,86.79532,0.041018084,1.3063475,[-0.829  1.038],224,0.86008954,-97.37763,0.0021911701,-99.60778,-94.4186,-91.44665,,19.336838,100,0.009783891,0.9783892,75.736145,22400,0.0055378345,5901963,-94.4186121892929,61.25625,0.5537834,-155.67487
0.4189424,0.86699176,-59.15438,-1.0,27598.719,,8.100968,17.534601,0.005010085,7274.310828924179,135.34,106.86901,0.08100968,5.7030096,[-0.858  1.051],225,0.86699176,-78.22693,5.010085e-05,-101.42947,-95.89536,-65.010925,,21.158882,100,0.0073664715,0.7366471,27.132029,22500,0.012072208,5915497,-95.89535751879215,70.128044,1.2072209,-166.02339
0.4189424,0.85851127,-58.81567,-1.0,15228.807,,5.360485,6.598316,0.0009328934,7285.537769317627,128.72,104.30701,0.05360485,15.155382,[-0.968  1.073],226,0.85851127,-74.95167,9.328934e-06,-96.24973,-90.81232,-53.783825,,20.792072,100,0.006102885,0.61028856,32.49387,22600,0.008796423,5928369,-90.81231617122889,72.31036,0.87964237,-163.12268
0.4189424,0.8597085,-58.765926,-1.0,15408.41,,6.5332465,8.004034,0.006221956,7296.3541259765625,126.74,77.06207,0.065332465,12.4937,[-0.934  1.113],227,0.8597085,-88.12701,6.221956e-05,-94.36698,-89.839386,-72.12356,,17.618055,100,0.007934397,0.7934397,31.45403,22700,0.011712961,5941043,-89.83938442900777,45.988617,1.171296,-135.828
0.4189424,0.8603009,-58.77059,-1.0,21996.676,,5.7609673,9.202273,0.0069688186,7306.2034611701965,126.95,102.00529,0.05760967,10.866879,[-1.029  1.149],228,0.8603009,-88.60673,6.968818e-05,-95.375656,-90.01646,-70.94016,,19.751451,100,0.007684793,0.7684794,31.55221,22800,0.0113187125,5953738,-90.01645991310477,70.75942,1.1318713,-160.77588
0.4189424,0.860239,-58.37899,-1.0,34450.36,,5.9171543,52.864964,0.120948724,7317.555292367935,131.33,115.57105,0.059171543,1.891612,[-0.986  1.109],229,0.860239,-93.752884,0.0012094872,-98.37641,-92.57808,-85.77809,,21.32987,100,0.009389525,0.93895257,49.65678,22900,0.009454201,5966871,-92.57807979241014,81.37196,0.9454202,-173.95004
0.4189424,0.85951227,-58.909603,-1.0,24970.037,,3.5938735,23.897488,0.0209474,7327.300924539566,131.28,135.24603,0.035938736,4.1845403,[-0.967  1.089],230,0.85951227,-76.773346,0.000209474,-99.42585,-92.954,-63.534424,,19.935974,100,0.0070287758,0.7028776,47.05481,23000,0.0074557434,5979999,-92.95399837613105,101.20164,0.74557436,-194.15564
0.4189424,0.868109,-58.83553,-1.0,39263.71,,2.4073834,81.89403,0.13034245,7337.525691747665,135.11,135.07576,0.024073834,1.2210903,[-1.086  1.1  ],231,0.868109,-99.733665,0.0013034245,-102.274506,-95.810814,-92.59107,,24.67632,100,0.009792727,0.97927266,81.38799,23100,0.0046829563,5993510,-95.81079871341586,98.10049,0.46829566,-193.91129
0.4189424,0.8640296,-59.012295,-1.0,37759.574,,5.0804644,50.741436,0.16047597,7347.4020347595215,132.62,130.71916,0.05080464,1.970776,[-1.086  1.111],232,0.8640296,-92.46569,0.0016047596,-99.88953,-93.565155,-83.58725,,21.752111,100,0.009122647,0.9122647,56.586582,23200,0.007990538,6006772,-93.56515006572008,96.166306,0.79905385,-189.73146
0.4189424,0.8634808,-58.867523,-1.0,19452.932,,7.6596875,10.902918,0.008979351,7357.579275608063,131.88,94.227875,0.07659687,9.171857,[-1.014  1.098],233,0.8634808,-82.56699,8.979351e-05,-98.5251,-93.42192,-67.11198,,20.780659,100,0.00744409,0.744409,27.200241,23300,0.012178399,6019960,-93.42192457318306,59.673477,1.21784,-153.0954
0.4189424,0.8649665,-58.929153,-1.0,20787.398,,3.9336796,52.07761,0.1669794,7367.864368915558,130.61,86.97269,0.039336793,1.9202111,[-1.12   1.128],234,0.8649665,-92.25363,0.001669794,-97.16707,-92.303665,-85.51434,,18.566643,100,0.009276402,0.9276402,58.013115,23400,0.00789175,6033021,-92.30366881042718,53.598167,0.7891749,-145.90184
0.4189424,0.85788286,-58.75084,-1.0,28301.826,,9.390519,15.960895,0.012041114,7378.452418088913,132.14,93.367905,0.09390519,6.265313,[-1.07  1.11],235,0.85788286,-90.18829,0.00012041114,-98.620476,-93.54985,-77.496216,,19.879417,100,0.008763891,0.876389,27.66303,23500,0.014171871,6046235,-93.54985074386,58.568886,1.4171871,-152.11874
0.4189424,0.8655417,-58.28308,-1.0,25882.475,,1.7925848,92.283356,0.46750873,7388.541536331177,132.12,101.35304,0.017925847,1.083619,[-1.163  1.139],236,0.8655417,-97.85753,0.004675087,-98.91121,-93.59001,-92.31831,,20.082197,100,0.009885444,0.9885444,93.4191,23600,0.0026237408,6059447,-93.59000867426396,66.04611,0.2623741,-159.63612
0.4189424,0.8647132,-59.740246,-1.0,11682.635,,9.273401,9.340101,0.009479835,7399.0247683525085,127.05,78.99565,0.09273401,10.706522,[-1.134  1.138],237,0.8647132,-69.15586,9.479834e-05,-94.43433,-89.809814,-54.024017,,17.814966,100,0.0061100996,0.61100996,19.509775,23700,0.012410628,6072152,-89.80980796054006,48.92609,1.2410628,-138.7359
0.4189424,0.86316603,-58.484535,-1.0,24559.688,,3.5793622,76.4111,0.23246738,7410.60356426239,128.13,98.9737,0.03579362,1.3087103,[-1.107  1.098],238,0.86316603,-90.63783,0.0023246738,-95.831245,-90.582634,-84.633484,,18.143726,100,0.0095403185,0.9540318,77.83564,23800,0.0050909775,6084965,-90.58263871133327,66.8756,0.5090978,-157.45824
0.4189424,0.8663479,-57.722195,-1.0,37177.973,,2.2038925,91.63365,0.40450805,7420.426646947861,133.08,130.76392,0.022038924,1.0913022,[-1.055  1.093],239,0.8663479,-99.41036,0.0040450804,-100.69664,-94.41377,-92.84694,,21.901628,100,0.00995327,0.99532706,90.156784,23900,0.0032887834,6098273,-94.41376942887902,94.07234,0.32887834,-188.48611
0.4189424,0.8639375,-58.603844,-1.0,29748.781,,8.369182,11.094374,0.012878878,7431.301364898682,134.81,115.43247,0.08369181,9.013577,[-1.029  1.096],240,0.8639375,-87.528244,0.00012878877,-101.42322,-95.62201,-70.11149,,20.47881,100,0.00756562,0.75656205,29.190905,24000,0.011783256,6111754,-95.62201729029417,78.4143,1.1783257,-174.03632
0.4189424,0.8627627,-59.01735,-1.0,22316.502,,5.833007,40.7011,0.041217282,7441.945011138916,130.28,97.33086,0.058330067,2.4569361,[-1.08   1.133],241,0.8627627,-89.67823,0.0004121728,-97.23545,-92.02385,-81.50924,,19.210499,100,0.008639414,0.86394143,44.93101,24100,0.009564553,6124782,-92.02384999200702,64.32436,0.9564554,-156.3482
0.4189424,0.8617782,-59.65884,-1.0,20844.066,,7.134902,14.612588,0.017353786,7452.272570610046,130.85,101.64075,0.07134902,6.843415,[-1.142  1.117],242,0.8617782,-82.293144,0.00017353786,-97.968376,-92.59172,-68.22786,,20.138952,100,0.007510474,0.7510474,32.71213,24200,0.010771627,6137867,-92.59172097474337,68.70787,1.0771626,-161.29959
0.4189424,0.8631555,-68.159904,-1.0,12407.896,,5.8380113,7.1501822,0.0041471976,7463.320096731186,134.64,85.586464,0.058380112,13.985658,[-1.196  1.152],243,0.8631555,-73.1335,4.1471976e-05,-100.27283,-95.14795,-53.96778,,18.593699,100,0.005749366,0.5749366,26.886375,24300,0.009480974,6151331,-95.14794397562743,58.598427,0.94809747,-153.74637
0.4189424,0.86289966,-58.493393,-1.0,19942.975,,8.588047,8.479388,0.0064550196,7476.292843580246,140.48,106.857895,0.085880466,11.7933035,[-1.197  1.111],244,0.86289966,-84.89212,6.455019e-05,-105.46343,-99.95172,-65.96415,,23.761826,100,0.006856733,0.6856733,27.993937,24400,0.010996887,6165379,-99.95172277390957,65.39957,1.0996888,-165.35129
0.4189424,0.8592353,-67.99753,-1.0,21642.646,,7.3110642,14.650932,0.015311231,7485.433349132538,128.21,89.717804,0.07311064,6.8255043,[-1.221  1.15 ],245,0.8592353,-78.056114,0.00015311231,-95.48985,-90.23267,-64.32139,,17.801609,100,0.00718303,0.7183031,24.009562,24500,0.012778947,6178200,-90.23267711594701,67.48266,1.2778947,-157.71533
0.4189424,0.8623379,-58.528496,-1.0,33514.79,,4.7434382,49.025143,0.08605136,7497.116269111633,136.91,109.19367,0.047434382,2.0397696,[-1.328  1.132],246,0.8623379,-99.660324,0.0008605136,-101.97248,-96.38174,-91.675606,,20.408772,100,0.009903975,0.9903976,55.68221,24600,0.008835688,6191891,-96.38174716785551,71.34042,0.8835689,-167.72217
0.4189424,0.8591157,-58.901585,-1.0,10361.2705,,7.5693536,9.634174,0.0018702717,7507.688163518906,132.83,75.284454,0.07569353,10.379717,[-1.313  1.152],247,0.8591157,-82.9472,1.8702716e-05,-97.92813,-93.45528,-68.536705,,15.53257,100,0.0068602054,0.6860206,22.94793,24700,0.012570645,6205174,-93.45526423096656,40.730774,1.2570646,-134.18604
0.4189424,0.86092824,-57.76545,-1.0,29765.277,,3.6769373,57.594006,0.11094415,7518.843910694122,140.61,126.31728,0.03676937,1.7362918,[-1.438  1.134],248,0.86092824,-92.32735,0.0011094415,-104.75575,-98.61966,-84.24191,,22.194218,100,0.008685712,0.8685712,63.629364,24800,0.006566775,6219235,-98.61966279387474,85.463066,0.6566775,-184.08273
0.4189424,0.8579233,-67.6397,-1.0,23492.262,,6.659983,8.921545,0.008716658,7530.489060640335,135.8,104.14762,0.06659983,11.20882,[-1.381  1.121],249,0.8579233,-82.65044,8.7166576e-05,-101.2898,-95.56357,-63.479214,,20.110289,100,0.006933615,0.6933615,30.520956,24900,0.010461346,6232815,-95.56356784969569,76.22376,1.0461346,-171.78732
0.4189424,0.8577062,-58.3386,-1.0,19121.662,,5.9339514,38.361237,0.06213523,7541.387728691101,131.14,82.33788,0.059339512,2.6067982,[-1.23   1.117],250,0.8577062,-91.23246,0.0006213523,-97.382,-92.69277,-83.661446,,18.658327,100,0.008981957,0.89819574,42.06541,25000,0.010540891,6245929,-92.69278059989215,47.9837,1.0540892,-140.67648
0.4189424,0.8634618,-58.725986,-1.0,24549.691,,4.689014,62.458427,0.14463162,7552.556396007538,137.98,95.14142,0.04689014,1.6010649,[-1.227  1.092],251,0.8634618,-98.40338,0.0014463163,-102.973366,-97.844444,-91.913605,,19.935722,100,0.009596461,0.9596462,62.979168,25100,0.007357594,6259727,-97.8444549421966,56.022945,0.73575944,-153.8674
0.4189424,0.86191213,-58.394337,-1.0,20301.766,,7.4920726,7.37728,0.0065054176,7563.3678586483,131.31,103.66325,0.07492072,13.555131,[-1.257  1.109],252,0.86191213,-86.46827,6.505418e-05,-98.112946,-92.71104,-66.579865,,20.173138,100,0.007060537,0.7060537,27.082277,25200,0.011585417,6272858,-92.7110302695632,69.34656,1.1585417,-162.05759
0.4189424,0.8647827,-58.81064,-1.0,12365.514,,8.69847,6.3772264,0.0041503846,7574.3436191082,137.3,91.9126,0.0869847,15.680799,[-1.281  1.07 ],253,0.8647827,-93.754486,4.1503845e-05,-102.04874,-97.02463,-73.85953,,19.418419,100,0.0067842747,0.6784275,23.771767,25300,0.012148723,6286588,-97.02462593466043,53.69861,1.2148722,-150.72324
0.4189424,0.8601331,-58.352234,-1.0,18550.93,,9.848195,14.28728,0.0028188424,7585.640298604965,143.44,104.07666,0.098481946,6.999233,[-1.289  1.03 ],254,0.8601331,-93.14937,2.8188424e-05,-106.72421,-101.30991,-78.82527,,19.571432,100,0.007435428,0.74354285,26.122387,25400,0.012504201,6300932,-101.3099145950377,61.11898,1.2504202,-162.4289
0.4189424,0.8633744,-68.50159,-1.0,11548.768,,4.288935,7.260213,0.006405195,7597.826421499252,154.28,117.55054,0.04288935,13.773701,[-1.277  0.996],255,0.8633744,-75.626335,6.405195e-05,-115.2643,-109.06256,-52.609863,,21.730103,100,0.00479507,0.479507,29.167837,25500,0.0074723647,6316360,-109.062560185045,76.98956,0.74723643,-186.05212
0.4189424,0.8630832,-68.82234,-1.0,17127.512,,6.0397024,7.7154827,0.0030543872,7610.305010318756,146.05,109.34151,0.06039702,12.960952,[-1.283  1.034],256,0.8630832,-84.44214,3.054387e-05,-109.4102,-103.4714,-63.06169,,22.980137,100,0.0061123646,0.61123645,34.238968,25600,0.008470972,6330965,-103.47140735119581,74.692444,0.8470972,-178.16385
0.4189424,0.8695774,-68.59769,-1.0,17592.916,,7.3862205,13.240041,0.0097192805,7621.107012987137,139.04,80.91617,0.0738622,7.552847,[-1.185  1.06 ],257,0.8695774,-84.84826,9.71928e-05,-103.16765,-98.18386,-71.15157,,20.157,100,0.0073578064,0.7357808,25.153185,25700,0.012692251,6344869,-98.18385581851005,51.33,1.2692251,-149.51385
0.4189424,0.85935336,-68.0524,-1.0,17761.625,,5.7698717,8.651813,0.0057412405,7631.785124063492,135.56,98.85898,0.057698715,11.558271,[-1.177  1.094],258,0.85935336,-78.62551,5.7412402e-05,-101.04483,-95.481125,-59.7103,,20.555132,100,0.006400338,0.6400338,27.225374,25800,0.010464198,6358425,-95.48112215101719,71.43025,1.04642,-166.91138
0.4189424,0.8618007,-57.779438,-1.0,32546.725,,6.235822,58.411697,0.13960819,7643.794842004776,142.35,113.89334,0.06235822,1.7119858,[-1.172  1.055],259,0.8618007,-102.20349,0.0013960819,-106.039505,-100.31708,-94.7161,,19.567337,100,0.009692996,0.9692996,56.827656,25900,0.008448525,6372660,-100.31707214146853,71.3557,0.8448526,-171.67278
0.4189424,0.8613092,-68.64779,-1.0,80193.914,,10.461748,33.963,0.035831187,7655.01065158844,138.99,159.30508,0.10461748,2.9443805,[-1.149  1.072],260,0.8613092,-99.64561,0.00035831187,-105.73436,-98.13592,-86.607315,,22.899937,100,0.00940482,0.940482,36.22061,26000,0.012479948,6386559,-98.13592898473144,129.81696,1.2479948,-227.95288
0.4189424,0.8631668,-58.308067,-1.0,25910.742,,5.0636253,8.890952,0.014752497,7666.824795722961,134.8,129.81656,0.05063625,11.24739,[-1.152  1.097],261,0.8631668,-88.59932,0.00014752496,-102.1063,-95.83548,-67.56879,,23.97087,100,0.0069233286,0.69233286,31.417725,26100,0.010229006,6400039,-95.83547859817743,92.28916,1.0229007,-188.12463
0.4189424,0.8689089,-68.37363,-1.0,31286.32,,4.9151306,12.6816225,0.0041014715,7677.089396715164,138.7,127.319214,0.049151305,7.8854265,[-1.185  1.06 ],262,0.8689089,-87.757,4.1014715e-05,-104.17879,-97.65569,-69.4395,,22.042208,100,0.007458127,0.7458126,41.009983,26200,0.008944873,6413909,-97.65568733021617,98.037155,0.89448726,-195.69284
0.4189424,0.8644606,-68.06985,-1.0,23006.732,,8.188038,11.69573,0.0055035176,7688.35915350914,138.05,87.578255,0.081880376,8.550129,[-1.221  1.095],263,0.8644606,-89.83398,5.5035176e-05,-102.62563,-97.43737,-74.66316,,21.868395,100,0.007871939,0.7871939,27.17019,26300,0.012888131,6427714,-97.43736725136638,58.21073,1.2888131,-155.6481
0.4189424,0.8610641,-59.056625,-1.0,31208.94,,8.951814,15.109056,0.006171638,7700.164327383041,143.63,111.63197,0.08951814,6.618547,[-1.145  1.063],264,0.8610641,-85.43298,6.171638e-05,-107.01913,-101.3295,-70.79556,,24.789131,100,0.0077244923,0.77244925,26.709553,26400,0.01279559,6442077,-101.32950968876482,69.359085,1.279559,-170.6886
0.4189424,0.857183,-58.192,-1.0,20993.191,,7.8040266,11.160098,0.011978721,7711.26734495163,141.69,119.92757,0.078040265,8.960495,[-1.148  1.096],265,0.857183,-80.44341,0.00011978721,-106.52949,-100.59218,-62.670593,,24.45267,100,0.0064655244,0.64655244,28.63593,26500,0.01020676,6456246,-100.5921748778224,77.52739,1.020676,-178.11957
0.4189424,0.86103535,-58.431057,-1.0,32567.586,,7.5660467,26.557684,0.022411212,7722.036292552948,130.84,131.54147,0.07566047,3.7653885,[-1.107  1.129],266,0.86103535,-89.73009,0.00022411211,-98.377975,-92.04556,-77.442276,,20.174015,100,0.008240628,0.8240628,38.769955,26600,0.01035607,6469330,-92.0455585500598,97.92698,1.0356069,-189.97253
0.4189424,0.8636638,-58.419067,-1.0,20835.424,,7.274861,9.12692,0.0015506044,7732.476790428162,127.37,121.02295,0.07274861,10.956599,[-1.221  1.139],267,0.8636638,-70.73387,1.5506042e-05,-95.88659,-89.90518,-50.934982,,19.73727,100,0.005757773,0.5757773,27.192331,26700,0.009421498,6482067,-89.9051903538406,89.53683,0.9421497,-179.44202
0.4189424,0.86988604,-59.03476,-1.0,27223.627,,6.9184976,52.098705,0.12785658,7742.997666358948,134.6,111.307465,0.069184974,1.9194335,[-1.077  1.118],268,0.86988604,-92.42298,0.0012785658,-100.85898,-95.180885,-84.55637,,21.073694,100,0.008802892,0.88028914,46.47324,26800,0.009447336,6495527,-95.18089918315411,75.16132,0.9447336,-170.34222
0.4189424,0.8614627,-58.370476,-1.0,17542.951,,7.262775,10.803575,0.009030603,7753.820989608765,129.95,100.29916,0.072627746,9.256196,[-1.054  1.137],269,0.8614627,-79.7572,9.030603e-05,-96.73715,-91.44817,-63.665985,,20.795712,100,0.0069085076,0.69085085,27.88996,26900,0.011108572,6508522,-91.44817363351584,67.22146,1.1108571,-158.66963
0.4189424,0.86334306,-60.190453,-1.0,28939.385,,6.403408,13.736219,0.004768613,7764.269110202789,134.19,121.82667,0.06403408,7.2800236,[-1.028  1.099],270,0.86334306,-85.799286,4.7686128e-05,-101.26941,-95.20217,-69.428955,,19.250782,100,0.007458548,0.7458548,31.510445,27000,0.0109961135,6521941,-95.20217623710633,86.81494,1.0996113,-182.01712
0.4189424,0.860986,-58.86917,-1.0,9272.4795,,4.541141,6.5298448,0.00678149,7775.059834718704,128.5,82.917175,0.045411408,15.3143,[-0.977  1.13 ],271,0.860986,-75.068054,6.78149e-05,-94.89108,-90.16487,-56.572742,,19.167011,100,0.006026656,0.60266566,34.394222,27100,0.008323476,6534791,-90.16487247869372,51.621475,0.8323475,-141.78635
0.4189424,0.86464614,-59.248955,-1.0,9243.636,,7.4728646,6.546846,0.00095954636,7785.356499910355,126.3,76.48147,0.074728645,15.27453,[-0.817  1.114],272,0.86464614,-65.53166,9.595464e-06,-94.52254,-89.9982,-47.84931,,18.426601,100,0.0056104027,0.5610403,23.975206,27200,0.009990575,6547421,-89.99819613113999,45.732227,0.9990575,-135.73042
0.4189424,0.8634563,-58.666004,-1.0,19619.293,,6.720886,10.431545,0.007392576,7795.215923547745,129.88,94.96709,0.067208864,9.586308,[-0.814  1.07 ],273,0.8634563,-88.169586,7.392576e-05,-96.765915,-91.64482,-72.31375,,19.431875,100,0.0078044427,0.78044426,30.79049,27300,0.011700827,6560409,-91.6448202124238,61.988266,1.1700826,-153.63309
0.4189424,0.8635753,-58.77771,-1.0,9202.454,,4.3252473,6.570035,0.0035738668,7804.740888118744,125.79,92.345825,0.04325247,15.220619,[-0.798  1.108],274,0.8635753,-67.65043,3.5738667e-05,-93.979546,-88.94208,-47.997513,,17.083334,100,0.005434674,0.54346746,34.262634,27400,0.0075278217,6572988,-88.9420880278945,62.181446,0.75278217,-151.12354
0.4189424,0.86613107,-59.04769,-1.0,11782.069,,7.816275,9.993706,0.0056246836,7816.453500032425,132.84,103.22318,0.07816275,10.006298,[-0.918  1.082],275,0.86613107,-69.19537,5.6246834e-05,-99.399445,-93.99042,-52.085133,,22.59027,100,0.005430655,0.54306555,23.652748,27500,0.009756817,6586272,-93.99042310968042,68.28045,0.9756817,-162.27087
0.4189424,0.8626426,-59.07761,-1.0,15028.495,,4.6889687,8.227006,0.012492527,7827.280289411545,138.5,111.019196,0.046889685,12.15509,[-1.07   1.088],276,0.8626426,-80.348,0.00012492527,-104.02292,-98.35303,-60.5804,,22.522127,100,0.005993875,0.5993875,32.196594,27600,0.008698181,6600122,-98.3530236619711,71.743774,0.86981815,-170.0968
0.4189424,0.85953355,-58.626556,-1.0,29174.031,,5.4943004,39.043037,0.020064682,7838.241113424301,143.83,112.6116,0.054943003,2.5612762,[-1.169  1.06 ],277,0.85953355,-97.24847,0.00020064681,-107.83293,-102.125,-88.11349,,24.36399,100,0.008875904,0.8875904,48.45207,27700,0.009155078,6614505,-102.12499683141708,69.11317,0.91550785,-171.23816
0.4189424,0.86265194,-68.24508,-1.0,9778.522,,4.541187,6.5192714,0.00064725353,7849.419047117233,138.65,73.52778,0.045411866,15.339138,[-1.232  1.081],278,0.86265194,-83.106346,6.472535e-06,-102.90434,-98.17857,-64.5978,,18.267653,100,0.0064362152,0.6436215,33.684353,27800,0.009030763,6628370,-98.17857780084015,43.594276,0.9030764,-141.77286
0.4189424,0.8636807,-59.004395,-1.0,21205.783,,5.808643,36.41631,0.05251744,7859.397252082825,135.27,85.49466,0.05808643,2.7460222,[-1.075  1.085],279,0.8636807,-92.92212,0.0005251744,-100.216515,-95.399864,-84.940414,,18.742922,100,0.009154233,0.91542333,43.004917,27900,0.010538568,6641897,-95.3998800869286,49.099174,1.0538567,-144.49905
0.4189424,0.86327285,-59.72572,-1.0,14725.051,,7.877438,7.0158105,0.005206394,7870.109686374664,134.24,97.17836,0.07877438,14.253521,[-1.058  1.109],280,0.86327285,-83.395935,5.206394e-05,-100.67155,-95.441414,-63.65017,,20.609615,100,0.006510933,0.6510933,26.134125,28000,0.010946143,6655321,-95.4414183165133,61.46266,1.0946144,-156.90408
0.4189424,0.86556,-68.55821,-1.0,18535.76,,5.345521,9.3822565,0.006259917,7881.428896903992,139.05,116.006775,0.053455207,10.658417,[-1.041  1.067],281,0.86556,-74.43335,6.259917e-05,-104.30892,-98.156746,-54.34823,,22.10209,100,0.0058548152,0.5854816,31.523335,28100,0.00862916,6669226,-98.15675216019153,86.40823,0.862916,-184.56499
0.4189424,0.86101556,-57.798576,-1.0,25108.902,,7.0659904,11.686272,0.01709289,7891.905090808868,132.42,121.399605,0.070659906,8.557049,[-1.072  1.105],282,0.86101556,-84.97687,0.00017092889,-99.34293,-93.36967,-67.503586,,22.663368,100,0.007121948,0.71219474,29.717964,28200,0.010952454,6682468,-93.36965969234706,85.828514,1.0952455,-179.19818
0.4189424,0.8626791,-58.37493,-1.0,18131.898,,6.8426843,10.978535,0.0136078475,7900.461162567139,128.23,94.33964,0.06842684,9.108684,[-0.949  1.12 ],283,0.8626791,-77.05808,0.00013607847,-95.70153,-90.611046,-61.694695,,18.245703,100,0.0068967533,0.6896753,26.878735,28300,0.011375281,6695291,-90.61104462042451,62.103527,1.1375282,-152.71457
0.4189424,0.86326134,-59.58519,-1.0,23178.463,,1.4842883,97.54023,0.62689,7909.343574047089,132.39,91.20802,0.014842883,1.025218,[-1.101  1.122],284,0.86326134,-97.58806,0.0062689,-98.471176,-93.44473,-92.498634,,18.46369,100,0.0099329315,0.9932932,97.139984,28400,0.0017043686,6708530,-93.44473179966211,57.34848,0.17043686,-150.79321
0.4189424,0.8660588,-58.486374,-1.0,15243.936,,7.0837574,7.728206,0.0023268252,7918.2642023563385,132.01,98.34654,0.07083757,12.939613,[-1.117  1.122],285,0.8660588,-78.98208,2.326825e-05,-98.41493,-93.18716,-60.176937,,18.423752,100,0.006504632,0.65046316,27.417828,28500,0.0105833,6721731,-93.18716489970684,63.645752,1.05833,-156.83292
0.4189424,0.8566544,-48.19998,-1.0,32061.727,,3.5133605,66.25191,0.12840052,7927.57061457634,127.93,139.93307,0.035133604,1.5093906,[-1.094  1.161],286,0.8566544,-88.94401,0.0012840051,-96.762115,-90.49103,-81.2395,,18.5996,100,0.008902663,0.89026636,67.738686,28600,0.0061438777,6734524,-90.49102225661278,97.64203,0.6143878,-188.13306
0.4189424,0.86275506,-57.828033,-1.0,19234.072,,6.24248,36.616875,0.06611399,7936.186662435532,126.28,84.47232,0.062424798,2.7309813,[-1.041  1.149],287,0.86275506,-87.61133,0.0006611399,-93.500046,-88.75669,-79.77263,,16.454548,100,0.008892335,0.88923365,42.236225,28700,0.010399228,6747152,-88.75669547766446,53.543655,1.0399228,-142.30035
