LearnableVariance,MaxIWNorm,ReturnStepMaxmin,InitialReturnStd,ESSRenyi,StdIWNorm,MeanIW,MeanIWNorm,J_sample_variance,MaxIW,Bound,Weights,InitialBound,EpThisIter,InitialReturnMean,EmpiricalD2,TimestepsSoFar,EpLenMean,Iteration,OptimizationReturnMean,TimeElapsed,VarianceInit,MeanEntropy,StdIW,ESSClassic,OptimizationReturnMax,ReturnStepMax,EpRewMean,MinIWNorm,MinIW,OptimizationReturnMin,ReturnMeanIW,InitialReturnMax,EpisodesSoFar,InitialReturnMin
True,0.052835986,0.85652876,20.17314,7.151563,0.009073334,0.5641439,0.0056414395,13639.345,5.283599,-69.51611,[-0.236  1.082 -1.316],-93.061386,100,-87.58757,13.982957,3451443,124.3,205,76.62706,4754.645414352417,-1,0.043373,0.9073333,27.880411,113.94188,0.85652876,-87.58757164955139,4.8393005e-05,0.0048393006,,-49.047417,-50.272747,20500,-164.21463
True,0.048407443,0.855166,19.409344,15.969133,0.009330918,0.71103895,0.0071103894,17446.002,4.8407445,-71.16282,[-0.211  1.053 -1.376],-92.87702,100,-87.71473,6.2620807,3463858,124.15,206,67.15428,4773.35441160202,-1,0.10572871,0.93309176,36.736153,94.67952,0.855166,-87.71472637847066,0.00023099025,0.023099026,,-58.244602,-60.189484,20600,-154.869
True,0.031927526,0.86470556,18.911299,80.29154,0.0045365244,0.95756483,0.009575649,28175.438,3.1927528,-89.08916,[-0.24   1.067 -1.313],-91.97044,100,-86.34876,1.2454612,3476123,122.65,207,82.30172,4791.986027956009,-1,0.08468996,0.45365244,81.66964,108.37434,0.86470556,-86.34876143947244,0.0028392184,0.28392184,,-82.815346,-60.276146,20700,-168.65048
True,0.032791104,0.8609064,19.925835,9.663465,0.006978567,0.6035548,0.0060355472,12575.217,3.2791107,-68.249504,[-0.226  1.073 -1.334],-92.49647,100,-87.14855,10.348255,3488440,123.17,208,73.288826,4810.876073360443,-1,0.14746685,0.6978568,42.791714,100.222916,0.8609064,-87.14855724796652,0.00020602884,0.020602884,,-51.04596,-60.214462,20800,-160.43738
True,0.077607885,0.8570127,22.755896,17.585484,0.010430264,0.69007385,0.0069007385,16375.704,7.7607884,-70.20998,[-0.175  1.056 -1.271],-95.43135,100,-90.38448,5.6865087,3501191,127.51,209,61.021416,4831.972686052322,-1,0.10491199,1.0430263,30.44563,100.75322,0.8570127,-90.38448118507863,2.6075313e-05,0.0026075314,,-58.175026,-50.65268,20900,-151.4059
True,0.037657373,0.86548424,26.368975,17.428003,0.007942344,0.6720804,0.0067208027,28672.205,3.7657375,-76.90433,[-0.219  1.079 -1.314],-96.82053,100,-89.87258,5.7378917,3513794,126.03,210,118.56651,4851.637723207474,-1,0.13739993,0.79423445,41.726734,148.49677,0.86548424,-89.87257652372122,0.00028080505,0.028080504,,-60.26123,-59.942318,21000,-208.43909
True,0.03839334,0.8588194,26.971987,60.390972,0.007186043,0.9306788,0.0093067875,71721.19,3.839334,-92.7573,[-0.223  1.056 -1.282],-97.301094,100,-88.82888,1.6558766,3526419,126.25,211,165.33754,4872.864282608032,-1,0.16939712,0.71860427,62.649437,194.58961,0.8588194,-88.828878967762,0.001375044,0.1375044,,-81.85519,-59.576797,21100,-254.16641
True,0.039568026,0.857051,26.831186,5.220911,0.008062004,0.5616921,0.005616921,15236.452,3.9568026,-75.09858,[-0.233  1.047 -1.25 ],-101.780525,100,-96.07059,19.153746,3539885,134.66,212,75.22781,4886.998730182648,-1,0.12293486,0.8062004,32.67862,112.434364,0.857051,-96.07057776018978,5.530237e-06,0.0005530237,,-50.109,-58.864037,21200,-171.2984
True,0.054455586,0.8616955,19.832844,6.644303,0.007888575,0.45276487,0.0045276484,10002.419,5.4455585,-63.82553,[-0.277  1.08  -1.296],-93.37021,100,-87.67652,15.050488,3552269,123.84,213,83.13393,4900.967320919037,-1,0.065895006,0.7888575,24.779152,110.72905,0.8616955,-87.67652541011572,5.002716e-05,0.005002716,,-41.73692,-60.081406,21300,-170.81046
True,0.040042724,0.8688578,23.82831,8.467299,0.0059136073,0.5266513,0.005266513,11048.259,4.0042725,-69.56718,[-0.203  1.055 -1.353],-98.83149,100,-92.953255,11.810142,3565356,130.87,214,83.39386,4916.16987490654,-1,0.12788162,0.59136075,44.231415,117.19024,0.8688578,-92.95325573205947,0.00012920095,0.012920096,,-49.366096,-59.156868,21400,-176.3471
True,0.05128067,0.850275,24.323824,16.487972,0.0097389165,0.81367034,0.008136703,33547.4,5.128067,-90.7734,[-0.156  1.038 -1.291],-95.92068,100,-89.55733,6.065027,3578004,126.48,215,101.34326,4934.19732260704,-1,0.17460091,0.9738917,41.10832,131.20862,0.850275,-89.55732561290264,0.00025980818,0.025980817,,-75.102196,-59.691963,21500,-190.90059
True,0.056068234,0.86489254,23.7683,56.50273,0.008148302,0.94834167,0.009483416,32591.951,5.6068234,-93.835625,[-0.136  1.017 -1.244],-99.05928,100,-93.233055,1.7698259,3591113,131.09,216,81.553345,4955.511045455933,-1,0.17463014,0.81483024,57.529064,123.32981,0.86489254,-93.2330622586608,0.0014767066,0.14767066,,-86.08473,-51.456596,21600,-174.7864
True,0.033956464,0.8694099,20.349768,5.6806846,0.0071220696,0.47737372,0.004773738,10421.348,3.3956463,-65.103424,[-0.139  1.033 -1.244],-95.151085,100,-89.47077,17.603512,3603819,127.06,217,80.93862,4976.839910507202,-1,0.1009398,0.71220696,30.99961,110.70082,0.8694099,-89.47077491506934,2.815778e-07,2.815778e-05,,-41.270794,-59.708572,21700,-170.4094
True,0.08463454,0.863771,23.625586,7.106077,0.009598806,0.4809293,0.004809293,13701.106,8.463454,-67.647354,[-0.215  1.016 -1.318],-100.202515,100,-94.20344,14.072462,3617137,133.18,218,85.76851,5000.052419185638,-1,0.05901461,0.9598806,20.065952,118.4116,0.863771,-94.20344640418887,6.335501e-05,0.006335501,,-45.14289,-61.560356,21800,-179.97195
True,0.06449065,0.8646933,26.731817,31.963932,0.01059486,0.865942,0.00865942,37370.754,6.449065,-92.78747,[-0.106  1.005 -1.36 ],-101.2371,100,-94.798904,3.1285262,3630374,132.37,219,98.346855,5020.742166996002,-1,0.07534888,1.0594859,40.048553,132.8764,0.8646933,-94.79891203969717,0.0007673849,0.07673849,,-81.399826,-60.26937,21900,-193.14577
True,0.049359836,0.8650922,27.4233,10.695774,0.010053197,0.707127,0.0070712697,32435.787,4.9359837,-84.776306,[-0.119  0.987 -1.344],-104.78291,100,-98.17321,9.349487,3644172,137.98,220,100.11799,5042.894157409668,-1,-0.005132913,1.0053197,33.09921,148.33006,0.8650922,-98.17320487603546,1.2688511e-05,0.0012688511,,-64.56585,-49.961136,22000,-198.2912
True,0.06420329,0.86783296,24.414104,44.74927,0.008641489,0.8606325,0.008606325,31501.727,6.420329,-89.53463,[-0.149  1.001 -1.424],-101.73953,100,-95.69875,2.2346733,3657611,134.39,221,85.52488,5064.125467538834,-1,-0.043451425,0.86414886,49.79613,120.75412,0.86783296,-95.69875452637672,0.00047437148,0.04743715,,-80.504364,-60.469513,22100,-181.22363
True,0.049780745,0.86005664,24.833965,9.646716,0.009777434,0.68180066,0.006818006,43859.34,4.9780746,-80.07381,[-0.179  1.012 -1.462],-98.74997,100,-91.40493,10.366222,3670467,128.56,222,128.94618,5084.507300853729,-1,-0.08717344,0.9777434,32.71685,170.49161,0.86005664,-91.40493502214551,8.548898e-06,0.0008548898,,-56.42527,-49.859505,22200,-220.35112
True,0.096904494,0.8634441,21.544697,10.972801,0.012079283,0.6153795,0.006153795,22338.035,9.69045,-75.67528,[-0.209  1.036 -1.506],-93.72757,100,-87.559395,9.113443,3682800,123.33,223,97.48612,5105.143702983856,-1,-0.16354516,1.2079283,20.605917,125.82379,0.8634441,-87.55939278408886,1.0871902e-05,0.0010871902,,-57.054462,-59.221725,22300,-185.04552
True,0.022620467,0.8635047,25.455376,80.22772,0.0043926807,0.9238301,0.009238301,31460.639,2.2620468,-93.87115,[-0.173  1.021 -1.582],-100.204025,100,-94.05033,1.246452,3696024,132.24,224,90.56065,5125.84748673439,-1,-0.16501632,0.43926805,81.56031,123.70639,0.8635047,-94.05033242315054,0.002043866,0.20438662,,-87.00087,-60.904602,22400,-184.611
True,0.04775852,0.8644495,25.907206,7.879155,0.008641334,0.50907546,0.0050907545,12299.331,4.775852,-66.878555,[-0.198  1.019 -1.584],-99.86188,100,-94.136536,12.691716,3709199,131.75,225,77.62389,5145.13699221611,-1,-0.24174403,0.8641335,25.764177,112.23724,0.8644495,-94.13652749717235,1.5214782e-05,0.0015214783,,-46.481754,-59.52318,22500,-171.76042
True,0.0905384,0.85788465,26.447397,7.196318,0.010893361,0.6319735,0.006319735,24758.066,9.05384,-79.61168,[-0.148  1.028 -1.661],-97.26458,100,-91.22915,13.895995,3721972,127.73,226,89.83408,5160.347559452057,-1,-0.26097015,1.0893362,25.181557,121.39947,0.85788465,-91.22915102705359,2.4609957e-05,0.0024609957,,-57.113163,-59.663765,22600,-181.06323
True,0.047494333,0.8605764,35.12957,25.259743,0.00838735,0.63300073,0.0063300077,73028.805,4.7494335,-82.189255,[-0.189  1.009 -1.68 ],-104.8392,100,-94.34814,3.9588685,3735124,131.52,227,220.38379,5180.491748332977,-1,-0.27817214,0.8387349,36.288902,255.05824,0.8605764,-94.3481368406117,0.0002568952,0.02568952,,-61.315285,-59.673695,22700,-314.73193
True,0.047069587,0.865857,34.73785,15.430735,0.008292273,0.689858,0.0068985806,67850.49,4.706959,-83.05756,[-0.166  0.993 -1.697],-104.23386,100,-94.868935,6.4805727,3748437,133.13,228,186.07866,5199.92590546608,-1,-0.34185812,0.8292273,40.902027,220.83337,0.865857,-94.86893854990602,9.901656e-06,0.0009901656,,-59.217316,-60.114235,22800,-280.9476
True,0.07850049,0.86889976,37.94252,14.169628,0.010212997,0.715307,0.00715307,101782.93,7.8500485,-91.37161,[-0.206  1.002 -1.761],-107.42719,100,-97.18108,7.0573483,3762051,136.14,229,210.20203,5218.653946399689,-1,-0.4083869,1.0212997,32.910435,257.52765,0.86889976,-97.18109085083007,9.420479e-05,0.00942048,,-64.15215,-49.85546,22900,-307.38312
True,0.026372986,0.86261904,39.5668,81.76501,0.0041390858,0.9564692,0.009564692,83637.36,2.6372986,-102.25858,[-0.245  0.999 -1.827],-108.18795,100,-98.68189,1.2230171,3775743,136.92,230,186.49953,5237.8948097229,-1,-0.40601528,0.41390857,84.22688,223.6257,0.86261904,-98.68189671456814,0.0023060455,0.23060456,,-91.745834,-61.55572,23000,-285.18143
True,0.059950627,0.8600372,30.20147,21.084476,0.0083191665,0.73155725,0.0073155724,69261.266,5.995063,-84.84772,[-0.225  0.996 -1.825],-99.294846,100,-89.884964,4.742826,3788458,127.15,231,192.41154,5253.554677963257,-1,-0.39654532,0.83191675,43.607334,222.05887,0.8600372,-89.88496207982301,0.000259861,0.025986101,,-64.35484,-60.237648,23100,-282.2965
True,0.027306326,0.85422194,36.655453,84.47154,0.0039811837,0.95505667,0.009550566,73135.28,2.7306325,-96.34555,[-0.266  0.988 -1.815],-101.54018,100,-92.59613,1.1838306,3801484,130.26,232,175.72536,5271.1334636211395,-1,-0.39438167,0.39811835,85.19583,218.21095,0.85422194,-92.59612760946155,0.0021971914,0.21971914,,-86.61407,-50.11052,23200,-268.32147
True,0.053230494,0.8639076,43.381096,49.429108,0.009073138,0.89526725,0.008952673,110105.766,5.3230495,-98.684685,[-0.285  0.989 -1.813],-109.94326,100,-100.07108,2.0230994,3815342,138.58,233,196.0942,5292.518838644028,-1,-0.41157898,0.90731376,49.33173,235.15477,0.8639076,-100.07108599051833,0.00046834102,0.046834104,,-84.64293,-61.010517,23300,-296.16528
True,0.027174719,0.86276114,49.2614,74.681656,0.004888378,0.94593257,0.009459326,175967.05,2.7174718,-108.977615,[-0.269  0.979 -1.831],-113.54066,100,-100.00638,1.3390169,3829188,138.46,234,306.02203,5313.751664638519,-1,-0.39394185,0.48883784,78.922844,346.1181,0.86276114,-100.00638050183653,0.0033335413,0.33335415,,-93.3163,-59.910324,23400,-406.0284
True,0.050539616,0.862702,37.4312,23.906355,0.008122689,0.8144035,0.008144034,78360.04,5.0539618,-97.16771,[-0.249  0.98  -1.813],-105.51852,100,-96.00338,4.182988,3842505,133.17,235,189.45087,5329.266468286514,-1,-0.35872105,0.8122689,50.131214,225.82701,0.862702,-96.00337707147003,0.00037979922,0.037979923,,-77.70701,-59.627213,23500,-285.45422
True,0.04789915,0.8646957,37.905693,21.87239,0.008372204,0.8062094,0.0080620935,84476.01,4.789915,-99.06326,[-0.261  0.968 -1.778],-109.05999,100,-99.3145,4.571974,3856327,138.22,236,193.04974,5350.7430539131165,-1,-0.3401802,0.8372205,48.11371,232.76349,0.8646957,-99.31450668409467,0.00043748718,0.043748718,,-78.22532,-59.60076,23600,-292.36426
True,0.069285065,0.862857,28.12149,9.476282,0.010931818,0.6478179,0.0064781797,49597.555,6.9285064,-86.754974,[-0.29   0.982 -1.759],-105.33795,100,-97.35187,10.552662,3870018,136.91,237,142.23059,5373.5534563064575,-1,-0.3711845,1.0931818,25.990232,178.99942,0.862857,-97.35187317743897,0.00011489475,0.011489475,,-60.812298,-60.583046,23700,-239.58247
True,0.04398601,0.85999024,36.338387,15.24149,0.009102137,0.670521,0.006705211,43588.066,4.398601,-81.55038,[-0.302  0.964 -1.79 ],-107.99881,100,-100.2894,6.561038,3884053,140.35,238,130.99335,5396.205044031143,-1,-0.3401608,0.9102136,35.177444,170.42471,0.85999024,-100.28939232811332,0.0001629244,0.016292442,,-61.80305,-60.85801,23800,-231.28273
True,0.032885473,0.86968374,41.23536,76.584305,0.0052728863,0.92594266,0.009259426,107950.27,3.2885473,-107.33758,[-0.275  0.951 -1.759],-116.55289,100,-105.676125,1.3057506,3898716,146.63,239,220.62697,5420.091570615768,-1,-0.36381936,0.5272887,75.51237,265.31662,0.86968374,-105.67612260624766,0.0021874737,0.21874738,,-94.90875,-60.98649,23900,-326.3031
True,0.06614658,0.8614453,30.327238,19.849972,0.009693578,0.76487684,0.007648769,68209.46,6.6146584,-94.04185,[-0.26   0.952 -1.783],-110.11263,100,-101.39707,5.037791,3912845,141.29,240,160.0694,5439.691792488098,-1,-0.3447562,0.96935785,38.370827,200.54181,0.8614453,-101.3970815128088,0.00019904834,0.019904835,,-74.479774,-60.92468,24000,-261.4665
True,0.056917064,0.8577125,36.406292,16.457537,0.0075303246,0.52871925,0.005287192,35178.09,5.6917067,-70.18756,[-0.21   0.943 -1.764],-107.80628,100,-99.29703,6.0762434,3926723,138.78,241,155.97993,5455.462513685226,-1,-0.4034125,0.7530325,33.01954,204.73993,0.8577125,-99.29704374909402,6.553149e-05,0.006553149,,-49.212273,-50.537056,24100,-255.27698
True,0.104557514,0.8613056,42.000584,18.075405,0.012194837,0.69795805,0.006979581,63285.64,10.455751,-99.637344,[-0.167  0.936 -1.822],-114.29825,100,-105.5603,5.5323796,3941340,146.17,242,156.578,5474.226813793182,-1,-0.4359429,1.2194839,24.674505,201.86975,0.8613056,-105.56030562475324,4.935446e-05,0.004935446,,-79.084816,-60.268562,24200,-262.1383
True,0.06025484,0.8664885,42.83872,16.541386,0.007983863,0.6302043,0.0063020424,82913.766,6.025484,-88.34881,[-0.152  0.922 -1.855],-117.30627,100,-106.163635,6.045443,3956048,147.08,243,228.11568,5491.745594263077,-1,-0.44492438,0.79838634,38.388344,274.8028,0.8664885,-106.16362857997417,7.865215e-05,0.007865215,,-60.951855,-59.476517,24300,-334.2793
True,0.022833088,0.85980165,35.857517,83.49486,0.0037604808,0.93322545,0.009332255,47495.95,2.283309,-105.42372,[-0.095  0.922 -1.864],-111.58957,100,-104.113075,1.1976786,3970527,144.79,244,120.18164,5509.543534755707,-1,-0.45649016,0.3760481,86.03091,163.53577,0.85980165,-104.11307716354727,0.0028424393,0.28424394,,-97.24156,-60.758965,24400,-224.29472
True,0.08540265,0.8643303,37.02031,16.523487,0.010827358,0.6679544,0.0066795433,43793.176,8.540265,-87.73337,[-0.078  0.922 -1.875],-112.72869,100,-105.10009,6.0519915,3985102,145.75,245,123.7582,5530.428064107895,-1,-0.50563604,1.0827359,27.566795,169.0529,0.8643303,-105.10008425310254,3.1167525e-05,0.0031167525,,-68.96638,-59.80539,24500,-228.85829
True,0.037699163,0.86354345,49.37328,24.324564,0.008430337,0.7132833,0.0071328324,134692.25,3.7699165,-98.08145,[-0.124  0.92  -1.925],-120.17232,100,-107.561874,4.1110706,3999989,148.87,246,270.75134,5548.464651584625,-1,-0.4955133,0.8430337,41.72054,317.0034,0.86354345,-107.56187660187483,0.0002641956,0.026419561,,-72.5128,-61.30985,24600,-378.31323
True,0.06697663,0.8560226,39.627438,14.996487,0.009292974,0.69094604,0.0069094603,70946.72,6.6976633,-93.83999,[-0.125  0.933 -1.914],-112.810745,100,-103.35599,6.6682286,4014328,143.39,247,180.2871,5566.670842409134,-1,-0.4729815,0.92929745,35.60078,222.88072,0.8560226,-103.35598355531693,0.00020953068,0.020953069,,-69.42502,-60.762344,24700,-283.64307
True,0.04461315,0.85853153,44.639412,25.649372,0.008850432,0.83484495,0.008348449,153937.47,4.461315,-100.66678,[-0.165  0.943 -1.892],-113.04193,100,-101.051575,3.898731,4028399,140.71,248,258.65912,5583.524565219879,-1,-0.49184224,0.88504326,47.08379,299.71118,0.85853153,-101.05156892627478,0.0002962129,0.029621292,,-76.99158,-59.99952,24800,-359.7107
True,0.057307985,0.862061,53.317112,37.84587,0.008236111,0.7745418,0.0077454187,168913.19,5.7307987,-106.53791,[-0.213  0.947 -1.911],-122.68943,100,-108.806305,2.642296,4043442,150.43,249,307.68768,5605.804136514664,-1,-0.5064776,0.823611,46.932514,356.58508,0.862061,-108.80629450634122,0.00036721272,0.036721274,,-83.97068,-59.908897,24900,-416.494
True,0.022826444,0.8620852,39.828133,89.85166,0.0035036812,0.98513305,0.009851329,94217.83,2.2826445,-109.78239,[-0.228  0.957 -1.925],-112.22926,100,-102.249695,1.1129454,4057659,142.17,250,197.13782,5625.926319599152,-1,-0.49353224,0.3503681,88.77124,239.95372,0.8620852,-102.24968657240271,0.0038555437,0.38555437,,-99.2543,-59.433796,25000,-299.3875
True,0.027727118,0.8593559,34.981197,77.59363,0.0052133636,0.9736987,0.009736987,83446.2,2.7727118,-105.04401,[-0.219  0.955 -1.912],-109.46542,100,-100.31001,1.2887657,4071669,140.1,251,174.35272,5642.977601766586,-1,-0.49858618,0.5213364,77.71982,213.52353,0.8593559,-100.3100000025332,0.0014667275,0.14667276,,-94.65042,-61.139187,25100,-274.66272
True,0.05781601,0.8616954,47.937023,22.68714,0.0106506245,0.74200666,0.007420066,166849.33,5.781601,-99.08605,[-0.198  0.954 -1.918],-119.79304,100,-107.55998,4.4077835,4086518,148.49,252,259.4319,5658.635266780853,-1,-0.53680205,1.0650624,32.676334,306.9752,0.8616954,-107.55997391730547,0.00018464052,0.018464053,,-73.403076,-60.016705,25200,-366.99188
True,0.06863778,0.865944,61.06987,22.630274,0.0097114835,0.68754286,0.0068754284,164288.45,6.8637786,-100.20651,[-0.241  0.953 -1.956],-123.0345,100,-109.81792,4.4188595,4101681,151.63,253,286.67972,5675.730850696564,-1,-0.52538824,0.9711484,33.38751,336.97562,0.865944,-109.81791000068188,0.00010779399,0.010779399,,-72.42381,-59.522003,25300,-396.49762
True,0.04819208,0.8667625,53.565445,22.809872,0.00667062,0.63608664,0.006360865,121628.98,4.819208,-97.40776,[-0.275  0.946 -1.944],-122.35305,100,-108.46,4.3840666,4116685,150.04,254,308.33145,5695.036376476288,-1,-0.5032654,0.66706204,47.62438,356.77615,0.8667625,-108.46000179290772,0.00023099869,0.02309987,,-68.31827,-60.015324,25400,-416.79147
True,0.03784276,0.8635377,47.59793,18.380648,0.0074197673,0.6244835,0.006244836,64368.684,3.7842762,-93.16891,[-0.303  0.938 -1.922],-116.14934,100,-105.6809,5.4405046,4131383,146.98,255,208.37247,5711.3746201992035,-1,-0.45464867,0.7419767,41.464737,252.26761,0.8635377,-105.68090378403663,0.00019926492,0.019926492,,-68.75137,-61.78573,25500,-314.05334
True,0.06309369,0.86428255,47.570972,69.47801,0.00785901,0.9365949,0.009365949,124927.31,6.3093696,-112.858955,[-0.296  0.947 -1.874],-118.61166,100,-107.93175,1.4393044,4146307,149.24,256,212.46535,5727.532892465591,-1,-0.45530203,0.7859011,58.68213,260.7042,0.86428255,-107.93175450220704,0.0013539648,0.13539648,,-100.046165,-59.692894,25600,-320.3971
True,0.048052683,0.8583758,47.846306,22.196228,0.008771466,0.760689,0.007606889,154866.25,4.8052683,-103.05399,[-0.3    0.94  -1.874],-120.4232,100,-107.69058,4.50527,4161184,148.77,257,274.28766,5743.348568201065,-1,-0.46402043,0.8771466,42.925312,320.15448,0.8583758,-107.69058480471372,0.00038389434,0.038389433,,-76.028244,-61.82376,25700,-381.97824
True,0.048272867,0.85887915,46.91902,14.771263,0.008802746,0.7138381,0.0071383803,72005.04,4.8272867,-106.32481,[-0.348  0.936 -1.883],-117.54585,100,-107.71667,6.7699018,4176073,148.89,258,187.1589,5762.905632734299,-1,-0.45708203,0.88027465,39.67189,234.44275,0.85887915,-107.71666750237345,0.0002074994,0.02074994,,-80.75021,-60.432835,25800,-294.87558
True,0.083860055,0.86375666,31.119995,24.705292,0.010525845,0.817611,0.008176111,57837.777,8.386005,-93.090324,[-0.305  0.945 -1.876],-103.46932,100,-95.862434,4.0477157,4189554,134.81,259,132.34428,5780.094127893448,-1,-0.4457396,1.0525845,37.63114,168.38272,0.86375666,-95.8624361950159,0.0002387673,0.02387673,,-77.78607,-59.823997,25900,-228.20673
True,0.09266653,0.8626417,46.046314,41.730846,0.011855076,0.95960426,0.009596042,130095.35,9.266653,-106.54513,[-0.286  0.932 -1.865],-114.126396,100,-104.724464,2.396309,4204084,145.3,260,177.3332,5795.5463762283325,-1,-0.45142692,1.1855075,39.58444,221.88608,0.8626417,-104.72447012677789,0.00083255325,0.08325533,,-91.99094,-60.171608,26000,-282.05768
True,0.05289647,0.86008525,53.362087,24.149256,0.0076342123,0.66530037,0.0066530043,137008.6,5.289647,-99.811874,[-0.247  0.934 -1.87 ],-121.5711,100,-107.81257,4.1409144,4218976,148.92,261,304.9435,5811.1701855659485,-1,-0.43666738,0.76342124,43.164505,352.80145,0.86008525,-107.8125634932518,6.0544357e-05,0.006054436,,-71.8143,-59.954624,26100,-412.75607
True,0.061421294,0.8574337,40.905983,13.095163,0.010964841,0.6662826,0.006662825,62405.438,6.1421294,-87.44925,[-0.225  0.921 -1.856],-111.94695,100,-103.495995,7.6364074,4233354,143.78,262,150.03276,5825.432237148285,-1,-0.46426407,1.0964841,26.966948,192.91238,0.8574337,-103.49599289104343,2.4829753e-05,0.0024829754,,-64.09583,-60.616364,26200,-253.52875
True,0.04312049,0.8683182,51.08412,21.94919,0.0070617925,0.6856261,0.006856261,97264.07,4.312049,-93.43393,[-0.202  0.906 -1.883],-123.81268,100,-111.96844,4.555977,4248797,154.43,263,243.35924,5847.722360610962,-1,-0.4097902,0.70617926,48.523594,294.92032,0.8683182,-111.96843409374357,0.000289323,0.028932301,,-68.15268,-60.40734,26300,-355.32767
True,0.06229509,0.86209863,38.34864,41.39501,0.008300389,0.8910836,0.008910836,116096.266,6.2295094,-106.02617,[-0.219  0.911 -1.829],-113.91739,100,-103.116844,2.41575,4263197,144.0,264,220.89954,5862.806362867355,-1,-0.36023033,0.83003896,53.542336,264.4298,0.86209863,-103.11684964612127,0.0014077653,0.14077653,,-89.23923,-59.586548,26400,-324.01636
True,0.033982065,0.864473,42.046894,78.1261,0.0047302865,0.90192294,0.00901923,68476.336,3.3982065,-106.37057,[-0.209  0.912 -1.779],-117.41532,100,-108.280525,1.279982,4278166,149.69,265,165.7633,5880.07313990593,-1,-0.338378,0.47302866,78.42734,213.9502,0.864473,-108.28052697852254,0.0028840997,0.28840998,,-96.0358,-60.093636,26500,-274.04382
True,0.060440227,0.8587924,34.209976,46.476673,0.009004403,0.87728775,0.008772877,62934.1,6.044023,-101.89104,[-0.218  0.909 -1.757],-114.03165,100,-105.98278,2.151617,4292917,147.51,266,135.48306,5895.164002656937,-1,-0.37929046,0.9004402,48.697853,180.555,0.8587924,-105.9827800489962,0.00075611664,0.075611666,,-90.08465,-60.91086,26600,-241.46585
True,0.021271573,0.8608432,44.030476,77.7031,0.0044343616,0.8811545,0.008811546,83909.49,2.1271574,-103.63968,[-0.244  0.908 -1.798],-114.55784,100,-104.30806,1.2869499,4307383,144.66,267,203.18535,5910.241505146027,-1,-0.40266764,0.4434362,79.79221,246.93579,0.8608432,-104.3080608791113,0.0014644946,0.14644946,,-92.01193,-60.55765,26700,-307.49344
True,0.02767893,0.86473536,48.506958,59.74992,0.0049340036,0.8743419,0.008743419,102290.8,2.767893,-103.799545,[-0.252  0.912 -1.822],-116.013885,100,-104.78705,1.6736424,4321894,145.11,268,232.01843,5927.395898580551,-1,-0.37848967,0.49340037,75.84683,276.12,0.86473536,-104.78704584240913,0.0017059108,0.17059109,,-89.275444,-60.68548,26800,-336.80548
True,0.048180707,0.8638326,37.689083,22.403526,0.010331986,0.87870765,0.008787077,118690.56,4.818071,-106.0754,[-0.276  0.91  -1.797],-114.43319,100,-104.49527,4.463583,4336434,145.4,269,193.64249,5945.129412412643,-1,-0.3748068,1.0331986,41.971947,239.16444,0.8638326,-104.4952624309063,8.510353e-05,0.008510353,,-85.07935,-58.973312,26900,-298.13776
True,0.09602271,0.8631803,43.059994,21.354013,0.012524863,0.80356795,0.008035679,139026.84,9.602271,-102.8868,[-0.261  0.896 -1.794],-117.21037,100,-106.7834,4.6829605,4351227,147.93,270,206.02568,5960.975910902023,-1,-0.4189646,1.2524865,29.159533,251.78267,0.8631803,-106.78339916959405,7.343425e-05,0.0073434245,,-80.322685,-61.026413,27000,-312.80908
True,0.04572641,0.8615096,33.47896,11.138962,0.007307106,0.59267014,0.0059267012,33139.832,4.5726414,-81.30209,[-0.277  0.885 -1.838],-108.06189,100,-100.06945,8.977497,4365190,139.63,271,139.70346,5978.408185243607,-1,-0.4185819,0.7307106,39.681362,179.40224,0.8615096,-100.06945347860456,0.00011700965,0.011700965,,-57.354794,-60.37068,27100,-239.77292
True,0.06693867,0.858775,41.550026,30.965183,0.009713281,0.8320013,0.008320013,142739.31,6.6938667,-103.06148,[-0.241  0.898 -1.838],-117.06673,100,-105.634285,3.2294335,4379886,146.96,272,237.33853,5996.055190324783,-1,-0.3889771,0.9713281,42.319763,282.8928,0.858775,-105.63429298579693,0.00039954323,0.039954323,,-82.51669,-60.08004,27200,-342.97284
True,0.046844535,0.8629016,43.825237,29.399157,0.007930241,0.77445585,0.0077445586,135375.92,4.6844535,-99.56018,[-0.216  0.889 -1.808],-117.38421,100,-104.873955,3.401458,4394458,145.72,273,270.43396,6011.08012008667,-1,-0.4483011,0.793024,48.815582,314.3612,0.8629016,-104.87395118132234,0.00014506117,0.014506117,,-76.48745,-60.946686,27300,-375.3079
True,0.05722709,0.8609686,50.666267,22.208364,0.00939531,0.7960741,0.0079607405,191477.88,5.722709,-110.81312,[-0.238  0.891 -1.867],-127.287,100,-113.931046,4.502808,4410141,156.83,274,286.7473,6027.2160313129425,-1,-0.4409571,0.9395311,41.790554,339.7732,0.8609686,-113.93104969829321,0.00010611353,0.010611353,,-82.47204,-60.905167,27400,-400.67838
True,0.04247608,0.85979193,54.36046,16.633377,0.006444864,0.5948529,0.0059485286,105598.664,4.247608,-99.24791,[-0.227  0.903 -1.86 ],-125.19789,100,-111.34018,6.012008,4425598,154.57,275,304.39087,6048.452330112457,-1,-0.45019522,0.6444864,46.001575,355.72293,0.85979193,-111.34018528401852,0.00027416073,0.027416073,,-65.26966,-60.008125,27500,-415.73105
