Bound,ReturnStepMaxmin,EpRewMean,StdIW,EmpiricalD2,MaxIWNorm,EpThisIter,TimeElapsed,MinIW,MeanIWNorm,MeanIW,Iteration,OptimizationReturnMean,Weights,MeanEntropy,StdIWNorm,EpLenMean,InitialReturnStd,MaxIW,OptimizationReturnMax,InitialReturnMin,TimestepsSoFar,InitialReturnMax,J_sample_variance,ESSRenyi,VarianceInit,InitialBound,ReturnStepMax,EpisodesSoFar,InitialReturnMean,ESSClassic,OptimizationReturnMin,ReturnMeanIW,LearnableVariance,MinIWNorm
-99.22989,0.8606659,-101.0002632509172,0.50566435,1.2574385,0.036452357,100,4806.38402056694,0.25169554,0.009097427,0.90974265,281,189.54955,[ 0.045  0.925 -1.973],-0.52671224,0.0050566434,140.22,38.843887,3.6452358,229.92276,-290.5498,5695483,-60.627037,82101.37,79.52675,-1,-110.68526,0.8606659,28100,-101.00027,76.397125,,-88.36957,True,0.0025169554
-108.46895,0.8590431,-110.10507071942091,0.8182931,2.2311485,0.037081752,100,4819.418015241623,0.020925472,0.008337757,0.83377564,282,298.05545,[ 0.045  0.926 -1.946],-0.547934,0.008182931,150.97,59.357407,3.7081754,347.49466,-408.16052,5710580,-60.66587,180917.27,44.819965,-1,-123.71042,0.8590431,28200,-110.10507,50.937073,,-88.14659,True,0.00020925471
-95.6318,0.85611206,-110.74617728948593,1.0336754,4.5931916,0.06963321,100,4832.338008403778,0.005690562,0.0071891905,0.71891904,283,223.1211,[ 0.038  0.918 -1.967],-0.54239637,0.010336755,152.85,56.6416,6.963321,273.69757,-333.86728,5725865,-60.16971,125583.68,21.771355,-1,-121.87509,0.85611206,28300,-110.74617,32.601707,,-71.78062,True,5.690562e-05
-106.19676,0.85741186,-108.8550010253489,0.84293395,2.515701,0.05828364,100,4843.061224222183,0.053201783,0.008704117,0.8704117,284,303.64304,[ 0.044  0.93  -1.961],-0.5852682,0.008429338,150.64,54.34481,5.828364,351.73877,-412.49802,5740929,-60.75925,209044.42,39.75035,-1,-122.60493,0.85741186,28400,-108.855,51.603336,,-84.38805,True,0.00053201785
-106.4081,0.8584706,-114.37311606809497,0.9679251,3.3070261,0.04569389,100,4855.952618837357,0.039581046,0.008045104,0.8045104,285,295.23602,[ 0.068  0.931 -2.004],-0.5910724,0.009679251,157.01,62.44825,4.569389,347.8868,-409.60916,5756630,-61.72235,210438.2,30.238647,-1,-128.02675,0.8584706,28500,-114.373116,40.857933,,-81.578636,True,0.00039581044
-95.040375,0.86373365,-110.99948538169265,0.89203596,5.2338867,0.06710658,100,4867.283028125763,0.0091370875,0.0064703072,0.6470307,286,281.29623,[ 0.074  0.941 -2.01 ],-0.6223145,0.008920359,152.9,55.185028,6.710658,331.27875,-392.29572,5771920,-61.016983,134883.62,19.10626,-1,-124.076004,0.86373365,28600,-110.99948,34.47436,,-65.12431,True,9.137087e-05
-96.73554,0.8626412,-108.93777523532509,0.8399824,5.050081,0.043058537,100,4880.229748725891,0.0055232192,0.0065878183,0.6587819,287,277.7056,[ 0.118  0.943 -2.041],-0.64043564,0.008399825,150.02,56.04029,4.305854,325.6226,-386.64337,5786922,-61.020782,130724.25,19.801664,-1,-121.82589,0.8626412,28700,-108.937775,38.08418,,-67.77288,True,5.523219e-05
-108.0027,0.8638075,-107.09850222468376,0.78032523,1.8787107,0.045795966,100,4893.683185815811,0.044480726,0.008583416,0.8583416,288,309.67734,[ 0.161  0.937 -2.059],-0.6415423,0.007803252,147.56,60.9537,4.5795965,355.52216,-416.77585,5801678,-61.253685,201908.98,53.227993,-1,-120.99103,0.8638075,28800,-107.0985,54.7502,,-88.960754,True,0.00044480726
-81.82016,0.85855544,-100.48267143502831,0.75780016,5.2200646,0.04554819,100,4906.387850761414,0.026546087,0.0063494174,0.6349417,289,197.51569,[ 0.19   0.937 -2.06 ],-0.60839885,0.007578001,140.24,39.8599,4.554819,236.40443,-297.99835,5815702,-61.593918,63979.348,19.15685,-1,-110.41595,0.85855544,28900,-100.48267,41.246777,,-59.125145,True,0.00026546087
-91.68603,0.8610801,-101.15459759876131,0.7039703,5.914731,0.04031592,100,4917.33149433136,0.017112445,0.0059964913,0.59964913,290,256.86133,[ 0.156  0.943 -2.027],-0.613588,0.007039703,140.88,48.377834,4.031592,296.52377,-358.01593,5829790,-61.49215,80988.2,16.90694,-1,-113.088455,0.8610801,29000,-101.15459,42.048496,,-62.662605,True,0.00017112444
-106.28926,0.8579632,-105.10585546314717,1.016099,2.1221309,0.06570672,100,4928.195099592209,0.09440414,0.008957304,0.8957304,291,302.20578,[ 0.176  0.931 -2.033],-0.619963,0.010160991,145.7,59.89142,6.570672,346.25104,-407.31165,5844360,-61.060604,246097.61,47.122448,-1,-118.68291,0.8579632,29100,-105.10586,43.72886,,-86.51084,True,0.00094404136
-94.733475,0.86124885,-103.00956341937184,0.89003944,4.1121044,0.056045797,100,4939.221655130386,0.023158934,0.0071666855,0.7166686,292,296.13208,[ 0.18   0.922 -2.039],-0.62225294,0.008900394,142.92,47.016384,5.60458,338.5376,-399.14166,5858652,-60.604057,162581.61,24.318449,-1,-116.31429,0.86124885,29200,-103.00956,39.33376,,-67.75373,True,0.00023158934
-108.19711,0.85635674,-115.13322836458683,0.6971909,4.8645496,0.034213226,100,4952.588887214661,0.011225206,0.0072452007,0.7245201,293,301.5926,[ 0.178  0.911 -2.041],-0.58950114,0.006971909,157.61,74.525566,3.4213226,355.9619,-416.7258,5874413,-60.763878,145910.4,20.556887,-1,-129.02408,0.85635674,29300,-115.133224,51.921562,,-77.559814,True,0.000112252055
-106.72619,0.865367,-96.63478404313327,0.22731929,1.0582577,0.017719453,100,4965.524147033691,0.50969636,0.009911134,0.9911134,294,222.99873,[ 0.206  0.903 -2.008],-0.5971296,0.0022731929,135.46,38.319756,1.7719454,257.9568,-319.6335,5887959,-61.676727,105662.22,94.49494,-1,-107.28923,0.865367,29400,-96.63479,95.00242,,-95.76578,True,0.0050969636
-103.46011,0.8645753,-100.9240862685442,0.83398896,2.159799,0.052763402,100,4976.831591367722,0.15005608,0.008979142,0.8979141,295,251.04689,[ 0.207  0.905 -2.016],-0.5541055,0.008339888,140.71,48.291405,5.2763405,290.18954,-351.97098,5902030,-61.78144,151054.73,46.300602,-1,-112.656456,0.8645753,29500,-100.924095,53.686024,,-86.217926,True,0.0015005608
-123.5968,0.86814475,-112.58258212432266,0.34259775,1.1022342,0.025905425,100,4989.009575128555,0.45094544,0.00977576,0.977576,296,260.48706,[ 0.216  0.907 -1.973],-0.5563744,0.0034259774,155.22,57.241238,2.5905426,311.5178,-373.06964,5917552,-61.55186,145626.84,90.724815,-1,-125.01823,0.86814475,29600,-112.58259,89.061516,,-110.54094,True,0.004509454
-99.40759,0.8570093,-105.82742163091898,0.8054178,6.0224376,0.060910814,100,5000.534792900085,0.019871278,0.006469029,0.6469029,297,265.71188,[ 0.217  0.904 -1.975],-0.52511406,0.008054178,146.45,49.641773,6.0910816,319.76117,-371.5393,5932197,-51.778137,112850.875,16.604572,-1,-118.21207,0.8570093,29700,-105.82742,39.213894,,-69.01487,True,0.00019871278
-116.2736,0.862792,-113.9107369619608,0.94566596,2.6759763,0.066515975,100,5014.210711479187,0.014803854,0.008684689,0.868469,298,302.2531,[ 0.211  0.892 -1.944],-0.5611577,0.00945666,156.77,54.296627,6.651598,355.76477,-416.16385,5947874,-60.399094,231291.5,37.369537,-1,-127.78286,0.862792,29800,-113.91074,45.752384,,-93.581,True,0.00014803854
-102.609375,0.86185753,-111.80043546661734,0.7228963,6.479071,0.044518955,100,5025.9261906147,0.014776786,0.00661061,0.6610611,299,249.47305,[ 0.188  0.899 -1.98 ],-0.54837775,0.007228962,153.38,53.4629,4.4518957,298.6434,-361.2735,5963212,-62.630096,94068.69,15.434311,-1,-123.84289,0.86185753,29900,-111.80044,45.540905,,-71.9565,True,0.00014776786
-101.06115,0.8581605,-100.13877167791128,0.6951173,1.4336566,0.03852024,100,5037.216602563858,0.16688862,0.009056473,0.9056473,300,189.16739,[ 0.181  0.913 -1.967],-0.54912436,0.006951173,139.88,34.525745,3.852024,227.7258,-289.30615,5977200,-61.58035,89147.52,69.75171,-1,-109.7823,0.8581605,30000,-100.13878,62.92821,,-89.51442,True,0.0016688862
-91.76175,0.8634132,-107.3174170319736,0.8130804,6.0327525,0.04365123,100,5049.5509243011475,0.01357363,0.006254726,0.62547266,301,253.5519,[ 0.172  0.907 -1.968],-0.5518404,0.008130804,148.28,51.489517,4.3651233,299.29938,-360.8693,5992028,-61.56993,102295.805,16.576181,-1,-119.34639,0.8634132,30100,-107.31742,37.176678,,-62.21658,True,0.00013573629
-91.16782,0.8660451,-102.83546381592751,0.9057533,6.1272707,0.05923626,100,5061.019261837006,0.017783847,0.0064421506,0.644215,302,238.55621,[ 0.165  0.894 -1.971],-0.569924,0.009057533,143.48,45.030293,5.923626,279.0276,-341.39166,6006376,-62.36409,105541.37,16.32048,-1,-114.21518,0.8660451,30200,-102.83547,33.593353,,-62.999226,True,0.00017783846
-121.316025,0.86698896,-119.28884842216968,1.1108316,3.2222085,0.07730973,100,5072.933377981186,0.025218872,0.008826447,0.8826446,303,279.80157,[ 0.145  0.907 -1.989],-0.5652155,0.011108316,163.43,61.3441,7.730973,338.2084,-399.09042,6022719,-60.882008,238604.33,31.034615,-1,-132.59186,0.86698896,30300,-119.28884,38.701347,,-97.43643,True,0.0002521887
-95.358765,0.8635582,-121.68857643976807,0.6045985,4.437093,0.031189047,100,5085.468611240387,0.023784762,0.005816182,0.58161825,304,290.82983,[ 0.144  0.897 -1.984],-0.62586087,0.0060459855,165.42,68.476776,3.1189048,351.1865,-412.5184,6039261,-61.331898,91569.695,22.53728,-1,-135.4392,0.8635582,30400,-121.688576,48.06345,,-66.393906,True,0.00023784762
-93.92496,0.8661564,-108.43957555145025,0.7144425,5.548189,0.038935743,100,5097.805912971497,0.030108599,0.0065842713,0.6584271,305,218.06528,[ 0.142  0.892 -2.045],-0.573525,0.007144425,149.61,46.594585,3.8935742,264.96838,-326.50482,6054222,-61.536423,71699.336,18.0239,-1,-119.32306,0.8661564,30500,-108.43957,45.92662,,-68.28932,True,0.000301086
-114.80131,0.8628921,-116.15492214947939,0.90173095,3.4627352,0.052884765,100,5110.019969940186,0.01014434,0.007610696,0.76106966,306,300.61163,[ 0.167  0.895 -1.992],-0.5806039,0.009017309,159.12,60.50009,5.2884765,356.82675,-416.76657,6070134,-59.939827,175516.61,28.878904,-1,-130.04713,0.8628921,30600,-116.15492,41.600807,,-88.95007,True,0.000101443395
-117.9961,0.8588213,-108.28963897630572,0.5655,1.4096271,0.031532474,100,5123.2328588962555,0.19748588,0.009887529,0.98875284,307,288.254,[ 0.171  0.906 -2.   ],-0.5535346,0.005655,149.57,51.40348,3.1532474,335.1595,-396.5436,6085091,-61.38413,187699.45,70.94075,-1,-121.50777,0.8588213,30700,-108.28964,75.351875,,-102.30253,True,0.0019748588
-96.36992,0.86139834,-104.83811206415295,0.68408334,3.1196918,0.038911164,100,5134.7260410785675,0.038314153,0.006984255,0.69842553,308,293.5615,[ 0.163  0.908 -1.972],-0.5161127,0.006840833,145.99,43.368034,3.8911164,336.73743,-398.3996,6099690,-61.662155,118198.32,32.054447,-1,-118.1181,0.86139834,30800,-104.838104,51.037304,,-72.91394,True,0.0003831415
-99.22306,0.8584213,-106.53613751396537,0.7684453,2.8531742,0.05118164,100,5147.611663341522,0.012760047,0.007818498,0.7818499,309,277.64807,[ 0.184  0.901 -1.935],-0.5380858,0.007684453,146.89,49.868946,5.118164,322.9596,-384.1842,6114379,-61.22461,142344.33,35.048683,-1,-119.34227,0.8584213,30900,-106.53614,50.864586,,-77.591774,True,0.00012760046
-99.95341,0.8656223,-110.02006996527314,1.0065693,4.865406,0.07238294,100,5160.1030967235565,0.009778593,0.0074822437,0.74822444,310,276.7401,[ 0.213  0.907 -1.957],-0.5924699,0.0100656925,151.94,51.398766,7.2382946,325.42514,-386.76016,6129573,-61.335014,179928.9,20.553268,-1,-122.91208,0.8656223,31000,-110.020065,35.590084,,-71.516655,True,9.778592e-05
-99.31013,0.86793256,-110.88529646724463,0.7296946,6.616297,0.035278045,100,5171.741978883743,0.023198899,0.0062099863,0.6209986,311,220.0228,[ 0.226  0.899 -2.011],-0.59905213,0.0072969464,152.6,47.34507,3.5278044,269.40512,-330.90808,6144833,-61.502968,68716.02,15.114195,-1,-121.91556,0.86793256,31100,-110.88529,42.004356,,-70.93789,True,0.00023198899
-109.67574,0.86339486,-118.31772976860404,0.63273835,2.7498136,0.032341596,100,5183.183293581009,0.060429912,0.008231485,0.82314867,312,298.20346,[ 0.262  0.888 -2.018],-0.5540789,0.006327383,161.51,70.758965,3.2341595,354.66833,-416.52118,6160984,-61.852856,162008.23,36.3661,-1,-132.20177,0.86339486,31200,-118.31774,62.858696,,-86.65245,True,0.00060429913
-105.54172,0.8646946,-107.81746701553465,0.95091146,4.9302635,0.059619427,100,5196.496901035309,0.03166658,0.0074372585,0.7437259,313,245.75243,[ 0.254  0.884 -1.973],-0.5592885,0.009509115,149.65,43.62459,5.9619427,292.3341,-353.5699,6175949,-61.23578,130859.42,20.282892,-1,-119.603134,0.8646946,31300,-107.81746,37.954105,,-79.372604,True,0.0003166658
-87.87045,0.8641508,-111.09257899075746,0.7584621,8.278333,0.04559999,100,5208.820626974106,0.002351613,0.0058476883,0.58476883,314,140.25536,[ 0.257  0.871 -1.978],-0.6020731,0.0075846207,153.65,45.194195,4.559999,189.6727,-251.34793,6191314,-61.675236,35846.062,12.079727,-1,-119.47083,0.8641508,31400,-111.09259,37.28166,,-63.764435,True,2.351613e-05
-103.82008,0.8650411,-112.88954158455134,0.68424034,4.783641,0.029269176,100,5220.8385145664215,0.001987248,0.0071920836,0.7192085,315,303.8808,[ 0.246  0.885 -2.021],-0.5825212,0.006842403,155.03,68.49151,2.9269176,354.26788,-416.77032,6206817,-62.502438,143005.23,20.90458,-1,-126.78189,0.8650411,31500,-112.889534,52.490044,,-73.435394,True,1.987248e-05
-95.67022,0.86325365,-99.38643108949066,1.0868558,8.11468,0.059323557,100,5233.148136615753,0.0012318416,0.0075138574,0.75138575,316,160.13011,[ 0.274  0.875 -2.001],-0.60526174,0.010868559,138.52,40.015182,5.932356,208.48207,-259.51654,6220669,-51.034473,72865.37,12.323344,-1,-108.03699,0.86325365,31600,-99.38643,32.338684,,-71.028015,True,1.2318416e-05
-114.61606,0.86140895,-113.59259986802935,0.9994853,2.5247378,0.08554734,100,5246.908242464066,0.09346182,0.008894698,0.88946974,317,271.5207,[ 0.289  0.888 -2.024],-0.5744324,0.009994853,155.5,54.916252,8.554734,322.04266,-385.11328,6236219,-63.070602,199221.4,39.608074,-1,-126.42971,0.86140895,31700,-113.59259,44.195538,,-94.21863,True,0.0009346182
-120.169266,0.8682836,-124.45762318968772,0.80538744,2.743846,0.051310595,100,5259.797629117966,0.016154457,0.008356163,0.83561635,318,291.7254,[ 0.298  0.881 -1.993],-0.6069399,0.008053874,169.06,83.62697,5.1310596,354.20227,-416.18304,6253125,-61.980774,195069.66,36.445194,-1,-138.33038,0.8682836,31800,-124.45762,51.84148,,-97.18964,True,0.00016154457
-124.26268,0.8645468,-120.59508640781046,0.8709092,4.294299,0.05612154,100,5272.746964454651,0.011406278,0.007943419,0.79434186,319,294.70956,[ 0.27   0.886 -2.026],-0.6392841,0.008709092,164.19,70.94449,5.612154,353.56097,-415.30463,6269544,-61.74366,175674.83,23.286688,-1,-134.43857,0.8645468,31900,-120.59508,45.411743,,-95.57525,True,0.00011406278
-133.01128,0.8614013,-123.67257587835192,0.4572957,1.2569066,0.029125137,100,5284.4645092487335,0.22607903,0.009601007,0.9601007,320,292.96457,[ 0.253  0.877 -2.058],-0.63187397,0.004572957,168.18,73.111626,2.9125137,354.69522,-416.63715,6286362,-61.941933,186110.0,79.5604,-1,-137.56049,0.8614013,32000,-123.67258,81.50879,,-117.441284,True,0.0022607902
-102.97301,0.8650938,-109.81662247270346,0.7302684,4.790031,0.054010127,100,5297.504757881165,0.022875628,0.006441856,0.6441857,321,306.8254,[ 0.26   0.872 -2.051],-0.6438967,0.0073026833,152.02,57.06214,5.401013,354.64514,-416.64203,6301564,-61.996872,126765.29,20.876692,-1,-123.70469,0.8650938,32100,-109.81663,43.76143,,-72.577385,True,0.00022875627
-108.5628,0.8596476,-119.88644161716104,0.48276147,1.6576777,0.023766173,100,5308.967877864838,0.07919209,0.008177523,0.8177521,322,291.48257,[ 0.224  0.867 -2.063],-0.67920476,0.004827615,163.83,68.09727,2.3766174,349.7408,-411.36902,6317947,-61.628204,139498.33,60.32536,-1,-133.59874,0.8596476,32200,-119.88644,74.155624,,-90.9081,True,0.0007919209
-117.907524,0.86159885,-111.11016813203692,0.70712364,1.5733371,0.042912874,100,5321.907226800919,0.1436862,0.009435457,0.94354576,323,249.66309,[ 0.233  0.869 -2.098],-0.6710489,0.007071237,153.45,49.974438,4.2912874,299.42996,-360.77325,6333292,-61.3433,151982.25,63.55917,-1,-123.13594,0.86159885,32300,-111.11017,64.03488,,-102.823265,True,0.001436862
-136.362,0.8653047,-124.33140746191144,0.60218304,1.5072968,0.027620219,100,5334.516874790192,0.17612252,0.010069332,1.0069331,324,292.4627,[ 0.242  0.863 -2.09 ],-0.67993116,0.0060218303,169.24,78.87631,2.762022,344.96042,-416.79413,6350216,-71.83371,220493.64,66.34393,-1,-138.22455,0.8653047,32400,-124.331406,73.65679,,-119.305115,True,0.0017612252
-104.91426,0.86493623,-127.96800718829036,0.81088483,2.8909357,0.061209094,100,5347.151559114456,0.04656613,0.007485901,0.7485902,325,288.85684,[ 0.236  0.869 -2.099],-0.6612236,0.008108849,172.62,89.32143,6.1209097,355.07596,-416.82483,6367478,-61.748875,174798.44,34.590878,-1,-141.86217,0.86493623,32500,-127.96801,46.011772,,-81.29037,True,0.0004656613
-108.9988,0.8662733,-110.5763563553989,1.0096169,3.949576,0.048125785,100,5358.414932489395,0.015867608,0.007948864,0.79488647,326,294.54138,[ 0.263  0.873 -2.08 ],-0.6806659,0.010096168,152.34,59.24171,4.8125787,343.1169,-405.11774,6382712,-62.000824,207657.72,25.319174,-1,-124.08028,0.8662733,32600,-110.57635,38.266457,,-82.16172,True,0.00015867608
-123.507454,0.86623406,-119.65681708052755,1.189414,3.5688436,0.107046105,100,5371.411474943161,0.0139484815,0.008760136,0.8760136,327,287.85925,[ 0.297  0.877 -2.1  ],-0.65841657,0.011894139,163.56,63.50032,10.704611,346.33633,-407.51605,6399068,-61.179718,282293.38,28.02028,-1,-133.24068,0.86623406,32700,-119.656815,35.16786,,-97.84565,True,0.00013948481
-121.75224,0.8572618,-114.17875591143965,0.883588,2.5207899,0.046561383,100,5382.286724328995,0.071863,0.009366515,0.93665147,328,287.7362,[ 0.303  0.868 -2.077],-0.6405107,0.00883588,156.68,56.702614,4.6561384,339.7945,-401.91495,6414736,-62.12047,219225.3,39.670105,-1,-127.57592,0.8572618,32800,-114.17876,52.91271,,-100.481575,True,0.00071863004
-113.18169,0.8645326,-111.84875527501106,1.0985742,2.9150043,0.08533947,100,5394.059420108795,0.022002423,0.008494885,0.84948844,329,304.90518,[ 0.298  0.876 -2.059],-0.66269565,0.010985741,154.0,57.936543,8.533947,354.34497,-416.75394,6430136,-62.408974,257325.22,34.305267,-1,-125.740555,0.8645326,32900,-111.84876,37.41935,,-89.463684,True,0.00022002423
-101.43559,0.86872536,-113.4115858721733,1.1814643,7.6333733,0.10414432,100,5406.570917844772,0.00562316,0.0064279395,0.64279395,330,178.96422,[ 0.323  0.882 -2.082],-0.66292685,0.011814644,155.58,53.05984,10.414433,230.02997,-292.3758,6445694,-62.34583,82836.2,13.1003685,-1,-123.15743,0.86872536,33000,-113.41159,22.839935,,-74.509186,True,5.6231598e-05
-128.76224,0.86145854,-117.08576589673757,0.6666765,1.6245586,0.042850688,100,5419.096380472183,0.23106721,0.009613896,0.9613897,331,299.43314,[ 0.317  0.895 -2.082],-0.65075636,0.006666765,160.21,63.699112,4.285069,355.49374,-416.51892,6461715,-61.025185,207770.12,61.555183,-1,-130.96973,0.86145854,33100,-117.08577,67.52768,,-111.06599,True,0.002310672
-115.74806,0.86635745,-117.9293888579309,0.88917816,2.035827,0.046345327,100,5433.076944351196,0.048492428,0.008998778,0.8998777,332,287.79865,[ 0.3    0.891 -2.07 ],-0.65524286,0.008891782,161.44,66.73648,4.634533,344.08575,-405.72806,6477859,-61.64232,217554.42,49.12009,-1,-131.45364,0.86635745,33200,-117.92938,50.598034,,-96.45131,True,0.00048492427
-100.300186,0.85792917,-106.10922937005758,0.95432687,5.3931465,0.052886155,100,5445.911311149597,0.003866087,0.0070548435,0.7054844,333,257.2405,[ 0.307  0.899 -2.074],-0.66024953,0.009543268,147.33,47.381252,5.2886157,301.5617,-363.34973,6492592,-61.788025,137107.52,18.542051,-1,-118.22088,0.85792917,33300,-106.10923,35.33735,,-72.1731,True,3.866087e-05
-117.48518,0.85199445,-108.60683258011937,0.34860447,1.1320825,0.019521091,100,5458.39022898674,0.36007038,0.009792857,0.9792857,334,229.61853,[ 0.309  0.911 -2.079],-0.6686772,0.0034860447,149.81,50.049213,1.9521091,276.2226,-338.22534,6507573,-62.002747,120684.54,88.33279,-1,-119.881004,0.85199445,33400,-108.60683,88.75315,,-105.48953,True,0.0036007038
-96.9192,0.8567169,-105.54828875377774,0.6912305,3.48316,0.03775643,100,5470.0105719566345,0.029978234,0.0070723863,0.7072387,335,311.08688,[ 0.317  0.908 -2.088],-0.6817309,0.006912305,145.78,54.22344,3.775643,365.1359,-416.6352,6522151,-51.499306,142890.16,28.709562,-1,-119.43613,0.8567169,33500,-105.54828,51.144554,,-71.00001,True,0.00029978235
-115.74115,0.86454314,-111.82418859168887,0.5844136,1.4793625,0.03667959,100,5483.557316303253,0.13184927,0.009281567,0.92815673,336,305.0027,[ 0.343  0.899 -2.101],-0.6523208,0.005844136,153.28,67.26956,3.6679587,355.6203,-416.82687,6537479,-61.206573,191522.69,67.59669,-1,-125.718414,0.86454314,33600,-111.82419,71.60971,,-98.84173,True,0.0013184927
-114.45838,0.8622825,-121.51305723160505,0.6194192,5.1288967,0.037741266,100,5497.950680732727,0.009090761,0.0061234,0.61234003,337,293.10065,[ 0.353  0.898 -2.071],-0.6453321,0.006194192,165.71,71.59124,3.7741265,352.7303,-414.6137,6554050,-61.88344,101351.586,19.49737,-1,-135.33351,0.8622825,33700,-121.51305,49.42529,,-83.159096,True,9.0907604e-05
-130.61862,0.86887515,-125.60725881382822,1.035636,2.1901484,0.07692974,100,5511.958997964859,0.03500767,0.008910054,0.89100564,338,291.28464,[ 0.329  0.889 -2.064],-0.6766731,0.010356359,171.05,72.73992,7.6929746,355.2292,-416.8919,6571155,-61.662716,243858.2,45.659008,-1,-139.50365,0.86887515,33800,-125.607254,42.535213,,-110.05314,True,0.0003500767
-118.61841,0.8607721,-114.9044095133245,0.85373294,2.8330293,0.051096924,100,5526.060123920441,0.10755338,0.008408484,0.84084845,339,300.165,[ 0.345  0.884 -2.096],-0.6716901,0.00853733,157.5,70.50766,5.1096926,352.5564,-415.06943,6586905,-62.513016,191588.47,35.297905,-1,-128.74005,0.8607721,33900,-114.90441,49.23972,,-95.33079,True,0.0010755338
-110.49727,0.8642568,-112.03997548118234,0.7185032,4.539013,0.0438467,100,5539.366090536118,0.009432552,0.0072558266,0.7255825,340,304.37302,[ 0.345  0.893 -2.091],-0.6544433,0.007185031,153.67,62.81975,4.3846703,364.9245,-416.413,6602272,-51.48849,151592.78,22.031221,-1,-125.9204,0.8642568,34000,-112.03997,50.490208,,-80.925064,True,9.432552e-05
-122.227005,0.86248714,-124.44322737172246,1.0943985,4.4512267,0.06521677,100,5552.2843861579895,0.01303662,0.008185477,0.81854767,341,292.33948,[ 0.383  0.888 -2.073],-0.6643048,0.010943985,168.89,85.44949,6.521677,354.70328,-416.7827,6619161,-62.079433,248526.58,22.465717,-1,-138.33598,0.86248714,34100,-124.44323,35.87354,,-92.91617,True,0.0001303662
-110.93033,0.867173,-107.50761317372321,0.7258469,3.249538,0.0364871,100,5564.161005020142,0.046802536,0.00831955,0.831955,342,301.1659,[ 0.38   0.9   -2.083],-0.61880505,0.0072584683,149.1,55.165497,3.6487098,346.08487,-408.6735,6634071,-62.588623,163953.39,30.773605,-1,-121.13006,0.867173,34200,-107.507614,56.77994,,-86.373856,True,0.00046802533
-116.20798,0.8612765,-113.706334130764,0.80495495,4.8147383,0.042053733,100,5576.568507671356,0.026549494,0.007708665,0.77086645,343,286.49786,[ 0.389  0.905 -2.038],-0.6316228,0.00804955,155.36,60.84919,4.2053733,338.48206,-400.2042,6649607,-61.722145,156035.47,20.769562,-1,-127.04648,0.8612765,34300,-113.70633,47.837788,,-86.93636,True,0.00026549492
-83.83386,0.85725415,-99.35751764550805,0.61684597,5.0927715,0.033468373,100,5587.113145828247,0.04296406,0.0059127635,0.59127635,344,252.04393,[ 0.385  0.917 -2.051],-0.5914629,0.00616846,138.88,41.83402,3.3468375,289.53876,-351.40143,6663495,-61.86268,70715.41,19.635674,-1,-111.07089,0.85725415,34400,-99.35752,47.884468,,-57.400078,True,0.00042964058
-118.35535,0.8680992,-117.5494178275764,1.0683761,2.6967945,0.07422956,100,5599.897448062897,0.06341477,0.008715941,0.8715941,345,256.76407,[ 0.368  0.909 -2.01 ],-0.5896832,0.01068376,160.75,63.266277,7.4229565,312.93872,-374.31348,6679570,-61.374756,196916.5,37.08106,-1,-130.02654,0.8680992,34500,-117.54942,39.959743,,-97.865524,True,0.00063414767
-113.11285,0.8645221,-116.76267380148172,0.75150263,5.9671373,0.041234612,100,5613.5638546943665,0.009218082,0.0064300937,0.64300936,346,287.9826,[ 0.403  0.911 -2.009],-0.5967934,0.0075150263,160.2,69.0658,4.1234612,342.81537,-404.74527,6695590,-61.9299,114725.35,16.758455,-1,-130.25418,0.8645221,34600,-116.76267,42.266785,,-80.15616,True,9.218082e-05
-103.66203,0.8599466,-104.54492227479815,0.8413392,2.5278237,0.053501427,100,5625.203374147415,0.07590577,0.008356339,0.835634,347,235.7357,[ 0.398  0.924 -2.016],-0.5678712,0.008413391,145.85,45.29429,5.350143,277.4031,-340.28064,6710175,-62.877525,123316.695,39.559723,-1,-115.88761,0.8599466,34700,-104.54492,49.659805,,-85.62814,True,0.0007590577
-97.13444,0.8682663,-113.77187175393105,0.710201,3.8719196,0.037941676,100,5637.577616691589,0.030566981,0.007069967,0.70699674,348,302.99817,[ 0.391  0.917 -1.987],-0.5249845,0.00710201,156.22,65.44391,3.7941678,354.5773,-416.77005,6725797,-62.19276,144196.14,25.826982,-1,-127.66421,0.8682663,34800,-113.77187,49.7739,,-69.79822,True,0.0003056698
-104.52184,0.8551575,-106.06953672155738,0.9783271,6.9345922,0.041959465,100,5648.748799085617,0.0033208695,0.0076041706,0.76041704,349,191.95027,[ 0.381  0.925 -1.944],-0.5197963,0.009783271,146.56,48.68928,4.1959467,245.41951,-298.0198,6740453,-52.600296,93391.07,14.420459,-1,-116.003525,0.8551575,34900,-106.06954,37.66119,,-78.362045,True,3.3208693e-05
-84.56639,0.85941553,-103.14734043061733,0.5932441,4.6148353,0.03019642,100,5659.070073366165,0.014754298,0.005850418,0.58504176,350,301.84943,[ 0.35   0.939 -1.939],-0.5811527,0.005932441,143.64,48.402336,3.019642,353.65765,-404.99677,6754817,-51.33912,93240.805,21.669247,-1,-116.64723,0.85941553,35000,-103.14735,49.303917,,-55.565693,True,0.00014754297
