EpisodesSoFar,StdIW,ESSRenyi,J_sample_variance,ESSClassic,LearnableVariance,OptimizationReturnMin,MaxIWNorm,InitialBound,OptimizationReturnMean,MinIWNorm,Iteration,ReturnStepMaxmin,EmpiricalD2,TimestepsSoFar,InitialReturnMin,InitialReturnMax,MeanEntropy,MaxIW,TimeElapsed,MeanIWNorm,Weights,EpLenMean,ReturnStepMax,InitialReturnMean,StdIWNorm,OptimizationReturnMax,InitialReturnStd,ReturnMeanIW,MeanIW,EpRewMean,Bound,VarianceInit,EpThisIter,MinIW
35100,0.7441141,64.70401,208963.03,62.41146,True,,0.044567436,-117.38603,298.6283,0.001224922,351,0.8685788,1.5454993,6085732,-402.5945,-58.342606,-0.77739966,4.4567437,5120.774781942368,0.0095883515,[-1.253  1.156 -2.2  ],144.41,0.8685788,-103.9662,0.0074411407,344.2519,58.829086,-94.36831,0.95883524,-103.96621123120188,-111.051575,-1,100,0.12249221
35200,0.88260055,49.611862,76861.234,49.96399,True,,0.06422031,-97.699936,168.12465,0.00059092714,352,0.86558795,2.015647,6098339,-257.2496,-57.63922,-0.79593563,6.4220314,5131.004289388657,0.008819649,[-1.26   1.161 -2.196],126.07,0.86558795,-89.124954,0.008826006,199.61038,31.672646,-76.46932,0.88196504,-89.12494875490665,-88.64353,-1,100,0.059092715
35300,0.7912944,26.616365,194852.25,52.049877,True,,0.04454976,-111.25332,319.51813,0.00048204637,353,0.8655993,3.757087,6111896,-416.8756,-58.053024,-0.79662603,4.454976,5142.0753338336945,0.0082442835,[-1.28   1.165 -2.215],135.57,0.8655993,-97.35747,0.007912944,358.82257,54.923412,-74.22043,0.8244285,-97.35746854588389,-101.155045,-1,100,0.048204638
35400,0.90081936,44.58042,155485.6,49.631927,True,,0.054641068,-102.33637,255.38565,0.00059871306,354,0.8634819,2.2431371,6124656,-346.1826,-57.779137,-0.806703,5.464107,5152.434730768204,0.0089421235,[-1.296  1.174 -2.216],127.6,0.8634819,-90.79695,0.009008194,288.40344,40.44937,-78.27094,0.89421225,-90.79694900274276,-95.55365,-1,100,0.059871305
35500,0.78593814,27.59798,187663.1,52.75888,True,,0.042620588,-109.617714,316.47388,0.0002259403,355,0.8636192,3.6234536,6138059,-412.3467,-57.660454,-0.79150516,4.2620587,5163.609250068665,0.008305694,[-1.292  1.181 -2.226],134.03,0.8636192,-95.87283,0.007859381,354.68625,53.05755,-75.83334,0.83056945,-95.87282765373588,-101.99725,-1,100,0.022594031
35600,0.84306514,31.770346,196682.27,47.617966,True,,0.03960066,-111.02576,319.5508,0.00017016495,356,0.85554034,3.1475892,6151646,-416.68698,-58.24613,-0.79696107,3.9600658,5173.534172534943,0.008038134,[-1.276  1.173 -2.21 ],135.87,0.85554034,-97.13619,0.008430651,358.44086,56.691345,-74.2218,0.80381346,-97.136190251261,-98.8639,-1,100,0.017016495
35700,0.58185613,20.272367,112978.78,56.80578,True,,0.029749254,-111.975975,318.68018,9.907948e-05,357,0.8597546,4.932823,6165336,-416.76404,-58.062687,-0.7929439,2.9749255,5183.229653835297,0.006672663,[-1.277  1.181 -2.216],136.9,0.8597546,-98.083855,0.005818561,358.70135,57.579372,-68.59486,0.6672663,-98.08385060951113,-99.449234,-1,100,0.009907948
35800,0.9872308,32.031445,254280.55,44.857826,True,,0.054850683,-112.58968,316.6606,0.00039004177,358,0.8646178,3.1219323,6179060,-415.4035,-57.77116,-0.8280689,5.4850683,5194.777006626129,0.00890422,[-1.315  1.181 -2.212],137.24,0.8646178,-98.7429,0.009872307,357.63235,58.35873,-77.17918,0.8904219,-98.74290429413318,-101.64505,-1,100,0.039004177
35900,0.754228,34.05936,125846.555,50.048336,True,,0.041869745,-114.150276,270.07794,0.00015284737,359,0.8624264,2.9360504,6193223,-371.83377,-58.08429,-0.86456853,4.1869745,5206.738387107849,0.0075495746,[-1.34   1.178 -2.247],141.63,0.8624264,-101.75583,0.0075422795,313.74948,53.247066,-74.77757,0.75495744,-101.75582441732287,-96.015366,-1,100,0.015284737
36000,0.7075997,51.28842,210397.33,63.03344,True,,0.03478302,-121.447365,309.35898,0.0013826427,360,0.8595548,1.9497578,6208011,-416.90936,-57.38365,-0.8700134,3.478302,5218.14785861969,0.009239929,[-1.348  1.172 -2.284],147.88,0.8595548,-107.55039,0.0070759975,359.5257,69.63092,-95.73156,0.9239929,-107.55039122924208,-115.13643,-1,100,0.13826427
36100,0.69259334,24.921127,124565.73,50.6211,True,,0.033583906,-108.34476,297.3861,0.00021139001,361,0.8587278,4.0126595,6221318,-392.64276,-57.668728,-0.866965,3.3583908,5228.340260028839,0.0070125074,[-1.367  1.169 -2.289],133.07,0.8587278,-95.25667,0.006925933,334.97403,53.035988,-61.154144,0.70125085,-95.2566643950343,-87.37172,-1,100,0.021139001
36200,0.95423734,38.825108,241107.98,46.53185,True,,0.06573698,-117.148506,313.63254,0.0005465946,362,0.86441374,2.5756528,6235570,-416.8849,-58.13626,-0.86342514,6.573698,5240.999326467514,0.008901925,[-1.36   1.177 -2.286],142.52,0.86441374,-103.25234,0.009542374,358.74863,60.235264,-84.84624,0.8901925,-103.25234592914582,-107.147964,-1,100,0.054659463
36300,0.8440953,23.206533,174342.3,43.44436,True,,0.044246502,-113.65054,317.1302,0.00032189835,363,0.8570294,4.309131,6249465,-416.88455,-57.72688,-0.87406623,4.42465,5253.4810700416565,0.0073981006,[-1.359  1.184 -2.282],138.95,0.8570294,-99.754395,0.008440954,359.15768,56.306355,-70.893936,0.73981005,-99.75439228504897,-99.74019,-1,100,0.032189835
36400,0.84723693,37.00995,199299.73,49.41422,True,,0.049463358,-113.12696,313.641,0.00027082354,364,0.85801,2.701976,6263278,-413.00125,-57.829697,-0.8797553,4.946336,5264.210331439972,0.008373685,[-1.378  1.178 -2.293],138.13,0.85801,-99.36025,0.008472369,355.17157,51.309986,-80.46553,0.8373685,-99.36026020035148,-103.09482,-1,100,0.027082354
36500,0.6384533,35.477024,137523.72,55.114426,True,,0.032240562,-109.38542,321.3924,0.00035642055,365,0.86402094,2.8187258,6276638,-416.88174,-58.035263,-0.87273735,3.2240562,5274.6083548069,0.0070747067,[-1.349  1.177 -2.299],133.6,0.86402094,-95.489365,0.006384533,358.8465,51.608692,-65.1031,0.70747066,-95.48936521247029,-88.43328,-1,100,0.035642058
36600,0.62930965,58.46468,195575.8,68.582214,True,,0.039967325,-110.261894,317.9312,0.0020842117,366,0.8633692,1.7104344,6290059,-414.38043,-57.437225,-0.8679625,3.9967327,5285.243905067444,0.009297845,[-1.327  1.172 -2.292],134.21,0.8633692,-96.44923,0.006293096,356.9432,50.283676,-86.76112,0.92978454,-96.44921949729323,-104.82584,-1,100,0.20842117
36700,0.6784353,24.9158,150443.67,55.96572,True,,0.032711793,-112.69005,315.13733,0.00024980408,367,0.8630879,4.0135174,6303840,-414.0265,-58.539703,-0.855146,3.2711794,5295.765599012375,0.007648462,[-1.348  1.173 -2.287],137.81,0.8630879,-98.88916,0.006784353,355.4868,54.90043,-73.98678,0.7648462,-98.88916703924536,-101.63515,-1,100,0.02498041
36800,0.6284861,16.455376,64147.89,43.79392,True,,0.032874998,-108.23397,246.19362,9.035586e-05,368,0.86537206,6.077041,6317466,-342.99445,-58.20485,-0.87847936,3.2875,5307.055550575256,0.0055476744,[-1.373  1.169 -2.274],136.26,0.86537206,-96.80082,0.0062848604,284.7896,43.830833,-49.738934,0.55476743,-96.80082589671015,-77.92354,-1,100,0.009035586
36900,0.65947425,70.17975,201829.4,66.18824,True,,0.047163878,-128.98288,301.8693,0.0009284207,369,0.8656167,1.4249125,6333146,-416.9537,-57.27729,-0.88789964,4.7163877,5320.313221693039,0.00922687,[-1.397  1.177 -2.297],156.8,0.8656167,-115.084404,0.0065947426,359.67642,80.91039,-102.28811,0.922687,-115.08441290050744,-118.878654,-1,100,0.09284207
37000,0.85970694,30.800259,188450.92,45.927097,True,,0.054516666,-117.94704,312.7906,0.00029785463,370,0.86339515,3.246726,6347496,-416.84283,-57.876766,-0.8981756,5.451667,5333.890797138214,0.007923099,[-1.396  1.181 -2.307],143.5,0.86339515,-104.05228,0.00859707,358.96606,67.6419,-81.498695,0.79230994,-104.05228163599968,-106.53522,-1,100,0.029785464
37100,0.41543576,84.030525,169166.75,83.07464,True,,0.022953497,-114.26772,316.48428,0.0019129142,371,0.85941964,1.1900437,6361471,-416.85678,-57.307556,-0.8790111,2.2953498,5346.077090740204,0.009203832,[-1.398  1.189 -2.317],139.75,0.85941964,-100.37249,0.0041543576,359.54922,61.142715,-86.51886,0.9203833,-100.37249995484949,-101.67704,-1,100,0.19129142
37200,0.71312183,46.81358,196995.78,60.96597,True,,0.039213013,-113.28279,317.54846,0.0012270927,372,0.8586893,2.1361322,6375239,-416.9335,-57.461708,-0.8780303,3.9213014,5356.926698446274,0.008912216,[-1.396  1.19  -2.298],137.68,0.8586893,-99.38501,0.007131218,359.4718,60.592735,-90.01207,0.89122164,-99.38500899508595,-110.324394,-1,100,0.122709274
37300,0.7446039,22.053032,131976.3,42.833954,True,,0.041533288,-127.418396,303.4633,0.00014050488,373,0.8664317,4.534524,6390710,-416.9823,-57.358532,-0.8782345,4.153329,5368.777686595917,0.0064454065,[-1.389  1.184 -2.297],154.71,0.8664317,-113.51898,0.007446039,359.62378,86.829994,-72.60025,0.6445407,-113.51898402765393,-102.19824,-1,100,0.014050488
37400,0.775465,20.496191,162877.64,46.293922,True,,0.03153895,-114.453926,316.29535,0.00019107452,374,0.86492854,4.8789554,6404682,-416.85416,-58.171947,-0.92517203,3.153895,5380.915782928467,0.007199667,[-1.39   1.175 -2.297],139.72,0.86492854,-100.55879,0.0077546495,358.68222,61.0202,-62.94923,0.7199667,-100.55878974348306,-93.64131,-1,100,0.019107452
37500,0.9713501,26.594181,98555.08,38.410194,True,,0.06634577,-103.34803,207.16757,0.0005013362,375,0.8648156,3.760221,6417911,-300.49896,-57.115204,-0.9313301,6.6345778,5392.704674005508,0.0076708705,[-1.416  1.173 -2.344],132.29,0.8648156,-93.3314,0.0097135,243.38376,36.534332,-67.473236,0.7670871,-93.33139453157783,-86.896774,-1,100,0.05013362
37600,0.81965125,24.945633,162797.22,42.386734,True,,0.05010679,-118.30488,312.06116,0.00017805253,376,0.86599517,4.0087175,6432367,-416.48325,-58.438683,-0.9378011,5.0106792,5403.676091909409,0.0070304447,[-1.403  1.179 -2.35 ],144.56,0.86599517,-104.42211,0.008196512,358.04456,67.92924,-71.904785,0.70304453,-104.4221064223349,-99.70058,-1,100,0.017805254
37700,0.7369502,42.44737,190620.05,56.970577,True,,0.042006236,-136.46898,294.42352,0.00063762703,377,0.8622153,2.3558586,6448874,-416.99274,-57.665096,-0.9235176,4.2006235,5416.629599809647,0.008479704,[-1.388  1.172 -2.357],165.07,0.8622153,-122.56922,0.007369503,359.32764,100.55103,-98.647255,0.8479704,-122.5692165453732,-119.98173,-1,100,0.0637627
37800,0.4011166,82.547646,172681.3,84.339,True,,0.022492856,-119.43063,311.41922,0.0033873932,378,0.8588724,1.2114216,6463346,-416.95148,-57.504753,-0.92561835,2.2492857,5428.213565587997,0.009308403,[-1.394  1.166 -2.342],144.72,0.8588724,-105.53226,0.004011166,359.44672,74.41636,-98.82417,0.9308404,-105.53225077718497,-114.12137,-1,100,0.33873934
37900,0.70643,25.82578,167632.92,55.59537,True,,0.026708275,-119.55171,311.28912,0.000119191965,379,0.86265224,3.8720999,6477879,-416.94275,-58.00425,-0.9372385,2.6708276,5439.832575082779,0.007904498,[-1.381  1.165 -2.345],145.33,0.86265224,-105.653625,0.0070642997,358.9385,68.264854,-78.34279,0.79044986,-105.65362363517285,-105.69096,-1,100,0.011919197
38000,0.6150682,57.176975,168404.86,64.65104,True,,0.02765057,-108.82237,322.05243,0.0006056792,380,0.86268616,1.7489557,6491126,-416.97562,-57.19053,-0.9225871,2.765057,5450.687796831131,0.008318071,[-1.406  1.171 -2.356],132.47,0.86268616,-94.923195,0.006150682,359.7851,58.109695,-77.91018,0.8318072,-94.9231849500537,-96.29159,-1,100,0.06056792
38100,0.63087386,22.63622,118303.234,52.00408,True,,0.039907314,-121.854774,308.9449,0.00041397134,381,0.86565125,4.4176984,6506046,-416.9029,-57.55663,-0.9224895,3.9907315,5463.665721893311,0.0065668807,[-1.424  1.17  -2.342],149.2,0.86565125,-107.95801,0.0063087377,359.34625,74.435745,-76.30021,0.6566881,-107.95801628157497,-105.50887,-1,100,0.041397136
38200,0.7845281,36.391384,192397.19,53.479183,True,,0.035641465,-118.49554,312.3239,0.00048164546,382,0.85493636,2.747903,6520571,-416.92206,-58.4535,-0.9031319,3.5641468,5476.393086671829,0.00841157,[-1.439  1.163 -2.341],145.25,0.85493636,-104.598145,0.007845281,358.46857,57.97108,-85.36526,0.84115714,-104.59814217224717,-108.4027,-1,100,0.048164546
38300,0.53000593,70.93649,190586.47,76.0737,True,,0.027819296,-113.61879,317.0991,0.0013839757,383,0.86357236,1.4097116,6534467,-416.82373,-57.679077,-0.8984363,2.7819297,5485.933175563812,0.009450618,[-1.418  1.166 -2.322],138.96,0.86357236,-99.72467,0.0053000594,359.14465,55.234253,-92.0681,0.94506186,-99.72466710627079,-108.56477,-1,100,0.13839757
38400,0.8353148,52.473362,236785.7,55.850452,True,,0.058308467,-118.295044,312.22052,0.00050988555,384,0.8616071,1.9057288,6548886,-416.62796,-58.051575,-0.8985805,5.830847,5496.081933021545,0.009395079,[-1.409  1.163 -2.317],144.19,0.8616071,-104.40745,0.008353149,358.5764,62.69059,-93.968956,0.93950784,-104.40745270311832,-113.140526,-1,100,0.050988555
38500,0.9197098,50.224148,206341.47,45.097034,True,,0.07234104,-118.00665,312.7472,0.0008772072,385,0.86183083,1.9910741,6563376,-416.85858,-57.569046,-0.9321903,7.234104,5507.249596834183,0.008335409,[-1.404  1.157 -2.318],144.9,0.86183083,-104.11137,0.009197098,359.28955,56.690853,-82.10702,0.833541,-104.11137149602175,-101.71402,-1,100,0.08772072
38600,0.65242195,18.201723,115918.63,51.028458,True,,0.032761548,-113.03021,310.94385,0.00013222778,386,0.869064,5.493985,6577300,-410.2975,-56.67638,-0.9360762,3.2761548,5518.869020938873,0.0066598263,[-1.4    1.161 -2.351],139.24,0.869064,-99.35363,0.0065242196,353.6211,58.16222,-66.88495,0.66598266,-99.35363374263048,-98.94183,-1,100,0.013222779
38700,0.83704877,20.462723,149980.73,35.326473,True,,0.06057192,-117.95547,312.94632,0.0001251319,387,0.8575727,4.886935,6591689,-417.0017,-57.244034,-0.9455405,6.0571923,5531.39600610733,0.0061863954,[-1.408  1.153 -2.355],143.89,0.8575727,-104.05541,0.008370487,359.7577,60.30186,-62.529057,0.61863947,-104.055409835279,-93.257095,-1,100,0.0125131905
38800,0.66454333,40.23718,158903.84,59.38156,True,,0.030081501,-116.07877,314.77277,0.0005894106,388,0.86469805,2.4852636,6605888,-416.9531,-57.314816,-0.9520677,3.00815,5544.166484594345,0.00803503,[-1.392  1.16  -2.364],141.99,0.86469805,-102.18035,0.0066454336,359.63828,61.80499,-85.16069,0.803503,-102.18034075647593,-107.07118,-1,100,0.058941063
38900,0.83291864,28.661137,201279.47,49.77583,True,,0.043171614,-123.97688,306.91013,0.00012131342,389,0.8634893,3.4890451,6621016,-416.98743,-58.165386,-0.9586186,4.3171616,5557.086300373077,0.008291929,[-1.383  1.165 -2.371],151.28,0.8634893,-110.0773,0.0083291875,358.82205,77.30205,-87.12341,0.8291928,-110.07730363368988,-113.086426,-1,100,0.012131342
39000,0.42726535,82.85538,193776.5,84.22311,True,,0.022737559,-122.4297,308.25735,0.0037257592,390,0.8634492,1.2069223,6635962,-416.7939,-57.554585,-0.9653152,2.273756,5569.830405712128,0.009871945,[-1.36   1.16  -2.378],149.46,0.8634492,-108.536575,0.0042726533,359.23932,61.823444,-103.61423,0.98719436,-108.53657475575805,-118.87722,-1,100,0.37257594
39100,0.6503108,20.97415,110474.68,46.27255,True,,0.031756114,-119.08852,311.82355,1.121411e-05,391,0.86124194,4.7677736,6650480,-417.01172,-58.339252,-1.0158879,3.1756115,5581.561718463898,0.0060351007,[-1.368  1.162 -2.384],145.18,0.86124194,-105.18813,0.006503108,358.67245,71.721855,-57.7912,0.6035101,-105.18813040956854,-88.14303,-1,100,0.001121411
39200,0.8059123,29.626347,170587.8,45.548195,True,,0.06618773,-115.16358,315.73642,0.00036058942,392,0.8662201,3.375374,6664527,-417.0,-57.281548,-0.99855417,6.6187735,5593.249742269516,0.0073708445,[-1.391  1.165 -2.435],140.47,0.8662201,-101.26358,0.0080591235,359.71844,63.260437,-74.902855,0.73708445,-101.2635844860971,-100.4402,-1,100,0.036058944
39300,0.31882456,87.18633,182013.03,90.30447,True,,0.01876694,-117.44205,313.42218,0.0014459786,393,0.8643055,1.1469687,6678923,-416.96536,-57.908577,-1.0085291,1.876694,5605.787798404694,0.009730176,[-1.382  1.171 -2.417],143.96,0.8643055,-103.543205,0.0031882455,359.0568,66.333954,-96.97605,0.9730176,-103.54320229828357,-111.861244,-1,100,0.14459787
39400,0.12047219,98.466866,178473.33,98.54593,True,,0.013503628,-115.808266,315.1741,0.007450088,394,0.86383826,1.01557,6693027,-417.0797,-57.648914,-1.0081028,1.3503628,5617.632119655609,0.009917795,[-1.39   1.172 -2.427],141.04,0.86383826,-101.90561,0.001204722,359.4308,66.882355,-101.58605,0.9917795,-101.90561328679323,-115.59653,-1,100,0.7450088
39500,0.5821369,26.183483,131573.3,60.63961,True,,0.032987356,-121.69205,309.01202,0.00043920593,395,0.869007,3.8192017,6707887,-416.8104,-57.704582,-0.9888498,3.2987356,5627.912998199463,0.0072255926,[-1.393  1.172 -2.427],148.6,0.869007,-107.79836,0.0058213696,359.1058,78.51046,-77.65436,0.72255933,-107.79836298242212,-104.80647,-1,100,0.043920595
39600,0.8792396,42.200336,226099.72,49.888794,True,,0.04218348,-122.96104,307.97284,0.00024478024,396,0.85949475,2.3696494,6722876,-417.03278,-58.054924,-0.9739383,4.218348,5637.668474912643,0.008772862,[-1.378  1.166 -2.408],149.89,0.85949475,-109.05995,0.008792397,358.97784,74.89216,-84.577896,0.8772862,-109.05994202181697,-105.976776,-1,100,0.024478024
39700,0.17944968,96.57401,178676.83,96.78491,True,,0.015323867,-118.34193,312.53397,0.0062712734,397,0.8656254,1.0354753,6737296,-416.97665,-66.75891,-0.96488893,1.5323868,5647.564170598984,0.009845819,[-1.384  1.161 -2.393],144.2,0.8656254,-104.4427,0.0017944967,350.21774,70.6009,-99.623566,0.9845818,-104.44270727530122,-113.76718,-1,100,0.62712735
39800,0.81721425,38.033676,192574.75,47.781975,True,,0.061724376,-126.18222,304.72757,0.0009176695,398,0.86950034,2.6292489,6752587,-417.00946,-57.677307,-0.9531903,6.1724377,5659.202764987946,0.00781732,[-1.386  1.16  -2.384],152.91,0.86950034,-112.28191,0.008172142,359.33215,86.42454,-85.189804,0.78173184,-112.28190584868193,-107.72911,-1,100,0.09176695
39900,0.16919863,97.439255,177226.62,97.13508,True,,0.014835632,-117.35629,313.56036,0.0072985026,399,0.8641848,1.0262804,6766905,-417.0161,-57.844273,-0.9490304,1.4835633,5670.4156358242035,0.0098521,[-1.38   1.166 -2.372],143.18,0.8641848,-103.45575,0.0016919862,359.17184,63.573265,-102.206665,0.98521006,-103.45575410425663,-116.28867,-1,100,0.7298503
40000,0.6757867,21.542433,107695.414,40.53348,True,,0.04775679,-113.62183,317.2112,0.00017572501,400,0.8638659,4.642001,6780831,-416.9352,-58.51366,-0.9619711,4.775679,5680.623965263367,0.005579307,[-1.379  1.165 -2.368],139.26,0.8638659,-99.72401,0.006757866,358.42154,59.52648,-55.053482,0.55793077,-99.72399706602097,-84.9968,-1,100,0.017572502
40100,0.7425175,38.30091,177856.56,54.14594,True,,0.043058347,-123.77087,307.15656,0.00056155934,401,0.8645915,2.610904,6795922,-417.02652,-58.271397,-0.9736897,4.305835,5693.81401848793,0.00806865,[-1.395  1.159 -2.381],150.91,0.8645915,-109.86999,0.0074251746,358.75513,72.88283,-90.27036,0.8068649,-109.86998091712594,-112.73182,-1,100,0.056155935
40200,0.8238268,43.477833,218136.36,53.392017,True,,0.0457775,-132.21631,298.68265,0.0007617572,402,0.86274356,2.3000226,6811972,-416.999,-66.80294,-0.9800403,4.57775,5706.336863994598,0.008817469,[-1.42   1.161 -2.393],160.5,0.86274356,-118.31634,0.008238268,350.19604,94.965904,-99.62494,0.8817469,-118.31633723109961,-120.70538,-1,100,0.07617572
40300,0.7787442,31.934105,178236.48,50.889057,True,,0.048807688,-131.33165,299.58624,0.000543517,403,0.8622409,3.1314483,6828037,-417.01733,-57.316994,-0.9485421,4.880769,5717.192692279816,0.0079271635,[-1.434  1.166 -2.399],160.65,0.8622409,-117.43108,0.007787442,359.70035,83.169334,-89.456215,0.79271644,-117.43108605474234,-114.054535,-1,100,0.054351702
40400,0.67181903,65.69705,205046.75,66.26614,True,,0.042303815,-112.20844,316.4524,0.0012832446,404,0.8631661,1.5221382,6841850,-414.83304,-57.13085,-0.96746343,4.2303815,5728.367179632187,0.00941597,[-1.414  1.163 -2.367],138.13,0.8631661,-98.38068,0.006718191,357.70218,53.21723,-88.224396,0.941597,-98.38067943170667,-105.2844,-1,100,0.12832446
40500,0.10215311,98.81029,183122.19,98.98361,True,,0.013467292,-113.75212,317.22574,0.006806451,405,0.85557103,1.0120404,6855772,-417.07535,-57.826996,-0.9707198,1.3467293,5739.860522985458,0.010080964,[-1.423  1.16  -2.386],139.22,0.85557103,-99.84961,0.001021531,359.24835,59.170742,-99.194824,1.0080965,-99.8496059551835,-113.18078,-1,100,0.6806451
40600,0.8016969,25.285461,141397.83,48.901085,True,,0.04910138,-108.90827,277.47098,0.000372579,406,0.8637244,3.9548419,6869322,-373.9154,-58.24814,-0.9525767,4.910138,5750.337060451508,0.0078426665,[-1.421  1.161 -2.39 ],135.5,0.8637244,-96.44443,0.008016968,315.66727,42.308056,-74.52639,0.78426653,-96.44442825630307,-99.31297,-1,100,0.037257902
40700,0.70140237,26.758696,160149.33,54.21703,True,,0.03760132,-120.63082,310.24734,0.00035380863,407,0.85816693,3.737103,6884054,-416.97888,-57.9282,-0.90724826,3.760132,5762.356322050095,0.007632785,[-1.438  1.167 -2.372],147.32,0.85816693,-106.73154,0.0070140236,359.0507,71.10404,-72.65622,0.76327866,-106.7315279430151,-99.52577,-1,100,0.035380863
40800,0.79268557,51.54869,214618.83,56.368496,True,,0.04605609,-126.32459,304.48004,0.0015656609,408,0.85804355,1.9399135,6899545,-416.9077,-57.535767,-0.89941853,4.6056094,5772.099928855896,0.009009883,[-1.42   1.168 -2.326],154.91,0.85804355,-112.42767,0.007926856,359.37195,71.106735,-93.98934,0.9009882,-112.42767079353332,-113.345085,-1,100,0.1565661
40900,0.7775254,55.39538,230032.33,59.611675,True,,0.042728815,-118.24866,312.61768,0.0013476074,409,0.8648128,1.8052047,6914013,-416.96744,-58.658173,-0.8966717,4.2728815,5783.079442739487,0.0094460985,[-1.435  1.173 -2.318],144.68,0.8648128,-104.34975,0.007775254,358.30927,65.77958,-93.74732,0.9446098,-104.34974162250757,-112.421616,-1,100,0.13476074
41000,0.930792,52.45995,235804.02,47.306114,True,,0.082657866,-111.982155,318.38095,0.0006578797,410,0.8639235,1.9062161,6927680,-416.48038,-57.92697,-0.89662874,8.265787,5793.675884723663,0.008819239,[-1.445  1.178 -2.316],136.67,0.8639235,-98.09947,0.009307918,358.5534,54.52603,-85.08904,0.8819239,-98.0994674178958,-104.25627,-1,100,0.06578797
41100,0.7932121,57.182915,229462.64,58.118877,True,,0.05700683,-116.49962,314.33896,0.0008906509,411,0.85725033,1.748774,6941974,-416.94055,-57.788403,-0.9038255,5.700683,5804.139187812805,0.009344128,[-1.463  1.182 -2.316],142.94,0.85725033,-102.60161,0.007932121,359.15216,63.19093,-86.86931,0.9344128,-102.6016038993001,-105.248215,-1,100,0.08906509
41200,0.7344121,63.9073,208378.08,60.399025,True,,0.050104216,-118.51076,312.31863,0.002031189,412,0.85619277,1.5647665,6956416,-416.93167,-57.544434,-0.897282,5.0104218,5814.732011079788,0.009069887,[-1.482  1.184 -2.323],144.42,0.85619277,-104.613045,0.0073441206,359.38724,68.13688,-96.19224,0.90698874,-104.61304082289338,-113.57699,-1,100,0.2031189
41300,0.43282765,85.44492,192926.27,83.76932,True,,0.034336247,-117.211136,313.62335,0.0039816224,413,0.8652297,1.1703446,6970859,-416.9366,-66.71737,-0.8858247,3.4336247,5825.829549789429,0.009833065,[-1.486  1.18  -2.316],144.43,0.8652297,-103.31326,0.0043282765,350.21924,56.01978,-99.24592,0.9833065,-103.3132552818954,-114.281,-1,100,0.39816225
41400,0.5578621,63.077984,156639.3,68.4233,True,,0.025410432,-122.624695,308.21863,0.0012046469,414,0.86073375,1.5853392,6985791,-416.94516,-58.130257,-0.9140016,2.5410433,5837.15350985527,0.008211935,[-1.481  1.182 -2.305],149.32,0.86073375,-108.726524,0.0055786204,358.8149,76.62823,-83.37443,0.82119346,-108.72652285650372,-100.87365,-1,100,0.12046469
41500,0.8357722,35.821518,206963.95,51.932083,True,,0.05030436,-128.45386,302.3522,0.00022905895,415,0.8651781,2.791618,7001484,-416.90912,-57.46159,-0.90169436,5.030436,5847.712939739227,0.008687166,[-1.477  1.185 -2.333],156.93,0.8651781,-114.55691,0.008357722,359.44754,82.58314,-97.39577,0.86871666,-114.55689583912492,-120.61502,-1,100,0.022905895
41600,0.7655268,39.004826,179802.73,52.542934,True,,0.03759019,-111.11272,319.77484,0.0003721786,416,0.85869366,2.5637853,7015060,-416.98798,-47.899128,-0.9382945,3.7590191,5856.840284585953,0.0080550285,[-1.491  1.18  -2.321],135.76,0.85869366,-97.21313,0.0076552676,369.08884,51.029476,-73.1172,0.80550283,-97.21312125176192,-95.373,-1,100,0.03721786
41700,0.839704,23.808962,157533.62,38.510963,True,,0.04138141,-117.98521,312.84787,0.0001811107,417,0.8609065,4.200099,7029468,-416.93524,-57.273594,-0.9689899,4.138141,5869.157096385956,0.0066453773,[-1.471  1.182 -2.357],144.08,0.8609065,-104.08737,0.008397039,359.66165,72.939095,-66.89084,0.66453767,-104.08736201062798,-95.373276,-1,100,0.01811107
41800,0.30293182,91.43528,184863.5,91.4344,True,,0.019245995,-111.340065,319.54138,0.00439187,418,0.86307156,1.0936698,7043166,-416.98203,-57.094448,-0.9637292,1.9245995,5880.314138412476,0.009897391,[-1.477  1.189 -2.388],136.98,0.86307156,-97.44067,0.0030293183,359.88757,49.547413,-94.41205,0.9897392,-97.44066849797964,-108.94786,-1,100,0.43918702
41900,1.0091794,40.448208,231315.66,37.68042,True,,0.082168005,-130.15074,300.72675,0.0004358252,419,0.85657644,2.4722974,7058964,-416.9782,-57.891693,-0.9594896,8.216801,5891.518667459488,0.007847186,[-1.471  1.19  -2.383],157.98,0.85657644,-116.251465,0.010091793,359.08652,89.71791,-89.8224,0.7847186,-116.25147066041828,-111.67699,-1,100,0.04358252
42000,0.76314664,19.924143,126845.75,37.10935,True,,0.05533884,-117.78787,312.953,0.00012447598,420,0.85954213,5.0190363,7073326,-416.846,-57.520874,-0.9663244,5.533884,5901.380826473236,0.005862147,[-1.478  1.184 -2.378],143.62,0.85954213,-103.893,0.0076314667,359.32513,68.43877,-62.275246,0.58621466,-103.89299996286631,-93.404205,-1,100,0.012447597
42100,0.3202377,88.7296,179765.12,90.171455,True,,0.018200116,-114.58082,316.34045,0.0030775208,421,0.8586066,1.1270196,7087284,-417.02057,-57.212437,-0.95763767,1.8200116,5911.714444160461,0.009699789,[-1.49   1.192 -2.385],139.58,0.8586066,-100.68013,0.0032023767,359.80814,60.44254,-95.9812,0.96997905,-100.6801276190579,-110.738335,-1,100,0.30775207
