EpLenMean,Bound,MeanEntropy,LearnableVariance,OptimizationReturnMean,OptimizationReturnMax,StdWReturnMean,DivergenceHarmonic,MeanD2-0,InitialReturnMin,MinBehavPdf,WReturnMean,MinIW,EmpiricalD2Arithmetic,ReturnStepMaxmin,InitialReturnMax,ESSRenyiHarmonic,InitialBound,EpisodesSoFar,MaxIW,OptimizationReturnMin,Weights,InitialReturnStd,MeanIW,Inner Iteration,Iteration,ReturnMeanIW,Penalization,EpThisIter,StdIW,EmpiricalD2Harmonic,ReturnStepMax,InitialReturnMean,Epsilon,TimeElapsed,EpRewMean,MinTargetPdf,VarianceInitializer,TimestepsSoFar,ESSRenyiArithmetic
94.83,-1.3478562e+17,0.4189424,,39.221535,55.762794,,1.6910308e+30,1.0,-104.59042,-64.93319,1667.4373,0.030412408,1.0,0.86301064,-48.82763,100.0,-1771.0846,20300,146331330.0,,[-0.952  2.387],11.362588,2212175.0,1,203,2152139300.0,True,100,14909162.0,1.0,0.86301064,-65.36889,2.0,886.3420176506042,-65.36888793170452,-64.93319,-1.0,2432469,100.0
92.76,-1.6290696e+17,0.4189424,,28.550514,52.975716,,3.032595e+30,1.0,-92.61022,-68.67927,917.3701,0.21016786,1.0,0.86406165,-39.634506,100.0,-1010.9153,20400,274788130.0,,[-0.93   2.264],10.111291,5332869.5,1,204,2273354800.0,True,100,30863044.0,1.0,0.86406165,-64.0597,2.0,890.1486999988556,-64.0597066630423,-68.67927,-1.0,2441745,100.0
93.59,-1198014.4,0.4189424,,42.054283,57.466698,,100467590.0,1.0,-106.60417,-81.36981,1912.7205,0.11653909,1.0,0.85929227,-49.137474,100.0,-2022.7991,20500,1697.7343,,[-0.924  2.389],12.006561,68.036026,1,205,94636.67,True,100,219.69089,1.0,0.85929227,-64.54988,2.0,894.2963631153107,-64.54988553225994,-81.36981,-1.0,2451104,100.0
90.06,-732598.8,0.4189424,,29.940132,42.841507,,133557140.0,1.0,-91.95272,-64.691956,1016.0233,0.03626777,1.0,0.8711795,-49.111214,100.0,-1077.2017,20600,2683.5134,,[-0.911  2.45 ],10.936717,61.04585,1,206,25562.367,True,100,279.0426,1.0,0.8711795,-62.01259,2.0,897.6197745800018,-62.01258772581816,-64.691956,-1.0,2460110,100.0
91.99,-4.747946e+17,0.4189424,,36.887,51.64073,,2.8528863e+31,1.0,-100.80499,-77.93962,1494.5277,0.107338734,1.0,0.86102504,-49.16426,100.0,-1583.418,20700,3053405400.0,,[-0.918  2.388],11.570525,31702812.0,1,207,27954162000.0,True,100,303868100.0,1.0,0.86102504,-63.918,2.0,901.7238624095917,-63.91799420669675,-77.93962,-1.0,2469309,100.0
93.3,-9.832924e+19,0.4189424,,31.249126,46.873825,,1.8025456e+36,1.0,-95.62698,-65.79463,1084.1337,0.23813228,1.0,0.8660002,-48.75316,100.0,-1157.3704,20800,269582240.0,,[-0.907  2.263],10.374282,5108290.0,1,208,2305786000.0,True,100,30386238.0,1.0,0.8660002,-64.37785,2.0,905.4498724937439,-64.37785836860537,-65.79463,-1.0,2478639,100.0
93.65,-1.8349392e+17,0.4189424,,24.785042,40.344307,,1.1438175e+31,1.0,-89.44517,-58.377983,725.75446,0.093888946,1.0,0.8588162,-49.10086,100.0,-780.009,20900,3624432000.0,,[-0.928  2.14 ],10.557276,48951116.0,1,209,11215742000.0,True,100,373971360.0,1.0,0.8588162,-64.660126,2.0,909.0791673660278,-64.66012319996953,-58.377983,-1.0,2488004,100.0
96.17,-4.1334413e+18,0.4189424,,44.490967,61.869724,,1.0494297e+33,1.0,-111.083466,-75.45692,2110.6948,0.011090197,1.0,0.86794037,-49.21374,100.0,-2238.288,21000,240042300.0,,[-0.914  2.264],11.456392,6122017.5,1,210,14672345000.0,True,100,30652156.0,1.0,0.86794037,-66.5925,2.0,913.0217063426971,-66.59249909758567,-75.45692,-1.0,2497621,100.0
96.61,-152248020.0,0.4189424,,46.04634,64.258514,,1208051700000.0,1.0,-113.31714,-70.33061,2280.575,0.12817588,1.0,0.8652069,-49.058628,100.0,-2418.2107,21100,59830.3,,[-0.936  2.141],12.661325,800.6792,1,211,967529.3,True,100,5963.512,1.0,0.8652069,-67.27079,2.0,916.3715300559998,-67.27079257115722,-70.33061,-1.0,2507282,100.0
96.76,-2.3799738e+17,0.4189424,,31.796104,49.065422,,8.795989e+30,1.0,-98.35066,-74.23039,1131.483,0.08938567,1.0,0.8547868,-49.28524,100.0,-1211.7283,21200,770985860.0,,[-0.688  2.173],10.976826,18127348.0,1,212,9212427000.0,True,100,104873390.0,1.0,0.8547868,-66.55456,2.0,919.8903946876526,-66.55455575674772,-74.23039,-1.0,2516958,100.0
96.57,-1.2711865e+18,0.4189424,,35.706688,53.73162,,1.744782e+32,1.0,-102.41064,-61.03926,1410.5059,0.3316624,1.0,0.8593533,-48.679016,100.0,-1506.7399,21300,172221920.0,,[-0.718  2.294],11.642091,2556065.5,1,213,2267996700.0,True,100,17404310.0,1.0,0.8593533,-66.70395,2.0,923.8242659568787,-66.70394931018353,-61.03926,-1.0,2526615,100.0
95.85,-2.5638084e+17,0.4189424,,33.661015,50.582005,,9.037109e+30,1.0,-100.048485,-66.59706,1274.9507,0.0054740687,1.0,0.85949284,-49.46648,100.0,-1360.2338,21400,57694160.0,,[-0.73  2.17],11.911624,1044241.2,1,214,926809340.0,True,100,5963105.5,1.0,0.85949284,-66.387474,2.0,927.4594550132751,-66.38747042000294,-66.59706,-1.0,2536200,100.0
94.16,-118416020000000.0,0.4189424,,26.227419,41.609516,,4.2101018e+24,1.0,-91.18407,-64.13774,799.42993,0.13469869,1.0,0.86057323,-49.57455,100.0,-857.14056,21500,2879048.8,,[-0.713  2.294],10.561836,84555.97,1,215,29215516.0,True,100,333939.44,1.0,0.86057323,-64.95664,2.0,930.8347518444061,-64.95664581730962,-64.13774,-1.0,2545616,100.0
98.05,-2658623.5,0.4189424,,31.290901,49.209618,,1048989700.0,1.0,-98.65503,-67.6736,1116.188,0.021689545,1.0,0.86391234,-49.44541,100.0,-1196.906,21600,1386.4965,,[-0.661  2.18 ],11.707592,44.913734,1,216,44270.113,True,100,154.42186,1.0,0.86391234,-67.364136,2.0,934.5135517120361,-67.36413099050522,-67.6736,-1.0,2555421,100.0
93.74,-845670.3,0.4189424,,28.77328,44.134502,,125163790.0,1.0,-93.636246,-65.84397,959.4096,0.006466338,1.0,0.85914654,-49.501743,100.0,-1024.3368,21700,12937.532,,[-0.661  2.243],11.467694,204.16908,1,217,119272.45,True,100,1301.7947,1.0,0.85914654,-64.86296,2.0,938.3741025924683,-64.86296498656273,-65.84397,-1.0,2564795,100.0
94.58,-2778335.8,0.4189424,,35.333397,51.721672,,939547400.0,1.0,-100.32394,-72.60803,1384.8123,0.017325293,1.0,0.86043715,-48.602264,100.0,-1473.9811,21800,696.5999,,[-0.658  2.305],11.677476,27.753525,1,218,45061.562,True,100,80.55941,1.0,0.86043715,-64.99054,2.0,942.257119178772,-64.99053940534591,-72.60803,-1.0,2574253,100.0
92.68,-32167370000.0,0.4189424,,42.512577,57.034092,,8.792841e+16,1.0,-106.53123,-77.090195,1956.8934,0.05423542,1.0,0.863213,-49.497135,100.0,-2065.3206,21900,1404614.4,,[-0.665  2.243],12.230057,26043.092,1,219,15043461.0,True,100,168413.27,1.0,0.863213,-64.018654,2.0,946.1183695793152,-64.01865093499423,-77.090195,-1.0,2583521,100.0
92.1,-596082400000.0,0.4189424,,27.206093,41.43577,,1.0842951e+20,1.0,-90.56333,-61.448418,849.37714,0.35434806,1.0,0.85451245,-49.127563,100.0,-906.60693,22000,15425327.0,,[-0.752  2.333],10.45015,177977.34,1,220,141441630.0,True,100,1540002.4,1.0,0.85451245,-63.35723,2.0,949.4729044437408,-63.3572372315824,-61.448418,-1.0,2592731,100.0
95.62,-2054651000000.0,0.4189424,,56.32351,82.80278,,8.07636e+19,1.0,-122.59834,-69.16271,3327.6853,0.01595253,1.0,0.86869895,-39.795563,100.0,-3556.2224,22100,28022372.0,,[-0.68   2.231],12.463845,297179.62,1,221,764647230.0,True,100,2787280.2,1.0,0.86869895,-66.274826,2.0,954.317236661911,-66.27483095914125,-69.16271,-1.0,2602293,100.0
91.72,-437829570000000.0,0.4189424,,30.987473,45.413116,,4.056275e+25,1.0,-94.46323,-65.00905,1062.7573,0.30573758,1.0,0.85911816,-49.05011,100.0,-1131.5005,22200,4710025.5,,[-0.596  2.324],10.125899,68650.82,1,222,44433160.0,True,100,477032.16,1.0,0.85911816,-63.475754,2.0,957.3762526512146,-63.47575280547142,-65.00905,-1.0,2611465,100.0
95.34,-10182148000.0,0.4189424,,34.186478,50.347145,,1.4480543e+16,1.0,-99.8264,-63.969933,1270.4204,0.11470869,1.0,0.86493,-49.479256,100.0,-1354.9128,22300,1013413.2,,[-0.672  2.225],10.084899,16068.393,1,223,14490418.0,True,100,104928.914,1.0,0.86493,-65.639915,2.0,960.4240448474884,-65.63992199793458,-63.969933,-1.0,2620999,100.0
96.56,-1.6557214e+17,0.4189424,,25.817959,42.898205,,7.285488e+30,1.0,-92.11872,-63.359863,756.07434,0.07721563,1.0,0.86336684,-49.220516,100.0,-817.4148,22400,81920330000.0,,[-0.757  2.316],9.460836,889804200.0,1,224,361922850000.0,True,100,8160831000.0,1.0,0.86336684,-66.30076,2.0,964.1813690662384,-66.30076329514384,-63.359863,-1.0,2630655,100.0
95.83,-1099669.0,0.4189424,,43.255253,60.207165,,72005810.0,1.0,-109.266426,-75.57205,2027.5964,0.055289507,1.0,0.86306536,-49.05926,100.0,-2148.4229,22500,777.89044,,[-0.754  2.441],12.513168,43.344894,1,225,74350.31,True,100,116.23904,1.0,0.86306536,-66.01117,2.0,967.9963655471802,-66.01117122128606,-75.57205,-1.0,2640238,100.0
91.7,-40491270.0,0.4189424,,30.330816,43.917236,,392425540000.0,1.0,-93.55172,-63.016033,1005.31903,0.036070876,1.0,0.8557724,-49.634483,100.0,-1069.6083,22600,11813.418,,[-0.735  2.501],9.23908,285.30383,1,226,217028.7,True,100,1251.0984,1.0,0.8557724,-63.2209,2.0,972.115398645401,-63.22090327888727,-63.016033,-1.0,2649408,100.0
90.14,-23532740.0,0.4189424,,23.00307,35.99774,,291984180000.0,1.0,-85.23776,-61.449005,628.49646,0.0013413554,1.0,0.8572573,-49.24002,100.0,-671.6901,22700,17478.824,,[-0.837  2.573],9.96771,399.88272,1,227,192305.19,True,100,1842.8029,1.0,0.8572573,-62.23469,2.0,976.1313726902008,-62.23469217419624,-61.449005,-1.0,2658422,100.0
92.58,-337768980000000.0,0.4189424,,33.881363,47.77321,,1.9712606e+25,1.0,-97.55849,-62.86673,1257.7334,0.0023838836,1.0,0.8624482,-49.78528,100.0,-1333.8075,22800,6784946.5,,[-0.593  2.519],10.477915,190469.22,1,228,103169260.0,True,100,903871.4,1.0,0.8624482,-63.67712,2.0,979.8311123847961,-63.67712413728237,-62.86673,-1.0,2667680,100.0
93.44,-1.2497577e+17,0.4189424,,25.11433,39.92163,,5.5342575e+30,1.0,-89.724686,-59.979477,755.67316,0.030753294,1.0,0.8595782,-49.803055,100.0,-808.7963,22900,63322450000.0,,[-0.655  2.627],11.177819,639259840.0,1,229,237465800000.0,True,100,6300119600.0,1.0,0.8595782,-64.61036,2.0,983.0428547859192,-64.61035528004169,-59.979477,-1.0,2677024,100.0
91.12,-2.9203317e+16,0.4189424,,27.939856,41.73601,,2.5296523e+29,1.0,-90.83951,-66.34277,885.4112,0.27890232,1.0,0.8565413,-49.103497,100.0,-943.4728,23000,16844063000.0,,[-0.627  2.506],10.236,173103100.0,1,230,74703300000.0,True,100,1675667100.0,1.0,0.8565413,-62.899654,2.0,987.1998386383057,-62.89965186566114,-66.34277,-1.0,2686136,100.0
93.45,-9.8405445e+17,0.4189424,,33.808643,49.92488,,1.4028527e+32,1.0,-98.613205,-72.3781,1279.1572,0.15026036,1.0,0.8572129,-48.688324,100.0,-1362.2378,23100,71684240000.0,,[-0.653  2.383],11.667608,748185000.0,1,231,602606500000.0,True,100,7134849000.0,1.0,0.8572129,-64.804565,2.0,991.5304152965546,-64.80456356942653,-72.3781,-1.0,2695481,100.0
90.67,-8.4125e+16,0.4189424,,28.905432,52.05227,,8.676256e+29,1.0,-91.317566,-63.267822,950.08673,0.048060186,1.0,0.85853016,-39.265297,100.0,-1040.3995,23200,44563784000.0,,[-0.655  2.508],10.703397,446142140.0,1,232,153520240000.0,True,100,4433990000.0,1.0,0.85853016,-62.412132,2.0,995.3214645385742,-62.41213422611356,-63.267822,-1.0,2704548,100.0
94.15,-1.4753926e+18,0.4189424,,38.50464,54.521347,,2.2171309e+32,1.0,-103.814865,-62.68114,1598.4297,0.048438974,1.0,0.85998356,-49.293518,100.0,-1697.5134,23300,110547730.0,,[-0.68   2.386],10.762101,2778021.8,1,233,2936248000.0,True,100,13602582.0,1.0,0.85998356,-65.31023,2.0,999.0510144233704,-65.3102284449339,-62.68114,-1.0,2713963,100.0
90.82,-1.5645968e+17,0.4189424,,38.27147,50.92787,,3.2751046e+30,1.0,-100.52289,-72.95291,1560.6423,0.28333116,1.0,0.86126363,-49.595016,100.0,-1647.0944,23400,1058962750.0,,[-0.661  2.51 ],9.794751,16444749.0,1,234,21973730000.0,True,100,116568590.0,1.0,0.86126363,-62.251427,2.0,1002.307980298996,-62.25142196893692,-72.95291,-1.0,2723045,100.0
92.61,-1.6963801e+17,0.4189424,,38.12613,52.8449,,3.3210592e+30,1.0,-101.75653,-77.26251,1560.8364,0.0067814738,1.0,0.8515849,-48.911633,100.0,-1653.9199,23500,1172603300.0,,[-0.655  2.385],10.35542,15588906.0,1,235,5357078000.0,True,100,121849790.0,1.0,0.8515849,-63.6304,2.0,1006.1046915054321,-63.63039964169264,-77.26251,-1.0,2732306,100.0
92.34,-1.4888896e+17,0.4189424,,28.687044,42.610268,,6.052159e+30,1.0,-92.00457,-59.195057,924.1259,0.16924027,1.0,0.8589941,-49.394302,100.0,-984.64594,23600,2492097800.0,,[-0.679  2.507],10.058802,31210598.0,1,236,13303839000.0,True,100,251241570.0,1.0,0.8589941,-63.317524,2.0,1009.803590297699,-63.31752561464906,-59.195057,-1.0,2741540,100.0
94.62,-2.8199884e+17,0.4189424,,33.954517,49.55778,,1.1865592e+31,1.0,-99.08301,-66.13605,1262.2928,0.041547745,1.0,0.86324096,-49.525227,100.0,-1344.157,23700,16596083000.0,,[-0.677  2.382],10.458662,181087760.0,1,237,87172480000.0,True,100,1650986200.0,1.0,0.86324096,-65.12849,2.0,1013.8585312366486,-65.12849075436593,-66.13605,-1.0,2751002,100.0
92.08,-17579552000000.0,0.4189424,,23.460676,37.050053,,1.4753537e+23,1.0,-86.574585,-68.09094,640.21655,0.80630445,1.0,0.8606547,-49.524532,100.0,-685.9724,23800,620152400.0,,[-0.693  2.258],9.476981,6250662.5,1,238,4180455200.0,True,100,61699700.0,1.0,0.8606547,-63.113903,2.0,1017.5394966602325,-63.11390649318695,-68.09094,-1.0,2760210,100.0
95.88,-1759919.2,0.4189424,,37.988976,56.189095,,261785890.0,1.0,-104.47032,-83.13478,1596.5569,0.06538348,1.0,0.85869515,-48.281227,100.0,-1701.7953,23900,976.60925,,[-0.931  2.181],12.385266,53.2885,1,239,57149.363,True,100,129.69293,1.0,0.85869515,-66.481346,2.0,1021.6965084075928,-66.48134752079845,-83.13478,-1.0,2769798,100.0
91.66,-8.411695e+19,0.4189424,,37.28352,51.73564,,8.888944e+35,1.0,-100.90496,-71.98797,1516.0684,0.023194332,1.0,0.8640486,-49.16932,100.0,-1605.2859,24000,1789616800.0,,[-0.932  2.119],11.225314,21543896.0,1,240,4783723000.0,True,100,181047420.0,1.0,0.8640486,-63.62144,2.0,1025.4160108566284,-63.62144194111228,-71.98797,-1.0,2778964,100.0
92.23,-1.265599e+19,0.4189424,,32.94302,47.969296,,2.7225844e+34,1.0,-96.79201,-57.321827,1186.1494,0.0010547553,1.0,0.85919213,-48.822712,100.0,-1262.8494,24100,845948700.0,,[-0.957  2.241],10.045245,15187401.0,1,241,10419153000.0,True,100,98622610.0,1.0,0.85919213,-63.848988,2.0,1029.1807363033295,-63.84898966178298,-57.321827,-1.0,2788187,100.0
93.76,-6734270000000.0,0.4189424,,28.965473,45.51416,,9.510784e+21,1.0,-94.19004,-72.08332,946.7279,0.41306925,1.0,0.855225,-48.67588,100.0,-1015.7777,24200,72494540.0,,[-0.979  2.118],10.379266,861787.8,1,242,163754660.0,True,100,7275081.0,1.0,0.855225,-65.22456,2.0,1033.4052286148071,-65.22456533238292,-72.08332,-1.0,2797563,100.0
96.88,-77721040000000.0,0.4189424,,44.590855,63.5801,,3.3268487e+23,1.0,-111.87305,-80.362854,2143.6467,0.04251956,1.0,0.8582723,-48.292946,100.0,-2278.393,24300,12785119.0,,[-0.917  2.009],12.462043,159572.58,1,243,165560800.0,True,100,1290411.6,1.0,0.8582723,-67.282196,2.0,1037.4937472343445,-67.28219267755748,-80.362854,-1.0,2807251,100.0
96.84,-2.6463613e+17,0.4189424,,43.10493,61.810513,,4.3180866e+30,1.0,-110.509796,-64.16094,2011.0311,0.029937021,1.0,0.8570731,-48.699284,100.0,-2138.3813,24400,61546916.0,,[-0.986  2.114],12.369153,1051351.9,1,244,1675516800.0,True,100,6770998.5,1.0,0.8570731,-67.40487,2.0,1041.4371960163116,-67.40486238479615,-64.16094,-1.0,2816935,100.0
95.3,-1.3909588e+18,0.4189424,,37.26954,54.3331,,1.9980809e+32,1.0,-103.17235,-63.076344,1545.714,0.014320827,1.0,0.86235523,-48.83925,100.0,-1644.115,24500,1289829100.0,,[-0.94  2.23],12.517807,32038772.0,1,245,40175444000.0,True,100,185077420.0,1.0,0.86235523,-65.90281,2.0,1045.6981706619263,-65.90281007736921,-63.076344,-1.0,2826465,100.0
95.65,-22860702000000.0,0.4189424,,43.699974,61.06549,,3.3821772e+22,1.0,-110.34619,-71.82941,2063.8997,0.09470803,1.0,0.8625001,-49.2807,100.0,-2188.1973,24600,118961980.0,,[-0.951  2.106],12.418187,1397285.1,1,246,1101122600.0,True,100,11849017.0,1.0,0.8625001,-66.64621,2.0,1049.7210359573364,-66.64621181920171,-71.82941,-1.0,2836030,100.0
94.72,-1.9450833e+17,0.4189424,,21.603453,38.301727,,1.5821409e+31,1.0,-87.20473,-62.26479,576.9054,0.015022418,1.0,0.8627801,-48.903,100.0,-625.80536,24700,7011265500.0,,[-1.012  2.215],10.497442,73906510.0,1,247,56793010000.0,True,100,697380350.0,1.0,0.8627801,-65.60127,2.0,1053.2940464019775,-65.60127629131078,-62.26479,-1.0,2845502,100.0
95.52,-2.985518e+17,0.4189424,,43.79407,70.29729,,3.2849416e+30,1.0,-109.51816,-67.87659,2095.0566,0.09372757,1.0,0.8678405,-39.22087,100.0,-2259.777,24800,339735100.0,,[-0.997  2.339],13.309228,5676678.0,1,248,4460836000.0,True,100,35407828.0,1.0,0.8678405,-65.72409,2.0,1056.9067928791046,-65.72408327788115,-67.87659,-1.0,2855054,100.0
94.44,-1.2636997e+17,0.4189424,,32.36997,48.983162,,2.4965653e+30,1.0,-97.395386,-65.086555,1156.8322,0.09343127,1.0,0.8577551,-48.412224,100.0,-1236.8082,24900,13669178000.0,,[-0.934  2.447],10.441131,143702800.0,1,249,6994266600.0,True,100,1360181200.0,1.0,0.8577551,-65.02542,2.0,1060.8225569725037,-65.02541671931743,-65.086555,-1.0,2864498,100.0
91.36,-1.1997077e+19,0.4189424,,33.193707,47.410477,,2.56387e+34,1.0,-96.4955,-60.47919,1211.9895,0.009525836,1.0,0.8554808,-49.085022,100.0,-1286.9128,25000,195196200.0,,[-0.941  2.572],10.49607,3153905.5,1,250,1308984700.0,True,100,19904070.0,1.0,0.8554808,-63.301796,2.0,1064.297956943512,-63.30179377526045,-60.47919,-1.0,2873634,100.0
90.85,-2.1965786e+17,0.4189424,,30.299383,53.019814,,5.495195e+30,1.0,-92.73823,-75.66566,1026.5922,0.12170869,1.0,0.86376464,-39.718414,100.0,-1120.2922,25100,4058118700.0,,[-0.962  2.695],10.418235,41347704.0,1,251,15363866000.0,True,100,403719580.0,1.0,0.86376464,-62.438843,2.0,1068.321608543396,-62.438844946473836,-75.66566,-1.0,2882719,100.0
93.5,-738906750.0,0.4189424,,31.600914,47.208534,,98811620000000.0,1.0,-96.024284,-64.780785,1130.3066,0.09535548,1.0,0.8631748,-48.81575,100.0,-1204.5939,25200,35793.695,,[-0.997  2.575],11.475578,796.31104,1,252,452187.84,True,100,3711.2783,1.0,0.8631748,-64.42337,2.0,1072.0929460525513,-64.42337056294083,-64.780785,-1.0,2892069,100.0
92.34,-1165408000.0,0.4189424,,35.894314,51.017204,,179891480000000.0,1.0,-99.86959,-64.07683,1430.7008,0.064881094,1.0,0.8582088,-48.852386,100.0,-1517.4563,25300,136826.56,,[-1.092  2.655],11.928916,2484.0437,1,253,1771377.8,True,100,14145.535,1.0,0.8582088,-63.975277,2.0,1075.8294467926025,-63.97527711451053,-64.07683,-1.0,2901303,100.0
90.99,-4.877453e+16,0.4189424,,24.853697,38.015022,,1.0251978e+30,1.0,-87.54288,-66.09724,715.1464,0.043946322,1.0,0.85809296,-49.527855,100.0,-763.3162,25400,45997796.0,,[-0.852  2.586],9.871185,754672.94,1,254,442333950.0,True,100,4916242.0,1.0,0.85809296,-62.68918,2.0,1079.3238835334778,-62.68918221786618,-66.09724,-1.0,2910402,100.0
94.5,-8773250300000.0,0.4189424,,39.277336,64.840744,,3.918805e+21,1.0,-104.10103,-72.84811,1665.0074,0.07516182,1.0,0.864346,-39.26028,100.0,-1805.1467,25500,11366636.0,,[-0.809  2.703],11.058853,177203.16,1,255,180634480.0,True,100,1189780.6,1.0,0.864346,-64.82369,2.0,1082.6488926410675,-64.8236897405982,-72.84811,-1.0,2919852,100.0
94.18,-1.3111772e+18,0.4189424,,41.41863,57.231804,,1.442167e+32,1.0,-106.32618,-71.96791,1831.4639,0.15463087,1.0,0.85924536,-49.094376,100.0,-1940.6418,25600,112431770.0,,[-0.892  2.61 ],10.768534,3392857.5,1,256,5257760000.0,True,100,15513177.0,1.0,0.85924536,-64.907555,2.0,1086.7714326381683,-64.90755354389549,-71.96791,-1.0,2929270,100.0
91.96,-51381940000000.0,0.4189424,,24.588089,38.19866,,1.11598356e+24,1.0,-87.8257,-62.72059,693.6567,0.0076706815,1.0,0.85888135,-49.627037,100.0,-742.2925,25700,51989284.0,,[-0.892  2.735],9.438353,1535629.0,1,257,774983800.0,True,100,7034439.5,1.0,0.85888135,-63.237606,2.0,1090.2772307395935,-63.237608620524405,-62.72059,-1.0,2938466,100.0
88.74,-3.665382e+16,0.4189424,,35.152695,47.403526,,2.394629e+29,1.0,-96.495804,-57.49842,1323.0919,0.0143377725,1.0,0.8714451,-49.092278,100.0,-1397.992,25800,242229710.0,,[-0.948  2.847],9.347718,5364269.0,1,258,6642436000.0,True,100,28063978.0,1.0,0.8714451,-61.34311,2.0,1093.5729525089264,-61.34310754597187,-57.49842,-1.0,2947340,100.0
89.85,-3376024000000.0,0.4189424,,31.169384,43.64646,,2.8265334e+21,1.0,-92.68879,-60.528564,1063.5824,0.021652672,1.0,0.86122215,-49.042328,100.0,-1127.08,25900,1595734.2,,[-0.924  2.969],9.594367,25342.908,1,259,12727233.0,True,100,161083.55,1.0,0.86122215,-61.51941,2.0,1097.2811925411224,-61.51940590828657,-60.528564,-1.0,2956325,100.0
87.53,-2.577883e+16,0.4189424,,25.659311,36.75129,,3.2785252e+29,1.0,-86.12361,-57.46872,745.909,0.070954144,1.0,0.86926967,-49.372322,100.0,-790.9286,26000,330140350.0,,[-0.846  3.067],9.3546095,5659507.0,1,260,2537351200.0,True,100,35132576.0,1.0,0.86926967,-60.4643,2.0,1101.151990890503,-60.46430001929402,-57.46872,-1.0,2965078,100.0
91.75,-8.870711e+16,0.4189424,,26.24308,39.684143,,2.855554e+30,1.0,-89.37597,-73.517944,779.61365,0.040133733,1.0,0.86333054,-49.691826,100.0,-832.10583,26100,36011290000.0,,[-0.815  3.188],9.534905,362626050.0,1,261,101782870000.0,True,100,3582850800.0,1.0,0.86333054,-63.13289,2.0,1104.6001777648926,-63.132889292687175,-73.517944,-1.0,2974253,100.0
90.07,-3.21153e+17,0.4189424,,22.423027,34.96575,,6.2100484e+31,1.0,-84.247116,-69.284996,588.2447,0.37487772,1.0,0.8697337,-49.281364,100.0,-628.99634,26200,486217600.0,,[-0.834  3.065],9.244056,7072806.5,1,262,945418000.0,True,100,49418812.0,1.0,0.8697337,-61.824093,2.0,1108.12939786911,-61.82408893659711,-69.284996,-1.0,2983260,100.0
92.58,-1.3688555e+19,0.4189424,,24.48005,39.141922,,7.184377e+34,1.0,-88.2673,-66.31163,678.7774,0.0059815715,1.0,0.8665644,-49.12538,100.0,-729.84534,26300,12063929000.0,,[-0.823  2.94 ],8.916537,130591610.0,1,263,35887895000.0,True,100,1201783600.0,1.0,0.8665644,-63.787254,2.0,1111.8637204170227,-63.78725470632315,-66.31163,-1.0,2992518,100.0
88.17,-2.318186e+16,0.4189424,,25.290878,37.12389,,2.5463918e+29,1.0,-86.00856,-68.251396,727.93,0.044785913,1.0,0.86100626,-48.88467,100.0,-773.8679,26400,118808696.0,,[-0.839  3.064],9.396883,3364303.8,1,264,430794780.0,True,100,15433800.0,1.0,0.86100626,-60.71768,2.0,1115.6433653831482,-60.71768027409911,-68.251396,-1.0,3001335,100.0
88.5,-7.320164e+16,0.4189424,,19.67973,40.858284,,1.730468e+30,1.0,-80.484955,-61.46066,468.13843,0.26888978,1.0,0.8695107,-39.62667,100.0,-523.7833,26500,844182100.0,,[-0.856  3.188],8.991481,16974150.0,1,265,4209770200.0,True,100,109192510.0,1.0,0.8695107,-60.805225,2.0,1119.5250794887543,-60.8052262212336,-61.46066,-1.0,3010185,100.0
91.82,-2.4497695e+16,0.4189424,,23.382679,37.215218,,2.8158565e+29,1.0,-86.31215,-59.13424,643.3289,0.14858855,1.0,0.8582772,-49.09693,100.0,-689.49225,26600,194834640.0,,[-0.85   3.313],9.827479,7382048.5,1,266,2078970200.0,True,100,33364026.0,1.0,0.8582772,-62.929474,2.0,1123.1970472335815,-62.92947233587503,-59.13424,-1.0,3019367,100.0
89.04,-1033823200.0,0.4189424,,34.938614,46.856964,,199030060000000.0,1.0,-96.26754,-62.722404,1314.251,0.048330076,1.0,0.8647882,-49.410576,100.0,-1387.4342,26700,562077.56,,[-0.875  3.19 ],9.671839,5812.2773,1,267,1331903.4,True,100,55911.04,1.0,0.8647882,-61.32893,2.0,1126.8621468544006,-61.328929703831676,-62.722404,-1.0,3028271,100.0
89.71,-2.2511326e+19,0.4189424,,24.171274,36.53461,,2.5599217e+35,1.0,-85.73302,-59.992588,667.6482,0.049674004,1.0,0.86077535,-49.198406,100.0,-712.1381,26800,57942376000.0,,[-0.974  3.266],9.132232,625966850.0,1,268,155806040000.0,True,100,5769022500.0,1.0,0.86077535,-61.561737,2.0,1130.2201890945435,-61.56174183249473,-59.992588,-1.0,3037242,100.0
89.77,-6433009000.0,0.4189424,,26.398159,38.842976,,1.6349473e+16,1.0,-87.84845,-64.09745,790.1826,0.06379193,1.0,0.86336565,-49.005474,100.0,-840.4729,26900,193580.1,,[-0.977  3.391],9.660221,5083.733,1,269,2348659.0,True,100,23605.576,1.0,0.86336565,-61.450294,2.0,1134.0922358036041,-61.45029148340225,-64.09745,-1.0,3046219,100.0
90.14,-45915510000.0,0.4189424,,23.46061,35.653816,,1.1738808e+18,1.0,-85.089714,-61.703636,639.3103,0.10019125,1.0,0.86253697,-49.435898,100.0,-681.6814,27000,768955.06,,[-0.886  3.305],9.42922,22016.61,1,270,5982741.5,True,100,97293.3,1.0,0.86253697,-61.6291,2.0,1137.8746318817139,-61.629105119556186,-61.703636,-1.0,3055233,100.0
