VarianceInitializer,MinTargetPdf,EpThisIter,Epsilon,EpRewMean,LearnableVariance,OptimizationReturnMin,MeanD2-0,MaxIW,TimeElapsed,EpLenMean,OptimizationReturnMean,EmpiricalD2Arithmetic,InitialReturnMax,ESSRenyiHarmonic,TimestepsSoFar,StdWReturnMean,InitialReturnMin,StdIW,ReturnMeanIW,InitialReturnStd,Weights,OptimizationReturnMax,WReturnMean,MinIW,InitialBound,ESSRenyiArithmetic,MinBehavPdf,EpisodesSoFar,ReturnStepMaxmin,Iteration,DivergenceHarmonic,MeanEntropy,Penalization,MeanIW,InitialReturnMean,Inner Iteration,ReturnStepMax,Bound,EmpiricalD2Harmonic
-1.0,-77.85221,100,2.0,-60.06948764264584,,,1.0,944.91705,3736.2114024162292,87.73,32.38066,1.0,-48.762154,100.0,3350324,,-92.45015,149.09131,40780.36,9.206724,[-1.72   3.197],43.687996,1133.2709,0.033974376,-1196.8889,100.0,-77.85221,33900,0.8662906,339,143142450.0,0.4189424,True,51.832798,-60.06949,1,0.8662906,-801960.2,1.0
-1.0,-66.11156,100,2.0,-63.74294582113624,,,1.0,259225040.0,3748.103626012802,92.36,22.758404,1.0,-39.273388,100.0,3359560,,-86.50135,28987164.0,776686000.0,9.832406,[-1.728  3.135],47.227962,614.6212,0.19585389,-688.9681,100.0,-66.11156,34000,0.8600209,340,2.0117112e+30,0.4189424,True,5204734.0,-63.74294,1,0.8600209,-1.0545326e+17,1.0
-1.0,-60.608284,100,2.0,-61.173974427729846,,,1.0,1381.8182,3759.0598118305206,88.79,29.870064,1.0,-48.96041,100.0,3368439,,-91.04404,220.76065,46599.54,9.926339,[-1.699  3.256],42.083626,990.7528,0.0142248925,-1049.7845,100.0,-60.608284,34100,0.85601145,341,4873341000.0,0.4189424,True,76.99916,-61.173973,1,0.85601145,-4167749.8,1.0
-1.0,-62.19428,100,2.0,-60.911049604415894,,,1.0,213298920000.0,3771.5014913082123,88.86,29.565712,1.0,-48.849407,100.0,3377325,,-90.47676,21222504000.0,2197184400000.0,9.523362,[-1.452  3.22 ],41.627354,964.8257,0.3291266,-1022.5837,100.0,-62.19428,34200,0.8636015,342,1.0745641e+31,0.4189424,True,2137808800.0,-60.91105,1,0.8636015,-1.8934662e+17,1.0
-1.0,-66.50309,100,2.0,-60.41571085497737,,,1.0,19282369000.0,3782.2825434207916,87.63,17.939964,1.0,-39.783516,100.0,3386088,,-78.355675,1918303500.0,13824531000.0,8.742542,[-1.438  3.344],38.57216,398.27438,0.2321001,-447.86557,100.0,-66.50309,34300,0.8618459,343,5.526557e+31,0.4189424,True,196828060.0,-60.415707,1,0.8618459,-3.6868374e+17,1.0
-1.0,-63.691185,100,2.0,-60.10822188735008,,,1.0,40399190.0,3792.2351746559143,87.27,28.000908,1.0,-39.758224,100.0,3394815,,-88.10913,4280125.0,325004200.0,9.169428,[-1.434  3.469],48.350906,868.1293,0.17846173,-946.05194,100.0,-63.691185,34400,0.8573814,344,1.3556605e+29,0.4189424,True,814410.56,-60.108223,1,0.8573814,-2.8692173e+16,1.0
-1.0,-65.20422,100,2.0,-60.966685218065976,,,1.0,1389084000.0,3805.238616466522,88.58,31.929571,1.0,-39.31176,100.0,3403673,,-92.896255,144721550.0,5224123000.0,9.768205,[-1.455  3.346],53.584496,1114.9153,0.38584188,-1210.6206,100.0,-65.20422,34500,0.8681061,345,8.4746226e+30,0.4189424,True,19647710.0,-60.966686,1,0.8681061,-2.7862317e+17,1.0
-1.0,-62.133064,100,2.0,-61.24882111728191,,,1.0,1820838900.0,3819.39341711998,89.28,37.00984,1.0,-48.44613,100.0,3412601,,-98.25866,186548240.0,22780717000.0,9.05375,[-1.47   3.222],49.81253,1451.6985,0.07741116,-1534.4042,100.0,-62.133064,34600,0.8636159,346,1.9007898e+32,0.4189424,True,26473350.0,-61.248825,1,0.8636159,-1.1403101e+18,1.0
-1.0,-66.64718,100,2.0,-61.521851087361576,,,1.0,1653824800.0,3830.9098093509674,89.11,24.820324,1.0,-48.57627,100.0,3421512,,-86.34218,164945010.0,13272514000.0,9.266694,[-1.457  3.346],37.765907,701.9202,0.039223783,-749.45966,100.0,-66.64718,34700,0.86335015,347,8.556193e+30,0.4189424,True,18911538.0,-61.52185,1,0.86335015,-1.39065355e+17,1.0
-1.0,-61.268944,100,2.0,-61.36982619091869,,,1.0,33629610.0,3844.1331474781036,89.46,25.925112,1.0,-48.660034,100.0,3430458,,-87.29494,4726622.5,618691200.0,10.169201,[-1.443  3.47 ],38.634903,775.524,0.10121925,-825.2767,100.0,-61.268944,34800,0.85797954,348,6.552417e+25,0.4189424,True,949404.4,-61.369823,1,0.85797954,-402753980000000.0,1.0
-1.0,-61.679276,100,2.0,-60.459925295561554,,,1.0,63383010.0,3854.7423284053802,87.68,31.273521,1.0,-48.83422,100.0,3439226,,-91.733444,7734691.0,734221900.0,9.117329,[-1.507  3.363],42.899223,1061.1587,0.13525477,-1122.5004,100.0,-61.679276,34900,0.8615819,349,5.650362e+21,0.4189424,True,1114023.4,-60.45993,1,0.8615819,-4611953000000.0,1.0
-1.0,-62.66349,100,2.0,-58.7363408793509,,,1.0,126991384.0,3864.0404467582703,85.56,20.902895,1.0,-39.726532,100.0,3447782,,-79.63924,12630240.0,551083460.0,7.861484,[-1.268  3.437],39.912704,498.73395,0.019842796,-551.83295,100.0,-62.66349,35000,0.85854053,350,4.030046e+29,0.4189424,True,1387961.2,-58.73634,1,0.85854053,-3.3709792e+16,1.0
-1.0,-59.8322,100,2.0,-59.71116988509893,,,1.0,634815300.0,3874.270264863968,86.97,21.224009,1.0,-49.19699,100.0,3456479,,-80.93518,77467000.0,2668511000.0,8.3512125,[-1.284  3.561],31.73819,520.20135,0.003237938,-553.77606,100.0,-59.8322,35100,0.85898614,351,1.8747696e+34,0.4189424,True,11749983.0,-59.711166,1,0.85898614,-4.59745e+18,1.0
-1.0,-56.948486,100,2.0,-61.059662551730874,,,1.0,178391100.0,3886.286758184433,89.2,20.182266,1.0,-49.175407,100.0,3465399,,-81.24193,19069810.0,500733950.0,7.86345,[-1.281  3.686],32.06652,469.15765,0.07912126,-503.4318,100.0,-56.948486,35200,0.86146784,352,7.3856296e+31,0.4189424,True,2933281.5,-61.05966,1,0.86146784,-2.9456164e+17,1.0
-1.0,-65.54889,100,2.0,-59.687811339348556,,,1.0,19975718.0,3899.14311671257,87.02,32.878258,1.0,-39.62314,100.0,3474101,,-92.56607,2501292.5,208091570.0,8.359794,[-1.303  3.563],52.942932,1150.8661,0.06377392,-1244.2927,100.0,-65.54889,35300,0.85918045,353,3.0889198e+28,0.4189424,True,461416.44,-59.687813,1,0.85918045,-1.6420942e+16,1.0
-1.0,-59.45208,100,2.0,-60.129848610013724,,,1.0,1294610700.0,3913.496250629425,86.98,30.147272,1.0,-39.84015,100.0,3482799,,-90.27712,128779060.0,5616872400.0,8.8941345,[-1.359  3.675],50.436974,987.9638,0.13662066,-1072.7555,100.0,-59.45208,35400,0.85930073,354,4.5103987e+29,0.4189424,True,13504453.0,-60.12985,1,0.85930073,-5.6948762e+16,1.0
-1.0,-64.7059,100,2.0,-60.694556418061254,,,1.0,12515945.0,3927.28555226326,88.91,23.958328,1.0,-48.309746,100.0,3491690,,-84.652885,1271457.5,109583120.0,8.717558,[-1.352  3.8  ],36.34314,649.9973,0.16854832,-694.0216,100.0,-64.7059,35500,0.8636874,355,4.8047404e+25,0.4189424,True,176854.86,-60.694557,1,0.8636874,-305181900000000.0,1.0
-1.0,-67.7794,100,2.0,-60.296443322449925,,,1.0,493637100.0,3937.8050241470337,88.02,21.898188,1.0,-39.33568,100.0,3500492,,-82.19463,49323470.0,498949220.0,8.065063,[-1.412  3.91 ],42.858955,544.576,0.12675221,-605.80176,100.0,-67.7794,35600,0.86433214,356,1.6875875e+32,0.4189424,True,5876909.0,-60.29644,1,0.86433214,-7.9541736e+17,1.0
-1.0,-72.80672,100,2.0,-58.78450381875038,,,1.0,5140912600.0,3947.7042422294617,85.84,24.143755,1.0,-39.505524,100.0,3509076,,-82.92826,529438820.0,4261261800.0,7.93314,[-1.441  4.031],43.422737,645.85565,0.05992789,-708.70166,100.0,-72.80672,35700,0.8612071,357,2.3098053e+33,0.4189424,True,67016972.0,-58.7845,1,0.8612071,-3.0206528e+18,1.0
-1.0,-59.58341,100,2.0,-59.413939622193574,,,1.0,2457794.8,3957.8187370300293,87.15,23.24546,1.0,-49.180435,100.0,3517791,,-82.6594,246823.88,8206434.5,7.982407,[-1.418  4.154],33.478966,604.07025,0.04694866,-641.42816,100.0,-59.58341,35800,0.858569,358,5.118376e+24,0.4189424,True,38047.383,-59.41394,1,0.858569,-84525745000000.0,1.0
-1.0,-52.194946,100,2.0,-59.24472942888737,,,1.0,1075704600.0,3967.9198546409607,86.42,25.178398,1.0,-49.442856,100.0,3526433,,-84.42313,108212130.0,3535010300.0,7.7732577,[-1.655  4.075],34.98027,694.37524,1.4541426,-735.1599,100.0,-52.194946,35900,0.862421,359,5.718703e+30,0.4189424,True,13623199.0,-59.244728,1,0.862421,-9.7538e+16,1.0
-1.0,-57.35549,100,2.0,-58.838455830961465,,,1.0,20044420.0,3978.294307947159,85.41,23.1943,1.0,-39.351135,100.0,3534974,,-82.03275,2882397.8,200749950.0,8.407855,[-1.654  3.95 ],42.681618,608.6674,0.045983724,-669.3858,100.0,-57.35549,36000,0.8645692,360,1.0804125e+31,0.4189424,True,789220.56,-58.838455,1,0.8645692,-1.995976e+17,1.0
-1.0,-55.64553,100,2.0,-57.556001078188416,,,1.0,198217140.0,3990.398837327957,84.08,25.089329,1.0,-39.258965,100.0,3543382,,-82.64533,24672756.0,696592640.0,7.954294,[-1.642  4.075],43.386368,692.74536,0.0085706245,-755.4874,100.0,-55.64553,36100,0.8591558,361,6.864083e+28,0.4189424,True,4027301.8,-57.555996,1,0.8591558,-1.6439047e+16,1.0
-1.0,-60.262955,100,2.0,-60.10520423695445,,,1.0,178074260.0,4001.7542700767517,87.87,26.054241,1.0,-48.5128,100.0,3552169,,-86.15945,22461226.0,1071765300.0,8.465586,[-1.668  4.197],37.64665,750.4897,0.0626388,-797.7276,100.0,-60.262955,36200,0.86327004,362,3.6614797e+31,0.4189424,True,4508936.0,-60.105206,1,0.86327004,-2.8586416e+17,1.0
-1.0,-58.17061,100,2.0,-59.97465141102671,,,1.0,1595843.8,4012.261875629425,87.58,22.307209,1.0,-49.0811,100.0,3560927,,-82.28186,164090.61,11361564.0,7.857348,[-1.654  4.321],33.20076,559.3495,0.003928231,-596.0896,100.0,-58.17061,36300,0.87122416,363,1.3115055e+22,0.4189424,True,29859.09,-59.974655,1,0.87122416,-4207857400000.0,1.0
-1.0,-64.50192,100,2.0,-60.04098492562771,,,1.0,1151576.1,4024.921568632126,87.48,27.309973,1.0,-48.987114,100.0,3569675,,-87.35096,117835.44,6372683.0,8.700066,[-1.886  4.413],38.363846,821.5258,0.1367197,-870.58185,100.0,-64.50192,36400,0.85741615,364,1.012723e+16,0.4189424,True,17280.414,-60.04098,1,0.85741615,-4943432000.0,1.0
-1.0,-56.31605,100,2.0,-58.821575717031955,,,1.0,1953.7225,4035.1351091861725,85.27,27.408318,1.0,-49.449554,100.0,3578202,,-86.2299,335.38916,86010.59,8.123542,[-1.976  4.326],36.780342,817.20795,0.0132702915,-862.29755,100.0,-56.31605,36500,0.86111563,365,4592745600000.0,0.4189424,True,146.7295,-58.82158,1,0.86111563,-96723680.0,1.0
-1.0,-57.136986,100,2.0,-59.42922203570604,,,1.0,46543200.0,4046.3654527664185,86.68,19.955223,1.0,-48.53253,100.0,3586870,,-79.384445,5129369.5,304285980.0,7.749795,[-2.218  4.387],30.851913,458.27026,0.15874411,-489.99512,100.0,-57.136986,36600,0.85564005,366,1.9011033e+29,0.4189424,True,912263.8,-59.42922,1,0.85564005,-1.3833938e+16,1.0
-1.0,-54.98146,100,2.0,-59.47490605428815,,,1.0,183409020.0,4059.654183626175,86.98,19.550402,1.0,-38.93298,100.0,3595568,,-79.02531,20367328.0,635479100.0,8.102746,[-2.231  4.512],40.092327,447.87265,0.29596388,-501.44772,100.0,-54.98146,36700,0.85683626,367,5.2471283e+29,0.4189424,True,4199086.5,-59.474907,1,0.85683626,-3.8811652e+16,1.0
-1.0,-61.87259,100,2.0,-60.35619047164917,,,1.0,17665.846,4072.198363304138,88.65,22.109295,1.0,-49.117302,100.0,3604433,,-82.465485,1768.5941,46711.05,7.040726,[-2.238  4.636],33.348183,538.3927,0.037542563,-575.45917,100.0,-61.87259,36800,0.8567059,368,5848917500.0,0.4189424,True,261.3251,-60.35619,1,0.8567059,-2881762.0,1.0
-1.0,-57.103786,100,2.0,-58.254122863709924,,,1.0,3404111600.0,4085.5140924453735,85.04,18.53844,1.0,-48.40908,100.0,3612937,,-76.792564,338673570.0,1021276860.0,7.382677,[-2.349  4.578],28.383484,398.17773,0.80913603,-425.0294,100.0,-57.103786,36900,0.85716355,369,2.0864029e+30,0.4189424,True,34401190.0,-58.25412,1,0.85716355,-3.8789057e+16,1.0
-1.0,-69.96718,100,2.0,-58.1526216198504,,,1.0,86351870.0,4098.814889907837,84.54,22.439505,1.0,-39.771553,100.0,3621391,,-80.592125,8589694.0,356968640.0,8.048784,[-2.343  4.703],40.82057,568.3143,0.014280785,-623.8538,100.0,-69.96718,37000,0.8644678,370,1.8796045e+23,0.4189424,True,919196.94,-58.152622,1,0.8644678,-24081116000000.0,1.0
-1.0,-58.775703,100,2.0,-59.09629411160946,,,1.0,62464508000.0,4111.399178266525,86.17,24.520897,1.0,-48.95913,100.0,3630008,,-83.61719,6214771700.0,96504680000.0,7.1905246,[-2.403  4.813],34.65806,652.9779,0.19326371,-693.0126,100.0,-58.775703,37100,0.85908866,371,4.8177624e+32,0.4189424,True,629726140.0,-59.0963,1,0.85908866,-8.7884026e+17,1.0
-1.0,-60.22394,100,2.0,-58.83242301940918,,,1.0,1978362.1,4121.398463726044,85.61,24.017727,1.0,-48.615974,100.0,3638569,,-82.85015,199461.56,11516821.0,7.2263494,[-2.417  4.688],34.234177,629.0714,0.1263843,-668.1333,100.0,-60.22394,37200,0.8593759,372,2.4719997e+23,0.4189424,True,33750.22,-58.83242,1,0.8593759,-19423298000000.0,1.0
-1.0,-57.518105,100,2.0,-58.75067757099867,,,1.0,12248.263,4134.676498889923,85.69,27.595886,1.0,-39.16845,100.0,3647138,,-86.346565,1260.8923,30679.213,8.439359,[-2.18   4.768],47.178116,832.75586,0.031002536,-906.9369,100.0,-57.518105,37300,0.86321807,373,2810874400.0,0.4189424,True,191.11195,-58.75068,1,0.86321807,-3964193.0,1.0
-1.0,-62.632473,100,2.0,-59.2025191706419,,,1.0,24342118000.0,4146.186030387878,85.88,21.433498,1.0,-39.17455,100.0,3655726,,-80.63602,2421861400.0,30899513000.0,8.263818,[-1.933  4.73 ],41.461468,527.6855,0.01106991,-584.9826,100.0,-62.632473,37400,0.8632747,374,4.1262773e+28,0.4189424,True,245961120.0,-59.20252,1,0.8632747,-1.1639879e+16,1.0
-1.0,-63.332397,100,2.0,-59.36095687821508,,,1.0,3650240000.0,4156.692008972168,86.87,21.937752,1.0,-39.38389,100.0,3664413,,-81.298706,363137820.0,4244863000.0,7.7434597,[-1.97   4.849],41.914818,541.226,0.7907876,-599.78064,100.0,-63.332397,37500,0.85504055,375,1.7028908e+30,0.4189424,True,38913840.0,-59.36096,1,0.85504055,-7.642005e+16,1.0
-1.0,-59.624405,100,2.0,-58.257891895473,,,1.0,15300347000.0,4167.792022228241,85.22,25.295864,1.0,-39.509026,100.0,3672935,,-83.55376,1522239500.0,336942240.0,8.662002,[-1.981  4.725],44.04473,714.911,0.014950728,-779.5702,100.0,-59.624405,37600,0.8661772,376,1.8931577e+33,0.4189424,True,154387460.0,-58.257885,1,0.8661772,-2.8135854e+18,1.0
-1.0,-75.660446,100,2.0,-59.143387391865254,,,1.0,345164160.0,4178.678320169449,86.62,32.561882,1.0,-39.22685,100.0,3681597,,-91.70527,34337904.0,3851684600.0,8.83528,[-2.01   4.846],52.47842,1138.3383,0.17227566,-1230.1288,100.0,-75.660446,37700,0.86035645,377,1.0733791e+23,0.4189424,True,3566770.5,-59.143387,1,0.86035645,-30079627000000.0,1.0
-1.0,-64.25621,100,2.0,-59.577157527804374,,,1.0,69381.6,4191.622794866562,86.73,27.756489,1.0,-39.549873,100.0,3690270,,-87.33365,7394.144,1140223.9,7.6766376,[-1.941  4.95 ],47.783775,829.3536,0.16158016,-905.4529,100.0,-64.25621,37800,0.8590982,378,3017064500000000.0,0.4189424,True,1594.0804,-59.577152,1,0.8590982,-4181676500.0,1.0
-1.0,-66.77009,100,2.0,-58.779411880522964,,,1.0,8200833.5,4201.039994716644,85.79,25.295525,1.0,-39.255486,100.0,3698849,,-84.074936,1039422.5,30243496.0,8.62638,[-1.847  5.034],44.81945,714.278,0.074584305,-781.22943,100.0,-66.77009,37900,0.8648213,379,5.047956e+28,0.4189424,True,208792.27,-58.779408,1,0.8648213,-1.5044217e+16,1.0
-1.0,-55.329216,100,2.0,-59.34445380866528,,,1.0,3166192.8,4211.830281734467,87.13,18.11125,1.0,-39.251816,100.0,3707562,,-77.4557,407667.47,26354612.0,7.736179,[-1.914  4.928],38.203888,387.86584,0.20392637,-436.5142,100.0,-55.329216,38000,0.8593877,380,7.614208e+26,0.4189424,True,131330.88,-59.34445,1,0.8593877,-1342475200000000.0,1.0
-1.0,-59.12269,100,2.0,-59.74615493163466,,,1.0,2267523300.0,4221.500426292419,87.27,17.025772,1.0,-39.326855,100.0,3716289,,-76.77193,225754500.0,998224060.0,7.788227,[-1.861  5.041],37.445072,350.53336,1.2401412,-397.266,100.0,-59.12269,38100,0.86612475,381,3.1053623e+29,0.4189424,True,24650660.0,-59.74615,1,0.86612475,-2.6044993e+16,1.0
-1.0,-60.41993,100,2.0,-60.322967045009136,,,1.0,200451170.0,4231.437921047211,88.0,24.917017,1.0,-48.84535,100.0,3725089,,-85.23998,20056600.0,1477330800.0,8.152532,[-1.824  4.922],36.394634,687.3214,0.064332485,-731.4693,100.0,-60.41993,38200,0.8668011,382,8.235706e+34,0.4189424,True,2717311.0,-60.322964,1,0.8668011,-1.2670796e+19,1.0
-1.0,-59.78827,100,2.0,-59.990582268238065,,,1.0,270375230.0,4244.651757240295,87.8,20.398884,1.0,-49.27302,100.0,3733869,,-80.389465,26928530.0,1048504000.0,7.880698,[-1.819  4.797],31.116444,478.21982,0.062721044,-510.4898,100.0,-59.78827,38300,0.8630808,383,1.8612123e+25,0.4189424,True,2930291.2,-59.99058,1,0.8630808,-139238690000000.0,1.0
-1.0,-57.454216,100,2.0,-58.09846260085702,,,1.0,1148914600.0,4257.185631990433,84.79,24.419397,1.0,-39.91178,100.0,3742348,,-82.51786,118852640.0,2106446000.0,7.3174324,[-1.881  4.906],42.60608,649.8517,0.10888027,-710.3515,100.0,-57.454216,38400,0.8578339,384,3.3827335e+31,0.4189424,True,16728686.0,-58.09846,1,0.8578339,-3.519296e+17,1.0
-1.0,-60.679153,100,2.0,-60.65971627086401,,,1.0,807265300.0,4267.337416887283,88.59,20.945942,1.0,-39.206745,100.0,3751207,,-81.60566,85597240.0,4824938500.0,9.158083,[-1.896  4.782],42.398914,522.603,0.10470275,-582.51666,100.0,-60.679153,38500,0.8650166,385,2.2010894e+36,0.4189424,True,13069317.0,-60.659714,1,0.8650166,-8.890108e+19,1.0
-1.0,-54.19937,100,2.0,-58.82321822613478,,,1.0,10328300.0,4277.007320165634,85.93,17.99244,1.0,-39.233173,100.0,3759800,,-76.81566,1096719.9,74279720.0,7.4993577,[-1.879  4.906],37.582485,379.96826,0.08687716,-427.0433,100.0,-54.19937,38600,0.86782825,386,1.9198669e+25,0.4189424,True,243299.1,-58.82322,1,0.86782825,-206293450000000.0,1.0
-1.0,-59.464226,100,2.0,-59.249125190377235,,,1.0,14094.222,4286.432352542877,86.56,22.684204,1.0,-39.46196,100.0,3768456,,-81.93333,1407.2643,33317.453,8.183971,[-1.92   5.024],42.471367,581.5504,0.02204691,-641.6694,100.0,-59.464226,38700,0.8566961,387,1694357800.0,0.4189424,True,196.08516,-59.249123,1,0.8566961,-2508309.5,1.0
-1.0,-59.882385,100,2.0,-58.85083096265793,,,1.0,66485664.0,4297.667490720749,85.95,35.204514,1.0,-39.80078,100.0,3777051,,-94.05534,6746750.0,244232720.0,8.356039,[-2.17   5.019],54.254562,1309.181,0.01207228,-1407.2865,100.0,-59.882385,38800,0.8615887,388,3.0891694e+34,0.4189424,True,984434.3,-58.850834,1,0.8615887,-1.7245356e+19,1.0
-1.0,-52.4759,100,2.0,-59.78443137869239,,,1.0,96318510.0,4310.247579336166,86.97,26.221062,1.0,-48.70804,100.0,3785748,,-86.00549,9988126.0,451111800.0,7.9879656,[-2.132  4.9  ],37.297455,751.3517,0.0420691,-797.71674,100.0,-52.4759,38900,0.8615487,389,7.0758272e+28,0.4189424,True,1535152.5,-59.784428,1,0.8615487,-1.2334619e+16,1.0
-1.0,-61.274612,100,2.0,-59.35292129024863,,,1.0,2751333600.0,4320.1901524066925,86.38,23.220556,1.0,-39.276833,100.0,3794386,,-82.57348,273885900.0,4259927300.0,9.324616,[-2.155  5.023],43.296646,626.14276,0.006275524,-688.6222,100.0,-61.274612,39000,0.86117613,390,1.951145e+26,0.4189424,True,28793070.0,-59.35292,1,0.86117613,-872838960000000.0,1.0
-1.0,-64.56594,100,2.0,-59.80655496880412,,,1.0,1513010600.0,4329.97571182251,87.24,18.190685,1.0,-49.293022,100.0,3803110,,-77.99724,174160830.0,1997595400.0,6.866633,[-2.109  4.907],28.704216,378.05157,0.06673081,-405.51263,100.0,-64.56594,39100,0.8549343,391,4.615748e+30,0.4189424,True,26334064.0,-59.806557,1,0.8549343,-5.900532e+16,1.0
-1.0,-59.608013,100,2.0,-57.74452832236886,,,1.0,696598.3,4340.896653175354,83.76,21.838219,1.0,-39.295845,100.0,3811486,,-79.58275,89586.58,3650845.0,8.082396,[-2.103  4.782],40.286903,542.233,0.052746348,-596.3286,100.0,-59.608013,39200,0.86314845,392,1.008832e+16,0.4189424,True,14269.247,-57.74453,1,0.86314845,-5437605000.0,1.0
-1.0,-75.68244,100,2.0,-59.89363123193383,,,1.0,4975.8145,4352.78358912468,87.55,22.465523,1.0,-48.741966,100.0,3820241,,-82.35915,597.3102,24616.123,8.200167,[-2.186  4.875],33.617188,571.9424,0.008214416,-609.6089,100.0,-75.68244,39300,0.8672643,393,89077320.0,0.4189424,True,140.38617,-59.893627,1,0.8672643,-380153.3,1.0
-1.0,-65.6046,100,2.0,-57.99845004454255,,,1.0,264130140.0,4362.0054359436035,84.65,19.847252,1.0,-38.618835,100.0,3828706,,-77.8457,26644906.0,1260553500.0,6.9996886,[-2.194  4.813],39.226868,442.90906,0.24464394,-494.19745,100.0,-65.6046,39400,0.85760117,394,2.074511e+31,0.4189424,True,3701570.5,-57.99845,1,0.85760117,-2.336167e+17,1.0
-1.0,-59.915787,100,2.0,-59.26894476428628,,,1.0,409479970.0,4371.940780639648,85.93,26.33935,1.0,-48.590607,100.0,3837299,,-85.6083,41145092.0,1266509800.0,7.967875,[-2.205  4.688],37.017693,757.2486,0.089404084,-802.92206,100.0,-59.915787,39500,0.8577653,395,1.9319611e+32,0.4189424,True,5247614.0,-59.26895,1,0.8577653,-6.348873e+17,1.0
-1.0,-60.352722,100,2.0,-57.91559750795364,,,1.0,12868790.0,4383.936390161514,84.74,25.639074,1.0,-39.162647,100.0,3845773,,-83.55467,1526984.5,129051040.0,7.6088867,[-2.197  4.813],44.392025,715.25726,0.024103941,-780.9395,100.0,-60.352722,39600,0.8585757,396,4.3684086e+20,0.4189424,True,277651.16,-57.915596,1,0.8585757,-1373065000000.0,1.0
-1.0,-55.581493,100,2.0,-58.60832648709416,,,1.0,108901130.0,4397.004565477371,85.22,20.37286,1.0,-49.24881,100.0,3854295,,-78.981186,10852517.0,524453950.0,7.2956223,[-2.436  4.74 ],29.732376,468.27948,0.008213162,-497.74414,100.0,-55.581493,39700,0.8703526,397,8.2986845e+28,0.4189424,True,1361326.9,-58.60833,1,0.8703526,-8488728500000000.0,1.0
-1.0,-63.11415,100,2.0,-59.99695528805256,,,1.0,139346190.0,4408.896222352982,87.71,29.668482,1.0,-48.430107,100.0,3863066,,-89.665436,14104990.0,411100600.0,9.047375,[-2.399  4.86 ],41.23533,962.0737,0.53582734,-1018.74384,100.0,-63.11415,39800,0.86464655,398,7.87241e+31,0.4189424,True,1856198.4,-59.99696,1,0.86464655,-5.0288827e+17,1.0
-1.0,-62.194595,100,2.0,-60.71256375283003,,,1.0,5458587600.0,4419.84787106514,88.84,20.691963,1.0,-48.59665,100.0,3871950,,-81.404526,547778200.0,6414659000.0,8.689551,[-2.361  4.74 ],32.807877,503.6656,0.047330245,-539.5397,100.0,-62.194595,39900,0.8632128,399,9.336948e+33,0.4189424,True,63576816.0,-60.712563,1,0.8632128,-3.4668696e+18,1.0
-1.0,-56.895676,100,2.0,-58.431662500202656,,,1.0,2164.8848,4430.020709037781,85.67,20.880074,1.0,-48.823914,100.0,3880517,,-79.31174,236.81189,13721.268,7.4477425,[-2.388  4.618],30.487823,491.44638,0.018402059,-522.4278,100.0,-56.895676,40000,0.85926765,400,75171950.0,0.4189424,True,64.72624,-58.431664,1,0.85926765,-282354.38,1.0
-1.0,-57.337303,100,2.0,-60.48325721651316,,,1.0,2251.1582,4439.2438316345215,88.55,32.996136,1.0,-39.33112,100.0,3889372,,-93.47939,283.2696,62720.977,9.551782,[-2.39   4.556],54.148273,1179.9813,0.08019482,-1277.7046,100.0,-57.337303,40100,0.85727334,401,108844430.0,0.4189424,True,83.51649,-60.483257,1,0.85727334,-1082370.9,1.0
-1.0,-62.14028,100,2.0,-60.205419929474594,,,1.0,44672.242,4449.520109176636,87.61,18.17965,1.0,-39.328968,100.0,3898133,,-78.38507,5816.53,203869.23,7.9392166,[-2.4    4.617],39.056103,393.53082,0.07588147,-444.37097,100.0,-62.14028,40200,0.86528033,402,742469800000.0,0.4189424,True,1210.843,-60.20542,1,0.86528033,-44016156.0,1.0
-1.0,-61.618637,100,2.0,-60.63148741856217,,,1.0,348870660.0,4458.551647901535,88.41,14.317685,1.0,-48.486702,100.0,3906974,,-74.94917,34706868.0,128026504.0,7.7452607,[-2.496  4.698],26.462471,264.9852,0.0070694475,-288.32538,100.0,-61.618637,40300,0.8570436,403,2.7160511e+22,0.4189424,True,3547019.0,-60.63149,1,0.8570436,-3847007000000.0,1.0
-1.0,-55.681305,100,2.0,-59.604655352532866,,,1.0,857508800.0,4468.293645858765,86.93,23.225653,1.0,-39.59453,100.0,3915667,,-82.83031,85322500.0,1471628200.0,7.7670326,[-2.423  4.799],43.23578,599.7577,0.18950541,-662.06244,100.0,-55.681305,40400,0.8606696,404,1.603136e+32,0.4189424,True,9302317.0,-59.604652,1,0.8606696,-7.889518e+17,1.0
-1.0,-54.10311,100,2.0,-58.664946101158854,,,1.0,22468388.0,4481.252135038376,85.17,23.644278,1.0,-39.232906,100.0,3924184,,-82.30923,3038153.8,142449020.0,8.373054,[-2.419  4.924],43.07632,629.16003,0.16249312,-691.0049,100.0,-54.10311,40500,0.869946,405,1.0392842e+26,0.4189424,True,647697.44,-58.664948,1,0.869946,-630555400000000.0,1.0
-1.0,-65.204285,100,2.0,-60.00106246992946,,,1.0,22375842.0,4491.309585094452,87.67,17.389664,1.0,-39.205673,100.0,3932951,,-77.390724,2784129.5,122971144.0,7.451743,[-2.37   5.039],38.18505,357.92877,0.005736599,-406.52563,100.0,-65.204285,40600,0.86386317,406,4.848715e+26,0.4189424,True,689749.75,-60.001064,1,0.86386317,-1070234400000000.0,1.0
