MeanD2-0,Epsilon,MaxIW,MinBehavPdf,StdIW,TimestepsSoFar,WReturnMean,LearnableVariance,Inner Iteration,Iteration,OptimizationReturnMin,EpThisIter,MeanEntropy,Weights,DivergenceHarmonic,StdWReturnMean,Penalization,EpisodesSoFar,OptimizationReturnMean,EmpiricalD2Arithmetic,ReturnStepMaxmin,ESSRenyiHarmonic,InitialReturnMean,InitialReturnMin,EpRewMean,MeanIW,ESSRenyiArithmetic,ReturnStepMax,MinTargetPdf,InitialReturnMax,InitialBound,TimeElapsed,EpLenMean,EmpiricalD2Harmonic,ReturnMeanIW,OptimizationReturnMax,InitialReturnStd,Bound,MinIW,VarianceInitializer
1.0,2.0,8758361.0,-67.01898,876385.44,2985059,1008.167,,1,272,,100,0.4189424,[-0.353  3.148],1.2409544e+25,,True,27200,30.223833,1.0,0.85680354,100.0,-62.687225,-92.91106,-62.68722492307425,120478.16,100.0,0.85680354,-67.01898,-39.75477,-1102.3475,1121.22451877594,91.28,1.0,60586196.0,53.15629,9.730722,-331792130000000.0,0.13271463,-1.0
1.0,2.0,644.8594,-62.264,99.696434,2994053,1089.6826,,1,273,,100,0.4189424,[-0.413  3.039],55574424.0,,True,27300,31.386534,1.0,0.8564079,100.0,-61.50371,-92.890236,-61.5037049138546,41.479603,100.0,0.8564079,-62.264,-39.834423,-1183.5088,1125.2090723514557,89.94,1.0,30807.232,53.055813,10.225863,-730298.3,0.04710617,-1.0
1.0,2.0,51873000.0,-64.13272,7359854.0,3003099,910.7163,,1,274,,100,0.4189424,[-0.423  3.1  ],1.4868492e+31,,True,27400,28.371954,1.0,0.85896003,100.0,-62.113922,-90.48587,-62.11391597613692,2024302.9,100.0,0.85896003,-64.13272,-39.39342,-997.7277,1128.8699989318848,90.46,1.0,1113534800.0,51.09245,10.283408,-3.3552563e+17,0.08587614,-1.0
1.0,2.0,1415987.5,-74.11895,171485.42,3011819,830.52356,,1,275,,100,0.4189424,[-0.423  3.225],8.0037066e+21,,True,27500,26.943169,1.0,0.86373925,100.0,-59.969364,-86.91254,-59.96936770707369,40349.324,100.0,0.86373925,-74.11895,-40.449886,-902.4806,1132.9707641601562,87.2,1.0,18908968.0,46.46265,10.226886,-6437742000000.0,0.3165578,-1.0
1.0,2.0,626831000.0,-63.373375,73466770.0,3021011,624.3794,,1,276,,100,0.4189424,[-0.496  3.124],3.4346133e+33,,True,27600,22.701868,1.0,0.8589315,100.0,-62.828247,-85.53012,-62.82825204342603,13526982.0,100.0,0.8589315,-63.373375,-40.36508,-692.3723,1136.3083579540253,91.92,1.0,2380139500.0,45.16504,10.440523,-3.9849465e+18,0.28163394,-1.0
1.0,2.0,478690400.0,-61.436462,47625708.0,3029880,685.2987,,1,277,,100,0.4189424,[-0.464  3.245],1.1719463e+23,,True,27700,24.65659,1.0,0.8551576,100.0,-61.042213,-85.6988,-61.042208589315415,4823237.0,100.0,0.8551576,-61.436462,-49.550713,-728.8531,1139.8249621391296,88.69,1.0,25336644.0,36.148087,8.794956,-14910904000000.0,0.036686603,-1.0
1.0,2.0,619.5026,-60.412228,116.57242,3039026,1057.1823,,1,278,,100,0.4189424,[-0.533  3.141],212819620.0,,True,27800,31.162682,1.0,0.8559834,100.0,-62.593117,-93.7558,-62.59311540201306,50.77327,100.0,0.8559834,-60.412228,-39.775368,-1154.3077,1143.5239357948303,91.46,1.0,49588.848,53.98043,9.277365,-1466548.0,0.021988789,-1.0
1.0,2.0,837957800.0,-61.337364,85179656.0,3047969,716.6626,,1,279,,100,0.4189424,[-0.53   3.079],4.0310658e+30,,True,27900,25.300884,1.0,0.85462147,100.0,-61.500782,-86.80167,-61.500781016498806,12036776.0,100.0,0.85462147,-61.337364,-49.564747,-762.88,1147.2913587093353,89.43,1.0,2978454500.0,37.23692,8.748018,-9.2797484e+16,0.023909247,-1.0
1.0,2.0,57945604.0,-64.85128,7226088.0,3057064,877.7859,,1,280,,100,0.4189424,[-0.534  2.954],2.7597244e+32,,True,28000,28.005335,1.0,0.8567706,100.0,-62.185932,-90.19127,-62.18593660965562,1673858.8,100.0,0.8567706,-64.85128,-40.24902,-960.92413,1151.2114794254303,90.95,1.0,879384800.0,49.94225,9.66888,-1.3811721e+18,1.006698,-1.0
1.0,2.0,317403.97,-85.54448,31956.182,3066107,1239.0745,,1,281,,100,0.4189424,[-0.542  3.079],8.680763e+22,,True,28100,33.84678,1.0,0.8660534,100.0,-62.044083,-95.89086,-62.04408290505409,5745.217,100.0,0.8660534,-85.54448,-40.580696,-1341.0433,1154.7582273483276,90.43,1.0,4593543.5,55.310165,9.667996,-30044685000000.0,0.07283211,-1.0
1.0,2.0,22100482.0,-62.7595,3273440.8,3075199,1000.7322,,1,282,,100,0.4189424,[-0.617  3.179],1.6788944e+27,,True,28200,30.135387,1.0,0.86139005,100.0,-62.191093,-92.326485,-62.191096487492324,758399.94,100.0,0.86139005,-62.7595,-49.39438,-1062.1681,1158.6884169578552,90.92,1.0,500366820.0,42.932106,9.622399,-2517415600000000.0,0.025492655,-1.0
1.0,2.0,235171470.0,-64.79807,35126104.0,3084203,1551.8127,,1,283,,100,0.4189424,[-0.572  3.062],5.7485522e+29,,True,28300,38.0927,1.0,0.85797745,100.0,-62.09556,-100.18826,-62.09555965736509,6465334.0,100.0,0.85797745,-64.79807,-39.89933,-1672.9677,1162.3150851726532,90.04,1.0,4837830000.0,60.288933,10.037868,-9.186144e+16,0.033860516,-1.0
1.0,2.0,18870546.0,-62.951454,2491329.8,3093181,1080.532,,1,284,,100,0.4189424,[-0.555  2.938],1.09821295e+23,,True,28400,31.143248,1.0,0.85844195,100.0,-61.744385,-92.88763,-61.744381321370604,487214.1,100.0,0.85844195,-62.951454,-40.191017,-1173.0924,1165.7998433113098,89.78,1.0,220533280.0,52.69661,10.518092,-30675418000000.0,0.21875101,-1.0
1.0,2.0,1423298.4,-65.155045,231227.6,3101979,1093.6855,,1,285,,100,0.4189424,[-0.612  3.05 ],5.994422e+26,,True,28500,31.682241,1.0,0.86270416,100.0,-60.28624,-91.96848,-60.28624280899763,57596.465,100.0,0.86270416,-65.155045,-40.41685,-1182.268,1169.34676861763,87.98,1.0,39056280.0,51.551632,9.4826765,-2168888600000000.0,0.21003881,-1.0
1.0,2.0,988870850.0,-60.476337,98396700.0,3111081,840.1699,,1,286,,100,0.4189424,[-0.667  3.162],2.3200328e+30,,True,28600,27.211592,1.0,0.8588191,100.0,-62.38064,-89.592224,-62.38063508719206,10873207.0,100.0,0.8588191,-60.476337,-48.709747,-895.8801,1173.0829350948334,91.02,1.0,1765487400.0,40.882477,9.984957,-8.485945e+16,0.0024400246,-1.0
1.0,2.0,3136.292,-73.322235,349.5686,3120142,1229.4739,,1,287,,100,0.4189424,[-0.63   3.043],80082260.0,,True,28700,33.348988,1.0,0.86067295,100.0,-62.234615,-95.5836,-62.234614228606226,82.606895,100.0,0.86067295,-73.322235,-40.42122,-1330.8994,1176.7566392421722,90.61,1.0,44202.395,55.162384,10.831382,-951882.8,0.11405507,-1.0
1.0,2.0,158079520.0,-72.77746,19789344.0,3129284,1417.0408,,1,288,,100,0.4189424,[-0.623  3.105],6.589309e+27,,True,28800,35.95319,1.0,0.86245567,100.0,-62.81344,-98.766624,-62.813434307724236,3060559.0,100.0,0.86245567,-72.77746,-39.62133,-1533.6414,1180.3098878860474,91.42,1.0,2237462000.0,59.145294,11.153874,-9465405000000000.0,0.08583422,-1.0
1.0,2.0,2565620700.0,-63.68942,255199100.0,3138508,561.256,,1,289,,100,0.4189424,[-0.586  2.985],4.865917e+30,,True,28900,21.565943,1.0,0.8584992,100.0,-63.14471,-84.710655,-63.14471345499158,27046254.0,100.0,0.8584992,-63.68942,-40.415543,-626.6545,1183.902053117752,92.24,1.0,4965442600.0,44.295113,9.806435,-1.442689e+17,0.008795518,-1.0
1.0,2.0,4213438000.0,-63.10896,420423200.0,3147726,603.0072,,1,290,,100,0.4189424,[-0.571  2.861],3.7080664e+34,,True,29000,22.561823,1.0,0.8580795,100.0,-62.92559,-85.48741,-62.92558834135532,46984844.0,100.0,0.8580795,-63.10896,-48.693832,-648.13055,1187.751790523529,92.18,1.0,8523159600.0,36.79358,9.693882,-8.689536e+18,0.071757674,-1.0
1.0,2.0,119204570.0,-61.204895,17267348.0,3156724,1555.5105,,1,291,,100,0.4189424,[-0.607  2.742],6.9930495e+29,,True,29100,38.208153,1.0,0.85649633,100.0,-61.915264,-100.12341,-61.91526242747903,3677093.0,100.0,0.85649633,-61.204895,-49.548744,-1640.7688,1191.1230914592743,89.98,1.0,2749627400.0,50.57467,9.779964,-7.129814e+16,0.34718698,-1.0
1.0,2.0,4240.579,-65.13871,603.1706,3166185,1021.17474,,1,292,,100,0.4189424,[-0.622  2.618],58626210.0,,True,29200,29.487581,1.0,0.85753644,100.0,-65.57298,-95.06056,-65.57298027336597,150.72946,100.0,0.85753644,-65.13871,-49.331856,-1090.8762,1194.9542667865753,94.61,1.0,106115.66,45.728706,12.314926,-639822.1,0.009469823,-1.0
1.0,2.0,4033086700.0,-67.91931,401197950.0,3175643,1307.884,,1,293,,100,0.4189424,[-0.63   2.556],4.9308475e+35,,True,29300,34.755722,1.0,0.86643326,100.0,-64.60462,-99.36035,-64.60462685897946,41409060.0,100.0,0.86643326,-67.91931,-48.89988,-1392.7567,1198.692219734192,94.58,1.0,1081801700.0,50.460472,9.996187,-5.959944e+19,0.10144578,-1.0
1.0,2.0,227030050.0,-66.58397,26561540.0,3184849,1241.303,,1,294,,100,0.4189424,[-0.666  2.436],6.250988e+29,,True,29400,33.798595,1.0,0.8592486,100.0,-63.290596,-97.08919,-63.290594425052404,4786082.5,100.0,0.8592486,-66.58397,-49.233727,-1317.6385,1202.3776969909668,92.06,1.0,3543390500.0,47.85546,9.947763,-6.03554e+16,0.03362419,-1.0
1.0,2.0,182270750.0,-62.77122,18194632.0,3194235,1629.1277,,1,295,,100,0.4189424,[-0.632  2.556],1.7782839e+24,,True,29500,38.97241,1.0,0.86617315,100.0,-64.428894,-103.401306,-64.42889704674482,2087669.8,100.0,0.86617315,-62.77122,-49.19522,-1727.0685,1205.6910665035248,93.86,1.0,3379081500.0,54.206085,10.501388,-130613060000000.0,0.45238551,-1.0
1.0,2.0,47835244.0,-71.14807,5388592.5,3203747,3628.7925,,1,296,,100,0.4189424,[-0.56   2.658],8.6627015e+28,,True,29600,58.98724,1.0,0.8585987,100.0,-65.49451,-124.48175,-65.49450799703598,1122286.4,100.0,0.8585987,-71.14807,-39.021873,-3872.2332,1209.4945404529572,95.12,1.0,3449655800.0,85.45988,12.218744,-7.165228e+16,0.60106725,-1.0
1.0,2.0,2195479800.0,-70.034584,264625060.0,3213072,859.2244,,1,297,,100,0.4189424,[-0.602  2.541],4.021184e+30,,True,29700,27.132204,1.0,0.86236364,100.0,-64.23016,-91.36237,-64.23016804754734,37887732.0,100.0,0.86236364,-70.034584,-49.538433,-917.5311,1213.2977480888367,93.25,1.0,3025323300.0,41.82394,11.0935955,-1.1692452e+17,0.00672144,-1.0
1.0,2.0,3554934.0,-57.498528,359130.16,3222114,1861.9276,,1,298,,100,0.4189424,[-0.619  2.664],4.0691213e+21,,True,29800,42.11131,1.0,0.86077595,100.0,-61.97995,-104.09126,-61.979952677637336,44490.637,100.0,0.86077595,-57.498528,-49.751152,-1960.3527,1217.0165603160858,90.42,1.0,10925854.0,54.34011,9.410906,-6278716300000.0,0.020501748,-1.0
1.0,2.0,409084.34,-64.411316,45053.918,3231228,1073.793,,1,299,,100,0.4189424,[-0.376  2.725],5.5877444e+21,,True,29900,31.236675,1.0,0.8681029,100.0,-62.25342,-93.490105,-62.25342639029026,10128.675,100.0,0.8681029,-64.411316,-40.44236,-1167.592,1220.6160564422607,91.14,1.0,9550925.0,53.047745,9.902673,-7011831000000.0,0.04420508,-1.0
1.0,2.0,16770627.0,-63.35411,2119853.5,3240520,763.4335,,1,300,,100,0.4189424,[-0.299  2.823],1.9784806e+24,,True,30000,25.979843,1.0,0.85634375,100.0,-63.532116,-89.511955,-63.532115604877475,421765.7,100.0,0.85634375,-63.35411,-39.89105,-845.5057,1223.7120265960693,92.92,1.0,258821800.0,49.620907,9.406454,-115444970000000.0,0.00080490496,-1.0
1.0,2.0,3448111.0,-62.14583,345237.03,3249620,896.1323,,1,301,,100,0.4189424,[-0.249  2.708],139250580000000.0,,True,30100,28.137714,1.0,0.86908245,100.0,-62.688633,-90.82635,-62.688635090738536,44354.977,100.0,0.86908245,-62.14583,-49.918343,-951.91296,1227.246017217636,91.0,1.0,17587462.0,40.908005,10.217705,-675842000.0,0.008873909,-1.0
1.0,2.0,3424.5237,-66.64413,352.1812,3259073,1292.6417,,1,302,,100,0.4189424,[-0.344  2.627],57991276.0,,True,30200,34.552887,1.0,0.86775416,100.0,-64.60914,-99.162025,-64.60913909390568,73.466805,100.0,0.86775416,-66.64413,-40.68216,-1406.6348,1230.4890983104706,94.53,1.0,81674.19,58.479866,9.936788,-949780.3,0.016279643,-1.0
1.0,2.0,1527916800.0,-62.689774,160972260.0,3268369,716.00775,,1,303,,100,0.4189424,[-0.348  2.565],8.1329336e+30,,True,30300,24.918337,1.0,0.85719705,100.0,-63.711582,-88.62992,-63.711582340598106,24618788.0,100.0,0.85719705,-62.689774,-49.347523,-767.44354,1233.8623321056366,92.96,1.0,5692126700.0,39.2824,9.751112,-1.4668927e+17,0.15765484,-1.0
1.0,2.0,48774250.0,-66.651474,4902415.5,3277624,1216.057,,1,304,,100,0.4189424,[-0.382  2.444],4.563481e+24,,True,30400,33.088524,1.0,0.864042,100.0,-63.757633,-96.84615,-63.75762964501977,651751.25,100.0,0.864042,-66.651474,-48.842632,-1292.866,1237.0520648956299,92.55,1.0,798580400.0,48.00352,11.00939,-164087400000000.0,0.0077466364,-1.0
1.0,2.0,34163364.0,-63.17969,3575952.8,3286921,799.34985,,1,305,,100,0.4189424,[-0.323  2.334],6.25032e+29,,True,30500,25.922304,1.0,0.8580458,100.0,-64.40772,-90.330025,-64.40772121161223,676828.8,100.0,0.8580458,-63.17969,-40.656235,-881.59766,1240.9051785469055,92.97,1.0,237860240.0,49.67379,11.286455,-6.502561e+16,0.03376017,-1.0
1.0,2.0,8840918000.0,-69.357056,879575740.0,3296364,1026.7963,,1,306,,100,0.4189424,[-0.282  2.452],1.3250555e+31,,True,30600,30.203346,1.0,0.8602105,100.0,-64.73327,-94.93662,-64.73327372118831,89408920.0,100.0,0.8602105,-69.357056,-40.38407,-1125.9937,1244.846063375473,94.43,1.0,13112703000.0,54.55255,10.702986,-3.6109872e+17,0.030565582,-1.0
1.0,2.0,83222.836,-68.68216,11103.786,3305877,1782.6794,,1,307,,100,0.4189424,[-0.304  2.575],380548230000000.0,,True,30700,40.707996,1.0,0.85889924,100.0,-65.68643,-106.39444,-65.68644055396318,3051.2646,100.0,0.85889924,-68.68216,-50.017437,-1888.6222,1248.622630596161,95.13,1.0,3286998.0,56.377003,11.20438,-2070035300.0,0.17625682,-1.0
1.0,2.0,21177668.0,-63.049583,2304734.8,3314905,1730.6183,,1,308,,100,0.4189424,[-0.393  2.662],6.942785e+27,,True,30800,40.23937,1.0,0.8604719,100.0,-62.481567,-102.72094,-62.48156832382083,411297.1,100.0,0.8604719,-63.049583,-49.475082,-1825.1193,1252.0072402954102,90.28,1.0,559560700.0,53.245857,10.555157,-7874396000000000.0,0.0070452183,-1.0
1.0,2.0,4146279400.0,-63.48382,415000130.0,3324047,917.13257,,1,309,,100,0.4189424,[-0.43   2.782],1.07140956e+33,,True,30900,28.468796,1.0,0.86538744,100.0,-62.56384,-91.03264,-62.56384152173996,49457570.0,100.0,0.86538744,-63.48382,-39.365208,-1006.1124,1255.917993068695,91.42,1.0,18178982000.0,51.66743,10.327639,-2.9126632e+18,0.061976608,-1.0
1.0,2.0,226004.03,-61.633076,26618.037,3333265,704.3511,,1,310,,100,0.4189424,[-0.459  2.66 ],17659863000000.0,,True,31000,24.614037,1.0,0.85698694,100.0,-63.537167,-88.1512,-63.53716628044844,5131.478,100.0,0.85698694,-61.633076,-49.250484,-754.7916,1259.6332168579102,92.18,1.0,1516979.8,38.900715,9.924738,-213493400.0,0.110137664,-1.0
1.0,2.0,220657000.0,-62.426525,22310574.0,3342425,733.2504,,1,311,,100,0.4189424,[-0.367  2.576],2.2343587e+34,,True,31100,25.276514,1.0,0.8628806,100.0,-63.101166,-88.37768,-63.10116520106792,2765125.0,100.0,0.8628806,-62.426525,-48.73935,-785.62195,1263.2546224594116,91.6,1.0,266405460.0,39.63833,9.713308,-7.828632e+18,0.8509518,-1.0
1.0,2.0,171230130.0,-65.70264,18514310.0,3351660,2250.8486,,1,312,,100,0.4189424,[-0.358  2.451],3.177136e+30,,True,31200,46.04222,1.0,0.8591679,100.0,-63.736835,-109.77905,-63.736833098977804,3476865.2,100.0,0.8591679,-65.70264,-49.59104,-2371.5994,1266.7088594436646,92.35,1.0,5470213000.0,60.18801,11.443885,-2.1523686e+17,0.53687286,-1.0
1.0,2.0,121533.69,-64.48657,12088.34,3361077,1765.9314,,1,313,,100,0.4189424,[-0.348  2.576],761460200.0,,True,31300,40.535084,1.0,0.86024946,100.0,-64.79207,-105.327156,-64.79207134127617,1390.6924,100.0,0.86024946,-64.48657,-49.3828,-1870.2546,1270.2666101455688,94.17,1.0,209302.42,55.944355,11.08325,-3088124.8,0.020324904,-1.0
1.0,2.0,2159612400.0,-60.521904,217137380.0,3370291,2136.2039,,1,314,,100,0.4189424,[-0.597  2.571],1.1287225e+32,,True,31400,45.003563,1.0,0.85935473,100.0,-63.063286,-108.06686,-63.063285725563766,28115318.0,100.0,0.85935473,-60.521904,-40.723026,-2287.372,1273.9471366405487,92.14,1.0,41135374000.0,67.34383,10.530074,-1.6060827e+18,0.13690236,-1.0
1.0,2.0,435373980.0,-61.230133,47065920.0,3379344,704.60333,,1,315,,100,0.4189424,[-0.606  2.695],4.7843288e+30,,True,31500,24.729416,1.0,0.8602944,100.0,-62.480106,-87.20952,-62.48010046645999,8305838.0,100.0,0.8602944,-61.230133,-40.360653,-777.76154,1277.5023002624512,90.53,1.0,649369000.0,46.848866,9.646721,-1.6002485e+17,0.20063692,-1.0
1.0,2.0,73548024.0,-58.805878,7850718.0,3388389,873.18665,,1,316,,100,0.4189424,[-0.602  2.57 ],1.1360637e+31,,True,31600,27.421219,1.0,0.863071,100.0,-62.572773,-89.993996,-62.57277746066451,1359670.2,100.0,0.863071,-58.805878,-39.52513,-958.0884,1281.8523960113525,90.45,1.0,615934100.0,50.468864,11.01197,-2.8617202e+17,0.14259943,-1.0
1.0,2.0,71923.97,-65.14853,7284.674,3397690,575.1692,,1,317,,100,0.4189424,[-0.58   2.693],3530004400000.0,,True,31700,22.263618,1.0,0.86670464,100.0,-63.423637,-85.687256,-63.42363601133227,1264.2708,100.0,0.86670464,-65.14853,-49.439575,-618.964,1285.5144908428192,93.01,1.0,329629.88,36.24768,8.916304,-82615800.0,0.03789161,-1.0
1.0,2.0,240297000.0,-63.089436,24694480.0,3406846,1396.3936,,1,318,,100,0.4189424,[-0.685  2.625],1.1593334e+29,,True,31800,35.82555,1.0,0.8618189,100.0,-63.132355,-98.9579,-63.13235298588872,3820817.2,100.0,0.8618189,-63.089436,-49.51193,-1477.8883,1289.6961631774902,91.56,1.0,1804052500.0,49.445972,10.6265545,-2.7748839e+16,0.2748477,-1.0
1.0,2.0,822948540.0,-59.11341,82429016.0,3415963,790.88837,,1,319,,100,0.4189424,[-0.72   2.745],4.503425e+29,,True,31900,26.692852,1.0,0.86251867,100.0,-62.37166,-89.064514,-62.37166372135282,9857882.0,100.0,0.86251867,-59.11341,-48.819004,-844.87646,1293.5960099697113,91.17,1.0,4148189000.0,40.24551,8.853256,-3.6231404e+16,0.15937516,-1.0
1.0,2.0,6749.0806,-69.528755,683.1536,3425041,1833.3284,,1,320,,100,0.4189424,[-0.701  2.622],198212160.0,,True,32000,41.544212,1.0,0.8585523,100.0,-62.60708,-104.15129,-62.607081674784425,121.21713,100.0,0.8585523,-69.528755,-39.44314,-1972.8976,1296.7248821258545,90.78,1.0,146661.4,64.70815,10.363741,-2111658.5,0.14346151,-1.0
1.0,2.0,56357676.0,-64.470375,5878010.5,3434273,1292.7299,,1,321,,100,0.4189424,[-0.951  2.623],1.8960058e+31,,True,32100,34.309505,1.0,0.8614079,100.0,-63.744354,-98.05386,-63.7443545396626,931766.94,100.0,0.8614079,-64.470375,-48.85298,-1373.4183,1300.2170541286469,92.32,1.0,885695800.0,49.200882,10.751162,-3.5135354e+17,0.38251367,-1.0
1.0,2.0,17369340000.0,-73.58644,1966478800.0,3443452,2491.6672,,1,322,,100,0.4189424,[-0.965  2.499],1.6369895e+35,,True,32200,48.641136,1.0,0.8541753,100.0,-63.408085,-112.049225,-63.4080904828012,271204540.0,100.0,0.8541753,-73.58644,-49.074116,-2623.8594,1303.8902928829193,91.79,1.0,409987780000.0,62.97511,11.211919,-5.3485932e+19,0.01163325,-1.0
1.0,2.0,39619616.0,-62.15691,3939042.8,3452545,1182.9929,,1,323,,100,0.4189424,[-0.99   2.377],6.101823e+29,,True,32300,32.916058,1.0,0.85865825,100.0,-63.204082,-96.12013,-63.204076579213144,442129.1,100.0,0.85865825,-62.15691,-48.624775,-1258.1852,1307.155608177185,90.93,1.0,332842300.0,47.495358,9.976285,-5.873688e+16,0.011264584,-1.0
1.0,2.0,6664673000.0,-63.815384,665613250.0,3461873,957.49133,,1,324,,100,0.4189424,[-1.026  2.496],9.701723e+30,,True,32400,29.216347,1.0,0.8634701,100.0,-64.158905,-93.37525,-64.15890397295355,75188840.0,100.0,0.8634701,-63.815384,-49.68698,-1021.11145,1310.9107987880707,93.28,1.0,43814613000.0,43.68827,10.192958,-1.9816776e+17,0.25085476,-1.0
1.0,2.0,3879.1614,-62.70032,396.3562,3471142,840.7673,,1,325,,100,0.4189424,[-1.042  2.372],1208323000.0,,True,32500,27.205751,1.0,0.8662875,100.0,-63.954693,-91.160446,-63.95469307690859,71.73015,100.0,0.8662875,-62.70032,-49.219143,-899.40186,1314.3192052841187,92.69,1.0,61185.844,41.941303,10.030669,-2099420.0,0.0426723,-1.0
1.0,2.0,319359.34,-69.53206,32107.62,3480746,993.56573,,1,326,,100,0.4189424,[-1.035  2.434],35835240000000.0,,True,32600,29.641077,1.0,0.8537866,100.0,-66.07112,-95.7122,-66.07112006768584,5085.783,100.0,0.8537866,-69.53206,-48.867058,-1066.7134,1318.1506502628326,96.04,1.0,2843745.5,46.84514,10.722519,-440731680.0,0.023721103,-1.0
1.0,2.0,3731959600.0,-69.903885,373012670.0,3490201,1048.684,,1,327,,100,0.4189424,[-1.277  2.497],2.8702073e+34,,True,32700,30.483301,1.0,0.8666003,100.0,-65.51773,-96.00103,-65.51773047015071,42439716.0,100.0,0.8666003,-69.903885,-48.87578,-1122.7083,1321.6864364147186,94.55,1.0,26065900000.0,47.12525,10.929435,-1.2541305e+19,0.0630723,-1.0
1.0,2.0,415712640.0,-66.50421,42586616.0,3499413,791.47955,,1,328,,100,0.4189424,[-1.295  2.62 ],3.4040918e+30,,True,32800,26.308151,1.0,0.8610554,100.0,-63.4872,-89.79536,-63.487204342931506,6176473.5,100.0,0.8610554,-66.50421,-48.747284,-847.64294,1325.4262490272522,92.12,1.0,781113000.0,41.048073,9.967983,-1.036251e+17,0.30435866,-1.0
1.0,2.0,194380300.0,-65.47154,20762248.0,3508524,586.5338,,1,329,,100,0.4189424,[-1.282  2.745],1.0600926e+28,,True,32900,22.345142,1.0,0.8629303,100.0,-62.74951,-85.09465,-62.74951080083847,3277836.5,100.0,0.8629303,-65.47154,-48.64501,-630.8176,1329.2930617332458,91.11,1.0,1560013200.0,36.44964,9.339626,-4559710700000000.0,0.091658406,-1.0
1.0,2.0,819929.75,-59.195663,96102.35,3517695,869.82056,,1,330,,100,0.4189424,[-1.255  2.623],3.5900346e+20,,True,33000,27.513382,1.0,0.8582958,100.0,-62.95375,-90.46713,-62.95375189468265,23934.006,100.0,0.8582958,-59.195663,-47.877445,-930.2825,1332.5118253231049,91.71,1.0,13816010.0,42.589687,10.622356,-1145624300000.0,0.10254922,-1.0
1.0,2.0,532.51483,-71.824425,86.91566,3526513,1044.6013,,1,331,,100,0.4189424,[-1.173  2.717],225538610.0,,True,33100,30.955322,1.0,0.8689575,100.0,-60.859966,-91.815285,-60.85996353596449,42.482635,100.0,0.8689575,-71.824425,-39.34189,-1136.3802,1335.7907826900482,88.18,1.0,24981.107,52.473396,9.29352,-1403356.6,0.04516559,-1.0
1.0,2.0,934923500.0,-71.4146,127723660.0,3535653,1564.7693,,1,332,,100,0.4189424,[-1.183  2.655],7.0205384e+25,,True,33200,37.8224,1.0,0.86057204,100.0,-62.725346,-100.547745,-62.72534927561879,18370092.0,100.0,0.86057204,-71.4146,-39.705902,-1688.1556,1339.028175830841,91.4,1.0,23961946000.0,60.841843,11.586011,-1033900500000000.0,0.009910821,-1.0
1.0,2.0,143755250.0,-59.719288,14692302.0,3544934,963.06415,,1,333,,100,0.4189424,[-1.236  2.768],6.4870405e+34,,True,33300,28.934612,1.0,0.86543584,100.0,-64.351715,-93.28633,-64.35171925455332,2102187.5,100.0,0.86543584,-59.719288,-48.97854,-1028.5023,1342.688132762909,92.81,1.0,540613400.0,44.307793,11.218394,-1.6667187e+19,0.01550271,-1.0
1.0,2.0,809.9341,-60.0877,118.729485,3553934,968.8482,,1,334,,100,0.4189424,[-1.267  2.89 ],558675600.0,,True,33400,29.258303,1.0,0.8652437,100.0,-62.172867,-91.43117,-62.172864145338536,45.426815,100.0,0.8652437,-60.0877,-48.83036,-1029.3403,1346.4279181957245,90.0,1.0,31980.76,42.600807,10.620727,-1461843.1,0.05977446,-1.0
1.0,2.0,31685194000.0,-61.124435,3152121600.0,3563044,1101.4824,,1,335,,100,0.4189424,[-1.272  2.827],1.0528044e+31,,True,33500,31.444351,1.0,0.8588348,100.0,-62.71714,-94.16149,-62.717143529355525,325525400.0,100.0,0.8588348,-61.124435,-48.80646,-1170.05,1349.8512406349182,91.1,1.0,198795790000.0,45.35503,10.617687,-2.2248664e+17,0.021634841,-1.0
1.0,2.0,1316285.6,-69.552246,236468.42,3572272,636.36694,,1,336,,100,0.4189424,[-1.29   2.951],8.831624e+20,,True,33600,23.147472,1.0,0.86021024,100.0,-63.689194,-86.83666,-63.689190737605095,53960.477,100.0,0.86021024,-69.552246,-48.895363,-684.35,1353.6024618148804,92.28,1.0,10063774.0,37.9413,10.028033,-1426023000000.0,0.043817427,-1.0
1.0,2.0,143545920.0,-59.61905,17442234.0,3581004,846.29736,,1,337,,100,0.4189424,[-1.22   2.847],1.1776128e+31,,True,33700,27.509811,1.0,0.86395824,100.0,-60.48915,-87.99896,-60.48914921537042,3286169.0,100.0,0.86395824,-59.61905,-48.962864,-897.09015,1357.112102508545,87.32,1.0,1913311900.0,39.0361,9.460842,-1.743062e+17,3.8180683,-1.0
1.0,2.0,62768484.0,-63.581688,7364894.0,3589692,718.39355,,1,338,,100,0.4189424,[-1.21   2.972],2.4947609e+29,,True,33800,24.92941,1.0,0.85467327,100.0,-59.81169,-84.741104,-59.81169259145856,1560550.9,100.0,0.85467327,-63.581688,-39.277252,-787.28937,1360.7036731243134,86.88,1.0,316883740.0,45.463852,9.844694,-3.4413252e+16,0.054332335,-1.0
1.0,2.0,15543.854,-60.41648,2557.528,3598924,1697.7793,,1,339,,100,0.4189424,[-1.235  3.094],649159600000.0,,True,33900,39.784412,1.0,0.8614521,100.0,-63.557785,-103.34219,-63.557781000435355,756.93536,100.0,0.8614521,-60.41648,-48.906605,-1796.5496,1364.4193923473358,92.32,1.0,904310.7,54.43559,10.722863,-80487320.0,0.048197515,-1.0
